Orthogroup	DVIR.longest_only	DMEL.longest_only
OG0009489	LOC6624482|XP_002048407.1|DVIR	CG32191|NP_730304.2|DMEL
OG0009490	LOC6625093|XP_002049544.1|DVIR	CG13339|NP_610903.2|DMEL
OG0009491	LOC6624477|XP_002047621.1|DVIR	VhaM9.7-b|NP_649327.2|DMEL
OG0009492	LOC6622340|XP_032290607.1|DVIR	CG14456|NP_001137998.1|DMEL
OG0009493	LOC6622441|XP_032290319.1|DVIR	CG11426|NP_649394.1|DMEL
OG0009494	LOC6622467|XP_002047945.1|DVIR	CG11437|NP_649393.1|DMEL
OG0009495	LOC6624516|XP_032290368.1|DVIR	CG32428|NP_001189142.1|DMEL
OG0009496	LOC6623400|XP_032289959.1|DVIR	Cpr78E|NP_649345.1|DMEL
OG0009497	LOC6630163|XP_002054783.1|DVIR	CG9624|NP_650346.1|DMEL
OG0009498	LOC6624628|XP_002048090.1|DVIR	CG13252|NP_649248.3|DMEL
OG0009499	LOC6624615|XP_002048100.2|DVIR	Rcd2|NP_649244.3|DMEL
OG0009500	LOC6622556|XP_002048082.1|DVIR	CG3698|NP_649257.1|DMEL
OG0009501	LOC6623537|XP_002048236.1|DVIR	CG13455|NP_648765.1|DMEL
OG0009502	LOC6630096|XP_002053689.1|DVIR	CG6276|NP_650445.3|DMEL
OG0009503	LOC6628910|XP_002051378.1|DVIR	CG13992|NP_608975.1|DMEL
OG0009504	LOC6634896|XP_002058484.2|DVIR, LOC116651743|XP_032294637.1|DVIR	dmt|NP_524295.1|DMEL
OG0009505	LOC6628472|XP_032294319.1|DVIR	Gr28a|NP_523504.2|DMEL
OG0009506	LOC6623597|XP_032290653.1|DVIR	CG34426|NP_001097552.1|DMEL
OG0009507	LOC6624529|XP_002047102.1|DVIR	ebd1|NP_612050.1|DMEL
OG0009508	LOC6636914|XP_002060370.2|DVIR, LOC116650229|XP_032289375.1|DVIR	CG2964|NP_608713.2|DMEL
OG0009509	LOC6624849|XP_002050850.2|DVIR	knon|NP_611133.1|DMEL
OG0009510	LOC6634440|XP_002058055.2|DVIR	CG9072|NP_573002.1|DMEL
OG0009511	LOC6633488|XP_002057347.2|DVIR	cona|NP_650719.2|DMEL
OG0009512	LOC116652158|XP_032296008.1|DVIR	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL
OG0009513	LOC6636114|XP_032295884.1|DVIR	CG32563|NP_728057.1|DMEL
OG0009514	LOC6636064|XP_032295679.1|DVIR	CG15711|NP_611124.1|DMEL
OG0009515	LOC6627767|XP_002052656.1|DVIR	CG15170|NP_609927.1|DMEL
OG0009516	LOC6628274|XP_032294638.1|DVIR	CG5674|NP_609856.4|DMEL
OG0009517	LOC6628359|XP_032294609.1|DVIR, LOC6628361|XP_032294610.1|DVIR	CG6441|NP_609124.3|DMEL
OG0009518	LOC26530686|XP_015031637.1|DVIR	CG42535|NP_001163412.1|DMEL
OG0009519	LOC6635494|XP_032295566.1|DVIR, LOC6622879|XP_032291069.1|DVIR	SA-2|NP_612109.3|DMEL
OG0009520	LOC6632598|XP_002056025.2|DVIR	CG14252|NP_651513.1|DMEL
OG0009521	LOC6623439|XP_032289946.1|DVIR	aly|NP_001261348.1|DMEL
OG0009522	LOC6624761|XP_002049755.1|DVIR, LOC116651088|XP_032292725.1|DVIR	CG5539|NP_611831.2|DMEL
OG0009523	LOC6626265|XP_002050907.1|DVIR	babos|NP_611667.1|DMEL
OG0009524	LOC6627212|XP_002050209.1|DVIR	CG30324|NP_725558.1|DMEL
OG0009525	LOC116650585|XP_032290527.1|DVIR, LOC6636449|XP_002059838.1|DVIR	CG13215|NP_610649.1|DMEL
OG0009526	LOC116650869|XP_032291650.1|DVIR, LOC6636448|XP_002059837.1|DVIR	CG13216|NP_610648.1|DMEL
OG0009527	LOC116651065|XP_032292710.1|DVIR, LOC6625446|XP_015030187.1|DVIR	BomBc2|NP_611320.2|DMEL
OG0009528	LOC6625870|XP_002050790.2|DVIR	Alp7|NP_611653.1|DMEL
OG0009529	LOC6625856|XP_015029278.1|DVIR	CG18467|NP_611211.3|DMEL
OG0009530	LOC116651133|XP_032292895.1|DVIR, LOC6626923|XP_032292896.1|DVIR	Cpr50Ca|NP_610899.1|DMEL
OG0009531	LOC26531211|XP_015030296.1|DVIR	CG42531|NP_001163121.1|DMEL
OG0009532	LOC6626655|XP_002049885.1|DVIR	Gr58c|NP_726133.2|DMEL
OG0009533	LOC6624911|XP_002049108.1|DVIR	CG13872|NP_611449.1|DMEL
OG0009534	LOC6626722|XP_002049093.1|DVIR	CG16894|NP_611455.1|DMEL
OG0009535	LOC6625367|XP_032293172.1|DVIR	CG3502|NP_611781.3|DMEL
OG0009536	LOC6630077|XP_015027374.1|DVIR	CG3397|NP_650140.1|DMEL, CG12224|NP_650139.3|DMEL
OG0009537	LOC6636996|XP_032288939.1|DVIR, LOC6631139|XP_032288941.1|DVIR	CG12592|NP_731474.1|DMEL, sle|NP_731472.1|DMEL
OG0009538	LOC6629274|XP_002052980.2|DVIR	CAH5|NP_001097988.2|DMEL
OG0009539	LOC6632865|XP_002056551.1|DVIR	CG31189|NP_732580.3|DMEL
OG0009540	LOC6633232|XP_002055847.1|DVIR	ppk20|NP_651705.2|DMEL
OG0009541	LOC116652034|XP_032295632.1|DVIR	CG44094|NP_001262570.1|DMEL
OG0009542	LOC6629485|XP_002054080.1|DVIR	Pka-C2|NP_733397.2|DMEL
OG0009543	LOC6629573|XP_002054856.1|DVIR	CG31091|NP_733127.1|DMEL
OG0009545	LOC26531757|XP_032289406.1|DVIR, LOC116652194|XP_032296097.1|DVIR	CG34300|NP_001097980.1|DMEL
OG0009546	LOC6623688|XP_002048599.1|DVIR, LOC116651876|XP_032295027.1|DVIR	CG9926|NP_650323.2|DMEL
OG0009557	LOC116652340|XP_032296691.1|DVIR	CG11786|NP_001097906.1|DMEL
OG0009560	LOC6632036|XP_002055502.1|DVIR	CG10959|NP_572451.1|DMEL
OG0009563	LOC6622660|XP_002048451.3|DVIR	CG14120|NP_648610.1|DMEL
OG0009564	LOC6636686|XP_015023799.1|DVIR	CG42353|NP_727936.2|DMEL
OG0009565	LOC6623392|XP_002046775.1|DVIR	CG13306|NP_652444.1|DMEL
OG0009567	LOC6635022|XP_002058449.2|DVIR	pre-mod_mdg4_-V|NP_001334695.1|DMEL
OG0009568	LOC26530524|XP_015028821.1|DVIR	tplus3b|NP_724376.1|DMEL, tplus3a|NP_724373.1|DMEL
OG0009569	LOC6631326|XP_002055784.1|DVIR	CG12609|NP_728194.1|DMEL
OG0009570	LOC6632643|XP_002056542.1|DVIR	CG4854|NP_650860.1|DMEL
OG0009571	LOC6629576|XP_002054859.2|DVIR	CG31388|NP_650060.1|DMEL
OG0009572	LOC6633812|XP_032296598.1|DVIR	Nek2|NP_572415.1|DMEL
OG0009573	LOC6633502|XP_002056826.1|DVIR	MFS10|NP_572857.1|DMEL
OG0009574	LOC6634610|XP_002058095.2|DVIR	CG44774|NP_001096880.1|DMEL
OG0009575	LOC6636486|XP_002059848.1|DVIR	Cpr47Eb|NP_610655.1|DMEL
OG0009576	LOC6635131|XP_002058548.1|DVIR	Osi13|NP_649634.1|DMEL
OG0009577	LOC6628282|XP_002051475.1|DVIR	CG9021|NP_608967.1|DMEL
OG0009578	LOC6633936|XP_002057606.1|DVIR	CG10165|NP_609982.1|DMEL
OG0009579	LOC6632160|XP_002055769.1|DVIR	CG1529|NP_001285506.1|DMEL
OG0009580	LOC6636340|XP_002059939.3|DVIR	GstE13|NP_610457.1|DMEL
OG0009581	LOC6634168|XP_002057535.2|DVIR	CG4891|NP_609777.1|DMEL
OG0009582	LOC6622727|XP_002046683.2|DVIR	Lmpt|NP_996113.2|DMEL
OG0009583	LOC6631606|XP_002055723.1|DVIR	Cp7Fa|NP_001368953.1|DMEL
OG0009584	LOC6636674|XP_002060152.1|DVIR	CG12507|NP_573108.2|DMEL
OG0009585	LOC26530753|XP_015027821.1|DVIR	CG31510|NP_733082.1|DMEL
OG0009586	LOC6623263|XP_002047257.1|DVIR	CG13028|NP_996114.1|DMEL
OG0009587	LOC6625362|XP_002050234.1|DVIR	CG30273|NP_726223.1|DMEL
OG0009588	LOC6629489|XP_002052948.1|DVIR	danr|NP_651343.1|DMEL
OG0009589	LOC26530835|XP_015031658.1|DVIR	CG33230|NP_995955.1|DMEL
OG0009590	LOC6624176|XP_002046889.1|DVIR	CG14823|NP_729205.1|DMEL
OG0009591	LOC6632613|XP_002056313.1|DVIR	E_var_3-9|NP_649852.2|DMEL
OG0009592	LOC6630214|XP_002054579.1|DVIR	CG34138|NP_001036729.2|DMEL
OG0009593	LOC6630218|XP_015026907.1|DVIR	CG7342|NP_650815.2|DMEL
OG0009594	LOC26530589|XP_015027810.1|DVIR	alrm|NP_651393.1|DMEL
OG0009595	LOC6632526|XP_032289599.1|DVIR	CG14598|NP_649722.1|DMEL
OG0009596	LOC6632495|XP_002056448.1|DVIR	CG10086|NP_649736.3|DMEL
OG0009597	LOC6632736|XP_002056451.1|DVIR	CG3014|NP_649738.1|DMEL
OG0009598	LOC6632738|XP_002056453.2|DVIR	CG2993|NP_001262348.1|DMEL
OG0009599	LOC6630662|XP_032290412.1|DVIR	CG14696|NP_650035.1|DMEL
OG0009600	LOC6630812|XP_002053357.2|DVIR	sxe2|NP_650522.1|DMEL
OG0009601	LOC6629523|XP_002053325.1|DVIR	CG13622|NP_651264.2|DMEL
OG0009602	LOC6629572|XP_032294971.1|DVIR	Mco3|NP_651441.1|DMEL
OG0009603	LOC6629262|XP_002054679.1|DVIR	TMEM216|NP_649818.1|DMEL
OG0009604	LOC6634584|XP_002058085.1|DVIR	Mco4|NP_573249.1|DMEL
OG0009605	LOC6630440|XP_002053481.1|DVIR	E_spl_m7-HLH|NP_536753.1|DMEL
OG0009606	LOC6630436|XP_002053477.1|DVIR	E_spl_m3-HLH|NP_524509.2|DMEL
OG0009607	LOC6630435|XP_002053476.1|DVIR	E_spl_m2-BFM|NP_524508.1|DMEL
OG0009608	LOC6629338|XP_032291313.1|DVIR	CG17781|NP_651258.1|DMEL
OG0009609	LOC6630891|XP_002053137.1|DVIR	Mst89B|NP_650529.2|DMEL
OG0009610	LOC6629519|XP_002054589.1|DVIR	CG3517|NP_650807.1|DMEL
OG0009611	LOC6629520|XP_002054590.2|DVIR	CG11626|NP_001369023.1|DMEL
OG0009612	LOC6632651|XP_002056550.1|DVIR	CG12278|NP_650934.1|DMEL
OG0009613	LOC6628895|XP_002052192.2|DVIR	Nepl9|NP_609815.1|DMEL
OG0009614	LOC6630009|XP_002054771.3|DVIR	CG14356|NP_650339.1|DMEL
OG0009615	LOC6630240|XP_002053904.1|DVIR	CG14258|NP_651531.1|DMEL
OG0009616	LOC6630572|XP_002053921.1|DVIR	TwdlC|NP_651519.1|DMEL
OG0009617	LOC6632808|XP_032289460.1|DVIR	fru|NP_001163648.1|DMEL
OG0009618	LOC26530917|XP_032289243.1|DVIR, LOC6636891|XP_002060351.3|DVIR	ORY|NP_001015498.5|DMEL
OG0009619	LOC6630068|XP_002054374.2|DVIR	CAH8|NP_651033.2|DMEL
OG0009620	LOC6632787|XP_002055869.1|DVIR	CG31463|NP_731227.1|DMEL
OG0009621	LOC6632788|XP_002055870.1|DVIR	CG11672|NP_649779.1|DMEL
OG0009622	LOC6635102|XP_002058662.1|DVIR	CG14298|NP_650755.1|DMEL
OG0009623	LOC6630248|XP_002053762.2|DVIR, LOC6624131|XP_002048336.2|DVIR	vrs|NP_650202.1|DMEL
OG0009624	LOC6629367|XP_015027697.1|DVIR	CG1971|NP_651900.1|DMEL
OG0009625	LOC6629827|XP_002054527.1|DVIR	PH4alphaMP|NP_524594.2|DMEL
OG0009626	LOC6635165|XP_002058367.3|DVIR	CG7031|NP_651101.1|DMEL
OG0009627	LOC6635164|XP_032289354.1|DVIR	CG13840|NP_651102.3|DMEL
OG0009628	LOC6635169|XP_002058371.1|DVIR	Nepl15|NP_651098.2|DMEL
OG0009629	LOC6632707|XP_002056038.1|DVIR	TwdlW|NP_650606.2|DMEL
OG0009630	LOC6632701|XP_032289581.1|DVIR	CG31267|NP_732214.1|DMEL
OG0009631	LOC6632413|XP_002056209.1|DVIR	Spc25|NP_650239.1|DMEL
OG0009632	LOC6631809|XP_002055743.1|DVIR	sisA|NP_511116.2|DMEL
OG0009633	LOC6626945|XP_002050083.1|DVIR	hui|NP_610991.1|DMEL
OG0009634	LOC6631045|XP_002054219.1|DVIR	CG31204|NP_733428.2|DMEL
OG0009635	LOC6629671|XP_002054765.2|DVIR	CG12402|NP_001303481.1|DMEL
OG0009636	LOC6623820|XP_002048113.1|DVIR	mag|NP_649229.1|DMEL
OG0009637	LOC6632592|XP_015026031.1|DVIR	CG11168|NP_651311.2|DMEL
OG0009638	LOC6634976|XP_032295136.1|DVIR	CG14300|NP_001014639.1|DMEL
OG0009639	LOC6631170|XP_002053518.1|DVIR	zen|NP_476793.1|DMEL
OG0009640	LOC6634919|XP_002058679.1|DVIR	CG6425|NP_651497.1|DMEL
OG0009641	LOC6630721|XP_002053781.2|DVIR	CG5391|NP_651021.1|DMEL
OG0009642	LOC6630722|XP_002053782.3|DVIR	CG7080|NP_651019.1|DMEL
OG0009643	LOC6629983|XP_002054341.1|DVIR	Gr89a|NP_650555.2|DMEL
OG0009644	LOC6630027|XP_002054477.1|DVIR	Gba1a|NP_651172.1|DMEL
OG0009645	LOC6630025|XP_002054475.1|DVIR	CG10301|NP_651173.2|DMEL
OG0009646	LOC6629831|XP_002054531.1|DVIR	CG9698|NP_651806.2|DMEL
OG0009647	LOC6629828|XP_002054528.1|DVIR	PH4alphaNE1|NP_733374.1|DMEL
OG0009648	LOC6635121|XP_032294967.1|DVIR	Obp83cd|NP_649612.1|DMEL
OG0009649	LOC6629428|XP_002054360.2|DVIR	Nepl18|NP_651643.1|DMEL
OG0009650	LOC6627574|XP_015028385.1|DVIR	CG5953|NP_609796.1|DMEL
OG0009651	LOC6627892|XP_002052298.1|DVIR	esc|NP_477431.1|DMEL
OG0009652	LOC6628260|XP_002052540.1|DVIR	CG8851|NP_722917.2|DMEL
OG0009653	LOC6627723|XP_002052516.1|DVIR	CG31777|NP_722933.1|DMEL
OG0009654	LOC6627724|XP_002052517.1|DVIR	CG31778|NP_722932.1|DMEL
OG0009655	LOC6628135|XP_032294375.1|DVIR	pes|NP_001137808.1|DMEL
OG0009656	LOC6628563|XP_002051960.1|DVIR	CG34134|NP_001036347.1|DMEL
OG0009657	LOC6627358|XP_002051968.1|DVIR	CG34448|NP_001097059.1|DMEL
OG0009658	LOC6628107|XP_015028333.1|DVIR	CG14947|NP_609546.1|DMEL
OG0009659	LOC6635681|XP_002059252.2|DVIR	CG11927|NP_608867.1|DMEL
OG0009660	LOC6628412|XP_002052325.1|DVIR	Tengl2|NP_722779.1|DMEL
OG0009661	LOC6635766|XP_002059232.1|DVIR	CG7164|NP_609147.1|DMEL
OG0009662	LOC6627518|XP_002051627.1|DVIR	CG31705|NP_609509.2|DMEL
OG0009663	LOC6627677|XP_032294623.1|DVIR	Atxn7|NP_608677.1|DMEL
OG0009664	LOC6628984|XP_032294582.1|DVIR	Bacc|NP_608706.1|DMEL
OG0009665	LOC6629051|XP_032294079.1|DVIR	GluRIIC|NP_608557.4|DMEL
OG0009666	LOC6628445|XP_002051648.1|DVIR	Cyt-c-d|NP_477164.1|DMEL
OG0009667	LOC6627497|XP_002052205.2|DVIR	CG2611|NP_610043.1|DMEL
OG0009668	LOC6628814|XP_002052064.1|DVIR	twit|NP_610067.1|DMEL
OG0009669	LOC6627586|XP_032293944.1|DVIR	Cyp310a1|NP_609891.1|DMEL
OG0009670	LOC6628675|XP_002051849.1|DVIR	CG14042|NP_001036336.1|DMEL
OG0009671	LOC6628781|XP_002052772.1|DVIR	CG17325|NP_001137836.1|DMEL
OG0009672	LOC6627346|XP_002052457.1|DVIR	CG17855|NP_609294.1|DMEL
OG0009673	LOC6627344|XP_002052455.1|DVIR	CG13113|NP_609296.1|DMEL
OG0009674	LOC6628326|XP_002051199.2|DVIR	CG10462|NP_609996.2|DMEL
OG0009675	LOC6634240|XP_002057791.1|DVIR	Pol32|NP_609743.1|DMEL
OG0009676	LOC6629185|XP_002051590.1|DVIR	tsh|NP_523615.2|DMEL
OG0009677	LOC6634377|XP_002057571.2|DVIR	prg|NP_609232.2|DMEL
OG0009678	LOC6634075|XP_002057896.1|DVIR	Cyp6t1|NP_608457.1|DMEL
OG0009679	LOC6628591|XP_032293527.1|DVIR	CG7239|NP_608960.2|DMEL
OG0009680	LOC6628807|XP_002051230.1|DVIR	CG16853|NP_609663.2|DMEL
OG0009681	LOC6626961|XP_015029065.1|DVIR	CG9815|NP_001097434.1|DMEL
OG0009682	LOC6635911|XP_032291637.1|DVIR	CG34202|NP_001097386.1|DMEL
OG0009683	LOC6636387|XP_002059956.1|DVIR	Tsp42Eg|NP_523633.1|DMEL
OG0009684	LOC6636388|XP_015023958.1|DVIR	Tsp42Eh|NP_523634.1|DMEL
OG0009685	LOC6636391|XP_002059960.1|DVIR	Tsp42Ej|NP_523636.1|DMEL
OG0009686	LOC6625025|XP_015029188.1|DVIR	CG10910|NP_611280.2|DMEL
OG0009687	LOC6626300|XP_002050444.1|DVIR	CG14495|NP_611284.2|DMEL
OG0009688	LOC6627200|XP_002050272.1|DVIR	MFS14|NP_725829.2|DMEL
OG0009689	LOC6624888|XP_002050978.1|DVIR	CG30120|NP_725795.2|DMEL
OG0009690	LOC6627239|XP_002050184.1|DVIR	CG8617|NP_610954.1|DMEL
OG0009691	LOC6625389|XP_002050306.2|DVIR	CG44245|NP_001286669.1|DMEL
OG0009692	LOC6627214|XP_002050211.1|DVIR	CG15705|NP_611109.1|DMEL
OG0009693	LOC6635945|XP_015024254.1|DVIR	Dh44-R2|NP_610789.3|DMEL
OG0009694	LOC6635928|XP_002059368.1|DVIR	CG13230|NP_652388.1|DMEL
OG0009695	LOC6635852|XP_002059474.2|DVIR	Tpc2|NP_001246511.1|DMEL
OG0009696	LOC26531003|XP_015030269.1|DVIR	CG8229|NP_724730.2|DMEL
OG0009697	LOC6627327|XP_002051923.1|DVIR	CG34241|NP_001097591.1|DMEL
OG0009698	LOC6635953|XP_015024225.1|DVIR	Spn42Dc|NP_610245.2|DMEL
OG0009700	LOC6626305|XP_002048784.1|DVIR	CG4707|NP_611944.1|DMEL
OG0009701	LOC26530469|XP_015024972.1|DVIR	CG34298|NP_001097976.1|DMEL
OG0009703	LOC6628642|XP_002051886.1|DVIR	CG11555|NP_608510.2|DMEL
OG0009704	LOC6626822|XP_002050381.1|DVIR	CG11191|NP_610345.1|DMEL
OG0009705	LOC6626540|XP_002050750.2|DVIR	CG13154|NP_610782.1|DMEL
OG0009706	LOC6625630|XP_002050755.1|DVIR	CG13157|NP_610778.2|DMEL
OG0009707	LOC6630041|XP_002054560.3|DVIR	Whamy|NP_001036699.1|DMEL
OG0009708	LOC6636393|XP_002059962.1|DVIR	Tsp42El|NP_523638.1|DMEL
OG0009709	LOC6636397|XP_002059966.1|DVIR	Tsp42Eo|NP_523641.2|DMEL
OG0009710	LOC6636398|XP_002059967.1|DVIR	Tsp42Ep|NP_523642.1|DMEL
OG0009711	LOC6636506|XP_002059986.1|DVIR	Spn43Ab|NP_001027395.1|DMEL
OG0009712	LOC6623677|XP_002046216.2|DVIR	CG13062|NP_648871.3|DMEL
OG0009713	LOC6626439|XP_002048907.1|DVIR	ana2|NP_610415.1|DMEL
OG0009714	LOC6624965|XP_002049326.1|DVIR	CG18568|NP_610919.1|DMEL
OG0009715	LOC6626590|XP_002049769.1|DVIR	CG13561|NP_611830.3|DMEL
OG0009716	LOC6625653|XP_032292846.1|DVIR	CG30356|NP_724709.1|DMEL
OG0009717	LOC6635356|XP_002058902.2|DVIR	CG11906|NP_611402.2|DMEL
OG0009718	LOC6625096|XP_002049547.2|DVIR	CG6347|NP_610906.1|DMEL
OG0009719	LOC6626664|XP_002049475.2|DVIR	CG3492|NP_611914.1|DMEL
OG0009720	LOC6625494|XP_002049011.1|DVIR	Idgf6|NP_477081.1|DMEL
OG0009721	LOC6626067|XP_002049375.1|DVIR	CG30203|NP_725128.2|DMEL
OG0009722	LOC6625954|XP_002049389.1|DVIR	Cyp6t3|NP_610745.1|DMEL
OG0009723	LOC6636583|XP_002060014.3|DVIR	CG12607|NP_647903.1|DMEL
OG0009724	LOC6625692|XP_002049818.1|DVIR	CG9394|NP_611548.1|DMEL
OG0009725	LOC6626764|XP_002050918.1|DVIR	ppk12|NP_611672.1|DMEL
OG0009726	LOC6631128|XP_002053504.1|DVIR	CG31275|NP_732175.1|DMEL
OG0009727	LOC6635335|XP_002058884.1|DVIR	link|NP_610887.1|DMEL
OG0009728	LOC6624899|XP_002049117.2|DVIR	Obp56c|NP_995902.1|DMEL
OG0009729	LOC6625185|XP_002049118.1|DVIR	Obp56b|NP_611443.1|DMEL
OG0009730	LOC6633269|XP_002057150.1|DVIR	CG15201|NP_572691.1|DMEL
OG0009731	LOC6625063|XP_032293152.1|DVIR	pyr|NP_001097275.1|DMEL
OG0009732	LOC6624803|XP_002049653.1|DVIR	Cyp4ad1|NP_610380.1|DMEL
OG0009733	LOC6635442|XP_002058982.1|DVIR	Gr10a|NP_727523.1|DMEL
OG0009734	LOC6634657|XP_002058110.1|DVIR	Ir7b|NP_572410.2|DMEL
OG0009735	LOC6628192|XP_032294240.1|DVIR	Mis12|NP_648066.1|DMEL
OG0009736	LOC6633582|XP_032295940.1|DVIR	CG14441|NP_572344.2|DMEL
OG0009737	LOC6632473|XP_002056174.1|DVIR	CG14380|NP_650262.2|DMEL
OG0009738	LOC6635430|XP_002059066.3|DVIR	CG15046|NP_573298.1|DMEL
OG0009739	LOC6635433|XP_002059069.2|DVIR	CG15044|NP_573299.1|DMEL
OG0009740	LOC6636028|XP_002059633.2|DVIR	Hmr|NP_572637.2|DMEL
OG0009741	LOC6634111|XP_002057879.1|DVIR	CG34181|NP_001097130.1|DMEL
OG0009742	LOC6631452|XP_032295611.1|DVIR	mamo|NP_727743.3|DMEL
OG0009743	LOC6632106|XP_015026705.1|DVIR	CG4991|NP_001259638.1|DMEL
OG0009744	LOC6633680|XP_002057285.1|DVIR	CG15772|NP_572255.1|DMEL
OG0009745	LOC6632111|XP_032295439.1|DVIR	Corp|NP_572468.1|DMEL
OG0009746	LOC6634765|XP_032296447.1|DVIR	CG8757|NP_648664.2|DMEL
OG0009747	LOC6634796|XP_002058132.1|DVIR, LOC116652286|XP_032296483.1|DVIR	CG15357|NP_001259888.1|DMEL
OG0009748	LOC6631954|XP_002054948.1|DVIR	CG32537|NP_728236.1|DMEL
OG0009749	LOC6622357|XP_032290050.1|DVIR	CG32187|NP_730303.1|DMEL
OG0009750	LOC6624273|XP_002047434.2|DVIR	CG13810|NP_647697.2|DMEL
OG0009751	LOC6631513|XP_002055310.1|DVIR	CG32700|NP_727344.1|DMEL
OG0009752	LOC6633424|XP_002057217.2|DVIR	CG3091|NP_569990.2|DMEL
OG0009753	LOC6633422|XP_002057215.1|DVIR	CG3191|NP_726804.1|DMEL
OG0009754	LOC6635851|XP_032292114.1|DVIR	CG9083|NP_611976.3|DMEL
OG0009755	LOC6636729|XP_002060124.1|DVIR	CG3679|NP_573113.1|DMEL
OG0009756	LOC6631457|XP_002055545.1|DVIR	Yp1|NP_511103.1|DMEL
OG0009757	LOC6627143|XP_002048955.1|DVIR	CG30429|NP_726512.1|DMEL
OG0009758	LOC6634958|XP_002058592.1|DVIR	CG11898|NP_651679.2|DMEL
OG0009759	LOC6633628|XP_032295946.1|DVIR	ATbp|NP_001104481.2|DMEL
OG0009760	LOC6635481|XP_032295674.1|DVIR	CG14625|NP_569892.1|DMEL
OG0009761	LOC6636935|XP_002060391.1|DVIR	CG11378|NP_569886.1|DMEL
OG0009762	LOC6633871|XP_032296522.1|DVIR	CG12496|NP_570003.1|DMEL
OG0009763	LOC6624685|XP_032291028.1|DVIR	CG12105|NP_647632.2|DMEL
OG0009764	LOC6623282|XP_002047256.1|DVIR	CG13023|NP_648935.1|DMEL
OG0009765	LOC6623259|XP_002046114.1|DVIR	CG13912|NP_612079.1|DMEL
OG0009766	LOC6623461|XP_002046135.1|DVIR	Cpr65Au|NP_652661.1|DMEL
OG0009767	LOC6623188|XP_002046147.1|DVIR	Cpr65Ay|NP_001097524.1|DMEL
OG0009768	LOC6636568|XP_002060072.1|DVIR	CG34265|NP_001097491.1|DMEL
OG0009769	LOC6624114|XP_002046266.1|DVIR	CG13315|NP_652443.1|DMEL
OG0009770	LOC6623011|XP_002046676.1|DVIR	CG14837|NP_648136.2|DMEL
OG0009771	LOC6628700|XP_015028479.1|DVIR	CG13877|NP_612014.2|DMEL
OG0009772	LOC6622838|XP_032291070.1|DVIR	ru|NP_524790.1|DMEL
OG0009773	LOC6622595|XP_002047017.1|DVIR	PGRP-SB1|NP_648917.1|DMEL
OG0009774	LOC6623117|XP_002046721.1|DVIR	CG13724|NP_648966.1|DMEL
OG0009775	LOC6622776|XP_002048193.2|DVIR	CG7492|NP_648146.1|DMEL
OG0009776	LOC6622072|XP_002047119.2|DVIR	CG6685|NP_648376.1|DMEL
OG0009777	LOC6623324|XP_002047825.2|DVIR	dpr10|NP_729591.1|DMEL
OG0009778	LOC6624343|XP_002046619.1|DVIR	CG1143|NP_647735.1|DMEL
OG0009779	LOC6623028|XP_002046513.1|DVIR	CG10479|NP_001261458.1|DMEL
OG0009780	LOC6623042|XP_002046515.1|DVIR	PVRAP|NP_729124.1|DMEL
OG0009781	LOC6623435|XP_032290416.1|DVIR	CG13300|NP_648043.1|DMEL
OG0009782	LOC6628588|XP_002051481.2|DVIR	CG14958|NP_647782.1|DMEL
OG0009783	LOC6622985|XP_002047085.2|DVIR	CG42554|NP_001163314.1|DMEL
OG0009784	LOC6636813|XP_002060295.3|DVIR	CG16762|NP_647722.1|DMEL
OG0009785	LOC6624675|XP_002047175.3|DVIR	CG12971|NP_001262154.1|DMEL
OG0009786	LOC6622789|XP_002048207.1|DVIR	Hsp67Bc|NP_523994.1|DMEL
OG0009787	LOC6623398|XP_002048204.1|DVIR	CG4461|NP_648304.1|DMEL
OG0009788	LOC6624239|XP_002047433.1|DVIR	CG5707|NP_001246563.1|DMEL
OG0009789	LOC6622401|XP_002046972.1|DVIR	CG14963|NP_647778.1|DMEL
OG0009790	LOC26531440|XP_015030331.1|DVIR	CG34204|NP_001097401.1|DMEL
OG0009791	LOC6623495|XP_032290646.1|DVIR	CG13305|NP_001137913.1|DMEL
OG0009792	LOC6622322|XP_002046963.1|DVIR	CG6683|NP_648232.1|DMEL
OG0009793	LOC6622678|XP_015030937.1|DVIR	mthl9|NP_612029.1|DMEL
OG0009794	LOC6629821|XP_002053189.2|DVIR	CG31437|NP_733105.1|DMEL
OG0009795	LOC6632118|XP_002055256.2|DVIR	CG7101|NP_573329.2|DMEL
OG0009796	LOC6623430|XP_032291124.1|DVIR	CG14147|NP_648422.1|DMEL
OG0009797	LOC6624370|XP_002047162.1|DVIR	CG7409|NP_648155.1|DMEL
OG0009798	LOC6624731|XP_032291189.1|DVIR	CG13685|NP_001303397.1|DMEL
OG0009799	LOC6623807|XP_032290979.1|DVIR	CG3288|NP_649264.1|DMEL
OG0009800	LOC6624495|XP_002047624.2|DVIR	CG7173|NP_649330.1|DMEL
OG0009801	LOC6624653|XP_032290907.1|DVIR	ImpE2|NP_476580.1|DMEL
OG0009802	LOC6624430|XP_002046580.2|DVIR	CG10359|NP_001137882.1|DMEL
OG0009803	LOC6623885|XP_002046227.1|DVIR	retinin|NP_524995.2|DMEL
OG0009804	LOC6623789|XP_002046211.3|DVIR	CG4982|NP_648866.1|DMEL
