Orthogroup	DVIR.longest_only	DFIC.longest_only
OG0007262	LOC6633532|XP_002057360.1|DVIR	LOC108097094|XP_017054640.1|DFIC
OG0007263	LOC6636263|XP_002059732.2|DVIR	LOC108100711|XP_017060231.1|DFIC
OG0007264	LOC6622448|XP_015030572.1|DVIR	LOC108093591|XP_017049206.1|DFIC
OG0007265	LOC6633546|XP_002057243.1|DVIR	LOC108097179|XP_017054810.1|DFIC
OG0007266	LOC6629990|XP_002054172.3|DVIR	LOC108093315|XP_017048786.1|DFIC
OG0007267	LOC6629360|XP_002053569.1|DVIR	LOC108087158|XP_017039871.1|DFIC
OG0007268	LOC6625784|XP_015029809.1|DVIR	LOC108093783|XP_017049551.1|DFIC
OG0007269	LOC6635482|XP_002059011.2|DVIR	LOC108097041|XP_017054559.1|DFIC
OG0007270	LOC6630169|XP_032295260.1|DVIR	LOC108092046|XP_017046981.1|DFIC
OG0007271	LOC6632486|XP_002056299.1|DVIR	LOC108097829|XP_017055845.1|DFIC
OG0007272	LOC6622121|XP_002047005.1|DVIR	LOC108093156|XP_017048592.1|DFIC
OG0007273	LOC6632561|XP_032289655.1|DVIR	LOC108087202|XP_017039956.1|DFIC
OG0007274	LOC6630092|XP_002054259.2|DVIR	LOC108098973|XP_017057678.1|DFIC
OG0007275	LOC6624241|XP_015030905.1|DVIR	LOC108099992|XP_017059181.1|DFIC
OG0007276	LOC6623072|XP_002046565.1|DVIR	LOC108099325|XP_017058254.1|DFIC
OG0007277	LOC6624219|XP_032290909.1|DVIR	LOC108088930|XP_017042441.1|DFIC
OG0007278	LOC6624232|XP_002047873.1|DVIR	LOC108093826|XP_017049641.1|DFIC
OG0007279	LOC6624101|XP_032290968.1|DVIR	LOC108087509|XP_017040395.1|DFIC
OG0007280	LOC6623758|XP_032290564.1|DVIR	LOC108093259|XP_017048724.1|DFIC
OG0007281	LOC6632659|XP_002056465.1|DVIR	LOC108095854|XP_017052641.1|DFIC
OG0007282	LOC6632660|XP_002056466.1|DVIR	LOC108095853|XP_017052640.1|DFIC
OG0007283	LOC6630938|XP_002053491.1|DVIR	LOC108095662|XP_017052315.1|DFIC
OG0007284	LOC6632609|XP_002056221.1|DVIR	LOC108087245|XP_017040031.1|DFIC
OG0007285	LOC6633401|XP_002057211.3|DVIR	LOC108097657|XP_017055580.1|DFIC
OG0007286	LOC6633400|XP_002057210.2|DVIR	LOC108097683|XP_017055638.1|DFIC
OG0007287	LOC6628369|XP_002052869.1|DVIR	LOC108091447|XP_017046134.1|DFIC
OG0007288	LOC6633239|XP_002057409.1|DVIR	LOC108097164|XP_017054785.1|DFIC
OG0007289	LOC6634508|XP_015025103.1|DVIR	LOC108097170|XP_017054795.1|DFIC
OG0007290	LOC6630370|XP_002054906.1|DVIR	LOC108087287|XP_017040085.1|DFIC
OG0007291	LOC6636059|XP_002059523.1|DVIR	LOC108095342|XP_017051912.1|DFIC
OG0007292	LOC6636713|XP_002060186.1|DVIR	LOC108094713|XP_017050940.1|DFIC
OG0007293	LOC6630015|XP_002053408.1|DVIR	LOC108095862|XP_017052652.1|DFIC
OG0007294	LOC6629543|XP_002053671.1|DVIR	LOC108098910|XP_017057597.1|DFIC
OG0007295	LOC6632482|XP_002056295.1|DVIR	LOC108096263|XP_017053216.1|DFIC
OG0007296	LOC6632782|XP_015025934.1|DVIR	LOC108088501|XP_017041820.1|DFIC
OG0007297	LOC6629295|XP_002054696.2|DVIR	LOC108091930|XP_017046805.1|DFIC
OG0007298	LOC6631054|XP_002054639.1|DVIR	LOC108090125|XP_017044146.1|DFIC
OG0007299	LOC6631232|XP_032295173.1|DVIR	LOC108099579|XP_017058672.1|DFIC
OG0007300	LOC6630889|XP_002053135.1|DVIR	LOC108102262|XP_017062506.1|DFIC
OG0007301	LOC6629597|XP_015027160.1|DVIR	LOC108090145|XP_017044180.1|DFIC
OG0007302	LOC6632901|XP_032289854.1|DVIR	LOC108090147|XP_017044192.1|DFIC
OG0007303	LOC6635577|XP_002058991.1|DVIR	LOC108091090|XP_017045590.1|DFIC
OG0007304	LOC6634163|XP_002057530.2|DVIR	LOC108090046|XP_017044038.1|DFIC
OG0007305	LOC6622196|XP_002048348.1|DVIR	LOC108099849|XP_017058985.1|DFIC
OG0007306	LOC6624238|XP_002048349.2|DVIR	LOC108099844|XP_017058980.1|DFIC
OG0007307	LOC6630333|XP_032292637.1|DVIR	LOC108097668|XP_017055614.1|DFIC
OG0007308	LOC6629791|XP_002054753.1|DVIR	LOC108088389|XP_017041627.1|DFIC
OG0007309	LOC6630260|XP_032289635.1|DVIR	LOC108095905|XP_017052715.1|DFIC
OG0007310	LOC6630417|XP_015027413.1|DVIR	LOC108092100|XP_017047082.1|DFIC
OG0007311	LOC6630420|XP_032293656.1|DVIR	LOC108091970|XP_017046865.1|DFIC
OG0007312	LOC6635830|XP_002059465.3|DVIR	LOC108090466|XP_017044652.1|DFIC
OG0007313	LOC6631890|XP_015026414.2|DVIR	LOC108098093|XP_017056288.1|DFIC
OG0007314	LOC6633265|XP_002057146.1|DVIR	LOC108097236|XP_017054894.1|DFIC
OG0007315	LOC6633595|XP_002056807.2|DVIR	LOC108091228|XP_017045822.1|DFIC
OG0007316	LOC6632499|XP_002056517.2|DVIR	LOC108101120|XP_017060830.1|DFIC
OG0007317	LOC6630507|XP_002053451.2|DVIR	LOC108090177|XP_017044249.1|DFIC
OG0007318	LOC6630508|XP_032290385.1|DVIR	LOC108090175|XP_017044243.1|DFIC
OG0007319	LOC6622221|XP_015030825.1|DVIR	LOC108089474|XP_017043224.1|DFIC
OG0007320	LOC6628089|XP_002051149.1|DVIR	LOC108087266|XP_017040062.1|DFIC
OG0007321	LOC6633426|XP_002057219.1|DVIR	LOC108091330|XP_017045959.1|DFIC
OG0007322	LOC6635555|XP_015024634.2|DVIR	LOC108097373|XP_017055109.1|DFIC
OG0007323	LOC6632186|XP_002055641.2|DVIR	LOC108092848|XP_017048157.1|DFIC
OG0007324	LOC6629563|XP_002053651.1|DVIR	LOC108090198|XP_017044275.1|DFIC
OG0007325	LOC6633045|XP_002056268.2|DVIR	LOC108088456|XP_017041730.1|DFIC
OG0007326	LOC6629556|XP_002053650.1|DVIR	LOC108090111|XP_017044117.1|DFIC
OG0007327	LOC6623162|XP_002046102.1|DVIR	LOC108099064|XP_017057829.1|DFIC
OG0007328	LOC6633015|XP_002056136.1|DVIR	LOC108097551|XP_017055402.1|DFIC
OG0007329	LOC6630743|XP_002053204.1|DVIR	LOC108095938|XP_017052764.1|DFIC
OG0007330	LOC6633877|XP_032296183.1|DVIR	LOC108091097|XP_017045603.1|DFIC
OG0007331	LOC6636081|XP_015024192.1|DVIR	LOC108092836|XP_017048129.1|DFIC
OG0007332	LOC6634649|XP_032296338.1|DVIR	LOC108092781|XP_017048019.1|DFIC
OG0007333	LOC6629852|XP_002053175.1|DVIR	LOC108087019|XP_017039674.1|DFIC
OG0007334	LOC6632929|XP_002056564.2|DVIR	LOC108092586|XP_017047722.1|DFIC
OG0007335	LOC6623733|XP_002047348.2|DVIR	LOC108096362|XP_017053400.1|DFIC
OG0007336	LOC6633292|XP_002056875.1|DVIR	LOC108091170|XP_017045706.1|DFIC
OG0007337	LOC6622258|XP_002046700.1|DVIR	LOC108099932|XP_017059091.1|DFIC
OG0007338	LOC6624559|XP_032290924.1|DVIR	LOC108099025|XP_017057749.1|DFIC
OG0007339	LOC6630554|XP_002053272.1|DVIR	LOC108099514|XP_017058566.1|DFIC
OG0007340	LOC6629616|XP_015027152.1|DVIR	LOC108087129|XP_017039815.1|DFIC
OG0007341	LOC6631047|XP_032295088.1|DVIR	LOC108090174|XP_017044240.1|DFIC
OG0007342	LOC6630172|XP_002054792.2|DVIR	LOC108097754|XP_017055754.1|DFIC
OG0007343	LOC6629344|XP_002053321.1|DVIR	LOC108091975|XP_017046874.1|DFIC
OG0007344	LOC6627539|XP_002051708.1|DVIR	LOC108101329|XP_017061127.1|DFIC
OG0007345	LOC6629345|XP_032290188.1|DVIR	LOC108091977|XP_017046876.1|DFIC
OG0007346	LOC6622932|XP_002046498.1|DVIR	LOC108096452|XP_017053544.1|DFIC
OG0007347	LOC6633751|XP_032296608.1|DVIR	LOC108094654|XP_017050852.1|DFIC
OG0007348	LOC6633757|XP_002056943.1|DVIR	LOC108101674|XP_017061587.1|DFIC
OG0007349	LOC6633758|XP_002056944.1|DVIR	LOC108101670|XP_017061583.1|DFIC
OG0007350	LOC6633383|XP_002056794.1|DVIR	LOC108097257|XP_017054935.1|DFIC
OG0007351	LOC6624117|XP_002047884.1|DVIR	LOC108087573|XP_017040493.1|DFIC
OG0007352	LOC6636313|XP_002059873.1|DVIR	LOC108096970|XP_017054437.1|DFIC
OG0007353	LOC6633100|XP_002056580.1|DVIR	LOC108090184|XP_017044259.1|DFIC
OG0007354	LOC6629872|XP_002053381.1|DVIR	LOC108098655|XP_017057220.1|DFIC
OG0007355	LOC6629601|XP_015027488.1|DVIR	LOC108090162|XP_017044216.1|DFIC
OG0007356	LOC6635793|XP_002059382.2|DVIR	LOC108090393|XP_017044531.1|DFIC
OG0007357	LOC6630054|XP_032295380.1|DVIR	LOC108091779|XP_017046617.1|DFIC
OG0007358	LOC6631098|XP_015027230.1|DVIR	LOC108097322|XP_017055035.1|DFIC
OG0007359	LOC6630442|XP_015027525.1|DVIR	LOC108088537|XP_017041870.1|DFIC
OG0007360	LOC6633040|XP_032289726.1|DVIR	LOC108098853|XP_017057505.1|DFIC
OG0007361	LOC6631546|XP_032295775.1|DVIR	LOC108092845|XP_017048145.1|DFIC
OG0007362	LOC6634120|XP_002057721.1|DVIR	LOC108101201|XP_017060935.1|DFIC
OG0007363	LOC6633777|XP_032296200.1|DVIR	LOC108097327|XP_017055040.1|DFIC, LOC108091286|XP_017045896.1|DFIC
OG0007364	LOC6633778|XP_032296195.1|DVIR	LOC108091283|XP_017045889.1|DFIC
OG0007365	LOC6633375|XP_002057328.1|DVIR	LOC108091282|XP_017045885.1|DFIC
OG0007366	LOC6630142|XP_002053625.2|DVIR	LOC108087995|XP_017041088.1|DFIC
OG0007367	LOC6623992|XP_032290649.1|DVIR	LOC108100467|XP_017059887.1|DFIC
OG0007368	LOC6630368|XP_002054904.1|DVIR	LOC108098605|XP_017057156.1|DFIC
OG0007369	LOC6632948|XP_032289804.1|DVIR	LOC108092072|XP_017047031.1|DFIC
OG0007370	LOC6627250|XP_002050401.1|DVIR	LOC108101489|XP_017061330.1|DFIC
OG0007371	LOC6634870|XP_002058599.1|DVIR	LOC108086583|XP_017039028.1|DFIC
OG0007372	LOC6632461|XP_002056307.1|DVIR	LOC108099531|XP_017058592.1|DFIC
OG0007373	LOC6634759|XP_002058052.1|DVIR	LOC108094601|XP_017050741.1|DFIC
OG0007374	LOC6632021|XP_002055236.2|DVIR	LOC108088646|XP_017042056.1|DFIC
OG0007375	LOC6635547|XP_002059094.1|DVIR	LOC108088682|XP_017042111.1|DFIC
OG0007376	LOC6633750|XP_032296507.1|DVIR	LOC108094608|XP_017050762.1|DFIC
OG0007377	LOC6634773|XP_002058199.1|DVIR	LOC108095319|XP_017051885.1|DFIC
OG0007378	LOC6636134|XP_032295682.1|DVIR	LOC108097626|XP_017055537.1|DFIC
OG0007379	LOC6634628|XP_002058027.1|DVIR	LOC108094655|XP_017050853.1|DFIC
OG0007380	LOC6634781|XP_032296409.1|DVIR	LOC108097227|XP_017054876.1|DFIC
OG0007381	LOC6634624|XP_032296426.1|DVIR	LOC108094670|XP_017050872.1|DFIC
OG0007382	LOC6634527|XP_002057956.2|DVIR	LOC108097072|XP_017054602.1|DFIC
OG0007383	LOC6633405|XP_032289051.1|DVIR	LOC108092818|XP_017048110.1|DFIC
OG0007384	LOC6633299|XP_002057398.1|DVIR	LOC108097077|XP_017054607.1|DFIC
OG0007385	LOC6634447|XP_002058166.1|DVIR	LOC108092796|XP_017048056.1|DFIC
OG0007386	LOC6633432|XP_002057175.1|DVIR	LOC108097148|XP_017054757.1|DFIC
OG0007387	LOC6631947|XP_002055399.1|DVIR	LOC108094569|XP_017050671.1|DFIC
OG0007388	LOC6631397|XP_032295997.1|DVIR	LOC108094588|XP_017050696.1|DFIC
OG0007389	LOC6628565|XP_002051063.1|DVIR	LOC108095771|XP_017052506.1|DFIC
OG0007390	LOC6633322|XP_002057156.2|DVIR	LOC108097124|XP_017054709.1|DFIC
OG0007391	LOC6629674|XP_002053657.1|DVIR	LOC108095919|XP_017052740.1|DFIC
OG0007392	LOC6633588|XP_002057266.3|DVIR	LOC108092854|XP_017048163.1|DFIC
OG0007393	LOC6630630|XP_032293400.1|DVIR	LOC108092050|XP_017046987.1|DFIC
OG0007394	LOC6633531|XP_032296175.1|DVIR	LOC108097091|XP_017054635.1|DFIC
OG0007395	LOC6631960|XP_015026472.1|DVIR	LOC108097954|XP_017056049.1|DFIC
OG0007396	LOC6631049|XP_002054634.1|DVIR	LOC108090172|XP_017044237.1|DFIC
OG0007397	LOC6627422|XP_032293883.1|DVIR	LOC108089250|XP_017042904.1|DFIC
OG0007398	LOC6625851|XP_002050107.1|DVIR	LOC108093842|XP_017049661.1|DFIC
OG0007399	LOC6635545|XP_002059092.1|DVIR	LOC108088669|XP_017042091.1|DFIC
OG0007400	LOC6634641|XP_002058040.1|DVIR	LOC108097334|XP_017055057.1|DFIC
OG0007401	LOC6631473|XP_002055117.2|DVIR	LOC108097575|XP_017055451.1|DFIC
OG0007402	LOC6629518|XP_002054588.3|DVIR	LOC108101102|XP_017060801.1|DFIC
OG0007403	LOC6630346|XP_002054595.2|DVIR	LOC108101058|XP_017060734.1|DFIC
OG0007404	LOC6630540|XP_002054605.3|DVIR	LOC108101091|XP_017060783.1|DFIC
OG0007405	LOC6630676|XP_002054609.1|DVIR	LOC108095822|XP_017052590.1|DFIC
OG0007406	LOC6630280|XP_002054891.1|DVIR	LOC108098575|XP_017057100.1|DFIC
OG0007407	LOC6628974|XP_015028170.1|DVIR	LOC108088113|XP_017041252.1|DFIC
OG0007408	LOC6623036|XP_002047568.2|DVIR	LOC108088288|XP_017041498.1|DFIC
OG0007409	LOC6628507|XP_002051842.1|DVIR	LOC108089936|XP_017043915.1|DFIC
OG0007410	LOC6631556|XP_002055433.1|DVIR	LOC108102140|XP_017062298.1|DFIC
OG0007411	LOC6633353|XP_002056977.1|DVIR	LOC108092878|XP_017048208.1|DFIC
OG0007412	LOC6634651|XP_002058302.1|DVIR	LOC108092802|XP_017048062.1|DFIC
OG0007413	LOC6627057|XP_002050513.1|DVIR	LOC108096679|XP_017053968.1|DFIC
OG0007414	LOC6635498|XP_002059038.1|DVIR	LOC108097261|XP_017054940.1|DFIC
OG0007415	LOC6633331|XP_002056859.1|DVIR	LOC108091138|XP_017045662.1|DFIC
OG0007416	LOC6633864|XP_032296641.1|DVIR	LOC108095516|XP_017052114.1|DFIC
OG0007417	LOC6633565|XP_015025425.1|DVIR	LOC108086502|XP_017038917.1|DFIC
OG0007418	LOC6625912|XP_002049860.1|DVIR	LOC108093885|XP_017049730.1|DFIC
OG0007419	LOC6631209|XP_032294814.1|DVIR	LOC108092061|XP_017047011.1|DFIC
OG0007420	LOC6636410|XP_002059866.1|DVIR, LOC116651392|XP_032293554.1|DVIR	LOC108096631|XP_017053869.1|DFIC
OG0007421	LOC6632208|XP_032295825.1|DVIR	LOC108097004|XP_017054481.1|DFIC
OG0007422	LOC6633409|XP_002056902.1|DVIR	LOC108092945|XP_017048304.1|DFIC
OG0007423	LOC6636145|XP_015024183.1|DVIR	LOC108095534|XP_017052150.1|DFIC
OG0007424	LOC6623778|XP_002048536.1|DVIR	LOC108099832|XP_017058952.1|DFIC
OG0007425	LOC6622837|XP_015031338.1|DVIR	LOC108088932|XP_017042444.1|DFIC
OG0007426	LOC6635541|XP_002059088.1|DVIR	LOC108088634|XP_017042041.1|DFIC
OG0007427	LOC6634466|XP_002057954.1|DVIR	LOC108092789|XP_017048043.1|DFIC
OG0007428	LOC6633359|XP_032296655.1|DVIR	LOC108092777|XP_017047999.1|DFIC
OG0007429	LOC6624955|XP_002049179.1|DVIR	LOC108094820|XP_017051080.1|DFIC
OG0007430	LOC6623305|XP_002046108.1|DVIR	LOC108100660|XP_017060159.1|DFIC
OG0007431	LOC6635704|XP_002059253.1|DVIR	LOC108089957|XP_017043938.1|DFIC
OG0007432	LOC6622096|XP_002047686.1|DVIR	LOC108088798|XP_017042257.1|DFIC
OG0007433	LOC6634574|XP_032296301.1|DVIR	LOC108095268|XP_017051781.1|DFIC
OG0007434	LOC6623724|XP_002048598.1|DVIR	LOC108100391|XP_017059738.1|DFIC
OG0007435	LOC6623545|XP_002048612.1|DVIR	LOC108100621|XP_017060105.1|DFIC
OG0007436	LOC6624068|XP_002048104.1|DVIR	LOC108100429|XP_017059825.1|DFIC
OG0007437	LOC6622774|XP_002048004.1|DVIR	LOC108087563|XP_017040479.1|DFIC
OG0007438	LOC6622749|XP_032290199.1|DVIR	LOC108100440|XP_017059850.1|DFIC
OG0007439	LOC6636691|XP_002060169.1|DVIR	LOC108088008|XP_017041109.1|DFIC
OG0007440	LOC6631818|XP_032295639.1|DVIR	LOC108102143|XP_017062304.1|DFIC
OG0007441	LOC6624923|XP_002049348.1|DVIR	LOC108087639|XP_017040592.1|DFIC
OG0007442	LOC6629361|XP_002053570.1|DVIR	LOC108087155|XP_017039867.1|DFIC
OG0007443	LOC26530662|XP_015030232.1|DVIR	LOC108087681|XP_017040674.1|DFIC
OG0007444	LOC6625010|XP_002049760.1|DVIR	LOC108086709|XP_017039203.1|DFIC
OG0007445	LOC6625009|XP_002049759.1|DVIR	LOC108086708|XP_017039202.1|DFIC
OG0007446	LOC6628342|XP_015028509.1|DVIR	LOC108096077|XP_017052926.1|DFIC
OG0007447	LOC6627924|XP_002052799.1|DVIR	LOC108096099|XP_017052964.1|DFIC
OG0007448	LOC6626407|XP_032292640.1|DVIR	LOC108096901|XP_017054336.1|DFIC
OG0007449	LOC6624351|XP_002048627.2|DVIR	LOC108100160|XP_017059412.1|DFIC
OG0007450	LOC26531832|XP_015028991.1|DVIR	LOC108089853|XP_017043787.1|DFIC
OG0007451	LOC6622104|XP_002047698.3|DVIR	LOC108096309|XP_017053285.1|DFIC
OG0007452	LOC6622110|XP_002047697.2|DVIR	LOC108096368|XP_017053408.1|DFIC
OG0007453	LOC6623176|XP_002048552.2|DVIR	LOC108100600|XP_017060072.1|DFIC
OG0007454	LOC6624190|XP_002048412.1|DVIR	LOC108096331|XP_017053353.1|DFIC
OG0007455	LOC6627100|XP_032292817.1|DVIR	LOC108094924|XP_017051271.1|DFIC
OG0007456	LOC6633485|XP_002056994.2|DVIR	LOC108091081|XP_017045575.1|DFIC
OG0007457	LOC6622777|XP_002047043.1|DVIR	LOC108100356|XP_017059678.1|DFIC
OG0007458	LOC6629010|XP_002051279.1|DVIR	LOC108095660|XP_017052317.1|DFIC
OG0007459	LOC6635167|XP_002058369.2|DVIR	LOC108095758|XP_017052439.1|DFIC
OG0007460	LOC6624762|XP_002049756.1|DVIR	LOC108093730|XP_017049474.1|DFIC
OG0007461	LOC6624080|XP_002048074.2|DVIR	LOC108100457|XP_017059874.1|DFIC
OG0007462	LOC6623983|XP_002048323.1|DVIR	LOC108100567|XP_017060034.1|DFIC
OG0007463	LOC6624100|XP_032290863.1|DVIR	LOC108100233|XP_017059499.1|DFIC
OG0007464	LOC6624441|XP_015030524.1|DVIR	LOC108100379|XP_017059722.1|DFIC
OG0007465	LOC6622337|XP_032290773.1|DVIR	LOC108095464|XP_017052068.1|DFIC
OG0007466	LOC6626313|XP_002049520.1|DVIR	LOC108093777|XP_017049537.1|DFIC
OG0007467	LOC6626315|XP_002049522.2|DVIR	LOC108094298|XP_017050303.1|DFIC
OG0007468	LOC6627061|XP_002049312.1|DVIR	LOC108093717|XP_017049411.1|DFIC
OG0007469	LOC6624486|XP_002048379.2|DVIR	LOC108099915|XP_017059067.1|DFIC
OG0007470	LOC6627458|XP_002052480.1|DVIR	LOC108088208|XP_017041399.1|DFIC
OG0007471	LOC6625039|XP_002048987.1|DVIR	LOC108093753|XP_017049510.1|DFIC
OG0007472	LOC6631488|XP_015026596.1|DVIR	LOC108097783|XP_017055802.1|DFIC
OG0007473	LOC6622343|XP_002048137.1|DVIR	LOC108100407|XP_017059782.1|DFIC
OG0007474	LOC6626412|XP_032292641.1|DVIR	LOC108096790|XP_017054155.1|DFIC
OG0007475	LOC6623563|XP_002046164.1|DVIR	LOC108093164|XP_017048604.1|DFIC
OG0007476	LOC6633287|XP_002056870.1|DVIR	LOC108091178|XP_017045724.1|DFIC
OG0007477	LOC6633340|XP_032296489.1|DVIR	LOC108091177|XP_017045715.1|DFIC
OG0007478	LOC6628094|XP_002051154.1|DVIR	LOC108089233|XP_017042882.1|DFIC
OG0007479	LOC6631756|XP_002054953.1|DVIR	LOC108097311|XP_017055017.1|DFIC
OG0007480	LOC6631103|XP_002053224.2|DVIR	LOC108097757|XP_017055762.1|DFIC
OG0007481	LOC6636822|XP_002060271.1|DVIR	LOC108099387|XP_017058378.1|DFIC
OG0007482	LOC6627670|XP_032294625.1|DVIR	LOC108092718|XP_017047935.1|DFIC
OG0007483	LOC6626495|XP_002049320.1|DVIR	LOC108096847|XP_017054249.1|DFIC
OG0007484	LOC26531166|XP_015026778.1|DVIR	LOC108097992|XP_017056115.1|DFIC
OG0007485	LOC6633351|XP_002056792.1|DVIR	LOC108102173|XP_017062367.1|DFIC
OG0007486	LOC6634776|XP_002058202.1|DVIR	LOC108097789|XP_017055809.1|DFIC
OG0007487	LOC6636254|XP_002059723.2|DVIR	LOC108095053|XP_017051448.1|DFIC
OG0007488	LOC6622907|XP_032291093.1|DVIR	LOC108100345|XP_017059659.1|DFIC
OG0007489	LOC6630553|XP_015027408.1|DVIR	LOC108099515|XP_017058567.1|DFIC
OG0007490	LOC6634712|XP_032296393.1|DVIR	LOC108094668|XP_017050869.1|DFIC
OG0007491	LOC6633551|XP_032295945.1|DVIR	LOC108097086|XP_017054624.1|DFIC
OG0007492	LOC6625420|XP_002049782.1|DVIR	LOC108093962|XP_017049856.1|DFIC
OG0007493	LOC6634605|XP_032296388.1|DVIR	LOC108094594|XP_017050726.1|DFIC
OG0007494	LOC6634210|XP_002057803.1|DVIR	LOC108089277|XP_017042943.1|DFIC
OG0007495	LOC6631700|XP_002054970.1|DVIR	LOC108087587|XP_017040508.1|DFIC
OG0007496	LOC6622124|XP_015030429.1|DVIR	LOC108100377|XP_017059714.1|DFIC
OG0007497	LOC6622186|XP_002047853.2|DVIR	LOC108089747|XP_017043622.1|DFIC
OG0007498	LOC6622172|XP_032290602.1|DVIR	LOC108086932|XP_017039529.1|DFIC
OG0007499	LOC6623727|XP_002047616.1|DVIR	LOC108088866|XP_017042335.1|DFIC
OG0007500	LOC6624728|XP_002047615.1|DVIR	LOC108088867|XP_017042337.1|DFIC
OG0007501	LOC6622747|XP_015031353.1|DVIR	LOC108088772|XP_017042213.1|DFIC
OG0007503	LOC6635727|XP_002059142.1|DVIR	LOC108089959|XP_017043939.1|DFIC
OG0007504	LOC6624362|XP_032290367.1|DVIR	LOC108100678|XP_017060181.1|DFIC
OG0007505	LOC6622646|XP_002047991.1|DVIR	LOC108087474|XP_017040339.1|DFIC
OG0007506	LOC6622723|XP_002047993.1|DVIR	LOC108087476|XP_017040341.1|DFIC
OG0007507	LOC6629208|XP_002052627.1|DVIR	LOC108093497|XP_017049076.1|DFIC
OG0007508	LOC6628504|XP_002051839.1|DVIR	LOC108092423|XP_017047479.1|DFIC
OG0007509	LOC6634225|XP_002057674.1|DVIR	LOC108092710|XP_017047920.1|DFIC
OG0007510	LOC6624989|XP_002048920.2|DVIR	LOC108090358|XP_017044472.1|DFIC
OG0007511	LOC6634364|XP_002057705.1|DVIR	LOC108092744|XP_017047962.1|DFIC
OG0007512	LOC26530583|XP_015026250.1|DVIR	LOC108101070|XP_017060749.1|DFIC
OG0007513	LOC6627600|XP_002052831.1|DVIR	LOC108091540|XP_017046294.1|DFIC
OG0007514	LOC6636852|XP_002060282.2|DVIR	LOC108100369|XP_017059699.1|DFIC
OG0007515	LOC6635645|XP_002059191.1|DVIR	LOC108100049|XP_017059271.1|DFIC
OG0007516	LOC6628180|XP_002052914.1|DVIR	LOC108089846|XP_017043780.1|DFIC
OG0007517	LOC6624090|XP_032291090.1|DVIR	LOC108100344|XP_017059658.1|DFIC
OG0007518	LOC6627193|XP_002049438.1|DVIR	LOC108090912|XP_017045322.1|DFIC
OG0007519	LOC6625688|XP_002049814.3|DVIR	LOC108095170|XP_017051623.1|DFIC
OG0007520	LOC6633363|XP_032296570.1|DVIR	LOC108094697|XP_017050918.1|DFIC
OG0007521	LOC6631729|XP_002055576.1|DVIR	LOC108097945|XP_017056026.1|DFIC
OG0007522	LOC6634780|XP_002058206.1|DVIR	LOC108097474|XP_017055239.1|DFIC
OG0007523	LOC6625860|XP_015029495.1|DVIR	LOC108094005|XP_017049920.1|DFIC
OG0007524	LOC6628506|XP_002051841.1|DVIR	LOC108089937|XP_017043916.1|DFIC
OG0007525	LOC6634344|XP_002057472.1|DVIR	LOC108098381|XP_017056734.1|DFIC
OG0007526	LOC6631014|XP_002054290.1|DVIR	LOC108096422|XP_017053499.1|DFIC
OG0007527	LOC6622497|XP_002047225.2|DVIR	LOC108089728|XP_017043594.1|DFIC
OG0007528	LOC6625802|XP_032293381.1|DVIR	LOC108089654|XP_017043511.1|DFIC
OG0007529	LOC6624743|XP_002049703.1|DVIR	LOC108086634|XP_017039098.1|DFIC
OG0007530	LOC6635262|XP_002058741.1|DVIR	LOC108095787|XP_017052533.1|DFIC
OG0007531	LOC6625243|XP_002049196.1|DVIR	LOC108094244|XP_017050192.1|DFIC
OG0007532	LOC6625921|XP_002049460.1|DVIR	LOC108101916|XP_017061981.1|DFIC
OG0007533	LOC6624720|XP_002048122.1|DVIR	LOC108088872|XP_017042349.1|DFIC
OG0007534	LOC6623043|XP_002048057.1|DVIR	LOC108086955|XP_017039557.1|DFIC
OG0007535	LOC6624336|XP_002047632.1|DVIR	LOC108095480|XP_017052084.1|DFIC
OG0007536	LOC6629867|XP_002053344.1|DVIR	LOC108097367|XP_017055105.1|DFIC
OG0007537	LOC6624625|XP_032290432.1|DVIR	LOC108086918|XP_017039482.1|DFIC
OG0007538	LOC6624635|XP_032290377.1|DVIR	LOC108086942|XP_017039541.1|DFIC
OG0007539	LOC6628396|XP_032294381.1|DVIR	LOC108095086|XP_017051507.1|DFIC
OG0007540	LOC6631056|XP_002054222.1|DVIR	LOC108086830|XP_017039365.1|DFIC
OG0007541	LOC6626317|XP_002049524.1|DVIR	LOC108094900|XP_017051235.1|DFIC
OG0007542	LOC6626592|XP_002049028.1|DVIR	LOC108090874|XP_017045256.1|DFIC
OG0007543	LOC6636258|XP_032290070.1|DVIR	LOC108098399|XP_017056765.1|DFIC
OG0007544	LOC6624261|XP_002048516.1|DVIR	LOC108100493|XP_017059924.1|DFIC
OG0007545	LOC6628392|XP_002051191.1|DVIR	LOC108098330|XP_017056647.1|DFIC
OG0007546	LOC6630936|XP_002053489.1|DVIR	LOC108095875|XP_017052669.1|DFIC
OG0007547	LOC6625782|XP_002049580.1|DVIR	LOC108093771|XP_017049530.1|DFIC
OG0007548	LOC6622995|XP_015030715.1|DVIR	LOC108100309|XP_017059597.1|DFIC
OG0007549	LOC6622620|XP_002048143.1|DVIR	LOC108088927|XP_017042438.1|DFIC
OG0007550	LOC6622587|XP_002047968.1|DVIR	LOC108095446|XP_017052045.1|DFIC
OG0007551	LOC6626308|XP_032292119.1|DVIR	LOC108101521|XP_017061378.1|DFIC
OG0007552	LOC6628726|XP_015028568.1|DVIR	LOC108091552|XP_017046312.1|DFIC
