Orthogroup	DVIR.longest_only	DANA.longest_only
OG0010277	LOC116651919|XP_032295281.1|DVIR	LOC6499813|XP_001953859.1|DANA
OG0010280	LOC6631605|XP_002055722.1|DVIR	LOC6505030|XP_001965600.1|DANA
OG0010281	LOC6622583|XP_032290779.1|DVIR	LOC6493107|XP_001957059.2|DANA
OG0010282	LOC6630445|XP_002053720.2|DVIR	LOC6499077|XP_001955351.1|DANA
OG0010283	LOC6630985|XP_002053230.1|DVIR	LOC6499262|XP_001954999.1|DANA
OG0010284	LOC6629759|XP_002053901.2|DVIR	LOC6505918|XP_001964616.1|DANA
OG0010286	LOC6632215|XP_002055883.2|DVIR	LOC6506004|XP_001964763.1|DANA
OG0010288	LOC6634981|XP_032295001.1|DVIR	LOC6500650|XP_001953650.1|DANA
OG0010289	LOC6635040|XP_002058683.1|DVIR	LOC6499246|XP_001955033.1|DANA
OG0010290	LOC26531062|XP_015027854.1|DVIR	LOC26514753|XP_014767334.1|DANA
OG0010292	LOC116651917|XP_032295276.1|DVIR	LOC6500769|XP_001953885.1|DANA
OG0010293	LOC6628921|XP_002052344.3|DVIR	LOC6498092|XP_001962065.2|DANA
OG0010294	LOC6634074|XP_002057895.2|DVIR	LOC6497150|XP_001962661.2|DANA
OG0010295	LOC6628008|XP_002051414.1|DVIR	LOC6498380|XP_032311379.1|DANA
OG0010296	LOC6627174|XP_032291975.1|DVIR	LOC6496496|XP_032306213.1|DANA
OG0010298	LOC6625026|XP_032292034.1|DVIR	LOC6494549|XP_001960125.1|DANA
OG0010299	LOC6636333|XP_002059932.2|DVIR	LOC6496484|XP_014763855.2|DANA
OG0010300	LOC116650868|XP_032291649.1|DVIR, LOC6636446|XP_002059835.1|DVIR	LOC6495282|XP_001958709.2|DANA
OG0010301	LOC6633195|XP_002056682.1|DVIR	LOC6499442|XP_001954633.1|DANA, LOC26513703|XP_014767201.1|DANA
OG0010304	LOC6631707|XP_032295889.1|DVIR	LOC6504427|XP_032308228.1|DANA
OG0010306	LOC6631509|XP_032295605.1|DVIR	LOC6505313|XP_001965744.1|DANA
OG0010307	LOC6636047|XP_032295970.1|DVIR	LOC6504748|XP_014759797.1|DANA
OG0010308	LOC6631602|XP_002055719.3|DVIR	LOC6505033|XP_001965597.1|DANA
OG0010309	LOC6624286|XP_002046571.1|DVIR, LOC116650640|XP_032290748.1|DVIR	LOC26514311|XP_014765603.1|DANA
OG0010310	LOC6634728|XP_032289222.1|DVIR	LOC6503959|XP_001963921.1|DANA
OG0010311	LOC6631975|XP_032295854.1|DVIR	LOC6498796|XP_032308088.1|DANA
OG0010312	LOC6631971|XP_002055599.3|DVIR	LOC6498746|XP_032308165.1|DANA
OG0010313	LOC6624279|XP_002048513.1|DVIR	LOC6506363|XP_001958022.2|DANA
OG0010314	LOC6631552|XP_002055704.2|DVIR	LOC6505229|XP_001965584.2|DANA
OG0010315	LOC6631620|XP_002055562.1|DVIR	LOC6501901|XP_001966703.1|DANA
OG0010317	LOC6633593|XP_002056805.1|DVIR	LOC6504055|XP_001964090.1|DANA
OG0010318	LOC6633283|XP_002057142.2|DVIR	LOC6504073|XP_001964122.2|DANA
OG0010319	LOC6633788|XP_002056960.1|DVIR	LOC6504866|XP_001966477.1|DANA
OG0010320	LOC6634563|XP_002058175.1|DVIR	LOC6502999|XP_032308955.1|DANA
OG0010321	LOC6636613|XP_032291457.1|DVIR	LOC6507363|XP_032310181.1|DANA
OG0010322	LOC6636589|XP_032291448.1|DVIR	LOC6507361|XP_001956176.1|DANA
OG0010323	LOC6631187|XP_002053242.1|DVIR	LOC6507379|XP_014765192.1|DANA
OG0010324	LOC6622209|XP_002046323.2|DVIR	LOC6506515|XP_001957736.1|DANA
OG0010325	LOC6622783|XP_002046667.1|DVIR	LOC6493517|XP_001957906.2|DANA
OG0010326	LOC6636920|XP_002060376.1|DVIR	LOC6507645|XP_001956065.1|DANA
OG0010327	LOC6624122|XP_002046930.2|DVIR	LOC6506600|XP_001957567.1|DANA
OG0010329	LOC6623731|XP_002046205.1|DVIR	LOC6493175|XP_032310761.1|DANA
OG0010330	LOC6624183|XP_032290268.1|DVIR	LOC6493689|XP_001958242.1|DANA
OG0010332	LOC6633753|XP_002056939.1|DVIR	LOC6502182|XP_001966068.3|DANA
OG0010333	LOC6628222|XP_002051170.1|DVIR	LOC6496999|XP_001962959.1|DANA
OG0010334	LOC6628134|XP_002052302.1|DVIR	LOC6506043|XP_001965089.1|DANA
OG0010335	LOC6631506|XP_002055325.3|DVIR	LOC6505312|XP_001965741.2|DANA
OG0010336	LOC6634835|XP_002058016.1|DVIR	LOC6504124|XP_001964234.2|DANA
OG0010337	LOC6633714|XP_002057118.1|DVIR	LOC6503570|XP_001964139.1|DANA
OG0010338	LOC6633822|XP_002057101.1|DVIR	LOC6504594|XP_001966563.1|DANA
OG0010339	LOC6634806|XP_002057919.2|DVIR	LOC6506799|XP_001957219.2|DANA
OG0010340	LOC6634502|XP_002057907.1|DVIR	LOC6503661|XP_001963980.1|DANA
OG0010341	LOC6634434|XP_002057906.2|DVIR	LOC6503660|XP_001963982.1|DANA
OG0010342	LOC26531272|XP_032288957.1|DVIR	LOC6502171|XP_032309373.1|DANA
OG0010343	LOC6636143|XP_002059537.1|DVIR	LOC6502255|XP_001966091.1|DANA
OG0010344	LOC6633518|XP_002057066.1|DVIR	LOC6502154|XP_001966113.1|DANA
OG0010345	LOC6634540|XP_002058284.2|DVIR	LOC6503122|XP_001963463.2|DANA
OG0010346	LOC6634784|XP_032296375.1|DVIR	LOC6504810|XP_001966381.1|DANA
OG0010347	LOC6634462|XP_032296387.1|DVIR	LOC6503848|XP_001963711.1|DANA
OG0010348	LOC6633461|XP_002057344.1|DVIR	LOC6495421|XP_001958812.1|DANA
OG0010349	LOC6633795|XP_002057315.1|DVIR	LOC6504169|XP_001964307.3|DANA
OG0010350	LOC6633775|XP_032295813.1|DVIR	LOC6503471|XP_032308696.1|DANA
OG0010351	LOC6634740|XP_002058188.1|DVIR	LOC6503073|XP_001963377.1|DANA
OG0010352	LOC6632203|XP_002055517.1|DVIR	LOC6504057|XP_001964093.3|DANA
OG0010353	LOC6631938|XP_032295862.1|DVIR	LOC6501870|XP_001966773.1|DANA
OG0010354	LOC6635520|XP_002058938.1|DVIR	LOC6502353|XP_001967544.1|DANA
OG0010355	LOC6633611|XP_002056919.1|DVIR	LOC6503894|XP_001963799.3|DANA
OG0010356	LOC6631994|XP_002055086.2|DVIR	LOC6505092|XP_032308000.1|DANA
OG0010357	LOC6632211|XP_002055525.1|DVIR	LOC6504464|XP_001966953.1|DANA
OG0010358	LOC6636112|XP_032295873.1|DVIR	LOC6504988|XP_001965681.1|DANA
OG0010359	LOC6636931|XP_002060395.2|DVIR	LOC6504807|XP_032309091.1|DANA
OG0010360	LOC6636937|XP_002060393.1|DVIR	LOC6504804|XP_001966376.1|DANA
OG0010361	LOC6636936|XP_002060392.2|DVIR	LOC6504698|XP_001966375.1|DANA
OG0010362	LOC6635591|XP_002059016.1|DVIR	LOC6504797|XP_001966361.1|DANA
OG0010363	LOC6631670|XP_002055412.1|DVIR	LOC6501968|XP_001966783.1|DANA
OG0010364	LOC6631480|XP_032295950.1|DVIR	LOC6502740|XP_032311943.1|DANA
OG0010365	LOC6631685|XP_002055455.3|DVIR	LOC6504394|XP_001967058.1|DANA
OG0010366	LOC6631935|XP_002055482.2|DVIR	LOC6504961|XP_001965730.1|DANA
OG0010367	LOC26530423|XP_032295853.1|DVIR	LOC6501998|XP_032308168.1|DANA
OG0010368	LOC6631883|XP_032295435.1|DVIR	LOC6502003|XP_001966850.1|DANA
OG0010369	LOC6636698|XP_002060113.2|DVIR	LOC6505117|XP_001965425.1|DANA
OG0010370	LOC6631622|XP_002055564.3|DVIR	LOC6501899|XP_001966705.3|DANA
OG0010371	LOC6631458|XP_002055546.3|DVIR	LOC6501913|XP_001966681.3|DANA
OG0010372	LOC6631781|XP_002055708.1|DVIR	LOC6505231|XP_001965586.1|DANA
OG0010373	LOC6637071|XP_002060486.2|DVIR	LOC6505227|XP_001965583.1|DANA
OG0010374	LOC6631844|XP_002055581.1|DVIR	LOC6505308|XP_001965735.1|DANA
OG0010375	LOC6631845|XP_002055582.1|DVIR	LOC6504955|XP_001965736.1|DANA
OG0010376	LOC6631770|XP_002055178.1|DVIR	LOC6504584|XP_001966582.1|DANA
OG0010377	LOC6631817|XP_002055189.2|DVIR	LOC6504828|XP_001966411.2|DANA
OG0010378	LOC6631545|XP_002055697.1|DVIR	LOC6503771|XP_001963772.2|DANA
OG0010379	LOC26531337|XP_015024671.1|DVIR	LOC26514791|XP_014759307.1|DANA
OG0010380	LOC6631692|XP_002055148.1|DVIR	LOC6503838|XP_001963695.1|DANA
OG0010381	LOC116652195|XP_032296100.1|DVIR	LOC26514577|XP_014761220.1|DANA
OG0010382	LOC6631636|XP_002055139.1|DVIR	LOC6503819|XP_001963683.1|DANA
OG0010383	LOC6631632|XP_002055135.2|DVIR	LOC6503828|XP_001963679.1|DANA
OG0010384	LOC6636076|XP_002059607.1|DVIR	LOC6504044|XP_001964072.1|DANA
OG0010385	LOC6628572|XP_002051523.1|DVIR	LOC6497710|XP_032307505.1|DANA
OG0010386	LOC6633899|XP_002057592.1|DVIR	LOC6497757|XP_001961418.1|DANA
OG0010387	LOC6633892|XP_002057586.2|DVIR	LOC6497823|XP_001961523.1|DANA
OG0010388	LOC6634284|XP_032293733.1|DVIR	LOC6496969|XP_001963027.1|DANA
OG0010389	LOC6634386|XP_002057580.1|DVIR	LOC6505394|XP_001964876.2|DANA
OG0010390	LOC26531025|XP_015025379.1|DVIR	LOC26514738|XP_014762362.1|DANA
OG0010391	LOC6633941|XP_002057611.1|DVIR	LOC6498430|XP_001962801.2|DANA
OG0010392	LOC6627634|XP_002051100.1|DVIR	LOC6505357|XP_001964851.1|DANA
OG0010393	LOC6628734|XP_032293436.1|DVIR	LOC6497798|XP_001961470.1|DANA
OG0010394	LOC6634349|XP_002057813.1|DVIR	LOC6496996|XP_001962966.3|DANA
OG0010395	LOC6634009|XP_002057830.2|DVIR	LOC6498259|XP_001962416.2|DANA
OG0010396	LOC6633979|XP_032293701.1|DVIR	LOC6498358|XP_001962619.2|DANA
OG0010397	LOC6634013|XP_002057856.1|DVIR	LOC6505664|XP_001964982.1|DANA
OG0010398	LOC6634178|XP_002057436.1|DVIR	LOC6504322|XP_001965040.3|DANA
OG0010399	LOC6634145|XP_002057431.1|DVIR	LOC6505894|XP_001965044.2|DANA
OG0010400	LOC6628850|XP_002051236.2|DVIR	LOC6505947|XP_001965053.1|DANA
OG0010401	LOC6628808|XP_002051231.1|DVIR	LOC6504303|XP_001965061.1|DANA
OG0010402	LOC26531254|XP_015028907.1|DVIR	LOC6504560|XP_032311256.1|DANA
OG0010403	LOC6628800|XP_002051223.1|DVIR	LOC6505449|XP_001964913.1|DANA
OG0010404	LOC6628297|XP_002051182.1|DVIR	LOC6497265|XP_001962442.1|DANA
OG0010405	LOC6628296|XP_002051181.1|DVIR	LOC6497266|XP_001962441.1|DANA
OG0010406	LOC6628230|XP_002051178.1|DVIR	LOC6498274|XP_001962437.2|DANA, LOC6498275|XP_001962438.1|DANA
OG0010407	LOC6628711|XP_032293595.1|DVIR	LOC6494037|XP_032306003.1|DANA
OG0010408	LOC6627751|XP_002051305.2|DVIR	LOC6502487|XP_001966892.1|DANA
OG0010409	LOC116649873|XP_032288986.1|DVIR	LOC116654903|XP_032307404.1|DANA
OG0010410	LOC6634305|XP_015025244.1|DVIR	LOC26514493|XP_014762334.1|DANA
OG0010411	LOC6627553|XP_002052287.2|DVIR	LOC6504297|XP_032311024.1|DANA
OG0010412	LOC6628747|XP_002052317.1|DVIR	LOC116654943|XP_032307632.1|DANA
OG0010413	LOC6628420|XP_002052333.1|DVIR	LOC6498100|XP_001962077.1|DANA
OG0010414	LOC6628868|XP_002052334.1|DVIR	LOC6498096|XP_001962073.1|DANA
OG0010415	LOC6635647|XP_002059193.2|DVIR	LOC6503479|XP_001965309.2|DANA
OG0010416	LOC6635778|XP_002059174.2|DVIR	LOC6496881|XP_001963215.1|DANA
OG0010417	LOC6635775|XP_002059171.1|DVIR	LOC6498636|XP_001963212.1|DANA
OG0010418	LOC6628769|XP_032294263.1|DVIR	LOC6496888|XP_001963204.1|DANA
OG0010419	LOC6628483|XP_002052030.1|DVIR	LOC6498618|XP_001963165.2|DANA
OG0010420	LOC6627828|XP_002051752.2|DVIR	LOC6497401|XP_001962159.1|DANA
OG0010421	LOC6627661|XP_002051725.1|DVIR	LOC6496867|XP_032311464.1|DANA
OG0010422	LOC6627359|XP_002051666.1|DVIR	LOC6497041|XP_001962866.3|DANA
OG0010423	LOC26531363|XP_015028926.1|DVIR	LOC26514925|XP_014762387.1|DANA
OG0010424	LOC26531331|XP_015028922.1|DVIR	LOC26514608|XP_014762349.1|DANA
OG0010425	LOC6628526|XP_002052722.1|DVIR	LOC6497631|XP_001961673.1|DANA
OG0010426	LOC6628527|XP_002052723.1|DVIR	LOC6497898|XP_001961672.3|DANA
OG0010427	LOC6628030|XP_002052907.1|DVIR	LOC6497962|XP_001961803.1|DANA
OG0010428	LOC6627469|XP_002052900.1|DVIR	LOC6497966|XP_001961810.2|DANA
OG0010429	LOC6627466|XP_002052897.1|DVIR	LOC6498132|XP_032307483.1|DANA
OG0010430	LOC6627334|XP_002052231.2|DVIR	LOC6496837|XP_001963306.1|DANA
OG0010431	LOC6627958|XP_002052534.3|DVIR	LOC6497485|XP_001961985.1|DANA
OG0010432	LOC6627955|XP_002052531.1|DVIR	LOC6497483|XP_001961987.1|DANA
OG0010433	LOC6629180|XP_002051585.2|DVIR	LOC6497478|XP_001961995.1|DANA
OG0010434	LOC6628502|XP_002051837.1|DVIR	LOC6497426|XP_001962112.2|DANA
OG0010435	LOC6628791|XP_002051934.1|DVIR	LOC6506265|XP_001965144.2|DANA
OG0010436	LOC6627811|XP_032294316.1|DVIR	LOC6498444|XP_001962830.1|DANA
OG0010437	LOC6627462|XP_002052484.1|DVIR	LOC6497291|XP_001962380.1|DANA
OG0010439	LOC6629138|XP_002051580.1|DVIR	LOC6504180|XP_001965175.1|DANA
OG0010440	LOC6635723|XP_032294724.1|DVIR	LOC6497601|XP_001961731.1|DANA
OG0010441	LOC26531567|XP_015024564.1|DVIR	LOC26514514|XP_014762342.1|DANA
OG0010442	LOC6635742|XP_002059213.1|DVIR	LOC6500022|XP_001953377.1|DANA
OG0010443	LOC6627431|XP_002052157.1|DVIR	LOC6497350|XP_001962267.1|DANA
OG0010444	LOC6627429|XP_032294100.1|DVIR	LOC6497351|XP_001962264.1|DANA
OG0010445	LOC6629000|XP_002052103.1|DVIR	LOC6496717|XP_001967322.1|DANA
OG0010446	LOC6635755|XP_002059112.2|DVIR	LOC6497865|XP_001961594.2|DANA
OG0010447	LOC6624551|XP_002046409.3|DVIR	LOC6507327|XP_001956235.2|DANA
OG0010448	LOC6623374|XP_032290650.1|DVIR	LOC6506478|XP_001957798.1|DANA
OG0010449	LOC6623120|XP_002047819.1|DVIR	LOC6507639|XP_032309658.1|DANA
OG0010450	LOC6623336|XP_002047785.1|DVIR	LOC6507055|XP_001956742.1|DANA
OG0010451	LOC6623232|XP_002047768.1|DVIR	LOC6492969|XP_001956765.1|DANA
OG0010452	LOC6622088|XP_002047728.1|DVIR	LOC6493553|XP_001957984.1|DANA
OG0010453	LOC6622600|XP_002048205.2|DVIR	LOC6493557|XP_001957992.1|DANA
OG0010454	LOC6622590|XP_032290517.1|DVIR	LOC6493377|XP_001957636.1|DANA
OG0010455	LOC6622516|XP_002047000.1|DVIR	LOC6507295|XP_001956296.1|DANA
OG0010456	LOC6622297|XP_002046954.1|DVIR	LOC6506546|XP_001957679.1|DANA
OG0010457	LOC6636615|XP_002060015.1|DVIR	LOC26514992|XP_014765690.1|DANA
OG0010458	LOC6636610|XP_002060016.2|DVIR	LOC116655819|XP_032310175.1|DANA
OG0010459	LOC6636612|XP_032291449.1|DVIR	LOC26515607|XP_014765747.1|DANA
OG0010460	LOC6636585|XP_002060022.2|DVIR	LOC6507703|XP_001956172.2|DANA
OG0010461	LOC6636562|XP_002060066.1|DVIR	LOC6507339|XP_001956219.1|DANA
OG0010462	LOC6636843|XP_002060315.2|DVIR	LOC6507671|XP_001956120.1|DANA
OG0010463	LOC6623637|XP_002046193.1|DVIR	LOC6506800|XP_001957213.1|DANA
OG0010464	LOC6623743|XP_002046201.1|DVIR	LOC6506806|XP_001957204.1|DANA
OG0010465	LOC6623829|XP_002046217.1|DVIR	LOC6506813|XP_001957189.1|DANA
OG0010466	LOC6623692|XP_002046225.2|DVIR	LOC6506817|XP_001957180.1|DANA
OG0010467	LOC6622182|XP_002046226.1|DVIR	LOC6506818|XP_001957179.2|DANA
OG0010468	LOC6623919|XP_002046287.1|DVIR	LOC6506921|XP_001956993.2|DANA
OG0010469	LOC6623405|XP_002046373.2|DVIR	LOC6507450|XP_001955987.1|DANA
OG0010470	LOC6623452|XP_002048298.1|DVIR	LOC6493199|XP_001957249.1|DANA
OG0010471	LOC6623900|XP_002048308.2|DVIR	LOC6493499|XP_001957872.1|DANA
OG0010472	LOC6623600|XP_002047432.1|DVIR	LOC6507483|XP_001955912.1|DANA
OG0010473	LOC6624003|XP_002047392.2|DVIR	LOC6493324|XP_032309829.1|DANA
OG0010474	LOC116650617|XP_032290657.1|DVIR	LOC116655811|XP_032310101.1|DANA
OG0010475	LOC6624686|XP_002047178.2|DVIR	LOC6506827|XP_001957160.1|DANA
OG0010476	LOC6623261|XP_002047280.1|DVIR	LOC6502824|XP_001956317.1|DANA
OG0010477	LOC6623848|XP_002046569.1|DVIR	LOC6506855|XP_001957114.1|DANA
OG0010478	LOC6622809|XP_002046668.2|DVIR	LOC6506424|XP_001957907.3|DANA
OG0010479	LOC6622210|XP_002046679.2|DVIR	LOC6506417|XP_001957918.1|DANA
OG0010480	LOC6623084|XP_002046720.2|DVIR	LOC6506956|XP_001956926.2|DANA
OG0010481	LOC6623622|XP_002046803.1|DVIR	LOC6506527|XP_001957708.1|DANA
OG0010482	LOC6622558|XP_002048172.2|DVIR	LOC6506646|XP_001957479.2|DANA
OG0010483	LOC6622235|XP_002047895.1|DVIR	LOC6507246|XP_001956397.2|DANA
OG0010484	LOC6622358|XP_002047671.1|DVIR	LOC6506084|XP_001958587.2|DANA
OG0010485	LOC6622790|XP_002048471.1|DVIR	LOC6506250|XP_001958265.2|DANA
OG0010486	LOC6623957|XP_002048648.1|DVIR	LOC6507792|XP_001956353.1|DANA
OG0010487	LOC6623793|XP_002048626.1|DVIR	LOC6507912|XP_001956589.1|DANA
OG0010488	LOC6623611|XP_002048400.1|DVIR	LOC6507858|XP_001956480.1|DANA
OG0010489	LOC6624469|XP_002048391.1|DVIR	LOC6507229|XP_001956427.1|DANA
OG0010490	LOC6627058|XP_002050514.2|DVIR	LOC6494993|XP_001959257.2|DANA
OG0010491	LOC6627161|XP_002049734.1|DVIR	LOC6496115|XP_001960261.1|DANA
OG0010492	LOC6622917|XP_002048037.2|DVIR	LOC6506278|XP_001958211.3|DANA
OG0010493	LOC6622296|XP_002047916.1|DVIR	LOC26515343|XP_014765722.1|DANA
OG0010494	LOC26530974|XP_032290813.1|DVIR	LOC6506101|XP_001958550.2|DANA
OG0010495	LOC6622094|XP_002047959.2|DVIR	LOC6493837|XP_001958534.2|DANA
OG0010496	LOC6624493|XP_032291077.1|DVIR	LOC6506670|XP_032310849.1|DANA
OG0010497	LOC6622380|XP_032290862.1|DVIR	LOC6506675|XP_032310675.1|DANA
OG0010498	LOC6635976|XP_002059405.1|DVIR	LOC6495792|XP_001959595.1|DANA
OG0010499	LOC26531830|XP_015024383.1|DVIR	LOC6495064|XP_001959143.1|DANA
OG0010500	LOC6635814|XP_032291638.1|DVIR	LOC6495054|XP_001959162.1|DANA
OG0010501	LOC6624797|XP_002050191.1|DVIR	LOC6494217|XP_001960728.1|DANA
OG0010502	LOC6622685|XP_032290702.1|DVIR	LOC6493608|XP_032310742.1|DANA
OG0010503	LOC6635912|XP_002059290.1|DVIR	LOC6495370|XP_001958683.1|DANA
OG0010505	LOC6636331|XP_002059930.2|DVIR	LOC6496483|XP_001960992.2|DANA
OG0010506	LOC6636343|XP_002059942.2|DVIR	LOC6494615|XP_001960005.1|DANA
OG0010507	LOC6626787|XP_002048873.1|DVIR	LOC6494401|XP_001960397.1|DANA
OG0010508	LOC6626036|XP_002050803.2|DVIR	LOC6494720|XP_001959799.1|DANA
OG0010509	LOC6625105|XP_002050123.1|DVIR	LOC6495956|XP_001959930.2|DANA
OG0010510	LOC6625829|XP_002049503.1|DVIR	LOC6496262|XP_001960565.1|DANA
OG0010511	LOC6625242|XP_002049488.1|DVIR	LOC6502520|XP_001960156.3|DANA
OG0010512	LOC6624969|XP_002049477.1|DVIR	LOC6502585|XP_001960941.1|DANA
OG0010513	LOC6626531|XP_002049468.2|DVIR	LOC6494114|XP_001960936.1|DANA
OG0010514	LOC6626528|XP_002049465.1|DVIR	LOC6494117|XP_001960933.3|DANA
OG0010515	LOC6626455|XP_002049684.1|DVIR	LOC6495478|XP_001958935.2|DANA
OG0010516	LOC6627287|XP_032292886.1|DVIR	LOC6495449|XP_001958867.1|DANA
OG0010517	LOC6626025|XP_002049601.2|DVIR	LOC6495121|XP_001959012.1|DANA
OG0010518	LOC6624757|XP_002049751.1|DVIR	LOC26515006|XP_014764071.1|DANA
OG0010519	LOC6626288|XP_002049225.2|DVIR	LOC6495945|XP_001959903.2|DANA
OG0010520	LOC6626864|XP_002049255.1|DVIR	LOC6496361|XP_001960763.1|DANA
OG0010521	LOC6625670|XP_002049370.2|DVIR	LOC6502560|XP_001959386.1|DANA
OG0010522	LOC6626199|XP_002049877.1|DVIR	LOC6495419|XP_001958806.1|DANA
OG0010523	LOC6626196|XP_015029849.1|DVIR	LOC6495227|XP_001958807.2|DANA
OG0010524	LOC6626698|XP_015029344.1|DVIR	LOC6494461|XP_001960284.1|DANA
OG0010525	LOC6626397|XP_002049134.1|DVIR	LOC6494590|XP_001960051.1|DANA
OG0010526	LOC6626395|XP_002049132.1|DVIR	LOC6494591|XP_001960049.1|DANA
OG0010527	LOC6625368|XP_002049064.2|DVIR	LOC6494431|XP_001960323.1|DANA
OG0010528	LOC6625940|XP_002049051.2|DVIR	LOC6496151|XP_032306460.1|DANA
OG0010529	LOC26530483|XP_015030209.1|DVIR	LOC6494427|XP_001960343.1|DANA
OG0010530	LOC6625373|XP_002048989.1|DVIR	LOC6494283|XP_001960608.1|DANA
OG0010531	LOC6636749|XP_002060210.2|DVIR	LOC6499217|XP_001955083.1|DANA
OG0010532	LOC6629446|XP_002053163.1|DVIR	LOC6499626|XP_001954268.1|DANA
OG0010533	LOC116650742|XP_032291192.1|DVIR	LOC6506259|XP_001958249.1|DANA
OG0010534	LOC6632867|XP_002056553.1|DVIR	LOC6501297|XP_001954942.1|DANA
OG0010535	LOC6632551|XP_002056534.1|DVIR	LOC6500413|XP_001953167.1|DANA
OG0010536	LOC6632519|XP_002056529.1|DVIR	LOC6500132|XP_001953162.1|DANA
OG0010537	LOC6631237|XP_002054666.1|DVIR	LOC6500968|XP_001954264.2|DANA
OG0010538	LOC6631297|XP_032290332.1|DVIR	LOC6494719|XP_001965961.2|DANA
OG0010539	LOC6631240|XP_032293563.1|DVIR	LOC6500506|XP_001953362.2|DANA
OG0010540	LOC6632803|XP_032289551.1|DVIR	LOC6498981|XP_001955567.1|DANA
OG0010541	LOC6635175|XP_002058579.1|DVIR	LOC6507881|XP_001956518.2|DANA
OG0010542	LOC6634951|XP_002058539.1|DVIR	LOC6502616|XP_001955145.1|DANA
OG0010543	LOC6632436|XP_002056166.2|DVIR	LOC6501594|XP_032312018.1|DANA
OG0010544	LOC6632469|XP_002056170.1|DVIR	LOC6500184|XP_001953067.1|DANA
OG0010545	LOC6632415|XP_002056211.1|DVIR	LOC6499711|XP_032305566.1|DANA
OG0010546	LOC116651880|XP_032295052.1|DVIR	LOC6505861|XP_001964504.1|DANA
OG0010547	LOC6635105|XP_002058665.2|DVIR	LOC6505662|XP_001964507.1|DANA
OG0010548	LOC6634921|XP_002058681.2|DVIR	LOC6501343|XP_001955031.1|DANA
OG0010549	LOC6632547|XP_002055826.1|DVIR	LOC6505875|XP_001964529.1|DANA
OG0010550	LOC6632218|XP_002055886.1|DVIR	LOC6506006|XP_001964768.1|DANA
OG0010551	LOC6632264|XP_002055899.2|DVIR	LOC6505517|XP_001964782.1|DANA
OG0010552	LOC6632884|XP_002055936.1|DVIR	LOC6505943|XP_001964656.2|DANA
OG0010553	LOC6633020|XP_002055937.1|DVIR	LOC6505582|XP_001964657.2|DANA
OG0010554	LOC6633218|XP_002055983.1|DVIR	LOC6501467|XP_001955312.1|DANA
OG0010555	LOC6632384|XP_002056007.1|DVIR	LOC6499791|XP_001953906.1|DANA
OG0010556	LOC6632996|XP_002056497.1|DVIR	LOC6501007|XP_001954362.1|DANA
OG0010557	LOC6630324|XP_002053434.1|DVIR	LOC6501042|XP_001954444.1|DANA
OG0010559	LOC6630439|XP_002053480.1|DVIR	LOC116654575|XP_032305759.1|DANA
OG0010560	LOC6631169|XP_002053517.2|DVIR	LOC6500576|XP_014766634.1|DANA
OG0010561	LOC6629400|XP_002053580.1|DVIR	LOC6499548|XP_032311838.1|DANA
OG0010562	LOC6629956|XP_002053614.1|DVIR	LOC6500227|XP_001952986.1|DANA
OG0010563	LOC6629958|XP_002053616.1|DVIR	LOC6500331|XP_001952984.1|DANA
OG0010564	LOC6630611|XP_002054486.2|DVIR	LOC6505587|XP_001964643.1|DANA
OG0010565	LOC6629495|XP_002054515.1|DVIR	LOC6498980|XP_001955569.1|DANA
OG0010566	LOC26530382|XP_015027793.1|DVIR	LOC26513945|XP_014760896.1|DANA
OG0010567	LOC6630390|XP_002053998.1|DVIR	LOC6505850|XP_001964483.1|DANA
OG0010568	LOC6629435|XP_002054070.1|DVIR	LOC6505961|XP_001964686.1|DANA
OG0010569	LOC6630469|XP_002054105.1|DVIR	LOC6505945|XP_001964659.1|DANA
OG0010570	LOC6631038|XP_002054129.1|DVIR	LOC6499249|XP_001955025.1|DANA
OG0010571	LOC6630146|XP_032295151.1|DVIR	LOC6502675|XP_001954562.1|DANA
OG0010572	LOC6630709|XP_002054202.1|DVIR	LOC6502636|XP_001954001.1|DANA
OG0010573	LOC6630714|XP_002054207.1|DVIR	LOC6499787|XP_001953916.1|DANA
OG0010574	LOC6630715|XP_002054208.2|DVIR	LOC6502665|XP_001953917.1|DANA
OG0010575	LOC6630719|XP_015026978.1|DVIR	LOC6499986|XP_001953483.2|DANA
OG0010576	LOC6630094|XP_002054261.1|DVIR	LOC6499928|XP_001953613.2|DANA
OG0010577	LOC6632700|XP_002056033.2|DVIR	LOC6499918|XP_001953635.2|DANA
OG0010578	LOC6633069|XP_002056141.1|DVIR	LOC6505640|XP_001964547.1|DANA
OG0010579	LOC6629585|XP_002054877.1|DVIR	LOC6500612|XP_001953563.1|DANA
OG0010580	LOC6629454|XP_032294979.1|DVIR	LOC6500599|XP_001953540.1|DANA
OG0010581	LOC6630873|XP_002054321.1|DVIR	LOC6505782|XP_001964363.1|DANA
OG0010582	LOC26530506|XP_015027804.2|DVIR	LOC6500762|XP_001953874.1|DANA
OG0010583	LOC6630696|XP_002054403.1|DVIR	LOC6499199|XP_001955128.1|DANA
OG0010584	LOC6630402|XP_015027629.1|DVIR	LOC6500234|XP_001952972.1|DANA
OG0010585	LOC6629643|XP_002054848.1|DVIR	LOC6501665|XP_001955712.1|DANA
OG0010586	LOC6633870|XP_002056972.1|DVIR	LOC6498880|XP_001955749.2|DANA
