Orthogroup	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
OG0036619																									LOC6600614|XP_002025570.1|DPER												
OG0036620																									LOC113566412|XP_026847667.1|DPER												
OG0036621																									LOC6600500|XP_026847510.1|DPER												
OG0036622																									LOC113566411|XP_026847656.1|DPER												
OG0036623																									LOC113566453|XP_026847880.1|DPER												
OG0036624																									LOC113566468|XP_026847964.1|DPER												
OG0036625																									LOC6599246|XP_026848315.1|DPER												
OG0036626																									LOC113566594|XP_026848696.1|DPER												
OG0036627																									LOC6598493|XP_002023581.2|DPER												
OG0036628																									LOC113566655|XP_026849021.1|DPER												
OG0036629																									LOC6599037|XP_002024154.2|DPER												
OG0036630																									LOC113566644|XP_026848978.1|DPER												
OG0036631																									LOC6603989|XP_026849045.1|DPER												
OG0036632																									LOC113566691|XP_026849232.1|DPER												
OG0036633																									LOC113566746|XP_026849527.1|DPER												
OG0036634																									LOC113566763|XP_026849607.1|DPER												
OG0036635																									LOC6601076|XP_026849760.1|DPER												
OG0036636																									LOC113566808|XP_026849771.1|DPER												
OG0036637																									LOC6603880|XP_026850064.1|DPER												
OG0036638																									LOC113567158|XP_026850132.1|DPER												
OG0036639																									LOC113567170|XP_026850143.1|DPER												
OG0036640																									LOC113567174|XP_026850145.1|DPER												
OG0036641																										LOC117183346|XP_033232906.1|DPSE											
OG0036642																										LOC117183376|XP_033233002.1|DPSE											
OG0036643																										LOC6899994|XP_002135360.2|DPSE											
OG0036644																										LOC26532147|XP_015037073.2|DPSE											
OG0036645																										LOC117185678|XP_033241882.1|DPSE											
OG0036646																										LOC117183355|XP_033232938.1|DPSE											
OG0036647																										LOC6897152|XP_033232612.1|DPSE											
OG0036648																										LOC117183244|XP_033232378.1|DPSE											
OG0036649																										LOC117183409|XP_033233178.1|DPSE											
OG0036650																										LOC26532691|XP_015037410.1|DPSE											
OG0036651																										LOC6897367|XP_002137520.1|DPSE											
OG0036652																										LOC117183344|XP_033232887.1|DPSE											
OG0036653																										LOC117183919|XP_033235359.1|DPSE											
OG0036654																										LOC117184416|XP_033237532.1|DPSE											
OG0036655																										LOC117184832|XP_033239712.1|DPSE											
OG0036656																										LOC26532410|XP_015037772.1|DPSE											
OG0036657																										LOC117185594|XP_033241613.1|DPSE											
OG0036658																										LOC6897663|XP_002137801.2|DPSE											
OG0036659																										LOC117185650|XP_033241764.1|DPSE											
OG0036660																										LOC26534098|XP_015037974.2|DPSE											
OG0036661																										LOC117183327|XP_033232760.1|DPSE											
OG0036662																										LOC26534306|XP_033232597.1|DPSE											
OG0036663																										LOC117183641|XP_033234133.1|DPSE											
OG0036664																										LOC117183648|XP_033234137.1|DPSE											
OG0036665																										LOC117183617|XP_033234038.1|DPSE											
OG0036666																										LOC26533512|XP_033233851.1|DPSE											
OG0036667																										LOC26533523|XP_033233203.1|DPSE											
OG0036668																										LOC6898451|XP_002138494.3|DPSE											
OG0036669																										LOC4804452|XP_015039959.1|DPSE											
OG0036670																										LOC117183528|XP_033233472.1|DPSE											
OG0036671																										LOC26533892|XP_015040197.2|DPSE											
OG0036672																										LOC26532631|XP_015040232.2|DPSE											
OG0036673																										LOC117183530|XP_033233478.1|DPSE											
OG0036674																										LOC6898740|XP_002138727.2|DPSE											
OG0036675																										LOC26533344|XP_015040796.2|DPSE											
OG0036676																										LOC26532522|XP_033236436.1|DPSE											
OG0036677																										LOC6902667|XP_015036758.2|DPSE											
OG0036678																										LOC117183996|XP_033235706.1|DPSE											
OG0036679																										LOC6902577|XP_002133105.1|DPSE											
OG0036680																										LOC117183933|XP_033235429.1|DPSE											
OG0036681																										LOC6902574|XP_002133102.1|DPSE											
OG0036682																										LOC117184013|XP_033235805.1|DPSE											
OG0036683																										LOC117183978|XP_033235634.1|DPSE											
OG0036684																										LOC6902499|XP_002133044.3|DPSE											
OG0036685																										LOC6902439|XP_002132984.2|DPSE											
OG0036686																										LOC26534202|XP_015035445.2|DPSE											
OG0036687																										LOC6903491|XP_002132370.1|DPSE											
OG0036688																										LOC26533499|XP_015035442.2|DPSE											
OG0036689																										LOC117184037|XP_033235937.1|DPSE											
OG0036690																										LOC26532321|XP_033236725.1|DPSE											
OG0036691																										LOC117184106|XP_033236192.1|DPSE											
OG0036692																										LOC117184159|XP_033236491.1|DPSE											
OG0036693																										LOC26533542|XP_033236746.1|DPSE											
OG0036694																										LOC117184222|XP_033236714.1|DPSE											
OG0036695																										LOC117183918|XP_033235319.1|DPSE											
OG0036696																										LOC26534383|XP_033235882.1|DPSE											
OG0036697																										LOC117183949|XP_033235518.1|DPSE											
OG0036698																										LOC117184010|XP_033235789.1|DPSE											
OG0036699																										LOC4817257|XP_001356331.3|DPSE											
OG0036700																										LOC6902818|XP_033236041.1|DPSE											
OG0036701																										LOC26533703|XP_015036008.2|DPSE											
OG0036702																										LOC117184043|XP_033235968.1|DPSE											
OG0036703																										LOC26534069|XP_033235741.1|DPSE											
OG0036704																										LOC117184025|XP_033235888.1|DPSE											
OG0036705																										LOC6903142|XP_002132847.1|DPSE											
OG0036706																										LOC26532524|XP_033235976.1|DPSE											
OG0036707																										LOC117183961|XP_033235588.1|DPSE											
OG0036708																										LOC117185186|XP_033241389.1|DPSE											
OG0036709																										LOC26531966|XP_015041328.2|DPSE											
OG0036710																										LOC26532600|XP_015041317.2|DPSE											
OG0036711																										LOC26532536|XP_015041268.2|DPSE											
OG0036712																										LOC117184959|XP_033240115.1|DPSE											
OG0036713																										LOC117184779|XP_033239544.1|DPSE											
OG0036714																										LOC6901737|XP_002134406.3|DPSE											
OG0036715																										LOC117184827|XP_033239692.1|DPSE											
OG0036716																										LOC26532767|XP_033238286.1|DPSE											
OG0036717																										LOC117185161|XP_033241170.1|DPSE											
OG0036718																										LOC26533804|XP_015041860.2|DPSE											
OG0036719																										LOC6901438|XP_002134124.2|DPSE											
OG0036720																										LOC117184593|XP_033238839.1|DPSE											
OG0036721																										LOC117184620|XP_033238996.1|DPSE											
OG0036722																										LOC6901392|XP_002134080.3|DPSE											
OG0036723																										LOC117184518|XP_033238496.1|DPSE											
OG0036724																										LOC117185040|XP_033240425.1|DPSE											
OG0036725																										LOC6901274|XP_002133975.2|DPSE											
OG0036726																										LOC6901229|XP_002133930.2|DPSE											
OG0036727																										LOC26532158|XP_015041492.2|DPSE											
OG0036728																										LOC26532967|XP_033238003.1|DPSE											
OG0036729																										LOC117184881|XP_033239872.1|DPSE											
OG0036730																										LOC117184909|XP_033239966.1|DPSE											
OG0036731																										LOC117184631|XP_033239039.1|DPSE											
OG0036732																										LOC117185081|XP_033240726.1|DPSE											
OG0036733																										LOC6901012|XP_015042397.2|DPSE											
OG0036734																										LOC6901121|XP_002134596.1|DPSE											
OG0036735																										LOC26533105|XP_015041143.1|DPSE											
OG0036736																										LOC26533050|XP_033239351.1|DPSE											
OG0036737																										LOC26533452|XP_033239561.1|DPSE											
OG0036738																										LOC26534321|XP_015042803.2|DPSE											
OG0036739																										LOC117184606|XP_033238887.1|DPSE											
OG0036740																										LOC117185198|XP_033241451.1|DPSE											
OG0036741																										LOC4813664|XP_033241423.1|DPSE											
OG0036742																										LOC117184425|XP_033237622.1|DPSE											
OG0036743																										LOC117185025|XP_033240365.1|DPSE											
OG0036744																										LOC26531960|XP_015043219.2|DPSE											
OG0036745																										LOC117184394|XP_033237385.1|DPSE											
OG0036746																										LOC26532684|XP_015043366.2|DPSE											
OG0036747																										LOC117184603|XP_033238882.1|DPSE											
OG0036748																										LOC117185091|XP_033240770.1|DPSE											
OG0036749																										LOC117184395|XP_033237394.1|DPSE											
OG0036750																										LOC6899924|XP_002135292.2|DPSE											
OG0036751																										LOC6899920|XP_002135288.1|DPSE											
OG0036752																										LOC6899963|XP_002135331.2|DPSE											
OG0036753																										LOC6900009|XP_033238774.1|DPSE											
OG0036754																										LOC26532740|XP_015043952.2|DPSE											
OG0036755																										LOC117184534|XP_033238571.1|DPSE											
OG0036756																										LOC117184435|XP_033237731.1|DPSE											
OG0036757																											LOC120455343|XP_039497370.1|DSAN										
OG0036758																											LOC120451341|XP_039490858.1|DSAN										
OG0036759																											LOC120451332|XP_039490847.1|DSAN										
OG0036760																											LOC120443986|XP_039479393.1|DSAN										
OG0036761																											LOC120454319|XP_039495459.1|DSAN										
OG0036762																											LOC120451728|XP_039491573.1|DSAN										
OG0036763																											LOC120444022|XP_039479455.1|DSAN										
OG0036764																											LOC120458139|XP_039501617.1|DSAN										
OG0036765																											LOC120446565|XP_039483522.1|DSAN										
OG0036766																											LOC120458465|XP_039502050.1|DSAN										
OG0036767																											LOC120444094|XP_039479555.1|DSAN										
OG0036768																											LOC120458148|XP_039501628.1|DSAN										
OG0036769																											LOC120444101|XP_039479563.1|DSAN										
OG0036770																											LOC120444102|XP_039479564.1|DSAN										
OG0036771																											LOC120458660|XP_039502326.1|DSAN										
OG0036772																											LOC120458227|XP_039501743.1|DSAN										
OG0036773																											LOC120455225|XP_039497135.1|DSAN										
OG0036774																											LOC120454537|XP_039495852.1|DSAN										
OG0036775																											LOC120458176|XP_039501674.1|DSAN										
OG0036776																											LOC120458597|XP_039502275.1|DSAN										
OG0036777																											LOC120458141|XP_039501619.1|DSAN										
OG0036778																											LOC120456138|XP_039498702.1|DSAN										
OG0036779																											LOC120458017|XP_039501453.1|DSAN										
OG0036780																											LOC120447934|XP_039485576.1|DSAN										
OG0036781																											LOC120444748|XP_039480609.1|DSAN										
OG0036782																											LOC120445716|XP_039482215.1|DSAN										
OG0036783																											LOC120445269|XP_039481501.1|DSAN										
OG0036784																											LOC120445026|XP_039481035.1|DSAN										
OG0036785																											LOC120446415|XP_039483309.1|DSAN										
OG0036786																											LOC120445239|XP_039481439.1|DSAN										
OG0036787																											LOC120444830|XP_039480721.1|DSAN										
OG0036788																											LOC120446431|XP_039483328.1|DSAN										
OG0036789																											LOC120446760|XP_039483831.1|DSAN										
OG0036790																											LOC120444844|XP_039480736.1|DSAN										
OG0036791																											LOC120445912|XP_039482504.1|DSAN										
OG0036792																											LOC120445913|XP_039482505.1|DSAN										
OG0036793																											LOC120447187|XP_039484610.1|DSAN										
OG0036794																											LOC120447118|XP_039484479.1|DSAN										
OG0036795																											LOC120446727|XP_039483774.1|DSAN										
OG0036796																											LOC120444969|XP_039480921.1|DSAN										
OG0036797																											LOC120444970|XP_039480922.1|DSAN										
OG0036798																											LOC120444971|XP_039480923.1|DSAN										
OG0036799																											LOC120444940|XP_039480878.1|DSAN										
OG0036800																											LOC120444937|XP_039480872.1|DSAN										
OG0036801																											LOC120445594|XP_039482023.1|DSAN										
OG0036802																											LOC120448487|XP_039486450.1|DSAN										
OG0036803																											LOC120449539|XP_039487995.1|DSAN										
OG0036804																											LOC120448846|XP_039486984.1|DSAN										
OG0036805																											LOC120448436|XP_039486379.1|DSAN										
OG0036806																											LOC120450436|XP_039489379.1|DSAN										
OG0036807																											LOC120447611|XP_039485018.1|DSAN										
OG0036808																											LOC120448076|XP_039485781.1|DSAN										
OG0036809																											LOC120450341|XP_039489249.1|DSAN										
OG0036810																											LOC120448657|XP_039486724.1|DSAN										
OG0036811																											LOC120448023|XP_039485698.1|DSAN										
OG0036812																											LOC120448680|XP_039486753.1|DSAN										
OG0036813																											LOC120449918|XP_039488545.1|DSAN										
OG0036814																											LOC120449002|XP_039487208.1|DSAN										
OG0036815																											LOC120447698|XP_039485160.1|DSAN										
OG0036816																											LOC120449680|XP_039488225.1|DSAN										
OG0036817																											LOC120450324|XP_039489222.1|DSAN										
OG0036818																											LOC120448968|XP_039487161.1|DSAN										
OG0036819																											LOC120450102|XP_039488831.1|DSAN										
OG0036820																											LOC120447723|XP_039485194.1|DSAN										
OG0036821																											LOC120449043|XP_039487268.1|DSAN										
OG0036822																											LOC120447744|XP_039485225.1|DSAN										
OG0036823																											LOC120447962|XP_039485587.1|DSAN										
OG0036824																											LOC120447749|XP_039485231.1|DSAN										
OG0036825																											LOC120449416|XP_039487805.1|DSAN										
OG0036826																											LOC120448718|XP_039486822.1|DSAN										
OG0036827																											LOC120448406|XP_039486337.1|DSAN										
OG0036828																											LOC120449646|XP_039488173.1|DSAN										
OG0036829																											LOC120449301|XP_039487627.1|DSAN										
OG0036830																											LOC120449648|XP_039488174.1|DSAN										
OG0036831																											LOC120447825|XP_039485342.1|DSAN										
OG0036832																											LOC120449586|XP_039488081.1|DSAN										
OG0036833																											LOC120449583|XP_039488079.1|DSAN										
OG0036834																											LOC120448671|XP_039486743.1|DSAN										
OG0036835																											LOC120453479|XP_039494145.1|DSAN										
OG0036836																											LOC120452484|XP_039492665.1|DSAN										
OG0036837																											LOC120452848|XP_039493219.1|DSAN										
OG0036838																											LOC120452975|XP_039493405.1|DSAN										
OG0036839																											LOC120451840|XP_039491751.1|DSAN										
OG0036840																											LOC120453793|XP_039494598.1|DSAN										
OG0036841																											LOC120454022|XP_039494945.1|DSAN										
OG0036842																											LOC120453738|XP_039494504.1|DSAN										
OG0036843																											LOC120454511|XP_039495802.1|DSAN										
OG0036844																											LOC120451880|XP_039491822.1|DSAN										
OG0036845																											LOC120451051|XP_039490341.1|DSAN										
OG0036846																											LOC120452180|XP_039492224.1|DSAN										
OG0036847																											LOC120453276|XP_039493838.1|DSAN										
OG0036848																											LOC120453104|XP_039493572.1|DSAN										
OG0036849																											LOC120454147|XP_039495139.1|DSAN										
OG0036850																											LOC120454629|XP_039496037.1|DSAN										
OG0036851																											LOC120453216|XP_039493740.1|DSAN										
OG0036852																											LOC120454187|XP_039495201.1|DSAN										
OG0036853																											LOC120451100|XP_039490439.1|DSAN										
OG0036854																											LOC120454616|XP_039496013.1|DSAN										
OG0036855																											LOC120452740|XP_039493049.1|DSAN										
OG0036856																											LOC120454304|XP_039495436.1|DSAN										
OG0036857																											LOC120453560|XP_039494247.1|DSAN										
OG0036858																											LOC120454318|XP_039495455.1|DSAN										
OG0036859																											LOC120456040|XP_039498545.1|DSAN										
OG0036860																											LOC120457359|XP_039500816.1|DSAN										
OG0036861																											LOC120455606|XP_039497921.1|DSAN										
OG0036862																											LOC120455485|XP_039497654.1|DSAN										
OG0036863																											LOC120455614|XP_039497929.1|DSAN										
OG0036864																											LOC120455616|XP_039497931.1|DSAN										
OG0036865																											LOC120456549|XP_039499363.1|DSAN										
OG0036866																											LOC120456518|XP_039499320.1|DSAN										
OG0036867																											LOC120456014|XP_039498511.1|DSAN										
OG0036868																											LOC120455587|XP_039497894.1|DSAN										
OG0036869																											LOC120456254|XP_039498908.1|DSAN										
OG0036870																											LOC120455766|XP_039498154.1|DSAN										
OG0036871																											LOC120455992|XP_039498484.1|DSAN										
OG0036872																											LOC120455704|XP_039498046.1|DSAN										
OG0036873																											LOC120457333|XP_039500774.1|DSAN										
OG0036874																											LOC120457475|XP_039500960.1|DSAN										
OG0036875																											LOC120457506|XP_039500993.1|DSAN										
OG0036876																											LOC120457532|XP_039501011.1|DSAN										
OG0036877																											LOC120457711|XP_039501143.1|DSAN										
OG0036878																											LOC120457806|XP_039501236.1|DSAN										
OG0036879																											LOC120457869|XP_039501328.1|DSAN										
OG0036880																												LOC6617292|XP_032583493.1|DSEC									
OG0036881																												LOC6617293|XP_032581309.1|DSEC									
OG0036882																												LOC116803602|XP_032583491.1|DSEC									
OG0036883																												LOC116800225|XP_032569995.1|DSEC									
OG0036884																												LOC6613303|XP_002037780.1|DSEC									
OG0036885																												LOC116802224|XP_032581912.1|DSEC									
OG0036886																												LOC116800390|XP_032570928.1|DSEC									
OG0036887																												LOC116803601|XP_032583489.1|DSEC									
OG0036888																												LOC6612040|XP_002036557.1|DSEC									
OG0036889																												LOC6612044|XP_002036561.2|DSEC									
OG0036890																												LOC116803573|XP_032583313.1|DSEC									
OG0036891																												LOC6617680|XP_032581334.1|DSEC									
OG0036892																												LOC6611295|XP_002035842.1|DSEC									
OG0036893																												LOC116800525|XP_032571857.1|DSEC									
OG0036894																												LOC116800608|XP_032572380.1|DSEC									
OG0036895																												LOC6608540|XP_032572811.1|DSEC									
OG0036896																												LOC6608823|XP_002033537.2|DSEC									
OG0036897																												LOC116800313|XP_032570281.1|DSEC									
OG0036898																												LOC6609494|XP_002034179.1|DSEC									
OG0036899																												LOC6609771|XP_002034425.1|DSEC									
OG0036900																												LOC6621649|XP_002045755.1|DSEC									
OG0036901																												LOC6621648|XP_002045756.1|DSEC									
OG0036902																												LOC6615655|XP_002040026.1|DSEC									
OG0036903																												LOC6615766|XP_002040137.1|DSEC									
OG0036904																												LOC6618932|XP_002043177.1|DSEC									
OG0036905																												LOC116800959|XP_032573758.1|DSEC									
OG0036906																												LOC116800932|XP_032573538.1|DSEC									
OG0036907																												LOC116801234|XP_032575351.1|DSEC									
OG0036908																												LOC116801117|XP_032574708.1|DSEC									
OG0036909																												LOC116801258|XP_032575497.1|DSEC									
OG0036910																												LOC116800924|XP_032573472.1|DSEC									
OG0036911																												LOC6605180|XP_002030019.2|DSEC									
OG0036912																												LOC6605208|XP_032574035.1|DSEC									
OG0036913																												LOC6605227|XP_002030065.2|DSEC									
OG0036914																												LOC6605228|XP_032573875.1|DSEC									
OG0036915																												LOC6605289|XP_002030127.2|DSEC									
OG0036916																												LOC116801311|XP_032576002.1|DSEC									
OG0036917																												LOC116800991|XP_032573926.1|DSEC									
OG0036918																												LOC6605624|XP_002030442.1|DSEC									
OG0036919																												LOC116801247|XP_032575396.1|DSEC									
OG0036920																												LOC6618310|XP_002042583.2|DSEC									
OG0036921																												LOC116801204|XP_032575221.1|DSEC									
OG0036922																												LOC6616373|XP_002040733.1|DSEC									
OG0036923																												LOC6616577|XP_002040936.1|DSEC									
OG0036924																												LOC6616578|XP_002040937.2|DSEC									
OG0036925																												LOC6616580|XP_002040939.1|DSEC									
OG0036926																												LOC6616581|XP_002040940.1|DSEC									
OG0036927																												LOC116800900|XP_032573242.1|DSEC									
OG0036928																												LOC116801510|XP_032577562.1|DSEC									
OG0036929																												LOC116801790|XP_032579260.1|DSEC									
OG0036930																												LOC116801649|XP_032578412.1|DSEC									
OG0036931																												LOC116801467|XP_032577132.1|DSEC									
OG0036932																												LOC116801458|XP_032577075.1|DSEC									
OG0036933																												LOC116801511|XP_032577563.1|DSEC									
OG0036934																												LOC116801732|XP_032578833.1|DSEC									
OG0036935																												LOC116801787|XP_032579202.1|DSEC									
OG0036936																												LOC6613756|XP_032578427.1|DSEC									
OG0036937																												LOC116801587|XP_032578016.1|DSEC									
OG0036938																												LOC116801479|XP_032577246.1|DSEC									
OG0036939																												LOC116801550|XP_032577767.1|DSEC									
OG0036940																												LOC6606533|XP_002031334.1|DSEC									
OG0036941																												LOC116801708|XP_032578726.1|DSEC									
OG0036942																												LOC116801477|XP_032577219.1|DSEC									
OG0036943																												LOC6606718|XP_002031517.1|DSEC									
OG0036944																												LOC116801561|XP_032577834.1|DSEC									
OG0036945																												LOC116801757|XP_032578977.1|DSEC									
OG0036946																												LOC116801924|XP_032579796.1|DSEC									
OG0036947																												LOC6615842|XP_002040213.2|DSEC									
OG0036948																												LOC6616203|XP_032581879.1|DSEC									
OG0036949																												LOC6616228|XP_032582618.1|DSEC									
OG0036950																												LOC116802046|XP_032580968.1|DSEC									
OG0036951																												LOC116802201|XP_032581773.1|DSEC									
OG0036952																												LOC116802098|XP_032581115.1|DSEC									
OG0036953																												LOC116802324|XP_032582406.1|DSEC									
OG0036954																												LOC116802055|XP_032580992.1|DSEC									
OG0036955																												LOC116802057|XP_032580996.1|DSEC									
OG0036956																												LOC116802009|XP_032580738.1|DSEC									
OG0036957																												LOC6618062|XP_002042360.1|DSEC									
OG0036958																												LOC116802449|XP_032582819.1|DSEC									
OG0036959																												LOC116802450|XP_032582820.1|DSEC									
OG0036960																												LOC116802455|XP_032582823.1|DSEC									
OG0036961																												LOC116802458|XP_032582825.1|DSEC									
OG0036962																												LOC116802465|XP_032582830.1|DSEC									
OG0036963																												LOC116802468|XP_032582833.1|DSEC									
OG0036964																												LOC116802470|XP_032582835.1|DSEC									
OG0036965																												LOC116802474|XP_032582839.1|DSEC									
OG0036966																												LOC116802478|XP_032582843.1|DSEC									
OG0036967																												LOC116802484|XP_032582850.1|DSEC									
OG0036968																												LOC116802487|XP_032582852.1|DSEC									
OG0036969																												LOC116802503|XP_032582867.1|DSEC									
OG0036970																												LOC116802678|XP_032582934.1|DSEC									
OG0036971																												LOC116802717|XP_032582944.1|DSEC									
OG0036972																												LOC116803374|XP_032583012.1|DSEC									
OG0036973																												LOC116803375|XP_032583013.1|DSEC									
OG0036974																												LOC116803376|XP_032583014.1|DSEC									
OG0036975																												LOC116803377|XP_032583015.1|DSEC									
OG0036976																												LOC116803424|XP_032583039.1|DSEC									
OG0036977																												LOC116803425|XP_032583040.1|DSEC									
OG0036978																												LOC116803426|XP_032583041.1|DSEC									
OG0036979																												LOC116803441|XP_032583049.1|DSEC									
OG0036980																													LOC110175911|XP_020801679.1|DSER								
OG0036981																													LOC110179689|XP_020802997.1|DSER								
OG0036982																													LOC110178785|XP_020801694.1|DSER								
OG0036983																													LOC110185554|XP_020810134.1|DSER								
OG0036984																													LOC110187774|XP_020812901.1|DSER								
OG0036985																													LOC110191356|XP_020817862.1|DSER								
OG0036986																													LOC110191402|XP_020817918.1|DSER								
OG0036987																													LOC110191237|XP_020817673.1|DSER								
OG0036988																													LOC110191438|XP_020817960.1|DSER								
OG0036989																													LOC110191601|XP_020818146.1|DSER								
OG0036990																													LOC110191669|XP_020818229.1|DSER								
OG0036991																													LOC110191729|XP_020818307.1|DSER								
OG0036992																													LOC110176090|XP_020797990.1|DSER								
OG0036993																													LOC110191962|XP_020818641.1|DSER								
OG0036994																													LOC110176024|XP_020797894.1|DSER								
OG0036995																													LOC110176093|XP_020797991.1|DSER								
OG0036996																													LOC110176057|XP_020797930.1|DSER								
OG0036997																													LOC110176293|XP_020798273.1|DSER								
OG0036998																													LOC110176541|XP_020798590.1|DSER								
OG0036999																													LOC110176592|XP_020798667.1|DSER								
OG0037000																													LOC110176818|XP_020798919.1|DSER								
OG0037001																													LOC110177252|XP_020799561.1|DSER								
OG0037002																													LOC110177253|XP_020799563.1|DSER								
OG0037003																													LOC110177128|XP_020799355.1|DSER								
OG0037004																													LOC110177621|XP_020800085.1|DSER								
OG0037005																													LOC110177788|XP_020800316.1|DSER								
OG0037006																													LOC110177825|XP_020800374.1|DSER								
OG0037007																													LOC110177843|XP_020800445.1|DSER								
OG0037008																													LOC110177892|XP_020800518.1|DSER								
OG0037009																													LOC110177940|XP_020800580.1|DSER								
OG0037010																													LOC110178060|XP_020800725.1|DSER								
OG0037011																													LOC110178152|XP_020800838.1|DSER								
OG0037012																													LOC110178186|XP_020800879.1|DSER								
OG0037013																													LOC110178172|XP_020800864.1|DSER								
OG0037014																													LOC110178083|XP_020800746.1|DSER								
OG0037015																													LOC110178276|XP_020801004.1|DSER								
OG0037016																													LOC110178368|XP_020801164.1|DSER								
OG0037017																													LOC110178378|XP_020801174.1|DSER								
OG0037018																													LOC110178717|XP_020801580.1|DSER								
OG0037019																													LOC110178869|XP_020801802.1|DSER								
OG0037020																													LOC110178870|XP_020801803.1|DSER								
OG0037021																													LOC110178982|XP_020801954.1|DSER								
OG0037022																													LOC110179113|XP_020802162.1|DSER								
OG0037023																													LOC110179125|XP_020802176.1|DSER								
OG0037024																													LOC110179117|XP_020802168.1|DSER								
OG0037025																													LOC110179124|XP_020802175.1|DSER								
OG0037026																													LOC110179165|XP_020802218.1|DSER								
OG0037027																													LOC110179235|XP_020802348.1|DSER								
OG0037028																													LOC110179334|XP_020802487.1|DSER								
OG0037029																													LOC110179392|XP_020802578.1|DSER								
OG0037030																													LOC110179591|XP_020802850.1|DSER								
OG0037031																													LOC110179443|XP_020802649.1|DSER								
OG0037032																													LOC110179454|XP_020802660.1|DSER								
OG0037033																													LOC110179539|XP_020802778.1|DSER								
OG0037034																													LOC110179583|XP_020802834.1|DSER								
OG0037035																													LOC110179586|XP_020802843.1|DSER								
OG0037036																													LOC110179691|XP_020802959.1|DSER								
OG0037037																													LOC110179665|XP_020802936.1|DSER								
OG0037038																													LOC110179663|XP_020802934.1|DSER								
OG0037039																													LOC110179766|XP_020803042.1|DSER								
OG0037040																													LOC110179780|XP_020803053.1|DSER								
OG0037041																													LOC110179861|XP_020803119.1|DSER								
OG0037042																													LOC110179917|XP_020803174.1|DSER								
OG0037043																													LOC110179952|XP_020803199.1|DSER								
OG0037044																													LOC110179993|XP_020803242.1|DSER								
OG0037045																													LOC110179998|XP_020803246.1|DSER								
OG0037046																													LOC110180148|XP_020803456.1|DSER								
OG0037047																													LOC110180083|XP_020803367.1|DSER								
OG0037048																													LOC110180210|XP_020803525.1|DSER								
OG0037049																													LOC110180223|XP_020803533.1|DSER								
OG0037050																													LOC110180239|XP_020803555.1|DSER								
OG0037051																													LOC110180246|XP_020803562.1|DSER								
OG0037052																													LOC110180351|XP_020803672.1|DSER								
OG0037053																													LOC110180466|XP_020803801.1|DSER								
OG0037054																													LOC110180425|XP_020803755.1|DSER								
OG0037055																													LOC110180427|XP_020803756.1|DSER								
OG0037056																													LOC110180424|XP_020803754.1|DSER								
OG0037057																													LOC110180509|XP_020803847.1|DSER								
OG0037058																													LOC110180527|XP_020803854.1|DSER								
OG0037059																													LOC110180543|XP_020803894.1|DSER								
OG0037060																													LOC110180535|XP_020803883.1|DSER								
OG0037061																													LOC110180534|XP_020803869.1|DSER								
OG0037062																													LOC110180555|XP_020803908.1|DSER								
OG0037063																													LOC110180675|XP_020804020.1|DSER								
OG0037064																													LOC110180693|XP_020804034.1|DSER								
OG0037065																													LOC110180713|XP_020804052.1|DSER								
OG0037066																													LOC110180717|XP_020804057.1|DSER								
OG0037067																													LOC110180718|XP_020804058.1|DSER								
OG0037068																													LOC110180722|XP_020804062.1|DSER								
OG0037069																													LOC110180724|XP_020804063.1|DSER								
OG0037070																													LOC110180726|XP_020804065.1|DSER								
OG0037071																													LOC110180735|XP_020804075.1|DSER								
OG0037072																													LOC110180737|XP_020804077.1|DSER								
OG0037073																													LOC110180738|XP_020804079.1|DSER								
OG0037074																													LOC110180746|XP_020804086.1|DSER								
OG0037075																													LOC110180747|XP_020804087.1|DSER								
OG0037076																													LOC110180750|XP_020804091.1|DSER								
OG0037077																													LOC110180754|XP_020804094.1|DSER								
OG0037078																													LOC110180763|XP_020804103.1|DSER								
OG0037079																													LOC110180778|XP_020804117.1|DSER								
OG0037080																													LOC110180784|XP_020804124.1|DSER								
OG0037081																													LOC110180798|XP_020804135.1|DSER								
OG0037082																													LOC110180802|XP_020804140.1|DSER								
OG0037083																													LOC110180803|XP_020804141.1|DSER								
OG0037084																													LOC110180806|XP_020804142.1|DSER								
OG0037085																													LOC110180807|XP_020804143.1|DSER								
OG0037086																													LOC110180820|XP_020804155.1|DSER								
OG0037087																													LOC110180821|XP_020804156.1|DSER								
OG0037088																													LOC110180827|XP_020804164.1|DSER								
OG0037089																													LOC110180828|XP_020804165.1|DSER								
OG0037090																													LOC110180836|XP_020804173.1|DSER								
OG0037091																													LOC110180858|XP_020804193.1|DSER								
OG0037092																													LOC110180863|XP_020804197.1|DSER								
