Orthogroup	DMAU.longest_only	DELE.longest_only
OG0009255	LOC117146994|XP_033169562.1|DMAU	LOC108136275|XP_017112832.1|DELE
OG0009256	LOC117147553|XP_033170386.1|DMAU	LOC108136615|XP_017113422.1|DELE
OG0009257	LOC117146568|XP_033168759.1|DMAU	LOC108150027|XP_017133476.1|DELE
OG0009258	LOC117148198|XP_033171370.1|DMAU	LOC108144690|XP_017125282.1|DELE
OG0009259	LOC117146580|XP_033168781.1|DMAU	LOC108136440|XP_017113088.1|DELE
OG0009260	LOC117147657|XP_033170524.1|DMAU	LOC108140911|XP_017119455.1|DELE
OG0009261	LOC117147537|XP_033170361.1|DMAU	LOC108137698|XP_017115061.1|DELE
OG0009262	LOC117148003|XP_033171053.1|DMAU	LOC108144593|XP_017125090.1|DELE
OG0009263	LOC117148062|XP_033171144.1|DMAU	LOC108134934|XP_017110943.1|DELE
OG0009264	LOC117147583|XP_033170418.1|DMAU	LOC108134899|XP_017110891.1|DELE
OG0009265	LOC117148469|XP_033171733.1|DMAU	LOC108134817|XP_017110759.1|DELE
OG0009266	LOC117146978|XP_033169579.1|DMAU	LOC108138115|XP_017115629.1|DELE
OG0009267	LOC117135151|XP_033151102.1|DMAU	LOC108148170|XP_017130562.1|DELE
OG0009268	LOC117135802|XP_033152191.1|DMAU	LOC108141421|XP_017120289.1|DELE
OG0009269	LOC117145411|XP_033166941.1|DMAU	LOC108136796|XP_017113676.1|DELE
OG0009270	LOC117138241|XP_033156081.1|DMAU	LOC108144295|XP_017124471.1|DELE
OG0009271	LOC117148495|XP_033171767.1|DMAU	LOC108137287|XP_017114391.1|DELE
OG0009272	LOC117141591|XP_033160996.1|DMAU	LOC108142881|XP_017122446.1|DELE
OG0009273	LOC117148806|XP_033172333.1|DMAU	LOC108134683|XP_017110570.1|DELE
OG0009274	LOC117139835|XP_033158368.1|DMAU	LOC108145603|XP_017126626.1|DELE
OG0009275	LOC117147271|XP_033169993.1|DMAU	LOC108137062|XP_017114058.1|DELE
OG0009276	LOC117137746|XP_033155221.1|DMAU	LOC108144207|XP_017124367.1|DELE
OG0009277	LOC117146479|XP_033168609.1|DMAU	LOC108138387|XP_017116054.1|DELE
OG0009278	LOC117146616|XP_033168836.1|DMAU	LOC108135912|XP_017112328.1|DELE
OG0009279	LOC117150486|XP_033173276.1|DMAU	LOC108135207|XP_017111320.1|DELE
OG0009280	LOC117147871|XP_033170840.1|DMAU	LOC108137192|XP_017114263.1|DELE
OG0009281	LOC117147905|XP_033170904.1|DMAU	LOC108137677|XP_017115022.1|DELE
OG0009282	LOC117142093|XP_033161870.1|DMAU	LOC108148833|XP_017131591.1|DELE
OG0009283	LOC117147875|XP_033170849.1|DMAU	LOC108142015|XP_017121176.1|DELE
OG0009284	LOC117140305|XP_033159041.1|DMAU	LOC108135665|XP_017111989.1|DELE
OG0009285	LOC117146310|XP_033168248.1|DMAU	LOC108145322|XP_017126187.1|DELE
OG0009286	LOC117140048|XP_033158676.1|DMAU	LOC108142302|XP_017121543.1|DELE
OG0009287	LOC117141319|XP_033160604.1|DMAU	LOC108142436|XP_017121787.1|DELE
OG0009288	LOC117147740|XP_033170630.1|DMAU	LOC108141489|XP_017120397.1|DELE
OG0009289	LOC117146260|XP_033168113.1|DMAU	LOC108148311|XP_017130786.1|DELE
OG0009290	LOC117137649|XP_033155077.1|DMAU	LOC108144124|XP_017124256.1|DELE
OG0009291	LOC117146261|XP_033168118.1|DMAU	LOC108148312|XP_017130788.1|DELE
OG0009292	LOC117148338|XP_033171564.1|DMAU	LOC108136662|XP_017113475.1|DELE
OG0009293	LOC117148333|XP_033171557.1|DMAU	LOC108136378|XP_017112980.1|DELE
OG0009294	LOC117137790|XP_033155337.1|DMAU	LOC108144598|XP_017125093.1|DELE
OG0009295	LOC117147631|XP_033170488.1|DMAU	LOC108136423|XP_017113042.1|DELE
OG0009296	LOC117144306|XP_033165309.1|DMAU	LOC108147189|XP_017129030.1|DELE
OG0009297	LOC117145538|XP_033167124.1|DMAU	LOC108147105|XP_017128883.1|DELE
OG0009298	LOC117143461|XP_033164064.1|DMAU	LOC108141573|XP_017120509.1|DELE
OG0009299	LOC117142409|XP_033162249.1|DMAU	LOC108136924|XP_017113888.1|DELE
OG0009300	LOC117142405|XP_033162243.1|DMAU	LOC108136886|XP_017113828.1|DELE
OG0009301	LOC117142311|XP_033162101.1|DMAU	LOC108148621|XP_017131209.1|DELE
OG0009302	LOC117144772|XP_033166028.1|DMAU	LOC108141237|XP_017119982.1|DELE
OG0009303	LOC117144851|XP_033166145.1|DMAU	LOC108140718|XP_017119169.1|DELE
OG0009304	LOC117143505|XP_033164118.1|DMAU	LOC108136908|XP_017113856.1|DELE
OG0009305	LOC117143806|XP_033164541.1|DMAU	LOC108135051|XP_017111079.1|DELE
OG0009306	LOC117148008|XP_033171059.1|DMAU	LOC108143866|XP_017123924.1|DELE
OG0009307	LOC117142287|XP_033162064.1|DMAU	LOC108147207|XP_017129052.1|DELE
OG0009308	LOC117144246|XP_033165216.1|DMAU	LOC108148415|XP_017130944.1|DELE
OG0009309	LOC117145363|XP_033166877.1|DMAU	LOC108135105|XP_017111170.1|DELE
OG0009310	LOC117142234|XP_033161977.1|DMAU	LOC108136996|XP_017113981.1|DELE
OG0009311	LOC117145351|XP_033166858.1|DMAU	LOC108140412|XP_017118618.1|DELE
OG0009312	LOC117143935|XP_033164743.1|DMAU	LOC108135056|XP_017111089.1|DELE
OG0009313	LOC117145851|XP_033167559.1|DMAU	LOC108135101|XP_017111166.1|DELE
OG0009314	LOC117142491|XP_033162410.1|DMAU	LOC108140636|XP_017119044.1|DELE
OG0009315	LOC117144542|XP_033165669.1|DMAU	LOC108143084|XP_017122789.1|DELE
OG0009316	LOC117142216|XP_033161943.1|DMAU	LOC108143901|XP_017123964.1|DELE
OG0009317	LOC117145100|XP_033166511.1|DMAU	LOC108147317|XP_017129233.1|DELE
OG0009318	LOC117143783|XP_033164515.1|DMAU	LOC108140470|XP_017118699.1|DELE
OG0009319	LOC117142531|XP_033162468.1|DMAU	LOC108140565|XP_017118914.1|DELE
OG0009320	LOC117143286|XP_033163758.1|DMAU	LOC108147139|XP_017128921.1|DELE
OG0009321	LOC117144937|XP_033166280.1|DMAU	LOC108147122|XP_017128903.1|DELE
OG0009322	LOC117143737|XP_033164437.1|DMAU	LOC108135687|XP_017112020.1|DELE
OG0009323	LOC117145001|XP_033166380.1|DMAU	LOC108148410|XP_017130934.1|DELE
OG0009324	LOC117143853|XP_033164606.1|DMAU	LOC108140975|XP_017119532.1|DELE
OG0009325	LOC117145466|XP_033167028.1|DMAU	LOC108135673|XP_017112001.1|DELE
OG0009326	LOC117144671|XP_033165882.1|DMAU	LOC108139167|XP_017117275.1|DELE
OG0009327	LOC117142547|XP_033162488.1|DMAU	LOC108148834|XP_017131587.1|DELE
OG0009328	LOC117145194|XP_033166646.1|DMAU	LOC108148698|XP_017131335.1|DELE
OG0009329	LOC117142595|XP_033162561.1|DMAU	LOC108150242|XP_017133796.1|DELE
OG0009330	LOC117142750|XP_033162822.1|DMAU	LOC108139208|XP_017117343.1|DELE
OG0009331	LOC117143511|XP_033164125.1|DMAU	LOC108135735|XP_017112057.1|DELE
OG0009332	LOC117145428|XP_033166966.1|DMAU	LOC108150665|XP_017134420.1|DELE
OG0009333	LOC117144744|XP_033165988.1|DMAU	LOC108144016|XP_017124130.1|DELE
OG0009334	LOC117143622|XP_033164279.1|DMAU	LOC108143795|XP_017123807.1|DELE
OG0009335	LOC117143880|XP_033164657.1|DMAU	LOC108143807|XP_017123819.1|DELE
OG0009336	LOC117144418|XP_033165451.1|DMAU	LOC108143057|XP_017122760.1|DELE
OG0009337	LOC117148261|XP_033171457.1|DMAU	LOC108137761|XP_017115152.1|DELE
OG0009338	LOC117145373|XP_033166888.1|DMAU	LOC108141234|XP_017119979.1|DELE
OG0009339	LOC117145684|XP_033167317.1|DMAU	LOC108141246|XP_017119992.1|DELE
OG0009340	LOC117143131|XP_033163512.1|DMAU	LOC108147098|XP_017128873.1|DELE
OG0009341	LOC117145986|XP_033167791.1|DMAU	LOC108136945|XP_017113914.1|DELE
OG0009342	LOC117145178|XP_033166619.1|DMAU	LOC108135809|XP_017112174.1|DELE
OG0009343	LOC117143924|XP_033164730.1|DMAU	LOC108135851|XP_017112232.1|DELE
OG0009344	LOC117143748|XP_033164452.1|DMAU	LOC108143744|XP_017123765.1|DELE
OG0009345	LOC117143060|XP_033163406.1|DMAU	LOC108147157|XP_017128968.1|DELE
OG0009346	LOC117143602|XP_033164245.1|DMAU	LOC108147121|XP_017128902.1|DELE
OG0009347	LOC117143897|XP_033164693.1|DMAU	LOC108148472|XP_017130993.1|DELE
OG0009348	LOC117143841|XP_033164584.1|DMAU	LOC108148933|XP_017131740.1|DELE
OG0009349	LOC117142496|XP_033162418.1|DMAU	LOC108135082|XP_017111137.1|DELE
OG0009350	LOC117143677|XP_033164353.1|DMAU	LOC108148521|XP_017131048.1|DELE
OG0009351	LOC117143758|XP_033164465.1|DMAU	LOC108148510|XP_017131037.1|DELE
OG0009352	LOC117143532|XP_033164155.1|DMAU	LOC108148191|XP_017130586.1|DELE
OG0009353	LOC117145118|XP_033166527.1|DMAU	LOC108148574|XP_017131108.1|DELE
OG0009354	LOC117146371|XP_033168461.1|DMAU	LOC108141844|XP_017120924.1|DELE
OG0009355	LOC117150502|XP_033173299.1|DMAU	LOC108138248|XP_017115877.1|DELE
OG0009356	LOC117150973|XP_033174046.1|DMAU	LOC108138806|XP_017116788.1|DELE
OG0009357	LOC117140253|XP_033158990.1|DMAU	LOC108138190|XP_017115792.1|DELE
OG0009358	LOC117151002|XP_033174099.1|DMAU	LOC108134768|XP_017110703.1|DELE
OG0009359	LOC117150988|XP_033174081.1|DMAU	LOC108134767|XP_017110702.1|DELE
OG0009360	LOC117150665|XP_033173552.1|DMAU	LOC108149239|XP_017132163.1|DELE
OG0009361	LOC117150630|XP_033173490.1|DMAU	LOC108149562|XP_017132689.1|DELE
OG0009362	LOC117146494|XP_033168637.1|DMAU	LOC108149409|XP_017132454.1|DELE
OG0009363	LOC117135214|XP_033151194.1|DMAU	LOC108139042|XP_017117148.1|DELE
OG0009364	LOC117150216|XP_033172904.1|DMAU	LOC108148080|XP_017130423.1|DELE
OG0009365	LOC117150731|XP_033173649.1|DMAU	LOC108138804|XP_017116781.1|DELE
OG0009366	LOC117142263|XP_033162021.1|DMAU	LOC108138328|XP_017115984.1|DELE
OG0009367	LOC117144148|XP_033165072.1|DMAU	LOC108138340|XP_017115995.1|DELE
OG0009368	LOC117150926|XP_033173978.1|DMAU	LOC108148896|XP_017131703.1|DELE
OG0009369	LOC117142063|XP_033161835.1|DMAU	LOC108148917|XP_017131725.1|DELE
OG0009370	LOC117135216|XP_033151210.1|DMAU	LOC108141789|XP_017120799.1|DELE
OG0009371	LOC117140847|XP_033159867.1|DMAU	LOC108141713|XP_017120687.1|DELE
OG0009372	LOC117135343|XP_033151435.1|DMAU	LOC108148987|XP_017131821.1|DELE
OG0009373	LOC117150267|XP_033172964.1|DMAU	LOC108149551|XP_017132678.1|DELE
OG0009374	LOC117143940|XP_033164767.1|DMAU	LOC108150526|XP_017134243.1|DELE
OG0009376	LOC117135324|XP_033151413.1|DMAU	LOC108138801|XP_017116774.1|DELE
OG0009377	LOC117144303|XP_033165308.1|DMAU	LOC108150535|XP_017134256.1|DELE
OG0009378	LOC117150800|XP_033173749.1|DMAU	LOC108141662|XP_017120623.1|DELE
OG0009379	LOC117135538|XP_033151708.1|DMAU	LOC108137799|XP_017115192.1|DELE
OG0009380	LOC117148574|XP_033171933.1|DMAU	LOC108141725|XP_017120706.1|DELE
OG0009381	LOC117150456|XP_033173238.1|DMAU	LOC108137805|XP_017115201.1|DELE
OG0009382	LOC117135285|XP_033151345.1|DMAU	LOC108150714|XP_017134488.1|DELE
OG0009383	LOC117140959|XP_033160074.1|DMAU	LOC108150077|XP_017133528.1|DELE
OG0009384	LOC117147037|XP_033169638.1|DMAU	LOC108149328|XP_017132282.1|DELE
OG0009385	LOC117148510|XP_033171809.1|DMAU	LOC108149466|XP_017132562.1|DELE
OG0009386	LOC117140333|XP_033159075.1|DMAU	LOC108149308|XP_017132248.1|DELE
OG0009387	LOC117138700|XP_033156850.1|DMAU	LOC108145148|XP_017125852.1|DELE
OG0009388	LOC117137863|XP_033155469.1|DMAU	LOC108145185|XP_017125915.1|DELE
OG0009389	LOC117137332|XP_033154614.1|DMAU	LOC108143540|XP_017123530.1|DELE, LOC108143541|XP_017123531.1|DELE
OG0009390	LOC117138537|XP_033156566.1|DMAU	LOC108145433|XP_017126344.1|DELE
OG0009391	LOC117150138|XP_033172838.1|DMAU	LOC108147855|XP_017130102.1|DELE
OG0009392	LOC117137482|XP_033154853.1|DMAU	LOC108147332|XP_017129246.1|DELE
OG0009393	LOC117144928|XP_033166272.1|DMAU	LOC108140999|XP_017119562.1|DELE
OG0009394	LOC117136339|XP_033153091.1|DMAU	LOC108149689|XP_017132944.1|DELE
OG0009395	LOC117138033|XP_033155734.1|DMAU	LOC108137508|XP_017114711.1|DELE, LOC108136283|XP_017112861.1|DELE
OG0009396	LOC117135733|XP_033152068.1|DMAU	LOC108144274|XP_017124450.1|DELE
OG0009397	LOC117137205|XP_033154450.1|DMAU	LOC108145231|XP_017125983.1|DELE
OG0009398	LOC117135752|XP_033152099.1|DMAU	LOC108143423|XP_017123316.1|DELE
OG0009399	LOC117136811|XP_033153766.1|DMAU	LOC108144585|XP_017125071.1|DELE
OG0009400	LOC117136520|XP_033153356.1|DMAU	LOC108145505|XP_017126456.1|DELE
OG0009401	LOC117150585|XP_033173434.1|DMAU	LOC108134481|XP_017110287.1|DELE
OG0009402	LOC117143588|XP_033164227.1|DMAU	LOC108139308|XP_017117499.1|DELE
OG0009403	LOC117138116|XP_033155867.1|DMAU	LOC108137896|XP_017115326.1|DELE
OG0009404	LOC117135525|XP_033151680.1|DMAU	LOC108145082|XP_017125756.1|DELE
OG0009405	LOC117137880|XP_033155500.1|DMAU	LOC108145436|XP_017126349.1|DELE
OG0009406	LOC117136895|XP_033153900.1|DMAU	LOC108143352|XP_017123162.1|DELE
OG0009407	LOC117137481|XP_033154852.1|DMAU	LOC108143604|XP_017123616.1|DELE
OG0009408	LOC117135718|XP_033152041.1|DMAU	LOC108141393|XP_017120232.1|DELE
OG0009409	LOC117138210|XP_033156036.1|DMAU	LOC108137910|XP_017115340.1|DELE
OG0009410	LOC117136824|XP_033153790.1|DMAU	LOC108144923|XP_017125578.1|DELE
OG0009411	LOC117136974|XP_033154035.1|DMAU	LOC108145017|XP_017125675.1|DELE
OG0009412	LOC117136912|XP_033153925.1|DMAU	LOC108144696|XP_017125259.1|DELE
OG0009413	LOC117135839|XP_033152243.1|DMAU	LOC108147338|XP_017129255.1|DELE
OG0009414	LOC117135838|XP_033152242.1|DMAU	LOC108147336|XP_017129253.1|DELE
OG0009415	LOC117137583|XP_033154980.1|DMAU	LOC108147330|XP_017129245.1|DELE
OG0009416	LOC117136004|XP_033152511.1|DMAU	LOC108137559|XP_017114774.1|DELE
OG0009417	LOC117136025|XP_033152534.1|DMAU	LOC108137513|XP_017114715.1|DELE
OG0009418	LOC117136006|XP_033152513.1|DMAU	LOC108137517|XP_017114720.1|DELE
OG0009419	LOC117136009|XP_033152516.1|DMAU	LOC108137565|XP_017114781.1|DELE
OG0009420	LOC117136017|XP_033152525.1|DMAU	LOC108137567|XP_017114783.1|DELE
OG0009421	LOC117137430|XP_033154752.1|DMAU	LOC108144803|XP_017125416.1|DELE
OG0009422	LOC117135819|XP_033152217.1|DMAU	LOC108147578|XP_017129698.1|DELE
OG0009423	LOC117135703|XP_033152009.1|DMAU	LOC108144850|XP_017125482.1|DELE
OG0009424	LOC117135616|XP_033151869.1|DMAU	LOC108141803|XP_017120853.1|DELE
OG0009425	LOC117137653|XP_033155080.1|DMAU	LOC108135970|XP_017112416.1|DELE
OG0009426	LOC117136661|XP_033153553.1|DMAU	LOC108134656|XP_017110538.1|DELE
OG0009427	LOC117136884|XP_033153884.1|DMAU	LOC108145155|XP_017125861.1|DELE
OG0009428	LOC117137580|XP_033154976.1|DMAU	LOC108143301|XP_017123105.1|DELE
OG0009429	LOC117136463|XP_033153281.1|DMAU	LOC108143312|XP_017123118.1|DELE
OG0009430	LOC117138145|XP_033155914.1|DMAU	LOC108144449|XP_017124829.1|DELE
OG0009431	LOC117136436|XP_033153241.1|DMAU	LOC108141484|XP_017120386.1|DELE
OG0009432	LOC117137466|XP_033154804.1|DMAU	LOC108144647|XP_017125181.1|DELE
OG0009433	LOC117135996|XP_033152502.1|DMAU	LOC108134640|XP_017110518.1|DELE
OG0009434	LOC117135985|XP_033152491.1|DMAU	LOC108134636|XP_017110510.1|DELE
OG0009435	LOC117135988|XP_033152494.1|DMAU	LOC108134644|XP_017110524.1|DELE
OG0009436	LOC117137145|XP_033154340.1|DMAU	LOC108149080|XP_017131942.1|DELE
OG0009437	LOC117137569|XP_033154965.1|DMAU	LOC108141352|XP_017120157.1|DELE
OG0009438	LOC117137330|XP_033154611.1|DMAU	LOC108145386|XP_017126270.1|DELE, LOC108146032|XP_017127353.1|DELE
OG0009439	LOC117137300|XP_033154568.1|DMAU	LOC108145347|XP_017126226.1|DELE, LOC108137726|XP_017115114.1|DELE
OG0009440	LOC117135518|XP_033151669.1|DMAU	LOC108144769|XP_017125368.1|DELE
OG0009441	LOC117146906|XP_033169407.1|DMAU	LOC108137748|XP_017115136.1|DELE
OG0009442	LOC117148013|XP_033171065.1|DMAU	LOC108137580|XP_017114800.1|DELE
OG0009443	LOC117137281|XP_033154543.1|DMAU	LOC108143358|XP_017123169.1|DELE
OG0009444	LOC117147992|XP_033171036.1|DMAU	LOC108136580|XP_017113378.1|DELE
OG0009445	LOC117148272|XP_033171477.1|DMAU	LOC108135444|XP_017111676.1|DELE
OG0009446	LOC117146682|XP_033168938.1|DMAU	LOC108147685|XP_017129885.1|DELE
OG0009447	LOC117146805|XP_033169239.1|DMAU	LOC108137087|XP_017114102.1|DELE
OG0009448	LOC117147613|XP_033170462.1|DMAU	LOC108137315|XP_017114430.1|DELE
OG0009449	LOC117148721|XP_033172163.1|DMAU	LOC108137422|XP_017114574.1|DELE
OG0009450	LOC117148066|XP_033171147.1|DMAU	LOC108141501|XP_017120429.1|DELE
OG0009451	LOC117146544|XP_033168731.1|DMAU	LOC108137811|XP_017115215.1|DELE
OG0009452	LOC117148876|XP_033172439.1|DMAU	LOC108136200|XP_017112688.1|DELE
OG0009453	LOC117142451|XP_033162312.1|DMAU	LOC108148715|XP_017131369.1|DELE
OG0009454	LOC117140826|XP_033159824.1|DMAU	LOC108135566|XP_017111815.1|DELE
OG0009455	LOC117147459|XP_033170240.1|DMAU	LOC108137074|XP_017114068.1|DELE
OG0009456	LOC117147453|XP_033170229.1|DMAU	LOC108141569|XP_017120507.1|DELE
OG0009457	LOC117147020|XP_033169599.1|DMAU	LOC108136464|XP_017113145.1|DELE
OG0009458	LOC117147272|XP_033169994.1|DMAU	LOC108137113|XP_017114128.1|DELE
OG0009459	LOC117139426|XP_033157608.1|DMAU	LOC108146103|XP_017127420.1|DELE
OG0009460	LOC117140985|XP_033160126.1|DMAU	LOC108146407|XP_017127897.1|DELE
OG0009461	LOC117141404|XP_033160717.1|DMAU	LOC108146513|XP_017128038.1|DELE
OG0009462	LOC117140750|XP_033159723.1|DMAU	LOC108146427|XP_017127920.1|DELE
OG0009463	LOC117139022|XP_033157009.1|DMAU	LOC108146760|XP_017128386.1|DELE
OG0009464	LOC117141496|XP_033160874.1|DMAU	LOC108135546|XP_017111782.1|DELE
OG0009465	LOC117141163|XP_033160391.1|DMAU	LOC108135654|XP_017111972.1|DELE
OG0009466	LOC117140960|XP_033160071.1|DMAU	LOC108142730|XP_017122243.1|DELE
OG0009467	LOC117140667|XP_033159605.1|DMAU	LOC108145780|XP_017126839.1|DELE
OG0009468	LOC117140848|XP_033159864.1|DMAU	LOC108146365|XP_017127837.1|DELE
OG0009469	LOC117142066|XP_033161834.1|DMAU	LOC108142388|XP_017121712.1|DELE
OG0009470	LOC117140451|XP_033159270.1|DMAU	LOC108142299|XP_017121541.1|DELE
OG0009471	LOC117148559|XP_033171897.1|DMAU	LOC108141707|XP_017120680.1|DELE
OG0009472	LOC117141994|XP_033161730.1|DMAU	LOC108145649|XP_017126687.1|DELE
OG0009473	LOC117140713|XP_033159670.1|DMAU	LOC108142290|XP_017121528.1|DELE
OG0009474	LOC117139718|XP_033158127.1|DMAU	LOC108146179|XP_017127574.1|DELE
OG0009475	LOC117141524|XP_033160906.1|DMAU	LOC108150166|XP_017133625.1|DELE
OG0009476	LOC117140420|XP_033159196.1|DMAU	LOC108146707|XP_017128268.1|DELE
OG0009477	LOC117140517|XP_033159387.1|DMAU	LOC108145748|XP_017126800.1|DELE
OG0009478	LOC117140054|XP_033158683.1|DMAU	LOC108145634|XP_017126659.1|DELE
OG0009479	LOC117137284|XP_033154551.1|DMAU	LOC108138140|XP_017115688.1|DELE
OG0009480	LOC117141199|XP_033160440.1|DMAU	LOC108135569|XP_017111817.1|DELE
OG0009481	LOC117140308|XP_033159044.1|DMAU	LOC108145725|XP_017126776.1|DELE
OG0009482	LOC117138980|XP_033156939.1|DMAU	LOC108146084|XP_017127394.1|DELE
OG0009483	LOC117138981|XP_033156942.1|DMAU	LOC108145719|XP_017126769.1|DELE
OG0009484	LOC117145365|XP_033166880.1|DMAU	LOC108135107|XP_017111172.1|DELE
OG0009485	LOC117139661|XP_033158016.1|DMAU	LOC108145876|XP_017127005.1|DELE
OG0009486	LOC117139664|XP_033158025.1|DMAU	LOC108145879|XP_017127009.1|DELE
OG0009487	LOC117139417|XP_033157586.1|DMAU	LOC108142328|XP_017121571.1|DELE
OG0009488	LOC117141370|XP_033160667.1|DMAU	LOC108136040|XP_017112460.1|DELE
OG0009489	LOC117140067|XP_033158703.1|DMAU	LOC108135684|XP_017112013.1|DELE
OG0009490	LOC117136291|XP_033153018.1|DMAU	LOC108136424|XP_017113050.1|DELE
OG0009491	LOC117141441|XP_033160785.1|DMAU	LOC108146606|XP_017128143.1|DELE
OG0009492	LOC117140211|XP_033158890.1|DMAU	LOC108143168|XP_017122901.1|DELE
OG0009493	LOC117141349|XP_033160645.1|DMAU	LOC108143223|XP_017123009.1|DELE
OG0009494	LOC117140682|XP_033159629.1|DMAU	LOC108143225|XP_017123011.1|DELE
OG0009495	LOC117138991|XP_033156953.1|DMAU	LOC108142801|XP_017122345.1|DELE
OG0009496	LOC117139296|XP_033157419.1|DMAU	LOC108143231|XP_017123015.1|DELE
OG0009497	LOC117143892|XP_033164685.1|DMAU	LOC108139154|XP_017117260.1|DELE
OG0009498	LOC117140313|XP_033159050.1|DMAU	LOC108142666|XP_017122160.1|DELE
OG0009499	LOC117140467|XP_033159303.1|DMAU	LOC108142718|XP_017122228.1|DELE
OG0009500	LOC117140412|XP_033159177.1|DMAU	LOC108142314|XP_017121555.1|DELE
OG0009501	LOC117141658|XP_033161139.1|DMAU	LOC108136032|XP_017112453.1|DELE
OG0009502	LOC117144557|XP_033165692.1|DMAU	LOC108148379|XP_017130894.1|DELE
OG0009503	LOC117150840|XP_033173799.1|DMAU	LOC108137779|XP_017115172.1|DELE
OG0009504	LOC117143643|XP_033164312.1|DMAU	LOC108139369|XP_017117583.1|DELE
OG0009505	LOC117150676|XP_033173572.1|DMAU	LOC108138103|XP_017115587.1|DELE
OG0009506	LOC117140046|XP_033158674.1|DMAU	LOC108150376|XP_017134005.1|DELE
OG0009507	LOC117139917|XP_033158490.1|DMAU	LOC108146261|XP_017127690.1|DELE
OG0009508	LOC117150580|XP_033173425.1|DMAU	LOC108148081|XP_017130425.1|DELE
OG0009509	LOC117137999|XP_033155676.1|DMAU	LOC108137895|XP_017115325.1|DELE
OG0009510	LOC117147045|XP_033169682.1|DMAU	LOC108148148|XP_017130510.1|DELE
OG0009511	LOC117145463|XP_033167025.1|DMAU	LOC108136743|XP_017113575.1|DELE
OG0009512	LOC117147949|XP_033170984.1|DMAU, LOC117147950|XP_033170985.1|DMAU	LOC108149918|XP_017133322.1|DELE
OG0009513	LOC117148703|XP_033172136.1|DMAU	LOC108136199|XP_017112687.1|DELE
OG0009515	LOC117150294|XP_033173005.1|DMAU	LOC108138641|XP_017116468.1|DELE
OG0009516	LOC117138114|XP_033155869.1|DMAU	LOC108149415|XP_017132463.1|DELE
OG0009517	LOC117135303|XP_033151380.1|DMAU	LOC108138145|XP_017115705.1|DELE
OG0009518	LOC117140406|XP_033159169.1|DMAU	LOC108150169|XP_017133628.1|DELE
OG0009519	LOC117141689|XP_033161183.1|DMAU	LOC108145612|XP_017126637.1|DELE
OG0009520	LOC117145212|XP_033166671.1|DMAU	LOC108148727|XP_017131394.1|DELE
OG0009521	LOC117140081|XP_033158725.1|DMAU	LOC108145605|XP_017126629.1|DELE
OG0009522	LOC117136713|XP_033153627.1|DMAU	LOC108141494|XP_017120400.1|DELE
OG0009523	LOC117135999|XP_033152505.1|DMAU	LOC108134632|XP_017110508.1|DELE
OG0009524	LOC117136196|XP_033152832.1|DMAU	LOC108137911|XP_017115341.1|DELE
OG0009525	LOC117136784|XP_033153730.1|DMAU	LOC108144283|XP_017124460.1|DELE
OG0009526	LOC117137446|XP_033154776.1|DMAU	LOC108144266|XP_017124440.1|DELE
OG0009527	LOC117149074|XP_033172611.1|DMAU, LOC117135911|XP_033152369.1|DMAU	LOC108138947|XP_017117018.1|DELE
OG0009528	LOC117137525|XP_033154904.1|DMAU	LOC108149050|XP_017131882.1|DELE
OG0009529	LOC117138370|XP_033156328.1|DMAU	LOC108144456|XP_017124836.1|DELE
OG0009530	LOC117137193|XP_033154410.1|DMAU	LOC108149846|XP_017133212.1|DELE
OG0009531	LOC117137030|XP_033154126.1|DMAU	LOC108144204|XP_017124362.1|DELE
OG0009532	LOC117138391|XP_033156354.1|DMAU	LOC108143710|XP_017123731.1|DELE, LOC108149501|XP_017132652.1|DELE
OG0009533	LOC117138131|XP_033155891.1|DMAU	LOC108144955|XP_017125589.1|DELE
OG0009534	LOC117136695|XP_033153604.1|DMAU	LOC108144957|XP_017125591.1|DELE
OG0009535	LOC117137406|XP_033154721.1|DMAU	LOC108147765|XP_017130023.1|DELE, LOC108141634|XP_017120594.1|DELE
OG0009536	LOC117143329|XP_033163876.1|DMAU	LOC108135096|XP_017111159.1|DELE
OG0009537	LOC117142931|XP_033163122.1|DMAU	LOC108140695|XP_017119134.1|DELE
OG0009538	LOC117143989|XP_033164823.1|DMAU	LOC108142919|XP_017122497.1|DELE
OG0009539	LOC117143483|XP_033164087.1|DMAU	LOC108140416|XP_017118625.1|DELE
OG0009540	LOC117145353|XP_033166862.1|DMAU	LOC108148586|XP_017131123.1|DELE
OG0009541	LOC117143084|XP_033163449.1|DMAU	LOC108139177|XP_017117288.1|DELE
OG0009542	LOC117145242|XP_033166709.1|DMAU	LOC108134803|XP_017110744.1|DELE, LOC108148530|XP_017131057.1|DELE
OG0009543	LOC117144622|XP_033165807.1|DMAU	LOC108147325|XP_017129241.1|DELE
OG0009544	LOC117144485|XP_033165556.1|DMAU	LOC108143100|XP_017122811.1|DELE
OG0009545	LOC117142607|XP_033162576.1|DMAU	LOC108148618|XP_017131198.1|DELE
OG0009546	LOC117143484|XP_033164088.1|DMAU	LOC108139131|XP_017117234.1|DELE
OG0009547	LOC117138357|XP_033156313.1|DMAU	LOC108144260|XP_017124431.1|DELE
OG0009548	LOC117140195|XP_033158867.1|DMAU	LOC108146584|XP_017128095.1|DELE
OG0009549	LOC117140797|XP_033159785.1|DMAU	LOC108135703|XP_017112035.1|DELE
