Orthogroup	DMAU.longest_only	DSUP.longest_only
OG0010021	LOC117147423|XP_033170194.1|DMAU	LOC119555929|XP_037723556.1|DSUP
OG0010022	LOC117148252|XP_033171445.1|DMAU	LOC119556530|XP_037724735.1|DSUP
OG0010023	LOC117148289|XP_033171501.1|DMAU	LOC119557559|XP_037726273.1|DSUP
OG0010024	LOC117148413|XP_033171674.1|DMAU	LOC119557769|XP_037726595.1|DSUP
OG0010025	LOC117147896|XP_033170891.1|DMAU	LOC119556988|XP_037725445.1|DSUP
OG0010026	LOC117148250|XP_033171444.1|DMAU	LOC119556454|XP_037724622.1|DSUP
OG0010027	LOC117146592|XP_033168804.1|DMAU	LOC119557096|XP_037725589.1|DSUP
OG0010028	LOC117148818|XP_033172353.1|DMAU	LOC119558223|XP_037727470.1|DSUP
OG0010029	LOC117147303|XP_033170040.1|DMAU	LOC119556599|XP_037724839.1|DSUP
OG0010030	LOC117148401|XP_033171659.1|DMAU	LOC119557786|XP_037726613.1|DSUP
OG0010031	LOC117148674|XP_033172103.1|DMAU	LOC119556778|XP_037725133.1|DSUP
OG0010032	LOC117147134|XP_033169806.1|DMAU	LOC119547380|XP_037710134.1|DSUP
OG0010033	LOC117148403|XP_033171662.1|DMAU	LOC119557982|XP_037726997.1|DSUP
OG0010034	LOC117147591|XP_033170432.1|DMAU	LOC119558034|XP_037727106.1|DSUP
OG0010035	LOC117147342|XP_033170092.1|DMAU	LOC119558040|XP_037727115.1|DSUP
OG0010036	LOC117148455|XP_033171718.1|DMAU	LOC119557852|XP_037726768.1|DSUP
OG0010037	LOC117147076|XP_033169730.1|DMAU	LOC119558056|XP_037727134.1|DSUP
OG0010038	LOC117147530|XP_033170350.1|DMAU	LOC119555902|XP_037723520.1|DSUP
OG0010039	LOC117137975|XP_033155639.1|DMAU	LOC119551588|XP_037716917.1|DSUP
OG0010040	LOC117150310|XP_033173028.1|DMAU	LOC119547878|XP_037710842.1|DSUP
OG0010041	LOC117146604|XP_033168820.1|DMAU	LOC119557172|XP_037725705.1|DSUP
OG0010042	LOC117148313|XP_033171533.1|DMAU	LOC119556642|XP_037724899.1|DSUP
OG0010043	LOC117147114|XP_033169774.1|DMAU	LOC119556571|XP_037724797.1|DSUP
OG0010044	LOC117147481|XP_033170268.1|DMAU	LOC119557614|XP_037726349.1|DSUP
OG0010045	LOC117147525|XP_033170335.1|DMAU	LOC119556423|XP_037724567.1|DSUP
OG0010046	LOC117147500|XP_033170295.1|DMAU	LOC119557519|XP_037726221.1|DSUP
OG0010047	LOC117146754|XP_033169140.1|DMAU	LOC119557033|XP_037725507.1|DSUP
OG0010048	LOC117147997|XP_033171042.1|DMAU	LOC119556069|XP_037723811.1|DSUP
OG0010049	LOC117148715|XP_033172155.1|DMAU	LOC119556328|XP_037724346.1|DSUP
OG0010050	LOC117148712|XP_033172151.1|DMAU	LOC119556327|XP_037724344.1|DSUP
OG0010051	LOC117148371|XP_033171618.1|DMAU	LOC119557782|XP_037726610.1|DSUP
OG0010052	LOC117148919|XP_033172531.1|DMAU	LOC119558917|XP_037728047.1|DSUP
OG0010053	LOC117148558|XP_033171892.1|DMAU	LOC119556999|XP_037725458.1|DSUP
OG0010054	LOC117148331|XP_033171556.1|DMAU	LOC119557763|XP_037726587.1|DSUP
OG0010055	LOC117148345|XP_033171572.1|DMAU	LOC119558276|XP_037727579.1|DSUP
OG0010056	LOC117146999|XP_033169569.1|DMAU	LOC119556389|XP_037724492.1|DSUP
OG0010057	LOC117146472|XP_033168601.1|DMAU	LOC119556275|XP_037724252.1|DSUP
OG0010058	LOC117148255|XP_033171451.1|DMAU	LOC119557616|XP_037726352.1|DSUP
OG0010059	LOC117146674|XP_033168913.1|DMAU	LOC119558247|XP_037727500.1|DSUP
OG0010060	LOC117147901|XP_033170899.1|DMAU	LOC119556251|XP_037724219.1|DSUP
OG0010061	LOC117140074|XP_033158718.1|DMAU	LOC119555409|XP_037722694.1|DSUP
OG0010062	LOC117140809|XP_033159802.1|DMAU	LOC119554351|XP_037721145.1|DSUP
OG0010063	LOC117141557|XP_033160955.1|DMAU	LOC119554388|XP_037721198.1|DSUP
OG0010064	LOC117140608|XP_033159510.1|DMAU	LOC119554692|XP_037721622.1|DSUP
OG0010065	LOC117140208|XP_033158886.1|DMAU	LOC119553553|XP_037719921.1|DSUP
OG0010066	LOC117140465|XP_033159300.1|DMAU	LOC119555488|XP_037722826.1|DSUP
OG0010067	LOC117141997|XP_033161736.1|DMAU	LOC119554220|XP_037720975.1|DSUP
OG0010068	LOC117140514|XP_033159382.1|DMAU	LOC119552579|XP_037718137.1|DSUP
OG0010069	LOC117141246|XP_033160503.1|DMAU	LOC119553742|XP_037720267.1|DSUP
OG0010070	LOC117140170|XP_033158838.1|DMAU	LOC119555695|XP_037723278.1|DSUP
OG0010071	LOC117139758|XP_033158216.1|DMAU	LOC119553245|XP_037719448.1|DSUP
OG0010072	LOC117139249|XP_033157354.1|DMAU	LOC119554089|XP_037720765.1|DSUP
OG0010073	LOC117141161|XP_033160390.1|DMAU	LOC119554974|XP_037722031.1|DSUP
OG0010074	LOC117148106|XP_033171215.1|DMAU	LOC119556587|XP_037724816.1|DSUP
OG0010075	LOC117141276|XP_033160536.1|DMAU	LOC119554302|XP_037721091.1|DSUP
OG0010076	LOC117140823|XP_033159820.1|DMAU	LOC119554825|XP_037721827.1|DSUP
OG0010077	LOC117141089|XP_033160296.1|DMAU	LOC119554568|XP_037721468.1|DSUP
OG0010078	LOC117140707|XP_033159664.1|DMAU	LOC119553977|XP_037720612.1|DSUP
OG0010079	LOC117141359|XP_033160657.1|DMAU	LOC119553828|XP_037720389.1|DSUP
OG0010080	LOC117140044|XP_033158667.1|DMAU	LOC119554581|XP_037721491.1|DSUP
OG0010081	LOC117139573|XP_033157870.1|DMAU	LOC119555389|XP_037722663.1|DSUP
OG0010082	LOC117140565|XP_033159454.1|DMAU	LOC119553955|XP_037720577.1|DSUP
OG0010083	LOC117139549|XP_033157831.1|DMAU	LOC119554760|XP_037721722.1|DSUP
OG0010084	LOC117141811|XP_033161353.1|DMAU	LOC119553858|XP_037720437.1|DSUP
OG0010085	LOC117141499|XP_033160877.1|DMAU	LOC119552616|XP_037718207.1|DSUP
OG0010086	LOC117141234|XP_033160487.1|DMAU	LOC119554860|XP_037721870.1|DSUP
OG0010087	LOC117139771|XP_033158268.1|DMAU	LOC119555567|XP_037722945.1|DSUP
OG0010088	LOC117141218|XP_033160468.1|DMAU	LOC119555040|XP_037722150.1|DSUP
OG0010089	LOC117141256|XP_033160515.1|DMAU	LOC119553510|XP_037719861.1|DSUP
OG0010090	LOC117146274|XP_033168155.1|DMAU	LOC119554532|XP_037721451.1|DSUP
OG0010091	LOC117137832|XP_033155412.1|DMAU	LOC119550317|XP_037714852.1|DSUP
OG0010092	LOC117141418|XP_033160736.1|DMAU	LOC119561795|XP_037731207.1|DSUP
OG0010093	LOC117135978|XP_033152482.1|DMAU	LOC119550780|XP_037715638.1|DSUP
OG0010094	LOC117144548|XP_033165681.1|DMAU	LOC119545717|XP_037707460.1|DSUP
OG0010095	LOC117142947|XP_033163156.1|DMAU	LOC119562868|XP_037731910.1|DSUP
OG0010096	LOC117147351|XP_033170105.1|DMAU	LOC119557646|XP_037726425.1|DSUP
OG0010097	LOC117146355|XP_033168396.1|DMAU	LOC119556897|XP_037725307.1|DSUP
OG0010098	LOC117141275|XP_033160539.1|DMAU	LOC119562747|XP_037731880.1|DSUP
OG0010099	LOC117135263|XP_033151304.1|DMAU	LOC119546187|XP_037708241.1|DSUP
OG0010100	LOC117139068|XP_033157069.1|DMAU	LOC119552862|XP_037718676.1|DSUP
OG0010101	LOC117141170|XP_033160396.1|DMAU	LOC119553020|XP_037719004.1|DSUP
OG0010102	LOC117140578|XP_033159473.1|DMAU	LOC119553598|XP_037719981.1|DSUP
OG0010103	LOC117141217|XP_033160466.1|DMAU	LOC119555041|XP_037722151.1|DSUP
OG0010104	LOC117138967|XP_033156903.1|DMAU	LOC119552506|XP_037718044.1|DSUP
OG0010105	LOC117135193|XP_033151154.1|DMAU	LOC119548278|XP_037711370.1|DSUP
OG0010106	LOC117137587|XP_033154986.1|DMAU	LOC119551661|XP_037717031.1|DSUP
OG0010107	LOC117138077|XP_033155791.1|DMAU	LOC119551900|XP_037717441.1|DSUP
OG0010108	LOC117135862|XP_033152280.1|DMAU	LOC119549967|XP_037714289.1|DSUP
OG0010110	LOC117139508|XP_033157755.1|DMAU	LOC119552883|XP_037718714.1|DSUP
OG0010111	LOC117145218|XP_033166680.1|DMAU	LOC119563263|XP_037732506.1|DSUP
OG0010112	LOC117144564|XP_033165700.1|DMAU	LOC119563477|XP_037732829.1|DSUP
OG0010113	LOC117148248|XP_033171442.1|DMAU	LOC119556535|XP_037724743.1|DSUP
OG0010114	LOC117146680|XP_033168936.1|DMAU	LOC119557322|XP_037725972.1|DSUP
OG0010115	LOC117147528|XP_033170348.1|DMAU	LOC119555901|XP_037723519.1|DSUP
OG0010116	LOC117148468|XP_033171732.1|DMAU	LOC119557747|XP_037726562.1|DSUP
OG0010117	LOC117147306|XP_033170045.1|DMAU	LOC119557521|XP_037726223.1|DSUP
OG0010118	LOC117148709|XP_033172148.1|DMAU	LOC119556515|XP_037724715.1|DSUP
OG0010119	LOC117147549|XP_033170381.1|DMAU	LOC119557123|XP_037725635.1|DSUP
OG0010120	LOC117146958|XP_033169511.1|DMAU	LOC119556134|XP_037723950.1|DSUP
OG0010121	LOC117147315|XP_033170055.1|DMAU	LOC119557440|XP_037726130.1|DSUP
OG0010122	LOC117146755|XP_033169141.1|DMAU	LOC119558022|XP_037727077.1|DSUP
OG0010123	LOC117146807|XP_033169242.1|DMAU	LOC119557115|XP_037725622.1|DSUP
OG0010125	LOC117148472|XP_033171737.1|DMAU	LOC119557657|XP_037726439.1|DSUP
OG0010126	LOC117135140|XP_033151088.1|DMAU	LOC119548606|XP_037711892.1|DSUP
OG0010127	LOC117148397|XP_033171657.1|DMAU	LOC119548031|XP_037711033.1|DSUP
OG0010128	LOC117150638|XP_033173502.1|DMAU	LOC119547887|XP_037710852.1|DSUP
OG0010129	LOC117150675|XP_033173571.1|DMAU	LOC119548532|XP_037711755.1|DSUP
OG0010130	LOC117150420|XP_033173181.1|DMAU	LOC119548007|XP_037711000.1|DSUP
OG0010131	LOC117140730|XP_033159699.1|DMAU	LOC119548183|XP_037711226.1|DSUP
OG0010132	LOC117141975|XP_033161669.1|DMAU	LOC119546083|XP_037708088.1|DSUP
OG0010133	LOC117148805|XP_033172317.1|DMAU	LOC119546086|XP_037708092.1|DSUP
OG0010134	LOC117136328|XP_033153077.1|DMAU	LOC119546207|XP_037708271.1|DSUP
OG0010135	LOC117150849|XP_033173810.1|DMAU	LOC119547088|XP_037709715.1|DSUP
OG0010136	LOC117142605|XP_033162578.1|DMAU	LOC119547390|XP_037710166.1|DSUP
OG0010137	LOC117141664|XP_033161148.1|DMAU	LOC119562613|XP_037731766.1|DSUP
OG0010138	LOC117135248|XP_033151287.1|DMAU	LOC119546062|XP_037708059.1|DSUP
OG0010139	LOC117143193|XP_033163625.1|DMAU	LOC119548083|XP_037711097.1|DSUP
OG0010140	LOC117151050|XP_033174159.1|DMAU	LOC119547545|XP_037710372.1|DSUP
OG0010141	LOC117143631|XP_033164302.1|DMAU	LOC119547924|XP_037710892.1|DSUP
OG0010142	LOC117146617|XP_033168842.1|DMAU	LOC119547819|XP_037710771.1|DSUP
OG0010143	LOC117150798|XP_033173747.1|DMAU	LOC119546695|XP_037709101.1|DSUP
OG0010144	LOC117148910|XP_033172517.1|DMAU	LOC119548866|XP_037712422.1|DSUP
OG0010145	LOC117143244|XP_033163733.1|DMAU	LOC119547658|XP_037710534.1|DSUP
OG0010146	LOC117150373|XP_033173126.1|DMAU	LOC119548809|XP_037712322.1|DSUP
OG0010147	LOC117148084|XP_033171187.1|DMAU	LOC119546967|XP_037709541.1|DSUP
OG0010148	LOC117135661|XP_033151947.1|DMAU	LOC119548785|XP_037712278.1|DSUP
OG0010149	LOC117145679|XP_033167313.1|DMAU	LOC119547800|XP_037710745.1|DSUP
OG0010150	LOC117146338|XP_033168358.1|DMAU	LOC119547673|XP_037710559.1|DSUP
OG0010151	LOC117148215|XP_033171399.1|DMAU	LOC119548521|XP_037711740.1|DSUP
OG0010152	LOC117142576|XP_033162538.1|DMAU	LOC119547623|XP_037710477.1|DSUP
OG0010153	LOC117150805|XP_033173754.1|DMAU	LOC119547325|XP_037710054.1|DSUP
OG0010154	LOC117143781|XP_033164510.1|DMAU	LOC119547404|XP_037710181.1|DSUP
OG0010155	LOC117150621|XP_033173482.1|DMAU	LOC119547861|XP_037710821.1|DSUP
OG0010156	LOC117139881|XP_033158440.1|DMAU	LOC119553471|XP_037719807.1|DSUP
OG0010157	LOC117140877|XP_033159911.1|DMAU	LOC119554647|XP_037721576.1|DSUP
OG0010158	LOC117141846|XP_033161412.1|DMAU	LOC119554546|XP_037721435.1|DSUP
OG0010159	LOC117138954|XP_033156886.1|DMAU	LOC119552852|XP_037718655.1|DSUP
OG0010160	LOC117140858|XP_033159880.1|DMAU	LOC119553693|XP_037720176.1|DSUP
OG0010161	LOC117140096|XP_033158742.1|DMAU	LOC119554079|XP_037720751.1|DSUP
OG0010162	LOC117141115|XP_033160329.1|DMAU	LOC119553493|XP_037719830.1|DSUP
OG0010163	LOC117141667|XP_033161152.1|DMAU	LOC119554952|XP_037722000.1|DSUP
OG0010164	LOC117140144|XP_033158802.1|DMAU	LOC119554274|XP_037721054.1|DSUP
OG0010165	LOC117139949|XP_033158527.1|DMAU	LOC119554253|XP_037721018.1|DSUP
OG0010166	LOC117141033|XP_033160206.1|DMAU	LOC119552887|XP_037718722.1|DSUP
OG0010167	LOC117141943|XP_033161587.1|DMAU	LOC119555359|XP_037722625.1|DSUP
OG0010168	LOC117140099|XP_033158745.1|DMAU	LOC119552613|XP_037718205.1|DSUP
OG0010169	LOC117141101|XP_033160314.1|DMAU	LOC119555078|XP_037722219.1|DSUP
OG0010170	LOC117139976|XP_033158569.1|DMAU	LOC119553765|XP_037720300.1|DSUP
OG0010171	LOC117141513|XP_033160895.1|DMAU	LOC119553815|XP_037720363.1|DSUP
OG0010172	LOC117140738|XP_033159706.1|DMAU	LOC119554449|XP_037721288.1|DSUP
OG0010173	LOC117136452|XP_033153262.1|DMAU	LOC119550090|XP_037714498.1|DSUP
OG0010174	LOC117135960|XP_033152448.1|DMAU	LOC119551115|XP_037716224.1|DSUP
OG0010175	LOC117136538|XP_033153378.1|DMAU, LOC117138617|XP_033156716.1|DMAU	LOC119550678|XP_037715465.1|DSUP
OG0010176	LOC117136994|XP_033154062.1|DMAU	LOC119551487|XP_037716778.1|DSUP
OG0010177	LOC117136651|XP_033153538.1|DMAU	LOC119550046|XP_037714427.1|DSUP
OG0010178	LOC117136933|XP_033153968.1|DMAU	LOC119551078|XP_037716169.1|DSUP
OG0010179	LOC117139534|XP_033157798.1|DMAU	LOC119552601|XP_037718190.1|DSUP
OG0010180	LOC117138984|XP_033156944.1|DMAU	LOC119554378|XP_037721187.1|DSUP
OG0010181	LOC117141594|XP_033160999.1|DMAU	LOC119553641|XP_037720047.1|DSUP
OG0010182	LOC117136037|XP_033152558.1|DMAU	LOC119551287|XP_037716485.1|DSUP
OG0010183	LOC117136915|XP_033153940.1|DMAU	LOC119550579|XP_037715299.1|DSUP
OG0010184	LOC117138216|XP_033156047.1|DMAU	LOC119551651|XP_037717015.1|DSUP
OG0010185	LOC117138018|XP_033155716.1|DMAU	LOC119550303|XP_037714831.1|DSUP
OG0010186	LOC117139975|XP_033158567.1|DMAU	LOC119553630|XP_037720028.1|DSUP
OG0010187	LOC117137918|XP_033155556.1|DMAU	LOC119549952|XP_037714264.1|DSUP
OG0010188	LOC117135746|XP_033152087.1|DMAU	LOC119550436|XP_037715035.1|DSUP
OG0010189	LOC117136796|XP_033153744.1|DMAU	LOC119551407|XP_037716672.1|DSUP
OG0010190	LOC117137314|XP_033154590.1|DMAU	LOC119551535|XP_037716853.1|DSUP
OG0010191	LOC117136795|XP_033153743.1|DMAU	LOC119550246|XP_037714748.1|DSUP
OG0010192	LOC117149089|XP_033172628.1|DMAU, LOC117136925|XP_033153952.1|DMAU	LOC119550853|XP_037715750.1|DSUP
OG0010193	LOC117137347|XP_033154634.1|DMAU	LOC119549976|XP_037714303.1|DSUP
OG0010194	LOC117141587|XP_033160991.1|DMAU	LOC119554091|XP_037720767.1|DSUP
OG0010195	LOC117140337|XP_033159077.1|DMAU	LOC119554023|XP_037720667.1|DSUP
OG0010196	LOC117135536|XP_033151698.1|DMAU	LOC119552014|XP_037717676.1|DSUP
OG0010197	LOC117137705|XP_033155168.1|DMAU	LOC119551467|XP_037716748.1|DSUP
OG0010198	LOC117137473|XP_033154838.1|DMAU	LOC119551036|XP_037716073.1|DSUP
OG0010199	LOC117137117|XP_033154300.1|DMAU	LOC119551117|XP_037716228.1|DSUP
OG0010200	LOC117137035|XP_033154131.1|DMAU	LOC119549946|XP_037714255.1|DSUP
OG0010201	LOC117137647|XP_033155075.1|DMAU	LOC119551271|XP_037716459.1|DSUP
OG0010202	LOC117137592|XP_033154994.1|DMAU	LOC119550191|XP_037714660.1|DSUP
OG0010203	LOC117138415|XP_033156401.1|DMAU	LOC119551931|XP_037717510.1|DSUP
OG0010204	LOC117136151|XP_033152761.1|DMAU	LOC119550909|XP_037715826.1|DSUP
OG0010205	LOC117135454|XP_033151531.1|DMAU	LOC119551136|XP_037716254.1|DSUP
OG0010206	LOC117137728|XP_033155195.1|DMAU	LOC119551138|XP_037716256.1|DSUP
OG0010207	LOC117137916|XP_033155553.1|DMAU	LOC119550175|XP_037714638.1|DSUP
OG0010208	LOC117136572|XP_033153420.1|DMAU	LOC119549177|XP_037712906.1|DSUP
OG0010209	LOC117136575|XP_033153424.1|DMAU	LOC119549178|XP_037712907.1|DSUP
OG0010210	LOC117138372|XP_033156332.1|DMAU	LOC119551372|XP_037716622.1|DSUP
OG0010211	LOC117135811|XP_033152205.1|DMAU	LOC119551991|XP_037717640.1|DSUP
OG0010212	LOC117137000|XP_033154076.1|DMAU	LOC119551119|XP_037716231.1|DSUP
OG0010213	LOC117136984|XP_033154051.1|DMAU	LOC119550685|XP_037715476.1|DSUP
OG0010214	LOC117138644|XP_033156750.1|DMAU	LOC119549297|XP_037713181.1|DSUP
OG0010215	LOC117138022|XP_033155720.1|DMAU	LOC119551492|XP_037716787.1|DSUP
OG0010216	LOC117136531|XP_033153371.1|DMAU	LOC119550745|XP_037715593.1|DSUP
OG0010217	LOC117136644|XP_033153528.1|DMAU	LOC119550792|XP_037715652.1|DSUP
OG0010218	LOC117137956|XP_033155609.1|DMAU	LOC119550447|XP_037715051.1|DSUP
OG0010219	LOC117136609|XP_033153485.1|DMAU	LOC119550697|XP_037715491.1|DSUP
OG0010220	LOC117136920|XP_033153947.1|DMAU	LOC119551977|XP_037717619.1|DSUP
OG0010221	LOC117136919|XP_033153946.1|DMAU	LOC119551975|XP_037717617.1|DSUP
OG0010222	LOC117138041|XP_033155746.1|DMAU	LOC119549372|XP_037713335.1|DSUP
OG0010223	LOC117138045|XP_033155751.1|DMAU	LOC119549370|XP_037713331.1|DSUP
OG0010224	LOC117136770|XP_033153708.1|DMAU	LOC119550408|XP_037714995.1|DSUP
OG0010225	LOC117143524|XP_033164140.1|DMAU	LOC119557423|XP_037726106.1|DSUP
OG0010226	LOC117143861|XP_033164618.1|DMAU	LOC119560462|XP_037729850.1|DSUP
OG0010227	LOC117142792|XP_033162883.1|DMAU	LOC119559807|XP_037728819.1|DSUP
OG0010228	LOC117144876|XP_033166177.1|DMAU	LOC119560330|XP_037729648.1|DSUP
OG0010229	LOC117143764|XP_033164473.1|DMAU	LOC119560448|XP_037729822.1|DSUP
OG0010230	LOC117143733|XP_033164434.1|DMAU	LOC119560526|XP_037729930.1|DSUP
OG0010231	LOC117144366|XP_033165379.1|DMAU	LOC119560579|XP_037730034.1|DSUP
OG0010232	LOC117142893|XP_033163061.1|DMAU	LOC119550552|XP_037715261.1|DSUP
OG0010233	LOC117143190|XP_033163617.1|DMAU	LOC119559916|XP_037729021.1|DSUP
OG0010234	LOC117144805|XP_033166071.1|DMAU	LOC119560725|XP_037730270.1|DSUP
OG0010235	LOC117145343|XP_033166849.1|DMAU	LOC119553111|XP_037719219.1|DSUP
OG0010236	LOC117142857|XP_033162995.1|DMAU	LOC119554063|XP_037720736.1|DSUP
OG0010237	LOC117142625|XP_033162615.1|DMAU	LOC119560340|XP_037729664.1|DSUP
OG0010238	LOC117145266|XP_033166743.1|DMAU	LOC119563373|XP_037732652.1|DSUP
OG0010239	LOC117145302|XP_033166787.1|DMAU	LOC119560900|XP_037730525.1|DSUP
OG0010240	LOC117148341|XP_033171571.1|DMAU	LOC119548322|XP_037711431.1|DSUP
OG0010241	LOC117144009|XP_033164855.1|DMAU	LOC119560054|XP_037729288.1|DSUP
OG0010242	LOC117144824|XP_033166099.1|DMAU	LOC119557127|XP_037725642.1|DSUP
OG0010243	LOC117144416|XP_033165448.1|DMAU	LOC119557934|XP_037726877.1|DSUP
OG0010244	LOC117145060|XP_033166466.1|DMAU	LOC119553444|XP_037719766.1|DSUP
OG0010245	LOC117144468|XP_033165524.1|DMAU	LOC119560907|XP_037730538.1|DSUP
OG0010246	LOC117143351|XP_033163912.1|DMAU	LOC119560600|XP_037730056.1|DSUP
OG0010247	LOC117145655|XP_033167276.1|DMAU	LOC119556400|XP_037724509.1|DSUP
OG0010248	LOC117144188|XP_033165127.1|DMAU	LOC119546459|XP_037708670.1|DSUP
OG0010249	LOC117145508|XP_033167086.1|DMAU	LOC119556026|XP_037723736.1|DSUP
OG0010250	LOC117142695|XP_033162743.1|DMAU	LOC119546752|XP_037709202.1|DSUP
OG0010251	LOC117144059|XP_033164959.1|DMAU	LOC119559781|XP_037728791.1|DSUP
OG0010252	LOC117143012|XP_033163270.1|DMAU	LOC119554043|XP_037720704.1|DSUP
OG0010253	LOC117138638|XP_033156741.1|DMAU	LOC119551173|XP_037716299.1|DSUP
OG0010254	LOC117137418|XP_033154738.1|DMAU	LOC119558633|XP_037727966.1|DSUP, LOC119549469|XP_037713499.1|DSUP, LOC119558714|XP_037727984.1|DSUP
OG0010255	LOC117148471|XP_033171736.1|DMAU	LOC119556978|XP_037725424.1|DSUP
OG0010256	LOC117143649|XP_033164320.1|DMAU	LOC119559048|XP_037728107.1|DSUP, LOC119558391|XP_037727847.1|DSUP
OG0010257	LOC117140759|XP_033159731.1|DMAU, LOC117140758|XP_033159730.1|DMAU	LOC119554315|XP_037721104.1|DSUP
OG0010258	LOC117140345|XP_033159084.1|DMAU	LOC119554424|XP_037721245.1|DSUP
OG0010259	LOC117140921|XP_033160003.1|DMAU	LOC119554661|XP_037721591.1|DSUP
OG0010260	LOC117150870|XP_033173880.1|DMAU	LOC119547156|XP_037709805.1|DSUP
OG0010261	LOC117144497|XP_033165578.1|DMAU, LOC117149409|XP_033172665.1|DMAU, LOC117150627|XP_033173488.1|DMAU	LOC119547321|XP_037710048.1|DSUP, LOC119547645|XP_037710513.1|DSUP
OG0010272	LOC117137265|XP_033154519.1|DMAU	LOC119559428|XP_037728454.1|DSUP
OG0010275	LOC117142957|XP_033163174.1|DMAU	LOC119560519|XP_037729921.1|DSUP
OG0010276	LOC117147821|XP_033170765.1|DMAU	LOC119558116|XP_037727273.1|DSUP
OG0010277	LOC117142820|XP_033162929.1|DMAU	LOC119562887|XP_037731931.1|DSUP
OG0010279	LOC117144153|XP_033165077.1|DMAU	LOC119560466|XP_037729857.1|DSUP
OG0010280	LOC117148865|XP_033172427.1|DMAU	LOC119557992|XP_037727020.1|DSUP
OG0010281	LOC117139723|XP_033158148.1|DMAU	LOC119552746|XP_037718462.1|DSUP
OG0010282	LOC117144909|XP_033166235.1|DMAU	LOC119550514|XP_037715152.1|DSUP
OG0010283	LOC117143184|XP_033163592.1|DMAU	LOC119562951|XP_037732052.1|DSUP
OG0010284	LOC117143946|XP_033164771.1|DMAU	LOC119563039|XP_037732170.1|DSUP
OG0010285	LOC117144549|XP_033165682.1|DMAU	LOC119545718|XP_037707461.1|DSUP
OG0010286	LOC117143385|XP_033163957.1|DMAU	LOC119553411|XP_037719719.1|DSUP
OG0010287	LOC117143169|XP_033163573.1|DMAU	LOC119560176|XP_037729464.1|DSUP
OG0010288	LOC117145966|XP_033167759.1|DMAU	LOC119560399|XP_037729755.1|DSUP
OG0010289	LOC117144916|XP_033166253.1|DMAU	LOC119558844|XP_037728025.1|DSUP
OG0010290	LOC117142285|XP_033162059.1|DMAU	LOC119551332|XP_037716563.1|DSUP
OG0010291	LOC117145738|XP_033167390.1|DMAU	LOC119555715|XP_037723331.1|DSUP, LOC119555725|XP_037723348.1|DSUP
OG0010292	LOC117144534|XP_033165656.1|DMAU	LOC119556578|XP_037724809.1|DSUP
OG0010293	LOC117138650|XP_033156764.1|DMAU	LOC119548377|XP_037711523.1|DSUP
OG0010294	LOC117137017|XP_033154109.1|DMAU	LOC119546532|XP_037708800.1|DSUP
OG0010295	LOC117140031|XP_033158657.1|DMAU	LOC119547150|XP_037709797.1|DSUP
OG0010296	LOC117136248|XP_033152943.1|DMAU	LOC119550654|XP_037715424.1|DSUP
OG0010297	LOC117137831|XP_033155411.1|DMAU	LOC119552135|XP_037717853.1|DSUP
OG0010298	LOC117136901|XP_033153908.1|DMAU	LOC119551767|XP_037717222.1|DSUP
OG0010299	LOC117138281|XP_033156141.1|DMAU	LOC119549591|XP_037713678.1|DSUP
OG0010300	LOC117137968|XP_033155631.1|DMAU	LOC119551953|XP_037717576.1|DSUP
OG0010301	LOC117143797|XP_033164531.1|DMAU	LOC119560157|XP_037729440.1|DSUP
OG0010302	LOC117138663|XP_033156793.1|DMAU	LOC119549296|XP_037713180.1|DSUP
OG0010303	LOC117135743|XP_033152082.1|DMAU	LOC119550195|XP_037714667.1|DSUP
OG0010304	LOC117147446|XP_033170219.1|DMAU	LOC119557268|XP_037725882.1|DSUP
OG0010305	LOC117147427|XP_033170198.1|DMAU	LOC119555933|XP_037723561.1|DSUP
OG0010306	LOC117147722|XP_033170612.1|DMAU	LOC119556619|XP_037724867.1|DSUP
OG0010307	LOC117148832|XP_033172375.1|DMAU	LOC119556010|XP_037723705.1|DSUP
OG0010308	LOC117148867|XP_033172430.1|DMAU	LOC119557872|XP_037726799.1|DSUP
OG0010309	LOC117141479|XP_033160848.1|DMAU	LOC119554663|XP_037721593.1|DSUP
OG0010310	LOC117147791|XP_033170723.1|DMAU	LOC119557236|XP_037725848.1|DSUP
OG0010311	LOC117148253|XP_033171446.1|DMAU	LOC119557744|XP_037726558.1|DSUP
OG0010312	LOC117148564|XP_033171909.1|DMAU	LOC119555982|XP_037723638.1|DSUP
OG0010313	LOC117140414|XP_033159179.1|DMAU	LOC119553906|XP_037720505.1|DSUP
OG0010314	LOC117148349|XP_033171578.1|DMAU	LOC119557906|XP_037726840.1|DSUP
OG0010315	LOC117148175|XP_033171335.1|DMAU	LOC119556691|XP_037725014.1|DSUP
OG0010316	LOC117137637|XP_033155059.1|DMAU	LOC119551687|XP_037717079.1|DSUP
OG0010317	LOC117148829|XP_033172370.1|DMAU	LOC119558053|XP_037727131.1|DSUP
OG0010318	LOC117148315|XP_033171535.1|DMAU	LOC119558175|XP_037727369.1|DSUP
OG0010319	LOC117148299|XP_033171511.1|DMAU	LOC119556903|XP_037725317.1|DSUP
OG0010320	LOC117147268|XP_033169984.1|DMAU	LOC119557742|XP_037726556.1|DSUP
OG0010321	LOC117141588|XP_033160992.1|DMAU	LOC119555269|XP_037722501.1|DSUP
