Orthogroup	DMAU.longest_only	DANA.longest_only
OG0009753	LOC117148686|XP_033172116.1|DMAU	LOC6504638|XP_001966491.1|DANA
OG0009754	LOC117137681|XP_033155141.1|DMAU	LOC6496191|XP_001960409.1|DANA
OG0009755	LOC117147189|XP_033169882.1|DMAU	LOC6502373|XP_001967169.1|DANA
OG0009756	LOC117146817|XP_033169262.1|DMAU	LOC6501917|XP_001966682.3|DANA
OG0009757	LOC117138692|XP_033156842.1|DMAU	LOC6494367|XP_001960450.1|DANA
OG0009758	LOC117144470|XP_033165530.1|DMAU	LOC6499399|XP_001954715.1|DANA
OG0009759	LOC117148914|XP_033172524.1|DMAU	LOC26515171|XP_014760044.1|DANA
OG0009760	LOC117146460|XP_033168583.1|DMAU	LOC6504809|XP_001966380.1|DANA
OG0009761	LOC117146477|XP_033168608.1|DMAU	LOC6504802|XP_001966373.1|DANA
OG0009762	LOC117148585|XP_033171948.1|DMAU	LOC6504623|XP_001966512.1|DANA
OG0009763	LOC117139266|XP_033157377.1|DMAU	LOC6506660|XP_001957461.3|DANA
OG0009764	LOC117140421|XP_033159197.1|DMAU	LOC6493368|XP_001957608.1|DANA
OG0009765	LOC117139750|XP_033158205.1|DMAU	LOC6507064|XP_001956729.1|DANA
OG0009766	LOC117140971|XP_033160094.1|DMAU	LOC6493791|XP_001958440.1|DANA
OG0009767	LOC117141082|XP_033160271.1|DMAU	LOC6493782|XP_001958423.1|DANA
OG0009768	LOC117140986|XP_033160128.1|DMAU	LOC6493001|XP_001956833.1|DANA
OG0009769	LOC117140911|XP_033159976.1|DMAU	LOC6493723|XP_001958309.1|DANA
OG0009770	LOC117140968|XP_033160086.1|DMAU	LOC6506418|XP_032310649.1|DANA
OG0009771	LOC117142098|XP_033161874.1|DMAU	LOC26513735|XP_014765527.1|DANA
OG0009772	LOC117140600|XP_033159501.1|DMAU	LOC6507390|XP_032310286.1|DANA
OG0009773	LOC117139959|XP_033158543.1|DMAU	LOC6493376|XP_001957634.1|DANA
OG0009774	LOC117142050|XP_033161814.1|DMAU	LOC6493041|XP_001956925.3|DANA
OG0009775	LOC117140954|XP_033160064.1|DMAU	LOC6506411|XP_032309934.1|DANA
OG0009776	LOC117140411|XP_033159176.1|DMAU	LOC6506489|XP_001957781.2|DANA
OG0009777	LOC117141842|XP_033161393.1|DMAU	LOC6506479|XP_001957796.2|DANA
OG0009778	LOC117142003|XP_033161743.1|DMAU	LOC6506875|XP_001957081.1|DANA
OG0009779	LOC117140071|XP_033158711.1|DMAU	LOC6506393|XP_001957949.1|DANA
OG0009780	LOC117140069|XP_033158705.1|DMAU	LOC6493530|XP_001957950.1|DANA
OG0009781	LOC117139649|XP_033158002.1|DMAU	LOC6493768|XP_001958403.1|DANA
OG0009782	LOC117141121|XP_033160335.1|DMAU	LOC6492996|XP_001956816.1|DANA
OG0009783	LOC117139640|XP_033157991.1|DMAU	LOC6507408|XP_001956076.1|DANA
OG0009784	LOC117141996|XP_033161735.1|DMAU	LOC6507493|XP_001955895.1|DANA
OG0009785	LOC117140255|XP_033158952.1|DMAU	LOC6506828|XP_001957157.2|DANA
OG0009786	LOC117141895|XP_033161487.1|DMAU	LOC6506379|XP_001957989.1|DANA
OG0009787	LOC117141894|XP_033161486.1|DMAU	LOC6493558|XP_001957993.1|DANA
OG0009788	LOC117141472|XP_033160833.1|DMAU	LOC6507558|XP_001955913.1|DANA
OG0009789	LOC117139842|XP_033158380.1|DMAU	LOC6493091|XP_001957021.1|DANA
OG0009790	LOC117137033|XP_033154129.1|DMAU	LOC6496113|XP_001960250.1|DANA
OG0009791	LOC117140947|XP_033160036.1|DMAU	LOC6493027|XP_001956891.2|DANA
OG0009792	LOC117142086|XP_033161858.1|DMAU	LOC6493036|XP_001956915.1|DANA
OG0009793	LOC117140886|XP_033159929.1|DMAU	LOC6507505|XP_001955866.1|DANA
OG0009794	LOC117145712|XP_033167349.1|DMAU	LOC6499725|XP_001954057.1|DANA
OG0009795	LOC117148610|XP_033171983.1|DMAU	LOC6501816|XP_001966867.1|DANA
OG0009796	LOC117139255|XP_033157362.1|DMAU	LOC6493489|XP_001957854.1|DANA
OG0009797	LOC117140961|XP_033160072.1|DMAU	LOC6493195|XP_001957242.1|DANA
OG0009798	LOC117140958|XP_033160070.1|DMAU	LOC6493194|XP_001957241.3|DANA
OG0009799	LOC117139812|XP_033158334.1|DMAU	LOC6506920|XP_001956994.1|DANA
OG0009800	LOC117140113|XP_033158768.1|DMAU	LOC6493570|XP_001958017.1|DANA
OG0009801	LOC117139566|XP_033157857.1|DMAU	LOC6493137|XP_001957125.1|DANA
OG0009802	LOC117141057|XP_033160235.1|DMAU	LOC6506848|XP_014764923.1|DANA
OG0009803	LOC117141663|XP_033161144.1|DMAU	LOC6506820|XP_001957178.2|DANA
OG0009804	LOC117140942|XP_033160030.1|DMAU	LOC6506809|XP_001957196.1|DANA
OG0009805	LOC117139944|XP_033158523.1|DMAU	LOC6493172|XP_001957197.1|DANA
OG0009806	LOC117141360|XP_033160658.1|DMAU	LOC26514874|XP_014765676.2|DANA
OG0009807	LOC117141613|XP_033161024.1|DMAU	LOC6493183|XP_001957216.1|DANA
OG0009808	LOC117141120|XP_033160334.1|DMAU	LOC6507018|XP_032309799.1|DANA
OG0009809	LOC117141603|XP_033161010.1|DMAU	LOC6507635|XP_001956048.1|DANA
OG0009810	LOC117140642|XP_033159573.1|DMAU	LOC6493145|XP_001957144.1|DANA
OG0009811	LOC117140558|XP_033159445.1|DMAU	LOC6506836|XP_001957143.1|DANA
OG0009812	LOC117140749|XP_033159721.1|DMAU	LOC6493747|XP_001958360.2|DANA
OG0009813	LOC117142055|XP_033161820.1|DMAU	LOC6507104|XP_001956668.1|DANA
OG0009814	LOC117141655|XP_033161119.1|DMAU	LOC6506610|XP_001957551.1|DANA
OG0009815	LOC117138985|XP_033156945.1|DMAU	LOC6506297|XP_001958176.1|DANA
OG0009816	LOC117140404|XP_033159166.1|DMAU	LOC6507832|XP_001956435.1|DANA
OG0009817	LOC117139874|XP_033158422.1|DMAU	LOC6507226|XP_001956436.3|DANA
OG0009818	LOC117139902|XP_033158473.1|DMAU	LOC6493284|XP_001957437.1|DANA
OG0009819	LOC117139900|XP_033158471.1|DMAU	LOC6506676|XP_001957436.1|DANA
OG0009820	LOC117140800|XP_033159788.1|DMAU	LOC6506677|XP_001957435.1|DANA
OG0009821	LOC117141094|XP_033160300.1|DMAU	LOC6506755|XP_032309844.1|DANA
OG0009822	LOC117139914|XP_033158487.1|DMAU	LOC6493693|XP_001958248.1|DANA
OG0009824	LOC117140402|XP_033159163.1|DMAU	LOC6507876|XP_001956510.1|DANA
OG0009825	LOC117139279|XP_033157397.1|DMAU	LOC6506126|XP_014764634.1|DANA
OG0009826	LOC117141263|XP_033160523.1|DMAU	LOC6493844|XP_001958544.1|DANA
OG0009827	LOC117141384|XP_033160689.1|DMAU	LOC6506104|XP_001958543.1|DANA
OG0009828	LOC117141069|XP_033160257.1|DMAU	LOC6507186|XP_001956523.3|DANA
OG0009829	LOC117141714|XP_033161218.1|DMAU	LOC6506734|XP_001957334.1|DANA
OG0009830	LOC117141219|XP_033160469.1|DMAU	LOC6507270|XP_001956352.1|DANA
OG0009831	LOC117140340|XP_033159080.1|DMAU	LOC6507793|XP_001956356.2|DANA
OG0009832	LOC117141153|XP_033160383.1|DMAU	LOC6507267|XP_001956357.1|DANA
OG0009833	LOC117141254|XP_033160513.1|DMAU	LOC26513963|XP_014765556.1|DANA
OG0009834	LOC117136597|XP_033153469.1|DMAU	LOC6495978|XP_001959963.2|DANA
OG0009835	LOC117136048|XP_033152584.1|DMAU	LOC6495974|XP_001959957.2|DANA
OG0009836	LOC117143053|XP_033163393.1|DMAU	LOC6499335|XP_001954846.1|DANA
OG0009837	LOC117143477|XP_033164082.1|DMAU	LOC6500695|XP_001953741.1|DANA
OG0009838	LOC117143498|XP_033164110.1|DMAU	LOC6497633|XP_001961671.1|DANA
OG0009839	LOC117136084|XP_033152647.1|DMAU	LOC26514376|XP_014764013.1|DANA
OG0009840	LOC117136613|XP_033153523.1|DMAU	LOC6497068|XP_001962815.2|DANA
OG0009841	LOC117137452|XP_033154825.1|DMAU	LOC6498397|XP_001962714.1|DANA
OG0009842	LOC117141815|XP_033161359.1|DMAU	LOC6502825|XP_001956399.1|DANA
OG0009843	LOC117141273|XP_033160534.1|DMAU	LOC6502800|XP_001956825.2|DANA
OG0009844	LOC117139548|XP_033157829.1|DMAU	LOC6507825|XP_001956422.1|DANA
OG0009845	LOC117135599|XP_033151836.1|DMAU	LOC6495155|XP_001958946.2|DANA
OG0009846	LOC117150786|XP_033173723.1|DMAU	LOC6497707|XP_001961516.1|DANA
OG0009847	LOC117146937|XP_033169476.1|DMAU	LOC6503493|XP_001964277.1|DANA
OG0009848	LOC117146778|XP_033169193.1|DMAU	LOC6503644|XP_001964012.2|DANA
OG0009849	LOC117144823|XP_033166097.1|DMAU	LOC6499788|XP_014766225.1|DANA
OG0009850	LOC117148911|XP_033172518.1|DMAU	LOC6504692|XP_001966393.2|DANA
OG0009851	LOC117146697|XP_033168978.1|DMAU	LOC26514822|XP_014760040.1|DANA
OG0009852	LOC117140201|XP_033158877.1|DMAU	LOC6493542|XP_001957968.3|DANA, LOC6503062|XP_001963352.2|DANA
OG0009853	LOC117148057|XP_033171137.1|DMAU	LOC6501992|XP_001966838.1|DANA
OG0009854	LOC117147753|XP_033170655.1|DMAU	LOC6505074|XP_001965514.2|DANA
OG0009855	LOC117146598|XP_033168817.1|DMAU	LOC6498350|XP_032311058.1|DANA, LOC6498351|XP_001962602.2|DANA
OG0009856	LOC117142252|XP_033162001.1|DMAU	LOC6504370|XP_001964980.3|DANA
OG0009857	LOC117136782|XP_033153767.1|DMAU	LOC6497067|XP_001962817.2|DANA
OG0009858	LOC117151080|XP_033174216.1|DMAU	LOC6504545|XP_001964925.2|DANA
OG0009859	LOC117140574|XP_033159469.1|DMAU	LOC6498276|XP_001962440.2|DANA
OG0009860	LOC117150891|XP_033173918.1|DMAU	LOC6496880|XP_014761425.1|DANA
OG0009861	LOC117146314|XP_033168262.1|DMAU	LOC6497997|XP_001961865.2|DANA
OG0009862	LOC117150453|XP_033173233.1|DMAU	LOC6497389|XP_001962182.1|DANA
OG0009863	LOC117135342|XP_033151432.1|DMAU	LOC6505503|XP_001964954.1|DANA
OG0009864	LOC117143137|XP_033163525.1|DMAU	LOC6506951|XP_001965284.2|DANA, LOC6506940|XP_001965283.1|DANA
OG0009865	LOC117150814|XP_033173766.1|DMAU	LOC6504060|XP_032311375.1|DANA
OG0009866	LOC117140802|XP_033159792.1|DMAU	LOC26515574|XP_014765745.1|DANA
OG0009867	LOC117138957|XP_033156888.1|DMAU	LOC6507346|XP_001956200.1|DANA
OG0009868	LOC117141311|XP_033160588.1|DMAU	LOC6506237|XP_001958286.1|DANA
OG0009870	LOC117140819|XP_033159817.1|DMAU	LOC6493695|XP_001958253.1|DANA
OG0009871	LOC117136346|XP_033153100.1|DMAU	LOC6494862|XP_014763026.1|DANA
OG0009872	LOC117135684|XP_033151977.1|DMAU	LOC6495814|XP_001959642.1|DANA
OG0009873	LOC117138380|XP_033156340.1|DMAU	LOC6494743|XP_001959749.2|DANA
OG0009874	LOC117141175|XP_033160404.1|DMAU	LOC6507853|XP_001956472.1|DANA, LOC6507854|XP_001956473.1|DANA
OG0009875	LOC117139894|XP_033158463.1|DMAU	LOC6493847|XP_001958547.1|DANA
OG0009876	LOC117138305|XP_033156199.1|DMAU	LOC6502562|XP_001959409.2|DANA
OG0009877	LOC117138005|XP_033155697.1|DMAU	LOC26514644|XP_014764036.1|DANA
OG0009878	LOC117138311|XP_033156210.1|DMAU	LOC26514155|XP_014763983.1|DANA
OG0009879	LOC117136733|XP_033153654.1|DMAU	LOC116656259|XP_032311604.1|DANA, LOC6494533|XP_001960154.1|DANA
OG0009880	LOC117136358|XP_033153116.1|DMAU	LOC6495174|XP_001958911.1|DANA
OG0009881	LOC117137200|XP_033154441.1|DMAU	LOC6494057|XP_001961070.1|DANA
OG0009882	LOC117136730|XP_033153652.1|DMAU	LOC6494695|XP_001959840.2|DANA
OG0009883	LOC117137779|XP_033155295.1|DMAU	LOC6495123|XP_001959010.2|DANA
OG0009884	LOC117137780|XP_033155296.1|DMAU	LOC6495514|XP_001959008.1|DANA
OG0009885	LOC117136929|XP_033153960.1|DMAU	LOC6494346|XP_001960492.1|DANA
OG0009886	LOC117135809|XP_033152203.1|DMAU	LOC6496278|XP_001960593.1|DANA
OG0009887	LOC117136892|XP_033153896.1|DMAU	LOC6495420|XP_001958808.1|DANA
OG0009888	LOC117137409|XP_033154726.1|DMAU	LOC6494593|XP_001960047.1|DANA
OG0009889	LOC117136826|XP_033153791.1|DMAU	LOC6496157|XP_001960348.1|DANA
OG0009890	LOC117137061|XP_033154165.1|DMAU	LOC6494261|XP_001960645.2|DANA
OG0009891	LOC117143958|XP_033164784.1|DMAU	LOC6496072|XP_001960159.1|DANA
OG0009893	LOC117137759|XP_033155264.1|DMAU	LOC6495140|XP_001958972.1|DANA
OG0009894	LOC117142778|XP_033162858.1|DMAU	LOC6499359|XP_001954799.2|DANA
OG0009895	LOC117142918|XP_033163107.1|DMAU	LOC6500452|XP_001953240.2|DANA
OG0009896	LOC117145499|XP_033167070.1|DMAU	LOC6500196|XP_014766417.1|DANA
OG0009897	LOC117145148|XP_033166579.1|DMAU	LOC6501305|XP_001954961.1|DANA
OG0009898	LOC117143027|XP_033163303.1|DMAU	LOC6500617|XP_032308829.1|DANA
OG0009899	LOC117143626|XP_033164291.1|DMAU	LOC6500269|XP_001952904.2|DANA
OG0009900	LOC117145177|XP_033166618.1|DMAU	LOC6500182|XP_001953070.1|DANA
OG0009901	LOC117143315|XP_033163849.1|DMAU	LOC6503428|XP_001967461.1|DANA
OG0009902	LOC117143869|XP_033164625.1|DMAU	LOC6500224|XP_001952990.1|DANA
OG0009903	LOC117142387|XP_033162220.1|DMAU	LOC6500433|XP_032309131.1|DANA
OG0009904	LOC117143001|XP_033163256.1|DMAU	LOC6499687|XP_001954141.1|DANA
OG0009905	LOC117142907|XP_033163081.1|DMAU	LOC6500153|XP_014766402.1|DANA
OG0009906	LOC117149940|XP_033172732.1|DMAU, LOC117143986|XP_033164818.1|DMAU, LOC117149025|XP_033172596.1|DMAU	LOC6500157|XP_001953114.1|DANA
OG0009907	LOC117144058|XP_033164957.1|DMAU	LOC6501094|XP_001954540.1|DANA
OG0009908	LOC117145482|XP_033167050.1|DMAU, LOC117143998|XP_033164835.1|DMAU	LOC116656074|XP_032311351.1|DANA
OG0009909	LOC117142632|XP_033162627.1|DMAU	LOC6505597|XP_001964623.3|DANA
OG0009910	LOC117142865|XP_033163019.1|DMAU	LOC6505888|XP_001964556.3|DANA
OG0009911	LOC117137124|XP_033154313.1|DMAU	LOC6494432|XP_001960322.1|DANA
OG0009912	LOC117147790|XP_033170726.1|DMAU	LOC6498279|XP_001962450.1|DANA
OG0009913	LOC117135553|XP_033151744.1|DMAU	LOC6497729|XP_001961472.2|DANA
OG0009914	LOC117139429|XP_033157618.1|DMAU, LOC117139431|XP_033157619.1|DMAU	LOC26514140|XP_014765579.1|DANA
OG0009915	LOC117150847|XP_033173808.1|DMAU	LOC6496838|XP_001963301.1|DANA
OG0009916	LOC117135597|XP_033151828.1|DMAU	LOC6498412|XP_001962750.2|DANA
OG0009922	LOC117139539|XP_033157805.1|DMAU	LOC6493715|XP_001958293.1|DANA
OG0009927	LOC117147736|XP_033170624.1|DMAU	LOC6504697|XP_001966384.1|DANA
OG0009928	LOC117144038|XP_033164896.1|DMAU	LOC116655783|XP_032309978.1|DANA
OG0009930	LOC117147988|XP_033171029.1|DMAU	LOC6502226|XP_001966018.1|DANA
OG0009931	LOC117138427|XP_033156427.1|DMAU	LOC6494497|XP_001960220.2|DANA
OG0009932	LOC117136064|XP_033152605.1|DMAU	LOC6496137|XP_001960319.1|DANA
OG0009933	LOC117138184|XP_033155974.1|DMAU	LOC6494412|XP_001960378.1|DANA
OG0009934	LOC117140221|XP_033158910.1|DMAU	LOC6506622|XP_032309896.1|DANA
OG0009938	LOC117148478|XP_033171744.1|DMAU	LOC6505270|XP_032307867.1|DANA
OG0009940	LOC117144388|XP_033165413.1|DMAU	LOC6501017|XP_001954381.1|DANA
OG0009941	LOC117135113|XP_033151021.1|DMAU	LOC6497569|XP_001961797.2|DANA
OG0009943	LOC117135843|XP_033152658.1|DMAU	LOC6498644|XP_001963229.1|DANA
OG0009944	LOC117147735|XP_033170623.1|DMAU	LOC6504812|XP_001966383.3|DANA
OG0009945	LOC117146912|XP_033169427.1|DMAU	LOC6503135|XP_001963493.1|DANA
OG0009946	LOC117145937|XP_033167705.1|DMAU	LOC6505816|XP_001964427.1|DANA
OG0009947	LOC117140159|XP_033158822.1|DMAU	LOC6493305|XP_001957491.1|DANA
OG0009948	LOC117146480|XP_033168610.1|DMAU	LOC6504715|XP_001966343.1|DANA
OG0009949	LOC117145052|XP_033166450.1|DMAU	LOC6501691|XP_014767166.1|DANA
OG0009950	LOC117143934|XP_033164742.1|DMAU	LOC6499417|XP_001954680.1|DANA
OG0009951	LOC117145518|XP_033167101.1|DMAU	LOC6500134|XP_001953160.1|DANA
OG0009952	LOC117145416|XP_033166952.1|DMAU	LOC6505720|XP_001964393.1|DANA
OG0009953	LOC117144390|XP_033165416.1|DMAU	LOC6499561|XP_001954380.1|DANA
OG0009954	LOC117142928|XP_033163117.1|DMAU	LOC6501257|XP_001954864.1|DANA
OG0009955	LOC117136086|XP_033152651.1|DMAU	LOC6502759|XP_014760375.1|DANA
OG0009956	LOC117147881|XP_033170855.1|DMAU	LOC6504052|XP_001964086.1|DANA
OG0009957	LOC117145839|XP_033167537.1|DMAU	LOC6505886|XP_001964551.1|DANA
OG0009958	LOC117144868|XP_033166167.1|DMAU	LOC6505917|XP_001964614.1|DANA
OG0009960	LOC117145914|XP_033167660.1|DMAU	LOC6499613|XP_001954292.1|DANA
OG0009961	LOC117144070|XP_033164971.1|DMAU	LOC6499619|XP_001954280.1|DANA
OG0009962	LOC117143536|XP_033164160.1|DMAU	LOC6500173|XP_001953092.3|DANA
OG0009963	LOC117143170|XP_033163575.1|DMAU	LOC116654469|XP_032305645.1|DANA
OG0009964	LOC117145321|XP_033166808.1|DMAU	LOC6499053|XP_001955404.1|DANA
OG0009965	LOC117145613|XP_033167219.1|DMAU	LOC6505971|XP_001964703.3|DANA
OG0009966	LOC117146979|XP_033169541.1|DMAU	LOC6497918|XP_014761890.1|DANA
OG0009967	LOC117150712|XP_033173618.1|DMAU	LOC6497463|XP_001962028.3|DANA
OG0009968	LOC117150928|XP_033173980.1|DMAU	LOC6507510|XP_001965388.1|DANA
OG0009969	LOC117150364|XP_033173115.1|DMAU	LOC6507006|XP_001965294.1|DANA
OG0009970	LOC117150565|XP_033173407.1|DMAU	LOC6497311|XP_001962341.1|DANA
OG0009971	LOC117136857|XP_033153851.1|DMAU	LOC6497928|XP_001961737.2|DANA
OG0009972	LOC117135244|XP_033151322.1|DMAU	LOC6496942|XP_001963086.1|DANA
OG0009973	LOC117137993|XP_033155671.1|DMAU	LOC6496500|XP_032306198.1|DANA
OG0009974	LOC117137662|XP_033155112.1|DMAU	LOC6498373|XP_001962652.1|DANA
OG0009975	LOC117143039|XP_033163407.1|DMAU	LOC6498379|XP_001962674.1|DANA
OG0009976	LOC117135335|XP_033151427.1|DMAU	LOC6498502|XP_001962956.1|DANA
OG0009977	LOC117150690|XP_033173591.1|DMAU	LOC6498547|XP_001963035.2|DANA
OG0009978	LOC117147585|XP_033170425.1|DMAU	LOC6496966|XP_001963037.1|DANA
OG0009979	LOC117145395|XP_033166925.1|DMAU	LOC6505748|XP_001964999.1|DANA
OG0009980	LOC117136313|XP_033153052.1|DMAU	LOC6494775|XP_001959694.2|DANA
OG0009981	LOC117138117|XP_033155868.1|DMAU	LOC6494552|XP_001960121.2|DANA
OG0009982	LOC117136587|XP_033153450.1|DMAU	LOC6496052|XP_032306699.1|DANA
OG0009983	LOC117136027|XP_033152536.1|DMAU	LOC6494744|XP_001959748.1|DANA
OG0009984	LOC117136158|XP_033152772.1|DMAU	LOC6495369|XP_001958680.1|DANA
OG0009985	LOC117137451|XP_033154782.1|DMAU	LOC26513742|XP_014763934.1|DANA
OG0009986	LOC117135841|XP_033152245.1|DMAU	LOC6502555|XP_032307019.1|DANA
OG0009987	LOC117136000|XP_033152506.1|DMAU	LOC6494502|XP_001960213.1|DANA
OG0009988	LOC117136028|XP_033152537.1|DMAU	LOC6494500|XP_001960214.1|DANA
OG0009989	LOC117138428|XP_033156428.1|DMAU	LOC26514647|XP_014764037.1|DANA
OG0009990	LOC117137527|XP_033154906.1|DMAU	LOC6495115|XP_001959021.1|DANA
OG0009991	LOC117138346|XP_033156278.1|DMAU	LOC6494505|XP_001960207.3|DANA
OG0009992	LOC117147557|XP_033170390.1|DMAU	LOC6503738|XP_001963829.1|DANA
OG0009993	LOC117148630|XP_033172016.1|DMAU	LOC6499962|XP_032311911.1|DANA
OG0009994	LOC117147383|XP_033170146.1|DMAU	LOC6503483|XP_001964293.1|DANA
OG0009995	LOC117147141|XP_033169811.1|DMAU	LOC6502266|XP_001966126.2|DANA
OG0009996	LOC117146366|XP_033168409.1|DMAU	LOC6502132|XP_001966150.2|DANA
OG0009997	LOC117147546|XP_033170374.1|DMAU	LOC6504980|XP_001965694.3|DANA
OG0009998	LOC117148525|XP_033171830.1|DMAU	LOC6502251|XP_001966085.3|DANA
OG0009999	LOC117148903|XP_033172501.1|DMAU	LOC6503843|XP_001963704.1|DANA
OG0010000	LOC117148810|XP_033172346.1|DMAU	LOC6501882|XP_001966742.1|DANA
OG0010001	LOC117147814|XP_033170758.1|DMAU	LOC6502139|XP_001966134.1|DANA
OG0010002	LOC117139157|XP_033157207.1|DMAU	LOC26514269|XP_014765597.1|DANA
OG0010003	LOC117135107|XP_033155110.1|DMAU	LOC6496875|XP_032310989.1|DANA
OG0010004	LOC117147880|XP_033170854.1|DMAU	LOC6503536|XP_001964195.1|DANA
OG0010005	LOC117141972|XP_033161662.1|DMAU	LOC6493823|XP_001958509.1|DANA
OG0010006	LOC117148071|XP_033171159.1|DMAU	LOC6505280|XP_001965679.1|DANA
OG0010007	LOC117147741|XP_033170632.1|DMAU	LOC6504755|XP_001966294.1|DANA
OG0010008	LOC117148434|XP_033171698.1|DMAU	LOC6505099|XP_001965469.1|DANA
OG0010009	LOC117140675|XP_033159624.1|DMAU	LOC6502462|XP_001962467.1|DANA
OG0010010	LOC117146950|XP_033169498.1|DMAU	LOC6498769|XP_001967242.1|DANA
OG0010011	LOC117147461|XP_033170243.1|DMAU	LOC6502118|XP_001966173.1|DANA
OG0010012	LOC117146796|XP_033169227.1|DMAU	LOC6502002|XP_001966849.1|DANA
OG0010013	LOC117147605|XP_033170445.1|DMAU	LOC6503107|XP_001963439.1|DANA
OG0010014	LOC117148306|XP_033171521.1|DMAU	LOC6505289|XP_001965700.1|DANA
OG0010015	LOC117147437|XP_033170209.1|DMAU	LOC6503108|XP_014761304.1|DANA
OG0010016	LOC117147565|XP_033170399.1|DMAU	LOC6504949|XP_001965752.1|DANA
OG0010017	LOC117147516|XP_033170324.1|DMAU	LOC6503106|XP_001963438.1|DANA
OG0010018	LOC117147099|XP_033169756.1|DMAU	LOC6504646|XP_001966481.1|DANA
OG0010019	LOC117146551|XP_033168739.1|DMAU	LOC6502059|XP_032308830.1|DANA
OG0010020	LOC117146846|XP_033169298.1|DMAU	LOC6501877|XP_014759635.1|DANA
OG0010021	LOC117147423|XP_033170194.1|DMAU	LOC6504956|XP_001965734.2|DANA
OG0010022	LOC117148252|XP_033171445.1|DMAU	LOC6504515|XP_001967052.2|DANA
OG0010023	LOC117148289|XP_033171501.1|DMAU	LOC6504132|XP_001964246.1|DANA
OG0010024	LOC117148413|XP_033171674.1|DMAU	LOC6504131|XP_001964245.2|DANA
OG0010025	LOC117147896|XP_033170891.1|DMAU	LOC6504677|XP_001966425.2|DANA
OG0010026	LOC117148250|XP_033171444.1|DMAU	LOC6504483|XP_001966991.2|DANA
OG0010027	LOC117146592|XP_033168804.1|DMAU	LOC6504430|XP_001966994.1|DANA
OG0010028	LOC117148818|XP_033172353.1|DMAU	LOC6505204|XP_032308011.1|DANA
OG0010029	LOC117147303|XP_033170040.1|DMAU	LOC26514132|XP_014761357.1|DANA
OG0010030	LOC117148401|XP_033171659.1|DMAU	LOC6505230|XP_001965585.1|DANA
OG0010031	LOC117148674|XP_033172103.1|DMAU	LOC6505039|XP_001965580.2|DANA
OG0010032	LOC117147134|XP_033169806.1|DMAU	LOC6496700|XP_001967356.2|DANA
OG0010033	LOC117148403|XP_033171662.1|DMAU	LOC6502371|XP_001967550.3|DANA
OG0010034	LOC117147591|XP_033170432.1|DMAU	LOC6505128|XP_032307913.1|DANA
OG0010035	LOC117147342|XP_033170092.1|DMAU	LOC6505123|XP_001965412.1|DANA
OG0010036	LOC117148455|XP_033171718.1|DMAU	LOC6505121|XP_001965414.1|DANA
OG0010037	LOC117147076|XP_033169730.1|DMAU	LOC6505131|XP_001965415.1|DANA
OG0010038	LOC117147530|XP_033170350.1|DMAU	LOC6504012|XP_001964004.1|DANA
OG0010039	LOC117137975|XP_033155639.1|DMAU	LOC6495677|XP_001959368.1|DANA
OG0010040	LOC117150310|XP_033173028.1|DMAU	LOC6497307|XP_001962352.1|DANA
OG0010041	LOC117146604|XP_033168820.1|DMAU	LOC6503759|XP_032308592.1|DANA
OG0010042	LOC117148313|XP_033171533.1|DMAU	LOC6501900|XP_001966704.3|DANA
OG0010043	LOC117147114|XP_033169774.1|DMAU	LOC6501902|XP_001966702.1|DANA
OG0010044	LOC117147481|XP_033170268.1|DMAU	LOC6504629|XP_014759766.1|DANA
OG0010045	LOC117147525|XP_033170335.1|DMAU	LOC6502247|XP_001966077.2|DANA
OG0010046	LOC117147500|XP_033170295.1|DMAU	LOC6502175|XP_001966078.1|DANA
OG0010047	LOC117146754|XP_033169140.1|DMAU	LOC6505262|XP_001965645.3|DANA
OG0010048	LOC117147997|XP_033171042.1|DMAU	LOC6503904|XP_014761113.1|DANA
OG0010049	LOC117148715|XP_033172155.1|DMAU	LOC6502234|XP_001966034.1|DANA
OG0010050	LOC117148712|XP_033172151.1|DMAU	LOC6502206|XP_001966035.1|DANA
OG0010051	LOC117148371|XP_033171618.1|DMAU	LOC6503477|XP_001964309.1|DANA
OG0010052	LOC117148919|XP_033172531.1|DMAU	LOC6504814|XP_001966386.1|DANA
OG0010053	LOC117148558|XP_033171892.1|DMAU	LOC6502177|XP_001966074.1|DANA
OG0010054	LOC117148331|XP_033171556.1|DMAU	LOC6503987|XP_001963963.2|DANA
OG0010055	LOC117148345|XP_033171572.1|DMAU	LOC6503991|XP_001963970.1|DANA
OG0010056	LOC117146999|XP_033169569.1|DMAU	LOC6502201|XP_001966044.1|DANA
OG0010057	LOC117146472|XP_033168601.1|DMAU	LOC6504793|XP_001966358.1|DANA
OG0010058	LOC117148255|XP_033171451.1|DMAU	LOC6503650|XP_032308499.1|DANA
OG0010059	LOC117146674|XP_033168913.1|DMAU	LOC6503133|XP_032308981.1|DANA
OG0010060	LOC117147901|XP_033170899.1|DMAU	LOC6504059|XP_001964096.2|DANA
OG0010061	LOC117140074|XP_033158718.1|DMAU	LOC6507359|XP_001956177.1|DANA
OG0010062	LOC117140809|XP_033159802.1|DMAU	LOC6493783|XP_001958424.1|DANA
OG0010063	LOC117141557|XP_033160955.1|DMAU	LOC6506948|XP_032310670.1|DANA
OG0010064	LOC117140608|XP_033159510.1|DMAU	LOC6506939|XP_001956945.1|DANA
