Orthogroup	DMAU.longest_only	DHYD.longest_only
OG0009364	LOC117150216|XP_033172904.1|DMAU	LOC111599360|XP_023170760.2|DHYD
OG0009365	LOC117150731|XP_033173649.1|DMAU	LOC111605472|XP_023179759.2|DHYD
OG0009366	LOC117142263|XP_033162021.1|DMAU	LOC111599477|XP_023170915.2|DHYD
OG0009367	LOC117144148|XP_033165072.1|DMAU	LOC111599389|XP_023170793.1|DHYD
OG0009368	LOC117150926|XP_033173978.1|DMAU	LOC111596122|XP_023165959.1|DHYD
OG0009369	LOC117142063|XP_033161835.1|DMAU	LOC111602531|XP_023175424.1|DHYD
OG0009370	LOC117135216|XP_033151210.1|DMAU	LOC111596115|XP_023165948.2|DHYD
OG0009371	LOC117140847|XP_033159867.1|DMAU	LOC111596113|XP_023165946.2|DHYD
OG0009372	LOC117135343|XP_033151435.1|DMAU	LOC111601965|XP_023174607.2|DHYD
OG0009373	LOC117150267|XP_033172964.1|DMAU	LOC111594206|XP_023163172.2|DHYD
OG0009374	LOC117143940|XP_033164767.1|DMAU	LOC111601140|XP_023173376.2|DHYD
OG0009376	LOC117135324|XP_033151413.1|DMAU	LOC111604009|XP_023177634.1|DHYD
OG0009377	LOC117144303|XP_033165308.1|DMAU	LOC111594088|XP_023163003.2|DHYD
OG0009378	LOC117150800|XP_033173749.1|DMAU	LOC111603897|XP_023177483.2|DHYD
OG0009379	LOC117135538|XP_033151708.1|DMAU	LOC111602286|XP_023175055.2|DHYD, LOC111602315|XP_023175086.2|DHYD
OG0009380	LOC117148574|XP_033171933.1|DMAU	LOC111597789|XP_023168432.1|DHYD
OG0009381	LOC117150456|XP_033173238.1|DMAU	LOC111596310|XP_023166239.2|DHYD
OG0009382	LOC117135285|XP_033151345.1|DMAU	LOC111593160|XP_030079165.1|DHYD
OG0009383	LOC117140959|XP_033160074.1|DMAU	LOC111602357|XP_023175134.2|DHYD
OG0009384	LOC117147037|XP_033169638.1|DMAU	LOC111600382|XP_030081052.1|DHYD
OG0009385	LOC117148510|XP_033171809.1|DMAU	LOC111600432|XP_023172293.2|DHYD
OG0009386	LOC117140333|XP_033159075.1|DMAU	LOC111600408|XP_023172257.1|DHYD
OG0009387	LOC117138700|XP_033156850.1|DMAU	LOC111592418|XP_023160362.2|DHYD
OG0009388	LOC117137863|XP_033155469.1|DMAU	LOC111592410|XP_023160353.2|DHYD
OG0009389	LOC117137332|XP_033154614.1|DMAU	LOC111603816|XP_023177342.2|DHYD
OG0009390	LOC117138537|XP_033156566.1|DMAU	LOC111602092|XP_023174794.2|DHYD
OG0009391	LOC117150138|XP_033172838.1|DMAU	LOC111596062|XP_023165879.2|DHYD
OG0009392	LOC117137482|XP_033154853.1|DMAU	LOC111593978|XP_023162839.2|DHYD
OG0009393	LOC117144928|XP_033166272.1|DMAU	LOC111600137|XP_030081249.1|DHYD
OG0009394	LOC117136339|XP_033153091.1|DMAU	LOC111600587|XP_023172545.1|DHYD
OG0009395	LOC117138033|XP_033155734.1|DMAU	LOC111600156|XP_030080938.1|DHYD
OG0009396	LOC117135733|XP_033152068.1|DMAU	LOC111604615|XP_023178497.2|DHYD
OG0009397	LOC117137205|XP_033154450.1|DMAU	LOC111604149|XP_023177841.2|DHYD
OG0009398	LOC117135752|XP_033152099.1|DMAU	LOC111593822|XP_023162621.1|DHYD
OG0009399	LOC117136811|XP_033153766.1|DMAU	LOC111599956|XP_030079784.1|DHYD
OG0009400	LOC117136520|XP_033153356.1|DMAU	LOC111597698|XP_023168301.1|DHYD
OG0009401	LOC117150585|XP_033173434.1|DMAU	LOC111592617|XP_023160720.1|DHYD
OG0009402	LOC117143588|XP_033164227.1|DMAU	LOC111603434|XP_023176787.1|DHYD
OG0009403	LOC117138116|XP_033155867.1|DMAU	LOC111600721|XP_023172762.1|DHYD
OG0009404	LOC117135525|XP_033151680.1|DMAU	LOC111599937|XP_023171554.2|DHYD
OG0009405	LOC117137880|XP_033155500.1|DMAU	LOC111597732|XP_023168345.2|DHYD
OG0009406	LOC117136895|XP_033153900.1|DMAU	LOC111605256|XP_023179461.2|DHYD
OG0009407	LOC117137481|XP_033154852.1|DMAU	LOC111599923|XP_023171533.1|DHYD
OG0009408	LOC117135718|XP_033152041.1|DMAU	LOC111605382|XP_023179639.2|DHYD
OG0009409	LOC117138210|XP_033156036.1|DMAU	LOC111597896|XP_030081374.1|DHYD
OG0009410	LOC117136824|XP_033153790.1|DMAU	LOC111605255|XP_023179460.2|DHYD
OG0009411	LOC117136974|XP_033154035.1|DMAU	LOC111605150|XP_023179304.2|DHYD
OG0009412	LOC117136912|XP_033153925.1|DMAU	LOC111600719|XP_023172744.1|DHYD
OG0009413	LOC117135839|XP_033152243.1|DMAU	LOC111593915|XP_023162756.2|DHYD
OG0009414	LOC117135838|XP_033152242.1|DMAU	LOC111593888|XP_023162723.2|DHYD
OG0009415	LOC117137583|XP_033154980.1|DMAU	LOC111593956|XP_023162815.2|DHYD
OG0009416	LOC117136004|XP_033152511.1|DMAU	LOC111600705|XP_023172730.2|DHYD
OG0009417	LOC117136025|XP_033152534.1|DMAU	LOC111600752|XP_023172798.1|DHYD
OG0009418	LOC117136006|XP_033152513.1|DMAU	LOC111600656|XP_023172648.2|DHYD
OG0009419	LOC117136009|XP_033152516.1|DMAU	LOC111600685|XP_023172707.2|DHYD
OG0009420	LOC117136017|XP_033152525.1|DMAU	LOC111600683|XP_023172705.1|DHYD
OG0009421	LOC117137430|XP_033154752.1|DMAU	LOC111595435|XP_023164927.2|DHYD
OG0009422	LOC117135819|XP_033152217.1|DMAU	LOC111592226|XP_023160073.2|DHYD
OG0009423	LOC117135703|XP_033152009.1|DMAU	LOC111592920|XP_023161144.1|DHYD
OG0009424	LOC117135616|XP_033151869.1|DMAU	LOC111592943|XP_023161182.1|DHYD
OG0009425	LOC117137653|XP_033155080.1|DMAU	LOC111604345|XP_023178177.2|DHYD
OG0009426	LOC117136661|XP_033153553.1|DMAU	LOC111595529|XP_023165079.2|DHYD
OG0009427	LOC117136884|XP_033153884.1|DMAU	LOC111604257|XP_023178020.2|DHYD
OG0009428	LOC117137580|XP_033154976.1|DMAU	LOC111594794|XP_023164032.2|DHYD
OG0009429	LOC117136463|XP_033153281.1|DMAU	LOC111595432|XP_023164923.1|DHYD
OG0009430	LOC117138145|XP_033155914.1|DMAU	LOC111592158|XP_023159978.2|DHYD
OG0009431	LOC117136436|XP_033153241.1|DMAU	LOC111600073|XP_023171778.2|DHYD
OG0009432	LOC117137466|XP_033154804.1|DMAU	LOC111599720|XP_023171231.2|DHYD
OG0009433	LOC117135996|XP_033152502.1|DMAU	LOC111595262|XP_023164676.1|DHYD
OG0009434	LOC117135985|XP_033152491.1|DMAU	LOC111595242|XP_023164648.1|DHYD
OG0009435	LOC117135988|XP_033152494.1|DMAU	LOC111595248|XP_023164658.1|DHYD
OG0009437	LOC117137569|XP_033154965.1|DMAU	LOC111592169|XP_023159991.1|DHYD
OG0009438	LOC117137330|XP_033154611.1|DMAU	LOC111594152|XP_023163098.2|DHYD
OG0009439	LOC117137300|XP_033154568.1|DMAU	LOC111594165|XP_023163117.1|DHYD
OG0009440	LOC117135518|XP_033151669.1|DMAU	LOC111600111|XP_023171841.2|DHYD
OG0009441	LOC117146906|XP_033169407.1|DMAU	LOC111598853|XP_030079335.1|DHYD
OG0009442	LOC117148013|XP_033171065.1|DMAU	LOC111601956|XP_023174588.2|DHYD
OG0009443	LOC117137281|XP_033154543.1|DMAU	LOC111603821|XP_023177350.1|DHYD
OG0009444	LOC117147992|XP_033171036.1|DMAU	LOC111598283|XP_023169233.2|DHYD
OG0009445	LOC117148272|XP_033171477.1|DMAU	LOC111595373|XP_023164835.1|DHYD
OG0009446	LOC117146682|XP_033168938.1|DMAU	LOC111592992|XP_030078910.1|DHYD
OG0009447	LOC117146805|XP_033169239.1|DMAU	LOC111605033|XP_023179136.1|DHYD
OG0009448	LOC117147613|XP_033170462.1|DMAU	LOC111598279|XP_023169225.1|DHYD
OG0009449	LOC117148721|XP_033172163.1|DMAU	LOC111594048|XP_023162931.1|DHYD
OG0009450	LOC117148066|XP_033171147.1|DMAU	LOC111601615|XP_023174049.2|DHYD
OG0009451	LOC117146544|XP_033168731.1|DMAU	LOC111596317|XP_023166251.1|DHYD
OG0009452	LOC117148876|XP_033172439.1|DMAU	LOC111598444|XP_023169453.1|DHYD
OG0009453	LOC117142451|XP_033162312.1|DMAU	LOC111595905|XP_023165616.2|DHYD
OG0009454	LOC117140826|XP_033159824.1|DMAU	LOC111592335|XP_023160230.1|DHYD
OG0009455	LOC117147459|XP_033170240.1|DMAU	LOC111602040|XP_023174714.1|DHYD
OG0009456	LOC117147453|XP_033170229.1|DMAU	LOC111604335|XP_023178202.2|DHYD
OG0009457	LOC117147020|XP_033169599.1|DMAU	LOC111593952|XP_023162846.1|DHYD
OG0009458	LOC117147272|XP_033169994.1|DMAU	LOC111598103|XP_023168923.2|DHYD
OG0009459	LOC117139426|XP_033157608.1|DMAU	LOC111600486|XP_023172380.1|DHYD
OG0009460	LOC117140985|XP_033160126.1|DMAU	LOC111604488|XP_023178345.1|DHYD
OG0009461	LOC117141404|XP_033160717.1|DMAU	LOC111604500|XP_030081177.1|DHYD
OG0009462	LOC117140750|XP_033159723.1|DMAU	LOC111592443|XP_023160395.2|DHYD
OG0009463	LOC117139022|XP_033157009.1|DMAU	LOC111605630|XP_023180051.2|DHYD
OG0009464	LOC117141496|XP_033160874.1|DMAU	LOC111605181|XP_023179346.1|DHYD
OG0009465	LOC117141163|XP_033160391.1|DMAU	LOC111598486|XP_030081462.1|DHYD
OG0009466	LOC117140960|XP_033160071.1|DMAU	LOC111595092|XP_023164419.1|DHYD
OG0009467	LOC117140667|XP_033159605.1|DMAU	LOC111591924|XP_023159618.1|DHYD
OG0009468	LOC117140848|XP_033159864.1|DMAU	LOC111602928|XP_023176045.2|DHYD
OG0009469	LOC117142066|XP_033161834.1|DMAU	LOC111596935|XP_023167152.1|DHYD
OG0009470	LOC117140451|XP_033159270.1|DMAU	LOC111592312|XP_023160189.1|DHYD
OG0009471	LOC117148559|XP_033171897.1|DMAU	LOC115483011|XP_030079561.1|DHYD, LOC111600381|XP_023172225.2|DHYD
OG0009472	LOC117141994|XP_033161730.1|DMAU	LOC111597784|XP_023168423.2|DHYD
OG0009473	LOC117140713|XP_033159670.1|DMAU	LOC111601703|XP_023174187.1|DHYD
OG0009474	LOC117139718|XP_033158127.1|DMAU	LOC111598794|XP_023169978.2|DHYD
OG0009475	LOC117141524|XP_033160906.1|DMAU	LOC111592761|XP_023160929.2|DHYD
OG0009476	LOC117140420|XP_033159196.1|DMAU	LOC111594869|XP_023164117.1|DHYD, LOC115483476|XP_030081465.1|DHYD
OG0009477	LOC117140517|XP_033159387.1|DMAU	LOC111604717|XP_023178658.2|DHYD
OG0009478	LOC117140054|XP_033158683.1|DMAU	LOC111604712|XP_023178652.1|DHYD
OG0009479	LOC117137284|XP_033154551.1|DMAU	LOC111593364|XP_023161848.1|DHYD
OG0009480	LOC117141199|XP_033160440.1|DMAU	LOC115483761|XP_030081866.1|DHYD, LOC111603057|XP_023176282.2|DHYD
OG0009481	LOC117140308|XP_033159044.1|DMAU	LOC111599457|XP_023170898.2|DHYD
OG0009482	LOC117138980|XP_033156939.1|DMAU	LOC111592252|XP_023160098.2|DHYD
OG0009483	LOC117138981|XP_033156942.1|DMAU	LOC111592294|XP_023160165.2|DHYD
OG0009484	LOC117145365|XP_033166880.1|DMAU	LOC111603444|XP_023176799.1|DHYD
OG0009485	LOC117139661|XP_033158016.1|DMAU	LOC111605636|XP_023180061.1|DHYD
OG0009486	LOC117139664|XP_033158025.1|DMAU	LOC111594839|XP_023164071.1|DHYD
OG0009487	LOC117139417|XP_033157586.1|DMAU	LOC111600988|XP_023173148.1|DHYD, LOC115483753|XP_030081861.1|DHYD
OG0009488	LOC117141370|XP_033160667.1|DMAU	LOC111604316|XP_023178137.2|DHYD
OG0009489	LOC117140067|XP_033158703.1|DMAU	LOC111597270|XP_023167652.2|DHYD
OG0009490	LOC117136291|XP_033153018.1|DMAU	LOC111595399|XP_023164874.2|DHYD
OG0009491	LOC117141441|XP_033160785.1|DMAU	LOC111605739|XP_023180208.1|DHYD
OG0009492	LOC117140211|XP_033158890.1|DMAU	LOC111597528|XP_023168072.1|DHYD
OG0009493	LOC117141349|XP_033160645.1|DMAU	LOC111597614|XP_023168181.2|DHYD
OG0009494	LOC117140682|XP_033159629.1|DMAU	LOC111597615|XP_023168182.1|DHYD
OG0009495	LOC117138991|XP_033156953.1|DMAU	LOC111605721|XP_023180178.2|DHYD
OG0009496	LOC117139296|XP_033157419.1|DMAU	LOC111600986|XP_023173145.1|DHYD
OG0009497	LOC117143892|XP_033164685.1|DMAU	LOC111593266|XP_023161701.1|DHYD
OG0009498	LOC117140313|XP_033159050.1|DMAU	LOC111605720|XP_023180176.2|DHYD
OG0009499	LOC117140467|XP_033159303.1|DMAU	LOC111605716|XP_023180169.2|DHYD
OG0009500	LOC117140412|XP_033159177.1|DMAU	LOC111605700|XP_023180143.2|DHYD
OG0009501	LOC117141658|XP_033161139.1|DMAU	LOC111595064|XP_023164388.2|DHYD
OG0009502	LOC117144557|XP_033165692.1|DMAU	LOC111602972|XP_030078705.1|DHYD
OG0009503	LOC117150840|XP_033173799.1|DMAU	LOC111602256|XP_023175017.2|DHYD
OG0009504	LOC117143643|XP_033164312.1|DMAU	LOC111602620|XP_023175550.2|DHYD
OG0009505	LOC117150676|XP_033173572.1|DMAU	LOC111601420|XP_023173767.1|DHYD
OG0009506	LOC117140046|XP_033158674.1|DMAU	LOC111592746|XP_023160911.2|DHYD
OG0009507	LOC117139917|XP_033158490.1|DMAU	LOC111598772|XP_023169956.2|DHYD
OG0009508	LOC117150580|XP_033173425.1|DMAU	LOC111601379|XP_023173685.1|DHYD
OG0009509	LOC117137999|XP_033155676.1|DMAU	LOC111594120|XP_023163048.2|DHYD
OG0009510	LOC117147045|XP_033169682.1|DMAU	LOC111598191|XP_023169085.1|DHYD
OG0009511	LOC117145463|XP_033167025.1|DMAU	LOC111595998|XP_023165810.1|DHYD
OG0009512	LOC117147949|XP_033170984.1|DMAU, LOC117147950|XP_033170985.1|DMAU	LOC111605226|XP_023179425.2|DHYD
OG0009513	LOC117148703|XP_033172136.1|DMAU	LOC111603136|XP_023176379.2|DHYD
OG0009514	LOC117137684|XP_033155143.1|DMAU	LOC111602854|XP_023175937.1|DHYD
OG0009515	LOC117150294|XP_033173005.1|DMAU	LOC111595777|XP_023165429.2|DHYD
OG0009516	LOC117138114|XP_033155869.1|DMAU	LOC111594208|XP_023163174.1|DHYD
OG0009517	LOC117135303|XP_033151380.1|DMAU	LOC111601817|XP_023174409.2|DHYD
OG0009518	LOC117140406|XP_033159169.1|DMAU	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD
OG0009519	LOC117141689|XP_033161183.1|DMAU	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD
OG0009520	LOC117145212|XP_033166671.1|DMAU	LOC111594546|XP_023163666.2|DHYD
OG0009521	LOC117140081|XP_033158725.1|DMAU	LOC111592794|XP_030079603.1|DHYD
OG0009522	LOC117136713|XP_033153627.1|DMAU	LOC111601239|XP_023173505.2|DHYD
OG0009523	LOC117135999|XP_033152505.1|DMAU	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD
OG0009524	LOC117136196|XP_033152832.1|DMAU	LOC111600722|XP_023172763.1|DHYD
OG0009525	LOC117136784|XP_033153730.1|DMAU	LOC111605254|XP_023179459.2|DHYD
OG0009526	LOC117137446|XP_033154776.1|DMAU	LOC111605252|XP_030081071.1|DHYD
OG0009527	LOC117149074|XP_033172611.1|DMAU, LOC117135911|XP_033152369.1|DMAU	LOC111597677|XP_023168271.2|DHYD
OG0009528	LOC117137525|XP_033154904.1|DMAU	LOC111603812|XP_023177336.2|DHYD
OG0009529	LOC117138370|XP_033156328.1|DMAU	LOC111600581|XP_030082033.1|DHYD
OG0009530	LOC117137193|XP_033154410.1|DMAU	LOC111595427|XP_023164918.2|DHYD
OG0009531	LOC117137030|XP_033154126.1|DMAU	LOC111592241|XP_023160093.1|DHYD
OG0009532	LOC117138391|XP_033156354.1|DMAU	LOC111597132|XP_023167460.2|DHYD
OG0009533	LOC117138131|XP_033155891.1|DMAU	LOC111593102|XP_023161473.2|DHYD
OG0009534	LOC117136695|XP_033153604.1|DMAU	LOC111593708|XP_023162443.1|DHYD
OG0009535	LOC117137406|XP_033154721.1|DMAU	LOC111594871|XP_023164121.2|DHYD
OG0009536	LOC117143329|XP_033163876.1|DMAU	LOC111592023|XP_023159784.1|DHYD
OG0009537	LOC117142931|XP_033163122.1|DMAU	LOC111601787|XP_023174322.2|DHYD
OG0009538	LOC117143989|XP_033164823.1|DMAU	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD
OG0009539	LOC117143483|XP_033164087.1|DMAU	LOC111596432|XP_023166414.2|DHYD
OG0009540	LOC117145353|XP_033166862.1|DMAU	LOC111599421|XP_023170840.2|DHYD
OG0009541	LOC117143084|XP_033163449.1|DMAU	LOC111596914|XP_023167135.2|DHYD
OG0009542	LOC117145242|XP_033166709.1|DMAU	LOC111601975|XP_023174621.1|DHYD
OG0009543	LOC117144622|XP_033165807.1|DMAU	LOC111604237|XP_023177983.2|DHYD
OG0009545	LOC117142607|XP_033162576.1|DMAU	LOC111598437|XP_023169446.1|DHYD
OG0009546	LOC117143484|XP_033164088.1|DMAU	LOC111602696|XP_023175696.2|DHYD
OG0009557	LOC117143204|XP_033163640.1|DMAU	LOC115483698|XP_030081617.1|DHYD
OG0009560	LOC117148340|XP_033171567.1|DMAU	LOC111594986|XP_023164253.2|DHYD
OG0009562	LOC117143151|XP_033163545.1|DMAU	LOC111594690|XP_023163877.2|DHYD
OG0009563	LOC117141552|XP_033160949.1|DMAU	LOC111597291|XP_023167674.2|DHYD
OG0009564	LOC117148631|XP_033172022.1|DMAU	LOC111592711|XP_023160866.2|DHYD
OG0009565	LOC117138996|XP_033156963.1|DMAU	LOC111592758|XP_023160926.2|DHYD
OG0009567	LOC117142468|XP_033162373.1|DMAU	LOC111602677|XP_023175664.1|DHYD
OG0009568	LOC117150889|XP_033173915.1|DMAU, LOC117150900|XP_033173932.1|DMAU	LOC111603904|XP_030080264.1|DHYD
OG0009569	LOC117147777|XP_033170704.1|DMAU	LOC111595962|XP_023165704.1|DHYD
OG0009570	LOC117142729|XP_033162790.1|DMAU	LOC111602081|XP_023174782.1|DHYD
OG0009571	LOC117145403|XP_033166932.1|DMAU	LOC111604208|XP_023177937.2|DHYD
OG0009572	LOC117147695|XP_033170573.1|DMAU	LOC111598826|XP_023170026.2|DHYD
OG0009573	LOC117146645|XP_033168870.1|DMAU	LOC111596474|XP_023166495.2|DHYD
OG0009574	LOC117146502|XP_033168645.1|DMAU	LOC111593986|XP_023162843.2|DHYD
OG0009575	LOC117136775|XP_033153714.1|DMAU	LOC111605219|XP_023179410.2|DHYD
OG0009576	LOC117143916|XP_033164722.1|DMAU	LOC111594573|XP_023163699.2|DHYD
OG0009577	LOC117150791|XP_033173727.1|DMAU	LOC111596365|XP_023166330.2|DHYD
OG0009578	LOC117144585|XP_033165763.1|DMAU	LOC111594112|XP_023163038.2|DHYD
OG0009579	LOC117146597|XP_033168813.1|DMAU	LOC111600194|XP_023171975.2|DHYD
OG0009581	LOC117147041|XP_033169668.1|DMAU	LOC111594144|XP_023163081.2|DHYD
OG0009582	LOC117140418|XP_033159183.1|DMAU	LOC115482727|XP_023161609.2|DHYD
OG0009583	LOC117148868|XP_033172431.1|DMAU	LOC111600197|XP_023171980.2|DHYD
OG0009584	LOC117148637|XP_033172030.1|DMAU	LOC111598855|XP_023170058.2|DHYD
OG0009585	LOC117142332|XP_033162139.1|DMAU	LOC111600851|XP_023172927.2|DHYD
OG0009586	LOC117140422|XP_033159198.1|DMAU	LOC111603702|XP_023177170.2|DHYD
OG0009587	LOC117136016|XP_033152524.1|DMAU	LOC111600744|XP_023172791.2|DHYD
OG0009588	LOC117145223|XP_033166686.1|DMAU	LOC111601339|XP_023173636.2|DHYD
OG0009589	LOC117139271|XP_033157385.1|DMAU	LOC111602888|XP_023175991.2|DHYD
OG0009590	LOC117141011|XP_033160160.1|DMAU	LOC111597381|XP_030081488.1|DHYD
OG0009591	LOC117142398|XP_033162235.1|DMAU	LOC111604835|XP_023178832.2|DHYD
OG0009592	LOC117142725|XP_033162784.1|DMAU	LOC111604219|XP_023177956.1|DHYD
OG0009593	LOC117145006|XP_033166386.1|DMAU	LOC111604265|XP_023178030.2|DHYD
OG0009594	LOC117145711|XP_033167348.1|DMAU	LOC111604802|XP_023178790.2|DHYD
OG0009595	LOC117145524|XP_033167106.1|DMAU	LOC111603456|XP_023176812.2|DHYD
OG0009596	LOC117143674|XP_033164351.1|DMAU	LOC111602712|XP_023175720.2|DHYD
OG0009597	LOC117144780|XP_033166040.1|DMAU	LOC111602757|XP_023175779.2|DHYD
OG0009598	LOC117144779|XP_033166038.1|DMAU	LOC111602711|XP_023175717.1|DHYD
OG0009599	LOC117144133|XP_033165049.1|DMAU	LOC111600281|XP_023172099.2|DHYD
OG0009600	LOC117143769|XP_033164488.1|DMAU	LOC111604630|XP_023178529.2|DHYD
OG0009601	LOC117142243|XP_033161986.1|DMAU	LOC111593362|XP_023161843.2|DHYD
OG0009602	LOC117144323|XP_033165326.1|DMAU	LOC111604245|XP_023177998.1|DHYD
OG0009603	LOC117142220|XP_033161950.1|DMAU	LOC111603650|XP_023177097.1|DHYD
OG0009604	LOC117148418|XP_033171677.1|DMAU	LOC111596722|XP_023166819.1|DHYD
OG0009605	LOC117144858|XP_033166151.1|DMAU	LOC111595168|XP_023164517.2|DHYD
OG0009606	LOC117145173|XP_033166613.1|DMAU	LOC111595164|XP_023164512.1|DHYD
OG0009607	LOC117145024|XP_033166416.1|DMAU	LOC111595171|XP_023164519.2|DHYD
OG0009608	LOC117145874|XP_033167589.1|DMAU	LOC111593379|XP_023161866.2|DHYD
OG0009609	LOC117142917|XP_033163106.1|DMAU	LOC111602994|XP_023176159.2|DHYD
OG0009610	LOC117144498|XP_033165575.1|DMAU	LOC111597892|XP_023168595.2|DHYD
OG0009611	LOC117145742|XP_033167394.1|DMAU	LOC111596213|XP_023166095.2|DHYD
OG0009612	LOC117144717|XP_033165947.1|DMAU	LOC111596450|XP_023166444.2|DHYD
OG0009613	LOC117150530|XP_033173346.1|DMAU	LOC111601167|XP_023173413.2|DHYD
OG0009614	LOC117142951|XP_033163166.1|DMAU	LOC111593261|XP_023161696.1|DHYD
OG0009615	LOC117143723|XP_033164416.1|DMAU	LOC111603280|XP_030079667.1|DHYD
OG0009616	LOC117143629|XP_033164295.1|DMAU	LOC111597767|XP_023168393.2|DHYD
OG0009617	LOC117143991|XP_033164825.1|DMAU	LOC111592945|XP_023161183.2|DHYD
OG0009618	LOC117149987|XP_033172768.1|DMAU	LOC111600525|XP_023172426.1|DHYD
OG0009619	LOC117143171|XP_033163576.1|DMAU	LOC111603627|XP_023177063.2|DHYD
OG0009620	LOC117144149|XP_033165070.1|DMAU	LOC111596251|XP_023166152.2|DHYD
OG0009621	LOC117143521|XP_033164135.1|DMAU	LOC111596254|XP_023166157.2|DHYD
OG0009622	LOC117143466|XP_033164070.1|DMAU	LOC111604240|XP_023177991.1|DHYD
OG0009623	LOC117145472|XP_033167037.1|DMAU	LOC111599246|XP_023170615.2|DHYD
OG0009624	LOC117145786|XP_033167457.1|DMAU	LOC111601515|XP_023173889.2|DHYD
OG0009625	LOC117144954|XP_033166300.1|DMAU	LOC111592466|XP_023160435.2|DHYD
OG0009626	LOC117143690|XP_033164369.1|DMAU	LOC111600068|XP_023171770.2|DHYD
OG0009627	LOC117145376|XP_033166891.1|DMAU	LOC111599864|XP_023171453.2|DHYD
OG0009628	LOC117144550|XP_033165683.1|DMAU	LOC111599961|XP_023171624.2|DHYD
OG0009629	LOC117143949|XP_033164774.1|DMAU	LOC111594608|XP_023163752.2|DHYD
OG0009630	LOC117143959|XP_033164785.1|DMAU	LOC111594500|XP_023163579.2|DHYD
OG0009631	LOC117142629|XP_033162623.1|DMAU	LOC111594457|XP_023163521.2|DHYD
OG0009632	LOC117147472|XP_033170256.1|DMAU	LOC111600211|XP_023172000.2|DHYD
OG0009633	LOC117137855|XP_033155456.1|DMAU	LOC111600591|XP_023172551.1|DHYD
OG0009634	LOC117143544|XP_033164174.1|DMAU	LOC111597909|XP_023168617.2|DHYD
OG0009635	LOC117144829|XP_033166104.1|DMAU	LOC111593257|XP_023161689.2|DHYD
OG0009636	LOC117139344|XP_033157482.1|DMAU	LOC111605708|XP_023180162.2|DHYD
OG0009637	LOC117143741|XP_033164442.1|DMAU	LOC111594525|XP_023163623.2|DHYD
OG0009638	LOC117144492|XP_033165569.1|DMAU	LOC111598088|XP_023168905.1|DHYD
OG0009639	LOC117145467|XP_033167031.1|DMAU	LOC111595461|XP_023164975.2|DHYD
OG0009640	LOC117144874|XP_033166173.1|DMAU	LOC111595630|XP_023165211.2|DHYD
OG0009641	LOC117145361|XP_033166875.1|DMAU	LOC111597869|XP_023168562.1|DHYD
OG0009642	LOC117145590|XP_033167187.1|DMAU	LOC111597879|XP_023168572.2|DHYD
OG0009643	LOC117143516|XP_033164130.1|DMAU	LOC111598903|XP_023170144.2|DHYD
OG0009644	LOC117144931|XP_033166275.1|DMAU	LOC111601437|XP_023173781.2|DHYD
OG0009645	LOC117145176|XP_033166617.1|DMAU	LOC111601517|XP_023173891.1|DHYD
OG0009646	LOC117144493|XP_033165570.1|DMAU	LOC111592489|XP_023160477.2|DHYD
OG0009647	LOC117145612|XP_033167218.1|DMAU	LOC111592474|XP_023160459.1|DHYD
OG0009648	LOC117142958|XP_033163176.1|DMAU	LOC111594418|XP_023163473.1|DHYD
OG0009649	LOC117144533|XP_033165655.1|DMAU	LOC111598571|XP_023169643.2|DHYD
OG0009650	LOC117142980|XP_033163226.1|DMAU	LOC111594187|XP_023163139.2|DHYD
OG0009651	LOC117150878|XP_033173903.1|DMAU	LOC111603781|XP_023177291.2|DHYD
OG0009652	LOC117135293|XP_033151358.1|DMAU	LOC115483196|XP_030080255.1|DHYD, LOC111600862|XP_030079013.1|DHYD
OG0009653	LOC117150998|XP_033174094.1|DMAU	LOC111601953|XP_023174589.1|DHYD
OG0009654	LOC117151000|XP_033174097.1|DMAU	LOC111601070|XP_023173267.1|DHYD
OG0009655	LOC117139680|XP_033158057.1|DMAU	LOC111603776|XP_023177279.2|DHYD
OG0009656	LOC117139410|XP_033157582.1|DMAU	LOC111599342|XP_023170740.2|DHYD
OG0009657	LOC117150868|XP_033173878.1|DMAU	LOC111599313|XP_023170691.2|DHYD
OG0009658	LOC117146112|XP_033167994.1|DMAU	LOC111602510|XP_023175358.2|DHYD
OG0009659	LOC117147279|XP_033170009.1|DMAU	LOC111605557|XP_023179893.1|DHYD
OG0009660	LOC117150765|XP_033173692.1|DMAU	LOC111594235|XP_030080301.1|DHYD
OG0009661	LOC117150748|XP_033173673.1|DMAU	LOC111595841|XP_023165519.2|DHYD
OG0009662	LOC117147696|XP_033170578.1|DMAU	LOC111599493|XP_023170928.2|DHYD
OG0009663	LOC117137598|XP_033155004.1|DMAU	LOC111601961|XP_023174604.2|DHYD
OG0009664	LOC117136073|XP_033152621.1|DMAU	LOC111596116|XP_023165949.1|DHYD
OG0009665	LOC117150640|XP_033173506.1|DMAU	LOC111599115|XP_023170444.2|DHYD
