Orthogroup	DMAU.longest_only	DERE.longest_only
OG0009236	LOC117139794|XP_033158300.1|DMAU	LOC6544224|XP_026832380.1|DERE
OG0009237	LOC117150518|XP_033173325.1|DMAU	LOC6541839|XP_001969451.2|DERE
OG0009238	LOC117139119|XP_033157156.1|DMAU	LOC6544612|XP_001972446.1|DERE
OG0009239	LOC117140754|XP_033159727.1|DMAU	LOC6543885|XP_001973644.1|DERE
OG0009241	LOC117144882|XP_033166188.1|DMAU	LOC6541289|XP_026835353.1|DERE
OG0009243	LOC117137875|XP_033155493.1|DMAU	LOC113564129|XP_026835183.1|DERE
OG0009245	LOC117146069|XP_033167901.1|DMAU	LOC6551959|XP_001979685.1|DERE
OG0009247	LOC117143628|XP_033164294.1|DMAU, LOC117143495|XP_033164102.1|DMAU	LOC6552473|XP_026837010.1|DERE
OG0009248	LOC117146763|XP_033169154.1|DMAU	LOC6550952|XP_001978234.1|DERE
OG0009249	LOC117150412|XP_033173170.1|DMAU	LOC6542258|XP_001969935.1|DERE
OG0009251	LOC117148917|XP_033172528.1|DMAU	LOC6549984|XP_001978757.1|DERE
OG0009252	LOC117146455|XP_033168574.1|DMAU	LOC6555612|XP_001982447.2|DERE
OG0009253	LOC117147545|XP_033170372.1|DMAU	LOC6549849|XP_026838538.1|DERE
OG0009254	LOC117147562|XP_033170394.1|DMAU	LOC6555546|XP_026838939.1|DERE
OG0009255	LOC117146994|XP_033169562.1|DMAU	LOC6555718|XP_001982562.1|DERE
OG0009256	LOC117147553|XP_033170386.1|DMAU	LOC6550240|XP_026838064.1|DERE
OG0009257	LOC117146568|XP_033168759.1|DMAU	LOC6550030|XP_001977496.1|DERE
OG0009258	LOC117148198|XP_033171370.1|DMAU	LOC6550701|XP_026838149.1|DERE
OG0009259	LOC117146580|XP_033168781.1|DMAU	LOC6550527|XP_026837274.1|DERE
OG0009260	LOC117147657|XP_033170524.1|DMAU	LOC6549980|XP_001978753.1|DERE
OG0009261	LOC117147537|XP_033170361.1|DMAU	LOC6550476|XP_026838273.1|DERE
OG0009262	LOC117148003|XP_033171053.1|DMAU	LOC6549995|XP_001977461.1|DERE
OG0009263	LOC117148062|XP_033171144.1|DMAU	LOC6550303|XP_001977757.1|DERE
OG0009264	LOC117147583|XP_033170418.1|DMAU	LOC6550300|XP_001977754.3|DERE
OG0009265	LOC117148469|XP_033171733.1|DMAU	LOC6550384|XP_001977751.1|DERE
OG0009266	LOC117146978|XP_033169579.1|DMAU	LOC6541141|XP_001969689.1|DERE
OG0009267	LOC117135151|XP_033151102.1|DMAU	LOC6543521|XP_001969507.1|DERE
OG0009268	LOC117135802|XP_033152191.1|DMAU	LOC6541078|XP_001969147.2|DERE
OG0009269	LOC117145411|XP_033166941.1|DMAU	LOC6551909|XP_026838531.1|DERE
OG0009270	LOC117138241|XP_033156081.1|DMAU	LOC6548145|XP_001975219.2|DERE
OG0009271	LOC117148495|XP_033171767.1|DMAU	LOC6550080|XP_001977530.1|DERE
OG0009272	LOC117141591|XP_033160996.1|DMAU	LOC6546427|XP_001973521.1|DERE
OG0009273	LOC117148806|XP_033172333.1|DMAU	LOC6541098|XP_026834591.1|DERE
OG0009274	LOC117139835|XP_033158368.1|DMAU	LOC6543649|XP_026833624.1|DERE
OG0009275	LOC117147271|XP_033169993.1|DMAU	LOC6555651|XP_001982423.1|DERE
OG0009276	LOC117137746|XP_033155221.1|DMAU	LOC26526648|XP_026836137.1|DERE
OG0009277	LOC117146479|XP_033168609.1|DMAU	LOC6555695|XP_026838928.1|DERE
OG0009278	LOC117146616|XP_033168836.1|DMAU	LOC6555732|XP_026838966.1|DERE
OG0009279	LOC117150486|XP_033173276.1|DMAU	LOC6542558|XP_001970077.2|DERE
OG0009280	LOC117147871|XP_033170840.1|DMAU	LOC6550978|XP_001976911.1|DERE
OG0009281	LOC117147905|XP_033170904.1|DMAU	LOC6551400|XP_001977212.1|DERE
OG0009282	LOC117142093|XP_033161870.1|DMAU	LOC6540891|XP_001968139.1|DERE
OG0009283	LOC117147875|XP_033170849.1|DMAU	LOC6541836|XP_001969420.2|DERE
OG0009284	LOC117140305|XP_033159041.1|DMAU	LOC6545273|XP_026832911.1|DERE
OG0009285	LOC117146310|XP_033168248.1|DMAU	LOC6555850|XP_001982713.1|DERE
OG0009286	LOC117140048|XP_033158676.1|DMAU	LOC6545119|XP_001972088.1|DERE
OG0009287	LOC117141319|XP_033160604.1|DMAU	LOC6544718|XP_026833216.1|DERE
OG0009288	LOC117147740|XP_033170630.1|DMAU	LOC6550426|XP_001977040.2|DERE
OG0009289	LOC117146260|XP_033168113.1|DMAU	LOC6555862|XP_026839133.1|DERE
OG0009290	LOC117137649|XP_033155077.1|DMAU	LOC6547135|XP_001976110.3|DERE
OG0009291	LOC117146261|XP_033168118.1|DMAU	LOC6555844|XP_001982681.1|DERE
OG0009292	LOC117148338|XP_033171564.1|DMAU	LOC6550313|XP_001977901.1|DERE
OG0009293	LOC117148333|XP_033171557.1|DMAU	LOC6550336|XP_026838317.1|DERE
OG0009294	LOC117137790|XP_033155337.1|DMAU	LOC6548313|XP_001975326.1|DERE
OG0009295	LOC117147631|XP_033170488.1|DMAU	LOC6550754|XP_026837843.1|DERE
OG0009296	LOC117144306|XP_033165309.1|DMAU	LOC6554530|XP_001981729.1|DERE
OG0009297	LOC117145538|XP_033167124.1|DMAU	LOC6554527|XP_001981726.1|DERE
OG0009298	LOC117143461|XP_033164064.1|DMAU	LOC6553981|XP_001980438.2|DERE
OG0009299	LOC117142409|XP_033162249.1|DMAU	LOC6553946|XP_001979472.1|DERE
OG0009300	LOC117142405|XP_033162243.1|DMAU	LOC6553945|XP_015010322.1|DERE
OG0009301	LOC117142311|XP_033162101.1|DMAU	LOC6554703|XP_001981781.2|DERE, LOC113563734|XP_026831688.1|DERE
OG0009302	LOC117144772|XP_033166028.1|DMAU	LOC6553226|XP_001979220.2|DERE
OG0009303	LOC117144851|XP_033166145.1|DMAU	LOC6552224|XP_001979745.1|DERE
OG0009304	LOC117143505|XP_033164118.1|DMAU	LOC6553845|XP_001979477.1|DERE
OG0009305	LOC117143806|XP_033164541.1|DMAU	LOC6553350|XP_001980180.2|DERE
OG0009306	LOC117148008|XP_033171059.1|DMAU	LOC6551671|XP_026838801.1|DERE
OG0009307	LOC117142287|XP_033162064.1|DMAU	LOC6551902|XP_001980617.1|DERE
OG0009308	LOC117144246|XP_033165216.1|DMAU	LOC6553079|XP_001979074.1|DERE
OG0009309	LOC117145363|XP_033166877.1|DMAU	LOC6553236|XP_026831693.1|DERE
OG0009310	LOC117142234|XP_033161977.1|DMAU	LOC6552002|XP_001979701.1|DERE
OG0009311	LOC117145351|XP_033166858.1|DMAU	LOC6554066|XP_026835293.1|DERE
OG0009312	LOC117143935|XP_033164743.1|DMAU	LOC6553594|XP_001980178.1|DERE
OG0009313	LOC117145851|XP_033167559.1|DMAU	LOC6553589|XP_015010147.1|DERE
OG0009314	LOC117142491|XP_033162410.1|DMAU	LOC6553273|XP_001980132.1|DERE
OG0009315	LOC117144542|XP_033165669.1|DMAU	LOC6552417|XP_026832755.1|DERE
OG0009316	LOC117142216|XP_033161943.1|DMAU	LOC6552597|XP_001980926.1|DERE
OG0009317	LOC117145100|XP_033166511.1|DMAU	LOC6554581|XP_001981537.1|DERE
OG0009318	LOC117143783|XP_033164515.1|DMAU	LOC6553544|XP_001979327.1|DERE
OG0009319	LOC117142531|XP_033162468.1|DMAU	LOC6552971|XP_001980112.1|DERE
OG0009320	LOC117143286|XP_033163758.1|DMAU	LOC6554453|XP_001981712.1|DERE
OG0009321	LOC117144937|XP_033166280.1|DMAU	LOC6554461|XP_026831883.1|DERE
OG0009322	LOC117143737|XP_033164437.1|DMAU	LOC6552886|XP_001979986.1|DERE
OG0009323	LOC117145001|XP_033166380.1|DMAU	LOC6553117|XP_001979082.1|DERE
OG0009324	LOC117143853|XP_033164606.1|DMAU	LOC6553573|XP_015009615.2|DERE
OG0009325	LOC117145466|XP_033167028.1|DMAU	LOC6552507|XP_001979815.2|DERE
OG0009326	LOC117144671|XP_033165882.1|DMAU	LOC6552142|XP_026838881.1|DERE
OG0009327	LOC117142547|XP_033162488.1|DMAU	LOC6554189|XP_001981265.1|DERE
OG0009328	LOC117145194|XP_033166646.1|DMAU	LOC6554430|XP_026839617.1|DERE
OG0009329	LOC117142595|XP_033162561.1|DMAU	LOC6555375|XP_001982088.1|DERE
OG0009330	LOC117142750|XP_033162822.1|DMAU	LOC6553503|XP_001980230.1|DERE
OG0009331	LOC117143511|XP_033164125.1|DMAU	LOC6553881|XP_001979592.1|DERE
OG0009332	LOC117145428|XP_033166966.1|DMAU	LOC6552578|XP_001980329.1|DERE
OG0009333	LOC117144744|XP_033165988.1|DMAU	LOC6552941|XP_001981018.1|DERE
OG0009334	LOC117143622|XP_033164279.1|DMAU	LOC6555125|XP_001981144.1|DERE
OG0009335	LOC117143880|XP_033164657.1|DMAU	LOC6552908|XP_001980971.1|DERE
OG0009336	LOC117144418|XP_033165451.1|DMAU	LOC6554721|XP_026839744.1|DERE
OG0009337	LOC117148261|XP_033171457.1|DMAU	LOC6551271|XP_001978386.3|DERE
OG0009338	LOC117145373|XP_033166888.1|DMAU	LOC6552085|XP_001978796.1|DERE
OG0009339	LOC117145684|XP_033167317.1|DMAU	LOC6552071|XP_001978791.1|DERE
OG0009340	LOC117143131|XP_033163512.1|DMAU	LOC6553477|XP_001980271.1|DERE
OG0009341	LOC117145986|XP_033167791.1|DMAU	LOC6553775|XP_001979442.1|DERE
OG0009342	LOC117145178|XP_033166619.1|DMAU	LOC6553642|XP_001980373.1|DERE
OG0009343	LOC117143924|XP_033164730.1|DMAU	LOC6553641|XP_001980372.1|DERE
OG0009344	LOC117143748|XP_033164452.1|DMAU	LOC6554392|XP_001982364.3|DERE
OG0009345	LOC117143060|XP_033163406.1|DMAU	LOC6554513|XP_001981527.1|DERE
OG0009346	LOC117143602|XP_033164245.1|DMAU	LOC6554636|XP_001981551.1|DERE
OG0009347	LOC117143897|XP_033164693.1|DMAU	LOC6555404|XP_001981654.1|DERE
OG0009348	LOC117143841|XP_033164584.1|DMAU	LOC26526538|XP_015009386.1|DERE
OG0009349	LOC117142496|XP_033162418.1|DMAU	LOC6552535|XP_001979849.2|DERE
OG0009350	LOC117143677|XP_033164353.1|DMAU	LOC6555150|XP_026839470.1|DERE
OG0009351	LOC117143758|XP_033164465.1|DMAU	LOC6555155|XP_026838842.1|DERE
OG0009352	LOC117143532|XP_033164155.1|DMAU	LOC6552947|XP_001979035.1|DERE
OG0009353	LOC117145118|XP_033166527.1|DMAU	LOC6555214|XP_026836260.1|DERE
OG0009354	LOC117146371|XP_033168461.1|DMAU	LOC6542966|XP_001969965.1|DERE
OG0009355	LOC117150502|XP_033173299.1|DMAU	LOC6542467|XP_001969719.1|DERE
OG0009356	LOC117150973|XP_033174046.1|DMAU	LOC6541420|XP_026835175.1|DERE
OG0009357	LOC117140253|XP_033158990.1|DMAU	LOC6542700|XP_001969792.1|DERE
OG0009358	LOC117151002|XP_033174099.1|DMAU	LOC6541086|XP_001968590.1|DERE
OG0009359	LOC117150988|XP_033174081.1|DMAU	LOC6540911|XP_001968589.3|DERE
OG0009360	LOC117150665|XP_033173552.1|DMAU	LOC6543467|XP_015014679.1|DERE
OG0009361	LOC117150630|XP_033173490.1|DMAU	LOC6543526|XP_001970283.1|DERE
OG0009362	LOC117146494|XP_033168637.1|DMAU	LOC6543432|XP_026834435.1|DERE
OG0009363	LOC117135214|XP_033151194.1|DMAU	LOC26526483|XP_015015519.1|DERE
OG0009364	LOC117150216|XP_033172904.1|DMAU	LOC6542671|XP_001968409.1|DERE
OG0009365	LOC117150731|XP_033173649.1|DMAU	LOC6543367|XP_015015119.1|DERE, LOC113563701|XP_026835619.1|DERE
OG0009366	LOC117142263|XP_033162021.1|DMAU	LOC6555992|XP_026834773.1|DERE, LOC113564066|XP_026834317.1|DERE, LOC113564064|XP_026834314.1|DERE
OG0009367	LOC117144148|XP_033165072.1|DMAU	LOC6541586|XP_001969754.1|DERE
OG0009368	LOC117150926|XP_033173978.1|DMAU	LOC26526825|XP_015015565.1|DERE
OG0009369	LOC117142063|XP_033161835.1|DMAU	LOC6540953|XP_001968143.1|DERE
OG0009370	LOC117135216|XP_033151210.1|DMAU	LOC6548760|XP_001974090.1|DERE
OG0009371	LOC117140847|XP_033159867.1|DMAU	LOC6548761|XP_001974091.1|DERE, LOC6548767|XP_026836773.1|DERE, LOC113564327|XP_026836774.1|DERE
OG0009372	LOC117135343|XP_033151435.1|DMAU	LOC6543121|XP_001968148.1|DERE
OG0009373	LOC117150267|XP_033172964.1|DMAU	LOC6549191|XP_001974410.1|DERE
OG0009374	LOC117143940|XP_033164767.1|DMAU	LOC26525973|XP_015012718.1|DERE
OG0009376	LOC117135324|XP_033151413.1|DMAU	LOC6542417|XP_001968519.2|DERE
OG0009377	LOC117144303|XP_033165308.1|DMAU	LOC6543137|XP_001969026.1|DERE
OG0009378	LOC117150800|XP_033173749.1|DMAU	LOC6542865|XP_001969321.1|DERE
OG0009379	LOC117135538|XP_033151708.1|DMAU	LOC6540748|XP_001968841.1|DERE
OG0009380	LOC117148574|XP_033171933.1|DMAU	LOC6542075|XP_001969412.1|DERE
OG0009381	LOC117150456|XP_033173238.1|DMAU	LOC6543142|XP_026834481.1|DERE
OG0009382	LOC117135285|XP_033151345.1|DMAU	LOC6542415|XP_001970111.1|DERE
OG0009383	LOC117140959|XP_033160074.1|DMAU	LOC6541373|XP_001970009.1|DERE
OG0009384	LOC117147037|XP_033169638.1|DMAU	LOC6543440|XP_001969532.1|DERE
OG0009385	LOC117148510|XP_033171809.1|DMAU	LOC6543497|XP_001969537.1|DERE
OG0009386	LOC117140333|XP_033159075.1|DMAU	LOC6540750|XP_001969566.1|DERE
OG0009387	LOC117138700|XP_033156850.1|DMAU	LOC6547239|XP_001974756.2|DERE
OG0009388	LOC117137863|XP_033155469.1|DMAU	LOC6547234|XP_001974752.1|DERE
OG0009389	LOC117137332|XP_033154614.1|DMAU	LOC6547809|XP_001976402.1|DERE
OG0009390	LOC117138537|XP_033156566.1|DMAU	LOC6547602|XP_026835767.1|DERE
OG0009391	LOC117150138|XP_033172838.1|DMAU	LOC6542945|XP_001968432.1|DERE
OG0009392	LOC117137482|XP_033154853.1|DMAU	LOC6541437|XP_001970688.1|DERE
OG0009393	LOC117144928|XP_033166272.1|DMAU	LOC6552344|XP_001978879.1|DERE
OG0009394	LOC117136339|XP_033153091.1|DMAU	LOC6549058|XP_001975580.1|DERE
OG0009395	LOC117138033|XP_033155734.1|DMAU	LOC6547418|XP_001976281.1|DERE
OG0009396	LOC117135733|XP_033152068.1|DMAU	LOC6547176|XP_001976093.1|DERE
OG0009397	LOC117137205|XP_033154450.1|DMAU	LOC6547929|XP_001975036.1|DERE
OG0009398	LOC117135752|XP_033152099.1|DMAU	LOC6547764|XP_001976386.1|DERE
OG0009399	LOC117136811|XP_033153766.1|DMAU	LOC6547252|XP_001976138.1|DERE
OG0009400	LOC117136520|XP_033153356.1|DMAU	LOC6540870|XP_001970380.1|DERE
OG0009401	LOC117150585|XP_033173434.1|DMAU	LOC6541939|XP_001969862.1|DERE
OG0009402	LOC117143588|XP_033164227.1|DMAU	LOC6551983|XP_026837614.1|DERE
OG0009403	LOC117138116|XP_033155867.1|DMAU	LOC6548659|XP_001975381.1|DERE
OG0009404	LOC117135525|XP_033151680.1|DMAU	LOC6541379|XP_001970699.1|DERE
OG0009405	LOC117137880|XP_033155500.1|DMAU	LOC6540862|XP_001970376.1|DERE
OG0009406	LOC117136895|XP_033153900.1|DMAU	LOC6542386|XP_001969202.1|DERE
OG0009407	LOC117137481|XP_033154852.1|DMAU	LOC6540717|XP_001970315.1|DERE
OG0009408	LOC117135718|XP_033152041.1|DMAU	LOC6548614|XP_026835763.1|DERE
OG0009409	LOC117138210|XP_033156036.1|DMAU	LOC6546816|XP_001975926.1|DERE
OG0009410	LOC117136824|XP_033153790.1|DMAU	LOC6547146|XP_001976121.1|DERE
OG0009411	LOC117136974|XP_033154035.1|DMAU	LOC6546630|XP_015012493.1|DERE
OG0009412	LOC117136912|XP_033153925.1|DMAU	LOC6548809|XP_026836407.1|DERE
OG0009413	LOC117135839|XP_033152243.1|DMAU	LOC6541391|XP_001970679.1|DERE
OG0009414	LOC117135838|XP_033152242.1|DMAU	LOC6541800|XP_001970675.1|DERE
OG0009415	LOC117137583|XP_033154980.1|DMAU	LOC6543044|XP_001970650.1|DERE
OG0009416	LOC117136004|XP_033152511.1|DMAU	LOC6546653|XP_001974496.1|DERE
OG0009417	LOC117136025|XP_033152534.1|DMAU	LOC26526719|XP_015012843.1|DERE
OG0009418	LOC117136006|XP_033152513.1|DMAU	LOC6546651|XP_001974494.1|DERE
OG0009419	LOC117136009|XP_033152516.1|DMAU	LOC6549321|XP_001974492.1|DERE
OG0009420	LOC117136017|XP_033152525.1|DMAU	LOC6549320|XP_015012096.1|DERE
OG0009421	LOC117137430|XP_033154752.1|DMAU	LOC6548273|XP_001975255.1|DERE
OG0009422	LOC117135819|XP_033152217.1|DMAU	LOC6549516|XP_026836405.1|DERE
OG0009423	LOC117135703|XP_033152009.1|DMAU	LOC26526822|XP_015012863.1|DERE
OG0009424	LOC117135616|XP_033151869.1|DMAU	LOC6548202|XP_001975085.1|DERE
OG0009425	LOC117137653|XP_033155080.1|DMAU	LOC6543174|XP_026834576.1|DERE
OG0009426	LOC117136661|XP_033153553.1|DMAU	LOC6549162|XP_001975722.1|DERE
OG0009427	LOC117136884|XP_033153884.1|DMAU	LOC6547299|XP_001974725.2|DERE
OG0009428	LOC117137580|XP_033154976.1|DMAU	LOC6547413|XP_001974829.1|DERE
OG0009429	LOC117136463|XP_033153281.1|DMAU	LOC6547589|XP_001974904.2|DERE
OG0009430	LOC117138145|XP_033155914.1|DMAU	LOC6548236|XP_001975268.1|DERE
OG0009431	LOC117136436|XP_033153241.1|DMAU	LOC6548014|XP_001976477.2|DERE
OG0009432	LOC117137466|XP_033154804.1|DMAU	LOC6548223|XP_026836602.1|DERE
OG0009433	LOC117135996|XP_033152502.1|DMAU	LOC6548246|XP_001975195.1|DERE
OG0009434	LOC117135985|XP_033152491.1|DMAU	LOC6548251|XP_001975200.1|DERE
OG0009435	LOC117135988|XP_033152494.1|DMAU	LOC6548250|XP_001975199.1|DERE
OG0009436	LOC117137145|XP_033154340.1|DMAU	LOC6549543|XP_001975749.1|DERE
OG0009437	LOC117137569|XP_033154965.1|DMAU	LOC6542758|XP_015015034.1|DERE
OG0009438	LOC117137330|XP_033154611.1|DMAU	LOC6541089|XP_001970485.1|DERE
OG0009439	LOC117137300|XP_033154568.1|DMAU	LOC6541543|XP_001970494.1|DERE
OG0009440	LOC117135518|XP_033151669.1|DMAU	LOC6547991|XP_001976493.1|DERE
OG0009441	LOC117146906|XP_033169407.1|DMAU	LOC6551218|XP_026837776.1|DERE
OG0009442	LOC117148013|XP_033171065.1|DMAU	LOC6550663|XP_001978071.1|DERE
OG0009443	LOC117137281|XP_033154543.1|DMAU	LOC6547798|XP_001976415.1|DERE
OG0009444	LOC117147992|XP_033171036.1|DMAU	LOC6550005|XP_026838206.1|DERE
OG0009445	LOC117148272|XP_033171477.1|DMAU	LOC6551165|XP_026838725.1|DERE
OG0009446	LOC117146682|XP_033168938.1|DMAU	LOC6551113|XP_026838405.1|DERE
OG0009447	LOC117146805|XP_033169239.1|DMAU	LOC6550785|XP_026837562.1|DERE
OG0009448	LOC117147613|XP_033170462.1|DMAU	LOC6550076|XP_001977526.1|DERE
OG0009449	LOC117148721|XP_033172163.1|DMAU	LOC6549821|XP_001977344.2|DERE
OG0009450	LOC117148066|XP_033171147.1|DMAU	LOC6550684|XP_001976762.1|DERE
OG0009451	LOC117146544|XP_033168731.1|DMAU	LOC6542919|XP_001968849.1|DERE
OG0009452	LOC117148876|XP_033172439.1|DMAU	LOC6550934|XP_001976972.1|DERE
OG0009453	LOC117142451|XP_033162312.1|DMAU	LOC6555135|XP_001982250.1|DERE
OG0009454	LOC117140826|XP_033159824.1|DMAU	LOC6546001|XP_001972813.2|DERE
OG0009455	LOC117147459|XP_033170240.1|DMAU	LOC6550918|XP_001976885.1|DERE
OG0009456	LOC117147453|XP_033170229.1|DMAU	LOC6551341|XP_001978417.1|DERE
OG0009457	LOC117147020|XP_033169599.1|DMAU	LOC6550972|XP_001976849.1|DERE
OG0009458	LOC117147272|XP_033169994.1|DMAU	LOC6555727|XP_001982422.2|DERE
OG0009459	LOC117139426|XP_033157608.1|DMAU	LOC6543857|XP_026832191.1|DERE
OG0009460	LOC117140985|XP_033160126.1|DMAU	LOC6546039|XP_026832641.1|DERE
OG0009461	LOC117141404|XP_033160717.1|DMAU	LOC6545931|XP_001971731.1|DERE
OG0009462	LOC117140750|XP_033159723.1|DMAU	LOC6545913|XP_001971137.1|DERE
OG0009463	LOC117139022|XP_033157009.1|DMAU	LOC6543936|XP_001973026.1|DERE
OG0009464	LOC117141496|XP_033160874.1|DMAU	LOC6543666|XP_001972964.1|DERE
OG0009465	LOC117141163|XP_033160391.1|DMAU	LOC6543650|XP_001972950.3|DERE
OG0009466	LOC117140960|XP_033160071.1|DMAU	LOC6544122|XP_001971416.1|DERE
OG0009467	LOC117140667|XP_033159605.1|DMAU	LOC6544002|XP_001971894.1|DERE
OG0009468	LOC117140848|XP_033159864.1|DMAU	LOC6546135|XP_026833185.1|DERE
OG0009469	LOC117142066|XP_033161834.1|DMAU	LOC6545303|XP_001972061.2|DERE
OG0009470	LOC117140451|XP_033159270.1|DMAU	LOC6545075|XP_001972109.1|DERE
OG0009471	LOC117148559|XP_033171897.1|DMAU	LOC6542434|XP_001969462.2|DERE
OG0009472	LOC117141994|XP_033161730.1|DMAU	LOC6546498|XP_026832708.1|DERE
OG0009473	LOC117140713|XP_033159670.1|DMAU	LOC6543729|XP_026833129.1|DERE
OG0009474	LOC117139718|XP_033158127.1|DMAU	LOC6545537|XP_001971102.1|DERE
OG0009475	LOC117141524|XP_033160906.1|DMAU	LOC26526631|XP_015014315.1|DERE
OG0009476	LOC117140420|XP_033159196.1|DMAU	LOC26526580|XP_015014303.1|DERE
OG0009477	LOC117140517|XP_033159387.1|DMAU	LOC6544968|XP_001973235.1|DERE
OG0009478	LOC117140054|XP_033158683.1|DMAU	LOC6544742|XP_001973204.1|DERE
OG0009479	LOC117137284|XP_033154551.1|DMAU	LOC6543325|XP_026834937.1|DERE
OG0009480	LOC117141199|XP_033160440.1|DMAU	LOC6544157|XP_001971383.1|DERE
OG0009481	LOC117140308|XP_033159044.1|DMAU	LOC6544083|XP_001971940.1|DERE
OG0009482	LOC117138980|XP_033156939.1|DMAU	LOC6545353|XP_026832382.1|DERE
OG0009483	LOC117138981|XP_033156942.1|DMAU	LOC6545351|XP_001973291.1|DERE
OG0009484	LOC117145365|XP_033166880.1|DMAU	LOC6553359|XP_001980188.1|DERE
OG0009485	LOC117139661|XP_033158016.1|DMAU	LOC6545728|XP_001971124.1|DERE
OG0009486	LOC117139664|XP_033158025.1|DMAU	LOC6545727|XP_001971123.1|DERE
OG0009487	LOC117139417|XP_033157586.1|DMAU	LOC6545888|XP_001973430.1|DERE
OG0009488	LOC117141370|XP_033160667.1|DMAU	LOC6543962|XP_001972768.1|DERE
OG0009489	LOC117140067|XP_033158703.1|DMAU	LOC6556194|XP_001983034.2|DERE, LOC6546351|XP_001972898.2|DERE
OG0009490	LOC117136291|XP_033153018.1|DMAU	LOC6549164|XP_001975724.1|DERE
OG0009491	LOC117141441|XP_033160785.1|DMAU	LOC6543886|XP_001973645.1|DERE
OG0009492	LOC117140211|XP_033158890.1|DMAU	LOC6544236|XP_001973752.1|DERE
OG0009493	LOC117141349|XP_033160645.1|DMAU	LOC6544195|XP_026832936.1|DERE
OG0009494	LOC117140682|XP_033159629.1|DMAU	LOC6544142|XP_001973736.1|DERE
OG0009495	LOC117138991|XP_033156953.1|DMAU	LOC6545985|XP_015012952.1|DERE
OG0009496	LOC117139296|XP_033157419.1|DMAU	LOC6543932|XP_026832891.1|DERE
OG0009497	LOC117143892|XP_033164685.1|DMAU	LOC6552565|XP_001979903.1|DERE
OG0009498	LOC117140313|XP_033159050.1|DMAU	LOC6546295|XP_026832915.1|DERE
OG0009499	LOC117140467|XP_033159303.1|DMAU	LOC6546060|XP_026833378.1|DERE
OG0009500	LOC117140412|XP_033159177.1|DMAU	LOC6546121|XP_001973538.1|DERE
OG0009501	LOC117141658|XP_033161139.1|DMAU	LOC6544317|XP_001973079.1|DERE
OG0009502	LOC117144557|XP_033165692.1|DMAU	LOC6553046|XP_015010172.1|DERE
OG0009503	LOC117150840|XP_033173799.1|DMAU	LOC6540693|XP_015015097.1|DERE
OG0009504	LOC117143643|XP_033164312.1|DMAU	LOC6556130|XP_026836364.1|DERE, LOC6556131|XP_026836391.1|DERE
OG0009505	LOC117150676|XP_033173572.1|DMAU	LOC6543233|XP_001970160.1|DERE
OG0009506	LOC117140046|XP_033158674.1|DMAU	LOC6544780|XP_001971600.2|DERE
OG0009507	LOC117139917|XP_033158490.1|DMAU	LOC6545064|XP_001971042.1|DERE
OG0009508	LOC117150580|XP_033173425.1|DMAU	LOC6542387|XP_001968469.2|DERE
OG0009509	LOC117137999|XP_033155676.1|DMAU	LOC6548918|XP_001975346.1|DERE
OG0009510	LOC117147045|XP_033169682.1|DMAU	LOC6550569|XP_001978122.1|DERE
OG0009511	LOC117145463|XP_033167025.1|DMAU	LOC6551849|XP_001979646.2|DERE
OG0009513	LOC117148703|XP_033172136.1|DMAU	LOC6550143|XP_001977540.2|DERE
OG0009514	LOC117137684|XP_033155143.1|DMAU	LOC6548676|XP_026836017.1|DERE
OG0009516	LOC117138114|XP_033155869.1|DMAU	LOC6549279|XP_001974421.2|DERE
OG0009517	LOC117135303|XP_033151380.1|DMAU	LOC6541622|XP_001970165.1|DERE
OG0009518	LOC117140406|XP_033159169.1|DMAU	LOC26526463|XP_015014283.1|DERE
OG0009519	LOC117141689|XP_033161183.1|DMAU	LOC6545911|XP_026833882.1|DERE
OG0009520	LOC117145212|XP_033166671.1|DMAU	LOC6555187|XP_001981623.2|DERE
OG0009521	LOC117140081|XP_033158725.1|DMAU	LOC6546461|XP_001971333.1|DERE
OG0009522	LOC117136713|XP_033153627.1|DMAU	LOC6547946|XP_001976464.3|DERE
OG0009523	LOC117135999|XP_033152505.1|DMAU	LOC6548245|XP_001975194.1|DERE
OG0009524	LOC117136196|XP_033152832.1|DMAU	LOC6548658|XP_001975380.1|DERE
OG0009525	LOC117136784|XP_033153730.1|DMAU	LOC6547148|XP_001976123.1|DERE
OG0009526	LOC117137446|XP_033154776.1|DMAU	LOC6547149|XP_001976124.1|DERE
OG0009527	LOC117149074|XP_033172611.1|DMAU, LOC117135911|XP_033152369.1|DMAU	LOC6547021|XP_001974663.1|DERE
OG0009528	LOC117137525|XP_033154904.1|DMAU	LOC6548080|XP_001975171.1|DERE
OG0009529	LOC117138370|XP_033156328.1|DMAU	LOC6548148|XP_001975222.1|DERE
OG0009530	LOC117137193|XP_033154410.1|DMAU	LOC6549506|XP_001975728.1|DERE
OG0009531	LOC117137030|XP_033154126.1|DMAU	LOC6547063|XP_001976021.2|DERE
OG0009532	LOC117138391|XP_033156354.1|DMAU	LOC6547987|XP_001975133.2|DERE
OG0009533	LOC117138131|XP_033155891.1|DMAU	LOC6547447|XP_001974860.1|DERE
OG0009534	LOC117136695|XP_033153604.1|DMAU	LOC6547264|XP_001974871.1|DERE
OG0009535	LOC117137406|XP_033154721.1|DMAU	LOC6547444|XP_001976380.1|DERE
OG0009536	LOC117143329|XP_033163876.1|DMAU	LOC6553843|XP_001980482.2|DERE
