Orthogroup	DMAU.longest_only	DSAN.longest_only
OG0010385	LOC117144045|XP_033164909.1|DMAU	LOC120443698|XP_039478873.1|DSAN
OG0010386	LOC117144289|XP_033165287.1|DMAU	LOC120443900|XP_039479261.1|DSAN
OG0010387	LOC117145041|XP_033166822.1|DMAU	LOC120458921|XP_039502703.1|DSAN
OG0010388	LOC117150152|XP_033172860.1|DMAU	LOC120454002|XP_039494911.1|DSAN
OG0010389	LOC117142231|XP_033161978.1|DMAU	LOC120443794|XP_039479058.1|DSAN
OG0010390	LOC117146090|XP_033167955.1|DMAU	LOC120445915|XP_039482507.1|DSAN
OG0010391	LOC117151035|XP_033174140.1|DMAU	LOC120445323|XP_039481579.1|DSAN
OG0010392	LOC117150708|XP_033173613.1|DMAU	LOC120458537|XP_039502151.1|DSAN
OG0010393	LOC117150359|XP_033173110.1|DMAU	LOC120443982|XP_039479390.1|DSAN
OG0010394	LOC117135187|XP_033151145.1|DMAU	LOC120448816|XP_039486952.1|DSAN
OG0010395	LOC117150536|XP_033173353.1|DMAU	LOC120445441|XP_039481809.1|DSAN
OG0010396	LOC117141835|XP_033161386.1|DMAU	LOC120458218|XP_039501733.1|DSAN
OG0010397	LOC117150132|XP_033172835.1|DMAU	LOC120446527|XP_039483477.1|DSAN
OG0010398	LOC117143479|XP_033164086.1|DMAU	LOC120455218|XP_039497123.1|DSAN
OG0010399	LOC117150688|XP_033173594.1|DMAU	LOC120458887|XP_039502660.1|DSAN
OG0010400	LOC117150938|XP_033173997.1|DMAU	LOC120444033|XP_039479473.1|DSAN
OG0010401	LOC117150936|XP_033173995.1|DMAU	LOC120444029|XP_039479468.1|DSAN
OG0010402	LOC117148183|XP_033171384.1|DMAU	LOC120444406|XP_039479965.1|DSAN
OG0010403	LOC117136335|XP_033153090.1|DMAU	LOC120443804|XP_039479078.1|DSAN
OG0010404	LOC117146637|XP_033168865.1|DMAU	LOC120445571|XP_039481993.1|DSAN
OG0010405	LOC117140556|XP_033159446.1|DMAU	LOC120445739|XP_039482247.1|DSAN
OG0010406	LOC117140566|XP_033159458.1|DMAU	LOC120445741|XP_039482249.1|DSAN
OG0010407	LOC117151058|XP_033174172.1|DMAU	LOC120444009|XP_039479424.1|DSAN
OG0010408	LOC117150660|XP_033173540.1|DMAU	LOC120457690|XP_039501113.1|DSAN
OG0010409	LOC117148309|XP_033171527.1|DMAU	LOC120449091|XP_039487336.1|DSAN
OG0010410	LOC117150543|XP_033173365.1|DMAU	LOC120458238|XP_039501756.1|DSAN
OG0010411	LOC117140471|XP_033159311.1|DMAU	LOC120447574|XP_039484971.1|DSAN
OG0010412	LOC117146512|XP_033168670.1|DMAU	LOC120446302|XP_039483143.1|DSAN
OG0010413	LOC117151051|XP_033174160.1|DMAU	LOC120450209|XP_039489016.1|DSAN
OG0010414	LOC117151055|XP_033174165.1|DMAU	LOC120450243|XP_039489065.1|DSAN
OG0010415	LOC117148587|XP_033171955.1|DMAU	LOC120458341|XP_039501891.1|DSAN
OG0010416	LOC117145231|XP_033166700.1|DMAU	LOC120453006|XP_039493455.1|DSAN
OG0010417	LOC117148932|XP_033172551.1|DMAU	LOC120455192|XP_039497071.1|DSAN
OG0010418	LOC117144467|XP_033165528.1|DMAU	LOC120444089|XP_039479550.1|DSAN
OG0010419	LOC117150718|XP_033173626.1|DMAU	LOC120443890|XP_039479251.1|DSAN
OG0010420	LOC117150350|XP_033173092.1|DMAU	LOC120443712|XP_039478891.1|DSAN
OG0010421	LOC117145318|XP_033166807.1|DMAU	LOC120454405|XP_039495603.1|DSAN
OG0010422	LOC117141781|XP_033161308.1|DMAU	LOC120443730|XP_039478918.1|DSAN
OG0010423	LOC117135198|XP_033151164.1|DMAU	LOC120446712|XP_039483752.1|DSAN
OG0010424	LOC117142899|XP_033163075.1|DMAU	LOC120458937|XP_039502726.1|DSAN
OG0010425	LOC117150268|XP_033172965.1|DMAU	LOC120447230|XP_039484689.1|DSAN
OG0010426	LOC117147130|XP_033169793.1|DMAU	LOC120447235|XP_039484694.1|DSAN
OG0010427	LOC117143676|XP_033164393.1|DMAU	LOC120454489|XP_039495772.1|DSAN
OG0010428	LOC117150372|XP_033173125.1|DMAU	LOC120457822|XP_039501256.1|DSAN
OG0010429	LOC117148843|XP_033172392.1|DMAU	LOC120455591|XP_039497902.1|DSAN
OG0010430	LOC117148941|XP_033172561.1|DMAU	LOC120453444|XP_039494129.1|DSAN
OG0010431	LOC117149016|XP_033172594.1|DMAU	LOC120458494|XP_039502095.1|DSAN
OG0010432	LOC117150990|XP_033174085.1|DMAU	LOC120458343|XP_039501893.1|DSAN
OG0010433	LOC117151003|XP_033174100.1|DMAU	LOC120458926|XP_039502712.1|DSAN
OG0010434	LOC117141632|XP_033161075.1|DMAU	LOC120458640|XP_039502301.1|DSAN
OG0010435	LOC117135212|XP_033151192.1|DMAU	LOC120456906|XP_039499972.1|DSAN
OG0010436	LOC117146723|XP_033169055.1|DMAU	LOC120458119|XP_039501586.1|DSAN
OG0010437	LOC117143787|XP_033164522.1|DMAU	LOC120458013|XP_039501447.1|DSAN
OG0010438	LOC117148051|XP_033171130.1|DMAU	LOC120444782|XP_039480655.1|DSAN
OG0010439	LOC117148176|XP_033171339.1|DMAU	LOC120444787|XP_039480664.1|DSAN
OG0010440	LOC117145643|XP_033167261.1|DMAU	LOC120445500|XP_039481882.1|DSAN
OG0010441	LOC117150442|XP_033173218.1|DMAU	LOC120446246|XP_039483052.1|DSAN
OG0010442	LOC117145573|XP_033167170.1|DMAU	LOC120453670|XP_039494414.1|DSAN
OG0010443	LOC117147184|XP_033169879.1|DMAU	LOC120452229|XP_039492292.1|DSAN
OG0010444	LOC117147063|XP_033169717.1|DMAU	LOC120452983|XP_039493417.1|DSAN
OG0010445	LOC117145822|XP_033167518.1|DMAU	LOC120452873|XP_039493258.1|DSAN
OG0010446	LOC117144700|XP_033165922.1|DMAU	LOC120454483|XP_039495760.1|DSAN
OG0010447	LOC117140124|XP_033158779.1|DMAU	LOC120447623|XP_039485050.1|DSAN
OG0010448	LOC117141845|XP_033161411.1|DMAU	LOC120449140|XP_039487394.1|DSAN
OG0010449	LOC117140137|XP_033158794.1|DMAU	LOC120448586|XP_039486598.1|DSAN
OG0010450	LOC117140199|XP_033158875.1|DMAU	LOC120450046|XP_039488735.1|DSAN
OG0010451	LOC117141553|XP_033160950.1|DMAU	LOC120448511|XP_039486480.1|DSAN
OG0010452	LOC117139562|XP_033157849.1|DMAU	LOC120448239|XP_039486077.1|DSAN
OG0010453	LOC117141896|XP_033161488.1|DMAU	LOC120447494|XP_039484825.1|DSAN
OG0010454	LOC117142011|XP_033161755.1|DMAU	LOC120450492|XP_039489473.1|DSAN
OG0010455	LOC117141571|XP_033160975.1|DMAU	LOC120450221|XP_039489031.1|DSAN
OG0010456	LOC117139755|XP_033158212.1|DMAU	LOC120449151|XP_039487421.1|DSAN
OG0010457	LOC117140217|XP_033158898.1|DMAU	LOC120448901|XP_039487057.1|DSAN
OG0010458	LOC117141848|XP_033161413.1|DMAU	LOC120447637|XP_039485078.1|DSAN
OG0010459	LOC117141627|XP_033161048.1|DMAU	LOC120449239|XP_039487545.1|DSAN
OG0010460	LOC117141223|XP_033160473.1|DMAU	LOC120448884|XP_039487034.1|DSAN
OG0010461	LOC117140248|XP_033158942.1|DMAU	LOC120448417|XP_039486351.1|DSAN
OG0010462	LOC117141638|XP_033161084.1|DMAU	LOC120449339|XP_039487678.1|DSAN
OG0010463	LOC117140503|XP_033159361.1|DMAU	LOC120447819|XP_039485330.1|DSAN
OG0010464	LOC117140443|XP_033159258.1|DMAU	LOC120447860|XP_039485401.1|DSAN
OG0010465	LOC117140943|XP_033160031.1|DMAU	LOC120447871|XP_039485413.1|DSAN
OG0010466	LOC117140236|XP_033158926.1|DMAU	LOC120450152|XP_039488922.1|DSAN
OG0010467	LOC117141665|XP_033161145.1|DMAU	LOC120449910|XP_039488535.1|DSAN
OG0010468	LOC117139814|XP_033158336.1|DMAU	LOC120450594|XP_039489650.1|DSAN
OG0010469	LOC117142121|XP_033161908.1|DMAU	LOC120450431|XP_039489375.1|DSAN
OG0010470	LOC117140264|XP_033158980.1|DMAU	LOC120447502|XP_039484836.1|DSAN
OG0010471	LOC117139826|XP_033158353.1|DMAU	LOC120450488|XP_039489469.1|DSAN
OG0010472	LOC117140346|XP_033159085.1|DMAU	LOC120450121|XP_039488877.1|DSAN
OG0010473	LOC117140458|XP_033159288.1|DMAU	LOC120448543|XP_039486524.1|DSAN
OG0010474	LOC117140830|XP_033159829.1|DMAU	LOC120449337|XP_039487675.1|DSAN
OG0010475	LOC117142061|XP_033161830.1|DMAU	LOC120450575|XP_039489628.1|DSAN
OG0010476	LOC117140697|XP_033159652.1|DMAU	LOC120448819|XP_039486951.1|DSAN
OG0010477	LOC117141480|XP_033160849.1|DMAU	LOC120447593|XP_039484995.1|DSAN
OG0010478	LOC117141375|XP_033160674.1|DMAU	LOC120449703|XP_039488255.1|DSAN
OG0010479	LOC117141525|XP_033160907.1|DMAU	LOC120449907|XP_039488532.1|DSAN
OG0010480	LOC117140341|XP_033159081.1|DMAU	LOC120448504|XP_039486472.1|DSAN
OG0010481	LOC117139862|XP_033158409.1|DMAU	LOC120448133|XP_039485885.1|DSAN
OG0010482	LOC117140781|XP_033159758.1|DMAU	LOC120448319|XP_039486200.1|DSAN
OG0010483	LOC117141816|XP_033161360.1|DMAU	LOC120450384|XP_039489310.1|DSAN
OG0010484	LOC117141236|XP_033160490.1|DMAU	LOC120450026|XP_039488702.1|DSAN
OG0010485	LOC117141502|XP_033160879.1|DMAU	LOC120449618|XP_039488135.1|DSAN
OG0010486	LOC117141486|XP_033160854.1|DMAU	LOC120448581|XP_039486590.1|DSAN
OG0010487	LOC117139111|XP_033157139.1|DMAU	LOC120450516|XP_039489527.1|DSAN
OG0010488	LOC117140686|XP_033159632.1|DMAU	LOC120450598|XP_039489653.1|DSAN
OG0010489	LOC117139980|XP_033158574.1|DMAU	LOC120448429|XP_039486365.1|DSAN
OG0010490	LOC117136369|XP_033153143.1|DMAU	LOC120458327|XP_039501879.1|DSAN
OG0010491	LOC117136707|XP_033153617.1|DMAU	LOC120445664|XP_039482145.1|DSAN
OG0010492	LOC117139319|XP_033157454.1|DMAU	LOC120447758|XP_039485237.1|DSAN
OG0010493	LOC117140058|XP_033158689.1|DMAU	LOC120448534|XP_039486510.1|DSAN
OG0010494	LOC117140098|XP_033158744.1|DMAU	LOC120449986|XP_039488629.1|DSAN
OG0010495	LOC117139668|XP_033158036.1|DMAU	LOC120448121|XP_039485864.1|DSAN
OG0010496	LOC117139352|XP_033157491.1|DMAU	LOC120447960|XP_039485584.1|DSAN
OG0010497	LOC117139901|XP_033158472.1|DMAU	LOC120448311|XP_039486191.1|DSAN
OG0010498	LOC117137019|XP_033154107.1|DMAU	LOC120452155|XP_039492189.1|DSAN
OG0010499	LOC117136873|XP_033153866.1|DMAU	LOC120445508|XP_039481900.1|DSAN
OG0010500	LOC117138518|XP_033156543.1|DMAU	LOC120444852|XP_039480747.1|DSAN
OG0010501	LOC117138485|XP_033156506.1|DMAU	LOC120446464|XP_039483400.1|DSAN
OG0010502	LOC117141786|XP_033161311.1|DMAU	LOC120450357|XP_039489268.1|DSAN
OG0010503	LOC117136821|XP_033153782.1|DMAU	LOC120445449|XP_039481821.1|DSAN
OG0010504	LOC117137966|XP_033155628.1|DMAU	LOC120445474|XP_039481853.1|DSAN
OG0010505	LOC117138276|XP_033156134.1|DMAU	LOC120445917|XP_039482528.1|DSAN
OG0010506	LOC117135527|XP_033151681.1|DMAU	LOC120458943|XP_039502735.1|DSAN
OG0010507	LOC117136521|XP_033153357.1|DMAU	LOC120445326|XP_039481584.1|DSAN
OG0010508	LOC117138557|XP_033156608.1|DMAU	LOC120444552|XP_039480236.1|DSAN
OG0010509	LOC117135557|XP_033151749.1|DMAU	LOC120446603|XP_039483573.1|DSAN
OG0010510	LOC117137726|XP_033155192.1|DMAU	LOC120446015|XP_039482703.1|DSAN
OG0010511	LOC117135649|XP_033151924.1|DMAU	LOC120445178|XP_039481325.1|DSAN
OG0010512	LOC117137648|XP_033155076.1|DMAU	LOC120445712|XP_039482206.1|DSAN
OG0010513	LOC117136820|XP_033153781.1|DMAU	LOC120446840|XP_039483969.1|DSAN
OG0010514	LOC117136254|XP_033152952.1|DMAU	LOC120444746|XP_039480607.1|DSAN
OG0010515	LOC117137778|XP_033155293.1|DMAU	LOC120446628|XP_039483622.1|DSAN
OG0010516	LOC117138091|XP_033155831.1|DMAU	LOC120458698|XP_039502375.1|DSAN
OG0010517	LOC117137596|XP_033154998.1|DMAU	LOC120446773|XP_039483851.1|DSAN
OG0010518	LOC117135592|XP_033151818.1|DMAU	LOC120444730|XP_039480590.1|DSAN
OG0010519	LOC117137294|XP_033154557.1|DMAU	LOC120456315|XP_039499008.1|DSAN
OG0010520	LOC117138126|XP_033155881.1|DMAU	LOC120446659|XP_039483665.1|DSAN
OG0010521	LOC117136430|XP_033153235.1|DMAU	LOC120445636|XP_039482108.1|DSAN
OG0010522	LOC117137980|XP_033155646.1|DMAU	LOC120458593|XP_039502231.1|DSAN
OG0010523	LOC117136893|XP_033153897.1|DMAU	LOC120458658|XP_039502324.1|DSAN
OG0010524	LOC117138643|XP_033156749.1|DMAU	LOC120447190|XP_039484612.1|DSAN
OG0010525	LOC117138083|XP_033155799.1|DMAU	LOC120445380|XP_039481697.1|DSAN
OG0010526	LOC117137478|XP_033154846.1|DMAU	LOC120445385|XP_039481725.1|DSAN
OG0010527	LOC117137407|XP_033154722.1|DMAU	LOC120445787|XP_039482326.1|DSAN
OG0010528	LOC117137804|XP_033155369.1|DMAU	LOC120445589|XP_039482015.1|DSAN
OG0010529	LOC117137309|XP_033154580.1|DMAU	LOC120445482|XP_039481863.1|DSAN
OG0010530	LOC117136921|XP_033153948.1|DMAU	LOC120445857|XP_039482432.1|DSAN
OG0010531	LOC117143210|XP_033163647.1|DMAU	LOC120450984|XP_039490219.1|DSAN
OG0010532	LOC117145890|XP_033167622.1|DMAU	LOC120453913|XP_039494781.1|DSAN
OG0010533	LOC117139065|XP_033157065.1|DMAU	LOC120449137|XP_039487385.1|DSAN
OG0010534	LOC117143911|XP_033164716.1|DMAU	LOC120453059|XP_039493517.1|DSAN
OG0010535	LOC117142611|XP_033162584.1|DMAU	LOC120450874|XP_039490036.1|DSAN
OG0010536	LOC117144131|XP_033165046.1|DMAU	LOC120452190|XP_039492235.1|DSAN
OG0010537	LOC117144208|XP_033165149.1|DMAU	LOC120453914|XP_039494782.1|DSAN
OG0010538	LOC117142490|XP_033162406.1|DMAU	LOC120454627|XP_039496030.1|DSAN
OG0010540	LOC117143825|XP_033164562.1|DMAU	LOC120453402|XP_039494025.1|DSAN
OG0010541	LOC117141710|XP_033161215.1|DMAU	LOC120448650|XP_039486712.1|DSAN
OG0010542	LOC117143662|XP_033164333.1|DMAU	LOC120454056|XP_039494996.1|DSAN
OG0010543	LOC117143419|XP_033164013.1|DMAU	LOC120452578|XP_039492795.1|DSAN
OG0010544	LOC117143963|XP_033164787.1|DMAU	LOC120451921|XP_039491868.1|DSAN
OG0010545	LOC117143708|XP_033164396.1|DMAU	LOC120451862|XP_039491798.1|DSAN
OG0010546	LOC117143510|XP_033164124.1|DMAU	LOC120453500|XP_039494180.1|DSAN
OG0010547	LOC117143513|XP_033164127.1|DMAU	LOC120453502|XP_039494183.1|DSAN
OG0010548	LOC117146002|XP_033167812.1|DMAU	LOC120454206|XP_039495237.1|DSAN
OG0010549	LOC117145311|XP_033166797.1|DMAU	LOC120451176|XP_039490546.1|DSAN
OG0010550	LOC117145627|XP_033167237.1|DMAU	LOC120453722|XP_039494484.1|DSAN
OG0010551	LOC117145754|XP_033167410.1|DMAU	LOC120453125|XP_039493606.1|DSAN
OG0010552	LOC117144236|XP_033165196.1|DMAU	LOC120451993|XP_039491955.1|DSAN
OG0010553	LOC117145628|XP_033167238.1|DMAU	LOC120453835|XP_039494662.1|DSAN
OG0010554	LOC117144120|XP_033165032.1|DMAU	LOC120453134|XP_039493619.1|DSAN
OG0010555	LOC117144432|XP_033165470.1|DMAU	LOC120453052|XP_039493507.1|DSAN
OG0010556	LOC117143635|XP_033164303.1|DMAU	LOC120451762|XP_039491624.1|DSAN
OG0010557	LOC117144127|XP_033165042.1|DMAU	LOC120452023|XP_039492005.1|DSAN
OG0010558	LOC117144889|XP_033166201.1|DMAU	LOC120451677|XP_039491492.1|DSAN
OG0010559	LOC117144859|XP_033166153.1|DMAU	LOC120452872|XP_039493254.1|DSAN
OG0010560	LOC117145164|XP_033166601.1|DMAU	LOC120452671|XP_039492943.1|DSAN
OG0010561	LOC117142235|XP_033161979.1|DMAU	LOC120452064|XP_039492061.1|DSAN
OG0010562	LOC117144612|XP_033165795.1|DMAU	LOC120453804|XP_039494612.1|DSAN
OG0010563	LOC117144613|XP_033165796.1|DMAU	LOC120453805|XP_039494613.1|DSAN
OG0010564	LOC117145732|XP_033167383.1|DMAU	LOC120454563|XP_039495891.1|DSAN
OG0010565	LOC117143823|XP_033164560.1|DMAU	LOC120453400|XP_039494023.1|DSAN
OG0010566	LOC117145800|XP_033167489.1|DMAU	LOC120454423|XP_039495642.1|DSAN
OG0010567	LOC117143648|XP_033164318.1|DMAU	LOC120453786|XP_039494570.1|DSAN
OG0010568	LOC117145691|XP_033167323.1|DMAU	LOC120452934|XP_039493349.1|DSAN
OG0010569	LOC117144027|XP_033164878.1|DMAU	LOC120451884|XP_039491825.1|DSAN
OG0010570	LOC117143611|XP_033164256.1|DMAU	LOC120453639|XP_039494366.1|DSAN
OG0010571	LOC117142643|XP_033162640.1|DMAU	LOC120454608|XP_039496003.1|DSAN
OG0010572	LOC117143166|XP_033163568.1|DMAU	LOC120453682|XP_039494432.1|DSAN
OG0010573	LOC117144822|XP_033166095.1|DMAU	LOC120453574|XP_039494267.1|DSAN
OG0010574	LOC117143424|XP_033164021.1|DMAU	LOC120452697|XP_039492987.1|DSAN
OG0010575	LOC117145475|XP_033167042.1|DMAU	LOC120453750|XP_039494517.1|DSAN
OG0010576	LOC117143225|XP_033163665.1|DMAU	LOC120454456|XP_039495702.1|DSAN
OG0010577	LOC117144063|XP_033164963.1|DMAU	LOC120451906|XP_039491849.1|DSAN
OG0010578	LOC117142355|XP_033162168.1|DMAU	LOC120453592|XP_039494288.1|DSAN
OG0010579	LOC117143715|XP_033164405.1|DMAU	LOC120454110|XP_039495073.1|DSAN
OG0010580	LOC117144132|XP_033165047.1|DMAU	LOC120454145|XP_039495136.1|DSAN
OG0010581	LOC117145997|XP_033167802.1|DMAU	LOC120453537|XP_039494222.1|DSAN, LOC120452348|XP_039492455.1|DSAN
OG0010582	LOC117144535|XP_033165657.1|DMAU	LOC120454177|XP_039495191.1|DSAN
OG0010583	LOC117144110|XP_033165021.1|DMAU	LOC120452228|XP_039492288.1|DSAN
OG0010584	LOC117143382|XP_033163953.1|DMAU	LOC120453953|XP_039494834.1|DSAN
OG0010585	LOC117144334|XP_033165337.1|DMAU	LOC120452305|XP_039492381.1|DSAN
OG0010586	LOC117144192|XP_033165131.1|DMAU	LOC120452094|XP_039492102.1|DSAN
OG0010587	LOC117144997|XP_033166368.1|DMAU	LOC120452905|XP_039493299.1|DSAN
OG0010588	LOC117144665|XP_033165873.1|DMAU	LOC120453205|XP_039493726.1|DSAN
OG0010589	LOC117137123|XP_033154312.1|DMAU	LOC120444740|XP_039480601.1|DSAN
OG0010590	LOC117150642|XP_033173508.1|DMAU	LOC120446116|XP_039482876.1|DSAN
OG0010591	LOC117136619|XP_033153502.1|DMAU	LOC120450173|XP_039488959.1|DSAN
OG0010592	LOC117150835|XP_033173793.1|DMAU	LOC120446630|XP_039483626.1|DSAN
OG0010593	LOC117139392|XP_033157549.1|DMAU	LOC120450603|XP_039489660.1|DSAN
OG0010594	LOC117139058|XP_033157059.1|DMAU	LOC120447979|XP_039485607.1|DSAN
OG0010595	LOC117141436|XP_033160779.1|DMAU	LOC120449839|XP_039488427.1|DSAN
OG0010596	LOC117141744|XP_033161258.1|DMAU	LOC120447661|XP_039485111.1|DSAN
OG0010597	LOC117141872|XP_033161450.1|DMAU	LOC120449294|XP_039487618.1|DSAN
OG0010598	LOC117141500|XP_033160878.1|DMAU	LOC120449996|XP_039488640.1|DSAN
OG0010599	LOC117145404|XP_033166937.1|DMAU	LOC120458415|XP_039501984.1|DSAN
OG0010600	LOC117136732|XP_033153657.1|DMAU	LOC120450396|XP_039489329.1|DSAN
OG0010601	LOC117150940|XP_033174000.1|DMAU	LOC120444036|XP_039479476.1|DSAN
OG0010602	LOC117147403|XP_033170166.1|DMAU, LOC117147409|XP_033170176.1|DMAU, LOC117147012|XP_033169588.1|DMAU, LOC117148358|XP_033171607.1|DMAU, LOC117148395|XP_033171650.1|DMAU, LOC117147011|XP_033169587.1|DMAU	LOC120457310|XP_039500738.1|DSAN
OG0010603	LOC117144522|XP_033165634.1|DMAU	LOC120452994|XP_039493431.1|DSAN, LOC120453752|XP_039494519.1|DSAN
OG0010612	LOC117135156|XP_033151107.1|DMAU	LOC120458573|XP_039502206.1|DSAN
OG0010616	LOC117142473|XP_033162379.1|DMAU	LOC120453372|XP_039493980.1|DSAN
OG0010619	LOC117140876|XP_033159910.1|DMAU	LOC120449533|XP_039487987.1|DSAN
OG0010621	LOC117150631|XP_033173491.1|DMAU	LOC120458696|XP_039502374.1|DSAN
OG0010622	LOC117143187|XP_033163611.1|DMAU	LOC120453792|XP_039494597.1|DSAN
OG0010624	LOC117146124|XP_033168019.1|DMAU	LOC120453628|XP_039494354.1|DSAN
OG0010626	LOC117143149|XP_033163538.1|DMAU	LOC120453060|XP_039493519.1|DSAN
OG0010627	LOC117143458|XP_033164061.1|DMAU	LOC120453891|XP_039494742.1|DSAN
OG0010629	LOC117143130|XP_033163511.1|DMAU	LOC120454144|XP_039495135.1|DSAN
OG0010630	LOC117144676|XP_033165890.1|DMAU	LOC120453072|XP_039493532.1|DSAN
OG0010631	LOC117150667|XP_033173555.1|DMAU	LOC120458413|XP_039501982.1|DSAN
OG0010632	LOC117135688|XP_033151980.1|DMAU	LOC120443937|XP_039479319.1|DSAN
OG0010633	LOC117136179|XP_033152813.1|DMAU	LOC120455525|XP_039497793.1|DSAN
OG0010634	LOC117137878|XP_033155498.1|DMAU	LOC120446325|XP_039483175.1|DSAN
OG0010635	LOC117136317|XP_033153056.1|DMAU	LOC120445092|XP_039481155.1|DSAN
OG0010636	LOC117137128|XP_033154318.1|DMAU	LOC120446351|XP_039483211.1|DSAN
OG0010637	LOC117139446|XP_033157647.1|DMAU	LOC120454705|XP_039496181.1|DSAN
OG0010638	LOC117148140|XP_033171259.1|DMAU	LOC120455802|XP_039498196.1|DSAN
OG0010639	LOC117148869|XP_033172432.1|DMAU	LOC120457026|XP_039500121.1|DSAN
OG0010640	LOC117148866|XP_033172429.1|DMAU	LOC120456781|XP_039499723.1|DSAN
OG0010641	LOC117148871|XP_033172433.1|DMAU	LOC120455266|XP_039497200.1|DSAN
OG0010642	LOC117148760|XP_033172247.1|DMAU	LOC120455327|XP_039497339.1|DSAN
OG0010643	LOC117146427|XP_033168521.1|DMAU	LOC120457353|XP_039500802.1|DSAN
OG0010644	LOC117145042|XP_033166480.1|DMAU	LOC120458407|XP_039501975.1|DSAN
OG0010645	LOC117148392|XP_033171647.1|DMAU	LOC120456414|XP_039499180.1|DSAN
OG0010646	LOC117141113|XP_033160327.1|DMAU	LOC120447872|XP_039485414.1|DSAN
OG0010647	LOC117140953|XP_033160063.1|DMAU	LOC120448066|XP_039485764.1|DSAN
OG0010648	LOC117139768|XP_033158255.1|DMAU	LOC120448503|XP_039486471.1|DSAN
OG0010650	LOC117140277|XP_033158997.1|DMAU	LOC120449206|XP_039487504.1|DSAN
OG0010651	LOC117141429|XP_033160758.1|DMAU	LOC120447870|XP_039485412.1|DSAN
OG0010653	LOC117143826|XP_033164563.1|DMAU	LOC120452447|XP_039492610.1|DSAN
OG0010655	LOC117140088|XP_033158735.1|DMAU	LOC120447797|XP_039485292.1|DSAN
OG0010657	LOC117147998|XP_033171045.1|DMAU	LOC120456610|XP_039499459.1|DSAN
OG0010658	LOC117147154|XP_033169828.1|DMAU	LOC120456302|XP_039498983.1|DSAN
OG0010659	LOC117147945|XP_033170980.1|DMAU	LOC120457065|XP_039500177.1|DSAN
OG0010660	LOC117147885|XP_033170860.1|DMAU	LOC120456095|XP_039498625.1|DSAN
OG0010661	LOC117147524|XP_033170333.1|DMAU	LOC120455087|XP_039496894.1|DSAN
OG0010662	LOC117146457|XP_033168577.1|DMAU	LOC120454966|XP_039496681.1|DSAN
OG0010663	LOC117147108|XP_033169769.1|DMAU	LOC120457328|XP_039500770.1|DSAN
OG0010664	LOC117147404|XP_033170167.1|DMAU	LOC120455882|XP_039498299.1|DSAN
OG0010665	LOC117147267|XP_033169982.1|DMAU	LOC120456039|XP_039498544.1|DSAN
OG0010666	LOC117147535|XP_033170358.1|DMAU	LOC120456513|XP_039499314.1|DSAN
OG0010667	LOC117146808|XP_033169243.1|DMAU	LOC120456899|XP_039499935.1|DSAN
OG0010668	LOC117146909|XP_033169418.1|DMAU	LOC120457322|XP_039500762.1|DSAN
OG0010669	LOC117147058|XP_033169703.1|DMAU	LOC120456196|XP_039498809.1|DSAN
OG0010670	LOC117148088|XP_033171191.1|DMAU	LOC120456539|XP_039499352.1|DSAN
OG0010671	LOC117147560|XP_033170392.1|DMAU	LOC120456540|XP_039499353.1|DSAN
OG0010672	LOC117139998|XP_033158596.1|DMAU	LOC120448407|XP_039486338.1|DSAN
OG0010673	LOC117147615|XP_033170463.1|DMAU	LOC120456910|XP_039499974.1|DSAN
OG0010674	LOC117148206|XP_033171382.1|DMAU	LOC120455495|XP_039497678.1|DSAN
OG0010675	LOC117148399|XP_033171654.1|DMAU	LOC120456357|XP_039499085.1|DSAN
OG0010677	LOC117146673|XP_033168912.1|DMAU	LOC120454981|XP_039496707.1|DSAN
OG0010678	LOC117148436|XP_033171699.1|DMAU	LOC120456723|XP_039499640.1|DSAN
OG0010679	LOC117139722|XP_033158147.1|DMAU	LOC120449558|XP_039488039.1|DSAN
OG0010680	LOC117148166|XP_033171323.1|DMAU	LOC120456589|XP_039499431.1|DSAN
OG0010681	LOC117147798|XP_033170738.1|DMAU	LOC120455748|XP_039498106.1|DSAN
OG0010682	LOC117146987|XP_033169546.1|DMAU	LOC120456649|XP_039499511.1|DSAN
OG0010683	LOC117150899|XP_033173931.1|DMAU	LOC120458817|XP_039502560.1|DSAN
OG0010684	LOC117150563|XP_033173405.1|DMAU	LOC120458409|XP_039501977.1|DSAN
OG0010685	LOC117150620|XP_033173480.1|DMAU	LOC120445654|XP_039482133.1|DSAN
OG0010686	LOC117141320|XP_033160608.1|DMAU	LOC120458867|XP_039502634.1|DSAN
OG0010687	LOC117141149|XP_033160381.1|DMAU	LOC120458532|XP_039502143.1|DSAN
OG0010688	LOC117150488|XP_033173283.1|DMAU	LOC120456110|XP_039498662.1|DSAN
OG0010689	LOC117149540|XP_033172685.1|DMAU	LOC120454281|XP_039495389.1|DSAN
OG0010690	LOC117150444|XP_033173221.1|DMAU	LOC120458651|XP_039502314.1|DSAN
OG0010691	LOC117141028|XP_033160204.1|DMAU	LOC120449237|XP_039487547.1|DSAN
OG0010692	LOC117141018|XP_033160176.1|DMAU	LOC120449217|XP_039487523.1|DSAN
OG0010693	LOC117136861|XP_033154177.1|DMAU	LOC120457731|XP_039501165.1|DSAN
OG0010694	LOC117145331|XP_033166832.1|DMAU	LOC120451702|XP_039491537.1|DSAN
OG0010695	LOC117145214|XP_033166676.1|DMAU	LOC120451964|XP_039491927.1|DSAN
