Orthogroup	DMAU.longest_only	DBIA.longest_only
OG0010419	LOC117150718|XP_033173626.1|DMAU	LOC108033340|XP_016963115.1|DBIA
OG0010420	LOC117150350|XP_033173092.1|DMAU	LOC108034200|XP_016964520.1|DBIA
OG0010421	LOC117145318|XP_033166807.1|DMAU	LOC108027724|XP_016954766.1|DBIA
OG0010422	LOC117141781|XP_033161308.1|DMAU	LOC108036729|XP_016968515.1|DBIA
OG0010423	LOC117135198|XP_033151164.1|DMAU	LOC108033541|XP_016963375.1|DBIA
OG0010424	LOC117142899|XP_033163075.1|DMAU	LOC108036713|XP_016968503.1|DBIA
OG0010425	LOC117150268|XP_033172965.1|DMAU	LOC108033271|XP_016963025.1|DBIA
OG0010426	LOC117147130|XP_033169793.1|DMAU	LOC108033440|XP_016963258.1|DBIA
OG0010427	LOC117143676|XP_033164393.1|DMAU	LOC108033508|XP_016963340.1|DBIA
OG0010428	LOC117150372|XP_033173125.1|DMAU	LOC108033986|XP_016964199.1|DBIA
OG0010429	LOC117148843|XP_033172392.1|DMAU	LOC108033533|XP_016963367.1|DBIA
OG0010430	LOC117148941|XP_033172561.1|DMAU	LOC108027740|XP_016954780.1|DBIA
OG0010431	LOC117149016|XP_033172594.1|DMAU	LOC108032708|XP_016962176.1|DBIA
OG0010432	LOC117150990|XP_033174085.1|DMAU	LOC108032709|XP_016962177.1|DBIA
OG0010433	LOC117151003|XP_033174100.1|DMAU	LOC108029254|XP_016956938.1|DBIA
OG0010434	LOC117141632|XP_033161075.1|DMAU	LOC108036081|XP_016967516.1|DBIA
OG0010435	LOC117135212|XP_033151192.1|DMAU	LOC108029116|XP_016956717.1|DBIA
OG0010436	LOC117146723|XP_033169055.1|DMAU	LOC108033600|XP_016963441.1|DBIA
OG0010437	LOC117143787|XP_033164522.1|DMAU	LOC108034214|XP_016964544.1|DBIA
OG0010438	LOC117148051|XP_033171130.1|DMAU	LOC108033511|XP_016963344.1|DBIA
OG0010439	LOC117148176|XP_033171339.1|DMAU	LOC108033516|XP_016963348.1|DBIA
OG0010440	LOC117145643|XP_033167261.1|DMAU	LOC108033503|XP_016963334.1|DBIA
OG0010441	LOC117150442|XP_033173218.1|DMAU	LOC108034095|XP_016964350.1|DBIA
OG0010442	LOC117145573|XP_033167170.1|DMAU	LOC108031128|XP_016959831.1|DBIA
OG0010443	LOC117147184|XP_033169879.1|DMAU	LOC108029035|XP_016956574.1|DBIA
OG0010444	LOC117147063|XP_033169717.1|DMAU	LOC108029037|XP_016956577.1|DBIA
OG0010445	LOC117145822|XP_033167518.1|DMAU	LOC108027732|XP_016954773.1|DBIA
OG0010446	LOC117144700|XP_033165922.1|DMAU	LOC108033310|XP_016963076.1|DBIA
OG0010447	LOC117140124|XP_033158779.1|DMAU	LOC108034757|XP_016965195.1|DBIA
OG0010448	LOC117141845|XP_033161411.1|DMAU	LOC108035388|XP_016966488.1|DBIA
OG0010449	LOC117140137|XP_033158794.1|DMAU	LOC108028131|XP_016955273.1|DBIA
OG0010450	LOC117140199|XP_033158875.1|DMAU	LOC108028328|XP_016955562.1|DBIA
OG0010451	LOC117141553|XP_033160950.1|DMAU	LOC108035687|XP_016966893.1|DBIA
OG0010452	LOC117139562|XP_033157849.1|DMAU	LOC108029712|XP_016957680.1|DBIA
OG0010453	LOC117141896|XP_033161488.1|DMAU	LOC108030369|XP_016958730.1|DBIA
OG0010454	LOC117142011|XP_033161755.1|DMAU	LOC108035406|XP_016966515.1|DBIA
OG0010455	LOC117141571|XP_033160975.1|DMAU	LOC108035286|XP_016966342.1|DBIA
OG0010456	LOC117139755|XP_033158212.1|DMAU	LOC108028066|XP_016955195.1|DBIA
OG0010457	LOC117140217|XP_033158898.1|DMAU	LOC108035264|XP_016966311.1|DBIA
OG0010458	LOC117141848|XP_033161413.1|DMAU	LOC108035263|XP_016966310.1|DBIA
OG0010459	LOC117141627|XP_033161048.1|DMAU	LOC108035269|XP_016966315.1|DBIA
OG0010460	LOC117141223|XP_033160473.1|DMAU	LOC108035262|XP_016966309.1|DBIA
OG0010461	LOC117140248|XP_033158942.1|DMAU	LOC108035542|XP_016966698.1|DBIA
OG0010462	LOC117141638|XP_033161084.1|DMAU	LOC108031049|XP_016959742.1|DBIA
OG0010463	LOC117140503|XP_033159361.1|DMAU	LOC108035031|XP_016965865.1|DBIA
OG0010464	LOC117140443|XP_033159258.1|DMAU	LOC108034420|XP_016964793.1|DBIA
OG0010465	LOC117140943|XP_033160031.1|DMAU	LOC108035025|XP_016965858.1|DBIA
OG0010466	LOC117140236|XP_033158926.1|DMAU	LOC108034608|XP_016965031.1|DBIA
OG0010467	LOC117141665|XP_033161145.1|DMAU	LOC108034735|XP_016965164.1|DBIA
OG0010468	LOC117139814|XP_033158336.1|DMAU	LOC108028291|XP_016955490.1|DBIA
OG0010469	LOC117142121|XP_033161908.1|DMAU	LOC108028505|XP_016955877.1|DBIA
OG0010470	LOC117140264|XP_033158980.1|DMAU	LOC108034970|XP_016965771.1|DBIA
OG0010471	LOC117139826|XP_033158353.1|DMAU	LOC108034606|XP_016965029.1|DBIA
OG0010472	LOC117140346|XP_033159085.1|DMAU	LOC108034686|XP_016965115.1|DBIA
OG0010473	LOC117140458|XP_033159288.1|DMAU	LOC108028117|XP_016955255.1|DBIA
OG0010474	LOC117140830|XP_033159829.1|DMAU	LOC108028234|XP_016955387.1|DBIA
OG0010475	LOC117142061|XP_033161830.1|DMAU	LOC108028161|XP_016955309.1|DBIA
OG0010476	LOC117140697|XP_033159652.1|DMAU	LOC108035383|XP_016966478.1|DBIA
OG0010477	LOC117141480|XP_033160849.1|DMAU	LOC108034795|XP_016965281.1|DBIA
OG0010478	LOC117141375|XP_033160674.1|DMAU	LOC108028720|XP_016956167.1|DBIA
OG0010479	LOC117141525|XP_033160907.1|DMAU	LOC108028056|XP_016955183.1|DBIA
OG0010480	LOC117140341|XP_033159081.1|DMAU	LOC108034653|XP_016965081.1|DBIA
OG0010481	LOC117139862|XP_033158409.1|DMAU	LOC108028593|XP_016955996.1|DBIA
OG0010482	LOC117140781|XP_033159758.1|DMAU	LOC108030571|XP_016958971.1|DBIA
OG0010483	LOC117141816|XP_033161360.1|DMAU	LOC108035074|XP_016965956.1|DBIA
OG0010484	LOC117141236|XP_033160490.1|DMAU	LOC108030763|XP_016959305.1|DBIA
OG0010485	LOC117141502|XP_033160879.1|DMAU	LOC108028800|XP_016956273.1|DBIA
OG0010486	LOC117141486|XP_033160854.1|DMAU	LOC108030933|XP_016959622.1|DBIA
OG0010487	LOC117139111|XP_033157139.1|DMAU	LOC108030578|XP_016959003.1|DBIA
OG0010488	LOC117140686|XP_033159632.1|DMAU	LOC108028565|XP_016955960.1|DBIA
OG0010489	LOC117139980|XP_033158574.1|DMAU	LOC108035655|XP_016966851.1|DBIA
OG0010490	LOC117136369|XP_033153143.1|DMAU	LOC108022400|XP_016946775.1|DBIA
OG0010491	LOC117136707|XP_033153617.1|DMAU	LOC108022375|XP_016946746.1|DBIA
OG0010492	LOC117139319|XP_033157454.1|DMAU	LOC108028154|XP_016955300.1|DBIA
OG0010493	LOC117140058|XP_033158689.1|DMAU	LOC108028168|XP_016955317.1|DBIA
OG0010494	LOC117140098|XP_033158744.1|DMAU	LOC108030743|XP_016959279.1|DBIA
OG0010495	LOC117139668|XP_033158036.1|DMAU	LOC108034393|XP_016964764.1|DBIA
OG0010496	LOC117139352|XP_033157491.1|DMAU	LOC108028271|XP_016955458.1|DBIA
OG0010497	LOC117139901|XP_033158472.1|DMAU	LOC108028060|XP_016955188.1|DBIA
OG0010498	LOC117137019|XP_033154107.1|DMAU	LOC108036291|XP_016967792.1|DBIA
OG0010499	LOC117136873|XP_033153866.1|DMAU	LOC108022368|XP_016946737.1|DBIA
OG0010500	LOC117138518|XP_033156543.1|DMAU	LOC108022073|XP_016946407.1|DBIA
OG0010501	LOC117138485|XP_033156506.1|DMAU	LOC108022424|XP_016946800.1|DBIA
OG0010502	LOC117141786|XP_033161311.1|DMAU	LOC108030603|XP_016959079.1|DBIA
OG0010503	LOC117136821|XP_033153782.1|DMAU	LOC108022320|XP_016946672.1|DBIA
OG0010504	LOC117137966|XP_033155628.1|DMAU	LOC108029800|XP_016957804.1|DBIA
OG0010505	LOC117138276|XP_033156134.1|DMAU	LOC108029524|XP_016957314.1|DBIA
OG0010506	LOC117135527|XP_033151681.1|DMAU	LOC108029849|XP_016957827.1|DBIA
OG0010507	LOC117136521|XP_033153357.1|DMAU	LOC108022332|XP_016946684.1|DBIA
OG0010508	LOC117138557|XP_033156608.1|DMAU	LOC108022479|XP_016946919.1|DBIA
OG0010509	LOC117135557|XP_033151749.1|DMAU	LOC108030086|XP_016958213.1|DBIA
OG0010510	LOC117137726|XP_033155192.1|DMAU	LOC108022367|XP_016946736.1|DBIA
OG0010511	LOC117135649|XP_033151924.1|DMAU	LOC108023062|XP_016947799.1|DBIA
OG0010512	LOC117137648|XP_033155076.1|DMAU	LOC108023067|XP_016947804.1|DBIA
OG0010513	LOC117136820|XP_033153781.1|DMAU	LOC108022306|XP_016946655.1|DBIA
OG0010514	LOC117136254|XP_033152952.1|DMAU	LOC108022918|XP_016947617.1|DBIA
OG0010515	LOC117137778|XP_033155293.1|DMAU	LOC108026534|XP_016952970.1|DBIA
OG0010516	LOC117138091|XP_033155831.1|DMAU	LOC108029428|XP_016957162.1|DBIA
OG0010517	LOC117137596|XP_033154998.1|DMAU	LOC108029434|XP_016957169.1|DBIA
OG0010518	LOC117135592|XP_033151818.1|DMAU	LOC108022154|XP_016946485.1|DBIA
OG0010519	LOC117137294|XP_033154557.1|DMAU	LOC108029462|XP_016957201.1|DBIA
OG0010520	LOC117138126|XP_033155881.1|DMAU	LOC108022272|XP_016946620.1|DBIA
OG0010521	LOC117136430|XP_033153235.1|DMAU	LOC108022790|XP_016947409.1|DBIA
OG0010522	LOC117137980|XP_033155646.1|DMAU	LOC108029805|XP_016957812.1|DBIA
OG0010523	LOC117136893|XP_033153897.1|DMAU	LOC108029680|XP_016957619.1|DBIA
OG0010524	LOC117138643|XP_033156749.1|DMAU	LOC108022645|XP_016947189.1|DBIA
OG0010525	LOC117138083|XP_033155799.1|DMAU	LOC108026586|XP_016953029.1|DBIA
OG0010526	LOC117137478|XP_033154846.1|DMAU	LOC108026574|XP_016953015.1|DBIA
OG0010527	LOC117137407|XP_033154722.1|DMAU	LOC108023035|XP_016947765.1|DBIA
OG0010528	LOC117137804|XP_033155369.1|DMAU	LOC108022391|XP_016946766.1|DBIA
OG0010529	LOC117137309|XP_033154580.1|DMAU	LOC108022411|XP_016946787.1|DBIA
OG0010530	LOC117136921|XP_033153948.1|DMAU	LOC108036498|XP_016968180.1|DBIA
OG0010531	LOC117143210|XP_033163647.1|DMAU	LOC108026202|XP_016952489.1|DBIA
OG0010532	LOC117145890|XP_033167622.1|DMAU	LOC108031426|XP_016960319.1|DBIA
OG0010533	LOC117139065|XP_033157065.1|DMAU	LOC108028679|XP_016956104.1|DBIA
OG0010534	LOC117143911|XP_033164716.1|DMAU	LOC108027093|XP_016953799.1|DBIA
OG0010535	LOC117142611|XP_033162584.1|DMAU	LOC108031524|XP_016960536.1|DBIA
OG0010536	LOC117144131|XP_033165046.1|DMAU	LOC108031156|XP_016959860.1|DBIA
OG0010537	LOC117144208|XP_033165149.1|DMAU	LOC108031267|XP_016959997.1|DBIA
OG0010538	LOC117142490|XP_033162406.1|DMAU	LOC108026218|XP_016952524.1|DBIA
OG0010540	LOC117143825|XP_033164562.1|DMAU	LOC108025369|XP_016951318.1|DBIA
OG0010541	LOC117141710|XP_033161215.1|DMAU	LOC108028123|XP_016955262.1|DBIA
OG0010542	LOC117143662|XP_033164333.1|DMAU	LOC108027116|XP_016953822.1|DBIA
OG0010543	LOC117143419|XP_033164013.1|DMAU	LOC108025534|XP_016951551.1|DBIA
OG0010544	LOC117143963|XP_033164787.1|DMAU	LOC108023630|XP_016948737.1|DBIA
OG0010545	LOC117143708|XP_033164396.1|DMAU	LOC108023449|XP_016948434.1|DBIA
OG0010546	LOC117143510|XP_033164124.1|DMAU	LOC108031691|XP_016960829.1|DBIA
OG0010547	LOC117143513|XP_033164127.1|DMAU	LOC108031166|XP_016959875.1|DBIA
OG0010548	LOC117146002|XP_033167812.1|DMAU	LOC108025026|XP_016950771.1|DBIA
OG0010549	LOC117145311|XP_033166797.1|DMAU	LOC108031202|XP_016959915.1|DBIA
OG0010550	LOC117145627|XP_033167237.1|DMAU	LOC108025987|XP_016952169.1|DBIA
OG0010551	LOC117145754|XP_033167410.1|DMAU	LOC108025257|XP_016951103.1|DBIA
OG0010552	LOC117144236|XP_033165196.1|DMAU	LOC108025155|XP_016950921.1|DBIA
OG0010553	LOC117145628|XP_033167238.1|DMAU	LOC108025085|XP_016950833.1|DBIA
OG0010554	LOC117144120|XP_033165032.1|DMAU	LOC108024861|XP_016950491.1|DBIA
OG0010555	LOC117144432|XP_033165470.1|DMAU	LOC108031273|XP_016960003.1|DBIA
OG0010556	LOC117143635|XP_033164303.1|DMAU	LOC108026079|XP_016952267.1|DBIA
OG0010557	LOC117144127|XP_033165042.1|DMAU	LOC108024437|XP_016949844.1|DBIA
OG0010558	LOC117144889|XP_033166201.1|DMAU	LOC108024467|XP_016949874.1|DBIA
OG0010559	LOC117144859|XP_033166153.1|DMAU	LOC108025162|XP_016950927.1|DBIA
OG0010560	LOC117145164|XP_033166601.1|DMAU	LOC108027415|XP_016954342.1|DBIA
OG0010561	LOC117142235|XP_033161979.1|DMAU	LOC108023521|XP_016948567.1|DBIA
OG0010562	LOC117144612|XP_033165795.1|DMAU	LOC108031423|XP_016960313.1|DBIA
OG0010563	LOC117144613|XP_033165796.1|DMAU	LOC108031422|XP_016960312.1|DBIA
OG0010564	LOC117145732|XP_033167383.1|DMAU	LOC108026318|XP_016952696.1|DBIA
OG0010565	LOC117143823|XP_033164560.1|DMAU	LOC108025367|XP_016951316.1|DBIA
OG0010566	LOC117145800|XP_033167489.1|DMAU	LOC108025211|XP_016951044.1|DBIA
OG0010567	LOC117143648|XP_033164318.1|DMAU	LOC108031190|XP_016959900.1|DBIA
OG0010568	LOC117145691|XP_033167323.1|DMAU	LOC108025112|XP_016950866.1|DBIA
OG0010569	LOC117144027|XP_033164878.1|DMAU	LOC108025151|XP_016950915.1|DBIA
OG0010570	LOC117143611|XP_033164256.1|DMAU	LOC108025101|XP_016950853.1|DBIA
OG0010571	LOC117142643|XP_033162640.1|DMAU	LOC108031748|XP_016960940.1|DBIA
OG0010572	LOC117143166|XP_033163568.1|DMAU	LOC108031243|XP_016959968.1|DBIA
OG0010573	LOC117144822|XP_033166095.1|DMAU	LOC108032159|XP_016961495.1|DBIA
OG0010574	LOC117143424|XP_033164021.1|DMAU	LOC108031322|XP_016960057.1|DBIA
OG0010575	LOC117145475|XP_033167042.1|DMAU	LOC108025079|XP_016950827.1|DBIA
OG0010576	LOC117143225|XP_033163665.1|DMAU	LOC108031399|XP_016960255.1|DBIA
OG0010577	LOC117144063|XP_033164963.1|DMAU	LOC108024358|XP_016949751.1|DBIA
OG0010578	LOC117142355|XP_033162168.1|DMAU	LOC108025457|XP_016951447.1|DBIA
OG0010579	LOC117143715|XP_033164405.1|DMAU	LOC108031200|XP_016959912.1|DBIA
OG0010580	LOC117144132|XP_033165047.1|DMAU	LOC108031249|XP_016959974.1|DBIA
OG0010581	LOC117145997|XP_033167802.1|DMAU	LOC108031754|XP_016960953.1|DBIA
OG0010582	LOC117144535|XP_033165657.1|DMAU	LOC108024556|XP_016950027.1|DBIA
OG0010583	LOC117144110|XP_033165021.1|DMAU	LOC108024438|XP_016949845.1|DBIA
OG0010584	LOC117143382|XP_033163953.1|DMAU	LOC108024350|XP_016949741.1|DBIA
OG0010585	LOC117144334|XP_033165337.1|DMAU	LOC108031289|XP_016960020.1|DBIA
OG0010586	LOC117144192|XP_033165131.1|DMAU	LOC108032875|XP_016962365.1|DBIA
OG0010587	LOC117144997|XP_033166368.1|DMAU	LOC108025132|XP_016950892.1|DBIA
OG0010588	LOC117144665|XP_033165873.1|DMAU	LOC108025471|XP_016951472.1|DBIA
OG0010589	LOC117137123|XP_033154312.1|DMAU	LOC108022759|XP_016947351.1|DBIA
OG0010590	LOC117150642|XP_033173508.1|DMAU	LOC108036704|XP_016968488.1|DBIA
OG0010591	LOC117136619|XP_033153502.1|DMAU	LOC108027667|XP_016954701.1|DBIA, LOC108027668|XP_016954702.1|DBIA
OG0010592	LOC117150835|XP_033173793.1|DMAU	LOC108033402|XP_016963211.1|DBIA
OG0010593	LOC117139392|XP_033157549.1|DMAU	LOC108028428|XP_016955747.1|DBIA
OG0010594	LOC117139058|XP_033157059.1|DMAU	LOC108028450|XP_016955776.1|DBIA
OG0010595	LOC117141436|XP_033160779.1|DMAU	LOC108034979|XP_016965796.1|DBIA
OG0010596	LOC117141744|XP_033161258.1|DMAU	LOC108034885|XP_016965584.1|DBIA
OG0010597	LOC117141872|XP_033161450.1|DMAU	LOC108034986|XP_016965805.1|DBIA
OG0010598	LOC117141500|XP_033160878.1|DMAU	LOC108030751|XP_016959287.1|DBIA
OG0010599	LOC117145404|XP_033166937.1|DMAU	LOC108032448|XP_016961763.1|DBIA
OG0010600	LOC117136732|XP_033153657.1|DMAU	LOC108032424|XP_016961734.1|DBIA
OG0010601	LOC117150940|XP_033174000.1|DMAU	LOC108032561|XP_016961931.1|DBIA
OG0010602	LOC117147403|XP_033170166.1|DMAU, LOC117147409|XP_033170176.1|DMAU, LOC117147012|XP_033169588.1|DMAU, LOC117148358|XP_033171607.1|DMAU, LOC117148395|XP_033171650.1|DMAU, LOC117147011|XP_033169587.1|DMAU	LOC108025637|XP_016951662.1|DBIA
OG0010603	LOC117144522|XP_033165634.1|DMAU	LOC108031050|XP_016959739.1|DBIA
OG0010613	LOC117150160|XP_033172846.1|DMAU	LOC108031656|XP_016960783.1|DBIA
OG0010619	LOC117140876|XP_033159910.1|DMAU	LOC108035479|XP_016966619.1|DBIA
OG0010621	LOC117150631|XP_033173491.1|DMAU	LOC108032822|XP_016962326.1|DBIA
OG0010622	LOC117143187|XP_033163611.1|DMAU	LOC108026176|XP_016952440.1|DBIA
OG0010624	LOC117146124|XP_033168019.1|DMAU	LOC108031337|XP_016960089.1|DBIA
OG0010626	LOC117143149|XP_033163538.1|DMAU	LOC108027080|XP_016953784.1|DBIA
OG0010627	LOC117143458|XP_033164061.1|DMAU	LOC108031169|XP_016959878.1|DBIA
OG0010628	LOC117144072|XP_033164973.1|DMAU	LOC108024929|XP_016950616.1|DBIA
OG0010629	LOC117143130|XP_033163511.1|DMAU	LOC108032045|XP_016961347.1|DBIA
OG0010630	LOC117144676|XP_033165890.1|DMAU	LOC108032072|XP_016961381.1|DBIA
OG0010632	LOC117135688|XP_033151980.1|DMAU	LOC108036173|XP_016967652.1|DBIA
OG0010633	LOC117136179|XP_033152813.1|DMAU	LOC108030074|XP_016958164.1|DBIA
OG0010634	LOC117137878|XP_033155498.1|DMAU	LOC108029807|XP_016957814.1|DBIA
OG0010635	LOC117136317|XP_033153056.1|DMAU	LOC108022186|XP_016946527.1|DBIA
OG0010636	LOC117137128|XP_033154318.1|DMAU	LOC108022086|XP_016946420.1|DBIA
OG0010637	LOC117139446|XP_033157647.1|DMAU	LOC108029303|XP_016956995.1|DBIA
OG0010638	LOC117148140|XP_033171259.1|DMAU	LOC108036272|XP_016967775.1|DBIA
OG0010639	LOC117148869|XP_033172432.1|DMAU	LOC108033031|XP_016962646.1|DBIA
OG0010640	LOC117148866|XP_033172429.1|DMAU	LOC108033022|XP_016962639.1|DBIA
OG0010641	LOC117148871|XP_033172433.1|DMAU	LOC108033223|XP_016962976.1|DBIA
OG0010642	LOC117148760|XP_033172247.1|DMAU	LOC108025947|XP_016952133.1|DBIA
OG0010643	LOC117146427|XP_033168521.1|DMAU	LOC108023216|XP_016947975.1|DBIA
OG0010644	LOC117145042|XP_033166480.1|DMAU	LOC108023336|XP_016948152.1|DBIA
OG0010645	LOC117148392|XP_033171647.1|DMAU	LOC108024634|XP_016950167.1|DBIA
OG0010646	LOC117141113|XP_033160327.1|DMAU	LOC108035029|XP_016965863.1|DBIA
OG0010647	LOC117140953|XP_033160063.1|DMAU	LOC108028282|XP_016955475.1|DBIA
OG0010648	LOC117139768|XP_033158255.1|DMAU	LOC108028608|XP_016956018.1|DBIA
OG0010651	LOC117141429|XP_033160758.1|DMAU	LOC108035028|XP_016965862.1|DBIA
OG0010653	LOC117143826|XP_033164563.1|DMAU	LOC108026098|XP_016952286.1|DBIA
OG0010655	LOC117140088|XP_033158735.1|DMAU	LOC108030681|XP_016959203.1|DBIA
OG0010657	LOC117147998|XP_033171045.1|DMAU	LOC108026505|XP_016952943.1|DBIA
OG0010658	LOC117147154|XP_033169828.1|DMAU	LOC108024293|XP_016949682.1|DBIA
OG0010659	LOC117147945|XP_033170980.1|DMAU	LOC108021878|XP_016946161.1|DBIA
OG0010660	LOC117147885|XP_033170860.1|DMAU	LOC108021889|XP_016946171.1|DBIA
OG0010661	LOC117147524|XP_033170333.1|DMAU	LOC108024114|XP_016949383.1|DBIA
OG0010662	LOC117146457|XP_033168577.1|DMAU	LOC108024250|XP_016949622.1|DBIA
OG0010663	LOC117147108|XP_033169769.1|DMAU	LOC108027539|XP_016954473.1|DBIA
OG0010664	LOC117147404|XP_033170167.1|DMAU	LOC108024435|XP_016949841.1|DBIA
OG0010665	LOC117147267|XP_033169982.1|DMAU	LOC108033013|XP_016962629.1|DBIA
OG0010666	LOC117147535|XP_033170358.1|DMAU	LOC108024113|XP_016949381.1|DBIA
OG0010667	LOC117146808|XP_033169243.1|DMAU	LOC108023935|XP_016949110.1|DBIA
OG0010668	LOC117146909|XP_033169418.1|DMAU	LOC108024480|XP_016949889.1|DBIA
OG0010669	LOC117147058|XP_033169703.1|DMAU	LOC108023782|XP_016948910.1|DBIA
OG0010670	LOC117148088|XP_033171191.1|DMAU	LOC108025658|XP_016951686.1|DBIA
OG0010671	LOC117147560|XP_033170392.1|DMAU	LOC108025671|XP_016951698.1|DBIA
OG0010672	LOC117139998|XP_033158596.1|DMAU	LOC108034490|XP_016964883.1|DBIA
OG0010673	LOC117147615|XP_033170463.1|DMAU	LOC108033187|XP_016962918.1|DBIA
OG0010674	LOC117148206|XP_033171382.1|DMAU	LOC108024212|XP_016949560.1|DBIA
OG0010675	LOC117148399|XP_033171654.1|DMAU	LOC108023180|XP_016947910.1|DBIA
OG0010676	LOC117138075|XP_033155789.1|DMAU	LOC108027586|XP_016954589.1|DBIA
OG0010677	LOC117146673|XP_033168912.1|DMAU	LOC108025750|XP_016951834.1|DBIA
OG0010678	LOC117148436|XP_033171699.1|DMAU	LOC108035798|XP_016967029.1|DBIA
OG0010679	LOC117139722|XP_033158147.1|DMAU	LOC108023201|XP_016947950.1|DBIA
OG0010680	LOC117148166|XP_033171323.1|DMAU	LOC108021986|XP_016946315.1|DBIA
OG0010681	LOC117147798|XP_033170738.1|DMAU	LOC108022004|XP_016946332.1|DBIA
OG0010682	LOC117146987|XP_033169546.1|DMAU	LOC108021987|XP_016946316.1|DBIA
OG0010683	LOC117150899|XP_033173931.1|DMAU	LOC108029029|XP_016956566.1|DBIA
OG0010684	LOC117150563|XP_033173405.1|DMAU	LOC108029024|XP_016956559.1|DBIA
OG0010685	LOC117150620|XP_033173480.1|DMAU	LOC108033434|XP_016963247.1|DBIA
OG0010686	LOC117141320|XP_033160608.1|DMAU	LOC108032479|XP_016961791.1|DBIA
OG0010687	LOC117141149|XP_033160381.1|DMAU	LOC108033667|XP_016963597.1|DBIA
OG0010688	LOC117150488|XP_033173283.1|DMAU	LOC108034154|XP_016964443.1|DBIA
OG0010689	LOC117149540|XP_033172685.1|DMAU	LOC108033605|XP_016963447.1|DBIA
OG0010690	LOC117150444|XP_033173221.1|DMAU	LOC108034313|XP_016964671.1|DBIA
OG0010691	LOC117141028|XP_033160204.1|DMAU	LOC108033842|XP_016963958.1|DBIA
OG0010692	LOC117141018|XP_033160176.1|DMAU	LOC108033840|XP_016963955.1|DBIA
OG0010693	LOC117136861|XP_033154177.1|DMAU	LOC108033735|XP_016963776.1|DBIA
OG0010694	LOC117145331|XP_033166832.1|DMAU	LOC108036718|XP_016968507.1|DBIA
OG0010695	LOC117145214|XP_033166676.1|DMAU	LOC108036719|XP_016968508.1|DBIA
OG0010696	LOC117141843|XP_033161399.1|DMAU	LOC108032493|XP_016961803.1|DBIA
OG0010697	LOC117150599|XP_033173448.1|DMAU	LOC108034055|XP_016964299.1|DBIA, LOC108033253|XP_016963007.1|DBIA
OG0010698	LOC117146470|XP_033168600.1|DMAU	LOC108033715|XP_016963737.1|DBIA
OG0010699	LOC117144799|XP_033166075.1|DMAU	LOC108033514|XP_016963346.1|DBIA
OG0010700	LOC117150945|XP_033174004.1|DMAU	LOC108032439|XP_016961751.1|DBIA
OG0010701	LOC117143360|XP_033163927.1|DMAU	LOC108027731|XP_016954772.1|DBIA
OG0010702	LOC117150639|XP_033173503.1|DMAU	LOC108028967|XP_016956496.1|DBIA
OG0010703	LOC117147110|XP_033169773.1|DMAU	LOC108029224|XP_016956907.1|DBIA
OG0010704	LOC117146117|XP_033168006.1|DMAU	LOC108029039|XP_016956579.1|DBIA
OG0010705	LOC117140354|XP_033159100.1|DMAU	LOC108034689|XP_016965119.1|DBIA
OG0010706	LOC117141727|XP_033161236.1|DMAU	LOC108035240|XP_016966262.1|DBIA
OG0010707	LOC117141523|XP_033160905.1|DMAU	LOC108034692|XP_016965122.1|DBIA
OG0010708	LOC117140537|XP_033159417.1|DMAU	LOC108034974|XP_016965777.1|DBIA
OG0010709	LOC117140317|XP_033159056.1|DMAU	LOC108034651|XP_016965079.1|DBIA
OG0010710	LOC117139013|XP_033156997.1|DMAU	LOC108034737|XP_016965166.1|DBIA
OG0010711	LOC117144414|XP_033165446.1|DMAU	LOC108027104|XP_016953811.1|DBIA
OG0010712	LOC117138997|XP_033156964.1|DMAU	LOC108029376|XP_016957096.1|DBIA
OG0010713	LOC117139864|XP_033158412.1|DMAU	LOC108028595|XP_016955999.1|DBIA
OG0010714	LOC117141012|XP_033160162.1|DMAU	LOC108028664|XP_016956084.1|DBIA
OG0010715	LOC117139154|XP_033157204.1|DMAU	LOC108028490|XP_016955849.1|DBIA
OG0010716	LOC117141709|XP_033161214.1|DMAU	LOC108030909|XP_016959583.1|DBIA
OG0010717	LOC117141605|XP_033161012.1|DMAU	LOC108030599|XP_016959069.1|DBIA
OG0010718	LOC117141003|XP_033160147.1|DMAU	LOC108035656|XP_016966852.1|DBIA
OG0010719	LOC117144288|XP_033165283.1|DMAU	LOC108027103|XP_016953809.1|DBIA
OG0010720	LOC117139991|XP_033158592.1|DMAU	LOC108030696|XP_016959222.1|DBIA
OG0010721	LOC117139957|XP_033158541.1|DMAU	LOC108030658|XP_016959169.1|DBIA
OG0010722	LOC117136005|XP_033152512.1|DMAU	LOC108026636|XP_016953146.1|DBIA
OG0010723	LOC117140557|XP_033159443.1|DMAU	LOC108030779|XP_016959320.1|DBIA
OG0010724	LOC117138607|XP_033156707.1|DMAU	LOC108022399|XP_016946773.1|DBIA
OG0010725	LOC117138436|XP_033156438.1|DMAU	LOC108022313|XP_016946662.1|DBIA
OG0010726	LOC117136981|XP_033154048.1|DMAU	LOC108036304|XP_016967804.1|DBIA
OG0010727	LOC117138683|XP_033156829.1|DMAU	LOC108029912|XP_016957894.1|DBIA
OG0010728	LOC117136620|XP_033153499.1|DMAU	LOC108029966|XP_016957958.1|DBIA
OG0010729	LOC117136172|XP_033152805.1|DMAU	LOC108030053|XP_016958119.1|DBIA
OG0010730	LOC117136946|XP_033153985.1|DMAU	LOC108022383|XP_016946754.1|DBIA
