Orthogroup	DMAU.longest_only	DMEL.longest_only
OG0009060	LOC117144435|XP_033165472.1|DMAU	CG16789|NP_649910.3|DMEL
OG0009061	LOC117138247|XP_033156089.1|DMAU	CG15706|NP_611099.2|DMEL
OG0009062	LOC117136092|XP_033152662.1|DMAU	CG4282|NP_611118.3|DMEL
OG0009063	LOC117135298|XP_033151365.1|DMAU	grnd|NP_609880.2|DMEL
OG0009064	LOC117138288|XP_033156157.1|DMAU	Lap1|NP_611007.1|DMEL
OG0009065	LOC117144777|XP_033166036.1|DMAU	CG4393|NP_651143.2|DMEL
OG0009066	LOC117141533|XP_033160914.1|DMAU	CG18178|NP_648350.1|DMEL
OG0009067	LOC117140484|XP_033159325.1|DMAU	Srpk79D|NP_001246881.1|DMEL
OG0009068	LOC117136656|XP_033153547.1|DMAU	CG1360|NP_610300.1|DMEL
OG0009069	LOC117150439|XP_033173215.1|DMAU	firl|NP_001033900.2|DMEL
OG0009070	LOC117135801|XP_033152188.1|DMAU	hebe|NP_001097248.1|DMEL
OG0009071	LOC117142313|XP_033162109.1|DMAU	ymp|NP_001287531.1|DMEL
OG0009072	LOC117144781|XP_033166041.1|DMAU	CG18268|NP_649739.1|DMEL
OG0009073	LOC117144984|XP_033166344.1|DMAU	CG4462|NP_650849.1|DMEL
OG0009074	LOC117142457|XP_033162331.1|DMAU	CG6791|NP_650090.1|DMEL
OG0009075	LOC117142938|XP_033163142.1|DMAU	CG14657|NP_649501.1|DMEL
OG0009076	LOC117142259|XP_033162012.1|DMAU	CG9837|NP_649838.5|DMEL
OG0009077	LOC117145274|XP_033166752.1|DMAU	rpk|NP_001246909.1|DMEL
OG0009078	LOC117143219|XP_033163658.1|DMAU	CG17721|NP_001247041.1|DMEL
OG0009079	LOC117145678|XP_033167306.1|DMAU	mld|NP_001247289.1|DMEL
OG0009080	LOC117143621|XP_033164278.1|DMAU	EndoU|NP_650508.1|DMEL
OG0009081	LOC117144397|XP_033165424.1|DMAU	E_spl_malpha-BFM|NP_524506.1|DMEL
OG0009082	LOC117144205|XP_033165145.1|DMAU	CG31287|NP_732119.1|DMEL
OG0009083	LOC117148188|XP_033171347.1|DMAU	dec-1|NP_511072.2|DMEL
OG0009084	LOC117143155|XP_033163550.1|DMAU	Cap-H2|NP_650014.2|DMEL
OG0009085	LOC117143569|XP_033164204.1|DMAU	CG4757|NP_650043.1|DMEL
OG0009086	LOC117143406|XP_033163991.1|DMAU	CG34112|NP_001246902.1|DMEL
OG0009087	LOC117142954|XP_033163170.1|DMAU	CG33213|NP_788749.1|DMEL
OG0009088	LOC117144955|XP_033166301.1|DMAU	PH4alphaSG2|NP_651801.1|DMEL
OG0009089	LOC117146269|XP_033168153.1|DMAU	CG11076|NP_726630.2|DMEL
OG0009090	LOC117144725|XP_033165956.1|DMAU	CG15514|NP_651739.1|DMEL
OG0009091	LOC117144402|XP_033165429.1|DMAU	TwdlG|NP_649444.1|DMEL
OG0009092	LOC117144412|XP_033165443.1|DMAU	lbl|NP_001262805.1|DMEL
OG0009093	LOC117142432|XP_033162284.1|DMAU	Su_var_3-7|NP_524342.3|DMEL
OG0009094	LOC117145354|XP_033166863.1|DMAU	ppk30|NP_651706.1|DMEL
OG0009095	LOC117145352|XP_033166860.1|DMAU	ppk21|NP_651704.2|DMEL
OG0009096	LOC117144696|XP_033165912.1|DMAU	CG6403|NP_651501.2|DMEL
OG0009097	LOC117144729|XP_033165964.1|DMAU	CG14247|NP_651502.2|DMEL
OG0009098	LOC117144971|XP_033166323.1|DMAU	Rb97D|NP_524520.1|DMEL
OG0009099	LOC117142544|XP_033162485.1|DMAU	CG11504|NP_651758.1|DMEL
OG0009100	LOC117150685|XP_033173588.1|DMAU	sna|NP_476732.1|DMEL
OG0009101	LOC117148072|XP_033171164.1|DMAU	a5|NP_476998.1|DMEL
OG0009102	LOC117135444|XP_033151516.1|DMAU	TTLL4B|NP_722946.1|DMEL
OG0009103	LOC117151005|XP_033174102.1|DMAU	CG2816|NP_608803.2|DMEL
OG0009104	LOC117150996|XP_033174092.1|DMAU	CG10031|NP_608802.2|DMEL
OG0009105	LOC117150401|XP_033173156.1|DMAU	A16|NP_609598.1|DMEL
OG0009106	LOC117150404|XP_033173158.1|DMAU	CG33543|NP_001014458.3|DMEL
OG0009107	LOC117150822|XP_033173783.1|DMAU	CG5177|NP_609114.1|DMEL
OG0009108	LOC117145637|XP_033167247.1|DMAU	CG5404|NP_650482.1|DMEL
OG0009109	LOC117150726|XP_033173639.1|DMAU	atilla|NP_609558.3|DMEL
OG0009110	LOC117150927|XP_033173979.1|DMAU	CG11911|NP_608518.1|DMEL
OG0009111	LOC117141514|XP_033160896.1|DMAU	CG15021|NP_647902.1|DMEL
OG0009112	LOC117150460|XP_033173245.1|DMAU	cbt|NP_722636.1|DMEL
OG0009113	LOC117150589|XP_033173436.1|DMAU	CG31871|NP_723607.1|DMEL
OG0009114	LOC117142073|XP_033161847.1|DMAU	mbm|NP_608511.1|DMEL
OG0009115	LOC117135163|XP_033151115.1|DMAU	CG34179|NP_001285654.1|DMEL
OG0009116	LOC117141644|XP_033161122.1|DMAU	CG3119|NP_608717.2|DMEL
OG0009117	LOC117144641|XP_033165831.1|DMAU	CG11149|NP_723110.1|DMEL
OG0009118	LOC117148325|XP_033171549.1|DMAU	Or1a|NP_525029.2|DMEL
OG0009119	LOC117140917|XP_033159998.1|DMAU	NimC2|NP_788047.1|DMEL
OG0009120	LOC117139241|XP_033157342.1|DMAU	Ir67a|NP_648329.3|DMEL
OG0009121	LOC117137302|XP_033154570.1|DMAU	CG18190|NP_611384.2|DMEL
OG0009122	LOC117136598|XP_033153471.1|DMAU	CG3906|NP_611802.1|DMEL
OG0009123	LOC117137635|XP_033155057.1|DMAU	CG13437|NP_611507.1|DMEL
OG0009124	LOC117142319|XP_033162120.1|DMAU	ppk|NP_477232.1|DMEL
OG0009125	LOC117136338|XP_033153089.1|DMAU	Tsp42Ei|NP_523635.2|DMEL
OG0009126	LOC117138037|XP_033155740.1|DMAU	CG10911|NP_611286.1|DMEL
OG0009127	LOC117136333|XP_033153085.1|DMAU	CG4681|NP_611937.2|DMEL
OG0009128	LOC117136323|XP_033153068.1|DMAU	CG12164|NP_610268.2|DMEL
OG0009129	LOC117137130|XP_033154320.1|DMAU	CG14752|NP_610393.1|DMEL
OG0009130	LOC117138269|XP_033156125.1|DMAU	MFS12|NP_610332.3|DMEL
OG0009131	LOC117136343|XP_033153097.1|DMAU	CG12159|NP_610330.1|DMEL
OG0009132	LOC117137499|XP_033154871.1|DMAU	Ance-5|NP_573392.2|DMEL
OG0009133	LOC117136879|XP_033153875.1|DMAU	CG17047|NP_610865.1|DMEL
OG0009134	LOC117135641|XP_033151909.1|DMAU	CG30080|NP_725491.1|DMEL
OG0009135	LOC117136827|XP_033153792.1|DMAU	CG13742|NP_001260813.1|DMEL
OG0009136	LOC117138050|XP_033155757.1|DMAU	reb|NP_610713.2|DMEL
OG0009137	LOC117137348|XP_033154635.1|DMAU	Cpr49Ac|NP_725150.2|DMEL
OG0009138	LOC117136862|XP_033153852.1|DMAU	CG13155|NP_610770.1|DMEL
OG0009139	LOC117136060|XP_033152600.1|DMAU	CG3548|NP_611941.1|DMEL
OG0009140	LOC117137668|XP_033155119.1|DMAU	Cpr47Ee|NP_610659.1|DMEL
OG0009141	LOC117135842|XP_033152247.1|DMAU	lbm|NP_523639.1|DMEL
OG0009142	LOC117137518|XP_033154893.1|DMAU	Spn43Ad|NP_610261.1|DMEL
OG0009143	LOC117136012|XP_033152518.1|DMAU	CG34445|NP_001097420.1|DMEL
OG0009144	LOC117136002|XP_033152507.1|DMAU	CG43325|NP_611699.1|DMEL
OG0009145	LOC117138645|XP_033156752.1|DMAU	CG13501|NP_611631.1|DMEL
OG0009146	LOC117137235|XP_033154485.1|DMAU	CG6329|NP_610904.1|DMEL
OG0009147	LOC117136843|XP_033153818.1|DMAU	CG34458|NP_001097340.1|DMEL
OG0009148	LOC117135891|XP_033152329.1|DMAU	rgr|NP_001163089.2|DMEL
OG0009149	LOC117137582|XP_033154978.1|DMAU	Ir56b|NP_611430.1|DMEL
OG0009150	LOC117137143|XP_033154338.1|DMAU	CG13330|NP_610880.1|DMEL
OG0009151	LOC117137267|XP_033154522.1|DMAU	lambdaTry|NP_610673.1|DMEL
OG0009152	LOC117137565|XP_033154961.1|DMAU	Map60|NP_476952.1|DMEL
OG0009153	LOC117136236|XP_033152911.1|DMAU	CG3163|NP_611872.1|DMEL
OG0009154	LOC117144633|XP_033165818.1|DMAU	CG12426|NP_651591.2|DMEL
OG0009155	LOC117137402|XP_033154715.1|DMAU	CG8252|NP_610420.1|DMEL
OG0009156	LOC117150873|XP_033173883.1|DMAU	CG17005|NP_609280.2|DMEL
OG0009157	LOC117143541|XP_033164172.1|DMAU	CG31798|NP_724182.1|DMEL
OG0009158	LOC117141189|XP_033160418.1|DMAU	Dic61B|NP_728477.1|DMEL
OG0009159	LOC117148605|XP_033171976.1|DMAU	CG15642|NP_573028.1|DMEL
OG0009160	LOC117144201|XP_033165144.1|DMAU	CG42329|NP_608590.2|DMEL
OG0009161	LOC117146889|XP_033169379.1|DMAU	CG5273|NP_569857.1|DMEL
OG0009162	LOC117140135|XP_033158792.1|DMAU	Mip|NP_648971.1|DMEL
OG0009163	LOC117139595|XP_033157902.1|DMAU	CG34382|NP_001097565.1|DMEL
OG0009164	LOC117141829|XP_033161374.1|DMAU	CG42676|NP_995960.2|DMEL
OG0009165	LOC117140664|XP_033159602.1|DMAU	CG6462|NP_648011.1|DMEL
OG0009166	LOC117140357|XP_033159103.1|DMAU	Ir68b|NP_648548.1|DMEL
OG0009167	LOC117140252|XP_033158945.1|DMAU	CG32436|NP_730622.1|DMEL
OG0009168	LOC117140254|XP_033158948.1|DMAU	ebd2|NP_649307.1|DMEL
OG0009169	LOC117141570|XP_033160973.1|DMAU	CG44838|NP_001287006.1|DMEL
OG0009170	LOC117140605|XP_033159506.1|DMAU	l_3_72Dr|NP_730120.1|DMEL
OG0009171	LOC117141008|XP_033160153.1|DMAU	Ilp8|NP_648949.2|DMEL
OG0009172	LOC117139101|XP_033157124.1|DMAU	CG42255|NP_729748.3|DMEL
OG0009173	LOC117139181|XP_033157241.1|DMAU	CG12182|NP_647731.2|DMEL
OG0009174	LOC117148369|XP_033171617.1|DMAU	CG12535|NP_726860.1|DMEL
OG0009175	LOC117146041|XP_033167874.1|DMAU	Glt|NP_477504.1|DMEL
OG0009176	LOC117142130|XP_033161926.1|DMAU	CG13484|NP_648690.1|DMEL
OG0009178	LOC117140328|XP_033159069.1|DMAU	comm|NP_524095.1|DMEL
OG0009179	LOC117140080|XP_033158724.1|DMAU	CG11131|NP_649429.1|DMEL
OG0009180	LOC117141623|XP_033161043.1|DMAU	CG7924|NP_648698.1|DMEL
OG0009181	LOC117140320|XP_033159059.1|DMAU	CG5665|NP_001246844.1|DMEL
OG0009182	LOC117141784|XP_033161307.1|DMAU	CG12316|NP_648752.1|DMEL
OG0009183	LOC117139288|XP_033157409.1|DMAU	CG33263|NP_996072.1|DMEL
OG0009184	LOC117141981|XP_033161681.1|DMAU	CG33772|NP_001027146.4|DMEL
OG0009185	LOC117139909|XP_033158481.1|DMAU	CG11248|NP_649348.1|DMEL
OG0009186	LOC117141473|XP_033160834.1|DMAU	cmpy|NP_001097652.1|DMEL
OG0009187	LOC117144624|XP_033165810.1|DMAU	CG3995|NP_650591.1|DMEL
OG0009188	LOC117136859|XP_033153849.1|DMAU	CG14488|NP_611266.2|DMEL
OG0009189	LOC117139618|XP_033157962.1|DMAU	Gagr|NP_648891.1|DMEL
OG0009190	LOC117141368|XP_033160665.1|DMAU	CG32302|NP_728732.1|DMEL
OG0009191	LOC117137715|XP_033155179.1|DMAU	Obp46a|NP_610574.1|DMEL
OG0009192	LOC117146872|XP_033169353.1|DMAU	CG34026|NP_001285057.1|DMEL
OG0009193	LOC117137903|XP_033155537.1|DMAU	CG15286|NP_609706.2|DMEL
OG0009194	LOC117138315|XP_033156223.1|DMAU	CG1339|NP_610307.2|DMEL
OG0009195	LOC117140559|XP_033159447.1|DMAU	CG32061|NP_729611.1|DMEL
OG0009196	LOC117141547|XP_033160942.1|DMAU	can|NP_524827.1|DMEL
OG0009197	LOC117140722|XP_033159679.1|DMAU	CG10588|NP_649271.1|DMEL
OG0009198	LOC117140084|XP_033158728.1|DMAU	CG42570|NP_001163449.1|DMEL
OG0009199	LOC117140793|XP_033159778.1|DMAU	CG32199|NP_730347.1|DMEL
OG0009200	LOC117136215|XP_033152875.1|DMAU	CG12914|NP_610566.1|DMEL
OG0009201	LOC117137908|XP_033155544.1|DMAU, LOC117149077|XP_033172614.1|DMAU	BomT2|NP_652367.1|DMEL
OG0009202	LOC117136965|XP_033154019.1|DMAU	CG15873|NP_611910.2|DMEL
OG0009203	LOC117137654|XP_033155081.1|DMAU	eIF3f2|NP_610210.2|DMEL
OG0009204	LOC117136982|XP_033154049.1|DMAU	GNBP-like3|NP_611483.1|DMEL
OG0009205	LOC117137781|XP_033155297.1|DMAU	CG13427|NP_611486.1|DMEL
OG0009206	LOC117137606|XP_033155016.1|DMAU	CG12868|NP_610971.2|DMEL
OG0009207	LOC117144320|XP_033165323.1|DMAU	CG31294|NP_732055.1|DMEL
OG0009209	LOC117145145|XP_033166576.1|DMAU	Ugt304A1|NP_652619.1|DMEL
OG0009210	LOC117135912|XP_033152370.1|DMAU, LOC117149076|XP_033172613.1|DMAU, LOC117135913|XP_033152372.1|DMAU, LOC117149075|XP_033172612.1|DMAU, LOC117149073|XP_033172610.1|DMAU, LOC117136754|XP_033153680.1|DMAU	BomBc1|NP_611318.2|DMEL
OG0009211	LOC117136585|XP_033153452.1|DMAU	del|NP_610091.2|DMEL
OG0009212	LOC117146400|XP_033168474.1|DMAU	CG9030|NP_727815.2|DMEL
OG0009212	LOC117148376|XP_033171623.1|DMAU, LOC117148375|XP_033171621.1|DMAU	CG43075|NP_001245677.1|DMEL, CG32588|NP_727833.1|DMEL
OG0009212	LOC117147755|XP_033170657.1|DMAU	CG33252|NP_996494.1|DMEL
OG0009213	LOC117149953|XP_033172743.1|DMAU, LOC117149999|XP_033172776.1|DMAU	PRY|NP_001104126.3|DMEL
OG0009214	LOC117140530|XP_033159405.1|DMAU	CG32487|NP_728791.1|DMEL
OG0009215	LOC117135639|XP_033151907.1|DMAU	CG30087|NP_725489.2|DMEL
OG0009215	LOC117135637|XP_033151903.1|DMAU	CG30088|NP_725488.3|DMEL
OG0009219	LOC117144105|XP_033165014.1|DMAU	CG15563|NP_651854.2|DMEL
OG0009220	LOC117148497|XP_033171770.1|DMAU	mei-217|NP_001027069.3|DMEL
OG0009221	LOC117150649|XP_033173522.1|DMAU	LSm-4|NP_001260345.1|DMEL
OG0009222	LOC117147801|XP_033170743.1|DMAU	UBL3|NP_573083.2|DMEL
OG0009224	LOC117143653|XP_033164323.1|DMAU	zen2|NP_476794.1|DMEL
OG0009225	LOC117147204|XP_033169907.1|DMAU	rush|NP_569923.2|DMEL
OG0009226	LOC117148677|XP_033172106.1|DMAU	CG46311|NP_001334677.1|DMEL
OG0009228	LOC117148337|XP_033171563.1|DMAU	CG18262|NP_572453.1|DMEL
OG0009229	LOC117143064|XP_033163412.1|DMAU	Obp93a|NP_650945.1|DMEL
OG0009231	LOC117148305|XP_033171517.1|DMAU	CG15601|NP_573058.1|DMEL
OG0009232	LOC117148847|XP_033172397.1|DMAU	CG15473|NP_572179.1|DMEL
OG0009234	LOC117148838|XP_033172383.1|DMAU	Mipp2|NP_511055.1|DMEL
OG0009235	ND5|NP_987114.1|DMAU	ND5|YP_009047273.1|DMEL
OG0009236	LOC117139794|XP_033158300.1|DMAU	CG32163|NP_730181.1|DMEL
OG0009237	LOC117150518|XP_033173325.1|DMAU	Schip1|NP_001334735.1|DMEL
OG0009238	LOC117139119|XP_033157156.1|DMAU	CG32095|NP_729755.1|DMEL
OG0009239	LOC117140754|XP_033159727.1|DMAU	COX8|NP_649328.1|DMEL
OG0009241	LOC117144882|XP_033166188.1|DMAU	CG8813|NP_608727.1|DMEL
OG0009243	LOC117137875|XP_033155493.1|DMAU	CG46319|NP_001334715.1|DMEL
OG0009245	LOC117146069|XP_033167901.1|DMAU	CG14313|NP_650687.1|DMEL
OG0009247	LOC117143628|XP_033164294.1|DMAU, LOC117143495|XP_033164102.1|DMAU	Glut3|NP_536732.1|DMEL
OG0009248	LOC117146763|XP_033169154.1|DMAU	CG11151|NP_572917.1|DMEL
OG0009249	LOC117150412|XP_033173170.1|DMAU	Lip1|NP_523540.1|DMEL
OG0009251	LOC117148917|XP_033172528.1|DMAU	CG17163|NP_001015255.1|DMEL
OG0009252	LOC117146455|XP_033168574.1|DMAU	CG32815|NP_726709.2|DMEL
OG0009253	LOC117147545|XP_033170372.1|DMAU	CG12118|NP_572537.1|DMEL
OG0009254	LOC117147562|XP_033170394.1|DMAU	CG3777|NP_569839.2|DMEL
OG0009255	LOC117146994|XP_033169562.1|DMAU	Coa8|NP_569956.1|DMEL
OG0009256	LOC117147553|XP_033170386.1|DMAU	CG6659|NP_573317.1|DMEL
OG0009257	LOC117146568|XP_033168759.1|DMAU	CG4768|NP_573164.2|DMEL
OG0009258	LOC117148198|XP_033171370.1|DMAU	CG43737|NP_001096985.2|DMEL
OG0009259	LOC117146580|XP_033168781.1|DMAU	CG15343|NP_572469.1|DMEL
OG0009260	LOC117147657|XP_033170524.1|DMAU	Rab21|NP_001036321.2|DMEL
OG0009261	LOC117147537|XP_033170361.1|DMAU	meso18E|NP_652615.1|DMEL
OG0009262	LOC117148003|XP_033171053.1|DMAU	CG9782|NP_573137.1|DMEL
OG0009263	LOC117148062|XP_033171144.1|DMAU	CG7992|NP_573369.1|DMEL
OG0009264	LOC117147583|XP_033170418.1|DMAU	CG7884|NP_001259701.1|DMEL
OG0009265	LOC117148469|XP_033171733.1|DMAU	CG14195|NP_728227.1|DMEL
OG0009266	LOC117146978|XP_033169579.1|DMAU	CG9932|NP_609599.1|DMEL
OG0009267	LOC117135151|XP_033151102.1|DMAU	CG31643|NP_723145.1|DMEL
OG0009268	LOC117135802|XP_033152191.1|DMAU	CG1663|NP_610521.1|DMEL
OG0009269	LOC117145411|XP_033166941.1|DMAU	Ada2a|NP_001014636.1|DMEL
OG0009270	LOC117138241|XP_033156081.1|DMAU	robls54B|NP_001097356.1|DMEL
OG0009271	LOC117148495|XP_033171767.1|DMAU	CG5004|NP_573195.1|DMEL
OG0009272	LOC117141591|XP_033160996.1|DMAU	CG13251|NP_649246.1|DMEL
OG0009273	LOC117148806|XP_033172333.1|DMAU	CG15414|NP_608784.1|DMEL
OG0009274	LOC117139835|XP_033158368.1|DMAU	BtbVII|NP_647774.2|DMEL
OG0009275	LOC117147271|XP_033169993.1|DMAU	CG13361|NP_569855.2|DMEL
OG0009276	LOC117137746|XP_033155221.1|DMAU	CG8152|NP_611028.1|DMEL
OG0009277	LOC117146479|XP_033168609.1|DMAU	CG14627|NP_569889.2|DMEL
OG0009278	LOC117146616|XP_033168836.1|DMAU	CG32813|NP_001368967.1|DMEL
OG0009279	LOC117150486|XP_033173276.1|DMAU	CG17375|NP_609076.3|DMEL
OG0009280	LOC117147871|XP_033170840.1|DMAU	Proc-R|NP_572183.1|DMEL
OG0009281	LOC117147905|XP_033170904.1|DMAU	Rph|NP_572651.1|DMEL
OG0009282	LOC117142093|XP_033161870.1|DMAU	CG13693|NP_608505.1|DMEL
OG0009283	LOC117147875|XP_033170849.1|DMAU	mthl15|NP_723538.3|DMEL
OG0009284	LOC117140305|XP_033159041.1|DMAU	Dysb|NP_649064.1|DMEL
OG0009285	LOC117146310|XP_033168248.1|DMAU	Slip1|NP_651933.1|DMEL
OG0009286	LOC117140048|XP_033158676.1|DMAU	Acp65Aa|NP_477282.2|DMEL
OG0009287	LOC117141319|XP_033160604.1|DMAU	CG9948|NP_648063.1|DMEL
OG0009288	LOC117147740|XP_033170630.1|DMAU	fs_1_M3|NP_572284.4|DMEL
OG0009289	LOC117146260|XP_033168113.1|DMAU	CG33521|NP_001014703.1|DMEL
OG0009290	LOC117137649|XP_033155077.1|DMAU	Cpr47Ed|NP_610658.1|DMEL
OG0009291	LOC117146261|XP_033168118.1|DMAU	PIP4K|NP_001033805.1|DMEL
OG0009292	LOC117148338|XP_033171564.1|DMAU	CG2129|NP_572449.1|DMEL
OG0009293	LOC117148333|XP_033171557.1|DMAU	cyr|NP_572442.1|DMEL
OG0009294	LOC117137790|XP_033155337.1|DMAU	Nach|NP_001334724.1|DMEL
OG0009295	LOC117147631|XP_033170488.1|DMAU	HUWE1|NP_001285288.1|DMEL
OG0009296	LOC117144306|XP_033165309.1|DMAU	CG14546|NP_651448.2|DMEL
OG0009297	LOC117145538|XP_033167124.1|DMAU	CG14540|NP_651451.1|DMEL
OG0009298	LOC117143461|XP_033164064.1|DMAU	CG10041|NP_650177.2|DMEL
OG0009299	LOC117142409|XP_033162249.1|DMAU	CG17190|NP_001247200.1|DMEL
OG0009300	LOC117142405|XP_033162243.1|DMAU	CG4836|NP_001138085.1|DMEL
OG0009301	LOC117142311|XP_033162101.1|DMAU	CG4582|NP_651403.1|DMEL
OG0009302	LOC117144772|XP_033166028.1|DMAU	CG18744|NP_652647.2|DMEL
OG0009303	LOC117144851|XP_033166145.1|DMAU	CG14329|NP_650636.2|DMEL
OG0009304	LOC117143505|XP_033164118.1|DMAU	CG4459|NP_650850.1|DMEL
OG0009305	LOC117143806|XP_033164541.1|DMAU	CG31279|NP_732136.2|DMEL
OG0009306	LOC117148008|XP_033171059.1|DMAU	Vago|NP_572680.1|DMEL
OG0009307	LOC117142287|XP_033162064.1|DMAU	Leash|NP_650037.2|DMEL
OG0009308	LOC117144246|XP_033165216.1|DMAU	CG1024|NP_001262315.1|DMEL
OG0009309	LOC117145363|XP_033166877.1|DMAU	CG42232|NP_001138060.1|DMEL
OG0009310	LOC117142234|XP_033161977.1|DMAU	CG7794|NP_650674.1|DMEL
OG0009311	LOC117145351|XP_033166858.1|DMAU	dpr5|NP_650080.3|DMEL
OG0009312	LOC117143935|XP_033164743.1|DMAU	CG10317|NP_650539.2|DMEL
OG0009313	LOC117145851|XP_033167559.1|DMAU	CG14879|NP_732131.1|DMEL
OG0009314	LOC117142491|XP_033162410.1|DMAU	GATAe|NP_650516.2|DMEL
OG0009315	LOC117144542|XP_033165669.1|DMAU	D1|NP_524286.1|DMEL
OG0009316	LOC117142216|XP_033161943.1|DMAU	CG8136|NP_731272.1|DMEL
OG0009317	LOC117145100|XP_033166511.1|DMAU	CG12885|NP_001263012.2|DMEL
OG0009318	LOC117143783|XP_033164515.1|DMAU	cDIP|NP_650951.1|DMEL
OG0009319	LOC117142531|XP_033162468.1|DMAU	CG4546|NP_650501.1|DMEL
OG0009320	LOC117143286|XP_033163758.1|DMAU	E_spl_m4-BFM|NP_524510.1|DMEL
OG0009321	LOC117144937|XP_033166280.1|DMAU	E_spl_mdelta-HLH|NP_524503.2|DMEL
OG0009322	LOC117143737|XP_033164437.1|DMAU	Sdr|NP_650408.1|DMEL
OG0009323	LOC117145001|XP_033166380.1|DMAU	Zif|NP_649657.1|DMEL
OG0009324	LOC117143853|XP_033164606.1|DMAU	Os-C|NP_001163543.1|DMEL
OG0009325	LOC117145466|XP_033167028.1|DMAU	CG8907|NP_001247146.1|DMEL
OG0009326	LOC117144671|XP_033165882.1|DMAU	CG14854|NP_001097791.1|DMEL
OG0009327	LOC117142547|XP_033162488.1|DMAU	Nph|NP_001097975.1|DMEL
OG0009328	LOC117145194|XP_033166646.1|DMAU	CG15522|NP_651749.1|DMEL
OG0009329	LOC117142595|XP_033162561.1|DMAU	eIF4G2|NP_651188.1|DMEL
OG0009330	LOC117142750|XP_033162822.1|DMAU	Adgf-D|NP_524345.2|DMEL
OG0009331	LOC117143511|XP_033164125.1|DMAU	CG14292|NP_650759.1|DMEL
OG0009332	LOC117145428|XP_033166966.1|DMAU	CG11656|NP_650251.1|DMEL
OG0009333	LOC117144744|XP_033165988.1|DMAU	CG5849|NP_650979.1|DMEL
OG0009334	LOC117143622|XP_033164279.1|DMAU	CG15545|NP_651830.1|DMEL
OG0009335	LOC117143880|XP_033164657.1|DMAU	COX7AL|NP_649793.1|DMEL
OG0009336	LOC117144418|XP_033165451.1|DMAU	Loxl1|NP_524607.1|DMEL
OG0009337	LOC117148261|XP_033171457.1|DMAU	CG2750|NP_572787.2|DMEL
OG0009338	LOC117145373|XP_033166888.1|DMAU	CG1092|NP_730797.2|DMEL
OG0009339	LOC117145684|XP_033167317.1|DMAU	TwdlF|NP_649443.1|DMEL
OG0009340	LOC117143131|XP_033163512.1|DMAU	yellow-e3|NP_650288.1|DMEL
OG0009341	LOC117145986|XP_033167791.1|DMAU	CG4360|NP_650879.1|DMEL
OG0009342	LOC117145178|XP_033166619.1|DMAU	CG6753|NP_650219.2|DMEL
OG0009343	LOC117143924|XP_033164730.1|DMAU	Dtg|NP_650220.2|DMEL
OG0009344	LOC117143748|XP_033164452.1|DMAU	Gr93a|NP_524442.2|DMEL
OG0009345	LOC117143060|XP_033163406.1|DMAU	CG5612|NP_651572.2|DMEL
OG0009346	LOC117143602|XP_033164245.1|DMAU	CG3330|NP_651558.2|DMEL
OG0009347	LOC117143897|XP_033164693.1|DMAU	TwdlD|NP_651492.1|DMEL
OG0009348	LOC117143841|XP_033164584.1|DMAU	Muted|NP_001036744.1|DMEL
OG0009349	LOC117142496|XP_033162418.1|DMAU	CG12783|NP_001262644.2|DMEL
OG0009350	LOC117143677|XP_033164353.1|DMAU	CG31010|NP_733398.1|DMEL
OG0009351	LOC117143758|XP_033164465.1|DMAU	PH4alphaPV|NP_733395.1|DMEL
OG0009352	LOC117143532|XP_033164155.1|DMAU	CG1077|NP_649617.1|DMEL
OG0009353	LOC117145118|XP_033166527.1|DMAU	CG13856|NP_651036.1|DMEL
OG0009354	LOC117146371|XP_033168461.1|DMAU	CG13144|NP_609415.1|DMEL
OG0009355	LOC117150502|XP_033173299.1|DMAU	Nepl7|NP_609577.2|DMEL
OG0009356	LOC117150973|XP_033174046.1|DMAU	CG8837|NP_608764.1|DMEL
OG0009357	LOC117140253|XP_033158990.1|DMAU	CG34163|NP_001097150.1|DMEL
OG0009358	LOC117151002|XP_033174099.1|DMAU	CG15418|NP_001334671.1|DMEL
OG0009359	LOC117150988|XP_033174081.1|DMAU	Ugt36A1|NP_524686.3|DMEL
OG0009360	LOC117150665|XP_033173552.1|DMAU	Mur29B|NP_723377.1|DMEL
OG0009361	LOC117150630|XP_033173490.1|DMAU	CG7778|NP_609214.1|DMEL
OG0009362	LOC117146494|XP_033168637.1|DMAU	CG14273|NP_609213.2|DMEL
OG0009363	LOC117135214|XP_033151194.1|DMAU	CG34125|NP_001036334.1|DMEL
OG0009364	LOC117150216|XP_033172904.1|DMAU	CG3557|NP_608680.1|DMEL
OG0009365	LOC117150731|XP_033173649.1|DMAU	Cf2|NP_001350854.1|DMEL
OG0009366	LOC117142263|XP_033162021.1|DMAU	CG31706|NP_723675.1|DMEL
OG0009367	LOC117144148|XP_033165072.1|DMAU	CG17217|NP_609555.1|DMEL
OG0009368	LOC117150926|XP_033173978.1|DMAU	CG33127|NP_787956.1|DMEL
OG0009369	LOC117142063|XP_033161835.1|DMAU	CG3345|NP_608509.1|DMEL
OG0009370	LOC117135216|XP_033151210.1|DMAU	CG14401|NP_001246115.1|DMEL
OG0009371	LOC117140847|XP_033159867.1|DMAU	CG31675|NP_724298.1|DMEL
OG0009372	LOC117135343|XP_033151435.1|DMAU	CG11601|NP_608513.1|DMEL
OG0009373	LOC117150267|XP_033172964.1|DMAU	ninaD|NP_724087.1|DMEL
