Orthogroup	DMAU.longest_only	DPSE.longest_only
OG0009679	LOC117150360|XP_033173111.1|DMAU	LOC4818058|XP_033236943.1|DPSE
OG0009680	LOC117150934|XP_033173991.1|DMAU	LOC6899232|XP_002136291.2|DPSE
OG0009681	LOC117137644|XP_033155069.1|DMAU	LOC4804483|XP_015039976.1|DPSE
OG0009682	LOC117138337|XP_033156266.1|DMAU	LOC6898482|XP_033233469.1|DPSE
OG0009683	LOC117137671|XP_033155121.1|DMAU	LOC4803461|XP_001360180.2|DPSE
OG0009684	LOC117137670|XP_033155120.1|DMAU	LOC4803460|XP_001360179.3|DPSE
OG0009685	LOC117137442|XP_033154772.1|DMAU	LOC4803464|XP_001360182.1|DPSE
OG0009686	LOC117138049|XP_033155754.1|DMAU	LOC6898367|XP_002138420.2|DPSE
OG0009687	LOC117136588|XP_033153451.1|DMAU	LOC4804113|XP_001360725.2|DPSE
OG0009688	LOC117135938|XP_033152409.1|DMAU	LOC4803737|XP_001360405.1|DPSE
OG0009689	LOC117138435|XP_033156437.1|DMAU	LOC4804820|XP_001361322.3|DPSE
OG0009690	LOC117136568|XP_033153415.1|DMAU	LOC4803895|XP_015039415.1|DPSE
OG0009691	LOC117135482|XP_033151592.1|DMAU	LOC6898231|XP_033233612.1|DPSE
OG0009692	LOC117138115|XP_033155866.1|DMAU	LOC4803815|XP_001360472.4|DPSE
OG0009693	LOC117135871|XP_033152298.1|DMAU	LOC4805464|XP_015040662.2|DPSE
OG0009694	LOC117136812|XP_033153769.1|DMAU	LOC4805645|XP_033234685.1|DPSE
OG0009695	LOC117137680|XP_033155140.1|DMAU	LOC4803549|XP_001360257.3|DPSE
OG0009696	LOC117136889|XP_033153890.1|DMAU	LOC6898058|XP_033235037.1|DPSE
OG0009697	LOC117140849|XP_033159866.1|DMAU	LOC6902222|XP_002133749.1|DPSE
OG0009698	LOC117137069|XP_033154185.1|DMAU	LOC4803439|XP_015039076.2|DPSE
OG0009699	LOC117137313|XP_033154585.1|DMAU	LOC4804750|XP_001361262.3|DPSE
OG0009700	LOC117136059|XP_033152599.1|DMAU	LOC4805440|XP_001361841.3|DPSE
OG0009701	LOC117142549|XP_033162490.1|DMAU	LOC6896713|XP_002136927.2|DPSE
OG0009702	LOC117137068|XP_033154184.1|DMAU	LOC6898087|XP_015039077.2|DPSE, LOC117185204|XP_033241493.1|DPSE, LOC6896665|XP_033241501.1|DPSE, LOC6896667|XP_002136882.3|DPSE
OG0009703	LOC117135344|XP_033151436.1|DMAU	LOC4817843|XP_001357460.4|DPSE
OG0009704	LOC117136301|XP_033153038.1|DMAU	LOC4804029|XP_001360659.2|DPSE
OG0009705	LOC117135795|XP_033152179.1|DMAU	LOC4803535|XP_001360245.2|DPSE
OG0009706	LOC117137009|XP_033154089.1|DMAU	LOC4804280|XP_001360861.3|DPSE
OG0009707	LOC117142475|XP_033162381.1|DMAU	LOC4801506|XP_001358585.2|DPSE
OG0009708	LOC117135840|XP_033152244.1|DMAU	LOC4803462|XP_001360181.1|DPSE
OG0009709	LOC117135837|XP_033152240.1|DMAU	LOC4803467|XP_001360185.1|DPSE
OG0009710	LOC117135836|XP_033152239.1|DMAU	LOC4803468|XP_001360186.2|DPSE
OG0009711	LOC117137519|XP_033154894.1|DMAU	LOC4803478|XP_001360196.2|DPSE
OG0009712	LOC117140940|XP_033160027.1|DMAU	LOC6900018|XP_002135383.1|DPSE
OG0009713	LOC117137399|XP_033154711.1|DMAU	LOC4805081|XP_001361543.2|DPSE
OG0009714	LOC117135826|XP_033152226.1|DMAU	LOC4804879|XP_001361367.3|DPSE
OG0009715	LOC117136714|XP_033153629.1|DMAU	LOC4803388|XP_001357533.3|DPSE
OG0009716	LOC117135900|XP_033152340.1|DMAU	LOC117183534|XP_033233485.1|DPSE
OG0009717	LOC117136688|XP_033153593.1|DMAU	LOC4804610|XP_001361143.5|DPSE
OG0009718	LOC117136992|XP_033154059.1|DMAU	LOC6898806|XP_002138780.1|DPSE
OG0009719	LOC117137646|XP_033155074.1|DMAU	LOC4805602|XP_001361979.1|DPSE
OG0009720	LOC117138563|XP_033156614.1|DMAU	LOC4805683|XP_001362042.2|DPSE
OG0009721	LOC117137279|XP_033154541.1|DMAU	LOC6898177|XP_002138248.2|DPSE
OG0009722	LOC117137689|XP_033155149.1|DMAU	LOC4803684|XP_001360360.1|DPSE
OG0009723	LOC117140322|XP_033159060.1|DMAU	LOC4812456|XP_033239486.1|DPSE
OG0009724	LOC117137114|XP_033154297.1|DMAU	LOC4805530|XP_001361918.3|DPSE
OG0009725	LOC117135975|XP_033152474.1|DMAU	LOC4804461|XP_033233235.1|DPSE
OG0009726	LOC117144808|XP_033166076.1|DMAU	LOC4802075|XP_001359067.1|DPSE
OG0009727	LOC117137211|XP_033154457.1|DMAU	LOC4804397|XP_001360967.3|DPSE
OG0009728	LOC117136204|XP_033152847.1|DMAU	LOC6898716|XP_002138712.2|DPSE
OG0009729	LOC117137613|XP_033155030.1|DMAU	LOC4804958|XP_001361437.2|DPSE
OG0009730	LOC117146636|XP_033168860.1|DMAU	LOC4815102|XP_001354692.4|DPSE
OG0009731	LOC117137032|XP_033154128.1|DMAU	LOC4805405|XP_001361810.5|DPSE
OG0009732	LOC117136294|XP_033153028.1|DMAU	LOC4803603|XP_001360298.3|DPSE
OG0009733	LOC117147493|XP_033170286.1|DMAU	LOC6901495|XP_002134181.2|DPSE
OG0009734	LOC117148716|XP_033172156.1|DMAU	LOC4814780|XP_001355211.3|DPSE
OG0009735	LOC117140890|XP_033159933.1|DMAU	LOC6902806|XP_002132543.1|DPSE
OG0009736	LOC117146947|XP_033169492.1|DMAU	LOC4815435|XP_033241428.1|DPSE
OG0009737	LOC117144173|XP_033165105.1|DMAU	LOC4801390|XP_001358491.2|DPSE
OG0009738	LOC117147751|XP_033170650.1|DMAU	LOC4814281|XP_001354362.4|DPSE
OG0009739	LOC117147196|XP_033169887.1|DMAU	LOC4814310|XP_001354363.2|DPSE
OG0009740	LOC117148578|XP_033171936.1|DMAU	LOC4814693|XP_001354863.3|DPSE
OG0009741	LOC117146848|XP_033169304.1|DMAU	LOC6903369|XP_002132251.3|DPSE
OG0009742	LOC117148056|XP_033171133.1|DMAU	LOC4814868|XP_033237775.1|DPSE
OG0009743	LOC117148142|XP_033171260.1|DMAU	LOC4815387|XP_015041474.1|DPSE
OG0009744	LOC117147293|XP_033170032.1|DMAU	LOC4814337|XP_001354452.2|DPSE
OG0009745	LOC117146579|XP_033168780.1|DMAU	LOC4815257|XP_001354634.2|DPSE
OG0009746	LOC117140508|XP_033159372.1|DMAU	LOC6902127|XP_002133658.2|DPSE
OG0009747	LOC117145115|XP_033166528.1|DMAU	LOC4817524|XP_001356939.3|DPSE
OG0009748	LOC117148938|XP_033172555.1|DMAU	LOC4814939|XP_033237608.1|DPSE, LOC6901624|XP_002134294.2|DPSE
OG0009749	LOC117141529|XP_033160909.1|DMAU	LOC4812984|XP_001353948.2|DPSE
OG0009750	LOC117140228|XP_033158918.1|DMAU	LOC4813506|XP_001354029.2|DPSE
OG0009751	LOC117146868|XP_033169348.1|DMAU	LOC4815507|XP_001355662.2|DPSE
OG0009752	LOC117148687|XP_033172117.1|DMAU	LOC6901839|XP_002133377.1|DPSE
OG0009753	LOC117148686|XP_033172116.1|DMAU	LOC6901838|XP_002133376.2|DPSE
OG0009754	LOC117137681|XP_033155141.1|DMAU	LOC4803548|XP_001360256.4|DPSE
OG0009755	LOC117147189|XP_033169882.1|DMAU	LOC4814553|XP_001355108.2|DPSE
OG0009756	LOC117146817|XP_033169262.1|DMAU	LOC4814244|XP_001354416.3|DPSE
OG0009757	LOC117138692|XP_033156842.1|DMAU	LOC4804622|XP_001361155.2|DPSE
OG0009758	LOC117144470|XP_033165530.1|DMAU	LOC6896760|XP_002136967.2|DPSE
OG0009759	LOC117148914|XP_033172524.1|DMAU	LOC6901170|XP_002133871.1|DPSE
OG0009760	LOC117146460|XP_033168583.1|DMAU	LOC4815634|XP_033239909.1|DPSE
OG0009761	LOC117146477|XP_033168608.1|DMAU	LOC4816077|XP_001355470.4|DPSE
OG0009762	LOC117148585|XP_033171948.1|DMAU	LOC4815844|XP_001355543.2|DPSE
OG0009763	LOC117139266|XP_033157377.1|DMAU	LOC6900116|XP_033241139.1|DPSE
OG0009764	LOC117140421|XP_033159197.1|DMAU	LOC4812411|XP_033239693.1|DPSE
OG0009765	LOC117139750|XP_033158205.1|DMAU	LOC4811978|XP_001352871.2|DPSE
OG0009766	LOC117140971|XP_033160094.1|DMAU	LOC4813496|XP_001353834.1|DPSE
OG0009767	LOC117141082|XP_033160271.1|DMAU	LOC6900708|XP_002135071.2|DPSE
OG0009768	LOC117140986|XP_033160128.1|DMAU	LOC6900074|XP_002135438.2|DPSE
OG0009769	LOC117140911|XP_033159976.1|DMAU	LOC4814012|XP_001354167.2|DPSE
OG0009770	LOC117140968|XP_033160086.1|DMAU	LOC4813714|XP_001353253.3|DPSE
OG0009771	LOC117142098|XP_033161874.1|DMAU	LOC4812145|XP_003736176.3|DPSE
OG0009772	LOC117140600|XP_033159501.1|DMAU	LOC4814137|XP_015042435.2|DPSE
OG0009773	LOC117139959|XP_033158543.1|DMAU	LOC4812163|XP_001352829.2|DPSE
OG0009774	LOC117142050|XP_033161814.1|DMAU	LOC4813493|XP_001353808.3|DPSE
OG0009775	LOC117140954|XP_033160064.1|DMAU	LOC4812875|XP_001353258.2|DPSE
OG0009776	LOC117140411|XP_033159176.1|DMAU	LOC4813383|XP_001353711.4|DPSE
OG0009777	LOC117141842|XP_033161393.1|DMAU	LOC4813636|XP_001353763.4|DPSE
OG0009778	LOC117142003|XP_033161743.1|DMAU	LOC6900991|XP_002134687.3|DPSE
OG0009779	LOC117140071|XP_033158711.1|DMAU	LOC4813474|XP_015043218.2|DPSE
OG0009780	LOC117140069|XP_033158705.1|DMAU	LOC4813103|XP_015043216.2|DPSE
OG0009781	LOC117139649|XP_033158002.1|DMAU	LOC4814125|XP_033239148.1|DPSE
OG0009782	LOC117141121|XP_033160335.1|DMAU	LOC4813041|XP_001353472.2|DPSE
OG0009783	LOC117139640|XP_033157991.1|DMAU	LOC26532352|XP_015043276.1|DPSE
OG0009784	LOC117141996|XP_033161735.1|DMAU	LOC4812900|XP_001354056.2|DPSE
OG0009785	LOC117140255|XP_033158952.1|DMAU	LOC4813923|XP_001354086.3|DPSE
OG0009786	LOC117141895|XP_033161487.1|DMAU	LOC4814184|XP_001354310.3|DPSE
OG0009787	LOC117141894|XP_033161486.1|DMAU	LOC4814182|XP_001354306.1|DPSE
OG0009788	LOC117141472|XP_033160833.1|DMAU	LOC4813833|XP_001354030.1|DPSE
OG0009789	LOC117139842|XP_033158380.1|DMAU	LOC4813822|XP_001353476.3|DPSE
OG0009790	LOC117137033|XP_033154129.1|DMAU	LOC6898831|XP_002138804.1|DPSE
OG0009791	LOC117140947|XP_033160036.1|DMAU	LOC4812726|XP_001353105.3|DPSE
OG0009792	LOC117142086|XP_033161858.1|DMAU	LOC4813768|XP_001353816.2|DPSE
OG0009793	LOC117140886|XP_033159929.1|DMAU	LOC4812072|XP_001352476.3|DPSE
OG0009794	LOC117145712|XP_033167349.1|DMAU	LOC4803047|XP_033232390.1|DPSE
OG0009795	LOC117148610|XP_033171983.1|DMAU	LOC4815321|XP_001355115.3|DPSE
OG0009796	LOC117139255|XP_033157362.1|DMAU	LOC4812882|XP_001353638.3|DPSE
OG0009797	LOC117140961|XP_033160072.1|DMAU	LOC4812617|XP_001352526.1|DPSE
OG0009798	LOC117140958|XP_033160070.1|DMAU	LOC4812344|XP_001352527.3|DPSE
OG0009799	LOC117139812|XP_033158334.1|DMAU	LOC4813920|XP_001353222.3|DPSE
OG0009800	LOC117140113|XP_033158768.1|DMAU	LOC4813160|XP_033238581.1|DPSE
OG0009801	LOC117139566|XP_033157857.1|DMAU	LOC4812384|XP_033240002.1|DPSE
OG0009802	LOC117141057|XP_033160235.1|DMAU	LOC6900189|XP_015043929.2|DPSE
OG0009803	LOC117141663|XP_033161144.1|DMAU	LOC4812149|XP_001352561.4|DPSE
OG0009804	LOC117140942|XP_033160030.1|DMAU	LOC4812121|XP_001352551.1|DPSE
OG0009805	LOC117139944|XP_033158523.1|DMAU	LOC4812538|XP_001352550.1|DPSE
OG0009806	LOC117141360|XP_033160658.1|DMAU	LOC4812372|XP_001352548.3|DPSE
OG0009807	LOC117141613|XP_033161024.1|DMAU	LOC4812610|XP_033238771.1|DPSE
OG0009808	LOC117141120|XP_033160334.1|DMAU	LOC13036433|XP_003736172.2|DPSE
OG0009809	LOC117141603|XP_033161010.1|DMAU	LOC4813346|XP_001353337.3|DPSE
OG0009810	LOC117140642|XP_033159573.1|DMAU	LOC6900875|XP_033238055.1|DPSE
OG0009811	LOC117140558|XP_033159445.1|DMAU	LOC6900874|XP_002135231.3|DPSE
OG0009812	LOC117140749|XP_033159721.1|DMAU	LOC4814019|XP_001354186.3|DPSE
OG0009813	LOC117142055|XP_033161820.1|DMAU	LOC4812317|XP_001352949.2|DPSE
OG0009814	LOC117141655|XP_033161119.1|DMAU	LOC4812937|XP_001353704.3|DPSE
OG0009815	LOC117138985|XP_033156945.1|DMAU	LOC4812244|XP_001352917.2|DPSE
OG0009816	LOC117140404|XP_033159166.1|DMAU	LOC4813630|XP_001353545.2|DPSE
OG0009817	LOC117139874|XP_033158422.1|DMAU	LOC4813011|XP_001353544.4|DPSE
OG0009818	LOC117139902|XP_033158473.1|DMAU	LOC4813590|XP_001353596.4|DPSE
OG0009819	LOC117139900|XP_033158471.1|DMAU	LOC4813470|XP_001353597.3|DPSE
OG0009820	LOC117140800|XP_033159788.1|DMAU	LOC4813839|XP_001353598.4|DPSE
OG0009821	LOC117141094|XP_033160300.1|DMAU	LOC4812075|XP_015044077.2|DPSE
OG0009822	LOC117139914|XP_033158487.1|DMAU	LOC4813504|XP_001353975.2|DPSE
OG0009824	LOC117140402|XP_033159163.1|DMAU	LOC4813042|XP_001353932.3|DPSE
OG0009825	LOC117139279|XP_033157397.1|DMAU	LOC4812346|XP_001352896.2|DPSE
OG0009826	LOC117141263|XP_033160523.1|DMAU	LOC4812264|XP_001352385.1|DPSE
OG0009827	LOC117141384|XP_033160689.1|DMAU	LOC4812629|XP_001352384.4|DPSE
OG0009828	LOC117141069|XP_033160257.1|DMAU	LOC4813867|XP_001353921.1|DPSE
OG0009829	LOC117141714|XP_033161218.1|DMAU	LOC4813759|XP_001353433.2|DPSE
OG0009830	LOC117141219|XP_033160469.1|DMAU	LOC4813600|XP_001353513.2|DPSE
OG0009831	LOC117140340|XP_033159080.1|DMAU	LOC4812751|XP_001353511.4|DPSE
OG0009832	LOC117141153|XP_033160383.1|DMAU	LOC4813538|XP_001353510.2|DPSE
OG0009833	LOC117141254|XP_033160513.1|DMAU	LOC6900337|XP_015042547.1|DPSE
OG0009834	LOC117136597|XP_033153469.1|DMAU	LOC4803942|XP_001360581.1|DPSE
OG0009835	LOC117136048|XP_033152584.1|DMAU	LOC6898301|XP_002138363.2|DPSE
OG0009836	LOC117143053|XP_033163393.1|DMAU	LOC4803238|XP_001360011.2|DPSE
OG0009837	LOC117143477|XP_033164082.1|DMAU	LOC4802094|XP_033239336.1|DPSE
OG0009838	LOC117143498|XP_033164110.1|DMAU	LOC4817654|XP_001357046.2|DPSE
OG0009839	LOC117136084|XP_033152647.1|DMAU	LOC26532626|XP_015040270.2|DPSE
OG0009840	LOC117136613|XP_033153523.1|DMAU	LOC6902725|XP_002133239.2|DPSE
OG0009841	LOC117137452|XP_033154825.1|DMAU	LOC4817842|XP_001357209.3|DPSE
OG0009842	LOC117141815|XP_033161359.1|DMAU	LOC4813112|XP_001353206.2|DPSE
OG0009843	LOC117141273|XP_033160534.1|DMAU	LOC6900512|XP_002134901.1|DPSE
OG0009844	LOC117139548|XP_033157829.1|DMAU	LOC4813024|XP_001353689.1|DPSE
OG0009845	LOC117135599|XP_033151836.1|DMAU	LOC4804981|XP_001361455.2|DPSE
OG0009846	LOC117150786|XP_033173723.1|DMAU	LOC4817956|XP_001357373.4|DPSE
OG0009847	LOC117146937|XP_033169476.1|DMAU	LOC4814371|XP_001354455.4|DPSE
OG0009848	LOC117146778|XP_033169193.1|DMAU	LOC4815783|XP_001355413.3|DPSE
OG0009849	LOC117144823|XP_033166097.1|DMAU	LOC4800364|XP_003736189.1|DPSE
OG0009850	LOC117148911|XP_033172518.1|DMAU	LOC6901180|XP_002133881.2|DPSE
OG0009851	LOC117146697|XP_033168978.1|DMAU	LOC6902838|XP_002132574.3|DPSE, LOC117183977|XP_033235633.1|DPSE
OG0009852	LOC117140201|XP_033158877.1|DMAU	LOC6897508|XP_002137657.2|DPSE
OG0009853	LOC117148057|XP_033171137.1|DMAU	LOC6901529|XP_002134203.2|DPSE
OG0009854	LOC117147753|XP_033170655.1|DMAU	LOC6901024|XP_033239698.1|DPSE
OG0009855	LOC117146598|XP_033168817.1|DMAU	LOC4816100|XP_001355810.4|DPSE
OG0009856	LOC117142252|XP_033162001.1|DMAU	LOC4818126|XP_033236224.1|DPSE
OG0009857	LOC117136782|XP_033153767.1|DMAU	LOC4816451|XP_001356258.3|DPSE
OG0009858	LOC117151080|XP_033174216.1|DMAU	LOC6902783|XP_002132520.3|DPSE, LOC117185130|XP_033240968.1|DPSE
OG0009859	LOC117140574|XP_033159469.1|DMAU	LOC4816767|XP_001356116.2|DPSE
OG0009860	LOC117150891|XP_033173918.1|DMAU	LOC4811732|XP_001352303.3|DPSE
OG0009861	LOC117146314|XP_033168262.1|DMAU	LOC4817635|XP_001357030.3|DPSE
OG0009862	LOC117150453|XP_033173233.1|DMAU	LOC4817244|XP_001356504.4|DPSE
OG0009864	LOC117143137|XP_033163525.1|DMAU	LOC6903084|XP_002132802.3|DPSE
OG0009865	LOC117150814|XP_033173766.1|DMAU	LOC4817693|XP_033235747.1|DPSE
OG0009866	LOC117140802|XP_033159792.1|DMAU	LOC6900686|XP_033239254.1|DPSE
OG0009867	LOC117138957|XP_033156888.1|DMAU	LOC4812085|XP_033238393.1|DPSE
OG0009868	LOC117141311|XP_033160588.1|DMAU	LOC4812991|XP_001353627.2|DPSE
OG0009870	LOC117140819|XP_033159817.1|DMAU	LOC4813716|XP_001353970.3|DPSE
OG0009871	LOC117136346|XP_033153100.1|DMAU	LOC4805191|XP_004444413.1|DPSE
OG0009872	LOC117135684|XP_033151977.1|DMAU	LOC4805545|XP_001361931.3|DPSE
OG0009873	LOC117138380|XP_033156340.1|DMAU	LOC6898818|XP_002138792.2|DPSE
OG0009874	LOC117141175|XP_033160404.1|DMAU	LOC4813273|XP_001353960.1|DPSE
OG0009875	LOC117139894|XP_033158463.1|DMAU	LOC4812580|XP_001352387.3|DPSE
OG0009876	LOC117138305|XP_033156199.1|DMAU	LOC26533904|XP_033233446.1|DPSE
OG0009877	LOC117138005|XP_033155697.1|DMAU	LOC4804507|XP_001361059.3|DPSE
OG0009878	LOC117138311|XP_033156210.1|DMAU	LOC4804938|XP_001361420.2|DPSE
OG0009879	LOC117136733|XP_033153654.1|DMAU	LOC4805365|XP_001361777.4|DPSE
OG0009880	LOC117136358|XP_033153116.1|DMAU	LOC4805221|XP_001361661.2|DPSE
OG0009881	LOC117137200|XP_033154441.1|DMAU	LOC4803345|XP_015039045.2|DPSE
OG0009882	LOC117136730|XP_033153652.1|DMAU	LOC26534142|XP_015040003.2|DPSE
OG0009883	LOC117137779|XP_033155295.1|DMAU	LOC4804638|XP_001361168.3|DPSE
OG0009884	LOC117137780|XP_033155296.1|DMAU	LOC4804640|XP_001361170.2|DPSE
OG0009885	LOC117136929|XP_033153960.1|DMAU	LOC4805133|XP_001361587.2|DPSE
OG0009886	LOC117135809|XP_033152203.1|DMAU	LOC6898401|XP_015039672.2|DPSE
OG0009887	LOC117136892|XP_033153896.1|DMAU	LOC4805060|XP_015040409.2|DPSE
OG0009888	LOC117137409|XP_033154726.1|DMAU	LOC6898703|XP_033234231.1|DPSE
OG0009889	LOC117136826|XP_033153791.1|DMAU	LOC4803724|XP_001360397.2|DPSE
OG0009890	LOC117137061|XP_033154165.1|DMAU	LOC4805691|XP_001362050.1|DPSE
OG0009891	LOC117143958|XP_033164784.1|DMAU	LOC6898898|XP_002138868.1|DPSE
OG0009892	LOC117146429|XP_033168527.1|DMAU	LOC6897265|XP_002137426.2|DPSE, LOC26532112|XP_033239828.1|DPSE, LOC6901732|XP_002134401.2|DPSE
OG0009893	LOC117137759|XP_033155264.1|DMAU	LOC4804355|XP_001360929.3|DPSE
OG0009894	LOC117142778|XP_033162858.1|DMAU	LOC4802019|XP_033235875.1|DPSE
OG0009895	LOC117142918|XP_033163107.1|DMAU	LOC4802947|XP_001359760.5|DPSE
OG0009896	LOC117145499|XP_033167070.1|DMAU	LOC6897569|XP_002137714.2|DPSE
OG0009897	LOC117145148|XP_033166579.1|DMAU	LOC4803313|XP_033241850.1|DPSE
OG0009898	LOC117143027|XP_033163303.1|DMAU	LOC4802402|XP_001359327.2|DPSE
OG0009899	LOC117143626|XP_033164291.1|DMAU	LOC4801948|XP_001358963.3|DPSE
OG0009900	LOC117145177|XP_033166618.1|DMAU	LOC4801386|XP_001358487.5|DPSE
OG0009901	LOC117143315|XP_033163849.1|DMAU	LOC4802174|XP_001359146.2|DPSE
OG0009902	LOC117143869|XP_033164625.1|DMAU	LOC4803226|XP_033235604.1|DPSE
OG0009903	LOC117142387|XP_033162220.1|DMAU	LOC4802914|XP_001359738.1|DPSE
OG0009904	LOC117143001|XP_033163256.1|DMAU	LOC4801061|XP_001358225.3|DPSE
OG0009905	LOC117142907|XP_033163081.1|DMAU	LOC6897420|XP_002137572.3|DPSE
OG0009906	LOC117149940|XP_033172732.1|DMAU, LOC117143986|XP_033164818.1|DMAU, LOC117149025|XP_033172596.1|DMAU	LOC4802000|XP_033236002.1|DPSE
OG0009907	LOC117144058|XP_033164957.1|DMAU	LOC4800893|XP_001358087.2|DPSE
OG0009909	LOC117142632|XP_033162627.1|DMAU	LOC4801146|XP_001358284.3|DPSE
OG0009910	LOC117142865|XP_033163019.1|DMAU	LOC4801709|XP_001358756.5|DPSE
OG0009911	LOC117137124|XP_033154313.1|DMAU	LOC6898193|XP_002138262.2|DPSE
OG0009912	LOC117147790|XP_033170726.1|DMAU	LOC6902624|XP_002133150.2|DPSE, LOC4816609|XP_001356122.3|DPSE
OG0009913	LOC117135553|XP_033151744.1|DMAU	LOC4816401|XP_001356161.3|DPSE
OG0009915	LOC117150847|XP_033173808.1|DMAU	LOC4817518|XP_001356934.3|DPSE, LOC6903135|XP_002132843.3|DPSE
OG0009916	LOC117135597|XP_033151828.1|DMAU	LOC4816384|XP_001356216.4|DPSE
OG0009919	LOC117143386|XP_033163958.1|DMAU, LOC117140780|XP_033159757.1|DMAU	LOC26531953|XP_015036782.2|DPSE
OG0009922	LOC117139539|XP_033157805.1|DMAU	LOC26533341|XP_015042972.1|DPSE
OG0009925	LOC117143011|XP_033163269.1|DMAU	LOC4802368|XP_001359297.4|DPSE
OG0009927	LOC117147736|XP_033170624.1|DMAU	LOC4815867|XP_001355460.2|DPSE
OG0009928	LOC117144038|XP_033164896.1|DMAU	LOC4800419|XP_001357698.3|DPSE
OG0009930	LOC117147988|XP_033171029.1|DMAU	LOC4815312|XP_015042137.2|DPSE
OG0009931	LOC117138427|XP_033156427.1|DMAU	LOC4803702|XP_001360377.4|DPSE
OG0009932	LOC117136064|XP_033152605.1|DMAU	LOC4804721|XP_001361239.4|DPSE
OG0009934	LOC117140221|XP_033158910.1|DMAU	LOC26534338|XP_015043101.1|DPSE
OG0009937	LOC117141049|XP_033160221.1|DMAU	LOC117184614|XP_033238916.1|DPSE
OG0009938	LOC117148478|XP_033171744.1|DMAU	LOC4814598|XP_001354622.3|DPSE
OG0009940	LOC117144388|XP_033165413.1|DMAU	LOC6897702|XP_003736785.2|DPSE
OG0009941	LOC117135113|XP_033151021.1|DMAU	LOC4818077|XP_001357481.2|DPSE
OG0009942	LOC117135658|XP_033151932.1|DMAU	LOC4805639|XP_015040760.2|DPSE
OG0009943	LOC117135843|XP_033152658.1|DMAU	LOC4818029|XP_001357396.4|DPSE
OG0009944	LOC117147735|XP_033170623.1|DMAU	LOC4815404|XP_001355461.2|DPSE
OG0009945	LOC117146912|XP_033169427.1|DMAU	LOC4815451|XP_001355401.3|DPSE
OG0009946	LOC117145937|XP_033167705.1|DMAU	LOC13036446|XP_003736829.1|DPSE
OG0009947	LOC117140159|XP_033158822.1|DMAU	LOC4811971|XP_001352700.3|DPSE
OG0009948	LOC117146480|XP_033168610.1|DMAU	LOC4815512|XP_001355478.1|DPSE
OG0009949	LOC117145052|XP_033166450.1|DMAU	LOC4802499|XP_015037869.2|DPSE
OG0009950	LOC117143934|XP_033164742.1|DMAU	LOC4802846|XP_001359682.3|DPSE
OG0009951	LOC117145518|XP_033167101.1|DMAU	LOC6897916|XP_002138018.2|DPSE
OG0009953	LOC117144390|XP_033165416.1|DMAU	LOC6897701|XP_002137827.2|DPSE
OG0009954	LOC117142928|XP_033163117.1|DMAU	LOC4802575|XP_001359470.4|DPSE
OG0009955	LOC117136086|XP_033152651.1|DMAU	LOC4804075|XP_015039589.2|DPSE
OG0009956	LOC117147881|XP_033170855.1|DMAU	LOC4814515|XP_001354543.2|DPSE
OG0009957	LOC117145839|XP_033167537.1|DMAU	LOC4800259|XP_001357634.1|DPSE
OG0009958	LOC117144868|XP_033166167.1|DMAU	LOC4801139|XP_001358278.3|DPSE
OG0009960	LOC117145914|XP_033167660.1|DMAU	LOC4802759|XP_001359620.2|DPSE
OG0009961	LOC117144070|XP_033164971.1|DMAU	LOC4802767|XP_001359627.3|DPSE
OG0009962	LOC117143536|XP_033164160.1|DMAU	LOC4801270|XP_001358390.4|DPSE
OG0009963	LOC117143170|XP_033163575.1|DMAU	LOC26532274|XP_015037356.1|DPSE
OG0009964	LOC117145321|XP_033166808.1|DMAU	LOC4800573|XP_001357824.1|DPSE
OG0009965	LOC117145613|XP_033167219.1|DMAU	LOC4800382|XP_001357667.4|DPSE
OG0009966	LOC117146979|XP_033169541.1|DMAU	LOC4817470|XP_015035983.2|DPSE
OG0009967	LOC117150712|XP_033173618.1|DMAU	LOC4817384|XP_001356883.4|DPSE
OG0009968	LOC117150928|XP_033173980.1|DMAU	LOC26533475|XP_015035823.1|DPSE, LOC6902820|XP_033235631.1|DPSE
OG0009969	LOC117150364|XP_033173115.1|DMAU	LOC26534211|XP_015035953.1|DPSE
OG0009970	LOC117150565|XP_033173407.1|DMAU	LOC4817408|XP_001356662.2|DPSE
OG0009971	LOC117136857|XP_033153851.1|DMAU	LOC6903276|XP_002132975.2|DPSE
OG0009972	LOC117135244|XP_033151322.1|DMAU	LOC26532478|XP_015044388.2|DPSE
OG0009973	LOC117137993|XP_033155671.1|DMAU	LOC6903317|XP_002132505.3|DPSE
OG0009974	LOC117137662|XP_033155112.1|DMAU	LOC4816629|XP_001356098.3|DPSE
OG0009975	LOC117143039|XP_033163407.1|DMAU	LOC4816739|XP_001356082.2|DPSE
OG0009976	LOC117135335|XP_033151427.1|DMAU	LOC4816252|XP_001355822.2|DPSE
OG0009977	LOC117150690|XP_033173591.1|DMAU	LOC4816780|XP_015035709.2|DPSE
OG0009978	LOC117147585|XP_033170425.1|DMAU	LOC4817405|XP_001356310.1|DPSE
OG0009979	LOC117145395|XP_033166925.1|DMAU	LOC4816413|XP_001356130.3|DPSE
OG0009980	LOC117136313|XP_033153052.1|DMAU	LOC6900352|XP_002134748.3|DPSE
OG0009981	LOC117138117|XP_033155868.1|DMAU	LOC6898368|XP_002138421.3|DPSE
