Orthogroup	DMAU.longest_only	DEUG.longest_only
OG0011012	LOC117144345|XP_033165348.1|DMAU	LOC108117085|XP_017084746.1|DEUG
OG0011013	LOC117144424|XP_033165458.1|DMAU	LOC108111502|XP_017076503.1|DEUG
OG0011014	LOC117143943|XP_033164768.1|DMAU	LOC108116302|XP_017083580.1|DEUG
OG0011016	LOC117141559|XP_033160957.1|DMAU	LOC108113851|XP_017080050.1|DEUG
OG0011017	LOC117145835|XP_033167526.1|DMAU	LOC108108364|XP_017071899.1|DEUG
OG0011018	LOC117146001|XP_033167811.1|DMAU	LOC108116831|XP_017084371.1|DEUG
OG0011019	LOC117145770|XP_033167438.1|DMAU, LOC117149942|XP_033172734.1|DMAU, LOC117149028|XP_033172598.1|DMAU	LOC108116840|XP_017084385.1|DEUG
OG0011020	LOC117143772|XP_033164492.1|DMAU	LOC108116197|XP_017083426.1|DEUG
OG0011021	LOC117144623|XP_033165808.1|DMAU	LOC108109434|XP_017073423.1|DEUG
OG0011022	LOC117145969|XP_033167761.1|DMAU	LOC108117241|XP_017085068.1|DEUG
OG0011023	LOC117144090|XP_033164996.1|DMAU	LOC108109582|XP_017073647.1|DEUG
OG0011024	LOC117143663|XP_033164334.1|DMAU	LOC108109407|XP_017073393.1|DEUG
OG0011025	LOC117143966|XP_033164791.1|DMAU	LOC108116838|XP_017084380.1|DEUG
OG0011026	LOC117145739|XP_033167391.1|DMAU	LOC108111271|XP_017076148.1|DEUG
OG0011027	LOC117143239|XP_033163681.1|DMAU	LOC108115828|XP_017082908.1|DEUG
OG0011028	LOC117136195|XP_033152831.1|DMAU	LOC108112992|XP_017078892.1|DEUG
OG0011029	LOC117137605|XP_033155015.1|DMAU	LOC108106257|XP_017068710.1|DEUG
OG0011030	LOC117135643|XP_033151910.1|DMAU	LOC108112293|XP_017077606.1|DEUG
OG0011031	LOC117136022|XP_033152530.1|DMAU	LOC108112970|XP_017078860.1|DEUG
OG0011032	LOC117138007|XP_033155700.1|DMAU	LOC108107204|XP_017070109.1|DEUG
OG0011033	LOC117138524|XP_033156553.1|DMAU	LOC108107316|XP_017070278.1|DEUG
OG0011034	LOC117138172|XP_033155949.1|DMAU	LOC108106353|XP_017068822.1|DEUG
OG0011035	LOC117142268|XP_033162036.1|DMAU	LOC108106866|XP_017069599.1|DEUG
OG0011036	LOC117139133|XP_033157178.1|DMAU	LOC108107175|XP_017070081.1|DEUG
OG0011037	LOC117150741|XP_033173666.1|DMAU	LOC108110821|XP_017075549.1|DEUG
OG0011038	LOC117150614|XP_033173471.1|DMAU	LOC108111406|XP_017076349.1|DEUG
OG0011039	LOC117135878|XP_033152317.1|DMAU	LOC108111997|XP_017077222.1|DEUG
OG0011040	LOC117143559|XP_033164196.1|DMAU	LOC108111494|XP_017076493.1|DEUG
OG0011041	LOC117150839|XP_033173798.1|DMAU	LOC108103511|XP_017064511.1|DEUG
OG0011042	LOC117145985|XP_033167790.1|DMAU	LOC108105768|XP_017067977.1|DEUG
OG0011043	LOC117145799|XP_033167484.1|DMAU	LOC108105168|XP_017067097.1|DEUG
OG0011044	LOC117140694|XP_033159647.1|DMAU	LOC108107718|XP_017070827.1|DEUG
OG0011045	LOC117147077|XP_033169731.1|DMAU	LOC108118143|XP_017086191.1|DEUG
OG0011046	LOC117139611|XP_033157947.1|DMAU	LOC108104728|XP_017066450.1|DEUG
OG0011047	LOC117146401|XP_033168476.1|DMAU	LOC108104342|XP_017065824.1|DEUG
OG0011048	LOC117148266|XP_033171469.1|DMAU	LOC108105015|XP_017066903.1|DEUG
OG0011049	LOC117148087|XP_033171185.1|DMAU	LOC108105041|XP_017066931.1|DEUG
OG0011050	LOC117146735|XP_033169073.1|DMAU	LOC108104416|XP_017065960.1|DEUG
OG0011051	LOC117139505|XP_033157746.1|DMAU	LOC108107867|XP_017071134.1|DEUG
OG0011052	LOC117141585|XP_033160990.1|DMAU	LOC108114723|XP_017081319.1|DEUG
OG0011053	LOC117142012|XP_033161756.1|DMAU	LOC108113897|XP_017080092.1|DEUG
OG0011054	LOC117139224|XP_033157316.1|DMAU	LOC108113924|XP_017080120.1|DEUG
OG0011055	LOC117141911|XP_033161522.1|DMAU	LOC108108707|XP_017072305.1|DEUG
OG0011056	LOC117141485|XP_033160857.1|DMAU	LOC108117905|XP_017085975.1|DEUG
OG0011057	LOC117138608|XP_033156708.1|DMAU	LOC108112162|XP_017077400.1|DEUG
OG0011058	LOC117150871|XP_033173882.1|DMAU	LOC108110578|XP_017075164.1|DEUG
OG0011060	LOC117138565|XP_033156616.1|DMAU	LOC108112365|XP_017077684.1|DEUG
OG0011061	LOC117144655|XP_033165846.1|DMAU	LOC108116082|XP_017083289.1|DEUG
OG0011062	LOC117140548|XP_033159433.1|DMAU	LOC108116744|XP_017084252.1|DEUG
OG0011063	LOC117146273|XP_033168159.1|DMAU	LOC108105834|XP_017068070.1|DEUG
OG0011067	LOC117140956|XP_033160068.1|DMAU	LOC108109834|XP_017074068.1|DEUG
OG0011077	LOC117138125|XP_033155878.1|DMAU	LOC108107416|XP_017070434.1|DEUG
OG0011078	LOC117140634|XP_033159550.1|DMAU	LOC108114073|XP_017080317.1|DEUG
OG0011079	LOC117144957|XP_033166304.1|DMAU	LOC108116871|XP_017084440.1|DEUG
OG0011080	LOC117144922|XP_033166263.1|DMAU	LOC108116901|XP_017084502.1|DEUG
OG0011082	LOC117137389|XP_033154696.1|DMAU	LOC108106781|XP_017069512.1|DEUG
OG0011085	LOC117136574|XP_033153422.1|DMAU	LOC108104855|XP_017066662.1|DEUG
OG0011086	LOC117148139|XP_033171257.1|DMAU	LOC108109991|XP_017074314.1|DEUG
OG0011090	LOC117136134|XP_033152729.1|DMAU	LOC108106208|XP_017068622.1|DEUG
OG0011091	LOC117147909|XP_033170909.1|DMAU	LOC108109964|XP_017074269.1|DEUG
OG0011092	LOC117146775|XP_033169187.1|DMAU	LOC108104423|XP_017065967.1|DEUG
OG0011093	LOC117147475|XP_033170259.1|DMAU	LOC108117537|XP_017085531.1|DEUG
OG0011094	LOC117148138|XP_033171256.1|DMAU	LOC108109990|XP_017074313.1|DEUG
OG0011096	LOC117141629|XP_033161051.1|DMAU	LOC108108442|XP_017071985.1|DEUG
OG0011098	LOC117139232|XP_033157328.1|DMAU	LOC108108023|XP_017071376.1|DEUG
OG0011102	LOC117140227|XP_033158917.1|DMAU	LOC108107660|XP_017070736.1|DEUG
OG0011103	LOC117138979|XP_033156937.1|DMAU	LOC108105973|XP_017068268.1|DEUG
OG0011104	LOC117143531|XP_033164154.1|DMAU	LOC108117296|XP_017085140.1|DEUG
OG0011106	LOC117137038|XP_033154134.1|DMAU	LOC108112216|XP_017077521.1|DEUG
OG0011107	LOC117148759|XP_033172246.1|DMAU	LOC108104308|XP_017065776.1|DEUG
OG0011108	LOC117145394|XP_033166921.1|DMAU	LOC108115081|XP_017081818.1|DEUG
OG0011110	LOC117143941|XP_033164763.1|DMAU	LOC108115286|XP_017082153.1|DEUG
OG0011111	LOC117143122|XP_033163502.1|DMAU	LOC108116476|XP_017083895.1|DEUG
OG0011112	LOC117143822|XP_033164559.1|DMAU	LOC108111439|XP_017076396.1|DEUG
OG0011113	LOC117144109|XP_033165020.1|DMAU	LOC108104216|XP_017065648.1|DEUG
OG0011114	LOC117143785|XP_033164517.1|DMAU	LOC108110195|XP_017074645.1|DEUG
OG0011115	LOC117145977|XP_033167773.1|DMAU	LOC108115602|XP_017082617.1|DEUG
OG0011116	LOC117143678|XP_033164354.1|DMAU	LOC108115915|XP_017083040.1|DEUG
OG0011117	LOC117144154|XP_033165078.1|DMAU	LOC108116841|XP_017084386.1|DEUG
OG0011118	LOC117149026|XP_033172597.1|DMAU, LOC117145424|XP_033166961.1|DMAU, LOC117149941|XP_033172733.1|DMAU	LOC108116816|XP_017084354.1|DEUG
OG0011119	LOC117145923|XP_033167674.1|DMAU	LOC108117184|XP_017084965.1|DEUG
OG0011120	LOC117143798|XP_033164532.1|DMAU	LOC108116184|XP_017083413.1|DEUG, LOC108116183|XP_017083412.1|DEUG
OG0011121	LOC117143999|XP_033164836.1|DMAU	LOC108111746|XP_017076789.1|DEUG
OG0011122	LOC117143003|XP_033163259.1|DMAU	LOC108109255|XP_017073230.1|DEUG, LOC108109176|XP_017073094.1|DEUG
OG0011123	LOC117143417|XP_033164011.1|DMAU	LOC108105595|XP_017067758.1|DEUG
OG0011124	LOC117144237|XP_033165197.1|DMAU	LOC108110267|XP_017074745.1|DEUG, LOC108110160|XP_017074571.1|DEUG
OG0011125	LOC117145233|XP_033166698.1|DMAU	LOC108116295|XP_017083572.1|DEUG
OG0011126	LOC117144111|XP_033165022.1|DMAU	LOC108111592|XP_017076602.1|DEUG
OG0011127	LOC117135640|XP_033151908.1|DMAU	LOC108112319|XP_017077637.1|DEUG
OG0011128	LOC117138610|XP_033156710.1|DMAU	LOC108112375|XP_017077694.1|DEUG
OG0011129	LOC117137283|XP_033154546.1|DMAU	LOC108113332|XP_017079377.1|DEUG
OG0011130	LOC117137703|XP_033155166.1|DMAU	LOC108106653|XP_017069360.1|DEUG
OG0011131	LOC117138486|XP_033156507.1|DMAU	LOC108106229|XP_017068644.1|DEUG
OG0011132	LOC117147208|XP_033169916.1|DMAU	LOC108105146|XP_017067070.1|DEUG
OG0011133	LOC117150454|XP_033173235.1|DMAU	LOC108104044|XP_017065379.1|DEUG
OG0011134	LOC117151052|XP_033174161.1|DMAU	LOC108110581|XP_017075166.1|DEUG
OG0011135	LOC117150725|XP_033173638.1|DMAU	LOC108111198|XP_017076086.1|DEUG
OG0011136	LOC117145532|XP_033167121.1|DMAU	LOC108110849|XP_017075586.1|DEUG
OG0011137	LOC117150790|XP_033173726.1|DMAU	LOC108105119|XP_017067041.1|DEUG
OG0011138	LOC117145759|XP_033167419.1|DMAU	LOC108105124|XP_017067046.1|DEUG
OG0011139	LOC117144368|XP_033165385.1|DMAU	LOC108105178|XP_017067119.1|DEUG
OG0011140	LOC117148018|XP_033171074.1|DMAU	LOC108111851|XP_017076949.1|DEUG
OG0011141	LOC117146783|XP_033169201.1|DMAU	LOC108102957|XP_017063739.1|DEUG
OG0011142	LOC117146974|XP_033169534.1|DMAU	LOC108104919|XP_017066759.1|DEUG
OG0011143	LOC117146981|XP_033169539.1|DMAU	LOC108104921|XP_017066760.1|DEUG
OG0011144	LOC117148543|XP_033171866.1|DMAU	LOC108103526|XP_017064527.1|DEUG
OG0011145	LOC117147200|XP_033169904.1|DMAU	LOC108110634|XP_017075223.1|DEUG
OG0011146	LOC117147194|XP_033169890.1|DMAU	LOC108110440|XP_017074997.1|DEUG
OG0011147	LOC117147366|XP_033170124.1|DMAU	LOC108103824|XP_017064999.1|DEUG, LOC108103790|XP_017064913.1|DEUG
OG0011148	LOC117148737|XP_033172198.1|DMAU	LOC108103788|XP_017064911.1|DEUG
OG0011149	LOC117147305|XP_033170044.1|DMAU	LOC108105028|XP_017066914.1|DEUG
OG0011151	LOC117140463|XP_033159297.1|DMAU	LOC108113821|XP_017080021.1|DEUG
OG0011152	LOC117142100|XP_033161876.1|DMAU	LOC108114499|XP_017081008.1|DEUG
OG0011153	LOC117139424|XP_033157605.1|DMAU, LOC117139422|XP_033157603.1|DMAU	LOC108114397|XP_017080859.1|DEUG, LOC108114398|XP_017080860.1|DEUG
OG0011154	LOC117141617|XP_033161028.1|DMAU	LOC108107816|XP_017071036.1|DEUG
OG0011155	LOC117141695|XP_033161196.1|DMAU	LOC108108052|XP_017071418.1|DEUG
OG0011156	LOC117151078|XP_033174213.1|DMAU	LOC108110940|XP_017075723.1|DEUG
OG0011157	LOC117148809|XP_033172347.1|DMAU	LOC108110650|XP_017075243.1|DEUG
OG0011158	LOC117148141|XP_033171263.1|DMAU	LOC108110616|XP_017075204.1|DEUG
OG0011159	LOC117150696|XP_033173602.1|DMAU	LOC108105793|XP_017068012.1|DEUG
OG0011160	LOC117148710|XP_033172191.1|DMAU	LOC108112451|XP_017077790.1|DEUG
OG0011161	LOC117150334|XP_033173073.1|DMAU	LOC108111644|XP_017076667.1|DEUG
OG0011162	LOC117150781|XP_033173718.1|DMAU	LOC108102482|XP_017062984.1|DEUG
OG0011163	LOC117137292|XP_033154556.1|DMAU	LOC108110340|XP_017074860.1|DEUG
OG0011164	LOC117137423|XP_033154746.1|DMAU	LOC108105769|XP_017067979.1|DEUG
OG0011164	LOC117150212|XP_033172900.1|DMAU	LOC108105730|XP_017067934.1|DEUG
OG0011165	LOC117141738|XP_033161249.1|DMAU	LOC108117399|XP_017085295.1|DEUG
OG0011171	ND2|NP_987107.1|DMAU	LOC108102829|XP_017063511.1|DEUG
OG0011172	CYTB|NP_987118.1|DMAU	LOC108106706|XP_017069430.1|DEUG, LOC108114316|XP_017080721.1|DEUG
OG0011179	LOC117137325|XP_033154608.1|DMAU	LOC108105752|XP_017067960.1|DEUG
OG0011182	LOC117147897|XP_033170893.1|DMAU	LOC108102427|XP_017062894.1|DEUG
OG0011187	LOC117147413|XP_033170181.1|DMAU	LOC108103798|XP_017064968.1|DEUG
OG0011189	LOC117146437|XP_033168541.1|DMAU	LOC108103758|XP_017064865.1|DEUG
OG0011190	LOC117137854|XP_033155455.1|DMAU	LOC108106788|XP_017069520.1|DEUG
OG0011192	LOC117145967|XP_033167760.1|DMAU	LOC108117143|XP_017084891.1|DEUG
OG0011193	LOC117144714|XP_033165944.1|DMAU	LOC108115724|XP_017082787.1|DEUG
OG0011195	LOC117148636|XP_033172028.1|DMAU	LOC108103620|XP_017064655.1|DEUG
OG0011196	LOC117148348|XP_033171575.1|DMAU	LOC108103979|XP_017065247.1|DEUG
OG0011197	LOC117146818|XP_033169263.1|DMAU	LOC108109683|XP_017073770.1|DEUG
OG0011198	LOC117148696|XP_033172130.1|DMAU	LOC108103976|XP_017065245.1|DEUG
OG0011199	LOC117146823|XP_033169268.1|DMAU	LOC108103326|XP_017064248.1|DEUG
OG0011200	LOC117138356|XP_033156314.1|DMAU	LOC108107062|XP_017069917.1|DEUG
OG0011202	LOC117150763|XP_033173691.1|DMAU	LOC108110598|XP_017075185.1|DEUG
OG0011204	LOC117139763|XP_033158229.1|DMAU	LOC108107183|XP_017070090.1|DEUG
OG0011206	LOC117141274|XP_033160535.1|DMAU	LOC108107505|XP_017070536.1|DEUG
OG0011207	LOC117141340|XP_033160634.1|DMAU	LOC108107681|XP_017070759.1|DEUG
OG0011208	LOC117139057|XP_033157058.1|DMAU	LOC108104903|XP_017066722.1|DEUG
OG0011209	LOC117141253|XP_033160512.1|DMAU	LOC108118234|XP_017086307.1|DEUG
OG0011210	LOC117136249|XP_033152944.1|DMAU	LOC108108899|XP_017072610.1|DEUG
OG0011211	LOC117140898|XP_033159946.1|DMAU	LOC108105930|XP_017068199.1|DEUG
OG0011212	LOC117136537|XP_033153377.1|DMAU	LOC108104571|XP_017066211.1|DEUG
OG0011213	LOC117135657|XP_033151931.1|DMAU	LOC108104764|XP_017066487.1|DEUG
OG0011214	LOC117138112|XP_033155865.1|DMAU	LOC108112882|XP_017078716.1|DEUG
OG0011215	LOC117138170|XP_033155943.1|DMAU	LOC108104460|XP_017066013.1|DEUG
OG0011216	LOC117138087|XP_033155829.1|DMAU	LOC108108908|XP_017072647.1|DEUG
OG0011217	LOC117146237|XP_033168036.1|DMAU	LOC108102356|XP_017062741.1|DEUG
OG0011219	LOC117144274|XP_033165268.1|DMAU	LOC108115382|XP_017082307.1|DEUG
OG0011222	LOC117144679|XP_033165893.1|DMAU	LOC108109353|XP_017073302.1|DEUG
OG0011223	LOC117144923|XP_033166264.1|DMAU	LOC108116902|XP_017084504.1|DEUG
OG0011224	LOC117144541|XP_033165667.1|DMAU	LOC108117091|XP_017084778.1|DEUG
OG0011225	LOC117142253|XP_033162003.1|DMAU	LOC108115331|XP_017082233.1|DEUG
OG0011226	LOC117142823|XP_033162933.1|DMAU	LOC108116634|XP_017084103.1|DEUG
OG0011227	LOC117144545|XP_033165672.1|DMAU	LOC108115599|XP_017082614.1|DEUG
OG0011228	LOC117145208|XP_033166664.1|DMAU	LOC108110699|XP_017075331.1|DEUG, LOC108115598|XP_017082613.1|DEUG
OG0011229	LOC117143093|XP_033163461.1|DMAU	LOC108117000|XP_017084654.1|DEUG
OG0011230	LOC117143216|XP_033163656.1|DMAU	LOC108116334|XP_017083637.1|DEUG
OG0011231	LOC117142967|XP_033163204.1|DMAU	LOC108105258|XP_017067227.1|DEUG
OG0011232	LOC117144794|XP_033166061.1|DMAU	LOC108116822|XP_017084361.1|DEUG
OG0011233	LOC117146047|XP_033167878.1|DMAU	LOC108108827|XP_017072512.1|DEUG
OG0011234	LOC117144037|XP_033164895.1|DMAU	LOC108111656|XP_017076675.1|DEUG
OG0011235	LOC117144019|XP_033164866.1|DMAU	LOC108113574|XP_017079655.1|DEUG
OG0011236	LOC117136854|XP_033153844.1|DMAU	LOC108111915|XP_017077043.1|DEUG
OG0011237	LOC117136075|XP_033152619.1|DMAU	LOC108106417|XP_017068929.1|DEUG
OG0011238	LOC117135495|XP_033151607.1|DMAU	LOC108106713|XP_017069434.1|DEUG
OG0011239	LOC117137946|XP_033155599.1|DMAU	LOC108106317|XP_017068775.1|DEUG
OG0011240	LOC117135448|XP_033151518.1|DMAU	LOC108107391|XP_017070398.1|DEUG
OG0011241	LOC117136187|XP_033152823.1|DMAU	LOC108107244|XP_017070150.1|DEUG
OG0011242	LOC117138243|XP_033156084.1|DMAU	LOC108112157|XP_017077393.1|DEUG
OG0011243	LOC117136442|XP_033153250.1|DMAU	LOC108112308|XP_017077622.1|DEUG
OG0011244	LOC117137076|XP_033154194.1|DMAU	LOC108112407|XP_017077737.1|DEUG
OG0011245	LOC117138568|XP_033156619.1|DMAU	LOC108108921|XP_017072661.1|DEUG
OG0011246	LOC117136357|XP_033153115.1|DMAU	LOC108112330|XP_017077647.1|DEUG
OG0011247	LOC117137969|XP_033155632.1|DMAU	LOC108106297|XP_017068755.1|DEUG
OG0011248	LOC117137970|XP_033155633.1|DMAU	LOC108106294|XP_017068752.1|DEUG
OG0011249	LOC117137967|XP_033155630.1|DMAU	LOC108106296|XP_017068754.1|DEUG
OG0011250	LOC117144573|XP_033165717.1|DMAU	LOC108114932|XP_017081605.1|DEUG
OG0011251	LOC117150853|XP_033173834.1|DMAU	LOC108113453|XP_017079518.1|DEUG
OG0011252	LOC117150813|XP_033173765.1|DMAU	LOC108111334|XP_017076248.1|DEUG
OG0011253	LOC117148445|XP_033171712.1|DMAU	LOC108104019|XP_017065340.1|DEUG
OG0011254	LOC117147917|XP_033170929.1|DMAU	LOC108106910|XP_017069650.1|DEUG
OG0011255	LOC117144031|XP_033164884.1|DMAU	LOC108105340|XP_017067323.1|DEUG
OG0011256	LOC117147494|XP_033170287.1|DMAU	LOC108116965|XP_017084613.1|DEUG
OG0011257	LOC117145383|XP_033166908.1|DMAU	LOC108115910|XP_017083036.1|DEUG
OG0011258	LOC117148089|XP_033171193.1|DMAU	LOC108103330|XP_017064255.1|DEUG
OG0011259	LOC117148091|XP_033171195.1|DMAU	LOC108103329|XP_017064254.1|DEUG
OG0011260	LOC117146651|XP_033168877.1|DMAU	LOC108103501|XP_017064502.1|DEUG
OG0011261	LOC117139754|XP_033158215.1|DMAU	LOC108107182|XP_017070089.1|DEUG
OG0011262	LOC117148174|XP_033171334.1|DMAU	LOC108105023|XP_017066910.1|DEUG
OG0011263	LOC117150500|XP_033173296.1|DMAU	LOC108110476|XP_017075036.1|DEUG
OG0011264	LOC117146398|XP_033168472.1|DMAU	LOC108104339|XP_017065821.1|DEUG
OG0011265	LOC117140775|XP_033159752.1|DMAU	LOC108114483|XP_017080990.1|DEUG
OG0011266	LOC117140358|XP_033159104.1|DMAU	LOC108113915|XP_017080110.1|DEUG
OG0011267	LOC117139115|XP_033157146.1|DMAU	LOC108114381|XP_017080825.1|DEUG
OG0011268	LOC117139711|XP_033158119.1|DMAU	LOC108107871|XP_017071141.1|DEUG
OG0011269	LOC117141111|XP_033160325.1|DMAU	LOC108114278|XP_017080664.1|DEUG
OG0011270	LOC117140623|XP_033159533.1|DMAU	LOC108113901|XP_017080096.1|DEUG
OG0011271	LOC117140469|XP_033159307.1|DMAU	LOC108114506|XP_017081015.1|DEUG
OG0011272	LOC117140336|XP_033159076.1|DMAU	LOC108118193|XP_017086242.1|DEUG
OG0011273	LOC117141647|XP_033161111.1|DMAU	LOC108113977|XP_017080207.1|DEUG
OG0011274	LOC117140033|XP_033158655.1|DMAU	LOC108104263|XP_017065702.1|DEUG
OG0011275	LOC117141123|XP_033160338.1|DMAU	LOC108115235|XP_017082081.1|DEUG
OG0011276	LOC117141696|XP_033161194.1|DMAU	LOC108108184|XP_017071618.1|DEUG
OG0011277	LOC117145840|XP_033167542.1|DMAU	LOC108112487|XP_017077845.1|DEUG
OG0011278	LOC117139599|XP_033157925.1|DMAU	LOC108118423|XP_017086593.1|DEUG
OG0011279	LOC117141006|XP_033160154.1|DMAU	LOC108110708|XP_017075340.1|DEUG
OG0011280	LOC117135147|XP_033151101.1|DMAU	LOC108104106|XP_017065494.1|DEUG
OG0011281	LOC117135611|XP_033151864.1|DMAU	LOC108113302|XP_017079341.1|DEUG
OG0011282	LOC117147951|XP_033170986.1|DMAU	LOC108103541|XP_017064559.1|DEUG
OG0011283	LOC117136908|XP_033153921.1|DMAU	LOC108111941|XP_017077105.1|DEUG
OG0011284	LOC117136686|XP_033153588.1|DMAU	LOC108112409|XP_017077739.1|DEUG, LOC108112317|XP_017077632.1|DEUG
OG0011285	LOC117141497|XP_033160875.1|DMAU, LOC117141498|XP_033160876.1|DMAU	LOC108114062|XP_017080304.1|DEUG
OG0011297	LOC117148430|XP_033171694.1|DMAU	LOC108117677|XP_017085695.1|DEUG
OG0011314	LOC117139356|XP_033157499.1|DMAU	LOC108104902|XP_017066721.1|DEUG
OG0011318	LOC117147974|XP_033171014.1|DMAU	LOC108103826|XP_017065001.1|DEUG
OG0011319	LOC117147531|XP_033170352.1|DMAU	LOC108110279|XP_017074759.1|DEUG
OG0011320	LOC117147947|XP_033170982.1|DMAU	LOC108103539|XP_017064557.1|DEUG
OG0011321	LOC117144707|XP_033165938.1|DMAU	LOC108115234|XP_017082080.1|DEUG
OG0011322	LOC117147673|XP_033170540.1|DMAU	LOC108109658|XP_017073727.1|DEUG
OG0011323	LOC117147442|XP_033170214.1|DMAU	LOC108103265|XP_017064165.1|DEUG
OG0011324	LOC117148813|XP_033172350.1|DMAU	LOC108116496|XP_017083921.1|DEUG
OG0011326	LOC117146507|XP_033168653.1|DMAU	LOC108110284|XP_017074768.1|DEUG
OG0011327	LOC117135270|XP_033151323.1|DMAU	LOC108110778|XP_017075485.1|DEUG
OG0011328	LOC117137316|XP_033154595.1|DMAU	LOC108105722|XP_017067926.1|DEUG
OG0011329	LOC117146309|XP_033168249.1|DMAU	LOC108113421|XP_017079464.1|DEUG
OG0011331	LOC117138992|XP_033156958.1|DMAU	LOC108118326|XP_017086434.1|DEUG
OG0011332	LOC117140246|XP_033158939.1|DMAU	LOC108107755|XP_017070915.1|DEUG
OG0011333	LOC117139139|XP_033157181.1|DMAU	LOC108114082|XP_017080325.1|DEUG
OG0011334	LOC117141809|XP_033161351.1|DMAU	LOC108106013|XP_017068348.1|DEUG
OG0011335	LOC117141002|XP_033160146.1|DMAU	LOC108113855|XP_017080053.1|DEUG
OG0011336	LOC117137349|XP_033154639.1|DMAU	LOC108112127|XP_017077367.1|DEUG
OG0011337	LOC117138505|XP_033156528.1|DMAU	LOC108106307|XP_017068767.1|DEUG
OG0011338	LOC117144648|XP_033165837.1|DMAU	LOC108115093|XP_017081831.1|DEUG, LOC108115105|XP_017081841.1|DEUG
OG0011339	LOC117142474|XP_033162380.1|DMAU	LOC108115128|XP_017081892.1|DEUG
OG0011340	LOC117143923|XP_033164729.1|DMAU	LOC108111709|XP_017076748.1|DEUG
OG0011341	LOC117145289|XP_033166770.1|DMAU	LOC108106265|XP_017068757.1|DEUG
OG0011342	LOC117144062|XP_033164962.1|DMAU	LOC108109519|XP_017073562.1|DEUG
OG0011343	LOC117144266|XP_033165260.1|DMAU	LOC108109565|XP_017073628.1|DEUG
OG0011344	LOC117145362|XP_033166876.1|DMAU	LOC108115586|XP_017082588.1|DEUG
OG0011345	LOC117145267|XP_033166744.1|DMAU	LOC108113517|XP_017079598.1|DEUG, LOC108108821|XP_017072548.1|DEUG
OG0011346	LOC117144599|XP_033165781.1|DMAU	LOC108115590|XP_017082592.1|DEUG
OG0011347	LOC117143370|XP_033163936.1|DMAU	LOC108116456|XP_017083874.1|DEUG
OG0011348	LOC117144486|XP_033165557.1|DMAU	LOC108112939|XP_017078828.1|DEUG
OG0011349	LOC117144691|XP_033165906.1|DMAU	LOC108116303|XP_017083582.1|DEUG
OG0011350	LOC117143679|XP_033164355.1|DMAU	LOC108115916|XP_017083041.1|DEUG
OG0011351	LOC117145261|XP_033166735.1|DMAU	LOC108111591|XP_017076601.1|DEUG
OG0011352	LOC117146003|XP_033167813.1|DMAU	LOC108105540|XP_017067661.1|DEUG
OG0011353	LOC117144014|XP_033164859.1|DMAU	LOC108115643|XP_017082685.1|DEUG
OG0011354	LOC117144526|XP_033165639.1|DMAU	LOC108113486|XP_017079561.1|DEUG
OG0011355	LOC117136700|XP_033153609.1|DMAU	LOC108111901|XP_017077027.1|DEUG
OG0011356	LOC117135442|XP_033151510.1|DMAU	LOC108111934|XP_017077080.1|DEUG
OG0011357	LOC117135930|XP_033152394.1|DMAU	LOC108106531|XP_017069155.1|DEUG
OG0011358	LOC117135462|XP_033151548.1|DMAU	LOC108112425|XP_017077757.1|DEUG
OG0011359	LOC117137136|XP_033154327.1|DMAU	LOC108112345|XP_017077662.1|DEUG
OG0011360	LOC117138149|XP_033155917.1|DMAU	LOC108112750|XP_017078485.1|DEUG
OG0011361	LOC117138360|XP_033156318.1|DMAU	LOC108112175|XP_017077473.1|DEUG
OG0011362	LOC117138086|XP_033155827.1|DMAU	LOC108108907|XP_017072646.1|DEUG
OG0011363	LOC117136026|XP_033152535.1|DMAU	LOC108112374|XP_017077693.1|DEUG
OG0011364	LOC117135512|XP_033151639.1|DMAU	LOC108112708|XP_017078420.1|DEUG
OG0011365	LOC117136973|XP_033154033.1|DMAU	LOC108112219|XP_017077525.1|DEUG
OG0011366	LOC117138056|XP_033155766.1|DMAU	LOC108106330|XP_017068790.1|DEUG
OG0011367	LOC117138474|XP_033156496.1|DMAU	LOC108112387|XP_017077717.1|DEUG
OG0011368	LOC117137385|XP_033154689.1|DMAU	LOC108112232|XP_017077542.1|DEUG
OG0011369	LOC117140839|XP_033159855.1|DMAU	LOC108107082|XP_017069947.1|DEUG
OG0011370	LOC117150429|XP_033173197.1|DMAU	LOC108112172|XP_017077449.1|DEUG
OG0011371	LOC117150827|XP_033173785.1|DMAU	LOC108106172|XP_017068579.1|DEUG
OG0011372	LOC117149840|XP_033172718.1|DMAU	LOC108105848|XP_017068101.1|DEUG
OG0011373	LOC117144374|XP_033165397.1|DMAU	LOC108105179|XP_017067120.1|DEUG
OG0011374	LOC117148307|XP_033171522.1|DMAU	LOC108103130|XP_017063986.1|DEUG
OG0011375	LOC117139787|XP_033158292.1|DMAU	LOC108108619|XP_017072206.1|DEUG
OG0011376	LOC117147343|XP_033170093.1|DMAU	LOC108118151|XP_017086197.1|DEUG
OG0011377	LOC117148431|XP_033171695.1|DMAU	LOC108117678|XP_017085696.1|DEUG
OG0011378	LOC117147876|XP_033170846.1|DMAU	LOC108109644|XP_017073710.1|DEUG
OG0011379	LOC117147432|XP_033170203.1|DMAU	LOC108106050|XP_017068394.1|DEUG
OG0011380	LOC117147443|XP_033170215.1|DMAU	LOC108104969|XP_017066829.1|DEUG
