Orthogroup	DMAU.longest_only	DSIM.longest_only
OG0008600	LOC117142963|XP_033163181.1|DMAU	LOC27208103|XP_016033740.1|DSIM
OG0008601	LOC117150224|XP_033172911.1|DMAU	LOC27209299|XP_016023889.1|DSIM
OG0008602	LOC117142284|XP_033162058.1|DMAU	LOC6729442|XP_002104753.1|DSIM
OG0008603	LOC117145375|XP_033166890.1|DMAU	LOC6728248|XP_016034886.1|DSIM
OG0008604	LOC117135717|XP_033152040.1|DMAU	LOC27206196|XP_039147475.1|DSIM
OG0008605	LOC117135277|XP_033151335.1|DMAU	LOC6732809|XP_016025527.1|DSIM
OG0008606	LOC117150494|XP_033173289.1|DMAU	LOC6730983|XP_002078144.2|DSIM
OG0008607	LOC117143875|XP_033164651.1|DMAU	LOC6726875|XP_002102277.1|DSIM
OG0008608	LOC117147987|XP_033171028.1|DMAU	LOC6725114|XP_016038086.2|DSIM
OG0008609	LOC117143215|XP_033163655.1|DMAU	LOC6728545|XP_002103890.1|DSIM
OG0008610	LOC117137721|XP_033155184.1|DMAU	LOC6734791|XP_002081794.2|DSIM
OG0008612	LOC117137439|XP_033154767.1|DMAU	LOC6733722|XP_002080769.1|DSIM
OG0008613	LOC117142469|XP_033162374.1|DMAU	LOC6727201|XP_002102593.1|DSIM
OG0008614	LOC117148937|XP_033172554.1|DMAU	LOC6726437|XP_002107394.1|DSIM
OG0008615	LOC117144233|XP_033165192.1|DMAU	LOC6727064|XP_016033562.1|DSIM
OG0008616	LOC117144103|XP_033165013.1|DMAU	LOC6730320|XP_039151697.1|DSIM
OG0008617	LOC117144587|XP_033165756.1|DMAU	LOC27206435|XP_016035889.1|DSIM
OG0008619	LOC117150797|XP_033173746.1|DMAU	LOC6732006|XP_002079140.1|DSIM
OG0008620	LOC117137995|XP_033155673.1|DMAU	LOC6733501|XP_002080558.1|DSIM
OG0008621	LOC117146055|XP_033167886.1|DMAU	LOC6728729|XP_016035383.1|DSIM
OG0008622	LOC117137135|XP_033154326.1|DMAU	LOC6734838|XP_002081840.3|DSIM
OG0008623	LOC117137710|XP_033155173.1|DMAU	LOC27207723|XP_016027422.1|DSIM
OG0008624	LOC117138363|XP_033156321.1|DMAU	LOC6734444|XP_016027568.2|DSIM
OG0008625	LOC117136066|XP_033152606.1|DMAU	LOC6733788|XP_002080832.1|DSIM
OG0008626	LOC117136189|XP_033152827.1|DMAU	LOC6733153|XP_016026028.1|DSIM
OG0008627	LOC117141137|XP_033160353.1|DMAU	LOC6737355|XP_016031095.1|DSIM
OG0008629	LOC117150384|XP_033173137.1|DMAU	LOC27207026|XP_016025824.1|DSIM
OG0008630	LOC117146241|XP_033168049.1|DMAU	LOC6724725|XP_016037362.1|DSIM
OG0008631	LOC117143159|XP_033163558.1|DMAU	LOC6729024|XP_002104345.2|DSIM
OG0008632	LOC117145787|XP_033167458.1|DMAU	LOC6730393|XP_002105675.1|DSIM
OG0008633	LOC117135598|XP_033151832.1|DMAU	LOC6734563|XP_016027669.1|DSIM
OG0008634	LOC117135981|XP_033152489.1|DMAU	LOC6739541|XP_002076439.1|DSIM
OG0008635	LOC117137987|XP_033155662.1|DMAU	LOC6733494|XP_016026455.1|DSIM
OG0008636	LOC117145808|XP_033167500.1|DMAU	LOC6728407|XP_002103754.1|DSIM
OG0008637	LOC117141474|XP_033160835.1|DMAU	LOC27208446|XP_016032716.1|DSIM
OG0008638	LOC117143098|XP_033163468.1|DMAU	LOC6727552|XP_002102931.1|DSIM
OG0008639	LOC117143032|XP_033163313.1|DMAU	LOC27206447|XP_039150488.1|DSIM
OG0008640	LOC117142334|XP_033162141.1|DMAU	LOC6727514|XP_016034099.1|DSIM
OG0008641	LOC117145477|XP_033167043.1|DMAU	LOC6730178|XP_002105469.2|DSIM
OG0008642	LOC117145058|XP_033166463.1|DMAU	LOC6727744|XP_016034321.1|DSIM
OG0008643	LOC117145788|XP_033167459.1|DMAU	LOC6730392|XP_002105674.1|DSIM
OG0008644	LOC117145243|XP_033166714.1|DMAU	LOC6730260|XP_002105543.1|DSIM
OG0008645	LOC117145976|XP_033167777.1|DMAU	LOC6732526|XP_002079645.1|DSIM
OG0008646	LOC117150894|XP_033173922.1|DMAU	LOC6732607|XP_002079726.1|DSIM
OG0008647	LOC117150994|XP_033174090.1|DMAU	LOC27206523|XP_016023333.1|DSIM
OG0008648	LOC117139612|XP_033157953.1|DMAU	LOC6732527|XP_002079646.1|DSIM
OG0008649	LOC117137158|XP_033154359.1|DMAU	LOC6735849|XP_002082759.1|DSIM
OG0008650	LOC117143702|XP_033164389.1|DMAU	LOC6727919|XP_002103274.1|DSIM
OG0008651	LOC117135502|XP_033151616.1|DMAU	LOC6734480|XP_002081499.1|DSIM
OG0008652	LOC117149088|XP_033172627.1|DMAU, LOC117136414|XP_033153213.1|DMAU	LOC6735101|XP_002082078.3|DSIM
OG0008653	LOC117137289|XP_033154554.1|DMAU	LOC6739453|XP_002076356.1|DSIM
OG0008654	LOC117135579|XP_033151794.1|DMAU	LOC6735958|XP_002082867.1|DSIM
OG0008655	LOC117137099|XP_033154276.1|DMAU	LOC6733539|XP_016026498.1|DSIM
OG0008656	LOC117147094|XP_033169749.1|DMAU	LOC6725166|XP_016038186.2|DSIM
OG0008657	LOC117146395|XP_033168460.1|DMAU	LOC27207668|XP_002106955.2|DSIM
OG0008658	LOC117146533|XP_033168694.1|DMAU	LOC6725307|XP_016038365.2|DSIM
OG0008659	LOC117141417|XP_033160735.1|DMAU	LOC6737706|XP_016031482.1|DSIM
OG0008660	LOC117139861|XP_033158406.1|DMAU	LOC6738505|XP_039150223.1|DSIM
OG0008661	LOC117139925|XP_033158500.1|DMAU	LOC6736245|XP_039149868.1|DSIM
OG0008662	LOC117140375|XP_033159131.1|DMAU	LOC6739167|XP_016033024.1|DSIM
OG0008663	LOC117140803|XP_033159793.1|DMAU	LOC6738725|XP_002085526.2|DSIM
OG0008664	LOC117139656|XP_033158011.1|DMAU	LOC6736326|XP_002083210.2|DSIM
OG0008665	LOC117150435|XP_033173208.1|DMAU	LOC6732314|XP_016024976.1|DSIM
OG0008666	LOC117139941|XP_033158516.1|DMAU	LOC27206206|XP_016032890.2|DSIM
OG0008667	LOC117139285|XP_033157407.1|DMAU	LOC6737753|XP_016031529.1|DSIM
OG0008668	LOC117140118|XP_033158773.1|DMAU	LOC6736340|XP_002083217.2|DSIM
OG0008669	LOC117150618|XP_033173478.1|DMAU	LOC6732459|XP_002079579.1|DSIM
OG0008670	LOC117145367|XP_033166881.1|DMAU	LOC6728122|XP_002103473.2|DSIM
OG0008672	LOC117150217|XP_033172906.1|DMAU	LOC6732573|XP_002079692.1|DSIM
OG0008673	LOC117150834|XP_033173792.1|DMAU	LOC27208784|XP_016024130.1|DSIM
OG0008675	LOC117140035|XP_033158659.1|DMAU	LOC6738102|XP_002084916.1|DSIM
OG0008675	LOC117140042|XP_033158665.1|DMAU	LOC6738103|XP_002084917.1|DSIM
OG0008677	LOC117143610|XP_033164255.1|DMAU	LOC6729159|XP_002104480.1|DSIM
OG0008679	LOC117148324|XP_033171547.1|DMAU	LOC6740049|XP_002076936.1|DSIM
OG0008680	LOC117148763|XP_033172250.1|DMAU	LOC6725027|XP_002106058.1|DSIM
OG0008681	LOC117147610|XP_033170459.1|DMAU	LOC6725865|XP_016039192.1|DSIM
OG0008682	LOC117147428|XP_033170199.1|DMAU	LOC6726380|XP_016039951.1|DSIM
OG0008683	LOC117146619|XP_033168839.1|DMAU	LOC6739929|XP_016037721.1|DSIM
OG0008684	LOC117146800|XP_033169231.1|DMAU	LOC120285231|XP_039152284.1|DSIM
OG0008685	LOC117137323|XP_033154602.1|DMAU	LOC6735615|XP_002082535.1|DSIM
OG0008686	LOC117142260|XP_033162013.1|DMAU	LOC27207597|XP_016035840.1|DSIM
OG0008687	LOC117136234|XP_033152908.1|DMAU	LOC27209061|XP_016029365.1|DSIM
OG0008688	LOC117147644|XP_033170505.1|DMAU	LOC6724933|XP_002105970.1|DSIM
OG0008689	LOC117143800|XP_033164535.1|DMAU	LOC6728747|XP_002104082.1|DSIM
OG0008691	LOC117142068|XP_033161837.1|DMAU	LOC6736958|XP_016030600.1|DSIM
OG0008692	LOC117147115|XP_033169775.1|DMAU	LOC6725425|XP_002106441.1|DSIM
OG0008694	LOC117147556|XP_033170389.1|DMAU	LOC6740209|XP_016022761.2|DSIM
OG0008695	LOC117137119|XP_033154302.1|DMAU	LOC6733212|XP_002080276.1|DSIM
OG0008696	LOC117142307|XP_033162089.1|DMAU	LOC6729637|XP_039151251.1|DSIM
OG0008697	LOC117139173|XP_033157226.1|DMAU	LOC6736732|XP_002083588.1|DSIM
OG0008698	LOC117147356|XP_033170110.1|DMAU	LOC6725661|XP_016038892.1|DSIM
OG0008699	LOC117140568|XP_033159456.1|DMAU	LOC6739031|XP_016032869.1|DSIM
OG0008700	LOC117142728|XP_033162788.1|DMAU	LOC6727382|XP_016033918.1|DSIM
OG0008701	LOC117138628|XP_033156731.1|DMAU	LOC27208057|XP_016029040.1|DSIM
OG0008702	LOC117145497|XP_033167068.1|DMAU	LOC6728431|XP_002103776.2|DSIM
OG0008703	LOC117141493|XP_033160869.1|DMAU	LOC6738360|XP_002085170.1|DSIM
OG0008704	LOC117135292|XP_033151353.1|DMAU	LOC6730882|XP_016023307.1|DSIM
OG0008705	LOC117150355|XP_033173104.1|DMAU	LOC6731310|XP_016023877.1|DSIM
OG0008706	LOC117146028|XP_033167850.1|DMAU	LOC6730367|XP_002105649.1|DSIM
OG0008707	LOC117146541|XP_033168721.1|DMAU	LOC6726093|XP_016039562.1|DSIM
OG0008708	LOC117147576|XP_033170412.1|DMAU	LOC6726477|XP_039153968.1|DSIM
OG0008709	LOC117144900|XP_033166221.1|DMAU	LOC6739678|XP_016036570.1|DSIM
OG0008710	LOC117144947|XP_033166293.1|DMAU	LOC6728244|XP_016034884.1|DSIM
OG0008711	LOC117143148|XP_033163536.1|DMAU	LOC6727248|XP_039150960.1|DSIM
OG0008712	LOC117137740|XP_033155214.1|DMAU	LOC6734685|XP_002081692.1|DSIM
OG0008714	LOC117150375|XP_033173131.1|DMAU	LOC27206528|XP_016023108.1|DSIM
OG0008715	LOC117143566|XP_033164202.1|DMAU	LOC6728896|XP_016035591.1|DSIM
OG0008716	LOC117142244|XP_033161987.1|DMAU	LOC27208186|XP_016036061.1|DSIM
OG0008717	LOC117139620|XP_033157964.1|DMAU	LOC6737186|XP_002084032.2|DSIM
OG0008718	LOC117135523|XP_033151678.1|DMAU	LOC6735006|XP_002081988.3|DSIM
OG0008719	LOC117143538|XP_033164162.1|DMAU	LOC6730362|XP_016037133.1|DSIM
OG0008721	LOC117148223|XP_033171404.1|DMAU	LOC6725856|XP_016039183.2|DSIM
OG0008722	LOC117145891|XP_033167623.1|DMAU	LOC6728874|XP_016035573.1|DSIM
OG0008723	LOC117140650|XP_033159580.1|DMAU	LOC6737217|XP_016030921.1|DSIM
OG0008724	LOC117150448|XP_033173225.1|DMAU	LOC6731702|XP_016024383.1|DSIM
OG0008725	LOC117138393|XP_033156356.1|DMAU	LOC6735431|XP_002082371.1|DSIM
OG0008726	LOC117136559|XP_033153403.1|DMAU	LOC6734252|XP_016027301.1|DSIM
OG0008727	LOC117145200|XP_033166653.1|DMAU	LOC6728289|XP_002103638.1|DSIM
OG0008728	LOC117142498|XP_033162423.1|DMAU	LOC6727796|XP_016034386.1|DSIM
OG0008729	LOC117148153|XP_033171276.1|DMAU	LOC6726331|XP_002107291.1|DSIM
OG0008730	LOC117148794|XP_033172298.1|DMAU	LOC6726269|XP_002107231.1|DSIM
OG0008731	LOC117145576|XP_033167173.1|DMAU	LOC6728093|XP_016034711.1|DSIM
OG0008732	LOC117150261|XP_033172959.1|DMAU	LOC6732155|XP_002079287.1|DSIM
OG0008734	LOC117144666|XP_033165874.1|DMAU	LOC6726680|XP_016033174.1|DSIM
OG0008735	LOC117136706|XP_033153616.1|DMAU	LOC27206603|XP_016028714.1|DSIM
OG0008736	LOC117135731|XP_033152066.1|DMAU	LOC6733981|XP_002081025.1|DSIM
OG0008737	LOC117142941|XP_033163146.1|DMAU	LOC6728871|XP_016035567.1|DSIM
OG0008738	LOC117141327|XP_033160622.1|DMAU	LOC6731209|XP_016023752.1|DSIM
OG0008739	LOC117139044|XP_033157038.1|DMAU	LOC6738881|XP_002085676.1|DSIM
OG0008740	LOC117137159|XP_033154361.1|DMAU	LOC6733774|XP_002080818.2|DSIM
OG0008741	LOC117136456|XP_033153271.1|DMAU	LOC6733728|XP_002080774.1|DSIM
OG0008742	LOC117139845|XP_033158382.1|DMAU	LOC6736580|XP_016030176.1|DSIM
OG0008743	LOC117136275|XP_033152997.1|DMAU	LOC6733966|XP_002081010.1|DSIM
OG0008744	LOC117138206|XP_033156031.1|DMAU	LOC27206321|XP_039148106.1|DSIM
OG0008745	LOC117148724|XP_033172167.1|DMAU	LOC6725523|XP_002106536.1|DSIM
OG0008746	LOC117142724|XP_033162780.1|DMAU	LOC6727437|XP_016034008.1|DSIM
OG0008747	LOC117141902|XP_033161495.1|DMAU	LOC6738985|XP_016032809.1|DSIM
OG0008748	LOC117150933|XP_033173994.1|DMAU	LOC6730546|XP_002077725.2|DSIM
OG0008749	LOC117135872|XP_033152304.1|DMAU	LOC6731961|XP_002079096.1|DSIM
OG0008750	LOC117139184|XP_033157246.1|DMAU	LOC6731714|XP_016024390.1|DSIM
OG0008751	LOC117144318|XP_033165321.1|DMAU	LOC6727115|XP_002102508.1|DSIM
OG0008752	LOC117145888|XP_033167621.1|DMAU	LOC6728879|XP_016035568.1|DSIM
OG0008753	LOC117140355|XP_033159101.1|DMAU	LOC6737623|XP_002084455.1|DSIM
OG0008754	LOC117137709|XP_033155172.1|DMAU	LOC6734345|XP_002081366.2|DSIM
OG0008756	LOC117144175|XP_033165111.1|DMAU	LOC6727536|XP_002102916.1|DSIM
OG0008757	LOC117143673|XP_033164349.1|DMAU	LOC6729065|XP_016035715.1|DSIM
OG0008758	LOC117150449|XP_033173226.1|DMAU	LOC27208148|XP_016022971.1|DSIM
OG0008759	LOC117137928|XP_033155573.1|DMAU	LOC6731975|XP_016024650.1|DSIM
OG0008760	LOC117150615|XP_033173472.1|DMAU	LOC6731855|XP_016024538.1|DSIM
OG0008761	LOC117150221|XP_033172909.1|DMAU	LOC6731591|XP_002078732.1|DSIM
OG0008762	LOC117137098|XP_033154274.1|DMAU	LOC6733540|XP_016026499.1|DSIM
OG0008763	LOC117150255|XP_033172946.1|DMAU	LOC6731203|XP_016023748.1|DSIM
OG0008764	LOC117141351|XP_033160652.1|DMAU	LOC6732276|XP_016024941.1|DSIM
OG0008765	LOC117136425|XP_033153226.1|DMAU	LOC6734186|XP_002081215.1|DSIM
OG0008766	LOC117145104|XP_033166518.1|DMAU	LOC6730620|XP_016023069.1|DSIM
OG0008767	LOC117137050|XP_033154150.1|DMAU, LOC117136689|XP_033153594.1|DMAU	LOC6735102|XP_016028368.1|DSIM
OG0008768	LOC117138303|XP_033156195.1|DMAU	LOC6736078|XP_016029471.1|DSIM
OG0008769	LOC117136749|XP_033153672.1|DMAU	LOC6735564|XP_016028899.1|DSIM
OG0008770	LOC117136629|XP_033153508.1|DMAU	LOC6733363|XP_016026281.1|DSIM
OG0008771	LOC117135707|XP_033152016.1|DMAU	LOC6739386|XP_002076295.1|DSIM
OG0008772	LOC117136276|XP_033152998.1|DMAU	LOC6733965|XP_002081009.1|DSIM
OG0008773	LOC117137184|XP_033154398.1|DMAU	LOC6734942|XP_002081939.1|DSIM
OG0008774	LOC117137526|XP_033154905.1|DMAU	LOC6735376|XP_016028704.1|DSIM
OG0008775	LOC117138575|XP_033156637.1|DMAU	LOC6734860|XP_002081861.2|DSIM
OG0008776	LOC117136759|XP_033153686.1|DMAU	LOC6734546|XP_002081555.1|DSIM
OG0008777	LOC117135963|XP_033152456.1|DMAU	LOC6735717|XP_016029094.1|DSIM
OG0008778	LOC117137208|XP_033154453.1|DMAU	LOC6733238|XP_002080301.1|DSIM
OG0008779	LOC117148517|XP_033171815.1|DMAU	LOC6724972|XP_002106008.1|DSIM
OG0008780	LOC117144135|XP_033165052.1|DMAU	LOC27208589|XP_039151587.1|DSIM
OG0008781	LOC117147975|XP_033171015.1|DMAU	LOC27208323|XP_016038293.1|DSIM
OG0008782	LOC117139885|XP_033158444.1|DMAU	LOC6737396|XP_016031150.1|DSIM
OG0008783	LOC117136603|XP_033153477.1|DMAU	LOC6735834|XP_002082744.2|DSIM
OG0008784	LOC117139207|XP_033157273.1|DMAU	LOC6738857|XP_016032678.1|DSIM
OG0008785	LOC117141726|XP_033161235.1|DMAU	LOC6737564|XP_016031354.1|DSIM
OG0008786	LOC117147979|XP_033171024.1|DMAU	LOC6731103|XP_016023636.1|DSIM
OG0008787	LOC117140774|XP_033159751.1|DMAU	LOC6737491|XP_002084327.1|DSIM
OG0008788	LOC117140854|XP_033159872.1|DMAU	LOC6736934|XP_016030583.1|DSIM
OG0008789	LOC117140051|XP_033158679.1|DMAU	LOC6740468|XP_016029811.1|DSIM
OG0008790	LOC117135892|XP_033152330.1|DMAU	LOC6733566|XP_016026511.1|DSIM
OG0008791	LOC117136484|XP_033153314.1|DMAU	LOC6735039|XP_002082020.1|DSIM
OG0008792	LOC117135905|XP_033152359.1|DMAU	LOC6735667|XP_016029030.1|DSIM
OG0008793	LOC117137304|XP_033154574.1|DMAU	LOC6733209|XP_002080274.1|DSIM
OG0008794	LOC117148882|XP_033172476.1|DMAU	LOC6732534|XP_002079653.1|DSIM
OG0008795	LOC117143026|XP_033163301.1|DMAU	LOC6728027|XP_016034642.1|DSIM
OG0008796	LOC117144715|XP_033165945.1|DMAU	LOC6729683|XP_002104989.1|DSIM
OG0008797	LOC117143002|XP_033163258.1|DMAU	LOC6728058|XP_002103410.1|DSIM
OG0008798	LOC117143627|XP_033164292.1|DMAU	LOC6730256|XP_002105539.1|DSIM
OG0008799	LOC117137823|XP_033155397.1|DMAU	LOC6733430|XP_002080487.1|DSIM
OG0008800	LOC117136905|XP_033153918.1|DMAU	LOC6731043|XP_016023549.1|DSIM
OG0008805	LOC117147589|XP_033170427.1|DMAU	LOC6726283|XP_016039791.1|DSIM
OG0008806	LOC117146710|XP_033169017.1|DMAU	LOC6739836|XP_002076726.1|DSIM
OG0008807	LOC117147235|XP_033169938.1|DMAU	LOC6726137|XP_039153401.1|DSIM
OG0008808	LOC117146769|XP_033169174.1|DMAU	LOC27207364|XP_016039171.1|DSIM
OG0008809	LOC117145459|XP_033167021.1|DMAU	LOC27206482|XP_016036134.1|DSIM
OG0008811	LOC117143271|XP_033163740.1|DMAU	LOC6727977|XP_016034569.2|DSIM
OG0008813	LOC117145773|XP_033167441.1|DMAU	LOC6728736|XP_016035404.2|DSIM
OG0008814	LOC117136233|XP_033152906.1|DMAU	LOC6735992|XP_016029361.1|DSIM
OG0008815	LOC117142001|XP_033161741.1|DMAU	LOC27206662|XP_016030043.1|DSIM
OG0008816	LOC117141093|XP_033160299.1|DMAU	LOC6738405|XP_002085214.1|DSIM
OG0008819	LOC117137245|XP_033154497.1|DMAU	LOC6735396|XP_002082343.1|DSIM
OG0008820	LOC117150463|XP_033173249.1|DMAU	LOC6731640|XP_002078780.1|DSIM
OG0008822	LOC117148547|XP_033171875.1|DMAU	LOC6731799|XP_016024482.1|DSIM
OG0008823	LOC117146563|XP_033168752.1|DMAU	LOC6725473|XP_002106489.2|DSIM
OG0008824	LOC117141303|XP_033160574.1|DMAU	LOC6737922|XP_016031689.1|DSIM
OG0008825	LOC117140065|XP_033158702.1|DMAU	LOC6737915|XP_002084739.2|DSIM
OG0008826	LOC117142781|XP_033162862.1|DMAU	LOC6727143|XP_016033626.1|DSIM
OG0008829	LOC117146630|XP_033168853.1|DMAU	LOC6724891|XP_002105929.1|DSIM
OG0008830	LOC117147804|XP_033170746.1|DMAU	LOC6726347|XP_016039922.1|DSIM
OG0008831	LOC117146732|XP_033169067.1|DMAU	LOC6724910|XP_016037761.1|DSIM
OG0008832	LOC117146729|XP_033169062.1|DMAU	LOC27206782|XP_039152694.1|DSIM
OG0008833	LOC117148336|XP_033171562.1|DMAU	LOC27206358|XP_016038501.1|DSIM
OG0008834	LOC117143633|XP_033164300.1|DMAU	LOC27206429|XP_016036218.1|DSIM
OG0008835	LOC117145895|XP_033167637.1|DMAU	LOC27209416|XP_016033871.1|DSIM
OG0008836	LOC117136890|XP_033153891.1|DMAU	LOC6733627|XP_016026586.1|DSIM
OG0008837	LOC117136010|XP_033152517.1|DMAU	LOC6735739|XP_002082652.1|DSIM
OG0008838	LOC117139972|XP_033158568.1|DMAU	LOC6731667|XP_016024358.1|DSIM
OG0008839	LOC117137693|XP_033155153.1|DMAU	LOC27206326|XP_016027102.1|DSIM
OG0008840	LOC117140109|XP_033158766.1|DMAU	LOC6732922|XP_002080026.1|DSIM
OG0008841	LOC117141433|XP_033160765.1|DMAU	LOC6736616|XP_002083472.1|DSIM
OG0008842	LOC117138078|XP_033155793.1|DMAU	LOC6735894|XP_039148367.1|DSIM
OG0008843	LOC117141969|XP_033161658.1|DMAU	LOC27207703|XP_016030213.1|DSIM
OG0008845	LOC117150203|XP_033172884.1|DMAU	LOC6732416|XP_002079537.2|DSIM
OG0008846	LOC117139943|XP_033158521.1|DMAU	LOC6738626|XP_002085428.2|DSIM
OG0008847	LOC117145722|XP_033167362.1|DMAU	LOC6726991|XP_002102392.1|DSIM
OG0008848	LOC117136349|XP_033153106.1|DMAU	LOC6734819|XP_016028051.1|DSIM
OG0008849	LOC117147333|XP_033170078.1|DMAU	LOC27207156|XP_016038458.1|DSIM
OG0008850	LOC117138540|XP_033156569.1|DMAU	LOC6735447|XP_016028752.1|DSIM
OG0008851	LOC117145623|XP_033167236.1|DMAU	LOC6731849|XP_002078984.1|DSIM
OG0008852	LOC117137431|XP_033154754.1|DMAU	LOC6739332|XP_016026482.2|DSIM
OG0008854	LOC117143388|XP_033163963.1|DMAU	LOC6730507|XP_016022966.1|DSIM
OG0008855	LOC117146374|XP_033168425.1|DMAU	LOC6725596|XP_016038791.1|DSIM
OG0008856	LOC117146284|XP_033168182.1|DMAU	LOC6724689|XP_016037210.1|DSIM
OG0008857	LOC117139889|XP_033158459.1|DMAU	LOC6737133|XP_002083980.2|DSIM
OG0008858	LOC117145648|XP_033167268.1|DMAU	LOC6739740|XP_002076633.2|DSIM
OG0008859	LOC117141004|XP_033160148.1|DMAU	LOC6737499|XP_039149045.1|DSIM
OG0008860	LOC117142354|XP_033162167.1|DMAU	LOC6730168|XP_002105459.2|DSIM
OG0008861	LOC117137404|XP_033154718.1|DMAU	LOC6733611|XP_002080665.1|DSIM
OG0008862	LOC117144227|XP_033165182.1|DMAU	LOC6727749|XP_016034329.1|DSIM
OG0008863	LOC117150405|XP_033173159.1|DMAU	LOC6732481|XP_016025111.1|DSIM
OG0008864	LOC117136637|XP_033153518.1|DMAU	LOC6735638|XP_002082556.1|DSIM
OG0008865	LOC117150673|XP_033173568.1|DMAU	LOC6732048|XP_002079180.1|DSIM
OG0008866	LOC117144449|XP_033165537.1|DMAU	LOC6730405|XP_016022873.1|DSIM
OG0008867	LOC117148344|XP_033171570.1|DMAU	LOC6725422|XP_016038499.1|DSIM
OG0008868	LOC117136842|XP_033153817.1|DMAU	LOC6733643|XP_016026606.1|DSIM
OG0008869	LOC117140894|XP_033159939.1|DMAU	LOC6739159|XP_002085949.1|DSIM
OG0008870	LOC117139556|XP_033157842.1|DMAU	LOC6738648|XP_002085450.1|DSIM
OG0008871	LOC117139568|XP_033157859.1|DMAU	LOC6737970|XP_002084786.2|DSIM
OG0008872	LOC117141361|XP_033160662.1|DMAU	LOC6731323|XP_016023902.1|DSIM
OG0008873	LOC117150348|XP_033173091.1|DMAU	LOC6731277|XP_002078434.1|DSIM
OG0008874	LOC117138606|XP_033156705.1|DMAU	LOC6739454|XP_002076355.1|DSIM
OG0008875	LOC117138035|XP_033155736.1|DMAU	LOC6734207|XP_016027252.1|DSIM
OG0008876	LOC117146316|XP_033168261.1|DMAU	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM
OG0008877	LOC117139387|XP_033157540.1|DMAU	LOC6737859|XP_002084687.1|DSIM
OG0008878	LOC117149767|XP_033172712.1|DMAU	LOC6731518|XP_002078666.1|DSIM
OG0008879	LOC117136348|XP_033153105.1|DMAU	LOC6734820|XP_016028053.1|DSIM
OG0008880	LOC117143384|XP_033163956.1|DMAU	LOC6728068|XP_002103420.1|DSIM
OG0008881	LOC117136053|XP_033152588.1|DMAU	LOC6736074|XP_002082975.1|DSIM
OG0008882	LOC117151079|XP_033174215.1|DMAU	LOC6731670|XP_016024360.2|DSIM
OG0008883	LOC117142424|XP_033162276.1|DMAU	LOC6728782|XP_002104117.1|DSIM
OG0008884	LOC117144391|XP_033165418.1|DMAU	LOC6729647|XP_002104953.1|DSIM
OG0008885	LOC117150812|XP_033173763.1|DMAU	LOC6732799|XP_002079912.1|DSIM
OG0008886	LOC117137062|XP_033154166.1|DMAU	LOC27208703|XP_016027996.1|DSIM
OG0008887	LOC117137166|XP_033154370.1|DMAU	LOC6735412|XP_016028727.1|DSIM
OG0008888	LOC117141124|XP_033160339.1|DMAU	LOC27208214|XP_016031372.1|DSIM
OG0008889	LOC117135904|XP_033152357.1|DMAU	LOC6735663|XP_002082581.1|DSIM
OG0008890	LOC117144018|XP_033164865.1|DMAU	LOC6728043|XP_002103395.1|DSIM
OG0008891	LOC117139860|XP_033158401.1|DMAU	LOC6736779|XP_016030414.1|DSIM
OG0008892	LOC117137356|XP_033154646.1|DMAU	LOC6736018|XP_016029421.1|DSIM
OG0008893	LOC117139247|XP_033157351.1|DMAU	LOC27206283|XP_016030498.1|DSIM
OG0008894	LOC117143373|XP_033163940.1|DMAU	LOC6729114|XP_016035759.1|DSIM
OG0008895	LOC117143799|XP_033164533.1|DMAU	LOC6728746|XP_016035419.1|DSIM
OG0008896	LOC117138970|XP_033156906.1|DMAU	LOC6738201|XP_002085014.2|DSIM
OG0008897	LOC117142342|XP_033162150.1|DMAU	LOC6727583|XP_002102962.2|DSIM
OG0008898	LOC117138134|XP_033155894.1|DMAU	LOC6734279|XP_016027346.1|DSIM
OG0008899	LOC117135261|XP_033151298.1|DMAU	LOC6732737|XP_002079851.2|DSIM
OG0008900	LOC117139520|XP_033157775.1|DMAU	LOC6732689|XP_002079803.2|DSIM
OG0008901	LOC117141010|XP_033160155.1|DMAU	LOC6737077|XP_016030703.1|DSIM
OG0008902	LOC117146297|XP_033168205.1|DMAU	LOC6739828|XP_016037252.1|DSIM
OG0008903	LOC117150807|XP_033173755.1|DMAU	LOC27209406|XP_016022958.1|DSIM
OG0008904	LOC117137543|XP_033154931.1|DMAU	LOC6735041|XP_016028328.1|DSIM
OG0008905	LOC117146343|XP_033168369.1|DMAU	LOC6724713|XP_016037290.1|DSIM
OG0008906	LOC117141836|XP_033161382.1|DMAU	LOC6737531|XP_039149918.1|DSIM
OG0008907	LOC117145975|XP_033167772.1|DMAU	LOC6729411|XP_016036058.2|DSIM
OG0008908	LOC117144527|XP_033165640.1|DMAU	LOC6727063|XP_016033561.1|DSIM
OG0008909	LOC117145092|XP_033166501.1|DMAU	LOC6729950|XP_002105245.1|DSIM
OG0008910	LOC117145562|XP_033167155.1|DMAU	LOC6728812|XP_016035502.1|DSIM
OG0008911	LOC117144225|XP_033165179.1|DMAU	LOC27206445|XP_016034322.1|DSIM
OG0008912	LOC117143736|XP_033164436.1|DMAU	LOC6726658|XP_002102069.1|DSIM
OG0008913	LOC117143191|XP_033163618.1|DMAU	LOC6729106|XP_002104427.1|DSIM
