Orthogroup	DMAU.longest_only	DBUS.longest_only
OG0009535	LOC117137406|XP_033154721.1|DMAU	LOC108594745|XP_017835371.1|DBUS
OG0009537	LOC117142931|XP_033163122.1|DMAU	LOC108604464|XP_017849435.1|DBUS
OG0009538	LOC117143989|XP_033164823.1|DMAU	LOC108603998|XP_017848721.1|DBUS
OG0009539	LOC117143483|XP_033164087.1|DMAU	LOC108602431|XP_017846039.1|DBUS
OG0009540	LOC117145353|XP_033166862.1|DMAU	LOC108602820|XP_017846540.1|DBUS
OG0009542	LOC117145242|XP_033166709.1|DMAU	LOC108604831|XP_017849934.1|DBUS
OG0009543	LOC117144622|XP_033165807.1|DMAU	LOC108601559|XP_017844946.1|DBUS
OG0009545	LOC117142607|XP_033162576.1|DMAU	LOC108606095|XP_017851429.1|DBUS
OG0009548	LOC117140195|XP_033158867.1|DMAU	LOC108598161|XP_017840266.1|DBUS
OG0009556	LOC117137324|XP_033154603.1|DMAU	LOC108594657|XP_017835288.1|DBUS
OG0009557	LOC117143204|XP_033163640.1|DMAU	LOC108604796|XP_017849886.1|DBUS
OG0009560	LOC117148340|XP_033171567.1|DMAU	LOC108605694|XP_017850975.1|DBUS
OG0009562	LOC117143151|XP_033163545.1|DMAU	LOC108607430|XP_017842793.1|DBUS
OG0009563	LOC117141552|XP_033160949.1|DMAU	LOC108598154|XP_017840260.2|DBUS
OG0009564	LOC117148631|XP_033172022.1|DMAU	LOC108606808|XP_017852766.1|DBUS
OG0009565	LOC117138996|XP_033156963.1|DMAU	LOC108599366|XP_017841660.2|DBUS
OG0009567	LOC117142468|XP_033162373.1|DMAU	LOC108601221|XP_017844608.1|DBUS
OG0009569	LOC117147777|XP_033170704.1|DMAU	LOC108605944|XP_017851253.1|DBUS
OG0009570	LOC117142729|XP_033162790.1|DMAU	LOC108603571|XP_017847977.1|DBUS
OG0009571	LOC117145403|XP_033166932.1|DMAU	LOC108601782|XP_017845198.1|DBUS
OG0009572	LOC117147695|XP_033170573.1|DMAU	LOC108605868|XP_017851170.1|DBUS
OG0009573	LOC117146645|XP_033168870.1|DMAU	LOC108605563|XP_017850819.1|DBUS
OG0009574	LOC117146502|XP_033168645.1|DMAU	LOC108607071|XP_017853178.1|DBUS
OG0009575	LOC117136775|XP_033153714.1|DMAU	LOC108594773|XP_017835401.1|DBUS
OG0009576	LOC117143916|XP_033164722.1|DMAU	LOC108603897|XP_017848561.1|DBUS
OG0009577	LOC117150791|XP_033173727.1|DMAU	LOC108603544|XP_017847949.1|DBUS
OG0009578	LOC117144585|XP_033165763.1|DMAU	LOC108604365|XP_017849298.1|DBUS
OG0009579	LOC117146597|XP_033168813.1|DMAU	LOC108606680|XP_017852515.1|DBUS
OG0009581	LOC117147041|XP_033169668.1|DMAU	LOC108595132|XP_017835786.2|DBUS
OG0009582	LOC117140418|XP_033159183.1|DMAU	LOC108599571|XP_017841976.2|DBUS
OG0009583	LOC117148868|XP_033172431.1|DMAU	LOC108606169|XP_017851510.1|DBUS
OG0009584	LOC117148637|XP_033172030.1|DMAU	LOC108606013|XP_017851327.1|DBUS
OG0009585	LOC117142332|XP_033162139.1|DMAU	LOC108603815|XP_017848424.1|DBUS
OG0009586	LOC117140422|XP_033159198.1|DMAU	LOC108599365|XP_017841658.2|DBUS
OG0009588	LOC117145223|XP_033166686.1|DMAU	LOC108602469|XP_017846081.1|DBUS
OG0009589	LOC117139271|XP_033157385.1|DMAU	LOC108599523|XP_017841886.1|DBUS
OG0009590	LOC117141011|XP_033160160.1|DMAU	LOC108601011|XP_017844372.1|DBUS
OG0009591	LOC117142398|XP_033162235.1|DMAU	LOC108604109|XP_017848880.1|DBUS
OG0009592	LOC117142725|XP_033162784.1|DMAU	LOC108603229|XP_017847333.1|DBUS
OG0009593	LOC117145006|XP_033166386.1|DMAU	LOC108602013|XP_017845505.1|DBUS
OG0009594	LOC117145711|XP_033167348.1|DMAU	LOC108602848|XP_017846607.1|DBUS
OG0009595	LOC117145524|XP_033167106.1|DMAU	LOC108602559|XP_017846183.1|DBUS
OG0009596	LOC117143674|XP_033164351.1|DMAU	LOC108602060|XP_017845568.1|DBUS
OG0009597	LOC117144780|XP_033166040.1|DMAU	LOC108602443|XP_017846054.1|DBUS
OG0009598	LOC117144779|XP_033166038.1|DMAU	LOC108603993|XP_017848712.1|DBUS
OG0009600	LOC117143769|XP_033164488.1|DMAU	LOC108601222|XP_033150107.1|DBUS
OG0009601	LOC117142243|XP_033161986.1|DMAU	LOC108601531|XP_017844920.1|DBUS
OG0009602	LOC117144323|XP_033165326.1|DMAU	LOC108607103|XP_017853219.1|DBUS
OG0009603	LOC117142220|XP_033161950.1|DMAU	LOC108603089|XP_017847068.1|DBUS
OG0009604	LOC117148418|XP_033171677.1|DMAU	LOC108606324|XP_017851831.1|DBUS
OG0009605	LOC117144858|XP_033166151.1|DMAU	LOC108602565|XP_017846187.1|DBUS
OG0009606	LOC117145173|XP_033166613.1|DMAU	LOC108602254|XP_017845797.1|DBUS
OG0009607	LOC117145024|XP_033166416.1|DMAU	LOC108602446|XP_017846057.1|DBUS
OG0009608	LOC117145874|XP_033167589.1|DMAU	LOC108601525|XP_017844913.1|DBUS
OG0009609	LOC117142917|XP_033163106.1|DMAU	LOC108603871|XP_017848531.1|DBUS
OG0009610	LOC117144498|XP_033165575.1|DMAU	LOC108604286|XP_017849185.1|DBUS
OG0009611	LOC117145742|XP_033167394.1|DMAU	LOC108601489|XP_017844875.1|DBUS
OG0009612	LOC117144717|XP_033165947.1|DMAU	LOC108601404|XP_017844792.1|DBUS
OG0009613	LOC117150530|XP_033173346.1|DMAU	LOC108594742|XP_017835373.1|DBUS
OG0009614	LOC117142951|XP_033163166.1|DMAU	LOC108602650|XP_017846285.1|DBUS
OG0009615	LOC117143723|XP_033164416.1|DMAU	LOC108602540|XP_017846162.1|DBUS
OG0009616	LOC117143629|XP_033164295.1|DMAU	LOC108604106|XP_017848876.1|DBUS
OG0009617	LOC117143991|XP_033164825.1|DMAU	LOC108603022|XP_017846911.1|DBUS
OG0009619	LOC117143171|XP_033163576.1|DMAU	LOC108603910|XP_017848583.1|DBUS
OG0009620	LOC117144149|XP_033165070.1|DMAU	LOC108604161|XP_017848980.1|DBUS
OG0009621	LOC117143521|XP_033164135.1|DMAU	LOC108602496|XP_017846112.1|DBUS
OG0009622	LOC117143466|XP_033164070.1|DMAU	LOC108602557|XP_017846181.1|DBUS
OG0009624	LOC117145786|XP_033167457.1|DMAU	LOC108604815|XP_017849912.1|DBUS
OG0009625	LOC117144954|XP_033166300.1|DMAU	LOC108602140|XP_017845659.1|DBUS
OG0009626	LOC117143690|XP_033164369.1|DMAU	LOC108601352|XP_017844741.1|DBUS
OG0009627	LOC117145376|XP_033166891.1|DMAU	LOC108601351|XP_017844738.1|DBUS
OG0009628	LOC117144550|XP_033165683.1|DMAU	LOC108602910|XP_017846711.1|DBUS
OG0009629	LOC117143949|XP_033164774.1|DMAU	LOC108601425|XP_017844813.1|DBUS
OG0009630	LOC117143959|XP_033164785.1|DMAU	LOC108604095|XP_017848865.1|DBUS
OG0009631	LOC117142629|XP_033162623.1|DMAU	LOC108601675|XP_017845070.1|DBUS
OG0009632	LOC117147472|XP_033170256.1|DMAU	LOC108605118|XP_017850170.1|DBUS
OG0009633	LOC117137855|XP_033155456.1|DMAU	LOC108595665|XP_017836434.1|DBUS
OG0009634	LOC117143544|XP_033164174.1|DMAU	LOC108604135|XP_017848933.1|DBUS
OG0009635	LOC117144829|XP_033166104.1|DMAU	LOC108604065|XP_017848818.1|DBUS
OG0009636	LOC117139344|XP_033157482.1|DMAU	LOC108600065|XP_017842905.1|DBUS
OG0009637	LOC117143741|XP_033164442.1|DMAU	LOC108604659|XP_017849698.1|DBUS
OG0009638	LOC117144492|XP_033165569.1|DMAU	LOC108602671|XP_017846305.1|DBUS
OG0009639	LOC117145467|XP_033167031.1|DMAU	LOC108602554|XP_017846177.1|DBUS
OG0009640	LOC117144874|XP_033166173.1|DMAU	LOC108602338|XP_017845915.1|DBUS
OG0009641	LOC117145361|XP_033166875.1|DMAU	LOC108602546|XP_017846167.1|DBUS
OG0009642	LOC117145590|XP_033167187.1|DMAU	LOC108602663|XP_017846298.1|DBUS
OG0009643	LOC117143516|XP_033164130.1|DMAU	LOC108602669|XP_017846303.1|DBUS
OG0009644	LOC117144931|XP_033166275.1|DMAU	LOC108602191|XP_017845728.1|DBUS
OG0009645	LOC117145176|XP_033166617.1|DMAU	LOC108602748|XP_017846395.1|DBUS
OG0009646	LOC117144493|XP_033165570.1|DMAU	LOC108601576|XP_033149786.1|DBUS
OG0009647	LOC117145612|XP_033167218.1|DMAU	LOC108602169|XP_017845691.1|DBUS
OG0009648	LOC117142958|XP_033163176.1|DMAU	LOC108603444|XP_017847760.1|DBUS
OG0009649	LOC117144533|XP_033165655.1|DMAU	LOC108606570|XP_017852279.1|DBUS
OG0009650	LOC117142980|XP_033163226.1|DMAU	LOC108607870|XP_017854451.2|DBUS
OG0009651	LOC117150878|XP_033173903.1|DMAU	LOC108607366|XP_017853573.1|DBUS
OG0009652	LOC117135293|XP_033151358.1|DMAU	LOC108608017|XP_017854680.1|DBUS
OG0009653	LOC117150998|XP_033174094.1|DMAU	LOC108608204|XP_017854966.1|DBUS
OG0009654	LOC117151000|XP_033174097.1|DMAU	LOC108608203|XP_017854965.1|DBUS
OG0009655	LOC117139680|XP_033158057.1|DMAU	LOC108598676|XP_017840889.2|DBUS
OG0009656	LOC117139410|XP_033157582.1|DMAU	LOC108607698|XP_017854174.1|DBUS
OG0009657	LOC117150868|XP_033173878.1|DMAU	LOC108598383|XP_017840530.2|DBUS
OG0009658	LOC117146112|XP_033167994.1|DMAU	LOC108594380|XP_017835029.1|DBUS
OG0009659	LOC117147279|XP_033170009.1|DMAU	LOC108596664|XP_017838156.2|DBUS
OG0009660	LOC117150765|XP_033173692.1|DMAU	LOC108606228|XP_017851626.1|DBUS
OG0009661	LOC117150748|XP_033173673.1|DMAU	LOC108607012|XP_017853087.1|DBUS
OG0009662	LOC117147696|XP_033170578.1|DMAU	LOC108608008|XP_017854661.1|DBUS
OG0009663	LOC117137598|XP_033155004.1|DMAU	LOC108594246|XP_017834850.2|DBUS
OG0009664	LOC117136073|XP_033152621.1|DMAU	LOC108608043|XP_017854713.1|DBUS
OG0009665	LOC117150640|XP_033173506.1|DMAU	LOC108597261|XP_033150509.1|DBUS
OG0009666	LOC117150363|XP_033173114.1|DMAU	LOC108594269|XP_017834890.1|DBUS
OG0009667	LOC117143262|XP_033163728.1|DMAU	LOC108608265|XP_017855049.1|DBUS
OG0009668	LOC117149690|XP_033172702.1|DMAU	LOC108603622|XP_017848071.1|DBUS
OG0009669	LOC117139803|XP_033158320.1|DMAU	LOC108607920|XP_017854522.2|DBUS
OG0009670	LOC117150756|XP_033173683.1|DMAU	LOC108608472|XP_017855350.1|DBUS
OG0009671	LOC117141961|XP_033161648.1|DMAU	LOC108603494|XP_017847845.1|DBUS
OG0009672	LOC117150789|XP_033173725.1|DMAU	LOC108603351|XP_017847578.2|DBUS
OG0009673	LOC117149113|XP_033172637.1|DMAU	LOC108602897|XP_017846739.1|DBUS
OG0009674	LOC117140648|XP_033159590.1|DMAU	LOC108598492|XP_033149035.1|DBUS
OG0009675	LOC117150418|XP_033173178.1|DMAU	LOC108607805|XP_017854337.1|DBUS
OG0009676	LOC117140059|XP_033158693.1|DMAU	LOC108596050|XP_033150783.1|DBUS
OG0009677	LOC117135120|XP_033151030.1|DMAU	LOC108594501|XP_017835189.1|DBUS
OG0009678	LOC117148100|XP_033171207.1|DMAU	LOC108607736|XP_017854246.2|DBUS
OG0009679	LOC117150360|XP_033173111.1|DMAU	LOC108608112|XP_017854829.1|DBUS
OG0009680	LOC117150934|XP_033173991.1|DMAU	LOC108602994|XP_017846880.2|DBUS
OG0009682	LOC117138337|XP_033156266.1|DMAU	LOC108594785|XP_033149192.1|DBUS
OG0009683	LOC117137671|XP_033155121.1|DMAU	LOC108595593|XP_017836344.1|DBUS
OG0009684	LOC117137670|XP_033155120.1|DMAU	LOC108595797|XP_017836577.1|DBUS
OG0009685	LOC117137442|XP_033154772.1|DMAU	LOC108595674|XP_017836442.1|DBUS
OG0009686	LOC117138049|XP_033155754.1|DMAU	LOC108595490|XP_017836232.2|DBUS
OG0009687	LOC117136588|XP_033153451.1|DMAU	LOC108595562|XP_017836311.1|DBUS
OG0009688	LOC117135938|XP_033152409.1|DMAU	LOC108597688|XP_017839852.1|DBUS
OG0009689	LOC117138435|XP_033156437.1|DMAU	LOC108595984|XP_017836761.2|DBUS
OG0009690	LOC117136568|XP_033153415.1|DMAU	LOC108596683|XP_017838189.1|DBUS
OG0009691	LOC117135482|XP_033151592.1|DMAU	LOC108596563|XP_017837952.1|DBUS
OG0009692	LOC117138115|XP_033155866.1|DMAU	LOC108595296|XP_017835997.1|DBUS
OG0009693	LOC117135871|XP_033152298.1|DMAU	LOC108596586|XP_017838002.1|DBUS
OG0009694	LOC117136812|XP_033153769.1|DMAU	LOC108596719|XP_017838241.1|DBUS
OG0009695	LOC117137680|XP_033155140.1|DMAU	LOC108596330|XP_017837454.1|DBUS
OG0009696	LOC117136889|XP_033153890.1|DMAU	LOC108597022|XP_017838791.1|DBUS
OG0009697	LOC117140849|XP_033159866.1|DMAU	LOC108602692|XP_017846320.1|DBUS
OG0009698	LOC117137069|XP_033154185.1|DMAU	LOC108596682|XP_017838188.1|DBUS
OG0009699	LOC117137313|XP_033154585.1|DMAU	LOC108597771|XP_017839973.1|DBUS
OG0009700	LOC117136059|XP_033152599.1|DMAU	LOC108596782|XP_017838372.1|DBUS
OG0009701	LOC117142549|XP_033162490.1|DMAU	LOC108604773|XP_017849859.1|DBUS
OG0009702	LOC117137068|XP_033154184.1|DMAU	LOC108596681|XP_017838186.1|DBUS
OG0009703	LOC117135344|XP_033151436.1|DMAU	LOC108608351|XP_017855185.2|DBUS
OG0009704	LOC117136301|XP_033153038.1|DMAU	LOC108595702|XP_017836475.1|DBUS
OG0009705	LOC117135795|XP_033152179.1|DMAU	LOC108596946|XP_017838674.1|DBUS
OG0009706	LOC117137009|XP_033154089.1|DMAU	LOC108594802|XP_017835430.1|DBUS
OG0009707	LOC117142475|XP_033162381.1|DMAU	LOC108603775|XP_017848350.1|DBUS
OG0009708	LOC117135840|XP_033152244.1|DMAU	LOC108595757|XP_017836536.1|DBUS
OG0009709	LOC117135837|XP_033152240.1|DMAU	LOC108595620|XP_017836375.1|DBUS
OG0009710	LOC117135836|XP_033152239.1|DMAU	LOC108595619|XP_017836374.1|DBUS
OG0009711	LOC117137519|XP_033154894.1|DMAU	LOC108596136|XP_017837093.1|DBUS
OG0009712	LOC117140940|XP_033160027.1|DMAU	LOC108599706|XP_017842192.2|DBUS
OG0009713	LOC117137399|XP_033154711.1|DMAU	LOC108595476|XP_017836215.1|DBUS
OG0009714	LOC117135826|XP_033152226.1|DMAU	LOC108597005|XP_017838771.1|DBUS
OG0009715	LOC117136714|XP_033153629.1|DMAU	LOC108594876|XP_017835502.1|DBUS
OG0009716	LOC117135900|XP_033152340.1|DMAU	LOC108596222|XP_017837240.1|DBUS
OG0009717	LOC117136688|XP_033153593.1|DMAU	LOC108595460|XP_017836191.1|DBUS
OG0009718	LOC117136992|XP_033154059.1|DMAU	LOC108596428|XP_017837641.1|DBUS
OG0009719	LOC117137646|XP_033155074.1|DMAU	LOC108596676|XP_017838176.1|DBUS
OG0009720	LOC117138563|XP_033156614.1|DMAU	LOC108596771|XP_017838358.1|DBUS
OG0009721	LOC117137279|XP_033154541.1|DMAU	LOC108595287|XP_017835989.1|DBUS
OG0009722	LOC117137689|XP_033155149.1|DMAU	LOC113002597|NP_001352281.1|DBUS
OG0009723	LOC117140322|XP_033159060.1|DMAU	LOC108599316|XP_017841608.1|DBUS
OG0009724	LOC117137114|XP_033154297.1|DMAU	LOC108595064|XP_017835699.1|DBUS
OG0009725	LOC117135975|XP_033152474.1|DMAU	LOC108597648|XP_017839792.1|DBUS
OG0009726	LOC117144808|XP_033166076.1|DMAU	LOC108602501|XP_017846118.1|DBUS
OG0009727	LOC117137211|XP_033154457.1|DMAU	LOC108595792|XP_017836572.1|DBUS
OG0009728	LOC117136204|XP_033152847.1|DMAU	LOC108594966|XP_017835588.1|DBUS
OG0009729	LOC117137613|XP_033155030.1|DMAU	LOC108594965|XP_017835587.1|DBUS
OG0009730	LOC117146636|XP_033168860.1|DMAU	LOC117134898|XP_033150172.1|DBUS
OG0009731	LOC117137032|XP_033154128.1|DMAU	LOC108594662|XP_033150927.1|DBUS
OG0009732	LOC117136294|XP_033153028.1|DMAU	LOC108596170|XP_017837165.2|DBUS
OG0009733	LOC117147493|XP_033170286.1|DMAU	LOC108605337|XP_017850496.1|DBUS
OG0009734	LOC117148716|XP_033172156.1|DMAU	LOC108605373|XP_017850531.1|DBUS
OG0009735	LOC117140890|XP_033159933.1|DMAU	LOC108608391|XP_017855232.1|DBUS
OG0009736	LOC117146947|XP_033169492.1|DMAU	LOC108606727|XP_033150209.1|DBUS
OG0009737	LOC117144173|XP_033165105.1|DMAU	LOC108602615|XP_017846242.1|DBUS
OG0009738	LOC117147751|XP_033170650.1|DMAU	LOC108606578|XP_017852292.1|DBUS
OG0009739	LOC117147196|XP_033169887.1|DMAU	LOC108606581|XP_017852296.1|DBUS
OG0009740	LOC117148578|XP_033171936.1|DMAU	LOC108605470|XP_017850644.1|DBUS
OG0009741	LOC117146848|XP_033169304.1|DMAU	LOC108599226|XP_017841511.1|DBUS
OG0009742	LOC117148056|XP_033171133.1|DMAU	LOC108606150|XP_017851491.2|DBUS
OG0009743	LOC117148142|XP_033171260.1|DMAU	LOC108606354|XP_017851891.1|DBUS
OG0009745	LOC117146579|XP_033168780.1|DMAU	LOC108605467|XP_017850642.1|DBUS
OG0009746	LOC117140508|XP_033159372.1|DMAU	LOC108606286|XP_017851756.1|DBUS
OG0009747	LOC117145115|XP_033166528.1|DMAU	LOC108606985|XP_017853051.2|DBUS
OG0009748	LOC117148938|XP_033172555.1|DMAU	LOC108605280|XP_017850417.1|DBUS
OG0009749	LOC117141529|XP_033160909.1|DMAU	LOC108599626|XP_017842077.1|DBUS
OG0009750	LOC117140228|XP_033158918.1|DMAU	LOC108597915|XP_017840020.1|DBUS
OG0009751	LOC117146868|XP_033169348.1|DMAU	LOC108605880|XP_017851182.1|DBUS
OG0009752	LOC117148687|XP_033172117.1|DMAU	LOC108605435|XP_017850605.1|DBUS
OG0009753	LOC117148686|XP_033172116.1|DMAU	LOC108605436|XP_017850607.1|DBUS
OG0009754	LOC117137681|XP_033155141.1|DMAU	LOC117134704|XP_033149103.1|DBUS
OG0009755	LOC117147189|XP_033169882.1|DMAU	LOC108607148|XP_017853281.1|DBUS
OG0009756	LOC117146817|XP_033169262.1|DMAU	LOC108605371|XP_017850529.1|DBUS
OG0009757	LOC117138692|XP_033156842.1|DMAU	LOC108595615|XP_017836370.1|DBUS
OG0009758	LOC117144470|XP_033165530.1|DMAU	LOC108601500|XP_017844888.1|DBUS
OG0009759	LOC117148914|XP_033172524.1|DMAU	LOC108606485|XP_017852113.1|DBUS
OG0009760	LOC117146460|XP_033168583.1|DMAU	LOC108605096|XP_017850150.1|DBUS
OG0009761	LOC117146477|XP_033168608.1|DMAU	LOC108605836|XP_017851132.1|DBUS
OG0009762	LOC117148585|XP_033171948.1|DMAU	LOC108606198|XP_017851545.1|DBUS
OG0009763	LOC117139266|XP_033157377.1|DMAU	LOC108599519|XP_017841879.1|DBUS
OG0009764	LOC117140421|XP_033159197.1|DMAU	LOC108598050|XP_017840153.2|DBUS
OG0009765	LOC117139750|XP_033158205.1|DMAU	LOC108599931|XP_017842632.1|DBUS
OG0009766	LOC117140971|XP_033160094.1|DMAU	LOC108599295|XP_017841586.2|DBUS
OG0009767	LOC117141082|XP_033160271.1|DMAU	LOC108598044|XP_017840148.1|DBUS
OG0009768	LOC117140986|XP_033160128.1|DMAU	LOC108601173|XP_017844595.1|DBUS
OG0009769	LOC117140911|XP_033159976.1|DMAU	LOC108599134|XP_017841412.1|DBUS
OG0009770	LOC117140968|XP_033160086.1|DMAU	LOC108597989|XP_017840094.1|DBUS
OG0009771	LOC117142098|XP_033161874.1|DMAU	LOC108600247|XP_017843172.1|DBUS
OG0009772	LOC117140600|XP_033159501.1|DMAU	LOC108598710|XP_017840925.2|DBUS
OG0009773	LOC117139959|XP_033158543.1|DMAU	LOC108599051|XP_017841545.2|DBUS
OG0009774	LOC117142050|XP_033161814.1|DMAU	LOC108599132|XP_017841409.1|DBUS
OG0009775	LOC117140954|XP_033160064.1|DMAU	LOC108600902|XP_017844218.1|DBUS
OG0009776	LOC117140411|XP_033159176.1|DMAU	LOC108600275|XP_017843228.1|DBUS
OG0009777	LOC117141842|XP_033161393.1|DMAU	LOC108600128|XP_017843003.1|DBUS
OG0009778	LOC117142003|XP_033161743.1|DMAU	LOC108598951|XP_017841211.1|DBUS
OG0009779	LOC117140071|XP_033158711.1|DMAU	LOC108598811|XP_017841043.2|DBUS
OG0009780	LOC117140069|XP_033158705.1|DMAU	LOC108597964|XP_017840068.1|DBUS
OG0009781	LOC117139649|XP_033158002.1|DMAU	LOC108598632|XP_017840821.2|DBUS
OG0009782	LOC117141121|XP_033160335.1|DMAU	LOC108603837|XP_017848476.1|DBUS
OG0009783	LOC117139640|XP_033157991.1|DMAU	LOC108599925|XP_017842621.1|DBUS
OG0009784	LOC117141996|XP_033161735.1|DMAU	LOC108599435|XP_017841750.1|DBUS
OG0009785	LOC117140255|XP_033158952.1|DMAU	LOC108598132|XP_017840239.1|DBUS
OG0009786	LOC117141895|XP_033161487.1|DMAU	LOC108598521|XP_017840690.1|DBUS
OG0009787	LOC117141894|XP_033161486.1|DMAU	LOC108599054|XP_017841323.1|DBUS
OG0009788	LOC117141472|XP_033160833.1|DMAU	LOC108598809|XP_017841040.1|DBUS
OG0009789	LOC117139842|XP_033158380.1|DMAU	LOC108599475|XP_017841803.2|DBUS
OG0009790	LOC117137033|XP_033154129.1|DMAU	LOC108595914|XP_017836694.1|DBUS
OG0009791	LOC117140947|XP_033160036.1|DMAU	LOC108598024|XP_017840128.2|DBUS
OG0009792	LOC117142086|XP_033161858.1|DMAU	LOC108598437|XP_017840558.1|DBUS
OG0009793	LOC117140886|XP_033159929.1|DMAU	LOC108598827|XP_017841068.1|DBUS
OG0009794	LOC117145712|XP_033167349.1|DMAU	LOC108602850|XP_017846608.1|DBUS
OG0009795	LOC117148610|XP_033171983.1|DMAU	LOC108605278|XP_017850413.1|DBUS
OG0009796	LOC117139255|XP_033157362.1|DMAU	LOC108599195|XP_017841479.2|DBUS
OG0009797	LOC117140961|XP_033160072.1|DMAU	LOC108599092|XP_017841371.1|DBUS
OG0009798	LOC117140958|XP_033160070.1|DMAU	LOC108600727|XP_017843955.1|DBUS
OG0009799	LOC117139812|XP_033158334.1|DMAU	LOC108600260|XP_017843192.1|DBUS
OG0009800	LOC117140113|XP_033158768.1|DMAU	LOC108598179|XP_017840284.2|DBUS
OG0009801	LOC117139566|XP_033157857.1|DMAU	LOC108598812|XP_017841046.1|DBUS
OG0009802	LOC117141057|XP_033160235.1|DMAU	LOC108599604|XP_017842046.1|DBUS
OG0009803	LOC117141663|XP_033161144.1|DMAU	LOC108598963|XP_017841223.1|DBUS
OG0009804	LOC117140942|XP_033160030.1|DMAU	LOC108599712|XP_017842197.1|DBUS
OG0009805	LOC117139944|XP_033158523.1|DMAU	LOC108599699|XP_017842185.1|DBUS
OG0009806	LOC117141360|XP_033160658.1|DMAU	LOC108599698|XP_017842184.1|DBUS
OG0009807	LOC117141613|XP_033161024.1|DMAU	LOC108599422|XP_017841724.1|DBUS
OG0009808	LOC117141120|XP_033160334.1|DMAU	LOC108597926|XP_017840031.2|DBUS
OG0009809	LOC117141603|XP_033161010.1|DMAU	LOC108599565|XP_017841950.1|DBUS
OG0009810	LOC117140642|XP_033159573.1|DMAU	LOC108599271|XP_017841557.1|DBUS
OG0009811	LOC117140558|XP_033159445.1|DMAU	LOC108599347|XP_017841639.1|DBUS
OG0009812	LOC117140749|XP_033159721.1|DMAU	LOC108600400|XP_017843439.1|DBUS
OG0009813	LOC117142055|XP_033161820.1|DMAU	LOC108600610|XP_017843777.2|DBUS
OG0009814	LOC117141655|XP_033161119.1|DMAU	LOC108599578|XP_017842006.1|DBUS
OG0009816	LOC117140404|XP_033159166.1|DMAU	LOC108600511|XP_017843638.2|DBUS
OG0009817	LOC117139874|XP_033158422.1|DMAU	LOC108600106|XP_017842965.2|DBUS
OG0009818	LOC117139902|XP_033158473.1|DMAU	LOC108599253|XP_017841539.1|DBUS
OG0009819	LOC117139900|XP_033158471.1|DMAU	LOC108598202|XP_017840307.2|DBUS
OG0009820	LOC117140800|XP_033159788.1|DMAU	LOC108598201|XP_017840306.1|DBUS
OG0009821	LOC117141094|XP_033160300.1|DMAU	LOC108598824|XP_017841063.1|DBUS
OG0009822	LOC117139914|XP_033158487.1|DMAU	LOC108599900|XP_033149395.1|DBUS
OG0009824	LOC117140402|XP_033159163.1|DMAU	LOC108600806|XP_017844078.1|DBUS
OG0009825	LOC117139279|XP_033157397.1|DMAU	LOC108598764|XP_017840992.1|DBUS
OG0009826	LOC117141263|XP_033160523.1|DMAU	LOC108599650|XP_017842114.1|DBUS
OG0009827	LOC117141384|XP_033160689.1|DMAU	LOC108599647|XP_017842111.1|DBUS
OG0009828	LOC117141069|XP_033160257.1|DMAU	LOC108598845|XP_017841088.1|DBUS
OG0009829	LOC117141714|XP_033161218.1|DMAU	LOC108599514|XP_017841872.2|DBUS
OG0009830	LOC117141219|XP_033160469.1|DMAU	LOC108599281|XP_017841568.2|DBUS
OG0009831	LOC117140340|XP_033159080.1|DMAU	LOC108599111|XP_017841389.2|DBUS
OG0009832	LOC117141153|XP_033160383.1|DMAU	LOC108599004|XP_017841269.1|DBUS
OG0009833	LOC117141254|XP_033160513.1|DMAU	LOC108598247|XP_017840350.1|DBUS
OG0009834	LOC117136597|XP_033153469.1|DMAU	LOC108595087|XP_017835726.1|DBUS
OG0009835	LOC117136048|XP_033152584.1|DMAU	LOC108596007|XP_017836781.1|DBUS
OG0009836	LOC117143053|XP_033163393.1|DMAU	LOC108602444|XP_017846055.1|DBUS
OG0009837	LOC117143477|XP_033164082.1|DMAU	LOC108601591|XP_017844979.1|DBUS
OG0009838	LOC117143498|XP_033164110.1|DMAU	LOC108608256|XP_017855037.1|DBUS
OG0009839	LOC117136084|XP_033152647.1|DMAU	LOC108596320|XP_017837431.1|DBUS
OG0009840	LOC117136613|XP_033153523.1|DMAU	LOC108607681|XP_017854126.2|DBUS
OG0009841	LOC117137452|XP_033154825.1|DMAU	LOC108600227|XP_017843178.1|DBUS
OG0009842	LOC117141815|XP_033161359.1|DMAU	LOC108598232|XP_017841185.1|DBUS
OG0009843	LOC117141273|XP_033160534.1|DMAU	LOC117134768|XP_033149317.1|DBUS
OG0009844	LOC117139548|XP_033157829.1|DMAU	LOC108598217|XP_033149640.1|DBUS
OG0009845	LOC117135599|XP_033151836.1|DMAU	LOC108595513|XP_017836255.1|DBUS
OG0009846	LOC117150786|XP_033173723.1|DMAU	LOC108594489|XP_017844821.2|DBUS
OG0009847	LOC117146937|XP_033169476.1|DMAU	LOC108607143|XP_017853274.1|DBUS
OG0009848	LOC117146778|XP_033169193.1|DMAU	LOC108606940|XP_017852981.1|DBUS
OG0009849	LOC117144823|XP_033166097.1|DMAU	LOC108602314|XP_017845887.1|DBUS
OG0009850	LOC117148911|XP_033172518.1|DMAU	LOC108605893|XP_017851198.1|DBUS
OG0009851	LOC117146697|XP_033168978.1|DMAU	LOC108605478|XP_017850659.1|DBUS
