Orthogroup	DMAU.longest_only	DSUZ.longest_only
OG0011123	LOC117143417|XP_033164011.1|DMAU	LOC108006429|XP_016925442.2|DSUZ
OG0011124	LOC117144237|XP_033165197.1|DMAU	LOC108010564|XP_016930931.2|DSUZ, LOC108010563|XP_016930930.1|DSUZ
OG0011125	LOC117145233|XP_033166698.1|DMAU	LOC108014561|XP_016936196.2|DSUZ
OG0011126	LOC117144111|XP_033165022.1|DMAU	LOC108020827|XP_016944699.2|DSUZ
OG0011127	LOC117140146|XP_033158805.1|DMAU	LOC118877539|XP_036672490.1|DSUZ
OG0011127	LOC117135640|XP_033151908.1|DMAU	LOC108017869|XP_016940518.2|DSUZ
OG0011128	LOC117138610|XP_033156710.1|DMAU	LOC108008997|XP_016928430.1|DSUZ
OG0011129	LOC117137283|XP_033154546.1|DMAU	LOC108008771|XP_016928158.1|DSUZ
OG0011130	LOC117137703|XP_033155166.1|DMAU	LOC108010020|XP_016930306.1|DSUZ
OG0011131	LOC117138486|XP_033156507.1|DMAU	LOC108008981|XP_016928413.1|DSUZ
OG0011132	LOC117147208|XP_033169916.1|DMAU	LOC108010682|XP_016931083.1|DSUZ
OG0011133	LOC117150454|XP_033173235.1|DMAU	LOC108011145|XP_016931722.1|DSUZ
OG0011134	LOC117151052|XP_033174161.1|DMAU	LOC108011887|XP_016932626.1|DSUZ
OG0011135	LOC117150725|XP_033173638.1|DMAU	LOC108009934|XP_016930168.1|DSUZ
OG0011136	LOC117145532|XP_033167121.1|DMAU	LOC108010055|XP_016930360.1|DSUZ
OG0011137	LOC117150790|XP_033173726.1|DMAU	LOC108007141|XP_016926236.1|DSUZ
OG0011138	LOC117145759|XP_033167419.1|DMAU	LOC108008941|XP_016928344.1|DSUZ
OG0011139	LOC117144368|XP_033165385.1|DMAU	LOC108020877|XP_016944766.1|DSUZ
OG0011140	LOC117148018|XP_033171074.1|DMAU	LOC108004721|XP_016923230.1|DSUZ
OG0011141	LOC117146783|XP_033169201.1|DMAU	LOC108006528|XP_016925541.2|DSUZ
OG0011142	LOC117146974|XP_033169534.1|DMAU	LOC108004609|XP_016923038.2|DSUZ
OG0011143	LOC117146981|XP_033169539.1|DMAU	LOC108004623|XP_016923051.1|DSUZ
OG0011144	LOC117148543|XP_033171866.1|DMAU	LOC118878346|XP_036676799.1|DSUZ, LOC118878339|XP_036676722.1|DSUZ, LOC108016571|XP_036676800.1|DSUZ, LOC108016672|XP_016938879.2|DSUZ
OG0011145	LOC117147200|XP_033169904.1|DMAU	LOC108013420|XP_016934774.1|DSUZ
OG0011146	LOC117147194|XP_033169890.1|DMAU	LOC108007841|XP_016927128.1|DSUZ
OG0011147	LOC117147366|XP_033170124.1|DMAU	LOC108005268|XP_016923946.1|DSUZ
OG0011148	LOC117148737|XP_033172198.1|DMAU	LOC108005303|XP_016924002.1|DSUZ
OG0011149	LOC117147305|XP_033170044.1|DMAU	LOC108019003|XP_016942106.2|DSUZ
OG0011150	LOC117142033|XP_033161789.1|DMAU	LOC108012322|XP_016933110.2|DSUZ
OG0011151	LOC117140463|XP_033159297.1|DMAU	LOC108012227|XP_036670324.1|DSUZ
OG0011152	LOC117142100|XP_033161876.1|DMAU	LOC108006694|XP_036670988.1|DSUZ
OG0011153	LOC117139424|XP_033157605.1|DMAU, LOC117139422|XP_033157603.1|DMAU	LOC108013146|XP_036672232.1|DSUZ, LOC108012312|XP_036672233.1|DSUZ
OG0011154	LOC117141617|XP_033161028.1|DMAU	LOC108012290|XP_016933081.1|DSUZ
OG0011155	LOC117141695|XP_033161196.1|DMAU	LOC108008969|XP_016928397.1|DSUZ
OG0011156	LOC117151078|XP_033174213.1|DMAU	LOC108021071|XP_016945072.1|DSUZ
OG0011157	LOC117148809|XP_033172347.1|DMAU	LOC108013883|XP_016935381.1|DSUZ
OG0011158	LOC117148141|XP_033171263.1|DMAU	LOC108021730|XP_016946057.1|DSUZ
OG0011159	LOC117150696|XP_033173602.1|DMAU	LOC108017046|XP_016939496.1|DSUZ
OG0011160	LOC117148710|XP_033172191.1|DMAU	LOC108021554|XP_016945812.1|DSUZ
OG0011161	LOC117150334|XP_033173073.1|DMAU	LOC108012125|XP_016932904.2|DSUZ
OG0011162	LOC117150781|XP_033173718.1|DMAU	LOC108011320|XP_016931921.1|DSUZ
OG0011163	LOC117137292|XP_033154556.1|DMAU	LOC108010961|XP_016931464.1|DSUZ
OG0011164	LOC117137423|XP_033154746.1|DMAU	LOC108004649|XP_016923134.1|DSUZ
OG0011164	LOC117150212|XP_033172900.1|DMAU	LOC108004716|XP_016923261.2|DSUZ
OG0011165	LOC117141738|XP_033161249.1|DMAU	LOC118877383|XP_036671847.1|DSUZ
OG0011174	LOC117141684|XP_033161180.1|DMAU	LOC108012205|XP_036677473.1|DSUZ
OG0011177	LOC117139564|XP_033157851.1|DMAU	LOC108012226|XP_016933010.1|DSUZ
OG0011182	LOC117147897|XP_033170893.1|DMAU	LOC108016769|XP_016939022.1|DSUZ
OG0011187	LOC117147413|XP_033170181.1|DMAU	LOC108011120|XP_016931681.1|DSUZ
OG0011189	LOC117146437|XP_033168541.1|DMAU	LOC108015185|XP_016936988.1|DSUZ
OG0011190	LOC117137854|XP_033155455.1|DMAU	LOC108008752|XP_016928139.1|DSUZ, LOC108016730|XP_016938948.1|DSUZ
OG0011192	LOC117145967|XP_033167760.1|DMAU	LOC118877566|XP_036672676.1|DSUZ
OG0011193	LOC117144714|XP_033165944.1|DMAU	LOC108005586|XP_016924376.2|DSUZ
OG0011195	LOC117148636|XP_033172028.1|DMAU	LOC108006307|XP_016925285.1|DSUZ
OG0011196	LOC117148348|XP_033171575.1|DMAU	LOC108019233|XP_036676755.1|DSUZ
OG0011197	LOC117146818|XP_033169263.1|DMAU	LOC108014918|XP_036676108.1|DSUZ
OG0011198	LOC117148696|XP_033172130.1|DMAU	LOC108005250|XP_016923932.2|DSUZ
OG0011199	LOC117146823|XP_033169268.1|DMAU	LOC108019232|XP_016942520.1|DSUZ
OG0011200	LOC117138356|XP_033156314.1|DMAU	LOC108008722|XP_016928112.1|DSUZ
OG0011202	LOC117150763|XP_033173691.1|DMAU	LOC108010978|XP_016931491.1|DSUZ
OG0011204	LOC117139763|XP_033158229.1|DMAU	LOC108013022|XP_016934105.1|DSUZ
OG0011206	LOC117141274|XP_033160535.1|DMAU	LOC108007139|XP_036671215.1|DSUZ, LOC118877289|XP_036671214.1|DSUZ
OG0011207	LOC117141340|XP_033160634.1|DMAU	LOC118877387|XP_036671877.1|DSUZ
OG0011208	LOC117139057|XP_033157058.1|DMAU	LOC108005839|XP_016924672.1|DSUZ
OG0011209	LOC117141253|XP_033160512.1|DMAU	LOC108007520|XP_036671363.1|DSUZ
OG0011210	LOC117136249|XP_033152944.1|DMAU	LOC108019659|XP_016943035.1|DSUZ
OG0011211	LOC117140898|XP_033159946.1|DMAU	LOC108012783|XP_016933706.1|DSUZ
OG0011212	LOC117136537|XP_033153377.1|DMAU	LOC108009857|XP_016930046.1|DSUZ
OG0011213	LOC117135657|XP_033151931.1|DMAU	LOC108009393|XP_016929194.1|DSUZ
OG0011214	LOC117138112|XP_033155865.1|DMAU	LOC108009577|XP_016929532.1|DSUZ
OG0011215	LOC117138170|XP_033155943.1|DMAU	LOC108019673|XP_016943053.1|DSUZ
OG0011216	LOC117138087|XP_033155829.1|DMAU	LOC108009184|XP_016928825.1|DSUZ
OG0011217	LOC117146237|XP_033168036.1|DMAU	LOC108020373|XP_016944097.1|DSUZ
OG0011218	LOC117144626|XP_033165812.1|DMAU	LOC108019445|XP_016942758.2|DSUZ
OG0011219	LOC117144274|XP_033165268.1|DMAU	LOC118877990|XP_036674821.1|DSUZ
OG0011220	LOC117145955|XP_033167733.1|DMAU	LOC108006055|XP_036674361.1|DSUZ
OG0011221	LOC117144509|XP_033165591.1|DMAU	LOC108006116|XP_016925053.2|DSUZ
OG0011222	LOC117144679|XP_033165893.1|DMAU	LOC108010801|XP_016931224.2|DSUZ
OG0011223	LOC117144923|XP_033166264.1|DMAU	LOC108014131|XP_036673907.1|DSUZ
OG0011224	LOC117144541|XP_033165667.1|DMAU	LOC118877593|XP_036672777.1|DSUZ
OG0011225	LOC117142253|XP_033162003.1|DMAU	LOC108011246|XP_016931844.2|DSUZ
OG0011226	LOC117142823|XP_033162933.1|DMAU	LOC108017472|XP_016940002.2|DSUZ
OG0011227	LOC117144545|XP_033165672.1|DMAU	LOC108011031|XP_016931566.2|DSUZ
OG0011228	LOC117145208|XP_033166664.1|DMAU	LOC108020505|XP_036673169.1|DSUZ
OG0011229	LOC117143093|XP_033163461.1|DMAU	LOC108005693|XP_016924508.2|DSUZ
OG0011230	LOC117143216|XP_033163656.1|DMAU	LOC108005577|XP_016924367.2|DSUZ
OG0011231	LOC117142967|XP_033163204.1|DMAU	LOC108019480|XP_036675456.1|DSUZ
OG0011232	LOC117144794|XP_033166061.1|DMAU	LOC108015635|XP_036672898.1|DSUZ, LOC108015634|XP_036674762.1|DSUZ
OG0011233	LOC117146047|XP_033167878.1|DMAU	LOC108007795|XP_036674255.1|DSUZ
OG0011234	LOC117144037|XP_033164895.1|DMAU	LOC108017215|XP_016939701.2|DSUZ
OG0011235	LOC117144019|XP_033164866.1|DMAU	LOC108014073|XP_036675587.1|DSUZ
OG0011236	LOC117136854|XP_033153844.1|DMAU	LOC108017866|XP_016940514.1|DSUZ
OG0011237	LOC117136075|XP_033152619.1|DMAU	LOC108018103|XP_016941006.1|DSUZ
OG0011238	LOC117135495|XP_033151607.1|DMAU	LOC108019776|XP_016943241.1|DSUZ
OG0011239	LOC117137946|XP_033155599.1|DMAU	LOC108009724|XP_016929796.1|DSUZ
OG0011240	LOC117135448|XP_033151518.1|DMAU	LOC108008676|XP_016928058.1|DSUZ
OG0011241	LOC117136187|XP_033152823.1|DMAU	LOC108008939|XP_016928339.1|DSUZ
OG0011242	LOC117138243|XP_033156084.1|DMAU	LOC108008269|XP_016927547.1|DSUZ
OG0011243	LOC117136442|XP_033153250.1|DMAU	LOC108008796|XP_016928182.1|DSUZ
OG0011244	LOC117137076|XP_033154194.1|DMAU	LOC108019696|XP_016943079.1|DSUZ
OG0011245	LOC117138568|XP_033156619.1|DMAU	LOC108008186|XP_016927467.2|DSUZ
OG0011246	LOC117136357|XP_033153115.1|DMAU	LOC108008784|XP_016928171.1|DSUZ
OG0011248	LOC117137970|XP_033155633.1|DMAU	LOC108009023|XP_016928484.1|DSUZ
OG0011249	LOC117137967|XP_033155630.1|DMAU	LOC108008985|XP_016928416.1|DSUZ
OG0011250	LOC117144573|XP_033165717.1|DMAU	LOC108006942|XP_016926033.1|DSUZ
OG0011252	LOC117150813|XP_033173765.1|DMAU	LOC108017312|XP_016939828.1|DSUZ
OG0011253	LOC117148445|XP_033171712.1|DMAU	LOC108010772|XP_016931191.1|DSUZ
OG0011254	LOC117147917|XP_033170929.1|DMAU	LOC108011772|XP_016932500.1|DSUZ
OG0011255	LOC117144031|XP_033164884.1|DMAU	LOC108016850|XP_016939199.1|DSUZ
OG0011256	LOC117147494|XP_033170287.1|DMAU	LOC108016560|XP_016938724.1|DSUZ
OG0011257	LOC117145383|XP_033166908.1|DMAU	LOC108007223|XP_016926347.1|DSUZ
OG0011258	LOC117148089|XP_033171193.1|DMAU	LOC108018872|XP_036675838.1|DSUZ
OG0011259	LOC117148091|XP_033171195.1|DMAU	LOC108019055|XP_016942169.1|DSUZ
OG0011260	LOC117146651|XP_033168877.1|DMAU	LOC108005394|XP_016924146.1|DSUZ
OG0011261	LOC117139754|XP_033158215.1|DMAU	LOC108010968|XP_016931481.1|DSUZ
OG0011262	LOC117148174|XP_033171334.1|DMAU	LOC108019021|XP_016942123.1|DSUZ
OG0011263	LOC117150500|XP_033173296.1|DMAU	LOC108021726|XP_016946051.1|DSUZ
OG0011264	LOC117146398|XP_033168472.1|DMAU	LOC108005284|XP_016923970.1|DSUZ
OG0011265	LOC117140775|XP_033159752.1|DMAU	LOC118877293|XP_036671296.1|DSUZ
OG0011266	LOC117140358|XP_033159104.1|DMAU	LOC108015906|XP_016937967.1|DSUZ
OG0011267	LOC117139115|XP_033157146.1|DMAU	LOC108014676|XP_036671163.1|DSUZ
OG0011268	LOC117139711|XP_033158119.1|DMAU	LOC108012965|XP_016934012.1|DSUZ
OG0011269	LOC117141111|XP_033160325.1|DMAU	LOC108019384|XP_036672274.1|DSUZ
OG0011270	LOC117140623|XP_033159533.1|DMAU	LOC108019366|XP_016942676.2|DSUZ
OG0011271	LOC117140469|XP_033159307.1|DMAU	LOC108014858|XP_036670554.1|DSUZ
OG0011272	LOC117140336|XP_033159076.1|DMAU	LOC118877211|XP_036670473.1|DSUZ
OG0011273	LOC117141647|XP_033161111.1|DMAU	LOC108012942|XP_016933969.1|DSUZ
OG0011274	LOC117140033|XP_033158655.1|DMAU	LOC108012282|XP_016933073.1|DSUZ
OG0011275	LOC117141123|XP_033160338.1|DMAU	LOC108020439|XP_016944248.1|DSUZ, LOC118877511|XP_036672437.1|DSUZ
OG0011276	LOC117141696|XP_033161194.1|DMAU	LOC108007281|XP_036670443.1|DSUZ
OG0011277	LOC117145840|XP_033167542.1|DMAU	LOC108012012|XP_016932779.1|DSUZ
OG0011278	LOC117139599|XP_033157925.1|DMAU	LOC108015618|XP_016937601.1|DSUZ
OG0011279	LOC117141006|XP_033160154.1|DMAU	LOC108021075|XP_016945077.1|DSUZ
OG0011280	LOC117135147|XP_033151101.1|DMAU	LOC108014294|XP_016935849.1|DSUZ
OG0011281	LOC117135611|XP_033151864.1|DMAU	LOC108008785|XP_016928172.2|DSUZ
OG0011282	LOC117147951|XP_033170986.1|DMAU	LOC108016708|XP_016938923.1|DSUZ
OG0011283	LOC117136908|XP_033153921.1|DMAU	LOC108017682|XP_016940280.1|DSUZ
OG0011284	LOC117136686|XP_033153588.1|DMAU	LOC108017698|XP_016940296.1|DSUZ
OG0011285	LOC117141497|XP_033160875.1|DMAU, LOC117141498|XP_033160876.1|DMAU	LOC108012758|XP_016933680.1|DSUZ
OG0011293	LOC117143746|XP_033164448.1|DMAU	LOC108016438|XP_016938579.2|DSUZ
OG0011297	LOC117148430|XP_033171694.1|DMAU	LOC108015433|XP_016937357.1|DSUZ
OG0011313	LOC117135723|XP_033152057.1|DMAU	LOC118876969|XP_036669552.1|DSUZ
OG0011314	LOC117139356|XP_033157499.1|DMAU	LOC108011183|XP_016931762.2|DSUZ
OG0011318	LOC117147974|XP_033171014.1|DMAU	LOC108005263|XP_016923941.1|DSUZ
OG0011319	LOC117147531|XP_033170352.1|DMAU	LOC108004639|XP_016923078.1|DSUZ
OG0011320	LOC117147947|XP_033170982.1|DMAU	LOC108016699|XP_016938913.1|DSUZ
OG0011321	LOC117144707|XP_033165938.1|DMAU	LOC108006723|XP_036675008.1|DSUZ
OG0011322	LOC117147673|XP_033170540.1|DMAU	LOC108015096|XP_016936827.1|DSUZ
OG0011323	LOC117147442|XP_033170214.1|DMAU	LOC108011126|XP_016931686.1|DSUZ
OG0011324	LOC117148813|XP_033172350.1|DMAU	LOC108015116|XP_016936855.1|DSUZ
OG0011326	LOC117146507|XP_033168653.1|DMAU	LOC108016710|XP_016938926.1|DSUZ
OG0011327	LOC117135270|XP_033151323.1|DMAU	LOC108017734|XP_016940335.1|DSUZ
OG0011331	LOC117138992|XP_033156958.1|DMAU	LOC108015680|XP_016937726.2|DSUZ
OG0011332	LOC117140246|XP_033158939.1|DMAU	LOC108014458|XP_036672408.1|DSUZ
OG0011333	LOC117139139|XP_033157181.1|DMAU	LOC108007496|XP_016926668.1|DSUZ
OG0011334	LOC117141809|XP_033161351.1|DMAU	LOC108012276|XP_016933066.1|DSUZ
OG0011335	LOC117141002|XP_033160146.1|DMAU	LOC108005548|XP_016924331.1|DSUZ
OG0011336	LOC117137349|XP_033154639.1|DMAU	LOC108017768|XP_016940374.1|DSUZ
OG0011337	LOC117138505|XP_033156528.1|DMAU	LOC108008735|XP_016928121.1|DSUZ
OG0011339	LOC117142474|XP_033162380.1|DMAU	LOC108017178|XP_016939660.1|DSUZ, LOC108017179|XP_036672580.1|DSUZ
OG0011340	LOC117143923|XP_033164729.1|DMAU	LOC108019242|XP_016942527.2|DSUZ, LOC108017394|XP_016939906.2|DSUZ
OG0011341	LOC117145289|XP_033166770.1|DMAU	LOC108017330|XP_016939849.2|DSUZ
OG0011342	LOC117144062|XP_033164962.1|DMAU	LOC108016180|XP_016938291.2|DSUZ
OG0011343	LOC117144266|XP_033165260.1|DMAU	LOC108016187|XP_016938300.2|DSUZ
OG0011344	LOC117145362|XP_033166876.1|DMAU	LOC108014167|XP_036673078.1|DSUZ
OG0011345	LOC117145267|XP_033166744.1|DMAU	LOC108007567|XP_016926749.1|DSUZ
OG0011346	LOC117144599|XP_033165781.1|DMAU	LOC108005587|XP_036673999.1|DSUZ
OG0011347	LOC117143370|XP_033163936.1|DMAU	LOC108010630|XP_036674728.1|DSUZ
OG0011348	LOC117144486|XP_033165557.1|DMAU	LOC108006989|XP_016926084.1|DSUZ
OG0011349	LOC117144691|XP_033165906.1|DMAU	LOC108007022|XP_016926116.2|DSUZ
OG0011350	LOC117143679|XP_033164355.1|DMAU	LOC108005565|XP_016924354.2|DSUZ
OG0011351	LOC117145261|XP_033166735.1|DMAU	LOC108020787|XP_016944655.2|DSUZ
OG0011352	LOC117146003|XP_033167813.1|DMAU	LOC108007552|XP_016926732.2|DSUZ
OG0011353	LOC117144014|XP_033164859.1|DMAU	LOC108012187|XP_036673099.1|DSUZ
OG0011354	LOC117144526|XP_033165639.1|DMAU	LOC108012153|XP_016932934.2|DSUZ
OG0011355	LOC117136700|XP_033153609.1|DMAU	LOC108017909|XP_016940567.1|DSUZ
OG0011356	LOC117135442|XP_033151510.1|DMAU	LOC108019758|XP_016943209.1|DSUZ
OG0011357	LOC117135930|XP_033152394.1|DMAU	LOC108009680|XP_016929705.1|DSUZ
OG0011358	LOC117135462|XP_033151548.1|DMAU	LOC108008808|XP_016928202.1|DSUZ
OG0011359	LOC117137136|XP_033154327.1|DMAU	LOC108008853|XP_016928247.1|DSUZ
OG0011360	LOC117138149|XP_033155917.1|DMAU	LOC108009121|XP_016928686.1|DSUZ
OG0011361	LOC117138360|XP_033156318.1|DMAU	LOC108009047|XP_016928538.1|DSUZ
OG0011362	LOC117138086|XP_033155827.1|DMAU	LOC108009183|XP_016928824.1|DSUZ
OG0011363	LOC117136026|XP_033152535.1|DMAU	LOC108008115|XP_016927394.1|DSUZ
OG0011364	LOC117135512|XP_033151639.1|DMAU	LOC108018077|XP_016940967.1|DSUZ
OG0011365	LOC117136973|XP_033154033.1|DMAU	LOC108019903|XP_016943481.1|DSUZ
OG0011367	LOC117138474|XP_033156496.1|DMAU	LOC108017905|XP_016940563.1|DSUZ
OG0011368	LOC117137385|XP_033154689.1|DMAU	LOC108017843|XP_016940487.1|DSUZ
OG0011369	LOC117140839|XP_033159855.1|DMAU	LOC108011736|XP_016932453.1|DSUZ
OG0011370	LOC117150429|XP_033173197.1|DMAU	LOC108021456|XP_016945675.1|DSUZ
OG0011371	LOC117150827|XP_033173785.1|DMAU	LOC108021429|XP_016945633.1|DSUZ
OG0011372	LOC117149840|XP_033172718.1|DMAU	LOC108021156|XP_036670101.1|DSUZ
OG0011373	LOC117144374|XP_033165397.1|DMAU	LOC108020878|XP_016944767.1|DSUZ
OG0011374	LOC117148307|XP_033171522.1|DMAU	LOC108015092|XP_016936823.1|DSUZ
OG0011375	LOC117139787|XP_033158292.1|DMAU	LOC108020455|XP_016944267.2|DSUZ, LOC118877517|XP_036672446.1|DSUZ
OG0011376	LOC117147343|XP_033170093.1|DMAU	LOC108018878|XP_016941955.1|DSUZ
OG0011378	LOC117147876|XP_033170846.1|DMAU	LOC108015215|XP_016937042.1|DSUZ
OG0011379	LOC117147432|XP_033170203.1|DMAU	LOC108004828|XP_036676009.1|DSUZ
OG0011380	LOC117147443|XP_033170215.1|DMAU	LOC108021804|XP_016946096.1|DSUZ
OG0011381	LOC117147622|XP_033170470.1|DMAU	LOC108004628|XP_016923056.1|DSUZ
OG0011382	LOC117147347|XP_033170097.1|DMAU	LOC108005494|XP_016924287.1|DSUZ
OG0011383	LOC117148169|XP_033171326.1|DMAU	LOC108004775|XP_016923313.1|DSUZ
OG0011384	LOC117148555|XP_033171884.1|DMAU	LOC108005354|XP_016924089.1|DSUZ
OG0011385	LOC117146292|XP_033168198.1|DMAU	LOC108010928|XP_016931428.1|DSUZ
OG0011386	LOC117146910|XP_033169422.1|DMAU, LOC117146553|XP_033168741.1|DMAU	LOC108018897|XP_016941977.2|DSUZ, LOC108012218|XP_016933002.1|DSUZ
OG0011387	LOC117148444|XP_033171708.1|DMAU	LOC108005192|XP_036677161.1|DSUZ
OG0011388	LOC117140488|XP_033159338.1|DMAU	LOC108006639|XP_036672054.1|DSUZ
OG0011389	LOC117140249|XP_033158943.1|DMAU	LOC108014475|XP_016936092.1|DSUZ
OG0011390	LOC117139904|XP_033158476.1|DMAU	LOC108012788|XP_016933711.1|DSUZ
OG0011391	LOC117140162|XP_033158826.1|DMAU	LOC108012548|XP_016933451.2|DSUZ
OG0011392	LOC117141581|XP_033160985.1|DMAU	LOC108011325|XP_016931924.1|DSUZ
OG0011393	LOC117139291|XP_033157412.1|DMAU	LOC108012271|XP_016933060.2|DSUZ
OG0011394	LOC117141347|XP_033160642.1|DMAU	LOC108005620|XP_016924419.1|DSUZ
OG0011395	LOC117141088|XP_033160295.1|DMAU	LOC108004787|XP_016923326.2|DSUZ
OG0011396	LOC117141802|XP_033161338.1|DMAU	LOC108020037|XP_016943618.1|DSUZ
OG0011397	LOC117140090|XP_033158738.1|DMAU	LOC108014516|XP_016936142.2|DSUZ
OG0011398	LOC117140034|XP_033158658.1|DMAU	LOC108013369|XP_016934677.1|DSUZ
OG0011399	LOC117140795|XP_033159780.1|DMAU	LOC108007749|XP_016926994.2|DSUZ
OG0011400	LOC117140690|XP_033159640.1|DMAU	LOC108005558|XP_036670510.1|DSUZ
OG0011401	LOC117141279|XP_033160540.1|DMAU	LOC108012482|XP_016933374.1|DSUZ
OG0011402	LOC117142930|XP_033163125.1|DMAU	LOC108019128|XP_016942355.1|DSUZ
OG0011403	LOC117149659|XP_033172700.1|DMAU	LOC108017082|XP_016939534.1|DSUZ
OG0011404	LOC117149303|XP_033172655.1|DMAU	LOC108012854|XP_016933813.1|DSUZ
OG0011405	LOC117143401|XP_033163985.1|DMAU	LOC108011216|XP_016931801.1|DSUZ
OG0011406	LOC117139477|XP_033157691.1|DMAU	LOC108014452|XP_016936102.1|DSUZ
OG0011407	LOC117149706|XP_033172704.1|DMAU	LOC108006067|XP_016925004.1|DSUZ
OG0011408	LOC117144075|XP_033164981.1|DMAU	LOC108011164|XP_016931744.1|DSUZ
OG0011409	LOC117148407|XP_033171669.1|DMAU	LOC108010822|XP_016931264.1|DSUZ
OG0011410	LOC117149824|XP_033172716.1|DMAU	LOC108012903|XP_016933907.1|DSUZ
OG0011411	LOC117150970|XP_033174042.1|DMAU	LOC108016050|XP_016938503.2|DSUZ
OG0011412	LOC117137614|XP_033155067.1|DMAU	LOC108014285|XP_016935821.1|DSUZ
OG0011413	LOC117136731|XP_033153653.1|DMAU	LOC108008803|XP_016928196.1|DSUZ
OG0011414	LOC117137039|XP_033154135.1|DMAU	LOC108008766|XP_016928152.1|DSUZ
OG0011415	LOC117141044|XP_033160217.1|DMAU	LOC108012061|XP_016932830.2|DSUZ
OG0011416	LOC117151097|XP_033174240.1|DMAU	LOC108016540|XP_016938706.1|DSUZ
OG0011440	LOC117147912|XP_033170915.1|DMAU	LOC108010431|XP_016930779.1|DSUZ
OG0011444	LOC117136988|XP_033154053.1|DMAU	LOC108008626|XP_016927995.1|DSUZ
OG0011445	LOC117148296|XP_033171508.1|DMAU	LOC108016828|XP_016939134.1|DSUZ
OG0011446	LOC117142472|XP_033162378.1|DMAU	LOC108017162|XP_036675001.1|DSUZ
OG0011447	LOC117146298|XP_033168212.1|DMAU	LOC108019044|XP_016942163.1|DSUZ
OG0011450	LOC117146370|XP_033168416.1|DMAU	LOC108016815|XP_016939104.1|DSUZ
OG0011451	LOC117147314|XP_033170054.1|DMAU	LOC108004588|XP_016923016.1|DSUZ
OG0011452	LOC117148594|XP_033171963.1|DMAU	LOC108015090|XP_036676453.1|DSUZ
OG0011454	LOC117147837|XP_033170791.1|DMAU	LOC108012789|XP_016933715.1|DSUZ
OG0011455	LOC117136344|XP_033153103.1|DMAU	LOC108019506|XP_036671518.1|DSUZ
OG0011456	LOC117148163|XP_033171299.1|DMAU	LOC108012629|XP_016933543.1|DSUZ
OG0011457	LOC117144489|XP_033165567.1|DMAU	LOC108011025|XP_016931549.1|DSUZ
OG0011459	LOC117136499|XP_033153333.1|DMAU	LOC108008197|XP_036669007.1|DSUZ
OG0011461	LOC117138130|XP_033155887.1|DMAU	LOC108008711|XP_016928097.1|DSUZ
OG0011462	LOC117136891|XP_033153895.1|DMAU	LOC108019685|XP_016943065.1|DSUZ
OG0011463	LOC117137091|XP_033154264.1|DMAU	LOC108008874|XP_016928267.1|DSUZ
OG0011464	LOC117145696|XP_033167328.1|DMAU	LOC108014734|XP_016936402.2|DSUZ
OG0011465	LOC117144273|XP_033165267.1|DMAU	LOC108011247|XP_036674819.1|DSUZ
OG0011466	LOC117145563|XP_033167158.1|DMAU	LOC108006991|XP_016926088.2|DSUZ
OG0011467	LOC117146042|XP_033167872.1|DMAU	LOC108013944|XP_016935444.2|DSUZ
OG0011468	LOC117145263|XP_033166738.1|DMAU	LOC108007576|XP_016926758.2|DSUZ
OG0011469	LOC117145586|XP_033167185.1|DMAU	LOC108017388|XP_016939898.1|DSUZ
OG0011470	LOC117145501|XP_033167073.1|DMAU	LOC108007636|XP_016926844.2|DSUZ
OG0011471	LOC117137770|XP_033155281.1|DMAU	LOC108018112|XP_016941026.1|DSUZ
OG0011472	LOC117137502|XP_033154874.1|DMAU	LOC108017732|XP_016940330.1|DSUZ
OG0011473	LOC117136424|XP_033153225.1|DMAU	LOC108019826|XP_016943332.1|DSUZ
OG0011474	LOC117138147|XP_033155916.1|DMAU	LOC108009120|XP_016928685.2|DSUZ
OG0011475	LOC117137043|XP_033154143.1|DMAU	LOC108010206|XP_016930539.1|DSUZ
OG0011476	LOC117145883|XP_033167607.1|DMAU	LOC108007009|XP_016926104.2|DSUZ
OG0011477	LOC117138440|XP_033156442.1|DMAU	LOC108008167|XP_016927446.1|DSUZ
OG0011478	LOC117138598|XP_033156671.1|DMAU	LOC108008994|XP_016928427.1|DSUZ
OG0011479	LOC117138533|XP_033156561.1|DMAU	LOC108008185|XP_016927466.1|DSUZ
OG0011480	LOC117137641|XP_033155066.1|DMAU	LOC108019742|XP_016943166.2|DSUZ
OG0011481	LOC117138233|XP_033156072.1|DMAU	LOC108019762|XP_016943215.1|DSUZ
OG0011482	LOC117142524|XP_033162464.1|DMAU	LOC108011029|XP_016931564.1|DSUZ
OG0011483	LOC117150691|XP_033173595.1|DMAU	LOC108007420|XP_016926568.1|DSUZ
OG0011484	LOC117150249|XP_033172940.1|DMAU	LOC108021673|XP_016945978.1|DSUZ
OG0011485	LOC117146506|XP_033168655.1|DMAU	LOC108012884|XP_016933868.1|DSUZ
OG0011486	LOC117144403|XP_033165433.1|DMAU	LOC108020880|XP_016944769.1|DSUZ
OG0011487	LOC117148745|XP_033172213.1|DMAU	LOC108011130|XP_016931691.1|DSUZ
OG0011488	LOC117148085|XP_033171183.1|DMAU	LOC108019057|XP_016942172.1|DSUZ
OG0011489	LOC117147933|XP_033170969.1|DMAU	LOC108015223|XP_016937054.1|DSUZ
