Orthogroup	DMAU.longest_only	DYAK.longest_only
OG0011332	LOC117140246|XP_033158939.1|DMAU	LOC6533028|XP_002093763.2|DYAK
OG0011333	LOC117139139|XP_033157181.1|DMAU	LOC6533797|XP_002094498.1|DYAK
OG0011334	LOC117141809|XP_033161351.1|DMAU	LOC6534129|XP_002094813.1|DYAK
OG0011335	LOC117141002|XP_033160146.1|DMAU	LOC6533994|XP_002094683.1|DYAK
OG0011336	LOC117137349|XP_033154639.1|DMAU	LOC6528368|XP_002089417.2|DYAK
OG0011337	LOC117138505|XP_033156528.1|DMAU	LOC26535763|XP_015052928.1|DYAK
OG0011339	LOC117142474|XP_033162380.1|DMAU	LOC6535937|XP_015047471.2|DYAK
OG0011340	LOC117143923|XP_033164729.1|DMAU	LOC6536784|XP_002097355.2|DYAK
OG0011341	LOC117145289|XP_033166770.1|DMAU	LOC6539906|XP_002086788.2|DYAK
OG0011342	LOC117144062|XP_033164962.1|DMAU	LOC6537654|XP_002098199.1|DYAK
OG0011343	LOC117144266|XP_033165260.1|DMAU	LOC6537669|XP_002098214.1|DYAK
OG0011344	LOC117145362|XP_033166876.1|DMAU	LOC6537717|XP_002098262.1|DYAK
OG0011345	LOC117145267|XP_033166744.1|DMAU	LOC6538473|XP_002098997.1|DYAK
OG0011346	LOC117144599|XP_033165781.1|DMAU	LOC6537831|XP_002098372.1|DYAK
OG0011347	LOC117143370|XP_033163936.1|DMAU	LOC6537430|XP_002097986.1|DYAK
OG0011348	LOC117144486|XP_033165557.1|DMAU	LOC6536330|XP_002096914.1|DYAK
OG0011349	LOC117144691|XP_033165906.1|DMAU	LOC6537138|XP_002097699.1|DYAK
OG0011350	LOC117143679|XP_033164355.1|DMAU	LOC26535029|XP_015048676.2|DYAK
OG0011351	LOC117145261|XP_033166735.1|DMAU	LOC6537461|XP_002098017.1|DYAK
OG0011352	LOC117146003|XP_033167813.1|DMAU	LOC6537594|XP_002098140.2|DYAK
OG0011353	LOC117144014|XP_033164859.1|DMAU	LOC6537763|XP_002098304.1|DYAK
OG0011354	LOC117144526|XP_033165639.1|DMAU	LOC6538952|XP_002099455.1|DYAK
OG0011355	LOC117136700|XP_033153609.1|DMAU	LOC26535022|XP_015052861.1|DYAK
OG0011356	LOC117135442|XP_033151510.1|DMAU	LOC6529952|XP_002090906.1|DYAK
OG0011357	LOC117135930|XP_033152394.1|DMAU	LOC26535479|XP_015052903.1|DYAK
OG0011358	LOC117135462|XP_033151548.1|DMAU	LOC6531367|XP_002092170.1|DYAK
OG0011359	LOC117137136|XP_033154327.1|DMAU	LOC26535692|XP_039229096.1|DYAK
OG0011360	LOC117138149|XP_033155917.1|DMAU	LOC26534952|XP_015051493.1|DYAK
OG0011361	LOC117138360|XP_033156318.1|DMAU	LOC26535181|XP_015051477.1|DYAK
OG0011362	LOC117138086|XP_033155827.1|DMAU	LOC6530921|XP_015051816.1|DYAK
OG0011363	LOC117136026|XP_033152535.1|DMAU	LOC120320975|XP_039227949.1|DYAK
OG0011364	LOC117135512|XP_033151639.1|DMAU	LOC6531066|XP_002091900.1|DYAK
OG0011365	LOC117136973|XP_033154033.1|DMAU	LOC6530043|XP_002090989.1|DYAK
OG0011366	LOC117138056|XP_033155766.1|DMAU	LOC26535139|XP_039228565.1|DYAK
OG0011367	LOC117138474|XP_033156496.1|DMAU	LOC6531106|XP_002091940.1|DYAK
OG0011368	LOC117137385|XP_033154689.1|DMAU	LOC6528388|XP_002089435.1|DYAK
OG0011369	LOC117140839|XP_033159855.1|DMAU	LOC26535546|XP_015054633.1|DYAK
OG0011370	LOC117150429|XP_033173197.1|DMAU	LOC6526502|XP_015053417.1|DYAK
OG0011371	LOC117150827|XP_033173785.1|DMAU	LOC6527716|XP_039226638.1|DYAK
OG0011372	LOC117149840|XP_033172718.1|DMAU	LOC26536177|XP_039226458.1|DYAK
OG0011373	LOC117144374|XP_033165397.1|DMAU	LOC6528956|XP_002089988.2|DYAK
OG0011374	LOC117148307|XP_033171522.1|DMAU	LOC6525223|XP_002101061.1|DYAK
OG0011375	LOC117139787|XP_033158292.1|DMAU	LOC26534777|XP_039230932.1|DYAK
OG0011376	LOC117147343|XP_033170093.1|DMAU	LOC6524345|XP_002100203.1|DYAK
OG0011377	LOC117148431|XP_033171695.1|DMAU	LOC6526144|XP_002101958.1|DYAK
OG0011378	LOC117147876|XP_033170846.1|DMAU	LOC6525992|XP_002101810.3|DYAK
OG0011379	LOC117147432|XP_033170203.1|DMAU	LOC6525845|XP_002101665.1|DYAK
OG0011380	LOC117147443|XP_033170215.1|DMAU	LOC6525405|XP_002101240.1|DYAK
OG0011381	LOC117147622|XP_033170470.1|DMAU	LOC6525404|XP_002101239.1|DYAK
OG0011382	LOC117147347|XP_033170097.1|DMAU	LOC6524778|XP_002100622.3|DYAK
OG0011383	LOC117148169|XP_033171326.1|DMAU	LOC6525422|XP_015046287.1|DYAK
OG0011384	LOC117148555|XP_033171884.1|DMAU	LOC26536376|XP_015045758.1|DYAK
OG0011385	LOC117146292|XP_033168198.1|DMAU	LOC6528991|XP_002090023.1|DYAK
OG0011386	LOC117146910|XP_033169422.1|DMAU	LOC6523977|XP_002099849.1|DYAK
OG0011387	LOC117148444|XP_033171708.1|DMAU	LOC6524549|XP_039233809.1|DYAK
OG0011388	LOC117140488|XP_033159338.1|DMAU	LOC6532976|XP_002093711.2|DYAK
OG0011389	LOC117140249|XP_033158943.1|DMAU	LOC6533030|XP_002093765.1|DYAK
OG0011390	LOC117139904|XP_033158476.1|DMAU	LOC6534146|XP_002094830.1|DYAK
OG0011391	LOC117140162|XP_033158826.1|DMAU	LOC6534095|XP_015050437.1|DYAK
OG0011392	LOC117141581|XP_033160985.1|DMAU	LOC26536058|XP_015045118.1|DYAK
OG0011393	LOC117139291|XP_033157412.1|DMAU	LOC6534052|XP_002094738.3|DYAK
OG0011394	LOC117141347|XP_033160642.1|DMAU	LOC6534435|XP_002095112.2|DYAK
OG0011395	LOC117141088|XP_033160295.1|DMAU	LOC6534312|XP_002094992.1|DYAK
OG0011396	LOC117141802|XP_033161338.1|DMAU	LOC6532922|XP_002093658.1|DYAK
OG0011397	LOC117140090|XP_033158738.1|DMAU	LOC6533947|XP_002094647.2|DYAK
OG0011398	LOC117140034|XP_033158658.1|DMAU	LOC6534166|XP_002094850.1|DYAK
OG0011399	LOC117140795|XP_033159780.1|DMAU	LOC6534212|XP_002094894.3|DYAK
OG0011400	LOC117140690|XP_033159640.1|DMAU	LOC26534782|XP_015045022.1|DYAK
OG0011401	LOC117141279|XP_033160540.1|DMAU	LOC6533839|XP_002094539.1|DYAK
OG0011402	LOC117142930|XP_033163125.1|DMAU	LOC6527807|XP_002088880.2|DYAK
OG0011403	LOC117149659|XP_033172700.1|DMAU	LOC6527511|XP_039227422.1|DYAK
OG0011404	LOC117149303|XP_033172655.1|DMAU	LOC6529183|XP_002090190.2|DYAK
OG0011405	LOC117143401|XP_033163985.1|DMAU	LOC6529193|XP_002090200.2|DYAK
OG0011406	LOC117139477|XP_033157691.1|DMAU	LOC6529197|XP_002090204.1|DYAK
OG0011407	LOC117149706|XP_033172704.1|DMAU	LOC6529273|XP_002090278.1|DYAK
OG0011408	LOC117144075|XP_033164981.1|DMAU	LOC6529275|XP_002090280.1|DYAK
OG0011409	LOC117148407|XP_033171669.1|DMAU	LOC6526789|XP_002087892.1|DYAK
OG0011410	LOC117149824|XP_033172716.1|DMAU	LOC6526716|XP_002087819.1|DYAK
OG0011411	LOC117150970|XP_033174042.1|DMAU	LOC6527229|XP_039226955.1|DYAK
OG0011412	LOC117137614|XP_033155067.1|DMAU	LOC6528092|XP_002089159.1|DYAK
OG0011413	LOC117136731|XP_033153653.1|DMAU	LOC6531860|XP_002092647.1|DYAK
OG0011414	LOC117137039|XP_033154135.1|DMAU	LOC6531674|XP_002092465.1|DYAK
OG0011415	LOC117141044|XP_033160217.1|DMAU	LOC6535176|XP_002095838.3|DYAK
OG0011416	LOC117151097|XP_033174240.1|DMAU	LOC6529555|XP_002090552.2|DYAK
OG0011433	COX1|NP_987108.2|DMAU	COX1|NP_006903.1|DYAK
OG0011434	COX2|NP_987109.1|DMAU	COX2|NP_006904.1|DYAK
OG0011435	ND4|NP_987115.1|DMAU	ND4|NP_006910.1|DYAK
OG0011444	LOC117136988|XP_033154053.1|DMAU	LOC6531771|XP_002092558.3|DYAK
OG0011445	LOC117148296|XP_033171508.1|DMAU	LOC120322394|XP_039233541.1|DYAK
OG0011446	LOC117142472|XP_033162378.1|DMAU	LOC6535933|XP_002096549.3|DYAK
OG0011447	LOC117146298|XP_033168212.1|DMAU	LOC120320430|XP_039227776.1|DYAK
OG0011450	LOC117146370|XP_033168416.1|DMAU	LOC6524247|XP_002100110.1|DYAK
OG0011451	LOC117147314|XP_033170054.1|DMAU	LOC6525401|XP_002101236.1|DYAK
OG0011452	LOC117148594|XP_033171963.1|DMAU	LOC6525983|XP_002101801.2|DYAK
OG0011453	LOC117147620|XP_033170469.1|DMAU	LOC6525877|XP_002101697.1|DYAK
OG0011454	LOC117147837|XP_033170791.1|DMAU	LOC6526994|XP_002088090.1|DYAK
OG0011455	LOC117136344|XP_033153103.1|DMAU	LOC6528085|XP_002089152.1|DYAK
OG0011456	LOC117148163|XP_033171299.1|DMAU	LOC6529432|XP_002090436.1|DYAK
OG0011457	LOC117144489|XP_033165567.1|DMAU	LOC6526592|XP_002087700.2|DYAK
OG0011459	LOC117136499|XP_033153333.1|DMAU	LOC120320789|XP_039227293.1|DYAK
OG0011461	LOC117138130|XP_033155887.1|DMAU	LOC6530601|XP_002091514.2|DYAK
OG0011462	LOC117136891|XP_033153895.1|DMAU	LOC6528562|XP_002089606.1|DYAK
OG0011463	LOC117137091|XP_033154264.1|DMAU	LOC6531370|XP_002092173.1|DYAK
OG0011464	LOC117145696|XP_033167328.1|DMAU	LOC6537404|XP_002097960.1|DYAK
OG0011465	LOC117144273|XP_033165267.1|DMAU	LOC6539828|XP_039232275.1|DYAK
OG0011466	LOC117145563|XP_033167158.1|DMAU	LOC6536337|XP_002096921.1|DYAK
OG0011467	LOC117146042|XP_033167872.1|DMAU	LOC26535462|XP_015047759.1|DYAK
OG0011468	LOC117145263|XP_033166738.1|DMAU	LOC6538466|XP_002098990.1|DYAK
OG0011469	LOC117145586|XP_033167185.1|DMAU	LOC6538261|XP_002098788.1|DYAK
OG0011470	LOC117145501|XP_033167073.1|DMAU	LOC6538151|XP_002098685.2|DYAK
OG0011471	LOC117137770|XP_033155281.1|DMAU	LOC6530997|XP_015052791.1|DYAK
OG0011472	LOC117137502|XP_033154874.1|DMAU	LOC6530991|XP_002091829.1|DYAK
OG0011473	LOC117136424|XP_033153225.1|DMAU	LOC6529916|XP_002090873.1|DYAK
OG0011474	LOC117138147|XP_033155916.1|DMAU	LOC6531699|XP_015051494.1|DYAK
OG0011475	LOC117137043|XP_033154143.1|DMAU	LOC6530231|XP_002091168.2|DYAK
OG0011476	LOC117145883|XP_033167607.1|DMAU	LOC6537137|XP_002097698.1|DYAK
OG0011477	LOC117138440|XP_033156442.1|DMAU	LOC26535649|XP_015052917.1|DYAK
OG0011478	LOC117138598|XP_033156671.1|DMAU	LOC6530745|XP_002091635.2|DYAK
OG0011479	LOC117138533|XP_033156561.1|DMAU	LOC6530744|XP_002091634.3|DYAK
OG0011480	LOC117137641|XP_033155066.1|DMAU	LOC6528554|XP_002089598.1|DYAK
OG0011481	LOC117138233|XP_033156072.1|DMAU	LOC6528575|XP_002089618.1|DYAK
OG0011482	LOC117142524|XP_033162464.1|DMAU	LOC6529854|XP_002090820.1|DYAK
OG0011483	LOC117150691|XP_033173595.1|DMAU	LOC6527718|XP_002088801.2|DYAK
OG0011485	LOC117146506|XP_033168655.1|DMAU	LOC6528257|XP_002089310.1|DYAK
OG0011486	LOC117144403|XP_033165433.1|DMAU	LOC6528959|XP_002089991.1|DYAK
OG0011487	LOC117148745|XP_033172213.1|DMAU	LOC6525644|XP_002101466.2|DYAK
OG0011488	LOC117148085|XP_033171183.1|DMAU	LOC6524327|XP_039230800.1|DYAK
OG0011489	LOC117147933|XP_033170969.1|DMAU	LOC6526159|XP_002101971.1|DYAK
OG0011490	LOC117146584|XP_033168788.1|DMAU, LOC117149050|XP_033172606.1|DMAU	LOC6525002|XP_002100842.1|DYAK
OG0011491	LOC117148372|XP_033171619.1|DMAU	LOC6524794|XP_002100638.3|DYAK
OG0011492	LOC117147640|XP_033170499.1|DMAU	LOC6524146|XP_002100009.2|DYAK
OG0011493	LOC117146985|XP_033169544.1|DMAU	LOC6525425|XP_002101260.1|DYAK
OG0011494	LOC117148556|XP_033171885.1|DMAU	LOC6524585|XP_039230929.1|DYAK
OG0011495	LOC117136561|XP_033153408.1|DMAU	LOC6531178|XP_002092007.2|DYAK
OG0011496	LOC117139759|XP_033158217.1|DMAU	LOC6534070|XP_002094756.1|DYAK
OG0011497	LOC117141745|XP_033161259.1|DMAU	LOC6534054|XP_002094740.1|DYAK
OG0011498	LOC117140256|XP_033158953.1|DMAU	LOC6533576|XP_002094286.1|DYAK
OG0011499	LOC117140040|XP_033158664.1|DMAU	LOC6534161|XP_002094845.1|DYAK
OG0011500	LOC117139304|XP_033157436.1|DMAU	LOC6539811|XP_002086694.1|DYAK
OG0011501	LOC117141478|XP_033160846.1|DMAU	LOC6529406|XP_039229140.1|DYAK
OG0011502	LOC117148613|XP_033171989.1|DMAU	LOC6527925|XP_002088993.1|DYAK
OG0011503	LOC117143856|XP_033164615.1|DMAU	LOC6526718|XP_002087821.2|DYAK
OG0011504	LOC117150702|XP_033173605.1|DMAU	LOC6528102|XP_002089169.1|DYAK
OG0011505	LOC117144021|XP_033164869.1|DMAU	LOC26535560|XP_015047225.1|DYAK
OG0011506	LOC117140733|XP_033159702.1|DMAU	LOC6532239|XP_002093012.1|DYAK
OG0011507	LOC117147407|XP_033170170.1|DMAU, LOC117147405|XP_033170169.1|DMAU	LOC6525124|XP_039228735.1|DYAK
OG0011508	LOC117136718|XP_033153633.1|DMAU	LOC6532020|XP_002092798.2|DYAK
OG0011509	LOC117136024|XP_033152532.1|DMAU	LOC26535060|XP_015051237.1|DYAK
OG0011510	LOC117140407|XP_033159170.1|DMAU	LOC26536069|XP_015050182.1|DYAK
OG0011511	LOC117142026|XP_033161781.1|DMAU	LOC6532542|XP_002093288.2|DYAK
OG0011538	LOC117138966|XP_033156902.1|DMAU	LOC26535122|XP_015049434.1|DYAK
OG0011540	LOC117147842|XP_033170796.1|DMAU	LOC6525416|XP_002101251.2|DYAK
OG0011542	LOC117149271|XP_033172653.1|DMAU	LOC6528964|XP_002089996.3|DYAK
OG0011543	LOC117150668|XP_033173557.1|DMAU	LOC6527631|XP_002088719.1|DYAK
OG0011544	LOC117145560|XP_033167157.1|DMAU	LOC26535115|XP_015052870.1|DYAK
OG0011545	LOC117140475|XP_033159315.1|DMAU	LOC6533946|XP_002094646.1|DYAK
OG0011548	LOC117144339|XP_033165343.1|DMAU	LOC6536450|XP_002097031.2|DYAK
OG0011549	LOC117145323|XP_033166811.1|DMAU	LOC6538531|XP_002099053.1|DYAK
OG0011550	LOC117142223|XP_033161956.1|DMAU	LOC120321705|XP_039231047.1|DYAK
OG0011551	LOC117143706|XP_033164394.1|DMAU	LOC120321771|XP_039231550.1|DYAK
OG0011552	LOC117142444|XP_033162298.1|DMAU	LOC120322004|XP_039232495.1|DYAK
OG0011553	LOC117144871|XP_033166171.1|DMAU	LOC120321773|XP_039231572.1|DYAK, LOC6536113|XP_015047570.2|DYAK
OG0011554	LOC117143283|XP_033163752.1|DMAU	LOC6535293|XP_002095949.1|DYAK
OG0011555	LOC117145229|XP_033166695.1|DMAU	LOC26535005|XP_015048153.1|DYAK
OG0011556	LOC117144743|XP_033165987.1|DMAU	LOC26534758|XP_015047149.1|DYAK
OG0011557	LOC117143692|XP_033164375.1|DMAU	LOC26535770|XP_039232134.1|DYAK
OG0011559	LOC117136871|XP_033153864.1|DMAU	LOC6531328|XP_002092132.1|DYAK
OG0011560	LOC117135465|XP_033151552.1|DMAU	LOC6531368|XP_002092171.2|DYAK
OG0011561	LOC117138691|XP_033156841.1|DMAU	LOC6532171|XP_015051734.1|DYAK
OG0011562	LOC117135775|XP_033152135.1|DMAU	LOC6531213|XP_002092041.1|DYAK
OG0011563	LOC117138671|XP_033156814.1|DMAU	LOC26534596|XP_039228302.1|DYAK
OG0011564	LOC117138591|XP_033156663.1|DMAU	LOC26536419|XP_015052977.1|DYAK
OG0011565	LOC117138639|XP_033156743.1|DMAU	LOC6531859|XP_002092646.1|DYAK
OG0011566	LOC117136102|XP_033152690.1|DMAU	LOC26534871|XP_039227320.1|DYAK
OG0011567	LOC117138092|XP_033155833.1|DMAU	LOC6528563|XP_002089607.1|DYAK
OG0011568	LOC117135923|XP_033152382.1|DMAU	LOC6528642|XP_002089684.1|DYAK
OG0011569	LOC117136991|XP_033154058.1|DMAU	LOC6529320|XP_002090325.2|DYAK
OG0011570	LOC117135166|XP_033151118.1|DMAU	LOC26535966|XP_015054679.1|DYAK
OG0011571	LOC117150838|XP_033173797.1|DMAU	LOC6529431|XP_015052168.1|DYAK
OG0011572	LOC117150837|XP_033173796.1|DMAU	LOC26534552|XP_039228400.1|DYAK
OG0011573	LOC117150575|XP_033173418.1|DMAU	LOC120321106|XP_039228544.1|DYAK
OG0011574	LOC117150722|XP_033173633.1|DMAU	LOC26534894|XP_015052850.1|DYAK
OG0011575	LOC117147106|XP_033169767.1|DMAU	LOC6526117|XP_002101934.1|DYAK
OG0011576	LOC117147103|XP_033169760.1|DMAU	LOC6525438|XP_002101273.1|DYAK
OG0011577	LOC117148001|XP_033171049.1|DMAU	LOC26534945|XP_015045344.1|DYAK
OG0011578	LOC117146693|XP_033168974.1|DMAU	LOC6526010|XP_002101828.2|DYAK
OG0011579	LOC117137774|XP_033155287.1|DMAU	LOC26535118|XP_039227527.1|DYAK
OG0011580	LOC117140428|XP_033159233.1|DMAU	LOC6532486|XP_002093232.2|DYAK
OG0011581	LOC117140595|XP_033159495.1|DMAU	LOC6532377|XP_002093129.1|DYAK
OG0011582	LOC117140699|XP_033159653.1|DMAU	LOC6532534|XP_002093280.1|DYAK
OG0011583	LOC117141818|XP_033161362.1|DMAU	LOC6534118|XP_002094802.2|DYAK
OG0011585	LOC117140881|XP_033159914.1|DMAU	LOC6532836|XP_002093573.1|DYAK
OG0011586	LOC117140068|XP_033158704.1|DMAU	LOC6539500|XP_039229815.1|DYAK
OG0011588	LOC117143501|XP_033164150.1|DMAU	LOC6528136|XP_002089202.2|DYAK
OG0011589	LOC117141460|XP_033160809.1|DMAU	LOC6529403|XP_002090408.2|DYAK
OG0011590	LOC117147953|XP_033170987.1|DMAU	LOC26534815|XP_015045568.1|DYAK
OG0011591	LOC117148652|XP_033172050.1|DMAU	LOC6525728|XP_039226036.1|DYAK
OG0011592	LOC117147246|XP_033169958.1|DMAU	LOC6526430|XP_002087549.1|DYAK
OG0011593	LOC117135490|XP_033151603.1|DMAU	LOC6529902|XP_002090859.2|DYAK
OG0011594	LOC117138234|XP_033156073.1|DMAU	LOC6528576|XP_002089619.3|DYAK
OG0011595	LOC117145284|XP_033166765.1|DMAU	LOC6537339|XP_002097896.1|DYAK
OG0011596	LOC117143816|XP_033164553.1|DMAU	LOC6536751|XP_002097323.1|DYAK
OG0011608	ND1|NP_987119.1|DMAU	ND1|NP_006914.1|DYAK
OG0011622	LOC117142959|XP_033163177.1|DMAU	LOC6537565|XP_002098111.1|DYAK
OG0011630	LOC117146866|XP_033169345.1|DMAU	LOC26535537|XP_015046539.1|DYAK
OG0011631	LOC117147100|XP_033169757.1|DMAU	LOC6524432|XP_002100290.1|DYAK
OG0011633	LOC117139170|XP_033157220.1|DMAU	LOC120321537|XP_039230234.1|DYAK
OG0011635	LOC117141537|XP_033160923.1|DMAU	LOC26535794|XP_015045012.2|DYAK
OG0011636	LOC117137370|XP_033154664.1|DMAU	LOC26534659|XP_039228917.1|DYAK
OG0011638	LOC117147706|XP_033170590.1|DMAU	LOC6526559|XP_002087669.1|DYAK
OG0011639	LOC117144155|XP_033165079.1|DMAU	LOC6537584|XP_002098130.3|DYAK
OG0011640	LOC117145587|XP_033167186.1|DMAU	LOC6538262|XP_002098789.1|DYAK
OG0011641	LOC117144766|XP_033166020.1|DMAU	LOC120321694|XP_039230976.1|DYAK
OG0011642	LOC117141677|XP_033161164.1|DMAU	LOC120321623|XP_039230824.1|DYAK
OG0011643	LOC117135466|XP_033151553.1|DMAU	LOC6531366|XP_002092169.3|DYAK
OG0011644	LOC117138640|XP_033156744.1|DMAU	LOC6531858|XP_002092645.1|DYAK
OG0011645	LOC117135749|XP_033152095.1|DMAU	LOC6531043|XP_002091879.1|DYAK
OG0011646	LOC117138237|XP_033156076.1|DMAU	LOC6528574|XP_002089617.1|DYAK
OG0011647	LOC117146648|XP_033168876.1|DMAU	LOC6529778|XP_039229362.1|DYAK
OG0011649	LOC117148362|XP_033171609.1|DMAU	LOC120321787|XP_039231641.1|DYAK
OG0011650	LOC117148385|XP_033171638.1|DMAU	LOC6526097|XP_002101914.1|DYAK
OG0011651	LOC117148099|XP_033171205.1|DMAU	LOC26534757|XP_015045518.1|DYAK
OG0011652	LOC117146606|XP_033168823.1|DMAU	LOC6524098|XP_002099962.1|DYAK
OG0011653	LOC117147251|XP_033169960.1|DMAU	LOC6523797|XP_002099672.1|DYAK
OG0011655	LOC117140083|XP_033158727.1|DMAU	LOC26536188|XP_015045152.1|DYAK
OG0011656	LOC117139932|XP_033158508.1|DMAU	LOC6532249|XP_002093022.3|DYAK
OG0011657	LOC117139231|XP_033157327.1|DMAU	LOC6533429|XP_002094146.3|DYAK
OG0011658	LOC117140444|XP_033159259.1|DMAU	LOC6539637|XP_002086523.1|DYAK
OG0011660	LOC117140043|XP_033158666.1|DMAU	LOC6534164|XP_002094848.1|DYAK
OG0011661	LOC117140658|XP_033159593.1|DMAU	LOC26534466|XP_015050516.1|DYAK
OG0011662	LOC117139237|XP_033157334.1|DMAU	LOC6533926|XP_002094626.2|DYAK
OG0011663	LOC117141463|XP_033160811.1|DMAU	LOC6533924|XP_015050331.1|DYAK
OG0011664	LOC117140100|XP_033158746.1|DMAU	LOC26535585|XP_015051052.1|DYAK
OG0011665	LOC117151063|XP_033174186.1|DMAU	LOC6526710|XP_002087813.1|DYAK
OG0011667	LOC117140527|XP_033159402.1|DMAU	LOC6532236|XP_002093009.1|DYAK
OG0011668	LOC117139923|XP_033158498.1|DMAU	LOC6532266|XP_039230624.1|DYAK, LOC120321591|XP_039230621.1|DYAK
OG0011669	LOC117135689|XP_033151981.1|DMAU	LOC6528746|XP_002089781.1|DYAK
OG0011670	LOC117148195|XP_033171361.1|DMAU	LOC6527442|XP_002088534.1|DYAK
OG0011671	LOC117137005|XP_033154082.1|DMAU	LOC6532124|XP_002092900.1|DYAK
OG0011672	LOC117137520|XP_033154895.1|DMAU	LOC26536218|XP_015051554.1|DYAK
OG0011673	LOC117148480|XP_033171747.1|DMAU	LOC120321469|XP_039229938.1|DYAK
OG0011674	LOC117143346|XP_033163904.1|DMAU	LOC120321863|XP_039231826.1|DYAK
OG0011675	LOC117147655|XP_033170522.1|DMAU	LOC6525872|XP_039233372.1|DYAK
OG0011676	LOC117139050|XP_033157045.1|DMAU	LOC6533322|XP_002094048.2|DYAK
OG0011678	LOC117144553|XP_033165688.1|DMAU	LOC26535715|XP_039232104.1|DYAK
OG0011679	LOC117145211|XP_033166670.1|DMAU	LOC26535836|XP_015044932.1|DYAK
OG0011680	LOC117145589|XP_033167190.1|DMAU, LOC117145579|XP_033167180.1|DMAU	LOC6528248|XP_002089303.2|DYAK, LOC6528249|XP_002089304.1|DYAK
OG0011681	LOC117145713|XP_033167350.1|DMAU	LOC6535445|XP_039232327.1|DYAK
OG0011715	LOC117142869|XP_033163028.1|DMAU	LOC6536183|XP_002096774.2|DYAK
OG0011725	LOC117141697|XP_033161195.1|DMAU	LOC6533189|XP_002093915.1|DYAK
OG0011726	LOC117141592|XP_033160997.1|DMAU	LOC6534532|XP_002095209.1|DYAK
OG0011727	LOC117140056|XP_033158685.1|DMAU	LOC6533996|XP_002094685.1|DYAK
OG0011728	LOC117145399|XP_033166928.1|DMAU	LOC6535921|XP_002096537.1|DYAK
OG0011729	LOC117144049|XP_033164910.1|DMAU	LOC26535415|XP_039231514.1|DYAK
OG0011731	LOC117144398|XP_033165425.1|DMAU	LOC6536672|XP_002097245.3|DYAK
OG0011732	LOC117142301|XP_033162079.1|DMAU	LOC120321767|XP_039231516.1|DYAK
OG0011733	LOC117144686|XP_033165901.1|DMAU	LOC6537143|XP_002097704.1|DYAK
OG0011734	LOC117144618|XP_033165804.1|DMAU	LOC6537552|XP_002098098.1|DYAK
OG0011735	LOC117144450|XP_033165497.1|DMAU	LOC6537505|XP_002098051.1|DYAK
OG0011736	LOC117145963|XP_033167755.1|DMAU	LOC6537024|XP_002097591.1|DYAK
OG0011737	LOC117137216|XP_033154463.1|DMAU	LOC6531007|XP_039228399.1|DYAK
OG0011738	LOC117135491|XP_033151604.1|DMAU	LOC6529901|XP_002090858.1|DYAK
OG0011739	LOC117137879|XP_033155499.1|DMAU	LOC6529976|XP_002090922.1|DYAK, LOC6529975|XP_039228720.1|DYAK
OG0011740	LOC117138438|XP_033156439.1|DMAU	LOC6530159|XP_002091101.2|DYAK
OG0011741	LOC117138381|XP_033156341.1|DMAU	LOC6531122|XP_002091956.3|DYAK
OG0011742	LOC117138232|XP_033156070.1|DMAU	LOC6528571|XP_002089614.1|DYAK
OG0011743	LOC117136990|XP_033154057.1|DMAU	LOC6529321|XP_002090326.1|DYAK
OG0011744	LOC117151044|XP_033174149.1|DMAU	LOC6526541|XP_002087651.1|DYAK
OG0011745	LOC117151046|XP_033174153.1|DMAU	LOC6526542|XP_002087652.1|DYAK
OG0011746	LOC117142326|XP_033162133.1|DMAU	LOC6529484|XP_002090486.1|DYAK
OG0011747	LOC117150368|XP_033173121.1|DMAU	LOC6529473|XP_002090475.1|DYAK
OG0011748	LOC117150474|XP_033173263.1|DMAU	LOC6539219|XP_002086118.1|DYAK
OG0011749	LOC117147636|XP_033170497.1|DMAU	LOC6529566|XP_002090563.2|DYAK
OG0011750	LOC117141509|XP_033160894.1|DMAU	LOC6529402|XP_002090407.1|DYAK
OG0011751	LOC117150611|XP_033173466.1|DMAU	LOC6526503|XP_002087614.1|DYAK
OG0011752	LOC117147995|XP_033171040.1|DMAU	LOC6525871|XP_002101691.1|DYAK
OG0011753	LOC117147882|XP_033170856.1|DMAU	LOC6523828|XP_002099703.1|DYAK
OG0011755	LOC117147095|XP_033169752.1|DMAU, LOC117147923|XP_033170937.1|DMAU	LOC6524093|XP_002099957.1|DYAK
OG0011756	LOC117146361|XP_033168403.1|DMAU	LOC6523849|XP_002099722.1|DYAK
OG0011757	LOC117148778|XP_033172266.1|DMAU	LOC6523851|XP_002099724.2|DYAK
OG0011758	LOC117139483|XP_033157694.1|DMAU	LOC26535064|XP_039229650.1|DYAK
OG0011759	LOC117147852|XP_033170817.1|DMAU	LOC6524539|XP_002100396.1|DYAK
OG0011760	LOC117140086|XP_033158730.1|DMAU	LOC6539610|XP_002086498.2|DYAK
OG0011761	LOC117139270|XP_033157384.1|DMAU	LOC6532398|XP_002093149.1|DYAK
OG0011762	LOC117141722|XP_033161230.1|DMAU	LOC6533253|XP_039230140.1|DYAK
OG0011764	LOC117142191|XP_033161932.1|DMAU	LOC6526453|XP_002087572.1|DYAK
OG0011765	LOC117137201|XP_033154448.1|DMAU	LOC6527946|XP_002089013.1|DYAK
OG0011766	LOC117147828|XP_033170781.1|DMAU	LOC6527441|XP_002088533.1|DYAK
