Orthogroup	DMAU.longest_only	DSER.longest_only
OG0010686	LOC117141320|XP_033160608.1|DMAU	LOC110185110|XP_020809463.1|DSER
OG0010687	LOC117141149|XP_033160381.1|DMAU	LOC110183282|XP_020807172.1|DSER
OG0010688	LOC117150488|XP_033173283.1|DMAU	LOC110184986|XP_020809297.1|DSER
OG0010689	LOC117149540|XP_033172685.1|DMAU	LOC110182687|XP_020806439.1|DSER
OG0010690	LOC117150444|XP_033173221.1|DMAU	LOC110183449|XP_020807388.1|DSER
OG0010691	LOC117141028|XP_033160204.1|DMAU	LOC110183292|XP_020807183.1|DSER
OG0010692	LOC117141018|XP_033160176.1|DMAU	LOC110183290|XP_020807180.1|DSER
OG0010693	LOC117136861|XP_033154177.1|DMAU	LOC110187452|XP_020812500.1|DSER
OG0010694	LOC117145331|XP_033166832.1|DMAU	LOC110182602|XP_020806319.1|DSER
OG0010695	LOC117145214|XP_033166676.1|DMAU	LOC110177029|XP_020799204.1|DSER
OG0010696	LOC117141843|XP_033161399.1|DMAU	LOC110178421|XP_020801220.1|DSER, LOC110182232|XP_020805917.1|DSER, LOC110182237|XP_020805918.1|DSER
OG0010697	LOC117150599|XP_033173448.1|DMAU	LOC110185771|XP_020810433.1|DSER
OG0010698	LOC117146470|XP_033168600.1|DMAU	LOC110186035|XP_020810731.1|DSER
OG0010699	LOC117144799|XP_033166075.1|DMAU	LOC110185074|XP_020809412.1|DSER
OG0010700	LOC117150945|XP_033174004.1|DMAU	LOC110182393|XP_020806092.1|DSER
OG0010701	LOC117143360|XP_033163927.1|DMAU	LOC110184910|XP_020809215.1|DSER
OG0010702	LOC117150639|XP_033173503.1|DMAU	LOC110178133|XP_020800817.1|DSER
OG0010703	LOC117147110|XP_033169773.1|DMAU	LOC110178146|XP_020800833.1|DSER
OG0010704	LOC117146117|XP_033168006.1|DMAU	LOC110177018|XP_020799190.1|DSER
OG0010705	LOC117140354|XP_033159100.1|DMAU	LOC110183700|XP_020807698.1|DSER
OG0010706	LOC117141727|XP_033161236.1|DMAU	LOC110185163|XP_020809527.1|DSER
OG0010707	LOC117141523|XP_033160905.1|DMAU	LOC110185193|XP_020809577.1|DSER
OG0010708	LOC117140537|XP_033159417.1|DMAU	LOC110190477|XP_020816646.1|DSER
OG0010709	LOC117140317|XP_033159056.1|DMAU	LOC110188518|XP_020813917.1|DSER
OG0010710	LOC117139013|XP_033156997.1|DMAU	LOC110183593|XP_020807566.1|DSER
OG0010711	LOC117144414|XP_033165446.1|DMAU	LOC110188586|XP_020814008.1|DSER
OG0010712	LOC117138997|XP_033156964.1|DMAU	LOC110190351|XP_020816414.1|DSER
OG0010713	LOC117139864|XP_033158412.1|DMAU	LOC110185182|XP_020809558.1|DSER
OG0010714	LOC117141012|XP_033160162.1|DMAU	LOC110186823|XP_020811773.1|DSER
OG0010715	LOC117139154|XP_033157204.1|DMAU	LOC110189925|XP_020815862.1|DSER
OG0010716	LOC117141709|XP_033161214.1|DMAU	LOC110179827|XP_020803092.1|DSER
OG0010717	LOC117141605|XP_033161012.1|DMAU	LOC110178708|XP_020801566.1|DSER
OG0010718	LOC117141003|XP_033160147.1|DMAU	LOC110185304|XP_020809713.1|DSER
OG0010719	LOC117144288|XP_033165283.1|DMAU	LOC110188696|XP_020814159.1|DSER
OG0010720	LOC117139991|XP_033158592.1|DMAU	LOC110176271|XP_020798244.1|DSER
OG0010721	LOC117139957|XP_033158541.1|DMAU	LOC110176296|XP_020798276.1|DSER
OG0010722	LOC117136005|XP_033152512.1|DMAU	LOC110177492|XP_020799907.1|DSER
OG0010723	LOC117140557|XP_033159443.1|DMAU	LOC110180654|XP_020804007.1|DSER
OG0010724	LOC117138607|XP_033156707.1|DMAU	LOC110182987|XP_020806838.1|DSER
OG0010725	LOC117138436|XP_033156438.1|DMAU	LOC110182991|XP_020806842.1|DSER
OG0010726	LOC117136981|XP_033154048.1|DMAU	LOC110180679|XP_020804026.1|DSER
OG0010727	LOC117138683|XP_033156829.1|DMAU	LOC110189761|XP_020815640.1|DSER
OG0010729	LOC117136172|XP_033152805.1|DMAU	LOC110189730|XP_020815582.1|DSER
OG0010730	LOC117136946|XP_033153985.1|DMAU	LOC110180273|XP_020803589.1|DSER
OG0010731	LOC117135859|XP_033152276.1|DMAU	LOC110180095|XP_020803378.1|DSER, LOC110182918|XP_020806739.1|DSER
OG0010732	LOC117135796|XP_033152180.1|DMAU	LOC110178365|XP_020801160.1|DSER
OG0010733	LOC117137844|XP_033155437.1|DMAU	LOC110191689|XP_020818264.1|DSER
OG0010734	LOC117138090|XP_033155830.1|DMAU	LOC110191019|XP_020817398.1|DSER
OG0010735	LOC117135708|XP_033152017.1|DMAU	LOC110179295|XP_020802439.1|DSER
OG0010736	LOC117137772|XP_033155285.1|DMAU	LOC110189369|XP_020815076.1|DSER
OG0010737	LOC117137655|XP_033155083.1|DMAU	LOC110189673|XP_020815490.1|DSER
OG0010738	LOC117142896|XP_033163066.1|DMAU	LOC110187849|XP_020812992.1|DSER
OG0010739	LOC117145585|XP_033167183.1|DMAU	LOC110187944|XP_020813117.1|DSER
OG0010740	LOC117145642|XP_033167253.1|DMAU	LOC110187962|XP_020813140.1|DSER
OG0010741	LOC117145296|XP_033166778.1|DMAU	LOC110176581|XP_020798654.1|DSER
OG0010742	LOC117145319|XP_033166804.1|DMAU	LOC110191431|XP_020817948.1|DSER
OG0010743	LOC117143907|XP_033164706.1|DMAU	LOC110188567|XP_020813986.1|DSER
OG0010744	LOC117144986|XP_033166346.1|DMAU	LOC110185323|XP_020809756.1|DSER
OG0010745	LOC117143180|XP_033163588.1|DMAU	LOC110191924|XP_020818585.1|DSER
OG0010746	LOC117143396|XP_033163976.1|DMAU	LOC110186337|XP_020811143.1|DSER
OG0010747	LOC117142992|XP_033163237.1|DMAU	LOC110191385|XP_020817900.1|DSER
OG0010748	LOC117144343|XP_033165346.1|DMAU	LOC110191238|XP_020817674.1|DSER
OG0010749	LOC117143865|XP_033164622.1|DMAU	LOC110186201|XP_020810919.1|DSER
OG0010750	LOC117145485|XP_033167053.1|DMAU	LOC110186165|XP_020810875.1|DSER
OG0010751	LOC117142556|XP_033162497.1|DMAU	LOC110188617|XP_020814043.1|DSER
OG0010753	LOC117144556|XP_033165691.1|DMAU	LOC110177341|XP_020799688.1|DSER
OG0010754	LOC117144759|XP_033166009.1|DMAU	LOC110188459|XP_020813848.1|DSER
OG0010755	LOC117145743|XP_033167395.1|DMAU	LOC110186330|XP_020811135.1|DSER
OG0010756	LOC117145930|XP_033167694.1|DMAU	LOC110186329|XP_020811134.1|DSER
OG0010757	LOC117144324|XP_033165328.1|DMAU	LOC110186346|XP_020811152.1|DSER
OG0010758	LOC117144811|XP_033166078.1|DMAU	LOC110186352|XP_020811158.1|DSER
OG0010759	LOC117144836|XP_033166119.1|DMAU	LOC110186647|XP_020811567.1|DSER
OG0010760	LOC117144920|XP_033166260.1|DMAU	LOC110188044|XP_020813253.1|DSER
OG0010761	LOC117144740|XP_033165984.1|DMAU	LOC110191900|XP_020818545.1|DSER
OG0010762	LOC117144642|XP_033165828.1|DMAU	LOC110176400|XP_020798394.1|DSER
OG0010763	LOC117144464|XP_033165517.1|DMAU	LOC110191146|XP_020817561.1|DSER
OG0010764	LOC117145301|XP_033166785.1|DMAU	LOC110187845|XP_020812988.1|DSER
OG0010765	LOC117145539|XP_033167125.1|DMAU	LOC110185776|XP_020810441.1|DSER
OG0010766	LOC117144734|XP_033165972.1|DMAU	LOC110188647|XP_020814084.1|DSER
OG0010767	LOC117145314|XP_033166800.1|DMAU	LOC110186627|XP_020811537.1|DSER
OG0010768	LOC117145047|XP_033166445.1|DMAU	LOC110186331|XP_020811136.1|DSER
OG0010769	LOC117143747|XP_033164449.1|DMAU	LOC110187852|XP_020812996.1|DSER
OG0010770	LOC117142353|XP_033162166.1|DMAU	LOC110186814|XP_020811759.1|DSER
OG0010771	LOC117136645|XP_033153530.1|DMAU	LOC110182923|XP_020806747.1|DSER
OG0010772	LOC117146031|XP_033167853.1|DMAU	LOC110188109|XP_020813340.1|DSER
OG0010773	LOC117145953|XP_033167729.1|DMAU	LOC110188108|XP_020813339.1|DSER
OG0010774	LOC117142657|XP_033162673.1|DMAU	LOC110191119|XP_020817527.1|DSER
OG0010775	LOC117146030|XP_033167852.1|DMAU	LOC110186001|XP_020810692.1|DSER
OG0010776	LOC117147579|XP_033170453.1|DMAU	LOC110185020|XP_020809331.1|DSER
OG0010777	LOC117145507|XP_033167085.1|DMAU	LOC110191895|XP_020818539.1|DSER
OG0010778	LOC117144006|XP_033164852.1|DMAU	LOC110176619|XP_020798703.1|DSER
OG0010779	LOC117143818|XP_033164554.1|DMAU	LOC110176583|XP_020798656.1|DSER
OG0010780	LOC117143606|XP_033164248.1|DMAU	LOC110177390|XP_020799752.1|DSER
OG0010781	LOC117145013|XP_033166399.1|DMAU	LOC110186915|XP_020811896.1|DSER
OG0010782	LOC117142831|XP_033162952.1|DMAU	LOC110188542|XP_020813958.1|DSER
OG0010783	LOC117143120|XP_033163498.1|DMAU	LOC110191841|XP_020818467.1|DSER
OG0010784	LOC117138146|XP_033155915.1|DMAU	LOC110181176|XP_020804515.1|DSER
OG0010785	LOC117137228|XP_033154477.1|DMAU	LOC110178333|XP_020801101.1|DSER
OG0010786	LOC117136029|XP_033152538.1|DMAU	LOC110178401|XP_020801204.1|DSER
OG0010787	LOC117138333|XP_033156260.1|DMAU	LOC110178383|XP_020801179.1|DSER
OG0010788	LOC117135489|XP_033151602.1|DMAU	LOC110180049|XP_020803329.1|DSER
OG0010790	LOC117138219|XP_033156054.1|DMAU	LOC110177807|XP_020800356.1|DSER
OG0010791	LOC117141712|XP_033161220.1|DMAU	LOC110184022|XP_020808047.1|DSER
OG0010792	LOC117148487|XP_033171758.1|DMAU	LOC110182639|XP_020806366.1|DSER
OG0010793	LOC117148912|XP_033172522.1|DMAU	LOC110180348|XP_020803669.1|DSER
OG0010794	LOC117139330|XP_033157467.1|DMAU	LOC110189977|XP_020815925.1|DSER
OG0010795	LOC117139261|XP_033157370.1|DMAU	LOC110190431|XP_020816572.1|DSER
OG0010798	LOC117139916|XP_033158489.1|DMAU	LOC110183644|XP_020807625.1|DSER
OG0010799	LOC117139353|XP_033157493.1|DMAU	LOC110190116|XP_020816093.1|DSER
OG0010800	LOC117139969|XP_033158561.1|DMAU	LOC110178588|XP_020801426.1|DSER
OG0010801	LOC117145688|XP_033167324.1|DMAU	LOC110186093|XP_020810794.1|DSER
OG0010802	LOC117150548|XP_033173371.1|DMAU	LOC110179179|XP_020802241.1|DSER
OG0010803	LOC117143734|XP_033164438.1|DMAU	LOC110181313|XP_020804692.1|DSER
OG0010804	LOC117150583|XP_033173428.1|DMAU	LOC110183433|XP_020807373.1|DSER
OG0010805	LOC117142966|XP_033163198.1|DMAU	LOC110183907|XP_020807912.1|DSER
OG0010806	LOC117150918|XP_033173964.1|DMAU	LOC110183156|XP_020807007.1|DSER
OG0010807	LOC117136354|XP_033153113.1|DMAU	LOC110186048|XP_020810749.1|DSER
OG0010808	LOC117146745|XP_033169112.1|DMAU	LOC110184440|XP_020808638.1|DSER
OG0010809	LOC117143735|XP_033164435.1|DMAU, LOC117145312|XP_033166798.1|DMAU	LOC110176474|XP_020798492.1|DSER
OG0010810	LOC117136136|XP_033152732.1|DMAU	LOC110186817|XP_020811763.1|DSER
OG0010820	LOC117141214|XP_033160463.1|DMAU	LOC110190509|XP_020816689.1|DSER
OG0010823	LOC117135275|XP_033151328.1|DMAU	LOC110181405|XP_020804800.1|DSER
OG0010824	LOC117141400|XP_033160713.1|DMAU	LOC110190527|XP_020816732.1|DSER
OG0010825	LOC117135494|XP_033151606.1|DMAU	LOC110189518|XP_020815302.1|DSER
OG0010827	LOC117145216|XP_033166674.1|DMAU	LOC110186547|XP_020811410.1|DSER, LOC110186548|XP_020811411.1|DSER
OG0010830	LOC117143506|XP_033164123.1|DMAU	LOC110183281|XP_020807171.1|DSER
OG0010831	LOC117144342|XP_033165352.1|DMAU	LOC110185707|XP_020810337.1|DSER
OG0010832	LOC117136316|XP_033153055.1|DMAU	LOC110191354|XP_020817864.1|DSER
OG0010834	LOC117147857|XP_033170823.1|DMAU	LOC110181482|XP_020804894.1|DSER
OG0010835	LOC117148459|XP_033171721.1|DMAU	LOC110184148|XP_020808216.1|DSER
OG0010837	LOC117140314|XP_033159053.1|DMAU	LOC110176695|XP_020798790.1|DSER
OG0010839	LOC117141940|XP_033161581.1|DMAU	LOC110178577|XP_020801414.1|DSER
OG0010840	LOC117139155|XP_033157205.1|DMAU	LOC110178554|XP_020801383.1|DSER
OG0010843	LOC117135734|XP_033152069.1|DMAU	LOC110179332|XP_020802484.1|DSER
OG0010844	LOC117144203|XP_033165142.1|DMAU	LOC110188630|XP_020814062.1|DSER
OG0010847	LOC117146929|XP_033169462.1|DMAU	LOC110181479|XP_020804891.1|DSER
OG0010848	LOC117147048|XP_033169687.1|DMAU	LOC110187068|XP_020812116.1|DSER
OG0010849	LOC117147943|XP_033170979.1|DMAU	LOC110181784|XP_020805322.1|DSER
OG0010850	LOC117148242|XP_033171437.1|DMAU	LOC110179567|XP_020802810.1|DSER
OG0010851	LOC117148482|XP_033171749.1|DMAU	LOC110176077|XP_020797958.1|DSER
OG0010852	LOC117135875|XP_033152310.1|DMAU	LOC110179109|XP_020802158.1|DSER
OG0010853	LOC117147285|XP_033170020.1|DMAU	LOC110180140|XP_020803445.1|DSER
OG0010854	LOC117146790|XP_033169220.1|DMAU	LOC110179602|XP_020802859.1|DSER
OG0010855	LOC117148042|XP_033171111.1|DMAU	LOC110179755|XP_020803031.1|DSER
OG0010856	LOC117147282|XP_033170015.1|DMAU	LOC110179050|XP_020802068.1|DSER
OG0010857	LOC117146842|XP_033169289.1|DMAU, LOC117147436|XP_033170207.1|DMAU, LOC117147449|XP_033170223.1|DMAU	LOC110182506|XP_020806216.1|DSER
OG0010859	LOC117146267|XP_033168150.1|DMAU	LOC110185729|XP_020810373.1|DSER
OG0010860	LOC117146667|XP_033168908.1|DMAU	LOC110185737|XP_020810387.1|DSER
OG0010861	LOC117142801|XP_033162902.1|DMAU	LOC110185734|XP_020810383.1|DSER
OG0010863	LOC117148673|XP_033172094.1|DMAU	LOC110183195|XP_020807061.1|DSER
OG0010864	LOC117136897|XP_033153905.1|DMAU	LOC110184854|XP_020809154.1|DSER
OG0010865	LOC117150845|XP_033173806.1|DMAU	LOC110183142|XP_020806992.1|DSER
OG0010866	LOC117139662|XP_033158018.1|DMAU	LOC110186944|XP_020811940.1|DSER
OG0010867	LOC117141271|XP_033160532.1|DMAU	LOC110182753|XP_020806523.1|DSER
OG0010870	LOC117141956|XP_033161606.1|DMAU	LOC110188807|XP_020814341.1|DSER
OG0010871	LOC117142034|XP_033161790.1|DMAU	LOC110188869|XP_020814441.1|DSER
OG0010872	LOC117140145|XP_033158804.1|DMAU	LOC110185277|XP_020809683.1|DSER
OG0010875	LOC117139049|XP_033157043.1|DMAU	LOC110176696|XP_020798791.1|DSER
OG0010876	LOC117140997|XP_033160139.1|DMAU	LOC110189983|XP_020815930.1|DSER
OG0010877	LOC117141047|XP_033160219.1|DMAU	LOC110185253|XP_020809648.1|DSER
OG0010880	LOC117139313|XP_033157448.1|DMAU	LOC110178872|XP_020801805.1|DSER
OG0010881	LOC117136972|XP_033154032.1|DMAU	LOC110179216|XP_020802310.1|DSER
OG0010882	LOC117136865|XP_033153855.1|DMAU	LOC110181596|XP_020805049.1|DSER
OG0010884	LOC117141281|XP_033160542.1|DMAU	LOC110185221|XP_020809611.1|DSER
OG0010885	LOC117139903|XP_033158474.1|DMAU	LOC110191398|XP_020817915.1|DSER
OG0010886	LOC117140032|XP_033158654.1|DMAU	LOC110176157|XP_020798054.1|DSER
OG0010887	LOC117140158|XP_033158821.1|DMAU	LOC110176294|XP_020798274.1|DSER
OG0010888	LOC117138332|XP_033156259.1|DMAU	LOC110179309|XP_020802454.1|DSER
OG0010889	LOC117135654|XP_033151929.1|DMAU	LOC110177781|XP_020800309.1|DSER
OG0010893	LOC117138231|XP_033156069.1|DMAU	LOC110177910|XP_020800545.1|DSER
OG0010894	LOC117135455|XP_033151532.1|DMAU	LOC110177766|XP_020800291.1|DSER
OG0010895	LOC117135456|XP_033151533.1|DMAU	LOC110177731|XP_020800242.1|DSER
OG0010896	LOC117137577|XP_033154973.1|DMAU	LOC110191600|XP_020818145.1|DSER
OG0010897	LOC117144733|XP_033165971.1|DMAU	LOC110191749|XP_020818345.1|DSER
OG0010898	LOC117145053|XP_033166453.1|DMAU	LOC110187855|XP_020812999.1|DSER
OG0010899	LOC117145258|XP_033166732.1|DMAU	LOC110186312|XP_020811093.1|DSER
OG0010900	LOC117142754|XP_033162826.1|DMAU	LOC110191289|XP_020817755.1|DSER
OG0010901	LOC117144754|XP_033166004.1|DMAU	LOC110185650|XP_020810271.1|DSER
OG0010902	LOC117145616|XP_033167222.1|DMAU	LOC110186347|XP_020811153.1|DSER
OG0010904	LOC117145146|XP_033166577.1|DMAU	LOC110187807|XP_020812942.1|DSER
OG0010907	LOC117144235|XP_033165195.1|DMAU	LOC110188632|XP_020814066.1|DSER
OG0010908	LOC117143371|XP_033163937.1|DMAU	LOC110186986|XP_020812000.1|DSER
OG0010910	LOC117145540|XP_033167126.1|DMAU	LOC110185786|XP_020810452.1|DSER
OG0010911	LOC117145420|XP_033166956.1|DMAU	LOC110188041|XP_020813244.1|DSER
OG0010912	LOC117142704|XP_033162752.1|DMAU	LOC110188719|XP_020814191.1|DSER
OG0010913	LOC117144867|XP_033166166.1|DMAU	LOC110186360|XP_020811168.1|DSER
OG0010914	LOC117136013|XP_033152520.1|DMAU	LOC110181244|XP_020804611.1|DSER
OG0010915	LOC117135815|XP_033152211.1|DMAU	LOC110182588|XP_020806303.1|DSER
OG0010916	LOC117137037|XP_033154133.1|DMAU	LOC110178374|XP_020801173.1|DSER
OG0010917	LOC117138044|XP_033155750.1|DMAU	LOC110179284|XP_020802432.1|DSER
OG0010918	LOC117147796|XP_033170740.1|DMAU	LOC110180002|XP_020803251.1|DSER
OG0010919	LOC117149383|XP_033172662.1|DMAU	LOC110182272|XP_020805948.1|DSER
OG0010920	LOC117146071|XP_033167909.1|DMAU, LOC117148833|XP_033172380.1|DMAU	LOC110179876|XP_020803134.1|DSER, LOC110181440|XP_020804842.1|DSER
OG0010921	LOC117150250|XP_033172941.1|DMAU	LOC110181453|XP_020804859.1|DSER
OG0010922	LOC117144792|XP_033166058.1|DMAU	LOC110185951|XP_020810629.1|DSER
OG0010923	LOC117146694|XP_033168975.1|DMAU	LOC110181840|XP_020805405.1|DSER
OG0010924	LOC117150289|XP_033172999.1|DMAU	LOC110184924|XP_020809229.1|DSER
OG0010925	LOC117141691|XP_033161190.1|DMAU	LOC110183708|XP_020807714.1|DSER
OG0010926	LOC117141624|XP_033161045.1|DMAU	LOC110185324|XP_020809754.1|DSER, LOC110177846|XP_020800448.1|DSER
OG0010927	LOC117139025|XP_033157014.1|DMAU	LOC110183602|XP_020807574.1|DSER
OG0010928	LOC117141484|XP_033160853.1|DMAU	LOC110184787|XP_020809085.1|DSER
OG0010929	LOC117150006|XP_033172780.1|DMAU	LOC110185897|XP_020810568.1|DSER
OG0010931	LOC117145698|XP_033167334.1|DMAU	LOC110186095|XP_020810795.1|DSER
OG0010932	LOC117147575|XP_033170415.1|DMAU	LOC110187365|XP_020812416.1|DSER
OG0010933	LOC117143694|XP_033164384.1|DMAU	LOC110183182|XP_020807031.1|DSER
OG0010934	LOC117135541|XP_033151723.1|DMAU	LOC110184967|XP_020809273.1|DSER
OG0010935	LOC117142459|XP_033162338.1|DMAU	LOC110185855|XP_020810523.1|DSER
OG0010936	LOC117148538|XP_033171853.1|DMAU	LOC110191879|XP_020818522.1|DSER
OG0010937	LOC117135207|XP_033151184.1|DMAU	LOC110184874|XP_020809179.1|DSER
OG0010946	LOC117144732|XP_033165969.1|DMAU	LOC110191909|XP_020818554.1|DSER
OG0010950	LOC117138646|XP_033156754.1|DMAU	LOC110177697|XP_020800180.1|DSER
OG0010956	LOC117135441|XP_033151509.1|DMAU	LOC110180579|XP_020803933.1|DSER
OG0010957	LOC117144150|XP_033165071.1|DMAU	LOC110186363|XP_020811171.1|DSER
OG0010958	LOC117145796|XP_033167473.1|DMAU	LOC110188429|XP_020813818.1|DSER
OG0010959	LOC117143687|XP_033164364.1|DMAU	LOC110188363|XP_020813732.1|DSER
OG0010962	LOC117135258|XP_033151299.1|DMAU	LOC110185046|XP_020809357.1|DSER
OG0010963	LOC117150380|XP_033173133.1|DMAU	LOC110185968|XP_020810646.1|DSER
OG0010964	LOC117140974|XP_033160113.1|DMAU	LOC110185762|XP_020810423.1|DSER
OG0010965	LOC117136129|XP_033152723.1|DMAU	LOC110181128|XP_020804462.1|DSER
OG0010967	LOC117147078|XP_033169732.1|DMAU	LOC110179758|XP_020803034.1|DSER
OG0010968	LOC117142000|XP_033161740.1|DMAU	LOC110188850|XP_020814415.1|DSER
OG0010969	LOC117143163|XP_033163567.1|DMAU	LOC110191128|XP_020817540.1|DSER
OG0010971	LOC117144774|XP_033166031.1|DMAU	LOC110189742|XP_020815606.1|DSER
OG0010972	LOC117144346|XP_033165349.1|DMAU	LOC110188678|XP_020814140.1|DSER
OG0010974	LOC117140325|XP_033159066.1|DMAU	LOC110190140|XP_020816127.1|DSER
OG0010977	LOC117145215|XP_033166673.1|DMAU	LOC110191188|XP_020817615.1|DSER
OG0010978	LOC117147452|XP_033170227.1|DMAU	LOC110181873|XP_020805455.1|DSER
OG0010979	LOC117148265|XP_033171468.1|DMAU	LOC110183503|XP_020807448.1|DSER
OG0010980	LOC117147438|XP_033170211.1|DMAU	LOC110187051|XP_020812086.1|DSER
OG0010981	LOC117146482|XP_033168613.1|DMAU	LOC110180551|XP_020803905.1|DSER
OG0010982	LOC117148339|XP_033171565.1|DMAU	LOC110183133|XP_020806982.1|DSER
OG0010983	LOC117148023|XP_033171085.1|DMAU	LOC110176100|XP_020797998.1|DSER
OG0010984	LOC117146486|XP_033168617.1|DMAU	LOC110179515|XP_020802751.1|DSER
OG0010985	LOC117142484|XP_033162399.1|DMAU	LOC110187626|XP_020812687.1|DSER
OG0010986	LOC117148465|XP_033171730.1|DMAU	LOC110182034|XP_020805623.1|DSER
OG0010987	LOC117147815|XP_033170759.1|DMAU	LOC110180540|XP_020803889.1|DSER
OG0010988	LOC117146984|XP_033169543.1|DMAU	LOC110178043|XP_020800717.1|DSER
OG0010989	LOC117144189|XP_033165129.1|DMAU	LOC110187798|XP_020812931.1|DSER
OG0010990	LOC117142613|XP_033162590.1|DMAU	LOC110181375|XP_020804763.1|DSER
OG0010991	LOC117142652|XP_033162664.1|DMAU	LOC110186080|XP_020810775.1|DSER
OG0010992	LOC117147593|XP_033170437.1|DMAU	LOC110187353|XP_020812403.1|DSER, LOC110187355|XP_020812404.1|DSER, LOC110187352|XP_020812402.1|DSER
OG0010993	LOC117150428|XP_033173195.1|DMAU	LOC110182252|XP_020805930.1|DSER
OG0010994	LOC117150290|XP_033173000.1|DMAU	LOC110185108|XP_020809457.1|DSER
OG0010995	LOC117139087|XP_033157096.1|DMAU	LOC110183668|XP_020807661.1|DSER
OG0010996	LOC117140329|XP_033159070.1|DMAU	LOC110185307|XP_020809718.1|DSER
OG0010998	LOC117139005|XP_033156989.1|DMAU	LOC110190365|XP_020816435.1|DSER
OG0010999	LOC117140181|XP_033158848.1|DMAU	LOC110190776|XP_020817066.1|DSER
OG0011000	LOC117140019|XP_033158641.1|DMAU	LOC110178729|XP_020801610.1|DSER
OG0011001	LOC117140231|XP_033158921.1|DMAU	LOC110189898|XP_020815817.1|DSER
OG0011002	LOC117140843|XP_033159858.1|DMAU	LOC110176266|XP_020798240.1|DSER
OG0011003	LOC117140627|XP_033159538.1|DMAU	LOC110176270|XP_020798243.1|DSER
OG0011004	LOC117138132|XP_033155892.1|DMAU	LOC110182992|XP_020806843.1|DSER
OG0011005	LOC117136599|XP_033153472.1|DMAU	LOC110189192|XP_020814819.1|DSER
OG0011006	LOC117136229|XP_033152900.1|DMAU	LOC110176858|XP_020798992.1|DSER
OG0011007	LOC117135498|XP_033151611.1|DMAU	LOC110189374|XP_020815081.1|DSER
OG0011009	LOC117144501|XP_033165580.1|DMAU	LOC110188337|XP_020813707.1|DSER
OG0011010	LOC117145854|XP_033167565.1|DMAU	LOC110191218|XP_020817644.1|DSER
OG0011011	LOC117144453|XP_033165500.1|DMAU	LOC110187986|XP_020813166.1|DSER
OG0011012	LOC117144345|XP_033165348.1|DMAU	LOC110188638|XP_020814073.1|DSER
OG0011015	LOC117146059|XP_033167890.1|DMAU	LOC110188504|XP_020813896.1|DSER
OG0011016	LOC117141559|XP_033160957.1|DMAU	LOC110191397|XP_020817914.1|DSER
OG0011017	LOC117145835|XP_033167526.1|DMAU	LOC110188756|XP_020814257.1|DSER
OG0011018	LOC117146001|XP_033167811.1|DMAU	LOC110185991|XP_020810681.1|DSER
OG0011019	LOC117145770|XP_033167438.1|DMAU, LOC117149942|XP_033172734.1|DMAU, LOC117149028|XP_033172598.1|DMAU	LOC110185972|XP_020810657.1|DSER
OG0011020	LOC117143772|XP_033164492.1|DMAU	LOC110188537|XP_020813943.1|DSER, LOC110188570|XP_020813990.1|DSER
OG0011021	LOC117144623|XP_033165808.1|DMAU	LOC110177230|XP_020799508.1|DSER
OG0011022	LOC117145969|XP_033167761.1|DMAU	LOC110186315|XP_020811097.1|DSER
OG0011023	LOC117144090|XP_033164996.1|DMAU	LOC110190911|XP_020817230.1|DSER
OG0011024	LOC117143663|XP_033164334.1|DMAU	LOC110181917|XP_020805512.1|DSER, LOC110186365|XP_020811173.1|DSER
OG0011025	LOC117143966|XP_033164791.1|DMAU	LOC110186795|XP_020811732.1|DSER
OG0011027	LOC117143239|XP_033163681.1|DMAU	LOC110186758|XP_020811679.1|DSER
OG0011028	LOC117136195|XP_033152831.1|DMAU	LOC110179779|XP_020803055.1|DSER
OG0011029	LOC117137605|XP_033155015.1|DMAU	LOC110181387|XP_020804781.1|DSER, LOC110181378|XP_020804770.1|DSER
OG0011030	LOC117135643|XP_033151910.1|DMAU	LOC110178254|XP_020800967.1|DSER
OG0011031	LOC117136022|XP_033152530.1|DMAU	LOC110176981|XP_020799152.1|DSER
OG0011033	LOC117138524|XP_033156553.1|DMAU	LOC110191556|XP_020818090.1|DSER
OG0011034	LOC117138172|XP_033155949.1|DMAU	LOC110178381|XP_020801177.1|DSER
OG0011035	LOC117142268|XP_033162036.1|DMAU	LOC110183021|XP_020806868.1|DSER
OG0011036	LOC117139133|XP_033157178.1|DMAU	LOC110176967|XP_020799133.1|DSER
OG0011037	LOC117150741|XP_033173666.1|DMAU	LOC110185782|XP_020810444.1|DSER
OG0011038	LOC117150614|XP_033173471.1|DMAU	LOC110183152|XP_020807001.1|DSER
OG0011039	LOC117135878|XP_033152317.1|DMAU	LOC110183189|XP_020807046.1|DSER
OG0011040	LOC117143559|XP_033164196.1|DMAU	LOC110180478|XP_020803820.1|DSER, LOC110184016|XP_020808041.1|DSER
OG0011041	LOC117150839|XP_033173798.1|DMAU	LOC110187475|XP_020812521.1|DSER
OG0011042	LOC117145985|XP_033167790.1|DMAU	LOC110185952|XP_020810630.1|DSER
OG0011043	LOC117145799|XP_033167484.1|DMAU	LOC110185575|XP_020810161.1|DSER
OG0011044	LOC117140694|XP_033159647.1|DMAU	LOC110177597|XP_020800050.1|DSER
OG0011045	LOC117147077|XP_033169731.1|DMAU	LOC110179759|XP_020803035.1|DSER
OG0011046	LOC117139611|XP_033157947.1|DMAU	LOC110179690|XP_020802962.1|DSER, LOC110176086|XP_020797988.1|DSER
