Orthogroup	DMAU.longest_only	DSUB.longest_only
OG0008945	LOC117148645|XP_033172037.1|DMAU	LOC117892220|XP_034654212.1|DSUB
OG0008947	LOC117147067|XP_033169718.1|DMAU	LOC117891143|XP_034652268.1|DSUB
OG0008948	LOC117146418|XP_033168511.1|DMAU	LOC117903655|XP_034671849.1|DSUB
OG0008949	LOC117139950|XP_033158528.1|DMAU	LOC117895030|XP_034658293.1|DSUB
OG0008950	LOC117146828|XP_033169273.1|DMAU	LOC117903339|XP_034671176.1|DSUB
OG0008951	LOC117140622|XP_033159532.1|DMAU	LOC117894167|XP_034656959.1|DSUB
OG0008952	LOC117147070|XP_033169722.1|DMAU	LOC117899956|XP_034666004.1|DSUB
OG0008953	LOC117139378|XP_033157527.1|DMAU	LOC117893599|XP_034656165.1|DSUB
OG0008955	LOC117140714|XP_033159671.1|DMAU	LOC117893888|XP_034656551.1|DSUB
OG0008956	LOC117136341|XP_033153095.1|DMAU	LOC117896051|XP_034659951.1|DSUB, LOC117894846|XP_034657993.1|DSUB
OG0008957	LOC117140932|XP_033160019.1|DMAU	LOC117893021|XP_034655269.1|DSUB
OG0008958	LOC117139868|XP_033158415.1|DMAU	LOC117893311|XP_034655790.1|DSUB
OG0008959	LOC117140027|XP_033158649.1|DMAU	LOC117894760|XP_034657868.1|DSUB
OG0008960	LOC117139107|XP_033157134.1|DMAU	LOC117893418|XP_034655921.1|DSUB
OG0008961	LOC117135438|XP_033151503.1|DMAU	LOC117900397|XP_034666642.1|DSUB, LOC117900844|XP_034667250.1|DSUB
OG0008962	LOC117148343|XP_033171569.1|DMAU	LOC117892729|XP_034655044.1|DSUB, LOC117899275|XP_034665067.1|DSUB
OG0008963	LOC117147361|XP_033170116.1|DMAU	LOC117899771|XP_034665932.1|DSUB, LOC117899796|XP_034665973.1|DSUB
OG0008964	LOC117146423|XP_033168518.1|DMAU	LOC117890728|XP_034651675.1|DSUB
OG0008965	LOC117143884|XP_033164668.1|DMAU	LOC117901124|XP_034667653.1|DSUB
OG0008966	LOC117143326|XP_033163877.1|DMAU	LOC117901645|XP_034668370.1|DSUB
OG0008967	LOC117141252|XP_033160511.1|DMAU	LOC117894990|XP_034658229.1|DSUB
OG0008968	LOC117144211|XP_033165155.1|DMAU	LOC117900640|XP_034666961.1|DSUB
OG0008969	LOC117150623|XP_033173484.1|DMAU	LOC117901145|XP_034667679.1|DSUB
OG0008970	LOC117150740|XP_033173665.1|DMAU	LOC117901142|XP_034667676.1|DSUB
OG0008971	LOC117140363|XP_033159109.1|DMAU	LOC117894624|XP_034657681.1|DSUB
OG0008972	LOC117139979|XP_033158573.1|DMAU	LOC117893976|XP_034656674.1|DSUB
OG0008973	LOC117141598|XP_033161003.1|DMAU	LOC117893538|XP_034656077.1|DSUB
OG0008974	LOC117143362|XP_033163926.1|DMAU, LOC117143363|XP_033163928.1|DMAU	LOC117896466|XP_034660690.1|DSUB
OG0008975	LOC117135567|XP_033151773.1|DMAU, LOC117135568|XP_033151774.1|DMAU	LOC117889824|XP_034650194.1|DSUB
OG0008976	LOC117141704|XP_033161205.1|DMAU, LOC117140127|XP_033158782.1|DMAU	LOC117895724|XP_034659472.1|DSUB
OG0008977	LOC117146155|XP_033168023.1|DMAU	LOC117901174|XP_034667719.1|DSUB
OG0008978	LOC117136797|XP_033153746.1|DMAU	LOC117890996|XP_034652035.1|DSUB
OG0008979	LOC117150935|XP_033173993.1|DMAU	LOC117902759|XP_034670243.1|DSUB, LOC117902761|XP_034670245.1|DSUB
OG0008983	LOC117138519|XP_033156544.1|DMAU	LOC117891356|XP_034652682.1|DSUB
OG0008985	LOC117141686|XP_033161181.1|DMAU	LOC117894805|XP_034657930.1|DSUB
OG0008986	LOC117144244|XP_033165214.1|DMAU	LOC117897423|XP_034662151.1|DSUB
OG0008987	LOC117150760|XP_033173688.1|DMAU	LOC117902723|XP_034670180.1|DSUB
OG0008988	LOC117144230|XP_033165187.1|DMAU	LOC117898675|XP_034664146.1|DSUB
OG0008989	LOC117146826|XP_033169270.1|DMAU	LOC117893463|XP_034655977.1|DSUB
OG0008990	LOC117141518|XP_033160901.1|DMAU	LOC117893682|XP_034656262.1|DSUB
OG0008991	LOC117139400|XP_033157558.1|DMAU	LOC117898002|XP_034663021.1|DSUB
OG0008993	LOC117140148|XP_033158808.1|DMAU	LOC117895174|XP_034658528.1|DSUB
OG0008994	LOC117150553|XP_033173392.1|DMAU	LOC117902806|XP_034670318.1|DSUB
OG0008995	LOC117137089|XP_033154261.1|DMAU	LOC117892483|XP_034654627.1|DSUB
OG0008996	LOC117147376|XP_033170136.1|DMAU	LOC117901375|XP_034667980.1|DSUB
OG0008997	LOC117148690|XP_033172124.1|DMAU	LOC117900699|XP_034667084.1|DSUB
OG0008999	LOC117147532|XP_033170353.1|DMAU	LOC117890890|XP_034651879.1|DSUB
OG0009000	LOC117148105|XP_033171214.1|DMAU	LOC117896378|XP_034660551.1|DSUB, LOC117895376|XP_034658863.1|DSUB, LOC117900124|XP_034666279.1|DSUB
OG0009001	LOC117137513|XP_033154891.1|DMAU	LOC117901865|XP_034668711.1|DSUB
OG0009002	LOC117142395|XP_033162233.1|DMAU	LOC117897249|XP_034661862.1|DSUB
OG0009003	LOC117141599|XP_033161004.1|DMAU	LOC117890984|XP_034652028.1|DSUB
OG0009004	LOC117136446|XP_033153255.1|DMAU	LOC117890736|XP_034651679.1|DSUB
OG0009005	LOC117135149|XP_033151098.1|DMAU	LOC117900335|XP_034666564.1|DSUB
OG0009006	LOC117144856|XP_033166149.1|DMAU	LOC117897896|XP_034662863.1|DSUB
OG0009007	LOC117141017|XP_033160171.1|DMAU	LOC117894208|XP_034657013.1|DSUB
OG0009008	LOC117142246|XP_033161990.1|DMAU	LOC117898523|XP_034663883.1|DSUB
OG0009009	LOC117139462|XP_033157665.1|DMAU	LOC117892985|XP_034655228.1|DSUB
OG0009010	LOC117139453|XP_033157653.1|DMAU	LOC117895802|XP_034659615.1|DSUB
OG0009011	LOC117141796|XP_033161328.1|DMAU	LOC117895320|XP_034658777.1|DSUB
OG0009012	LOC117137014|XP_033154095.1|DMAU	LOC117890284|XP_034650937.1|DSUB
OG0009013	LOC117146988|XP_033169547.1|DMAU	LOC117895425|XP_034658958.1|DSUB
OG0009014	LOC117140292|XP_033159020.1|DMAU	LOC117895066|XP_034658338.1|DSUB
OG0009015	LOC117141468|XP_033160821.1|DMAU	LOC117895603|XP_034659242.1|DSUB
OG0009016	LOC117139824|XP_033158351.1|DMAU	LOC117894129|XP_034656910.1|DSUB
OG0009017	LOC117150308|XP_033173024.1|DMAU	LOC117901336|XP_034667936.1|DSUB
OG0009018	LOC117146289|XP_033168187.1|DMAU	LOC117902991|XP_034670596.1|DSUB
OG0009019	LOC117146299|XP_033168209.1|DMAU	LOC117902987|XP_034670578.1|DSUB
OG0009020	LOC117145546|XP_033167131.1|DMAU	LOC117899340|XP_034665178.1|DSUB
OG0009021	LOC117142646|XP_033162643.1|DMAU	LOC117897314|XP_034661956.1|DSUB
OG0009022	LOC117143915|XP_033164720.1|DMAU	LOC117898197|XP_034663308.1|DSUB
OG0009023	LOC117143034|XP_033163318.1|DMAU	LOC117896720|XP_034661072.1|DSUB
OG0009024	LOC117145457|XP_033167017.1|DMAU	LOC117896325|XP_034660451.1|DSUB
OG0009025	LOC117142870|XP_033163029.1|DMAU	LOC117898581|XP_034664014.1|DSUB
OG0009026	LOC117144646|XP_033165833.1|DMAU	LOC117897584|XP_034662429.1|DSUB
OG0009027	LOC117135748|XP_033152094.1|DMAU	LOC117892580|XP_034654804.1|DSUB
OG0009028	LOC117140440|XP_033159256.1|DMAU	LOC117895218|XP_034658602.1|DSUB
OG0009029	LOC117147167|XP_033169854.1|DMAU	LOC117902117|XP_034669126.1|DSUB
OG0009030	LOC117150394|XP_033173148.1|DMAU	LOC117902744|XP_034670218.1|DSUB
OG0009031	LOC117144802|XP_033166068.1|DMAU	LOC117898896|XP_034664470.1|DSUB
OG0009032	LOC117144803|XP_033166070.1|DMAU	LOC117898898|XP_034664471.1|DSUB
OG0009033	LOC117150265|XP_033172962.1|DMAU	LOC117900017|XP_034666094.1|DSUB
OG0009034	LOC117150367|XP_033173117.1|DMAU	LOC117901496|XP_034668156.1|DSUB
OG0009035	LOC117151076|XP_033174211.1|DMAU	LOC117902181|XP_034669244.1|DSUB
OG0009036	LOC117137125|XP_033154314.1|DMAU	LOC117890569|XP_034651392.1|DSUB
OG0009037	LOC117138444|XP_033156451.1|DMAU	LOC117902540|XP_034669865.1|DSUB
OG0009038	LOC117144654|XP_033165845.1|DMAU	LOC117898661|XP_034664128.1|DSUB
OG0009039	LOC117143181|XP_033163589.1|DMAU	LOC117895985|XP_034659859.1|DSUB
OG0009040	LOC117135929|XP_033152388.1|DMAU	LOC117892627|XP_034654870.1|DSUB
OG0009041	LOC117142783|XP_033162865.1|DMAU	LOC117898794|XP_034664323.1|DSUB
OG0009042	LOC117137448|XP_033154783.1|DMAU	LOC117902072|XP_034669052.1|DSUB
OG0009043	LOC117147255|XP_033169970.1|DMAU	LOC117901772|XP_034668562.1|DSUB
OG0009044	LOC117150750|XP_033173675.1|DMAU	LOC117902717|XP_034670173.1|DSUB
OG0009045	LOC117144566|XP_033165701.1|DMAU	LOC117896240|XP_034660278.1|DSUB
OG0009046	LOC117142077|XP_033161848.1|DMAU	LOC117893453|XP_034655962.1|DSUB
OG0009047	LOC117137297|XP_033154561.1|DMAU	LOC117891332|XP_034652642.1|DSUB
OG0009048	LOC117150707|XP_033173614.1|DMAU	LOC117900164|XP_034666297.1|DSUB
OG0009049	LOC117144965|XP_033166316.1|DMAU	LOC117898526|XP_034663886.1|DSUB
OG0009050	LOC117140302|XP_033159040.1|DMAU	LOC117902131|XP_034669151.1|DSUB
OG0009051	LOC117135413|XP_033151457.1|DMAU	LOC117891246|XP_034652483.1|DSUB
OG0009052	LOC117145171|XP_033166611.1|DMAU	LOC117899719|XP_034665829.1|DSUB
OG0009053	LOC117143402|XP_033163981.1|DMAU	LOC117898823|XP_034664378.1|DSUB
OG0009054	LOC117144753|XP_033165999.1|DMAU	LOC117898409|XP_034663669.1|DSUB
OG0009055	LOC117135219|XP_033151218.1|DMAU	LOC117902173|XP_034669205.1|DSUB
OG0009056	LOC117150602|XP_033173451.1|DMAU	LOC117902607|XP_034670009.1|DSUB
OG0009057	LOC117141651|XP_033161116.1|DMAU	LOC117894722|XP_034657800.1|DSUB
OG0009058	LOC117146253|XP_033168087.1|DMAU	LOC117902951|XP_034670464.1|DSUB
OG0009059	LOC117139315|XP_033157450.1|DMAU	LOC117895453|XP_034659016.1|DSUB
OG0009060	LOC117144435|XP_033165472.1|DMAU	LOC117899247|XP_034665018.1|DSUB
OG0009061	LOC117138247|XP_033156089.1|DMAU	LOC117892303|XP_034654340.1|DSUB
OG0009062	LOC117136092|XP_033152662.1|DMAU	LOC117891941|XP_034653680.1|DSUB
OG0009063	LOC117135298|XP_033151365.1|DMAU	LOC117900491|XP_034666770.1|DSUB
OG0009064	LOC117138288|XP_033156157.1|DMAU	LOC117890718|XP_034651650.1|DSUB
OG0009065	LOC117144777|XP_033166036.1|DMAU	LOC117897106|XP_034661642.1|DSUB
OG0009066	LOC117141533|XP_033160914.1|DMAU	LOC117894108|XP_034656876.1|DSUB
OG0009067	LOC117140484|XP_033159325.1|DMAU	LOC117895438|XP_034658983.1|DSUB
OG0009068	LOC117136656|XP_033153547.1|DMAU	LOC117891975|XP_034653739.1|DSUB
OG0009069	LOC117150439|XP_033173215.1|DMAU	LOC117902733|XP_034670198.1|DSUB
OG0009070	LOC117135801|XP_033152188.1|DMAU	LOC117890168|XP_034650757.1|DSUB
OG0009071	LOC117142313|XP_033162109.1|DMAU	LOC117897741|XP_034662670.1|DSUB
OG0009072	LOC117144781|XP_033166041.1|DMAU	LOC117899408|XP_034665286.1|DSUB
OG0009073	LOC117144984|XP_033166344.1|DMAU	LOC117896725|XP_034661080.1|DSUB
OG0009074	LOC117142457|XP_033162331.1|DMAU	LOC117898412|XP_034663672.1|DSUB
OG0009075	LOC117142938|XP_033163142.1|DMAU	LOC117897208|XP_034661802.1|DSUB
OG0009076	LOC117142259|XP_033162012.1|DMAU	LOC117899496|XP_034665436.1|DSUB
OG0009077	LOC117145274|XP_033166752.1|DMAU	LOC117896075|XP_034659996.1|DSUB
OG0009078	LOC117143219|XP_033163658.1|DMAU	LOC117897617|XP_034662474.1|DSUB
OG0009079	LOC117145678|XP_033167306.1|DMAU	LOC117896077|XP_034660002.1|DSUB
OG0009080	LOC117143621|XP_033164278.1|DMAU	LOC117898100|XP_034663171.1|DSUB
OG0009081	LOC117144397|XP_033165424.1|DMAU	LOC117896552|XP_034660829.1|DSUB
OG0009082	LOC117144205|XP_033165145.1|DMAU	LOC117896245|XP_034660294.1|DSUB
OG0009083	LOC117148188|XP_033171347.1|DMAU	LOC117903809|XP_034672136.1|DSUB
OG0009084	LOC117143155|XP_033163550.1|DMAU	LOC117899578|XP_034665582.1|DSUB
OG0009085	LOC117143569|XP_033164204.1|DMAU	LOC117897880|XP_034662846.1|DSUB
OG0009086	LOC117143406|XP_033163991.1|DMAU	LOC117896445|XP_034660665.1|DSUB
OG0009087	LOC117142954|XP_033163170.1|DMAU	LOC117898784|XP_034664312.1|DSUB
OG0009088	LOC117144955|XP_033166301.1|DMAU	LOC117897939|XP_034662921.1|DSUB
OG0009089	LOC117146269|XP_033168153.1|DMAU	LOC117899140|XP_034664884.1|DSUB
OG0009090	LOC117144725|XP_033165956.1|DMAU	LOC117898018|XP_034663038.1|DSUB
OG0009091	LOC117144402|XP_033165429.1|DMAU	LOC117898290|XP_034663437.1|DSUB
OG0009092	LOC117144412|XP_033165443.1|DMAU	LOC117898308|XP_034663474.1|DSUB
OG0009093	LOC117142432|XP_033162284.1|DMAU	LOC117898868|XP_034664438.1|DSUB
OG0009094	LOC117145354|XP_033166863.1|DMAU	LOC117899086|XP_034664753.1|DSUB
OG0009095	LOC117145352|XP_033166860.1|DMAU	LOC117899085|XP_034664752.1|DSUB
OG0009096	LOC117144696|XP_033165912.1|DMAU	LOC117896867|XP_034661288.1|DSUB
OG0009097	LOC117144729|XP_033165964.1|DMAU	LOC117896625|XP_034660953.1|DSUB
OG0009098	LOC117144971|XP_033166323.1|DMAU	LOC117896123|XP_034660068.1|DSUB
OG0009099	LOC117142544|XP_033162485.1|DMAU	LOC117898883|XP_034664457.1|DSUB
OG0009100	LOC117150685|XP_033173588.1|DMAU	LOC117900439|XP_034666700.1|DSUB
OG0009101	LOC117148072|XP_033171164.1|DMAU	LOC117900843|XP_034667248.1|DSUB
OG0009102	LOC117135444|XP_033151516.1|DMAU	LOC117902661|XP_034670080.1|DSUB
OG0009103	LOC117151005|XP_033174102.1|DMAU	LOC117900189|XP_034666329.1|DSUB
OG0009104	LOC117150996|XP_033174092.1|DMAU	LOC117900590|XP_034666890.1|DSUB
OG0009105	LOC117150401|XP_033173156.1|DMAU	LOC117900664|XP_034666996.1|DSUB
OG0009106	LOC117150404|XP_033173158.1|DMAU	LOC117901341|XP_034667942.1|DSUB
OG0009107	LOC117150822|XP_033173783.1|DMAU	LOC117901128|XP_034667657.1|DSUB
OG0009108	LOC117145637|XP_033167247.1|DMAU	LOC117896373|XP_034660540.1|DSUB
OG0009109	LOC117150726|XP_033173639.1|DMAU	LOC117901417|XP_034668044.1|DSUB
OG0009110	LOC117150927|XP_033173979.1|DMAU	LOC117901158|XP_034667700.1|DSUB
OG0009111	LOC117141514|XP_033160896.1|DMAU	LOC117894965|XP_034658190.1|DSUB
OG0009112	LOC117150460|XP_033173245.1|DMAU	LOC117900957|XP_034667421.1|DSUB
OG0009113	LOC117150589|XP_033173436.1|DMAU	LOC117900252|XP_034666442.1|DSUB
OG0009114	LOC117142073|XP_033161847.1|DMAU	LOC117902562|XP_034669894.1|DSUB
OG0009115	LOC117135163|XP_033151115.1|DMAU	LOC117901735|XP_034668509.1|DSUB
OG0009116	LOC117141644|XP_033161122.1|DMAU	LOC117900585|XP_034666886.1|DSUB
OG0009117	LOC117144641|XP_033165831.1|DMAU	LOC117900852|XP_034667263.1|DSUB
OG0009118	LOC117148325|XP_033171549.1|DMAU	LOC117892692|XP_034654997.1|DSUB
OG0009119	LOC117140917|XP_033159998.1|DMAU	LOC117900067|XP_034666162.1|DSUB
OG0009120	LOC117139241|XP_033157342.1|DMAU	LOC117893340|XP_034655821.1|DSUB
OG0009121	LOC117137302|XP_033154570.1|DMAU	LOC117890599|XP_034651427.1|DSUB
OG0009122	LOC117136598|XP_033153471.1|DMAU	LOC117891524|XP_034652915.1|DSUB
OG0009123	LOC117137635|XP_033155057.1|DMAU	LOC117889832|XP_034650204.1|DSUB
OG0009124	LOC117142319|XP_033162120.1|DMAU	LOC117900305|XP_034666510.1|DSUB
OG0009125	LOC117136338|XP_033153089.1|DMAU	LOC117892319|XP_034654363.1|DSUB
OG0009126	LOC117138037|XP_033155740.1|DMAU	LOC117892583|XP_034654812.1|DSUB
OG0009127	LOC117136333|XP_033153085.1|DMAU	LOC117892209|XP_034654201.1|DSUB
OG0009128	LOC117136323|XP_033153068.1|DMAU	LOC117890376|XP_034651064.1|DSUB
OG0009129	LOC117137130|XP_033154320.1|DMAU	LOC117890561|XP_034651385.1|DSUB
OG0009130	LOC117138269|XP_033156125.1|DMAU	LOC117890619|XP_034651450.1|DSUB
OG0009131	LOC117136343|XP_033153097.1|DMAU	LOC117890417|XP_034651125.1|DSUB
OG0009132	LOC117137499|XP_033154871.1|DMAU	LOC117891958|XP_034653721.1|DSUB
OG0009133	LOC117136879|XP_033153875.1|DMAU	LOC117890601|XP_034651431.1|DSUB
OG0009134	LOC117135641|XP_033151909.1|DMAU	LOC117891093|XP_034652165.1|DSUB
OG0009135	LOC117136827|XP_033153792.1|DMAU	LOC117889964|XP_034650416.1|DSUB
OG0009136	LOC117138050|XP_033155757.1|DMAU	LOC117891870|XP_034653527.1|DSUB
OG0009137	LOC117137348|XP_033154635.1|DMAU	LOC117891316|XP_034652620.1|DSUB
OG0009138	LOC117136862|XP_033153852.1|DMAU	LOC117891303|XP_034652602.1|DSUB
OG0009139	LOC117136060|XP_033152600.1|DMAU	LOC117892207|XP_034654198.1|DSUB
OG0009140	LOC117137668|XP_033155119.1|DMAU	LOC117890754|XP_034651704.1|DSUB
OG0009141	LOC117135842|XP_033152247.1|DMAU	LOC117892328|XP_034654372.1|DSUB
OG0009142	LOC117137518|XP_033154893.1|DMAU	LOC117889732|XP_034650046.1|DSUB
OG0009143	LOC117136012|XP_033152518.1|DMAU	LOC117890840|XP_034651815.1|DSUB
OG0009144	LOC117136002|XP_033152507.1|DMAU	LOC117889913|XP_034650330.1|DSUB
OG0009145	LOC117138645|XP_033156752.1|DMAU	LOC117891604|XP_034653028.1|DSUB
OG0009146	LOC117137235|XP_033154485.1|DMAU	LOC117891521|XP_034652909.1|DSUB
OG0009147	LOC117136843|XP_033153818.1|DMAU	LOC117892550|XP_034654751.1|DSUB
OG0009148	LOC117135891|XP_033152329.1|DMAU	LOC117890501|XP_034651285.1|DSUB
OG0009149	LOC117137582|XP_033154978.1|DMAU	LOC117890500|XP_034651284.1|DSUB
OG0009150	LOC117137143|XP_033154338.1|DMAU	LOC117890825|XP_034651793.1|DSUB
OG0009152	LOC117137565|XP_033154961.1|DMAU	LOC117891380|XP_034652710.1|DSUB
OG0009153	LOC117136236|XP_033152911.1|DMAU	LOC117889843|XP_034650227.1|DSUB
OG0009154	LOC117144633|XP_033165818.1|DMAU	LOC117897217|XP_034661822.1|DSUB
OG0009155	LOC117137402|XP_033154715.1|DMAU	LOC117892297|XP_034654330.1|DSUB
OG0009156	LOC117150873|XP_033173883.1|DMAU	LOC117901871|XP_034668719.1|DSUB
OG0009157	LOC117143541|XP_033164172.1|DMAU	LOC117901301|XP_034667897.1|DSUB
OG0009158	LOC117141189|XP_033160418.1|DMAU	LOC117892908|XP_034655110.1|DSUB
OG0009159	LOC117148605|XP_033171976.1|DMAU	LOC117903321|XP_034671154.1|DSUB
OG0009160	LOC117144201|XP_033165144.1|DMAU	LOC117891452|XP_034652824.1|DSUB
OG0009161	LOC117146889|XP_033169379.1|DMAU	LOC117891685|XP_034653158.1|DSUB
OG0009162	LOC117140135|XP_033158792.1|DMAU	LOC117894003|XP_034656717.1|DSUB
OG0009163	LOC117139595|XP_033157902.1|DMAU	LOC117895053|XP_034658321.1|DSUB
OG0009164	LOC117141829|XP_033161374.1|DMAU	LOC117895468|XP_034659033.1|DSUB
OG0009165	LOC117140664|XP_033159602.1|DMAU, LOC117139212|XP_033157280.1|DMAU	LOC117894583|XP_034657618.1|DSUB
OG0009166	LOC117140357|XP_033159103.1|DMAU	LOC117894999|XP_034658237.1|DSUB
OG0009167	LOC117140252|XP_033158945.1|DMAU	LOC117893375|XP_034655860.1|DSUB
OG0009168	LOC117140254|XP_033158948.1|DMAU	LOC117893377|XP_034655862.1|DSUB
OG0009169	LOC117141570|XP_033160973.1|DMAU	LOC117895202|XP_034658578.1|DSUB
OG0009170	LOC117140605|XP_033159506.1|DMAU	LOC117894504|XP_034657505.1|DSUB, LOC117894508|XP_034657508.1|DSUB
OG0009171	LOC117141008|XP_033160153.1|DMAU	LOC117893947|XP_034656628.1|DSUB
OG0009172	LOC117139101|XP_033157124.1|DMAU	LOC117894839|XP_034657978.1|DSUB
OG0009173	LOC117139181|XP_033157241.1|DMAU	LOC117894349|XP_034657230.1|DSUB
OG0009174	LOC117148369|XP_033171617.1|DMAU	LOC117900329|XP_034666559.1|DSUB
OG0009175	LOC117146041|XP_033167874.1|DMAU	LOC117900651|XP_034666975.1|DSUB
OG0009176	LOC117142130|XP_033161926.1|DMAU	LOC117894874|XP_034658033.1|DSUB
OG0009178	LOC117140328|XP_033159069.1|DMAU	LOC117893781|XP_034656412.1|DSUB
OG0009179	LOC117140080|XP_033158724.1|DMAU	LOC117893799|XP_034656435.1|DSUB
OG0009180	LOC117141623|XP_033161043.1|DMAU	LOC117895839|XP_034659682.1|DSUB
OG0009181	LOC117140320|XP_033159059.1|DMAU	LOC117894694|XP_034657766.1|DSUB
OG0009182	LOC117141784|XP_033161307.1|DMAU	LOC117893206|XP_034655622.1|DSUB
OG0009183	LOC117139288|XP_033157409.1|DMAU	LOC117893281|XP_034655735.1|DSUB
OG0009184	LOC117141981|XP_033161681.1|DMAU	LOC117893219|XP_034655644.1|DSUB
OG0009185	LOC117139909|XP_033158481.1|DMAU	LOC117894231|XP_034657040.1|DSUB
OG0009186	LOC117141473|XP_033160834.1|DMAU	LOC117894652|XP_034657717.1|DSUB
OG0009187	LOC117144624|XP_033165810.1|DMAU	LOC117897648|XP_034662514.1|DSUB
OG0009188	LOC117136859|XP_033153849.1|DMAU	LOC117891849|XP_034653491.1|DSUB
OG0009189	LOC117139618|XP_033157962.1|DMAU	LOC117894803|XP_034657928.1|DSUB
OG0009190	LOC117141368|XP_033160665.1|DMAU	LOC117895345|XP_034658817.1|DSUB
OG0009191	LOC117137715|XP_033155179.1|DMAU	LOC117892356|XP_034654453.1|DSUB
OG0009192	LOC117146872|XP_033169353.1|DMAU	LOC117889790|XP_034650153.1|DSUB
OG0009193	LOC117137903|XP_033155537.1|DMAU	LOC117900373|XP_034666616.1|DSUB
OG0009194	LOC117138315|XP_033156223.1|DMAU	LOC117902356|XP_034669559.1|DSUB
OG0009195	LOC117140559|XP_033159447.1|DMAU	LOC117893758|XP_034656385.1|DSUB, LOC117898568|XP_034663946.1|DSUB
OG0009196	LOC117141547|XP_033160942.1|DMAU	LOC117893432|XP_034655941.1|DSUB, LOC117893217|XP_034655646.1|DSUB
OG0009197	LOC117140722|XP_033159679.1|DMAU	LOC117901917|XP_034668777.1|DSUB
OG0009198	LOC117140084|XP_033158728.1|DMAU	LOC117893747|XP_034656374.1|DSUB
OG0009199	LOC117140793|XP_033159778.1|DMAU	LOC117895885|XP_034659779.1|DSUB
OG0009200	LOC117136215|XP_033152875.1|DMAU	LOC117892355|XP_034654451.1|DSUB
OG0009201	LOC117137908|XP_033155544.1|DMAU, LOC117149077|XP_033172614.1|DMAU	LOC117890892|XP_034651876.1|DSUB
OG0009202	LOC117136965|XP_033154019.1|DMAU	LOC117889759|XP_034650095.1|DSUB
OG0009203	LOC117137654|XP_033155081.1|DMAU	LOC117890293|XP_034650951.1|DSUB
OG0009204	LOC117136982|XP_033154049.1|DMAU	LOC117890192|XP_034650789.1|DSUB
OG0009205	LOC117137781|XP_033155297.1|DMAU	LOC117892313|XP_034654355.1|DSUB
OG0009206	LOC117137606|XP_033155016.1|DMAU	LOC117892229|XP_034654224.1|DSUB
OG0009207	LOC117144320|XP_033165323.1|DMAU	LOC117896956|XP_034661391.1|DSUB
OG0009209	LOC117145145|XP_033166576.1|DMAU	LOC117898108|XP_034663183.1|DSUB
OG0009210	LOC117135912|XP_033152370.1|DMAU, LOC117149076|XP_033172613.1|DMAU, LOC117135913|XP_033152372.1|DMAU, LOC117149075|XP_033172612.1|DMAU, LOC117149073|XP_033172610.1|DMAU, LOC117136754|XP_033153680.1|DMAU	LOC117891359|XP_034652685.1|DSUB
OG0009211	LOC117136585|XP_033153452.1|DMAU	LOC117901854|XP_034668697.1|DSUB
OG0009212	LOC117146400|XP_033168474.1|DMAU, LOC117148376|XP_033171623.1|DMAU, LOC117148375|XP_033171621.1|DMAU, LOC117147755|XP_033170657.1|DMAU	LOC117901342|XP_034667946.1|DSUB
OG0009213	LOC117149952|XP_033172742.1|DMAU, LOC117149950|XP_033172739.1|DMAU, LOC117149998|XP_033172775.1|DMAU, LOC117149953|XP_033172743.1|DMAU, LOC117149999|XP_033172776.1|DMAU	LOC117893923|XP_034656599.1|DSUB
OG0009214	LOC117140530|XP_033159405.1|DMAU	LOC117893255|XP_034655711.1|DSUB
OG0009219	LOC117144105|XP_033165014.1|DMAU	LOC117897277|XP_034661899.1|DSUB
OG0009221	LOC117150649|XP_033173522.1|DMAU	LOC117901184|XP_034667728.1|DSUB
OG0009222	LOC117147801|XP_033170743.1|DMAU	LOC117893406|XP_034655900.1|DSUB
OG0009224	LOC117143653|XP_033164323.1|DMAU	LOC117898734|XP_034664245.1|DSUB
OG0009226	LOC117148677|XP_033172106.1|DMAU	LOC117890300|XP_034650965.1|DSUB
OG0009228	LOC117148337|XP_033171563.1|DMAU	LOC117896229|XP_034660261.1|DSUB
OG0009229	LOC117143064|XP_033163412.1|DMAU	LOC117899280|XP_034665076.1|DSUB
OG0009231	LOC117148305|XP_033171517.1|DMAU	LOC117903262|XP_034671056.1|DSUB
OG0009232	LOC117148847|XP_033172397.1|DMAU	LOC117889830|XP_034650206.1|DSUB
OG0009235	ND5|NP_987114.1|DMAU	ND5|YP_009725125.1|DSUB
OG0009236	LOC117139794|XP_033158300.1|DMAU	LOC117896450|XP_034660671.1|DSUB
OG0009237	LOC117150518|XP_033173325.1|DMAU	LOC117902394|XP_034669610.1|DSUB
OG0009238	LOC117139119|XP_033157156.1|DMAU	LOC117894842|XP_034657983.1|DSUB
OG0009239	LOC117140754|XP_033159727.1|DMAU	LOC117894790|XP_034657911.1|DSUB
OG0009241	LOC117144882|XP_033166188.1|DMAU	LOC117900673|XP_034667009.1|DSUB
OG0009243	LOC117137875|XP_033155493.1|DMAU	LOC117890492|XP_034651273.1|DSUB
OG0009245	LOC117146069|XP_033167901.1|DMAU	LOC117897358|XP_034662031.1|DSUB
OG0009247	LOC117143628|XP_033164294.1|DMAU, LOC117143495|XP_033164102.1|DMAU	LOC117896568|XP_034660860.1|DSUB
OG0009248	LOC117146763|XP_033169154.1|DMAU	LOC117903762|XP_034672062.1|DSUB
OG0009249	LOC117150412|XP_033173170.1|DMAU	LOC117901289|XP_034667874.1|DSUB
