Orthogroup	SLEB.longest_only	DERE.longest_only
OG0009738	LOC115627584|XP_030379168.1|SLEB	LOC6550159|XP_001977669.1|DERE
OG0009739	LOC115627611|XP_030379201.1|SLEB	LOC6550161|XP_001977671.2|DERE
OG0009740	LOC115629509|XP_030381850.1|SLEB	LOC6551405|XP_001977224.1|DERE
OG0009741	LOC115629473|XP_030381804.1|SLEB, LOC115626480|XP_030377727.1|SLEB	LOC6541853|XP_001969292.1|DERE
OG0009742	LOC115627373|XP_030378885.1|SLEB	LOC113564483|XP_026837406.1|DERE
OG0009743	LOC115628110|XP_030379956.1|SLEB, LOC115627271|XP_030378760.1|SLEB	LOC6550078|XP_026837752.1|DERE
OG0009745	LOC115627215|XP_030378695.1|SLEB	LOC6550248|XP_001977923.2|DERE
OG0009746	LOC115633969|XP_030387350.1|SLEB	LOC6545569|XP_001972672.1|DERE
OG0009747	LOC115631914|XP_030384625.1|SLEB	LOC6542527|XP_001968332.1|DERE
OG0009748	LOC115629133|XP_030381335.1|SLEB	LOC6550356|XP_001977762.1|DERE
OG0009749	LOC115626887|XP_030378257.1|SLEB	LOC6546352|XP_026833070.1|DERE
OG0009750	LOC115629691|XP_030382072.1|SLEB	LOC6546477|XP_001971246.1|DERE
OG0009751	LOC115630084|XP_030382569.1|SLEB	LOC6549798|XP_001977321.1|DERE
OG0009752	LOC115627875|XP_030379619.1|SLEB	LOC6555524|XP_001982633.1|DERE
OG0009753	LOC115627919|XP_030379674.1|SLEB	LOC6555507|XP_001982632.1|DERE
OG0009754	LOC115634347|XP_030387862.1|SLEB	LOC26526149|XP_015012751.1|DERE
OG0009755	LOC115627857|XP_030379578.1|SLEB	LOC6550540|XP_001977965.1|DERE
OG0009756	LOC115629668|XP_030382044.1|SLEB	LOC6551450|XP_001977275.1|DERE
OG0009757	LOC115632929|XP_030386081.1|SLEB	LOC6548423|XP_001976731.1|DERE
OG0009758	LOC115620182|XP_030369165.1|SLEB	LOC6554959|XP_001981379.1|DERE
OG0009760	LOC115627932|XP_030379685.1|SLEB	LOC6555698|XP_026838922.1|DERE
OG0009761	LOC115627788|XP_030379469.1|SLEB	LOC6555692|XP_001982469.1|DERE
OG0009762	LOC115629960|XP_030382433.1|SLEB	LOC6555601|XP_001982653.1|DERE
OG0009764	LOC115632720|XP_030385826.1|SLEB	LOC6544089|XP_001972994.1|DERE
OG0009765	LOC115632172|XP_030385061.1|SLEB	LOC6543859|XP_001971086.1|DERE
OG0009766	LOC115632924|XP_030386077.1|SLEB	LOC6545190|XP_001972078.1|DERE
OG0009767	LOC115632681|XP_030385775.1|SLEB	LOC6545121|XP_026833259.1|DERE
OG0009768	LOC115628407|XP_030380356.1|SLEB	LOC6546040|XP_001971728.1|DERE
OG0009769	LOC115628231|XP_030380094.1|SLEB	LOC6545054|XP_001971561.1|DERE
OG0009770	LOC115632598|XP_030385683.1|SLEB	LOC6544056|XP_001971425.1|DERE
OG0009771	LOC115632892|XP_030386043.1|SLEB	LOC6544831|XP_001970989.1|DERE
OG0009772	LOC115628434|XP_030380382.1|SLEB	LOC6545695|XP_001971130.1|DERE
OG0009773	LOC115632531|XP_030385587.1|SLEB	LOC6544018|XP_001973018.1|DERE
OG0009774	LOC115632706|XP_030385807.1|SLEB	LOC6543662|XP_001972961.2|DERE
OG0009775	LOC115628264|XP_030380143.1|SLEB	LOC6544121|XP_001971415.2|DERE
OG0009776	LOC115632921|XP_030386073.1|SLEB	LOC6546085|XP_001972251.1|DERE
OG0009777	LOC115622665|XP_030372538.1|SLEB	LOC6546129|XP_026833168.1|DERE
OG0009778	LOC115622797|XP_030372722.1|SLEB	LOC6546134|XP_001971300.1|DERE
OG0009779	LOC115632217|XP_030385135.1|SLEB	LOC6545098|XP_015013257.1|DERE
OG0009780	LOC115632723|XP_030385829.1|SLEB	LOC6545100|XP_026833468.1|DERE
OG0009781	LOC115632787|XP_030385899.1|SLEB	LOC6543591|XP_026832614.1|DERE
OG0009783	LOC115622731|XP_030372632.1|SLEB	LOC6545224|XP_001971058.1|DERE
OG0009784	LOC115632877|XP_030386012.1|SLEB	LOC6546495|XP_001971281.2|DERE
OG0009785	LOC115622511|XP_030372324.1|SLEB	LOC6543727|XP_026832981.1|DERE
OG0009786	LOC115622608|XP_030372469.1|SLEB	LOC6545592|XP_001972149.1|DERE
OG0009787	LOC115622750|XP_030372663.1|SLEB	LOC6545618|XP_026832621.1|DERE
OG0009788	LOC115622864|XP_030372809.1|SLEB	LOC6546478|XP_001971247.1|DERE
OG0009789	LOC115632747|XP_030385855.1|SLEB	LOC6543745|XP_001971704.1|DERE
OG0009790	LOC115624952|XP_030375664.1|SLEB	LOC6548286|XP_001975112.1|DERE
OG0009791	LOC115632742|XP_030385849.1|SLEB	LOC6545392|XP_001971622.1|DERE
OG0009792	LOC115632326|XP_030385290.1|SLEB	LOC6545808|XP_001971647.1|DERE
OG0009793	LOC115624728|XP_030375414.1|SLEB	LOC6545426|XP_001971012.1|DERE
OG0009794	LOC115625373|XP_030376270.1|SLEB	LOC6554816|XP_026831861.1|DERE
OG0009795	LOC115630202|XP_030382630.1|SLEB	LOC6550261|XP_001977712.1|DERE
OG0009796	LOC115622430|XP_030372231.1|SLEB	LOC6543784|XP_026832676.1|DERE
OG0009797	LOC115632267|XP_030385206.1|SLEB	LOC6543834|XP_001971406.1|DERE
OG0009798	LOC115632212|XP_030385130.1|SLEB	LOC6543835|XP_001971407.3|DERE
OG0009799	LOC115632996|XP_030386176.1|SLEB	LOC6546403|XP_001973548.1|DERE
OG0009800	LOC115624925|XP_030375636.1|SLEB	LOC6543897|XP_001973648.1|DERE
OG0009801	LOC115632652|XP_030385742.1|SLEB	LOC6546255|XP_001971767.1|DERE
OG0009802	LOC115632607|XP_030385694.1|SLEB	LOC6546257|XP_026833279.1|DERE
OG0009803	LOC115632833|XP_030385947.1|SLEB	LOC6545316|XP_001973242.1|DERE
OG0009804	LOC115632587|XP_030385671.1|SLEB	LOC6545044|XP_001973226.1|DERE
OG0009806	LOC115633046|XP_030386250.1|SLEB	LOC6545041|XP_001973223.1|DERE
OG0009807	LOC115633013|XP_030386198.1|SLEB	LOC6544740|XP_001973202.1|DERE
OG0009808	LOC115632196|XP_030385102.1|SLEB	LOC26526380|XP_026832946.1|DERE
OG0009809	LOC115632967|XP_030386127.1|SLEB	LOC6544766|XP_001971496.1|DERE
OG0009810	LOC115622508|XP_030372320.1|SLEB	LOC6543599|XP_001973601.1|DERE
OG0009811	LOC115622506|XP_030372315.1|SLEB	LOC6543598|XP_001973600.2|DERE
OG0009812	LOC115622306|XP_030372071.1|SLEB	LOC6544799|XP_001971518.1|DERE
OG0009813	LOC115631893|XP_030384605.1|SLEB	LOC6545506|XP_001973346.2|DERE
OG0009814	LOC115623545|XP_030373795.1|SLEB	LOC6544281|XP_001971978.1|DERE
OG0009815	LOC115633924|XP_030387299.1|SLEB	LOC6545350|XP_001973290.1|DERE
OG0009816	LOC115622290|XP_030372053.1|SLEB	LOC6545598|XP_026832585.1|DERE
OG0009817	LOC115622289|XP_030372052.1|SLEB	LOC6545597|XP_001972709.2|DERE
OG0009818	LOC115634055|XP_030387462.1|SLEB	LOC6544960|XP_001972640.1|DERE
OG0009819	LOC115634044|XP_030387451.1|SLEB	LOC6544961|XP_001972641.1|DERE
OG0009820	LOC115634035|XP_030387440.1|SLEB	LOC6544962|XP_001972642.1|DERE
OG0009821	LOC115627763|XP_030379456.1|SLEB	LOC6546293|XP_001973525.3|DERE
OG0009822	LOC115622634|XP_030372501.1|SLEB	LOC6546247|XP_001972854.1|DERE
OG0009823	LOC115622766|XP_030372682.1|SLEB	LOC26526900|XP_015014356.1|DERE
OG0009824	LOC115622154|XP_030371883.1|SLEB	LOC6544240|XP_001972363.1|DERE
OG0009825	LOC115624887|XP_030375594.1|SLEB	LOC6544821|XP_001972657.1|DERE
OG0009826	LOC115622137|XP_030371856.1|SLEB	LOC6544141|XP_001973735.1|DERE
OG0009827	LOC115622138|XP_030371857.1|SLEB	LOC6544140|XP_001973734.1|DERE
OG0009828	LOC115623085|XP_030373149.1|SLEB	LOC6544178|XP_001972375.1|DERE
OG0009829	LOC115634792|XP_030388563.1|SLEB	LOC6544885|XP_001973149.1|DERE
OG0009830	LOC115624961|XP_030375676.1|SLEB	LOC6544127|XP_001973679.1|DERE
OG0009831	LOC115624921|XP_030375631.1|SLEB	LOC6544131|XP_001973683.1|DERE
OG0009832	LOC115624922|XP_030375632.1|SLEB	LOC6544132|XP_001973684.3|DERE
OG0009833	LOC115623172|XP_030373249.1|SLEB	LOC26526970|XP_015014372.1|DERE
OG0009834	LOC115632366|XP_030385347.1|SLEB	LOC6549130|XP_026835769.1|DERE
OG0009836	LOC115624164|XP_030374622.1|SLEB	LOC6553963|XP_001979558.1|DERE
OG0009837	LOC115627261|XP_030378748.1|SLEB	LOC6552412|XP_001979810.2|DERE
OG0009838	LOC115630778|XP_030383293.1|SLEB	LOC6549434|XP_001974405.1|DERE
OG0009839	LOC115620900|XP_030370252.1|SLEB	LOC26526364|XP_015015496.1|DERE
OG0009840	LOC115625720|XP_030376726.1|SLEB	LOC6549284|XP_026835723.1|DERE
OG0009841	LOC115626285|XP_030377470.1|SLEB	LOC6540707|XP_001968865.1|DERE
OG0009842	LOC115632932|XP_030386085.1|SLEB	LOC6545738|XP_001972745.2|DERE
OG0009843	LOC115632594|XP_030385678.1|SLEB	LOC6544349|XP_015013353.2|DERE
OG0009844	LOC115633106|XP_030386349.1|SLEB	LOC6545874|XP_001972725.1|DERE
OG0009845	LOC115632293|XP_030385248.1|SLEB	LOC6548981|XP_001975564.2|DERE
OG0009846	LOC115626473|XP_030377717.1|SLEB	LOC6541576|XP_001968905.1|DERE
OG0009847	LOC115626772|XP_030378094.1|SLEB	LOC6551295|XP_026838586.1|DERE
OG0009848	LOC115627334|XP_030378839.1|SLEB	LOC6551078|XP_001976946.1|DERE
OG0009849	LOC115621064|XP_030370449.1|SLEB	LOC113563721|XP_026831610.1|DERE, LOC6554158|XP_015008958.1|DERE
OG0009850	LOC115627618|XP_030379208.1|SLEB, LOC115634060|XP_030387464.1|SLEB	LOC26526132|XP_015011439.2|DERE
OG0009851	LOC115629534|XP_030381873.1|SLEB	LOC26526216|XP_015011443.2|DERE
OG0009852	LOC115629694|XP_030382075.1|SLEB, LOC115632923|XP_030386075.1|SLEB	LOC6545367|XP_001972602.1|DERE
OG0009853	LOC115622107|XP_030371809.1|SLEB	LOC6550814|XP_001978211.1|DERE
OG0009854	LOC115627612|XP_030379202.1|SLEB	LOC6550160|XP_026838171.1|DERE
OG0009855	LOC115626500|XP_030377746.1|SLEB	LOC6543048|XP_001969233.1|DERE
OG0009856	LOC115626526|XP_030377768.1|SLEB	LOC6540815|XP_026834730.1|DERE
OG0009857	LOC115625792|XP_030376827.1|SLEB	LOC6549286|XP_001974248.2|DERE
OG0009858	LOC115626057|XP_030377169.1|SLEB	LOC6542729|XP_001969347.1|DERE
OG0009859	LOC115629088|XP_030381261.1|SLEB, LOC115629002|XP_030381148.1|SLEB	LOC6548964|XP_001974196.2|DERE
OG0009860	LOC115630111|XP_030382584.1|SLEB	LOC6543058|XP_026834746.1|DERE
OG0009861	LOC115631652|XP_030384324.1|SLEB	LOC6542852|XP_001968292.1|DERE
OG0009862	LOC115630647|XP_030383146.1|SLEB	LOC6542682|XP_001969823.1|DERE
OG0009863	LOC115631670|XP_030384344.1|SLEB	LOC6543391|XP_015015216.1|DERE
OG0009864	LOC115631014|XP_030383484.1|SLEB	LOC6548264|XP_001974110.1|DERE
OG0009865	LOC115630759|XP_030383274.1|SLEB	LOC6543532|XP_001968699.1|DERE
OG0009866	LOC115622990|XP_030373010.1|SLEB	LOC6546341|XP_001972285.2|DERE
OG0009867	LOC115622548|XP_030372375.1|SLEB	LOC6544080|XP_001971937.1|DERE
OG0009868	LOC115622585|XP_030372437.1|SLEB, LOC115623223|XP_030373324.1|SLEB	LOC6545855|XP_001973394.1|DERE
OG0009870	LOC115622298|XP_030372062.1|SLEB, LOC115622632|XP_030372498.1|SLEB	LOC6546251|XP_001972858.1|DERE
OG0009871	LOC115634698|XP_030388436.1|SLEB	LOC6546633|XP_001975849.1|DERE
OG0009872	LOC115624632|XP_030375251.1|SLEB	LOC6547665|XP_001975023.1|DERE
OG0009874	LOC115622949|XP_030372944.1|SLEB	LOC6546394|XP_001972884.1|DERE
OG0009875	LOC115625301|XP_030376182.1|SLEB, LOC115630769|XP_030383284.1|SLEB, LOC115622205|XP_030371961.1|SLEB	LOC6544196|XP_001973738.1|DERE
OG0009877	LOC115634243|XP_030387697.1|SLEB	LOC26527043|XP_026834701.1|DERE
OG0009878	LOC115634605|XP_030388314.1|SLEB	LOC26527045|XP_015012904.1|DERE
OG0009879	LOC115623088|XP_030373153.1|SLEB	LOC6546556|XP_001974570.1|DERE
OG0009880	LOC115634194|XP_030387642.1|SLEB	LOC6548019|XP_001975176.1|DERE
OG0009881	LOC115634318|XP_030387838.1|SLEB	LOC6549466|XP_026836403.1|DERE
OG0009882	LOC115633778|XP_030387115.1|SLEB	LOC6547917|XP_001976436.1|DERE
OG0009883	LOC115634017|XP_030387403.1|SLEB	LOC6547530|XP_001974914.2|DERE
OG0009884	LOC115634137|XP_030387563.1|SLEB	LOC6547532|XP_026835945.1|DERE
OG0009885	LOC115634767|XP_030388525.1|SLEB	LOC6543252|XP_001969158.1|DERE
OG0009886	LOC115631162|XP_030383711.1|SLEB	LOC6547999|XP_001975278.1|DERE
OG0009887	LOC115624049|XP_030374493.1|SLEB	LOC6542014|XP_026835132.1|DERE
OG0009888	LOC115634280|XP_030387773.1|SLEB	LOC6547494|XP_001974836.1|DERE
OG0009889	LOC115633787|XP_030387122.1|SLEB	LOC6547878|XP_001976354.1|DERE
OG0009890	LOC115620226|XP_030369231.1|SLEB	LOC6548539|XP_001975331.1|DERE
OG0009891	LOC115626728|XP_030378034.1|SLEB, LOC115626858|XP_030378219.1|SLEB	LOC6552073|XP_001978793.1|DERE
OG0009892	LOC115625191|XP_030376017.1|SLEB	LOC6550651|XP_026837695.1|DERE
OG0009893	LOC115634563|XP_030388247.1|SLEB	LOC6546920|XP_026836168.1|DERE
OG0009894	LOC115623926|XP_030374345.1|SLEB	LOC6553433|XP_026834863.1|DERE
OG0009895	LOC115623849|XP_030374252.1|SLEB	LOC6552667|XP_001979175.2|DERE
OG0009896	LOC115624126|XP_030374581.1|SLEB	LOC6554927|XP_001981806.1|DERE
OG0009897	LOC115623508|XP_030373748.1|SLEB	LOC6553066|XP_001980085.1|DERE
OG0009898	LOC115624070|XP_030374516.1|SLEB	LOC6552878|XP_026831727.1|DERE
OG0009899	LOC115620455|XP_030369545.1|SLEB, LOC115621583|XP_030371134.1|SLEB, LOC115627685|XP_030379288.1|SLEB	LOC6552625|XP_001979922.1|DERE
OG0009900	LOC115621376|XP_030370862.1|SLEB	LOC6553208|XP_001980301.1|DERE
OG0009901	LOC115625141|XP_030375919.1|SLEB	LOC6554256|XP_001981677.1|DERE
OG0009902	LOC115623046|XP_030373082.1|SLEB	LOC6551966|XP_001980651.1|DERE
OG0009903	LOC115623807|XP_030374211.1|SLEB	LOC6553056|XP_001979143.1|DERE
OG0009904	LOC115633791|XP_030387129.1|SLEB, LOC115621085|XP_030370478.1|SLEB	LOC6552818|XP_001979969.1|DERE
OG0009905	LOC115621460|XP_030370977.1|SLEB	LOC6553613|XP_001980242.2|DERE
OG0009906	LOC115621954|XP_030371661.1|SLEB	LOC6553548|XP_001980249.1|DERE
OG0009907	LOC115622035|XP_030371762.1|SLEB	LOC6553442|XP_001979392.1|DERE
OG0009909	LOC115621312|XP_030370786.1|SLEB	LOC6554808|XP_001981586.1|DERE
OG0009910	LOC115621024|XP_030370404.1|SLEB	LOC6552789|XP_001981000.1|DERE
OG0009911	LOC115634296|XP_030387809.1|SLEB	LOC6547760|XP_001976382.1|DERE
OG0009913	LOC115627697|XP_030379299.1|SLEB	LOC6541483|XP_001968478.1|DERE
OG0009915	LOC115631364|XP_030383943.1|SLEB	LOC6541499|XP_026834899.1|DERE
OG0009916	LOC115626030|XP_030377141.1|SLEB, LOC115626027|XP_030377137.1|SLEB, LOC115626025|XP_030377135.1|SLEB	LOC6543443|XP_026835306.1|DERE
OG0009925	LOC115624264|XP_030374748.1|SLEB	LOC6554013|XP_001980543.1|DERE
OG0009926	LOC115627166|XP_030378615.1|SLEB	LOC6545020|XP_026833189.1|DERE
OG0009928	LOC115631555|XP_030384206.1|SLEB	LOC6554468|XP_001981304.1|DERE
OG0009932	LOC115634558|XP_030388239.1|SLEB	LOC6542069|XP_001969132.1|DERE
OG0009933	LOC115634213|XP_030387665.1|SLEB	LOC6548864|XP_001975450.1|DERE
OG0009934	LOC115623074|XP_030373135.1|SLEB	LOC6544673|XP_001972010.1|DERE
OG0009937	LOC115629990|XP_030382476.1|SLEB	LOC26526001|XP_026832218.1|DERE
OG0009938	LOC115627939|XP_030379691.1|SLEB	LOC6550070|XP_001977567.1|DERE
OG0009940	LOC115624111|XP_030374565.1|SLEB	LOC6554578|XP_026839872.1|DERE
OG0009941	LOC115628607|XP_030380651.1|SLEB	LOC6542215|XP_001968813.1|DERE
OG0009942	LOC115633728|XP_030387056.1|SLEB	LOC6541325|XP_001969134.1|DERE
OG0009943	LOC115621439|XP_030370952.1|SLEB	LOC6543379|XP_001969887.1|DERE
OG0009944	LOC115629197|XP_030381457.1|SLEB	LOC6555701|XP_001982478.1|DERE
OG0009945	LOC115627235|XP_030378717.1|SLEB	LOC6551413|XP_001977199.1|DERE
OG0009946	LOC115625127|XP_030375901.1|SLEB	LOC26526728|XP_015010516.1|DERE
OG0009947	LOC115622355|XP_030372130.1|SLEB	LOC6545195|XP_026833294.1|DERE
OG0009948	LOC115626821|XP_030378162.1|SLEB	LOC6555749|XP_001982452.1|DERE
OG0009949	LOC115624108|XP_030374561.1|SLEB	LOC6552376|XP_001978887.2|DERE
OG0009950	LOC115624163|XP_030374620.1|SLEB	LOC6553967|XP_001980525.1|DERE
OG0009951	LOC115624157|XP_030374613.1|SLEB	LOC6553851|XP_015009674.1|DERE
OG0009953	LOC115624015|XP_030374447.1|SLEB	LOC6554577|XP_001981765.2|DERE
OG0009954	LOC115623760|XP_030374155.1|SLEB	LOC6553791|XP_001980490.1|DERE
OG0009955	LOC115633637|XP_030386938.1|SLEB	LOC6546597|XP_026835952.1|DERE
OG0009956	LOC115626967|XP_030378341.1|SLEB	LOC6550964|XP_001976993.1|DERE
OG0009957	LOC115621210|XP_030370652.1|SLEB	LOC6554368|XP_001981258.1|DERE
OG0009958	LOC115621474|XP_030370994.1|SLEB	LOC6555079|XP_001981595.1|DERE
OG0009960	LOC115621785|XP_030371404.1|SLEB	LOC6552089|XP_001978800.1|DERE
OG0009961	LOC115621041|XP_030370422.1|SLEB	LOC6552070|XP_001978790.1|DERE
OG0009962	LOC115621087|XP_030370480.1|SLEB	LOC6553587|XP_026839503.1|DERE
OG0009963	LOC115620795|XP_030370075.1|SLEB	LOC6555195|XP_026838830.1|DERE
OG0009964	LOC115620467|XP_030369558.1|SLEB	LOC6554344|XP_001982108.1|DERE
OG0009965	LOC115620262|XP_030369281.1|SLEB	LOC6555245|XP_001981190.2|DERE
OG0009966	LOC115630520|XP_030382981.1|SLEB	LOC6549401|XP_026835876.1|DERE
OG0009969	LOC115631045|XP_030383537.1|SLEB	LOC6547229|XP_001976242.1|DERE
OG0009970	LOC115631442|XP_030384044.1|SLEB	LOC6549239|XP_001974346.1|DERE
OG0009971	LOC115630506|XP_030382963.1|SLEB	LOC6549559|XP_001974477.1|DERE
OG0009972	LOC115625454|XP_030376362.1|SLEB	LOC6542031|XP_001969445.1|DERE
OG0009975	LOC115628614|XP_030380658.1|SLEB	LOC6540837|XP_001968822.2|DERE
OG0009976	LOC115629033|XP_030381195.1|SLEB	LOC6540851|XP_001970036.1|DERE
OG0009977	LOC115625944|XP_030377040.1|SLEB	LOC6542844|XP_026834335.1|DERE
OG0009978	LOC115626014|XP_030377121.1|SLEB	LOC6541910|XP_001969398.1|DERE
OG0009979	LOC115626164|XP_030377299.1|SLEB	LOC6541283|XP_001969655.1|DERE
OG0009980	LOC115634352|XP_030387870.1|SLEB	LOC6548502|XP_001976651.2|DERE
OG0009981	LOC115633997|XP_030387380.1|SLEB	LOC6546964|XP_001974606.1|DERE
OG0009982	LOC115632160|XP_030385086.1|SLEB	LOC6546966|XP_001974608.2|DERE
OG0009983	LOC115633421|XP_030386744.1|SLEB	LOC6548469|XP_001975188.1|DERE
OG0009984	LOC115634273|XP_030387761.1|SLEB	LOC6546802|XP_001975896.1|DERE
OG0009985	LOC115634123|XP_030387553.1|SLEB	LOC26527039|XP_015015593.1|DERE
OG0009986	LOC115634067|XP_030387472.1|SLEB	LOC6542030|XP_026834600.1|DERE
OG0009987	LOC115633717|XP_030387042.1|SLEB	LOC6547477|XP_001976273.1|DERE
OG0009988	LOC115634174|XP_030387620.1|SLEB	LOC6547476|XP_001976272.3|DERE
OG0009989	LOC115634351|XP_030387869.1|SLEB	LOC6548196|XP_001975079.1|DERE
OG0009990	LOC115634110|XP_030387529.1|SLEB	LOC6547586|XP_001974901.1|DERE
OG0009991	LOC115634431|XP_030387998.1|SLEB	LOC6549170|XP_001975620.3|DERE
OG0009992	LOC115629886|XP_030382345.1|SLEB	LOC6550697|XP_001978111.1|DERE
OG0009993	LOC115627988|XP_030379744.1|SLEB	LOC6550549|XP_026837671.1|DERE
OG0009994	LOC115629524|XP_030381864.1|SLEB	LOC6550991|XP_001976867.1|DERE
OG0009995	LOC115629919|XP_030382383.1|SLEB	LOC6551214|XP_001978387.1|DERE
OG0009996	LOC115626657|XP_030377927.1|SLEB	LOC6550242|XP_001977917.1|DERE
OG0009997	LOC115630200|XP_030382628.1|SLEB	LOC6549852|XP_001977358.2|DERE
OG0009998	LOC115629713|XP_030382093.1|SLEB	LOC6551258|XP_001977072.1|DERE
OG0009999	LOC115627486|XP_030379026.1|SLEB	LOC6551630|XP_001978560.1|DERE
OG0010000	LOC115633422|XP_030386741.1|SLEB	LOC6549862|XP_001977392.1|DERE
OG0010001	LOC115629914|XP_030382380.1|SLEB	LOC6551221|XP_001978394.1|DERE
OG0010002	LOC115632985|XP_030386162.1|SLEB	LOC26526159|XP_015014233.2|DERE
OG0010003	LOC115632032|XP_030384844.1|SLEB	LOC6542072|XP_026834177.1|DERE
OG0010004	LOC115629679|XP_030382060.1|SLEB	LOC6551490|XP_001978474.2|DERE
OG0010005	LOC115629131|XP_030381333.1|SLEB	LOC6545437|XP_001972126.2|DERE
OG0010006	LOC115633397|XP_030386700.1|SLEB	LOC6550144|XP_001977541.1|DERE
OG0010007	LOC115628895|XP_030381013.1|SLEB	LOC6550425|XP_001977039.1|DERE
OG0010008	LOC115627560|XP_030379141.1|SLEB	LOC6550133|XP_001977662.1|DERE
OG0010009	LOC115626010|XP_030377118.1|SLEB	LOC6548942|XP_001974220.1|DERE
OG0010010	LOC115627702|XP_030379305.1|SLEB	LOC6549788|XP_026837728.1|DERE
OG0010011	LOC115626978|XP_030378354.1|SLEB	LOC6551272|XP_001976891.3|DERE
OG0010012	LOC115627369|XP_030378881.1|SLEB	LOC6550231|XP_001978199.2|DERE
OG0010013	LOC115626928|XP_030378295.1|SLEB	LOC6551675|XP_001977178.3|DERE
OG0010014	LOC115629279|XP_030381571.1|SLEB	LOC6551462|XP_001977253.1|DERE
OG0010015	LOC115626886|XP_030378255.1|SLEB	LOC6551511|XP_015011030.1|DERE
OG0010016	LOC115627983|XP_030379739.1|SLEB	LOC6551174|XP_001977049.1|DERE
OG0010017	LOC115626963|XP_030378338.1|SLEB	LOC6551674|XP_001977177.1|DERE
OG0010018	LOC115628866|XP_030380980.1|SLEB	LOC6555496|XP_001982621.1|DERE
OG0010019	LOC115627354|XP_030378862.1|SLEB	LOC6550625|XP_001978164.2|DERE
OG0010020	LOC115627200|XP_030378678.1|SLEB	LOC6549905|XP_001977381.2|DERE
OG0010021	LOC115629202|XP_030381462.1|SLEB	LOC6550012|XP_001977478.1|DERE
OG0010022	LOC115633428|XP_030386748.1|SLEB	LOC6549930|XP_001978678.2|DERE
OG0010023	LOC115626901|XP_030378271.1|SLEB	LOC6555644|XP_001982386.2|DERE
OG0010024	LOC115626916|XP_030378286.1|SLEB	LOC6555553|XP_001982385.1|DERE
OG0010025	LOC115626799|XP_030378128.1|SLEB	LOC6555678|XP_026837525.1|DERE
OG0010026	LOC115626885|XP_030378254.1|SLEB	LOC6551131|XP_001978245.1|DERE
OG0010027	LOC115626986|XP_030378362.1|SLEB	LOC6549672|XP_001977431.1|DERE
OG0010028	LOC115628672|XP_030380702.1|SLEB	LOC6551618|XP_026838825.1|DERE
OG0010029	LOC115627311|XP_030378814.1|SLEB	LOC6550403|XP_001977850.1|DERE
OG0010030	LOC115627400|XP_030378915.1|SLEB	LOC6551013|XP_001978264.1|DERE
OG0010031	LOC115627399|XP_030378914.1|SLEB	LOC6551028|XP_026837865.1|DERE
OG0010032	LOC115631877|XP_030384585.1|SLEB	LOC6541673|XP_001968973.2|DERE
OG0010033	LOC115633368|XP_030386672.1|SLEB	LOC6549758|XP_001976777.2|DERE
OG0010034	LOC115633369|XP_030386674.1|SLEB	LOC6550322|XP_001976770.1|DERE
OG0010035	LOC115633372|XP_030386676.1|SLEB	LOC6550688|XP_001976766.1|DERE
OG0010036	LOC115633373|XP_030386677.1|SLEB	LOC6550686|XP_001976764.3|DERE
OG0010037	LOC115633359|XP_030386659.1|SLEB	LOC6550685|XP_001976763.1|DERE
OG0010038	LOC115629714|XP_030382094.1|SLEB	LOC6551115|XP_026837785.1|DERE
OG0010040	LOC115621175|XP_030370599.1|SLEB	LOC6541135|XP_001970066.1|DERE
OG0010041	LOC115627349|XP_030378857.1|SLEB	LOC6550845|XP_015010925.2|DERE
OG0010042	LOC115627873|XP_030379617.1|SLEB	LOC6551571|XP_001977292.1|DERE
OG0010043	LOC115628061|XP_030379881.1|SLEB	LOC6551569|XP_001977290.1|DERE
OG0010044	LOC115633231|XP_030386485.1|SLEB	LOC6555537|XP_026838362.1|DERE
OG0010045	LOC115629306|XP_030381611.1|SLEB	LOC6550181|XP_001977886.1|DERE
OG0010046	LOC115629305|XP_030381610.1|SLEB	LOC6550180|XP_001977885.1|DERE
OG0010047	LOC115627425|XP_030378958.1|SLEB	LOC6550869|XP_001978229.1|DERE
OG0010048	LOC115629884|XP_030382343.1|SLEB	LOC6550573|XP_015010688.1|DERE
OG0010049	LOC115626837|XP_030378181.1|SLEB	LOC6550748|XP_001978045.1|DERE
OG0010050	LOC115627752|XP_030379396.1|SLEB	LOC6550747|XP_001978044.1|DERE
OG0010051	LOC115629495|XP_030381831.1|SLEB	LOC6551154|XP_001976855.1|DERE
OG0010052	LOC115627667|XP_030379269.1|SLEB	LOC26526136|XP_015011440.1|DERE
OG0010053	LOC115629502|XP_030381841.1|SLEB	LOC6551458|XP_001977249.1|DERE
OG0010054	LOC115626779|XP_030378105.1|SLEB	LOC6550337|XP_001977895.1|DERE
OG0010055	LOC115627000|XP_030378375.1|SLEB	LOC6550311|XP_001977899.1|DERE
OG0010056	LOC115626980|XP_030378356.1|SLEB	LOC6551307|XP_001977095.1|DERE
OG0010057	LOC115628720|XP_030380776.1|SLEB	LOC6555792|XP_001982462.1|DERE
OG0010058	LOC115627360|XP_030378869.1|SLEB	LOC6551055|XP_026838048.1|DERE
OG0010059	LOC115627422|XP_030378951.1|SLEB	LOC6551417|XP_001977203.1|DERE
OG0010060	LOC115626993|XP_030378368.1|SLEB	LOC6551180|XP_001978363.1|DERE
OG0010062	LOC115633022|XP_030386206.1|SLEB	LOC6545120|XP_001972089.1|DERE
