Orthogroup	SLEB.longest_only	DMEL.longest_only
OG0009504	LOC115623663|XP_030373981.1|SLEB	dmt|NP_524295.1|DMEL
OG0009505	LOC115631283|XP_030383856.1|SLEB	Gr28a|NP_523504.2|DMEL
OG0009506	LOC115622493|XP_030372299.1|SLEB	CG34426|NP_001097552.1|DMEL
OG0009507	LOC115622804|XP_030372732.1|SLEB	ebd1|NP_612050.1|DMEL
OG0009508	LOC115622600|XP_030372459.1|SLEB	CG2964|NP_608713.2|DMEL
OG0009509	LOC115632080|XP_030384905.1|SLEB	knon|NP_611133.1|DMEL
OG0009510	LOC115629900|XP_030382360.1|SLEB	CG9072|NP_573002.1|DMEL
OG0009511	LOC115629195|XP_030381454.1|SLEB	cona|NP_650719.2|DMEL
OG0009512	LOC115629522|XP_030381860.1|SLEB	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL
OG0009514	LOC115629636|XP_030381997.1|SLEB	CG15711|NP_611124.1|DMEL
OG0009515	LOC115631627|XP_030384294.1|SLEB	CG15170|NP_609927.1|DMEL
OG0009516	LOC115630485|XP_030382926.1|SLEB	CG5674|NP_609856.4|DMEL
OG0009517	LOC115631953|XP_030384670.1|SLEB	CG6441|NP_609124.3|DMEL
OG0009518	LOC115623118|XP_030373185.1|SLEB, LOC115622404|XP_030372195.1|SLEB	CG42535|NP_001163412.1|DMEL
OG0009519	LOC115628433|XP_030380381.1|SLEB	SA-2|NP_612109.3|DMEL
OG0009520	LOC115625465|XP_030376373.1|SLEB	CG14252|NP_651513.1|DMEL
OG0009521	LOC115623031|XP_030373069.1|SLEB	aly|NP_001261348.1|DMEL
OG0009523	LOC115633743|XP_030387077.1|SLEB	babos|NP_611667.1|DMEL
OG0009524	LOC115632472|XP_030385505.1|SLEB	CG30324|NP_725558.1|DMEL
OG0009525	LOC115634316|XP_030387836.1|SLEB	CG13215|NP_610649.1|DMEL
OG0009526	LOC115633831|XP_030387182.1|SLEB	CG13216|NP_610648.1|DMEL
OG0009527	LOC115624135|XP_030374594.1|SLEB	BomBc2|NP_611320.2|DMEL
OG0009528	LOC115634164|XP_030387605.1|SLEB, LOC115634214|XP_030387666.1|SLEB	Alp7|NP_611653.1|DMEL
OG0009529	LOC115625959|XP_030377436.1|SLEB	CG18467|NP_611211.3|DMEL
OG0009530	LOC115634575|XP_030388266.1|SLEB	Cpr50Ca|NP_610899.1|DMEL
OG0009531	LOC115624881|XP_030375587.1|SLEB	CG42531|NP_001163121.1|DMEL
OG0009532	LOC115624899|XP_030375608.1|SLEB	Gr58c|NP_726133.2|DMEL
OG0009533	LOC115633845|XP_030387196.1|SLEB	CG13872|NP_611449.1|DMEL
OG0009534	LOC115627083|XP_030378493.1|SLEB	CG16894|NP_611455.1|DMEL
OG0009535	LOC115633680|XP_030386994.1|SLEB	CG3502|NP_611781.3|DMEL
OG0009536	LOC115623779|XP_030374178.1|SLEB	CG3397|NP_650140.1|DMEL, CG12224|NP_650139.3|DMEL
OG0009537	LOC115620277|XP_030369310.1|SLEB	CG12592|NP_731474.1|DMEL, sle|NP_731472.1|DMEL
OG0009538	LOC115625154|XP_030375943.1|SLEB	CAH5|NP_001097988.2|DMEL
OG0009539	LOC115624305|XP_030374787.1|SLEB	CG31189|NP_732580.3|DMEL
OG0009540	LOC115621049|XP_030370431.1|SLEB	ppk20|NP_651705.2|DMEL
OG0009542	LOC115620933|XP_030370301.1|SLEB	Pka-C2|NP_733397.2|DMEL
OG0009543	LOC115623749|XP_030374144.1|SLEB	CG31091|NP_733127.1|DMEL
OG0009544	LOC115620299|XP_030369341.1|SLEB, LOC115620300|XP_030369342.1|SLEB	CG16736|NP_649873.1|DMEL
OG0009545	LOC115624953|XP_030375665.1|SLEB	CG34300|NP_001097980.1|DMEL
OG0009546	LOC115620980|XP_030370359.1|SLEB	CG9926|NP_650323.2|DMEL
OG0009547	LOC115633928|XP_030387305.1|SLEB	CG18469|NP_611201.2|DMEL, CG12699|NP_611202.1|DMEL
OG0009549	LOC115622884|XP_030372841.1|SLEB	CG4174|NP_730342.2|DMEL
OG0009556	LOC115630620|XP_030383149.1|SLEB	CG41242|NP_001104375.2|DMEL
OG0009560	LOC115626845|XP_030378193.1|SLEB	CG10959|NP_572451.1|DMEL
OG0009562	LOC115620720|XP_030369959.1|SLEB	CG9316|NP_610051.2|DMEL
OG0009563	LOC115622210|XP_030371966.1|SLEB	CG14120|NP_648610.1|DMEL
OG0009564	LOC115628064|XP_030379888.1|SLEB	CG42353|NP_727936.2|DMEL
OG0009565	LOC115623121|XP_030373188.1|SLEB	CG13306|NP_652444.1|DMEL
OG0009568	LOC115626005|XP_030377113.1|SLEB	tplus3b|NP_724376.1|DMEL, tplus3a|NP_724373.1|DMEL
OG0009569	LOC115629614|XP_030381972.1|SLEB	CG12609|NP_728194.1|DMEL
OG0009570	LOC115623933|XP_030374353.1|SLEB	CG4854|NP_650860.1|DMEL
OG0009571	LOC115623566|XP_030373823.1|SLEB	CG31388|NP_650060.1|DMEL
OG0009572	LOC115628896|XP_030381015.1|SLEB	Nek2|NP_572415.1|DMEL
OG0009573	LOC115628846|XP_030380952.1|SLEB	MFS10|NP_572857.1|DMEL
OG0009574	LOC115627456|XP_030378984.1|SLEB	CG44774|NP_001096880.1|DMEL
OG0009575	LOC115633784|XP_030387123.1|SLEB	Cpr47Eb|NP_610655.1|DMEL
OG0009576	LOC115621989|XP_030371703.1|SLEB	Osi13|NP_649634.1|DMEL
OG0009577	LOC115626567|XP_030377806.1|SLEB	CG9021|NP_608967.1|DMEL
OG0009578	LOC115625773|XP_030376804.1|SLEB	CG10165|NP_609982.1|DMEL
OG0009579	LOC115629601|XP_030381953.1|SLEB	CG1529|NP_001285506.1|DMEL
OG0009581	LOC115626018|XP_030377126.1|SLEB	CG4891|NP_609777.1|DMEL
OG0009582	LOC115632501|XP_030385539.1|SLEB	Lmpt|NP_996113.2|DMEL
OG0009583	LOC115629828|XP_030382263.1|SLEB	Cp7Fa|NP_001368953.1|DMEL
OG0009584	LOC115627991|XP_030379746.1|SLEB	CG12507|NP_573108.2|DMEL
OG0009586	LOC115632722|XP_030385828.1|SLEB	CG13028|NP_996114.1|DMEL
OG0009588	LOC115628792|XP_030380867.1|SLEB	danr|NP_651343.1|DMEL
OG0009589	LOC115628370|XP_030380308.1|SLEB	CG33230|NP_995955.1|DMEL
OG0009590	LOC115632125|XP_030384991.1|SLEB	CG14823|NP_729205.1|DMEL
OG0009591	LOC115625132|XP_030375906.1|SLEB	E_var_3-9|NP_649852.2|DMEL
OG0009592	LOC115624387|XP_030374958.1|SLEB	CG34138|NP_001036729.2|DMEL
OG0009593	LOC115624152|XP_030374609.1|SLEB	CG7342|NP_650815.2|DMEL
OG0009594	LOC115625537|XP_030376475.1|SLEB	alrm|NP_651393.1|DMEL
OG0009595	LOC115623831|XP_030374236.1|SLEB	CG14598|NP_649722.1|DMEL
OG0009596	LOC115623991|XP_030374422.1|SLEB	CG10086|NP_649736.3|DMEL
OG0009597	LOC115624282|XP_030374765.1|SLEB	CG3014|NP_649738.1|DMEL
OG0009598	LOC115623484|XP_030373713.1|SLEB	CG2993|NP_001262348.1|DMEL
OG0009599	LOC115624112|XP_030374566.1|SLEB	CG14696|NP_650035.1|DMEL
OG0009600	LOC115625068|XP_030375811.1|SLEB	sxe2|NP_650522.1|DMEL
OG0009601	LOC115625404|XP_030376302.1|SLEB	CG13622|NP_651264.2|DMEL
OG0009602	LOC115626103|XP_030377215.1|SLEB	Mco3|NP_651441.1|DMEL
OG0009603	LOC115623353|XP_030373496.1|SLEB	TMEM216|NP_649818.1|DMEL
OG0009604	LOC115629876|XP_030382334.1|SLEB	Mco4|NP_573249.1|DMEL
OG0009605	LOC115625441|XP_030376349.1|SLEB	E_spl_m7-HLH|NP_536753.1|DMEL
OG0009606	LOC115625355|XP_030376248.1|SLEB	E_spl_m3-HLH|NP_524509.2|DMEL
OG0009607	LOC115625541|XP_030376478.1|SLEB	E_spl_m2-BFM|NP_524508.1|DMEL
OG0009608	LOC115625414|XP_030376313.1|SLEB	CG17781|NP_651258.1|DMEL
OG0009609	LOC115624945|XP_030375656.1|SLEB	Mst89B|NP_650529.2|DMEL
OG0009610	LOC115624336|XP_030374845.1|SLEB	CG3517|NP_650807.1|DMEL
OG0009611	LOC115623808|XP_030374212.1|SLEB	CG11626|NP_001369023.1|DMEL
OG0009612	LOC115623914|XP_030374330.1|SLEB	CG12278|NP_650934.1|DMEL
OG0009614	LOC115620214|XP_030369212.1|SLEB	CG14356|NP_650339.1|DMEL
OG0009615	LOC115621028|XP_030370408.1|SLEB, LOC115621030|XP_030370409.1|SLEB	CG14258|NP_651531.1|DMEL
OG0009616	LOC115621571|XP_030371118.1|SLEB	TwdlC|NP_651519.1|DMEL
OG0009617	LOC115620313|XP_030369361.1|SLEB	fru|NP_001163648.1|DMEL
OG0009618	LOC115620924|XP_030370286.1|SLEB	ORY|NP_001015498.5|DMEL
OG0009619	LOC115621309|XP_030370783.1|SLEB	CAH8|NP_651033.2|DMEL
OG0009620	LOC115625494|XP_030376409.1|SLEB	CG31463|NP_731227.1|DMEL
OG0009621	LOC115625366|XP_030376263.1|SLEB	CG11672|NP_649779.1|DMEL
OG0009622	LOC115620937|XP_030370309.1|SLEB	CG14298|NP_650755.1|DMEL
OG0009623	LOC115621055|XP_030370436.1|SLEB	vrs|NP_650202.1|DMEL
OG0009624	LOC115621911|XP_030371605.1|SLEB	CG1971|NP_651900.1|DMEL
OG0009625	LOC115620259|XP_030369269.1|SLEB	PH4alphaMP|NP_524594.2|DMEL
OG0009626	LOC115620291|XP_030369328.1|SLEB	CG7031|NP_651101.1|DMEL
OG0009627	LOC115620294|XP_030369335.1|SLEB	CG13840|NP_651102.3|DMEL
OG0009628	LOC115620290|XP_030369327.1|SLEB	Nepl15|NP_651098.2|DMEL
OG0009629	LOC115625472|XP_030376381.1|SLEB	TwdlW|NP_650606.2|DMEL
OG0009630	LOC115625470|XP_030376379.1|SLEB	CG31267|NP_732214.1|DMEL
OG0009631	LOC115621984|XP_030371697.1|SLEB	Spc25|NP_650239.1|DMEL
OG0009632	LOC115627674|XP_030379276.1|SLEB	sisA|NP_511116.2|DMEL
OG0009633	LOC115633974|XP_030387354.1|SLEB	hui|NP_610991.1|DMEL
OG0009634	LOC115621772|XP_030371384.1|SLEB	CG31204|NP_733428.2|DMEL
OG0009635	LOC115621279|XP_030370741.1|SLEB	CG12402|NP_001303481.1|DMEL
OG0009636	LOC115633262|XP_030386530.1|SLEB	mag|NP_649229.1|DMEL
OG0009637	LOC115620644|XP_030369850.1|SLEB	CG11168|NP_651311.2|DMEL
OG0009638	LOC115621708|XP_030371276.1|SLEB	CG14300|NP_001014639.1|DMEL
OG0009639	LOC115623751|XP_030374145.1|SLEB	zen|NP_476793.1|DMEL
OG0009640	LOC115621361|XP_030370845.1|SLEB	CG6425|NP_651497.1|DMEL
OG0009641	LOC115620356|XP_030369419.1|SLEB	CG5391|NP_651021.1|DMEL
OG0009642	LOC115620355|XP_030369418.1|SLEB	CG7080|NP_651019.1|DMEL
OG0009643	LOC115621011|XP_030370391.1|SLEB	Gr89a|NP_650555.2|DMEL
OG0009644	LOC115620469|XP_030369560.1|SLEB	Gba1a|NP_651172.1|DMEL
OG0009645	LOC115621053|XP_030370433.1|SLEB	CG10301|NP_651173.2|DMEL
OG0009646	LOC115620267|XP_030369286.1|SLEB	CG9698|NP_651806.2|DMEL
OG0009647	LOC115620260|XP_030369271.1|SLEB	PH4alphaNE1|NP_733374.1|DMEL
OG0009648	LOC115620775|XP_030370044.1|SLEB	Obp83cd|NP_649612.1|DMEL
OG0009649	LOC115621431|XP_030370942.1|SLEB	Nepl18|NP_651643.1|DMEL
OG0009650	LOC115630542|XP_030383008.1|SLEB	CG5953|NP_609796.1|DMEL
OG0009651	LOC115630953|XP_030383387.1|SLEB	esc|NP_477431.1|DMEL
OG0009652	LOC115631353|XP_030383930.1|SLEB	CG8851|NP_722917.2|DMEL
OG0009653	LOC115631895|XP_030384603.1|SLEB	CG31777|NP_722933.1|DMEL
OG0009654	LOC115631740|XP_030384439.1|SLEB	CG31778|NP_722932.1|DMEL
OG0009655	LOC115632037|XP_030384862.1|SLEB	pes|NP_001137808.1|DMEL
OG0009656	LOC115631412|XP_030383998.1|SLEB	CG34134|NP_001036347.1|DMEL
OG0009657	LOC115631378|XP_030383959.1|SLEB	CG34448|NP_001097059.1|DMEL
OG0009658	LOC115631856|XP_030384562.1|SLEB	CG14947|NP_609546.1|DMEL
OG0009659	LOC115630577|XP_030383054.1|SLEB	CG11927|NP_608867.1|DMEL
OG0009660	LOC115632008|XP_030384797.1|SLEB	Tengl2|NP_722779.1|DMEL
OG0009661	LOC115631779|XP_030384473.1|SLEB	CG7164|NP_609147.1|DMEL
OG0009662	LOC115630651|XP_030383153.1|SLEB, LOC115630420|XP_030382819.1|SLEB	CG31705|NP_609509.2|DMEL
OG0009663	LOC115628468|XP_030380450.1|SLEB	Atxn7|NP_608677.1|DMEL
OG0009664	LOC115630616|XP_030383103.1|SLEB	Bacc|NP_608706.1|DMEL
OG0009665	LOC115623931|XP_030374350.1|SLEB	GluRIIC|NP_608557.4|DMEL
OG0009666	LOC115631044|XP_030383536.1|SLEB	Cyt-c-d|NP_477164.1|DMEL
OG0009667	LOC115628580|XP_030380624.1|SLEB	CG2611|NP_610043.1|DMEL
OG0009668	LOC115630803|XP_030383324.1|SLEB	twit|NP_610067.1|DMEL
OG0009669	LOC115631172|XP_030383721.1|SLEB	Cyp310a1|NP_609891.1|DMEL
OG0009670	LOC115630947|XP_030383377.1|SLEB	CG14042|NP_001036336.1|DMEL
OG0009671	LOC115631810|XP_030384507.1|SLEB	CG17325|NP_001137836.1|DMEL
OG0009672	LOC115625970|XP_030377074.1|SLEB	CG17855|NP_609294.1|DMEL
OG0009673	LOC115626056|XP_030377167.1|SLEB	CG13113|NP_609296.1|DMEL
OG0009674	LOC115625818|XP_030376867.1|SLEB	CG10462|NP_609996.2|DMEL
OG0009675	LOC115628993|XP_030381134.1|SLEB	Pol32|NP_609743.1|DMEL
OG0009676	LOC115626116|XP_030377231.1|SLEB	tsh|NP_523615.2|DMEL
OG0009677	LOC115631497|XP_030384117.1|SLEB	prg|NP_609232.2|DMEL
OG0009678	LOC115626109|XP_030377224.1|SLEB	Cyp6t1|NP_608457.1|DMEL
OG0009679	LOC115626355|XP_030377566.1|SLEB	CG7239|NP_608960.2|DMEL
OG0009680	LOC115626419|XP_030377647.1|SLEB	CG16853|NP_609663.2|DMEL
OG0009681	LOC115633951|XP_030387329.1|SLEB	CG9815|NP_001097434.1|DMEL
OG0009682	LOC115634681|XP_030388400.1|SLEB	CG34202|NP_001097386.1|DMEL
OG0009683	LOC115633948|XP_030387326.1|SLEB	Tsp42Eg|NP_523633.1|DMEL
OG0009684	LOC115634118|XP_030387542.1|SLEB	Tsp42Eh|NP_523634.1|DMEL
OG0009685	LOC115633693|XP_030387009.1|SLEB	Tsp42Ej|NP_523636.1|DMEL
OG0009686	LOC115633067|XP_030386298.1|SLEB	CG10910|NP_611280.2|DMEL
OG0009687	LOC115633998|XP_030387381.1|SLEB	CG14495|NP_611284.2|DMEL
OG0009688	LOC115629087|XP_030381263.1|SLEB	MFS14|NP_725829.2|DMEL
OG0009690	LOC115633936|XP_030387314.1|SLEB	CG8617|NP_610954.1|DMEL
OG0009691	LOC115634169|XP_030387612.1|SLEB	CG44245|NP_001286669.1|DMEL
OG0009692	LOC115632480|XP_030385517.1|SLEB	CG15705|NP_611109.1|DMEL
OG0009693	LOC115630770|XP_030383288.1|SLEB	Dh44-R2|NP_610789.3|DMEL
OG0009694	LOC115624557|XP_030375148.1|SLEB	CG13230|NP_652388.1|DMEL
OG0009695	LOC115634324|XP_030387842.1|SLEB	Tpc2|NP_001246511.1|DMEL
OG0009696	LOC115634114|XP_030387538.1|SLEB	CG8229|NP_724730.2|DMEL
OG0009697	LOC115626927|XP_030378294.1|SLEB	CG34241|NP_001097591.1|DMEL
OG0009698	LOC115634079|XP_030387491.1|SLEB	Spn42Dc|NP_610245.2|DMEL
OG0009700	LOC115622761|XP_030372680.1|SLEB	CG4707|NP_611944.1|DMEL
OG0009701	LOC115621568|XP_030371115.1|SLEB	CG34298|NP_001097976.1|DMEL
OG0009703	LOC115631676|XP_030384349.1|SLEB	CG11555|NP_608510.2|DMEL
OG0009704	LOC115634094|XP_030387509.1|SLEB	CG11191|NP_610345.1|DMEL
OG0009705	LOC115634800|XP_030388568.1|SLEB	CG13154|NP_610782.1|DMEL
OG0009706	LOC115634801|XP_030388569.1|SLEB	CG13157|NP_610778.2|DMEL
OG0009707	LOC115620407|XP_030369486.1|SLEB	Whamy|NP_001036699.1|DMEL
OG0009708	LOC115634043|XP_030387447.1|SLEB	Tsp42El|NP_523638.1|DMEL
OG0009709	LOC115634419|XP_030387986.1|SLEB	Tsp42Eo|NP_523641.2|DMEL
OG0009710	LOC115624611|XP_030375258.1|SLEB	Tsp42Ep|NP_523642.1|DMEL
OG0009711	LOC115633771|XP_030387106.1|SLEB	Spn43Ab|NP_001027395.1|DMEL
OG0009712	LOC115633023|XP_030386207.1|SLEB	CG13062|NP_648871.3|DMEL
OG0009713	LOC115634401|XP_030387954.1|SLEB	ana2|NP_610415.1|DMEL
OG0009714	LOC115633365|XP_030386673.1|SLEB	CG18568|NP_610919.1|DMEL
OG0009716	LOC115634240|XP_030387694.1|SLEB	CG30356|NP_724709.1|DMEL
OG0009718	LOC115634568|XP_030388251.1|SLEB	CG6347|NP_610906.1|DMEL
OG0009719	LOC115627624|XP_030379223.1|SLEB	CG3492|NP_611914.1|DMEL
OG0009720	LOC115634642|XP_030388359.1|SLEB	Idgf6|NP_477081.1|DMEL
OG0009721	LOC115624845|XP_030375549.1|SLEB	CG30203|NP_725128.2|DMEL
OG0009722	LOC115628152|XP_030379986.1|SLEB	Cyp6t3|NP_610745.1|DMEL
OG0009723	LOC115624939|XP_030375650.1|SLEB	CG12607|NP_647903.1|DMEL
OG0009724	LOC115624273|XP_030374762.1|SLEB	CG9394|NP_611548.1|DMEL
OG0009726	LOC115629460|XP_030381788.1|SLEB	CG31275|NP_732175.1|DMEL
OG0009727	LOC115634589|XP_030388278.1|SLEB	link|NP_610887.1|DMEL
OG0009728	LOC115634303|XP_030387820.1|SLEB	Obp56c|NP_995902.1|DMEL
OG0009729	LOC115634311|XP_030387832.1|SLEB	Obp56b|NP_611443.1|DMEL
OG0009730	LOC115630032|XP_030382525.1|SLEB	CG15201|NP_572691.1|DMEL
OG0009731	LOC115624880|XP_030375586.1|SLEB	pyr|NP_001097275.1|DMEL
OG0009732	LOC115634660|XP_030388380.1|SLEB	Cyp4ad1|NP_610380.1|DMEL
OG0009733	LOC115628758|XP_030380833.1|SLEB	Gr10a|NP_727523.1|DMEL
OG0009734	LOC115627659|XP_030379260.1|SLEB, LOC115627656|XP_030379257.1|SLEB	Ir7b|NP_572410.2|DMEL
OG0009735	LOC115631534|XP_030384167.1|SLEB	Mis12|NP_648066.1|DMEL
OG0009736	LOC115629661|XP_030382035.1|SLEB	CG14441|NP_572344.2|DMEL
OG0009737	LOC115621449|XP_030370962.1|SLEB	CG14380|NP_650262.2|DMEL
OG0009738	LOC115627584|XP_030379168.1|SLEB	CG15046|NP_573298.1|DMEL
OG0009739	LOC115627611|XP_030379201.1|SLEB	CG15044|NP_573299.1|DMEL
OG0009740	LOC115629509|XP_030381850.1|SLEB	Hmr|NP_572637.2|DMEL
OG0009741	LOC115629473|XP_030381804.1|SLEB, LOC115626480|XP_030377727.1|SLEB	CG34181|NP_001097130.1|DMEL
OG0009742	LOC115627373|XP_030378885.1|SLEB	mamo|NP_727743.3|DMEL
OG0009743	LOC115628110|XP_030379956.1|SLEB, LOC115627271|XP_030378760.1|SLEB	CG4991|NP_001259638.1|DMEL
OG0009745	LOC115627215|XP_030378695.1|SLEB	Corp|NP_572468.1|DMEL
OG0009746	LOC115633969|XP_030387350.1|SLEB	CG8757|NP_648664.2|DMEL
OG0009747	LOC115631914|XP_030384625.1|SLEB	CG15357|NP_001259888.1|DMEL
OG0009748	LOC115629133|XP_030381335.1|SLEB	CG32537|NP_728236.1|DMEL
OG0009749	LOC115626887|XP_030378257.1|SLEB	CG32187|NP_730303.1|DMEL
OG0009750	LOC115629691|XP_030382072.1|SLEB	CG13810|NP_647697.2|DMEL
OG0009751	LOC115630084|XP_030382569.1|SLEB	CG32700|NP_727344.1|DMEL
OG0009752	LOC115627875|XP_030379619.1|SLEB	CG3091|NP_569990.2|DMEL
OG0009753	LOC115627919|XP_030379674.1|SLEB	CG3191|NP_726804.1|DMEL
OG0009754	LOC115634347|XP_030387862.1|SLEB	CG9083|NP_611976.3|DMEL
OG0009755	LOC115627857|XP_030379578.1|SLEB	CG3679|NP_573113.1|DMEL
OG0009756	LOC115629668|XP_030382044.1|SLEB	Yp1|NP_511103.1|DMEL
OG0009757	LOC115632929|XP_030386081.1|SLEB	CG30429|NP_726512.1|DMEL
OG0009758	LOC115620182|XP_030369165.1|SLEB	CG11898|NP_651679.2|DMEL
OG0009759	LOC115627886|XP_030379632.1|SLEB	ATbp|NP_001104481.2|DMEL
OG0009760	LOC115627932|XP_030379685.1|SLEB	CG14625|NP_569892.1|DMEL
OG0009761	LOC115627788|XP_030379469.1|SLEB	CG11378|NP_569886.1|DMEL
OG0009762	LOC115629960|XP_030382433.1|SLEB	CG12496|NP_570003.1|DMEL
OG0009764	LOC115632720|XP_030385826.1|SLEB	CG13023|NP_648935.1|DMEL
OG0009765	LOC115632172|XP_030385061.1|SLEB	CG13912|NP_612079.1|DMEL
OG0009766	LOC115632924|XP_030386077.1|SLEB	Cpr65Au|NP_652661.1|DMEL
OG0009767	LOC115632681|XP_030385775.1|SLEB	Cpr65Ay|NP_001097524.1|DMEL
OG0009768	LOC115628407|XP_030380356.1|SLEB	CG34265|NP_001097491.1|DMEL
OG0009769	LOC115628231|XP_030380094.1|SLEB	CG13315|NP_652443.1|DMEL
OG0009770	LOC115632598|XP_030385683.1|SLEB	CG14837|NP_648136.2|DMEL
OG0009771	LOC115632892|XP_030386043.1|SLEB	CG13877|NP_612014.2|DMEL
OG0009772	LOC115628434|XP_030380382.1|SLEB	ru|NP_524790.1|DMEL
OG0009773	LOC115632531|XP_030385587.1|SLEB	PGRP-SB1|NP_648917.1|DMEL
OG0009774	LOC115632706|XP_030385807.1|SLEB	CG13724|NP_648966.1|DMEL
OG0009775	LOC115628264|XP_030380143.1|SLEB	CG7492|NP_648146.1|DMEL
OG0009776	LOC115632921|XP_030386073.1|SLEB	CG6685|NP_648376.1|DMEL
OG0009777	LOC115622665|XP_030372538.1|SLEB	dpr10|NP_729591.1|DMEL
OG0009778	LOC115622797|XP_030372722.1|SLEB	CG1143|NP_647735.1|DMEL
OG0009779	LOC115632217|XP_030385135.1|SLEB	CG10479|NP_001261458.1|DMEL
OG0009780	LOC115632723|XP_030385829.1|SLEB	PVRAP|NP_729124.1|DMEL
OG0009781	LOC115632787|XP_030385899.1|SLEB	CG13300|NP_648043.1|DMEL
OG0009783	LOC115622731|XP_030372632.1|SLEB	CG42554|NP_001163314.1|DMEL
OG0009784	LOC115632877|XP_030386012.1|SLEB	CG16762|NP_647722.1|DMEL
OG0009785	LOC115622511|XP_030372324.1|SLEB	CG12971|NP_001262154.1|DMEL
OG0009786	LOC115622608|XP_030372469.1|SLEB	Hsp67Bc|NP_523994.1|DMEL
OG0009787	LOC115622750|XP_030372663.1|SLEB	CG4461|NP_648304.1|DMEL
OG0009788	LOC115622864|XP_030372809.1|SLEB	CG5707|NP_001246563.1|DMEL
OG0009789	LOC115632747|XP_030385855.1|SLEB	CG14963|NP_647778.1|DMEL
OG0009790	LOC115624952|XP_030375664.1|SLEB	CG34204|NP_001097401.1|DMEL
OG0009791	LOC115632742|XP_030385849.1|SLEB	CG13305|NP_001137913.1|DMEL
OG0009792	LOC115632326|XP_030385290.1|SLEB	CG6683|NP_648232.1|DMEL
OG0009793	LOC115624728|XP_030375414.1|SLEB	mthl9|NP_612029.1|DMEL
OG0009794	LOC115625373|XP_030376270.1|SLEB	CG31437|NP_733105.1|DMEL
OG0009795	LOC115630202|XP_030382630.1|SLEB	CG7101|NP_573329.2|DMEL
OG0009796	LOC115622430|XP_030372231.1|SLEB	CG14147|NP_648422.1|DMEL
OG0009797	LOC115632267|XP_030385206.1|SLEB	CG7409|NP_648155.1|DMEL
OG0009798	LOC115632212|XP_030385130.1|SLEB	CG13685|NP_001303397.1|DMEL
OG0009799	LOC115632996|XP_030386176.1|SLEB	CG3288|NP_649264.1|DMEL
OG0009800	LOC115624925|XP_030375636.1|SLEB	CG7173|NP_649330.1|DMEL
OG0009801	LOC115632652|XP_030385742.1|SLEB	ImpE2|NP_476580.1|DMEL
OG0009802	LOC115632607|XP_030385694.1|SLEB	CG10359|NP_001137882.1|DMEL
OG0009803	LOC115632833|XP_030385947.1|SLEB	retinin|NP_524995.2|DMEL
OG0009804	LOC115632587|XP_030385671.1|SLEB	CG4982|NP_648866.1|DMEL
OG0009806	LOC115633046|XP_030386250.1|SLEB	CG13046|NP_648863.2|DMEL
OG0009807	LOC115633013|XP_030386198.1|SLEB	CG13054|NP_648852.1|DMEL
OG0009808	LOC115632196|XP_030385102.1|SLEB	CG42525|NP_001163335.1|DMEL
OG0009809	LOC115632967|XP_030386127.1|SLEB	Acbp6|NP_648082.1|DMEL
OG0009810	LOC115622508|XP_030372320.1|SLEB	Cpr78Cb|NP_001262144.1|DMEL
OG0009811	LOC115622506|XP_030372315.1|SLEB	Cpr78Ca|NP_649298.2|DMEL
OG0009812	LOC115622306|XP_030372071.1|SLEB	CG10063|NP_648068.1|DMEL
OG0009813	LOC115631893|XP_030384605.1|SLEB	CG9279|NP_649124.1|DMEL
OG0009814	LOC115623545|XP_030373795.1|SLEB	CG4669|NP_647956.2|DMEL
OG0009815	LOC115633924|XP_030387299.1|SLEB	CG14075|NP_649080.1|DMEL
OG0009816	LOC115622290|XP_030372053.1|SLEB	Fbp1|NP_524065.1|DMEL
OG0009817	LOC115622289|XP_030372052.1|SLEB	CG8100|NP_648693.2|DMEL
OG0009818	LOC115634055|XP_030387462.1|SLEB	CG14107|NP_648637.2|DMEL
OG0009819	LOC115634044|XP_030387451.1|SLEB	ImpL1|NP_729885.1|DMEL
OG0009820	LOC115634035|XP_030387440.1|SLEB	CG14110|NP_648638.1|DMEL
OG0009821	LOC115627763|XP_030379456.1|SLEB	kni|NP_001287130.1|DMEL
OG0009822	LOC115622634|XP_030372501.1|SLEB	hid|NP_524136.2|DMEL
OG0009823	LOC115622766|XP_030372682.1|SLEB	mtrm|NP_648223.1|DMEL
OG0009824	LOC115622154|XP_030371883.1|SLEB	CG7607|NP_648449.1|DMEL
OG0009825	LOC115624887|XP_030375594.1|SLEB	CG14109|NP_648649.1|DMEL
OG0009826	LOC115622137|XP_030371856.1|SLEB	CG11438|NP_649392.1|DMEL
OG0009827	LOC115622138|XP_030371857.1|SLEB	laza|NP_649391.1|DMEL
OG0009828	LOC115623085|XP_030373149.1|SLEB	CG6163|NP_648460.1|DMEL
OG0009829	LOC115634792|XP_030388563.1|SLEB	CG17032|NP_648817.1|DMEL
OG0009830	LOC115624961|XP_030375676.1|SLEB	CG14568|NP_649355.1|DMEL
OG0009831	LOC115624921|XP_030375631.1|SLEB	CG14572|NP_649359.1|DMEL
OG0009832	LOC115624922|XP_030375632.1|SLEB	CG14565|NP_649360.1|DMEL
OG0009833	LOC115623172|XP_030373249.1|SLEB	CG34452|NP_001097611.2|DMEL
OG0009834	LOC115632366|XP_030385347.1|SLEB	BEAF-32|NP_523747.1|DMEL
