Orthogroup	SLEB.longest_only	DBUS.longest_only
OG0007239	LOC115625210|XP_030376039.1|SLEB	LOC108604453|XP_017849422.1|DBUS
OG0007240	LOC115623755|XP_030374150.1|SLEB	LOC108601609|XP_017844998.2|DBUS
OG0007241	LOC115629896|XP_030382356.1|SLEB	LOC108606326|XP_017851834.1|DBUS
OG0007242	LOC115629895|XP_030382353.1|SLEB	LOC108606323|XP_017851826.1|DBUS
OG0007243	LOC115627359|XP_030378868.1|SLEB	LOC108605035|XP_017850092.1|DBUS
OG0007244	LOC115623964|XP_030374392.1|SLEB	LOC108601951|XP_017845425.1|DBUS
OG0007245	LOC115621861|XP_030371540.1|SLEB	LOC108602290|XP_017845861.1|DBUS
OG0007246	LOC115620907|XP_030370260.1|SLEB	LOC108604350|XP_017849269.2|DBUS
OG0007247	LOC115623570|XP_030373831.1|SLEB	LOC108594999|XP_017835620.1|DBUS
OG0007248	LOC115629683|XP_030382065.1|SLEB	LOC108606475|XP_017852091.1|DBUS
OG0007249	LOC115629755|XP_030382157.1|SLEB	LOC108605082|XP_033150411.1|DBUS
OG0007250	LOC115629492|XP_030381826.1|SLEB	LOC108606857|XP_017852846.1|DBUS
OG0007251	LOC115623351|XP_030373495.1|SLEB	LOC108603088|XP_017847067.1|DBUS
OG0007252	LOC115625485|XP_030376394.1|SLEB	LOC108604835|XP_017849940.1|DBUS
OG0007253	LOC115622762|XP_030372677.1|SLEB	LOC108600371|XP_017843396.1|DBUS
OG0007254	LOC115623930|XP_030374349.1|SLEB	LOC108602030|XP_017845522.1|DBUS
OG0007255	LOC115627810|XP_030379500.1|SLEB	LOC108606262|XP_017851708.1|DBUS
OG0007256	LOC115625293|XP_030376167.1|SLEB	LOC108603644|XP_017848097.1|DBUS
OG0007257	LOC115623689|XP_030374020.1|SLEB	LOC108603869|XP_017848528.1|DBUS
OG0007258	LOC115623692|XP_030374024.1|SLEB	LOC108603100|XP_017847085.1|DBUS
OG0007259	LOC115628702|XP_030380743.1|SLEB	LOC108606522|XP_017852182.1|DBUS
OG0007260	LOC115627147|XP_030378585.1|SLEB	LOC108605840|XP_017851137.1|DBUS
OG0007261	LOC115630133|XP_030382614.1|SLEB	LOC108595967|XP_017836743.1|DBUS
OG0007262	LOC115627172|XP_030378626.1|SLEB	LOC108606399|XP_017851971.1|DBUS
OG0007263	LOC115627843|XP_030379559.1|SLEB	LOC108607412|XP_017853689.1|DBUS
OG0007264	LOC115622829|XP_030372767.1|SLEB	LOC108600910|XP_017844231.1|DBUS
OG0007265	LOC115629831|XP_030382268.1|SLEB, LOC115633319|XP_030386609.1|SLEB	LOC108605441|XP_017850613.1|DBUS
OG0007266	LOC115620642|XP_030369842.1|SLEB	LOC108604524|XP_017849522.1|DBUS
OG0007267	LOC115623399|XP_030373568.1|SLEB	LOC108604779|XP_017849864.1|DBUS
OG0007268	LOC115626312|XP_030377510.1|SLEB	LOC108596380|XP_017837539.1|DBUS
OG0007269	LOC115627933|XP_030379686.1|SLEB	LOC108605733|XP_017851017.1|DBUS
OG0007270	LOC115621574|XP_030371122.1|SLEB	LOC108603241|XP_033150054.1|DBUS
OG0007271	LOC115623734|XP_030374104.1|SLEB	LOC108603355|XP_017847584.1|DBUS
OG0007272	LOC115628378|XP_030380319.1|SLEB	LOC108600850|XP_017844140.1|DBUS
OG0007273	LOC115623722|XP_030374064.1|SLEB	LOC108602799|XP_017846511.1|DBUS
OG0007274	LOC115625489|XP_030376399.1|SLEB	LOC108602366|XP_017845958.1|DBUS
OG0007275	LOC115632262|XP_030385198.1|SLEB	LOC108600852|XP_017844142.1|DBUS
OG0007276	LOC115632973|XP_030386142.1|SLEB	LOC108598733|XP_017840954.1|DBUS
OG0007277	LOC115624691|XP_030375359.1|SLEB	LOC108598955|XP_017841215.2|DBUS
OG0007278	LOC115622641|XP_030372509.1|SLEB	LOC108600619|XP_017843792.2|DBUS
OG0007279	LOC115622498|XP_030372304.1|SLEB	LOC108600821|XP_033149372.1|DBUS
OG0007280	LOC115622590|XP_030372445.1|SLEB	LOC108600976|XP_033149371.1|DBUS
OG0007281	LOC115623452|XP_030373668.1|SLEB	LOC108603958|XP_017848643.1|DBUS
OG0007282	LOC115623451|XP_030373667.1|SLEB	LOC108603957|XP_017848641.1|DBUS
OG0007283	LOC115625468|XP_030376377.1|SLEB	LOC108602467|XP_017846079.1|DBUS
OG0007284	LOC115621483|XP_030371003.1|SLEB	LOC108602527|XP_017846150.1|DBUS
OG0007285	LOC115629729|XP_030382122.1|SLEB	LOC108605424|XP_017850588.1|DBUS
OG0007286	LOC115629723|XP_030382107.1|SLEB	LOC108605416|XP_017850575.1|DBUS
OG0007287	LOC115631532|XP_030384165.1|SLEB	LOC108602482|XP_017846133.2|DBUS
OG0007288	LOC115629790|XP_030382205.1|SLEB	LOC108605141|XP_017850203.1|DBUS
OG0007289	LOC115629341|XP_030381649.1|SLEB	LOC108606691|XP_017852536.1|DBUS
OG0007290	LOC115624392|XP_030374964.1|SLEB	LOC108601947|XP_017845419.1|DBUS
OG0007291	LOC115625150|XP_030375934.1|SLEB	LOC108605602|XP_017850868.1|DBUS
OG0007292	LOC115629258|XP_030381539.1|SLEB	LOC117134909|XP_033150249.1|DBUS
OG0007293	LOC115625185|XP_030376009.1|SLEB	LOC108604558|XP_017849575.1|DBUS
OG0007294	LOC115623397|XP_030373565.1|SLEB	LOC108603968|XP_017848664.1|DBUS
OG0007295	LOC115624213|XP_030374684.1|SLEB	LOC108602416|XP_017846020.1|DBUS
OG0007296	LOC115620651|XP_030369858.1|SLEB	LOC108604024|XP_017848757.1|DBUS
OG0007297	LOC115624319|XP_030374810.1|SLEB	LOC108601806|XP_017845231.1|DBUS
OG0007298	LOC115625215|XP_030376045.1|SLEB	LOC108603646|XP_017848099.1|DBUS
OG0007299	LOC115624271|XP_030374758.1|SLEB	LOC108601601|XP_033150040.1|DBUS
OG0007300	LOC115623691|XP_030374023.1|SLEB	LOC108601661|XP_017845051.1|DBUS
OG0007301	LOC115625050|XP_030375762.1|SLEB	LOC108603425|XP_017847720.1|DBUS
OG0007302	LOC115624290|XP_030374774.1|SLEB	LOC108603280|XP_017847430.1|DBUS
OG0007303	LOC115628745|XP_030380811.1|SLEB	LOC108606067|XP_017851401.1|DBUS
OG0007304	LOC115625843|XP_030376905.1|SLEB	LOC108607568|XP_017853948.1|DBUS
OG0007305	LOC115622907|XP_030372890.1|SLEB	LOC108599107|XP_017841387.1|DBUS
OG0007306	LOC115622849|XP_030372791.1|SLEB	LOC108598997|XP_017841263.2|DBUS
OG0007307	LOC115625048|XP_030375760.1|SLEB	LOC108604262|XP_017849146.1|DBUS
OG0007308	LOC115620326|XP_030369380.1|SLEB	LOC108601276|XP_017844665.1|DBUS
OG0007309	LOC115625268|XP_030376131.1|SLEB	LOC108604476|XP_017849451.1|DBUS
OG0007310	LOC115625143|XP_030375922.1|SLEB	LOC108604431|XP_017849392.1|DBUS
OG0007311	LOC115625596|XP_030376576.1|SLEB	LOC108603693|XP_017848205.1|DBUS
OG0007312	LOC115621404|XP_030370911.1|SLEB	LOC108597552|XP_017839649.1|DBUS
OG0007313	LOC115626763|XP_030378080.1|SLEB	LOC108606744|XP_017852631.1|DBUS
OG0007314	LOC115630022|XP_030382519.1|SLEB	LOC108605589|XP_017850848.1|DBUS
OG0007315	LOC115626966|XP_030378340.1|SLEB	LOC108605395|XP_017850554.2|DBUS
OG0007316	LOC115623564|XP_030373821.1|SLEB	LOC108601539|XP_017844927.1|DBUS
OG0007317	LOC115623348|XP_030373490.1|SLEB	LOC108604308|XP_017849217.1|DBUS
OG0007318	LOC115623347|XP_030373485.1|SLEB	LOC108604306|XP_017849213.1|DBUS
OG0007319	LOC115622212|XP_030371967.1|SLEB	LOC108598149|XP_017840254.2|DBUS
OG0007320	LOC115631679|XP_030384353.1|SLEB	LOC108597192|XP_017839114.1|DBUS
OG0007321	LOC115627743|XP_030379378.1|SLEB	LOC108605422|XP_017850586.1|DBUS
OG0007322	LOC115628690|XP_030380725.1|SLEB	LOC108607156|XP_017853292.1|DBUS
OG0007323	LOC115629727|XP_030382120.1|SLEB	LOC108605919|XP_017851226.1|DBUS
OG0007324	LOC115625042|XP_030375751.1|SLEB	LOC108603811|XP_017848403.1|DBUS
OG0007325	LOC115621987|XP_030371700.1|SLEB	LOC108602854|XP_017846617.1|DBUS
OG0007326	LOC115625186|XP_030376011.1|SLEB	LOC108603810|XP_017848402.1|DBUS
OG0007327	LOC115632428|XP_030385429.1|SLEB	LOC108600768|XP_017844018.1|DBUS
OG0007328	LOC115620861|XP_030370182.1|SLEB	LOC108602052|XP_017845554.1|DBUS
OG0007329	LOC115624329|XP_030374817.1|SLEB	LOC108602077|XP_017845585.1|DBUS
OG0007330	LOC115626853|XP_030378213.1|SLEB	LOC108605556|XP_017850808.1|DBUS
OG0007331	LOC115627008|XP_030378386.1|SLEB	LOC108606601|XP_017852348.1|DBUS
OG0007332	LOC115627025|XP_030378413.1|SLEB	LOC108606315|XP_017851809.1|DBUS
OG0007333	LOC115625309|XP_030376188.1|SLEB	LOC108603533|XP_017847920.1|DBUS
OG0007334	LOC115624185|XP_030374641.1|SLEB	LOC108601495|XP_017844882.1|DBUS
OG0007335	LOC115623269|XP_030373405.1|SLEB	LOC108600772|XP_017844025.2|DBUS
OG0007337	LOC115632241|XP_030385163.1|SLEB	LOC108599589|XP_017842023.2|DBUS
OG0007338	LOC115632678|XP_030385771.1|SLEB	LOC108599529|XP_017841893.1|DBUS
OG0007339	LOC115624346|XP_030374857.1|SLEB	LOC108604145|XP_017848944.1|DBUS
OG0007340	LOC115623978|XP_030374409.1|SLEB	LOC108603081|XP_033149985.1|DBUS
OG0007341	LOC115625057|XP_030375781.1|SLEB	LOC108603681|XP_017848173.1|DBUS
OG0007342	LOC115620193|XP_030369184.1|SLEB	LOC108602299|XP_017845868.1|DBUS
OG0007343	LOC115625487|XP_030376396.1|SLEB	LOC108602124|XP_017845641.1|DBUS
OG0007344	LOC115631219|XP_030383785.1|SLEB	LOC108594242|XP_017834845.1|DBUS
OG0007345	LOC115625334|XP_030376219.1|SLEB	LOC108602125|XP_017845642.2|DBUS
OG0007346	LOC115628272|XP_030380156.1|SLEB	LOC108599255|XP_017841541.1|DBUS
OG0007347	LOC115626698|XP_030377986.1|SLEB	LOC108606250|XP_017851684.1|DBUS
OG0007348	LOC115626695|XP_030377983.1|SLEB	LOC108606248|XP_017851682.1|DBUS
OG0007349	LOC115626690|XP_030377978.1|SLEB	LOC108606242|XP_017851675.1|DBUS
OG0007350	LOC115627531|XP_030379092.1|SLEB	LOC108605917|XP_017851222.1|DBUS
OG0007351	LOC115632779|XP_030385888.1|SLEB	LOC108600606|XP_017843772.1|DBUS
OG0007352	LOC115633727|XP_030387059.1|SLEB	LOC108596436|XP_017837657.1|DBUS
OG0007353	LOC115624053|XP_030374494.1|SLEB	LOC108604098|XP_017848869.1|DBUS
OG0007354	LOC115623684|XP_030374014.1|SLEB	LOC108602422|XP_017846025.1|DBUS
OG0007355	LOC115625133|XP_030375907.1|SLEB	LOC108603418|XP_017847704.1|DBUS
OG0007356	LOC115623728|XP_030374099.1|SLEB	LOC108597768|XP_017839970.1|DBUS
OG0007357	LOC115624317|XP_030374806.1|SLEB	LOC108603360|XP_033150078.1|DBUS
OG0007358	LOC115623873|XP_030374279.1|SLEB	LOC108603350|XP_017847572.1|DBUS
OG0007359	LOC115620789|XP_030370064.1|SLEB	LOC108603162|XP_017847206.1|DBUS
OG0007360	LOC115621591|XP_030371141.1|SLEB	LOC108603107|XP_017847101.1|DBUS
OG0007361	LOC115629758|XP_030382162.1|SLEB	LOC108606618|XP_017852382.1|DBUS
OG0007362	LOC115625989|XP_030377095.1|SLEB	LOC108602581|XP_017846244.2|DBUS
OG0007363	LOC115629735|XP_030382130.1|SLEB	LOC108605704|XP_017850985.1|DBUS
OG0007364	LOC115629724|XP_030382112.1|SLEB	LOC108606304|XP_017851783.1|DBUS
OG0007365	LOC115629493|XP_030381828.1|SLEB	LOC108605687|XP_017850967.1|DBUS
OG0007366	LOC115624114|XP_030374568.1|SLEB	LOC108601900|XP_017845366.1|DBUS
OG0007367	LOC115628431|XP_030380379.1|SLEB	LOC108598116|XP_033149388.1|DBUS
OG0007368	LOC115623617|XP_030373896.1|SLEB	LOC108604362|XP_017849292.1|DBUS
OG0007369	LOC115625394|XP_030376293.1|SLEB	LOC108602858|XP_033149838.1|DBUS
OG0007370	LOC115627421|XP_030378955.1|SLEB	LOC108597504|XP_017839578.1|DBUS
OG0007371	LOC115620187|XP_030369177.1|SLEB	LOC108601502|XP_017844890.1|DBUS
OG0007372	LOC115624253|XP_030374738.1|SLEB	LOC108602414|XP_017846016.1|DBUS
OG0007373	LOC115625610|XP_030376605.1|SLEB	LOC108607084|XP_017853195.1|DBUS
OG0007374	LOC115633299|XP_030386570.1|SLEB	LOC108605684|XP_017850965.1|DBUS
OG0007375	LOC115627111|XP_030378536.1|SLEB	LOC108607120|XP_017853242.1|DBUS
OG0007376	LOC115626785|XP_030378111.1|SLEB	LOC108607090|XP_017853204.1|DBUS
OG0007377	LOC115627314|XP_030378817.1|SLEB	LOC108605964|XP_017851273.1|DBUS
OG0007378	LOC115629600|XP_030381952.1|SLEB	LOC108605110|XP_017850161.2|DBUS
OG0007379	LOC115629603|XP_030381957.1|SLEB	LOC108607228|XP_017853394.1|DBUS
OG0007380	LOC115629275|XP_030381561.1|SLEB	LOC108606935|XP_017852974.1|DBUS
OG0007381	LOC115629553|XP_030381899.1|SLEB	LOC108607195|XP_017853345.1|DBUS
OG0007382	LOC115626909|XP_030378280.1|SLEB	LOC108605215|XP_017850313.1|DBUS
OG0007383	LOC115626654|XP_030377920.1|SLEB	LOC108606207|XP_017851560.1|DBUS
OG0007384	LOC115626720|XP_030378024.1|SLEB	LOC108605673|XP_017850954.1|DBUS
OG0007385	LOC115627467|XP_030378999.1|SLEB	LOC117134903|XP_033150227.1|DBUS
OG0007386	LOC115628033|XP_030379835.1|SLEB	LOC108605775|XP_017851067.1|DBUS
OG0007387	LOC115629285|XP_030381585.1|SLEB	LOC108605821|XP_017851116.1|DBUS
OG0007388	LOC115629302|XP_030381609.1|SLEB	LOC108606615|XP_017852375.1|DBUS
OG0007389	LOC115629079|XP_030381255.1|SLEB	LOC108607441|XP_017853761.1|DBUS
OG0007390	LOC115630230|XP_030382643.1|SLEB	LOC108606841|XP_017852821.1|DBUS
OG0007391	LOC115623716|XP_030374057.1|SLEB	LOC108604650|XP_017849689.1|DBUS
OG0007392	LOC115629669|XP_030382046.1|SLEB	LOC108606471|XP_017852088.1|DBUS
OG0007393	LOC115625601|XP_030376592.1|SLEB	LOC108603375|XP_033150068.1|DBUS
OG0007394	LOC115627170|XP_030378620.1|SLEB	LOC108606398|XP_017851966.1|DBUS
OG0007395	LOC115627489|XP_030379034.1|SLEB	LOC108606320|XP_017851818.1|DBUS
OG0007396	LOC115625595|XP_030376575.1|SLEB	LOC108603830|XP_017848456.1|DBUS
OG0007397	LOC115630464|XP_030382892.1|SLEB	LOC108607858|XP_033150561.1|DBUS
OG0007398	LOC115627806|XP_030379499.1|SLEB	LOC108595051|XP_017835682.1|DBUS
OG0007399	LOC115627316|XP_030378820.1|SLEB	LOC108607165|XP_017853305.2|DBUS
OG0007400	LOC115627294|XP_030378786.1|SLEB	LOC108605307|XP_017850466.1|DBUS
OG0007401	LOC115628770|XP_030380845.1|SLEB	LOC108606348|XP_017851886.1|DBUS
OG0007402	LOC115624338|XP_030374850.1|SLEB	LOC108604287|XP_017849187.1|DBUS
OG0007403	LOC115624352|XP_030374870.1|SLEB	LOC108603001|XP_017846885.1|DBUS
OG0007404	LOC115624379|XP_030374942.1|SLEB	LOC108603536|XP_017847924.1|DBUS
OG0007405	LOC115624361|XP_030374880.1|SLEB	LOC108602864|XP_017846641.1|DBUS
OG0007406	LOC115623344|XP_030373482.1|SLEB	LOC108603621|XP_017848066.1|DBUS
OG0007407	LOC115626269|XP_030377443.1|SLEB	LOC108607820|XP_017854357.2|DBUS
OG0007408	LOC115630984|XP_030383430.1|SLEB	LOC108600612|XP_017843779.1|DBUS
OG0007409	LOC115630430|XP_030382846.1|SLEB	LOC108608516|XP_017855407.2|DBUS
OG0007410	LOC115627885|XP_030379631.1|SLEB	LOC108607184|XP_017853329.1|DBUS
OG0007411	LOC115629946|XP_030382415.1|SLEB	LOC108606734|XP_017852616.1|DBUS
OG0007412	LOC115626718|XP_030378022.1|SLEB	LOC108605632|XP_017850904.1|DBUS
OG0007413	LOC115631224|XP_030383795.1|SLEB	LOC108596415|XP_017837619.1|DBUS
OG0007414	LOC115627018|XP_030378403.1|SLEB	LOC108605873|XP_017851176.1|DBUS
OG0007415	LOC115626995|XP_030378369.1|SLEB	LOC108605108|XP_017850160.1|DBUS
OG0007416	LOC115629907|XP_030382372.1|SLEB	LOC108605069|XP_033150486.1|DBUS
OG0007417	LOC115629283|XP_030381576.1|SLEB	LOC108605647|XP_017850919.1|DBUS
OG0007418	LOC115628854|XP_030380968.1|SLEB	LOC108597474|XP_017839537.1|DBUS
OG0007419	LOC115621926|XP_030371630.1|SLEB	LOC108603672|XP_017848159.1|DBUS
OG0007420	LOC115625481|XP_030376393.1|SLEB	LOC108597391|XP_017839416.1|DBUS
OG0007421	LOC115629703|XP_030382083.1|SLEB	LOC108606721|XP_033150235.1|DBUS
OG0007422	LOC115626834|XP_030378174.1|SLEB	LOC108605594|XP_017850857.1|DBUS
OG0007423	LOC115629533|XP_030381872.1|SLEB	LOC108605476|XP_017850654.1|DBUS
OG0007424	LOC115622338|XP_030372109.1|SLEB	LOC108598461|XP_017840595.1|DBUS
OG0007425	LOC115630566|XP_030383045.1|SLEB	LOC108599725|XP_017842213.1|DBUS
OG0007426	LOC115627251|XP_030378737.1|SLEB	LOC108607019|XP_017853093.1|DBUS
OG0007427	LOC115627173|XP_030378629.1|SLEB	LOC108605720|XP_017851002.1|DBUS
OG0007428	LOC115629903|XP_030382365.1|SLEB	LOC108606427|XP_033150435.1|DBUS
OG0007429	LOC115624871|XP_030375575.1|SLEB	LOC108594706|XP_017835335.1|DBUS
OG0007430	LOC115632863|XP_030385987.1|SLEB	LOC108599038|XP_017841307.1|DBUS
OG0007431	LOC115630578|XP_030383055.1|SLEB	LOC108596670|XP_017838170.1|DBUS
OG0007432	LOC115632630|XP_030385720.1|SLEB	LOC108599106|XP_017841386.2|DBUS
OG0007433	LOC115626758|XP_030378074.1|SLEB	LOC108605014|XP_017850070.1|DBUS
OG0007434	LOC115622326|XP_030372095.1|SLEB	LOC108601125|XP_017844535.1|DBUS
OG0007435	LOC115622231|XP_030371988.1|SLEB	LOC108600551|XP_017843699.1|DBUS
OG0007436	LOC115626349|XP_030377561.1|SLEB	LOC108600763|XP_017844013.1|DBUS
OG0007437	LOC115622594|XP_030372451.1|SLEB	LOC108601066|XP_017844446.1|DBUS
OG0007438	LOC115624960|XP_030375675.1|SLEB	LOC108598140|XP_033149615.1|DBUS
OG0007439	LOC115627765|XP_030379419.1|SLEB	LOC108606081|XP_017851417.1|DBUS
OG0007440	LOC115628941|XP_030381074.1|SLEB	LOC108605415|XP_033150420.1|DBUS
OG0007441	LOC115634484|XP_030388080.1|SLEB	LOC108595732|XP_017836504.1|DBUS
OG0007442	LOC115623398|XP_030373567.1|SLEB	LOC108604777|XP_017849863.1|DBUS
OG0007443	LOC115633375|XP_030386679.1|SLEB, LOC115621180|XP_030370608.1|SLEB	LOC108596964|XP_017838700.1|DBUS
OG0007444	LOC115625868|XP_030376942.1|SLEB	LOC108595277|XP_017835979.1|DBUS
OG0007445	LOC115625859|XP_030376931.1|SLEB	LOC108595276|XP_017835978.1|DBUS
OG0007446	LOC115631516|XP_030384146.1|SLEB	LOC108600306|XP_017843287.1|DBUS
OG0007447	LOC115631974|XP_030384736.1|SLEB	LOC108601280|XP_017844672.1|DBUS
OG0007448	LOC115622985|XP_030372998.1|SLEB	LOC108596155|XP_017837147.1|DBUS
OG0007449	LOC115622984|XP_030372997.1|SLEB	LOC108599830|XP_017842428.1|DBUS
OG0007450	LOC115622180|XP_030371928.1|SLEB	LOC108607466|XP_017853792.1|DBUS
OG0007451	LOC115633994|XP_030387376.1|SLEB	LOC108601001|XP_017844355.2|DBUS
OG0007452	LOC115623339|XP_030373475.1|SLEB	LOC108599503|XP_017841858.2|DBUS
OG0007453	LOC115622152|XP_030371881.1|SLEB	LOC108600908|XP_017844226.1|DBUS
OG0007454	LOC115622552|XP_030372380.1|SLEB	LOC108599621|XP_017842069.1|DBUS
OG0007455	LOC115620074|XP_030369096.1|SLEB	LOC108595729|XP_017836500.1|DBUS
OG0007456	LOC115627041|XP_030378435.1|SLEB	LOC108606801|XP_017852759.1|DBUS
OG0007457	LOC115624664|XP_030375312.1|SLEB	LOC108600801|XP_017844073.1|DBUS
OG0007458	LOC115626318|XP_030377517.1|SLEB	LOC108594363|XP_017835012.1|DBUS
OG0007459	LOC115620958|XP_030370337.1|SLEB	LOC108602911|XP_033149860.1|DBUS
OG0007460	LOC115632338|XP_030385307.1|SLEB	LOC108597057|XP_017838867.1|DBUS
OG0007461	LOC115622999|XP_030373019.1|SLEB	LOC108599439|XP_017841753.2|DBUS
OG0007462	LOC115623005|XP_030373035.1|SLEB	LOC108599446|XP_017841766.1|DBUS
OG0007463	LOC115623002|XP_030373026.1|SLEB	LOC108599441|XP_017841760.2|DBUS
OG0007464	LOC115623000|XP_030373023.1|SLEB	LOC108599440|XP_017841754.1|DBUS
OG0007465	LOC115624676|XP_030375334.1|SLEB	LOC108599040|XP_017841308.2|DBUS
OG0007466	LOC115624546|XP_030375132.1|SLEB	LOC108597025|XP_017838796.1|DBUS
OG0007467	LOC115624609|XP_030375219.1|SLEB	LOC108597730|XP_017839914.1|DBUS
OG0007468	LOC115626896|XP_030378268.1|SLEB	LOC108596201|XP_017837206.1|DBUS
OG0007469	LOC115622319|XP_030372085.1|SLEB	LOC108601159|XP_033149365.1|DBUS
OG0007470	LOC115625889|XP_030376975.1|SLEB	LOC108606807|XP_017852769.1|DBUS
OG0007471	LOC115634338|XP_030387854.1|SLEB	LOC108595044|XP_017835674.1|DBUS
OG0007472	LOC115627204|XP_030378682.1|SLEB	LOC108605831|XP_017851126.1|DBUS
OG0007473	LOC115628174|XP_030380021.1|SLEB	LOC108599671|XP_017842145.1|DBUS
OG0007474	LOC115633642|XP_030386943.1|SLEB	LOC108595257|XP_017835953.1|DBUS
OG0007475	LOC115622712|XP_030372603.1|SLEB	LOC108597978|XP_033149580.1|DBUS
OG0007476	LOC115627892|XP_030379644.1|SLEB	LOC108607108|XP_017853224.1|DBUS
OG0007477	LOC115627891|XP_030379638.1|SLEB	LOC108606588|XP_017852307.1|DBUS
OG0007478	LOC115631107|XP_030383626.1|SLEB	LOC108598005|XP_017840113.1|DBUS
OG0007479	LOC115628686|XP_030380720.1|SLEB	LOC108605574|XP_017850833.1|DBUS
OG0007481	LOC115628301|XP_030380209.1|SLEB	LOC108599460|XP_017841784.2|DBUS
OG0007482	LOC115631560|XP_030384211.1|SLEB	LOC108607546|XP_017853921.1|DBUS
OG0007483	LOC115620067|XP_030369078.1|SLEB	LOC108595149|XP_017835804.1|DBUS
OG0007484	LOC115626869|XP_030378236.1|SLEB	LOC108605587|XP_017850846.1|DBUS
OG0007485	LOC115627566|XP_030379149.1|SLEB	LOC108605943|XP_017851252.1|DBUS
OG0007486	LOC115627268|XP_030378756.1|SLEB	LOC117134961|XP_033150501.1|DBUS
OG0007487	LOC115627781|XP_030379450.1|SLEB	LOC108607336|XP_017853508.1|DBUS
OG0007488	LOC115628153|XP_030379987.1|SLEB	LOC108600775|XP_017844032.1|DBUS
OG0007489	LOC115624347|XP_030374859.1|SLEB	LOC108604146|XP_017848945.1|DBUS
OG0007490	LOC115620963|XP_030370344.1|SLEB	LOC108605297|XP_017850445.1|DBUS
OG0007491	LOC115633362|XP_030386663.1|SLEB	LOC108607072|XP_017853180.1|DBUS
OG0007492	LOC115629403|XP_030381721.1|SLEB	LOC108597430|XP_017839476.1|DBUS
OG0007493	LOC115629114|XP_030381303.1|SLEB	LOC108605386|XP_017850545.1|DBUS
OG0007494	LOC115630499|XP_030382949.1|SLEB	LOC108605997|XP_017851312.1|DBUS
OG0007495	LOC115628753|XP_030380822.1|SLEB	LOC108606416|XP_017852001.1|DBUS, LOC108605064|XP_017850120.1|DBUS
OG0007496	LOC115623165|XP_030373239.1|SLEB	LOC108600878|XP_017844183.1|DBUS
OG0007497	LOC115622937|XP_030372927.1|SLEB	LOC108600495|XP_017843618.1|DBUS
OG0007498	LOC115622398|XP_030372186.1|SLEB	LOC108600431|XP_017843492.2|DBUS
OG0007499	LOC115629399|XP_030381714.1|SLEB	LOC108600323|XP_017843319.2|DBUS
OG0007500	LOC115624606|XP_030375214.1|SLEB	LOC108598680|XP_017840892.1|DBUS
OG0007501	LOC115632469|XP_030385495.1|SLEB	LOC108600933|XP_017844259.2|DBUS
OG0007502	LOC115624659|XP_030375299.1|SLEB	LOC108595207|XP_017835884.1|DBUS
OG0007503	LOC115630648|XP_030383148.1|SLEB	LOC108594308|XP_017834942.1|DBUS
OG0007504	LOC115626359|XP_030377572.1|SLEB	LOC108600955|XP_017844291.1|DBUS
OG0007505	LOC115624638|XP_030375263.1|SLEB	LOC108600737|XP_017843971.1|DBUS
OG0007506	LOC115624721|XP_030375402.1|SLEB	LOC108598860|XP_017841107.1|DBUS
OG0007507	LOC115631266|XP_030383838.1|SLEB	LOC108608031|XP_017854697.1|DBUS
OG0007508	LOC115631743|XP_030384442.1|SLEB	LOC108608425|XP_017855281.1|DBUS
OG0007510	LOC115622002|XP_030371720.1|SLEB	LOC108597302|XP_017839270.1|DBUS
OG0007511	LOC115626162|XP_030377297.1|SLEB	LOC108607601|XP_017853994.2|DBUS
OG0007512	LOC115623832|XP_030374237.1|SLEB	LOC108603932|XP_017848616.1|DBUS
OG0007513	LOC115631122|XP_030383648.1|SLEB	LOC108598713|XP_017840935.1|DBUS
OG0007514	LOC115628297|XP_030380205.1|SLEB	LOC108599852|XP_033149678.1|DBUS
OG0007515	LOC115631710|XP_030384397.1|SLEB	LOC108600379|XP_017843412.1|DBUS
OG0007516	LOC115628597|XP_030380641.1|SLEB	LOC108607458|XP_017853783.2|DBUS
OG0007517	LOC115628189|XP_030380041.1|SLEB	LOC108599973|XP_017842731.1|DBUS
OG0007518	LOC115624751|XP_030375441.1|SLEB	LOC108596588|XP_017838004.1|DBUS
OG0007519	LOC115620046|XP_030369026.1|SLEB	LOC108597693|XP_017839858.1|DBUS
OG0007520	LOC115627135|XP_030378567.1|SLEB	LOC108605654|XP_017850929.1|DBUS
OG0007521	LOC115627117|XP_030378543.1|SLEB	LOC108605660|XP_017850935.1|DBUS
OG0007522	LOC115631767|XP_030384463.1|SLEB, LOC115627176|XP_030378635.1|SLEB	LOC108605909|XP_017851214.1|DBUS
OG0007523	LOC115624713|XP_030375396.1|SLEB	LOC108597402|XP_033150926.1|DBUS
OG0007524	LOC115630432|XP_030382847.1|SLEB	LOC108608517|XP_017855409.1|DBUS
OG0007525	LOC115625857|XP_030376926.1|SLEB	LOC108608409|XP_017855256.1|DBUS
OG0007526	LOC115621792|XP_030371423.1|SLEB	LOC108601645|XP_017845033.1|DBUS
OG0007527	LOC115632289|XP_030385242.1|SLEB	LOC108601141|XP_017844557.1|DBUS
OG0007528	LOC115624874|XP_030375579.1|SLEB	LOC108596237|XP_017837265.2|DBUS
OG0007529	LOC115634168|XP_030387616.1|SLEB	LOC108595268|XP_017835970.1|DBUS
OG0007530	LOC115630041|XP_030382534.1|SLEB	LOC117134677|XP_033149016.1|DBUS
