Orthogroup	SLEB.longest_only	DANA.longest_only
OG0010022	LOC115633428|XP_030386748.1|SLEB	LOC6504515|XP_001967052.2|DANA
OG0010023	LOC115626901|XP_030378271.1|SLEB	LOC6504132|XP_001964246.1|DANA
OG0010024	LOC115626916|XP_030378286.1|SLEB	LOC6504131|XP_001964245.2|DANA
OG0010025	LOC115626799|XP_030378128.1|SLEB	LOC6504677|XP_001966425.2|DANA
OG0010026	LOC115626885|XP_030378254.1|SLEB	LOC6504483|XP_001966991.2|DANA
OG0010027	LOC115626986|XP_030378362.1|SLEB	LOC6504430|XP_001966994.1|DANA
OG0010028	LOC115628672|XP_030380702.1|SLEB	LOC6505204|XP_032308011.1|DANA
OG0010029	LOC115627311|XP_030378814.1|SLEB	LOC26514132|XP_014761357.1|DANA
OG0010030	LOC115627400|XP_030378915.1|SLEB	LOC6505230|XP_001965585.1|DANA
OG0010031	LOC115627399|XP_030378914.1|SLEB	LOC6505039|XP_001965580.2|DANA
OG0010032	LOC115631877|XP_030384585.1|SLEB	LOC6496700|XP_001967356.2|DANA
OG0010033	LOC115633368|XP_030386672.1|SLEB	LOC6502371|XP_001967550.3|DANA
OG0010034	LOC115633369|XP_030386674.1|SLEB	LOC6505128|XP_032307913.1|DANA
OG0010035	LOC115633372|XP_030386676.1|SLEB	LOC6505123|XP_001965412.1|DANA
OG0010036	LOC115633373|XP_030386677.1|SLEB	LOC6505121|XP_001965414.1|DANA
OG0010037	LOC115633359|XP_030386659.1|SLEB	LOC6505131|XP_001965415.1|DANA
OG0010038	LOC115629714|XP_030382094.1|SLEB	LOC6504012|XP_001964004.1|DANA
OG0010039	LOC115622255|XP_030372014.1|SLEB	LOC6495677|XP_001959368.1|DANA
OG0010040	LOC115621175|XP_030370599.1|SLEB	LOC6497307|XP_001962352.1|DANA
OG0010041	LOC115627349|XP_030378857.1|SLEB	LOC6503759|XP_032308592.1|DANA
OG0010042	LOC115627873|XP_030379617.1|SLEB	LOC6501900|XP_001966704.3|DANA
OG0010043	LOC115628061|XP_030379881.1|SLEB	LOC6501902|XP_001966702.1|DANA
OG0010044	LOC115633231|XP_030386485.1|SLEB	LOC6504629|XP_014759766.1|DANA
OG0010045	LOC115629306|XP_030381611.1|SLEB	LOC6502247|XP_001966077.2|DANA
OG0010046	LOC115629305|XP_030381610.1|SLEB	LOC6502175|XP_001966078.1|DANA
OG0010047	LOC115627425|XP_030378958.1|SLEB	LOC6505262|XP_001965645.3|DANA
OG0010048	LOC115629884|XP_030382343.1|SLEB	LOC6503904|XP_014761113.1|DANA
OG0010049	LOC115626837|XP_030378181.1|SLEB	LOC6502234|XP_001966034.1|DANA
OG0010050	LOC115627752|XP_030379396.1|SLEB	LOC6502206|XP_001966035.1|DANA
OG0010051	LOC115629495|XP_030381831.1|SLEB	LOC6503477|XP_001964309.1|DANA
OG0010052	LOC115627667|XP_030379269.1|SLEB	LOC6504814|XP_001966386.1|DANA
OG0010053	LOC115629502|XP_030381841.1|SLEB	LOC6502177|XP_001966074.1|DANA
OG0010054	LOC115626779|XP_030378105.1|SLEB	LOC6503987|XP_001963963.2|DANA
OG0010055	LOC115627000|XP_030378375.1|SLEB	LOC6503991|XP_001963970.1|DANA
OG0010056	LOC115626980|XP_030378356.1|SLEB	LOC6502201|XP_001966044.1|DANA
OG0010057	LOC115628720|XP_030380776.1|SLEB	LOC6504793|XP_001966358.1|DANA
OG0010058	LOC115627360|XP_030378869.1|SLEB	LOC6503650|XP_032308499.1|DANA
OG0010059	LOC115627422|XP_030378951.1|SLEB	LOC6503133|XP_032308981.1|DANA
OG0010060	LOC115626993|XP_030378368.1|SLEB	LOC6504059|XP_001964096.2|DANA
OG0010062	LOC115633022|XP_030386206.1|SLEB	LOC6493783|XP_001958424.1|DANA
OG0010063	LOC115632709|XP_030385811.1|SLEB	LOC6506948|XP_032310670.1|DANA
OG0010064	LOC115632242|XP_030385165.1|SLEB	LOC6506939|XP_001956945.1|DANA
OG0010065	LOC115622875|XP_030372825.1|SLEB	LOC6493331|XP_001957537.1|DANA
OG0010066	LOC115628410|XP_030380358.1|SLEB	LOC6507599|XP_001955978.2|DANA
OG0010067	LOC115632878|XP_030386013.1|SLEB	LOC6507494|XP_001955891.2|DANA
OG0010068	LOC115623243|XP_030373361.1|SLEB	LOC6493056|XP_001956962.1|DANA
OG0010069	LOC115622135|XP_030371853.1|SLEB	LOC6507583|XP_001955949.1|DANA
OG0010070	LOC115632519|XP_030385574.1|SLEB	LOC26515410|XP_014765727.1|DANA
OG0010071	LOC115627744|XP_030379379.1|SLEB	LOC116655776|XP_032309936.1|DANA
OG0010072	LOC115623169|XP_030373245.1|SLEB	LOC6493346|XP_032310698.1|DANA
OG0010073	LOC115622835|XP_030372774.1|SLEB	LOC6493348|XP_001957571.1|DANA
OG0010074	LOC115627331|XP_030378836.1|SLEB	LOC6504019|XP_001964016.1|DANA
OG0010075	LOC115632593|XP_030385677.1|SLEB	LOC26515307|XP_014765718.2|DANA
OG0010076	LOC115624618|XP_030375228.1|SLEB	LOC6493302|XP_001957483.1|DANA
OG0010077	LOC115632628|XP_030385718.1|SLEB	LOC6506816|XP_001957181.1|DANA
OG0010078	LOC115632626|XP_030385715.1|SLEB	LOC6493164|XP_001957182.1|DANA
OG0010079	LOC115632618|XP_030385706.1|SLEB	LOC6493174|XP_001957199.2|DANA
OG0010080	LOC115622462|XP_030372267.1|SLEB	LOC6507329|XP_001956232.1|DANA
OG0010081	LOC115633031|XP_030386232.1|SLEB	LOC26513834|XP_032310820.1|DANA
OG0010082	LOC115623201|XP_030373285.1|SLEB	LOC6493138|XP_001957128.1|DANA
OG0010083	LOC115632807|XP_030385919.1|SLEB	LOC6507822|XP_001956416.1|DANA
OG0010084	LOC115633123|XP_030386375.1|SLEB	LOC6507812|XP_001956393.1|DANA
OG0010085	LOC115632846|XP_030385963.1|SLEB	LOC6506099|XP_001958553.2|DANA
OG0010086	LOC115632852|XP_030385971.1|SLEB	LOC6507820|XP_001956413.1|DANA
OG0010087	LOC115622148|XP_030371874.1|SLEB	LOC6506680|XP_001957427.1|DANA
OG0010088	LOC115624918|XP_030375628.1|SLEB	LOC6507271|XP_001956351.1|DANA
OG0010089	LOC115627980|XP_030379736.1|SLEB	LOC6507895|XP_001956542.1|DANA
OG0010090	LOC115627974|XP_030379729.1|SLEB	LOC6505471|XP_001966246.1|DANA
OG0010091	LOC115621501|XP_030371029.1|SLEB	LOC6500280|XP_001952881.1|DANA
OG0010092	LOC115621544|XP_030371069.1|SLEB	LOC26514956|XP_014760184.1|DANA
OG0010095	LOC115625544|XP_030376481.1|SLEB	LOC26514989|XP_032312170.1|DANA
OG0010096	LOC115628868|XP_030380984.1|SLEB	LOC6503020|XP_001963393.2|DANA
OG0010097	LOC115627406|XP_030378921.1|SLEB	LOC6504726|XP_001966322.2|DANA
OG0010098	LOC115626280|XP_030377462.1|SLEB	LOC6497120|XP_001962717.1|DANA
OG0010099	LOC115631470|XP_030384083.1|SLEB	LOC6497468|XP_001962019.1|DANA
OG0010100	LOC115622696|XP_030372584.1|SLEB	LOC6506619|XP_001957530.1|DANA
OG0010101	LOC115632372|XP_030385351.1|SLEB	LOC6506145|XP_001958461.1|DANA
OG0010102	LOC115624843|XP_030375546.1|SLEB	LOC6507794|XP_001956359.1|DANA
OG0010103	LOC115624917|XP_030375627.1|SLEB	LOC6507272|XP_001956350.1|DANA
OG0010104	LOC115624979|XP_030375694.1|SLEB	LOC6507299|XP_001956291.2|DANA
OG0010105	LOC115632303|XP_030385265.1|SLEB	LOC6498042|XP_001961954.2|DANA
OG0010107	LOC115634637|XP_030388353.1|SLEB	LOC6494701|XP_001959828.1|DANA
OG0010108	LOC115632012|XP_030384849.1|SLEB	LOC6496047|XP_001960113.1|DANA
OG0010111	LOC115621491|XP_030371019.1|SLEB	LOC6499063|XP_014765889.1|DANA
OG0010112	LOC115620995|XP_030370375.1|SLEB	LOC6500178|XP_001953077.1|DANA
OG0010113	LOC115628894|XP_030381012.1|SLEB	LOC6504734|XP_001966300.1|DANA
OG0010114	LOC115626918|XP_030378288.1|SLEB	LOC6503044|XP_001963353.1|DANA
OG0010115	LOC115629715|XP_030382096.1|SLEB	LOC6503647|XP_001964005.1|DANA
OG0010116	LOC115627658|XP_030379259.1|SLEB	LOC6503929|XP_032308474.1|DANA
OG0010117	LOC115629301|XP_030381608.1|SLEB	LOC6502248|XP_001966080.1|DANA
OG0010118	LOC115632820|XP_030385932.1|SLEB, LOC115628889|XP_030381007.1|SLEB	LOC6504764|XP_001966307.1|DANA
OG0010119	LOC115633386|XP_030386690.1|SLEB	LOC6501868|XP_032308242.1|DANA
OG0010120	LOC115633298|XP_030386569.1|SLEB	LOC6501848|XP_001966806.1|DANA
OG0010121	LOC115627681|XP_030379284.1|SLEB	LOC6505178|XP_001965487.2|DANA
OG0010122	LOC115627292|XP_030378784.1|SLEB	LOC6501854|XP_001966794.1|DANA
OG0010123	LOC115627366|XP_030378876.1|SLEB	LOC6501827|XP_001966852.2|DANA
OG0010125	LOC115627794|XP_030379480.1|SLEB	LOC6501931|XP_001966710.1|DANA
OG0010126	LOC115626325|XP_030377530.1|SLEB	LOC6492908|XP_001961521.1|DANA
OG0010127	LOC115626060|XP_030377172.1|SLEB	LOC6505439|XP_001964905.2|DANA
OG0010128	LOC115626061|XP_030377173.1|SLEB	LOC6505432|XP_001964900.1|DANA
OG0010129	LOC115625831|XP_030376885.1|SLEB	LOC6505763|XP_001965012.1|DANA
OG0010130	LOC115626375|XP_030377591.1|SLEB	LOC6505336|XP_001964840.1|DANA
OG0010131	LOC115625813|XP_030376857.1|SLEB	LOC26515017|XP_014762397.1|DANA
OG0010132	LOC115625795|XP_030376832.1|SLEB	LOC6497066|XP_001962818.1|DANA
OG0010133	LOC115625953|XP_030377052.1|SLEB, LOC115625954|XP_030377053.1|SLEB	LOC6498437|XP_001962819.2|DANA
OG0010134	LOC115625648|XP_030376636.1|SLEB	LOC6505452|XP_001964915.1|DANA, LOC6505447|XP_001964912.1|DANA
OG0010135	LOC115628540|XP_030380561.1|SLEB	LOC6498381|XP_001962678.1|DANA
OG0010136	LOC115628563|XP_030380587.1|SLEB	LOC6497141|XP_001962676.1|DANA
OG0010137	LOC115626557|XP_030377796.1|SLEB, LOC115626556|XP_030377795.1|SLEB	LOC6498207|XP_001962297.3|DANA
OG0010138	LOC115626015|XP_030377123.1|SLEB	LOC26515279|XP_014759278.1|DANA
OG0010139	LOC115628564|XP_030380588.1|SLEB	LOC6497381|XP_001962201.1|DANA
OG0010140	LOC115631864|XP_030384573.1|SLEB	LOC6498101|XP_001962079.1|DANA
OG0010141	LOC115631786|XP_030384480.1|SLEB	LOC6496882|XP_001963214.1|DANA
OG0010142	LOC115631814|XP_030384510.1|SLEB	LOC6497995|XP_001961862.1|DANA
OG0010143	LOC115630589|XP_030383067.1|SLEB	LOC6502456|XP_014762252.1|DANA
OG0010144	LOC115623107|XP_030373173.1|SLEB	LOC6497910|XP_001961697.1|DANA
OG0010145	LOC115628608|XP_030380652.1|SLEB	LOC6497566|XP_001961802.1|DANA
OG0010146	LOC115628593|XP_030380637.1|SLEB, LOC115628584|XP_030380628.1|SLEB	LOC6497564|XP_001961808.1|DANA
OG0010147	LOC115631846|XP_030384549.1|SLEB	LOC6503381|XP_001965334.1|DANA
OG0010148	LOC115632002|XP_030384791.1|SLEB	LOC6498687|XP_014762245.1|DANA
OG0010149	LOC115631857|XP_030384563.1|SLEB	LOC6498675|XP_001963299.2|DANA
OG0010150	LOC115631871|XP_030384579.1|SLEB	LOC6497668|XP_001961604.1|DANA
OG0010151	LOC115626141|XP_030377263.1|SLEB	LOC26513694|XP_014760621.1|DANA
OG0010153	LOC115631984|XP_030384761.1|SLEB, LOC115631931|XP_030384642.1|SLEB	LOC6498192|XP_001962270.1|DANA
OG0010154	LOC115631785|XP_030384479.1|SLEB	LOC6498189|XP_032307352.1|DANA
OG0010155	LOC115631851|XP_030384555.1|SLEB	LOC6497356|XP_001962256.1|DANA
OG0010156	LOC115622944|XP_030372935.1|SLEB	LOC6493006|XP_001956840.1|DANA
OG0010157	LOC115623123|XP_030373192.1|SLEB	LOC6506464|XP_001957819.1|DANA
OG0010158	LOC115622666|XP_030372541.1|SLEB, LOC115622667|XP_030372542.1|SLEB	LOC6493459|XP_001957797.2|DANA
OG0010159	LOC115622545|XP_030372371.1|SLEB	LOC6507347|XP_001956198.1|DANA
OG0010160	LOC115627534|XP_030379096.1|SLEB	LOC6507010|XP_001956831.2|DANA
OG0010161	LOC115632625|XP_030385713.1|SLEB	LOC6493166|XP_001957184.1|DANA
OG0010163	LOC115632961|XP_030386121.1|SLEB	LOC6502722|XP_001964365.2|DANA, LOC6506924|XP_001956981.1|DANA
OG0010164	LOC115633087|XP_030386324.1|SLEB	LOC6493419|XP_001957713.1|DANA
OG0010165	LOC115632934|XP_030386087.1|SLEB	LOC6493775|XP_001958410.1|DANA
OG0010166	LOC115632749|XP_030385857.1|SLEB, LOC115632757|XP_030385864.1|SLEB	LOC6507282|XP_001956320.1|DANA
OG0010169	LOC115622246|XP_030372004.1|SLEB	LOC6507164|XP_001956560.2|DANA
OG0010170	LOC115622307|XP_030372072.1|SLEB	LOC6493687|XP_001958240.1|DANA
OG0010171	LOC115622304|XP_030372068.1|SLEB	LOC6493688|XP_001958241.1|DANA
OG0010172	LOC115628739|XP_030380803.1|SLEB	LOC6506338|XP_001958074.1|DANA
OG0010173	LOC115634703|XP_030388442.1|SLEB, LOC115622221|XP_030371982.1|SLEB	LOC6495764|XP_001959526.1|DANA
OG0010174	LOC115623404|XP_030373577.1|SLEB	LOC6496108|XP_001960243.1|DANA
OG0010175	LOC115624775|XP_030375467.1|SLEB	LOC6494471|XP_001960267.1|DANA
OG0010176	LOC115624958|XP_030375672.1|SLEB	LOC6494482|XP_001960249.1|DANA
OG0010177	LOC115630316|XP_030382717.1|SLEB	LOC6496026|XP_001960071.1|DANA
OG0010178	LOC115633690|XP_030387010.1|SLEB, LOC115625121|XP_030375896.1|SLEB	LOC6494127|XP_001960912.1|DANA
OG0010179	LOC115623196|XP_030373279.1|SLEB	LOC6493718|XP_001958298.1|DANA
OG0010180	LOC115633942|XP_030387323.1|SLEB	LOC6493659|XP_001958174.2|DANA
OG0010181	LOC115633943|XP_030387320.1|SLEB	LOC6506139|XP_001958476.1|DANA
OG0010182	LOC115634008|XP_030387395.1|SLEB	LOC116654705|XP_032306536.1|DANA
OG0010183	LOC115634367|XP_030387890.1|SLEB	LOC6495585|XP_001959150.3|DANA
OG0010184	LOC115634737|XP_030388485.1|SLEB	LOC26515009|XP_014764072.1|DANA
OG0010185	LOC115634738|XP_030388486.1|SLEB	LOC6494218|XP_014762672.1|DANA
OG0010186	LOC115622895|XP_030372871.1|SLEB	LOC6507804|XP_001956382.1|DANA
OG0010187	LOC115631665|XP_030384341.1|SLEB	LOC6495294|XP_032306468.1|DANA
OG0010188	LOC115620736|XP_030369985.1|SLEB	LOC6502510|XP_001960899.2|DANA
OG0010189	LOC115633734|XP_030387070.1|SLEB	LOC6494670|XP_001959895.2|DANA
OG0010190	LOC115627019|XP_030378408.1|SLEB	LOC6495265|XP_001958736.1|DANA
OG0010191	LOC115633820|XP_030387170.1|SLEB	LOC6495279|XP_001958712.1|DANA
OG0010192	LOC115634321|XP_030387840.1|SLEB	LOC26514985|XP_014764068.1|DANA
OG0010193	LOC115633761|XP_030387096.1|SLEB	LOC6496514|XP_032306346.1|DANA
OG0010194	LOC115622271|XP_030372033.1|SLEB	LOC6507888|XP_001956530.1|DANA
OG0010195	LOC115623037|XP_030373074.1|SLEB	LOC6507185|XP_001956526.2|DANA
OG0010196	LOC115626483|XP_030377732.1|SLEB	LOC6494779|XP_001959686.1|DANA
OG0010197	LOC115631934|XP_030384648.1|SLEB	LOC6494851|XP_001959552.2|DANA
OG0010198	LOC115621694|XP_030371265.1|SLEB	LOC6495976|XP_014763570.1|DANA
OG0010199	LOC115626898|XP_030378267.1|SLEB	LOC6495819|XP_001959652.1|DANA
OG0010200	LOC115633431|XP_030386753.1|SLEB	LOC6494310|XP_001960560.2|DANA
OG0010201	LOC115627634|XP_030379233.1|SLEB	LOC6496452|XP_032306494.1|DANA
OG0010202	LOC115624750|XP_030375438.1|SLEB	LOC6495111|XP_001959029.1|DANA
OG0010203	LOC115632513|XP_030385567.1|SLEB	LOC6494950|XP_014763083.1|DANA
OG0010204	LOC115634031|XP_030387432.1|SLEB	LOC6495161|XP_001958934.1|DANA
OG0010205	LOC115624622|XP_030375235.1|SLEB	LOC6494513|XP_001960196.1|DANA
OG0010206	LOC115624914|XP_030375623.1|SLEB	LOC6494453|XP_032306063.1|DANA
OG0010207	LOC115634294|XP_030387806.1|SLEB	LOC6494200|XP_001960766.1|DANA
OG0010208	LOC115634443|XP_030388012.1|SLEB	LOC6496229|XP_001960496.1|DANA
OG0010209	LOC115624293|XP_030374781.1|SLEB	LOC6496230|XP_001960497.3|DANA
OG0010210	LOC115625265|XP_030376130.1|SLEB	LOC6494338|XP_001960504.1|DANA
OG0010211	LOC115631170|XP_030383723.1|SLEB	LOC6496277|XP_001960592.1|DANA
OG0010212	LOC115624901|XP_030375610.1|SLEB	LOC6494468|XP_001960274.1|DANA
OG0010213	LOC115624827|XP_030375533.1|SLEB	LOC6496124|XP_001960277.2|DANA
OG0010214	LOC115624559|XP_030375147.1|SLEB	LOC6494463|XP_001960282.1|DANA
OG0010215	LOC115634420|XP_030387987.1|SLEB	LOC6496014|XP_001960041.1|DANA
OG0010216	LOC115619965|XP_030368860.1|SLEB	LOC6495680|XP_001959372.1|DANA
OG0010217	LOC115634063|XP_030387469.1|SLEB	LOC6496142|XP_001960328.2|DANA
OG0010218	LOC115633826|XP_030387174.1|SLEB	LOC6496146|XP_001960332.1|DANA
OG0010219	LOC115634247|XP_030387701.1|SLEB	LOC6494424|XP_001960347.1|DANA
OG0010220	LOC115630240|XP_030382648.1|SLEB	LOC6494282|XP_001960609.1|DANA
OG0010221	LOC115634076|XP_030387482.1|SLEB	LOC6494284|XP_001960607.1|DANA
OG0010222	LOC115622146|XP_030371877.1|SLEB	LOC6494880|XP_001959499.2|DANA
OG0010223	LOC115621933|XP_030371677.1|SLEB	LOC26514212|XP_014763989.1|DANA
OG0010224	LOC115634423|XP_030387990.1|SLEB	LOC6495497|XP_001958979.1|DANA
OG0010225	LOC115624090|XP_030374540.1|SLEB	LOC6500018|XP_001953391.2|DANA
OG0010226	LOC115624116|XP_030374570.1|SLEB	LOC6500454|XP_032305492.1|DANA
OG0010227	LOC115623359|XP_030373504.1|SLEB	LOC26513947|XP_032312252.1|DANA
OG0010228	LOC115624167|XP_030374624.1|SLEB	LOC6500118|XP_001953187.1|DANA
OG0010229	LOC115624362|XP_030374881.1|SLEB	LOC6501246|XP_001954841.1|DANA, LOC6501245|XP_001954840.1|DANA
OG0010230	LOC115624170|XP_030374627.1|SLEB	LOC6501242|XP_001954836.1|DANA
OG0010232	LOC115621886|XP_030371574.1|SLEB	LOC26515303|XP_014767411.1|DANA
OG0010233	LOC115620361|XP_030369425.1|SLEB	LOC6506020|XP_001964787.1|DANA
OG0010234	LOC115620953|XP_030370329.1|SLEB	LOC26515464|XP_014767428.1|DANA
OG0010235	LOC115620696|XP_030369926.1|SLEB	LOC6505524|XP_001964764.1|DANA, LOC6505523|XP_001964765.1|DANA, LOC6505522|XP_001964766.1|DANA
OG0010236	LOC115622027|XP_030371745.1|SLEB	LOC6499022|XP_001955496.2|DANA
OG0010237	LOC115620870|XP_030370203.1|SLEB	LOC26514288|XP_032310147.1|DANA
OG0010238	LOC115624178|XP_030374633.1|SLEB	LOC6501010|XP_001954371.2|DANA
OG0010239	LOC115621401|XP_030370905.1|SLEB	LOC6500847|XP_001954028.2|DANA
OG0010240	LOC115626128|XP_030377241.1|SLEB	LOC6502418|XP_001962762.1|DANA
OG0010241	LOC115620826|XP_030370117.1|SLEB	LOC116655331|XP_032308947.1|DANA
OG0010242	LOC115621472|XP_030370991.1|SLEB	LOC6500785|XP_001953915.1|DANA, LOC6500784|XP_001953914.1|DANA
OG0010243	LOC115621548|XP_030371076.1|SLEB	LOC6500569|XP_032305460.1|DANA
OG0010244	LOC115625466|XP_030376374.1|SLEB	LOC6500646|XP_001953640.1|DANA
OG0010245	LOC115624262|XP_030374746.1|SLEB	LOC6500602|XP_001953544.1|DANA
OG0010246	LOC115621956|XP_030371663.1|SLEB	LOC6500160|XP_001953111.1|DANA
OG0010247	LOC115621248|XP_030370700.1|SLEB	LOC6502686|XP_001955425.1|DANA
OG0010248	LOC115620390|XP_030369457.1|SLEB	LOC6499675|XP_032312090.1|DANA
OG0010249	LOC115624103|XP_030374555.1|SLEB	LOC6501167|XP_001954684.2|DANA
OG0010251	LOC115622034|XP_030371761.1|SLEB	LOC6501093|XP_001954539.1|DANA
OG0010253	LOC115634636|XP_030388352.1|SLEB	LOC6495909|XP_001959837.1|DANA
OG0010254	LOC115630536|XP_030383005.1|SLEB	LOC6494706|XP_001959818.2|DANA
OG0010255	LOC115631105|XP_030383622.1|SLEB	LOC6505245|XP_032307970.1|DANA, LOC6505022|XP_001965615.1|DANA
OG0010256	LOC115623789|XP_030374191.1|SLEB	LOC6503779|XP_001963762.2|DANA
OG0010258	LOC115623109|XP_030373175.1|SLEB	LOC6506696|XP_001957399.1|DANA
OG0010259	LOC115623146|XP_030373215.1|SLEB	LOC26514829|XP_014765669.1|DANA
OG0010260	LOC115626550|XP_030377788.1|SLEB	LOC6498355|XP_001962615.2|DANA
OG0010267	LOC115622760|XP_030372675.1|SLEB	LOC6507562|XP_032309965.1|DANA
OG0010272	LOC115634578|XP_030388269.1|SLEB	LOC6494032|XP_001961112.1|DANA
OG0010275	LOC115620776|XP_030370045.1|SLEB	LOC6501399|XP_032309563.1|DANA
OG0010276	LOC115627388|XP_030378902.1|SLEB	LOC6501990|XP_001966828.2|DANA
OG0010277	LOC115621364|XP_030370849.1|SLEB	LOC6499813|XP_001953859.1|DANA
OG0010280	LOC115629808|XP_030382236.1|SLEB	LOC6505030|XP_001965600.1|DANA
OG0010281	LOC115623214|XP_030373313.1|SLEB	LOC6493107|XP_001957059.2|DANA
OG0010282	LOC115621572|XP_030371119.1|SLEB	LOC6499077|XP_001955351.1|DANA
OG0010284	LOC115620543|XP_030369686.1|SLEB	LOC6505918|XP_001964616.1|DANA
OG0010287	LOC115620794|XP_030370074.1|SLEB	LOC6501215|XP_001954779.1|DANA
OG0010289	LOC115621875|XP_030371561.1|SLEB	LOC6499246|XP_001955033.1|DANA
OG0010290	LOC115625618|XP_030376619.1|SLEB	LOC26514753|XP_014767334.1|DANA
OG0010291	LOC115620265|XP_030369283.1|SLEB	LOC6505970|XP_001964702.1|DANA
OG0010292	LOC115621432|XP_030370944.1|SLEB	LOC6500769|XP_001953885.1|DANA
OG0010293	LOC115631256|XP_030383829.1|SLEB	LOC6498092|XP_001962065.2|DANA
OG0010294	LOC115626135|XP_030377253.1|SLEB	LOC6497150|XP_001962661.2|DANA
OG0010296	LOC115619957|XP_030368847.1|SLEB	LOC6496496|XP_032306213.1|DANA
OG0010298	LOC115633938|XP_030387316.1|SLEB	LOC6494549|XP_001960125.1|DANA
OG0010299	LOC115634366|XP_030387888.1|SLEB	LOC6496484|XP_014763855.2|DANA
OG0010301	LOC115623405|XP_030373574.1|SLEB	LOC6499442|XP_001954633.1|DANA, LOC26513703|XP_014767201.1|DANA
OG0010303	LOC115633910|XP_030387278.1|SLEB	LOC6494909|XP_001959443.1|DANA
OG0010306	LOC115629188|XP_030381448.1|SLEB	LOC6505313|XP_001965744.1|DANA
OG0010307	LOC115628841|XP_030380942.1|SLEB	LOC6504748|XP_014759797.1|DANA
OG0010308	LOC115629809|XP_030382237.1|SLEB	LOC6505033|XP_001965597.1|DANA
OG0010309	LOC115627379|XP_030378892.1|SLEB	LOC26514311|XP_014765603.1|DANA
OG0010311	LOC115629146|XP_030381362.1|SLEB	LOC6498796|XP_032308088.1|DANA
OG0010314	LOC115627401|XP_030378916.1|SLEB	LOC6505229|XP_001965584.2|DANA
OG0010315	LOC115627967|XP_030379721.1|SLEB	LOC6501901|XP_001966703.1|DANA
OG0010316	LOC115633866|XP_030387221.1|SLEB	LOC6496422|XP_001960884.2|DANA
OG0010317	LOC115626796|XP_030378123.1|SLEB	LOC6504055|XP_001964090.1|DANA
OG0010318	LOC115629266|XP_030381550.1|SLEB	LOC6504073|XP_001964122.2|DANA
OG0010319	LOC115630248|XP_030382651.1|SLEB	LOC6504866|XP_001966477.1|DANA
OG0010320	LOC115626893|XP_030378262.1|SLEB	LOC6502999|XP_032308955.1|DANA
OG0010323	LOC115633096|XP_030386337.1|SLEB	LOC6507379|XP_014765192.1|DANA
OG0010329	LOC115632616|XP_030385704.1|SLEB	LOC6493175|XP_032310761.1|DANA
OG0010330	LOC115622303|XP_030372067.1|SLEB	LOC6493689|XP_001958242.1|DANA
OG0010331	LOC115622293|XP_030372057.1|SLEB	LOC6507208|XP_032309925.1|DANA
OG0010333	LOC115629000|XP_030381146.1|SLEB	LOC6496999|XP_001962959.1|DANA
OG0010334	LOC115631188|XP_030383739.1|SLEB	LOC6506043|XP_001965089.1|DANA
OG0010335	LOC115629209|XP_030381469.1|SLEB	LOC6505312|XP_001965741.2|DANA
OG0010336	LOC115627812|XP_030379503.1|SLEB	LOC6504124|XP_001964234.2|DANA
OG0010337	LOC115621207|XP_030370648.1|SLEB	LOC6503570|XP_001964139.1|DANA
OG0010338	LOC115627227|XP_030378710.1|SLEB	LOC6504594|XP_001966563.1|DANA
OG0010339	LOC115620189|XP_030369179.1|SLEB	LOC6506799|XP_001957219.2|DANA
OG0010340	LOC115629211|XP_030381473.1|SLEB	LOC6503661|XP_001963980.1|DANA
OG0010341	LOC115626874|XP_030378245.1|SLEB	LOC6503660|XP_001963982.1|DANA
OG0010342	LOC115629712|XP_030382092.1|SLEB	LOC6502171|XP_032309373.1|DANA
OG0010343	LOC115629746|XP_030382141.1|SLEB	LOC6502255|XP_001966091.1|DANA
OG0010344	LOC115629333|XP_030381641.1|SLEB	LOC6502154|XP_001966113.1|DANA
OG0010345	LOC115628905|XP_030381023.1|SLEB	LOC6503122|XP_001963463.2|DANA
OG0010346	LOC115629167|XP_030381399.1|SLEB	LOC6504810|XP_001966381.1|DANA
OG0010349	LOC115629520|XP_030381859.1|SLEB	LOC6504169|XP_001964307.3|DANA
OG0010350	LOC115629757|XP_030382158.1|SLEB	LOC6503471|XP_032308696.1|DANA
OG0010351	LOC115628884|XP_030381000.1|SLEB	LOC6503073|XP_001963377.1|DANA
OG0010352	LOC115629740|XP_030382135.1|SLEB	LOC6504057|XP_001964093.3|DANA
OG0010353	LOC115633385|XP_030386689.1|SLEB	LOC6501870|XP_001966773.1|DANA
OG0010354	LOC115629163|XP_030381397.1|SLEB	LOC6502353|XP_001967544.1|DANA
OG0010355	LOC115627387|XP_030378900.1|SLEB	LOC6503894|XP_001963799.3|DANA
OG0010357	LOC115630088|XP_030382575.1|SLEB	LOC6504464|XP_001966953.1|DANA
OG0010358	LOC115633426|XP_030386746.1|SLEB	LOC6504988|XP_001965681.1|DANA
OG0010359	LOC115627935|XP_030379688.1|SLEB	LOC6504807|XP_032309091.1|DANA
OG0010360	LOC115627945|XP_030379698.1|SLEB	LOC6504804|XP_001966376.1|DANA
OG0010361	LOC115627908|XP_030379663.1|SLEB	LOC6504698|XP_001966375.1|DANA
OG0010362	LOC115627233|XP_030378715.1|SLEB	LOC6504797|XP_001966361.1|DANA
OG0010363	LOC115633406|XP_030386709.1|SLEB	LOC6501968|XP_001966783.1|DANA
