Orthogroup	SLEB.longest_only	DMAU.longest_only
OG0008056	LOC115626828|XP_030378169.1|SLEB	LOC117148049|XP_033171125.1|DMAU
OG0008057	LOC115624079|XP_030374529.1|SLEB	LOC117144159|XP_033165082.1|DMAU
OG0008058	LOC115621854|XP_030371532.1|SLEB	LOC117145970|XP_033167762.1|DMAU
OG0008059	LOC115625043|XP_030375752.1|SLEB	LOC117144162|XP_033165088.1|DMAU
OG0008060	LOC115624109|XP_030374562.1|SLEB	LOC117143217|XP_033163657.1|DMAU
OG0008061	LOC115626826|XP_030378167.1|SLEB	LOC117146413|XP_033168504.1|DMAU
OG0008062	LOC115629926|XP_030382391.1|SLEB	LOC117147659|XP_033170527.1|DMAU
OG0008063	LOC115620829|XP_030370119.1|SLEB	LOC117144841|XP_033166128.1|DMAU
OG0008064	LOC115627849|XP_030379568.1|SLEB	LOC117147984|XP_033171026.1|DMAU
OG0008065	LOC115629321|XP_030381630.1|SLEB	LOC117147136|XP_033169805.1|DMAU
OG0008066	LOC115627711|XP_030379319.1|SLEB	LOC117148726|XP_033172169.1|DMAU
OG0008067	LOC115633307|XP_030386590.1|SLEB	LOC117146527|XP_033168686.1|DMAU
OG0008068	LOC115627869|XP_030379612.1|SLEB	LOC117148219|XP_033171400.1|DMAU
OG0008069	LOC115621137|XP_030370550.1|SLEB	LOC117143576|XP_033164211.1|DMAU
OG0008070	LOC115621094|XP_030370488.1|SLEB	LOC117142636|XP_033162632.1|DMAU
OG0008071	LOC115629672|XP_030382050.1|SLEB	LOC117147145|XP_033169814.1|DMAU
OG0008072	LOC115629118|XP_030381306.1|SLEB	LOC117146652|XP_033168878.1|DMAU
OG0008073	LOC115633380|XP_030386684.1|SLEB	LOC117148863|XP_033172423.1|DMAU
OG0008074	LOC115629786|XP_030382201.1|SLEB	LOC117148864|XP_033172426.1|DMAU
OG0008075	LOC115624898|XP_030375605.1|SLEB	LOC117136993|XP_033154060.1|DMAU
OG0008076	LOC115628058|XP_030379879.1|SLEB	LOC117148678|XP_033172107.1|DMAU
OG0008077	LOC115625254|XP_030376108.1|SLEB	LOC117145159|XP_033166597.1|DMAU
OG0008078	LOC115629342|XP_030381651.1|SLEB	LOC117147061|XP_033169709.1|DMAU
OG0008079	LOC115629945|XP_030382414.1|SLEB	LOC117148481|XP_033171748.1|DMAU
OG0008080	LOC115627903|XP_030379658.1|SLEB	LOC117148682|XP_033172113.1|DMAU
OG0008081	LOC115630038|XP_030382532.1|SLEB	LOC117148160|XP_033171285.1|DMAU
OG0008082	LOC115622052|XP_030371787.1|SLEB	LOC117144941|XP_033166286.1|DMAU
OG0008083	LOC115623449|XP_030373660.1|SLEB	LOC117145763|XP_033167420.1|DMAU
OG0008084	LOC115620753|XP_030370007.1|SLEB	LOC117145277|XP_033166756.1|DMAU
OG0008085	LOC115621609|XP_030371162.1|SLEB	LOC117143820|XP_033164556.1|DMAU
OG0008086	LOC115623429|XP_030373618.1|SLEB	LOC117145760|XP_033167415.1|DMAU
OG0008087	LOC115627461|XP_030378992.1|SLEB	LOC117147451|XP_033170224.1|DMAU
OG0008088	LOC115627134|XP_030378566.1|SLEB	LOC117146825|XP_033169269.1|DMAU
OG0008089	LOC115633055|XP_030386260.1|SLEB	LOC117141930|XP_033161559.1|DMAU
OG0008090	LOC115628721|XP_030380777.1|SLEB	LOC117146484|XP_033168615.1|DMAU
OG0008091	LOC115620525|XP_030369652.1|SLEB	LOC117145950|XP_033167724.1|DMAU
OG0008092	LOC115623833|XP_030374238.1|SLEB	LOC117142610|XP_033162583.1|DMAU
OG0008093	LOC115626952|XP_030378328.1|SLEB	LOC117146930|XP_033169465.1|DMAU
OG0008094	LOC115631819|XP_030384516.1|SLEB	LOC117140167|XP_033158868.1|DMAU
OG0008095	LOC115624375|XP_030374936.1|SLEB	LOC117143246|XP_033163698.1|DMAU
OG0008096	LOC115627282|XP_030378773.1|SLEB	LOC117148474|XP_033171740.1|DMAU
OG0008097	LOC115627143|XP_030378580.1|SLEB	LOC117148754|XP_033172236.1|DMAU
OG0008098	LOC115632111|XP_030384964.1|SLEB	LOC117140770|XP_033159743.1|DMAU
OG0008099	LOC115632569|XP_030385649.1|SLEB	LOC117139644|XP_033157994.1|DMAU
OG0008100	LOC115623737|XP_030374108.1|SLEB	LOC117143142|XP_033163527.1|DMAU
OG0008101	LOC115629775|XP_030382190.1|SLEB	LOC117146785|XP_033169210.1|DMAU
OG0008102	LOC115624081|XP_030374531.1|SLEB	LOC117143182|XP_033163591.1|DMAU
OG0008103	LOC115629657|XP_030382031.1|SLEB	LOC117148063|XP_033171145.1|DMAU
OG0008104	LOC115624725|XP_030375408.1|SLEB	LOC117141108|XP_033160320.1|DMAU
OG0008105	LOC115621590|XP_030371140.1|SLEB	LOC117142526|XP_033162462.1|DMAU
OG0008106	LOC115632373|XP_030385353.1|SLEB	LOC117140550|XP_033159436.1|DMAU
OG0008107	LOC115624077|XP_030374527.1|SLEB	LOC117145253|XP_033166726.1|DMAU
OG0008108	LOC115629662|XP_030382037.1|SLEB	LOC117147707|XP_033170587.1|DMAU
OG0008109	LOC115626705|XP_030377999.1|SLEB	LOC117147468|XP_033170249.1|DMAU
OG0008110	LOC115626788|XP_030378114.1|SLEB	LOC117147181|XP_033169873.1|DMAU
OG0008111	LOC115626867|XP_030378233.1|SLEB	LOC117148660|XP_033172064.1|DMAU
OG0008112	LOC115627344|XP_030378850.1|SLEB	LOC117146725|XP_033169053.1|DMAU
OG0008113	LOC115629262|XP_030381544.1|SLEB	LOC117147908|XP_033170908.1|DMAU
OG0008114	LOC115629309|XP_030381615.1|SLEB	LOC117147907|XP_033170907.1|DMAU
OG0008115	LOC115629762|XP_030382173.1|SLEB	LOC117148561|XP_033171895.1|DMAU
OG0008116	LOC115627707|XP_030379310.1|SLEB	LOC117146547|XP_033168734.1|DMAU
OG0008117	LOC115629595|XP_030381947.1|SLEB	LOC117148011|XP_033171062.1|DMAU
OG0008118	LOC115627009|XP_030378389.1|SLEB	LOC117148664|XP_033172068.1|DMAU
OG0008119	LOC115627186|XP_030378649.1|SLEB	LOC117148269|XP_033171474.1|DMAU
OG0008121	LOC115630951|XP_030383386.1|SLEB	LOC117136157|XP_033152771.1|DMAU
OG0008122	LOC115633206|XP_030386447.1|SLEB	LOC117148505|XP_033171799.1|DMAU
OG0008123	LOC115629339|XP_030381647.1|SLEB	LOC117147616|XP_033170464.1|DMAU
OG0008124	LOC115626684|XP_030377972.1|SLEB	LOC117147039|XP_033169658.1|DMAU
OG0008125	LOC115629348|XP_030381657.1|SLEB	LOC117147455|XP_033170231.1|DMAU
OG0008126	LOC115628678|XP_030380712.1|SLEB	LOC117148212|XP_033171392.1|DMAU
OG0008127	LOC115633210|XP_030386456.1|SLEB	LOC117148623|XP_033172005.1|DMAU
OG0008128	LOC115633284|XP_030386553.1|SLEB	LOC117148714|XP_033172154.1|DMAU
OG0008129	LOC115626790|XP_030378116.1|SLEB	LOC117148641|XP_033172032.1|DMAU
OG0008130	LOC115627183|XP_030378646.1|SLEB	LOC117147523|XP_033170331.1|DMAU
OG0008131	LOC115629700|XP_030382078.1|SLEB	LOC117147847|XP_033170812.1|DMAU
OG0008132	LOC115625175|XP_030375997.1|SLEB	LOC117145444|XP_033166994.1|DMAU
OG0008133	LOC115627196|XP_030378670.1|SLEB	LOC117148127|XP_033171242.1|DMAU
OG0008134	LOC115628768|XP_030380843.1|SLEB	LOC117147023|XP_033169603.1|DMAU
OG0008135	LOC115623427|XP_030373614.1|SLEB	LOC117142844|XP_033162968.1|DMAU
OG0008136	LOC115630761|XP_030383276.1|SLEB	LOC117150277|XP_033172979.1|DMAU
OG0008137	LOC115627296|XP_030378789.1|SLEB	LOC117148378|XP_033171626.1|DMAU
OG0008138	LOC115632368|XP_030385345.1|SLEB	LOC117140606|XP_033159507.1|DMAU
OG0008139	LOC115633762|XP_030387097.1|SLEB	LOC117137133|XP_033154323.1|DMAU
OG0008140	LOC115629320|XP_030381629.1|SLEB	LOC117147458|XP_033170239.1|DMAU
OG0008141	LOC115627350|XP_030378858.1|SLEB	LOC117146948|XP_033169494.1|DMAU
OG0008142	LOC115627321|XP_030378823.1|SLEB	LOC117147977|XP_033171018.1|DMAU
OG0008143	LOC115627152|XP_030378591.1|SLEB	LOC117148537|XP_033171852.1|DMAU
OG0008144	LOC115625528|XP_030376466.1|SLEB	LOC117138503|XP_033156526.1|DMAU
OG0008145	LOC115626755|XP_030378070.1|SLEB	LOC117147075|XP_033169726.1|DMAU
OG0008146	LOC115629674|XP_030382053.1|SLEB	LOC117146973|XP_033169533.1|DMAU
OG0008147	LOC115629677|XP_030382055.1|SLEB	LOC117146964|XP_033169520.1|DMAU
OG0008148	LOC115629384|XP_030381697.1|SLEB	LOC117148786|XP_033172288.1|DMAU
OG0008149	LOC115621762|XP_030371354.1|SLEB, LOC115629874|XP_030382331.1|SLEB	LOC117147245|XP_033169954.1|DMAU
OG0008150	LOC115626806|XP_030378136.1|SLEB	LOC117147307|XP_033170046.1|DMAU
OG0008151	LOC115627643|XP_030379237.1|SLEB	LOC117148628|XP_033172012.1|DMAU
OG0008152	LOC115627374|XP_030378886.1|SLEB	LOC117148704|XP_033172137.1|DMAU
OG0008153	LOC115628679|XP_030380716.1|SLEB	LOC117136312|XP_033153051.1|DMAU
OG0008154	LOC115633124|XP_030386376.1|SLEB	LOC117141812|XP_033161356.1|DMAU
OG0008155	LOC115622331|XP_030372101.1|SLEB	LOC117139686|XP_033158063.1|DMAU
OG0008156	LOC115621201|XP_030370640.1|SLEB	LOC117146075|XP_033167910.1|DMAU
OG0008157	LOC115620821|XP_030370111.1|SLEB	LOC117144684|XP_033165898.1|DMAU
OG0008158	LOC115626871|XP_030378239.1|SLEB	LOC117147239|XP_033169944.1|DMAU
OG0008159	LOC115623280|XP_030373423.1|SLEB	LOC117141737|XP_033161248.1|DMAU
OG0008160	LOC115634266|XP_030387752.1|SLEB	LOC117135436|XP_033151493.1|DMAU
OG0008161	LOC115627838|XP_030379543.1|SLEB	LOC117140122|XP_033158776.1|DMAU
OG0008162	LOC115627145|XP_030378583.1|SLEB	LOC117148113|XP_033171223.1|DMAU
OG0008163	LOC115632105|XP_030384948.1|SLEB	LOC117141879|XP_033161459.1|DMAU
OG0008164	LOC115627563|XP_030379144.1|SLEB	LOC117148263|XP_033171460.1|DMAU
OG0008165	LOC115629941|XP_030382410.1|SLEB	LOC117147477|XP_033170264.1|DMAU
OG0008166	LOC115629940|XP_030382407.1|SLEB	LOC117146771|XP_033169180.1|DMAU
OG0008167	LOC115628010|XP_030379793.1|SLEB	LOC117147448|XP_033170222.1|DMAU
OG0008168	LOC115627893|XP_030379645.1|SLEB	LOC117147654|XP_033170520.1|DMAU
OG0008169	LOC115626774|XP_030378097.1|SLEB	LOC117146357|XP_033168399.1|DMAU
OG0008170	LOC115624541|XP_030375126.1|SLEB	LOC117137154|XP_033154355.1|DMAU
OG0008171	LOC115626722|XP_030378025.1|SLEB	LOC117148795|XP_033172299.1|DMAU
OG0008172	LOC115623861|XP_030374266.1|SLEB	LOC117144327|XP_033165331.1|DMAU
OG0008173	LOC115628549|XP_030380570.1|SLEB	LOC117137797|XP_033155363.1|DMAU
OG0008174	LOC115633678|XP_030386992.1|SLEB	LOC117136076|XP_033152620.1|DMAU
OG0008175	LOC115627256|XP_030378743.1|SLEB	LOC117147822|XP_033170768.1|DMAU
OG0008176	LOC115627154|XP_030378593.1|SLEB	LOC117148475|XP_033171741.1|DMAU
OG0008177	LOC115627575|XP_030379157.1|SLEB	LOC117148934|XP_033172550.1|DMAU
OG0008178	LOC115626667|XP_030377949.1|SLEB	LOC117147373|XP_033170133.1|DMAU
OG0008179	LOC115627195|XP_030378669.1|SLEB	LOC117147661|XP_033170528.1|DMAU
OG0008180	LOC115628709|XP_030380764.1|SLEB	LOC117146464|XP_033168589.1|DMAU
OG0008181	LOC115628726|XP_030380786.1|SLEB	LOC117146473|XP_033168602.1|DMAU
OG0008182	LOC115634402|XP_030387955.1|SLEB	LOC117137403|XP_033154717.1|DMAU
OG0008183	LOC115624507|XP_030375080.1|SLEB	LOC117138465|XP_033156482.1|DMAU
OG0008184	LOC115631528|XP_030384158.1|SLEB	LOC117144926|XP_033166271.1|DMAU
OG0008185	LOC115621282|XP_030370745.1|SLEB	LOC117143248|XP_033163700.1|DMAU
OG0008186	LOC115626929|XP_030378297.1|SLEB	LOC117136192|XP_033152829.1|DMAU
OG0008187	LOC115626935|XP_030378311.1|SLEB	LOC117136197|XP_033152834.1|DMAU
OG0008188	LOC115630411|XP_030382807.1|SLEB	LOC117142770|XP_033162851.1|DMAU
OG0008189	LOC115626166|XP_030377300.1|SLEB	LOC117150654|XP_033173531.1|DMAU
OG0008190	LOC115624681|XP_030375344.1|SLEB	LOC117141293|XP_033160563.1|DMAU
OG0008191	LOC115627800|XP_030379489.1|SLEB	LOC117146421|XP_033168515.1|DMAU
OG0008192	LOC115627094|XP_030378507.1|SLEB	LOC117148268|XP_033171472.1|DMAU
OG0008193	LOC115627852|XP_030379573.1|SLEB	LOC117148199|XP_033171371.1|DMAU
OG0008194	LOC115626436|XP_030377671.1|SLEB	LOC117143661|XP_033164336.1|DMAU
OG0008195	LOC115634577|XP_030388268.1|SLEB	LOC117137531|XP_033154908.1|DMAU
OG0008196	LOC115634042|XP_030387446.1|SLEB	LOC117136523|XP_033153359.1|DMAU
OG0008197	LOC115623285|XP_030373428.1|SLEB	LOC117140387|XP_033159145.1|DMAU
OG0008198	LOC115627022|XP_030378407.1|SLEB	LOC117146351|XP_033168393.1|DMAU
OG0008199	LOC115627189|XP_030378652.1|SLEB	LOC117147823|XP_033170770.1|DMAU
OG0008200	LOC115629166|XP_030381403.1|SLEB	LOC117136511|XP_033153346.1|DMAU
OG0008201	LOC115622330|XP_030372099.1|SLEB	LOC117139685|XP_033158062.1|DMAU
OG0008202	LOC115632109|XP_030384960.1|SLEB	LOC117139128|XP_033157167.1|DMAU
OG0008203	LOC115628290|XP_030380197.1|SLEB	LOC117142123|XP_033161910.1|DMAU
OG0008204	LOC115629597|XP_030381948.1|SLEB	LOC117148191|XP_033171352.1|DMAU
OG0008205	LOC115629120|XP_030381317.1|SLEB	LOC117146614|XP_033168833.1|DMAU
OG0008206	LOC115632244|XP_030385169.1|SLEB	LOC117139084|XP_033157091.1|DMAU
OG0008207	LOC115633721|XP_030387046.1|SLEB	LOC117141230|XP_033160481.1|DMAU
OG0008208	LOC115624383|XP_030374954.1|SLEB	LOC117137586|XP_033154983.1|DMAU
OG0008209	LOC115632916|XP_030386067.1|SLEB	LOC117140257|XP_033158954.1|DMAU
OG0008210	LOC115630677|XP_030383185.1|SLEB	LOC117141522|XP_033160904.1|DMAU
OG0008211	LOC115625988|XP_030377094.1|SLEB	LOC117135474|XP_033151584.1|DMAU
OG0008212	LOC115633738|XP_030387071.1|SLEB	LOC117140225|XP_033158914.1|DMAU
OG0008213	LOC115629742|XP_030382136.1|SLEB	LOC117148883|XP_033172474.1|DMAU
OG0008214	LOC115624855|XP_030375560.1|SLEB	LOC117142110|XP_033161887.1|DMAU
OG0008215	LOC115627281|XP_030378772.1|SLEB	LOC117148116|XP_033171227.1|DMAU
OG0008216	LOC115623249|XP_030373376.1|SLEB	LOC117141941|XP_033161583.1|DMAU
OG0008217	LOC115627187|XP_030378650.1|SLEB	LOC117148821|XP_033172359.1|DMAU
OG0008219	LOC115627174|XP_030378630.1|SLEB	LOC117148807|XP_033172342.1|DMAU
OG0008220	LOC115627408|XP_030378923.1|SLEB	LOC117146768|XP_033169173.1|DMAU
OG0008221	LOC115631513|XP_030384140.1|SLEB	LOC117150720|XP_033173628.1|DMAU
OG0008222	LOC115632225|XP_030385143.1|SLEB	LOC117139172|XP_033157224.1|DMAU
OG0008223	LOC115632544|XP_030385619.1|SLEB	LOC117141788|XP_033161313.1|DMAU
OG0008224	LOC115634375|XP_030387913.1|SLEB	LOC117138960|XP_033156891.1|DMAU
OG0008225	LOC115626866|XP_030378232.1|SLEB	LOC117146998|XP_033169568.1|DMAU
OG0008226	LOC115629823|XP_030382254.1|SLEB	LOC117148207|XP_033171383.1|DMAU
OG0008227	LOC115622051|XP_030371786.1|SLEB	LOC117145687|XP_033167320.1|DMAU
OG0008228	LOC115620206|XP_030369201.1|SLEB	LOC117145619|XP_033167226.1|DMAU
OG0008229	LOC115621542|XP_030371067.1|SLEB	LOC117142229|XP_033161971.1|DMAU
OG0008230	LOC115623435|XP_030373641.1|SLEB	LOC117142879|XP_033163041.1|DMAU
OG0008232	LOC115632583|XP_030385663.1|SLEB	LOC117141833|XP_033161379.1|DMAU
OG0008233	LOC115628978|XP_030381117.1|SLEB	LOC117140234|XP_033158928.1|DMAU
OG0008234	LOC115624256|XP_030374743.1|SLEB	LOC117137191|XP_033154407.1|DMAU
OG0008235	LOC115629505|XP_030381846.1|SLEB	LOC117146380|XP_033168432.1|DMAU
OG0008236	LOC115621144|XP_030370564.1|SLEB	LOC117137176|XP_033154381.1|DMAU
OG0008237	LOC115632884|XP_030386026.1|SLEB	LOC117136788|XP_033153735.1|DMAU
OG0008238	LOC115628311|XP_030380225.1|SLEB	LOC117140018|XP_033158640.1|DMAU
OG0008239	LOC115622678|XP_030372555.1|SLEB	LOC117141054|XP_033160231.1|DMAU
OG0008240	LOC115629980|XP_030382465.1|SLEB	LOC117136832|XP_033153802.1|DMAU
OG0008243	LOC115620831|XP_030370123.1|SLEB	LOC117135770|XP_033152127.1|DMAU
OG0008244	LOC115629612|XP_030381968.1|SLEB, LOC115621462|XP_030370979.1|SLEB, LOC115633239|XP_030386495.1|SLEB	LOC117144300|XP_033165297.1|DMAU
OG0008245	LOC115627232|XP_030378718.1|SLEB	LOC117136361|XP_033153123.1|DMAU
OG0008246	LOC115634611|XP_030388321.1|SLEB	LOC117136451|XP_033153261.1|DMAU
OG0008247	LOC115625230|XP_030376075.1|SLEB	LOC117135321|XP_033151410.1|DMAU
OG0008248	LOC115621165|XP_030370587.1|SLEB	LOC117143547|XP_033164178.1|DMAU
OG0008249	LOC115621077|XP_030370467.1|SLEB	LOC117144454|XP_033165501.1|DMAU
OG0008250	LOC115623122|XP_030373226.1|SLEB	LOC117138020|XP_033155718.1|DMAU
OG0008251	LOC115634099|XP_030387516.1|SLEB, LOC115632308|XP_030385273.1|SLEB	LOC117138687|XP_033156835.1|DMAU
OG0008252	LOC115632572|XP_030385657.1|SLEB	LOC117137018|XP_033154105.1|DMAU
OG0008253	LOC115634514|XP_030388140.1|SLEB	LOC117137097|XP_033154273.1|DMAU
OG0008254	LOC115622806|XP_030372734.1|SLEB	LOC117139919|XP_033158492.1|DMAU
OG0008255	LOC115627322|XP_030378825.1|SLEB	LOC117141701|XP_033161203.1|DMAU
OG0008256	LOC115633770|XP_030387105.1|SLEB	LOC117137517|XP_033154892.1|DMAU
OG0008257	LOC115620518|XP_030369644.1|SLEB	LOC117146901|XP_033169400.1|DMAU, LOC117146902|XP_033169402.1|DMAU
OG0008258	LOC115630541|XP_030383007.1|SLEB	LOC117141959|XP_033161632.1|DMAU
OG0008259	LOC115630560|XP_030383034.1|SLEB, LOC115630634|XP_030383130.1|SLEB	LOC117150836|XP_033173795.1|DMAU
OG0008261	LOC115633568|XP_030386906.1|SLEB	LOC117138674|XP_033156816.1|DMAU
OG0008262	LOC115632423|XP_030385427.1|SLEB, LOC115629212|XP_030381477.1|SLEB	LOC117137894|XP_033155519.1|DMAU
OG0008263	LOC115634534|XP_030388203.1|SLEB	LOC117138023|XP_033155722.1|DMAU, LOC117138024|XP_033155723.1|DMAU
OG0008264	LOC115624981|XP_030375701.1|SLEB	LOC117137595|XP_033154997.1|DMAU
OG0008266	LOC115621809|XP_030371454.1|SLEB	LOC117145437|XP_033166983.1|DMAU
OG0008267	LOC115625081|XP_030375832.1|SLEB	LOC117143256|XP_033163712.1|DMAU
OG0008268	LOC115630426|XP_030382838.1|SLEB	LOC117136454|XP_033153273.1|DMAU
OG0008269	LOC115630478|XP_030382918.1|SLEB	LOC117150571|XP_033173414.1|DMAU
OG0008270	LOC115627077|XP_030378484.1|SLEB	LOC117148514|XP_033171811.1|DMAU
OG0008271	LOC115632407|XP_030385402.1|SLEB	LOC117141461|XP_033160808.1|DMAU
OG0008272	LOC115627194|XP_030378664.1|SLEB	LOC117148949|XP_033172580.1|DMAU
OG0008273	LOC115624265|XP_030374749.1|SLEB	LOC117143013|XP_033163271.1|DMAU
OG0008274	LOC115628769|XP_030380844.1|SLEB	LOC117146995|XP_033169563.1|DMAU
OG0008275	LOC115626797|XP_030378124.1|SLEB	LOC117147298|XP_033170036.1|DMAU
OG0008276	LOC115626659|XP_030377931.1|SLEB	LOC117147155|XP_033169829.1|DMAU
OG0008277	LOC115629598|XP_030381949.1|SLEB	LOC117146815|XP_033169255.1|DMAU
OG0008278	LOC115631723|XP_030384418.1|SLEB	LOC117151040|XP_033174144.1|DMAU
OG0008279	LOC115633309|XP_030386597.1|SLEB	LOC117147688|XP_033170563.1|DMAU
OG0008280	LOC115633312|XP_030386601.1|SLEB	LOC117148531|XP_033171836.1|DMAU
OG0008281	LOC115627483|XP_030379022.1|SLEB	LOC117147799|XP_033170739.1|DMAU
OG0008282	LOC115626996|XP_030378370.1|SLEB	LOC117147286|XP_033170021.1|DMAU
OG0008283	LOC115629210|XP_030381470.1|SLEB	LOC117147717|XP_033170608.1|DMAU
OG0008284	LOC115628014|XP_030379803.1|SLEB	LOC117146340|XP_033168360.1|DMAU
OG0008285	LOC115627833|XP_030379536.1|SLEB	LOC117147176|XP_033169863.1|DMAU
OG0008286	LOC115627161|XP_030378604.1|SLEB	LOC117146898|XP_033169395.1|DMAU
OG0008287	LOC115627212|XP_030378692.1|SLEB	LOC117146577|XP_033168777.1|DMAU
OG0008288	LOC115621315|XP_030370792.1|SLEB	LOC117142394|XP_033162232.1|DMAU
OG0008289	LOC115621008|XP_030370387.1|SLEB	LOC117142898|XP_033163071.1|DMAU
OG0008290	LOC115628713|XP_030380766.1|SLEB	LOC117146871|XP_033169352.1|DMAU
OG0008291	LOC115626656|XP_030377925.1|SLEB	LOC117146365|XP_033168407.1|DMAU
OG0008292	LOC115628736|XP_030380800.1|SLEB	LOC117146993|XP_033169560.1|DMAU
OG0008293	LOC115621025|XP_030370405.1|SLEB	LOC117142798|XP_033162895.1|DMAU
OG0008294	LOC115620923|XP_030370285.1|SLEB	LOC117142821|XP_033162931.1|DMAU
OG0008295	LOC115629783|XP_030382197.1|SLEB	LOC117146794|XP_033169225.1|DMAU
OG0008296	LOC115627837|XP_030379542.1|SLEB	LOC117147007|XP_033169580.1|DMAU
OG0008297	LOC115627213|XP_030378693.1|SLEB	LOC117146578|XP_033168778.1|DMAU
OG0008298	LOC115627086|XP_030378496.1|SLEB	LOC117148572|XP_033171927.1|DMAU
OG0008299	LOC115621058|XP_030370440.1|SLEB	LOC117143890|XP_033164682.1|DMAU
OG0008300	LOC115627089|XP_030378499.1|SLEB	LOC117147278|XP_033170008.1|DMAU
OG0008301	LOC115620693|XP_030369923.1|SLEB	LOC117146056|XP_033167887.1|DMAU
OG0008302	LOC115627191|XP_030378653.1|SLEB	LOC117147811|XP_033170755.1|DMAU
OG0008303	LOC115629721|XP_030382105.1|SLEB	LOC117147021|XP_033169600.1|DMAU
OG0008304	LOC115629833|XP_030382270.1|SLEB	LOC117148326|XP_033171550.1|DMAU
OG0008305	LOC115629231|XP_030381501.1|SLEB	LOC117146711|XP_033169018.1|DMAU
OG0008306	LOC115630086|XP_030382573.1|SLEB	LOC117148764|XP_033172251.1|DMAU
OG0008307	LOC115620711|XP_030369946.1|SLEB	LOC117145034|XP_033166430.1|DMAU
OG0008308	LOC115628197|XP_030380051.1|SLEB	LOC117142333|XP_033162140.1|DMAU
OG0008309	LOC115625749|XP_030376765.1|SLEB	LOC117136743|XP_033153669.1|DMAU
OG0008310	LOC115626450|XP_030377689.1|SLEB	LOC117139077|XP_033157079.1|DMAU
OG0008311	LOC115629779|XP_030382194.1|SLEB	LOC117147013|XP_033169589.1|DMAU
OG0008312	LOC115621209|XP_030370651.1|SLEB	LOC117145965|XP_033167758.1|DMAU
OG0008313	LOC115627695|XP_030379297.1|SLEB	LOC117148591|XP_033171960.1|DMAU
OG0008314	LOC115621503|XP_030371032.1|SLEB	LOC117137694|XP_033155154.1|DMAU
OG0008315	LOC115622850|XP_030372792.1|SLEB	LOC117139816|XP_033158338.1|DMAU
OG0008317	LOC115621354|XP_030370837.1|SLEB	LOC117145012|XP_033166395.1|DMAU
OG0008318	LOC115627802|XP_030379492.1|SLEB	LOC117147628|XP_033170484.1|DMAU
OG0008319	LOC115633888|XP_030387252.1|SLEB	LOC117136856|XP_033153847.1|DMAU
OG0008320	LOC115627178|XP_030378638.1|SLEB	LOC117148718|XP_033172158.1|DMAU
OG0008322	LOC115631420|XP_030384005.1|SLEB	LOC117135224|XP_033151231.1|DMAU
OG0008324	LOC115627075|XP_030378482.1|SLEB	LOC117147292|XP_033170030.1|DMAU
OG0008325	LOC115627471|XP_030379003.1|SLEB	LOC117148648|XP_033172041.1|DMAU
OG0008326	LOC115625148|XP_030375930.1|SLEB	LOC117143686|XP_033164363.1|DMAU
OG0008327	LOC115632972|XP_030386143.1|SLEB	LOC117138522|XP_033156548.1|DMAU
OG0008328	LOC115628952|XP_030381088.1|SLEB	LOC117148184|XP_033171345.1|DMAU
OG0008329	LOC115627033|XP_030378424.1|SLEB	LOC117146878|XP_033169359.1|DMAU
OG0008330	LOC115633681|XP_030386999.1|SLEB	LOC117136621|XP_033153500.1|DMAU
OG0008331	LOC115632352|XP_030385322.1|SLEB	LOC117141185|XP_033160414.1|DMAU
OG0008332	LOC115632450|XP_030385461.1|SLEB	LOC117140473|XP_033159313.1|DMAU
OG0008333	LOC115632498|XP_030385535.1|SLEB	LOC117139819|XP_033158341.1|DMAU
OG0008334	LOC115632416|XP_030385413.1|SLEB	LOC117140265|XP_033158982.1|DMAU
OG0008335	LOC115632383|XP_030385372.1|SLEB	LOC117139518|XP_033157770.1|DMAU
OG0008336	LOC115634343|XP_030387859.1|SLEB	LOC117140963|XP_033160077.1|DMAU
OG0008337	LOC115629962|XP_030382439.1|SLEB	LOC117136535|XP_033153375.1|DMAU
OG0008338	LOC115622695|XP_030372583.1|SLEB	LOC117139538|XP_033157802.1|DMAU
OG0008339	LOC115633404|XP_030386707.1|SLEB	LOC117146954|XP_033169507.1|DMAU
OG0008340	LOC115634832|XP_030388614.1|SLEB	LOC117138673|XP_033156815.1|DMAU
OG0008341	LOC115632237|XP_030385158.1|SLEB	LOC117140626|XP_033159537.1|DMAU
OG0008342	LOC115622358|XP_030372132.1|SLEB	LOC117142005|XP_033161745.1|DMAU
OG0008343	LOC115621293|XP_030370756.1|SLEB	LOC117144977|XP_033166335.1|DMAU
OG0008344	LOC115632255|XP_030385188.1|SLEB	LOC117141831|XP_033161377.1|DMAU
OG0008346	LOC115627148|XP_030378586.1|SLEB	LOC117147381|XP_033170143.1|DMAU
OG0008347	LOC115631926|XP_030384636.1|SLEB	LOC117150447|XP_033173224.1|DMAU
OG0008348	LOC115632246|XP_030385167.1|SLEB	LOC117139833|XP_033158365.1|DMAU
OG0008349	LOC115620452|XP_030369543.1|SLEB	LOC117141628|XP_033161049.1|DMAU
OG0008350	LOC115629248|XP_030381525.1|SLEB	LOC117146831|XP_033169276.1|DMAU
OG0008351	LOC115622785|XP_030372705.1|SLEB	LOC117141822|XP_033161366.1|DMAU
OG0008352	LOC115632222|XP_030385140.1|SLEB	LOC117139676|XP_033158045.1|DMAU
OG0008353	LOC115632584|XP_030385664.1|SLEB	LOC117141371|XP_033160668.1|DMAU
