Orthogroup	SLEB.longest_only	DPER.longest_only
OG0008470	LOC115626501|XP_030377750.1|SLEB	LOC6600961|XP_002025999.1|DPER
OG0008472	LOC115628381|XP_030380326.1|SLEB	LOC6591094|XP_026840906.1|DPER
OG0008473	LOC115628045|XP_030379849.1|SLEB	LOC6599356|XP_026847137.1|DPER
OG0008474	LOC115625214|XP_030376044.1|SLEB	LOC6592024|XP_026840304.1|DPER
OG0008475	LOC115626084|XP_030377196.1|SLEB	LOC6596261|XP_002021787.1|DPER
OG0008476	LOC115625453|XP_030376361.1|SLEB	LOC6594100|XP_002019692.1|DPER
OG0008477	LOC115629917|XP_030382385.1|SLEB, LOC115619971|XP_030368867.1|SLEB	LOC6590375|XP_002015476.2|DPER
OG0008479	LOC115624537|XP_030375121.1|SLEB	LOC6600816|XP_002025883.1|DPER
OG0008480	LOC115622419|XP_030372214.1|SLEB	LOC6597008|XP_026845520.1|DPER
OG0008481	LOC115633300|XP_030386571.1|SLEB	LOC6600148|XP_002025231.1|DPER
OG0008482	LOC115632150|XP_030385028.1|SLEB	LOC6601422|XP_026847894.1|DPER
OG0008483	LOC115631720|XP_030384415.1|SLEB	LOC6588935|XP_002015097.1|DPER
OG0008484	LOC115624119|XP_030374574.1|SLEB	LOC6591774|XP_026851019.1|DPER
OG0008485	LOC115626299|XP_030377487.1|SLEB	LOC113565885|XP_026845047.1|DPER, LOC6589698|XP_026844466.1|DPER
OG0008486	LOC115627746|XP_030379380.1|SLEB	LOC6602551|XP_026846752.1|DPER
OG0008487	LOC115633247|XP_030386503.1|SLEB	LOC6598403|XP_002023647.1|DPER
OG0008488	LOC115624309|XP_030374792.1|SLEB	LOC6594364|XP_002019956.1|DPER
OG0008489	LOC115624247|XP_030374728.1|SLEB	LOC113567430|XP_026851024.1|DPER
OG0008490	LOC115624139|XP_030374595.1|SLEB	LOC6594621|XP_002019844.1|DPER
OG0008491	LOC115620974|XP_030370355.1|SLEB	LOC6588092|XP_002012864.2|DPER
OG0008492	LOC115631388|XP_030383970.1|SLEB	LOC6589257|XP_002015283.1|DPER
OG0008493	LOC115626024|XP_030377133.1|SLEB	LOC6598109|XP_002023250.1|DPER
OG0008494	LOC115632642|XP_030385732.1|SLEB, LOC115634759|XP_030388510.1|SLEB, LOC115632867|XP_030385990.1|SLEB	LOC6589998|XP_002016048.1|DPER
OG0008495	LOC115634695|XP_030388430.1|SLEB	LOC6590940|XP_026840930.1|DPER
OG0008496	LOC115623032|XP_030373072.1|SLEB	LOC6590361|XP_002015841.1|DPER
OG0008497	LOC115634074|XP_030387481.1|SLEB	LOC6593228|XP_002018349.1|DPER
OG0008498	LOC115621705|XP_030371275.1|SLEB	LOC6591313|XP_026842191.1|DPER
OG0008499	LOC115632157|XP_030385046.1|SLEB	LOC6590568|XP_002016698.1|DPER
OG0008500	LOC115631272|XP_030383847.1|SLEB	LOC6590859|XP_002016617.2|DPER
OG0008501	LOC115622997|XP_030373016.1|SLEB	LOC6601375|XP_002026511.1|DPER
OG0008502	LOC115627201|XP_030378679.1|SLEB	LOC6589202|XP_002014692.1|DPER, LOC6597410|XP_026846478.1|DPER
OG0008503	LOC115628936|XP_030381068.1|SLEB	LOC6600410|XP_002025515.1|DPER
OG0008504	LOC115633038|XP_030386242.1|SLEB	LOC6593581|XP_002018872.1|DPER, LOC113565417|XP_026843143.1|DPER
OG0008505	LOC115623245|XP_030373366.1|SLEB	LOC6601157|XP_026848210.1|DPER
OG0008506	LOC115632335|XP_030385300.1|SLEB	LOC6597145|XP_002022303.1|DPER
OG0008507	LOC115622633|XP_030372499.1|SLEB	LOC6598937|XP_002024124.2|DPER
OG0008508	LOC115627987|XP_030379743.1|SLEB	LOC6599342|XP_002024498.2|DPER
OG0008509	LOC115629750|XP_030382149.1|SLEB	LOC6596721|XP_002022044.1|DPER
OG0008510	LOC115633278|XP_030386549.1|SLEB	LOC6598218|XP_002023343.1|DPER
OG0008511	LOC115626460|XP_030377700.1|SLEB	LOC6593442|XP_026843019.1|DPER, LOC6599062|XP_026848972.1|DPER, LOC113566643|XP_026848973.1|DPER
OG0008512	LOC115629023|XP_030381180.1|SLEB	LOC6588697|XP_026844052.1|DPER
OG0008513	LOC115631263|XP_030383834.1|SLEB	LOC6597886|XP_026846994.1|DPER, LOC6601709|XP_002026768.1|DPER
OG0008514	LOC115631429|XP_030384021.1|SLEB	LOC6589776|XP_002014719.1|DPER
OG0008515	LOC115631613|XP_030384277.1|SLEB	LOC6597423|XP_002022465.2|DPER, LOC6596500|XP_002021574.2|DPER
OG0008516	LOC115623177|XP_030373257.1|SLEB	LOC6602160|XP_002027236.1|DPER, LOC6596292|XP_002021452.1|DPER
OG0008517	LOC115623270|XP_030373409.1|SLEB	LOC6602717|XP_026849461.1|DPER
OG0008518	LOC115634106|XP_030387524.1|SLEB	LOC6601819|XP_002026843.2|DPER, LOC6592272|XP_026842066.1|DPER
OG0008519	LOC115634780|XP_030388540.1|SLEB	LOC113565055|XP_026841039.1|DPER
OG0008520	LOC115623740|XP_030374113.1|SLEB	LOC6594226|XP_002019893.1|DPER
OG0008522	LOC115625732|XP_030376748.1|SLEB	LOC113565629|XP_026843953.1|DPER
OG0008523	LOC115626126|XP_030377240.1|SLEB	LOC6598128|XP_002023284.1|DPER, LOC113566425|XP_026847699.1|DPER, LOC113566422|XP_026847696.1|DPER, LOC113566423|XP_026847697.1|DPER, LOC113566431|XP_026847715.1|DPER, LOC113566430|XP_026847714.1|DPER, LOC113566432|XP_026847717.1|DPER, LOC113566424|XP_026847698.1|DPER
OG0008524	LOC115626955|XP_030378330.1|SLEB	LOC6600423|XP_002025528.2|DPER
OG0008527	LOC115627578|XP_030379161.1|SLEB	LOC6601786|XP_026849833.1|DPER
OG0008528	LOC115632230|XP_030385150.1|SLEB	LOC6601098|XP_002026063.1|DPER
OG0008529	LOC115626930|XP_030378296.1|SLEB	LOC6596750|XP_002021933.2|DPER
OG0008530	LOC115633341|XP_030386633.1|SLEB	LOC6602661|XP_002027701.1|DPER
OG0008531	LOC115629855|XP_030382297.1|SLEB	LOC6597572|XP_002022789.1|DPER
OG0008532	LOC115629122|XP_030381319.1|SLEB	LOC6600042|XP_026849237.1|DPER
OG0008534	LOC115629633|XP_030381994.1|SLEB	LOC6601707|XP_026846967.1|DPER
OG0008535	LOC115626875|XP_030378246.1|SLEB	LOC6599909|XP_026849161.1|DPER
OG0008538	LOC115628684|XP_030380718.1|SLEB	LOC6597265|XP_026846375.1|DPER
OG0008540	LOC115625344|XP_030376232.1|SLEB	LOC6595204|XP_002020239.2|DPER
OG0008541	LOC115622583|XP_030372439.1|SLEB	LOC6592769|XP_002017821.2|DPER
OG0008542	LOC115632197|XP_030385103.1|SLEB	LOC6596213|XP_002021281.2|DPER
OG0008544	LOC115634389|XP_030387938.1|SLEB	LOC113565177|XP_026842266.1|DPER
OG0008545	LOC115633691|XP_030387007.1|SLEB	LOC6590021|XP_002016575.1|DPER
OG0008546	LOC115622970|XP_030372980.1|SLEB	LOC6601247|XP_026849966.1|DPER
OG0008547	LOC115628920|XP_030381041.1|SLEB	LOC6596892|XP_002021839.2|DPER
OG0008549	LOC115620555|XP_030369702.1|SLEB	LOC6595267|XP_002020206.1|DPER
OG0008550	LOC115624498|XP_030375062.1|SLEB	LOC6597275|XP_026846552.1|DPER
OG0008551	LOC115622353|XP_030372128.1|SLEB	LOC6595889|XP_002021402.2|DPER
OG0008552	LOC115622617|XP_030372478.1|SLEB	LOC6602467|XP_026848741.1|DPER
OG0008553	LOC115634310|XP_030387828.1|SLEB	LOC6592994|XP_002017977.2|DPER
OG0008554	LOC115627780|XP_030379449.1|SLEB	LOC6596733|XP_026845876.1|DPER
OG0008555	LOC115626676|XP_030377962.1|SLEB	LOC6596768|XP_026845897.1|DPER
OG0008556	LOC115620561|XP_030369712.1|SLEB	LOC6592442|XP_002017787.2|DPER
OG0008557	LOC115620714|XP_030369951.1|SLEB	LOC6595013|XP_002020470.1|DPER
OG0008558	LOC115625873|XP_030376946.1|SLEB	LOC6588824|XP_002014421.1|DPER
OG0008560	LOC115626634|XP_030377902.1|SLEB	LOC6593468|XP_026843851.1|DPER
OG0008562	LOC115626203|XP_030377346.1|SLEB	LOC6593650|XP_002019237.2|DPER
OG0008563	LOC115620890|XP_030370233.1|SLEB	LOC6595149|XP_002020139.1|DPER
OG0008564	LOC115631403|XP_030383986.1|SLEB	LOC6589877|XP_026844716.1|DPER
OG0008565	LOC115633356|XP_030386656.1|SLEB	LOC6602425|XP_002027455.2|DPER, LOC6602420|XP_002027456.1|DPER
OG0008566	LOC115625675|XP_030376672.1|SLEB	LOC6598008|XP_002023233.1|DPER
OG0008567	LOC115631621|XP_030384287.1|SLEB	LOC113565641|XP_026844011.1|DPER
OG0008569	LOC115629144|XP_030381358.1|SLEB	LOC6598376|XP_026846131.1|DPER
OG0008571	LOC115622616|XP_030372476.1|SLEB	LOC6602469|XP_026848843.1|DPER
OG0008572	LOC115623654|XP_030373969.1|SLEB	LOC6591796|XP_002017257.2|DPER
OG0008573	LOC115633255|XP_030386516.1|SLEB	LOC6600163|XP_026846710.1|DPER
OG0008575	LOC115620500|XP_030369612.1|SLEB	LOC6587714|XP_026840318.1|DPER
OG0008576	LOC115627569|XP_030379153.1|SLEB	LOC6600712|XP_026848691.1|DPER
OG0008577	LOC115622213|XP_030371968.1|SLEB	LOC6596175|XP_026845549.1|DPER
OG0008578	LOC115624065|XP_030374510.1|SLEB	LOC6591336|XP_002016934.2|DPER
OG0008579	LOC115623271|XP_030373410.1|SLEB	LOC6602720|XP_002027745.1|DPER
OG0008581	LOC115633739|XP_030387072.1|SLEB	LOC6602350|XP_002027429.1|DPER
OG0008582	LOC115629349|XP_030381658.1|SLEB	LOC113566027|XP_026845590.1|DPER
OG0008583	LOC115629634|XP_030381995.1|SLEB	LOC6603580|XP_026846679.1|DPER
OG0008584	LOC115629264|XP_030381548.1|SLEB	LOC6600452|XP_026848395.1|DPER
OG0008585	LOC115627031|XP_030378421.1|SLEB	LOC6599900|XP_026849183.1|DPER
OG0008586	LOC115627029|XP_030378418.1|SLEB	LOC6599899|XP_002025012.1|DPER
OG0008587	LOC115623424|XP_030373606.1|SLEB	LOC6594448|XP_026850346.1|DPER
OG0008588	LOC115624380|XP_030374947.1|SLEB	LOC6594055|XP_002019878.1|DPER
OG0008589	LOC115629958|XP_030382432.1|SLEB	LOC6603230|XP_002028206.2|DPER
OG0008590	LOC115625512|XP_030376436.1|SLEB	LOC113564903|XP_026840012.1|DPER
OG0008592	LOC115631908|XP_030384618.1|SLEB, LOC115624767|XP_030375460.1|SLEB	LOC6593126|XP_002018100.1|DPER
OG0008593	LOC115623140|XP_030373210.1|SLEB	LOC6600248|XP_002025413.2|DPER
OG0008594	LOC115621230|XP_030370679.1|SLEB	LOC6595074|XP_002020338.1|DPER
OG0008595	LOC115634210|XP_030387662.1|SLEB	LOC6601353|XP_026841457.1|DPER
OG0008596	LOC115634208|XP_030387659.1|SLEB	LOC6603677|XP_002028650.1|DPER
OG0008597	LOC115625392|XP_030376289.1|SLEB	LOC6592121|XP_002016847.1|DPER
OG0008598	LOC115629501|XP_030381840.1|SLEB	LOC6599930|XP_026849225.1|DPER
OG0008599	LOC115629682|XP_030382064.1|SLEB	LOC6600222|XP_002025220.1|DPER
OG0008600	LOC115624422|XP_030375019.1|SLEB	LOC6591416|XP_002016942.1|DPER
OG0008601	LOC115631711|XP_030384398.1|SLEB	LOC6595465|XP_002020898.1|DPER
OG0008602	LOC115625318|XP_030376200.1|SLEB	LOC6595195|XP_002020230.1|DPER
OG0008603	LOC115621498|XP_030371025.1|SLEB	LOC6588529|XP_026844399.1|DPER
OG0008604	LOC115623079|XP_030373143.1|SLEB	LOC6590748|XP_002015679.1|DPER
OG0008605	LOC115626104|XP_030377217.1|SLEB	LOC6597958|XP_026843700.1|DPER
OG0008606	LOC115622095|XP_030371797.1|SLEB, LOC115630758|XP_030383273.1|SLEB	LOC6595348|XP_002020821.1|DPER
OG0008607	LOC115623682|XP_030374012.1|SLEB	LOC6588316|XP_002014145.1|DPER
OG0008608	LOC115627318|XP_030378821.1|SLEB	LOC6597549|XP_002022798.1|DPER
OG0008609	LOC115623436|XP_030373642.1|SLEB, LOC115623981|XP_030374411.1|SLEB	LOC6594147|XP_002019773.1|DPER
OG0008610	LOC115633682|XP_030386996.1|SLEB	LOC6593120|XP_002017619.1|DPER
OG0008612	LOC115633874|XP_030387235.1|SLEB	LOC6592950|XP_002017693.2|DPER
OG0008614	LOC115627520|XP_030379080.1|SLEB	LOC6594821|XP_002020016.1|DPER, LOC6597446|XP_026846442.1|DPER
OG0008615	LOC115623853|XP_030374257.1|SLEB	LOC6594515|XP_002019498.1|DPER
OG0008616	LOC115625561|XP_030376515.1|SLEB	LOC6595027|XP_026839972.1|DPER
OG0008617	LOC115621618|XP_030371173.1|SLEB	LOC6595107|XP_002020181.2|DPER
OG0008619	LOC115630708|XP_030383221.1|SLEB	LOC113565757|XP_026844627.1|DPER
OG0008620	LOC115628000|XP_030379770.1|SLEB	LOC6592761|XP_002017813.1|DPER
OG0008621	LOC115621221|XP_030370666.1|SLEB	LOC6588130|XP_002013755.1|DPER, LOC6588032|XP_002013753.1|DPER
OG0008622	LOC115634634|XP_030388349.1|SLEB	LOC6590355|XP_026841958.1|DPER
OG0008623	LOC115621620|XP_030371175.1|SLEB, LOC115621367|XP_030370850.1|SLEB	LOC6592652|XP_002017988.1|DPER
OG0008624	LOC115633659|XP_030386965.1|SLEB	LOC6592301|XP_026842848.1|DPER
OG0008625	LOC115634565|XP_030388252.1|SLEB	LOC6592922|XP_026842825.1|DPER
OG0008626	LOC115623064|XP_030373107.1|SLEB	LOC6602702|XP_026841535.1|DPER
OG0008627	LOC115632999|XP_030386181.1|SLEB	LOC6593606|XP_002018661.1|DPER, LOC6600585|XP_026847589.1|DPER
OG0008629	LOC115625812|XP_030376899.1|SLEB	LOC6593621|XP_002018990.2|DPER, LOC6593733|XP_026843124.1|DPER
OG0008630	LOC115627761|XP_030379407.1|SLEB	LOC6602029|XP_002027076.2|DPER
OG0008631	LOC115622042|XP_030371770.1|SLEB	LOC113566506|XP_026848232.1|DPER, LOC6587881|XP_026851236.1|DPER
OG0008632	LOC115620497|XP_030369609.1|SLEB	LOC6587943|XP_026839999.1|DPER
OG0008633	LOC115626573|XP_030377817.1|SLEB	LOC6590817|XP_026841172.1|DPER
OG0008634	LOC115626406|XP_030377631.1|SLEB	LOC6597929|XP_002023100.2|DPER
OG0008635	LOC115634056|XP_030387459.1|SLEB	LOC6592765|XP_002017817.1|DPER
OG0008636	LOC115623911|XP_030374326.1|SLEB	LOC6591396|XP_002017366.2|DPER
OG0008637	LOC115634383|XP_030387928.1|SLEB	LOC6601824|XP_002026890.1|DPER
OG0008638	LOC115620386|XP_030369454.1|SLEB	LOC6587559|XP_002013089.2|DPER
OG0008639	LOC115621159|XP_030370577.1|SLEB	LOC6587741|XP_002014071.1|DPER
OG0008640	LOC115620338|XP_030369395.1|SLEB	LOC113564886|XP_026839902.1|DPER, LOC6588102|XP_026842922.1|DPER
OG0008641	LOC115621916|XP_030371617.1|SLEB	LOC6598254|XP_026846329.1|DPER, LOC6598253|XP_026846332.1|DPER
OG0008642	LOC115628984|XP_030381123.1|SLEB	LOC6598759|XP_002023793.1|DPER
OG0008643	LOC115620511|XP_030369634.1|SLEB	LOC6588204|XP_002013355.1|DPER
OG0008644	LOC115620934|XP_030370302.1|SLEB	LOC6595311|XP_002020438.1|DPER
OG0008645	LOC115626142|XP_030377264.1|SLEB	LOC6589489|XP_002015328.1|DPER
OG0008646	LOC115630807|XP_030383331.1|SLEB	LOC6589350|XP_002014801.1|DPER
OG0008647	LOC115630957|XP_030383391.1|SLEB	LOC6589085|XP_002014967.1|DPER
OG0008648	LOC115631878|XP_030384586.1|SLEB	LOC6589490|XP_002015329.1|DPER
OG0008649	LOC115630948|XP_030383418.1|SLEB	LOC6603250|XP_002028227.1|DPER
OG0008650	LOC115624075|XP_030374524.1|SLEB	LOC6594256|XP_002019979.1|DPER
OG0008651	LOC115633025|XP_030386213.1|SLEB	LOC6590214|XP_002016070.1|DPER
OG0008652	LOC115629101|XP_030381285.1|SLEB	LOC6592883|XP_002018550.1|DPER
OG0008653	LOC115634317|XP_030387837.1|SLEB	LOC6590065|XP_002016397.1|DPER
OG0008654	LOC115633830|XP_030387178.1|SLEB	LOC6591297|XP_002015626.1|DPER
OG0008655	LOC115633689|XP_030387006.1|SLEB	LOC6589983|XP_002015735.1|DPER
OG0008656	LOC115628934|XP_030381066.1|SLEB	LOC6597736|XP_026847046.1|DPER
OG0008657	LOC115626697|XP_030377985.1|SLEB	LOC6602880|XP_026845116.1|DPER
OG0008658	LOC115629894|XP_030382350.1|SLEB	LOC6599939|XP_026849241.1|DPER
OG0008659	LOC115630540|XP_030383006.1|SLEB	LOC6600594|XP_002025649.2|DPER
OG0008660	LOC115632340|XP_030385304.1|SLEB	LOC113566835|XP_026849806.1|DPER, LOC6603992|XP_026850107.1|DPER, LOC113567142|XP_026850114.1|DPER
OG0008661	LOC115622889|XP_030372852.1|SLEB	LOC6600494|XP_026847559.1|DPER
OG0008662	LOC115632683|XP_030385779.1|SLEB	LOC6596160|XP_002021137.1|DPER
OG0008663	LOC115620030|XP_030368995.1|SLEB	LOC6602397|XP_026848479.1|DPER
OG0008664	LOC115632394|XP_030385384.1|SLEB, LOC115632283|XP_030385232.1|SLEB	LOC6600997|XP_002026152.1|DPER
OG0008665	LOC115622631|XP_030372497.1|SLEB	LOC6598090|XP_026843724.1|DPER, LOC6598120|XP_002023275.2|DPER
OG0008666	LOC115624942|XP_030375652.1|SLEB	LOC6595757|XP_002021338.1|DPER
OG0008667	LOC115622272|XP_030372034.1|SLEB	LOC6596017|XP_026845416.1|DPER
OG0008668	LOC115628340|XP_030380263.1|SLEB	LOC6592078|XP_026851196.1|DPER, LOC6591659|XP_002016854.1|DPER, LOC6598705|XP_002023884.1|DPER
OG0008669	LOC115631781|XP_030384475.1|SLEB, LOC115625980|XP_030377086.1|SLEB	LOC6602447|XP_002027482.2|DPER
OG0008670	LOC115621747|XP_030371340.1|SLEB, LOC115621743|XP_030371336.1|SLEB, LOC115620203|XP_030369198.1|SLEB, LOC115621348|XP_030370828.1|SLEB	LOC6588663|XP_026842903.1|DPER
OG0008672	LOC115630967|XP_030383406.1|SLEB	LOC6589775|XP_002014718.1|DPER
OG0008673	LOC115631991|XP_030384781.1|SLEB	LOC6589573|XP_002014844.1|DPER, LOC113565625|XP_026843937.1|DPER
OG0008677	LOC115621271|XP_030370731.1|SLEB	LOC6587731|XP_002012748.1|DPER
OG0008679	LOC115627966|XP_030379720.1|SLEB	LOC113566266|XP_026846969.1|DPER
OG0008680	LOC115628725|XP_030380785.1|SLEB	LOC6599320|XP_002024563.2|DPER
OG0008681	LOC115629646|XP_030382017.1|SLEB	LOC6601765|XP_026846924.1|DPER
OG0008682	LOC115629623|XP_030381982.1|SLEB	LOC6601715|XP_026847003.1|DPER
OG0008683	LOC115628676|XP_030380710.1|SLEB	LOC6598371|XP_002023396.1|DPER
OG0008684	LOC115629774|XP_030382189.1|SLEB	LOC6599302|XP_002024235.2|DPER
OG0008685	LOC115619953|XP_030368842.1|SLEB	LOC6592729|XP_002018096.1|DPER
OG0008686	LOC115620630|XP_030369820.1|SLEB	LOC6595085|XP_002020147.2|DPER
OG0008687	LOC115634581|XP_030388274.1|SLEB	LOC6590999|XP_002016563.1|DPER
OG0008688	LOC115628008|XP_030379791.1|SLEB	LOC6600146|XP_002025263.1|DPER
OG0008689	LOC115624384|XP_030374955.1|SLEB	LOC6594318|XP_002019361.1|DPER
OG0008690	LOC115626393|XP_030377613.1|SLEB	LOC6593750|XP_026843738.1|DPER
OG0008691	LOC115633110|XP_030386355.1|SLEB	LOC6604228|XP_026847763.1|DPER
OG0008694	LOC115629573|XP_030381924.1|SLEB	LOC6601729|XP_002026787.1|DPER
OG0008695	LOC115626143|XP_030377266.1|SLEB	LOC6603168|XP_002028164.1|DPER
OG0008697	LOC115628427|XP_030380374.1|SLEB	LOC6601888|XP_002026937.1|DPER
OG0008698	LOC115627487|XP_030379030.1|SLEB	LOC6598454|XP_002023545.1|DPER
OG0008699	LOC115624700|XP_030375376.1|SLEB	LOC6603786|XP_026848085.1|DPER
OG0008700	LOC115623934|XP_030374354.1|SLEB	LOC6594411|XP_002019675.1|DPER
OG0008701	LOC115633940|XP_030387318.1|SLEB	LOC6601635|XP_002026638.1|DPER
OG0008702	LOC115626524|XP_030377763.1|SLEB	LOC6592160|XP_002017346.1|DPER
OG0008704	LOC115631289|XP_030383863.1|SLEB	LOC6588901|XP_002014986.2|DPER
OG0008705	LOC115625931|XP_030377027.1|SLEB	LOC6593688|XP_026843761.1|DPER
OG0008706	LOC115620450|XP_030369540.1|SLEB	LOC6588535|XP_002013192.2|DPER
OG0008707	LOC115627380|XP_030378893.1|SLEB	LOC6598117|XP_026843260.1|DPER
OG0008708	LOC115627245|XP_030378726.1|SLEB	LOC6599109|XP_002024410.1|DPER
OG0008709	LOC115620584|XP_030369749.1|SLEB	LOC6587939|XP_002014083.1|DPER
OG0008710	LOC115620387|XP_030369455.1|SLEB	LOC6587483|XP_026843401.1|DPER
OG0008711	LOC115623542|XP_030373785.1|SLEB	LOC6594357|XP_026850241.1|DPER
OG0008712	LOC115634211|XP_030387663.1|SLEB	LOC6601352|XP_002026411.2|DPER
OG0008714	LOC115631738|XP_030384437.1|SLEB	LOC6589160|XP_002014891.1|DPER
OG0008715	LOC115620817|XP_030370104.1|SLEB	LOC6588459|XP_002013202.1|DPER
OG0008716	LOC115625402|XP_030376300.1|SLEB	LOC6591996|XP_026844458.1|DPER
OG0008717	LOC115632391|XP_030385381.1|SLEB	LOC6599843|XP_026847278.1|DPER
OG0008718	LOC115634161|XP_030387601.1|SLEB	LOC6593043|XP_002017598.1|DPER
OG0008719	LOC115620398|XP_030369470.1|SLEB	LOC6588604|XP_026840356.1|DPER
OG0008721	LOC115633382|XP_030386686.1|SLEB	LOC113565934|XP_026845094.1|DPER
OG0008722	LOC115624478|XP_030375040.1|SLEB, LOC115623748|XP_030374143.1|SLEB	LOC6594281|XP_026851201.1|DPER
OG0008723	LOC115622219|XP_030371976.1|SLEB	LOC6599606|XP_002024696.1|DPER
OG0008724	LOC115626042|XP_030377153.1|SLEB	LOC6589274|XP_002014452.1|DPER
OG0008725	LOC115634685|XP_030388408.1|SLEB	LOC6593266|XP_002017917.1|DPER
OG0008726	LOC115621851|XP_030371526.1|SLEB	LOC6591098|XP_002016253.2|DPER
OG0008727	LOC115631830|XP_030384528.1|SLEB, LOC115621255|XP_030370711.1|SLEB	LOC6587218|XP_026844438.1|DPER
OG0008728	LOC115620780|XP_030370049.1|SLEB	LOC6598632|XP_002023844.1|DPER
OG0008729	LOC115627682|XP_030379285.1|SLEB	LOC6601759|XP_002026834.1|DPER
OG0008730	LOC115627140|XP_030378577.1|SLEB	LOC6602614|XP_002027641.1|DPER
OG0008731	LOC115621876|XP_030371562.1|SLEB	LOC6588522|XP_026851234.1|DPER
OG0008732	LOC115628542|XP_030380563.1|SLEB	LOC6602244|XP_026843180.1|DPER
OG0008734	LOC115621802|XP_030371443.1|SLEB	LOC6591319|XP_002017548.2|DPER
OG0008735	LOC115634542|XP_030388212.1|SLEB, LOC115634543|XP_030388213.1|SLEB	LOC6593239|XP_002018360.1|DPER
OG0008736	LOC115633756|XP_030387091.1|SLEB	LOC6592825|XP_002017754.1|DPER
OG0008738	LOC115625671|XP_030376667.1|SLEB	LOC6593653|XP_002019240.1|DPER
OG0008739	LOC115626366|XP_030377583.1|SLEB	LOC6601840|XP_002026871.1|DPER
OG0008740	LOC115630611|XP_030383099.1|SLEB	LOC6600947|XP_002026018.2|DPER
OG0008741	LOC115627190|XP_030378657.1|SLEB	LOC6592835|XP_026842726.1|DPER
OG0008742	LOC115632461|XP_030385477.1|SLEB	LOC6596219|XP_026845246.1|DPER
OG0008743	LOC115630495|XP_030382947.1|SLEB	LOC6593057|XP_002018469.1|DPER
OG0008744	LOC115634653|XP_030388370.1|SLEB	LOC6591021|XP_002016373.1|DPER
OG0008745	LOC115633407|XP_030386710.1|SLEB	LOC6600661|XP_002025739.2|DPER
OG0008746	LOC115623370|XP_030373515.1|SLEB	LOC6594447|XP_026850348.1|DPER
OG0008747	LOC115622403|XP_030372193.1|SLEB	LOC6601151|XP_026848151.1|DPER
OG0008748	LOC115631630|XP_030384297.1|SLEB	LOC6595536|XP_026844016.1|DPER, LOC6595634|XP_002020677.2|DPER
OG0008749	LOC115631646|XP_030384317.1|SLEB	LOC6589732|XP_002015136.1|DPER
OG0008750	LOC115625682|XP_030376679.1|SLEB	LOC6589022|XP_026844141.1|DPER
OG0008751	LOC115624269|XP_030374755.1|SLEB	LOC6594121|XP_002019543.2|DPER, LOC6594122|XP_002019544.1|DPER
OG0008752	LOC115623648|XP_030373954.1|SLEB	LOC6594280|XP_026851246.1|DPER
OG0008753	LOC115623051|XP_030373090.1|SLEB	LOC6599002|XP_002024070.1|DPER, LOC6599006|XP_002024074.1|DPER
OG0008756	LOC115621932|XP_030371640.1|SLEB	LOC6588341|XP_002013964.1|DPER
OG0008757	LOC115621624|XP_030371180.1|SLEB	LOC6588296|XP_002013792.2|DPER
OG0008758	LOC115631593|XP_030384254.1|SLEB	LOC6595603|XP_026843987.1|DPER
OG0008759	LOC115631550|XP_030384187.1|SLEB	LOC6589845|XP_026844251.1|DPER
OG0008760	LOC115630691|XP_030383202.1|SLEB, LOC115630685|XP_030383192.1|SLEB, LOC115630696|XP_030383208.1|SLEB	LOC6596630|XP_002021638.2|DPER
OG0008761	LOC115626426|XP_030377658.1|SLEB	LOC6591100|XP_002016254.1|DPER, LOC6593513|XP_002019204.1|DPER
OG0008762	LOC115632108|XP_030384957.1|SLEB	LOC6589984|XP_002015736.1|DPER
OG0008763	LOC115625718|XP_030376724.1|SLEB	LOC6593570|XP_026844601.1|DPER
OG0008764	LOC115626038|XP_030377148.1|SLEB	LOC113565453|XP_026843276.1|DPER, LOC6598003|XP_002023228.2|DPER, LOC113565405|XP_026843093.1|DPER
OG0008765	LOC115633627|XP_030386926.1|SLEB	LOC6603453|XP_002028445.1|DPER
OG0008766	LOC115631879|XP_030384587.1|SLEB	LOC6589359|XP_026844665.1|DPER
OG0008767	LOC115632388|XP_030385380.1|SLEB	LOC6592884|XP_002018551.1|DPER
OG0008768	LOC115620213|XP_030369215.1|SLEB	LOC6601299|XP_026841604.1|DPER
OG0008769	LOC115628546|XP_030380571.1|SLEB	LOC6601621|XP_002026657.1|DPER
OG0008770	LOC115628178|XP_030380025.1|SLEB	LOC6589971|XP_002015607.2|DPER, LOC6594914|XP_002020122.1|DPER
OG0008771	LOC115633895|XP_030387263.1|SLEB	LOC6591041|XP_002016633.2|DPER, LOC6591039|XP_002016631.1|DPER
OG0008772	LOC115633752|XP_030387090.1|SLEB, LOC115634259|XP_030387712.1|SLEB, LOC115633744|XP_030387080.1|SLEB	LOC6593056|XP_002018468.1|DPER
OG0008773	LOC115624535|XP_030375119.1|SLEB	LOC6590321|XP_026842280.1|DPER
OG0008774	LOC115633903|XP_030387267.1|SLEB	LOC6593112|XP_002018341.2|DPER
OG0008775	LOC115634693|XP_030388433.1|SLEB	LOC6590154|XP_002016321.1|DPER
OG0008776	LOC115634657|XP_030388375.1|SLEB	LOC6590755|XP_002016147.1|DPER
OG0008777	LOC115619977|XP_030368873.1|SLEB	LOC6590777|XP_026841686.1|DPER
OG0008778	LOC115624510|XP_030375082.1|SLEB	LOC6601294|XP_026841587.1|DPER
