Orthogroup	AAEG.longest_only	CCAP.longest_only
OG0006710	LOC5578225|XP_021697046.1|AAEG	CCAP1982_LOCUS14796|CAD7006479.1|CCAP
OG0006711	LOC5576452|XP_021697043.1|AAEG	CCAP1982_LOCUS14801|CAD7006484.1|CCAP, CCAP1982_LOCUS14800|CAD7006483.1|CCAP, CCAP1982_LOCUS14799|CAD7006482.1|CCAP
OG0006712	LOC5568326|XP_021697052.1|AAEG	CCAP1982_LOCUS11065|CAD7002577.1|CCAP
OG0006713	LOC5568323|XP_021697067.1|AAEG	CCAP1982_LOCUS12231|CAD7003798.1|CCAP
OG0006714	LOC5568322|XP_001652200.1|AAEG	CCAP1982_LOCUS12230|CAD7003797.1|CCAP
OG0006715	LOC5568301|XP_001652178.2|AAEG	CCAP1982_LOCUS11732|CAD7003270.1|CCAP
OG0006716	LOC5568300|XP_021697096.1|AAEG	CCAP1982_LOCUS8575|CAD7000077.1|CCAP
OG0006717	LOC5568299|XP_001652176.1|AAEG	CCAP1982_LOCUS10793|CAD7002302.1|CCAP
OG0006718	LOC5568296|XP_001652173.1|AAEG	CCAP1982_LOCUS10791|CAD7002299.1|CCAP
OG0006719	LOC5568293|XP_021697100.1|AAEG	CCAP1982_LOCUS12921|CAD7004523.1|CCAP
OG0006721	LOC5571810|XP_001659942.1|AAEG	CCAP1982_LOCUS11809|CAD7003350.1|CCAP
OG0006722	LOC5571811|XP_021697116.1|AAEG	CCAP1982_LOCUS14832|CAD7006518.1|CCAP
OG0006723	LOC5574704|XP_021697229.1|AAEG	CCAP1982_LOCUS5763|CAD6997114.1|CCAP
OG0006724	LOC5572699|XP_001660517.1|AAEG	CCAP1982_LOCUS859|CAD6991972.1|CCAP
OG0006725	LOC5572697|XP_001660516.1|AAEG	CCAP1982_LOCUS21249|CAD7013178.1|CCAP
OG0006726	LOC5572696|XP_001660515.1|AAEG	CCAP1982_LOCUS4097|CAD6995379.1|CCAP
OG0006727	LOC5572694|XP_021697243.1|AAEG	CCAP1982_LOCUS855|CAD6991968.1|CCAP
OG0006728	LOC5571605|XP_001653725.2|AAEG	CCAP1982_LOCUS4866|CAD6996174.1|CCAP
OG0006729	LOC5570741|XP_021697358.1|AAEG	CCAP1982_LOCUS23305|CAD7015360.1|CCAP
OG0006730	LOC5576648|XP_001662804.1|AAEG	CCAP1982_LOCUS23307|CAD7015362.1|CCAP
OG0006731	LOC5564512|XP_021697371.1|AAEG	CCAP1982_LOCUS13323|CAD7004944.1|CCAP
OG0006732	LOC5565659|XP_021697379.1|AAEG	CCAP1982_LOCUS13216|CAD7004827.1|CCAP, CCAP1982_LOCUS13201|CAD7004812.1|CCAP
OG0006733	LOC5577724|XP_001656668.1|AAEG	CCAP1982_LOCUS10803|CAD7002312.1|CCAP
OG0006734	LOC5574452|XP_021697405.1|AAEG	CCAP1982_LOCUS10806|CAD7002315.1|CCAP
OG0006735	LOC5571389|XP_021697404.1|AAEG	CCAP1982_LOCUS13034|CAD7004639.1|CCAP
OG0006736	LOC5579060|XP_001657257.2|AAEG	CCAP1982_LOCUS13219|CAD7004830.1|CCAP
OG0006737	LOC5567091|XP_001651451.1|AAEG	CCAP1982_LOCUS12179|CAD7003743.1|CCAP
OG0006738	LOC5576075|XP_001662412.1|AAEG	CCAP1982_LOCUS12246|CAD7003813.1|CCAP
OG0006739	LOC5576082|XP_001662411.1|AAEG	CCAP1982_LOCUS11321|CAD7002852.1|CCAP
OG0006740	LOC5576078|XP_001662409.1|AAEG	CCAP1982_LOCUS10795|CAD7002305.1|CCAP
OG0006741	LOC5576076|XP_001662408.2|AAEG	CCAP1982_LOCUS10794|CAD7002304.1|CCAP
OG0006742	LOC5578252|XP_021697471.1|AAEG	CCAP1982_LOCUS4684|CAD6995974.1|CCAP
OG0006743	LOC5578257|XP_021697473.1|AAEG	CCAP1982_LOCUS6983|CAD6998383.1|CCAP
OG0006744	LOC5576852|XP_021697528.1|AAEG	CCAP1982_LOCUS13326|CAD7004947.1|CCAP
OG0006745	LOC5574228|XP_021697557.1|AAEG	CCAP1982_LOCUS902|CAD6992018.1|CCAP
OG0006746	LOC5574062|XP_021697583.1|AAEG	CCAP1982_LOCUS11201|CAD7002726.1|CCAP
OG0006747	LOC5574061|XP_021697595.1|AAEG	CCAP1982_LOCUS13041|CAD7004646.1|CCAP
OG0006749	LOC5564953|XP_021697669.1|AAEG	CCAP1982_LOCUS14919|CAD7006610.1|CCAP
OG0006752	LOC5565551|XP_001649918.2|AAEG	CCAP1982_LOCUS13058|CAD7004663.1|CCAP
OG0006753	LOC5565561|XP_001649914.2|AAEG	CCAP1982_LOCUS13065|CAD7004670.1|CCAP
OG0006754	LOC5565536|XP_021697747.1|AAEG	CCAP1982_LOCUS12574|CAD7004154.1|CCAP
OG0006755	LOC5565556|XP_001649893.1|AAEG	CCAP1982_LOCUS11812|CAD7003353.1|CCAP
OG0006756	LOC5565532|XP_021697759.1|AAEG	CCAP1982_LOCUS12567|CAD7004147.1|CCAP
OG0006757	LOC5563838|XP_001648155.1|AAEG	CCAP1982_LOCUS12568|CAD7004148.1|CCAP
OG0006758	LOC5563841|XP_001648157.1|AAEG	CCAP1982_LOCUS13299|CAD7004916.1|CCAP
OG0006759	LOC5563839|XP_021697761.1|AAEG	CCAP1982_LOCUS13042|CAD7004647.1|CCAP
OG0006760	LOC5565543|XP_021697770.1|AAEG	CCAP1982_LOCUS12975|CAD7004579.1|CCAP
OG0006761	LOC5564146|XP_001648476.1|AAEG	CCAP1982_LOCUS767|CAD6991875.1|CCAP
OG0006763	LOC5573513|XP_001660911.1|AAEG	CCAP1982_LOCUS23418|CAD7015479.1|CCAP
OG0006764	LOC5574925|XP_021697878.1|AAEG	CCAP1982_LOCUS19731|CAD7011644.1|CCAP
OG0006765	LOC5566529|XP_001650919.1|AAEG	CCAP1982_LOCUS22759|CAD7014789.1|CCAP
OG0006766	LOC5566494|XP_021697881.1|AAEG	CCAP1982_LOCUS12772|CAD7004360.1|CCAP
OG0006767	LOC5575135|XP_001655512.2|AAEG	CCAP1982_LOCUS13073|CAD7004679.1|CCAP
OG0006768	LOC5575136|XP_001655513.1|AAEG	CCAP1982_LOCUS13072|CAD7004678.1|CCAP
OG0006769	LOC5575137|XP_001655514.1|AAEG	CCAP1982_LOCUS13074|CAD7004680.1|CCAP
OG0006770	LOC5578617|XP_001657036.2|AAEG	CCAP1982_LOCUS11920|CAD7003467.1|CCAP
OG0006772	LOC5571188|XP_001653516.2|AAEG	CCAP1982_LOCUS21652|CAD7013598.1|CCAP
OG0006773	LOC5573990|XP_021697979.1|AAEG	CCAP1982_LOCUS12324|CAD7003894.1|CCAP
OG0006774	LOC5573997|XP_021698005.1|AAEG	CCAP1982_LOCUS14523|CAD7006195.1|CCAP
OG0006775	LOC5573999|XP_001661086.1|AAEG	CCAP1982_LOCUS14926|CAD7006618.1|CCAP
OG0006776	LOC5568730|XP_001658110.2|AAEG	CCAP1982_LOCUS11503|CAD7003040.1|CCAP
OG0006777	LOC5574003|XP_001661090.1|AAEG	CCAP1982_LOCUS11504|CAD7003041.1|CCAP
OG0006778	LOC5574004|XP_021698010.1|AAEG	CCAP1982_LOCUS11498|CAD7003035.1|CCAP
OG0006779	LOC5574358|XP_021698013.1|AAEG	CCAP1982_LOCUS12215|CAD7003779.1|CCAP
OG0006780	LOC5568735|XP_021698016.1|AAEG	CCAP1982_LOCUS12379|CAD7003956.1|CCAP
OG0006781	LOC5568743|XP_021698045.1|AAEG	CCAP1982_LOCUS11281|CAD7002811.1|CCAP
OG0006782	LOC5568748|XP_001658129.2|AAEG	CCAP1982_LOCUS10877|CAD7002384.1|CCAP
OG0006783	LOC5566824|XP_021698068.1|AAEG	CCAP1982_LOCUS7224|CAD6998659.1|CCAP
OG0006784	LOC5569157|XP_021698137.1|AAEG	CCAP1982_LOCUS10883|CAD7002390.1|CCAP
OG0006785	LOC5572098|XP_021698148.1|AAEG	CCAP1982_LOCUS7106|CAD6998518.1|CCAP
OG0006786	LOC5569163|XP_021698171.1|AAEG	CCAP1982_LOCUS21704|CAD7013662.1|CCAP
OG0006787	LOC5574864|XP_021698278.1|AAEG	CCAP1982_LOCUS14017|CAD7005660.1|CCAP
OG0006788	LOC5574863|XP_001661687.2|AAEG	CCAP1982_LOCUS14016|CAD7005659.1|CCAP
OG0006791	LOC5565671|XP_001650026.1|AAEG	CCAP1982_LOCUS10830|CAD7002344.1|CCAP
OG0006792	LOC5574453|XP_001661470.1|AAEG	CCAP1982_LOCUS11819|CAD7003360.1|CCAP
OG0006793	LOC5564220|XP_001648568.2|AAEG	CCAP1982_LOCUS11825|CAD7003366.1|CCAP
OG0006794	LOC5564228|XP_001648564.1|AAEG	CCAP1982_LOCUS22771|CAD7014803.1|CCAP
OG0006795	LOC5564217|XP_001648559.2|AAEG	CCAP1982_LOCUS11223|CAD7002749.1|CCAP
OG0006796	LOC5564317|XP_001648653.1|AAEG	CCAP1982_LOCUS13876|CAD7005516.1|CCAP
OG0006797	LOC5564300|XP_001648651.1|AAEG	CCAP1982_LOCUS23178|CAD7015230.1|CCAP
OG0006798	LOC5569020|XP_001658276.1|AAEG	CCAP1982_LOCUS11086|CAD7002600.1|CCAP
OG0006799	LOC5574158|XP_021698429.1|AAEG	CCAP1982_LOCUS11439|CAD7002976.1|CCAP
OG0006800	LOC5569603|XP_001652883.2|AAEG	CCAP1982_LOCUS14319|CAD7005982.1|CCAP
OG0006802	LOC5570796|XP_021698590.1|AAEG	CCAP1982_LOCUS22732|CAD7014758.1|CCAP
OG0006803	LOC5570783|XP_001653286.2|AAEG	CCAP1982_LOCUS22731|CAD7014754.1|CCAP
OG0006804	LOC5570793|XP_021698604.1|AAEG	CCAP1982_LOCUS12218|CAD7003782.1|CCAP
OG0006805	LOC5570791|XP_021698606.1|AAEG	CCAP1982_LOCUS21586|CAD7013526.1|CCAP
OG0006806	LOC5579155|XP_021698640.1|AAEG	CCAP1982_LOCUS10782|CAD7002290.1|CCAP
OG0006808	LOC5572534|XP_001654061.2|AAEG	CCAP1982_LOCUS22812|CAD7014845.1|CCAP
OG0006809	LOC5572289|XP_001653975.2|AAEG	CCAP1982_LOCUS11949|CAD7003499.1|CCAP
OG0006810	LOC5572287|XP_001653972.2|AAEG	CCAP1982_LOCUS12057|CAD7003613.1|CCAP
OG0006811	LOC5572286|XP_001653971.2|AAEG	CCAP1982_LOCUS12056|CAD7003612.1|CCAP
OG0006812	LOC23687584|XP_021698727.1|AAEG	CCAP1982_LOCUS11262|CAD7002791.1|CCAP
OG0006813	LOC5572277|XP_021698748.1|AAEG	CCAP1982_LOCUS21788|CAD7013763.1|CCAP
OG0006814	LOC5572195|XP_001653862.1|AAEG	CCAP1982_LOCUS11577|CAD7003114.1|CCAP
OG0006815	LOC5564563|XP_021698821.1|AAEG	CCAP1982_LOCUS11766|CAD7003305.1|CCAP
OG0006816	LOC5571886|XP_021698823.1|AAEG	CCAP1982_LOCUS11759|CAD7003298.1|CCAP
OG0006817	LOC5566090|XP_001650458.2|AAEG	CCAP1982_LOCUS11401|CAD7002935.1|CCAP
OG0006820	LOC5574348|XP_021698908.1|AAEG	CCAP1982_LOCUS11817|CAD7003358.1|CCAP
OG0006822	LOC5577977|XP_021698914.1|AAEG	CCAP1982_LOCUS7185|CAD6998610.1|CCAP
OG0006823	LOC5574338|XP_001661371.1|AAEG	CCAP1982_LOCUS12185|CAD7003749.1|CCAP
OG0006825	LOC5577266|XP_021698973.1|AAEG	CCAP1982_LOCUS12860|CAD7004454.1|CCAP, CCAP1982_LOCUS12847|CAD7004441.1|CCAP
OG0006826	LOC5577270|XP_021698987.1|AAEG	CCAP1982_LOCUS11999|CAD7003551.1|CCAP
OG0006827	LOC5573289|XP_021699051.1|AAEG	CCAP1982_LOCUS4679|CAD6995969.1|CCAP
OG0006828	LOC5573299|XP_021699066.1|AAEG	CCAP1982_LOCUS6487|CAD6997867.1|CCAP
OG0006830	LOC5577292|XP_021699169.1|AAEG	CCAP1982_LOCUS14923|CAD7006615.1|CCAP
OG0006831	LOC5572503|XP_001660443.2|AAEG	CCAP1982_LOCUS11877|CAD7003421.1|CCAP
OG0006832	LOC5577144|XP_021699221.1|AAEG	CCAP1982_LOCUS11240|CAD7002768.1|CCAP
OG0006833	LOC5577147|XP_021699228.1|AAEG	CCAP1982_LOCUS13013|CAD7004618.1|CCAP
OG0006835	LOC5573011|XP_021699250.1|AAEG	CCAP1982_LOCUS12992|CAD7004597.1|CCAP
OG0006836	LOC5573010|XP_001654338.2|AAEG	CCAP1982_LOCUS13163|CAD7004773.1|CCAP
OG0006837	LOC5573001|XP_001654328.1|AAEG	CCAP1982_LOCUS12319|CAD7003889.1|CCAP
OG0006838	LOC5574542|XP_021699261.1|AAEG	CCAP1982_LOCUS12084|CAD7003645.1|CCAP
OG0006839	LOC5574541|XP_021699268.1|AAEG	CCAP1982_LOCUS12316|CAD7003886.1|CCAP
OG0006840	LOC5578845|XP_021699292.1|AAEG	CCAP1982_LOCUS13320|CAD7004940.1|CCAP
OG0006841	LOC5578859|XP_021699353.1|AAEG	CCAP1982_LOCUS12909|CAD7004510.1|CCAP
OG0006842	LOC5571041|XP_021699362.1|AAEG	CCAP1982_LOCUS12429|CAD7004006.1|CCAP
OG0006844	LOC5578061|XP_001663683.2|AAEG	CCAP1982_LOCUS3657|CAD6994924.1|CCAP
OG0006845	LOC5570325|XP_001653153.1|AAEG	CCAP1982_LOCUS11172|CAD7002695.1|CCAP
OG0006846	LOC5570323|XP_021699516.1|AAEG	CCAP1982_LOCUS11858|CAD7003402.1|CCAP
OG0006847	LOC5578493|XP_021699519.1|AAEG	CCAP1982_LOCUS11863|CAD7003407.1|CCAP
OG0006848	LOC5570720|XP_001659313.2|AAEG	CCAP1982_LOCUS21649|CAD7013594.1|CCAP
OG0006849	LOC5576986|XP_001663087.2|AAEG	CCAP1982_LOCUS11226|CAD7002752.1|CCAP
OG0006850	LOC5576985|XP_001663086.2|AAEG	CCAP1982_LOCUS11227|CAD7002753.1|CCAP
OG0006851	LOC5576984|XP_021699580.1|AAEG	CCAP1982_LOCUS11230|CAD7002756.1|CCAP
OG0006852	LOC5570872|XP_001659378.1|AAEG	CCAP1982_LOCUS21610|CAD7013551.1|CCAP
OG0006853	LOC5569275|XP_021699681.1|AAEG	CCAP1982_LOCUS11843|CAD7003384.1|CCAP
OG0006854	LOC5578326|XP_021699692.1|AAEG	CCAP1982_LOCUS22284|CAD7014281.1|CCAP
OG0006855	LOC5575625|XP_021699709.1|AAEG	CCAP1982_LOCUS10776|CAD7002281.1|CCAP
OG0006856	LOC5573556|XP_021699711.1|AAEG	CCAP1982_LOCUS22764|CAD7014795.1|CCAP
OG0006857	LOC110676379|XP_021699724.1|AAEG	CCAP1982_LOCUS21319|CAD7013248.1|CCAP, CCAP1982_LOCUS21318|CAD7013247.1|CCAP, CCAP1982_LOCUS21317|CAD7013246.1|CCAP
OG0006858	LOC5576383|XP_021699727.1|AAEG	CCAP1982_LOCUS10960|CAD7002471.1|CCAP
OG0006859	LOC5569576|XP_001658637.2|AAEG	CCAP1982_LOCUS22323|CAD7014325.1|CCAP
OG0006861	LOC5567692|XP_021699794.1|AAEG	CCAP1982_LOCUS21574|CAD7013514.1|CCAP
OG0006862	LOC5565716|XP_001650075.2|AAEG	CCAP1982_LOCUS10905|CAD7002413.1|CCAP
OG0006864	LOC5574635|XP_001661553.2|AAEG, LOC110680643|XP_021712129.1|AAEG	CCAP1982_LOCUS23199|CAD7015250.1|CCAP
OG0006865	LOC5574632|XP_021699894.1|AAEG, LOC110680516|XP_021712003.1|AAEG	CCAP1982_LOCUS3034|CAD6994273.1|CCAP
OG0006866	LOC5574641|XP_001661556.2|AAEG	CCAP1982_LOCUS22599|CAD7014606.1|CCAP
OG0006867	LOC110676410|XP_021699895.1|AAEG	CCAP1982_LOCUS22612|CAD7014621.1|CCAP
OG0006868	LOC5574640|XP_021699897.1|AAEG	CCAP1982_LOCUS22611|CAD7014620.1|CCAP, CCAP1982_LOCUS22610|CAD7014619.1|CCAP
OG0006869	LOC5574645|XP_021699909.1|AAEG	CCAP1982_LOCUS21592|CAD7013533.1|CCAP
OG0006870	LOC5572042|XP_001660147.3|AAEG	CCAP1982_LOCUS23310|CAD7015365.1|CCAP, CCAP1982_LOCUS23311|CAD7015366.1|CCAP
OG0006871	LOC5572050|XP_001660156.2|AAEG	CCAP1982_LOCUS22386|CAD7014392.1|CCAP
OG0006872	LOC110676417|XP_021699960.1|AAEG	CCAP1982_LOCUS21203|CAD7013131.1|CCAP
OG0006873	LOC5564188|XP_021699967.1|AAEG	CCAP1982_LOCUS22163|CAD7014157.1|CCAP
OG0006874	LOC5574548|XP_001661497.1|AAEG	CCAP1982_LOCUS5573|CAD6996900.1|CCAP
OG0006875	LOC5574376|XP_021700082.1|AAEG	CCAP1982_LOCUS8282|CAD6999759.1|CCAP
OG0006876	LOC5574374|XP_021700091.1|AAEG	CCAP1982_LOCUS20496|CAD7012409.1|CCAP
OG0006877	LOC23687406|XP_021700101.1|AAEG	CCAP1982_LOCUS21126|CAD7013044.1|CCAP
OG0006878	LOC5574390|XP_001661408.2|AAEG	CCAP1982_LOCUS5602|CAD6996932.1|CCAP
OG0006879	LOC5575906|XP_021700113.1|AAEG	CCAP1982_LOCUS21394|CAD7013324.1|CCAP
OG0006880	LOC5575901|XP_001662278.1|AAEG	CCAP1982_LOCUS6974|CAD6998374.1|CCAP
OG0006881	LOC5574362|XP_001661395.3|AAEG	CCAP1982_LOCUS5325|CAD6996641.1|CCAP
OG0006882	LOC5571154|XP_001653470.1|AAEG	CCAP1982_LOCUS23304|CAD7015359.1|CCAP
OG0006883	LOC5575437|XP_021700362.1|AAEG	CCAP1982_LOCUS6145|CAD6997506.1|CCAP
OG0006884	LOC5575441|XP_021700369.1|AAEG	CCAP1982_LOCUS5398|CAD6996715.1|CCAP
OG0006885	LOC5575449|XP_021700372.1|AAEG	CCAP1982_LOCUS7946|CAD6999421.1|CCAP
OG0006886	LOC5578152|XP_001663724.2|AAEG	CCAP1982_LOCUS4026|CAD6995307.1|CCAP
OG0006888	LOC5578155|XP_021700401.1|AAEG	CCAP1982_LOCUS5625|CAD6996958.1|CCAP
OG0006890	LOC5571936|XP_001660046.2|AAEG	CCAP1982_LOCUS7413|CAD6998865.1|CCAP
OG0006891	LOC5571942|XP_021700428.1|AAEG	CCAP1982_LOCUS7414|CAD6998866.1|CCAP
OG0006892	LOC5571945|XP_001660049.1|AAEG	CCAP1982_LOCUS8684|CAD7000191.1|CCAP
OG0006893	LOC5571947|XP_001660051.2|AAEG	CCAP1982_LOCUS8688|CAD7000195.1|CCAP
OG0006894	LOC5571949|XP_021700441.1|AAEG	CCAP1982_LOCUS8689|CAD7000196.1|CCAP
OG0006896	LOC5569507|XP_021700485.1|AAEG	CCAP1982_LOCUS6215|CAD6997576.1|CCAP
OG0006897	LOC5569512|XP_021700487.1|AAEG	CCAP1982_LOCUS7852|CAD6999325.1|CCAP
OG0006898	LOC5568223|XP_001652155.2|AAEG	CCAP1982_LOCUS7032|CAD6998432.1|CCAP
OG0006899	LOC5580327|XP_001663279.1|AAEG	CCAP1982_LOCUS6975|CAD6998375.1|CCAP
OG0006900	LOC5569011|XP_001652665.1|AAEG	CCAP1982_LOCUS7278|CAD6998721.1|CCAP
OG0006901	LOC5564161|XP_001648490.1|AAEG	CCAP1982_LOCUS8472|CAD6999965.1|CCAP
OG0006903	LOC5566449|XP_001650817.2|AAEG	CCAP1982_LOCUS2497|CAD6993691.1|CCAP
OG0006905	LOC5565680|XP_001650055.2|AAEG	CCAP1982_LOCUS7299|CAD6998744.1|CCAP
OG0006906	LOC5570925|XP_001653405.2|AAEG	CCAP1982_LOCUS7285|CAD6998730.1|CCAP
OG0006907	LOC5570922|XP_021700604.1|AAEG	CCAP1982_LOCUS8331|CAD6999819.1|CCAP
OG0006908	LOC5570916|XP_001653395.1|AAEG	CCAP1982_LOCUS5438|CAD6996759.1|CCAP
OG0006909	LOC5570914|XP_001653393.1|AAEG	CCAP1982_LOCUS5631|CAD6996965.1|CCAP
OG0006910	LOC5570913|XP_021700629.1|AAEG	CCAP1982_LOCUS5520|CAD6996844.1|CCAP
OG0006911	LOC5574739|XP_021700699.1|AAEG	CCAP1982_LOCUS9322|CAD7000848.1|CCAP
OG0006912	LOC5571728|XP_021700724.1|AAEG	CCAP1982_LOCUS5534|CAD6996858.1|CCAP
OG0006913	LOC5571738|XP_021700728.1|AAEG	CCAP1982_LOCUS7868|CAD6999341.1|CCAP
OG0006914	LOC5571737|XP_021700731.1|AAEG	CCAP1982_LOCUS13879|CAD7005519.1|CCAP
OG0006915	LOC5571734|XP_021700733.1|AAEG	CCAP1982_LOCUS12890|CAD7004486.1|CCAP
OG0006916	LOC5571740|XP_021700738.1|AAEG	CCAP1982_LOCUS6608|CAD6997992.1|CCAP
OG0006917	LOC5571433|XP_021700741.1|AAEG	CCAP1982_LOCUS6276|CAD6997643.1|CCAP
OG0006918	LOC5571429|XP_001659681.1|AAEG	CCAP1982_LOCUS6219|CAD6997580.1|CCAP
OG0006921	LOC5569682|XP_021700789.1|AAEG	CCAP1982_LOCUS8766|CAD7000276.1|CCAP
OG0006922	LOC5570429|XP_001659136.1|AAEG	CCAP1982_LOCUS5501|CAD6996828.1|CCAP, CCAP1982_LOCUS5502|CAD6996829.1|CCAP
OG0006923	LOC5570430|XP_021700795.1|AAEG	CCAP1982_LOCUS8722|CAD7000230.1|CCAP
OG0006924	LOC5572672|XP_001654138.1|AAEG	CCAP1982_LOCUS5568|CAD6996895.1|CCAP
OG0006925	LOC5572641|XP_021700802.1|AAEG	CCAP1982_LOCUS2530|CAD6993732.1|CCAP
OG0006926	LOC5572653|XP_001654153.2|AAEG	CCAP1982_LOCUS8948|CAD7000471.1|CCAP
OG0006927	LOC5572654|XP_021700823.1|AAEG	CCAP1982_LOCUS8942|CAD7000465.1|CCAP
OG0006928	LOC5572656|XP_021700826.1|AAEG	CCAP1982_LOCUS8939|CAD7000462.1|CCAP
OG0006929	LOC5574315|XP_001655092.2|AAEG	CCAP1982_LOCUS8843|CAD7000361.1|CCAP
OG0006930	LOC5579442|XP_021700855.1|AAEG	CCAP1982_LOCUS8846|CAD7000366.1|CCAP
OG0006932	LOC5565777|XP_001650136.1|AAEG	CCAP1982_LOCUS5658|CAD6996997.1|CCAP
OG0006933	LOC5565757|XP_021700902.1|AAEG	CCAP1982_LOCUS5646|CAD6996984.1|CCAP
OG0006934	LOC5564835|XP_021700940.1|AAEG	CCAP1982_LOCUS4601|CAD6995900.1|CCAP
OG0006935	LOC5565351|XP_001649746.1|AAEG	CCAP1982_LOCUS6277|CAD6997644.1|CCAP
OG0006936	LOC5569176|XP_021701029.1|AAEG	CCAP1982_LOCUS8400|CAD6999890.1|CCAP
OG0006937	LOC5569180|XP_001652760.1|AAEG	CCAP1982_LOCUS5709|CAD6997055.1|CCAP
OG0006938	LOC5569181|XP_011493383.1|AAEG	CCAP1982_LOCUS5742|CAD6997089.1|CCAP
OG0006939	LOC5569183|XP_001652766.1|AAEG	CCAP1982_LOCUS21452|CAD7013387.1|CCAP
OG0006940	LOC5564492|XP_001648832.1|AAEG	CCAP1982_LOCUS8047|CAD6999523.1|CCAP
OG0006941	LOC5566991|XP_021701107.1|AAEG	CCAP1982_LOCUS7072|CAD6998478.1|CCAP
OG0006942	LOC5566521|XP_021701142.1|AAEG	CCAP1982_LOCUS22668|CAD7014684.1|CCAP
OG0006943	LOC5571666|XP_001653753.2|AAEG	CCAP1982_LOCUS8610|CAD7000115.1|CCAP, CCAP1982_LOCUS8608|CAD7000113.1|CCAP
OG0006944	LOC5571664|XP_021701188.1|AAEG	CCAP1982_LOCUS8104|CAD6999579.1|CCAP
OG0006945	LOC5571661|XP_021701189.1|AAEG	CCAP1982_LOCUS6725|CAD6998111.1|CCAP
OG0006946	LOC5571642|XP_001653737.2|AAEG	CCAP1982_LOCUS1984|CAD6993158.1|CCAP
OG0006947	LOC5571643|XP_001653736.1|AAEG	CCAP1982_LOCUS5689|CAD6997030.1|CCAP
OG0006948	LOC5571647|XP_001653732.1|AAEG	CCAP1982_LOCUS5700|CAD6997043.1|CCAP
OG0006949	LOC5575675|XP_001655804.1|AAEG	CCAP1982_LOCUS7007|CAD6998407.1|CCAP
OG0006950	LOC5573845|XP_001654882.1|AAEG	CCAP1982_LOCUS5453|CAD6996778.1|CCAP
OG0006951	LOC23687432|XP_021701306.1|AAEG	CCAP1982_LOCUS5401|CAD6996721.1|CCAP
OG0006952	LOC5573803|XP_001661053.1|AAEG	CCAP1982_LOCUS2929|CAD6994163.1|CCAP
OG0006953	LOC5568799|XP_001658164.1|AAEG	CCAP1982_LOCUS11447|CAD7002984.1|CCAP
OG0006954	LOC5568801|XP_001658166.2|AAEG	CCAP1982_LOCUS8264|CAD6999738.1|CCAP
OG0006955	LOC5568807|XP_001658168.2|AAEG	CCAP1982_LOCUS3183|CAD6994432.1|CCAP
OG0006956	LOC5568815|XP_001658181.2|AAEG	CCAP1982_LOCUS7877|CAD6999350.1|CCAP
OG0006957	LOC5568816|XP_021701325.1|AAEG	CCAP1982_LOCUS5533|CAD6996857.1|CCAP
OG0006958	LOC5568817|XP_001658183.2|AAEG	CCAP1982_LOCUS21120|CAD7013036.1|CCAP
OG0006959	LOC5568819|XP_001658185.1|AAEG	CCAP1982_LOCUS14815|CAD7006498.1|CCAP
OG0006960	LOC5568823|XP_021701338.1|AAEG, LOC110681238|XP_021712699.1|AAEG	CCAP1982_LOCUS5523|CAD6996847.1|CCAP
OG0006961	LOC5568830|XP_021701344.1|AAEG	CCAP1982_LOCUS7652|CAD6999107.1|CCAP
OG0006962	LOC5564978|XP_001649330.2|AAEG	CCAP1982_LOCUS6387|CAD6997756.1|CCAP
OG0006964	LOC5577475|XP_001656501.2|AAEG	CCAP1982_LOCUS5407|CAD6996727.1|CCAP
OG0006965	LOC5578795|XP_001657167.2|AAEG	CCAP1982_LOCUS8795|CAD7000309.1|CCAP
OG0006966	LOC5578794|XP_001657165.1|AAEG	CCAP1982_LOCUS6898|CAD6998289.1|CCAP
OG0006967	LOC5578793|XP_001657164.2|AAEG	CCAP1982_LOCUS21717|CAD7013674.1|CCAP
OG0006968	LOC5578768|XP_021701446.1|AAEG	CCAP1982_LOCUS21444|CAD7013379.1|CCAP
OG0006969	LOC5578753|XP_001657121.1|AAEG	CCAP1982_LOCUS11003|CAD7002514.1|CCAP
OG0006970	LOC5570954|XP_021701486.1|AAEG	CCAP1982_LOCUS2702|CAD6993910.1|CCAP
OG0006971	LOC5576430|XP_001662635.1|AAEG	CCAP1982_LOCUS7040|CAD6998441.1|CCAP
OG0006972	LOC5576427|XP_001662630.2|AAEG	CCAP1982_LOCUS5634|CAD6996968.1|CCAP
OG0006973	LOC5577727|XP_021697246.1|AAEG	CCAP1982_LOCUS6676|CAD6998062.1|CCAP
OG0006975	LOC5568241|XP_001657933.2|AAEG	CCAP1982_LOCUS8458|CAD6999950.1|CCAP
OG0006976	LOC5570636|XP_021701628.1|AAEG	CCAP1982_LOCUS7752|CAD6999218.1|CCAP
OG0006979	LOC5577127|XP_021701683.1|AAEG	CCAP1982_LOCUS6941|CAD6998337.1|CCAP
OG0006980	LOC5576862|XP_001662958.1|AAEG	CCAP1982_LOCUS5413|CAD6996733.1|CCAP
OG0006981	LOC5577187|XP_021701706.1|AAEG	CCAP1982_LOCUS6234|CAD6997598.1|CCAP, CCAP1982_LOCUS9740|CAD7001242.1|CCAP
OG0006982	LOC5577184|XP_021701707.1|AAEG	CCAP1982_LOCUS7781|CAD6999250.1|CCAP
