Orthogroup	AAEG.longest_only	AEAL.longest_only
OG0008137	LOC5564780|XP_021707642.1|AAEG	LOC109428767|XP_029734005.1|AEAL
OG0008141	LOC5570010|XP_001658899.2|AAEG	LOC109400049|XP_029730291.1|AEAL
OG0008145	LOC5570027|XP_021705788.1|AAEG	LOC109405105|XP_019533655.2|AEAL
OG0008146	LOC5570028|XP_001658918.2|AAEG	LOC109400240|XP_019528263.2|AEAL
OG0008147	LOC5570031|XP_021708724.1|AAEG	LOC109400295|XP_029724209.1|AEAL
OG0008148	LOC5568010|XP_021711000.1|AAEG	LOC109399404|XP_029724165.1|AEAL
OG0008150	LOC5579854|XP_001651530.1|AAEG	LOC109399059|XP_019527034.2|AEAL
OG0008151	LOC5579853|XP_021708504.1|AAEG	LOC109399010|XP_029724223.1|AEAL
OG0008152	LOC5579849|XP_001651524.3|AAEG	LOC109398962|XP_019526958.2|AEAL
OG0008153	LOC5570807|XP_021707584.1|AAEG	LOC109431307|XP_019563069.2|AEAL
OG0008154	LOC5570808|XP_001653315.2|AAEG	LOC109431323|XP_019563091.2|AEAL
OG0008155	LOC5572121|XP_001660204.1|AAEG	LOC109407703|XP_019536397.2|AEAL
OG0008156	LOC5570576|XP_001653228.2|AAEG	LOC109409395|XP_019538385.2|AEAL
OG0008158	LOC5578388|XP_001663853.2|AAEG	LOC109415956|XP_019545475.1|AEAL
OG0008159	LOC110679481|XP_021709877.1|AAEG	LOC109405803|XP_029713444.1|AEAL
OG0008160	LOC5565233|XP_021704997.1|AAEG	LOC109401644|XP_029713325.1|AEAL
OG0008161	LOC5571095|XP_021709984.1|AAEG	LOC115257520|XP_029713075.1|AEAL, LOC109400008|XP_029712813.1|AEAL
OG0008162	LOC5571106|XP_021711460.1|AAEG	LOC109422441|XP_029713526.1|AEAL
OG0008164	LOC5565509|XP_021705970.1|AAEG	LOC109414796|XP_029736449.1|AEAL
OG0008165	LOC5579530|XP_021710700.1|AAEG	LOC109418642|XP_029712862.1|AEAL
OG0008166	LOC23687820|XP_021705127.1|AAEG	LOC109418633|XP_019548394.2|AEAL
OG0008167	LOC5576931|XP_021709434.1|AAEG	LOC109405271|XP_019533851.2|AEAL
OG0008168	LOC5576933|XP_001656295.1|AAEG	LOC109405267|XP_019533845.2|AEAL
OG0008169	LOC5576934|XP_001656296.1|AAEG	LOC109418625|XP_029712880.1|AEAL
OG0008170	LOC5576939|XP_001656301.2|AAEG	LOC109418621|XP_029712939.1|AEAL
OG0008171	LOC5571006|XP_001653435.1|AAEG	LOC109413090|XP_029713501.1|AEAL
OG0008173	LOC5575389|XP_021711074.1|AAEG	LOC109425798|XP_019556689.2|AEAL
OG0008174	LOC5565824|XP_001650189.2|AAEG	LOC109425670|XP_019556484.2|AEAL
OG0008175	LOC5575222|XP_021710746.1|AAEG	LOC109413593|XP_029721337.1|AEAL
OG0008176	LOC5563818|XP_021711617.1|AAEG	LOC115262725|XP_029721277.1|AEAL
OG0008177	LOC110678484|XP_021707129.1|AAEG	LOC109401305|XP_019529353.2|AEAL
OG0008178	LOC5566181|XP_021704460.1|AAEG	LOC109401286|XP_019529323.2|AEAL
OG0008179	LOC5569833|XP_001658727.1|AAEG	LOC109401287|XP_019529324.2|AEAL
OG0008180	LOC5569841|XP_001658728.1|AAEG	LOC109401273|XP_019529300.2|AEAL
OG0008181	LOC5566184|XP_021708082.1|AAEG	LOC109401317|XP_019529366.2|AEAL
OG0008182	LOC5577096|XP_001663179.2|AAEG	LOC109401148|XP_019529171.2|AEAL
OG0008183	LOC5570163|XP_021704718.1|AAEG	LOC109427035|XP_029721150.1|AEAL
OG0008184	LOC5568765|XP_001652557.2|AAEG, LOC110677916|XP_021705616.1|AAEG	LOC109622601|XP_029721128.1|AEAL
OG0008188	LOC110677919|XP_021705626.1|AAEG	LOC109424715|XP_019555418.1|AEAL
OG0008189	LOC5577175|XP_001663263.1|AAEG	LOC109424687|XP_019555399.2|AEAL
OG0008190	LOC5567347|XP_001657371.1|AAEG	LOC109421942|XP_019552123.2|AEAL
OG0008191	LOC5567353|XP_021710265.1|AAEG	LOC109421934|XP_029720933.1|AEAL
OG0008192	LOC5567357|XP_001657364.2|AAEG	LOC109432691|XP_029720937.1|AEAL
OG0008193	LOC5580244|XP_001662426.2|AAEG	LOC109432718|XP_019564648.2|AEAL
OG0008194	LOC5571036|XP_001659471.1|AAEG	LOC109428999|XP_019560385.1|AEAL
OG0008195	LOC5571028|XP_001659466.2|AAEG	LOC109428909|XP_029708109.1|AEAL
OG0008196	LOC5574769|XP_001655335.2|AAEG	LOC109428879|XP_019560262.2|AEAL
OG0008197	LOC110678644|XP_021707471.1|AAEG	LOC109433666|XP_029731019.1|AEAL
OG0008198	LOC5567212|XP_001651641.2|AAEG	LOC109432323|XP_019564207.1|AEAL
OG0008199	LOC5571905|XP_021710721.1|AAEG	LOC109409845|XP_019538873.2|AEAL
OG0008200	LOC5576906|XP_001663005.2|AAEG	LOC109397146|XP_019525031.2|AEAL
OG0008203	LOC5579121|XP_021704988.1|AAEG	LOC109409921|XP_019538994.2|AEAL
OG0008204	LOC5572091|XP_001660170.1|AAEG	LOC109399607|XP_019527639.2|AEAL
OG0008205	LOC5578101|XP_001656797.1|AAEG	LOC109399568|XP_019527625.2|AEAL
OG0008206	LOC5578119|XP_021711079.1|AAEG	LOC115267848|XP_029731222.1|AEAL
OG0008207	LOC5578904|XP_001664113.2|AAEG	LOC109401835|XP_019530015.2|AEAL
OG0008208	LOC5566871|XP_021710456.1|AAEG	LOC115256002|XP_029710086.1|AEAL
OG0008209	LOC5566870|XP_001651297.1|AAEG	LOC109408987|XP_029710087.1|AEAL, LOC109426489|XP_029710084.1|AEAL
OG0008210	LOC5564590|XP_001648940.1|AAEG	LOC109402159|XP_019530333.1|AEAL
OG0008211	LOC5568449|XP_021706358.1|AAEG	LOC109403560|XP_029731448.1|AEAL
OG0008212	LOC5573260|XP_001654470.1|AAEG	LOC109431574|XP_019563355.1|AEAL
OG0008213	LOC5573263|XP_021708832.1|AAEG	LOC109622241|XP_029731486.1|AEAL
OG0008214	LOC5574196|XP_021707338.1|AAEG	LOC109431566|XP_019563344.1|AEAL, LOC109622225|XP_019932023.2|AEAL
OG0008215	LOC110678839|XP_021708014.1|AAEG, LOC5574176|XP_001661233.1|AAEG	LOC109403168|XP_019531456.2|AEAL
OG0008216	LOC5567495|XP_001657494.2|AAEG	LOC109622177|XP_019931961.2|AEAL
OG0008217	LOC5571926|XP_001660023.2|AAEG	LOC109410612|XP_029731608.1|AEAL
OG0008218	LOC110679115|XP_021708805.1|AAEG	LOC109433482|XP_019565448.2|AEAL
OG0008219	LOC5566553|XP_001650930.2|AAEG	LOC109410664|XP_029731655.1|AEAL
OG0008220	LOC5566550|XP_001650929.2|AAEG	LOC109410666|XP_029731658.1|AEAL
OG0008221	LOC5563701|XP_021709282.1|AAEG	LOC109433484|XP_029731675.1|AEAL, LOC109410674|XP_029731670.1|AEAL
OG0008222	LOC5565417|XP_021710545.1|AAEG	LOC109426024|XP_019556998.2|AEAL
OG0008223	LOC5567882|XP_021710671.1|AAEG	LOC109425985|XP_019556954.2|AEAL
OG0008224	LOC5564114|XP_001648451.1|AAEG	LOC109407622|XP_019536308.2|AEAL
OG0008225	LOC5568586|XP_001652415.2|AAEG	LOC109425828|XP_019556720.2|AEAL
OG0008226	LOC5569139|XP_021704263.1|AAEG	LOC109407532|XP_019536143.2|AEAL
OG0008266	LOC5575839|XP_021694431.1|AAEG	LOC109402174|XP_019530356.2|AEAL
OG0008268	LOC5579811|XP_001651037.2|AAEG	LOC109431123|XP_029718280.1|AEAL, LOC115256382|XP_029710638.1|AEAL
OG0008269	LOC5579822|XP_001651053.1|AAEG	LOC115256473|XP_029710978.1|AEAL, LOC109431131|XP_019562864.2|AEAL
OG0008270	LOC5567112|XP_001651488.2|AAEG	LOC109408932|XP_019537874.2|AEAL
OG0008271	LOC5580057|XP_021694880.1|AAEG	LOC109428393|XP_029711709.1|AEAL
OG0008272	LOC5568329|XP_021694944.1|AAEG	LOC109428428|XP_019559729.2|AEAL
OG0008273	LOC5576500|XP_001662692.2|AAEG	LOC115256316|XP_029710415.1|AEAL
OG0008276	LOC5566777|XP_021699929.1|AAEG	LOC109397864|XP_019525746.2|AEAL
OG0008277	LOC5566774|XP_021700219.1|AAEG	LOC109397882|XP_029729609.1|AEAL, LOC109416118|XP_029711952.1|AEAL
OG0008278	LOC5571978|XP_001660080.1|AAEG	LOC109401934|XP_029711120.1|AEAL
OG0008282	LOC5578395|XP_021694011.1|AAEG	LOC109422046|XP_019552226.2|AEAL
OG0008283	LOC23687616|XP_021694319.1|AAEG	LOC109422062|XP_019552248.2|AEAL
OG0008284	LOC23687488|XP_021696790.1|AAEG	LOC115256505|XP_029711039.1|AEAL, LOC109410169|XP_029721633.1|AEAL
OG0008285	LOC5571725|XP_021697131.1|AAEG	LOC109427360|XP_019558439.2|AEAL
OG0008286	LOC5575005|XP_021697524.1|AAEG	LOC109400384|XP_019528434.2|AEAL
OG0008287	LOC5572002|XP_021698976.1|AAEG	LOC109432998|XP_029714317.1|AEAL
OG0008288	LOC5564409|XP_021700053.1|AAEG	LOC109402231|XP_029729983.1|AEAL
OG0008289	LOC23687559|XP_011492981.1|AAEG	LOC109422868|XP_019553312.2|AEAL, LOC109397607|XP_019525442.1|AEAL
OG0008292	LOC5571914|XP_001660010.2|AAEG, LOC5576479|XP_001662671.2|AAEG	LOC109403518|XP_019531884.2|AEAL
OG0008293	LOC5570717|XP_021700792.1|AAEG	LOC109403544|XP_029720773.1|AEAL
OG0008294	LOC5571482|XP_001659740.2|AAEG	LOC109427684|XP_029717927.1|AEAL, LOC115260730|XP_029717850.1|AEAL
OG0008295	LOC5575869|XP_001655871.1|AAEG	LOC109431478|XP_019563235.2|AEAL
OG0008296	LOC5577249|XP_021704895.1|AAEG	LOC109431476|XP_019563231.2|AEAL
OG0008297	LOC5577253|XP_021704966.1|AAEG	LOC109431504|XP_019563271.2|AEAL
OG0008298	LOC23687855|XP_011493773.2|AAEG	LOC109431469|XP_019563225.2|AEAL
OG0008299	LOC5565071|XP_001649381.2|AAEG	LOC109431079|XP_019562770.2|AEAL
OG0008300	LOC5576007|XP_021706028.1|AAEG	LOC109412166|XP_029718058.1|AEAL
OG0008301	LOC5565332|XP_021706574.1|AAEG	LOC109406378|XP_029714210.1|AEAL, LOC115258275|XP_029714213.1|AEAL
OG0008302	LOC5565202|XP_021706928.1|AAEG	LOC109424864|XP_029713906.1|AEAL
OG0008303	LOC5578382|XP_001663844.1|AAEG	LOC109405528|XP_019534280.1|AEAL
OG0008304	LOC110678613|XP_021707420.1|AAEG	LOC109405547|XP_019534178.2|AEAL
OG0008305	LOC5572777|XP_001654174.2|AAEG	LOC109622748|XP_019932747.2|AEAL
OG0008306	LOC110679468|XP_021709815.1|AAEG	LOC109432121|XP_019563950.2|AEAL
OG0008307	LOC110679499|XP_021709985.1|AAEG	LOC109432188|XP_029723071.1|AEAL, LOC109423479|XP_029722809.1|AEAL
OG0008308	LOC5569462|XP_021710890.1|AAEG	LOC109412405|XP_029722911.1|AEAL
OG0008309	LOC5577509|XP_001656530.1|AAEG	LOC109430338|XP_019561940.2|AEAL
OG0008310	LOC5567070|XP_001651456.1|AAEG	LOC109410072|XP_019539147.1|AEAL
OG0008311	LOC110681489|XP_021712978.1|AAEG	LOC109430003|XP_019561562.2|AEAL, LOC115257414|XP_029712854.1|AEAL, LOC109430705|XP_019562320.2|AEAL
OG0008312	LOC5573369|XP_021713001.1|AAEG	LOC109430731|XP_019562352.2|AEAL
OG0008314	LOC110681523|XP_021713184.1|AAEG	LOC109417287|XP_019546938.1|AEAL
OG0008315	LOC5565703|XP_001650063.2|AAEG	LOC109623054|XP_019933079.2|AEAL
OG0008316	LOC110681526|XP_021713235.1|AAEG	LOC115270284|XP_029735462.1|AEAL, LOC115270290|XP_029735484.1|AEAL, LOC115257649|XP_029713345.1|AEAL, LOC115268557|XP_029732519.1|AEAL, LOC115256160|XP_029710260.1|AEAL, LOC115268993|XP_029733145.1|AEAL, LOC115254451|XP_029707827.1|AEAL, LOC115263234|XP_029722098.1|AEAL, LOC115271011|XP_029736275.1|AEAL, LOC115257026|XP_029712133.1|AEAL, LOC115266157|XP_029727984.1|AEAL, LOC115254324|XP_029707592.1|AEAL, LOC115265643|XP_029727416.1|AEAL, LOC115261059|XP_029718286.1|AEAL
OG0008316	LOC110676527|XP_021700470.1|AAEG, LOC110677102|XP_021703486.1|AAEG	LOC109425874|XP_029729267.1|AEAL, LOC115259234|XP_029715628.1|AEAL
OG0008317	LOC5569239|XP_001652800.2|AAEG	LOC109400507|XP_019528570.2|AEAL
OG0008318	LOC5574055|XP_021713280.1|AAEG	LOC109400504|XP_019528567.1|AEAL
OG0008319	LOC5569644|XP_021693472.1|AAEG	LOC109430050|XP_019561623.2|AEAL
OG0008320	LOC5565601|XP_021693795.1|AAEG	LOC109405414|XP_029733815.1|AEAL
OG0008321	LOC5565964|XP_001650299.2|AAEG	LOC109414621|XP_019543997.2|AEAL
OG0008322	LOC5579958|XP_001658474.2|AAEG	LOC115260773|XP_029717954.1|AEAL
OG0008323	LOC5576118|XP_021694094.1|AAEG	LOC109404027|XP_019546694.2|AEAL
OG0008324	LOC5576134|XP_001662479.2|AAEG	LOC109412789|XP_019541946.2|AEAL
OG0008325	LOC5576139|XP_021694123.1|AAEG	LOC109404006|XP_029723650.1|AEAL
OG0008326	LOC5578718|XP_021694188.1|AAEG	LOC109412880|XP_019542071.1|AEAL
OG0008327	LOC5575744|XP_021695713.1|AAEG	LOC109407724|XP_019536417.1|AEAL
OG0008328	LOC5572894|XP_001654248.2|AAEG	LOC109429065|XP_019560446.2|AEAL
OG0008329	LOC5570502|XP_001659187.2|AAEG	LOC109418090|XP_029717041.1|AEAL, LOC109406456|XP_019535094.2|AEAL
OG0008331	LOC5568307|XP_001652184.2|AAEG	LOC109426574|XP_019557650.2|AEAL
OG0008332	LOC5571808|XP_021697115.1|AAEG	LOC109426648|XP_019557718.2|AEAL
OG0008333	LOC5574706|XP_001661603.1|AAEG	LOC109417797|XP_019547513.2|AEAL
OG0008334	LOC5574705|XP_021697228.1|AAEG	LOC109417798|XP_029725494.1|AEAL
OG0008335	LOC5570737|XP_021697372.1|AAEG	LOC109426849|XP_019557948.1|AEAL
OG0008336	LOC5563737|XP_021697438.1|AAEG	LOC109406023|XP_029732417.1|AEAL
OG0008337	LOC5575243|XP_021697545.1|AAEG	LOC109407974|XP_019536724.1|AEAL, LOC109403662|XP_029735111.1|AEAL
OG0008338	LOC5574060|XP_001661137.1|AAEG	LOC109407955|XP_029732268.1|AEAL
OG0008339	LOC5574067|XP_001661139.1|AAEG	LOC109403668|XP_019532040.2|AEAL
OG0008340	LOC5576168|XP_001662514.1|AAEG	LOC109408007|XP_029735219.1|AEAL, LOC109405144|XP_029735134.1|AEAL
OG0008342	LOC5579447|XP_001647746.1|AAEG	LOC109410777|XP_019539853.2|AEAL
OG0008343	LOC5578832|XP_001657184.1|AAEG	LOC109400634|XP_019528666.2|AEAL
OG0008344	LOC5575199|XP_001655507.2|AAEG	LOC109400706|XP_019528744.2|AEAL
OG0008345	LOC5573992|XP_001661077.1|AAEG	LOC109402742|XP_019530999.2|AEAL
OG0008346	LOC5573671|XP_001660993.1|AAEG	LOC109401375|XP_019529455.2|AEAL
OG0008347	LOC5573670|XP_001660992.1|AAEG	LOC109423354|XP_019553867.2|AEAL
OG0008348	LOC5564899|XP_001649247.2|AAEG	LOC109430821|XP_019562452.2|AEAL, LOC115253907|XP_029722042.1|AEAL, LOC115263203|XP_029722043.1|AEAL
OG0008349	LOC5574339|XP_001661373.2|AAEG	LOC115267588|XP_029730535.1|AEAL
OG0008350	LOC5577319|XP_001663347.2|AAEG	LOC109403038|XP_019531299.2|AEAL
OG0008351	LOC5575499|XP_001662015.2|AAEG	LOC109412521|XP_029735887.1|AEAL
OG0008352	LOC5573004|XP_001654332.2|AAEG	LOC109428689|XP_019560046.2|AEAL
OG0008353	LOC23687793|XP_021699401.1|AAEG	LOC115270229|XP_029735346.1|AEAL, LOC109430663|XP_019562293.1|AEAL
OG0008354	LOC5576381|XP_021699725.1|AAEG	LOC115254177|XP_029728873.1|AEAL, LOC109408217|XP_029728794.1|AEAL
OG0008355	LOC5567696|XP_001651860.2|AAEG	LOC109408914|XP_029728841.1|AEAL
OG0008358	LOC5575903|XP_001662276.2|AAEG	LOC109415149|XP_029729047.1|AEAL
OG0008360	LOC5569990|XP_021699998.1|AAEG	LOC109425060|XP_029732895.1|AEAL
OG0008362	LOC5574373|XP_021700099.1|AAEG	LOC109411537|XP_029709938.1|AEAL
OG0008367	LOC5570377|XP_021700168.1|AAEG	LOC109414443|XP_029728132.1|AEAL, LOC115266418|XP_029728509.1|AEAL, LOC109622254|XP_019932072.2|AEAL
OG0008368	LOC5578364|XP_001656935.1|AAEG	LOC109412015|XP_029720689.1|AEAL, LOC109407942|XP_029713428.1|AEAL
OG0008369	LOC5572666|XP_021700839.1|AAEG	LOC109401716|XP_029710770.1|AEAL
OG0008371	LOC5564849|XP_001649167.1|AAEG	LOC109414024|XP_019543302.2|AEAL
OG0008372	LOC5569182|XP_021701050.1|AAEG	LOC109429438|XP_019560937.2|AEAL
OG0008373	LOC5571651|XP_021701201.1|AAEG	LOC109408110|XP_029729410.1|AEAL
OG0008374	LOC5568811|XP_001658177.2|AAEG	LOC109419591|XP_019549364.2|AEAL
OG0008375	LOC5578775|XP_001657144.2|AAEG	LOC109404561|XP_019533007.2|AEAL
OG0008376	LOC5578961|XP_001664139.2|AAEG	LOC115255336|XP_029709210.1|AEAL
OG0008378	LOC5580322|XP_021702218.1|AAEG	LOC109420563|XP_029708898.1|AEAL, LOC109419840|XP_029708889.1|AEAL, LOC109420564|XP_029708885.1|AEAL
OG0008379	LOC23687858|XP_021702253.1|AAEG	LOC109414182|XP_019543584.1|AEAL
OG0008380	LOC5577303|XP_001663333.1|AAEG	LOC109417231|XP_029708711.1|AEAL
OG0008381	LOC5572430|XP_001660375.1|AAEG	LOC109417135|XP_019546807.1|AEAL
OG0008382	LOC5572428|XP_021702423.1|AAEG, LOC5572429|XP_021695329.1|AAEG	LOC109405966|XP_029708705.1|AEAL, LOC109417092|XP_029708704.1|AEAL, LOC109420622|XP_029708706.1|AEAL
OG0008382	LOC110676918|XP_021702422.1|AAEG	LOC115254386|XP_029707737.1|AEAL, LOC109420540|XP_029708703.1|AEAL, LOC115255076|XP_029708708.1|AEAL
OG0008382	LOC110677817|XP_021705052.1|AAEG, LOC5563609|XP_001647863.2|AAEG	LOC109416035|XP_029731327.1|AEAL, LOC109414847|XP_029714409.1|AEAL, LOC115271056|XP_029736366.1|AEAL, LOC115269031|XP_029733187.1|AEAL, LOC115258443|XP_029714405.1|AEAL, LOC109415094|XP_029714406.1|AEAL, LOC109416021|XP_019545533.2|AEAL, LOC109416022|XP_019545534.2|AEAL, LOC109416019|XP_029733193.1|AEAL, LOC109415204|XP_029733188.1|AEAL, LOC115261387|XP_029718840.1|AEAL, LOC109415050|XP_029733192.1|AEAL, LOC115269030|XP_029733186.1|AEAL, LOC115269034|XP_029733191.1|AEAL, LOC115269033|XP_029733190.1|AEAL
OG0008384	LOC5572820|XP_001654226.2|AAEG	LOC109428076|XP_029729223.1|AEAL
OG0008385	LOC5572904|XP_021702733.1|AAEG	LOC109433555|XP_019565539.2|AEAL
OG0008386	LOC5580049|XP_021702850.1|AAEG	LOC109405621|XP_029727407.1|AEAL
OG0008388	LOC5573948|XP_001654985.1|AAEG	LOC109421304|XP_019551349.1|AEAL
OG0008389	LOC5565905|XP_021703846.1|AAEG	LOC109429890|XP_019561427.2|AEAL
OG0008390	LOC5568167|XP_001652104.1|AAEG	LOC109429841|XP_029729187.1|AEAL, LOC109398295|XP_029720133.1|AEAL
OG0008391	LOC110673978|XP_001651766.1|AAEG, LOC5567338|XP_001651768.1|AAEG	LOC109420849|XP_019550909.2|AEAL
OG0008393	LOC5568418|XP_001652247.1|AAEG	LOC109414175|XP_019543502.1|AEAL
OG0008394	LOC5570312|XP_001653136.2|AAEG	LOC109414154|XP_019543476.2|AEAL, LOC115257197|XP_029712492.1|AEAL
OG0008397	LOC5568051|XP_001651987.1|AAEG	LOC109422206|XP_019552405.2|AEAL
OG0008398	LOC5572515|XP_001660454.1|AAEG	LOC109418223|XP_019547926.2|AEAL
OG0008399	LOC5575394|XP_021704381.1|AAEG	LOC115253707|XP_029723045.1|AEAL, LOC109415963|XP_029726071.1|AEAL
OG0008400	LOC5575636|XP_021704445.1|AAEG	LOC109429494|XP_029717298.1|AEAL
OG0008401	LOC5568785|XP_001658150.2|AAEG	LOC109415664|XP_019545125.1|AEAL
OG0008405	LOC5577987|XP_001656724.2|AAEG	LOC109401961|XP_019530130.2|AEAL
OG0008406	LOC5566162|XP_001650542.2|AAEG	LOC109424058|XP_019554683.2|AEAL
OG0008408	LOC5577675|XP_021710616.1|AAEG	LOC109410825|XP_029730373.1|AEAL, LOC109410897|XP_029730250.1|AEAL
OG0008409	LOC110678104|XP_021706392.1|AAEG	LOC109416749|XP_029718735.1|AEAL
OG0008410	LOC5575409|XP_001661929.2|AAEG	LOC109433374|XP_019565351.2|AEAL
OG0008411	LOC5572157|XP_021706768.1|AAEG	LOC109433280|XP_019565256.3|AEAL
OG0008412	LOC5569942|XP_021704490.1|AAEG	LOC109408456|XP_029735108.1|AEAL
OG0008413	LOC5572946|XP_021707489.1|AAEG	LOC109422732|XP_029727902.1|AEAL
OG0008414	LOC5572316|XP_021707285.1|AAEG	LOC109422621|XP_029712220.1|AEAL
OG0008415	LOC5574139|XP_001661207.1|AAEG	LOC109415063|XP_019544465.2|AEAL
OG0008416	LOC5577375|XP_001656458.2|AAEG	LOC109428147|XP_019559377.1|AEAL
OG0008417	LOC5568853|XP_021704688.1|AAEG	LOC109404488|XP_029719111.1|AEAL
OG0008418	LOC5568858|XP_021704207.1|AAEG	LOC109406326|XP_029719127.1|AEAL
OG0008419	LOC5568863|XP_001652589.2|AAEG	LOC109406330|XP_029719050.1|AEAL
OG0008422	LOC5565408|XP_021706031.1|AAEG	LOC109404190|XP_019532560.1|AEAL
OG0008423	LOC5565407|XP_021707587.1|AAEG	LOC115256208|XP_029710332.1|AEAL
OG0008424	LOC5572477|XP_001660425.1|AAEG	LOC109411944|XP_019541147.2|AEAL, LOC115268955|XP_029733030.1|AEAL
OG0008425	LOC5575425|XP_021710003.1|AAEG	LOC109411955|XP_029733031.1|AEAL
OG0008426	LOC5577031|XP_021705486.1|AAEG	LOC109428802|XP_029734053.1|AEAL, LOC109424511|XP_029709905.1|AEAL
OG0008431	LOC5579828|XP_021708086.1|AAEG	LOC109401562|XP_029724216.1|AEAL, LOC109398922|XP_019526921.1|AEAL
OG0008434	LOC110679315|XP_021709368.1|AAEG	LOC109418631|XP_029713131.1|AEAL
OG0008435	LOC5576705|XP_001656211.1|AAEG	LOC109433159|XP_019565103.1|AEAL
OG0008437	LOC5566301|XP_001650705.1|AAEG	LOC109412766|XP_019541924.2|AEAL, LOC109397421|XP_019525286.2|AEAL
OG0008437	LOC5575692|XP_001662145.2|AAEG	LOC109397420|XP_019525285.2|AEAL, LOC109412765|XP_019541923.2|AEAL
OG0008437	LOC5579108|XP_021704768.1|AAEG	LOC109399101|XP_029731083.1|AEAL
OG0008438	LOC5567202|XP_021709914.1|AAEG	LOC109397130|XP_019525013.2|AEAL
OG0008439	LOC5568446|XP_001652277.1|AAEG	LOC109404084|XP_019532488.2|AEAL
OG0008440	LOC5567488|XP_001657497.1|AAEG	LOC109403176|XP_019531473.2|AEAL
OG0008441	LOC5567466|XP_021708499.1|AAEG	LOC109410752|XP_019539818.1|AEAL
OG0008442	LOC5569749|XP_021708798.1|AAEG	LOC109410639|XP_029731617.1|AEAL
OG0008443	LOC5576325|XP_021710913.1|AAEG	LOC109407640|XP_019536336.2|AEAL
OG0008444	LOC5573231|XP_001654445.1|AAEG	LOC109407526|XP_019536135.2|AEAL
OG0008445	LOC110680819|XP_021712290.1|AAEG	LOC109410209|XP_029715066.1|AEAL
OG0008527	LOC5564251|XP_021694636.1|AAEG	LOC115256352|XP_029710547.1|AEAL, LOC109431091|XP_029710798.1|AEAL
OG0008528	LOC5564218|XP_001648605.1|AAEG	LOC109412261|XP_019541457.1|AEAL
OG0008529	LOC110674830|XP_021694986.1|AAEG	LOC109422167|XP_019552353.2|AEAL, LOC109428458|XP_019559767.2|AEAL
OG0008530	LOC5573515|XP_001660913.1|AAEG	LOC109398797|XP_019526753.1|AEAL
OG0008531	LOC5578621|XP_001657042.1|AAEG	LOC109422140|XP_029733205.1|AEAL, LOC115260348|XP_029717141.1|AEAL
OG0008532	LOC5574254|XP_021694232.1|AAEG	LOC109421960|XP_019552142.2|AEAL, LOC115256719|XP_029711517.1|AEAL
OG0008533	LOC5570457|XP_021696771.1|AAEG	LOC109427395|XP_019558484.2|AEAL, LOC115256605|XP_029711272.1|AEAL
OG0008533	LOC5564836|XP_001649170.2|AAEG	LOC109397490|XP_019525332.2|AEAL
OG0008533	LOC110675599|XP_021696718.1|AAEG	LOC115256642|XP_029711342.1|AEAL, LOC115255752|XP_029709736.1|AEAL, LOC109427398|XP_019558487.2|AEAL, LOC115255753|XP_029709737.1|AEAL
OG0008533	LOC5571321|XP_001653608.2|AAEG, LOC5571326|XP_021696736.1|AAEG	LOC109427400|XP_029709735.1|AEAL, LOC109410119|XP_019539195.2|AEAL
OG0008533	LOC5571320|XP_021696747.1|AAEG	LOC115255754|XP_029709738.1|AEAL, LOC109427397|XP_019558486.2|AEAL
OG0008533	LOC5570454|XP_021696844.1|AAEG	LOC109402059|XP_019530205.2|AEAL
OG0008534	LOC5564396|XP_001648736.2|AAEG	LOC109412994|XP_019542201.2|AEAL
OG0008535	LOC5571499|XP_001659749.2|AAEG	LOC115260728|XP_029717844.1|AEAL, LOC109427689|XP_029728062.1|AEAL
OG0008537	LOC5572104|XP_001660181.2|AAEG	LOC109431513|XP_019563287.2|AEAL, LOC109415597|XP_029717879.1|AEAL
OG0008538	LOC5575870|XP_001655872.2|AAEG	LOC109415572|XP_019545002.2|AEAL
OG0008539	LOC110674056|XP_021693092.1|AAEG	LOC115259646|XP_029716283.1|AEAL, LOC115259677|XP_029716320.1|AEAL
OG0008539	LOC5577399|XP_021711855.1|AAEG	LOC115254366|XP_029707710.1|AEAL, LOC109400065|XP_019528078.2|AEAL
OG0008539	LOC5568975|XP_001652627.2|AAEG	LOC109621454|XP_019931039.2|AEAL, LOC115267998|XP_029731737.1|AEAL
OG0008540	LOC5563718|XP_001648006.2|AAEG	LOC109414937|XP_029715983.1|AEAL
OG0008541	LOC5573309|XP_021693436.1|AAEG	LOC109416353|XP_029730204.1|AEAL
OG0008542	LOC5573539|XP_021693953.1|AAEG	LOC109413323|XP_019542586.2|AEAL
OG0008543	LOC5579955|XP_001658472.2|AAEG, LOC5579509|XP_001647809.2|AAEG	LOC109406203|XP_019534802.1|AEAL
OG0008543	LOC5571671|XP_001653758.2|AAEG	LOC109408133|XP_019536911.1|AEAL
OG0008543	LOC5571670|XP_001653757.2|AAEG	LOC109419023|XP_019548786.2|AEAL, LOC115266921|XP_029729435.1|AEAL, LOC109408131|XP_029715522.1|AEAL, LOC109398392|XP_019526282.2|AEAL, LOC109409426|XP_019538413.2|AEAL, LOC115259161|XP_029715534.1|AEAL, LOC109419016|XP_019548779.2|AEAL
OG0008543	LOC5571672|XP_001653759.1|AAEG	LOC109408134|XP_029715533.1|AEAL, LOC109419020|XP_019548783.2|AEAL, LOC115259156|XP_029715529.1|AEAL
