Orthogroup	AAEG.longest_only	CPIP.longest_only
OG0008278	LOC5571978|XP_001660080.1|AAEG	LOC120422442|XP_039441818.1|CPIP
OG0008279	LOC5571384|XP_021713098.1|AAEG	LOC120429658|XP_039450621.1|CPIP
OG0008280	LOC5576828|XP_001656273.2|AAEG	LOC120429660|XP_039450625.1|CPIP
OG0008281	LOC5569438|XP_001658529.2|AAEG	LOC120416919|XP_039434759.1|CPIP
OG0008282	LOC5578395|XP_021694011.1|AAEG	LOC120412755|XP_039429284.1|CPIP
OG0008283	LOC23687616|XP_021694319.1|AAEG	LOC120432411|XP_039453548.1|CPIP
OG0008284	LOC23687488|XP_021696790.1|AAEG	LOC120424103|XP_039444092.1|CPIP
OG0008285	LOC5571725|XP_021697131.1|AAEG	LOC120413559|XP_039430410.1|CPIP
OG0008286	LOC5575005|XP_021697524.1|AAEG	LOC120417716|XP_039435801.1|CPIP
OG0008287	LOC5572002|XP_021698976.1|AAEG	LOC120412520|XP_039428952.1|CPIP
OG0008288	LOC5564409|XP_021700053.1|AAEG	LOC120414528|XP_039431670.1|CPIP
OG0008289	LOC23687559|XP_011492981.1|AAEG	LOC120429020|XP_039450095.1|CPIP, LOC120427222|XP_039448019.1|CPIP
OG0008290	LOC5576471|XP_021700479.1|AAEG	LOC120414181|XP_039431193.1|CPIP
OG0008291	LOC5579259|XP_021700506.1|AAEG	LOC120414168|XP_039431157.1|CPIP
OG0008292	LOC5571914|XP_001660010.2|AAEG, LOC5576479|XP_001662671.2|AAEG	LOC120416243|XP_039433879.1|CPIP
OG0008293	LOC5570717|XP_021700792.1|AAEG	LOC120416253|XP_039433890.1|CPIP
OG0008294	LOC5571482|XP_001659740.2|AAEG	LOC120419895|XP_039438698.1|CPIP
OG0008295	LOC5575869|XP_001655871.1|AAEG	LOC120424146|XP_039444122.1|CPIP
OG0008296	LOC5577249|XP_021704895.1|AAEG	LOC120424141|XP_039444118.1|CPIP
OG0008298	LOC23687855|XP_011493773.2|AAEG	LOC120429692|XP_039450661.1|CPIP
OG0008299	LOC5565071|XP_001649381.2|AAEG	LOC120428779|XP_039449799.1|CPIP
OG0008303	LOC5578382|XP_001663844.1|AAEG	LOC120431856|XP_039452923.1|CPIP
OG0008305	LOC5572777|XP_001654174.2|AAEG	LOC120425473|XP_039445943.1|CPIP
OG0008306	LOC110679468|XP_021709815.1|AAEG	LOC120416099|XP_039433720.1|CPIP
OG0008307	LOC110679499|XP_021709985.1|AAEG	LOC120426234|XP_039446904.1|CPIP
OG0008308	LOC5569462|XP_021710890.1|AAEG	LOC120423714|XP_039443552.1|CPIP
OG0008309	LOC5577509|XP_001656530.1|AAEG	LOC120416018|XP_039433612.1|CPIP
OG0008310	LOC5567070|XP_001651456.1|AAEG	LOC120416902|XP_039434736.1|CPIP
OG0008311	LOC110681489|XP_021712978.1|AAEG	LOC120424031|XP_039443987.1|CPIP
OG0008312	LOC5573369|XP_021713001.1|AAEG	LOC120422542|XP_039441940.1|CPIP
OG0008316	LOC110681526|XP_021713235.1|AAEG	LOC120425593|XP_039446109.1|CPIP
OG0008318	LOC5574055|XP_021713280.1|AAEG	LOC120431084|XP_039452174.1|CPIP
OG0008319	LOC5569644|XP_021693472.1|AAEG	LOC120424586|XP_039444683.1|CPIP
OG0008321	LOC5565964|XP_001650299.2|AAEG	LOC120428714|XP_039449720.1|CPIP
OG0008322	LOC5579958|XP_001658474.2|AAEG	LOC120423528|XP_039443309.1|CPIP
OG0008325	LOC5576139|XP_021694123.1|AAEG	LOC120427396|XP_039448181.1|CPIP
OG0008326	LOC5578718|XP_021694188.1|AAEG	LOC120417082|XP_039434984.1|CPIP
OG0008327	LOC5575744|XP_021695713.1|AAEG	LOC120424179|XP_039444168.1|CPIP
OG0008328	LOC5572894|XP_001654248.2|AAEG	LOC120422645|XP_039442082.1|CPIP
OG0008329	LOC5570502|XP_001659187.2|AAEG	LOC120417425|XP_039435404.1|CPIP
OG0008330	LOC5579260|XP_001647568.1|AAEG	LOC120427037|XP_039447805.1|CPIP
OG0008331	LOC5568307|XP_001652184.2|AAEG	LOC120422885|XP_039442380.1|CPIP
OG0008332	LOC5571808|XP_021697115.1|AAEG	LOC120421338|XP_039440454.1|CPIP
OG0008333	LOC5574706|XP_001661603.1|AAEG	LOC120421334|XP_039440438.1|CPIP
OG0008334	LOC5574705|XP_021697228.1|AAEG	LOC120421335|XP_039440442.1|CPIP
OG0008335	LOC5570737|XP_021697372.1|AAEG	LOC120421539|XP_039440702.1|CPIP
OG0008336	LOC5563737|XP_021697438.1|AAEG	LOC120413207|XP_039429856.1|CPIP
OG0008337	LOC5575243|XP_021697545.1|AAEG	LOC120418482|XP_039436855.1|CPIP
OG0008338	LOC5574060|XP_001661137.1|AAEG	LOC120413203|XP_039429853.1|CPIP
OG0008339	LOC5574067|XP_001661139.1|AAEG	LOC120413199|XP_039429848.1|CPIP
OG0008340	LOC5576168|XP_001662514.1|AAEG	LOC120420059|XP_039438904.1|CPIP
OG0008341	LOC5565542|XP_001649897.2|AAEG	LOC120430784|XP_039451831.1|CPIP
OG0008342	LOC5579447|XP_001647746.1|AAEG	LOC120413488|XP_039430279.1|CPIP
OG0008344	LOC5575199|XP_001655507.2|AAEG	LOC120420665|XP_039439695.1|CPIP
OG0008345	LOC5573992|XP_001661077.1|AAEG	LOC120413496|XP_039430287.1|CPIP
OG0008346	LOC5573671|XP_001660993.1|AAEG	LOC120412903|XP_039429469.1|CPIP
OG0008347	LOC5573670|XP_001660992.1|AAEG	LOC120412916|XP_039429483.1|CPIP
OG0008348	LOC5564899|XP_001649247.2|AAEG	LOC120414448|XP_039431569.1|CPIP
OG0008349	LOC5574339|XP_001661373.2|AAEG	LOC120423771|XP_039443623.1|CPIP
OG0008350	LOC5577319|XP_001663347.2|AAEG	LOC120423505|XP_039443280.1|CPIP
OG0008352	LOC5573004|XP_001654332.2|AAEG	LOC120418674|XP_039437057.1|CPIP
OG0008353	LOC23687793|XP_021699401.1|AAEG	LOC120422703|XP_039442149.1|CPIP
OG0008354	LOC5576381|XP_021699725.1|AAEG	LOC120413722|XP_039430583.1|CPIP
OG0008356	LOC5572907|XP_001660646.2|AAEG	LOC120418837|XP_039437291.1|CPIP
OG0008359	LOC5572046|XP_001660152.2|AAEG	LOC120424228|XP_039444220.1|CPIP
OG0008367	LOC5570377|XP_021700168.1|AAEG	LOC120431327|XP_039452392.1|CPIP
OG0008368	LOC5578364|XP_001656935.1|AAEG	LOC120415691|XP_039433220.1|CPIP
OG0008369	LOC5572666|XP_021700839.1|AAEG	LOC120429870|XP_039450882.1|CPIP, LOC120413633|XP_039430484.1|CPIP
OG0008370	LOC5567113|XP_021700854.1|AAEG	LOC120420142|XP_039439035.1|CPIP
OG0008371	LOC5564849|XP_001649167.1|AAEG	LOC120416090|XP_039433707.1|CPIP
OG0008372	LOC5569182|XP_021701050.1|AAEG	LOC120417347|XP_039435283.1|CPIP
OG0008373	LOC5571651|XP_021701201.1|AAEG	LOC120424109|XP_039444052.1|CPIP
OG0008374	LOC5568811|XP_001658177.2|AAEG	LOC120425909|XP_039446463.1|CPIP
OG0008375	LOC5578775|XP_001657144.2|AAEG	LOC120421710|XP_039440890.1|CPIP
OG0008376	LOC5578961|XP_001664139.2|AAEG	LOC120415467|XP_039432960.1|CPIP
OG0008377	LOC5563856|XP_021702048.1|AAEG	LOC120416023|XP_039433614.1|CPIP
OG0008378	LOC5580322|XP_021702218.1|AAEG	LOC120419844|XP_039438614.1|CPIP
OG0008379	LOC23687858|XP_021702253.1|AAEG	LOC120412807|XP_039429342.1|CPIP
OG0008380	LOC5577303|XP_001663333.1|AAEG	LOC120419795|XP_039438565.1|CPIP
OG0008381	LOC5572430|XP_001660375.1|AAEG	LOC120416280|XP_039433928.1|CPIP
OG0008382	LOC5572428|XP_021702423.1|AAEG, LOC5572429|XP_021695329.1|AAEG	LOC120416592|XP_039434263.1|CPIP, LOC120420522|XP_039439528.1|CPIP
OG0008382	LOC110676918|XP_021702422.1|AAEG	LOC120416593|XP_039434264.1|CPIP
OG0008383	LOC5572797|XP_001654199.1|AAEG	LOC120412782|XP_039429303.1|CPIP
OG0008384	LOC5572820|XP_001654226.2|AAEG	LOC120422592|XP_039442020.1|CPIP
OG0008385	LOC5572904|XP_021702733.1|AAEG	LOC120427813|XP_039448671.1|CPIP
OG0008387	LOC5579502|XP_021703168.1|AAEG	LOC120426278|XP_039446957.1|CPIP
OG0008388	LOC5573948|XP_001654985.1|AAEG	LOC120423108|XP_039442721.1|CPIP
OG0008389	LOC5565905|XP_021703846.1|AAEG	LOC120426268|XP_039446943.1|CPIP
OG0008390	LOC5568167|XP_001652104.1|AAEG	LOC120418719|XP_039437126.1|CPIP
OG0008392	LOC5567861|XP_021705342.1|AAEG	LOC120423223|XP_039442865.1|CPIP
OG0008393	LOC5568418|XP_001652247.1|AAEG	LOC120423196|XP_039442830.1|CPIP
OG0008395	LOC5570137|XP_001653119.2|AAEG	LOC120416157|XP_039433769.1|CPIP
OG0008396	LOC5570136|XP_021706323.1|AAEG	LOC120416144|XP_039433755.1|CPIP
OG0008397	LOC5568051|XP_001651987.1|AAEG	LOC120416173|XP_039433791.1|CPIP
OG0008398	LOC5572515|XP_001660454.1|AAEG	LOC120423948|XP_039443867.1|CPIP
OG0008399	LOC5575394|XP_021704381.1|AAEG	LOC120419317|XP_039437924.1|CPIP
OG0008400	LOC5575636|XP_021704445.1|AAEG	LOC120426819|XP_039447536.1|CPIP
OG0008401	LOC5568785|XP_001658150.2|AAEG	LOC120419116|XP_039437644.1|CPIP
OG0008402	LOC5567384|XP_001651785.2|AAEG	LOC120432178|XP_039453251.1|CPIP
OG0008403	LOC5578013|XP_021708057.1|AAEG	LOC120420011|XP_039438850.1|CPIP
OG0008404	LOC5578011|XP_001656750.1|AAEG	LOC120432388|XP_039453517.1|CPIP
OG0008405	LOC5577987|XP_001656724.2|AAEG	LOC120423750|XP_039443601.1|CPIP
OG0008406	LOC5566162|XP_001650542.2|AAEG	LOC120414939|XP_039432206.1|CPIP
OG0008407	LOC5564631|XP_001649008.2|AAEG	LOC120419222|XP_039437814.1|CPIP
OG0008409	LOC110678104|XP_021706392.1|AAEG	LOC120415907|XP_039433484.1|CPIP
OG0008411	LOC5572157|XP_021706768.1|AAEG	LOC120418765|XP_039437176.1|CPIP
OG0008412	LOC5569942|XP_021704490.1|AAEG	LOC120422595|XP_039442023.1|CPIP
OG0008413	LOC5572946|XP_021707489.1|AAEG	LOC120413016|XP_039429602.1|CPIP
OG0008414	LOC5572316|XP_021707285.1|AAEG	LOC120417902|XP_039436065.1|CPIP
OG0008416	LOC5577375|XP_001656458.2|AAEG	LOC120418246|XP_039436494.1|CPIP
OG0008420	LOC5568988|XP_021705069.1|AAEG	LOC120424740|XP_039444867.1|CPIP
OG0008421	LOC5579527|XP_021710195.1|AAEG	LOC120424730|XP_039444856.1|CPIP
OG0008422	LOC5565408|XP_021706031.1|AAEG	LOC120426971|XP_039447725.1|CPIP
OG0008426	LOC5577031|XP_021705486.1|AAEG	LOC120419393|XP_039437999.1|CPIP
OG0008427	LOC5564889|XP_021709287.1|AAEG	LOC120419549|XP_039438194.1|CPIP
OG0008428	LOC5570012|XP_021710496.1|AAEG	LOC120419551|XP_039438199.1|CPIP
OG0008429	LOC5570015|XP_001658905.1|AAEG	LOC120419566|XP_039438230.1|CPIP
OG0008430	LOC5570017|XP_001658907.1|AAEG	LOC120419562|XP_039438225.1|CPIP
OG0008431	LOC5579828|XP_021708086.1|AAEG	LOC120419950|XP_039438744.1|CPIP
OG0008432	LOC5576233|XP_021710512.1|AAEG	LOC120415274|XP_039432679.1|CPIP
OG0008434	LOC110679315|XP_021709368.1|AAEG	LOC120423252|XP_039442906.1|CPIP
OG0008435	LOC5576705|XP_001656211.1|AAEG	LOC120424441|XP_039444508.1|CPIP, LOC120428135|XP_039449051.1|CPIP
OG0008436	LOC5575698|XP_001662140.2|AAEG	LOC120425548|XP_039446044.1|CPIP
OG0008437	LOC5566301|XP_001650705.1|AAEG	LOC120430231|XP_039451245.1|CPIP
OG0008437	LOC5575692|XP_001662145.2|AAEG	LOC120430234|XP_039451248.1|CPIP
OG0008437	LOC5579108|XP_021704768.1|AAEG	LOC120412335|XP_039428670.1|CPIP
OG0008438	LOC5567202|XP_021709914.1|AAEG	LOC120415421|XP_039432900.1|CPIP
OG0008439	LOC5568446|XP_001652277.1|AAEG	LOC120416426|XP_039434114.1|CPIP
OG0008440	LOC5567488|XP_001657497.1|AAEG	LOC120421832|XP_039441047.1|CPIP
OG0008441	LOC5567466|XP_021708499.1|AAEG	LOC120416354|XP_039434021.1|CPIP
OG0008442	LOC5569749|XP_021708798.1|AAEG	LOC120425095|XP_039445421.1|CPIP
OG0008443	LOC5576325|XP_021710913.1|AAEG	LOC120426384|XP_039447075.1|CPIP
OG0008444	LOC5573231|XP_001654445.1|AAEG	LOC120429120|XP_039450244.1|CPIP
OG0008445	LOC110680819|XP_021712290.1|AAEG	LOC120430022|XP_039451051.1|CPIP
OG0008527	LOC5564251|XP_021694636.1|AAEG	LOC120427555|XP_039448365.1|CPIP
OG0008528	LOC5564218|XP_001648605.1|AAEG	LOC120413740|XP_039430600.1|CPIP
OG0008529	LOC110674830|XP_021694986.1|AAEG	LOC120431335|XP_039452403.1|CPIP
OG0008530	LOC5573515|XP_001660913.1|AAEG	LOC120422536|XP_039441934.1|CPIP
OG0008531	LOC5578621|XP_001657042.1|AAEG	LOC120413366|XP_039430084.1|CPIP
OG0008533	LOC5570457|XP_021696771.1|AAEG	LOC120418784|XP_039437197.1|CPIP
OG0008533	LOC5564836|XP_001649170.2|AAEG, LOC110675599|XP_021696718.1|AAEG, LOC5571321|XP_001653608.2|AAEG, LOC5571326|XP_021696736.1|AAEG, LOC5571320|XP_021696747.1|AAEG, LOC5570454|XP_021696844.1|AAEG	LOC120417273|XP_039435530.1|CPIP, LOC120416415|XP_039434445.1|CPIP, LOC120413981|XP_039430954.1|CPIP, LOC120415545|XP_039433383.1|CPIP, LOC120429270|XP_039450455.1|CPIP
OG0008534	LOC5564396|XP_001648736.2|AAEG	LOC120417682|XP_039435751.1|CPIP
OG0008535	LOC5571499|XP_001659749.2|AAEG	LOC120419882|XP_039438680.1|CPIP
OG0008536	LOC5580105|XP_021704421.1|AAEG	LOC120426429|XP_039447124.1|CPIP
OG0008537	LOC5572104|XP_001660181.2|AAEG	LOC120424152|XP_039444133.1|CPIP
OG0008538	LOC5575870|XP_001655872.2|AAEG	LOC120424154|XP_039444136.1|CPIP
OG0008539	LOC5568975|XP_001652627.2|AAEG	LOC120421561|XP_039440722.1|CPIP
OG0008541	LOC5573309|XP_021693436.1|AAEG	LOC120430269|XP_039451290.1|CPIP
OG0008542	LOC5573539|XP_021693953.1|AAEG	LOC120418349|XP_039436636.1|CPIP
OG0008543	LOC5579955|XP_001658472.2|AAEG, LOC5579509|XP_001647809.2|AAEG	LOC120423550|XP_039443329.1|CPIP, LOC120423537|XP_039443317.1|CPIP, LOC120423538|XP_039443319.1|CPIP
OG0008543	LOC5571671|XP_001653758.2|AAEG, LOC5571670|XP_001653757.2|AAEG, LOC5571672|XP_001653759.1|AAEG, LOC5579954|XP_001658471.2|AAEG	LOC120423543|XP_039443324.1|CPIP, LOC120423542|XP_039443323.1|CPIP, LOC120423541|XP_039443322.1|CPIP
OG0008545	LOC5571255|XP_021695937.1|AAEG	LOC120419748|XP_039438487.1|CPIP
OG0008546	LOC110675463|XP_021696263.1|AAEG	LOC120418869|XP_039437338.1|CPIP
OG0008547	LOC5566290|XP_021696557.1|AAEG	LOC120429637|XP_039450598.1|CPIP
OG0008548	LOC5568303|XP_001652180.1|AAEG, LOC5568302|XP_021697093.1|AAEG	LOC120430349|XP_039451385.1|CPIP
OG0008549	LOC5572695|XP_001660513.1|AAEG	LOC120420650|XP_039439668.1|CPIP
OG0008551	LOC5571347|XP_021698962.1|AAEG	LOC120421633|XP_039440795.1|CPIP
OG0008552	LOC5572501|XP_001660441.2|AAEG	LOC120415777|XP_039433333.1|CPIP
OG0008553	LOC5566075|XP_001650439.2|AAEG	LOC120431188|XP_039452264.1|CPIP
OG0008557	LOC5572665|XP_001654164.2|AAEG	LOC120413635|XP_039430485.1|CPIP, LOC120429871|XP_039450883.1|CPIP
OG0008559	LOC23687823|XP_011493693.1|AAEG	LOC120418789|XP_039437205.1|CPIP, LOC120418793|XP_039437209.1|CPIP
OG0008559	LOC5577129|XP_001663218.2|AAEG, LOC5568248|XP_021697287.1|AAEG, LOC110675792|XP_021697286.1|AAEG, LOC5564677|XP_001649022.2|AAEG	LOC120418794|XP_039437210.1|CPIP
OG0008560	LOC5568246|XP_021701566.1|AAEG	LOC120419674|XP_039438387.1|CPIP
OG0008561	LOC110675210|XP_021695316.1|AAEG	LOC120423198|XP_039442838.1|CPIP
OG0008562	LOC5577013|XP_021702622.1|AAEG	LOC120422761|XP_039442242.1|CPIP
OG0008564	LOC110677032|XP_021703193.1|AAEG	LOC120432468|XP_039453631.1|CPIP
OG0008565	LOC5573137|XP_001660753.1|AAEG	LOC120427060|XP_039447833.1|CPIP
OG0008566	LOC5575537|XP_021703465.1|AAEG	LOC120426646|XP_039447367.1|CPIP
OG0008567	LOC5565918|XP_001650269.2|AAEG	LOC120412491|XP_039428921.1|CPIP, LOC120418308|XP_039436573.1|CPIP
OG0008568	LOC5567643|XP_021706882.1|AAEG, LOC110680950|XP_021712423.1|AAEG, LOC110677813|XP_021705037.1|AAEG, LOC5579916|XP_001657896.1|AAEG, LOC5565797|XP_001650162.2|AAEG	LOC120417559|XP_039435583.1|CPIP, LOC120426835|XP_039447557.1|CPIP, LOC120426831|XP_039447551.1|CPIP, LOC120414984|XP_039432270.1|CPIP, LOC120415013|XP_039432311.1|CPIP
OG0008570	LOC5574417|XP_021712366.1|AAEG, LOC110679588|XP_021710442.1|AAEG	LOC120415303|XP_039432713.1|CPIP
OG0008571	LOC5568786|XP_021711092.1|AAEG	LOC120419099|XP_039437624.1|CPIP
OG0008572	LOC5577688|XP_021706226.1|AAEG	LOC120432199|XP_039453286.1|CPIP
OG0008574	LOC5566153|XP_001650535.2|AAEG	LOC120414806|XP_039432063.1|CPIP
OG0008575	LOC5563576|XP_021705229.1|AAEG, LOC110677849|XP_021705230.1|AAEG	LOC120417143|XP_039435056.1|CPIP
OG0008576	LOC5570006|XP_021710118.1|AAEG	LOC120423376|XP_039443094.1|CPIP
OG0008577	LOC5567584|XP_001651827.2|AAEG	LOC120413047|XP_039429673.1|CPIP
OG0008578	LOC5568221|XP_001652153.1|AAEG	LOC120412966|XP_039429548.1|CPIP
OG0008579	LOC5566727|XP_011493291.2|AAEG, LOC110673990|XP_021704980.1|AAEG	LOC120419333|XP_039437938.1|CPIP
OG0008580	LOC110679262|XP_021709180.1|AAEG	LOC120424951|XP_039445247.1|CPIP
OG0008586	LOC5570797|XP_001653301.1|AAEG	LOC120425957|XP_039446536.1|CPIP
OG0008588	LOC5580159|XP_021709395.1|AAEG	LOC120427678|XP_039448493.1|CPIP
OG0008589	LOC110679172|XP_021708962.1|AAEG	LOC120421371|XP_039440497.1|CPIP
OG0008590	LOC5577749|XP_021707287.1|AAEG	LOC120428811|XP_039449846.1|CPIP
OG0008591	LOC5569953|XP_001658856.2|AAEG	LOC120418197|XP_039436438.1|CPIP
OG0008591	LOC110678812|XP_021707919.1|AAEG	LOC120426968|XP_039447721.1|CPIP, LOC120420823|XP_039439878.1|CPIP, LOC120419574|XP_039438233.1|CPIP
OG0008592	LOC5576073|XP_021707076.1|AAEG	LOC120424723|XP_039444840.1|CPIP
OG0008593	LOC5574189|XP_001661246.1|AAEG	LOC120418571|XP_039436950.1|CPIP
OG0008677	LOC110675634|XP_021696901.1|AAEG, LOC110675614|XP_021696805.1|AAEG	LOC120431153|XP_039452227.1|CPIP
OG0008678	LOC5565938|XP_001650310.2|AAEG	LOC120420751|XP_039439786.1|CPIP
OG0008678	LOC5573991|XP_001661078.1|AAEG	LOC120413483|XP_039430267.1|CPIP
OG0008678	LOC5578035|XP_001663657.2|AAEG	LOC120418932|XP_039437403.1|CPIP
OG0008678	LOC5577022|XP_021698044.1|AAEG	LOC120416897|XP_039434729.1|CPIP, LOC120416893|XP_039434724.1|CPIP
OG0008681	LOC5564405|XP_001648735.1|AAEG	LOC120417692|XP_039435766.1|CPIP
OG0008682	LOC5576877|XP_001662977.2|AAEG	LOC120423037|XP_039442628.1|CPIP
OG0008684	LOC110677824|XP_021705087.1|AAEG	LOC120425627|XP_039446147.1|CPIP
OG0008686	LOC5577641|XP_021693848.1|AAEG	LOC120425040|XP_039445344.1|CPIP
OG0008687	LOC5571606|XP_001653726.2|AAEG	LOC120427115|XP_039447903.1|CPIP
OG0008690	LOC5565755|XP_021700879.1|AAEG	LOC120422789|XP_039442265.1|CPIP
OG0008691	LOC5577204|XP_001663302.1|AAEG	LOC120416282|XP_039433930.1|CPIP
OG0008692	LOC5572789|XP_001654188.2|AAEG	LOC120412831|XP_039429372.1|CPIP
OG0008696	LOC5567400|XP_021704781.1|AAEG	LOC120432200|XP_039453287.1|CPIP
OG0008698	LOC110677709|XP_021704545.1|AAEG	LOC120426956|XP_039447714.1|CPIP
OG0008699	LOC5578189|XP_001656831.2|AAEG	LOC120412518|XP_039428947.1|CPIP
OG0008701	LOC5572359|XP_021710154.1|AAEG	LOC120427763|XP_039448607.1|CPIP
OG0008703	LOC5573227|XP_001654432.1|AAEG	LOC120428254|XP_039449178.1|CPIP
OG0008804	LOC5572249|XP_001653939.1|AAEG, LOC5570589|XP_001653256.1|AAEG, LOC110676135|XP_021698500.1|AAEG, LOC5564930|XP_001649266.2|AAEG, LOC5574144|XP_001661216.2|AAEG, LOC5574145|XP_001661215.2|AAEG	LOC120421369|XP_039440495.1|CPIP
OG0008805	LOC5569924|XP_021695837.1|AAEG	LOC120415637|XP_039433170.1|CPIP
OG0008806	LOC5577250|XP_021704907.1|AAEG	LOC120424142|XP_039444119.1|CPIP
OG0008810	LOC5573329|XP_021694419.1|AAEG	LOC120431666|XP_039452709.1|CPIP
OG0008810	LOC5573330|XP_001654550.3|AAEG, LOC5566960|XP_001651373.2|AAEG	LOC120431663|XP_039452705.1|CPIP
OG0008810	LOC5573332|XP_001654552.3|AAEG	LOC120431662|XP_039452704.1|CPIP
OG0008810	LOC5573335|XP_001654555.1|AAEG, LOC110674111|XP_021693469.1|AAEG, LOC5573334|XP_001654554.1|AAEG, LOC110674109|XP_021693467.1|AAEG	LOC120431665|XP_039452708.1|CPIP, LOC120431664|XP_039452707.1|CPIP
OG0008812	LOC110674179|XP_021693850.1|AAEG	LOC120413395|XP_039430128.1|CPIP, LOC120413386|XP_039430121.1|CPIP, LOC120429202|XP_039450345.1|CPIP, LOC120412792|XP_039429356.1|CPIP, LOC120424662|XP_039444770.1|CPIP, LOC120421072|XP_039440152.1|CPIP, LOC120416985|XP_039434842.1|CPIP, LOC120422598|XP_039442024.1|CPIP, LOC120426321|XP_039447017.1|CPIP, LOC120426074|XP_039446718.1|CPIP, LOC120426073|XP_039446702.1|CPIP, LOC120415191|XP_039432583.1|CPIP, LOC120426065|XP_039446687.1|CPIP, LOC120425978|XP_039446566.1|CPIP
OG0008813	LOC5565925|XP_021693921.1|AAEG	LOC120428706|XP_039449712.1|CPIP
OG0008814	LOC5578057|XP_021695967.1|AAEG	LOC120419764|XP_039438526.1|CPIP
OG0008815	LOC5574291|XP_001661328.2|AAEG	LOC120426368|XP_039447063.1|CPIP
OG0008816	LOC5568294|XP_021697099.1|AAEG	LOC120429651|XP_039450612.1|CPIP
OG0008818	LOC110675157|XP_021695238.1|AAEG, LOC5578871|XP_021699359.1|AAEG, LOC5578868|XP_001664079.2|AAEG, LOC5578870|XP_001664081.2|AAEG, LOC5578869|XP_001664080.2|AAEG	LOC120416562|XP_039434228.1|CPIP
OG0008818	LOC5578867|XP_001664078.2|AAEG	LOC120427112|XP_039447895.1|CPIP, LOC120431874|XP_039452939.1|CPIP
OG0008819	LOC5569681|XP_001652943.1|AAEG	LOC120414056|XP_039431007.1|CPIP
OG0008821	LOC5563796|XP_001648056.1|AAEG	LOC120419182|XP_039437783.1|CPIP
OG0008822	LOC5572422|XP_021702414.1|AAEG	LOC120419808|XP_039438579.1|CPIP
OG0008823	LOC5570168|XP_001658977.2|AAEG, LOC5577435|XP_001663362.1|AAEG	LOC120422258|XP_039441591.1|CPIP
OG0008824	LOC5575033|XP_001661761.2|AAEG	LOC120428224|XP_039449135.1|CPIP
OG0008827	LOC5570041|XP_021710662.1|AAEG, LOC110677843|XP_021705197.1|AAEG, LOC5570044|XP_001658934.2|AAEG	LOC120416629|XP_039434370.1|CPIP
OG0008828	LOC5567230|XP_021706229.1|AAEG, LOC5567232|XP_001651662.2|AAEG, LOC5567233|XP_001651663.2|AAEG	LOC120429312|XP_039450470.1|CPIP, LOC120429320|XP_039450476.1|CPIP, LOC120429507|XP_039450514.1|CPIP
OG0008982	LOC110674072|XP_021693212.1|AAEG, LOC110678879|XP_021708139.1|AAEG	LOC120427713|XP_039448543.1|CPIP
OG0008982	LOC5576422|XP_021706340.1|AAEG	LOC120422252|XP_039441585.1|CPIP
OG0008983	LOC23687890|XP_021695710.1|AAEG	LOC120424163|XP_039444146.1|CPIP
OG0008984	LOC110675611|XP_021696766.1|AAEG	LOC120428813|XP_039449849.1|CPIP
OG0008986	LOC5565683|XP_021700574.1|AAEG	LOC120418295|XP_039436559.1|CPIP
OG0008987	LOC5568237|XP_001657928.1|AAEG	LOC120419765|XP_039438529.1|CPIP
OG0008991	LOC5578553|XP_001663945.1|AAEG	LOC120421135|XP_039440238.1|CPIP
OG0008992	LOC110680195|XP_021711707.1|AAEG	LOC120421079|XP_039440160.1|CPIP
OG0009218	LOC5566749|XP_001651156.2|AAEG, LOC5566747|XP_021695508.1|AAEG	LOC120419528|XP_039438174.1|CPIP, LOC120419519|XP_039438162.1|CPIP, LOC120430719|XP_039451765.1|CPIP, LOC120430720|XP_039451766.1|CPIP
OG0009218	LOC5572376|XP_001660335.1|AAEG, LOC5572375|XP_001660336.1|AAEG	LOC120422011|XP_039441266.1|CPIP, LOC120422015|XP_039441274.1|CPIP
OG0009219	LOC5574207|XP_021694887.1|AAEG	LOC120423152|XP_039442806.1|CPIP
OG0009220	LOC5571994|XP_001660097.2|AAEG	LOC120412501|XP_039428938.1|CPIP
OG0009221	LOC5571494|XP_021704235.1|AAEG	LOC120419893|XP_039438695.1|CPIP
OG0009223	LOC5565631|XP_001649987.2|AAEG, LOC5576526|XP_001662720.1|AAEG	LOC120428726|XP_039449735.1|CPIP, LOC120414788|XP_039432034.1|CPIP, LOC120428728|XP_039449738.1|CPIP, LOC120424561|XP_039444664.1|CPIP, LOC120424560|XP_039444663.1|CPIP
OG0009223	LOC5566672|XP_001651077.2|AAEG	LOC120425440|XP_039445904.1|CPIP
OG0009225	LOC5567116|XP_021700187.1|AAEG	LOC120432009|XP_039453075.1|CPIP
OG0009226	LOC110676532|XP_021700486.1|AAEG	LOC120428096|XP_039449014.1|CPIP
OG0009227	LOC110676551|XP_021700560.1|AAEG, LOC5571206|XP_001659584.2|AAEG	LOC120421756|XP_039440963.1|CPIP
OG0009229	LOC110676935|XP_021702535.1|AAEG	LOC120427629|XP_039448454.1|CPIP
OG0009230	LOC5572795|XP_021702675.1|AAEG	LOC120412805|XP_039429339.1|CPIP
OG0009232	LOC5572518|XP_021704148.1|AAEG	LOC120423933|XP_039443851.1|CPIP
OG0009233	LOC5572150|XP_001660232.2|AAEG	LOC120418774|XP_039437187.1|CPIP
OG0009233	LOC5572151|XP_001660231.2|AAEG	LOC120415471|XP_039432965.1|CPIP
