Orthogroup	AAEG.longest_only	DPER.longest_only
OG0007355	LOC5579950|XP_021710015.1|AAEG	LOC6588277|XP_026839955.1|DPER
OG0007356	LOC5579945|XP_021704391.1|AAEG	LOC6592842|XP_026841146.1|DPER
OG0007357	LOC5579940|XP_021707837.1|AAEG	LOC6592037|XP_026840236.1|DPER
OG0007358	LOC5579939|XP_021706060.1|AAEG	LOC6592102|XP_002017036.2|DPER
OG0007359	LOC5568668|XP_021708806.1|AAEG	LOC6587873|XP_026840115.1|DPER
OG0007360	LOC5577818|XP_001663588.1|AAEG	LOC6588343|XP_002012921.2|DPER
OG0007361	LOC5567168|XP_021709738.1|AAEG	LOC6602756|XP_026847727.1|DPER
OG0007362	LOC5567166|XP_021707169.1|AAEG	LOC6593812|XP_002019059.1|DPER
OG0007363	LOC5571591|XP_001659794.1|AAEG	LOC6596722|XP_002022045.2|DPER
OG0007364	LOC5571586|XP_021704149.1|AAEG	LOC6596811|XP_026846008.1|DPER
OG0007365	LOC5573608|XP_021706205.1|AAEG	LOC6596827|XP_002022063.2|DPER
OG0007366	LOC5573601|XP_001654735.1|AAEG	LOC6594049|XP_026850287.1|DPER
OG0007367	LOC5573599|XP_001654733.2|AAEG	LOC6601883|XP_026849340.1|DPER
OG0007368	LOC5573578|XP_001654712.2|AAEG	LOC6594186|XP_026850430.1|DPER
OG0007369	LOC5573569|XP_021707171.1|AAEG	LOC6594530|XP_002019422.1|DPER
OG0007370	LOC5573565|XP_001654697.2|AAEG	LOC6592763|XP_026841989.1|DPER
OG0007371	LOC5578548|XP_021706024.1|AAEG	LOC6594846|XP_026839957.1|DPER
OG0007372	LOC5577339|XP_001656416.2|AAEG	LOC6594697|XP_002019624.1|DPER
OG0007373	LOC5577341|XP_001656418.2|AAEG	LOC6600401|XP_002025456.2|DPER
OG0007374	LOC5577355|XP_021707870.1|AAEG	LOC6599952|XP_002025029.1|DPER
OG0007375	LOC5577374|XP_021711576.1|AAEG	LOC6597302|XP_002022443.1|DPER
OG0007376	LOC5577380|XP_021704597.1|AAEG	LOC6602860|XP_026845111.1|DPER
OG0007377	LOC5570989|XP_001659450.1|AAEG	LOC6587774|XP_002013274.1|DPER
OG0007378	LOC5570991|XP_021706843.1|AAEG	LOC6603922|XP_026846553.1|DPER
OG0007379	LOC5574167|XP_021709052.1|AAEG	LOC6597758|XP_002022889.1|DPER
OG0007380	LOC5568845|XP_001652572.1|AAEG	LOC6596737|XP_026845823.1|DPER
OG0007381	LOC5566951|XP_021705976.1|AAEG	LOC6597762|XP_002022893.1|DPER
OG0007382	LOC5575048|XP_001655485.2|AAEG	LOC6600177|XP_026846730.1|DPER
OG0007383	LOC5575043|XP_021705130.1|AAEG	LOC6604604|XP_026846039.1|DPER, LOC6596848|XP_026845949.1|DPER
OG0007384	LOC5574429|XP_001661446.1|AAEG	LOC6600181|XP_002025280.1|DPER
OG0007385	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG	LOC6602620|XP_002027647.1|DPER
OG0007386	LOC5578298|XP_001656880.1|AAEG	LOC6597827|XP_026846558.1|DPER
OG0007388	LOC5578293|XP_021710115.1|AAEG	LOC6603502|XP_002028481.1|DPER
OG0007389	LOC5568516|XP_001652340.2|AAEG	LOC6593539|XP_002018726.1|DPER
OG0007390	LOC5569012|XP_021705484.1|AAEG	LOC113565955|XP_026845181.1|DPER
OG0007391	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG	LOC6594673|XP_002019851.1|DPER
OG0007392	LOC5569017|XP_021704299.1|AAEG	LOC6600233|XP_026846620.1|DPER
OG0007393	LOC5568995|XP_021704770.1|AAEG	LOC6592119|XP_026840129.1|DPER
OG0007394	LOC5568986|XP_021708469.1|AAEG	LOC6600445|XP_026848436.1|DPER
OG0007395	LOC5579528|XP_021709661.1|AAEG	LOC6599427|XP_026847180.1|DPER
OG0007396	LOC5570800|XP_021705516.1|AAEG	LOC6591397|XP_002017172.1|DPER
OG0007397	LOC5570798|XP_021705518.1|AAEG	LOC6602651|XP_002027680.2|DPER
OG0007398	LOC5571749|XP_021705050.1|AAEG	LOC6591095|XP_002016127.1|DPER
OG0007399	LOC110677735|XP_021704644.1|AAEG	LOC6597303|XP_026846446.1|DPER
OG0007400	LOC5571753|XP_021705202.1|AAEG	LOC6600434|XP_002025539.1|DPER
OG0007401	LOC5568207|XP_021709882.1|AAEG	LOC6599317|XP_026847104.1|DPER
OG0007402	LOC5576157|XP_001662506.1|AAEG	LOC6594231|XP_002019898.1|DPER
OG0007403	LOC5576158|XP_021709328.1|AAEG	LOC6594228|XP_026850376.1|DPER
OG0007404	LOC5580158|XP_021706441.1|AAEG	LOC6594056|XP_026850393.1|DPER
OG0007405	LOC5580157|XP_021709392.1|AAEG	LOC6591882|XP_002017080.1|DPER
OG0007406	LOC5578821|XP_021705169.1|AAEG	LOC6594712|XP_002019567.1|DPER
OG0007407	LOC5572473|XP_021705138.1|AAEG	LOC6588830|XP_002014262.2|DPER
OG0007408	LOC5572474|XP_021706089.1|AAEG	LOC6601497|XP_026848009.1|DPER
OG0007409	LOC5572472|XP_021706926.1|AAEG	LOC6588912|XP_026844205.1|DPER
OG0007410	LOC5564766|XP_021710614.1|AAEG	LOC6599358|XP_002024481.2|DPER
OG0007411	LOC5564791|XP_001649135.1|AAEG	LOC6600089|XP_002025181.1|DPER
OG0007412	LOC5564792|XP_021704882.1|AAEG	LOC6602635|XP_002027657.1|DPER
OG0007413	LOC5564786|XP_021707615.1|AAEG	LOC6590611|XP_026842406.1|DPER
OG0007414	LOC5572854|XP_001660613.1|AAEG	LOC6588684|XP_002015212.1|DPER
OG0007415	LOC5572248|XP_001653936.2|AAEG	LOC6597023|XP_002022115.2|DPER
OG0007416	LOC110679171|XP_021708955.1|AAEG	LOC6603228|XP_026845452.1|DPER
OG0007417	LOC5572250|XP_021705174.1|AAEG	LOC6597554|XP_026848911.1|DPER
OG0007418	LOC5570007|XP_001658896.1|AAEG	LOC6592668|XP_002018392.1|DPER
OG0007419	LOC5570016|XP_021708975.1|AAEG	LOC6587245|XP_026840573.1|DPER
OG0007420	LOC5570019|XP_001658909.2|AAEG	LOC6593221|XP_002018481.1|DPER
OG0007421	LOC5570029|XP_021707656.1|AAEG	LOC6599997|XP_026849116.1|DPER
OG0007422	LOC5570057|XP_001658936.1|AAEG	LOC6596865|XP_026845858.1|DPER
OG0007423	LOC5570048|XP_001658939.1|AAEG	LOC6600046|XP_002025061.2|DPER
OG0007424	LOC5570052|XP_001658945.1|AAEG	LOC6598979|XP_026847859.1|DPER
OG0007425	LOC5568012|XP_001657829.2|AAEG	LOC6602355|XP_026848480.1|DPER
OG0007426	LOC5568030|XP_001657833.1|AAEG	LOC6597256|XP_002022450.2|DPER
OG0007427	LOC5568014|XP_001657836.1|AAEG	LOC6602613|XP_002027640.1|DPER
OG0007428	LOC5579847|XP_021709810.1|AAEG	LOC6597587|XP_026848931.1|DPER
OG0007429	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG	LOC6601642|XP_026841459.1|DPER
OG0007430	LOC5570804|XP_001653312.1|AAEG	LOC6603572|XP_026847997.1|DPER
OG0007431	LOC5570809|XP_001653316.2|AAEG	LOC6589101|XP_002015034.1|DPER
OG0007432	LOC5570812|XP_001653319.2|AAEG	LOC6603443|XP_002028397.1|DPER
OG0007433	LOC5573030|XP_021707220.1|AAEG	LOC6600686|XP_026845147.1|DPER
OG0007434	LOC5575487|XP_021709351.1|AAEG	LOC6602829|XP_026847938.1|DPER
OG0007435	LOC5572120|XP_021710768.1|AAEG	LOC6602799|XP_026847749.1|DPER
OG0007436	LOC5570577|XP_001653246.2|AAEG	LOC6601839|XP_002026870.1|DPER
OG0007437	LOC5570560|XP_021704717.1|AAEG	LOC6597113|XP_002022270.2|DPER
OG0007438	LOC5574448|XP_021704617.1|AAEG	LOC6603348|XP_026848074.1|DPER
OG0007439	LOC5572991|XP_021705663.1|AAEG	LOC6599350|XP_002024506.1|DPER
OG0007440	LOC5572987|XP_001654314.2|AAEG	LOC6597796|XP_026846601.1|DPER
OG0007441	LOC5576234|XP_001656012.2|AAEG	LOC6601560|XP_026842009.1|DPER
OG0007442	LOC5576227|XP_001656005.2|AAEG	LOC6594306|XP_002019804.1|DPER
OG0007443	LOC5576226|XP_001656004.2|AAEG	LOC113565041|XP_026840894.1|DPER
OG0007444	LOC5576223|XP_001656001.1|AAEG	LOC6591204|XP_002016194.1|DPER
OG0007445	LOC5576222|XP_001656000.1|AAEG	LOC6591205|XP_002016195.1|DPER
OG0007446	LOC5576219|XP_001655996.2|AAEG	LOC6589713|XP_026844452.1|DPER
OG0007447	LOC5576215|XP_001655992.1|AAEG	LOC6588852|XP_002014907.1|DPER
OG0007448	LOC5576211|XP_021706461.1|AAEG	LOC6592828|XP_002017680.1|DPER
OG0007449	LOC5568381|XP_021708763.1|AAEG	LOC6600651|XP_026847580.1|DPER
OG0007450	LOC5568395|XP_001658032.1|AAEG	LOC113565577|XP_026843807.1|DPER
OG0007451	LOC5568388|XP_021711083.1|AAEG	LOC6601863|XP_002026912.1|DPER
OG0007452	LOC5563848|XP_021705412.1|AAEG	LOC6601864|XP_002026913.2|DPER
OG0007453	LOC5576407|XP_021710239.1|AAEG	LOC113566448|XP_026847840.1|DPER
OG0007454	LOC5579298|XP_001647606.2|AAEG	LOC6596062|XP_026845201.1|DPER
OG0007455	LOC5565230|XP_021705653.1|AAEG	LOC6592708|XP_002018510.1|DPER
OG0007456	LOC5565229|XP_001649558.1|AAEG	LOC6599290|XP_002024255.2|DPER
OG0007457	LOC5569534|XP_021705470.1|AAEG	LOC6601014|XP_002026136.2|DPER
OG0007458	LOC5569531|XP_001652845.1|AAEG	LOC6597924|XP_002023096.1|DPER
OG0007459	LOC23687424|XP_021706106.1|AAEG	LOC6587856|XP_026839918.1|DPER
OG0007460	LOC5569547|XP_001652847.2|AAEG	LOC6591209|XP_002016199.1|DPER
OG0007461	LOC5569538|XP_001652850.2|AAEG	LOC6595993|XP_026845291.1|DPER
OG0007462	LOC5569543|XP_021704432.1|AAEG	LOC6595989|XP_002021010.1|DPER
OG0007463	LOC5569542|XP_021704431.1|AAEG	LOC6595988|XP_026845300.1|DPER
OG0007464	LOC5569544|XP_021704433.1|AAEG	LOC6595997|XP_026845293.1|DPER
OG0007465	LOC5575316|XP_021706347.1|AAEG	LOC6602199|XP_026848002.1|DPER
OG0007466	LOC5571124|XP_021711034.1|AAEG	LOC6600918|XP_026842021.1|DPER
OG0007467	LOC5574779|XP_021709596.1|AAEG	LOC6600810|XP_002025981.2|DPER
OG0007468	LOC5578344|XP_001656914.2|AAEG	LOC6590836|XP_002016507.1|DPER
OG0007469	LOC5578338|XP_021706754.1|AAEG	LOC6599049|XP_026848968.1|DPER
OG0007470	LOC5578331|XP_001656900.2|AAEG	LOC6593416|XP_002019122.2|DPER
OG0007471	LOC5573759|XP_021705630.1|AAEG	LOC6590350|XP_026841959.1|DPER
OG0007472	LOC5573754|XP_001654782.2|AAEG	LOC6598198|XP_026846176.1|DPER
OG0007473	LOC5573742|XP_001654770.1|AAEG	LOC6595984|XP_026845453.1|DPER
OG0007474	LOC5579663|XP_021707446.1|AAEG	LOC6592832|XP_026841889.1|DPER
OG0007475	LOC5577237|XP_021710770.1|AAEG	LOC6601666|XP_002026731.2|DPER
OG0007476	LOC5576932|XP_021704955.1|AAEG	LOC6603222|XP_002028218.2|DPER
OG0007477	LOC5576935|XP_021710723.1|AAEG, LOC110679644|XP_021710727.1|AAEG	LOC6603224|XP_026845282.1|DPER
OG0007478	LOC5575774|XP_021705902.1|AAEG	LOC6589384|XP_002014345.1|DPER
OG0007479	LOC5577486|XP_001663404.1|AAEG	LOC6598370|XP_026846125.1|DPER
OG0007480	LOC5577485|XP_021707341.1|AAEG	LOC6592181|XP_026851268.1|DPER
OG0007481	LOC5570994|XP_001653426.2|AAEG	LOC6601109|XP_002026184.1|DPER
OG0007482	LOC110678790|XP_021707848.1|AAEG	LOC6588767|XP_002014852.1|DPER
OG0007483	LOC5572358|XP_021705669.1|AAEG	LOC6602091|XP_026841394.1|DPER
OG0007484	LOC23687567|XP_021708965.1|AAEG	LOC113566134|XP_026846232.1|DPER
OG0007485	LOC110679177|XP_021708967.1|AAEG	LOC113566581|XP_026848619.1|DPER
OG0007486	LOC5576707|XP_001656213.1|AAEG	LOC6602874|XP_002027909.1|DPER
OG0007487	LOC5576709|XP_021704626.1|AAEG	LOC6601992|XP_002027069.1|DPER
OG0007488	LOC5575270|XP_001661875.1|AAEG	LOC6603356|XP_026848067.1|DPER
OG0007489	LOC5575274|XP_001661867.1|AAEG	LOC6591489|XP_026840519.1|DPER
OG0007490	LOC5573621|XP_021710745.1|AAEG	LOC6603525|XP_002028504.1|DPER
OG0007491	LOC5575220|XP_001655621.1|AAEG	LOC6600229|XP_026846653.1|DPER
OG0007492	LOC5573627|XP_001660954.2|AAEG	LOC6589991|XP_002015596.1|DPER
OG0007493	LOC5573832|XP_021708049.1|AAEG	LOC6603528|XP_026846744.1|DPER
OG0007494	LOC5563992|XP_021709437.1|AAEG	LOC6589201|XP_002014363.1|DPER
OG0007495	LOC5563763|XP_021706109.1|AAEG	LOC6603099|XP_026847069.1|DPER
OG0007496	LOC5577094|XP_021709703.1|AAEG	LOC6599073|XP_026848982.1|DPER
OG0007497	LOC5577092|XP_021710505.1|AAEG	LOC6601387|XP_026847754.1|DPER
OG0007498	LOC5571875|XP_021709642.1|AAEG	LOC6595847|XP_026845237.1|DPER
OG0007499	LOC5571877|XP_001659986.2|AAEG	LOC6603337|XP_002028321.1|DPER
OG0007500	LOC5571876|XP_021706353.1|AAEG	LOC6603338|XP_002028322.1|DPER
OG0007501	LOC5567298|XP_021704230.1|AAEG	LOC6596170|XP_002021147.1|DPER
OG0007502	LOC5570178|XP_001658967.2|AAEG	LOC113565239|XP_026842760.1|DPER
OG0007503	LOC5570176|XP_021707208.1|AAEG	LOC6589355|XP_026844675.1|DPER
OG0007504	LOC5570175|XP_001658970.1|AAEG	LOC6601842|XP_026848500.1|DPER
OG0007505	LOC5563829|XP_021705481.1|AAEG	LOC6597002|XP_002022249.1|DPER
OG0007506	LOC5563826|XP_021706702.1|AAEG	LOC6597076|XP_026845344.1|DPER
OG0007507	LOC5567448|XP_021710242.1|AAEG	LOC113565843|XP_026844981.1|DPER
OG0007508	LOC5566305|XP_001650699.1|AAEG	LOC6589375|XP_002014901.2|DPER
OG0007509	LOC5566303|XP_021710916.1|AAEG	LOC6593594|XP_002018885.1|DPER
OG0007510	LOC5573473|XP_001660893.2|AAEG	LOC6590691|XP_002016622.1|DPER
OG0007511	LOC5577174|XP_001663262.1|AAEG	LOC6596270|XP_026843292.1|DPER
OG0007512	LOC5576819|XP_021707224.1|AAEG	LOC113567261|XP_026850326.1|DPER
OG0007513	LOC110678186|XP_021706501.1|AAEG	LOC6589872|XP_002014585.1|DPER
OG0007514	LOC5564092|XP_021704390.1|AAEG	LOC6604039|XP_026849759.1|DPER
OG0007515	LOC5577979|XP_001663649.1|AAEG	LOC6595464|XP_002020897.1|DPER
OG0007516	LOC5574963|XP_021711057.1|AAEG	LOC6593706|XP_002018630.1|DPER
OG0007517	LOC5574961|XP_001655432.1|AAEG	LOC6603351|XP_002028332.1|DPER
OG0007518	LOC5574955|XP_021710999.1|AAEG	LOC6601329|XP_002026380.1|DPER
OG0007519	LOC5575183|XP_021709939.1|AAEG	LOC6600860|XP_002025895.2|DPER
OG0007520	LOC5573356|XP_001660842.2|AAEG	LOC6602606|XP_026846716.1|DPER
OG0007521	LOC5567361|XP_001657376.2|AAEG	LOC113566265|XP_026846960.1|DPER
OG0007522	LOC5566415|XP_021710266.1|AAEG	LOC6600742|XP_026848633.1|DPER
OG0007523	LOC5575516|XP_021710609.1|AAEG	LOC6600932|XP_026841981.1|DPER
OG0007524	LOC5564364|XP_021706173.1|AAEG	LOC6588913|XP_026844207.1|DPER
OG0007525	LOC5571035|XP_001659470.1|AAEG	LOC6598023|XP_002023215.1|DPER
OG0007526	LOC5571024|XP_001659458.2|AAEG	LOC6587787|XP_002012763.2|DPER
OG0007527	LOC5569796|XP_001653010.1|AAEG	LOC6601490|XP_002026545.1|DPER
OG0007528	LOC5572184|XP_021710216.1|AAEG	LOC6603154|XP_026841974.1|DPER
OG0007529	LOC5578347|XP_021704792.1|AAEG	LOC6590876|XP_026842904.1|DPER
OG0007530	LOC5567240|XP_001651670.2|AAEG	LOC6591578|XP_002016775.1|DPER
OG0007531	LOC5567238|XP_001651668.2|AAEG	LOC6603146|XP_002028159.1|DPER
OG0007532	LOC5567221|XP_001651650.2|AAEG	LOC6601289|XP_026842224.1|DPER
OG0007533	LOC5567219|XP_001651647.2|AAEG	LOC6601920|XP_026848592.1|DPER
OG0007534	LOC5567216|XP_001651645.1|AAEG	LOC6595853|XP_002021383.2|DPER
OG0007535	LOC5567210|XP_001651639.2|AAEG	LOC6602268|XP_002027317.1|DPER
OG0007536	LOC5567207|XP_021710699.1|AAEG	LOC6594133|XP_026851215.1|DPER
OG0007537	LOC5567198|XP_021709908.1|AAEG	LOC113566567|XP_026848539.1|DPER
OG0007538	LOC5567190|XP_021710084.1|AAEG	LOC6602271|XP_026848523.1|DPER
OG0007539	LOC5567180|XP_021709178.1|AAEG	LOC6595732|XP_026844473.1|DPER
OG0007540	LOC5567179|XP_001651608.1|AAEG	LOC6598686|XP_002023752.1|DPER
OG0007541	LOC110679261|XP_021709179.1|AAEG	LOC6592654|XP_002017990.2|DPER
OG0007542	LOC5567178|XP_021706240.1|AAEG	LOC6601636|XP_026841613.1|DPER
OG0007543	LOC5571202|XP_001659588.2|AAEG	LOC6602547|XP_002027559.1|DPER
OG0007544	LOC5571904|XP_001660002.1|AAEG	LOC6599824|XP_002024844.2|DPER
OG0007545	LOC5574817|XP_021711563.1|AAEG	LOC6593388|XP_002019086.1|DPER
OG0007546	LOC5577750|XP_001663523.2|AAEG	LOC6591674|XP_002016889.1|DPER
OG0007547	LOC5579104|XP_021707664.1|AAEG	LOC6589906|XP_002016388.1|DPER
OG0007548	LOC5572083|XP_021707928.1|AAEG	LOC6599600|XP_026849557.1|DPER
OG0007549	LOC110680267|XP_021711779.1|AAEG, LOC5566065|XP_001650410.2|AAEG	LOC6596195|XP_002021124.1|DPER
OG0007550	LOC5566064|XP_021711259.1|AAEG	LOC6601522|XP_002026584.1|DPER
OG0007551	LOC5566044|XP_021711454.1|AAEG	LOC113565203|XP_026842478.1|DPER
OG0007552	LOC5566045|XP_001650420.1|AAEG	LOC6589522|XP_026844706.1|DPER
OG0007553	LOC5566061|XP_001650421.1|AAEG	LOC6589517|XP_002015191.1|DPER
OG0007554	LOC5578125|XP_001656772.1|AAEG	LOC6599781|XP_002024868.1|DPER
OG0007555	LOC5578084|XP_021710051.1|AAEG	LOC6590152|XP_002016319.1|DPER
OG0007556	LOC5578086|XP_021706803.1|AAEG	LOC6601324|XP_026841614.1|DPER
OG0007557	LOC5578088|XP_021710800.1|AAEG	LOC6601321|XP_002026372.2|DPER
OG0007558	LOC5578097|XP_021706575.1|AAEG	LOC6590639|XP_002016142.2|DPER
OG0007559	LOC5578100|XP_001656796.2|AAEG	LOC6593882|XP_002019179.1|DPER
OG0007560	LOC5578115|XP_001656813.2|AAEG	LOC6601801|XP_026848511.1|DPER
OG0007561	LOC5578903|XP_021708574.1|AAEG	LOC6601491|XP_026848030.1|DPER
OG0007562	LOC5580212|XP_001662072.2|AAEG	LOC6596004|XP_026845556.1|DPER
OG0007563	LOC5568521|XP_001652343.2|AAEG	LOC6598891|XP_002024096.1|DPER
OG0007564	LOC110677853|XP_021705246.1|AAEG	LOC6595904|XP_002021443.1|DPER
OG0007565	LOC5566872|XP_021705357.1|AAEG	LOC6591372|XP_026841655.1|DPER
OG0007566	LOC5566867|XP_021710072.1|AAEG	LOC6590297|XP_002016158.1|DPER
OG0007567	LOC5564584|XP_001648922.2|AAEG	LOC6587419|XP_002013034.1|DPER
OG0007568	LOC5564591|XP_021707551.1|AAEG	LOC6593249|XP_002018370.1|DPER
OG0007569	LOC5564588|XP_021704602.1|AAEG	LOC6590449|XP_002016375.1|DPER
OG0007570	LOC5564593|XP_001648925.2|AAEG	LOC6593250|XP_002018371.1|DPER
OG0007571	LOC5564598|XP_001648926.2|AAEG	LOC6593248|XP_002018369.1|DPER
OG0007572	LOC5564582|XP_021705472.1|AAEG	LOC6593708|XP_026843146.1|DPER
OG0007573	LOC5564589|XP_001648945.2|AAEG	LOC6590205|XP_002016061.1|DPER
OG0007574	LOC5579923|XP_021705877.1|AAEG	LOC6600964|XP_002026002.1|DPER
OG0007575	LOC5579925|XP_021705957.1|AAEG	LOC6603158|XP_002028173.1|DPER
OG0007576	LOC110680487|XP_021711982.1|AAEG, LOC5568453|XP_021706620.1|AAEG	LOC6597399|XP_026846445.1|DPER
OG0007577	LOC110681185|XP_021712654.1|AAEG, LOC5568455|XP_001652288.1|AAEG	LOC6599266|XP_002024261.1|DPER
OG0007578	LOC5577286|XP_021706718.1|AAEG	LOC6588863|XP_026844139.1|DPER
OG0007579	LOC5573261|XP_001654472.1|AAEG	LOC6590642|XP_026841634.1|DPER
OG0007580	LOC5573262|XP_021709471.1|AAEG	LOC6597011|XP_002022174.1|DPER
OG0007581	LOC5573265|XP_021707203.1|AAEG	LOC6589129|XP_002014749.1|DPER
OG0007582	LOC5573266|XP_021707044.1|AAEG	LOC6591885|XP_002017083.1|DPER
OG0007583	LOC5573269|XP_021707075.1|AAEG	LOC6592732|XP_002018099.1|DPER
OG0007584	LOC5574192|XP_021707347.1|AAEG	LOC6599919|XP_026849206.1|DPER
OG0007585	LOC5574191|XP_001661248.1|AAEG	LOC6595991|XP_026845299.1|DPER
OG0007586	LOC5574174|XP_021708031.1|AAEG	LOC6598032|XP_002023190.1|DPER
OG0007587	LOC5567490|XP_021708142.1|AAEG	LOC6600820|XP_026842245.1|DPER
OG0007588	LOC5567489|XP_001657496.1|AAEG	LOC6597987|XP_026843388.1|DPER
OG0007589	LOC5567471|XP_021708456.1|AAEG, LOC110681387|XP_021712824.1|AAEG	LOC6598355|XP_002023430.2|DPER
OG0007590	LOC5567461|XP_021708534.1|AAEG	LOC6597119|XP_026845605.1|DPER
OG0007591	LOC5567458|XP_001657458.1|AAEG	LOC6592693|XP_026841299.1|DPER
OG0007592	LOC5567453|XP_001657457.1|AAEG	LOC6590607|XP_002016472.1|DPER
OG0007593	LOC5571923|XP_021708638.1|AAEG	LOC6596887|XP_026845935.1|DPER
OG0007594	LOC5566548|XP_001650943.2|AAEG	LOC6592699|XP_002017736.1|DPER
OG0007595	LOC5566544|XP_001650939.1|AAEG	LOC6603467|XP_002028436.1|DPER
OG0007596	LOC5566535|XP_001650927.1|AAEG	LOC6601206|XP_002026302.1|DPER
OG0007597	LOC5563691|XP_001647963.1|AAEG	LOC6599058|XP_002024174.1|DPER
OG0007598	LOC5568961|XP_001652621.1|AAEG	LOC6603156|XP_002028171.1|DPER
OG0007599	LOC5576161|XP_021709806.1|AAEG	LOC6602266|XP_002027315.1|DPER
OG0007600	LOC5568951|XP_001652611.1|AAEG	LOC6602380|XP_026848535.1|DPER
OG0007601	LOC5565426|XP_001649804.1|AAEG	LOC6597046|XP_002022206.1|DPER
OG0007602	LOC5565447|XP_001649793.1|AAEG	LOC6595763|XP_002021344.1|DPER
OG0007603	LOC5565439|XP_021710531.1|AAEG	LOC6595764|XP_002021345.2|DPER
OG0007604	LOC5567876|XP_001651907.1|AAEG	LOC6601054|XP_002026109.2|DPER
OG0007605	LOC5576319|XP_021710862.1|AAEG	LOC6603732|XP_026850086.1|DPER
OG0007606	LOC5576326|XP_001656061.1|AAEG	LOC6600653|XP_026847663.1|DPER
OG0007607	LOC5564131|XP_021711054.1|AAEG	LOC6588127|XP_026840661.1|DPER
OG0007608	LOC5564115|XP_001648450.1|AAEG	LOC6601831|XP_002026897.2|DPER
OG0007609	LOC5564110|XP_001648448.1|AAEG	LOC6598196|XP_002023531.2|DPER
OG0007610	LOC5566702|XP_021711360.1|AAEG	LOC6592268|XP_026841687.1|DPER
OG0007611	LOC5566699|XP_021711392.1|AAEG	LOC6601994|XP_026846807.1|DPER
OG0007612	LOC5566698|XP_001651106.2|AAEG	LOC6593036|XP_026842321.1|DPER
OG0007613	LOC5566687|XP_001651094.2|AAEG	LOC6600824|XP_002025891.2|DPER
OG0007614	LOC5568587|XP_021711605.1|AAEG	LOC6600604|XP_026847509.1|DPER
OG0007615	LOC5568588|XP_001652419.1|AAEG	LOC6599633|XP_002024743.1|DPER
OG0007616	LOC5568603|XP_001652417.2|AAEG	LOC6587422|XP_002013035.1|DPER
OG0007617	LOC5568590|XP_001652422.2|AAEG	LOC6596042|XP_026845671.1|DPER
OG0007618	LOC5568592|XP_001652424.2|AAEG	LOC6595854|XP_002021384.1|DPER
OG0007619	LOC5568593|XP_021711620.1|AAEG	LOC6600611|XP_002025600.1|DPER
OG0007620	LOC5568599|XP_021711641.1|AAEG	LOC6599736|XP_026847243.1|DPER
OG0007621	LOC5569134|XP_001652738.2|AAEG	LOC6592343|XP_002018290.2|DPER
OG0007622	LOC5569135|XP_021704146.1|AAEG	LOC6598924|XP_026847842.1|DPER
OG0007623	LOC5569142|XP_021704189.1|AAEG	LOC6596033|XP_026845718.1|DPER
OG0007624	LOC5573214|XP_001654439.2|AAEG	LOC6601855|XP_002026904.2|DPER
OG0007625	LOC5573208|XP_021704307.1|AAEG	LOC6598877|XP_026847947.1|DPER
OG0007626	LOC5573228|XP_001654433.1|AAEG	LOC6601028|XP_002026150.1|DPER
OG0007627	LOC5573216|XP_001654431.1|AAEG	LOC6601029|XP_002026151.2|DPER
OG0007628	LOC5572034|XP_001660142.1|AAEG	LOC6603483|XP_002028464.1|DPER
OG0007629	LOC110680484|XP_021711981.1|AAEG	LOC6601218|XP_002026314.1|DPER
OG0007664	LOC5579633|XP_021694454.1|AAEG	LOC6588568|XP_026850744.1|DPER
OG0007665	LOC5575983|XP_021694469.1|AAEG	LOC6597223|XP_026846535.1|DPER
OG0007666	LOC5566218|XP_001650621.2|AAEG	LOC6597202|XP_026846434.1|DPER
OG0007667	LOC5574530|XP_001655183.2|AAEG	LOC6600104|XP_026846717.1|DPER
OG0007668	LOC5572032|XP_001660139.1|AAEG	LOC6593840|XP_002018702.1|DPER
OG0007669	LOC5572018|XP_001660127.1|AAEG	LOC6597839|XP_026846372.1|DPER
OG0007670	LOC5572019|XP_021694526.1|AAEG	LOC6597840|XP_026846371.1|DPER
OG0007671	LOC5579819|XP_021694539.1|AAEG	LOC6597263|XP_026846437.1|DPER
OG0007672	LOC5564262|XP_001648601.2|AAEG	LOC6596756|XP_002021939.2|DPER
OG0007673	LOC5574715|XP_001655294.1|AAEG	LOC6587365|XP_002013020.1|DPER
OG0007674	LOC5574714|XP_021694711.1|AAEG	LOC6602686|XP_026846037.1|DPER
OG0007675	LOC5567109|XP_021694820.1|AAEG	LOC6598522|XP_026848689.1|DPER
OG0007676	LOC5579417|XP_001647719.2|AAEG	LOC6601748|XP_002026823.1|DPER
OG0007677	LOC5564702|XP_021694824.1|AAEG	LOC6600116|XP_026846627.1|DPER
OG0007678	LOC5577043|XP_021694833.1|AAEG	LOC6603096|XP_002028106.2|DPER
OG0007679	LOC5574747|XP_021694839.1|AAEG	LOC6599360|XP_026847200.1|DPER
OG0007680	LOC5580053|XP_001654817.2|AAEG	LOC6596423|XP_002021821.1|DPER
OG0007681	LOC110674813|XP_021694898.1|AAEG	LOC6588378|XP_002013419.1|DPER
OG0007682	LOC5566204|XP_021694939.1|AAEG	LOC6603584|XP_026845798.1|DPER
