Orthogroup	CCAP.longest_only	BTRY.longest_only
OG0008667	CCAP1982_LOCUS13449|CAD7005086.1|CCAP, CCAP1982_LOCUS13448|CAD7005085.1|CCAP	LOC120776418|XP_039962986.1|BTRY
OG0008668	CCAP1982_LOCUS2470|CAD6993664.1|CCAP	LOC120779411|XP_039967545.1|BTRY
OG0008669	CCAP1982_LOCUS6213|CAD6997574.1|CCAP, CCAP1982_LOCUS6212|CAD6997573.1|CCAP, CCAP1982_LOCUS6214|CAD6997575.1|CCAP	LOC120781494|XP_039969652.1|BTRY
OG0008686	CCAP1982_LOCUS2227|CAD6993412.1|CCAP	LOC120782164|XP_039970234.1|BTRY
OG0008689	CCAP1982_LOCUS521|CAD6991604.1|CCAP	LOC120768644|XP_039951351.1|BTRY
OG0008691	CCAP1982_LOCUS12637|CAD7004218.1|CCAP	LOC120778907|XP_039966888.1|BTRY
OG0008696	CCAP1982_LOCUS4783|CAD6996076.1|CCAP	LOC120775608|XP_039961787.1|BTRY
OG0008697	CCAP1982_LOCUS12730|CAD7004310.1|CCAP	LOC120776971|XP_039963998.1|BTRY
OG0008699	CCAP1982_LOCUS11790|CAD7003330.1|CCAP	LOC120776939|XP_039963949.1|BTRY
OG0008700	CCAP1982_LOCUS639|CAD6991726.1|CCAP	LOC120770729|XP_039954252.1|BTRY
OG0008701	CCAP1982_LOCUS20548|CAD7012468.1|CCAP	LOC120771183|XP_039955007.1|BTRY
OG0008703	CCAP1982_LOCUS12414|CAD7003992.1|CCAP	LOC120778769|XP_039966683.1|BTRY
OG0008704	CCAP1982_LOCUS6717|CAD6998103.1|CCAP	LOC120769633|XP_039952672.1|BTRY
OG0008705	CCAP1982_LOCUS5541|CAD6996868.1|CCAP	LOC120767777|XP_039949952.1|BTRY
OG0008706	CCAP1982_LOCUS152|CAD6991214.1|CCAP	LOC120778603|XP_039966414.1|BTRY
OG0008709	CCAP1982_LOCUS452|CAD6991534.1|CCAP	LOC120782201|XP_039970282.1|BTRY
OG0008710	CCAP1982_LOCUS2383|CAD6993571.1|CCAP	LOC120776921|XP_039963928.1|BTRY
OG0008711	CCAP1982_LOCUS666|CAD6991757.1|CCAP	LOC120767007|XP_039948749.1|BTRY
OG0008712	CCAP1982_LOCUS22119|CAD7014113.1|CCAP	LOC120771057|XP_039954797.1|BTRY
OG0008715	CCAP1982_LOCUS3692|CAD6994960.1|CCAP	LOC120777690|XP_039965101.1|BTRY
OG0008716	CCAP1982_LOCUS4582|CAD6995881.1|CCAP	LOC120766234|XP_039947546.1|BTRY
OG0008717	CCAP1982_LOCUS10957|CAD7002468.1|CCAP	LOC120777526|XP_039964841.1|BTRY
OG0008718	CCAP1982_LOCUS22609|CAD7014618.1|CCAP	LOC120781214|XP_039969271.1|BTRY
OG0008719	CCAP1982_LOCUS147|CAD6991209.1|CCAP	LOC120768024|XP_039950433.1|BTRY
OG0008720	CCAP1982_LOCUS10117|CAD7001623.1|CCAP, CCAP1982_LOCUS9269|CAD7000794.1|CCAP	LOC120779845|XP_039968140.1|BTRY
OG0008723	CCAP1982_LOCUS19903|CAD7011793.1|CCAP	LOC120772790|XP_039957507.1|BTRY
OG0008724	CCAP1982_LOCUS5746|CAD6997094.1|CCAP	LOC120767551|XP_039949610.1|BTRY
OG0008725	CCAP1982_LOCUS22054|CAD7014047.1|CCAP	LOC120773027|XP_039957891.1|BTRY
OG0008726	CCAP1982_LOCUS23099|CAD7015150.1|CCAP, CCAP1982_LOCUS23098|CAD7015149.1|CCAP	LOC120771284|XP_039955145.1|BTRY
OG0008727	CCAP1982_LOCUS3998|CAD6995279.1|CCAP	LOC120766510|XP_039948007.1|BTRY
OG0008728	CCAP1982_LOCUS3859|CAD6995136.1|CCAP	LOC120782351|XP_039970517.1|BTRY, LOC120782650|XP_039970958.1|BTRY
OG0008731	CCAP1982_LOCUS4085|CAD6995366.1|CCAP, CCAP1982_LOCUS4086|CAD6995367.1|CCAP	LOC120782724|XP_039971088.1|BTRY
OG0008732	CCAP1982_LOCUS8792|CAD7000304.1|CCAP	LOC120768138|XP_039950630.1|BTRY
OG0008733	CCAP1982_LOCUS19929|CAD7011819.1|CCAP	LOC120779747|XP_039968062.1|BTRY
OG0008733	CCAP1982_LOCUS10339|CAD7001849.1|CCAP, CCAP1982_LOCUS10304|CAD7001813.1|CCAP	LOC120780195|XP_039968411.1|BTRY, LOC120778334|XP_039966061.1|BTRY, LOC120768855|XP_039951545.1|BTRY, LOC120781781|XP_039969943.1|BTRY, LOC120767804|XP_039950008.1|BTRY, LOC120780882|XP_039969052.1|BTRY, LOC120780358|XP_039968584.1|BTRY, LOC120779774|XP_039968086.1|BTRY, LOC120780437|XP_039968647.1|BTRY
OG0008734	CCAP1982_LOCUS1995|CAD6993171.1|CCAP	LOC120782623|XP_039970925.1|BTRY
OG0008736	CCAP1982_LOCUS21754|CAD7013717.1|CCAP	LOC120781220|XP_039969283.1|BTRY
OG0008738	CCAP1982_LOCUS6139|CAD6997498.1|CCAP	LOC120769502|XP_039952468.1|BTRY
OG0008739	CCAP1982_LOCUS13810|CAD7005450.1|CCAP	LOC120776467|XP_039963069.1|BTRY
OG0008740	CCAP1982_LOCUS20281|CAD7012179.1|CCAP	LOC120770071|XP_039953134.1|BTRY
OG0008741	CCAP1982_LOCUS10476|CAD7001989.1|CCAP	LOC120779443|XP_039967625.1|BTRY
OG0008742	CCAP1982_LOCUS11287|CAD7002817.1|CCAP	LOC120778793|XP_039966727.1|BTRY
OG0008743	CCAP1982_LOCUS22592|CAD7014599.1|CCAP, CCAP1982_LOCUS22587|CAD7014593.1|CCAP	LOC120770199|XP_039953375.1|BTRY
OG0008744	CCAP1982_LOCUS21204|CAD7013132.1|CCAP	LOC120773122|XP_039958052.1|BTRY
OG0008744	CCAP1982_LOCUS21207|CAD7013136.1|CCAP	LOC120772296|XP_039956738.1|BTRY
OG0008746	CCAP1982_LOCUS4934|CAD6996251.1|CCAP	LOC120773696|XP_039958666.1|BTRY
OG0008747	CCAP1982_LOCUS13028|CAD7004633.1|CCAP	LOC120776556|XP_039963243.1|BTRY
OG0008748	CCAP1982_LOCUS8870|CAD7000395.1|CCAP	LOC120767430|XP_039949411.1|BTRY
OG0008750	CCAP1982_LOCUS6281|CAD6997649.1|CCAP	LOC120768945|XP_039951667.1|BTRY
OG0008751	CCAP1982_LOCUS4713|CAD6996007.1|CCAP	LOC120766310|XP_039947661.1|BTRY
OG0008752	CCAP1982_LOCUS4966|CAD6996283.1|CCAP	LOC120782217|XP_039970312.1|BTRY, LOC120782218|XP_039970313.1|BTRY
OG0008754	CCAP1982_LOCUS1543|CAD6992698.1|CCAP, CCAP1982_LOCUS1552|CAD6992707.1|CCAP	LOC120780335|XP_039968569.1|BTRY
OG0008754	CCAP1982_LOCUS1550|CAD6992705.1|CCAP, CCAP1982_LOCUS1541|CAD6992696.1|CCAP	LOC120774313|XP_039959822.1|BTRY, LOC120766380|XP_039947747.1|BTRY
OG0008755	CCAP1982_LOCUS2695|CAD6993902.1|CCAP	LOC120776157|XP_039962704.1|BTRY
OG0008756	CCAP1982_LOCUS3007|CAD6994246.1|CCAP	LOC120766316|XP_039947671.1|BTRY
OG0008757	CCAP1982_LOCUS3713|CAD6994982.1|CCAP	LOC120766399|XP_039947780.1|BTRY
OG0008758	CCAP1982_LOCUS8687|CAD7000194.1|CCAP, CCAP1982_LOCUS8685|CAD7000192.1|CCAP, CCAP1982_LOCUS8686|CAD7000193.1|CCAP	LOC120767615|XP_039949704.1|BTRY
OG0008759	CCAP1982_LOCUS8539|CAD7000035.1|CCAP	LOC120769096|XP_039951888.1|BTRY
OG0008760	CCAP1982_LOCUS7945|CAD6999419.1|CCAP	LOC120768540|XP_039951211.1|BTRY
OG0008761	CCAP1982_LOCUS5384|CAD6996700.1|CCAP	LOC120768936|XP_039951653.1|BTRY
OG0008762	CCAP1982_LOCUS20993|CAD7012894.1|CCAP	LOC120768143|XP_039950634.1|BTRY, LOC120768204|XP_039950710.1|BTRY
OG0008763	CCAP1982_LOCUS6155|CAD6997516.1|CCAP	LOC120767910|XP_039950202.1|BTRY
OG0008764	CCAP1982_LOCUS6030|CAD6997389.1|CCAP	LOC120769145|XP_039951953.1|BTRY
OG0008765	CCAP1982_LOCUS21954|CAD7013942.1|CCAP	LOC120771583|XP_039955590.1|BTRY
OG0008766	CCAP1982_LOCUS23200|CAD7015251.1|CCAP	LOC120772267|XP_039956704.1|BTRY
OG0008767	CCAP1982_LOCUS23255|CAD7015310.1|CCAP	LOC120772396|XP_039956920.1|BTRY
OG0008768	CCAP1982_LOCUS8440|CAD6999927.1|CCAP, CCAP1982_LOCUS23404|CAD7015464.1|CCAP, CCAP1982_LOCUS23405|CAD7015465.1|CCAP	LOC120771126|XP_039954916.1|BTRY
OG0008769	CCAP1982_LOCUS22210|CAD7014206.1|CCAP	LOC120772617|XP_039957266.1|BTRY
OG0008769	CCAP1982_LOCUS22208|CAD7014204.1|CCAP	LOC120771045|XP_039954780.1|BTRY
OG0008770	CCAP1982_LOCUS21615|CAD7013557.1|CCAP	LOC120772044|XP_039956350.1|BTRY
OG0008771	CCAP1982_LOCUS21633|CAD7013577.1|CCAP	LOC120772014|XP_039956314.1|BTRY
OG0008772	CCAP1982_LOCUS21275|CAD7013204.1|CCAP	LOC120771950|XP_039956194.1|BTRY
OG0008773	CCAP1982_LOCUS19409|CAD7011303.1|CCAP	LOC120772256|XP_039956693.1|BTRY, LOC120772243|XP_039956671.1|BTRY
OG0008774	CCAP1982_LOCUS19458|CAD7011355.1|CCAP	LOC120770782|XP_039954295.1|BTRY
OG0008774	CCAP1982_LOCUS19456|CAD7011353.1|CCAP, CCAP1982_LOCUS19457|CAD7011354.1|CCAP	LOC120772040|XP_039956345.1|BTRY
OG0008776	CCAP1982_LOCUS20440|CAD7012346.1|CCAP	LOC120770354|XP_039953691.1|BTRY, LOC120781382|XP_039969522.1|BTRY, LOC120781851|XP_039970003.1|BTRY, LOC120781105|XP_039969181.1|BTRY
OG0008777	CCAP1982_LOCUS20433|CAD7012339.1|CCAP, CCAP1982_LOCUS20434|CAD7012340.1|CCAP, CCAP1982_LOCUS20435|CAD7012341.1|CCAP	LOC120770829|XP_039954352.1|BTRY
OG0008778	CCAP1982_LOCUS20836|CAD7012732.1|CCAP	LOC120772385|XP_039956909.1|BTRY
OG0008778	CCAP1982_LOCUS20835|CAD7012731.1|CCAP	LOC120772480|XP_039957058.1|BTRY
OG0008778	CCAP1982_LOCUS20834|CAD7012730.1|CCAP	LOC120772700|XP_039957377.1|BTRY
OG0008782	CCAP1982_LOCUS12075|CAD7003636.1|CCAP	LOC120776486|XP_039963102.1|BTRY, LOC120776485|XP_039963101.1|BTRY, LOC120776484|XP_039963096.1|BTRY
OG0008783	CCAP1982_LOCUS12958|CAD7004562.1|CCAP	LOC120778297|XP_039966018.1|BTRY
OG0008784	CCAP1982_LOCUS14038|CAD7005686.1|CCAP	LOC120777858|XP_039965336.1|BTRY
OG0008811	CCAP1982_LOCUS2036|CAD6993217.1|CCAP	LOC120779477|XP_039967692.1|BTRY
OG0008814	CCAP1982_LOCUS7259|CAD6998702.1|CCAP	LOC120772277|XP_039956714.1|BTRY
OG0008819	CCAP1982_LOCUS19691|CAD7011602.1|CCAP	LOC120771932|XP_039956163.1|BTRY
OG0008820	CCAP1982_LOCUS5750|CAD6997098.1|CCAP	LOC120769654|XP_039952693.1|BTRY
OG0008824	CCAP1982_LOCUS22196|CAD7014191.1|CCAP	LOC120773118|XP_039958047.1|BTRY
OG0008825	CCAP1982_LOCUS14388|CAD7006053.1|CCAP	LOC120779105|XP_039967210.1|BTRY
OG0008827	CCAP1982_LOCUS5873|CAD6997239.1|CCAP	LOC120769768|XP_039952872.1|BTRY
OG0008827	CCAP1982_LOCUS5875|CAD6997241.1|CCAP	LOC120775450|XP_039961570.1|BTRY
OG0008838	CCAP1982_LOCUS7720|CAD6999183.1|CCAP	LOC120768000|XP_039950356.1|BTRY
OG0008839	CCAP1982_LOCUS20062|CAD7011951.1|CCAP	LOC120772004|XP_039956296.1|BTRY
OG0008840	CCAP1982_LOCUS7606|CAD6999059.1|CCAP	LOC120779671|XP_039967962.1|BTRY, LOC120771110|XP_039954894.1|BTRY, LOC120769524|XP_039952494.1|BTRY
OG0008841	CCAP1982_LOCUS12504|CAD7004081.1|CCAP	LOC120778663|XP_039966522.1|BTRY
OG0008842	CCAP1982_LOCUS22249|CAD7014246.1|CCAP	LOC120773121|XP_039958051.1|BTRY
OG0008843	CCAP1982_LOCUS14974|CAD7006672.1|CCAP	LOC120778022|XP_039965627.1|BTRY
OG0008845	CCAP1982_LOCUS8635|CAD7000142.1|CCAP	LOC120768363|XP_039950960.1|BTRY
OG0008848	CCAP1982_LOCUS21393|CAD7013323.1|CCAP	LOC120770604|XP_039954142.1|BTRY, LOC120770603|XP_039954141.1|BTRY
OG0008852	CCAP1982_LOCUS21004|CAD7012905.1|CCAP	LOC120770813|XP_039954324.1|BTRY
OG0008854	CCAP1982_LOCUS9420|CAD7000947.1|CCAP	LOC120779483|XP_039967698.1|BTRY
OG0008856	CCAP1982_LOCUS10194|CAD7001704.1|CCAP	LOC120779694|XP_039967988.1|BTRY
OG0008857	CCAP1982_LOCUS12355|CAD7003933.1|CCAP	LOC120777571|XP_039964909.1|BTRY
OG0008858	CCAP1982_LOCUS11044|CAD7002555.1|CCAP	LOC120778320|XP_039966049.1|BTRY
OG0008859	CCAP1982_LOCUS11266|CAD7002796.1|CCAP, CCAP1982_LOCUS11267|CAD7002797.1|CCAP	LOC120777537|XP_039964859.1|BTRY
OG0008860	CCAP1982_LOCUS174|CAD6991237.1|CCAP	LOC120766822|XP_039948468.1|BTRY
OG0008860	CCAP1982_LOCUS172|CAD6991235.1|CCAP	LOC120766820|XP_039948464.1|BTRY
OG0008861	CCAP1982_LOCUS19444|CAD7011339.1|CCAP	LOC120772353|XP_039956851.1|BTRY
OG0008862	CCAP1982_LOCUS4205|CAD6995490.1|CCAP	LOC120780557|XP_039968748.1|BTRY
OG0008863	CCAP1982_LOCUS5963|CAD6997329.1|CCAP	LOC120769806|XP_039952938.1|BTRY
OG0008865	CCAP1982_LOCUS22724|CAD7014747.1|CCAP, CCAP1982_LOCUS192|CAD6991258.1|CCAP	LOC120769432|XP_039952348.1|BTRY
OG0008866	CCAP1982_LOCUS6672|CAD6998056.1|CCAP	LOC120767937|XP_039950237.1|BTRY
OG0008868	CCAP1982_LOCUS7217|CAD6998649.1|CCAP	LOC120772927|XP_039957761.1|BTRY, LOC120772991|XP_039957838.1|BTRY
OG0008869	CCAP1982_LOCUS14637|CAD7006315.1|CCAP	LOC120778668|XP_039966533.1|BTRY
OG0008870	CCAP1982_LOCUS14603|CAD7006280.1|CCAP	LOC120777114|XP_039964184.1|BTRY
OG0008871	CCAP1982_LOCUS14487|CAD7006160.1|CCAP	LOC120777246|XP_039964371.1|BTRY
OG0008872	CCAP1982_LOCUS6870|CAD6998261.1|CCAP	LOC120767275|XP_039949080.1|BTRY
OG0008875	CCAP1982_LOCUS21585|CAD7013525.1|CCAP	LOC120772793|XP_039957510.1|BTRY
OG0008876	CCAP1982_LOCUS10392|CAD7001905.1|CCAP	LOC120781300|XP_039969430.1|BTRY
OG0008877	CCAP1982_LOCUS14436|CAD7006104.1|CCAP	LOC120777506|XP_039964794.1|BTRY
OG0008878	CCAP1982_LOCUS7850|CAD6999323.1|CCAP	LOC120781474|XP_039969629.1|BTRY
OG0008879	CCAP1982_LOCUS21392|CAD7013322.1|CCAP	LOC120771654|XP_039955703.1|BTRY, LOC120771675|XP_039955731.1|BTRY
OG0008881	CCAP1982_LOCUS19739|CAD7011653.1|CCAP	LOC120772282|XP_039956727.1|BTRY
OG0008882	CCAP1982_LOCUS7724|CAD6999188.1|CCAP	LOC120768829|XP_039951515.1|BTRY
OG0008883	CCAP1982_LOCUS4530|CAD6995828.1|CCAP	LOC120782416|XP_039970600.1|BTRY
OG0008884	CCAP1982_LOCUS4837|CAD6996144.1|CCAP	LOC120766687|XP_039948267.1|BTRY
OG0008885	CCAP1982_LOCUS5772|CAD6997126.1|CCAP	LOC120768157|XP_039950652.1|BTRY
OG0008886	CCAP1982_LOCUS20331|CAD7012234.1|CCAP	LOC120770859|XP_039954408.1|BTRY
OG0008887	CCAP1982_LOCUS21718|CAD7013676.1|CCAP	LOC120771070|XP_039954815.1|BTRY
OG0008888	CCAP1982_LOCUS12807|CAD7004397.1|CCAP	LOC120776906|XP_039963911.1|BTRY
OG0008889	CCAP1982_LOCUS19841|CAD7011727.1|CCAP	LOC120771667|XP_039955717.1|BTRY
OG0008890	CCAP1982_LOCUS20631|CAD7012546.1|CCAP, CCAP1982_LOCUS20630|CAD7012545.1|CCAP, CCAP1982_LOCUS20629|CAD7012544.1|CCAP, CCAP1982_LOCUS20628|CAD7012543.1|CCAP	LOC120779538|XP_039967819.1|BTRY
OG0008891	CCAP1982_LOCUS12910|CAD7004511.1|CCAP	LOC120771576|XP_039955575.1|BTRY
OG0008892	CCAP1982_LOCUS22399|CAD7014407.1|CCAP	LOC120771649|XP_039955695.1|BTRY
OG0008893	CCAP1982_LOCUS13223|CAD7004834.1|CCAP	LOC120778188|XP_039965860.1|BTRY
OG0008894	CCAP1982_LOCUS3280|CAD6994537.1|CCAP	LOC120772683|XP_039957359.1|BTRY
OG0008895	CCAP1982_LOCUS520|CAD6991603.1|CCAP	LOC120768625|XP_039951328.1|BTRY
OG0008897	CCAP1982_LOCUS740|CAD6991841.1|CCAP	LOC120782462|XP_039970688.1|BTRY
OG0008898	CCAP1982_LOCUS19439|CAD7011334.1|CCAP	LOC120771423|XP_039955344.1|BTRY
OG0008899	CCAP1982_LOCUS8803|CAD7000318.1|CCAP, CCAP1982_LOCUS8802|CAD7000317.1|CCAP	LOC120767243|XP_039949019.1|BTRY
OG0008900	CCAP1982_LOCUS6726|CAD6998112.1|CCAP	LOC120767837|XP_039950061.1|BTRY
OG0008901	CCAP1982_LOCUS11548|CAD7003085.1|CCAP	LOC120777592|XP_039964959.1|BTRY
OG0008902	CCAP1982_LOCUS10029|CAD7001533.1|CCAP	LOC120779662|XP_039967952.1|BTRY
OG0008903	CCAP1982_LOCUS7300|CAD6998746.1|CCAP	LOC120768321|XP_039950893.1|BTRY
OG0008904	CCAP1982_LOCUS23071|CAD7015121.1|CCAP	LOC120772869|XP_039957639.1|BTRY
OG0008905	CCAP1982_LOCUS10031|CAD7001535.1|CCAP	LOC120779590|XP_039967867.1|BTRY
OG0008906	CCAP1982_LOCUS12106|CAD7003668.1|CCAP, CCAP1982_LOCUS12107|CAD7003669.1|CCAP	LOC120778782|XP_039966701.1|BTRY
OG0008907	CCAP1982_LOCUS413|CAD6991489.1|CCAP	LOC120766306|XP_039947657.1|BTRY
OG0008908	CCAP1982_LOCUS4378|CAD6995671.1|CCAP, CCAP1982_LOCUS4376|CAD6995669.1|CCAP, CCAP1982_LOCUS4377|CAD6995670.1|CCAP	LOC120766370|XP_039947737.1|BTRY
OG0008909	CCAP1982_LOCUS1393|CAD6992545.1|CCAP	LOC120777704|XP_039965120.1|BTRY
OG0008910	CCAP1982_LOCUS1337|CAD6992485.1|CCAP, CCAP1982_LOCUS1332|CAD6992480.1|CCAP	LOC120771624|XP_039955692.1|BTRY
OG0008911	CCAP1982_LOCUS2275|CAD6993462.1|CCAP	LOC120778779|XP_039966700.1|BTRY
OG0008912	CCAP1982_LOCUS2311|CAD6993498.1|CCAP	LOC120774524|XP_039960204.1|BTRY
OG0008912	CCAP1982_LOCUS2310|CAD6993497.1|CCAP	LOC120767005|XP_039948748.1|BTRY
OG0008913	CCAP1982_LOCUS2840|CAD6994069.1|CCAP	LOC120769769|XP_039953167.1|BTRY, LOC120772547|XP_039957554.1|BTRY, LOC120766369|XP_039947736.1|BTRY
OG0008914	CCAP1982_LOCUS2760|CAD6993977.1|CCAP	LOC120781812|XP_039969968.1|BTRY
OG0008915	CCAP1982_LOCUS3581|CAD6994846.1|CCAP	LOC120781646|XP_039969810.1|BTRY
OG0008916	CCAP1982_LOCUS8302|CAD6999780.1|CCAP, CCAP1982_LOCUS8300|CAD6999778.1|CCAP	LOC120768041|XP_039950476.1|BTRY
OG0008917	CCAP1982_LOCUS8138|CAD6999615.1|CCAP	LOC120769121|XP_039951916.1|BTRY
OG0008918	CCAP1982_LOCUS7279|CAD6998722.1|CCAP	LOC120767959|XP_039950284.1|BTRY
OG0008919	CCAP1982_LOCUS7561|CAD6999014.1|CCAP, CCAP1982_LOCUS7562|CAD6999015.1|CCAP, CCAP1982_LOCUS7563|CAD6999016.1|CCAP, CCAP1982_LOCUS7560|CAD6999013.1|CCAP	LOC120769639|XP_039952678.1|BTRY
OG0008920	CCAP1982_LOCUS7759|CAD6999225.1|CCAP	LOC120768831|XP_039951517.1|BTRY
OG0008920	CCAP1982_LOCUS7760|CAD6999226.1|CCAP	LOC120768832|XP_039951518.1|BTRY
OG0008921	CCAP1982_LOCUS2132|CAD6993315.1|CCAP, CCAP1982_LOCUS9115|CAD7000641.1|CCAP	LOC120769444|XP_039952366.1|BTRY
OG0008922	CCAP1982_LOCUS6595|CAD6997979.1|CCAP	LOC120769346|XP_039952240.1|BTRY
OG0008923	CCAP1982_LOCUS21920|CAD7013907.1|CCAP	LOC120772275|XP_039956713.1|BTRY
OG0008924	CCAP1982_LOCUS22040|CAD7014034.1|CCAP	LOC120770837|XP_039954362.1|BTRY
OG0008925	CCAP1982_LOCUS23261|CAD7015316.1|CCAP	LOC120771993|XP_039956284.1|BTRY
OG0008926	CCAP1982_LOCUS23319|CAD7015375.1|CCAP	LOC120771591|XP_039955597.1|BTRY
OG0008927	CCAP1982_LOCUS23406|CAD7015466.1|CCAP, CCAP1982_LOCUS23407|CAD7015467.1|CCAP	LOC120771608|XP_039955626.1|BTRY
OG0008928	CCAP1982_LOCUS23369|CAD7015427.1|CCAP	LOC120771297|XP_039955166.1|BTRY, LOC120773070|XP_039957946.1|BTRY
OG0008929	CCAP1982_LOCUS22113|CAD7014107.1|CCAP	LOC120772554|XP_039957172.1|BTRY, LOC120772553|XP_039957171.1|BTRY
OG0008930	CCAP1982_LOCUS22409|CAD7014413.1|CCAP	LOC120770305|XP_039953607.1|BTRY
OG0008931	CCAP1982_LOCUS22283|CAD7014280.1|CCAP	LOC120772830|XP_039957571.1|BTRY
OG0008932	CCAP1982_LOCUS21274|CAD7013203.1|CCAP	LOC120772422|XP_039956967.1|BTRY
OG0008932	CCAP1982_LOCUS21273|CAD7013202.1|CCAP	LOC120770089|XP_039953172.1|BTRY
OG0008933	CCAP1982_LOCUS21287|CAD7013216.1|CCAP	LOC120773021|XP_039957884.1|BTRY, LOC120771437|XP_039955374.1|BTRY
OG0008935	CCAP1982_LOCUS21498|CAD7013433.1|CCAP, CCAP1982_LOCUS21497|CAD7013432.1|CCAP	LOC120771376|XP_039955271.1|BTRY
OG0008936	CCAP1982_LOCUS19449|CAD7011346.1|CCAP	LOC120770008|XP_039953035.1|BTRY
OG0008937	CCAP1982_LOCUS20341|CAD7012245.1|CCAP, CCAP1982_LOCUS20342|CAD7012246.1|CCAP, CCAP1982_LOCUS20343|CAD7012247.1|CCAP, CCAP1982_LOCUS20340|CAD7012244.1|CCAP	LOC120770962|XP_039954626.1|BTRY
OG0008938	CCAP1982_LOCUS20561|CAD7012484.1|CCAP	LOC120771430|XP_039955360.1|BTRY
OG0008939	CCAP1982_LOCUS20782|CAD7012675.1|CCAP	LOC120771093|XP_039954854.1|BTRY
OG0008940	CCAP1982_LOCUS21046|CAD7012952.1|CCAP	LOC120770094|XP_039953178.1|BTRY
OG0008946	CCAP1982_LOCUS19692|CAD7011603.1|CCAP	LOC120773365|XP_039958124.1|BTRY, LOC120775071|XP_039960994.1|BTRY
OG0008949	CCAP1982_LOCUS12415|CAD7003993.1|CCAP	LOC120777813|XP_039965284.1|BTRY
OG0008950	CCAP1982_LOCUS12886|CAD7004481.1|CCAP	LOC120776909|XP_039963914.1|BTRY
OG0008951	CCAP1982_LOCUS12902|CAD7004503.1|CCAP	LOC120776917|XP_039963922.1|BTRY
OG0008951	CCAP1982_LOCUS12900|CAD7004501.1|CCAP	LOC120776913|XP_039963917.1|BTRY
OG0008952	CCAP1982_LOCUS12363|CAD7003941.1|CCAP	LOC120776684|XP_039963496.1|BTRY
OG0008952	CCAP1982_LOCUS12373|CAD7003951.1|CCAP	LOC120778028|XP_039965635.1|BTRY
OG0008953	CCAP1982_LOCUS13060|CAD7004665.1|CCAP	LOC120778478|XP_039966228.1|BTRY
OG0008955	CCAP1982_LOCUS11543|CAD7003080.1|CCAP	LOC120777167|XP_039964256.1|BTRY
OG0008956	CCAP1982_LOCUS14575|CAD7006249.1|CCAP	LOC120777687|XP_039965095.1|BTRY
OG0008957	CCAP1982_LOCUS12274|CAD7003841.1|CCAP	LOC120778877|XP_039966855.1|BTRY
OG0008958	CCAP1982_LOCUS13525|CAD7005164.1|CCAP	LOC120779010|XP_039967063.1|BTRY
OG0008959	CCAP1982_LOCUS13474|CAD7005112.1|CCAP	LOC120776425|XP_039963011.1|BTRY
OG0008959	CCAP1982_LOCUS13473|CAD7005111.1|CCAP	LOC120778430|XP_039966145.1|BTRY
OG0008960	CCAP1982_LOCUS13422|CAD7005052.1|CCAP	LOC120776605|XP_039963327.1|BTRY
OG0008985	CCAP1982_LOCUS12236|CAD7003803.1|CCAP	LOC120778924|XP_039966904.1|BTRY
OG0008986	CCAP1982_LOCUS5702|CAD6997047.1|CCAP	LOC120769139|XP_039951946.1|BTRY
OG0008991	CCAP1982_LOCUS4200|CAD6995485.1|CCAP	LOC120780295|XP_039968519.1|BTRY
OG0008992	CCAP1982_LOCUS3524|CAD6994793.1|CCAP	LOC120780461|XP_039968668.1|BTRY
OG0008993	CCAP1982_LOCUS13676|CAD7005315.1|CCAP	LOC120776666|XP_039963475.1|BTRY
OG0008994	CCAP1982_LOCUS6730|CAD6998118.1|CCAP	LOC120767840|XP_039950067.1|BTRY
OG0008995	CCAP1982_LOCUS19479|CAD7011378.1|CCAP	LOC120772977|XP_039957823.1|BTRY
OG0008999	CCAP1982_LOCUS4623|CAD6995921.1|CCAP, CCAP1982_LOCUS4622|CAD6995920.1|CCAP	LOC120782791|XP_039971197.1|BTRY
OG0009003	CCAP1982_LOCUS14538|CAD7006210.1|CCAP	LOC120778052|XP_039965666.1|BTRY
OG0009005	CCAP1982_LOCUS8449|CAD6999940.1|CCAP	LOC120769245|XP_039952079.1|BTRY
OG0009006	CCAP1982_LOCUS3116|CAD6994363.1|CCAP	LOC120782595|XP_039970882.1|BTRY
OG0009007	CCAP1982_LOCUS14979|CAD7006678.1|CCAP	LOC120776855|XP_039963831.1|BTRY
OG0009008	CCAP1982_LOCUS93|CAD6991153.1|CCAP	LOC120771843|XP_039956022.1|BTRY
OG0009009	CCAP1982_LOCUS12773|CAD7004361.1|CCAP	LOC120776712|XP_039963543.1|BTRY
OG0009010	CCAP1982_LOCUS14898|CAD7006587.1|CCAP	LOC120776714|XP_039963545.1|BTRY
OG0009011	CCAP1982_LOCUS12729|CAD7004309.1|CCAP	LOC120777345|XP_039964530.1|BTRY
OG0009014	CCAP1982_LOCUS13336|CAD7004957.1|CCAP	LOC120777082|XP_039964144.1|BTRY
OG0009015	CCAP1982_LOCUS12356|CAD7003934.1|CCAP	LOC120778111|XP_039965748.1|BTRY
OG0009016	CCAP1982_LOCUS10869|CAD7002375.1|CCAP	LOC120778207|XP_039965897.1|BTRY
OG0009017	CCAP1982_LOCUS5361|CAD6996677.1|CCAP	LOC120769661|XP_039952703.1|BTRY
