Orthogroup	AALB.longest_only	CQUI.longest_only
OG0008329	LOC118463791|XP_035786518.1|AALB	LOC6047857|XP_038120997.1|CQUI
OG0008330	LOC118464624|XP_035787963.1|AALB	LOC6030995|XP_001841848.2|CQUI
OG0008331	LOC118463042|XP_035785180.1|AALB	LOC119770302|XP_038120853.1|CQUI
OG0008332	LOC118463052|XP_035785195.1|AALB	LOC6037612|XP_038120445.1|CQUI
OG0008333	LOC118466270|XP_035791230.1|AALB	LOC6037618|XP_001847508.2|CQUI
OG0008334	LOC118466264|XP_035791218.1|AALB	LOC6037616|XP_038119071.1|CQUI
OG0008336	LOC118465243|XP_035789156.1|AALB	LOC6051594|XP_038120689.1|CQUI
OG0008337	LOC118463064|XP_035785212.1|AALB	LOC6041334|XP_038118641.1|CQUI
OG0008338	LOC118462708|XP_035784541.1|AALB	LOC119770658|XP_038121885.1|CQUI
OG0008340	LOC118466226|XP_035791155.1|AALB	LOC6036266|XP_038115840.1|CQUI
OG0008342	LOC118467815|XP_035794593.1|AALB	LOC119769734|XP_038119149.1|CQUI
OG0008345	LOC118465956|XP_035790590.1|AALB	LOC6046555|XP_038121015.1|CQUI
OG0008346	LOC118463663|XP_035786309.1|AALB	LOC6051393|XP_038120652.1|CQUI
OG0008347	LOC118463665|XP_035786311.1|AALB	LOC6051394|XP_001867840.1|CQUI
OG0008350	LOC118463718|XP_035786403.1|AALB	LOC6034574|XP_001844871.2|CQUI
OG0008355	LOC118465017|XP_035788764.1|AALB	LOC6030959|XP_038118958.1|CQUI
OG0008357	LOC118456788|XP_035773761.1|AALB	LOC6051788|XP_038110713.1|CQUI
OG0008361	LOC118456836|XP_035773825.1|AALB	LOC119766649|XP_038107696.1|CQUI
OG0008362	LOC118461391|XP_035782546.1|AALB	LOC6052358|XP_001868647.2|CQUI
OG0008364	LOC118461396|XP_035782552.1|AALB	LOC119767100|XP_038110666.1|CQUI
OG0008365	LOC118465896|XP_035790442.1|AALB	LOC6041413|XP_038108206.1|CQUI
OG0008366	LOC118458935|XP_035777807.1|AALB	LOC6046460|XP_001863653.2|CQUI
OG0008368	LOC118459534|XP_035778887.1|AALB	LOC6043202|XP_038113208.1|CQUI
OG0008369	LOC118457670|XP_035775319.1|AALB	LOC6031370|XP_001842181.2|CQUI
OG0008370	LOC118461543|XP_035782882.1|AALB	LOC6037375|XP_001847296.2|CQUI
OG0008371	LOC118459924|XP_035779667.1|AALB	LOC6043734|XP_001861354.2|CQUI
OG0008372	LOC118460439|XP_035780629.1|AALB	LOC6044594|XP_001862085.1|CQUI
OG0008373	LOC118457632|XP_035775244.1|AALB	LOC6031957|XP_038107885.1|CQUI
OG0008374	LOC118460973|XP_035781679.1|AALB	LOC6043304|XP_038108453.1|CQUI
OG0008375	LOC118468590|XP_035795467.1|AALB	LOC6050864|XP_001867389.2|CQUI
OG0008377	LOC118461628|XP_035783070.1|AALB	LOC6033186|XP_038107653.1|CQUI
OG0008378	LOC118468575|XP_035795400.1|AALB	LOC6054720|XP_038112420.1|CQUI
OG0008380	LOC118466734|XP_035792313.1|AALB	LOC6052823|XP_038109155.1|CQUI
OG0008383	LOC118458679|XP_035777284.1|AALB	LOC6044235|XP_001861773.1|CQUI
OG0008385	LOC118459524|XP_035778874.1|AALB	LOC6031883|XP_038111812.1|CQUI
OG0008386	LOC118459131|XP_035778095.1|AALB	LOC6039096|XP_038110571.1|CQUI
OG0008388	LOC118456392|XP_035772977.1|AALB	LOC6034884|XP_001845152.1|CQUI
OG0008390	LOC118461556|XP_035782901.1|AALB	LOC6049409|XP_001866178.1|CQUI
OG0008391	LOC118457250|XP_035774531.1|AALB	LOC6047486|XP_001864536.1|CQUI
OG0008393	LOC118460295|XP_035780383.1|AALB	LOC6046083|XP_038118446.1|CQUI
OG0008394	LOC118460400|XP_035780572.1|AALB	LOC6045979|XP_001863254.2|CQUI
OG0008395	LOC118460287|XP_035780369.1|AALB	LOC6044750|XP_001862213.2|CQUI
OG0008396	LOC118460289|XP_035780372.1|AALB	LOC6044749|XP_038118758.1|CQUI
OG0008397	LOC118459190|XP_035778241.1|AALB	LOC6044720|XP_038119576.1|CQUI
OG0008398	LOC118468463|XP_035795149.1|AALB	LOC6046253|XP_038121261.1|CQUI
OG0008401	LOC118460184|XP_035780181.1|AALB	LOC6040343|XP_001849747.1|CQUI
OG0008402	LOC118467057|XP_035792955.1|AALB	LOC6039376|XP_001848991.1|CQUI
OG0008403	LOC118468999|XP_035796321.1|AALB	LOC6041796|XP_001851013.2|CQUI
OG0008404	LOC118468498|XP_035795225.1|AALB	LOC6051114|XP_038119961.1|CQUI
OG0008405	LOC118459720|XP_035779278.1|AALB	LOC6042884|XP_001853684.2|CQUI
OG0008407	LOC118469064|XP_035796438.1|AALB	LOC6049542|XP_001866274.2|CQUI
OG0008408	LOC118459721|XP_035779279.1|AALB	LOC6049068|XP_038115931.1|CQUI
OG0008409	LOC118460034|XP_035779869.1|AALB	LOC6050002|XP_038116173.1|CQUI
OG0008411	LOC118456328|XP_035772877.1|AALB	LOC6050129|XP_038116713.1|CQUI
OG0008413	LOC118458500|XP_035776947.1|AALB	LOC6043452|XP_038114906.1|CQUI
OG0008414	LOC118460333|XP_035780442.1|AALB	LOC6051288|XP_038121224.1|CQUI
OG0008415	LOC118457226|XP_035774498.1|AALB	LOC6032743|XP_038118368.1|CQUI
OG0008416	LOC118458358|XP_035776603.1|AALB	LOC119769623|XP_038118715.1|CQUI
OG0008417	LOC118456511|XP_035773239.1|AALB	LOC6034051|XP_038116322.1|CQUI
OG0008418	LOC118460269|XP_035780342.1|AALB	LOC6049669|XP_038115213.1|CQUI
OG0008419	LOC118460271|XP_035780344.1|AALB	LOC6049666|XP_038117386.1|CQUI
OG0008420	LOC118458474|XP_035776905.1|AALB	LOC119770455|XP_038121330.1|CQUI
OG0008421	LOC118461564|XP_035782922.1|AALB	LOC6047281|XP_038121339.1|CQUI
OG0008422	LOC118458148|XP_035776236.1|AALB	LOC119769430|XP_038117757.1|CQUI
OG0008427	LOC118462482|XP_035784081.1|AALB	LOC6031526|XP_038110019.1|CQUI
OG0008428	LOC118465870|XP_035790396.1|AALB	LOC6031512|XP_001842302.2|CQUI
OG0008429	LOC118465880|XP_035790410.1|AALB	LOC6031508|XP_001842298.1|CQUI
OG0008430	LOC118467227|XP_035793379.1|AALB	LOC6031506|XP_001842296.1|CQUI
OG0008431	LOC118463625|XP_035786215.1|AALB	LOC6051429|XP_038110751.1|CQUI
OG0008432	LOC118465909|XP_035790494.1|AALB	LOC6034258|XP_038108460.1|CQUI
OG0008433	LOC118465071|XP_035788850.1|AALB	LOC6043551|XP_038111566.1|CQUI
OG0008435	LOC118466065|XP_035790821.1|AALB	LOC6042631|XP_001870693.2|CQUI
OG0008436	LOC118467851|XP_035794649.1|AALB	LOC119766587|XP_038107330.1|CQUI
OG0008437	LOC118465468|XP_035789658.1|AALB, LOC118465465|XP_035789655.1|AALB	LOC6051608|XP_001868026.1|CQUI
OG0008437	LOC118465467|XP_035789657.1|AALB	LOC119767633|XP_038112544.1|CQUI
OG0008437	LOC118465275|XP_035789206.1|AALB	LOC6032325|XP_038110335.1|CQUI
OG0008439	LOC118456151|XP_035772560.1|AALB	LOC119765115|XP_038104213.1|CQUI
OG0008440	LOC118467313|XP_035793541.1|AALB	LOC6051909|XP_001868266.2|CQUI
OG0008442	LOC118465023|XP_035788777.1|AALB	LOC6037460|XP_038109145.1|CQUI
OG0008443	LOC118466388|XP_035791516.1|AALB	LOC6034509|XP_038109763.1|CQUI
OG0008446	LOC118457414|XP_035774883.1|AALB	LOC6049163|XP_038122964.1|CQUI
OG0008447	LOC118463460|XP_035785946.1|AALB	LOC6047054|XP_001864162.1|CQUI
OG0008448	LOC118468961|XP_035796436.1|AALB	LOC6044003|XP_038105728.1|CQUI
OG0008449	LOC118464638|XP_035788026.1|AALB	LOC6047413|XP_001864474.2|CQUI
OG0008450	LOC118466007|XP_035790698.1|AALB, LOC118458137|XP_035776221.1|AALB	LOC6045352|XP_038105929.1|CQUI
OG0008451	LOC118465382|XP_035789510.1|AALB	LOC6050704|XP_038105386.1|CQUI
OG0008452	LOC118459055|XP_035777982.1|AALB	LOC6034475|XP_038121004.1|CQUI
OG0008453	LOC118456605|XP_035773400.1|AALB	LOC6038020|XP_001847866.2|CQUI
OG0008456	LOC118469034|XP_035796388.1|AALB	LOC6039382|XP_038117968.1|CQUI
OG0008457	LOC118460256|XP_035780320.1|AALB	LOC6045169|XP_001862568.2|CQUI
OG0008458	LOC118467365|XP_035793665.1|AALB	LOC6050641|XP_001867204.2|CQUI
OG0008460	LOC118461294|XP_035782366.1|AALB	LOC6041563|XP_001850808.2|CQUI
OG0008461	LOC118460864|XP_035781479.1|AALB	LOC6031734|XP_038108925.1|CQUI
OG0008462	LOC118468917|XP_035796120.1|AALB	LOC6033615|XP_038110294.1|CQUI
OG0008465	LOC118463089|XP_035785262.1|AALB	LOC6043524|XP_038113799.1|CQUI
OG0008466	LOC118463872|XP_035786683.1|AALB	LOC6035476|XP_038120208.1|CQUI
OG0008467	LOC118466814|XP_035792496.1|AALB	LOC6030872|XP_001841751.2|CQUI
OG0008469	LOC118464618|XP_035787956.1|AALB	LOC6040024|XP_001849499.2|CQUI
OG0008470	LOC118466666|XP_035792162.1|AALB	LOC6031156|XP_001841999.1|CQUI
OG0008533	LOC118459119|XP_035778080.1|AALB	LOC6040452|XP_038110982.1|CQUI, LOC119765013|XP_038106725.1|CQUI, LOC6040448|XP_001849838.2|CQUI, LOC6042709|XP_038115323.1|CQUI, LOC119770657|XP_038121886.1|CQUI, LOC6040449|XP_001849839.2|CQUI, LOC6040450|XP_038111040.1|CQUI
OG0008536	LOC118459399|XP_035778605.1|AALB	LOC6034469|XP_038108293.1|CQUI
OG0008539	LOC118457813|XP_035775567.1|AALB	LOC6039612|XP_001849186.2|CQUI
OG0008539	LOC118467686|XP_035794353.1|AALB	LOC6051087|XP_001867566.2|CQUI
OG0008543	LOC118461319|XP_035782414.1|AALB	LOC6033938|XP_001844327.2|CQUI, LOC6033937|XP_001844326.2|CQUI, LOC6033936|XP_001844325.2|CQUI, LOC6033934|XP_001844323.2|CQUI, LOC6033933|XP_001844322.2|CQUI, LOC6033932|XP_001844321.2|CQUI
OG0008545	LOC118462975|XP_035785044.1|AALB	LOC6051672|XP_038115051.1|CQUI
OG0008549	LOC118465532|XP_035789750.1|AALB	LOC119769402|XP_038117522.1|CQUI
OG0008551	LOC118467863|XP_035794663.1|AALB	LOC6034632|XP_038120126.1|CQUI
OG0008552	LOC118464315|XP_035787504.1|AALB	LOC6048153|XP_038121469.1|CQUI
OG0008553	LOC118466143|XP_035790988.1|AALB	LOC6053982|XP_038120622.1|CQUI
OG0008559	LOC118458924|XP_035777785.1|AALB	LOC6052374|XP_038109401.1|CQUI, LOC119766932|XP_038109402.1|CQUI, LOC119766933|XP_038109403.1|CQUI
OG0008560	LOC118456189|XP_035772637.1|AALB	LOC6031232|XP_038107830.1|CQUI
OG0008562	LOC118456765|XP_035773725.1|AALB	LOC6043014|XP_038108763.1|CQUI
OG0008564	LOC118459107|XP_035778063.1|AALB	LOC6045771|XP_038113608.1|CQUI
OG0008567	LOC118459762|XP_035779352.1|AALB	LOC6036318|XP_001846382.2|CQUI
OG0008568	LOC118460859|XP_035781468.1|AALB	LOC6033400|XP_001843855.2|CQUI, LOC6048707|XP_038115682.1|CQUI, LOC6048716|XP_001869458.2|CQUI, LOC6036874|XP_038114012.1|CQUI, LOC6036875|XP_001846856.2|CQUI
OG0008569	LOC118461284|XP_035782330.1|AALB	LOC6053058|XP_001869214.2|CQUI
OG0008570	LOC118459915|XP_035779649.1|AALB	LOC6042225|XP_038121119.1|CQUI
OG0008571	LOC118461712|XP_035783260.1|AALB	LOC6040344|XP_001849748.2|CQUI
OG0008573	LOC118456330|XP_035772879.1|AALB	LOC6039779|XP_038118057.1|CQUI
OG0008574	LOC118461818|XP_035783464.1|AALB	LOC6038146|XP_001847980.2|CQUI
OG0008575	LOC118456665|XP_035773516.1|AALB	LOC6040300|XP_038117846.1|CQUI
OG0008577	LOC118456864|XP_035773859.1|AALB	LOC6032568|XP_038115652.1|CQUI
OG0008578	LOC118458527|XP_035776997.1|AALB	LOC6039509|XP_038114740.1|CQUI
OG0008579	LOC118458918|XP_035777778.1|AALB	LOC119770741|XP_038122088.1|CQUI
OG0008581	LOC118456429|XP_035773078.1|AALB	LOC6041862|XP_001851065.1|CQUI
OG0008582	LOC118461054|XP_035781837.1|AALB	LOC119770747|XP_038122125.1|CQUI
OG0008585	LOC118456420|XP_035773046.1|AALB	LOC6047913|XP_038119430.1|CQUI
OG0008586	LOC118458147|XP_035776235.1|AALB	LOC6045586|XP_038113480.1|CQUI
OG0008589	LOC118466171|XP_035791047.1|AALB	LOC6033764|XP_001844175.2|CQUI
OG0008590	LOC118466873|XP_035792615.1|AALB	LOC6032288|XP_038113368.1|CQUI
OG0008592	LOC118465439|XP_035789582.1|AALB	LOC6054437|XP_038113360.1|CQUI
OG0008594	LOC118464837|XP_035788412.1|AALB	LOC6049926|XP_001866613.2|CQUI
OG0008597	LOC118458149|XP_035776237.1|AALB	LOC6046209|XP_001863438.2|CQUI
OG0008599	LOC118460177|XP_035780174.1|AALB	LOC6041491|XP_038112228.1|CQUI
OG0008600	LOC118460203|XP_035780204.1|AALB	LOC6034800|XP_001845072.2|CQUI
OG0008601	LOC118457481|XP_035774998.1|AALB	LOC6042776|XP_001870782.1|CQUI
OG0008602	LOC118468299|XP_035794927.1|AALB	LOC6037327|XP_038105064.1|CQUI
OG0008603	LOC118468664|XP_035795595.1|AALB	LOC6037402|XP_001847319.2|CQUI
OG0008607	LOC118464756|XP_035788268.1|AALB	LOC6037976|XP_001847826.2|CQUI
OG0008608	LOC118463510|XP_035786004.1|AALB	LOC6045834|XP_038113201.1|CQUI
OG0008610	LOC118463434|XP_035785896.1|AALB	LOC119770000|XP_038119945.1|CQUI
OG0008678	LOC118461043|XP_035781826.1|AALB	LOC6035203|XP_001845432.2|CQUI, LOC6046560|XP_038120032.1|CQUI, LOC6041094|XP_001850401.2|CQUI, LOC6052211|XP_038121305.1|CQUI, LOC6044780|XP_001862239.2|CQUI, LOC6044778|XP_038122426.1|CQUI, LOC6044776|XP_001862235.2|CQUI, LOC6044777|XP_001862236.2|CQUI, LOC6032764|XP_001843304.2|CQUI
OG0008679	LOC118457547|XP_035775143.1|AALB	LOC119765129|XP_038104236.1|CQUI
OG0008680	LOC118465647|XP_035789953.1|AALB	LOC6036882|XP_038105428.1|CQUI
OG0008682	LOC118458116|XP_035776186.1|AALB	LOC6045351|XP_038105926.1|CQUI
OG0008687	LOC118466661|XP_035792152.1|AALB	LOC6030976|XP_001841830.1|CQUI
OG0008690	LOC118461643|XP_035783109.1|AALB	LOC6041500|XP_038111145.1|CQUI
OG0008696	LOC118469030|XP_035796371.1|AALB	LOC6039387|XP_038121844.1|CQUI
OG0008699	LOC118466877|XP_035792625.1|AALB	LOC6036899|XP_001846875.2|CQUI
OG0008701	LOC118467105|XP_035793054.1|AALB	LOC6047092|XP_038111925.1|CQUI
OG0008702	LOC118467870|XP_035794671.1|AALB	LOC6034219|XP_038106173.1|CQUI
OG0008703	LOC118465997|XP_035790685.1|AALB	LOC6040564|XP_001849944.2|CQUI
OG0008706	LOC118460600|XP_035780921.1|AALB	LOC6034971|XP_038120456.1|CQUI
OG0008708	LOC118460557|XP_035780847.1|AALB	LOC6037467|XP_001847382.1|CQUI
OG0008714	LOC118468918|XP_035796121.1|AALB	LOC119767050|XP_038110295.1|CQUI
OG0008716	LOC118467520|XP_035793973.1|AALB	LOC6039971|XP_038110659.1|CQUI
OG0008718	LOC118464017|XP_035786963.1|AALB	LOC6048274|XP_001865218.1|CQUI
OG0008804	LOC118467224|XP_035793368.1|AALB	LOC6033775|XP_001844181.2|CQUI
OG0008809	LOC118459964|XP_035779745.1|AALB	LOC119768641|XP_038114860.1|CQUI
OG0008810	LOC118460431|XP_035780615.1|AALB	LOC6040695|XP_001850050.2|CQUI, LOC6040693|XP_001850048.2|CQUI, LOC6040696|XP_038104536.1|CQUI, LOC6040697|XP_038104232.1|CQUI, LOC6040698|XP_038104835.1|CQUI, LOC6040699|XP_038104639.1|CQUI
OG0008812	LOC118460062|XP_035779950.1|AALB, LOC118457328|XP_035774715.1|AALB, LOC118460061|XP_035779948.1|AALB, LOC118457169|XP_035774392.1|AALB, LOC118460805|XP_035781308.1|AALB	LOC6049378|XP_038120317.1|CQUI, LOC119768820|XP_038116093.1|CQUI, LOC119770736|XP_038122073.1|CQUI
OG0008814	LOC118463190|XP_035785512.1|AALB	LOC6043929|XP_001861512.1|CQUI
OG0008818	LOC118466249|XP_035791194.1|AALB	LOC119770686|XP_038121946.1|CQUI, LOC119770685|XP_038121942.1|CQUI, LOC119769251|XP_038117115.1|CQUI, LOC6049588|XP_038117114.1|CQUI, LOC6053343|XP_001869450.2|CQUI
OG0008821	LOC118459208|XP_035778277.1|AALB	LOC6044536|XP_001862040.2|CQUI
OG0008822	LOC118457172|XP_035774396.1|AALB	LOC6043219|XP_001857706.1|CQUI
OG0008823	LOC118459889|XP_035779583.1|AALB	LOC6039751|XP_001849300.1|CQUI
OG0008827	LOC118466553|XP_035791970.1|AALB	LOC6031458|XP_038113172.1|CQUI, LOC6031456|XP_038114155.1|CQUI
OG0008828	LOC118463741|XP_035786429.1|AALB, LOC118463643|XP_035786276.1|AALB, LOC118463695|XP_035786371.1|AALB, LOC118463700|XP_035786377.1|AALB, LOC118463696|XP_035786372.1|AALB, LOC118463707|XP_035786395.1|AALB, LOC118463722|XP_035786408.1|AALB, LOC118463652|XP_035786290.1|AALB, LOC118463724|XP_035786410.1|AALB	LOC6034666|XP_001844954.2|CQUI, LOC6034665|XP_001844953.2|CQUI
OG0008830	LOC118456902|XP_035773922.1|AALB	LOC119765574|XP_038105654.1|CQUI
OG0008834	LOC118460276|XP_035780352.1|AALB	LOC6046412|XP_001863627.2|CQUI
OG0008836	LOC118461251|XP_035782260.1|AALB	LOC6048993|XP_001865827.1|CQUI
OG0008843	LOC118466670|XP_035792166.1|AALB	LOC6031310|XP_038118873.1|CQUI
OG0008983	LOC118466115|XP_035790945.1|AALB	LOC6048039|XP_038116606.1|CQUI
OG0008984	LOC118463000|XP_035785121.1|AALB	LOC119768816|XP_038116061.1|CQUI
OG0008986	LOC118467831|XP_035794619.1|AALB	LOC6032964|XP_001843480.2|CQUI
OG0008991	LOC118459290|XP_035778428.1|AALB	LOC6054183|XP_038121407.1|CQUI
OG0008996	LOC118466292|XP_035791272.1|AALB	LOC6046847|XP_001863982.2|CQUI
OG0009218	LOC118461053|XP_035781840.1|AALB	LOC6038200|XP_038104429.1|CQUI
OG0009219	LOC118460708|XP_035781131.1|AALB	LOC6040430|XP_038105172.1|CQUI
OG0009223	LOC118458946|XP_035777822.1|AALB, LOC118461690|XP_035783200.1|AALB	LOC6039599|XP_001849178.2|CQUI, LOC6046665|XP_038118079.1|CQUI, LOC6039607|XP_001849179.1|CQUI, LOC6032927|XP_038111346.1|CQUI, LOC6037337|XP_001847261.1|CQUI
OG0009225	LOC118461684|XP_035783171.1|AALB	LOC6048641|XP_038110068.1|CQUI
OG0009226	LOC118456624|XP_035773435.1|AALB	LOC119766996|XP_038109927.1|CQUI
OG0009230	LOC118458671|XP_035777271.1|AALB	LOC6044238|XP_038109509.1|CQUI
OG0009233	LOC118457102|XP_035774283.1|AALB	LOC6050132|XP_001866790.2|CQUI, LOC6053557|XP_001869618.2|CQUI
OG0009233	LOC118460775|XP_035781272.1|AALB, LOC118457100|XP_035774281.1|AALB	LOC6050133|XP_038121516.1|CQUI
OG0009234	LOC118461499|XP_035782815.1|AALB	LOC6034220|XP_001844573.2|CQUI
OG0009236	LOC118465743|XP_035790103.1|AALB	LOC6044338|XP_001861868.2|CQUI
OG0009237	LOC118461256|XP_035782266.1|AALB	LOC119771110|XP_038122433.1|CQUI
OG0009240	LOC118463689|XP_035786356.1|AALB, LOC118463926|XP_035786777.1|AALB, LOC118465734|XP_035790088.1|AALB, LOC118462825|XP_035784747.1|AALB, LOC118463743|XP_035786430.1|AALB, LOC118465548|XP_035789767.1|AALB, LOC118463738|XP_035786425.1|AALB, LOC118467311|XP_035793538.1|AALB, LOC118463559|XP_035786087.1|AALB, LOC118463661|XP_035786305.1|AALB, LOC118465546|XP_035789766.1|AALB, LOC118465545|XP_035789765.1|AALB, LOC118463512|XP_035786007.1|AALB, LOC118463670|XP_035786320.1|AALB	LOC6032821|XP_001843358.1|CQUI
OG0009243	LOC118466969|XP_035792774.1|AALB	LOC119770125|XP_038120393.1|CQUI
OG0009557	LOC118457475|XP_035774994.1|AALB	LOC119765662|XP_038105971.1|CQUI
OG0009558	LOC118468695|XP_035795704.1|AALB	LOC6052103|XP_001868425.2|CQUI, LOC6038203|XP_038122493.1|CQUI
OG0009559	LOC118464604|XP_035787941.1|AALB	LOC6031703|XP_001842433.2|CQUI, LOC6051225|XP_001867700.2|CQUI, LOC6034515|XP_038111922.1|CQUI, LOC6035857|XP_001845974.2|CQUI, LOC6036550|XP_038117531.1|CQUI
OG0009561	LOC118465327|XP_035789365.1|AALB	LOC6036761|XP_001846758.2|CQUI
OG0009561	LOC118463856|XP_035786655.1|AALB	LOC6036756|XP_001846754.2|CQUI
OG0009561	LOC118465799|XP_035790256.1|AALB	LOC6036758|XP_001846756.2|CQUI
OG0009565	LOC118462467|XP_035784045.1|AALB	LOC119768699|XP_038115240.1|CQUI
OG0009921	LOC118462498|XP_035784109.1|AALB	LOC119769220|XP_038117072.1|CQUI, LOC6043305|XP_001870920.2|CQUI, LOC6048066|XP_038107453.1|CQUI, LOC6032863|XP_038117726.1|CQUI
OG0009924	LOC118465856|XP_035790378.1|AALB	LOC6043538|XP_038106324.1|CQUI
OG0009926	LOC118461349|XP_035782461.1|AALB	LOC6033822|XP_038114667.1|CQUI
OG0009933	LOC118460573|XP_035780874.1|AALB	LOC6035664|XP_001845799.2|CQUI
OG0009934	LOC118466915|XP_035792678.1|AALB	LOC119769672|XP_038118916.1|CQUI
OG0010263	LOC118468760|XP_035795870.1|AALB	LOC6040808|XP_001850149.2|CQUI
OG0010263	LOC118468689|XP_035795737.1|AALB	LOC6040810|XP_001850151.2|CQUI
OG0010263	LOC118468640|XP_035795597.1|AALB	LOC6040811|XP_001850152.2|CQUI
OG0010265	LOC118457164|XP_035774385.1|AALB, LOC118457163|XP_035774384.1|AALB	LOC6047797|XP_001864803.2|CQUI
OG0010266	LOC118457784|XP_035775522.1|AALB, LOC118457787|XP_035775526.1|AALB, LOC118457786|XP_035775524.1|AALB	LOC6043418|XP_038118275.1|CQUI, LOC6048697|XP_038118321.1|CQUI
OG0010266	LOC118457778|XP_035775503.1|AALB	LOC6043417|XP_001858957.2|CQUI
OG0010267	LOC118465300|XP_035789279.1|AALB	LOC6044086|XP_038114696.1|CQUI
OG0010606	LOC118459126|XP_035778089.1|AALB	LOC6052077|XP_001868404.1|CQUI, LOC6052078|XP_001868405.2|CQUI
OG0010607	LOC118464766|XP_035788282.1|AALB	LOC6041539|XP_001850786.1|CQUI, LOC6041538|XP_001850785.2|CQUI
OG0010607	LOC118464768|XP_035788283.1|AALB, LOC118464765|XP_035788280.1|AALB	LOC119769823|XP_038119437.1|CQUI
OG0010608	LOC118468906|XP_035796103.1|AALB, LOC118458611|XP_035777180.1|AALB	LOC6036041|XP_038111724.1|CQUI
OG0010609	LOC118465841|XP_035790344.1|AALB	LOC6044046|XP_001861618.2|CQUI, LOC6053424|XP_038111581.1|CQUI
OG0010609	LOC118461822|XP_035783470.1|AALB, LOC118461821|XP_035783468.1|AALB	LOC6044044|XP_038113827.1|CQUI, LOC119767926|XP_038113863.1|CQUI
OG0010813	LOC118457297|XP_035774660.1|AALB	LOC6038925|XP_038109196.1|CQUI
OG0010814	LOC118466918|XP_035792692.1|AALB	LOC6044244|XP_038114336.1|CQUI
OG0010815	LOC118459820|XP_035779469.1|AALB	LOC6051073|XP_038116660.1|CQUI, LOC6049301|XP_038116659.1|CQUI, LOC6049308|XP_001866091.2|CQUI
OG0010817	LOC118467977|XP_035794857.1|AALB, LOC118467962|XP_035794837.1|AALB	LOC119766337|XP_038106752.1|CQUI, LOC119765522|XP_038105468.1|CQUI, LOC119766072|XP_038106380.1|CQUI, LOC119769332|XP_038117273.1|CQUI, LOC119769299|XP_038117203.1|CQUI, LOC119769969|XP_038119844.1|CQUI, LOC119770244|XP_038120658.1|CQUI, LOC119769102|XP_038116931.1|CQUI, LOC119769148|XP_038116978.1|CQUI, LOC119766220|XP_038106587.1|CQUI, LOC119766341|XP_038106757.1|CQUI, LOC119766384|XP_038106819.1|CQUI, LOC119771121|XP_038122448.1|CQUI, LOC119769190|XP_038117032.1|CQUI
OG0010939	LOC118456742|XP_035773687.1|AALB, LOC118456741|XP_035773685.1|AALB, LOC118465849|XP_035790369.1|AALB, LOC118459115|XP_035778072.1|AALB	LOC6034793|XP_038108752.1|CQUI, LOC6034915|XP_038106296.1|CQUI, LOC119766915|XP_038109315.1|CQUI
OG0010940	LOC118461651|XP_035783121.1|AALB	LOC6035053|XP_038105275.1|CQUI, LOC6035054|XP_038105685.1|CQUI
OG0010942	LOC118464810|XP_035788369.1|AALB	LOC119769112|XP_038116941.1|CQUI
OG0010942	LOC118465426|XP_035789548.1|AALB	LOC6049232|XP_001866024.2|CQUI
OG0010943	LOC118456183|XP_035772629.1|AALB	LOC6050858|XP_001867386.2|CQUI, LOC6050862|XP_001867387.2|CQUI, LOC119766990|XP_038109890.1|CQUI, LOC6050863|XP_001867388.2|CQUI, LOC6050859|XP_001867385.2|CQUI
OG0010945	LOC118459783|XP_035779392.1|AALB	LOC119770776|XP_038122183.1|CQUI, LOC119770775|XP_038122182.1|CQUI, LOC119770771|XP_038122179.1|CQUI, LOC6044727|XP_038122164.1|CQUI
OG0010945	LOC118457566|XP_035775134.1|AALB	LOC6044728|XP_038122159.1|CQUI
OG0010947	LOC118462613|XP_035784339.1|AALB, LOC118468372|XP_035795025.1|AALB, LOC118464207|XP_035787271.1|AALB, LOC118462612|XP_035784338.1|AALB	LOC6041448|XP_001850706.2|CQUI
OG0010948	LOC118466005|XP_035790695.1|AALB	LOC6034253|XP_001844598.2|CQUI
OG0010949	LOC118467255|XP_035793430.1|AALB	LOC6043948|XP_001861530.2|CQUI
OG0010949	LOC118467254|XP_035793429.1|AALB	LOC6043944|XP_001861527.2|CQUI
OG0010950	LOC118465923|XP_035790515.1|AALB	LOC6035187|XP_001845417.2|CQUI
OG0011065	LOC118466199|XP_035791110.1|AALB, LOC118468713|XP_035795735.1|AALB	LOC119765253|XP_038104661.1|CQUI
OG0011066	LOC118457234|XP_035774506.1|AALB	LOC6045622|XP_038104537.1|CQUI
OG0011067	LOC118463267|XP_035785631.1|AALB	LOC6032895|XP_038118323.1|CQUI
OG0011068	LOC118464976|XP_035788700.1|AALB, LOC118464977|XP_035788701.1|AALB	LOC119769393|XP_038117476.1|CQUI, LOC119769392|XP_038117474.1|CQUI, LOC6041266|XP_001850555.2|CQUI, LOC6039284|XP_038114700.1|CQUI
OG0011071	LOC118464087|XP_035787044.1|AALB, LOC118464091|XP_035787049.1|AALB, LOC118464088|XP_035787045.1|AALB	LOC6054108|XP_038107903.1|CQUI, LOC6047294|XP_001864373.2|CQUI, LOC6047295|XP_001864374.2|CQUI
