Orthogroup	DBUS.longest_only	DSUB.longest_only
OG0007087	LOC108598766|XP_033149595.1|DBUS	LOC117894331|XP_034657206.1|DSUB
OG0007088	LOC108607743|XP_017854255.1|DBUS	LOC117901377|XP_034667978.1|DSUB
OG0007089	LOC108594402|XP_017835058.2|DBUS	LOC117900720|XP_034667079.1|DSUB
OG0007090	LOC108606268|XP_033150704.1|DBUS	LOC117902805|XP_034670317.1|DSUB
OG0007091	LOC108596735|XP_017838286.1|DBUS	LOC117901495|XP_034668155.1|DSUB
OG0007092	LOC108604280|XP_017849173.1|DBUS	LOC117898720|XP_034664228.1|DSUB
OG0007093	LOC108594232|XP_017834832.1|DBUS	LOC117900316|XP_034666536.1|DSUB
OG0007094	LOC108603678|XP_017848059.1|DBUS	LOC117900322|XP_034666545.1|DSUB
OG0007095	LOC108600709|XP_017843932.1|DBUS	LOC117901302|XP_034667898.1|DSUB
OG0007096	LOC108597155|XP_017839055.1|DBUS	LOC117902316|XP_034669491.1|DSUB
OG0007097	LOC108605322|XP_033150694.1|DBUS	LOC117901195|XP_034667739.1|DSUB
OG0007098	LOC108608163|XP_017854907.2|DBUS	LOC117900078|XP_034666174.1|DSUB
OG0007099	LOC108602881|XP_017846671.1|DBUS	LOC117897667|XP_034662555.1|DSUB
OG0007100	LOC108608065|XP_017854742.2|DBUS	LOC117901821|XP_034668635.1|DSUB
OG0007101	LOC108602447|XP_017846061.1|DBUS	LOC117901399|XP_034668023.1|DSUB
OG0007102	LOC108594720|XP_033149644.1|DBUS	LOC117901402|XP_034668027.1|DSUB
OG0007103	LOC108604122|XP_017848903.1|DBUS	LOC117900040|XP_034666120.1|DSUB
OG0007105	LOC108607476|XP_033149409.1|DBUS	LOC117902464|XP_034669760.1|DSUB
OG0007106	LOC108598609|XP_033149886.1|DBUS	LOC117900572|XP_034666872.1|DSUB
OG0007107	LOC108608110|XP_017854827.2|DBUS	LOC117902684|XP_034670108.1|DSUB
OG0007108	LOC108608499|XP_033149936.1|DBUS	LOC117901277|XP_034667862.1|DSUB
OG0007109	LOC108607457|XP_017853782.1|DBUS	LOC117900121|XP_034666237.1|DSUB
OG0007110	LOC108607630|XP_017854043.1|DBUS	LOC117900032|XP_034666111.1|DSUB
OG0007111	LOC108607550|XP_017853927.1|DBUS	LOC117901150|XP_034667689.1|DSUB
OG0007112	LOC108607984|XP_017854627.2|DBUS	LOC117902472|XP_034669769.1|DSUB
OG0007113	LOC108604522|XP_017849520.1|DBUS	LOC117899451|XP_034665351.1|DSUB
OG0007114	LOC108608327|XP_017855155.2|DBUS	LOC117902388|XP_034669603.1|DSUB
OG0007115	LOC108599746|XP_017842249.2|DBUS	LOC117900253|XP_034666443.1|DSUB
OG0007116	LOC108607947|XP_017854552.1|DBUS	LOC117901654|XP_034668381.1|DSUB
OG0007117	LOC108604387|XP_017849336.2|DBUS	LOC117901626|XP_034668347.1|DSUB
OG0007118	LOC108608014|XP_017854683.1|DBUS	LOC117901940|XP_034668800.1|DSUB
OG0007119	LOC108605966|XP_017851275.1|DBUS	LOC117897438|XP_034662173.1|DSUB
OG0007120	LOC108605522|XP_017850761.1|DBUS	LOC117903330|XP_034671163.1|DSUB
OG0007121	LOC108605978|XP_017851289.1|DBUS	LOC117902550|XP_034669884.1|DSUB
OG0007122	LOC108607047|XP_017853142.2|DBUS	LOC117889573|XP_034649864.1|DSUB
OG0007123	LOC108605402|XP_033150230.1|DBUS	LOC117902127|XP_034669150.1|DSUB
OG0007124	LOC117135001|XP_033150650.1|DBUS	LOC117893817|XP_034656460.1|DSUB
OG0007125	LOC108600943|XP_017844275.2|DBUS	LOC117893720|XP_034656298.1|DSUB
OG0007126	LOC108601067|XP_017844448.2|DBUS	LOC117893531|XP_034656064.1|DSUB
OG0007127	LOC108598468|XP_017840602.2|DBUS	LOC117894700|XP_034657774.1|DSUB
OG0007128	LOC108599140|XP_017841423.1|DBUS	LOC117894736|XP_034657825.1|DSUB
OG0007129	LOC108598458|XP_017840592.1|DBUS	LOC117893721|XP_034656301.1|DSUB
OG0007130	LOC108601064|XP_017844445.1|DBUS	LOC117893320|XP_034655799.1|DSUB
OG0007131	LOC108599989|XP_017842757.2|DBUS	LOC117893668|XP_034656249.1|DSUB
OG0007132	LOC108598456|XP_033149342.1|DBUS	LOC117894474|XP_034657465.1|DSUB
OG0007133	LOC108598509|XP_017840675.1|DBUS	LOC117894432|XP_034657386.1|DSUB
OG0007134	LOC108600505|XP_017843629.1|DBUS	LOC117894275|XP_034657121.1|DSUB
OG0007135	LOC108600257|XP_017843184.1|DBUS	LOC117893400|XP_034655890.1|DSUB
OG0007136	LOC108600102|XP_017842961.1|DBUS	LOC117894394|XP_034657287.1|DSUB
OG0007137	LOC108606493|XP_017852129.1|DBUS	LOC117903818|XP_034672149.1|DSUB
OG0007138	LOC108606330|XP_017851841.1|DBUS	LOC117903297|XP_034671117.1|DSUB
OG0007139	LOC108605240|XP_017850343.1|DBUS	LOC117898421|XP_034663698.1|DSUB
OG0007140	LOC108605423|XP_017850587.1|DBUS	LOC117903794|XP_034672117.1|DSUB
OG0007141	LOC108605068|XP_033150485.1|DBUS	LOC117900324|XP_034666550.1|DSUB
OG0007142	LOC108598665|XP_017840867.1|DBUS	LOC117894815|XP_034657945.1|DSUB
OG0007143	LOC108603034|XP_017846939.1|DBUS	LOC117897716|XP_034662632.1|DSUB
OG0007144	LOC108603856|XP_017848499.1|DBUS	LOC117899227|XP_034664992.1|DSUB
OG0007145	LOC108601530|XP_017844919.2|DBUS	LOC117896839|XP_034661249.1|DSUB
OG0007146	LOC108602220|XP_017845756.1|DBUS	LOC117898744|XP_034664257.1|DSUB
OG0007147	LOC108604604|XP_017849630.1|DBUS	LOC117899667|XP_034665746.1|DSUB
OG0007148	LOC108604942|XP_017850066.2|DBUS	LOC117903278|XP_034671071.1|DSUB
OG0007149	LOC108597671|XP_017839833.2|DBUS	LOC117891823|XP_034653451.1|DSUB
OG0007150	LOC108599955|XP_017842695.2|DBUS	LOC117894305|XP_034657163.1|DSUB
OG0007151	LOC117134618|XP_033149565.1|DBUS	LOC117893683|XP_034656263.1|DSUB
OG0007152	LOC108605354|XP_017850512.1|DBUS	LOC117903695|XP_034671925.1|DSUB
OG0007153	LOC108606458|XP_017852062.1|DBUS, LOC108604380|XP_017849323.1|DBUS	LOC117903699|XP_034671929.1|DSUB
OG0007154	LOC108596200|XP_017837205.1|DBUS	LOC117892126|XP_034654048.1|DSUB
OG0007155	LOC108596618|XP_017838052.1|DBUS	LOC117890943|XP_034651969.1|DSUB
OG0007156	LOC108604384|XP_017849329.1|DBUS	LOC117898671|XP_034664141.1|DSUB
OG0007157	LOC117134706|XP_033149109.1|DBUS	LOC117897139|XP_034661701.1|DSUB
OG0007158	LOC108599479|XP_017841808.2|DBUS	LOC117893101|XP_034655423.1|DSUB
OG0007159	LOC108607256|XP_017853429.2|DBUS	LOC117903121|XP_034670843.1|DSUB
OG0007160	LOC108604355|XP_017849279.1|DBUS	LOC117897077|XP_034661603.1|DSUB
OG0007161	LOC108605871|XP_017851174.1|DBUS	LOC117897493|XP_034662278.1|DSUB
OG0007162	LOC108606752|XP_017852642.1|DBUS	LOC117903151|XP_034670883.1|DSUB
OG0007163	LOC108602528|XP_017846151.1|DBUS	LOC117899654|XP_034665725.1|DSUB
OG0007164	LOC108602154|XP_017845676.1|DBUS	LOC117899651|XP_034665721.1|DSUB
OG0007165	LOC108605213|XP_017850309.1|DBUS	LOC117903856|XP_034672219.1|DSUB
OG0007166	LOC108606909|XP_017852938.2|DBUS	LOC117895129|XP_034658432.1|DSUB
OG0007167	LOC108605955|XP_017851264.1|DBUS	LOC117889580|XP_034649877.1|DSUB
OG0007168	LOC108606457|XP_017852061.1|DBUS	LOC117903698|XP_034671928.1|DSUB
OG0007169	LOC108606708|XP_017852576.1|DBUS	LOC117893595|XP_034656164.1|DSUB
OG0007170	LOC108604275|XP_017849165.2|DBUS	LOC117899006|XP_034664644.1|DSUB
OG0007171	LOC108605668|XP_017850948.1|DBUS	LOC117894235|XP_034657048.1|DSUB
OG0007172	LOC108606887|XP_017852902.1|DBUS	LOC117902911|XP_034670366.1|DSUB
OG0007173	LOC108606735|XP_017852617.1|DBUS	LOC117902890|XP_034670347.1|DSUB
OG0007174	LOC108604763|XP_017849846.1|DBUS	LOC117897513|XP_034662318.1|DSUB
OG0007175	LOC108600682|XP_033150604.1|DBUS	LOC117894415|XP_034657316.1|DSUB
OG0007176	LOC108602082|XP_017845595.1|DBUS	LOC117897808|XP_034662748.1|DSUB
OG0007177	LOC108603642|XP_017848092.1|DBUS	LOC117897917|XP_034662892.1|DSUB
OG0007178	LOC108603558|XP_017847966.1|DBUS	LOC117898368|XP_034663596.1|DSUB
OG0007179	LOC108604210|XP_017849061.1|DBUS	LOC117896544|XP_034660820.1|DSUB
OG0007180	LOC108603643|XP_017848096.1|DBUS	LOC117897918|XP_034662893.1|DSUB
OG0007181	LOC108605746|XP_017851032.1|DBUS	LOC117899100|XP_034664775.1|DSUB
OG0007182	LOC108604743|XP_017849819.1|DBUS	LOC117899724|XP_034665857.1|DSUB
OG0007183	LOC108603309|XP_017847481.1|DBUS	LOC117899722|XP_034665831.1|DSUB
OG0007184	LOC108602017|XP_017845509.1|DBUS	LOC117898665|XP_034664131.1|DSUB
OG0007185	LOC108594358|XP_017835005.1|DBUS	LOC117902093|XP_034669080.1|DSUB
OG0007186	LOC108603723|XP_017848251.1|DBUS	LOC117896080|XP_034660007.1|DSUB
OG0007187	LOC108603745|XP_017848307.1|DBUS	LOC117899715|XP_034665821.1|DSUB
OG0007188	LOC108603600|XP_017848034.1|DBUS	LOC117897830|XP_034662783.1|DSUB
OG0007189	LOC108603781|XP_017848363.1|DBUS	LOC117896488|XP_034660719.1|DSUB
OG0007190	LOC108604008|XP_017848737.1|DBUS	LOC117896592|XP_034660908.1|DSUB
OG0007191	LOC108599680|XP_017842162.1|DBUS	LOC117895454|XP_034659017.1|DSUB
OG0007192	LOC108605769|XP_017851061.1|DBUS	LOC117903765|XP_034672068.1|DSUB
OG0007193	LOC108606780|XP_017852692.1|DBUS	LOC117903763|XP_034672064.1|DSUB
OG0007194	LOC108606794|XP_017852742.1|DBUS	LOC117894509|XP_034657513.1|DSUB
OG0007195	LOC108601254|XP_017844643.1|DBUS	LOC117897209|XP_034661804.1|DSUB
OG0007196	LOC108604034|XP_017848780.1|DBUS	LOC117899055|XP_034664713.1|DSUB
OG0007197	LOC108600569|XP_017843725.1|DBUS	LOC117893014|XP_034655260.1|DSUB
OG0007198	LOC108604244|XP_017849107.1|DBUS	LOC117897307|XP_034661950.1|DSUB
OG0007199	LOC108603590|XP_017848020.1|DBUS	LOC117898344|XP_034663567.1|DSUB
OG0007200	LOC108604340|XP_017849254.1|DBUS	LOC117897064|XP_034661558.1|DSUB
OG0007201	LOC108598699|XP_017840912.1|DBUS	LOC117895816|XP_034659633.1|DSUB
OG0007202	LOC108599754|XP_017842256.1|DBUS	LOC117895064|XP_034658336.1|DSUB
OG0007203	LOC108599752|XP_017843076.1|DBUS	LOC117895060|XP_034658331.1|DSUB
OG0007204	LOC108606632|XP_017852413.1|DBUS	LOC117893336|XP_034655820.1|DSUB
OG0007205	LOC108598793|XP_017841001.1|DBUS	LOC117895065|XP_034658337.1|DSUB
OG0007206	LOC108604229|XP_017849085.1|DBUS	LOC117896756|XP_034661118.1|DSUB
OG0007207	LOC108602331|XP_017845907.1|DBUS	LOC117896009|XP_034659897.1|DSUB
OG0007208	LOC108603783|XP_017848365.1|DBUS	LOC117896490|XP_034660721.1|DSUB
OG0007209	LOC108603784|XP_017848368.1|DBUS	LOC117899243|XP_034665011.1|DSUB
OG0007210	LOC108604648|XP_017849687.1|DBUS	LOC117897205|XP_034661799.1|DSUB
OG0007211	LOC108604550|XP_017849566.1|DBUS	LOC117896755|XP_034661117.1|DSUB
OG0007212	LOC108604781|XP_017849866.1|DBUS	LOC117898849|XP_034664417.1|DSUB
OG0007213	LOC108597298|XP_017839265.1|DBUS	LOC117890269|XP_034650919.1|DSUB
OG0007214	LOC108600614|XP_017843781.1|DBUS	LOC117893891|XP_034656557.1|DSUB
OG0007215	LOC108603819|XP_017848435.1|DBUS	LOC117898362|XP_034663588.1|DSUB
OG0007216	LOC108601935|XP_017845402.1|DBUS	LOC117897567|XP_034662400.1|DSUB
OG0007217	LOC108596883|XP_017838552.1|DBUS	LOC117889890|XP_034650292.1|DSUB
OG0007218	LOC108602387|XP_017845986.1|DBUS	LOC117898948|XP_034664562.1|DSUB
OG0007219	LOC108604204|XP_017849053.1|DBUS	LOC117898556|XP_034663933.1|DSUB
OG0007220	LOC108603430|XP_017847738.1|DBUS	LOC117897811|XP_034662751.1|DSUB
OG0007221	LOC108604791|XP_017849880.1|DBUS	LOC117898750|XP_034664262.1|DSUB
OG0007222	LOC108601637|XP_017845025.1|DBUS	LOC117898428|XP_034663707.1|DSUB
OG0007223	LOC108604312|XP_017849223.1|DBUS	LOC117899652|XP_034665723.1|DSUB
OG0007224	LOC108601912|XP_017845379.1|DBUS	LOC117897448|XP_034662183.1|DSUB
OG0007225	LOC108603373|XP_017847624.1|DBUS	LOC117896663|XP_034661000.1|DSUB
OG0007226	LOC108604804|XP_017849895.1|DBUS	LOC117897089|XP_034661619.1|DSUB
OG0007227	LOC108600849|XP_017844139.1|DBUS	LOC117894571|XP_034657601.1|DSUB
OG0007228	LOC108599387|XP_017841683.1|DBUS	LOC117894739|XP_034657829.1|DSUB
OG0007229	LOC108603220|XP_017847308.1|DBUS	LOC117899506|XP_034665448.1|DSUB
OG0007230	LOC108603250|XP_017847377.1|DBUS	LOC117897356|XP_034662029.1|DSUB
OG0007231	LOC108604359|XP_017849286.1|DBUS	LOC117896999|XP_034661450.1|DSUB
OG0007232	LOC108599839|XP_017842438.1|DBUS	LOC117892949|XP_034655163.1|DSUB
OG0007233	LOC108597949|XP_017840053.1|DBUS	LOC117892952|XP_034655172.1|DSUB
OG0007234	LOC108598890|XP_017841139.1|DBUS	LOC117892958|XP_034655183.1|DSUB
OG0007235	LOC108600099|XP_017842957.1|DBUS	LOC117892950|XP_034655171.1|DSUB
OG0007236	LOC108602481|XP_017846094.1|DBUS	LOC117896417|XP_034660625.1|DSUB
OG0007237	LOC108604645|XP_017849683.1|DBUS	LOC117897096|XP_034661631.1|DSUB
OG0007238	LOC108607330|XP_017853488.1|DBUS	LOC117902971|XP_034670519.1|DSUB
OG0007239	LOC108604453|XP_017849422.1|DBUS	LOC117897710|XP_034662623.1|DSUB
OG0007240	LOC108601609|XP_017844998.2|DBUS	LOC117896760|XP_034661125.1|DSUB
OG0007241	LOC108606326|XP_017851834.1|DBUS	LOC117903860|XP_034672237.1|DSUB
OG0007242	LOC108606323|XP_017851826.1|DBUS	LOC117903849|XP_034672201.1|DSUB
OG0007243	LOC108605035|XP_017850092.1|DBUS	LOC117897662|XP_034662544.1|DSUB
OG0007244	LOC108601951|XP_017845425.1|DBUS	LOC117898876|XP_034664450.1|DSUB
OG0007245	LOC108602290|XP_017845861.1|DBUS	LOC117896703|XP_034661052.1|DSUB
OG0007246	LOC108604350|XP_017849269.2|DBUS	LOC117898011|XP_034663031.1|DSUB
OG0007247	LOC108594999|XP_017835620.1|DBUS	LOC117890703|XP_034651610.1|DSUB
OG0007248	LOC108606475|XP_017852091.1|DBUS	LOC117897757|XP_034662694.1|DSUB
OG0007250	LOC108606857|XP_017852846.1|DBUS	LOC117903466|XP_034671405.1|DSUB
OG0007251	LOC108603088|XP_017847067.1|DBUS	LOC117898374|XP_034663605.1|DSUB
OG0007252	LOC108604835|XP_017849940.1|DBUS	LOC117897175|XP_034661765.1|DSUB
OG0007253	LOC108600371|XP_017843396.1|DBUS	LOC117893318|XP_034655796.1|DSUB
OG0007254	LOC108602030|XP_017845522.1|DBUS	LOC117898016|XP_034663035.1|DSUB
OG0007255	LOC108606262|XP_017851708.1|DBUS	LOC117898756|XP_034664275.1|DSUB
OG0007256	LOC108603644|XP_017848097.1|DBUS	LOC117897919|XP_034662894.1|DSUB
OG0007257	LOC108603869|XP_017848528.1|DBUS	LOC117896079|XP_034660006.1|DSUB
OG0007258	LOC108603100|XP_017847085.1|DBUS	LOC117896092|XP_034660024.1|DSUB
OG0007259	LOC108606522|XP_017852182.1|DBUS	LOC117903615|XP_034671761.1|DSUB
OG0007260	LOC108605840|XP_017851137.1|DBUS	LOC117894614|XP_034657660.1|DSUB
OG0007261	LOC108595967|XP_017836743.1|DBUS	LOC117890355|XP_034651040.1|DSUB
OG0007262	LOC108606399|XP_017851971.1|DBUS	LOC117903754|XP_034672055.1|DSUB
OG0007263	LOC108607412|XP_017853689.1|DBUS	LOC117895774|XP_034659561.1|DSUB
OG0007264	LOC108600910|XP_017844231.1|DBUS	LOC117893708|XP_034656285.1|DSUB
OG0007265	LOC108605441|XP_017850613.1|DBUS	LOC117903408|XP_034671298.1|DSUB
OG0007266	LOC108604524|XP_017849522.1|DBUS	LOC117897286|XP_034661914.1|DSUB
OG0007267	LOC108604779|XP_017849864.1|DBUS	LOC117897355|XP_034662026.1|DSUB
OG0007268	LOC108596380|XP_017837539.1|DBUS	LOC117890319|XP_034650995.1|DSUB
OG0007269	LOC108605733|XP_017851017.1|DBUS	LOC117900346|XP_034666583.1|DSUB
OG0007270	LOC108603241|XP_033150054.1|DBUS	LOC117898726|XP_034664235.1|DSUB
OG0007271	LOC108603355|XP_017847584.1|DBUS	LOC117896097|XP_034660039.1|DSUB
OG0007272	LOC108600850|XP_017844140.1|DBUS	LOC117894592|XP_034657633.1|DSUB
OG0007273	LOC108602799|XP_017846511.1|DBUS	LOC117899600|XP_034665614.1|DSUB
OG0007274	LOC108602366|XP_017845958.1|DBUS	LOC117897958|XP_034662951.1|DSUB
OG0007275	LOC108600852|XP_017844142.1|DBUS	LOC117894921|XP_034658116.1|DSUB
OG0007276	LOC108598733|XP_017840954.1|DBUS	LOC117894920|XP_034658115.1|DSUB
OG0007277	LOC108598955|XP_017841215.2|DBUS	LOC117895685|XP_034659404.1|DSUB
OG0007278	LOC108600619|XP_017843792.2|DBUS	LOC117895242|XP_034658644.1|DSUB
OG0007279	LOC108600821|XP_033149372.1|DBUS	LOC117895241|XP_034658641.1|DSUB
OG0007280	LOC108600976|XP_033149371.1|DBUS	LOC117894316|XP_034657178.1|DSUB
OG0007281	LOC108603958|XP_017848643.1|DBUS	LOC117898777|XP_034664304.1|DSUB
OG0007282	LOC108603957|XP_017848641.1|DBUS	LOC117898774|XP_034664298.1|DSUB
OG0007283	LOC108602467|XP_017846079.1|DBUS	LOC117897970|XP_034662972.1|DSUB
OG0007284	LOC108602527|XP_017846150.1|DBUS	LOC117897764|XP_034662700.1|DSUB
OG0007285	LOC108605424|XP_017850588.1|DBUS	LOC117896600|XP_034660924.1|DSUB
OG0007286	LOC108605416|XP_017850575.1|DBUS	LOC117898628|XP_034664081.1|DSUB
OG0007287	LOC108602482|XP_017846133.2|DBUS	LOC117900723|XP_034667082.1|DSUB
OG0007288	LOC108605141|XP_017850203.1|DBUS	LOC117903852|XP_034672208.1|DSUB
OG0007289	LOC108606691|XP_017852536.1|DBUS	LOC117903687|XP_034671916.1|DSUB
OG0007290	LOC108601947|XP_017845419.1|DBUS	LOC117898355|XP_034663579.1|DSUB
OG0007291	LOC108605602|XP_017850868.1|DBUS	LOC117898037|XP_034663075.1|DSUB
OG0007292	LOC117134909|XP_033150249.1|DBUS	LOC117903282|XP_034671093.1|DSUB
OG0007293	LOC108604558|XP_017849575.1|DBUS	LOC117896996|XP_034661447.1|DSUB
OG0007294	LOC108603968|XP_017848664.1|DBUS	LOC117898555|XP_034663931.1|DSUB
OG0007295	LOC108602416|XP_017846020.1|DBUS	LOC117896665|XP_034661003.1|DSUB
OG0007296	LOC108604024|XP_017848757.1|DBUS	LOC117896889|XP_034661310.1|DSUB
OG0007297	LOC108601806|XP_017845231.1|DBUS	LOC117897473|XP_034662215.1|DSUB
OG0007298	LOC108603646|XP_017848099.1|DBUS	LOC117895961|XP_034659807.1|DSUB
OG0007299	LOC108601601|XP_033150040.1|DBUS	LOC117896638|XP_034660976.1|DSUB
OG0007300	LOC108601661|XP_017845051.1|DBUS	LOC117896089|XP_034660018.1|DSUB
OG0007301	LOC108603425|XP_017847720.1|DBUS	LOC117897305|XP_034661947.1|DSUB
OG0007302	LOC108603280|XP_017847430.1|DBUS	LOC117899175|XP_034664927.1|DSUB
OG0007303	LOC108606067|XP_017851401.1|DBUS	LOC117903093|XP_034670792.1|DSUB
OG0007304	LOC108607568|XP_017853948.1|DBUS	LOC117902041|XP_034668996.1|DSUB
OG0007305	LOC108599107|XP_017841387.1|DBUS	LOC117894236|XP_034657044.1|DSUB
OG0007306	LOC108598997|XP_017841263.2|DBUS	LOC117894234|XP_034657042.1|DSUB
OG0007307	LOC108604262|XP_017849146.1|DBUS	LOC117898241|XP_034663377.1|DSUB
OG0007308	LOC108601276|XP_017844665.1|DBUS	LOC117899257|XP_034665035.1|DSUB
OG0007309	LOC108604476|XP_017849451.1|DBUS	LOC117897870|XP_034662835.1|DSUB
OG0007310	LOC108604431|XP_017849392.1|DBUS	LOC117896390|XP_034660585.1|DSUB
OG0007311	LOC108603693|XP_017848205.1|DBUS	LOC117897672|XP_034662565.1|DSUB
OG0007312	LOC108597552|XP_017839649.1|DBUS	LOC117892390|XP_034654497.1|DSUB
OG0007313	LOC108606744|XP_017852631.1|DBUS	LOC117896199|XP_034660213.1|DSUB
OG0007314	LOC108605589|XP_017850848.1|DBUS	LOC117903537|XP_034671616.1|DSUB
OG0007315	LOC108605395|XP_017850554.2|DBUS	LOC117893616|XP_034656213.1|DSUB
OG0007316	LOC108601539|XP_017844927.1|DBUS	LOC117898507|XP_034663850.1|DSUB
OG0007317	LOC108604308|XP_017849217.1|DBUS	LOC117897137|XP_034661699.1|DSUB
OG0007318	LOC108604306|XP_017849213.1|DBUS	LOC117897133|XP_034661692.1|DSUB
OG0007319	LOC108598149|XP_017840254.2|DBUS	LOC117894100|XP_034656866.1|DSUB
OG0007320	LOC108597192|XP_017839114.1|DBUS	LOC117901511|XP_034668173.1|DSUB
OG0007321	LOC108605422|XP_017850586.1|DBUS	LOC117897773|XP_034662713.1|DSUB
OG0007322	LOC108607156|XP_017853292.1|DBUS	LOC117903619|XP_034671766.1|DSUB
OG0007323	LOC108605919|XP_017851226.1|DBUS	LOC117895638|XP_034659296.1|DSUB
OG0007324	LOC108603811|XP_017848403.1|DBUS	LOC117898227|XP_034663353.1|DSUB
OG0007325	LOC108602854|XP_017846617.1|DBUS	LOC117897791|XP_034662732.1|DSUB
OG0007326	LOC108603810|XP_017848402.1|DBUS	LOC117898222|XP_034663345.1|DSUB
OG0007327	LOC108600768|XP_017844018.1|DBUS	LOC117894886|XP_034658059.1|DSUB
OG0007328	LOC108602052|XP_017845554.1|DBUS	LOC117898043|XP_034663093.1|DSUB
OG0007329	LOC108602077|XP_017845585.1|DBUS	LOC117898993|XP_034664627.1|DSUB
OG0007330	LOC108605556|XP_017850808.1|DBUS	LOC117891672|XP_034653138.1|DSUB
OG0007331	LOC108606601|XP_017852348.1|DBUS	LOC117899707|XP_034665851.1|DSUB
OG0007332	LOC108606315|XP_017851809.1|DBUS	LOC117898573|XP_034664099.1|DSUB
OG0007333	LOC108603533|XP_017847920.1|DBUS	LOC117896105|XP_034660049.1|DSUB
OG0007334	LOC108601495|XP_017844882.1|DBUS	LOC117900790|XP_034667161.1|DSUB
OG0007335	LOC108600772|XP_017844025.2|DBUS	LOC117893072|XP_034655378.1|DSUB
OG0007336	LOC108607214|XP_017853371.1|DBUS	LOC117903130|XP_034670853.1|DSUB
OG0007337	LOC108599589|XP_017842023.2|DBUS	LOC117893514|XP_034656045.1|DSUB
OG0007338	LOC108599529|XP_017841893.1|DBUS	LOC117893031|XP_034655281.1|DSUB
OG0007339	LOC108604145|XP_017848944.1|DBUS	LOC117899097|XP_034664765.1|DSUB
OG0007340	LOC108603081|XP_033149985.1|DBUS	LOC117899025|XP_034664676.1|DSUB
OG0007341	LOC108603681|XP_017848173.1|DBUS	LOC117897916|XP_034662887.1|DSUB
OG0007342	LOC108602299|XP_017845868.1|DBUS	LOC117898730|XP_034664241.1|DSUB
OG0007343	LOC108602124|XP_017845641.1|DBUS	LOC117897474|XP_034662216.1|DSUB
OG0007344	LOC108594242|XP_017834845.1|DBUS	LOC117901460|XP_034668105.1|DSUB
OG0007345	LOC108602125|XP_017845642.2|DBUS	LOC117896841|XP_034661255.1|DSUB
OG0007346	LOC108599255|XP_017841541.1|DBUS	LOC117894967|XP_034658192.1|DSUB
OG0007347	LOC108606250|XP_017851684.1|DBUS	LOC117903628|XP_034671791.1|DSUB
OG0007348	LOC108606248|XP_017851682.1|DBUS	LOC117903538|XP_034671619.1|DSUB
OG0007349	LOC108606242|XP_017851675.1|DBUS	LOC117903545|XP_034671630.1|DSUB
OG0007350	LOC108605917|XP_017851222.1|DBUS	LOC117903066|XP_034670723.1|DSUB
OG0007351	LOC108600606|XP_017843772.1|DBUS	LOC117893507|XP_034656035.1|DSUB
OG0007352	LOC108596436|XP_017837657.1|DBUS	LOC117890758|XP_034651710.1|DSUB
OG0007353	LOC108604098|XP_017848869.1|DBUS	LOC117896462|XP_034660686.1|DSUB
OG0007354	LOC108602422|XP_017846025.1|DBUS	LOC117903865|XP_034672246.1|DSUB
OG0007355	LOC108603418|XP_017847704.1|DBUS	LOC117899520|XP_034665463.1|DSUB
OG0007356	LOC108597768|XP_017839970.1|DBUS	LOC117890315|XP_034650993.1|DSUB
OG0007357	LOC108603360|XP_033150078.1|DBUS	LOC117899430|XP_034665320.1|DSUB
OG0007358	LOC108603350|XP_017847572.1|DBUS	LOC117896418|XP_034660626.1|DSUB
OG0007359	LOC108603162|XP_017847206.1|DBUS	LOC117899710|XP_034665811.1|DSUB
OG0007360	LOC108603107|XP_017847101.1|DBUS	LOC117899187|XP_034664940.1|DSUB
OG0007361	LOC108606618|XP_017852382.1|DBUS	LOC117903367|XP_034671221.1|DSUB
OG0007362	LOC108602581|XP_017846244.2|DBUS	LOC117902753|XP_034670233.1|DSUB
OG0007363	LOC108605704|XP_017850985.1|DBUS	LOC117900222|XP_034666401.1|DSUB
OG0007364	LOC108606304|XP_017851783.1|DBUS	LOC117900176|XP_034666316.1|DSUB
OG0007365	LOC108605687|XP_017850967.1|DBUS	LOC117897270|XP_034661891.1|DSUB
OG0007366	LOC108601900|XP_017845366.1|DBUS	LOC117898030|XP_034663058.1|DSUB
OG0007367	LOC108598116|XP_033149388.1|DBUS	LOC117893170|XP_034655539.1|DSUB
OG0007368	LOC108604362|XP_017849292.1|DBUS	LOC117898345|XP_034663568.1|DSUB
OG0007369	LOC108602858|XP_033149838.1|DBUS	LOC117896403|XP_034660607.1|DSUB
OG0007370	LOC108597504|XP_017839578.1|DBUS	LOC117892716|XP_034655027.1|DSUB
OG0007371	LOC108601502|XP_017844890.1|DBUS	LOC117897440|XP_034662171.1|DSUB
OG0007372	LOC108602414|XP_017846016.1|DBUS	LOC117898906|XP_034664486.1|DSUB
OG0007373	LOC108607084|XP_017853195.1|DBUS	LOC117891615|XP_034653046.1|DSUB
OG0007374	LOC108605684|XP_017850965.1|DBUS	LOC117890880|XP_034651867.1|DSUB
OG0007375	LOC108607120|XP_017853242.1|DBUS	LOC117903161|XP_034670891.1|DSUB
OG0007376	LOC108607090|XP_017853204.1|DBUS	LOC117903595|XP_034671722.1|DSUB
OG0007377	LOC108605964|XP_017851273.1|DBUS	LOC117898926|XP_034664529.1|DSUB
OG0007378	LOC108605110|XP_017850161.2|DBUS	LOC117890247|XP_034650888.1|DSUB
