Orthogroup	DBUS.longest_only	DEUG.longest_only
OG0009621	LOC108602496|XP_017846112.1|DBUS	LOC108109431|XP_017073420.1|DEUG
OG0009622	LOC108602557|XP_017846181.1|DBUS	LOC108117053|XP_017084714.1|DEUG
OG0009624	LOC108604815|XP_017849912.1|DBUS	LOC108109379|XP_017073361.1|DEUG
OG0009625	LOC108602140|XP_017845659.1|DBUS	LOC108111287|XP_017076164.1|DEUG
OG0009626	LOC108601352|XP_017844741.1|DBUS	LOC108115603|XP_017082618.1|DEUG
OG0009627	LOC108601351|XP_017844738.1|DBUS	LOC108115592|XP_017082594.1|DEUG
OG0009628	LOC108602910|XP_017846711.1|DBUS	LOC108115608|XP_017082629.1|DEUG
OG0009629	LOC108601425|XP_017844813.1|DBUS	LOC108117317|XP_017085174.1|DEUG
OG0009630	LOC108604095|XP_017848865.1|DBUS	LOC108117070|XP_017084732.1|DEUG
OG0009631	LOC108601675|XP_017845070.1|DBUS	LOC108116918|XP_017084546.1|DEUG
OG0009632	LOC108605118|XP_017850170.1|DBUS	LOC108111849|XP_017076945.1|DEUG
OG0009633	LOC108595665|XP_017836434.1|DBUS	LOC108106253|XP_017068707.1|DEUG
OG0009634	LOC108604135|XP_017848933.1|DBUS	LOC108105213|XP_017067160.1|DEUG
OG0009635	LOC108604065|XP_017848818.1|DBUS	LOC108116986|XP_017084639.1|DEUG
OG0009636	LOC108600065|XP_017842905.1|DBUS	LOC108114527|XP_017081047.1|DEUG
OG0009637	LOC108604659|XP_017849698.1|DBUS	LOC108113787|XP_017079982.1|DEUG
OG0009638	LOC108602671|XP_017846305.1|DBUS	LOC108117092|XP_017084779.1|DEUG
OG0009639	LOC108602554|XP_017846177.1|DBUS	LOC108116568|XP_017083997.1|DEUG
OG0009640	LOC108602338|XP_017845915.1|DBUS	LOC108113527|XP_017079609.1|DEUG
OG0009641	LOC108602546|XP_017846167.1|DBUS	LOC108115585|XP_017082587.1|DEUG
OG0009642	LOC108602663|XP_017846298.1|DBUS	LOC108115588|XP_017082590.1|DEUG
OG0009643	LOC108602669|XP_017846303.1|DBUS	LOC108111457|XP_017076416.1|DEUG
OG0009644	LOC108602191|XP_017845728.1|DBUS	LOC108116564|XP_017083992.1|DEUG
OG0009645	LOC108602748|XP_017846395.1|DBUS	LOC108116579|XP_017084010.1|DEUG
OG0009646	LOC108601576|XP_033149786.1|DBUS	LOC108111324|XP_017076211.1|DEUG
OG0009647	LOC108602169|XP_017845691.1|DBUS	LOC108111269|XP_017076146.1|DEUG
OG0009648	LOC108603444|XP_017847760.1|DBUS	LOC108115392|XP_017082317.1|DEUG
OG0009649	LOC108606570|XP_017852279.1|DBUS	LOC108116003|XP_017083169.1|DEUG
OG0009650	LOC108607870|XP_017854451.2|DBUS	LOC108118470|XP_017086681.1|DEUG
OG0009651	LOC108607366|XP_017853573.1|DBUS	LOC108104062|XP_017065413.1|DEUG
OG0009652	LOC108608017|XP_017854680.1|DBUS	LOC108111010|XP_017075811.1|DEUG
OG0009653	LOC108608204|XP_017854966.1|DBUS	LOC108110573|XP_017075159.1|DEUG
OG0009654	LOC108608203|XP_017854965.1|DBUS	LOC108110488|XP_017075054.1|DEUG
OG0009655	LOC108598676|XP_017840889.2|DBUS	LOC108118315|XP_017086420.1|DEUG
OG0009656	LOC108607698|XP_017854174.1|DBUS	LOC108106135|XP_017068516.1|DEUG
OG0009657	LOC108598383|XP_017840530.2|DBUS	LOC108110448|XP_017075004.1|DEUG
OG0009658	LOC108594380|XP_017835029.1|DBUS	LOC108104052|XP_017065387.1|DEUG
OG0009659	LOC108596664|XP_017838156.2|DBUS	LOC108102670|XP_017063300.1|DEUG
OG0009660	LOC108606228|XP_017851626.1|DBUS	LOC108110517|XP_017075086.1|DEUG
OG0009661	LOC108607012|XP_017853087.1|DBUS	LOC108106900|XP_017069637.1|DEUG
OG0009662	LOC108608008|XP_017854661.1|DBUS	LOC108112380|XP_017077711.1|DEUG
OG0009663	LOC108594246|XP_017834850.2|DBUS	LOC108111061|XP_017075879.1|DEUG
OG0009664	LOC108608043|XP_017854713.1|DBUS	LOC108110668|XP_017075274.1|DEUG
OG0009665	LOC108597261|XP_033150509.1|DBUS	LOC108111225|XP_017076116.1|DEUG
OG0009666	LOC108594269|XP_017834890.1|DBUS	LOC108118460|XP_017086668.1|DEUG
OG0009667	LOC108608265|XP_017855049.1|DBUS	LOC108115485|XP_017082460.1|DEUG
OG0009668	LOC108603622|XP_017848071.1|DBUS	LOC108115556|XP_017082552.1|DEUG
OG0009669	LOC108607920|XP_017854522.2|DBUS	LOC108105678|XP_017067871.1|DEUG
OG0009670	LOC108608472|XP_017855350.1|DBUS	LOC108102636|XP_017063245.1|DEUG
OG0009671	LOC108603494|XP_017847845.1|DBUS	LOC108106883|XP_017069620.1|DEUG
OG0009674	LOC108598492|XP_033149035.1|DBUS	LOC108114847|XP_017081481.1|DEUG
OG0009675	LOC108607805|XP_017854337.1|DBUS	LOC108105125|XP_017067047.1|DEUG
OG0009676	LOC108596050|XP_033150783.1|DBUS	LOC108114844|XP_017081479.1|DEUG
OG0009677	LOC108594501|XP_017835189.1|DBUS	LOC108106162|XP_017068562.1|DEUG
OG0009678	LOC108607736|XP_017854246.2|DBUS	LOC108103392|XP_017064337.1|DEUG
OG0009679	LOC108608112|XP_017854829.1|DBUS	LOC108102506|XP_017063021.1|DEUG
OG0009680	LOC108602994|XP_017846880.2|DBUS	LOC108105805|XP_017068035.1|DEUG
OG0009682	LOC108594785|XP_033149192.1|DBUS	LOC108108958|XP_017072702.1|DEUG
OG0009683	LOC108595593|XP_017836344.1|DBUS	LOC108112890|XP_017078736.1|DEUG
OG0009684	LOC108595797|XP_017836577.1|DBUS	LOC108112886|XP_017078725.1|DEUG
OG0009685	LOC108595674|XP_017836442.1|DBUS	LOC108112888|XP_017078731.1|DEUG
OG0009686	LOC108595490|XP_017836232.2|DBUS	LOC108112186|XP_017077487.1|DEUG
OG0009687	LOC108595562|XP_017836311.1|DBUS	LOC108112396|XP_017077727.1|DEUG
OG0009688	LOC108597688|XP_017839852.1|DBUS	LOC108112020|XP_017077250.1|DEUG
OG0009689	LOC108595984|XP_017836761.2|DBUS	LOC108113220|XP_017079246.1|DEUG
OG0009690	LOC108596683|XP_017838189.1|DBUS	LOC108106701|XP_017069423.1|DEUG
OG0009692	LOC108595296|XP_017835997.1|DBUS	LOC108112997|XP_017078896.1|DEUG
OG0009693	LOC108596586|XP_017838002.1|DBUS	LOC108106574|XP_017069232.1|DEUG
OG0009694	LOC108596719|XP_017838241.1|DBUS	LOC108106622|XP_017069314.1|DEUG
OG0009695	LOC108596330|XP_017837454.1|DBUS	LOC108107276|XP_017070206.1|DEUG
OG0009696	LOC108597022|XP_017838791.1|DBUS	LOC108104519|XP_017066139.1|DEUG
OG0009697	LOC108602692|XP_017846320.1|DBUS	LOC108107645|XP_017070719.1|DEUG
OG0009698	LOC108596682|XP_017838188.1|DBUS	LOC108113085|XP_017079020.1|DEUG
OG0009699	LOC108597771|XP_017839973.1|DBUS	LOC108106431|XP_017068949.1|DEUG
OG0009700	LOC108596782|XP_017838372.1|DBUS	LOC108107361|XP_017070353.1|DEUG
OG0009701	LOC108604773|XP_017849859.1|DBUS	LOC108111347|XP_017076267.1|DEUG
OG0009702	LOC108596681|XP_017838186.1|DBUS	LOC108113086|XP_017079021.1|DEUG
OG0009703	LOC108608351|XP_017855185.2|DBUS	LOC108106127|XP_017068496.1|DEUG
OG0009704	LOC108595702|XP_017836475.1|DBUS	LOC108109132|XP_017073018.1|DEUG
OG0009705	LOC108596946|XP_017838674.1|DBUS	LOC108106668|XP_017069387.1|DEUG
OG0009706	LOC108594802|XP_017835430.1|DBUS	LOC108106305|XP_017068765.1|DEUG
OG0009707	LOC108603775|XP_017848350.1|DBUS	LOC108110061|XP_017074449.1|DEUG
OG0009708	LOC108595757|XP_017836536.1|DBUS	LOC108112192|XP_017077493.1|DEUG
OG0009709	LOC108595620|XP_017836375.1|DBUS	LOC108112282|XP_017077593.1|DEUG
OG0009710	LOC108595619|XP_017836374.1|DBUS	LOC108112281|XP_017077592.1|DEUG
OG0009711	LOC108596136|XP_017837093.1|DBUS	LOC108112070|XP_017077308.1|DEUG
OG0009712	LOC108599706|XP_017842192.2|DBUS	LOC108114274|XP_017080659.1|DEUG
OG0009713	LOC108595476|XP_017836215.1|DBUS	LOC108104573|XP_017066215.1|DEUG
OG0009714	LOC108597005|XP_017838771.1|DBUS	LOC108106581|XP_017069251.1|DEUG
OG0009715	LOC108594876|XP_017835502.1|DBUS	LOC108107218|XP_017070124.1|DEUG
OG0009716	LOC108596222|XP_017837240.1|DBUS	LOC108104514|XP_017066124.1|DEUG
OG0009717	LOC108595460|XP_017836191.1|DBUS	LOC108112002|XP_017077227.1|DEUG
OG0009718	LOC108596428|XP_017837641.1|DBUS	LOC108106642|XP_017069343.1|DEUG
OG0009719	LOC108596676|XP_017838176.1|DBUS	LOC108107473|XP_017070509.1|DEUG
OG0009720	LOC108596771|XP_017838358.1|DBUS	LOC108112555|XP_017077990.1|DEUG
OG0009721	LOC108595287|XP_017835989.1|DBUS	LOC108106363|XP_017068832.1|DEUG
OG0009722	LOC113002597|NP_001352281.1|DBUS	LOC108106569|XP_017069226.1|DEUG
OG0009723	LOC108599316|XP_017841608.1|DBUS	LOC108107628|XP_017070685.1|DEUG
OG0009724	LOC108595064|XP_017835699.1|DBUS	LOC108109109|XP_017072987.1|DEUG
OG0009725	LOC108597648|XP_017839792.1|DBUS	LOC108112361|XP_017077679.1|DEUG
OG0009726	LOC108602501|XP_017846118.1|DBUS	LOC108113819|XP_017080016.1|DEUG
OG0009727	LOC108595792|XP_017836572.1|DBUS	LOC108114921|XP_017081597.1|DEUG
OG0009728	LOC108594966|XP_017835588.1|DBUS	LOC108109014|XP_017072776.1|DEUG
OG0009729	LOC108594965|XP_017835587.1|DBUS	LOC108108975|XP_017072719.1|DEUG
OG0009730	LOC117134898|XP_033150172.1|DBUS	LOC108111868|XP_017076982.1|DEUG
OG0009731	LOC108594662|XP_033150927.1|DBUS	LOC108106656|XP_017069367.1|DEUG
OG0009732	LOC108596170|XP_017837165.2|DBUS	LOC108113347|XP_017079402.1|DEUG
OG0009733	LOC108605337|XP_017850496.1|DBUS	LOC108117073|XP_017084738.1|DEUG
OG0009734	LOC108605373|XP_017850531.1|DBUS	LOC108117408|XP_017085305.1|DEUG
OG0009735	LOC108608391|XP_017855232.1|DBUS	LOC108114113|XP_017080365.1|DEUG
OG0009736	LOC108606727|XP_033150209.1|DBUS	LOC108109741|XP_017073888.1|DEUG
OG0009737	LOC108602615|XP_017846242.1|DBUS	LOC108116800|XP_017084337.1|DEUG, LOC108116847|XP_017084391.1|DEUG
OG0009738	LOC108606578|XP_017852292.1|DBUS	LOC108110000|XP_017074325.1|DEUG
OG0009739	LOC108606581|XP_017852296.1|DBUS	LOC108109931|XP_017074220.1|DEUG
OG0009740	LOC108605470|XP_017850644.1|DBUS	LOC108110119|XP_017074513.1|DEUG
OG0009741	LOC108599226|XP_017841511.1|DBUS	LOC108108087|XP_017071467.1|DEUG
OG0009742	LOC108606150|XP_017851491.2|DBUS	LOC108102889|XP_017063581.1|DEUG
OG0009743	LOC108606354|XP_017851891.1|DBUS	LOC108105369|XP_017067393.1|DEUG
OG0009745	LOC108605467|XP_017850642.1|DBUS	LOC108103429|XP_017064388.1|DEUG
OG0009746	LOC108606286|XP_017851756.1|DBUS	LOC108105924|XP_017068194.1|DEUG
OG0009747	LOC108606985|XP_017853051.2|DBUS	LOC108111727|XP_017076773.1|DEUG
OG0009748	LOC108605280|XP_017850417.1|DBUS	LOC108103769|XP_017064883.1|DEUG
OG0009749	LOC108599626|XP_017842077.1|DBUS	LOC108108642|XP_017072232.1|DEUG
OG0009750	LOC108597915|XP_017840020.1|DBUS	LOC108103592|XP_017064608.1|DEUG
OG0009751	LOC108605880|XP_017851182.1|DBUS	LOC108103140|XP_017064001.1|DEUG
OG0009752	LOC108605435|XP_017850605.1|DBUS	LOC108103321|XP_017064240.1|DEUG
OG0009753	LOC108605436|XP_017850607.1|DBUS	LOC108103323|XP_017064244.1|DEUG
OG0009754	LOC117134704|XP_033149103.1|DBUS	LOC108107277|XP_017070207.1|DEUG
OG0009755	LOC108607148|XP_017853281.1|DBUS	LOC108103015|XP_017063829.1|DEUG
OG0009756	LOC108605371|XP_017850529.1|DBUS	LOC108109634|XP_017073699.1|DEUG
OG0009757	LOC108595615|XP_017836370.1|DBUS	LOC108107226|XP_017070133.1|DEUG
OG0009758	LOC108601500|XP_017844888.1|DBUS	LOC108116018|XP_017083193.1|DEUG
OG0009759	LOC108606485|XP_017852113.1|DBUS	LOC108102415|XP_017062870.1|DEUG
OG0009760	LOC108605096|XP_017850150.1|DBUS	LOC108118511|XP_017086740.1|DEUG
OG0009761	LOC108605836|XP_017851132.1|DBUS	LOC108118548|XP_017086791.1|DEUG
OG0009762	LOC108606198|XP_017851545.1|DBUS	LOC108103299|XP_017064210.1|DEUG
OG0009763	LOC108599519|XP_017841879.1|DBUS	LOC108102827|XP_017063505.1|DEUG
OG0009764	LOC108598050|XP_017840153.2|DBUS	LOC108114046|XP_017080282.1|DEUG
OG0009765	LOC108599931|XP_017842632.1|DBUS	LOC108102872|XP_017063568.1|DEUG
OG0009766	LOC108599295|XP_017841586.2|DBUS	LOC108108177|XP_017071609.1|DEUG
OG0009767	LOC108598044|XP_017840148.1|DBUS	LOC108107814|XP_017071034.1|DEUG
OG0009768	LOC108601173|XP_017844595.1|DBUS	LOC108108241|XP_017071700.1|DEUG
OG0009769	LOC108599134|XP_017841412.1|DBUS	LOC108108269|XP_017071715.1|DEUG
OG0009770	LOC108597989|XP_017840094.1|DBUS	LOC108104905|XP_017066727.1|DEUG
OG0009771	LOC108600247|XP_017843172.1|DBUS	LOC108105268|XP_017067237.1|DEUG
OG0009772	LOC108598710|XP_017840925.2|DBUS	LOC108102766|XP_017063413.1|DEUG
OG0009773	LOC108599051|XP_017841545.2|DBUS	LOC108114693|XP_017081278.1|DEUG
OG0009774	LOC108599132|XP_017841409.1|DBUS	LOC108113896|XP_017080090.1|DEUG
OG0009775	LOC108600902|XP_017844218.1|DBUS	LOC108104914|XP_017066750.1|DEUG
OG0009776	LOC108600275|XP_017843228.1|DBUS	LOC108114523|XP_017081042.1|DEUG
OG0009777	LOC108600128|XP_017843003.1|DBUS	LOC108114516|XP_017081026.1|DEUG
OG0009778	LOC108598951|XP_017841211.1|DBUS	LOC108108246|XP_017071706.1|DEUG
OG0009779	LOC108598811|XP_017841043.2|DBUS	LOC108108139|XP_017071554.1|DEUG
OG0009780	LOC108597964|XP_017840068.1|DBUS	LOC108108168|XP_017071597.1|DEUG
OG0009781	LOC108598632|XP_017840821.2|DBUS	LOC108114459|XP_017080952.1|DEUG
OG0009782	LOC108603837|XP_017848476.1|DBUS	LOC108108238|XP_017071694.1|DEUG
OG0009783	LOC108599925|XP_017842621.1|DBUS	LOC108104742|XP_017066469.1|DEUG
OG0009784	LOC108599435|XP_017841750.1|DBUS	LOC108107691|XP_017070785.1|DEUG
OG0009785	LOC108598132|XP_017840239.1|DBUS	LOC108114598|XP_017081147.1|DEUG
OG0009786	LOC108598521|XP_017840690.1|DBUS	LOC108117383|XP_017085268.1|DEUG
OG0009787	LOC108599054|XP_017841323.1|DBUS	LOC108117382|XP_017085266.1|DEUG
OG0009788	LOC108598809|XP_017841040.1|DBUS	LOC108103589|XP_017064603.1|DEUG
OG0009789	LOC108599475|XP_017841803.2|DBUS	LOC108107857|XP_017071112.1|DEUG
OG0009790	LOC108595914|XP_017836694.1|DBUS	LOC108112350|XP_017077667.1|DEUG
OG0009791	LOC108598024|XP_017840128.2|DBUS	LOC108109779|XP_017073945.1|DEUG
OG0009792	LOC108598437|XP_017840558.1|DBUS	LOC108109878|XP_017074163.1|DEUG
OG0009793	LOC108598827|XP_017841068.1|DBUS	LOC108104630|XP_017066294.1|DEUG
OG0009794	LOC108602850|XP_017846608.1|DBUS	LOC108113720|XP_017079891.1|DEUG
OG0009795	LOC108605278|XP_017850413.1|DBUS	LOC108106037|XP_017068373.1|DEUG
OG0009796	LOC108599195|XP_017841479.2|DBUS	LOC108114032|XP_017080268.1|DEUG
OG0009797	LOC108599092|XP_017841371.1|DBUS	LOC108109837|XP_017074073.1|DEUG
OG0009798	LOC108600727|XP_017843955.1|DBUS	LOC108109836|XP_017074072.1|DEUG
OG0009799	LOC108600260|XP_017843192.1|DBUS	LOC108114290|XP_017080681.1|DEUG
OG0009800	LOC108598179|XP_017840284.2|DBUS	LOC108108682|XP_017072275.1|DEUG
OG0009801	LOC108598812|XP_017841046.1|DBUS	LOC108107939|XP_017071259.1|DEUG
OG0009802	LOC108599604|XP_017842046.1|DBUS	LOC108107753|XP_017070910.1|DEUG
OG0009803	LOC108598963|XP_017841223.1|DBUS	LOC108113969|XP_017080174.1|DEUG
OG0009804	LOC108599712|XP_017842197.1|DBUS	LOC108114277|XP_017080663.1|DEUG
OG0009805	LOC108599699|XP_017842185.1|DBUS	LOC108114270|XP_017080656.1|DEUG
OG0009806	LOC108599698|XP_017842184.1|DBUS	LOC108114263|XP_017080648.1|DEUG
OG0009807	LOC108599422|XP_017841724.1|DBUS	LOC108114081|XP_017080324.1|DEUG
OG0009808	LOC108597926|XP_017840031.2|DBUS	LOC108107701|XP_017070795.1|DEUG
OG0009809	LOC108599565|XP_017841950.1|DBUS	LOC108107623|XP_017070681.1|DEUG
OG0009810	LOC108599271|XP_017841557.1|DBUS	LOC108113984|XP_017080216.1|DEUG
OG0009811	LOC108599347|XP_017841639.1|DBUS	LOC108114084|XP_017080328.1|DEUG
OG0009812	LOC108600400|XP_017843439.1|DBUS	LOC108114112|XP_017080364.1|DEUG
OG0009813	LOC108600610|XP_017843777.2|DBUS	LOC108108722|XP_017072344.1|DEUG
OG0009814	LOC108599578|XP_017842006.1|DBUS	LOC108107549|XP_017070591.1|DEUG
OG0009816	LOC108600511|XP_017843638.2|DBUS	LOC108106019|XP_017068358.1|DEUG
OG0009817	LOC108600106|XP_017842965.2|DBUS	LOC108105931|XP_017068200.1|DEUG
OG0009818	LOC108599253|XP_017841539.1|DBUS	LOC108113835|XP_017080033.1|DEUG
OG0009819	LOC108598202|XP_017840307.2|DBUS	LOC108113840|XP_017080040.1|DEUG
OG0009820	LOC108598201|XP_017840306.1|DBUS	LOC108113867|XP_017080070.1|DEUG
OG0009821	LOC108598824|XP_017841063.1|DBUS	LOC108114704|XP_017081291.1|DEUG
OG0009822	LOC108599900|XP_033149395.1|DBUS	LOC108108541|XP_017072105.1|DEUG
OG0009823	LOC108600648|XP_017843831.2|DBUS	LOC108109829|XP_017074054.1|DEUG
OG0009824	LOC108600806|XP_017844078.1|DBUS	LOC108114615|XP_017081167.1|DEUG
OG0009825	LOC108598764|XP_017840992.1|DBUS	LOC108113838|XP_017080037.1|DEUG
OG0009826	LOC108599650|XP_017842114.1|DBUS	LOC108116784|XP_017084320.1|DEUG
OG0009827	LOC108599647|XP_017842111.1|DBUS	LOC108116786|XP_017084322.1|DEUG
OG0009828	LOC108598845|XP_017841088.1|DBUS	LOC108114721|XP_017081315.1|DEUG
OG0009829	LOC108599514|XP_017841872.2|DBUS	LOC108117338|XP_017085198.1|DEUG
OG0009830	LOC108599281|XP_017841568.2|DBUS	LOC108108673|XP_017072266.1|DEUG
OG0009831	LOC108599111|XP_017841389.2|DBUS	LOC108108699|XP_017072294.1|DEUG
OG0009832	LOC108599004|XP_017841269.1|DBUS	LOC108108697|XP_017072292.1|DEUG
OG0009833	LOC108598247|XP_017840350.1|DBUS	LOC108118235|XP_017086308.1|DEUG
OG0009834	LOC108595087|XP_017835726.1|DBUS	LOC108106496|XP_017069076.1|DEUG
OG0009835	LOC108596007|XP_017836781.1|DBUS	LOC108112481|XP_017077832.1|DEUG
OG0009836	LOC108602444|XP_017846055.1|DBUS	LOC108117301|XP_017085150.1|DEUG
OG0009837	LOC108601591|XP_017844979.1|DBUS	LOC108117043|XP_017084704.1|DEUG
OG0009838	LOC108608256|XP_017855037.1|DBUS	LOC108105650|XP_017067827.1|DEUG
OG0009839	LOC108596320|XP_017837431.1|DBUS	LOC108112569|XP_017078024.1|DEUG
OG0009840	LOC108607681|XP_017854126.2|DBUS	LOC108106994|XP_017069823.1|DEUG
OG0009841	LOC108600227|XP_017843178.1|DBUS	LOC108102498|XP_017063011.1|DEUG
OG0009842	LOC108598232|XP_017841185.1|DBUS	LOC108105943|XP_017068227.1|DEUG
OG0009843	LOC117134768|XP_033149317.1|DBUS	LOC108107879|XP_017071150.1|DEUG
OG0009844	LOC108598217|XP_033149640.1|DBUS	LOC108105951|XP_017068240.1|DEUG
OG0009845	LOC108595513|XP_017836255.1|DBUS	LOC108106540|XP_017069184.1|DEUG
OG0009846	LOC108594489|XP_017844821.2|DBUS	LOC108105897|XP_017068169.1|DEUG
OG0009847	LOC108607143|XP_017853274.1|DBUS	LOC108103353|XP_017064287.1|DEUG
OG0009848	LOC108606940|XP_017852981.1|DBUS	LOC108104426|XP_017065971.1|DEUG
OG0009849	LOC108602314|XP_017845887.1|DBUS	LOC108117539|XP_017085532.1|DEUG
OG0009850	LOC108605893|XP_017851198.1|DBUS	LOC108102389|XP_017062820.1|DEUG
OG0009851	LOC108605478|XP_017850659.1|DBUS	LOC108105048|XP_017066942.1|DEUG
OG0009853	LOC108606153|XP_017851494.1|DBUS	LOC108102890|XP_017063582.1|DEUG
OG0009854	LOC108605411|XP_017850569.1|DBUS, LOC108606579|XP_017852293.1|DBUS	LOC108109932|XP_017074221.1|DEUG
OG0009855	LOC117134957|XP_033150490.1|DBUS	LOC108110572|XP_017075158.1|DEUG
OG0009856	LOC108601043|XP_017844427.1|DBUS	LOC108105756|XP_017067964.1|DEUG
OG0009857	LOC108608310|XP_017855130.1|DBUS	LOC108106903|XP_017069641.1|DEUG
OG0009858	LOC108607724|XP_017854238.1|DBUS, LOC108607711|XP_033149473.1|DBUS	LOC108110463|XP_017075020.1|DEUG
OG0009860	LOC108598108|XP_017840217.1|DBUS	LOC108111480|XP_017076455.1|DEUG
OG0009861	LOC108608332|XP_017855162.1|DBUS	LOC108110840|XP_017075574.1|DEUG
OG0009862	LOC108600941|XP_017844273.1|DBUS	LOC108104038|XP_017065362.1|DEUG
OG0009863	LOC108608349|XP_017855183.1|DBUS	LOC108106123|XP_017068491.1|DEUG
OG0009864	LOC108602802|XP_017846518.2|DBUS	LOC108115490|XP_017082464.1|DEUG
OG0009865	LOC108594490|XP_017835168.1|DBUS	LOC108102532|XP_017063057.1|DEUG
OG0009866	LOC108599219|XP_017841502.1|DBUS	LOC108114079|XP_017080323.1|DEUG
OG0009867	LOC108597945|XP_017840050.1|DBUS	LOC108107798|XP_017071002.1|DEUG
OG0009868	LOC108598622|XP_017840809.1|DBUS	LOC108108242|XP_017071701.1|DEUG
OG0009869	LOC108598677|XP_017840886.1|DBUS	LOC108111274|XP_017076154.1|DEUG
OG0009870	LOC108598112|XP_017840218.2|DBUS	LOC108108430|XP_017071972.1|DEUG
OG0009871	LOC108595730|XP_017836502.1|DBUS	LOC108112220|XP_017077526.1|DEUG
OG0009872	LOC108597127|XP_017839000.1|DBUS	LOC108109221|XP_017073178.1|DEUG
OG0009873	LOC108598048|XP_017840152.1|DBUS	LOC108113351|XP_017079403.1|DEUG
OG0009874	LOC108598196|XP_017840301.1|DBUS, LOC108598376|XP_033149631.1|DBUS	LOC108108445|XP_017071988.1|DEUG
OG0009875	LOC108598934|XP_017841188.1|DBUS	LOC108116779|XP_017084303.1|DEUG
OG0009876	LOC108597656|XP_017839801.1|DBUS, LOC108594800|XP_033149219.1|DBUS	LOC108106390|XP_017068886.1|DEUG
OG0009877	LOC108596272|XP_017837329.1|DBUS	LOC108104487|XP_017066087.1|DEUG
OG0009878	LOC108596932|XP_017838644.1|DBUS	LOC108112764|XP_017078513.1|DEUG
OG0009879	LOC108597542|XP_017839636.1|DBUS	LOC108112424|XP_017077755.1|DEUG
OG0009880	LOC108596182|XP_017837182.1|DBUS	LOC108112334|XP_017077652.1|DEUG
OG0009881	LOC108595747|XP_017836525.1|DBUS, LOC108597094|XP_017838946.1|DBUS	LOC108111913|XP_017077041.1|DEUG
OG0009882	LOC108595159|XP_017835818.1|DBUS	LOC108108964|XP_017072708.1|DEUG
OG0009883	LOC108595357|XP_017836070.1|DBUS	LOC108108930|XP_017072672.1|DEUG
OG0009884	LOC108595761|XP_017836538.1|DBUS	LOC108108934|XP_017072677.1|DEUG
OG0009885	LOC108597333|XP_017836889.1|DBUS	LOC108104846|XP_017066652.1|DEUG
OG0009886	LOC108596053|XP_017836935.1|DBUS	LOC108112613|XP_017078193.1|DEUG
OG0009887	LOC108595253|XP_017835947.1|DBUS	LOC108104611|XP_017066274.1|DEUG
OG0009888	LOC108595814|XP_017836593.1|DBUS	LOC108108974|XP_017072718.1|DEUG
OG0009889	LOC108595547|XP_017836295.1|DBUS	LOC108112363|XP_017077682.1|DEUG
OG0009890	LOC108596467|XP_017837714.1|DBUS	LOC108113095|XP_017079032.1|DEUG
OG0009891	LOC108596897|XP_017838576.1|DBUS	LOC108115270|XP_017082116.1|DEUG
OG0009892	LOC108605993|XP_017851305.1|DBUS	LOC108110059|XP_017074428.1|DEUG
OG0009893	LOC108595401|XP_017836116.1|DBUS	LOC108106274|XP_017068730.1|DEUG
OG0009894	LOC108601319|XP_017844707.1|DBUS, LOC108602083|XP_017845596.1|DBUS, LOC108601293|XP_017844681.1|DBUS	LOC108115177|XP_017081990.1|DEUG
OG0009895	LOC108604027|XP_017848767.2|DBUS	LOC108116222|XP_017083499.1|DEUG
OG0009896	LOC108602276|XP_017845822.1|DBUS	LOC108113685|XP_017079851.1|DEUG
OG0009897	LOC108602453|XP_017846065.1|DBUS, LOC108602374|XP_017845968.1|DBUS	LOC108116255|XP_017083533.1|DEUG, LOC108116510|XP_017083935.1|DEUG
OG0009898	LOC108601696|XP_017845097.1|DBUS	LOC108116170|XP_017083397.1|DEUG
OG0009899	LOC108602556|XP_017846180.1|DBUS	LOC108111653|XP_017076673.1|DEUG
OG0009900	LOC108601970|XP_017845451.1|DBUS	LOC108116817|XP_017084355.1|DEUG
OG0009901	LOC108604474|XP_017849450.1|DBUS	LOC108113619|XP_017079770.1|DEUG
OG0009902	LOC108602379|XP_017845972.1|DBUS, LOC108597461|XP_017839521.1|DBUS, LOC108602247|XP_017845785.1|DBUS	LOC108116308|XP_017083587.1|DEUG
OG0009903	LOC108603132|XP_017847142.1|DBUS, LOC108608027|XP_017854692.1|DBUS	LOC108116202|XP_017083450.1|DEUG
OG0009904	LOC108604730|XP_017849801.1|DBUS	LOC108109223|XP_017073186.1|DEUG
OG0009905	LOC108603986|XP_017848704.1|DBUS	LOC108116826|XP_017084365.1|DEUG
OG0009907	LOC108602227|XP_017845762.1|DBUS	LOC108110187|XP_017074627.1|DEUG
OG0009909	LOC108604513|XP_017849506.1|DBUS	LOC108115807|XP_017082885.1|DEUG
OG0009910	LOC108601264|XP_017844653.1|DBUS	LOC108109433|XP_017073422.1|DEUG
OG0009911	LOC108595817|XP_017836597.1|DBUS	LOC108112434|XP_017077769.1|DEUG
OG0009912	LOC108607675|XP_017854120.2|DBUS	LOC108114817|XP_017081430.1|DEUG
OG0009913	LOC108594267|XP_017834886.2|DBUS	LOC108111174|XP_017076042.1|DEUG
OG0009925	LOC108603820|XP_017848438.1|DBUS	LOC108116447|XP_017083849.1|DEUG
OG0009926	LOC108606365|XP_017851903.1|DBUS	LOC108114498|XP_017081007.1|DEUG
OG0009930	LOC108605389|XP_017850547.1|DBUS	LOC108117513|XP_017085494.1|DEUG
