Orthogroup	DBUS.longest_only	DSUZ.longest_only
OG0007477	LOC108606588|XP_017852307.1|DBUS	LOC108005322|XP_016924026.1|DSUZ
OG0007478	LOC108598005|XP_017840113.1|DBUS	LOC108021187|XP_016945264.1|DSUZ
OG0007479	LOC108605574|XP_017850833.1|DBUS	LOC108016600|XP_036676309.1|DSUZ
OG0007481	LOC108599460|XP_017841784.2|DBUS	LOC108006806|XP_016925843.2|DSUZ
OG0007482	LOC108607546|XP_017853921.1|DBUS	LOC108005698|XP_016924517.1|DSUZ
OG0007483	LOC108595149|XP_017835804.1|DBUS	LOC108010021|XP_016930308.1|DSUZ
OG0007484	LOC108605587|XP_017850846.1|DBUS	LOC108005425|XP_016924192.1|DSUZ
OG0007485	LOC108605943|XP_017851252.1|DBUS	LOC108020466|XP_016944280.1|DSUZ
OG0007486	LOC117134961|XP_033150501.1|DBUS	LOC108014986|XP_016936696.1|DSUZ
OG0007487	LOC108607336|XP_017853508.1|DBUS	LOC108020429|XP_016944237.1|DSUZ
OG0007488	LOC108600775|XP_017844032.1|DBUS	LOC108005824|XP_016924646.1|DSUZ
OG0007489	LOC108604146|XP_017848945.1|DBUS	LOC108018450|XP_036672982.1|DSUZ
OG0007490	LOC108605297|XP_017850445.1|DBUS	LOC108019147|XP_016942385.1|DSUZ
OG0007491	LOC108607072|XP_017853180.1|DBUS	LOC108015204|XP_016937018.1|DSUZ
OG0007492	LOC108597430|XP_017839476.1|DBUS	LOC108018153|XP_016941109.1|DSUZ
OG0007493	LOC108605386|XP_017850545.1|DBUS	LOC108019203|XP_016942485.1|DSUZ
OG0007494	LOC108605997|XP_017851312.1|DBUS	LOC108005314|XP_016924019.1|DSUZ
OG0007495	LOC108606416|XP_017852001.1|DBUS, LOC108605064|XP_017850120.1|DBUS	LOC108011218|XP_016931800.1|DSUZ
OG0007496	LOC108600878|XP_017844183.1|DBUS	LOC108005563|XP_016924350.1|DSUZ
OG0007497	LOC108600495|XP_017843618.1|DBUS	LOC108013267|XP_016934517.1|DSUZ
OG0007498	LOC108600431|XP_017843492.2|DBUS	LOC108013224|XP_036670740.1|DSUZ
OG0007499	LOC108600323|XP_017843319.2|DBUS	LOC108006911|XP_016925996.2|DSUZ
OG0007500	LOC108598680|XP_017840892.1|DBUS	LOC108006913|XP_016925999.2|DSUZ
OG0007501	LOC108600933|XP_017844259.2|DBUS	LOC108007700|XP_016926927.1|DSUZ
OG0007502	LOC108595207|XP_017835884.1|DBUS	LOC108011575|XP_016932234.1|DSUZ
OG0007503	LOC108594308|XP_017834942.1|DBUS	LOC108021610|XP_016945895.1|DSUZ
OG0007504	LOC108600955|XP_017844291.1|DBUS	LOC108012569|XP_016933472.1|DSUZ
OG0007505	LOC108600737|XP_017843971.1|DBUS	LOC108013459|XP_016934826.1|DSUZ
OG0007506	LOC108598860|XP_017841107.1|DBUS	LOC108012477|XP_016933363.1|DSUZ
OG0007507	LOC108608031|XP_017854697.1|DBUS	LOC108021173|XP_016945244.1|DSUZ
OG0007508	LOC108608425|XP_017855281.1|DBUS	LOC108020916|XP_016944825.1|DSUZ
OG0007510	LOC108597302|XP_017839270.1|DBUS	LOC108018101|XP_016941004.1|DSUZ
OG0007511	LOC108607601|XP_017853994.2|DBUS	LOC108020925|XP_016944837.1|DSUZ
OG0007512	LOC108603932|XP_017848616.1|DBUS	LOC108015561|XP_036672614.1|DSUZ
OG0007513	LOC108598713|XP_017840935.1|DBUS	LOC108021006|XP_016944970.1|DSUZ
OG0007514	LOC108599852|XP_033149678.1|DBUS	LOC108013006|XP_016934082.1|DSUZ
OG0007515	LOC108600379|XP_017843412.1|DBUS	LOC108007709|XP_016926946.1|DSUZ
OG0007516	LOC108607458|XP_017853783.2|DBUS	LOC108015405|XP_016937318.1|DSUZ
OG0007517	LOC108599973|XP_017842731.1|DBUS	LOC108005822|XP_016924644.1|DSUZ
OG0007518	LOC108596588|XP_017838004.1|DBUS	LOC108009811|XP_016929977.1|DSUZ
OG0007519	LOC108597693|XP_017839858.1|DBUS	LOC108010060|XP_016930362.1|DSUZ
OG0007520	LOC108605654|XP_017850929.1|DBUS	LOC108005317|XP_016924020.1|DSUZ
OG0007521	LOC108605660|XP_017850935.1|DBUS	LOC108005478|XP_016924268.2|DSUZ
OG0007522	LOC108605909|XP_017851214.1|DBUS	LOC108015142|XP_016936901.1|DSUZ
OG0007523	LOC108597402|XP_033150926.1|DBUS	LOC108009971|XP_016930223.1|DSUZ
OG0007524	LOC108608517|XP_017855409.1|DBUS	LOC108021045|XP_016945037.1|DSUZ
OG0007525	LOC108608409|XP_017855256.1|DBUS	LOC108006149|XP_016925095.1|DSUZ
OG0007526	LOC108601645|XP_017845033.1|DBUS	LOC108018730|XP_036673296.1|DSUZ
OG0007527	LOC108601141|XP_017844557.1|DBUS	LOC108013422|XP_016934775.1|DSUZ
OG0007528	LOC108596237|XP_017837265.2|DBUS	LOC108019790|XP_016943274.1|DSUZ
OG0007529	LOC108595268|XP_017835970.1|DBUS	LOC108008704|XP_016928090.1|DSUZ
OG0007530	LOC117134677|XP_033149016.1|DBUS	LOC108006623|XP_016925637.2|DSUZ
OG0007531	LOC108595800|XP_017836580.1|DBUS	LOC108019651|XP_016943023.1|DSUZ
OG0007532	LOC108597769|XP_017839971.1|DBUS	LOC108010249|XP_016930592.1|DSUZ
OG0007533	LOC108600048|XP_017842882.1|DBUS	LOC108006909|XP_036670925.1|DSUZ
OG0007534	LOC108598838|XP_017841081.1|DBUS	LOC108012531|XP_016933433.1|DSUZ
OG0007535	LOC108599015|XP_017841283.2|DBUS	LOC108005531|XP_036672105.1|DSUZ
OG0007536	LOC108603539|XP_017847940.1|DBUS	LOC108006649|XP_036673483.1|DSUZ
OG0007537	LOC108600229|XP_033149772.1|DBUS	LOC108013063|XP_036672317.1|DSUZ
OG0007538	LOC108600432|XP_033149314.1|DBUS	LOC108013339|XP_016934634.1|DSUZ
OG0007539	LOC108595435|XP_033150825.1|DBUS	LOC108021122|XP_016945161.1|DSUZ
OG0007540	LOC108603235|XP_017847343.1|DBUS	LOC108010834|XP_016931290.2|DSUZ
OG0007541	LOC108595060|XP_017835694.1|DBUS	LOC108019600|XP_016942930.1|DSUZ
OG0007542	LOC108595081|XP_017835721.1|DBUS	LOC108009689|XP_016929725.1|DSUZ
OG0007543	LOC108607368|XP_017853572.1|DBUS	LOC108020380|XP_016944123.1|DSUZ
OG0007544	LOC108598429|XP_017840546.1|DBUS	LOC108014668|XP_036670688.1|DSUZ
OG0007545	LOC108597169|XP_017839076.1|DBUS	LOC108021552|XP_016945809.1|DSUZ
OG0007546	LOC108602221|XP_017845757.1|DBUS	LOC108014055|XP_016935561.2|DSUZ
OG0007547	LOC108596290|XP_017837368.1|DBUS	LOC108006183|XP_016925106.1|DSUZ
OG0007548	LOC108600580|XP_017843737.1|DBUS	LOC108013172|XP_016934356.1|DSUZ
OG0007549	LOC108599122|XP_017841399.1|DBUS	LOC108006892|XP_016925969.2|DSUZ
OG0007550	LOC108600628|XP_017843803.1|DBUS	LOC108013336|XP_016934627.1|DSUZ
OG0007551	LOC108595098|XP_017835738.2|DBUS	LOC108019565|XP_036670000.1|DSUZ
OG0007552	LOC108602428|XP_017846038.1|DBUS	LOC108008743|XP_016928133.1|DSUZ
OG0007553	LOC108608126|XP_017854845.1|DBUS	LOC108005009|XP_016923636.1|DSUZ
OG0007554	LOC108599182|XP_017841463.1|DBUS	LOC108013498|XP_016934870.1|DSUZ
OG0007555	LOC108596196|XP_017837199.1|DBUS	LOC108009321|XP_016929080.1|DSUZ
OG0007556	LOC108596589|XP_017838005.1|DBUS	LOC108010294|XP_016930655.1|DSUZ
OG0007557	LOC108597423|XP_017839465.1|DBUS	LOC108010045|XP_016930343.1|DSUZ
OG0007558	LOC108595101|XP_033148900.1|DBUS	LOC108010308|XP_016930681.1|DSUZ
OG0007559	LOC108602856|XP_017846624.1|DBUS	LOC108007871|XP_016927125.1|DSUZ
OG0007560	LOC108598319|XP_017840424.1|DBUS	LOC108013484|XP_016934856.1|DSUZ
OG0007561	LOC108601000|XP_033149497.1|DBUS	LOC108020750|XP_036672482.1|DSUZ, LOC118877351|XP_036671661.1|DSUZ
OG0007562	LOC108598578|XP_017840756.2|DBUS	LOC108014678|XP_036671160.1|DSUZ
OG0007563	LOC108601040|XP_017844415.1|DBUS	LOC108010516|XP_016930879.1|DSUZ
OG0007564	LOC108601143|XP_017844560.1|DBUS	LOC108006701|XP_016925730.1|DSUZ
OG0007565	LOC108604506|XP_017849494.1|DBUS	LOC108005015|XP_036673256.1|DSUZ
OG0007566	LOC108597565|XP_017839663.1|DBUS	LOC108010113|XP_016930426.1|DSUZ
OG0007567	LOC108604191|XP_017849031.1|DBUS	LOC108007216|XP_016926339.2|DSUZ
OG0007568	LOC108596593|XP_017838011.1|DBUS	LOC108019849|XP_016943376.1|DSUZ
OG0007569	LOC108597219|XP_017839149.1|DBUS	LOC108009851|XP_016930037.1|DSUZ
OG0007570	LOC108597567|XP_017839667.1|DBUS	LOC108019848|XP_016943373.1|DSUZ
OG0007571	LOC108596592|XP_017838010.1|DBUS	LOC108019908|XP_016943495.1|DSUZ
OG0007572	LOC108595330|XP_017836039.1|DBUS	LOC108015440|XP_016937362.1|DSUZ
OG0007573	LOC108595978|XP_017836754.1|DBUS	LOC108009374|XP_016929167.1|DSUZ
OG0007574	LOC108597172|XP_017839075.1|DBUS	LOC108009265|XP_016928958.1|DSUZ
OG0007575	LOC108597311|XP_017839285.1|DBUS	LOC108018142|XP_016941090.1|DSUZ
OG0007576	LOC108606750|XP_033150503.1|DBUS	LOC108004717|XP_016923222.1|DSUZ
OG0007577	LOC108605928|XP_017851237.1|DBUS	LOC108016668|XP_016938873.1|DSUZ
OG0007579	LOC108596219|XP_017837236.1|DBUS	LOC108019889|XP_016943456.1|DSUZ
OG0007580	LOC108598638|XP_017840832.2|DBUS	LOC108015705|XP_036671490.1|DSUZ
OG0007581	LOC108607839|XP_017854392.2|DBUS	LOC108021127|XP_016945173.1|DSUZ
OG0007582	LOC108601894|XP_017845357.1|DBUS	LOC108007936|XP_016927196.2|DSUZ
OG0007583	LOC108595657|XP_017836423.1|DBUS	LOC108010087|XP_016930395.1|DSUZ
OG0007584	LOC117134953|XP_033150467.1|DBUS	LOC108018863|XP_036675839.1|DSUZ
OG0007585	LOC108599452|XP_017841774.2|DBUS	LOC108014663|XP_016936314.2|DSUZ
OG0007586	LOC108607580|XP_017853965.1|DBUS	LOC108021446|XP_016945655.1|DSUZ
OG0007587	LOC108597394|XP_017839419.1|DBUS	LOC108009463|XP_016929328.1|DSUZ
OG0007588	LOC108607955|XP_017854572.2|DBUS	LOC108005714|XP_016924531.1|DSUZ
OG0007589	LOC108606743|XP_017852630.1|DBUS	LOC108019185|XP_016942445.1|DSUZ
OG0007590	LOC108600425|XP_017843481.1|DBUS	LOC108013132|XP_016934300.1|DSUZ
OG0007591	LOC108596702|XP_017838214.2|DBUS	LOC108009149|XP_016928741.1|DSUZ
OG0007592	LOC108595385|XP_017836099.1|DBUS	LOC108009547|XP_016929478.1|DSUZ
OG0007593	LOC108605511|XP_017850750.1|DBUS	LOC108011166|XP_016931743.1|DSUZ
OG0007594	LOC108595201|XP_017835878.1|DBUS	LOC108008386|XP_016927720.1|DSUZ
OG0007595	LOC108595421|XP_017836138.1|DBUS	LOC108008462|XP_016927805.1|DSUZ
OG0007596	LOC108599150|XP_017841427.1|DBUS	LOC108012609|XP_016933517.1|DSUZ
OG0007597	LOC108599675|XP_017842154.2|DBUS	LOC108015538|XP_016937505.1|DSUZ
OG0007598	LOC108597151|XP_017839039.1|DBUS	LOC108018135|XP_016941079.1|DSUZ
OG0007599	LOC108598876|XP_017841125.1|DBUS	LOC108005564|XP_016924352.1|DSUZ
OG0007600	LOC108600538|XP_017843679.1|DBUS	LOC108016315|XP_016938440.1|DSUZ, LOC118877516|XP_036672445.1|DSUZ
OG0007601	LOC108599072|XP_017841344.1|DBUS	LOC108019358|XP_016942669.2|DSUZ
OG0007602	LOC108599258|XP_017841543.1|DBUS	LOC108017614|XP_036670550.1|DSUZ
OG0007603	LOC108601035|XP_017844403.1|DBUS	LOC108017638|XP_016940238.2|DSUZ
OG0007604	LOC108600960|XP_017844303.1|DBUS	LOC108013120|XP_016934280.1|DSUZ
OG0007605	LOC108599826|XP_017842419.1|DBUS	LOC108007430|XP_036671841.1|DSUZ
OG0007606	LOC108599829|XP_017842425.1|DBUS	LOC108015410|XP_036670426.1|DSUZ
OG0007607	LOC108604292|XP_017849193.1|DBUS	LOC108020314|XP_036675698.1|DSUZ
OG0007608	LOC108599952|XP_017842692.1|DBUS	LOC108012840|XP_016933796.1|DSUZ
OG0007609	LOC108606694|XP_017852550.1|DBUS	LOC108006548|XP_016925568.1|DSUZ
OG0007610	LOC108595127|XP_017839954.1|DBUS	LOC108008535|XP_016927894.1|DSUZ
OG0007611	LOC108607377|XP_017853588.1|DBUS	LOC108020353|XP_036674584.1|DSUZ
OG0007612	LOC108597332|XP_017839316.2|DBUS	LOC108009669|XP_016929688.1|DSUZ
OG0007613	LOC108597718|XP_017839898.1|DBUS	LOC108008291|XP_016927591.2|DSUZ
OG0007614	LOC108600767|XP_017844017.1|DBUS	LOC108007098|XP_036671088.1|DSUZ
OG0007615	LOC108600114|XP_017842975.1|DBUS	LOC108013068|XP_016934175.1|DSUZ
OG0007616	LOC108601984|XP_017845468.1|DBUS	LOC108007207|XP_036674142.1|DSUZ
OG0007617	LOC108600867|XP_017844166.1|DBUS	LOC108013766|XP_036671113.1|DSUZ
OG0007618	LOC108600351|XP_017843364.1|DBUS	LOC108012769|XP_016933690.1|DSUZ
OG0007619	LOC108600320|XP_017843311.1|DBUS	LOC108013000|XP_016934071.1|DSUZ
OG0007620	LOC108598378|XP_033149459.1|DBUS	LOC108012901|XP_016933898.1|DSUZ
OG0007621	LOC108596988|XP_017838742.1|DBUS	LOC108008347|XP_016927665.1|DSUZ
OG0007622	LOC108599620|XP_017842068.2|DBUS	LOC108010479|XP_036672297.1|DSUZ
OG0007623	LOC108599795|XP_017842348.2|DBUS	LOC108006216|XP_036671540.1|DSUZ
OG0007624	LOC108599234|XP_017841521.2|DBUS	LOC108012588|XP_016933495.1|DSUZ
OG0007625	LOC108600339|XP_017843345.2|DBUS	LOC108015895|XP_036672063.1|DSUZ
OG0007626	LOC108600163|XP_017843053.1|DBUS	LOC108013585|XP_016935002.1|DSUZ
OG0007627	LOC108600161|XP_017843052.1|DBUS	LOC108013223|XP_016934439.1|DSUZ
OG0007628	LOC108607349|XP_017853523.1|DBUS	LOC108020347|XP_016944003.1|DSUZ
OG0007629	LOC108599965|XP_017842707.2|DBUS	LOC108012352|XP_016933193.1|DSUZ
OG0007630	LOC108601487|XP_017844874.1|DBUS	LOC108010742|XP_036672765.1|DSUZ
OG0007631	LOC108603635|XP_017848084.1|DBUS	LOC108013870|XP_036673203.1|DSUZ
OG0007632	LOC108598832|XP_017841074.1|DBUS	LOC108013125|XP_016934291.1|DSUZ
OG0007633	LOC108607796|XP_017854325.1|DBUS	LOC108013895|XP_016935391.1|DSUZ
OG0007634	LOC108601865|XP_017845312.1|DBUS	LOC108015485|XP_016937406.1|DSUZ
OG0007635	LOC108608459|XP_017855332.2|DBUS	LOC108021001|XP_016944958.1|DSUZ
OG0007636	LOC108600224|XP_017843136.1|DBUS	LOC108020743|XP_016944608.1|DSUZ
OG0007637	LOC108600815|XP_017844093.2|DBUS	LOC108011693|XP_036677411.1|DSUZ
OG0007638	LOC108594760|XP_033149183.1|DBUS	LOC108016758|XP_036676332.1|DSUZ
OG0007639	LOC108606216|XP_017851596.1|DBUS	LOC108015006|XP_016936723.1|DSUZ
OG0007640	LOC108596412|XP_017837609.1|DBUS	LOC108009282|XP_016929001.1|DSUZ
OG0007641	LOC108602423|XP_017846027.1|DBUS, LOC108602472|XP_017846085.1|DBUS, LOC108603380|XP_017847639.1|DBUS	LOC108018538|XP_016941581.1|DSUZ
OG0007642	LOC108596691|XP_017838200.1|DBUS	LOC108009478|XP_016929348.1|DSUZ
OG0007643	LOC108603260|XP_017847400.1|DBUS	LOC108014549|XP_036673359.1|DSUZ
OG0007644	LOC108604311|XP_017849222.1|DBUS	LOC108010857|XP_036675651.1|DSUZ
OG0007645	LOC108602506|XP_017846122.1|DBUS	LOC108007016|XP_016926111.1|DSUZ
OG0007646	LOC108603859|XP_017848546.1|DBUS, LOC108600499|XP_017843626.2|DBUS	LOC108010073|XP_016930379.1|DSUZ
OG0007647	LOC108607916|XP_033150899.1|DBUS	LOC108016282|XP_016938407.1|DSUZ
OG0007648	LOC108597654|XP_017839798.1|DBUS	LOC108019566|XP_036669967.1|DSUZ
OG0007649	LOC108600887|XP_017844196.2|DBUS	LOC108013476|XP_016934848.1|DSUZ
OG0007650	LOC108595870|XP_017836651.1|DBUS	LOC108008109|XP_016927387.1|DSUZ
OG0007651	LOC108607202|XP_017853354.1|DBUS	LOC108005174|XP_016923839.1|DSUZ
OG0007652	LOC108596041|XP_017836911.1|DBUS	LOC108019809|XP_016943307.1|DSUZ
OG0007653	LOC108598200|XP_033149624.1|DBUS	LOC108013409|XP_036670765.1|DSUZ
OG0007654	LOC108600054|XP_017842890.1|DBUS	LOC108012700|XP_016933617.1|DSUZ
OG0007655	LOC108594655|XP_033148966.1|DBUS, LOC108598866|XP_017841113.2|DBUS	LOC108017878|XP_016940530.1|DSUZ
OG0007658	LOC108596599|XP_017838017.1|DBUS	LOC118876755|XP_036669736.1|DSUZ
OG0007659	LOC108595960|XP_017836736.1|DBUS, LOC108597755|XP_017839953.1|DBUS	LOC108008631|XP_016928001.1|DSUZ
OG0007660	LOC108601483|XP_017844870.1|DBUS, LOC108602495|XP_017846111.1|DBUS	LOC108006058|XP_036674198.1|DSUZ
OG0007664	LOC108602241|XP_017845779.1|DBUS	LOC108015938|XP_036674301.1|DSUZ
OG0007665	LOC108605032|XP_033150285.1|DBUS	LOC108019170|XP_016942419.1|DSUZ
OG0007666	LOC108607128|XP_017853255.1|DBUS	LOC108019178|XP_016942434.1|DSUZ
OG0007667	LOC108606394|XP_017851961.1|DBUS	LOC108005088|XP_016923749.1|DSUZ
OG0007669	LOC108606382|XP_017851932.1|DBUS	LOC108020475|XP_016944290.1|DSUZ
OG0007670	LOC108606381|XP_033150463.1|DBUS	LOC108020474|XP_016944287.1|DSUZ
OG0007671	LOC108605284|XP_017850421.1|DBUS	LOC108015403|XP_016937312.1|DSUZ
OG0007672	LOC108607101|XP_017853216.1|DBUS	LOC108016579|XP_016938750.1|DSUZ
OG0007673	LOC108602162|XP_017845684.1|DBUS	LOC108016114|XP_036675576.1|DSUZ
OG0007674	LOC108606532|XP_017852195.1|DBUS	LOC108013672|XP_036676376.1|DSUZ
OG0007675	LOC108606811|XP_017852773.1|DBUS	LOC108013719|XP_016935148.1|DSUZ
OG0007676	LOC108606353|XP_017851890.1|DBUS	LOC108010445|XP_016930795.1|DSUZ
OG0007677	LOC108606574|XP_017852283.1|DBUS	LOC108016621|XP_016938805.1|DSUZ
OG0007678	LOC108604927|XP_017849986.1|DBUS	LOC108006286|XP_016925233.1|DSUZ
OG0007679	LOC108605547|XP_017850794.1|DBUS	LOC108006334|XP_016925332.1|DSUZ
OG0007680	LOC108608427|XP_017855284.1|DBUS	LOC108021230|XP_016945325.1|DSUZ
OG0007681	LOC108602973|XP_033149925.1|DBUS	LOC108005050|XP_036673270.1|DSUZ, LOC118877574|XP_036672715.1|DSUZ
OG0007682	LOC108606387|XP_033150298.1|DBUS	LOC108018976|XP_016942068.1|DSUZ
OG0007683	LOC108606214|XP_017851593.1|DBUS	LOC108015336|XP_016937229.1|DSUZ
OG0007684	LOC108605945|XP_017851255.1|DBUS	LOC108013683|XP_016935091.1|DSUZ
OG0007685	LOC108606538|XP_017852215.1|DBUS	LOC108019094|XP_036676159.1|DSUZ
OG0007686	LOC108606554|XP_017852244.1|DBUS	LOC108006343|XP_016925346.2|DSUZ
OG0007687	LOC108606894|XP_017852910.1|DBUS	LOC108016926|XP_016939341.1|DSUZ
OG0007688	LOC108604059|XP_017848811.1|DBUS	LOC108015772|XP_016937804.2|DSUZ
OG0007689	LOC108607270|XP_017853452.1|DBUS	LOC108015432|XP_016937356.1|DSUZ
OG0007690	LOC108606307|XP_017851789.1|DBUS	LOC108006540|XP_016925554.2|DSUZ
OG0007691	LOC108602770|XP_017846431.1|DBUS	LOC108014826|XP_036673527.1|DSUZ
OG0007692	LOC108606461|XP_017852067.1|DBUS	LOC108013740|XP_016935180.1|DSUZ
OG0007693	LOC108606300|XP_017851776.1|DBUS	LOC108015406|XP_016937319.1|DSUZ
OG0007694	LOC108598930|XP_017841184.1|DBUS	LOC108019353|XP_016942662.2|DSUZ
OG0007695	LOC108606846|XP_017852831.1|DBUS	LOC108004768|XP_016923301.1|DSUZ
OG0007696	LOC108598744|XP_017840967.1|DBUS	LOC118877400|XP_036671957.1|DSUZ
OG0007697	LOC108600281|XP_017843238.1|DBUS	LOC108020196|XP_036670732.1|DSUZ
OG0007698	LOC108606660|XP_033150472.1|DBUS	LOC108005450|XP_016924229.1|DSUZ
OG0007699	LOC108605848|XP_017851145.1|DBUS	LOC108004776|XP_016923314.1|DSUZ
OG0007700	LOC108606885|XP_017852899.1|DBUS	LOC108016915|XP_016939325.1|DSUZ
OG0007701	LOC108605058|XP_017850115.1|DBUS	LOC108011160|XP_016931737.1|DSUZ
OG0007702	LOC108605256|XP_017850368.1|DBUS	LOC108015419|XP_016937338.1|DSUZ
OG0007703	LOC108605211|XP_017850307.1|DBUS	LOC108016989|XP_016939426.1|DSUZ
OG0007704	LOC108601908|XP_017845374.1|DBUS	LOC108014084|XP_016935593.2|DSUZ
OG0007705	LOC108606447|XP_017852050.1|DBUS	LOC108004849|XP_016923420.1|DSUZ
OG0007706	LOC108605714|XP_017850997.1|DBUS	LOC108010471|XP_016930835.1|DSUZ
OG0007707	LOC108606377|XP_033150294.1|DBUS	LOC108006301|XP_016925266.1|DSUZ
OG0007708	LOC108606599|XP_017852344.1|DBUS	LOC108005381|XP_036677090.1|DSUZ
OG0007709	LOC108605510|XP_017850749.1|DBUS	LOC108005459|XP_016924244.1|DSUZ
OG0007710	LOC108607052|XP_017853153.1|DBUS	LOC108006342|XP_036676514.1|DSUZ
OG0007711	LOC108606712|XP_017852579.1|DBUS	LOC108005383|XP_016924133.1|DSUZ
OG0007712	LOC108605616|XP_033150348.1|DBUS	LOC108005112|XP_036677076.1|DSUZ
OG0007713	LOC108606195|XP_033150364.1|DBUS	LOC108004635|XP_036676913.1|DSUZ
OG0007714	LOC108604912|XP_017849971.1|DBUS	LOC108015169|XP_016936935.1|DSUZ
OG0007715	LOC108606612|XP_017852371.1|DBUS	LOC108006534|XP_016925548.1|DSUZ
OG0007716	LOC108606476|XP_017852092.1|DBUS	LOC108019114|XP_016942327.1|DSUZ
OG0007717	LOC108603828|XP_017848451.1|DBUS	LOC108007464|XP_036675350.1|DSUZ
OG0007718	LOC108607074|XP_017853182.1|DBUS	LOC108011209|XP_016931789.1|DSUZ
OG0007719	LOC108607006|XP_017853074.2|DBUS	LOC108015182|XP_016936966.1|DSUZ
OG0007720	LOC108605363|XP_017850521.1|DBUS	LOC108015292|XP_016937155.2|DSUZ
OG0007721	LOC108606786|XP_017852709.1|DBUS	LOC108015320|XP_016937201.1|DSUZ
OG0007722	LOC108604958|XP_017850017.1|DBUS	LOC108015110|XP_016936843.1|DSUZ
OG0007723	LOC108606063|XP_017851399.1|DBUS	LOC108015102|XP_036676443.1|DSUZ
OG0007724	LOC108594519|XP_017835212.2|DBUS	LOC108020284|XP_016943904.1|DSUZ
OG0007725	LOC108606217|XP_017851597.1|DBUS	LOC108004758|XP_016923284.1|DSUZ
OG0007726	LOC108605057|XP_017850114.1|DBUS	LOC108005212|XP_016923890.1|DSUZ
OG0007727	LOC108607180|XP_017853324.1|DBUS	LOC108005401|XP_016924153.1|DSUZ
OG0007728	LOC108606423|XP_017852016.1|DBUS	LOC108011135|XP_016931699.1|DSUZ
OG0007729	LOC108605625|XP_017850897.1|DBUS	LOC108005157|XP_016923821.1|DSUZ
OG0007730	LOC108607193|XP_033150362.1|DBUS	LOC108011114|XP_016931674.2|DSUZ
OG0007731	LOC108600526|XP_017843660.1|DBUS	LOC108012518|XP_016933417.1|DSUZ
OG0007732	LOC108605583|XP_017850843.1|DBUS	LOC108015407|XP_016937320.1|DSUZ
OG0007733	LOC108606715|XP_017852581.1|DBUS	LOC108005485|XP_016924278.1|DSUZ
OG0007734	LOC108605542|XP_017850783.1|DBUS	LOC108005239|XP_016923922.1|DSUZ
OG0007735	LOC108606969|XP_017853021.1|DBUS	LOC108021827|XP_016946120.1|DSUZ
OG0007736	LOC108606289|XP_017851763.1|DBUS	LOC108016929|XP_016939346.1|DSUZ
OG0007737	LOC108604635|XP_017849673.1|DBUS	LOC108017076|XP_036674275.1|DSUZ
OG0007738	LOC108604178|XP_017849005.1|DBUS	LOC108011033|XP_036673966.1|DSUZ
OG0007739	LOC108606494|XP_017852139.1|DBUS	LOC108019210|XP_016942495.1|DSUZ
OG0007740	LOC108605300|XP_017850453.1|DBUS	LOC108015388|XP_016937297.1|DSUZ
OG0007741	LOC108606254|XP_017851692.1|DBUS	LOC108005305|XP_016924003.1|DSUZ
OG0007742	LOC108606672|XP_017852494.1|DBUS	LOC108006314|XP_016925304.1|DSUZ
OG0007743	LOC108602816|XP_017846536.1|DBUS	LOC108019461|XP_036674435.1|DSUZ
OG0007744	LOC108599482|XP_017841818.1|DBUS	LOC108014093|XP_016935605.1|DSUZ
OG0007745	LOC108603286|XP_017847443.1|DBUS	LOC108020305|XP_036677898.1|DSUZ
OG0007746	LOC108601704|XP_017845106.1|DBUS	LOC108006114|XP_016925051.2|DSUZ
OG0007747	LOC108606428|XP_017852025.1|DBUS	LOC108004671|XP_016923143.1|DSUZ
OG0007748	LOC108605380|XP_033150260.1|DBUS	LOC108015071|XP_016936799.1|DSUZ
OG0007749	LOC108605210|XP_017850304.1|DBUS	LOC108016826|XP_016939132.1|DSUZ
OG0007750	LOC108603547|XP_017847952.1|DBUS	LOC108012157|XP_016932937.2|DSUZ
OG0007751	LOC108594328|XP_017834967.1|DBUS	LOC108021301|XP_016945442.1|DSUZ
OG0007753	LOC108606638|XP_017852423.1|DBUS	LOC108015243|XP_016937078.1|DSUZ
OG0007754	LOC108605493|XP_017850727.1|DBUS	LOC108016608|XP_016938787.1|DSUZ
OG0007755	LOC108605958|XP_017851267.1|DBUS	LOC108016558|XP_036676428.1|DSUZ
OG0007756	LOC108605407|XP_033150392.1|DBUS	LOC108016980|XP_016939413.1|DSUZ
OG0007757	LOC108606550|XP_017852239.1|DBUS	LOC108015377|XP_016937285.1|DSUZ
OG0007758	LOC108606016|XP_017851335.1|DBUS	LOC108021361|XP_016945538.1|DSUZ
OG0007759	LOC108601730|XP_017845140.1|DBUS	LOC108017223|XP_016939709.2|DSUZ
OG0007760	LOC108605948|XP_017851258.1|DBUS	LOC108018965|XP_016942056.1|DSUZ
OG0007761	LOC108605451|XP_033150282.1|DBUS	LOC108015229|XP_016937062.1|DSUZ
OG0007762	LOC108605450|XP_017850622.1|DBUS	LOC108014947|XP_036676749.1|DSUZ
OG0007763	LOC108603577|XP_017848416.2|DBUS	LOC108021293|XP_016945431.1|DSUZ
OG0007764	LOC108606950|XP_033150153.1|DBUS	LOC108004677|XP_016923153.1|DSUZ
OG0007765	LOC108607049|XP_017853146.1|DBUS	LOC108004745|XP_016923267.1|DSUZ
OG0007766	LOC108603203|XP_017847274.1|DBUS	LOC108018310|XP_036674745.1|DSUZ
