Orthogroup	DBUS.longest_only	DHYD.longest_only
OG0009498	LOC108600843|XP_017844130.1|DBUS	LOC111605720|XP_023180176.2|DHYD
OG0009499	LOC108600954|XP_017844290.1|DBUS	LOC111605716|XP_023180169.2|DHYD
OG0009500	LOC108599105|XP_017841385.2|DBUS	LOC111605700|XP_023180143.2|DHYD
OG0009501	LOC108599075|XP_017841352.1|DBUS	LOC111595064|XP_023164388.2|DHYD
OG0009502	LOC108602038|XP_017845535.1|DBUS	LOC111602972|XP_030078705.1|DHYD
OG0009503	LOC108599801|XP_017842408.2|DBUS	LOC111602256|XP_023175017.2|DHYD
OG0009504	LOC108601808|XP_017845233.1|DBUS	LOC111602620|XP_023175550.2|DHYD
OG0009505	LOC108606189|XP_017851574.1|DBUS	LOC111601420|XP_023173767.1|DHYD
OG0009506	LOC108598593|XP_017840775.2|DBUS	LOC111592746|XP_023160911.2|DHYD
OG0009507	LOC108598662|XP_017840862.1|DBUS	LOC111598772|XP_023169956.2|DHYD
OG0009508	LOC108600904|XP_017844220.2|DBUS	LOC111601379|XP_023173685.1|DHYD
OG0009509	LOC108597780|XP_017839985.1|DBUS	LOC111594120|XP_023163048.2|DHYD
OG0009510	LOC108606479|XP_017852104.1|DBUS	LOC111598191|XP_023169085.1|DHYD
OG0009511	LOC108606667|XP_017852486.1|DBUS	LOC111595998|XP_023165810.1|DHYD
OG0009512	LOC108607211|XP_017853368.1|DBUS	LOC111605226|XP_023179425.2|DHYD
OG0009513	LOC108605772|XP_017851065.2|DBUS	LOC111603136|XP_023176379.2|DHYD
OG0009514	LOC108606075|XP_017851410.1|DBUS	LOC111602854|XP_023175937.1|DHYD
OG0009515	LOC108601154|XP_017844573.2|DBUS	LOC111595777|XP_023165429.2|DHYD
OG0009517	LOC108607721|XP_017854231.1|DBUS	LOC111601817|XP_023174409.2|DHYD
OG0009518	LOC108598076|XP_017840179.1|DBUS, LOC108599288|XP_017841573.1|DBUS	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD
OG0009519	LOC108597910|XP_017840017.1|DBUS	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD
OG0009521	LOC108600781|XP_017844039.1|DBUS	LOC111592794|XP_030079603.1|DHYD
OG0009522	LOC108595453|XP_017836181.1|DBUS	LOC111601239|XP_023173505.2|DHYD
OG0009523	LOC108596904|XP_017838582.1|DBUS	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD
OG0009524	LOC108597265|XP_017839212.1|DBUS	LOC111600722|XP_023172763.1|DHYD
OG0009525	LOC108596878|XP_017838544.1|DBUS, LOC108596874|XP_017838541.1|DBUS	LOC111605254|XP_023179459.2|DHYD
OG0009526	LOC108594770|XP_017835398.1|DBUS	LOC111605252|XP_030081071.1|DHYD
OG0009527	LOC108595572|XP_017836321.2|DBUS	LOC111597677|XP_023168271.2|DHYD
OG0009528	LOC108597492|XP_017839561.1|DBUS, LOC108597493|XP_017839562.1|DBUS	LOC111603812|XP_023177336.2|DHYD
OG0009529	LOC108596302|XP_017837386.1|DBUS	LOC111600581|XP_030082033.1|DHYD
OG0009530	LOC108594703|XP_017835333.1|DBUS	LOC111595427|XP_023164918.2|DHYD
OG0009531	LOC108597668|XP_017839827.1|DBUS	LOC111592241|XP_023160093.1|DHYD
OG0009532	LOC108594721|XP_017835348.1|DBUS	LOC111597132|XP_023167460.2|DHYD
OG0009533	LOC108595269|XP_017835971.1|DBUS	LOC111593102|XP_023161473.2|DHYD
OG0009534	LOC108595578|XP_017836328.1|DBUS	LOC111593708|XP_023162443.1|DHYD
OG0009535	LOC108594745|XP_017835371.1|DBUS	LOC111594871|XP_023164121.2|DHYD
OG0009537	LOC108604464|XP_017849435.1|DBUS	LOC111601787|XP_023174322.2|DHYD
OG0009538	LOC108603998|XP_017848721.1|DBUS	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD
OG0009539	LOC108602431|XP_017846039.1|DBUS	LOC111596432|XP_023166414.2|DHYD
OG0009540	LOC108602820|XP_017846540.1|DBUS	LOC111599421|XP_023170840.2|DHYD
OG0009542	LOC108604831|XP_017849934.1|DBUS	LOC111601975|XP_023174621.1|DHYD
OG0009543	LOC108601559|XP_017844946.1|DBUS	LOC111604237|XP_023177983.2|DHYD
OG0009545	LOC108606095|XP_017851429.1|DBUS	LOC111598437|XP_023169446.1|DHYD
OG0009557	LOC108604796|XP_017849886.1|DBUS	LOC115483698|XP_030081617.1|DHYD
OG0009560	LOC108605694|XP_017850975.1|DBUS	LOC111594986|XP_023164253.2|DHYD
OG0009562	LOC108607430|XP_017842793.1|DBUS	LOC111594690|XP_023163877.2|DHYD
OG0009563	LOC108598154|XP_017840260.2|DBUS	LOC111597291|XP_023167674.2|DHYD
OG0009564	LOC108606808|XP_017852766.1|DBUS	LOC111592711|XP_023160866.2|DHYD
OG0009565	LOC108599366|XP_017841660.2|DBUS	LOC111592758|XP_023160926.2|DHYD
OG0009567	LOC108601221|XP_017844608.1|DBUS	LOC111602677|XP_023175664.1|DHYD
OG0009569	LOC108605944|XP_017851253.1|DBUS	LOC111595962|XP_023165704.1|DHYD
OG0009570	LOC108603571|XP_017847977.1|DBUS	LOC111602081|XP_023174782.1|DHYD
OG0009571	LOC108601782|XP_017845198.1|DBUS	LOC111604208|XP_023177937.2|DHYD
OG0009572	LOC108605868|XP_017851170.1|DBUS	LOC111598826|XP_023170026.2|DHYD
OG0009573	LOC108605563|XP_017850819.1|DBUS	LOC111596474|XP_023166495.2|DHYD
OG0009574	LOC108607071|XP_017853178.1|DBUS	LOC111593986|XP_023162843.2|DHYD
OG0009575	LOC108594773|XP_017835401.1|DBUS	LOC111605219|XP_023179410.2|DHYD
OG0009576	LOC108603897|XP_017848561.1|DBUS	LOC111594573|XP_023163699.2|DHYD
OG0009577	LOC108603544|XP_017847949.1|DBUS	LOC111596365|XP_023166330.2|DHYD
OG0009578	LOC108604365|XP_017849298.1|DBUS	LOC111594112|XP_023163038.2|DHYD
OG0009579	LOC108606680|XP_017852515.1|DBUS	LOC111600194|XP_023171975.2|DHYD
OG0009581	LOC108595132|XP_017835786.2|DBUS	LOC111594144|XP_023163081.2|DHYD
OG0009582	LOC108599571|XP_017841976.2|DBUS	LOC115482727|XP_023161609.2|DHYD
OG0009583	LOC108606169|XP_017851510.1|DBUS	LOC111600197|XP_023171980.2|DHYD
OG0009584	LOC108606013|XP_017851327.1|DBUS	LOC111598855|XP_023170058.2|DHYD
OG0009585	LOC108603815|XP_017848424.1|DBUS	LOC111600851|XP_023172927.2|DHYD
OG0009586	LOC108599365|XP_017841658.2|DBUS	LOC111603702|XP_023177170.2|DHYD
OG0009588	LOC108602469|XP_017846081.1|DBUS	LOC111601339|XP_023173636.2|DHYD
OG0009589	LOC108599523|XP_017841886.1|DBUS	LOC111602888|XP_023175991.2|DHYD
OG0009590	LOC108601011|XP_017844372.1|DBUS	LOC111597381|XP_030081488.1|DHYD
OG0009591	LOC108604109|XP_017848880.1|DBUS	LOC111604835|XP_023178832.2|DHYD
OG0009592	LOC108603229|XP_017847333.1|DBUS	LOC111604219|XP_023177956.1|DHYD
OG0009593	LOC108602013|XP_017845505.1|DBUS	LOC111604265|XP_023178030.2|DHYD
OG0009594	LOC108602848|XP_017846607.1|DBUS	LOC111604802|XP_023178790.2|DHYD
OG0009595	LOC108602559|XP_017846183.1|DBUS	LOC111603456|XP_023176812.2|DHYD
OG0009596	LOC108602060|XP_017845568.1|DBUS	LOC111602712|XP_023175720.2|DHYD
OG0009597	LOC108602443|XP_017846054.1|DBUS	LOC111602757|XP_023175779.2|DHYD
OG0009598	LOC108603993|XP_017848712.1|DBUS	LOC111602711|XP_023175717.1|DHYD
OG0009600	LOC108601222|XP_033150107.1|DBUS	LOC111604630|XP_023178529.2|DHYD
OG0009601	LOC108601531|XP_017844920.1|DBUS	LOC111593362|XP_023161843.2|DHYD
OG0009602	LOC108607103|XP_017853219.1|DBUS	LOC111604245|XP_023177998.1|DHYD
OG0009603	LOC108603089|XP_017847068.1|DBUS	LOC111603650|XP_023177097.1|DHYD
OG0009604	LOC108606324|XP_017851831.1|DBUS	LOC111596722|XP_023166819.1|DHYD
OG0009605	LOC108602565|XP_017846187.1|DBUS	LOC111595168|XP_023164517.2|DHYD
OG0009606	LOC108602254|XP_017845797.1|DBUS	LOC111595164|XP_023164512.1|DHYD
OG0009607	LOC108602446|XP_017846057.1|DBUS	LOC111595171|XP_023164519.2|DHYD
OG0009608	LOC108601525|XP_017844913.1|DBUS	LOC111593379|XP_023161866.2|DHYD
OG0009609	LOC108603871|XP_017848531.1|DBUS	LOC111602994|XP_023176159.2|DHYD
OG0009610	LOC108604286|XP_017849185.1|DBUS	LOC111597892|XP_023168595.2|DHYD
OG0009611	LOC108601489|XP_017844875.1|DBUS	LOC111596213|XP_023166095.2|DHYD
OG0009612	LOC108601404|XP_017844792.1|DBUS	LOC111596450|XP_023166444.2|DHYD
OG0009613	LOC108594742|XP_017835373.1|DBUS	LOC111601167|XP_023173413.2|DHYD
OG0009614	LOC108602650|XP_017846285.1|DBUS	LOC111593261|XP_023161696.1|DHYD
OG0009615	LOC108602540|XP_017846162.1|DBUS	LOC111603280|XP_030079667.1|DHYD
OG0009616	LOC108604106|XP_017848876.1|DBUS	LOC111597767|XP_023168393.2|DHYD
OG0009617	LOC108603022|XP_017846911.1|DBUS	LOC111592945|XP_023161183.2|DHYD
OG0009619	LOC108603910|XP_017848583.1|DBUS	LOC111603627|XP_023177063.2|DHYD
OG0009620	LOC108604161|XP_017848980.1|DBUS	LOC111596251|XP_023166152.2|DHYD
OG0009621	LOC108602496|XP_017846112.1|DBUS	LOC111596254|XP_023166157.2|DHYD
OG0009622	LOC108602557|XP_017846181.1|DBUS	LOC111604240|XP_023177991.1|DHYD
OG0009624	LOC108604815|XP_017849912.1|DBUS	LOC111601515|XP_023173889.2|DHYD
OG0009625	LOC108602140|XP_017845659.1|DBUS	LOC111592466|XP_023160435.2|DHYD
OG0009626	LOC108601352|XP_017844741.1|DBUS	LOC111600068|XP_023171770.2|DHYD
OG0009627	LOC108601351|XP_017844738.1|DBUS	LOC111599864|XP_023171453.2|DHYD
OG0009628	LOC108602910|XP_017846711.1|DBUS	LOC111599961|XP_023171624.2|DHYD
OG0009629	LOC108601425|XP_017844813.1|DBUS	LOC111594608|XP_023163752.2|DHYD
OG0009630	LOC108604095|XP_017848865.1|DBUS	LOC111594500|XP_023163579.2|DHYD
OG0009631	LOC108601675|XP_017845070.1|DBUS	LOC111594457|XP_023163521.2|DHYD
OG0009632	LOC108605118|XP_017850170.1|DBUS	LOC111600211|XP_023172000.2|DHYD
OG0009633	LOC108595665|XP_017836434.1|DBUS	LOC111600591|XP_023172551.1|DHYD
OG0009634	LOC108604135|XP_017848933.1|DBUS	LOC111597909|XP_023168617.2|DHYD
OG0009635	LOC108604065|XP_017848818.1|DBUS	LOC111593257|XP_023161689.2|DHYD
OG0009636	LOC108600065|XP_017842905.1|DBUS	LOC111605708|XP_023180162.2|DHYD
OG0009637	LOC108604659|XP_017849698.1|DBUS	LOC111594525|XP_023163623.2|DHYD
OG0009638	LOC108602671|XP_017846305.1|DBUS	LOC111598088|XP_023168905.1|DHYD
OG0009639	LOC108602554|XP_017846177.1|DBUS	LOC111595461|XP_023164975.2|DHYD
OG0009640	LOC108602338|XP_017845915.1|DBUS	LOC111595630|XP_023165211.2|DHYD
OG0009641	LOC108602546|XP_017846167.1|DBUS	LOC111597869|XP_023168562.1|DHYD
OG0009642	LOC108602663|XP_017846298.1|DBUS	LOC111597879|XP_023168572.2|DHYD
OG0009643	LOC108602669|XP_017846303.1|DBUS	LOC111598903|XP_023170144.2|DHYD
OG0009644	LOC108602191|XP_017845728.1|DBUS	LOC111601437|XP_023173781.2|DHYD
OG0009645	LOC108602748|XP_017846395.1|DBUS	LOC111601517|XP_023173891.1|DHYD
OG0009646	LOC108601576|XP_033149786.1|DBUS	LOC111592489|XP_023160477.2|DHYD
OG0009647	LOC108602169|XP_017845691.1|DBUS	LOC111592474|XP_023160459.1|DHYD
OG0009648	LOC108603444|XP_017847760.1|DBUS	LOC111594418|XP_023163473.1|DHYD
OG0009649	LOC108606570|XP_017852279.1|DBUS	LOC111598571|XP_023169643.2|DHYD
OG0009650	LOC108607870|XP_017854451.2|DBUS	LOC111594187|XP_023163139.2|DHYD
OG0009651	LOC108607366|XP_017853573.1|DBUS	LOC111603781|XP_023177291.2|DHYD
OG0009652	LOC108608017|XP_017854680.1|DBUS	LOC115483196|XP_030080255.1|DHYD, LOC111600862|XP_030079013.1|DHYD
OG0009653	LOC108608204|XP_017854966.1|DBUS	LOC111601953|XP_023174589.1|DHYD
OG0009654	LOC108608203|XP_017854965.1|DBUS	LOC111601070|XP_023173267.1|DHYD
OG0009655	LOC108598676|XP_017840889.2|DBUS	LOC111603776|XP_023177279.2|DHYD
OG0009656	LOC108607698|XP_017854174.1|DBUS	LOC111599342|XP_023170740.2|DHYD
OG0009657	LOC108598383|XP_017840530.2|DBUS	LOC111599313|XP_023170691.2|DHYD
OG0009658	LOC108594380|XP_017835029.1|DBUS	LOC111602510|XP_023175358.2|DHYD
OG0009659	LOC108596664|XP_017838156.2|DBUS	LOC111605557|XP_023179893.1|DHYD
OG0009660	LOC108606228|XP_017851626.1|DBUS	LOC111594235|XP_030080301.1|DHYD
OG0009661	LOC108607012|XP_017853087.1|DBUS	LOC111595841|XP_023165519.2|DHYD
OG0009662	LOC108608008|XP_017854661.1|DBUS	LOC111599493|XP_023170928.2|DHYD
OG0009663	LOC108594246|XP_017834850.2|DBUS	LOC111601961|XP_023174604.2|DHYD
OG0009664	LOC108608043|XP_017854713.1|DBUS	LOC111596116|XP_023165949.1|DHYD
OG0009665	LOC108597261|XP_033150509.1|DBUS	LOC111599115|XP_023170444.2|DHYD
OG0009666	LOC108594269|XP_017834890.1|DBUS	LOC111592892|XP_023161101.1|DHYD
OG0009667	LOC108608265|XP_017855049.1|DBUS	LOC111594740|XP_023163947.2|DHYD
OG0009668	LOC108603622|XP_017848071.1|DBUS	LOC111596114|XP_023165947.1|DHYD
OG0009669	LOC108607920|XP_017854522.2|DBUS	LOC111594232|XP_023163206.2|DHYD
OG0009670	LOC108608472|XP_017855350.1|DBUS	LOC111599394|XP_023170800.1|DHYD
OG0009671	LOC108603494|XP_017847845.1|DBUS	LOC111605536|XP_023179867.1|DHYD
OG0009672	LOC108603351|XP_017847578.2|DBUS	LOC111598474|XP_023169501.2|DHYD
OG0009673	LOC108602897|XP_017846739.1|DBUS	LOC111598481|XP_023169507.2|DHYD
OG0009674	LOC108598492|XP_033149035.1|DBUS	LOC111594346|XP_023163369.2|DHYD
OG0009675	LOC108607805|XP_017854337.1|DBUS	LOC111602241|XP_023174998.2|DHYD
OG0009676	LOC108596050|XP_033150783.1|DBUS	LOC111603625|XP_030080318.1|DHYD
OG0009677	LOC108594501|XP_017835189.1|DBUS	LOC111603896|XP_023177482.2|DHYD
OG0009678	LOC108607736|XP_017854246.2|DBUS	LOC111594279|XP_023163278.2|DHYD
OG0009679	LOC108608112|XP_017854829.1|DBUS	LOC111596292|XP_023166216.1|DHYD
OG0009680	LOC108602994|XP_017846880.2|DBUS	LOC111594770|XP_023163988.2|DHYD
OG0009682	LOC108594785|XP_033149192.1|DBUS	LOC111602133|XP_030081066.1|DHYD
OG0009683	LOC108595593|XP_017836344.1|DBUS	LOC111593979|XP_023162840.1|DHYD
OG0009684	LOC108595797|XP_017836577.1|DBUS	LOC111593975|XP_023162834.1|DHYD
OG0009685	LOC108595674|XP_017836442.1|DBUS	LOC111593889|XP_023162724.1|DHYD
OG0009686	LOC108595490|XP_017836232.2|DBUS	LOC111600662|XP_030080930.1|DHYD
OG0009687	LOC108595562|XP_017836311.1|DBUS	LOC111600658|XP_023172652.2|DHYD
OG0009688	LOC108597688|XP_017839852.1|DBUS	LOC111604139|XP_023177830.1|DHYD
OG0009689	LOC108595984|XP_017836761.2|DBUS	LOC111602366|XP_023175146.2|DHYD
OG0009690	LOC108596683|XP_017838189.1|DBUS	LOC111593292|XP_023161738.1|DHYD
OG0009691	LOC108596563|XP_017837952.1|DBUS	LOC111604099|XP_023177767.2|DHYD
OG0009692	LOC108595296|XP_017835997.1|DBUS	LOC111600725|XP_030080977.1|DHYD
OG0009693	LOC108596586|XP_017838002.1|DBUS	LOC111593191|XP_023161579.1|DHYD
OG0009694	LOC108596719|XP_017838241.1|DBUS	LOC111599896|XP_023171486.1|DHYD
OG0009695	LOC108596330|XP_017837454.1|DBUS	LOC111604610|XP_023178492.1|DHYD
OG0009696	LOC108597022|XP_017838791.1|DBUS	LOC111597688|XP_023168288.2|DHYD
OG0009697	LOC108602692|XP_017846320.1|DBUS	LOC111602165|XP_023174890.2|DHYD
OG0009698	LOC108596682|XP_017838188.1|DBUS	LOC111599902|XP_023171491.2|DHYD
OG0009699	LOC108597771|XP_017839973.1|DBUS	LOC111605267|XP_023179475.1|DHYD
OG0009700	LOC108596782|XP_017838372.1|DBUS	LOC111595318|XP_023164743.2|DHYD
OG0009701	LOC108604773|XP_017849859.1|DBUS	LOC111596426|XP_023166406.1|DHYD
OG0009703	LOC108608351|XP_017855185.2|DBUS	LOC111602467|XP_023175297.2|DHYD
OG0009704	LOC108595702|XP_017836475.1|DBUS	LOC111604144|XP_023177834.2|DHYD
OG0009705	LOC108596946|XP_017838674.1|DBUS	LOC111593579|XP_023162212.2|DHYD
OG0009706	LOC108594802|XP_017835430.1|DBUS	LOC111593563|XP_023162192.2|DHYD
OG0009707	LOC108603775|XP_017848350.1|DBUS	LOC111602754|XP_023175774.2|DHYD
OG0009708	LOC108595757|XP_017836536.1|DBUS	LOC111593890|XP_023162725.1|DHYD
OG0009709	LOC108595620|XP_017836375.1|DBUS	LOC111593906|XP_023162745.1|DHYD
OG0009710	LOC108595619|XP_017836374.1|DBUS	LOC111593967|XP_023162826.2|DHYD
OG0009711	LOC108596136|XP_017837093.1|DBUS	LOC111593816|XP_023162612.2|DHYD
OG0009712	LOC108599706|XP_017842192.2|DBUS	LOC111604706|XP_023178647.1|DHYD
OG0009713	LOC108595476|XP_017836215.1|DBUS	LOC111597964|XP_023168705.2|DHYD
OG0009714	LOC108597005|XP_017838771.1|DBUS	LOC111592161|XP_023159981.1|DHYD
OG0009715	LOC108594876|XP_017835502.1|DBUS	LOC111601240|XP_023173506.2|DHYD
OG0009717	LOC108595460|XP_017836191.1|DBUS	LOC111597977|XP_023168720.1|DHYD
OG0009718	LOC108596428|XP_017837641.1|DBUS	LOC111595553|XP_023165114.2|DHYD
OG0009719	LOC108596676|XP_017838176.1|DBUS	LOC111594321|XP_023163333.1|DHYD
OG0009720	LOC108596771|XP_017838358.1|DBUS	LOC111594751|XP_023163971.2|DHYD
OG0009721	LOC108595287|XP_017835989.1|DBUS	LOC111597976|XP_023168719.2|DHYD
OG0009723	LOC108599316|XP_017841608.1|DBUS	LOC111591929|XP_023159627.1|DHYD
OG0009724	LOC108595064|XP_017835699.1|DBUS	LOC111597068|XP_023167362.2|DHYD
OG0009725	LOC108597648|XP_017839792.1|DBUS	LOC111595263|XP_030081256.1|DHYD
OG0009726	LOC108602501|XP_017846118.1|DBUS	LOC111595884|XP_023165584.1|DHYD
OG0009727	LOC108595792|XP_017836572.1|DBUS	LOC111599712|XP_023171213.2|DHYD
OG0009728	LOC108594966|XP_017835588.1|DBUS	LOC111594817|XP_030082000.1|DHYD
OG0009729	LOC108594965|XP_017835587.1|DBUS	LOC111594806|XP_023164040.2|DHYD
OG0009730	LOC117134898|XP_033150172.1|DBUS	LOC111597265|XP_023167646.1|DHYD
OG0009731	LOC108594662|XP_033150927.1|DBUS	LOC111592236|XP_030081988.1|DHYD
OG0009732	LOC108596170|XP_017837165.2|DBUS	LOC111596392|XP_023166366.1|DHYD
OG0009733	LOC108605337|XP_017850496.1|DBUS	LOC111601843|XP_023174445.1|DHYD
OG0009734	LOC108605373|XP_017850531.1|DBUS	LOC111605138|XP_023179284.2|DHYD
OG0009735	LOC108608391|XP_017855232.1|DBUS	LOC111599167|XP_023170514.2|DHYD
OG0009736	LOC108606727|XP_033150209.1|DBUS	LOC111597244|XP_030080077.1|DHYD
OG0009737	LOC108602615|XP_017846242.1|DBUS	LOC111594577|XP_023163703.1|DHYD
OG0009738	LOC108606578|XP_017852292.1|DBUS	LOC111603220|XP_023176485.2|DHYD, LOC111603110|XP_023176347.2|DHYD
OG0009739	LOC108606581|XP_017852296.1|DBUS	LOC111603149|XP_023176392.1|DHYD
OG0009740	LOC108605470|XP_017850644.1|DBUS	LOC111603083|XP_023176309.2|DHYD
OG0009741	LOC108599226|XP_017841511.1|DBUS	LOC111600411|XP_023172259.2|DHYD
OG0009742	LOC108606151|XP_017851492.1|DBUS, LOC108606150|XP_017851491.2|DBUS	LOC111605050|XP_023179154.2|DHYD
OG0009743	LOC108606354|XP_017851891.1|DBUS	LOC111598291|XP_023169242.2|DHYD
OG0009744	LOC108606812|XP_017852774.1|DBUS	LOC111593684|XP_023162397.2|DHYD
OG0009745	LOC108605467|XP_017850642.1|DBUS	LOC111605298|XP_023179519.2|DHYD
OG0009746	LOC108606286|XP_017851756.1|DBUS	LOC111604844|XP_023178848.2|DHYD
OG0009747	LOC108606985|XP_017853051.2|DBUS	LOC111605159|XP_023179313.1|DHYD
OG0009748	LOC108605280|XP_017850417.1|DBUS	LOC111595943|XP_023165677.2|DHYD
OG0009749	LOC108599626|XP_017842077.1|DBUS	LOC111597240|XP_023167602.2|DHYD
OG0009750	LOC108597915|XP_017840020.1|DBUS	LOC111596143|XP_023165994.2|DHYD
OG0009751	LOC108605880|XP_017851182.1|DBUS	LOC111596556|XP_023166597.1|DHYD
OG0009752	LOC108605435|XP_017850605.1|DBUS	LOC111596810|XP_023166942.2|DHYD
OG0009753	LOC108605436|XP_017850607.1|DBUS	LOC111596797|XP_023166926.1|DHYD
OG0009754	LOC117134704|XP_033149103.1|DBUS	LOC111604479|XP_030081080.1|DHYD
OG0009755	LOC108607148|XP_017853281.1|DBUS	LOC111595366|XP_023164820.2|DHYD
OG0009756	LOC108605371|XP_017850529.1|DBUS	LOC111603348|XP_023176658.2|DHYD
OG0009757	LOC108595615|XP_017836370.1|DBUS	LOC111593693|XP_023162370.2|DHYD
OG0009758	LOC108601500|XP_017844888.1|DBUS	LOC111594445|XP_023163500.2|DHYD
OG0009759	LOC108606485|XP_017852113.1|DBUS	LOC111597287|XP_023167671.2|DHYD
OG0009760	LOC108605096|XP_017850150.1|DBUS	LOC111601880|XP_030079322.1|DHYD
OG0009761	LOC108605836|XP_017851132.1|DBUS	LOC111601894|XP_023174505.1|DHYD
OG0009762	LOC108606198|XP_017851545.1|DBUS	LOC111602431|XP_023175238.2|DHYD
OG0009763	LOC108599519|XP_017841879.1|DBUS	LOC111602884|XP_023175984.2|DHYD
OG0009764	LOC108598050|XP_017840153.2|DBUS	LOC111603708|XP_023177177.2|DHYD
OG0009765	LOC108599931|XP_017842632.1|DBUS	LOC111600459|XP_023172328.1|DHYD
OG0009766	LOC108599295|XP_017841586.2|DBUS	LOC111600491|XP_023172387.1|DHYD
OG0009767	LOC108598044|XP_017840148.1|DBUS	LOC111600501|XP_023172396.1|DHYD
OG0009768	LOC108601173|XP_017844595.1|DBUS	LOC111604498|XP_023178357.2|DHYD
OG0009769	LOC108599134|XP_017841412.1|DBUS	LOC111597776|XP_023168403.1|DHYD
OG0009770	LOC108597989|XP_017840094.1|DBUS	LOC111593222|XP_023161641.2|DHYD
OG0009771	LOC108600247|XP_017843172.1|DBUS	LOC111601720|XP_023174213.2|DHYD
OG0009772	LOC108598710|XP_017840925.2|DBUS	LOC111601027|XP_023173204.2|DHYD
OG0009773	LOC108599051|XP_017841545.2|DBUS	LOC111605657|XP_023180088.1|DHYD
OG0009774	LOC108599132|XP_017841409.1|DBUS	LOC111605179|XP_023179343.2|DHYD
OG0009775	LOC108600902|XP_017844218.1|DBUS	LOC111595090|XP_023164418.2|DHYD
OG0009776	LOC108600275|XP_017843228.1|DBUS	LOC111598734|XP_023169895.1|DHYD
OG0009777	LOC108600128|XP_017843003.1|DBUS	LOC111597506|XP_023168039.1|DHYD
OG0009778	LOC108598951|XP_017841211.1|DBUS	LOC111602905|XP_023176014.1|DHYD
OG0009779	LOC108598811|XP_017841043.2|DBUS	LOC111592428|XP_023160379.1|DHYD
OG0009780	LOC108597964|XP_017840068.1|DBUS	LOC111592427|XP_023160378.2|DHYD
OG0009781	LOC108598632|XP_017840821.2|DBUS	LOC111592301|XP_023160176.1|DHYD
OG0009782	LOC108603837|XP_017848476.1|DBUS	LOC111596330|XP_023166263.2|DHYD
OG0009783	LOC108599925|XP_017842621.1|DBUS	LOC111598692|XP_023169825.1|DHYD
OG0009784	LOC108599435|XP_017841750.1|DBUS	LOC111597785|XP_023168426.1|DHYD
OG0009785	LOC108598132|XP_017840239.1|DBUS	LOC111601718|XP_023174207.2|DHYD
OG0009786	LOC108598521|XP_017840690.1|DBUS	LOC111595144|XP_023164485.1|DHYD
OG0009787	LOC108599054|XP_017841323.1|DBUS	LOC111595143|XP_023164484.1|DHYD
OG0009788	LOC108598809|XP_017841040.1|DBUS	LOC111596141|XP_023165992.2|DHYD
OG0009789	LOC108599475|XP_017841803.2|DBUS	LOC111601708|XP_023174195.1|DHYD
OG0009790	LOC108595914|XP_017836694.1|DBUS	LOC111601257|XP_023173530.1|DHYD
OG0009791	LOC108598024|XP_017840128.2|DBUS	LOC111605183|XP_023179348.2|DHYD
OG0009792	LOC108598437|XP_017840558.1|DBUS	LOC111601726|XP_023174217.1|DHYD
OG0009793	LOC108598827|XP_017841068.1|DBUS	LOC111601050|XP_023173234.2|DHYD
OG0009794	LOC108602850|XP_017846608.1|DBUS	LOC111604819|XP_023178809.1|DHYD
OG0009795	LOC108605278|XP_017850413.1|DBUS	LOC111603198|XP_023176454.2|DHYD
OG0009796	LOC108599195|XP_017841479.2|DBUS	LOC111597572|XP_023168139.1|DHYD
OG0009797	LOC108599092|XP_017841371.1|DBUS	LOC111601696|XP_023174180.1|DHYD
OG0009798	LOC108600727|XP_017843955.1|DBUS	LOC111601673|XP_023174136.2|DHYD
OG0009799	LOC108600260|XP_017843192.1|DBUS	LOC111592959|XP_023161217.1|DHYD
OG0009800	LOC108598179|XP_017840284.2|DBUS	LOC111591865|XP_023159515.2|DHYD
OG0009801	LOC108598812|XP_017841046.1|DBUS	LOC111601587|XP_023174010.2|DHYD
OG0009802	LOC108599604|XP_017842046.1|DBUS	LOC111601562|XP_023173975.2|DHYD
OG0009803	LOC108598963|XP_017841223.1|DBUS	LOC111604678|XP_023178608.2|DHYD
OG0009804	LOC108599712|XP_017842197.1|DBUS	LOC111604716|XP_023178657.1|DHYD
OG0009805	LOC108599699|XP_017842185.1|DBUS	LOC111604677|XP_023178607.1|DHYD
OG0009806	LOC108599698|XP_017842184.1|DBUS	LOC115483024|XP_030079623.1|DHYD
OG0009807	LOC108599422|XP_017841724.1|DBUS	LOC111604710|XP_023178651.1|DHYD
OG0009808	LOC108597926|XP_017840031.2|DBUS	LOC111601704|XP_030081600.1|DHYD
OG0009809	LOC108599565|XP_017841950.1|DBUS	LOC111603709|XP_023177178.1|DHYD
OG0009810	LOC108599271|XP_017841557.1|DBUS	LOC111603047|XP_023176259.2|DHYD
OG0009811	LOC108599347|XP_017841639.1|DBUS	LOC111594377|XP_023163409.2|DHYD
OG0009812	LOC108600400|XP_017843439.1|DBUS	LOC111601031|XP_023173209.2|DHYD
OG0009813	LOC108600610|XP_017843777.2|DBUS	LOC111605100|XP_023179210.2|DHYD
