Orthogroup	DBUS.longest_only	DGUA.longest_only
OG0007055	LOC108597054|XP_017838862.1|DBUS	LOC117592484|XP_034142213.1|DGUA
OG0007056	LOC108601156|XP_017844575.2|DBUS	LOC117579507|XP_034121301.1|DGUA
OG0007057	LOC108605697|XP_017850977.1|DBUS	LOC117581234|XP_034124109.1|DGUA
OG0007058	LOC108605458|XP_017850633.1|DBUS	LOC117588287|XP_034135355.1|DGUA
OG0007059	LOC108606995|XP_017853062.1|DBUS	LOC117581833|XP_034125172.1|DGUA
OG0007060	LOC108601945|XP_017845418.1|DBUS	LOC117582331|XP_034125871.1|DGUA
OG0007061	LOC108594533|XP_017835225.1|DBUS	LOC117582332|XP_034125872.1|DGUA
OG0007062	LOC108607934|XP_017854539.1|DBUS	LOC117584800|XP_034129810.1|DGUA
OG0007063	LOC108601673|XP_017845073.1|DBUS	LOC117587834|XP_034134686.1|DGUA
OG0007064	LOC108596328|XP_017837443.1|DBUS	LOC117583770|XP_034128218.1|DGUA
OG0007065	LOC108608168|XP_017854918.1|DBUS	LOC117579733|XP_034121622.1|DGUA
OG0007066	LOC108599206|XP_017841490.1|DBUS	LOC117580559|XP_034123053.1|DGUA
OG0007067	LOC108607584|XP_017853972.1|DBUS	LOC117584312|XP_034129030.1|DGUA
OG0007068	LOC108596570|XP_017837969.2|DBUS	LOC117587855|XP_034134713.1|DGUA
OG0007069	LOC108608381|XP_033150809.1|DBUS	LOC117584822|XP_034129837.1|DGUA
OG0007070	LOC108596948|XP_017838676.1|DBUS	LOC117588848|XP_034136242.1|DGUA
OG0007071	LOC108597450|XP_017839505.1|DBUS	LOC117592202|XP_034141705.1|DGUA
OG0007072	LOC108602605|XP_017846232.1|DBUS	LOC117590105|XP_034138343.1|DGUA
OG0007073	LOC108608073|XP_017854758.1|DBUS	LOC117582656|XP_034126452.1|DGUA
OG0007074	LOC108595074|XP_017835711.1|DBUS	LOC117581373|XP_034124403.1|DGUA
OG0007075	LOC108608134|XP_017854855.1|DBUS	LOC117581752|XP_034125042.1|DGUA
OG0007076	LOC108596687|XP_017838192.1|DBUS	LOC117583497|XP_034127733.1|DGUA
OG0007077	LOC108605258|XP_017850374.1|DBUS	LOC117584813|XP_034129825.1|DGUA
OG0007078	LOC108597914|XP_017840023.1|DBUS	LOC117581698|XP_034124967.1|DGUA
OG0007079	LOC108607627|XP_017854036.1|DBUS	LOC117581701|XP_034124970.1|DGUA
OG0007080	LOC108607909|XP_017854512.1|DBUS	LOC117587673|XP_034134456.1|DGUA
OG0007081	LOC108606043|XP_017851383.2|DBUS	LOC117591577|XP_034140785.1|DGUA
OG0007082	LOC108596893|XP_017838573.1|DBUS	LOC117582485|XP_034126134.1|DGUA
OG0007083	LOC108601053|XP_017844434.1|DBUS	LOC117581823|XP_034125158.1|DGUA
OG0007084	LOC108607050|XP_017853150.1|DBUS	LOC117588367|XP_034135472.1|DGUA
OG0007085	LOC108598316|XP_033150634.1|DBUS	LOC117582108|XP_034125565.1|DGUA
OG0007086	LOC108607772|XP_017854291.1|DBUS	LOC117584376|XP_034129110.1|DGUA
OG0007087	LOC108598766|XP_033149595.1|DBUS	LOC117579310|XP_034121012.1|DGUA
OG0007088	LOC108607743|XP_017854255.1|DBUS	LOC117584378|XP_034129113.1|DGUA
OG0007089	LOC108594402|XP_017835058.2|DBUS	LOC117582445|XP_034126051.1|DGUA
OG0007090	LOC108606268|XP_033150704.1|DBUS	LOC117581729|XP_034125000.1|DGUA
OG0007091	LOC108596735|XP_017838286.1|DBUS	LOC117584405|XP_034129159.1|DGUA
OG0007092	LOC108604280|XP_017849173.1|DBUS	LOC117586617|XP_034132712.1|DGUA
OG0007093	LOC108594232|XP_017834832.1|DBUS	LOC117587708|XP_034134503.1|DGUA
OG0007094	LOC108603678|XP_017848059.1|DBUS	LOC117587711|XP_034134506.1|DGUA
OG0007095	LOC108600709|XP_017843932.1|DBUS	LOC117587643|XP_034134420.1|DGUA
OG0007096	LOC108597155|XP_017839055.1|DBUS	LOC117587774|XP_034134603.1|DGUA
OG0007097	LOC108605322|XP_033150694.1|DBUS	LOC117583866|XP_034128402.1|DGUA
OG0007098	LOC108608163|XP_017854907.2|DBUS	LOC117583865|XP_034128401.1|DGUA
OG0007099	LOC108602881|XP_017846671.1|DBUS	LOC117589825|XP_034137948.1|DGUA
OG0007100	LOC108608065|XP_017854742.2|DBUS	LOC117583905|XP_034128473.1|DGUA
OG0007101	LOC108602447|XP_017846061.1|DBUS	LOC117584053|XP_034128685.1|DGUA
OG0007102	LOC108594720|XP_033149644.1|DBUS	LOC117582627|XP_034126393.1|DGUA
OG0007103	LOC108604122|XP_017848903.1|DBUS	LOC117587768|XP_034134595.1|DGUA
OG0007105	LOC108607476|XP_033149409.1|DBUS	LOC117584609|XP_034129515.1|DGUA
OG0007106	LOC108598609|XP_033149886.1|DBUS	LOC117582349|XP_034125891.1|DGUA
OG0007107	LOC108608110|XP_017854827.2|DBUS	LOC117581742|XP_034125026.1|DGUA
OG0007108	LOC108608499|XP_033149936.1|DBUS	LOC117582074|XP_034125522.1|DGUA
OG0007109	LOC108607457|XP_017853782.1|DBUS	LOC117581725|XP_034124995.1|DGUA
OG0007110	LOC108607630|XP_017854043.1|DBUS	LOC117581705|XP_034124974.1|DGUA
OG0007111	LOC108607550|XP_017853927.1|DBUS	LOC117582652|XP_034126442.1|DGUA
OG0007112	LOC108607984|XP_017854627.2|DBUS	LOC117582632|XP_034126401.1|DGUA
OG0007113	LOC108604522|XP_017849520.1|DBUS	LOC117582954|XP_034126955.1|DGUA
OG0007114	LOC108608327|XP_017855155.2|DBUS	LOC117584656|XP_034129575.1|DGUA
OG0007115	LOC108599746|XP_017842249.2|DBUS	LOC117583993|XP_034128611.1|DGUA
OG0007116	LOC108607947|XP_017854552.1|DBUS	LOC117582476|XP_034126110.1|DGUA
OG0007117	LOC108604387|XP_017849336.2|DBUS	LOC117582090|XP_034125543.1|DGUA
OG0007118	LOC108608014|XP_017854683.1|DBUS	LOC117581741|XP_034125025.1|DGUA
OG0007119	LOC108605966|XP_017851275.1|DBUS	LOC117591168|XP_034140178.1|DGUA
OG0007120	LOC108605522|XP_017850761.1|DBUS	LOC117591400|XP_034140536.1|DGUA
OG0007121	LOC108605978|XP_017851289.1|DBUS	LOC117581267|XP_034124168.1|DGUA
OG0007122	LOC108607047|XP_017853142.2|DBUS	LOC117588772|XP_034136152.1|DGUA, LOC117591316|XP_034140415.1|DGUA
OG0007123	LOC108605402|XP_033150230.1|DBUS	LOC117591322|XP_034140421.1|DGUA
OG0007124	LOC117135001|XP_033150650.1|DBUS	LOC117586968|XP_034133234.1|DGUA
OG0007125	LOC108600943|XP_017844275.2|DBUS	LOC117579672|XP_034121547.1|DGUA
OG0007126	LOC108601067|XP_017844448.2|DBUS	LOC117580556|XP_034123047.1|DGUA
OG0007127	LOC108598468|XP_017840602.2|DBUS	LOC117586961|XP_034133224.1|DGUA
OG0007128	LOC108599140|XP_017841423.1|DBUS	LOC117579677|XP_034121556.1|DGUA
OG0007129	LOC108598458|XP_017840592.1|DBUS	LOC117579673|XP_034121549.1|DGUA
OG0007130	LOC108601064|XP_017844445.1|DBUS	LOC117586995|XP_034133285.1|DGUA
OG0007131	LOC108599989|XP_017842757.2|DBUS	LOC117579283|XP_034120971.1|DGUA
OG0007132	LOC108598456|XP_033149342.1|DBUS	LOC117579772|XP_034121716.1|DGUA
OG0007133	LOC108598509|XP_017840675.1|DBUS	LOC117589080|XP_034136607.1|DGUA
OG0007134	LOC108600505|XP_017843629.1|DBUS	LOC117587460|XP_034134075.1|DGUA
OG0007135	LOC108600257|XP_017843184.1|DBUS	LOC117588878|XP_034136277.1|DGUA
OG0007136	LOC108600102|XP_017842961.1|DBUS	LOC117580445|XP_034122893.1|DGUA
OG0007137	LOC108606493|XP_017852129.1|DBUS	LOC117590798|XP_034139644.1|DGUA
OG0007138	LOC108606330|XP_017851841.1|DBUS	LOC117590859|XP_034139750.1|DGUA
OG0007139	LOC108605240|XP_017850343.1|DBUS	LOC117591373|XP_034140503.1|DGUA
OG0007140	LOC108605423|XP_017850587.1|DBUS	LOC117580801|XP_034123391.1|DGUA
OG0007141	LOC108605068|XP_033150485.1|DBUS	LOC117590833|XP_034139701.1|DGUA
OG0007142	LOC108598665|XP_017840867.1|DBUS	LOC117579926|XP_034121962.1|DGUA
OG0007143	LOC108603034|XP_017846939.1|DBUS	LOC117585832|XP_034131459.1|DGUA
OG0007144	LOC108603856|XP_017848499.1|DBUS	LOC117585936|XP_034131595.1|DGUA
OG0007145	LOC108601530|XP_017844919.2|DBUS	LOC117585691|XP_034131197.1|DGUA
OG0007146	LOC108602220|XP_017845756.1|DBUS	LOC117591123|XP_034140116.1|DGUA
OG0007147	LOC108604604|XP_017849630.1|DBUS	LOC117589600|XP_034137565.1|DGUA
OG0007148	LOC108604942|XP_017850066.2|DBUS	LOC117581420|XP_034124468.1|DGUA
OG0007149	LOC108597671|XP_017839833.2|DBUS	LOC117591503|XP_034140694.1|DGUA
OG0007150	LOC108599955|XP_017842695.2|DBUS	LOC117579722|XP_034121609.1|DGUA
OG0007151	LOC117134618|XP_033149565.1|DBUS	LOC117579323|XP_034121028.1|DGUA
OG0007152	LOC108605354|XP_017850512.1|DBUS	LOC117588757|XP_034136128.1|DGUA
OG0007153	LOC108606458|XP_017852062.1|DBUS, LOC108604380|XP_017849323.1|DBUS	LOC117588765|XP_034136138.1|DGUA
OG0007154	LOC108596200|XP_017837205.1|DBUS	LOC117592058|XP_034141445.1|DGUA
OG0007155	LOC108596618|XP_017838052.1|DBUS	LOC117591361|XP_034140486.1|DGUA
OG0007156	LOC108604384|XP_017849329.1|DBUS	LOC117589862|XP_034138021.1|DGUA
OG0007157	LOC117134706|XP_033149109.1|DBUS	LOC117585747|XP_034131287.1|DGUA
OG0007158	LOC108599479|XP_017841808.2|DBUS	LOC117579711|XP_034121595.1|DGUA
OG0007159	LOC108607256|XP_017853429.2|DBUS	LOC117590687|XP_034139478.1|DGUA
OG0007160	LOC108604355|XP_017849279.1|DBUS	LOC117590126|XP_034138389.1|DGUA
OG0007161	LOC108605871|XP_017851174.1|DBUS	LOC117588550|XP_034135822.1|DGUA
OG0007162	LOC108606752|XP_017852642.1|DBUS	LOC117590856|XP_034139744.1|DGUA
OG0007163	LOC108602528|XP_017846151.1|DBUS	LOC117583675|XP_034128034.1|DGUA
OG0007164	LOC108602154|XP_017845676.1|DBUS	LOC117583669|XP_034128027.1|DGUA
OG0007165	LOC108605213|XP_017850309.1|DBUS	LOC117581014|XP_034123720.1|DGUA
OG0007166	LOC108606909|XP_017852938.2|DBUS	LOC117589321|XP_034137030.1|DGUA
OG0007167	LOC108605955|XP_017851264.1|DBUS	LOC117580799|XP_034123389.1|DGUA
OG0007168	LOC108606457|XP_017852061.1|DBUS	LOC117588764|XP_034136137.1|DGUA
OG0007169	LOC108606708|XP_017852576.1|DBUS	LOC117580933|XP_034123604.1|DGUA
OG0007170	LOC108604275|XP_017849165.2|DBUS	LOC117590196|XP_034138522.1|DGUA
OG0007171	LOC108605668|XP_017850948.1|DBUS	LOC117590470|XP_034139008.1|DGUA
OG0007172	LOC108606887|XP_017852902.1|DBUS	LOC117588676|XP_034136014.1|DGUA
OG0007173	LOC108606735|XP_017852617.1|DBUS	LOC117588672|XP_034136006.1|DGUA
OG0007174	LOC108604763|XP_017849846.1|DBUS	LOC117585648|XP_034131127.1|DGUA
OG0007175	LOC108600682|XP_033150604.1|DBUS	LOC117587051|XP_034133377.1|DGUA
OG0007176	LOC108602082|XP_017845595.1|DBUS	LOC117585909|XP_034131562.1|DGUA
OG0007177	LOC108603642|XP_017848092.1|DBUS	LOC117586574|XP_034132630.1|DGUA
OG0007178	LOC108603558|XP_017847966.1|DBUS	LOC117586694|XP_034132851.1|DGUA
OG0007179	LOC108604210|XP_017849061.1|DBUS	LOC117586036|XP_034131773.1|DGUA
OG0007180	LOC108603643|XP_017848096.1|DBUS	LOC117586575|XP_034132631.1|DGUA
OG0007181	LOC108605746|XP_017851032.1|DBUS	LOC117581385|XP_034124417.1|DGUA
OG0007182	LOC108604743|XP_017849819.1|DBUS	LOC117586306|XP_034132154.1|DGUA
OG0007183	LOC108603309|XP_017847481.1|DBUS	LOC117585948|XP_034131613.1|DGUA
OG0007184	LOC108602017|XP_017845509.1|DBUS	LOC117586184|XP_034131997.1|DGUA
OG0007185	LOC108594358|XP_017835005.1|DBUS	LOC117582326|XP_034125864.1|DGUA
OG0007186	LOC108603723|XP_017848251.1|DBUS	LOC117586754|XP_034132953.1|DGUA
OG0007187	LOC108603745|XP_017848307.1|DBUS	LOC117591131|XP_034140132.1|DGUA
OG0007188	LOC108603600|XP_017848034.1|DBUS	LOC117590002|XP_034138179.1|DGUA
OG0007189	LOC108603781|XP_017848363.1|DBUS	LOC117585932|XP_034131588.1|DGUA
OG0007190	LOC108604008|XP_017848737.1|DBUS	LOC117590083|XP_034138313.1|DGUA
OG0007191	LOC108599680|XP_017842162.1|DBUS	LOC117588886|XP_034136317.1|DGUA
OG0007192	LOC108605769|XP_017851061.1|DBUS	LOC117588481|XP_034135671.1|DGUA
OG0007193	LOC108606780|XP_017852692.1|DBUS	LOC117588476|XP_034135663.1|DGUA
OG0007194	LOC108606794|XP_017852742.1|DBUS	LOC117590817|XP_034139676.1|DGUA
OG0007195	LOC108601254|XP_017844643.1|DBUS	LOC117585998|XP_034131716.1|DGUA
OG0007196	LOC108604034|XP_017848780.1|DBUS	LOC117583615|XP_034127948.1|DGUA
OG0007197	LOC108600569|XP_017843725.1|DBUS	LOC117580416|XP_034122855.1|DGUA
OG0007198	LOC108604244|XP_017849107.1|DBUS	LOC117586185|XP_034131998.1|DGUA
OG0007199	LOC108603590|XP_017848020.1|DBUS	LOC117586078|XP_034131824.1|DGUA
OG0007200	LOC108604340|XP_017849254.1|DBUS	LOC117590069|XP_034138290.1|DGUA
OG0007201	LOC108598699|XP_017840912.1|DBUS	LOC117589360|XP_034137147.1|DGUA
OG0007202	LOC108599754|XP_017842256.1|DBUS	LOC117589254|XP_034136920.1|DGUA
OG0007203	LOC108599752|XP_017843076.1|DBUS	LOC117589250|XP_034136914.1|DGUA
OG0007204	LOC108606632|XP_017852413.1|DBUS	LOC117588261|XP_034135286.1|DGUA
OG0007205	LOC108598793|XP_017841001.1|DBUS	LOC117589253|XP_034136918.1|DGUA
OG0007206	LOC108604229|XP_017849085.1|DBUS	LOC117586272|XP_034132109.1|DGUA
OG0007207	LOC108602331|XP_017845907.1|DBUS	LOC117585927|XP_034131584.1|DGUA
OG0007208	LOC108603783|XP_017848365.1|DBUS	LOC117585934|XP_034131591.1|DGUA
OG0007209	LOC108603784|XP_017848368.1|DBUS	LOC117585935|XP_034131593.1|DGUA
OG0007210	LOC108604648|XP_017849687.1|DBUS	LOC117586241|XP_034132069.1|DGUA
OG0007211	LOC108604550|XP_017849566.1|DBUS	LOC117586271|XP_034132108.1|DGUA
OG0007212	LOC108604781|XP_017849866.1|DBUS	LOC117582864|XP_034126824.1|DGUA
OG0007213	LOC108597298|XP_017839265.1|DBUS	LOC117578547|XP_034120010.1|DGUA
OG0007214	LOC108600614|XP_017843781.1|DBUS	LOC117579909|XP_034121936.1|DGUA
OG0007215	LOC108603819|XP_017848435.1|DBUS	LOC117586100|XP_034131850.1|DGUA
OG0007216	LOC108601935|XP_017845402.1|DBUS	LOC117582967|XP_034126974.1|DGUA
OG0007217	LOC108596883|XP_017838552.1|DBUS	LOC117587977|XP_034134916.1|DGUA
OG0007218	LOC108602387|XP_017845986.1|DBUS	LOC117585461|XP_034130841.1|DGUA
OG0007220	LOC108603430|XP_017847738.1|DBUS	LOC117585699|XP_034131207.1|DGUA
OG0007221	LOC108604791|XP_017849880.1|DBUS	LOC117591118|XP_034140110.1|DGUA
OG0007222	LOC108601637|XP_017845025.1|DBUS	LOC117585749|XP_034131290.1|DGUA
OG0007223	LOC108604312|XP_017849223.1|DBUS	LOC117583673|XP_034128032.1|DGUA
OG0007224	LOC108601912|XP_017845379.1|DBUS	LOC117586260|XP_034132093.1|DGUA
OG0007225	LOC108603373|XP_017847624.1|DBUS	LOC117586064|XP_034131803.1|DGUA
OG0007226	LOC108604804|XP_017849895.1|DBUS	LOC117585676|XP_034131168.1|DGUA
OG0007227	LOC108600849|XP_017844139.1|DBUS	LOC117587367|XP_034133903.1|DGUA
OG0007228	LOC108599387|XP_017841683.1|DBUS	LOC117589247|XP_034136909.1|DGUA
OG0007229	LOC108603220|XP_017847308.1|DBUS	LOC117589959|XP_034138149.1|DGUA
OG0007230	LOC108603250|XP_017847377.1|DBUS	LOC117585226|XP_034130510.1|DGUA
OG0007231	LOC108604359|XP_017849286.1|DBUS	LOC117586157|XP_034131947.1|DGUA
OG0007232	LOC108599839|XP_017842438.1|DBUS	LOC117579810|XP_034121780.1|DGUA
OG0007233	LOC108597949|XP_017840053.1|DBUS	LOC117579811|XP_034121790.1|DGUA
OG0007234	LOC108598890|XP_017841139.1|DBUS	LOC117579177|XP_034120830.1|DGUA
OG0007235	LOC108600099|XP_017842957.1|DBUS	LOC117579384|XP_034121147.1|DGUA
OG0007236	LOC108602481|XP_017846094.1|DBUS	LOC117585991|XP_034131706.1|DGUA
OG0007237	LOC108604645|XP_017849683.1|DBUS	LOC117584916|XP_034129954.1|DGUA
OG0007238	LOC108607330|XP_017853488.1|DBUS	LOC117590652|XP_034139385.1|DGUA
OG0007239	LOC108604453|XP_017849422.1|DBUS	LOC117585418|XP_034130782.1|DGUA
OG0007240	LOC108601609|XP_017844998.2|DBUS	LOC117586086|XP_034131833.1|DGUA
OG0007241	LOC108606326|XP_017851834.1|DBUS	LOC117581229|XP_034124103.1|DGUA
OG0007242	LOC108606323|XP_017851826.1|DBUS	LOC117581226|XP_034124096.1|DGUA
OG0007243	LOC108605035|XP_017850092.1|DBUS	LOC117588468|XP_034135650.1|DGUA
OG0007244	LOC108601951|XP_017845425.1|DBUS	LOC117585086|XP_034130245.1|DGUA
OG0007245	LOC108602290|XP_017845861.1|DBUS	LOC117582927|XP_034126920.1|DGUA
OG0007246	LOC108604350|XP_017849269.2|DBUS	LOC117583603|XP_034127887.1|DGUA
OG0007247	LOC108594999|XP_017835620.1|DBUS	LOC117592120|XP_034141553.1|DGUA
OG0007248	LOC108606475|XP_017852091.1|DBUS	LOC117588317|XP_034135404.1|DGUA
OG0007249	LOC108605082|XP_033150411.1|DBUS	LOC117580671|XP_034123173.1|DGUA
OG0007250	LOC108606857|XP_017852846.1|DBUS	LOC117590873|XP_034139786.1|DGUA
OG0007251	LOC108603088|XP_017847067.1|DBUS	LOC117585944|XP_034131608.1|DGUA
OG0007252	LOC108604835|XP_017849940.1|DBUS	LOC117585199|XP_034130468.1|DGUA
OG0007253	LOC108600371|XP_017843396.1|DBUS	LOC117587456|XP_034134069.1|DGUA
OG0007254	LOC108602030|XP_017845522.1|DBUS	LOC117585616|XP_034131068.1|DGUA
OG0007255	LOC108606262|XP_017851708.1|DBUS	LOC117590328|XP_034138712.1|DGUA
OG0007256	LOC108603644|XP_017848097.1|DBUS	LOC117586576|XP_034132632.1|DGUA
OG0007257	LOC108603869|XP_017848528.1|DBUS	LOC117586750|XP_034132948.1|DGUA
OG0007258	LOC108603100|XP_017847085.1|DBUS	LOC117586736|XP_034132921.1|DGUA
OG0007259	LOC108606522|XP_017852182.1|DBUS	LOC117590723|XP_034139521.1|DGUA
OG0007260	LOC108605840|XP_017851137.1|DBUS	LOC117579827|XP_034121812.1|DGUA
OG0007261	LOC108595967|XP_017836743.1|DBUS	LOC117582422|XP_034126020.1|DGUA
OG0007262	LOC108606399|XP_017851971.1|DBUS	LOC117581126|XP_034123942.1|DGUA
OG0007263	LOC108607412|XP_017853689.1|DBUS	LOC117589221|XP_034136859.1|DGUA
OG0007264	LOC108600910|XP_017844231.1|DBUS	LOC117579282|XP_034120970.1|DGUA
OG0007265	LOC108605441|XP_017850613.1|DBUS	LOC117581624|XP_034124883.1|DGUA
OG0007266	LOC108604524|XP_017849522.1|DBUS	LOC117585765|XP_034131331.1|DGUA
OG0007267	LOC108604779|XP_017849864.1|DBUS	LOC117585224|XP_034130509.1|DGUA
OG0007268	LOC108596380|XP_017837539.1|DBUS	LOC117588285|XP_034135356.1|DGUA
OG0007269	LOC108605733|XP_017851017.1|DBUS	LOC117590765|XP_034139602.1|DGUA
OG0007270	LOC108603241|XP_033150054.1|DBUS	LOC117589864|XP_034138023.1|DGUA
OG0007271	LOC108603355|XP_017847584.1|DBUS	LOC117586723|XP_034132909.1|DGUA
OG0007272	LOC108600850|XP_017844140.1|DBUS	LOC117587371|XP_034133910.1|DGUA
OG0007273	LOC108602799|XP_017846511.1|DBUS	LOC117585347|XP_034130681.1|DGUA
OG0007274	LOC108602366|XP_017845958.1|DBUS	LOC117583188|XP_034127281.1|DGUA
OG0007275	LOC108600852|XP_017844142.1|DBUS	LOC117587133|XP_034133529.1|DGUA
OG0007276	LOC108598733|XP_017840954.1|DBUS	LOC117587132|XP_034133528.1|DGUA
OG0007277	LOC108598955|XP_017841215.2|DBUS	LOC117588903|XP_034136351.1|DGUA
OG0007278	LOC108600619|XP_017843792.2|DBUS	LOC117587405|XP_034133953.1|DGUA
OG0007279	LOC108600821|XP_033149372.1|DBUS	LOC117586867|XP_034133055.1|DGUA
OG0007280	LOC108600976|XP_033149371.1|DBUS	LOC117587043|XP_034133365.1|DGUA
OG0007281	LOC108603958|XP_017848643.1|DBUS	LOC117585822|XP_034131443.1|DGUA
OG0007282	LOC108603957|XP_017848641.1|DBUS	LOC117585821|XP_034131442.1|DGUA
OG0007283	LOC108602467|XP_017846079.1|DBUS	LOC117591119|XP_034140111.1|DGUA
OG0007284	LOC108602527|XP_017846150.1|DBUS	LOC117589773|XP_034137861.1|DGUA
OG0007285	LOC108605424|XP_017850588.1|DBUS	LOC117591327|XP_034140429.1|DGUA
OG0007286	LOC108605416|XP_017850575.1|DBUS	LOC117591325|XP_034140424.1|DGUA
OG0007287	LOC108602482|XP_017846133.2|DBUS	LOC117582449|XP_034126063.1|DGUA
OG0007288	LOC108605141|XP_017850203.1|DBUS	LOC117581012|XP_034123714.1|DGUA
OG0007289	LOC108606691|XP_017852536.1|DBUS	LOC117588555|XP_034135828.1|DGUA
OG0007290	LOC108601947|XP_017845419.1|DBUS	LOC117586093|XP_034131840.1|DGUA
OG0007291	LOC108605602|XP_017850868.1|DBUS	LOC117581060|XP_034123822.1|DGUA
OG0007292	LOC117134909|XP_033150249.1|DBUS	LOC117588652|XP_034135979.1|DGUA
OG0007293	LOC108604558|XP_017849575.1|DBUS	LOC117585112|XP_034130284.1|DGUA
OG0007294	LOC108603968|XP_017848664.1|DBUS	LOC117585663|XP_034131150.1|DGUA
OG0007295	LOC108602416|XP_017846020.1|DBUS	LOC117585045|XP_034130192.1|DGUA
OG0007296	LOC108604024|XP_017848757.1|DBUS	LOC117589719|XP_034137775.1|DGUA
OG0007297	LOC108601806|XP_017845231.1|DBUS	LOC117586298|XP_034132145.1|DGUA
OG0007298	LOC108603646|XP_017848099.1|DBUS	LOC117586761|XP_034132963.1|DGUA
OG0007299	LOC108601601|XP_033150040.1|DBUS	LOC117585015|XP_034130146.1|DGUA
OG0007300	LOC108601661|XP_017845051.1|DBUS	LOC117586752|XP_034132950.1|DGUA
OG0007301	LOC108603425|XP_017847720.1|DBUS	LOC117585575|XP_034131001.1|DGUA
OG0007302	LOC108603280|XP_017847430.1|DBUS	LOC117585727|XP_034131257.1|DGUA
OG0007303	LOC108606067|XP_017851401.1|DBUS	LOC117588612|XP_034135913.1|DGUA
OG0007304	LOC108607568|XP_017853948.1|DBUS	LOC117584614|XP_034129520.1|DGUA
OG0007305	LOC108599107|XP_017841387.1|DBUS	LOC117579916|XP_034121946.1|DGUA
OG0007306	LOC108598997|XP_017841263.2|DBUS	LOC117579913|XP_034121940.1|DGUA
OG0007307	LOC108604262|XP_017849146.1|DBUS	LOC117586459|XP_034132402.1|DGUA
OG0007308	LOC108601276|XP_017844665.1|DBUS	LOC117583163|XP_034127249.1|DGUA
OG0007309	LOC108604476|XP_017849451.1|DBUS	LOC117585462|XP_034130842.1|DGUA
OG0007310	LOC108604431|XP_017849392.1|DBUS	LOC117585343|XP_034130676.1|DGUA
OG0007311	LOC108603693|XP_017848205.1|DBUS	LOC117585450|XP_034130819.1|DGUA
OG0007312	LOC108597552|XP_017839649.1|DBUS	LOC117578582|XP_034120056.1|DGUA
OG0007313	LOC108606744|XP_017852631.1|DBUS	LOC117590523|XP_034139131.1|DGUA
OG0007314	LOC108605589|XP_017850848.1|DBUS	LOC117581322|XP_034124320.1|DGUA
OG0007315	LOC108605395|XP_017850554.2|DBUS	LOC117591171|XP_034140185.1|DGUA
OG0007316	LOC108601539|XP_017844927.1|DBUS	LOC117586346|XP_034132253.1|DGUA
OG0007317	LOC108604308|XP_017849217.1|DBUS	LOC117585685|XP_034131191.1|DGUA
OG0007318	LOC108604306|XP_017849213.1|DBUS	LOC117585682|XP_034131185.1|DGUA
OG0007319	LOC108598149|XP_017840254.2|DBUS	LOC117589351|XP_034137126.1|DGUA
OG0007320	LOC108597192|XP_017839114.1|DBUS	LOC117583952|XP_034128543.1|DGUA
OG0007321	LOC108605422|XP_017850586.1|DBUS	LOC117580996|XP_034123692.1|DGUA
OG0007322	LOC108607156|XP_017853292.1|DBUS	LOC117590785|XP_034139625.1|DGUA
OG0007323	LOC108605919|XP_017851226.1|DBUS	LOC117580760|XP_034123346.1|DGUA
OG0007324	LOC108603811|XP_017848403.1|DBUS	LOC117586683|XP_034132827.1|DGUA
OG0007325	LOC108602854|XP_017846617.1|DBUS	LOC117583216|XP_034127326.1|DGUA
OG0007326	LOC108603810|XP_017848402.1|DBUS	LOC117586681|XP_034132824.1|DGUA
OG0007327	LOC108600768|XP_017844018.1|DBUS	LOC117579740|XP_034121648.1|DGUA
OG0007328	LOC108602052|XP_017845554.1|DBUS	LOC117583204|XP_034127301.1|DGUA
OG0007329	LOC108602077|XP_017845585.1|DBUS	LOC117585922|XP_034131579.1|DGUA
OG0007330	LOC108605556|XP_017850808.1|DBUS	LOC117580685|XP_034123200.1|DGUA
OG0007331	LOC108606601|XP_017852348.1|DBUS	LOC117590821|XP_034139679.1|DGUA
OG0007332	LOC108606315|XP_017851809.1|DBUS	LOC117581199|XP_034124059.1|DGUA
OG0007333	LOC108603533|XP_017847920.1|DBUS	LOC117586730|XP_034132916.1|DGUA
OG0007334	LOC108601495|XP_017844882.1|DBUS	LOC117584070|XP_034128705.1|DGUA
OG0007335	LOC108600772|XP_017844025.2|DBUS	LOC117587077|XP_034133431.1|DGUA
OG0007336	LOC108607214|XP_017853371.1|DBUS	LOC117591002|XP_034139975.1|DGUA
OG0007337	LOC108599589|XP_017842023.2|DBUS	LOC117588837|XP_034136221.1|DGUA
OG0007338	LOC108599529|XP_017841893.1|DBUS	LOC117589395|XP_034137202.1|DGUA
OG0007339	LOC108604145|XP_017848944.1|DBUS	LOC117586644|XP_034132764.1|DGUA
OG0007340	LOC108603081|XP_033149985.1|DBUS	LOC117585120|XP_034130333.1|DGUA
OG0007341	LOC108603681|XP_017848173.1|DBUS	LOC117585942|XP_034131603.1|DGUA
OG0007342	LOC108602299|XP_017845868.1|DBUS	LOC117589868|XP_034138027.1|DGUA
OG0007343	LOC108602124|XP_017845641.1|DBUS	LOC117585693|XP_034131198.1|DGUA
OG0007344	LOC108594242|XP_017834845.1|DBUS	LOC117582060|XP_034125503.1|DGUA
OG0007345	LOC108602125|XP_017845642.2|DBUS	LOC117585695|XP_034131200.1|DGUA
OG0007346	LOC108599255|XP_017841541.1|DBUS	LOC117579335|XP_034121051.1|DGUA
