Orthogroup	DBUS.longest_only	BTRY.longest_only
OG0007694	LOC108598930|XP_017841184.1|DBUS	LOC120775692|XP_039961936.1|BTRY
OG0007695	LOC108606846|XP_017852831.1|DBUS	LOC120775330|XP_039961406.1|BTRY
OG0007696	LOC108598744|XP_017840967.1|DBUS	LOC120775455|XP_039961575.1|BTRY
OG0007697	LOC108600281|XP_017843238.1|DBUS	LOC120768304|XP_039950875.1|BTRY
OG0007698	LOC108606660|XP_033150472.1|DBUS	LOC120775716|XP_039961962.1|BTRY
OG0007699	LOC108605848|XP_017851145.1|DBUS	LOC120775601|XP_039961774.1|BTRY
OG0007700	LOC108606885|XP_017852899.1|DBUS	LOC120775094|XP_039961029.1|BTRY
OG0007701	LOC108605058|XP_017850115.1|DBUS	LOC120775080|XP_039961008.1|BTRY
OG0007702	LOC108605256|XP_017850368.1|DBUS	LOC120775519|XP_039961666.1|BTRY
OG0007703	LOC108605211|XP_017850307.1|DBUS	LOC120773895|XP_039959005.1|BTRY
OG0007704	LOC108601908|XP_017845374.1|DBUS	LOC120766640|XP_039948193.1|BTRY
OG0007705	LOC108606447|XP_017852050.1|DBUS	LOC120773691|XP_039958658.1|BTRY
OG0007706	LOC108605714|XP_017850997.1|DBUS	LOC120776175|XP_039962722.1|BTRY
OG0007707	LOC108606377|XP_033150294.1|DBUS	LOC120774041|XP_039959275.1|BTRY
OG0007708	LOC108606599|XP_017852344.1|DBUS	LOC120775466|XP_039961590.1|BTRY
OG0007709	LOC108605510|XP_017850749.1|DBUS	LOC120775460|XP_039961578.1|BTRY
OG0007710	LOC108607052|XP_017853153.1|DBUS	LOC120775140|XP_039961104.1|BTRY
OG0007711	LOC108606712|XP_017852579.1|DBUS	LOC120774432|XP_039960004.1|BTRY
OG0007712	LOC108605616|XP_033150348.1|DBUS	LOC120775642|XP_039961831.1|BTRY
OG0007713	LOC108606195|XP_033150364.1|DBUS	LOC120774162|XP_039959513.1|BTRY
OG0007714	LOC108604912|XP_017849971.1|DBUS	LOC120775233|XP_039961248.1|BTRY
OG0007716	LOC108606476|XP_017852092.1|DBUS	LOC120774537|XP_039960195.1|BTRY
OG0007717	LOC108603828|XP_017848451.1|DBUS	LOC120767073|XP_039948869.1|BTRY
OG0007718	LOC108607074|XP_017853182.1|DBUS	LOC120776014|XP_039962393.1|BTRY
OG0007719	LOC108607006|XP_017853074.2|DBUS	LOC120776161|XP_039962691.1|BTRY
OG0007720	LOC108605363|XP_017850521.1|DBUS	LOC120773466|XP_039958304.1|BTRY
OG0007721	LOC108606786|XP_017852709.1|DBUS	LOC120774806|XP_039960536.1|BTRY
OG0007722	LOC108604958|XP_017850017.1|DBUS	LOC120775774|XP_039962040.1|BTRY
OG0007723	LOC108606063|XP_017851399.1|DBUS	LOC120774233|XP_039959627.1|BTRY
OG0007724	LOC108594519|XP_017835212.2|DBUS	LOC120775031|XP_039960921.1|BTRY
OG0007725	LOC108606217|XP_017851597.1|DBUS	LOC120773752|XP_039958752.1|BTRY
OG0007726	LOC108605057|XP_017850114.1|DBUS	LOC120776001|XP_039962367.1|BTRY
OG0007727	LOC108607180|XP_017853324.1|DBUS	LOC120774274|XP_039959696.1|BTRY
OG0007728	LOC108606423|XP_017852016.1|DBUS	LOC120775706|XP_039961951.1|BTRY
OG0007730	LOC108607193|XP_033150362.1|DBUS	LOC120774654|XP_039960313.1|BTRY
OG0007731	LOC108600526|XP_017843660.1|DBUS	LOC120774240|XP_039959634.1|BTRY
OG0007732	LOC108605583|XP_017850843.1|DBUS	LOC120773956|XP_039959118.1|BTRY
OG0007733	LOC108606715|XP_017852581.1|DBUS	LOC120775447|XP_039961566.1|BTRY
OG0007734	LOC108605542|XP_017850783.1|DBUS	LOC120776149|XP_039962624.1|BTRY
OG0007735	LOC108606969|XP_017853021.1|DBUS	LOC120773412|XP_039958215.1|BTRY
OG0007736	LOC108606289|XP_017851763.1|DBUS	LOC120773439|XP_039958255.1|BTRY
OG0007737	LOC108604635|XP_017849673.1|DBUS	LOC120781863|XP_039970027.1|BTRY
OG0007738	LOC108604178|XP_017849005.1|DBUS	LOC120766961|XP_039948688.1|BTRY
OG0007739	LOC108606494|XP_017852139.1|DBUS	LOC120775086|XP_039961017.1|BTRY
OG0007740	LOC108605300|XP_017850453.1|DBUS	LOC120775216|XP_039961218.1|BTRY
OG0007741	LOC108606254|XP_017851692.1|DBUS	LOC120775993|XP_039962358.1|BTRY
OG0007742	LOC108606672|XP_017852494.1|DBUS	LOC120773366|XP_039958125.1|BTRY
OG0007743	LOC108602816|XP_017846536.1|DBUS	LOC120766919|XP_039948598.1|BTRY
OG0007744	LOC108599482|XP_017841818.1|DBUS	LOC120774483|XP_039960079.1|BTRY
OG0007745	LOC108603286|XP_017847443.1|DBUS	LOC120766964|XP_039948687.1|BTRY
OG0007746	LOC108601704|XP_017845106.1|DBUS	LOC120773578|XP_039958499.1|BTRY
OG0007747	LOC108606428|XP_017852025.1|DBUS	LOC120775616|XP_039961796.1|BTRY, LOC120774485|XP_039960083.1|BTRY
OG0007748	LOC108605380|XP_033150260.1|DBUS	LOC120775754|XP_039962016.1|BTRY
OG0007749	LOC108605210|XP_017850304.1|DBUS	LOC120773502|XP_039958387.1|BTRY
OG0007750	LOC108603547|XP_017847952.1|DBUS	LOC120782855|XP_039971320.1|BTRY
OG0007751	LOC108594328|XP_017834967.1|DBUS	LOC120775833|XP_039962132.1|BTRY
OG0007753	LOC108606638|XP_017852423.1|DBUS	LOC120773395|XP_039958179.1|BTRY
OG0007754	LOC108605493|XP_017850727.1|DBUS	LOC120775093|XP_039961028.1|BTRY
OG0007755	LOC108605958|XP_017851267.1|DBUS	LOC120775932|XP_039962273.1|BTRY
OG0007756	LOC108605407|XP_033150392.1|DBUS	LOC120775547|XP_039961706.1|BTRY
OG0007757	LOC108606550|XP_017852239.1|DBUS	LOC120774710|XP_039960382.1|BTRY
OG0007758	LOC108606016|XP_017851335.1|DBUS	LOC120768277|XP_039950810.1|BTRY
OG0007759	LOC108601730|XP_017845140.1|DBUS	LOC120779257|XP_039967434.1|BTRY
OG0007760	LOC108605948|XP_017851258.1|DBUS	LOC120776189|XP_039962748.1|BTRY
OG0007761	LOC108605451|XP_033150282.1|DBUS	LOC120774171|XP_039959526.1|BTRY
OG0007762	LOC108605450|XP_017850622.1|DBUS	LOC120775699|XP_039961944.1|BTRY
OG0007763	LOC108603577|XP_017848416.2|DBUS	LOC120774915|XP_039960725.1|BTRY
OG0007764	LOC108606950|XP_033150153.1|DBUS	LOC120773795|XP_039958831.1|BTRY
OG0007765	LOC108607049|XP_017853146.1|DBUS	LOC120774529|XP_039960172.1|BTRY
OG0007766	LOC108603203|XP_017847274.1|DBUS	LOC120769269|XP_039952115.1|BTRY
OG0007767	LOC108607328|XP_017853486.1|DBUS, LOC108607339|XP_017853511.1|DBUS	LOC120779536|XP_039967817.1|BTRY
OG0007768	LOC108605728|XP_017851010.1|DBUS	LOC120774404|XP_039959960.1|BTRY
OG0007769	LOC108605883|XP_017851184.1|DBUS	LOC120774294|XP_039959750.1|BTRY
OG0007770	LOC108606633|XP_017852414.1|DBUS	LOC120774295|XP_039959751.1|BTRY
OG0007771	LOC108599216|XP_017841503.2|DBUS	LOC120775566|XP_039961728.1|BTRY
OG0007772	LOC108605149|XP_017850212.1|DBUS	LOC120773343|XP_039958092.1|BTRY
OG0007773	LOC108608400|XP_017855247.1|DBUS	LOC120768312|XP_039950885.1|BTRY
OG0007774	LOC108601163|XP_017844584.1|DBUS	LOC120776042|XP_039962421.1|BTRY
OG0007775	LOC108606628|XP_017852404.1|DBUS	LOC120774718|XP_039960403.1|BTRY
OG0007776	LOC108606838|XP_017852820.1|DBUS	LOC120773402|XP_039958194.1|BTRY
OG0007777	LOC108607035|XP_017853117.1|DBUS	LOC120771251|XP_039955100.1|BTRY
OG0007778	LOC108606987|XP_017853049.1|DBUS	LOC120775869|XP_039962173.1|BTRY
OG0007779	LOC108601057|XP_017844437.1|DBUS	LOC120777211|XP_039964320.1|BTRY
OG0007780	LOC108607257|XP_017853430.1|DBUS	LOC120776069|XP_039962473.1|BTRY
OG0007781	LOC108605200|XP_017850282.1|DBUS	LOC120773767|XP_039958778.1|BTRY
OG0007782	LOC108607260|XP_017853437.1|DBUS	LOC120774543|XP_039960206.1|BTRY
OG0007783	LOC108606771|XP_017852673.1|DBUS	LOC120773613|XP_039958547.1|BTRY
OG0007784	LOC108604207|XP_017849057.1|DBUS	LOC120767016|XP_039948781.1|BTRY
OG0007785	LOC108607159|XP_033150357.1|DBUS	LOC120773821|XP_039958863.1|BTRY
OG0007786	LOC108599824|XP_017842422.1|DBUS	LOC120768485|XP_039951134.1|BTRY
OG0007787	LOC108601603|XP_017844991.1|DBUS	LOC120782196|XP_039970274.1|BTRY
OG0007788	LOC108603061|XP_017846986.1|DBUS	LOC120772242|XP_039956675.1|BTRY
OG0007789	LOC108604132|XP_017848928.1|DBUS	LOC120782648|XP_039970955.1|BTRY
OG0007790	LOC108601384|XP_033149911.1|DBUS	LOC120767000|XP_039948744.1|BTRY
OG0007791	LOC108603395|XP_017847663.1|DBUS	LOC120776835|XP_039963794.1|BTRY
OG0007792	LOC108605793|XP_017851084.1|DBUS	LOC120775626|XP_039961814.1|BTRY
OG0007793	LOC108603098|XP_017847083.1|DBUS	LOC120766791|XP_039948425.1|BTRY
OG0007794	LOC108606608|XP_017852365.1|DBUS	LOC120774170|XP_039959525.1|BTRY
OG0007795	LOC108606920|XP_017852950.1|DBUS	LOC120775784|XP_039962054.1|BTRY
OG0007797	LOC108604102|XP_017848871.1|DBUS	LOC120780830|XP_039969009.1|BTRY
OG0007798	LOC108603881|XP_017848542.1|DBUS	LOC120776697|XP_039963519.1|BTRY
OG0007799	LOC108602131|XP_017845647.1|DBUS	LOC120776627|XP_039963371.1|BTRY
OG0007800	LOC108601879|XP_017845340.1|DBUS	LOC120766623|XP_039948168.1|BTRY
OG0007801	LOC117134665|XP_033148958.1|DBUS	LOC120780353|XP_039968580.1|BTRY
OG0007802	LOC108603706|XP_017848235.1|DBUS	LOC120780492|XP_039968703.1|BTRY
OG0007803	LOC108601267|XP_017844656.1|DBUS	LOC120766553|XP_039948071.1|BTRY
OG0007804	LOC108606489|XP_017852119.1|DBUS	LOC120773853|XP_039958925.1|BTRY
OG0007805	LOC108606491|XP_017852123.1|DBUS	LOC120773702|XP_039958670.1|BTRY
OG0007806	LOC108605646|XP_017850918.1|DBUS	LOC120773699|XP_039958665.1|BTRY
OG0007809	LOC108606222|XP_017851608.1|DBUS	LOC120775428|XP_039961546.1|BTRY
OG0007810	LOC108608402|XP_033150738.1|DBUS	LOC120775780|XP_039962051.1|BTRY
OG0007811	LOC108603231|XP_017847335.1|DBUS	LOC120777755|XP_039965191.1|BTRY
OG0007812	LOC108606000|XP_017851311.1|DBUS	LOC120774436|XP_039960010.1|BTRY
OG0007813	LOC108603803|XP_017848390.1|DBUS	LOC120766635|XP_039948187.1|BTRY
OG0007814	LOC108605518|XP_017850756.1|DBUS	LOC120775022|XP_039960910.1|BTRY
OG0007815	LOC108607105|XP_017853222.1|DBUS	LOC120775452|XP_039961572.1|BTRY
OG0007816	LOC108598945|XP_017841204.2|DBUS	LOC120766295|XP_039947632.1|BTRY
OG0007817	LOC108603858|XP_017848504.1|DBUS	LOC120770326|XP_039953650.1|BTRY
OG0007818	LOC108604515|XP_017849508.1|DBUS	LOC120775483|XP_039961620.1|BTRY
OG0007819	LOC108606803|XP_017852762.1|DBUS	LOC120775481|XP_039961615.1|BTRY
OG0007820	LOC108604134|XP_017848929.1|DBUS	LOC120780204|XP_039968401.1|BTRY
OG0007821	LOC108602092|XP_017845605.1|DBUS	LOC120782658|XP_039970967.1|BTRY
OG0007822	LOC108602091|XP_017845604.1|DBUS	LOC120766311|XP_039947663.1|BTRY
OG0007823	LOC108604530|XP_017849532.1|DBUS	LOC120778198|XP_039965879.1|BTRY
OG0007824	LOC108602987|XP_017846866.1|DBUS	LOC120782183|XP_039970259.1|BTRY
OG0007825	LOC108602876|XP_017846656.1|DBUS	LOC120773123|XP_039958056.1|BTRY
OG0007826	LOC108602343|XP_017845927.1|DBUS	LOC120766651|XP_039948215.1|BTRY
OG0007827	LOC108605442|XP_017850614.1|DBUS	LOC120773357|XP_039958115.1|BTRY
OG0007828	LOC108599183|XP_017841465.1|DBUS	LOC120777494|XP_039964772.1|BTRY
OG0007829	LOC108603295|XP_017847455.1|DBUS	LOC120771016|XP_039954729.1|BTRY
OG0007830	LOC108601359|XP_017844747.1|DBUS	LOC120782377|XP_039970552.1|BTRY
OG0007831	LOC108607196|XP_017853346.1|DBUS	LOC120774785|XP_039960497.1|BTRY
OG0007832	LOC108606682|XP_017852520.1|DBUS	LOC120773543|XP_039958434.1|BTRY
OG0007833	LOC108605268|XP_017850384.1|DBUS	LOC120775511|XP_039961654.1|BTRY
OG0007836	LOC108602759|XP_017846419.1|DBUS	LOC120769765|XP_039952874.1|BTRY
OG0007837	LOC108601460|XP_017844847.1|DBUS	LOC120766633|XP_039948185.1|BTRY
OG0007838	LOC108602421|XP_017846024.1|DBUS	LOC120766567|XP_039948092.1|BTRY
OG0007839	LOC108606062|XP_017851398.1|DBUS	LOC120775958|XP_039962304.1|BTRY
OG0007840	LOC108601863|XP_017845309.1|DBUS	LOC120777512|XP_039964816.1|BTRY
OG0007841	LOC108602353|XP_017845941.1|DBUS	LOC120767922|XP_039950219.1|BTRY
OG0007842	LOC108603614|XP_017848052.1|DBUS	LOC120767090|XP_039948907.1|BTRY
OG0007843	LOC108601501|XP_017844889.1|DBUS	LOC120767207|XP_039948953.1|BTRY
OG0007844	LOC108594751|XP_017835379.1|DBUS	LOC120771638|XP_039955672.1|BTRY
OG0007845	LOC108602079|XP_017845587.1|DBUS	LOC120782692|XP_039971021.1|BTRY
OG0007846	LOC108606549|XP_017852237.1|DBUS	LOC120774792|XP_039960511.1|BTRY
OG0007847	LOC108604801|XP_017849890.1|DBUS	LOC120782514|XP_039970756.1|BTRY
OG0007848	LOC108604695|XP_017849741.1|DBUS	LOC120768265|XP_039950799.1|BTRY
OG0007849	LOC108604472|XP_017849448.1|DBUS	LOC120782206|XP_039970292.1|BTRY
OG0007850	LOC108601862|XP_017845308.1|DBUS	LOC120782110|XP_039970192.1|BTRY
OG0007851	LOC108602579|XP_017846206.1|DBUS	LOC120766233|XP_039947545.1|BTRY
OG0007852	LOC108602450|XP_017846062.1|DBUS	LOC120782284|XP_039970421.1|BTRY
OG0007853	LOC108602171|XP_017845696.1|DBUS	LOC120771063|XP_039954847.1|BTRY
OG0007854	LOC108602185|XP_017845718.1|DBUS	LOC120766493|XP_039947979.1|BTRY
OG0007855	LOC108601424|XP_033149917.1|DBUS	LOC120766402|XP_039947785.1|BTRY
OG0007856	LOC108604696|XP_017849743.1|DBUS	LOC120768283|XP_039950823.1|BTRY
OG0007858	LOC108607539|XP_017853910.1|DBUS	LOC120767839|XP_039950064.1|BTRY
OG0007859	LOC108606988|XP_017853050.1|DBUS	LOC120773735|XP_039958725.1|BTRY
OG0007860	LOC108602056|XP_017845559.1|DBUS	LOC120780475|XP_039968684.1|BTRY
OG0007861	LOC108601468|XP_017844856.1|DBUS	LOC120780636|XP_039968828.1|BTRY
OG0007863	LOC108596662|XP_017838142.1|DBUS	LOC120768301|XP_039950865.1|BTRY
OG0007864	LOC108604159|XP_017848977.1|DBUS	LOC120782852|XP_039971313.1|BTRY
OG0007865	LOC108600378|XP_017843407.1|DBUS	LOC120778525|XP_039966294.1|BTRY
OG0007866	LOC108604217|XP_017849071.1|DBUS	LOC120779408|XP_039967540.1|BTRY
OG0007867	LOC108603318|XP_017847522.1|DBUS	LOC120782327|XP_039970486.1|BTRY
OG0007868	LOC108601420|XP_017844807.1|DBUS	LOC120774052|XP_039959293.1|BTRY
OG0007869	LOC108605549|XP_017850799.1|DBUS	LOC120773487|XP_039958358.1|BTRY
OG0007870	LOC108600359|XP_017843380.2|DBUS	LOC120778955|XP_039966962.1|BTRY
OG0007871	LOC108605084|XP_017850140.1|DBUS	LOC120774743|XP_039960433.1|BTRY
OG0007873	LOC108600405|XP_017843445.1|DBUS	LOC120777386|XP_039964613.1|BTRY
OG0007874	LOC108607276|XP_017853460.1|DBUS	LOC120774732|XP_039960419.1|BTRY
OG0007875	LOC108596840|XP_017838457.1|DBUS	LOC120771468|XP_039955414.1|BTRY
OG0007876	LOC108605560|XP_017850814.1|DBUS	LOC120775307|XP_039961374.1|BTRY
OG0007877	LOC108606648|XP_017852447.1|DBUS	LOC120773784|XP_039958807.1|BTRY
OG0007878	LOC108597761|XP_017839961.1|DBUS	LOC120781294|XP_039969426.1|BTRY
OG0007879	LOC108599844|XP_017842457.1|DBUS	LOC120777958|XP_039965510.1|BTRY
OG0007880	LOC108605932|XP_017851240.1|DBUS	LOC120770595|XP_039954127.1|BTRY
OG0007881	LOC108598517|XP_017840684.2|DBUS	LOC120778274|XP_039965987.1|BTRY
OG0007882	LOC108600940|XP_017844268.1|DBUS	LOC120776795|XP_039963715.1|BTRY
OG0007883	LOC108600239|XP_017843158.1|DBUS	LOC120777308|XP_039964481.1|BTRY
OG0007885	LOC108596841|XP_017838459.1|DBUS	LOC120771668|XP_039955718.1|BTRY
OG0007886	LOC108597034|XP_017838820.2|DBUS	LOC120781705|XP_039969866.1|BTRY
OG0007887	LOC108600939|XP_017844267.1|DBUS	LOC120780130|XP_039968345.1|BTRY
OG0007888	LOC108600981|XP_017844332.1|DBUS	LOC120778515|XP_039966283.1|BTRY
OG0007889	LOC108598754|XP_017840978.1|DBUS	LOC120778241|XP_039965935.1|BTRY
OG0007890	LOC108598518|XP_017840685.1|DBUS	LOC120777756|XP_039965188.1|BTRY
OG0007891	LOC108601641|XP_017845030.1|DBUS	LOC120774388|XP_039959932.1|BTRY
OG0007893	LOC108597274|XP_017839226.1|DBUS	LOC120770209|XP_039953396.1|BTRY
OG0007894	LOC108600438|XP_017843504.2|DBUS	LOC120776656|XP_039963451.1|BTRY
OG0007895	LOC108598039|XP_033149592.1|DBUS	LOC120778643|XP_039966478.1|BTRY
OG0007896	LOC108598419|XP_017840535.1|DBUS	LOC120775152|XP_039961122.1|BTRY
OG0007897	LOC108599823|XP_017842416.1|DBUS	LOC120778296|XP_039966016.1|BTRY
OG0007898	LOC108597922|XP_017840067.1|DBUS	LOC120778514|XP_039966282.1|BTRY
OG0007899	LOC108597916|XP_033149289.1|DBUS	LOC120777681|XP_039965081.1|BTRY
OG0007900	LOC108596090|XP_017836997.1|DBUS	LOC120772007|XP_039956301.1|BTRY
OG0007901	LOC108599547|XP_017841921.1|DBUS	LOC120776849|XP_039963818.1|BTRY
OG0007902	LOC108605642|XP_017850914.1|DBUS	LOC120775104|XP_039961050.1|BTRY
OG0007903	LOC108600984|XP_017844336.2|DBUS	LOC120776678|XP_039963486.1|BTRY
OG0007904	LOC108600557|XP_017843708.2|DBUS	LOC120776717|XP_039963549.1|BTRY
OG0007906	LOC108600159|XP_033149422.1|DBUS	LOC120778969|XP_039966979.1|BTRY
OG0007907	LOC108600289|XP_017843248.1|DBUS	LOC120777587|XP_039964935.1|BTRY
OG0007908	LOC108600290|XP_017843249.1|DBUS	LOC120777588|XP_039964936.1|BTRY
OG0007909	LOC108605279|XP_017850414.1|DBUS	LOC120773345|XP_039958099.1|BTRY
OG0007910	LOC108600611|XP_017843778.1|DBUS	LOC120777816|XP_039965288.1|BTRY
OG0007911	LOC108599459|XP_033149484.1|DBUS	LOC120776349|XP_039962838.1|BTRY
OG0007912	LOC108599461|XP_017841785.2|DBUS	LOC120776351|XP_039962840.1|BTRY
OG0007913	LOC108599462|XP_017841787.1|DBUS	LOC120776353|XP_039962842.1|BTRY
OG0007916	LOC108599323|XP_017841615.1|DBUS	LOC120767628|XP_039949722.1|BTRY
OG0007917	LOC108596107|XP_017837015.1|DBUS	LOC120781244|XP_039969318.1|BTRY
OG0007918	LOC108597213|XP_017839142.1|DBUS	LOC120770351|XP_039953688.1|BTRY
OG0007919	LOC108596960|XP_017838695.1|DBUS	LOC120770905|XP_039954515.1|BTRY
OG0007920	LOC108595438|XP_017836159.1|DBUS	LOC120771935|XP_039956166.1|BTRY
OG0007921	LOC108595691|XP_017836461.1|DBUS	LOC120772686|XP_039957358.1|BTRY
OG0007922	LOC108602553|XP_017846176.1|DBUS	LOC120780134|XP_039968355.1|BTRY
OG0007923	LOC108605393|XP_033150156.1|DBUS	LOC120774867|XP_039960631.1|BTRY
OG0007924	LOC108597647|XP_017839789.1|DBUS	LOC120770873|XP_039954434.1|BTRY
OG0007925	LOC108596291|XP_017837369.1|DBUS	LOC120772803|XP_039957520.1|BTRY
OG0007926	LOC108596454|XP_017837690.1|DBUS	LOC120771114|XP_039954897.1|BTRY
OG0007927	LOC108608505|XP_017855392.1|DBUS	LOC120769153|XP_039951967.1|BTRY
OG0007928	LOC108607877|XP_017854468.1|DBUS	LOC120769302|XP_039952163.1|BTRY
OG0007929	LOC108608117|XP_017854835.1|DBUS	LOC120768858|XP_039951547.1|BTRY
OG0007930	LOC108595695|XP_017836467.1|DBUS	LOC120772363|XP_039956862.1|BTRY
OG0007931	LOC108608496|XP_017855381.1|DBUS	LOC120767557|XP_039949622.1|BTRY
OG0007932	LOC108606673|XP_017852495.1|DBUS	LOC120773367|XP_039958127.1|BTRY
OG0007933	LOC108604669|XP_017849710.1|DBUS	LOC120766989|XP_039948726.1|BTRY
OG0007934	LOC108607821|XP_017854358.2|DBUS	LOC120782143|XP_039970215.1|BTRY
OG0007935	LOC108608137|XP_017854861.1|DBUS	LOC120767309|XP_039949166.1|BTRY
OG0007936	LOC108594241|XP_017834844.1|DBUS	LOC120781550|XP_039969717.1|BTRY
OG0007937	LOC108607840|XP_017854393.1|DBUS	LOC120769511|XP_039952482.1|BTRY
OG0007938	LOC108608268|XP_033149642.1|DBUS	LOC120768229|XP_039950748.1|BTRY
OG0007939	LOC108594403|XP_017835060.2|DBUS	LOC120767849|XP_039950082.1|BTRY
OG0007940	LOC108608152|XP_017854889.2|DBUS	LOC120767376|XP_039949288.1|BTRY
OG0007941	LOC117135036|XP_033150755.1|DBUS	LOC120771062|XP_039954803.1|BTRY
OG0007942	LOC117134922|XP_033150317.1|DBUS	LOC120775154|XP_039961125.1|BTRY
OG0007943	LOC108595169|XP_033149993.1|DBUS	LOC120769629|XP_039952668.1|BTRY
OG0007944	LOC108599456|XP_017841781.2|DBUS	LOC120776348|XP_039962837.1|BTRY
OG0007945	LOC108607787|XP_017854316.2|DBUS	LOC120769779|XP_039952894.1|BTRY
OG0007947	LOC108608546|XP_017855453.1|DBUS	LOC120769048|XP_039951832.1|BTRY
OG0007948	LOC108594525|XP_017835217.2|DBUS	LOC120768907|XP_039951604.1|BTRY
OG0007949	LOC108605544|XP_017850785.1|DBUS	LOC120775251|XP_039961266.1|BTRY
OG0007950	LOC108606547|XP_017852238.2|DBUS	LOC120768183|XP_039950685.1|BTRY
OG0007951	LOC108608470|XP_033149958.1|DBUS	LOC120768435|XP_039951051.1|BTRY
OG0007952	LOC108608250|XP_017854515.1|DBUS	LOC120767464|XP_039949486.1|BTRY
OG0007953	LOC108602023|XP_017845518.1|DBUS	LOC120769503|XP_039952469.1|BTRY
OG0007954	LOC108594508|XP_033150787.1|DBUS	LOC120769375|XP_039952276.1|BTRY
OG0007955	LOC108601600|XP_017844992.2|DBUS	LOC120767547|XP_039949597.1|BTRY
OG0007956	LOC108607915|XP_017854516.1|DBUS	LOC120767264|XP_039949069.1|BTRY
OG0007958	LOC108607249|XP_017853421.1|DBUS	LOC120775891|XP_039962215.1|BTRY
OG0007959	LOC108608449|XP_017855319.1|DBUS	LOC120769703|XP_039952768.1|BTRY
OG0007960	LOC108596620|XP_017838057.1|DBUS	LOC120775954|XP_039962299.1|BTRY
OG0007961	LOC108602005|XP_017845496.1|DBUS	LOC120775158|XP_039961135.1|BTRY
OG0007962	LOC108607116|XP_017853238.1|DBUS	LOC120773788|XP_039958814.1|BTRY
OG0007963	LOC108607597|XP_017853988.1|DBUS	LOC120768250|XP_039950776.1|BTRY
OG0007964	LOC108607738|XP_017854251.2|DBUS	LOC120768410|XP_039951026.1|BTRY
OG0007965	LOC108607872|XP_017854456.2|DBUS	LOC120767746|XP_039949892.1|BTRY
OG0007966	LOC108606560|XP_017852266.1|DBUS	LOC120768614|XP_039951316.1|BTRY
OG0007968	LOC108607639|XP_033150797.1|DBUS	LOC120769570|XP_039952559.1|BTRY
OG0007970	LOC108595090|XP_017835731.1|DBUS	LOC120772867|XP_039957635.1|BTRY
OG0007971	LOC108607053|XP_017853154.1|DBUS	LOC120773541|XP_039958432.1|BTRY
OG0007972	LOC108595650|XP_017836413.1|DBUS	LOC120772058|XP_039956375.1|BTRY
OG0007974	LOC108606002|XP_017851314.1|DBUS	LOC120774010|XP_039959223.1|BTRY
OG0007975	LOC108603419|XP_017847709.1|DBUS	LOC120782500|XP_039970741.1|BTRY
OG0007976	LOC108605615|XP_017850886.1|DBUS	LOC120773899|XP_039959008.1|BTRY
OG0007977	LOC108605576|XP_017850838.1|DBUS	LOC120767945|XP_039950262.1|BTRY
OG0007980	LOC108597389|XP_017839415.1|DBUS	LOC120768556|XP_039951234.1|BTRY
OG0007981	LOC108605757|XP_017851048.1|DBUS	LOC120774033|XP_039959267.1|BTRY
OG0007983	LOC108594384|XP_017835036.1|DBUS	LOC120781669|XP_039969826.1|BTRY
OG0007984	LOC108604293|XP_017849199.1|DBUS	LOC120767822|XP_039950040.1|BTRY
OG0007985	LOC108601546|XP_017844937.1|DBUS	LOC120768006|XP_039950365.1|BTRY
OG0007986	LOC108596694|XP_017838207.1|DBUS	LOC120769782|XP_039952900.1|BTRY
OG0007987	LOC108600726|XP_017843957.1|DBUS	LOC120769407|XP_039952319.1|BTRY
OG0007990	LOC108596612|XP_017838045.1|DBUS	LOC120781481|XP_039969634.1|BTRY
OG0007991	LOC108608436|XP_017855301.1|DBUS	LOC120769187|XP_039952011.1|BTRY
OG0007992	LOC108608193|XP_017854952.1|DBUS	LOC120769445|XP_039952367.1|BTRY
OG0007993	LOC108604552|XP_017849569.1|DBUS	LOC120768050|XP_039950503.1|BTRY
OG0007994	LOC108606008|XP_033149544.1|DBUS	LOC120769080|XP_039951873.1|BTRY
OG0007996	LOC108605545|XP_017850786.1|DBUS	LOC120773837|XP_039958896.1|BTRY
OG0007997	LOC108598767|XP_017841062.1|DBUS	LOC120769085|XP_039951879.1|BTRY
OG0007998	LOC108603039|XP_017846989.2|DBUS	LOC120767245|XP_039949026.1|BTRY
OG0007999	LOC108594411|XP_017835069.1|DBUS	LOC120780489|XP_039968697.1|BTRY
OG0008000	LOC108599857|XP_017842488.1|DBUS	LOC120767833|XP_039950054.1|BTRY
OG0008002	LOC108607986|XP_017854628.1|DBUS	LOC120767606|XP_039949689.1|BTRY
OG0008004	LOC108606774|XP_017852677.1|DBUS	LOC120776110|XP_039962536.1|BTRY
OG0008005	LOC108606463|XP_017852074.2|DBUS	LOC120773381|XP_039958143.1|BTRY
OG0008006	LOC108606456|XP_017852060.1|DBUS	LOC120774151|XP_039959493.1|BTRY
OG0008007	LOC108605732|XP_017851016.1|DBUS	LOC120775523|XP_039961673.1|BTRY
OG0008008	LOC108598920|XP_017841173.1|DBUS	LOC120776825|XP_039963779.1|BTRY
OG0008009	LOC108605601|XP_017850867.1|DBUS	LOC120775575|XP_039961741.1|BTRY
OG0008010	LOC108605134|XP_017850191.1|DBUS	LOC120774538|XP_039960196.1|BTRY
OG0008012	LOC108596481|XP_017837745.1|DBUS	LOC120770069|XP_039953127.1|BTRY
OG0008013	LOC117134655|XP_033148911.1|DBUS	LOC120772661|XP_039957327.1|BTRY
