Orthogroup	DSUZ.longest_only	DSAN.longest_only
OG0007735	LOC108021827|XP_016946120.1|DSUZ	LOC120456224|XP_039498842.1|DSAN
OG0007736	LOC108016929|XP_016939346.1|DSUZ	LOC120456579|XP_039499413.1|DSAN
OG0007737	LOC108017076|XP_036674275.1|DSUZ	LOC120452467|XP_039492636.1|DSAN
OG0007738	LOC108011033|XP_036673966.1|DSUZ	LOC120451064|XP_039490355.1|DSAN
OG0007739	LOC108019210|XP_016942495.1|DSUZ	LOC120456425|XP_039499191.1|DSAN
OG0007740	LOC108015388|XP_016937297.1|DSUZ	LOC120457404|XP_039500934.1|DSAN
OG0007741	LOC108005305|XP_016924003.1|DSUZ	LOC120456794|XP_039499747.1|DSAN
OG0007742	LOC108006314|XP_016925304.1|DSUZ	LOC120457088|XP_039500205.1|DSAN
OG0007743	LOC108019461|XP_036674435.1|DSUZ	LOC120453285|XP_039493844.1|DSAN
OG0007744	LOC108014093|XP_016935605.1|DSUZ	LOC120443848|XP_039479143.1|DSAN
OG0007745	LOC108020305|XP_036677898.1|DSUZ	LOC120453090|XP_039493551.1|DSAN
OG0007746	LOC108006114|XP_016925051.2|DSUZ	LOC120454199|XP_039495229.1|DSAN
OG0007747	LOC108004671|XP_016923143.1|DSUZ	LOC120456895|XP_039499931.1|DSAN
OG0007748	LOC108015071|XP_016936799.1|DSUZ	LOC120456348|XP_039499066.1|DSAN
OG0007749	LOC108016826|XP_016939132.1|DSUZ	LOC120455655|XP_039497979.1|DSAN
OG0007750	LOC108012157|XP_016932937.2|DSUZ	LOC120451180|XP_039490554.1|DSAN
OG0007751	LOC108021301|XP_016945442.1|DSUZ	LOC120443910|XP_039479271.1|DSAN
OG0007752	LOC108005091|XP_016923752.1|DSUZ	LOC120457375|XP_039500845.1|DSAN
OG0007753	LOC108015243|XP_016937078.1|DSUZ	LOC120455143|XP_039496982.1|DSAN
OG0007754	LOC108016608|XP_016938787.1|DSUZ	LOC120456560|XP_039499374.1|DSAN
OG0007755	LOC108016558|XP_036676428.1|DSUZ	LOC120456559|XP_039499373.1|DSAN
OG0007756	LOC108016980|XP_016939413.1|DSUZ	LOC120456497|XP_039499298.1|DSAN
OG0007757	LOC108015377|XP_016937285.1|DSUZ	LOC120456293|XP_039498972.1|DSAN
OG0007758	LOC108021361|XP_016945538.1|DSUZ	LOC120456241|XP_039498885.1|DSAN
OG0007759	LOC108017223|XP_016939709.2|DSUZ	LOC120452799|XP_039493129.1|DSAN
OG0007760	LOC108018965|XP_016942056.1|DSUZ	LOC120455995|XP_039498487.1|DSAN
OG0007761	LOC108015229|XP_016937062.1|DSUZ	LOC120456021|XP_039498519.1|DSAN
OG0007762	LOC108014947|XP_036676749.1|DSUZ	LOC120455947|XP_039498419.1|DSAN
OG0007763	LOC108021293|XP_016945431.1|DSUZ	LOC120458041|XP_039501484.1|DSAN
OG0007764	LOC108004677|XP_016923153.1|DSUZ	LOC120456170|XP_039498768.1|DSAN
OG0007765	LOC108004745|XP_016923267.1|DSUZ	LOC120456199|XP_039498813.1|DSAN
OG0007766	LOC108018310|XP_036674745.1|DSUZ	LOC120454442|XP_039495672.1|DSAN
OG0007767	LOC108020421|XP_016944216.1|DSUZ	LOC120454886|XP_039496412.1|DSAN
OG0007768	LOC108018927|XP_016942009.1|DSUZ	LOC120455544|XP_039497815.1|DSAN
OG0007769	LOC108018967|XP_016942058.1|DSUZ	LOC120455163|XP_039497020.1|DSAN
OG0007770	LOC108011936|XP_016932673.1|DSUZ	LOC120458097|XP_039501562.1|DSAN
OG0007771	LOC108006815|XP_016925855.1|DSUZ	LOC120456323|XP_039499022.1|DSAN
OG0007772	LOC108016778|XP_016939033.1|DSUZ	LOC120456158|XP_039498731.1|DSAN
OG0007774	LOC108005769|XP_036672136.1|DSUZ	LOC120449736|XP_039488301.1|DSAN
OG0007775	LOC108006563|XP_016925584.1|DSUZ	LOC120456006|XP_039498498.1|DSAN
OG0007776	LOC108010413|XP_036675964.1|DSUZ	LOC120456601|XP_039499445.1|DSAN
OG0007777	LOC108013722|XP_016935151.1|DSUZ	LOC120456878|XP_039499910.1|DSAN
OG0007778	LOC108018908|XP_016941989.1|DSUZ	LOC120456494|XP_039499295.1|DSAN
OG0007779	LOC108018817|XP_016941891.2|DSUZ	LOC120447887|XP_039485432.1|DSAN
OG0007780	LOC108019215|XP_016942499.1|DSUZ	LOC120456535|XP_039499346.1|DSAN
OG0007781	LOC108015266|XP_036676236.1|DSUZ	LOC120455346|XP_039497369.1|DSAN
OG0007782	LOC108019193|XP_016942456.2|DSUZ	LOC120456050|XP_039498562.1|DSAN
OG0007783	LOC108004682|XP_016923159.1|DSUZ	LOC120456684|XP_039499580.1|DSAN
OG0007784	LOC108011647|XP_016932327.2|DSUZ	LOC120450914|XP_039490105.1|DSAN
OG0007785	LOC108016902|XP_016939307.2|DSUZ	LOC120455103|XP_039496918.1|DSAN
OG0007786	LOC108012076|XP_016932846.1|DSUZ	LOC120458868|XP_039502635.1|DSAN
OG0007787	LOC108015458|XP_036675566.1|DSUZ	LOC120453245|XP_039493782.1|DSAN
OG0007788	LOC108020512|XP_016944335.2|DSUZ	LOC120452698|XP_039492989.1|DSAN
OG0007789	LOC108020317|XP_036674110.1|DSUZ, LOC108017392|XP_036673849.1|DSUZ	LOC120451571|XP_039491316.1|DSAN
OG0007790	LOC108007209|XP_036674511.1|DSUZ	LOC120454549|XP_039495863.1|DSAN
OG0007791	LOC108011714|XP_016932424.2|DSUZ	LOC120451288|XP_039490772.1|DSAN
OG0007792	LOC108019155|XP_016942394.1|DSUZ	LOC120455368|XP_039497408.1|DSAN
OG0007793	LOC108010926|XP_016931422.2|DSUZ	LOC120453802|XP_039494609.1|DSAN
OG0007794	LOC108015184|XP_036676550.1|DSUZ	LOC120455068|XP_039496854.1|DSAN
OG0007795	LOC108016988|XP_016939425.1|DSUZ	LOC120456424|XP_039499190.1|DSAN
OG0007796	LOC108005037|XP_016923663.2|DSUZ	LOC120451915|XP_039491862.1|DSAN
OG0007797	LOC108016480|XP_016938630.2|DSUZ	LOC120453212|XP_039493737.1|DSAN
OG0007798	LOC108018338|XP_016941369.2|DSUZ	LOC120452158|XP_039492188.1|DSAN
OG0007799	LOC108020491|XP_036673015.1|DSUZ	LOC120453458|XP_039494109.1|DSAN
OG0007800	LOC108020526|XP_036673090.1|DSUZ	LOC120453636|XP_039494362.1|DSAN
OG0007801	LOC108005048|XP_016923677.1|DSUZ	LOC120453676|XP_039494424.1|DSAN
OG0007802	LOC108015858|XP_016937915.1|DSUZ	LOC120452786|XP_039493112.1|DSAN
OG0007803	LOC108014885|XP_036672744.1|DSUZ	LOC120453641|XP_039494369.1|DSAN
OG0007804	LOC108016822|XP_016939126.1|DSUZ	LOC120455120|XP_039496945.1|DSAN
OG0007805	LOC108015356|XP_016937256.1|DSUZ	LOC120457009|XP_039500098.1|DSAN
OG0007806	LOC108015355|XP_016937255.1|DSUZ	LOC120457008|XP_039500097.1|DSAN
OG0007808	LOC108005013|XP_036673303.1|DSUZ	LOC120453255|XP_039493809.1|DSAN
OG0007809	LOC108019190|XP_016942452.1|DSUZ	LOC120455852|XP_039498256.1|DSAN
OG0007810	LOC108020587|XP_016944429.1|DSUZ	LOC120458551|XP_039502169.1|DSAN
OG0007811	LOC108014769|XP_036673075.1|DSUZ	LOC120453303|XP_039493870.1|DSAN
OG0007812	LOC108015051|XP_016936779.1|DSUZ	LOC120457010|XP_039500099.1|DSAN
OG0007813	LOC108017310|XP_036673952.1|DSUZ	LOC120451500|XP_039491186.1|DSAN
OG0007814	LOC108016609|XP_016938789.1|DSUZ	LOC120455104|XP_039496919.1|DSAN
OG0007815	LOC108016972|XP_016939403.1|DSUZ	LOC120456777|XP_039499718.1|DSAN
OG0007816	LOC108005795|XP_016924613.1|DSUZ	LOC120450010|XP_039488661.1|DSAN
OG0007817	LOC108014371|XP_016935953.2|DSUZ	LOC120451110|XP_039490456.1|DSAN
OG0007818	LOC108015783|XP_036673346.1|DSUZ	LOC120454362|XP_039495521.1|DSAN
OG0007819	LOC108013713|XP_016935142.1|DSUZ	LOC120457220|XP_039500524.1|DSAN
OG0007820	LOC108010853|XP_036675375.1|DSUZ	LOC120452694|XP_039492983.1|DSAN
OG0007821	LOC108016458|XP_016938600.2|DSUZ	LOC120453412|XP_039494044.1|DSAN
OG0007822	LOC108016461|XP_036675564.1|DSUZ	LOC120453410|XP_039494041.1|DSAN
OG0007823	LOC108016481|XP_036675500.1|DSUZ	LOC120453311|XP_039493901.1|DSAN
OG0007824	LOC108010735|XP_016931152.2|DSUZ	LOC120452046|XP_039492038.1|DSAN
OG0007825	LOC108014133|XP_016935650.1|DSUZ	LOC120454048|XP_039494976.1|DSAN
OG0007826	LOC108014751|XP_036673482.1|DSUZ	LOC120453622|XP_039494338.1|DSAN
OG0007827	LOC108015206|XP_016937024.1|DSUZ	LOC120454989|XP_039496719.1|DSAN
OG0007828	LOC108011458|XP_016932091.2|DSUZ	LOC120450032|XP_039488717.1|DSAN
OG0007829	LOC108011652|XP_016932337.2|DSUZ	LOC120451572|XP_039491317.1|DSAN
OG0007830	LOC118879028|XP_036677908.1|DSUZ, LOC108020289|XP_016943906.2|DSUZ	LOC120453190|XP_039493690.1|DSAN
OG0007831	LOC108019144|XP_016942381.1|DSUZ	LOC120455237|XP_039497148.1|DSAN
OG0007832	LOC108015383|XP_016937291.1|DSUZ	LOC120456316|XP_039499004.1|DSAN
OG0007833	LOC108016962|XP_016939388.1|DSUZ	LOC120457395|XP_039500899.1|DSAN
OG0007834	LOC108006629|XP_016925651.1|DSUZ	LOC120451216|XP_039490627.1|DSAN
OG0007835	LOC108005054|XP_016923683.2|DSUZ	LOC120452076|XP_039492074.1|DSAN
OG0007836	LOC108015640|XP_016937621.1|DSUZ, LOC108015629|XP_036674266.1|DSUZ	LOC120451512|XP_039491205.1|DSAN
OG0007837	LOC108016039|XP_016938123.1|DSUZ	LOC120453275|XP_039493837.1|DSAN
OG0007838	LOC108015992|XP_016938074.2|DSUZ	LOC120452241|XP_039492299.1|DSAN
OG0007839	LOC108016661|XP_016938860.1|DSUZ	LOC120455371|XP_039497417.1|DSAN
OG0007840	LOC108015483|XP_016937404.1|DSUZ	LOC120452989|XP_039493424.1|DSAN
OG0007841	LOC108016186|XP_016938299.1|DSUZ	LOC120452962|XP_039493386.1|DSAN
OG0007842	LOC108007232|XP_016926358.2|DSUZ	LOC120451308|XP_039490807.1|DSAN
OG0007843	LOC108007199|XP_016926322.1|DSUZ	LOC120452558|XP_039492770.1|DSAN
OG0007844	LOC108018235|XP_016941251.2|DSUZ	LOC120446269|XP_039483080.1|DSAN
OG0007845	LOC118877955|XP_036674616.1|DSUZ, LOC108014328|XP_036672781.1|DSUZ	LOC120453432|XP_039494071.1|DSAN
OG0007846	LOC108015290|XP_016937152.1|DSUZ	LOC120455511|XP_039497711.1|DSAN
OG0007847	LOC108015765|XP_036673410.1|DSUZ	LOC120451335|XP_039490850.1|DSAN
OG0007848	LOC108020591|XP_036673344.1|DSUZ	LOC120452461|XP_039492626.1|DSAN
OG0007849	LOC108010585|XP_016930960.2|DSUZ	LOC120452604|XP_039492835.1|DSAN
OG0007850	LOC108010583|XP_036674259.1|DSUZ	LOC120452601|XP_039492833.1|DSAN
OG0007851	LOC108011708|XP_016932410.1|DSUZ	LOC120453721|XP_039494483.1|DSAN
OG0007852	LOC108018406|XP_016941452.1|DSUZ	LOC120451406|XP_039491008.1|DSAN
OG0007853	LOC108007610|XP_036673517.1|DSUZ	LOC120452062|XP_039492059.1|DSAN
OG0007854	LOC108020639|XP_036673271.1|DSUZ	LOC120451967|XP_039491926.1|DSAN
OG0007855	LOC108020076|XP_036674095.1|DSUZ	LOC120452518|XP_039492708.1|DSAN
OG0007856	LOC108015744|XP_036673423.1|DSUZ	LOC120452462|XP_039492627.1|DSAN
OG0007857	LOC108007860|XP_036674284.1|DSUZ	LOC120451680|XP_039491495.1|DSAN
OG0007858	LOC108021558|XP_016945816.1|DSUZ	LOC120455733|XP_039498084.1|DSAN
OG0007859	LOC108016611|XP_016938791.1|DSUZ	LOC120456446|XP_039499217.1|DSAN
OG0007860	LOC108006462|XP_016925475.2|DSUZ	LOC120451617|XP_039491397.1|DSAN
OG0007861	LOC108010916|XP_036674668.1|DSUZ	LOC120451623|XP_039491408.1|DSAN
OG0007862	LOC108016469|XP_016938612.2|DSUZ	LOC120453215|XP_039493739.1|DSAN
OG0007863	LOC108021191|XP_016945268.1|DSUZ	LOC120445529|XP_039481925.1|DSAN
OG0007864	LOC108006507|XP_016925519.2|DSUZ	LOC120450783|XP_039489875.1|DSAN
OG0007865	LOC108007507|XP_016926682.2|DSUZ	LOC120450474|XP_039489452.1|DSAN
OG0007866	LOC108020812|XP_016944680.1|DSUZ	LOC120451637|XP_039491430.1|DSAN
OG0007867	LOC108012192|XP_016932976.2|DSUZ	LOC120452242|XP_039492300.1|DSAN
OG0007868	LOC108014580|XP_036673372.1|DSUZ	LOC120452643|XP_039492892.1|DSAN
OG0007869	LOC108004594|XP_016923021.1|DSUZ	LOC120455041|XP_039496824.1|DSAN
OG0007870	LOC108014100|XP_036670474.1|DSUZ	LOC120449540|XP_039487996.1|DSAN
OG0007871	LOC108005449|XP_016924227.1|DSUZ	LOC120457225|XP_039500533.1|DSAN
OG0007872	LOC108005753|XP_036671559.1|DSUZ	LOC120449104|XP_039487347.1|DSAN
OG0007873	LOC108005901|XP_016924785.1|DSUZ	LOC120450276|XP_039489126.1|DSAN
OG0007874	LOC108021812|XP_016946103.1|DSUZ	LOC120455578|XP_039497883.1|DSAN
OG0007875	LOC108009480|XP_016929351.1|DSUZ	LOC120444697|XP_039480497.1|DSAN
OG0007876	LOC108004771|XP_016923306.1|DSUZ	LOC120456706|XP_039499613.1|DSAN
OG0007877	LOC108005318|XP_036677229.1|DSUZ	LOC120455189|XP_039497061.1|DSAN
OG0007878	LOC108008592|XP_016927960.1|DSUZ	LOC120444420|XP_039479984.1|DSAN
OG0007879	LOC108004813|XP_036670972.1|DSUZ	LOC120448986|XP_039487187.1|DSAN
OG0007880	LOC108013686|XP_016935093.1|DSUZ	LOC120455035|XP_039496803.1|DSAN
OG0007881	LOC108011815|XP_036671759.1|DSUZ	LOC120449772|XP_039488345.1|DSAN
OG0007882	LOC108006807|XP_016925844.1|DSUZ	LOC120448897|XP_039487047.1|DSAN
OG0007883	LOC108006802|XP_036670398.1|DSUZ	LOC120448953|XP_039487136.1|DSAN
OG0007884	LOC108006829|XP_036671987.1|DSUZ	LOC120450106|XP_039488835.1|DSAN
OG0007885	LOC108009481|XP_016929355.1|DSUZ	LOC120444699|XP_039480502.1|DSAN
OG0007886	LOC108021662|XP_016945965.1|DSUZ	LOC120455210|XP_039497109.1|DSAN
OG0007887	LOC108006805|XP_016925842.2|DSUZ	LOC120448896|XP_039487046.1|DSAN
OG0007888	LOC108014598|XP_016936250.2|DSUZ	LOC120447846|XP_039485387.1|DSAN
OG0007889	LOC108012405|XP_016933254.1|DSUZ	LOC120449461|XP_039487867.1|DSAN
OG0007890	LOC108013091|XP_016934214.1|DSUZ	LOC120450077|XP_039488798.1|DSAN
OG0007891	LOC108018728|XP_016941790.2|DSUZ	LOC120450956|XP_039490177.1|DSAN
OG0007892	LOC108010627|XP_016931008.2|DSUZ	LOC120458916|XP_039502699.1|DSAN
OG0007893	LOC108009846|XP_016930027.1|DSUZ	LOC120445671|XP_039482154.1|DSAN
OG0007894	LOC108013293|XP_016934560.1|DSUZ	LOC120450289|XP_039489142.1|DSAN
OG0007895	LOC108012987|XP_016934046.1|DSUZ	LOC120448685|XP_039486757.1|DSAN
OG0007896	LOC108012642|XP_016933555.1|DSUZ	LOC120448716|XP_039486820.1|DSAN
OG0007897	LOC108012388|XP_016933232.1|DSUZ	LOC120449252|XP_039487564.1|DSAN
OG0007898	LOC108012539|XP_016933442.1|DSUZ	LOC120450052|XP_039488743.1|DSAN
OG0007899	LOC108015555|XP_036671030.1|DSUZ	LOC120447693|XP_039485156.1|DSAN
OG0007900	LOC108009055|XP_016928548.1|DSUZ	LOC120446997|XP_039484234.1|DSAN
OG0007901	LOC108013152|XP_016934330.1|DSUZ	LOC120449200|XP_039487497.1|DSAN
OG0007902	LOC108005193|XP_016923867.1|DSUZ	LOC120456396|XP_039499158.1|DSAN
OG0007903	LOC108007498|XP_016926670.2|DSUZ	LOC120447539|XP_039484917.1|DSAN
OG0007904	LOC108012881|XP_016933860.1|DSUZ	LOC120448399|XP_039486323.1|DSAN
OG0007905	LOC108019183|XP_016942442.1|DSUZ	LOC120446112|XP_039482844.1|DSAN
OG0007906	LOC108013617|XP_016935047.2|DSUZ	LOC120449712|XP_039488262.1|DSAN
OG0007907	LOC108014472|XP_016936086.1|DSUZ	LOC120449230|XP_039487536.1|DSAN
OG0007908	LOC108014473|XP_016936089.1|DSUZ	LOC120449232|XP_039487538.1|DSAN
OG0007909	LOC108016752|XP_016938988.1|DSUZ	LOC120455396|XP_039497467.1|DSAN
OG0007910	LOC108020709|XP_036672472.1|DSUZ, LOC108011775|XP_036671658.1|DSUZ	LOC120450483|XP_039489464.1|DSAN
OG0007911	LOC108014524|XP_016936152.2|DSUZ	LOC120449789|XP_039488367.1|DSAN
OG0007912	LOC108013522|XP_016934907.1|DSUZ	LOC120450142|XP_039488904.1|DSAN
OG0007913	LOC108014525|XP_016936153.1|DSUZ	LOC120449793|XP_039488371.1|DSAN
OG0007914	LOC108014649|XP_036672196.1|DSUZ	LOC120450182|XP_039488981.1|DSAN
OG0007915	LOC108005628|XP_016924427.2|DSUZ	LOC120449863|XP_039488457.1|DSAN
OG0007916	LOC108018311|XP_016941343.1|DSUZ	LOC120443872|XP_039479180.1|DSAN
OG0007917	LOC108008687|XP_016928069.1|DSUZ	LOC120445538|XP_039481945.1|DSAN
OG0007918	LOC108017748|XP_016940349.1|DSUZ	LOC120458945|XP_039502739.1|DSAN
OG0007919	LOC108018202|XP_016941207.1|DSUZ	LOC120445699|XP_039482190.1|DSAN
OG0007920	LOC108010319|XP_016930708.1|DSUZ	LOC120444565|XP_039480255.1|DSAN
OG0007921	LOC108008781|XP_016928168.1|DSUZ	LOC120446778|XP_039483858.1|DSAN
OG0007922	LOC108019257|XP_036673845.1|DSUZ	LOC120453783|XP_039494565.1|DSAN
OG0007923	LOC108021791|XP_036676950.1|DSUZ	LOC120455420|XP_039497503.1|DSAN
OG0007924	LOC108019918|XP_016943511.1|DSUZ	LOC120445635|XP_039482103.1|DSAN
OG0007925	LOC108008301|XP_016927607.1|DSUZ	LOC120445452|XP_039481831.1|DSAN
OG0007926	LOC108017985|XP_016940817.1|DSUZ	LOC120446611|XP_039483590.1|DSAN
OG0007927	LOC108020989|XP_016944937.1|DSUZ	LOC120448004|XP_039485655.1|DSAN
OG0007928	LOC108007867|XP_016927118.1|DSUZ	LOC120458567|XP_039502200.1|DSAN
OG0007929	LOC108021095|XP_016945109.1|DSUZ	LOC120444037|XP_039479477.1|DSAN
OG0007930	LOC108008284|XP_016927561.1|DSUZ	LOC120445494|XP_039481875.1|DSAN
OG0007932	LOC108006315|XP_016925307.1|DSUZ	LOC120457089|XP_039500206.1|DSAN
OG0007933	LOC118877814|XP_036673857.1|DSUZ	LOC120452267|XP_039492330.1|DSAN
OG0007934	LOC108011632|XP_016932310.2|DSUZ	LOC120452475|XP_039492649.1|DSAN
OG0007935	LOC108014594|XP_016936249.1|DSUZ	LOC120443857|XP_039479153.1|DSAN
OG0007936	LOC108021494|XP_016945726.1|DSUZ	LOC120446492|XP_039483436.1|DSAN
OG0007937	LOC108019179|XP_016942437.1|DSUZ	LOC120453143|XP_039493637.1|DSAN
OG0007938	LOC108020885|XP_016944777.1|DSUZ	LOC120447719|XP_039485193.1|DSAN
OG0007939	LOC108021260|XP_016945376.1|DSUZ	LOC120456617|XP_039499477.1|DSAN
OG0007940	LOC108021375|XP_036668759.1|DSUZ	LOC120443840|XP_039479133.1|DSAN
OG0007942	LOC108019175|XP_016942427.1|DSUZ	LOC120457235|XP_039500550.1|DSAN
OG0007943	LOC108017266|XP_036678695.1|DSUZ	LOC120444056|XP_039479497.1|DSAN
OG0007944	LOC108012871|XP_016933848.1|DSUZ	LOC120450135|XP_039488896.1|DSAN
OG0007945	LOC108021612|XP_016945900.1|DSUZ	LOC120447771|XP_039485260.1|DSAN
OG0007946	LOC108010289|XP_016930648.1|DSUZ	LOC120444798|XP_039480680.1|DSAN
OG0007947	LOC108021267|XP_016945389.1|DSUZ	LOC120458132|XP_039501608.1|DSAN
OG0007948	LOC108021500|XP_016945737.2|DSUZ	LOC120452106|XP_039492119.1|DSAN
OG0007949	LOC108004731|XP_016923244.1|DSUZ	LOC120455740|XP_039498096.1|DSAN
OG0007950	LOC108020489|XP_016944312.1|DSUZ	LOC120457775|XP_039501206.1|DSAN
OG0007951	LOC108021209|XP_016945296.1|DSUZ	LOC120453345|XP_039493952.1|DSAN
OG0007952	LOC108021439|XP_016945645.1|DSUZ	LOC120456475|XP_039499275.1|DSAN
OG0007954	LOC108021602|XP_016945887.1|DSUZ	LOC120458258|XP_039501781.1|DSAN
OG0007955	LOC108009201|XP_036674191.1|DSUZ	LOC120449754|XP_039488334.1|DSAN
OG0007956	LOC108014775|XP_016936460.1|DSUZ	LOC120445533|XP_039481933.1|DSAN
OG0007957	LOC108008509|XP_016927868.1|DSUZ	LOC120458514|XP_039502119.1|DSAN
OG0007958	LOC108006560|XP_016925579.1|DSUZ	LOC120455462|XP_039497617.1|DSAN
OG0007959	LOC108021309|XP_016945452.1|DSUZ	LOC120445733|XP_039482238.1|DSAN
OG0007960	LOC108021303|XP_016945447.1|DSUZ	LOC120458088|XP_039501539.1|DSAN
OG0007961	LOC108004981|XP_016923587.2|DSUZ	LOC120454657|XP_039496094.1|DSAN
OG0007962	LOC108016923|XP_016939339.1|DSUZ	LOC120455982|XP_039498471.1|DSAN
OG0007963	LOC108020924|XP_016944836.1|DSUZ	LOC120448976|XP_039487174.1|DSAN
OG0007964	LOC108021693|XP_016946010.1|DSUZ	LOC120454739|XP_039496196.1|DSAN
OG0007965	LOC108020086|XP_036677919.1|DSUZ	LOC120448731|XP_039486843.1|DSAN
OG0007966	LOC108015270|XP_016937124.1|DSUZ	LOC120443811|XP_039479085.1|DSAN
OG0007967	LOC108008811|XP_016928207.1|DSUZ	LOC120457745|XP_039501178.1|DSAN
OG0007968	LOC108019553|XP_016942882.1|DSUZ	LOC120454328|XP_039495470.1|DSAN
OG0007969	LOC108009585|XP_016929548.1|DSUZ	LOC120444113|XP_039479577.1|DSAN
OG0007970	LOC108008203|XP_016927482.2|DSUZ	LOC120445628|XP_039482089.1|DSAN
OG0007971	LOC108016885|XP_016939268.1|DSUZ	LOC120455194|XP_039497070.1|DSAN
OG0007972	LOC108008705|XP_016928091.1|DSUZ	LOC120446669|XP_039483676.1|DSAN
OG0007973	LOC108014277|XP_016935810.1|DSUZ	LOC120458478|XP_039502072.1|DSAN
OG0007974	LOC108005451|XP_016924230.1|DSUZ	LOC120455641|XP_039497965.1|DSAN
OG0007975	LOC108006729|XP_036675236.1|DSUZ	LOC120453934|XP_039494813.1|DSAN
OG0007976	LOC108015069|XP_016936797.1|DSUZ	LOC120456335|XP_039499039.1|DSAN
OG0007977	LOC108011966|XP_016932715.1|DSUZ	LOC120444726|XP_039480589.1|DSAN
OG0007978	LOC108006926|XP_016926021.1|DSUZ	LOC120458682|XP_039502353.1|DSAN
OG0007979	LOC108020912|XP_016944818.1|DSUZ	LOC120445738|XP_039482246.1|DSAN
OG0007980	LOC108021437|XP_016945646.1|DSUZ	LOC120446021|XP_039482710.1|DSAN
OG0007981	LOC108018945|XP_016942036.1|DSUZ	LOC120455314|XP_039497298.1|DSAN
OG0007982	LOC108020404|XP_016944183.1|DSUZ	LOC120458765|XP_039502511.1|DSAN
OG0007983	LOC108021527|XP_016945778.1|DSUZ	LOC120445949|XP_039482568.1|DSAN
OG0007984	LOC108016851|XP_036668799.1|DSUZ	LOC120445496|XP_039481877.1|DSAN
OG0007985	LOC108007466|XP_016926628.1|DSUZ	LOC120457476|XP_039500962.1|DSAN
OG0007986	LOC108014274|XP_016935806.1|DSUZ	LOC120451034|XP_039490299.1|DSAN
OG0007987	LOC108021184|XP_016945255.1|DSUZ	LOC120446880|XP_039484027.1|DSAN
OG0007988	LOC108005331|XP_016924052.1|DSUZ	LOC120446411|XP_039483291.1|DSAN
OG0007989	LOC108021048|XP_016945042.1|DSUZ	LOC120457926|XP_039501367.1|DSAN
OG0007990	LOC108021295|XP_016945435.1|DSUZ	LOC120458087|XP_039501538.1|DSAN
OG0007991	LOC108021333|XP_016945493.1|DSUZ	LOC120455246|XP_039497175.1|DSAN
OG0007992	LOC108016346|XP_016938472.1|DSUZ	LOC120444312|XP_039479793.1|DSAN
OG0007993	LOC108010860|XP_016931323.1|DSUZ	LOC120451424|XP_039491031.1|DSAN
OG0007994	LOC108017723|XP_036668721.1|DSUZ	LOC120445029|XP_039481042.1|DSAN
OG0007995	LOC108018250|XP_016941270.1|DSUZ	LOC120446133|XP_039482895.1|DSAN
OG0007996	LOC108015325|XP_016937213.1|DSUZ	LOC120455975|XP_039498458.1|DSAN
OG0007997	LOC108015806|XP_016937856.1|DSUZ	LOC120449463|XP_039487869.1|DSAN
OG0007998	LOC108021218|XP_016945306.1|DSUZ	LOC120445169|XP_039481283.1|DSAN
OG0007999	LOC108021315|XP_016945460.1|DSUZ	LOC120457041|XP_039500147.1|DSAN
OG0008000	LOC108004720|XP_016923232.1|DSUZ	LOC120453304|XP_039493882.1|DSAN
OG0008001	LOC108014275|XP_016935807.1|DSUZ	LOC120443999|XP_039479415.1|DSAN
OG0008002	LOC108020874|XP_016944765.1|DSUZ	LOC120447067|XP_039484394.1|DSAN
OG0008003	LOC108014295|XP_016935850.1|DSUZ	LOC120444038|XP_039479481.1|DSAN
OG0008004	LOC108016803|XP_016939069.2|DSUZ	LOC120455528|XP_039497752.1|DSAN
OG0008005	LOC108019082|XP_016942241.1|DSUZ	LOC120457382|XP_039500859.1|DSAN
OG0008006	LOC108013679|XP_016935087.1|DSUZ	LOC120457129|XP_039500302.1|DSAN
OG0008007	LOC108016970|XP_016939401.1|DSUZ	LOC120455053|XP_039496839.1|DSAN
OG0008008	LOC108020731|XP_016944592.1|DSUZ	LOC120449580|XP_039488068.1|DSAN
OG0008009	LOC108013729|XP_016935162.1|DSUZ	LOC120455033|XP_039496801.1|DSAN
OG0008010	LOC108006310|XP_016925294.1|DSUZ	LOC120457228|XP_039500535.1|DSAN
OG0008011	LOC108008814|XP_016928208.1|DSUZ	LOC120444773|XP_039480640.1|DSAN
OG0008012	LOC108009840|XP_016930020.1|DSUZ	LOC120445340|XP_039481610.1|DSAN
OG0008013	LOC108008336|XP_016927651.1|DSUZ	LOC120446265|XP_039483075.1|DSAN
OG0008014	LOC108011597|XP_036673683.1|DSUZ	LOC120452478|XP_039492653.1|DSAN
OG0008015	LOC108015897|XP_036671357.1|DSUZ	LOC120448773|XP_039486893.1|DSAN
OG0008016	LOC108015913|XP_016937975.1|DSUZ	LOC120448775|XP_039486896.1|DSAN
OG0008017	LOC108005214|XP_016923892.1|DSUZ	LOC120457054|XP_039500162.1|DSAN
OG0008018	LOC108016595|XP_016938771.2|DSUZ	LOC120455286|XP_039497256.1|DSAN
OG0008019	LOC108013726|XP_016935155.1|DSUZ	LOC120456349|XP_039499067.1|DSAN
OG0008020	LOC118877691|XP_036673357.1|DSUZ, LOC118877575|XP_036672722.1|DSUZ	LOC120454435|XP_039495665.1|DSAN
OG0008021	LOC108018887|XP_016941966.1|DSUZ	LOC120455807|XP_039498201.1|DSAN
