Orthogroup	DSUZ.longest_only	DVIR.longest_only
OG0007459	LOC108005965|XP_036672995.1|DSUZ	LOC6635167|XP_002058369.2|DVIR
OG0007460	LOC108009058|XP_016928553.1|DSUZ	LOC6624762|XP_002049756.1|DVIR
OG0007461	LOC108006222|XP_036670682.1|DSUZ	LOC6624080|XP_002048074.2|DVIR
OG0007462	LOC108014660|XP_036671875.1|DSUZ	LOC6623983|XP_002048323.1|DVIR
OG0007463	LOC108014651|XP_036672201.1|DSUZ	LOC6624100|XP_032290863.1|DVIR
OG0007464	LOC108006223|XP_036672367.1|DSUZ	LOC6624441|XP_015030524.1|DVIR
OG0007465	LOC108012508|XP_036671975.1|DSUZ	LOC6622337|XP_032290773.1|DVIR
OG0007466	LOC108009225|XP_016928876.1|DSUZ	LOC6626313|XP_002049520.1|DVIR
OG0007467	LOC108014320|XP_016935881.1|DSUZ	LOC6626315|XP_002049522.2|DVIR
OG0007468	LOC108009291|XP_016929010.1|DSUZ	LOC6627061|XP_002049312.1|DVIR
OG0007469	LOC108007739|XP_036670425.1|DSUZ	LOC6624486|XP_002048379.2|DVIR
OG0007470	LOC108020953|XP_016944884.1|DSUZ	LOC6627458|XP_002052480.1|DVIR
OG0007471	LOC108009564|XP_016929516.1|DSUZ	LOC6625039|XP_002048987.1|DVIR
OG0007472	LOC108006536|XP_016925550.1|DSUZ	LOC6631488|XP_015026596.1|DVIR
OG0007473	LOC108005784|XP_016924602.1|DSUZ	LOC6622343|XP_002048137.1|DVIR
OG0007474	LOC108009518|XP_036668936.1|DSUZ	LOC6626412|XP_032292641.1|DVIR
OG0007475	LOC108013438|XP_016934797.1|DSUZ	LOC6623563|XP_002046164.1|DVIR
OG0007476	LOC108005186|XP_016923859.1|DSUZ	LOC6633287|XP_002056870.1|DVIR
OG0007477	LOC108005322|XP_016924026.1|DSUZ	LOC6633340|XP_032296489.1|DVIR
OG0007478	LOC108021187|XP_016945264.1|DSUZ	LOC6628094|XP_002051154.1|DVIR
OG0007479	LOC108016600|XP_036676309.1|DSUZ	LOC6631756|XP_002054953.1|DVIR
OG0007480	LOC108016084|XP_036673327.1|DSUZ	LOC6631103|XP_002053224.2|DVIR
OG0007481	LOC108006806|XP_016925843.2|DSUZ	LOC6636822|XP_002060271.1|DVIR
OG0007482	LOC108005698|XP_016924517.1|DSUZ	LOC6627670|XP_032294625.1|DVIR
OG0007483	LOC108010021|XP_016930308.1|DSUZ	LOC6626495|XP_002049320.1|DVIR
OG0007484	LOC108005425|XP_016924192.1|DSUZ	LOC26531166|XP_015026778.1|DVIR
OG0007485	LOC108020466|XP_016944280.1|DSUZ	LOC6633351|XP_002056792.1|DVIR
OG0007486	LOC108014986|XP_016936696.1|DSUZ	LOC6634776|XP_002058202.1|DVIR
OG0007487	LOC108020429|XP_016944237.1|DSUZ	LOC6636254|XP_002059723.2|DVIR
OG0007488	LOC108005824|XP_016924646.1|DSUZ	LOC6622907|XP_032291093.1|DVIR
OG0007489	LOC108018450|XP_036672982.1|DSUZ	LOC6630553|XP_015027408.1|DVIR
OG0007490	LOC108019147|XP_016942385.1|DSUZ	LOC6634712|XP_032296393.1|DVIR
OG0007491	LOC108015204|XP_016937018.1|DSUZ	LOC6633551|XP_032295945.1|DVIR
OG0007492	LOC108018153|XP_016941109.1|DSUZ	LOC6625420|XP_002049782.1|DVIR
OG0007493	LOC108019203|XP_016942485.1|DSUZ	LOC6634605|XP_032296388.1|DVIR
OG0007494	LOC108005314|XP_016924019.1|DSUZ	LOC6634210|XP_002057803.1|DVIR
OG0007495	LOC108011218|XP_016931800.1|DSUZ	LOC6631700|XP_002054970.1|DVIR
OG0007496	LOC108005563|XP_016924350.1|DSUZ	LOC6622124|XP_015030429.1|DVIR
OG0007497	LOC108013267|XP_016934517.1|DSUZ	LOC6622186|XP_002047853.2|DVIR
OG0007498	LOC108013224|XP_036670740.1|DSUZ	LOC6622172|XP_032290602.1|DVIR
OG0007499	LOC108006911|XP_016925996.2|DSUZ	LOC6623727|XP_002047616.1|DVIR
OG0007500	LOC108006913|XP_016925999.2|DSUZ	LOC6624728|XP_002047615.1|DVIR
OG0007501	LOC108007700|XP_016926927.1|DSUZ	LOC6622747|XP_015031353.1|DVIR
OG0007502	LOC108011575|XP_016932234.1|DSUZ	LOC26531133|XP_015030289.1|DVIR
OG0007503	LOC108021610|XP_016945895.1|DSUZ	LOC6635727|XP_002059142.1|DVIR
OG0007504	LOC108012569|XP_016933472.1|DSUZ	LOC6624362|XP_032290367.1|DVIR
OG0007505	LOC108013459|XP_016934826.1|DSUZ	LOC6622646|XP_002047991.1|DVIR
OG0007506	LOC108012477|XP_016933363.1|DSUZ	LOC6622723|XP_002047993.1|DVIR
OG0007507	LOC108021173|XP_016945244.1|DSUZ	LOC6629208|XP_002052627.1|DVIR
OG0007508	LOC108020916|XP_016944825.1|DSUZ	LOC6628504|XP_002051839.1|DVIR
OG0007509	LOC108021086|XP_016945096.1|DSUZ	LOC6634225|XP_002057674.1|DVIR
OG0007510	LOC108018101|XP_016941004.1|DSUZ	LOC6624989|XP_002048920.2|DVIR
OG0007511	LOC108020925|XP_016944837.1|DSUZ	LOC6634364|XP_002057705.1|DVIR
OG0007512	LOC108015561|XP_036672614.1|DSUZ	LOC26530583|XP_015026250.1|DVIR
OG0007513	LOC108021006|XP_016944970.1|DSUZ	LOC6627600|XP_002052831.1|DVIR
OG0007514	LOC108013006|XP_016934082.1|DSUZ	LOC6636852|XP_002060282.2|DVIR
OG0007515	LOC108007709|XP_016926946.1|DSUZ	LOC6635645|XP_002059191.1|DVIR
OG0007516	LOC108015405|XP_016937318.1|DSUZ	LOC6628180|XP_002052914.1|DVIR
OG0007517	LOC108005822|XP_016924644.1|DSUZ	LOC6624090|XP_032291090.1|DVIR
OG0007518	LOC108009811|XP_016929977.1|DSUZ	LOC6627193|XP_002049438.1|DVIR
OG0007519	LOC108010060|XP_016930362.1|DSUZ	LOC6625688|XP_002049814.3|DVIR
OG0007520	LOC108005317|XP_016924020.1|DSUZ	LOC6633363|XP_032296570.1|DVIR
OG0007521	LOC108005478|XP_016924268.2|DSUZ	LOC6631729|XP_002055576.1|DVIR
OG0007522	LOC108015142|XP_016936901.1|DSUZ	LOC6634780|XP_002058206.1|DVIR
OG0007523	LOC108009971|XP_016930223.1|DSUZ	LOC6625860|XP_015029495.1|DVIR
OG0007524	LOC108021045|XP_016945037.1|DSUZ	LOC6628506|XP_002051841.1|DVIR
OG0007525	LOC108006149|XP_016925095.1|DSUZ	LOC6634344|XP_002057472.1|DVIR
OG0007526	LOC108018730|XP_036673296.1|DSUZ	LOC6631014|XP_002054290.1|DVIR
OG0007527	LOC108013422|XP_016934775.1|DSUZ	LOC6622497|XP_002047225.2|DVIR
OG0007528	LOC108019790|XP_016943274.1|DSUZ	LOC6625802|XP_032293381.1|DVIR
OG0007529	LOC108008704|XP_016928090.1|DSUZ	LOC6624743|XP_002049703.1|DVIR
OG0007530	LOC108006623|XP_016925637.2|DSUZ	LOC6635262|XP_002058741.1|DVIR
OG0007531	LOC108019651|XP_016943023.1|DSUZ	LOC6625243|XP_002049196.1|DVIR
OG0007532	LOC108010249|XP_016930592.1|DSUZ	LOC6625921|XP_002049460.1|DVIR
OG0007533	LOC108006909|XP_036670925.1|DSUZ	LOC6624720|XP_002048122.1|DVIR
OG0007534	LOC108012531|XP_016933433.1|DSUZ	LOC6623043|XP_002048057.1|DVIR
OG0007535	LOC108005531|XP_036672105.1|DSUZ	LOC6624336|XP_002047632.1|DVIR
OG0007536	LOC108006649|XP_036673483.1|DSUZ	LOC6629867|XP_002053344.1|DVIR
OG0007537	LOC108013063|XP_036672317.1|DSUZ	LOC6624625|XP_032290432.1|DVIR
OG0007538	LOC108013339|XP_016934634.1|DSUZ	LOC6624635|XP_032290377.1|DVIR
OG0007539	LOC108021122|XP_016945161.1|DSUZ	LOC6628396|XP_032294381.1|DVIR
OG0007540	LOC108010834|XP_016931290.2|DSUZ	LOC6631056|XP_002054222.1|DVIR
OG0007541	LOC108019600|XP_016942930.1|DSUZ	LOC6626317|XP_002049524.1|DVIR
OG0007542	LOC108009689|XP_016929725.1|DSUZ	LOC6626592|XP_002049028.1|DVIR
OG0007543	LOC108020380|XP_016944123.1|DSUZ	LOC6636258|XP_032290070.1|DVIR
OG0007544	LOC108014668|XP_036670688.1|DSUZ	LOC6624261|XP_002048516.1|DVIR
OG0007545	LOC108021552|XP_016945809.1|DSUZ	LOC6628392|XP_002051191.1|DVIR
OG0007546	LOC108014055|XP_016935561.2|DSUZ	LOC6630936|XP_002053489.1|DVIR
OG0007547	LOC108006183|XP_016925106.1|DSUZ	LOC6625782|XP_002049580.1|DVIR
OG0007548	LOC108013172|XP_016934356.1|DSUZ	LOC6622995|XP_015030715.1|DVIR
OG0007549	LOC108006892|XP_016925969.2|DSUZ	LOC6622620|XP_002048143.1|DVIR
OG0007550	LOC108013336|XP_016934627.1|DSUZ	LOC6622587|XP_002047968.1|DVIR
OG0007551	LOC108019565|XP_036670000.1|DSUZ	LOC6626308|XP_032292119.1|DVIR
OG0007552	LOC108008743|XP_016928133.1|DSUZ	LOC6628726|XP_015028568.1|DVIR
OG0007553	LOC108005009|XP_016923636.1|DSUZ	LOC6627322|XP_002051698.1|DVIR
OG0007554	LOC108013498|XP_016934870.1|DSUZ	LOC6623799|XP_002046349.1|DVIR
OG0007555	LOC108009321|XP_016929080.1|DSUZ	LOC6626492|XP_002049317.1|DVIR
OG0007556	LOC108010294|XP_016930655.1|DSUZ	LOC6627196|XP_002049441.1|DVIR
OG0007557	LOC108010045|XP_016930343.1|DSUZ	LOC6626002|XP_015029771.1|DVIR
OG0007558	LOC108010308|XP_016930681.1|DSUZ	LOC6626850|XP_032292163.1|DVIR
OG0007559	LOC108007871|XP_016927125.1|DSUZ	LOC6629197|XP_002051599.1|DVIR
OG0007560	LOC108013484|XP_016934856.1|DSUZ	LOC6624485|XP_002048114.1|DVIR
OG0007561	LOC108020750|XP_036672482.1|DSUZ, LOC118877351|XP_036671661.1|DSUZ	LOC6622095|XP_032290545.1|DVIR
OG0007562	LOC108014678|XP_036671160.1|DSUZ	LOC6622298|XP_002047913.1|DVIR
OG0007563	LOC108010516|XP_016930879.1|DSUZ	LOC6624439|XP_002048397.1|DVIR
OG0007564	LOC108006701|XP_016925730.1|DSUZ	LOC6624457|XP_002047470.1|DVIR
OG0007565	LOC108005015|XP_036673256.1|DSUZ	LOC6629492|XP_032288741.1|DVIR
OG0007566	LOC108010113|XP_016930426.1|DSUZ	LOC6626957|XP_002049409.2|DVIR
OG0007567	LOC108007216|XP_016926339.2|DSUZ	LOC6630477|XP_032294116.1|DVIR
OG0007568	LOC108019849|XP_016943376.1|DSUZ	LOC6626992|XP_002049232.1|DVIR
OG0007569	LOC108009851|XP_016930037.1|DSUZ	LOC6626046|XP_002049144.1|DVIR
OG0007570	LOC108019848|XP_016943373.1|DSUZ	LOC6626993|XP_015029494.1|DVIR
OG0007571	LOC108019908|XP_016943495.1|DSUZ	LOC6626859|XP_002049230.2|DVIR
OG0007572	LOC108015440|XP_016937362.1|DSUZ	LOC6627134|XP_002048952.2|DVIR
OG0007573	LOC108009374|XP_016929167.1|DSUZ	LOC6627191|XP_002049933.1|DVIR
OG0007574	LOC108009265|XP_016928958.1|DSUZ	LOC6627089|XP_032291764.1|DVIR
OG0007575	LOC108018142|XP_016941090.1|DSUZ	LOC6627154|XP_032293226.1|DVIR
OG0007576	LOC108004717|XP_016923222.1|DSUZ	LOC6631402|XP_002055672.1|DVIR
OG0007577	LOC108016668|XP_016938873.1|DSUZ	LOC6633879|XP_032295842.1|DVIR
OG0007578	LOC108017279|XP_016939788.2|DSUZ	LOC6627865|XP_002052262.3|DVIR
OG0007579	LOC108019889|XP_016943456.1|DSUZ	LOC6625652|XP_002049869.1|DVIR
OG0007580	LOC108015705|XP_036671490.1|DSUZ	LOC6622508|XP_002048431.2|DVIR
OG0007581	LOC108021127|XP_016945173.1|DSUZ	LOC6627702|XP_002051986.1|DVIR
OG0007582	LOC108007936|XP_016927196.2|DSUZ	LOC6633052|XP_002056760.2|DVIR
OG0007583	LOC108010087|XP_016930395.1|DSUZ	LOC6626955|XP_002049407.2|DVIR
OG0007584	LOC108018863|XP_036675839.1|DSUZ	LOC6634487|XP_032296249.1|DVIR
OG0007585	LOC108014663|XP_016936314.2|DSUZ	LOC6622598|XP_002047701.1|DVIR
OG0007586	LOC108021446|XP_016945655.1|DSUZ	LOC6634318|XP_002057458.1|DVIR
OG0007587	LOC108009463|XP_016929328.1|DSUZ	LOC6626558|XP_032292861.1|DVIR
OG0007588	LOC108005714|XP_016924531.1|DSUZ	LOC6629164|XP_002052367.1|DVIR
OG0007589	LOC108019185|XP_016942445.1|DSUZ	LOC6631888|XP_002055489.3|DVIR
OG0007590	LOC108013132|XP_016934300.1|DSUZ	LOC6624250|XP_032290733.1|DVIR
OG0007591	LOC108009149|XP_016928741.1|DSUZ	LOC6625111|XP_002049285.1|DVIR
OG0007592	LOC108009547|XP_016929478.1|DSUZ	LOC6625492|XP_002048829.1|DVIR
OG0007593	LOC108011166|XP_016931743.1|DSUZ	LOC6633683|XP_032295553.1|DVIR
OG0007594	LOC108008386|XP_016927720.1|DSUZ	LOC6626734|XP_002049278.2|DVIR
OG0007595	LOC108008462|XP_016927805.1|DSUZ	LOC6626043|XP_002049141.1|DVIR
OG0007596	LOC108012609|XP_016933517.1|DSUZ	LOC6624510|XP_032290678.1|DVIR
OG0007597	LOC108015538|XP_016937505.1|DSUZ	LOC6624214|XP_002048670.1|DVIR
OG0007598	LOC108018135|XP_016941079.1|DSUZ	LOC6625297|XP_002049259.2|DVIR
OG0007599	LOC108005564|XP_016924352.1|DSUZ	LOC116650070|XP_032289309.1|DVIR, LOC6622370|XP_002047492.1|DVIR
OG0007600	LOC108016315|XP_016938440.1|DSUZ, LOC118877516|XP_036672445.1|DSUZ	LOC6622417|XP_002047496.1|DVIR
OG0007601	LOC108019358|XP_016942669.2|DSUZ	LOC6622510|XP_032290811.1|DVIR
OG0007602	LOC108017614|XP_036670550.1|DSUZ	LOC6624180|XP_002048652.1|DVIR
OG0007603	LOC108017638|XP_016940238.2|DSUZ	LOC6624187|XP_032289945.1|DVIR
OG0007604	LOC108013120|XP_016934280.1|DSUZ	LOC6636831|XP_032291529.1|DVIR
OG0007605	LOC108007430|XP_036671841.1|DSUZ	LOC6622504|XP_032290669.1|DVIR
OG0007606	LOC108015410|XP_036670426.1|DSUZ	LOC6623593|XP_015030397.1|DVIR
OG0007607	LOC108020314|XP_036675698.1|DSUZ	LOC6630903|XP_032294943.1|DVIR
OG0007608	LOC108012840|XP_016933796.1|DSUZ	LOC6622097|XP_002048078.1|DVIR
OG0007609	LOC108006548|XP_016925568.1|DSUZ	LOC6631755|XP_002054923.1|DVIR
OG0007610	LOC108008535|XP_016927894.1|DSUZ	LOC6626743|XP_032293048.1|DVIR
OG0007611	LOC108020353|XP_036674584.1|DSUZ	LOC6636242|XP_015024054.1|DVIR
OG0007612	LOC108009669|XP_016929688.1|DSUZ	LOC6625929|XP_002049298.1|DVIR
OG0007613	LOC108008291|XP_016927591.2|DSUZ	LOC6626562|XP_002049812.3|DVIR
OG0007614	LOC108007098|XP_036671088.1|DSUZ	LOC6623189|XP_002046103.1|DVIR
OG0007615	LOC108013068|XP_016934175.1|DSUZ	LOC6623080|XP_002047262.1|DVIR
OG0007616	LOC108007207|XP_036674142.1|DSUZ	LOC6630478|XP_002053754.1|DVIR
OG0007617	LOC108013766|XP_036671113.1|DSUZ	LOC6624046|XP_032289975.1|DVIR
OG0007618	LOC108012769|XP_016933690.1|DSUZ	LOC6623062|XP_032290663.1|DVIR
OG0007619	LOC108013000|XP_016934071.1|DSUZ	LOC6622539|XP_015030560.1|DVIR
OG0007620	LOC108012901|XP_016933898.1|DSUZ	LOC6624387|XP_032290003.1|DVIR
OG0007621	LOC108008347|XP_016927665.1|DSUZ	LOC6625684|XP_002050317.1|DVIR
OG0007622	LOC108010479|XP_036672297.1|DSUZ	LOC6624563|XP_015031514.2|DVIR
OG0007623	LOC108006216|XP_036671540.1|DSUZ	LOC6623071|XP_032290667.1|DVIR
OG0007624	LOC108012588|XP_016933495.1|DSUZ	LOC6622779|XP_002048083.1|DVIR
OG0007625	LOC108015895|XP_036672063.1|DSUZ	LOC6623394|XP_032289881.1|DVIR
OG0007626	LOC108013585|XP_016935002.1|DSUZ	LOC6622735|XP_002047031.1|DVIR
OG0007627	LOC108013223|XP_016934439.1|DSUZ	LOC6622715|XP_002047030.1|DVIR
OG0007628	LOC108020347|XP_016944003.1|DSUZ	LOC6636234|XP_002059748.1|DVIR
OG0007629	LOC108012352|XP_016933193.1|DSUZ	LOC6624463|XP_002046602.1|DVIR
OG0007630	LOC108010742|XP_036672765.1|DSUZ	LOC6630538|XP_002054603.3|DVIR
OG0007631	LOC108013870|XP_036673203.1|DSUZ	LOC6633211|XP_002055976.1|DVIR
OG0007632	LOC108013125|XP_016934291.1|DSUZ	LOC26531257|XP_032289262.1|DVIR, LOC116650579|XP_032290494.1|DVIR
OG0007633	LOC108013895|XP_016935391.1|DSUZ	LOC6628338|XP_032294491.1|DVIR
OG0007634	LOC108015485|XP_016937406.1|DSUZ	LOC6635211|XP_032295123.1|DVIR
OG0007635	LOC108021001|XP_016944958.1|DSUZ	LOC6634335|XP_002057463.2|DVIR
OG0007636	LOC108020743|XP_016944608.1|DSUZ	LOC6623997|XP_002047588.2|DVIR
OG0007637	LOC108011693|XP_036677411.1|DSUZ	LOC6629073|XP_002052375.1|DVIR
OG0007638	LOC108016758|XP_036676332.1|DSUZ	LOC6635929|XP_032292495.1|DVIR
OG0007639	LOC108015006|XP_016936723.1|DSUZ	LOC116649736|XP_032296490.1|DVIR
OG0007640	LOC108009282|XP_016929001.1|DSUZ	LOC6626107|XP_002050511.1|DVIR
OG0007641	LOC108018538|XP_016941581.1|DSUZ	LOC6629440|XP_002053157.1|DVIR
OG0007642	LOC108009478|XP_016929348.1|DSUZ	LOC6626502|XP_002050871.1|DVIR, LOC6626366|XP_002050695.1|DVIR
OG0007643	LOC108014549|XP_036673359.1|DSUZ	LOC6631100|XP_032291097.1|DVIR
OG0007644	LOC108010857|XP_036675651.1|DSUZ	LOC6630946|XP_002054048.1|DVIR
OG0007645	LOC108007016|XP_016926111.1|DSUZ	LOC6633228|XP_002056286.1|DVIR
OG0007646	LOC108010073|XP_016930379.1|DSUZ	LOC6627715|XP_002051637.1|DVIR
OG0007647	LOC108016282|XP_016938407.1|DSUZ	LOC6628324|XP_032293662.1|DVIR
OG0007648	LOC108019566|XP_036669967.1|DSUZ	LOC6627176|XP_002050394.2|DVIR
OG0007649	LOC108013476|XP_016934848.1|DSUZ	LOC6623445|XP_002047281.1|DVIR
OG0007650	LOC108008109|XP_016927387.1|DSUZ	LOC6626400|XP_002049137.3|DVIR
OG0007651	LOC108005174|XP_016923839.1|DSUZ	LOC26531350|XP_032296644.1|DVIR
OG0007652	LOC108019809|XP_016943307.1|DSUZ	LOC26531799|XP_015024750.1|DVIR, LOC26530875|XP_015024747.1|DVIR
OG0007653	LOC108013409|XP_036670765.1|DSUZ	LOC116650469|XP_032290030.1|DVIR, LOC6622547|XP_002048436.1|DVIR
OG0007654	LOC108012700|XP_016933617.1|DSUZ	LOC6623165|XP_002047745.1|DVIR
OG0007655	LOC108017878|XP_016940530.1|DSUZ	LOC6635353|XP_002058899.2|DVIR, LOC6627181|XP_002049746.2|DVIR, LOC6622686|XP_032289987.1|DVIR
OG0007657	LOC108015933|XP_036674346.1|DSUZ, LOC108014768|XP_016936451.2|DSUZ	LOC26531719|XP_015027927.2|DVIR, LOC116651929|XP_032295313.1|DVIR
OG0007659	LOC108008631|XP_016928001.1|DSUZ	LOC26530911|XP_015030260.1|DVIR, LOC6626742|XP_002049305.2|DVIR
OG0007660	LOC108006058|XP_036674198.1|DSUZ	LOC6630266|XP_002053425.1|DVIR, LOC6630265|XP_002053424.1|DVIR
OG0007664	LOC108015938|XP_036674301.1|DSUZ	LOC6630004|XP_002054766.2|DVIR
OG0007665	LOC108019170|XP_016942419.1|DSUZ	LOC6631934|XP_002055481.2|DVIR, LOC116652020|XP_032295559.1|DVIR
OG0007666	LOC108019178|XP_016942434.1|DSUZ	LOC6631832|XP_032295848.1|DVIR
OG0007667	LOC108005088|XP_016923749.1|DSUZ	LOC6631313|XP_002055056.1|DVIR
OG0007668	LOC108005089|XP_016923753.1|DSUZ	LOC6634313|XP_002057563.1|DVIR
OG0007669	LOC108020475|XP_016944290.1|DSUZ	LOC6631857|XP_032295556.1|DVIR
OG0007670	LOC108020474|XP_016944287.1|DSUZ	LOC6631856|XP_002055200.1|DVIR
OG0007671	LOC108015403|XP_016937312.1|DSUZ	LOC6632121|XP_002055259.1|DVIR
OG0007672	LOC108016579|XP_016938750.1|DSUZ	LOC6632059|XP_002055112.1|DVIR
OG0007673	LOC108016114|XP_036675576.1|DSUZ	LOC6629756|XP_002053898.3|DVIR
OG0007674	LOC108013672|XP_036676376.1|DSUZ	LOC6632172|XP_032295987.1|DVIR
OG0007675	LOC108013719|XP_016935148.1|DSUZ	LOC6631532|XP_002055339.1|DVIR
OG0007676	LOC108010445|XP_016930795.1|DSUZ	LOC6635453|XP_002059055.1|DVIR
OG0007677	LOC108016621|XP_016938805.1|DSUZ	LOC6633632|XP_002057276.2|DVIR
OG0007678	LOC108006286|XP_016925233.1|DSUZ	LOC6631910|XP_002055591.1|DVIR
OG0007679	LOC108006334|XP_016925332.1|DSUZ	LOC6631914|XP_002055595.1|DVIR
OG0007680	LOC108021230|XP_016945325.1|DSUZ	LOC6634189|XP_015025182.1|DVIR
OG0007681	LOC108005050|XP_036673270.1|DSUZ, LOC118877574|XP_036672715.1|DSUZ	LOC6632227|XP_002055875.1|DVIR
OG0007682	LOC108018976|XP_016942068.1|DSUZ	LOC6631477|XP_032295896.1|DVIR
OG0007683	LOC108015336|XP_016937229.1|DSUZ	LOC6634489|XP_002058227.1|DVIR, LOC116652290|XP_032296487.1|DVIR
OG0007684	LOC108013683|XP_016935091.1|DSUZ	LOC6631530|XP_002055337.1|DVIR
OG0007685	LOC108019094|XP_036676159.1|DSUZ	LOC6632155|XP_032295571.1|DVIR
OG0007686	LOC108006343|XP_016925346.2|DSUZ	LOC6631415|XP_002055424.1|DVIR
OG0007687	LOC108016926|XP_016939341.1|DSUZ	LOC6634396|XP_032296275.1|DVIR
OG0007688	LOC108015772|XP_016937804.2|DSUZ	LOC6635010|XP_002058654.1|DVIR
OG0007689	LOC108015432|XP_016937356.1|DSUZ	LOC6631966|XP_002055229.1|DVIR
OG0007690	LOC108006540|XP_016925554.2|DSUZ	LOC6631389|XP_015026605.1|DVIR
OG0007691	LOC108014826|XP_036673527.1|DSUZ	LOC6632934|XP_002056121.1|DVIR
OG0007692	LOC108013740|XP_016935180.1|DSUZ	LOC6631456|XP_002055544.2|DVIR
OG0007693	LOC108015406|XP_016937319.1|DSUZ	LOC6631539|XP_002055063.1|DVIR
OG0007694	LOC108019353|XP_016942662.2|DSUZ	LOC6623089|XP_002048238.1|DVIR
OG0007695	LOC108004768|XP_016923301.1|DSUZ	LOC6633644|XP_032289088.1|DVIR
OG0007696	LOC118877400|XP_036671957.1|DSUZ	LOC6622846|XP_002048026.2|DVIR
OG0007697	LOC108020196|XP_036670732.1|DSUZ	LOC6622215|XP_002046087.1|DVIR
OG0007698	LOC108005450|XP_016924229.1|DSUZ	LOC6633828|XP_002057107.2|DVIR
OG0007699	LOC108004776|XP_016923314.1|DSUZ	LOC6634653|XP_002058106.2|DVIR
OG0007700	LOC108016915|XP_016939325.1|DSUZ	LOC6633396|XP_002057206.1|DVIR
OG0007701	LOC108011160|XP_016931737.1|DSUZ	LOC6633608|XP_032289038.1|DVIR
OG0007702	LOC108015419|XP_016937338.1|DSUZ	LOC6631448|XP_002054959.1|DVIR
OG0007703	LOC108016989|XP_016939426.1|DSUZ	LOC6634531|XP_002057960.2|DVIR
OG0007704	LOC108014084|XP_016935593.2|DSUZ	LOC6632877|XP_032289507.1|DVIR
OG0007705	LOC108004849|XP_016923420.1|DSUZ	LOC6636720|XP_002060193.1|DVIR
OG0007706	LOC108010471|XP_016930835.1|DSUZ	LOC6635496|XP_002059085.2|DVIR
OG0007707	LOC108006301|XP_016925266.1|DSUZ	LOC6631926|XP_032295584.1|DVIR
OG0007708	LOC108005381|XP_036677090.1|DSUZ	LOC6632141|XP_015026433.2|DVIR
OG0007709	LOC108005459|XP_016924244.1|DSUZ	LOC6636142|XP_002059536.2|DVIR
OG0007710	LOC108006342|XP_036676514.1|DSUZ	LOC6631429|XP_002055537.2|DVIR
OG0007711	LOC108005383|XP_016924133.1|DSUZ	LOC6631983|XP_002055608.1|DVIR
OG0007712	LOC108005112|XP_036677076.1|DSUZ	LOC6634444|XP_002058059.1|DVIR
OG0007713	LOC108004635|XP_036676913.1|DSUZ	LOC6633728|XP_032296623.1|DVIR
OG0007714	LOC108015169|XP_016936935.1|DSUZ	LOC6631589|XP_002055441.1|DVIR
OG0007715	LOC108006534|XP_016925548.1|DSUZ	LOC6631675|XP_002055001.1|DVIR
OG0007716	LOC108019114|XP_016942327.1|DSUZ	LOC6631949|XP_002055401.3|DVIR
OG0007717	LOC108007464|XP_036675350.1|DSUZ	LOC6632918|XP_002055921.2|DVIR
OG0007718	LOC108011209|XP_016931789.1|DSUZ	LOC6634694|XP_002058305.1|DVIR
OG0007719	LOC108015182|XP_016936966.1|DSUZ	LOC6631897|XP_015026641.1|DVIR
OG0007720	LOC108015292|XP_016937155.2|DSUZ	LOC6631862|XP_032295869.1|DVIR
OG0007721	LOC108015320|XP_016937201.1|DSUZ	LOC6631564|XP_015026360.1|DVIR
OG0007722	LOC108015110|XP_016936843.1|DSUZ	LOC6631566|XP_002055553.2|DVIR
OG0007723	LOC108015102|XP_036676443.1|DSUZ	LOC6631618|XP_032295954.1|DVIR
OG0007724	LOC108020284|XP_016943904.1|DSUZ	LOC6627853|XP_002052848.1|DVIR
OG0007725	LOC108004758|XP_016923284.1|DSUZ	LOC6631785|XP_032295724.1|DVIR
OG0007726	LOC108005212|XP_016923890.1|DSUZ	LOC6636021|XP_002059545.1|DVIR
OG0007727	LOC108005401|XP_016924153.1|DSUZ	LOC6636140|XP_002059534.1|DVIR
OG0007728	LOC108011135|XP_016931699.1|DSUZ	LOC6636045|XP_032295971.1|DVIR
OG0007729	LOC108005157|XP_016923821.1|DSUZ	LOC6636171|XP_002059557.1|DVIR
OG0007730	LOC108011114|XP_016931674.2|DSUZ	LOC6636044|XP_002059571.1|DVIR
OG0007731	LOC108012518|XP_016933417.1|DSUZ	LOC6624531|XP_015031245.1|DVIR
OG0007732	LOC108015407|XP_016937320.1|DSUZ	LOC6632057|XP_002055110.1|DVIR
OG0007733	LOC108005485|XP_016924278.1|DSUZ	LOC6631985|XP_002055610.1|DVIR
OG0007734	LOC108005239|XP_016923922.1|DSUZ	LOC6631989|XP_002055614.1|DVIR
OG0007735	LOC108021827|XP_016946120.1|DSUZ	LOC6631305|XP_002055048.1|DVIR
OG0007736	LOC108016929|XP_016939346.1|DSUZ	LOC6634687|XP_032289214.1|DVIR
OG0007737	LOC108017076|XP_036674275.1|DSUZ	LOC6629966|XP_015027598.1|DVIR
OG0007738	LOC108011033|XP_036673966.1|DSUZ	LOC6630958|XP_015027762.1|DVIR
OG0007739	LOC108019210|XP_016942495.1|DSUZ	LOC6631646|XP_002055365.2|DVIR
OG0007740	LOC108015388|XP_016937297.1|DSUZ	LOC6633417|XP_032296305.1|DVIR
OG0007741	LOC108005305|XP_016924003.1|DSUZ	LOC6636088|XP_032296154.1|DVIR
