Orthogroup	DSUZ.longest_only	DSER.longest_only
OG0010537	LOC108018551|XP_016941593.2|DSUZ	LOC110188609|XP_020814032.1|DSER
OG0010538	LOC108014545|XP_036673260.1|DSUZ	LOC110191727|XP_020818304.1|DSER
OG0010539	LOC108006466|XP_016925478.1|DSUZ, LOC108006467|XP_036673462.1|DSUZ	LOC110177220|XP_020799496.1|DSER
OG0010540	LOC108017270|XP_016939774.2|DSUZ	LOC110186394|XP_020811215.1|DSER
OG0010541	LOC108015893|XP_016937951.2|DSUZ	LOC110181241|XP_020804605.1|DSER
OG0010542	LOC108016002|XP_036674829.1|DSUZ	LOC110176635|XP_020798722.1|DSER
OG0010543	LOC108016447|XP_036675324.1|DSUZ	LOC110186539|XP_020811402.1|DSER
OG0010544	LOC118877798|XP_036673816.1|DSUZ, LOC108018774|XP_016941845.1|DSUZ	LOC110185330|XP_020809769.1|DSER
OG0010545	LOC108014114|XP_036673929.1|DSUZ	LOC110187846|XP_020812989.1|DSER
OG0010546	LOC108020109|XP_036672752.1|DSUZ	LOC110186846|XP_020811794.1|DSER
OG0010547	LOC108020128|XP_036672846.1|DSUZ	LOC110186848|XP_020811796.1|DSER
OG0010548	LOC108006068|XP_036675602.1|DSUZ	LOC110186907|XP_020811886.1|DSER
OG0010549	LOC108018667|XP_036672650.1|DSUZ	LOC110186637|XP_020811556.1|DSER
OG0010550	LOC108007581|XP_016926762.1|DSUZ	LOC110186956|XP_020811950.1|DSER
OG0010551	LOC108015494|XP_016937431.2|DSUZ	LOC110189016|XP_020814636.1|DSER
OG0010552	LOC108012152|XP_016932933.2|DSUZ	LOC110186651|XP_020811572.1|DSER
OG0010553	LOC108012149|XP_016932930.2|DSUZ	LOC110186641|XP_020811560.1|DSER
OG0010554	LOC108015919|XP_036673402.1|DSUZ	LOC110177345|XP_020799694.1|DSER
OG0010555	LOC108005980|XP_016924909.1|DSUZ	LOC110177303|XP_020799627.1|DSER
OG0010556	LOC108007570|XP_016926751.1|DSUZ	LOC110186716|XP_020811647.1|DSER
OG0010557	LOC108006064|XP_016924997.1|DSUZ	LOC110187908|XP_020813069.1|DSER
OG0010558	LOC108012129|XP_016932909.2|DSUZ	LOC110187690|XP_020812783.1|DSER
OG0010559	LOC108014069|XP_016935577.1|DSUZ	LOC110186240|XP_020810965.1|DSER
OG0010560	LOC108011075|XP_016931628.1|DSUZ	LOC110191726|XP_020818303.1|DSER
OG0010561	LOC108014822|XP_016936508.2|DSUZ	LOC110191150|XP_020817565.1|DSER
OG0010562	LOC108010929|XP_016931424.2|DSUZ	LOC110190637|XP_020816897.1|DSER
OG0010563	LOC108018755|XP_016941821.2|DSUZ	LOC110190018|XP_020815977.1|DSER
OG0010564	LOC108014791|XP_016936473.2|DSUZ	LOC110186653|XP_020811577.1|DSER
OG0010565	LOC108017268|XP_016939772.2|DSUZ	LOC110186392|XP_020811213.1|DSER
OG0010566	LOC108017255|XP_036675682.1|DSUZ	LOC110186632|XP_020811550.1|DSER
OG0010567	LOC108007816|XP_016927070.1|DSUZ, LOC118877920|XP_036674387.1|DSUZ	LOC110188419|XP_020813803.1|DSER
OG0010568	LOC108017263|XP_016939766.1|DSUZ	LOC110186633|XP_020811551.1|DSER
OG0010569	LOC108012151|XP_016932932.2|DSUZ	LOC110186793|XP_020811729.1|DSER
OG0010570	LOC108006365|XP_016925375.2|DSUZ	LOC110186703|XP_020811635.1|DSER
OG0010571	LOC108007812|XP_016927067.2|DSUZ	LOC110188239|XP_020813560.1|DSER
OG0010572	LOC108011339|XP_016931938.2|DSUZ	LOC110191147|XP_020817562.1|DSER
OG0010573	LOC108016429|XP_016938569.2|DSUZ	LOC110187794|XP_020812925.1|DSER
OG0010574	LOC108011504|XP_016932145.2|DSUZ	LOC110188110|XP_020813341.1|DSER
OG0010575	LOC108010870|XP_016931338.2|DSUZ	LOC110191154|XP_020817570.1|DSER
OG0010576	LOC108013917|XP_016935411.1|DSUZ	LOC110188461|XP_020813850.1|DSER
OG0010577	LOC108020800|XP_036674429.1|DSUZ	LOC110188536|XP_020813942.1|DSER
OG0010578	LOC108019313|XP_016942623.2|DSUZ	LOC110186815|XP_020811760.1|DSER
OG0010579	LOC108014159|XP_036673994.1|DSUZ	LOC110188544|XP_020813960.1|DSER
OG0010580	LOC108017331|XP_016939850.1|DSUZ	LOC110187993|XP_020813174.1|DSER
OG0010581	LOC108014855|XP_016936558.1|DSUZ	LOC110188038|XP_020813241.1|DSER
OG0010582	LOC108007303|XP_016926434.2|DSUZ	LOC110186188|XP_020810909.1|DSER
OG0010583	LOC108020788|XP_016944656.2|DSUZ	LOC110187874|XP_020813017.1|DSER
OG0010584	LOC108014628|XP_016936280.1|DSUZ, LOC108006783|XP_036674630.1|DSUZ	LOC110186177|XP_020810894.1|DSER
OG0010585	LOC108020849|XP_016944724.2|DSUZ, LOC108004824|XP_016923386.2|DSUZ	LOC110186273|XP_020811045.1|DSER
OG0010586	LOC108005920|XP_016924819.2|DSUZ	LOC110187953|XP_020813129.1|DSER
OG0010588	LOC108016147|XP_016938251.1|DSUZ	LOC110186771|XP_020811700.1|DSER
OG0010589	LOC108009653|XP_016929660.1|DSUZ	LOC110181095|XP_020804423.1|DSER
OG0010590	LOC108018948|XP_016942039.1|DSUZ	LOC110176811|XP_020798912.1|DSER
OG0010592	LOC108009520|XP_016929438.1|DSUZ	LOC110184892|XP_020809197.1|DSER
OG0010593	LOC108006219|XP_016925145.2|DSUZ	LOC110178560|XP_020801391.1|DSER
OG0010595	LOC108014631|XP_016936282.2|DSUZ	LOC110178867|XP_020801800.1|DSER
OG0010596	LOC108012922|XP_016933936.1|DSUZ	LOC110188954|XP_020814555.1|DSER, LOC110188855|XP_020814424.1|DSER
OG0010597	LOC108012993|XP_016934054.1|DSUZ	LOC110190636|XP_020816892.1|DSER
OG0010598	LOC108007447|XP_016926598.1|DSUZ, LOC118877440|XP_036672155.1|DSUZ	LOC110190307|XP_020816354.1|DSER
OG0010599	LOC108021729|XP_016946056.1|DSUZ	LOC110186022|XP_020810718.1|DSER
OG0010600	LOC108021234|XP_016945332.1|DSUZ	LOC110185912|XP_020810584.1|DSER
OG0010601	LOC108017197|XP_016939684.1|DSUZ	LOC110185129|XP_020809485.1|DSER
OG0010602	LOC108006567|XP_016925591.1|DSUZ	LOC110191990|XP_020818682.1|DSER
OG0010603	LOC108008025|XP_016927297.1|DSUZ, LOC118877860|XP_036674057.1|DSUZ	LOC110177263|XP_020799572.1|DSER, LOC110177239|XP_020799533.1|DSER
OG0010619	LOC108012356|XP_016933197.1|DSUZ	LOC110190715|XP_020816996.1|DSER
OG0010621	LOC108005206|XP_016923887.1|DSUZ	LOC110185758|XP_020810417.1|DSER
OG0010622	LOC118877693|XP_036673390.1|DSUZ	LOC110191922|XP_020818582.1|DSER
OG0010624	LOC108006973|XP_036673069.1|DSUZ	LOC110186270|XP_020811041.1|DSER
OG0010626	LOC108006143|XP_016925087.2|DSUZ	LOC110190202|XP_020816216.1|DSER
OG0010627	LOC108005597|XP_016924386.2|DSUZ	LOC110191148|XP_020817563.1|DSER
OG0010628	LOC108011607|XP_016932268.2|DSUZ	LOC110188437|XP_020813823.1|DSER
OG0010629	LOC108014911|XP_036672708.1|DSUZ, LOC108014219|XP_036674340.1|DSUZ	LOC110184270|XP_020808398.1|DSER
OG0010630	LOC108010572|XP_016930940.2|DSUZ	LOC110177209|XP_020799486.1|DSER
OG0010632	LOC108008103|XP_016927382.1|DSUZ	LOC110176867|XP_020799002.1|DSER
OG0010633	LOC108017998|XP_016940835.1|DSUZ	LOC110189245|XP_020814907.1|DSER
OG0010634	LOC108019623|XP_016942993.1|DSUZ	LOC110178601|XP_020801483.1|DSER
OG0010635	LOC108009915|XP_016930128.1|DSUZ	LOC110191390|XP_020817909.1|DSER
OG0010636	LOC108008173|XP_016927453.1|DSUZ	LOC110191680|XP_020818249.1|DSER
OG0010637	LOC108006725|XP_016925760.1|DSUZ	LOC110184907|XP_020809212.1|DSER
OG0010638	LOC108005424|XP_016924190.1|DSUZ	LOC110179496|XP_020802729.1|DSER
OG0010639	LOC108004584|XP_016923014.1|DSUZ	LOC110175964|XP_020797815.1|DSER
OG0010640	LOC108004583|XP_016923011.1|DSUZ	LOC110176033|XP_020797904.1|DSER
OG0010641	LOC108021835|XP_016946130.1|DSUZ	LOC110175996|XP_020797850.1|DSER
OG0010642	LOC108019220|XP_016942505.1|DSUZ	LOC110175943|XP_020797788.1|DSER
OG0010643	LOC108016588|XP_016938762.1|DSUZ	LOC110179436|XP_020802631.1|DSER
OG0010644	LOC108015049|XP_016936778.1|DSUZ	LOC110179551|XP_020802793.1|DSER
OG0010645	LOC108005505|XP_016924301.1|DSUZ	LOC110179684|XP_020802955.1|DSER
OG0010646	LOC108019371|XP_016942682.2|DSUZ	LOC110190700|XP_020816971.1|DSER
OG0010647	LOC108006839|XP_016925877.1|DSUZ	LOC110176709|XP_020798807.1|DSER
OG0010648	LOC108005752|XP_016924568.1|DSUZ	LOC110187389|XP_020812441.1|DSER
OG0010650	LOC108012664|XP_016933580.1|DSUZ	LOC110190181|XP_020816189.1|DSER
OG0010651	LOC108010527|XP_036671828.1|DSUZ	LOC110190745|XP_020817027.1|DSER
OG0010653	LOC108005042|XP_016923669.2|DSUZ	LOC110189043|XP_020814670.1|DSER
OG0010655	LOC108007524|XP_036671365.1|DSUZ	LOC110179972|XP_020803212.1|DSER
OG0010657	LOC108005472|XP_036676975.1|DSUZ	LOC110185524|XP_020810079.1|DSER
OG0010658	LOC108005145|XP_036677293.1|DSUZ	LOC110182478|XP_020806185.1|DSER
OG0010659	LOC108016665|XP_016938869.1|DSUZ	LOC110181891|XP_020805480.1|DSER
OG0010660	LOC108013697|XP_016935104.1|DSUZ	LOC110181920|XP_020805514.1|DSER
OG0010661	LOC108014939|XP_036676454.1|DSUZ	LOC110180087|XP_020803369.1|DSER
OG0010662	LOC108015027|XP_016936746.1|DSUZ	LOC110176473|XP_020798491.1|DSER
OG0010663	LOC108015281|XP_016937139.1|DSUZ	LOC110176085|XP_020797986.1|DSER
OG0010664	LOC108019024|XP_016942127.1|DSUZ	LOC110184204|XP_020808310.1|DSER
OG0010665	LOC108010442|XP_016930789.1|DSUZ	LOC110176122|XP_020798018.1|DSER
OG0010666	LOC108015395|XP_016937303.1|DSUZ	LOC110183101|XP_020806952.1|DSER
OG0010667	LOC108006550|XP_016925571.1|DSUZ	LOC110179603|XP_020802860.1|DSER
OG0010668	LOC118876743|XP_016924293.1|DSUZ	LOC110179572|XP_020802820.1|DSER
OG0010669	LOC108021809|XP_016946101.1|DSUZ	LOC110184569|XP_020808803.1|DSER
OG0010670	LOC108018873|XP_016941951.1|DSUZ	LOC110182526|XP_020806234.1|DSER
OG0010671	LOC108018879|XP_016941957.2|DSUZ	LOC110179754|XP_020803030.1|DSER
OG0010672	LOC108012238|XP_016933024.2|DSUZ	LOC110179833|XP_020803099.1|DSER
OG0010673	LOC108005207|XP_016923884.1|DSUZ	LOC110179716|XP_020802990.1|DSER
OG0010674	LOC108015269|XP_016937120.1|DSUZ	LOC110182480|XP_020806186.1|DSER, LOC110182474|XP_020806174.1|DSER
OG0010675	LOC108016667|XP_016938872.1|DSUZ	LOC110176038|XP_020797908.1|DSER
OG0010676	LOC108015231|XP_016937064.1|DSUZ	LOC110179389|XP_020802573.1|DSER
OG0010677	LOC108004738|XP_016923253.1|DSUZ	LOC110181912|XP_020805504.1|DSER
OG0010678	LOC108010428|XP_016930777.1|DSUZ	LOC110176102|XP_020797999.1|DSER
OG0010680	LOC108004773|XP_016923309.1|DSUZ	LOC110178026|XP_020800700.1|DSER
OG0010681	LOC108004612|XP_016923041.1|DSUZ	LOC110178039|XP_020800715.1|DSER
OG0010682	LOC108004617|XP_016923046.1|DSUZ	LOC110178042|XP_020800716.1|DSER
OG0010683	LOC108012365|XP_036678643.1|DSUZ	LOC110185961|XP_020810638.1|DSER
OG0010684	LOC108010915|XP_016931407.1|DSUZ	LOC110185979|XP_020810661.1|DSER
OG0010685	LOC108021420|XP_016945620.1|DSUZ	LOC110186063|XP_020810760.1|DSER
OG0010686	LOC108012155|XP_016932939.1|DSUZ	LOC110185110|XP_020809463.1|DSER
OG0010687	LOC108012598|XP_016933509.1|DSUZ	LOC110183282|XP_020807172.1|DSER
OG0010688	LOC108021524|XP_016945772.1|DSUZ	LOC110184986|XP_020809297.1|DSER
OG0010689	LOC108010947|XP_016931451.1|DSUZ	LOC110182687|XP_020806439.1|DSER
OG0010690	LOC108008413|XP_016927751.1|DSUZ	LOC110183449|XP_020807388.1|DSER
OG0010691	LOC108021077|XP_016945079.1|DSUZ	LOC110183292|XP_020807183.1|DSER
OG0010692	LOC108021078|XP_016945080.1|DSUZ	LOC110183290|XP_020807180.1|DSER
OG0010693	LOC108007190|XP_016926317.1|DSUZ	LOC110187452|XP_020812500.1|DSER
OG0010694	LOC108014270|XP_016935803.2|DSUZ, LOC108011929|XP_016932665.2|DSUZ	LOC110182602|XP_020806319.1|DSER
OG0010695	LOC108019025|XP_016942128.1|DSUZ	LOC110177029|XP_020799204.1|DSER
OG0010696	LOC108009677|XP_016929707.1|DSUZ	LOC110178421|XP_020801220.1|DSER, LOC110182232|XP_020805917.1|DSER, LOC110182237|XP_020805918.1|DSER
OG0010697	LOC108020952|XP_016944883.2|DSUZ	LOC110185771|XP_020810433.1|DSER
OG0010698	LOC118879743|XP_036678557.1|DSUZ	LOC110186035|XP_020810731.1|DSER
OG0010699	LOC108012308|XP_016933101.1|DSUZ	LOC110185074|XP_020809412.1|DSER
OG0010700	LOC108012703|XP_016933623.1|DSUZ	LOC110182393|XP_020806092.1|DSER
OG0010701	LOC108010719|XP_016931131.1|DSUZ	LOC110184910|XP_020809215.1|DSER
OG0010702	LOC108010321|XP_016930721.1|DSUZ	LOC110178133|XP_020800817.1|DSER
OG0010703	LOC108021498|XP_016945735.1|DSUZ	LOC110178146|XP_020800833.1|DSER
OG0010704	LOC108011570|XP_016932232.1|DSUZ	LOC110177018|XP_020799190.1|DSER
OG0010705	LOC108012667|XP_016933583.1|DSUZ	LOC110183700|XP_020807698.1|DSER
OG0010706	LOC108013412|XP_016934758.1|DSUZ	LOC110185163|XP_020809527.1|DSER
OG0010707	LOC108014454|XP_016936064.2|DSUZ	LOC110185193|XP_020809577.1|DSER
OG0010708	LOC108014682|XP_036670642.1|DSUZ	LOC110190477|XP_020816646.1|DSER
OG0010709	LOC108019464|XP_036671663.1|DSUZ	LOC110188518|XP_020813917.1|DSER
OG0010710	LOC108020025|XP_016943600.1|DSUZ	LOC110183593|XP_020807566.1|DSER
OG0010711	LOC108011285|XP_016931881.2|DSUZ	LOC110188586|XP_020814008.1|DSER
OG0010712	LOC108013054|XP_016934160.1|DSUZ	LOC110190351|XP_020816414.1|DSER
OG0010713	LOC108010510|XP_016930876.1|DSUZ	LOC110185182|XP_020809558.1|DSER
OG0010714	LOC108005895|XP_016924778.2|DSUZ	LOC110186823|XP_020811773.1|DSER
OG0010715	LOC108005561|XP_036670514.1|DSUZ	LOC110189925|XP_020815862.1|DSER
OG0010716	LOC118877452|XP_036672286.1|DSUZ	LOC110179827|XP_020803092.1|DSER
OG0010717	LOC118877245|XP_036670695.1|DSUZ	LOC110178708|XP_020801566.1|DSER
OG0010718	LOC108012780|XP_036672366.1|DSUZ	LOC110185304|XP_020809713.1|DSER
OG0010719	LOC108013958|XP_016935461.2|DSUZ	LOC110188696|XP_020814159.1|DSER
OG0010720	LOC108011361|XP_036671356.1|DSUZ	LOC110176271|XP_020798244.1|DSER
OG0010721	LOC108019352|XP_016942661.1|DSUZ	LOC110176296|XP_020798276.1|DSER
OG0010722	LOC108009389|XP_016929188.1|DSUZ	LOC110177492|XP_020799907.1|DSER
OG0010723	LOC108007444|XP_016926594.2|DSUZ	LOC110180654|XP_020804007.1|DSER
OG0010724	LOC108008184|XP_016927465.1|DSUZ	LOC110182987|XP_020806838.1|DSER
OG0010725	LOC108009021|XP_016928482.1|DSUZ	LOC110182991|XP_020806842.1|DSER
OG0010726	LOC108008865|XP_016928258.1|DSUZ	LOC110180679|XP_020804026.1|DSER
OG0010727	LOC108017749|XP_016940350.1|DSUZ	LOC110189761|XP_020815640.1|DSER
OG0010729	LOC108018057|XP_036670034.1|DSUZ	LOC110189730|XP_020815582.1|DSER
OG0010730	LOC108008701|XP_016928086.1|DSUZ	LOC110180273|XP_020803589.1|DSER
OG0010731	LOC108008699|XP_016928083.1|DSUZ	LOC110180095|XP_020803378.1|DSER, LOC110182918|XP_020806739.1|DSER
OG0010732	LOC108008315|XP_016927622.1|DSUZ	LOC110178365|XP_020801160.1|DSER
OG0010733	LOC108009988|XP_016930251.1|DSUZ	LOC110191689|XP_020818264.1|DSER
OG0010734	LOC108008716|XP_016928104.1|DSUZ	LOC110191019|XP_020817398.1|DSER
OG0010735	LOC108008666|XP_016928047.1|DSUZ	LOC110179295|XP_020802439.1|DSER
OG0010736	LOC108010972|XP_016931483.1|DSUZ	LOC110189369|XP_020815076.1|DSER
OG0010737	LOC108010720|XP_016931129.1|DSUZ	LOC110189673|XP_020815490.1|DSER
OG0010738	LOC108017315|XP_016939830.2|DSUZ	LOC110187849|XP_020812992.1|DSER
OG0010739	LOC108007965|XP_016927223.2|DSUZ	LOC110187944|XP_020813117.1|DSER
OG0010740	LOC108005923|XP_036675193.1|DSUZ	LOC110187962|XP_020813140.1|DSER
OG0010741	LOC108019246|XP_016942532.2|DSUZ	LOC110176581|XP_020798654.1|DSER
OG0010742	LOC118877817|XP_036673862.1|DSUZ	LOC110191431|XP_020817948.1|DSER
OG0010743	LOC108015572|XP_036672714.1|DSUZ	LOC110188567|XP_020813986.1|DSER
OG0010744	LOC108013813|XP_036675152.1|DSUZ	LOC110185323|XP_020809756.1|DSER
OG0010745	LOC108014581|XP_036673242.1|DSUZ	LOC110191924|XP_020818585.1|DSER
OG0010746	LOC108017073|XP_016939519.2|DSUZ	LOC110186337|XP_020811143.1|DSER
OG0010747	LOC118876779|XP_036673304.1|DSUZ	LOC110191385|XP_020817900.1|DSER
OG0010748	LOC108019996|XP_016943568.2|DSUZ	LOC110191238|XP_020817674.1|DSER
OG0010749	LOC108020643|XP_016944487.1|DSUZ	LOC110186201|XP_020810919.1|DSER
OG0010750	LOC108020648|XP_016944494.1|DSUZ	LOC110186165|XP_020810875.1|DSER
OG0010751	LOC108017568|XP_016940144.2|DSUZ	LOC110188617|XP_020814043.1|DSER
OG0010753	LOC108005975|XP_016924902.2|DSUZ	LOC110177341|XP_020799688.1|DSER
OG0010754	LOC108012122|XP_016932897.2|DSUZ	LOC110188459|XP_020813848.1|DSER
OG0010755	LOC108010895|XP_016931372.2|DSUZ	LOC110186330|XP_020811135.1|DSER
OG0010756	LOC108010909|XP_016931398.2|DSUZ	LOC110186329|XP_020811134.1|DSER
OG0010757	LOC108010729|XP_016931146.2|DSUZ	LOC110186346|XP_020811152.1|DSER
OG0010758	LOC108007560|XP_016926741.1|DSUZ	LOC110186352|XP_020811158.1|DSER
OG0010759	LOC108010866|XP_016931334.2|DSUZ	LOC110186647|XP_020811567.1|DSER
OG0010760	LOC108006034|XP_016924966.1|DSUZ	LOC110188044|XP_020813253.1|DSER
OG0010761	LOC118878047|XP_036675106.1|DSUZ	LOC110191900|XP_020818545.1|DSER
OG0010762	LOC108014820|XP_016936506.1|DSUZ	LOC110176400|XP_020798394.1|DSER
OG0010763	LOC108016196|XP_016938312.2|DSUZ	LOC110191146|XP_020817561.1|DSER
OG0010764	LOC108018565|XP_036673088.1|DSUZ	LOC110187845|XP_020812988.1|DSER
OG0010765	LOC108007616|XP_016926811.1|DSUZ	LOC110185776|XP_020810441.1|DSER
OG0010766	LOC108016208|XP_016938324.2|DSUZ	LOC110188647|XP_020814084.1|DSER
OG0010767	LOC108013818|XP_036675527.1|DSUZ	LOC110186627|XP_020811537.1|DSER
OG0010768	LOC108019298|XP_016942606.2|DSUZ	LOC110186331|XP_020811136.1|DSER
OG0010769	LOC108014837|XP_016936530.2|DSUZ	LOC110187852|XP_020812996.1|DSER
OG0010770	LOC108019312|XP_016942622.2|DSUZ	LOC110186814|XP_020811759.1|DSER
OG0010771	LOC108019679|XP_016943058.1|DSUZ	LOC110182923|XP_020806747.1|DSER
OG0010772	LOC108017345|XP_016939865.1|DSUZ	LOC110188109|XP_020813340.1|DSER
OG0010773	LOC108017344|XP_016939864.1|DSUZ	LOC110188108|XP_020813339.1|DSER
OG0010774	LOC108011642|XP_016932322.1|DSUZ	LOC110191119|XP_020817527.1|DSER
OG0010775	LOC108020006|XP_036674342.1|DSUZ	LOC110186001|XP_020810692.1|DSER
OG0010776	LOC108014366|XP_016935986.2|DSUZ, LOC108010420|XP_016930769.2|DSUZ, LOC118878240|XP_036675994.1|DSUZ, LOC108007880|XP_016927137.2|DSUZ	LOC110185020|XP_020809331.1|DSER
OG0010777	LOC118877868|XP_036674086.1|DSUZ, LOC118877810|XP_036673850.1|DSUZ	LOC110191895|XP_020818539.1|DSER
OG0010778	LOC108019253|XP_036673814.1|DSUZ	LOC110176619|XP_020798703.1|DSER
OG0010779	LOC108019260|XP_016942550.2|DSUZ	LOC110176583|XP_020798656.1|DSER
OG0010780	LOC108005970|XP_036672992.1|DSUZ	LOC110177390|XP_020799752.1|DSER
OG0010781	LOC108006506|XP_016925518.2|DSUZ	LOC110186915|XP_020811896.1|DSER
OG0010782	LOC108013758|XP_016935205.1|DSUZ	LOC110188542|XP_020813958.1|DSER
OG0010783	LOC108014586|XP_016936235.1|DSUZ	LOC110191841|XP_020818467.1|DSER
OG0010784	LOC108009119|XP_016928684.1|DSUZ	LOC110181176|XP_020804515.1|DSER
OG0010785	LOC108008872|XP_016928266.1|DSUZ	LOC110178333|XP_020801101.1|DSER
OG0010786	LOC108008702|XP_016928087.1|DSUZ	LOC110178401|XP_020801204.1|DSER
OG0010787	LOC108008170|XP_036668956.1|DSUZ	LOC110178383|XP_020801179.1|DSER
OG0010788	LOC108009313|XP_016929058.1|DSUZ	LOC110180049|XP_020803329.1|DSER
OG0010790	LOC108010306|XP_016930678.1|DSUZ	LOC110177807|XP_020800356.1|DSER
OG0010791	LOC108012044|XP_016932816.1|DSUZ	LOC110184022|XP_020808047.1|DSER
OG0010792	LOC108010467|XP_016930827.1|DSUZ	LOC110182639|XP_020806366.1|DSER
OG0010793	LOC108005658|XP_016924466.1|DSUZ	LOC110180348|XP_020803669.1|DSER
OG0010794	LOC108005805|XP_016924623.1|DSUZ	LOC110189977|XP_020815925.1|DSER
OG0010795	LOC108013234|XP_016934456.1|DSUZ	LOC110190431|XP_020816572.1|DSER
OG0010798	LOC108013540|XP_016934928.1|DSUZ	LOC110183644|XP_020807625.1|DSER
OG0010799	LOC108006148|XP_036670888.1|DSUZ	LOC110190116|XP_020816093.1|DSER
OG0010800	LOC108014099|XP_016935612.2|DSUZ	LOC110178588|XP_020801426.1|DSER
OG0010801	LOC108020274|XP_016943892.1|DSUZ	LOC110186093|XP_020810794.1|DSER
OG0010802	LOC108010977|XP_016931487.1|DSUZ	LOC110179179|XP_020802241.1|DSER
OG0010803	LOC108021205|XP_016945290.1|DSUZ	LOC110181313|XP_020804692.1|DSER
OG0010804	LOC108021681|XP_016945987.1|DSUZ	LOC110183433|XP_020807373.1|DSER
OG0010805	LOC108014290|XP_016935842.1|DSUZ	LOC110183907|XP_020807912.1|DSER
OG0010806	LOC108021049|XP_016945044.1|DSUZ	LOC110183156|XP_020807007.1|DSER
OG0010807	LOC108020253|XP_016943870.1|DSUZ	LOC110186048|XP_020810749.1|DSER
OG0010808	LOC108018849|XP_016941926.1|DSUZ	LOC110184440|XP_020808638.1|DSER
OG0010809	LOC108014796|XP_036673580.1|DSUZ, LOC108014815|XP_016936502.2|DSUZ	LOC110176474|XP_020798492.1|DSER
OG0010810	LOC108009778|XP_016929903.1|DSUZ	LOC110186817|XP_020811763.1|DSER
OG0010820	LOC108012418|XP_016933267.1|DSUZ	LOC110190509|XP_020816689.1|DSER
OG0010823	LOC108016911|XP_016939323.1|DSUZ	LOC110181405|XP_020804800.1|DSER
OG0010824	LOC108011417|XP_036670406.1|DSUZ	LOC110190527|XP_020816732.1|DSER
OG0010825	LOC108019774|XP_016943237.1|DSUZ	LOC110189518|XP_020815302.1|DSER
OG0010827	LOC108006987|XP_016926083.1|DSUZ	LOC110186547|XP_020811410.1|DSER, LOC110186548|XP_020811411.1|DSER
OG0010830	LOC108009568|XP_016929523.1|DSUZ	LOC110183281|XP_020807171.1|DSER
OG0010831	LOC118877247|XP_036670715.1|DSUZ	LOC110185707|XP_020810337.1|DSER
OG0010832	LOC108009914|XP_016930127.1|DSUZ	LOC110191354|XP_020817864.1|DSER
OG0010833	LOC108009655|XP_016929663.1|DSUZ	LOC110181099|XP_020804427.1|DSER
OG0010834	LOC108005461|XP_016924246.1|DSUZ	LOC110181482|XP_020804894.1|DSER
OG0010835	LOC108005154|XP_036675812.1|DSUZ	LOC110184148|XP_020808216.1|DSER
OG0010836	LOC108012631|XP_016933541.1|DSUZ	LOC110184500|XP_020808721.1|DSER
OG0010837	LOC108012672|XP_016933587.1|DSUZ	LOC110176695|XP_020798790.1|DSER
OG0010839	LOC108006218|XP_016925144.1|DSUZ	LOC110178577|XP_020801414.1|DSER
OG0010840	LOC108006220|XP_016925146.2|DSUZ	LOC110178554|XP_020801383.1|DSER
OG0010843	LOC108008484|XP_016927832.1|DSUZ	LOC110179332|XP_020802484.1|DSER
OG0010844	LOC108020502|XP_016944320.1|DSUZ, LOC118877632|XP_036673025.1|DSUZ	LOC110188630|XP_020814062.1|DSER
OG0010847	LOC108004676|XP_016923151.1|DSUZ	LOC110181479|XP_020804891.1|DSER
OG0010849	LOC108016664|XP_036676508.1|DSUZ	LOC110181784|XP_020805322.1|DSER
OG0010850	LOC108005219|XP_016923898.1|DSUZ	LOC110179567|XP_020802810.1|DSER
OG0010851	LOC108015036|XP_016936756.1|DSUZ	LOC110176077|XP_020797958.1|DSER
OG0010852	LOC108009889|XP_016930096.1|DSUZ	LOC110179109|XP_020802158.1|DSER
OG0010853	LOC108016687|XP_016938899.1|DSUZ	LOC110180140|XP_020803445.1|DSER
OG0010854	LOC108006520|XP_036676588.1|DSUZ	LOC110179602|XP_020802859.1|DSER
OG0010855	LOC118878162|XP_036675730.1|DSUZ	LOC110179755|XP_020803031.1|DSER
OG0010856	LOC108015081|XP_016936809.1|DSUZ	LOC110179050|XP_020802068.1|DSER
OG0010857	LOC108016532|XP_016938694.2|DSUZ	LOC110182506|XP_020806216.1|DSER
OG0010859	LOC108018689|XP_016941754.2|DSUZ	LOC110185729|XP_020810373.1|DSER
OG0010860	LOC108004998|XP_016923609.1|DSUZ	LOC110185737|XP_020810387.1|DSER
OG0010861	LOC108019073|XP_016942215.1|DSUZ	LOC110185734|XP_020810383.1|DSER
OG0010863	LOC108006643|XP_016925673.1|DSUZ	LOC110183195|XP_020807061.1|DSER
OG0010864	LOC108013562|XP_016934972.1|DSUZ	LOC110184854|XP_020809154.1|DSER
OG0010865	LOC108011242|XP_016931838.1|DSUZ	LOC110183142|XP_020806992.1|DSER
OG0010866	LOC108013391|XP_016934728.1|DSUZ	LOC110186944|XP_020811940.1|DSER
OG0010867	LOC118877458|XP_036672322.1|DSUZ, LOC108007084|XP_016926178.2|DSUZ	LOC110182753|XP_020806523.1|DSER
OG0010870	LOC108012323|XP_016933112.1|DSUZ	LOC110188807|XP_020814341.1|DSER
OG0010871	LOC108012813|XP_016933741.1|DSUZ	LOC110188869|XP_020814441.1|DSER
OG0010872	LOC118877284|XP_036671151.1|DSUZ	LOC110185277|XP_020809683.1|DSER
