Orthogroup	DSUZ.longest_only	DYAK.longest_only
OG0008195	LOC108019556|XP_036670063.1|DSUZ	LOC6529914|XP_002090871.1|DYAK
OG0008198	LOC108014922|XP_016936632.2|DSUZ	LOC6523856|XP_002099729.3|DYAK
OG0008199	LOC108015389|XP_016937298.1|DSUZ	LOC6525904|XP_002101724.1|DYAK
OG0008200	LOC108010043|XP_016930341.1|DSUZ	LOC6529350|XP_002090355.1|DYAK
OG0008201	LOC108010706|XP_036671655.1|DSUZ	LOC6533765|XP_002094469.1|DYAK
OG0008202	LOC108018656|XP_016941717.1|DSUZ	LOC6533786|XP_002094488.1|DYAK
OG0008203	LOC108012411|XP_016933261.1|DSUZ	LOC6532409|XP_002093160.1|DYAK
OG0008204	LOC108011110|XP_016931671.1|DSUZ	LOC6525484|XP_002101319.1|DYAK
OG0008205	LOC108017006|XP_016939448.1|DSUZ	LOC6525018|XP_002100857.1|DYAK
OG0008206	LOC108014006|XP_036671107.1|DSUZ	LOC6539528|XP_002086416.1|DYAK
OG0008207	LOC108012838|XP_016933794.1|DSUZ	LOC6534743|XP_002095418.1|DYAK
OG0008208	LOC108010280|XP_016930638.1|DSUZ	LOC6531466|XP_002092265.1|DYAK
OG0008209	LOC108007071|XP_036670455.1|DSUZ	LOC6532821|XP_002093558.1|DYAK
OG0008210	LOC108012682|XP_016933597.1|DSUZ	LOC6534040|XP_002094726.1|DYAK
OG0008211	LOC108021533|XP_016945787.1|DSUZ	LOC6527974|XP_002089041.1|DYAK
OG0008212	LOC108010657|XP_036672164.1|DSUZ	LOC6534927|XP_002095598.2|DYAK
OG0008213	LOC108016546|XP_036676222.1|DSUZ	LOC6523813|XP_039233745.1|DYAK
OG0008214	LOC108011749|XP_036670947.1|DSUZ	LOC6533905|XP_002094605.1|DYAK
OG0008215	LOC108005128|XP_036677104.1|DSUZ	LOC6525607|XP_039233647.1|DYAK
OG0008216	LOC108011457|XP_016932090.1|DSUZ	LOC6534830|XP_002095502.1|DYAK
OG0008217	LOC108015315|XP_016937184.1|DSUZ	LOC6525156|XP_002100994.1|DYAK
OG0008218	LOC108009101|XP_016928654.1|DSUZ	LOC6531460|XP_002092259.1|DYAK
OG0008219	LOC108015111|XP_016936848.1|DSUZ	LOC6525251|XP_039233436.1|DYAK
OG0008220	LOC108021787|XP_036676889.1|DSUZ	LOC6526055|XP_015046614.1|DYAK
OG0008221	LOC108018875|XP_016941956.1|DSUZ	LOC6529570|XP_015052385.1|DYAK
OG0008222	LOC108007698|XP_036671922.1|DSUZ	LOC6535181|XP_002095843.1|DYAK
OG0008223	LOC108011754|XP_016932471.2|DSUZ	LOC6534175|XP_039230158.1|DYAK
OG0008224	LOC108012835|XP_016933789.1|DSUZ	LOC6534747|XP_002095422.1|DYAK
OG0008225	LOC108005443|XP_016924222.1|DSUZ	LOC6525561|XP_002101396.1|DYAK
OG0008226	LOC108015271|XP_016937121.1|DSUZ	LOC6524145|XP_002100008.1|DYAK
OG0008227	LOC108011707|XP_036675470.1|DSUZ	LOC26535844|XP_039232130.1|DYAK
OG0008228	LOC108015444|XP_036675251.1|DSUZ	LOC6538016|XP_002098551.1|DYAK
OG0008229	LOC108012043|XP_016932812.1|DSUZ, LOC118878111|XP_036675423.1|DSUZ	LOC6536497|XP_015047767.1|DYAK
OG0008230	LOC108018635|XP_036673524.1|DSUZ	LOC6535521|XP_002096150.1|DYAK
OG0008232	LOC108013327|XP_016934613.1|DSUZ	LOC6532452|XP_002093199.1|DYAK
OG0008233	LOC108021396|XP_016945584.1|DSUZ	LOC6529756|XP_002090746.1|DYAK
OG0008234	LOC108009963|XP_016930213.1|DSUZ	LOC6532142|XP_002092918.2|DYAK
OG0008235	LOC108019007|XP_016942110.1|DSUZ	LOC6526017|XP_002101834.1|DYAK
OG0008236	LOC108006932|XP_016926024.1|DSUZ	LOC6529104|XP_002090117.1|DYAK
OG0008237	LOC108010147|XP_016930471.1|DSUZ	LOC6528467|XP_002089513.1|DYAK
OG0008238	LOC108012833|XP_016933787.1|DSUZ	LOC6532381|XP_002093132.1|DYAK
OG0008239	LOC108012431|XP_016933284.1|DSUZ	LOC6534705|XP_002095380.2|DYAK
OG0008240	LOC108018168|XP_016941152.1|DSUZ	LOC6531065|XP_002091899.1|DYAK
OG0008243	LOC108008477|XP_016927822.2|DSUZ	LOC6530209|XP_002091147.2|DYAK
OG0008244	LOC108011343|XP_016931943.2|DSUZ	LOC6537680|XP_002098225.1|DYAK
OG0008245	LOC108018785|XP_016941860.1|DSUZ	LOC6530860|XP_002091739.1|DYAK
OG0008246	LOC108008760|XP_016928147.1|DSUZ	LOC6531679|XP_002092470.1|DYAK
OG0008247	LOC108016140|XP_016938241.2|DSUZ, LOC108016149|XP_036675541.1|DSUZ	LOC6526659|XP_002087767.1|DYAK
OG0008248	LOC108016134|XP_016938229.2|DSUZ	LOC6538297|XP_002098824.1|DYAK
OG0008249	LOC108017242|XP_036675605.1|DSUZ	LOC6538909|XP_002099413.1|DYAK
OG0008250	LOC108008567|XP_016927926.1|DSUZ	LOC6530013|XP_002090959.1|DYAK
OG0008251	LOC108017757|XP_016940359.1|DSUZ	LOC6528360|XP_002089409.1|DYAK
OG0008252	LOC108008409|XP_016927744.1|DSUZ	LOC6528721|XP_002089756.1|DYAK
OG0008253	LOC108019587|XP_016942917.1|DSUZ	LOC6528595|XP_002089638.1|DYAK
OG0008254	LOC108013515|XP_016934898.1|DSUZ	LOC6532265|XP_002093037.1|DYAK
OG0008255	LOC108007705|XP_016926937.1|DSUZ	LOC6535186|XP_002095848.1|DYAK
OG0008256	LOC108018078|XP_016940968.1|DSUZ	LOC6528391|XP_002089438.1|DYAK
OG0008257	LOC108010214|XP_016930546.1|DSUZ	LOC6524283|XP_002100145.1|DYAK
OG0008258	LOC108010014|XP_016930299.1|DSUZ	LOC6529486|XP_002090488.2|DYAK
OG0008258	LOC108011142|XP_016931715.1|DSUZ	LOC26535700|XP_015046035.1|DYAK
OG0008259	LOC108021220|XP_016945309.1|DSUZ	LOC6526857|XP_002087957.2|DYAK
OG0008260	LOC108012966|XP_016934013.1|DSUZ	LOC6533480|XP_015050050.1|DYAK
OG0008261	LOC108009175|XP_016928798.1|DSUZ	LOC6531181|XP_002092010.2|DYAK
OG0008262	LOC108010956|XP_036677796.1|DSUZ, LOC118877099|XP_036669956.1|DSUZ	LOC6539207|XP_039226421.1|DYAK
OG0008263	LOC108010296|XP_016930659.1|DSUZ	LOC6530803|XP_002091686.1|DYAK
OG0008263	LOC108010298|XP_016930661.1|DSUZ	LOC6530804|XP_002091687.1|DYAK
OG0008264	LOC108008497|XP_016927851.1|DSUZ	LOC6530798|XP_002091681.2|DYAK
OG0008265	LOC108018795|XP_016941868.2|DSUZ	LOC6538044|XP_002098579.2|DYAK
OG0008266	LOC108005731|XP_036675019.1|DSUZ	LOC6537512|XP_002098058.1|DYAK
OG0008267	LOC108016115|XP_036675306.1|DSUZ	LOC6538340|XP_039231206.1|DYAK
OG0008268	LOC108019906|XP_016943494.1|DSUZ	LOC6529240|XP_002090246.1|DYAK
OG0008269	LOC108005246|XP_016923931.1|DSUZ	LOC6529846|XP_002090813.2|DYAK
OG0008270	LOC108019168|XP_016942415.1|DSUZ	LOC6524371|XP_039229145.1|DYAK
OG0008271	LOC108007104|XP_016926195.2|DSUZ	LOC6533442|XP_002094153.1|DYAK
OG0008272	LOC108019119|XP_016942333.1|DSUZ	LOC6524110|XP_002099974.1|DYAK
OG0008273	LOC108011680|XP_036674459.1|DSUZ	LOC6537423|XP_002097979.1|DYAK
OG0008274	LOC108016702|XP_016938916.1|DSUZ	LOC6524482|XP_002100339.1|DYAK
OG0008275	LOC108015306|XP_016937173.1|DSUZ	LOC6524117|XP_002099981.1|DYAK
OG0008276	LOC108019182|XP_016942440.1|DSUZ	LOC6524849|XP_002100689.1|DYAK
OG0008277	LOC108015359|XP_016937260.1|DSUZ	LOC6525975|XP_039233403.1|DYAK
OG0008278	LOC108009244|XP_016928911.1|DSUZ	LOC6528046|XP_002089113.1|DYAK
OG0008279	LOC108006327|XP_016925316.1|DSUZ	LOC6524749|XP_015045870.1|DYAK
OG0008280	LOC108006271|XP_016925209.1|DSUZ	LOC6525529|XP_002101364.3|DYAK
OG0008281	LOC108014999|XP_016936713.1|DSUZ	LOC6525883|XP_002101703.2|DYAK
OG0008282	LOC108005252|XP_016923934.1|DSUZ	LOC6524504|XP_002100361.1|DYAK
OG0008283	LOC108005387|XP_016924137.1|DSUZ	LOC6525576|XP_002101411.1|DYAK
OG0008284	LOC108020420|XP_016944214.1|DSUZ	LOC6523752|XP_002099627.1|DYAK
OG0008285	LOC108015423|XP_016937343.1|DSUZ	LOC6525966|XP_002101785.1|DYAK
OG0008286	LOC108005492|XP_016924285.1|DSUZ	LOC6525543|XP_002101378.1|DYAK
OG0008287	LOC108019107|XP_016942316.1|DSUZ	LOC6525324|XP_002101160.1|DYAK
OG0008288	LOC108013837|XP_016935308.2|DSUZ	LOC6535651|XP_002096279.2|DYAK
OG0008289	LOC108017303|XP_036673993.1|DSUZ	LOC6538645|XP_002099165.1|DYAK
OG0008290	LOC108015144|XP_016936903.1|DSUZ	LOC6525918|XP_002101738.1|DYAK
OG0008291	LOC108019125|XP_016942348.1|DSUZ	LOC6525330|XP_002101166.1|DYAK
OG0008292	LOC108016677|XP_036676527.1|DSUZ	LOC6524483|XP_015045721.1|DYAK
OG0008293	LOC118876759|XP_036675249.1|DSUZ	LOC6539027|XP_002099529.3|DYAK
OG0008294	LOC108017502|XP_016940047.1|DSUZ	LOC6537960|XP_002098497.1|DYAK
OG0008295	LOC108006564|XP_016925585.1|DSUZ	LOC6524710|XP_002100554.1|DYAK
OG0008296	LOC108006323|XP_016925313.1|DSUZ	LOC6524951|XP_039227595.1|DYAK
OG0008297	LOC108019108|XP_016942318.1|DSUZ	LOC6525322|XP_002101158.1|DYAK
OG0008298	LOC108018866|XP_036675739.1|DSUZ	LOC6526060|XP_002101877.1|DYAK
OG0008299	LOC108016155|XP_036675596.1|DSUZ	LOC6538331|XP_002098858.1|DYAK
OG0008300	LOC108015343|XP_036676364.1|DSUZ	LOC6525288|XP_015046209.1|DYAK
OG0008301	LOC108016211|XP_036674564.1|DSUZ	LOC6536436|XP_002097017.2|DYAK
OG0008302	LOC108015001|XP_016936716.1|DSUZ	LOC6525668|XP_015046403.1|DYAK
OG0008303	LOC108013730|XP_036676343.1|DSUZ	LOC6524267|XP_002100130.1|DYAK
OG0008304	LOC108016663|XP_016938863.1|DSUZ	LOC6523789|XP_002099664.1|DYAK
OG0008305	LOC108019218|XP_016942503.1|DSUZ	LOC6524887|XP_002100727.2|DYAK
OG0008306	LOC108018946|XP_016942037.1|DSUZ	LOC6524314|XP_002100173.1|DYAK
OG0008307	LOC108015934|XP_036674461.1|DSUZ	LOC6537361|XP_002097918.1|DYAK
OG0008308	LOC108005044|XP_036673306.1|DSUZ	LOC6538587|XP_002099109.1|DYAK
OG0008309	LOC108008861|XP_016928256.1|DSUZ	LOC6527493|XP_002088583.1|DYAK
OG0008310	LOC108020720|XP_016944578.1|DSUZ	LOC6535011|XP_002095681.1|DYAK
OG0008311	LOC108006555|XP_016925576.1|DSUZ	LOC6524728|XP_002100572.1|DYAK
OG0008312	LOC108014897|XP_036672675.1|DSUZ	LOC26534819|XP_039232415.1|DYAK
OG0008313	LOC108015230|XP_016937063.1|DSUZ	LOC6525988|XP_002101806.2|DYAK
OG0008314	LOC108008332|XP_016927647.1|DSUZ	LOC6530173|XP_002091113.1|DYAK
OG0008315	LOC108012596|XP_016933504.1|DSUZ	LOC6533071|XP_002093803.1|DYAK
OG0008317	LOC108020517|XP_016944342.1|DSUZ	LOC6537733|XP_002098278.2|DYAK
OG0008318	LOC108006277|XP_016925222.1|DSUZ	LOC6524947|XP_002100787.1|DYAK
OG0008319	LOC108008619|XP_016927989.1|DSUZ	LOC6531195|XP_002092023.1|DYAK
OG0008320	LOC108006518|XP_036676301.1|DSUZ	LOC6524665|XP_039233454.1|DYAK
OG0008321	LOC108010569|XP_016930938.2|DSUZ	LOC6536420|XP_002097002.1|DYAK
OG0008322	LOC108021401|XP_016945589.1|DSUZ	LOC6527998|XP_002089065.1|DYAK
OG0008323	LOC108018318|XP_016941348.1|DSUZ	LOC6536554|XP_002097130.1|DYAK
OG0008324	LOC108011152|XP_016931727.1|DSUZ	LOC6524106|XP_002099970.1|DYAK
OG0008325	LOC108005359|XP_016924093.1|DSUZ	LOC6524836|XP_039233368.1|DYAK
OG0008326	LOC108019987|XP_036673761.1|DSUZ	LOC6536692|XP_002097264.1|DYAK
OG0008327	LOC108009901|XP_016930114.1|DSUZ	LOC6531952|XP_015051631.1|DYAK
OG0008328	LOC108004772|XP_016923308.1|DSUZ	LOC6523992|XP_002099864.1|DYAK
OG0008329	LOC108016680|XP_016938889.1|DSUZ	LOC6525475|XP_002101310.1|DYAK
OG0008330	LOC108008744|XP_016928130.1|DSUZ	LOC6531402|XP_002092205.1|DYAK
OG0008331	LOC108012471|XP_016933352.1|DSUZ	LOC6533564|XP_002094274.1|DYAK
OG0008332	LOC108006584|XP_036671382.1|DSUZ	LOC6534404|XP_015050621.1|DYAK
OG0008333	LOC108012432|XP_016933285.2|DSUZ	LOC6533891|XP_002094591.1|DYAK
OG0008334	LOC108013423|XP_016934776.1|DSUZ	LOC6533889|XP_039229830.1|DYAK
OG0008335	LOC108007111|XP_016926201.1|DSUZ	LOC6533443|XP_002094154.1|DYAK
OG0008336	LOC108020438|XP_036672493.1|DSUZ, LOC118877354|XP_036671693.1|DSUZ	LOC6534962|XP_015050962.2|DYAK
OG0008337	LOC108009856|XP_016930044.1|DSUZ	LOC6528694|XP_002089736.1|DYAK
OG0008338	LOC108005860|XP_016924727.2|DSUZ	LOC6534894|XP_002095566.1|DYAK
OG0008339	LOC108016530|XP_016938692.2|DSUZ	LOC6525232|XP_002101070.1|DYAK
OG0008340	LOC108009174|XP_016928797.1|DSUZ	LOC6531183|XP_002092012.1|DYAK
OG0008341	LOC108012415|XP_036671539.1|DSUZ	LOC6533614|XP_002094322.2|DYAK
OG0008342	LOC108013149|XP_016934327.1|DSUZ	LOC6533489|XP_002094200.1|DYAK
OG0008343	LOC108018761|XP_036675372.1|DSUZ	LOC6538344|XP_002098869.1|DYAK
OG0008344	LOC108012385|XP_016933230.1|DSUZ	LOC6532450|XP_002093197.1|DYAK
OG0008345	LOC108007149|XP_016926242.1|DSUZ	LOC6533420|XP_002094138.1|DYAK
OG0008346	LOC108016615|XP_016938797.2|DSUZ	LOC6525458|XP_002101293.2|DYAK
OG0008347	LOC108013033|XP_016934117.1|DSUZ	LOC6526407|XP_002087526.2|DYAK
OG0008348	LOC108013493|XP_016934865.1|DSUZ	LOC6534333|XP_002095013.2|DYAK
OG0008349	LOC108006151|XP_016925093.2|DSUZ	LOC6533982|XP_002094677.2|DYAK
OG0008350	LOC108015327|XP_016937217.1|DSUZ	LOC6526088|XP_039233557.1|DYAK
OG0008351	LOC108013404|XP_016934747.1|DSUZ	LOC6532464|XP_002093211.2|DYAK
OG0008352	LOC118877250|XP_036670779.1|DSUZ	LOC6535049|XP_002095713.1|DYAK
OG0008353	LOC108013042|XP_016934139.1|DSUZ	LOC6532247|XP_002093020.2|DYAK
OG0008354	LOC108004690|XP_016923187.1|DSUZ	LOC6525042|XP_002100881.2|DYAK
OG0008355	LOC108009785|XP_016929916.1|DSUZ	LOC120321115|XP_039228660.1|DYAK
OG0008356	LOC108011760|XP_016932481.2|DSUZ	LOC6533907|XP_002094607.1|DYAK
OG0008357	LOC108011561|XP_016932218.2|DSUZ	LOC6536297|XP_002096881.1|DYAK
OG0008358	LOC108018843|XP_036678440.1|DSUZ	LOC6528077|XP_002089144.1|DYAK
OG0008359	LOC108008298|XP_036669242.1|DSUZ	LOC6532156|XP_015051726.2|DYAK
OG0008360	LOC108010119|XP_016930434.1|DSUZ	LOC6531727|XP_002092517.1|DYAK
OG0008361	LOC108021020|XP_016944989.1|DSUZ	LOC6527749|XP_039226413.1|DYAK
OG0008362	LOC108016922|XP_016939338.1|DSUZ	LOC6524390|XP_002100248.1|DYAK
OG0008363	LOC108009491|XP_016929371.1|DSUZ	LOC6531233|XP_002092045.1|DYAK
OG0008364	LOC108015709|XP_036670419.1|DSUZ	LOC6534499|XP_002095176.1|DYAK
OG0008365	LOC108019836|XP_016943353.1|DSUZ	LOC6531055|XP_015052807.1|DYAK
OG0008366	LOC118877782|XP_036673739.1|DSUZ	LOC6537028|XP_002097595.1|DYAK
OG0008367	LOC108015057|XP_016936786.1|DSUZ	LOC6523859|XP_002099732.2|DYAK
OG0008368	LOC108021074|XP_016945076.1|DSUZ	LOC6527225|XP_002088319.1|DYAK
OG0008369	LOC108004762|XP_016923289.1|DSUZ	LOC6525306|XP_002101142.1|DYAK
OG0008370	LOC108005047|XP_016923675.2|DSUZ	LOC6538595|XP_015048918.1|DYAK
OG0008371	LOC108012113|XP_016932885.1|DSUZ	LOC6536576|XP_002097152.1|DYAK
OG0008372	LOC108005993|XP_016924924.1|DSUZ	LOC26534583|XP_039227636.1|DYAK
OG0008373	LOC108020942|XP_016944867.1|DSUZ	LOC6528045|XP_002089112.1|DYAK
OG0008374	LOC108010876|XP_016931351.1|DSUZ	LOC6528620|XP_002089663.1|DYAK
OG0008375	LOC108019913|XP_016943507.1|DSUZ	LOC6529241|XP_002090247.1|DYAK
OG0008376	LOC108017003|XP_016939447.1|DSUZ	LOC26536066|XP_015054687.1|DYAK
OG0008377	LOC108019127|XP_016942362.1|DSUZ	LOC26534939|XP_015052855.1|DYAK
OG0008378	LOC108019120|XP_016942341.1|DSUZ	LOC6529563|XP_039229122.1|DYAK
OG0008379	LOC108005473|XP_016924265.1|DSUZ	LOC6529218|XP_015052222.1|DYAK
OG0008380	LOC108005097|XP_016923764.1|DSUZ	LOC6528051|XP_002089118.1|DYAK
OG0008381	LOC108021525|XP_016945774.1|DSUZ	LOC6527622|XP_002088710.1|DYAK
OG0008383	LOC108013083|XP_016934201.1|DSUZ	LOC6529841|XP_002090808.2|DYAK
OG0008384	LOC108020970|XP_016944906.1|DSUZ	LOC6527285|XP_002088379.1|DYAK
OG0008385	LOC108004953|XP_016923548.1|DSUZ	LOC6528163|XP_002089228.1|DYAK
OG0008386	LOC108005484|XP_016924276.1|DSUZ	LOC6525565|XP_002101400.1|DYAK
OG0008387	LOC108015452|XP_036675330.1|DSUZ	LOC6537980|XP_039232481.1|DYAK
OG0008388	LOC108005081|XP_016923741.1|DSUZ	LOC6527714|XP_002088798.1|DYAK
OG0008389	LOC108011168|XP_036668600.1|DSUZ	LOC6529822|XP_002090803.1|DYAK
OG0008390	LOC108021031|XP_016945008.1|DSUZ	LOC6529252|XP_002090257.1|DYAK
OG0008391	LOC108021573|XP_016945848.1|DSUZ	LOC6526517|XP_015053312.1|DYAK
OG0008392	LOC108006221|XP_016925149.2|DSUZ	LOC6534842|XP_002095514.2|DYAK
OG0008393	LOC108005853|XP_016924710.1|DSUZ	LOC6539412|XP_002086300.1|DYAK
OG0008394	LOC108017628|XP_016940218.1|DSUZ	LOC6535112|XP_002095775.1|DYAK
OG0008395	LOC108015339|XP_016937234.1|DSUZ	LOC6525903|XP_002101723.1|DYAK
OG0008396	LOC108019060|XP_016942181.1|DSUZ	LOC6525356|XP_015046253.1|DYAK
OG0008397	LOC108021831|XP_016946125.2|DSUZ	LOC6525437|XP_002101272.2|DYAK
OG0008398	LOC108004559|XP_016922983.1|DSUZ	LOC6525413|XP_002101248.1|DYAK
OG0008399	LOC108014932|XP_036676761.1|DSUZ	LOC6523896|XP_039233414.1|DYAK
OG0008400	LOC108013520|XP_016934904.1|DSUZ	LOC6533527|XP_002094237.1|DYAK
OG0008401	LOC108014227|XP_016935754.1|DSUZ	LOC6526286|XP_002087408.1|DYAK
OG0008402	LOC108018718|XP_016941778.1|DSUZ	LOC6536817|XP_002097387.1|DYAK
OG0008403	LOC108004603|XP_016923031.1|DSUZ	LOC6525040|XP_002100879.1|DYAK
OG0008404	LOC108016286|XP_016938408.2|DSUZ	LOC6537474|XP_002098030.1|DYAK
OG0008405	LOC108005216|XP_016923894.1|DSUZ	LOC6524519|XP_002100376.1|DYAK
OG0008406	LOC108005201|XP_016923877.1|DSUZ	LOC6525557|XP_002101392.1|DYAK
OG0008407	LOC108014724|XP_016936383.2|DSUZ	LOC6537395|XP_039232035.1|DYAK
OG0008408	LOC108015205|XP_016937020.1|DSUZ	LOC6524050|XP_002099919.1|DYAK
OG0008409	LOC108005890|XP_036670857.1|DSUZ	LOC26536128|XP_015045009.2|DYAK
OG0008410	LOC108010626|XP_036674448.1|DSUZ	LOC6537424|XP_002097980.1|DYAK
OG0008411	LOC108007004|XP_036673405.1|DSUZ	LOC6537151|XP_002097712.1|DYAK
OG0008412	LOC108005411|XP_016924160.1|DSUZ	LOC26536297|XP_039226013.1|DYAK
OG0008413	LOC108005743|XP_036670883.1|DSUZ	LOC6534880|XP_039229462.1|DYAK
OG0008414	LOC108016594|XP_016938770.1|DSUZ	LOC6523913|XP_002099786.1|DYAK
OG0008415	LOC108004674|XP_016923145.1|DSUZ	LOC6525661|XP_002101483.1|DYAK
OG0008416	LOC108011203|XP_016931786.2|DSUZ	LOC6525856|XP_039233432.1|DYAK
OG0008417	LOC108016979|XP_016939412.1|DSUZ	LOC6524426|XP_002100284.1|DYAK
OG0008418	LOC108016889|XP_016939282.1|DSUZ	LOC6524212|XP_002100075.2|DYAK
OG0008419	LOC108015139|XP_016936895.2|DSUZ	LOC6525154|XP_002100992.1|DYAK
OG0008420	LOC108005503|XP_016924298.1|DSUZ	LOC6524571|XP_039226883.1|DYAK
OG0008421	LOC108006330|XP_036676370.1|DSUZ	LOC6525517|XP_002101352.1|DYAK
OG0008422	LOC108016975|XP_016939406.1|DSUZ	LOC6525476|XP_002101311.1|DYAK
OG0008423	LOC108008625|XP_016927994.1|DSUZ	LOC6531772|XP_002092559.1|DYAK
OG0008424	LOC108005437|XP_016924212.1|DSUZ	LOC6524750|XP_002100594.1|DYAK
OG0008425	LOC108004940|XP_036673808.1|DSUZ	LOC6537047|XP_002097612.2|DYAK
OG0008426	LOC108009657|XP_016929665.1|DSUZ	LOC6531449|XP_002092252.1|DYAK
OG0008427	LOC108014979|XP_036676426.1|DSUZ	LOC6524034|XP_039232225.1|DYAK
OG0008428	LOC108015424|XP_016937347.1|DSUZ	LOC6525970|XP_002101789.1|DYAK
OG0008429	LOC108018548|XP_016941590.2|DSUZ	LOC6536285|XP_002096871.1|DYAK
OG0008430	LOC108016637|XP_016938823.1|DSUZ	LOC6524233|XP_002100096.1|DYAK
OG0008431	LOC118877277|XP_036671092.1|DSUZ	LOC6534570|XP_002095246.2|DYAK
OG0008432	LOC108013866|XP_036673204.1|DSUZ	LOC6538232|XP_002098759.3|DYAK
OG0008433	LOC108013334|XP_016934623.1|DSUZ	LOC6534032|XP_002094719.2|DYAK
OG0008434	LOC108008040|XP_016927313.2|DSUZ	LOC6538930|XP_002099434.1|DYAK
OG0008435	LOC108007503|XP_016926680.2|DSUZ	LOC6528055|XP_002089122.1|DYAK
OG0008436	LOC108008418|XP_016927753.1|DSUZ	LOC6531430|XP_015051327.1|DYAK
OG0008438	LOC108007979|XP_036673042.1|DSUZ	LOC6536253|XP_002096839.1|DYAK
OG0008439	LOC108009273|XP_016928977.1|DSUZ	LOC6531149|XP_002091978.1|DYAK
OG0008440	LOC108016289|XP_016938412.1|DSUZ	LOC6537497|XP_002098045.1|DYAK
OG0008441	LOC108007708|XP_016926944.1|DSUZ	LOC6535195|XP_039230423.1|DYAK
OG0008442	LOC108018229|XP_016941237.1|DSUZ	LOC6530983|XP_015051768.1|DYAK
OG0008443	LOC108011357|XP_036671060.1|DSUZ	LOC6534493|XP_002095170.1|DYAK
OG0008444	LOC108015540|XP_016937507.2|DSUZ	LOC6534202|XP_002094885.3|DYAK
OG0008445	LOC108016625|XP_016938809.1|DSUZ	LOC6525470|XP_039233590.1|DYAK
OG0008446	LOC108005373|XP_036676963.1|DSUZ	LOC6525611|XP_002101446.3|DYAK
OG0008447	LOC108005480|XP_016924270.1|DSUZ	LOC6524568|XP_002100425.1|DYAK
OG0008448	LOC108005304|XP_036675787.1|DSUZ	LOC6523966|XP_015045405.1|DYAK
OG0008449	LOC108011150|XP_016931725.1|DSUZ	LOC6524984|XP_002100824.1|DYAK
OG0008450	LOC108004843|XP_016923413.1|DSUZ	LOC26535577|XP_015046516.1|DYAK
OG0008451	LOC108015959|XP_016938030.1|DSUZ	LOC6535744|XP_002096367.2|DYAK
OG0008452	LOC108021292|XP_016945428.1|DSUZ	LOC6526329|XP_002087451.2|DYAK
OG0008453	LOC108019606|XP_016942973.1|DSUZ	LOC6528501|XP_002089547.1|DYAK
OG0008454	LOC108016536|XP_036676488.1|DSUZ	LOC6524465|XP_002100322.3|DYAK
OG0008455	LOC108020031|XP_016943605.1|DSUZ	LOC6532923|XP_002093659.1|DYAK
OG0008456	LOC108014711|XP_036675310.1|DSUZ	LOC6537390|XP_039231424.1|DYAK
OG0008457	LOC108016435|XP_016938574.2|DSUZ	LOC6536367|XP_002096949.1|DYAK
OG0008458	LOC108009812|XP_016929978.1|DSUZ	LOC6532013|XP_015051661.1|DYAK
OG0008459	LOC108019205|XP_016942486.1|DSUZ	LOC6525127|XP_039233775.1|DYAK
OG0008460	LOC108021643|XP_016945946.1|DSUZ	LOC6526990|XP_002088086.1|DYAK
OG0008461	LOC108019968|XP_016943544.2|DSUZ	LOC6527684|XP_015053029.2|DYAK
OG0008462	LOC108021357|XP_016945530.2|DSUZ	LOC6526524|XP_002087634.1|DYAK
OG0008463	LOC108014175|XP_016935702.1|DSUZ	LOC6526284|XP_002087406.1|DYAK
OG0008464	LOC108009962|XP_016930212.1|DSUZ	LOC6532143|XP_002092919.1|DYAK
OG0008465	LOC108009703|XP_016929749.1|DSUZ	LOC26535292|XP_015052894.1|DYAK
OG0008466	LOC108009485|XP_016929367.1|DSUZ	LOC6532100|XP_002092876.1|DYAK
OG0008467	LOC108019615|XP_016942983.1|DSUZ	LOC6531048|XP_002091884.1|DYAK
OG0008468	LOC108013298|XP_016934579.1|DSUZ	LOC6527362|XP_002088454.1|DYAK
OG0008469	LOC108010437|XP_016930786.1|DSUZ	LOC6525799|XP_002101620.1|DYAK
OG0008470	LOC108009269|XP_016928967.1|DSUZ	LOC6532085|XP_002092862.2|DYAK
OG0008472	LOC108009332|XP_016929097.1|DSUZ	LOC6531640|XP_039227841.1|DYAK
OG0008473	LOC108006290|XP_016925239.1|DSUZ	LOC6524961|XP_002100801.2|DYAK
OG0008474	LOC108004950|XP_016923542.2|DSUZ	LOC6537036|XP_002097603.3|DYAK
OG0008475	LOC108017089|XP_036674068.1|DSUZ	LOC6527469|XP_002088560.1|DYAK
OG0008476	LOC108004881|XP_016923454.2|DSUZ	LOC6537223|XP_002097781.1|DYAK
OG0008477	LOC108019922|XP_016943519.1|DSUZ	LOC6529974|XP_015052030.1|DYAK
OG0008478	LOC108005012|XP_036673305.1|DSUZ	LOC6538589|XP_002099111.2|DYAK
OG0008479	LOC108008398|XP_016927732.1|DSUZ	LOC6530680|XP_002091575.1|DYAK
OG0008480	LOC108007529|XP_036670696.1|DSUZ	LOC6534516|XP_015050673.2|DYAK
OG0008481	LOC108015151|XP_016936916.1|DSUZ	LOC6524028|XP_002099900.1|DYAK
OG0008482	LOC108013392|XP_016934730.1|DSUZ	LOC6534344|XP_002095024.2|DYAK
OG0008483	LOC108019599|XP_016942934.1|DSUZ	LOC6526433|XP_002087552.1|DYAK
OG0008484	LOC108004901|XP_016923474.2|DSUZ	LOC6537232|XP_015048207.1|DYAK
