Orthogroup	DSUZ.longest_only	DFIC.longest_only
OG0010116	LOC108004643|XP_016923082.1|DSUZ	LOC108095292|XP_017051822.1|DFIC
OG0010117	LOC108019002|XP_016942105.1|DSUZ	LOC108095630|XP_017052286.1|DFIC
OG0010118	LOC108019160|XP_016942402.1|DSUZ	LOC108091325|XP_017045955.1|DFIC
OG0010119	LOC108015086|XP_036676756.1|DSUZ	LOC108097428|XP_017055188.1|DFIC
OG0010120	LOC108016640|XP_016938826.1|DSUZ	LOC108088645|XP_017042055.1|DFIC
OG0010121	LOC108010409|XP_036675951.1|DSUZ	LOC108088586|XP_017041925.1|DFIC
OG0010122	LOC108013712|XP_016935141.1|DSUZ	LOC108097623|XP_017055529.1|DFIC
OG0010123	LOC108006551|XP_016925572.1|DSUZ	LOC108097425|XP_017055182.1|DFIC
OG0010125	LOC108015275|XP_016937131.1|DSUZ	LOC108097768|XP_017055782.1|DFIC
OG0010126	LOC108015544|XP_016937514.1|DSUZ	LOC108090035|XP_017044019.1|DFIC
OG0010127	LOC108016842|XP_016939220.2|DSUZ	LOC108101163|XP_017060874.1|DFIC, LOC108101146|XP_017060857.1|DFIC
OG0010128	LOC108013049|XP_036677890.1|DSUZ	LOC108093764|XP_017049563.1|DFIC, LOC108097826|XP_017055836.1|DFIC
OG0010129	LOC108006361|XP_016925374.1|DSUZ	LOC108094828|XP_017051102.1|DFIC, LOC108092760|XP_017047981.1|DFIC
OG0010130	LOC108006295|XP_016925249.1|DSUZ	LOC108098742|XP_017057366.1|DFIC, LOC108095455|XP_017052063.1|DFIC
OG0010131	LOC108011541|XP_036678580.1|DSUZ	LOC108099680|XP_017058831.1|DFIC, LOC108090049|XP_017044045.1|DFIC
OG0010132	LOC108021067|XP_016945068.1|DSUZ	LOC108094485|XP_017050561.1|DFIC
OG0010133	LOC108021065|XP_016945063.1|DSUZ	LOC108094430|XP_017050490.1|DFIC
OG0010134	LOC108015724|XP_016937754.2|DSUZ	LOC108101185|XP_017060915.1|DFIC
OG0010135	LOC108008686|XP_016928072.1|DSUZ	LOC108093447|XP_017049002.1|DFIC
OG0010136	LOC108009887|XP_016930093.1|DSUZ	LOC108093387|XP_017048894.1|DFIC
OG0010137	LOC108015712|XP_016937737.1|DSUZ	LOC108093384|XP_017048890.1|DFIC
OG0010138	LOC108005408|XP_016924534.1|DSUZ	LOC108100805|XP_017060362.1|DFIC
OG0010139	LOC108010675|XP_016931071.1|DSUZ	LOC108089999|XP_017043991.1|DFIC
OG0010140	LOC108012956|XP_016933991.1|DSUZ	LOC108092416|XP_017047472.1|DFIC
OG0010141	LOC108012055|XP_016932827.1|DSUZ	LOC108100014|XP_017059210.1|DFIC
OG0010142	LOC108012200|XP_016932990.1|DSUZ	LOC108095160|XP_017051603.1|DFIC
OG0010143	LOC108012065|XP_016932836.2|DSUZ	LOC108102095|XP_017062238.1|DFIC
OG0010144	LOC108021453|XP_016945668.2|DSUZ	LOC108090621|XP_017044887.1|DFIC
OG0010145	LOC108012798|XP_016933724.1|DSUZ	LOC108089804|XP_017043691.1|DFIC, LOC108086586|XP_017039075.1|DFIC
OG0010146	LOC108017125|XP_016939582.1|DSUZ	LOC108089894|XP_017043854.1|DFIC
OG0010147	LOC108010022|XP_016930312.1|DSUZ	LOC108091428|XP_017046107.1|DFIC
OG0010148	LOC108020906|XP_016944813.1|DSUZ	LOC108101545|XP_017061429.1|DFIC, LOC108098239|XP_017056520.1|DFIC
OG0010149	LOC108012087|XP_016932856.1|DSUZ	LOC108094121|XP_017050031.1|DFIC
OG0010150	LOC108011868|XP_016932602.1|DSUZ	LOC108095072|XP_017051483.1|DFIC, LOC108086284|XP_017039035.1|DFIC
OG0010151	LOC108013004|XP_016934081.1|DSUZ	LOC108094365|XP_017050395.1|DFIC
OG0010152	LOC108014286|XP_016935822.1|DSUZ	LOC108101429|XP_017061251.1|DFIC, LOC108094516|XP_017050606.1|DFIC, LOC108101172|XP_017060932.1|DFIC
OG0010153	LOC108009060|XP_016928558.1|DSUZ	LOC108098450|XP_017056843.1|DFIC
OG0010154	LOC108010309|XP_016930692.1|DSUZ	LOC108098666|XP_017057237.1|DFIC, LOC108098431|XP_017056810.1|DFIC
OG0010155	LOC108012133|XP_016932917.1|DSUZ	LOC108098309|XP_017056609.1|DFIC, LOC108095229|XP_017051742.1|DFIC
OG0010156	LOC108012566|XP_016933470.1|DSUZ	LOC108093659|XP_017049328.1|DFIC
OG0010157	LOC108012763|XP_016933683.1|DSUZ	LOC108089707|XP_017043542.1|DFIC
OG0010158	LOC108013437|XP_016934796.1|DSUZ	LOC108089755|XP_017043634.1|DFIC
OG0010159	LOC108007132|XP_016926224.1|DSUZ	LOC108096254|XP_017053198.1|DFIC
OG0010160	LOC108007187|XP_016926312.1|DSUZ	LOC108099023|XP_017057748.1|DFIC
OG0010161	LOC108018823|XP_016941896.1|DSUZ	LOC108089367|XP_017043032.1|DFIC
OG0010162	LOC108019467|XP_016942784.1|DSUZ	LOC108089563|XP_017043396.1|DFIC
OG0010163	LOC108012971|XP_016934024.1|DSUZ	LOC108093083|XP_017048499.1|DFIC
OG0010164	LOC108014599|XP_016936251.1|DSUZ	LOC108099835|XP_017058956.1|DFIC
OG0010165	LOC108012746|XP_016933669.1|DSUZ	LOC108093048|XP_017048445.1|DFIC, LOC108093274|XP_017048743.1|DFIC
OG0010166	LOC108013333|XP_016934622.1|DSUZ	LOC108087531|XP_017040424.1|DFIC
OG0010167	LOC108012811|XP_016933739.1|DSUZ	LOC108087437|XP_017040278.1|DFIC
OG0010168	LOC108007442|XP_016926592.2|DSUZ	LOC108088810|XP_017042269.1|DFIC
OG0010169	LOC118877384|XP_036671848.1|DSUZ	LOC108100142|XP_017059384.1|DFIC
OG0010170	LOC108017323|XP_016939841.2|DSUZ	LOC108099772|XP_017058890.1|DFIC
OG0010171	LOC108017324|XP_016939842.1|DSUZ	LOC108099791|XP_017058909.1|DFIC
OG0010172	LOC108019351|XP_016942659.2|DSUZ	LOC108096202|XP_017053077.1|DFIC
OG0010173	LOC108019636|XP_016943009.1|DSUZ	LOC108096958|XP_017054415.1|DFIC
OG0010174	LOC108009796|XP_016929947.1|DSUZ	LOC108090830|XP_017045181.1|DFIC
OG0010175	LOC108008899|XP_016928293.1|DSUZ	LOC108090689|XP_017044964.1|DFIC
OG0010176	LOC108008929|XP_016928329.1|DSUZ	LOC108090678|XP_017044954.1|DFIC
OG0010177	LOC108018121|XP_016941049.1|DSUZ	LOC108093820|XP_017049624.1|DFIC
OG0010178	LOC108010177|XP_016930509.1|DSUZ	LOC108090385|XP_017044522.1|DFIC
OG0010179	LOC108005864|XP_016924731.1|DSUZ	LOC108100464|XP_017059882.1|DFIC
OG0010180	LOC108020708|XP_036672436.1|DSUZ, LOC108016335|XP_016938460.2|DSUZ	LOC108088349|XP_017041585.1|DFIC
OG0010181	LOC108007425|XP_036672242.1|DSUZ	LOC108093599|XP_017049213.1|DFIC
OG0010182	LOC108010254|XP_016930600.1|DSUZ	LOC108095232|XP_017051745.1|DFIC
OG0010183	LOC108008684|XP_016928067.1|DSUZ	LOC108095233|XP_017051746.1|DFIC
OG0010184	LOC108009015|XP_016928475.1|DSUZ	LOC108101611|XP_017061514.1|DFIC
OG0010185	LOC108008601|XP_016927969.2|DSUZ	LOC108101614|XP_017061518.1|DFIC
OG0010186	LOC108012657|XP_016933573.1|DSUZ	LOC108087411|XP_017040239.1|DFIC
OG0010187	LOC108008466|XP_016927810.1|DSUZ	LOC108086626|XP_017039090.1|DFIC
OG0010188	LOC108009090|XP_016928636.1|DSUZ	LOC108090280|XP_017044380.1|DFIC
OG0010189	LOC108019702|XP_016943085.1|DSUZ	LOC108096594|XP_017053782.1|DFIC
OG0010190	LOC108010302|XP_016930673.1|DSUZ	LOC108086437|XP_017038837.1|DFIC
OG0010191	LOC108008679|XP_016928062.1|DSUZ	LOC108086393|XP_017038784.1|DFIC
OG0010192	LOC108017884|XP_016940537.1|DSUZ	LOC108090302|XP_017044401.1|DFIC
OG0010193	LOC108017799|XP_016940433.1|DSUZ	LOC108093819|XP_017049623.1|DFIC
OG0010194	LOC108015903|XP_016937964.2|DSUZ	LOC108100186|XP_017059446.1|DFIC, LOC108100196|XP_017059459.1|DFIC
OG0010195	LOC118877355|XP_036671701.1|DSUZ	LOC108100153|XP_017059399.1|DFIC
OG0010196	LOC108009268|XP_016928964.1|DSUZ	LOC108101852|XP_017061860.1|DFIC
OG0010197	LOC108018239|XP_016941254.1|DSUZ	LOC108096854|XP_017054262.1|DFIC
OG0010198	LOC108009079|XP_016928620.1|DSUZ	LOC108093989|XP_017049890.1|DFIC
OG0010199	LOC108008815|XP_016928209.1|DSUZ	LOC108095173|XP_017051626.1|DFIC
OG0010200	LOC108009953|XP_016930196.1|DSUZ	LOC108094044|XP_017049966.1|DFIC
OG0010201	LOC108010052|XP_016930352.1|DSUZ	LOC108101934|XP_017062006.1|DFIC
OG0010202	LOC108008649|XP_016928024.1|DSUZ	LOC108094951|XP_017051303.1|DFIC
OG0010203	LOC108009262|XP_016928949.1|DSUZ	LOC108101403|XP_017061215.1|DFIC
OG0010204	LOC108010140|XP_016930461.1|DSUZ	LOC108101799|XP_017061764.1|DFIC
OG0010205	LOC108009609|XP_016929584.1|DSUZ	LOC108090820|XP_017045169.1|DFIC
OG0010206	LOC108008240|XP_036668928.1|DSUZ	LOC108090641|XP_017044908.1|DFIC
OG0010207	LOC108008718|XP_016928107.1|DSUZ	LOC108086632|XP_017039096.1|DFIC
OG0010208	LOC108008104|XP_016927383.2|DSUZ	LOC108090870|XP_017045251.1|DFIC
OG0010209	LOC108009641|XP_016929629.1|DSUZ	LOC108090869|XP_017045250.1|DFIC
OG0010210	LOC108010220|XP_016930553.1|DSUZ	LOC108096699|XP_017054022.1|DFIC
OG0010211	LOC108009290|XP_016929009.1|DSUZ	LOC108093716|XP_017049410.1|DFIC
OG0010212	LOC108008844|XP_016928239.1|DSUZ	LOC108090679|XP_017044955.1|DFIC
OG0010213	LOC108009875|XP_016930068.1|DSUZ	LOC108090937|XP_017045361.1|DFIC
OG0010214	LOC108009557|XP_016929507.1|DSUZ	LOC108090849|XP_017045211.1|DFIC
OG0010215	LOC108008932|XP_016928332.1|DSUZ	LOC108094811|XP_017051071.1|DFIC
OG0010216	LOC108008700|XP_016928085.1|DSUZ	LOC108086643|XP_017039109.1|DFIC
OG0010217	LOC108008753|XP_016928140.1|DSUZ	LOC108096542|XP_017053718.1|DFIC
OG0010218	LOC108008693|XP_016928078.1|DSUZ	LOC108096960|XP_017054420.1|DFIC
OG0010219	LOC108008715|XP_016928102.1|DSUZ	LOC108096538|XP_017053714.1|DFIC
OG0010220	LOC108009566|XP_016929518.1|DSUZ	LOC108093760|XP_017049518.1|DFIC
OG0010221	LOC108009565|XP_016929517.1|DSUZ	LOC108093758|XP_017049516.1|DFIC
OG0010222	LOC108009711|XP_016929757.1|DSUZ	LOC108093686|XP_017049355.1|DFIC
OG0010223	LOC108009308|XP_016929051.1|DSUZ	LOC108093684|XP_017049353.1|DFIC
OG0010224	LOC108008662|XP_016928040.1|DSUZ	LOC108087609|XP_017040536.1|DFIC
OG0010225	LOC108017410|XP_016939925.2|DSUZ	LOC108087905|XP_017040971.1|DFIC
OG0010226	LOC108011283|XP_016931878.1|DSUZ	LOC108093528|XP_017049110.1|DFIC
OG0010227	LOC108006948|XP_016926039.1|DSUZ	LOC108090169|XP_017044231.1|DFIC
OG0010228	LOC108014329|XP_016935893.2|DSUZ, LOC108013996|XP_016935494.2|DSUZ	LOC108101105|XP_017060807.1|DFIC
OG0010229	LOC108010747|XP_016931163.1|DSUZ	LOC108101026|XP_017060682.1|DFIC
OG0010230	LOC108010748|XP_036672702.1|DSUZ	LOC108101030|XP_017060688.1|DFIC
OG0010231	LOC108016464|XP_016938608.1|DSUZ, LOC108020586|XP_036677667.1|DSUZ	LOC108099293|XP_017058176.1|DFIC
OG0010232	LOC108020245|XP_016943859.1|DSUZ, LOC108020244|XP_016943858.1|DSUZ	LOC108087248|XP_017040038.1|DFIC
OG0010233	LOC108020522|XP_016944356.1|DSUZ	LOC108099401|XP_017058396.1|DFIC
OG0010234	LOC118877594|XP_036672780.1|DSUZ, LOC108015637|XP_016937619.1|DSUZ	LOC108092192|XP_017047208.1|DFIC
OG0010235	LOC108014312|XP_016935872.2|DSUZ	LOC108088378|XP_017041614.1|DFIC
OG0010236	LOC108015453|XP_036675467.1|DSUZ	LOC108088360|XP_017041596.1|DFIC
OG0010237	LOC108010812|XP_036675572.1|DSUZ	LOC108098667|XP_017057242.1|DFIC
OG0010238	LOC108007584|XP_036674363.1|DSUZ	LOC108095697|XP_017052357.1|DFIC
OG0010239	LOC108018572|XP_016941617.2|DSUZ	LOC108099284|XP_017058164.1|DFIC
OG0010240	LOC108012417|XP_016933270.1|DSUZ	LOC108098310|XP_017056611.1|DFIC, LOC108099875|XP_017059052.1|DFIC
OG0010241	LOC108008072|XP_016927344.2|DSUZ	LOC108087903|XP_017040969.1|DFIC
OG0010242	LOC108017320|XP_016939836.2|DSUZ	LOC108099662|XP_017058786.1|DFIC
OG0010243	LOC118879306|XP_036678059.1|DSUZ, LOC108010839|XP_016931298.2|DSUZ	LOC108086804|XP_017039333.1|DFIC
OG0010244	LOC118877905|XP_036674327.1|DSUZ	LOC108091992|XP_017046905.1|DFIC
OG0010245	LOC108017332|XP_036673060.1|DSUZ	LOC108091910|XP_017046783.1|DFIC
OG0010246	LOC108020007|XP_016943582.1|DSUZ, LOC118877922|XP_036674390.1|DSUZ	LOC108091609|XP_017046379.1|DFIC
OG0010247	LOC108011096|XP_016931653.1|DSUZ	LOC108091709|XP_017046535.1|DFIC
OG0010248	LOC108020824|XP_016944692.2|DSUZ	LOC108091944|XP_017046821.1|DFIC
OG0010249	LOC108014733|XP_036675644.1|DSUZ	LOC108102083|XP_017062224.1|DFIC
OG0010250	LOC108011589|XP_016932247.1|DSUZ	LOC108087218|XP_017039981.1|DFIC
OG0010251	LOC108010580|XP_016930953.2|DSUZ	LOC108093313|XP_017048785.1|DFIC
OG0010253	LOC108009583|XP_016929542.1|DSUZ	LOC108087713|XP_017040722.1|DFIC
OG0010254	LOC108009907|XP_016930120.1|DSUZ	LOC108087719|XP_017040728.1|DFIC
OG0010256	LOC108011102|XP_016931661.2|DSUZ, LOC108005229|XP_016923909.2|DSUZ	LOC108091687|XP_017046504.1|DFIC
OG0010258	LOC108014661|XP_016936312.1|DSUZ	LOC108100237|XP_017059503.1|DFIC
OG0010259	LOC108012263|XP_016933052.1|DSUZ	LOC108089713|XP_017043550.1|DFIC
OG0010260	LOC108019235|XP_016942522.1|DSUZ	LOC108090877|XP_017045303.1|DFIC
OG0010261	LOC108011293|XP_016931891.1|DSUZ, LOC108012896|XP_016933894.1|DSUZ	LOC108086349|XP_017038739.1|DFIC
OG0010272	LOC108019692|XP_016943075.1|DSUZ	LOC108094795|XP_017051056.1|DFIC
OG0010275	LOC108016493|XP_016938649.2|DSUZ	LOC108091808|XP_017046666.1|DFIC
OG0010276	LOC108015431|XP_016937355.1|DSUZ	LOC108097654|XP_017055573.1|DFIC
OG0010277	LOC108017470|XP_016940000.2|DSUZ	LOC108087275|XP_017040069.1|DFIC
OG0010279	LOC108016428|XP_016938568.2|DSUZ	LOC108095903|XP_017052713.1|DFIC
OG0010281	LOC108012852|XP_016933807.1|DSUZ	LOC108099086|XP_017057891.1|DFIC
OG0010282	LOC108020165|XP_016943755.2|DSUZ	LOC108088409|XP_017041655.1|DFIC
OG0010283	LOC108014573|XP_016936216.2|DSUZ	LOC108096723|XP_017054056.1|DFIC
OG0010284	LOC108016163|XP_036675520.1|DSUZ	LOC108086527|XP_017038945.1|DFIC
OG0010285	LOC108005964|XP_016924885.2|DSUZ	LOC108095755|XP_017052437.1|DFIC
OG0010286	LOC108014307|XP_016935866.1|DSUZ	LOC108088383|XP_017041621.1|DFIC
OG0010287	LOC108020496|XP_016944316.1|DSUZ	LOC108099484|XP_017058532.1|DFIC
OG0010288	LOC108014881|XP_036672567.1|DSUZ	LOC108087933|XP_017041010.1|DFIC
OG0010289	LOC108018340|XP_036675433.1|DSUZ	LOC108095926|XP_017052749.1|DFIC
OG0010290	LOC108011522|XP_016932173.2|DSUZ	LOC108099324|XP_017058248.1|DFIC
OG0010291	LOC108017231|XP_036675660.1|DSUZ, LOC108017229|XP_036675661.1|DSUZ	LOC108099264|XP_017058128.1|DFIC
OG0010292	LOC108007631|XP_016926827.2|DSUZ	LOC108097607|XP_017055504.1|DFIC
OG0010293	LOC108020389|XP_016944146.1|DSUZ	LOC108092380|XP_017047414.1|DFIC
OG0010295	LOC108014284|XP_016935865.1|DSUZ	LOC108093420|XP_017048954.1|DFIC
OG0010297	LOC108009367|XP_016929160.1|DSUZ	LOC108090414|XP_017044559.1|DFIC
OG0010298	LOC108008226|XP_016927506.1|DSUZ	LOC108093663|XP_017049332.1|DFIC
OG0010299	LOC108019845|XP_016943368.1|DSUZ	LOC108101510|XP_017061360.1|DFIC
OG0010300	LOC108009012|XP_016928473.1|DSUZ	LOC108086386|XP_017038777.1|DFIC
OG0010302	LOC108019733|XP_016943152.1|DSUZ	LOC108094835|XP_017051123.1|DFIC
OG0010303	LOC108018195|XP_016941198.1|DSUZ	LOC108090657|XP_017044925.1|DFIC
OG0010304	LOC108005378|XP_016924127.1|DSUZ	LOC108097874|XP_017055899.1|DFIC
OG0010305	LOC108005346|XP_016924074.1|DSUZ	LOC108098024|XP_017056165.1|DFIC
OG0010306	LOC108005391|XP_016924142.1|DSUZ	LOC108098030|XP_017056173.1|DFIC
OG0010307	LOC108011134|XP_016931697.1|DSUZ	LOC108092898|XP_017048235.1|DFIC
OG0010309	LOC108011794|XP_016932521.2|DSUZ	LOC108099327|XP_017058271.1|DFIC
OG0010310	LOC108016585|XP_016938758.1|DSUZ	LOC108097291|XP_017054992.1|DFIC
OG0010311	LOC108015413|XP_016937332.1|DSUZ	LOC108094652|XP_017050854.1|DFIC
OG0010312	LOC108015087|XP_016936817.1|DSUZ	LOC108094277|XP_017050259.1|DFIC
OG0010313	LOC108006903|XP_036670541.1|DSUZ	LOC108088827|XP_017042284.1|DFIC
OG0010314	LOC108004614|XP_016923042.1|DSUZ	LOC108102200|XP_017062391.1|DFIC
OG0010315	LOC108015065|XP_016936794.1|DSUZ	LOC108097451|XP_017055212.1|DFIC
OG0010316	LOC108010266|XP_016930613.1|DSUZ	LOC108090247|XP_017044332.1|DFIC
OG0010317	LOC108015319|XP_016937198.1|DSUZ	LOC108097012|XP_017054499.1|DFIC
OG0010318	LOC108005333|XP_016924049.1|DSUZ	LOC108095522|XP_017052128.1|DFIC
OG0010319	LOC108016707|XP_036676748.1|DSUZ	LOC108097076|XP_017054606.1|DFIC
OG0010321	LOC108006638|XP_016925663.2|DSUZ	LOC108096155|XP_017053025.1|DFIC
OG0010322	LOC118877380|XP_036671836.1|DSUZ	LOC108096219|XP_017053093.1|DFIC
OG0010323	LOC108013034|XP_016934114.1|DSUZ	LOC108099139|XP_017057967.1|DFIC
OG0010324	LOC108020042|XP_036671790.1|DSUZ	LOC108100329|XP_017059625.1|DFIC
OG0010326	LOC108011855|XP_036671712.1|DSUZ	LOC108099227|XP_017058092.1|DFIC
OG0010327	LOC118877467|XP_036672406.1|DSUZ	LOC108088940|XP_017042452.1|DFIC
OG0010328	LOC108011316|XP_016931912.1|DSUZ	LOC108089363|XP_017043030.1|DFIC
OG0010329	LOC108010529|XP_036671844.1|DSUZ	LOC108089344|XP_017043014.1|DFIC
OG0010330	LOC108004979|XP_016923585.2|DSUZ	LOC108099773|XP_017058891.1|DFIC
OG0010331	LOC108010482|XP_036670594.1|DSUZ	LOC108099960|XP_017059131.1|DFIC
OG0010332	LOC108005274|XP_016923952.1|DSUZ	LOC108094578|XP_017050684.1|DFIC
OG0010333	LOC108021694|XP_016946012.1|DSUZ	LOC108088200|XP_017041389.1|DFIC
OG0010334	LOC108008733|XP_016928123.1|DSUZ	LOC108102097|XP_017062240.1|DFIC
OG0010335	LOC108005107|XP_036677099.1|DSUZ	LOC108098101|XP_017056300.1|DFIC
OG0010336	LOC108015210|XP_016937030.1|DSUZ	LOC108097220|XP_017054857.1|DFIC
OG0010337	LOC108005432|XP_016924201.1|DSUZ	LOC108095562|XP_017052199.1|DFIC
OG0010338	LOC108018961|XP_016942053.1|DSUZ	LOC108094665|XP_017050865.1|DFIC
OG0010339	LOC108011177|XP_016931755.2|DSUZ	LOC108091888|XP_017046761.1|DFIC
OG0010340	LOC108016993|XP_016939430.1|DSUZ	LOC108092971|XP_017048348.1|DFIC
OG0010341	LOC108016992|XP_016939429.1|DSUZ	LOC108092968|XP_017048346.1|DFIC
OG0010342	LOC108005117|XP_036677204.1|DSUZ	LOC108101710|XP_017061638.1|DFIC
OG0010343	LOC108015728|XP_016937756.1|DSUZ	LOC108098824|XP_017057469.1|DFIC
OG0010344	LOC108005261|XP_016923939.1|DSUZ	LOC108091257|XP_017045861.1|DFIC
OG0010345	LOC108015148|XP_016936909.2|DSUZ	LOC108097556|XP_017055413.1|DFIC
OG0010346	LOC108015159|XP_016936927.1|DSUZ	LOC108097045|XP_017054567.1|DFIC
OG0010347	LOC108016810|XP_016939098.1|DSUZ	LOC108092784|XP_017048030.1|DFIC
OG0010348	LOC108019801|XP_016943294.1|DSUZ	LOC108090433|XP_017044599.1|DFIC
OG0010349	LOC108016666|XP_016938871.1|DSUZ	LOC108091287|XP_017045897.1|DFIC
OG0010350	LOC108013702|XP_016935111.2|DSUZ	LOC108091307|XP_017045917.1|DFIC
OG0010351	LOC108016649|XP_016938845.1|DSUZ	LOC108091118|XP_017045635.1|DFIC
OG0010352	LOC108015131|XP_016936883.1|DSUZ	LOC108097014|XP_017054502.1|DFIC
OG0010353	LOC108015213|XP_016937039.2|DSUZ	LOC108097775|XP_017055791.1|DFIC
OG0010354	LOC108018998|XP_016942097.1|DSUZ	LOC108097154|XP_017054765.1|DFIC
OG0010355	LOC108011167|XP_016931745.1|DSUZ	LOC108092863|XP_017048186.1|DFIC
OG0010356	LOC108010411|XP_036676011.1|DSUZ	LOC108088566|XP_017041902.1|DFIC
OG0010357	LOC108015008|XP_016936725.1|DSUZ	LOC108097781|XP_017055800.1|DFIC
OG0010358	LOC108011122|XP_016931683.1|DSUZ	LOC108097965|XP_017056068.1|DFIC
OG0010359	LOC108014930|XP_016936639.2|DSUZ	LOC108097047|XP_017054569.1|DFIC
OG0010360	LOC108015161|XP_016936929.1|DSUZ	LOC108097052|XP_017054576.1|DFIC
OG0010361	LOC108015155|XP_016936921.1|DSUZ	LOC108097040|XP_017054558.1|DFIC
OG0010362	LOC108015198|XP_016937013.1|DSUZ	LOC108097048|XP_017054571.1|DFIC
OG0010363	LOC108015095|XP_016936826.1|DSUZ	LOC108088731|XP_017042170.1|DFIC
OG0010364	LOC108006288|XP_016925236.1|DSUZ	LOC108097682|XP_017055637.1|DFIC
OG0010365	LOC108021737|XP_016946065.1|DSUZ	LOC108098039|XP_017056193.1|DFIC
OG0010366	LOC108005462|XP_016924247.1|DSUZ	LOC108097927|XP_017055969.1|DFIC
OG0010367	LOC108006543|XP_036676238.1|DSUZ	LOC108097450|XP_017055211.1|DFIC
OG0010368	LOC108006521|XP_016925534.1|DSUZ, LOC108006538|XP_016925553.1|DSUZ	LOC108097397|XP_017055142.1|DFIC
OG0010369	LOC108019022|XP_016942124.2|DSUZ	LOC108097365|XP_017055099.1|DFIC
OG0010370	LOC108015040|XP_016936761.1|DSUZ	LOC108097442|XP_017055201.1|DFIC
OG0010371	LOC108015181|XP_016936965.1|DSUZ	LOC108097779|XP_017055795.1|DFIC
OG0010372	LOC108004779|XP_016923317.1|DSUZ	LOC108102201|XP_017062393.1|DFIC
OG0010373	LOC108021786|XP_016946079.1|DSUZ	LOC108102198|XP_017062389.1|DFIC
OG0010374	LOC108005344|XP_016924072.1|DSUZ	LOC108098020|XP_017056162.1|DFIC
OG0010375	LOC108005345|XP_016924073.1|DSUZ	LOC108098022|XP_017056164.1|DFIC
OG0010376	LOC118878313|XP_036676374.1|DSUZ	LOC108094635|XP_017050815.1|DFIC
OG0010377	LOC108007885|XP_016927143.1|DSUZ	LOC108101435|XP_017061252.1|DFIC
OG0010378	LOC108015342|XP_016937236.1|DSUZ	LOC108097036|XP_017054546.1|DFIC
OG0010379	LOC108015058|XP_016936787.1|DSUZ	LOC108101631|XP_017061534.1|DFIC
OG0010380	LOC108004578|XP_016923007.1|DSUZ	LOC108095360|XP_017051930.1|DFIC
OG0010381	LOC108004644|XP_016923083.1|DSUZ	LOC108095291|XP_017051821.1|DFIC
OG0010382	LOC108004616|XP_016923044.1|DSUZ	LOC108095283|XP_017051814.1|DFIC
OG0010383	LOC108004605|XP_016923033.1|DSUZ	LOC108095278|XP_017051809.1|DFIC
OG0010384	LOC108015235|XP_016937070.1|DSUZ	LOC108097350|XP_017055074.1|DFIC
OG0010385	LOC108010369|XP_016930751.1|DSUZ	LOC108101021|XP_017060680.1|DFIC
OG0010386	LOC108006539|XP_016925558.1|DSUZ	LOC108098258|XP_017056547.1|DFIC
OG0010387	LOC108010110|XP_016930425.1|DSUZ	LOC108090065|XP_017044061.1|DFIC
OG0010388	LOC108006814|XP_016925889.1|DSUZ	LOC108089267|XP_017042926.1|DFIC
OG0010389	LOC108012867|XP_016933843.1|DSUZ	LOC108097848|XP_017055867.1|DFIC
OG0010390	LOC108021531|XP_016945782.1|DSUZ	LOC108094439|XP_017050498.1|DFIC
OG0010391	LOC108021129|XP_016945176.1|DSUZ	LOC108094436|XP_017050496.1|DFIC
OG0010392	LOC108011988|XP_016932747.1|DSUZ	LOC108093994|XP_017049941.1|DFIC, LOC108093456|XP_017049020.1|DFIC
OG0010393	LOC108013444|XP_016934812.1|DSUZ	LOC108092337|XP_017047361.1|DFIC
OG0010394	LOC108021106|XP_016945126.1|DSUZ	LOC108094369|XP_017050402.1|DFIC
OG0010395	LOC108012373|XP_016933255.1|DSUZ	LOC108095635|XP_017052292.1|DFIC, LOC108098375|XP_017056724.1|DFIC
OG0010396	LOC108019020|XP_016942122.1|DSUZ	LOC108098719|XP_017057327.1|DFIC
OG0010397	LOC108017543|XP_016940147.2|DSUZ	LOC108092613|XP_017047741.1|DFIC
OG0010398	LOC108010693|XP_016931095.1|DSUZ	LOC108092633|XP_017047760.1|DFIC
OG0010399	LOC108017040|XP_016939484.1|DSUZ	LOC108092724|XP_017047942.1|DFIC
OG0010400	LOC108017187|XP_016939673.1|DSUZ	LOC108092602|XP_017047731.1|DFIC
OG0010401	LOC108017177|XP_016939663.1|DSUZ	LOC108092659|XP_017047809.1|DFIC
OG0010402	LOC108020337|XP_016943979.1|DSUZ	LOC108101210|XP_017060947.1|DFIC
OG0010403	LOC108015733|XP_016937762.1|DSUZ	LOC108101186|XP_017060917.1|DFIC
OG0010404	LOC108004988|XP_016923599.1|DSUZ	LOC108098297|XP_017056596.1|DFIC
OG0010405	LOC108020913|XP_016944820.1|DSUZ	LOC108098368|XP_017056707.1|DFIC
OG0010406	LOC108020914|XP_016944823.1|DSUZ	LOC108098302|XP_017056601.1|DFIC
OG0010408	LOC108019964|XP_016943571.1|DSUZ	LOC108094489|XP_017050567.1|DFIC
OG0010409	LOC108021322|XP_016945477.1|DSUZ	LOC108101368|XP_017061170.1|DFIC
OG0010410	LOC108021676|XP_016945980.1|DSUZ	LOC108094550|XP_017050647.1|DFIC
OG0010411	LOC108012696|XP_016933613.1|DSUZ	LOC108100367|XP_017059696.1|DFIC
OG0010412	LOC108012387|XP_016933236.1|DSUZ	LOC108089795|XP_017043680.1|DFIC, LOC108098842|XP_017057495.1|DFIC
