Orthogroup	DSUZ.longest_only	DSUB.longest_only
OG0009385	LOC108011782|XP_016932510.1|DSUZ	LOC117900066|XP_034666161.1|DSUB
OG0009386	LOC108016275|XP_016938395.1|DSUZ	LOC117902133|XP_034669153.1|DSUB
OG0009387	LOC108018092|XP_016940985.1|DSUZ	LOC117890039|XP_034650549.1|DSUB
OG0009388	LOC108017786|XP_016940417.1|DSUZ	LOC117891255|XP_034652515.1|DSUB
OG0009389	LOC108010092|XP_016930400.1|DSUZ	LOC117890821|XP_034651783.1|DSUB
OG0009390	LOC108009617|XP_016929591.1|DSUZ	LOC117889758|XP_034650094.1|DSUB
OG0009391	LOC108021010|XP_016944979.1|DSUZ	LOC117900152|XP_034666278.1|DSUB
OG0009392	LOC108017758|XP_016940360.1|DSUZ	LOC117892321|XP_034654365.1|DSUB
OG0009393	LOC108005927|XP_036674949.1|DSUZ	LOC117898791|XP_034664319.1|DSUB
OG0009394	LOC108008608|XP_016927977.1|DSUZ	LOC117889723|XP_034650035.1|DSUB
OG0009395	LOC118876965|XP_036669496.1|DSUZ	LOC117889896|XP_034650298.1|DSUB
OG0009396	LOC108008977|XP_016928409.1|DSUZ	LOC117890182|XP_034650772.1|DSUB
OG0009397	LOC108009240|XP_016928897.1|DSUZ	LOC117892185|XP_034654163.1|DSUB
OG0009398	LOC108008848|XP_016928243.1|DSUZ	LOC117891046|XP_034652106.1|DSUB
OG0009399	LOC108010006|XP_016930285.1|DSUZ	LOC117889709|XP_034650020.1|DSUB
OG0009400	LOC108008816|XP_016928211.1|DSUZ	LOC117891673|XP_034653135.1|DSUB
OG0009401	LOC108011174|XP_016931753.1|DSUZ	LOC117900465|XP_034666731.1|DSUB
OG0009402	LOC118877924|XP_036674393.1|DSUZ, LOC108020265|XP_016943876.2|DSUZ	LOC117896862|XP_034661282.1|DSUB
OG0009403	LOC108008736|XP_016928122.1|DSUZ	LOC117892395|XP_034654501.1|DSUB
OG0009404	LOC118878710|XP_036677623.1|DSUZ, LOC108017740|XP_016940339.1|DSUZ	LOC117890097|XP_034650651.1|DSUB
OG0009405	LOC108008414|XP_016927748.1|DSUZ	LOC117890057|XP_034650580.1|DSUB
OG0009406	LOC108008990|XP_016928422.1|DSUZ	LOC117892755|XP_034655072.1|DSUB
OG0009407	LOC108008447|XP_016927788.1|DSUZ	LOC117892753|XP_034655069.1|DSUB
OG0009408	LOC108009111|XP_016928671.1|DSUZ	LOC117891965|XP_034653728.1|DSUB
OG0009409	LOC108009831|XP_016930010.1|DSUZ	LOC117890683|XP_034651557.1|DSUB
OG0009410	LOC108008998|XP_016928431.1|DSUZ	LOC117890769|XP_034651729.1|DSUB
OG0009411	LOC108019904|XP_016943482.1|DSUZ	LOC117890524|XP_034651323.1|DSUB
OG0009412	LOC108018117|XP_016941033.1|DSUZ	LOC117889974|XP_034650431.1|DSUB
OG0009413	LOC108017762|XP_016940368.1|DSUZ	LOC117892325|XP_034654368.1|DSUB
OG0009414	LOC108017759|XP_016940361.1|DSUZ	LOC117890139|XP_034650716.1|DSUB
OG0009415	LOC108017845|XP_016940489.1|DSUZ	LOC117892218|XP_034654210.1|DSUB
OG0009416	LOC108008894|XP_016928287.1|DSUZ	LOC117890119|XP_034650683.1|DSUB
OG0009417	LOC108008925|XP_016928323.1|DSUZ	LOC117890565|XP_034651390.1|DSUB
OG0009418	LOC108008869|XP_016928263.1|DSUZ	LOC117890839|XP_034651814.1|DSUB
OG0009419	LOC108008917|XP_016928312.1|DSUZ	LOC117889916|XP_034650332.1|DSUB
OG0009420	LOC108008790|XP_016928175.2|DSUZ	LOC117889919|XP_034650336.1|DSUB
OG0009421	LOC108010303|XP_016930674.1|DSUZ	LOC117890200|XP_034650798.1|DSUB
OG0009422	LOC108018125|XP_016941052.1|DSUZ	LOC117890123|XP_034650693.1|DSUB
OG0009423	LOC108008337|XP_016927653.1|DSUZ	LOC117892129|XP_034654052.1|DSUB
OG0009424	LOC108008616|XP_016927986.1|DSUZ	LOC117889992|XP_034650467.1|DSUB
OG0009425	LOC108019622|XP_016942992.1|DSUZ	LOC117891399|XP_034652733.1|DSUB
OG0009426	LOC108019640|XP_016943012.2|DSUZ	LOC117891511|XP_034652896.1|DSUB
OG0009427	LOC108018023|XP_016940876.1|DSUZ	LOC117892467|XP_034654610.1|DSUB
OG0009428	LOC108009028|XP_016928489.1|DSUZ	LOC117890971|XP_034652001.1|DSUB
OG0009429	LOC108008647|XP_016928022.1|DSUZ	LOC117890624|XP_034651462.1|DSUB
OG0009430	LOC108009118|XP_016928682.1|DSUZ	LOC117892123|XP_034654046.1|DSUB
OG0009431	LOC108009878|XP_016930074.1|DSUZ	LOC117890442|XP_034651163.1|DSUB
OG0009432	LOC108009838|XP_016930015.1|DSUZ	LOC117891318|XP_034652624.1|DSUB
OG0009433	LOC108010260|XP_016930605.1|DSUZ	LOC117891732|XP_034653216.1|DSUB
OG0009434	LOC108009667|XP_016929686.1|DSUZ	LOC117891729|XP_034653212.1|DSUB
OG0009435	LOC108010096|XP_016930405.1|DSUZ	LOC117891727|XP_034653209.1|DSUB
OG0009436	LOC108019737|XP_016943158.1|DSUZ	LOC117890833|XP_034651807.1|DSUB
OG0009437	LOC108009146|XP_016928739.1|DSUZ	LOC117891386|XP_034652718.1|DSUB
OG0009438	LOC108019691|XP_016943073.2|DSUZ	LOC117892073|XP_034653952.1|DSUB
OG0009439	LOC108019567|XP_016942894.1|DSUZ	LOC117890884|XP_034651868.1|DSUB
OG0009440	LOC108017936|XP_016940644.1|DSUZ	LOC117892386|XP_034654487.1|DSUB
OG0009441	LOC108005487|XP_016924280.2|DSUZ	LOC117895203|XP_034658591.1|DSUB
OG0009442	LOC108018917|XP_016941998.1|DSUZ	LOC117903715|XP_034671953.1|DSUB
OG0009443	LOC108008898|XP_016928292.1|DSUZ	LOC117890517|XP_034651312.1|DSUB
OG0009444	LOC108005205|XP_016923881.1|DSUZ	LOC117900314|XP_034666538.1|DSUB
OG0009445	LOC108006294|XP_016925244.1|DSUZ	LOC117903893|XP_034672286.1|DSUB
OG0009446	LOC108016925|XP_016939340.1|DSUZ	LOC117897219|XP_034661863.1|DSUB
OG0009448	LOC108005210|XP_016923888.1|DSUZ	LOC117901186|XP_034667734.1|DSUB
OG0009449	LOC108015294|XP_016937158.1|DSUZ	LOC117901234|XP_034667801.1|DSUB
OG0009450	LOC108019212|XP_036675802.1|DSUZ	LOC117889743|XP_034650073.1|DSUB
OG0009451	LOC108021512|XP_016945758.1|DSUZ	LOC117900736|XP_034667102.1|DSUB
OG0009452	LOC108015272|XP_016937123.1|DSUZ	LOC117896518|XP_034660781.1|DSUB, LOC117903776|XP_034672091.1|DSUB
OG0009453	LOC108016075|XP_016938158.1|DSUZ	LOC117892028|XP_034653827.1|DSUB, LOC117898819|XP_034664372.1|DSUB
OG0009454	LOC108020268|XP_016943880.2|DSUZ	LOC117894018|XP_034656743.1|DSUB
OG0009455	LOC108016655|XP_016938852.1|DSUZ	LOC117898220|XP_034663347.1|DSUB
OG0009456	LOC108004579|XP_016923008.1|DSUZ	LOC117902001|XP_034668909.1|DSUB
OG0009457	LOC108013706|XP_016935116.1|DSUZ	LOC117895641|XP_034659312.1|DSUB
OG0009458	LOC108020177|XP_036676818.1|DSUZ	LOC117903370|XP_034671232.1|DSUB
OG0009459	LOC108013458|XP_036670272.1|DSUZ	LOC117893960|XP_034656644.1|DSUB
OG0009460	LOC108007082|XP_036671837.1|DSUZ	LOC117894832|XP_034657970.1|DSUB
OG0009461	LOC108007079|XP_036672143.1|DSUZ	LOC117894930|XP_034658123.1|DSUB
OG0009462	LOC108013589|XP_016935005.1|DSUZ	LOC117895699|XP_034659438.1|DSUB
OG0009463	LOC108006798|XP_036670687.1|DSUZ	LOC117893968|XP_034656659.1|DSUB
OG0009464	LOC108012724|XP_016933645.1|DSUZ	LOC117894327|XP_034657202.1|DSUB
OG0009465	LOC108012628|XP_016933539.2|DSUZ	LOC117894000|XP_034656705.1|DSUB
OG0009466	LOC108006868|XP_016925925.1|DSUZ	LOC117894991|XP_034658230.1|DSUB
OG0009467	LOC108019505|XP_016942823.2|DSUZ	LOC117894969|XP_034658195.1|DSUB
OG0009468	LOC108013605|XP_016935032.1|DSUZ	LOC117894274|XP_034657120.1|DSUB
OG0009469	LOC108012498|XP_036670609.1|DSUZ	LOC117894575|XP_034657606.1|DSUB
OG0009470	LOC108012697|XP_016933614.1|DSUZ	LOC117895026|XP_034658287.1|DSUB
OG0009471	LOC108010337|XP_016930750.1|DSUZ	LOC117901847|XP_034668685.1|DSUB
OG0009472	LOC108012455|XP_016933330.1|DSUZ	LOC117895590|XP_034659230.1|DSUB
OG0009473	LOC108012741|XP_016933664.1|DSUZ	LOC117898642|XP_034664096.1|DSUB, LOC117895814|XP_034659630.1|DSUB
OG0009474	LOC108013273|XP_016934531.1|DSUZ	LOC117895633|XP_034659279.1|DSUB
OG0009475	LOC108012604|XP_016933513.1|DSUZ	LOC117893550|XP_034656091.1|DSUB
OG0009476	LOC108020002|XP_016943576.2|DSUZ	LOC117895232|XP_034658629.1|DSUB
OG0009477	LOC108018825|XP_016941900.2|DSUZ	LOC117894526|XP_034657531.1|DSUB
OG0009478	LOC108019376|XP_016942688.1|DSUZ	LOC117894535|XP_034657543.1|DSUB
OG0009479	LOC108019400|XP_016942747.1|DSUZ	LOC117900508|XP_034666792.1|DSUB
OG0009480	LOC108012506|XP_016933404.1|DSUZ	LOC117894383|XP_034657277.1|DSUB
OG0009481	LOC108005005|XP_016923630.1|DSUZ	LOC117894497|XP_034657497.1|DSUB
OG0009482	LOC108020732|XP_036672434.1|DSUZ, LOC108016338|XP_016938463.1|DSUZ	LOC117893095|XP_034655416.1|DSUB
OG0009483	LOC108016337|XP_016938462.2|DSUZ, LOC118877320|XP_036671448.1|DSUZ	LOC117893693|XP_034656274.1|DSUB
OG0009484	LOC108004946|XP_036673735.1|DSUZ	LOC117896598|XP_034660915.1|DSUB
OG0009485	LOC108013586|XP_016935003.1|DSUZ	LOC117895148|XP_034658472.1|DSUB
OG0009486	LOC108013587|XP_016935004.1|DSUZ	LOC117895151|XP_034658479.1|DSUB
OG0009487	LOC108006213|XP_016925140.2|DSUZ	LOC117893824|XP_034656469.1|DSUB
OG0009488	LOC108012660|XP_016933575.1|DSUZ	LOC117893593|XP_034656158.1|DSUB
OG0009489	LOC108010477|XP_036671842.1|DSUZ	LOC117893710|XP_034656287.1|DSUB
OG0009490	LOC108019649|XP_016943021.1|DSUZ	LOC117891522|XP_034652910.1|DSUB
OG0009491	LOC108006888|XP_036671990.1|DSUZ, LOC118879714|XP_036678510.1|DSUZ	LOC117894789|XP_034657909.1|DSUB
OG0009492	LOC108007683|XP_016926894.1|DSUZ	LOC117895619|XP_034659264.1|DSUB
OG0009493	LOC108007438|XP_016926586.1|DSUZ	LOC117892998|XP_034655244.1|DSUB
OG0009494	LOC108007439|XP_016926589.2|DSUZ	LOC117893001|XP_034655246.1|DSUB
OG0009495	LOC108013073|XP_016934183.1|DSUZ	LOC117894091|XP_034656850.1|DSUB
OG0009496	LOC118877302|XP_036671345.1|DSUZ	LOC117893926|XP_034656600.1|DSUB
OG0009497	LOC108016411|XP_016938550.2|DSUZ	LOC117898315|XP_034663490.1|DSUB
OG0009498	LOC118877326|XP_036671498.1|DSUZ	LOC117894649|XP_034657712.1|DSUB
OG0009499	LOC108013550|XP_016934949.1|DSUZ	LOC117895206|XP_034658585.1|DSUB
OG0009500	LOC108012726|XP_016933647.1|DSUZ	LOC117894992|XP_034658231.1|DSUB
OG0009501	LOC108019350|XP_016942658.2|DSUZ	LOC117895550|XP_034659144.1|DSUB
OG0009502	LOC108011531|XP_036674000.1|DSUZ	LOC117896386|XP_034660582.1|DSUB
OG0009503	LOC108018427|XP_016941472.1|DSUZ, LOC118878714|XP_036677628.1|DSUZ	LOC117901799|XP_034668601.1|DSUB
OG0009504	LOC108010599|XP_016930977.2|DSUZ	LOC117898006|XP_034663026.1|DSUB
OG0009505	LOC108015416|XP_016937371.1|DSUZ	LOC117901229|XP_034667792.1|DSUB
OG0009506	LOC108012562|XP_016933466.1|DSUZ	LOC117895382|XP_034658893.1|DSUB
OG0009507	LOC108013442|XP_016934806.1|DSUZ	LOC117892941|XP_034655155.1|DSUB
OG0009508	LOC108009128|XP_016928724.1|DSUZ	LOC117901492|XP_034668151.1|DSUB
OG0009509	LOC108008611|XP_016927981.1|DSUZ	LOC117891539|XP_034652941.1|DSUB
OG0009510	LOC108005326|XP_036677221.1|DSUZ	LOC117903600|XP_034671732.1|DSUB
OG0009511	LOC118877725|XP_036673565.1|DSUZ, LOC118879031|XP_036677913.1|DSUZ	LOC117891448|XP_034652822.1|DSUB
OG0009512	LOC108016715|XP_016938930.1|DSUZ	LOC117903100|XP_034670803.1|DSUB
OG0009513	LOC108021776|XP_036677016.1|DSUZ, LOC118878379|XP_036677022.1|DSUZ, LOC118878377|XP_036677020.1|DSUZ, LOC118878375|XP_036677018.1|DSUZ, LOC118878378|XP_036677021.1|DSUZ, LOC118878376|XP_036677019.1|DSUZ, LOC108011131|XP_016931692.2|DSUZ	LOC117895931|XP_034659791.1|DSUB
OG0009515	LOC108007669|XP_016926883.1|DSUZ	LOC117900118|XP_034666235.1|DSUB
OG0009517	LOC108017837|XP_016940482.1|DSUZ	LOC117902705|XP_034670150.1|DSUB
OG0009518	LOC108012786|XP_016933709.1|DSUZ	LOC117893357|XP_034655839.1|DSUB
OG0009519	LOC108012595|XP_016933503.1|DSUZ	LOC117894793|XP_034657913.1|DSUB
OG0009520	LOC108016143|XP_016938247.2|DSUZ	LOC117898034|XP_034663064.1|DSUB
OG0009521	LOC108012634|XP_016933546.1|DSUZ	LOC117893275|XP_034655732.1|DSUB
OG0009522	LOC108010066|XP_016930369.1|DSUZ	LOC117890580|XP_034651409.1|DSUB
OG0009523	LOC108009594|XP_016929556.1|DSUZ	LOC117889878|XP_034650277.1|DSUB
OG0009524	LOC108010287|XP_016930646.1|DSUZ	LOC117892397|XP_034654504.1|DSUB
OG0009525	LOC108008885|XP_016928278.1|DSUZ	LOC117890791|XP_034651756.1|DSUB
OG0009526	LOC108009001|XP_016928435.1|DSUZ	LOC117890605|XP_034651435.1|DSUB
OG0009527	LOC108018162|XP_016941142.1|DSUZ	LOC117891358|XP_034652684.1|DSUB
OG0009528	LOC108008113|XP_016927392.1|DSUZ	LOC117890202|XP_034650800.1|DSUB
OG0009529	LOC108009259|XP_016928930.1|DSUZ	LOC117890772|XP_034651734.1|DSUB
OG0009530	LOC108019555|XP_016942880.1|DSUZ	LOC117892645|XP_034654890.1|DSUB
OG0009531	LOC108009221|XP_016928869.1|DSUZ	LOC117891653|XP_034653096.1|DSUB
OG0009532	LOC108008954|XP_016928353.1|DSUZ	LOC117890406|XP_034651108.1|DSUB
OG0009533	LOC108018772|XP_016941843.1|DSUZ	LOC117891434|XP_034652797.1|DSUB
OG0009534	LOC108017889|XP_016940547.1|DSUZ	LOC117890270|XP_034650920.1|DSUB
OG0009535	LOC108008267|XP_016927545.1|DSUZ	LOC117891176|XP_034652391.1|DSUB
OG0009536	LOC108007332|XP_036673835.1|DSUZ	LOC117889770|XP_034650123.1|DSUB, LOC117897947|XP_034662938.1|DSUB
OG0009537	LOC108020567|XP_016944412.2|DSUZ	LOC117898319|XP_034663518.1|DSUB
OG0009538	LOC108010782|XP_016931198.2|DSUZ	LOC117896794|XP_034661181.1|DSUB
OG0009539	LOC108016283|XP_016938404.2|DSUZ, LOC118877546|XP_036672535.1|DSUZ	LOC117897690|XP_034662601.1|DSUB
OG0009540	LOC118877916|XP_036674365.1|DSUZ	LOC117896933|XP_034661364.1|DSUB
OG0009541	LOC108020176|XP_016943769.1|DSUZ, LOC108019546|XP_036674314.1|DSUZ	LOC117897110|XP_034661645.1|DSUB
OG0009542	LOC108008048|XP_016927319.1|DSUZ	LOC117898078|XP_034663145.1|DSUB
OG0009543	LOC108015474|XP_016937393.2|DSUZ	LOC117896748|XP_034661105.1|DSUB
OG0009544	LOC108006986|XP_016926082.1|DSUZ	LOC117898271|XP_034663417.1|DSUB
OG0009545	LOC108016475|XP_036677670.1|DSUZ, LOC108016477|XP_016938623.2|DSUZ	LOC117890633|XP_034651476.1|DSUB
OG0009546	LOC108020843|XP_016944719.2|DSUZ, LOC108020852|XP_036674654.1|DSUZ	LOC117898963|XP_034664593.1|DSUB
OG0009548	LOC108006385|XP_016925395.2|DSUZ	LOC117893905|XP_034656575.1|DSUB
OG0009549	LOC108007748|XP_036671574.1|DSUZ, LOC108007742|XP_036671570.1|DSUZ	LOC117895888|XP_034659783.1|DSUB
OG0009560	LOC108018972|XP_016942063.1|DSUZ	LOC117896250|XP_034660316.1|DSUB
OG0009562	LOC108009539|XP_016929471.1|DSUZ	LOC117900339|XP_034666568.1|DSUB
OG0009563	LOC118876781|XP_036671762.1|DSUZ	LOC117893200|XP_034655605.1|DSUB
OG0009564	LOC108006306|XP_016925283.1|DSUZ	LOC117903150|XP_034670878.1|DSUB
OG0009565	LOC108012750|XP_016933672.1|DSUZ	LOC117895388|XP_034658903.1|DSUB
OG0009567	LOC108017160|XP_016939644.2|DSUZ	LOC117898531|XP_034663891.1|DSUB
OG0009568	LOC108010224|XP_016930560.1|DSUZ	LOC117901029|XP_034667523.1|DSUB
OG0009569	LOC108004839|XP_016923404.1|DSUZ	LOC117892711|XP_034655022.1|DSUB
OG0009570	LOC108005033|XP_036672594.1|DSUZ	LOC117896739|XP_034661095.1|DSUB
OG0009571	LOC108006038|XP_016924969.2|DSUZ	LOC117899586|XP_034665595.1|DSUB
OG0009572	LOC108021820|XP_016946113.1|DSUZ	LOC117903811|XP_034672139.1|DSUB
OG0009574	LOC108016878|XP_016939258.1|DSUZ	LOC117903704|XP_034671976.1|DSUB
OG0009575	LOC108008903|XP_016928297.1|DSUZ	LOC117890763|XP_034651714.1|DSUB
OG0009576	LOC108016042|XP_016938126.1|DSUZ	LOC117897453|XP_034662190.1|DSUB
OG0009577	LOC108012172|XP_016932958.1|DSUZ	LOC117902648|XP_034670064.1|DSUB
OG0009578	LOC108016869|XP_016939239.1|DSUZ	LOC117900801|XP_034667178.1|DSUB
OG0009579	LOC108015016|XP_016936732.1|DSUZ	LOC117903484|XP_034671442.1|DSUB
OG0009580	LOC108009510|XP_016929417.1|DSUZ	LOC117891781|XP_034653340.1|DSUB
OG0009581	LOC108012197|XP_016933016.1|DSUZ	LOC117900480|XP_034666756.1|DSUB
OG0009582	LOC108014036|XP_036671905.1|DSUZ	LOC117895231|XP_034658620.1|DSUB
OG0009583	LOC108004573|XP_016922998.1|DSUZ	LOC117895553|XP_034659153.1|DSUB
OG0009584	LOC108006297|XP_016925246.1|DSUZ	LOC117903580|XP_034671691.1|DSUB
OG0009585	LOC108005043|XP_016923670.2|DSUZ	LOC117898858|XP_034664426.1|DSUB
OG0009586	LOC108014037|XP_016935543.2|DSUZ	LOC117895234|XP_034658631.1|DSUB
OG0009587	LOC108008551|XP_016927911.1|DSUZ	LOC117889918|XP_034650334.1|DSUB
OG0009588	LOC108017663|XP_016940260.2|DSUZ	LOC117896511|XP_034660756.1|DSUB
OG0009589	LOC108012825|XP_016933763.1|DSUZ	LOC117895571|XP_034659182.1|DSUB
OG0009590	LOC108005894|XP_016924775.1|DSUZ	LOC117894946|XP_034658162.1|DSUB
OG0009591	LOC108018447|XP_036672954.1|DSUZ	LOC117899239|XP_034665004.1|DSUB
OG0009592	LOC108014200|XP_036672678.1|DSUZ	LOC117896968|XP_034661408.1|DSUB
OG0009593	LOC108014196|XP_016935721.1|DSUZ	LOC117896356|XP_034660522.1|DSUB
OG0009594	LOC108007896|XP_016927154.2|DSUZ	LOC117899232|XP_034664996.1|DSUB
OG0009595	LOC108011268|XP_016931865.2|DSUZ	LOC117896817|XP_034661213.1|DSUB
OG0009596	LOC108013807|XP_036674901.1|DSUZ	LOC117899402|XP_034665279.1|DSUB
OG0009597	LOC108013808|XP_036675194.1|DSUZ	LOC117899401|XP_034665278.1|DSUB
OG0009598	LOC108013816|XP_016935282.1|DSUZ	LOC117899400|XP_034665276.1|DSUB
OG0009599	LOC108012068|XP_036674740.1|DSUZ	LOC117899783|XP_034665947.1|DSUB
OG0009600	LOC108014567|XP_036673297.1|DSUZ	LOC117898242|XP_034663378.1|DSUB
OG0009601	LOC108006424|XP_016925437.2|DSUZ	LOC117896844|XP_034661259.1|DSUB
OG0009602	LOC108015480|XP_016937399.2|DSUZ	LOC117896553|XP_034660830.1|DSUB
OG0009603	LOC108007975|XP_016927235.1|DSUZ	LOC117898375|XP_034663607.1|DSUB
OG0009604	LOC108016789|XP_016939044.1|DSUZ	LOC117903853|XP_034672212.1|DSUB
OG0009605	LOC108014065|XP_016935573.1|DSUZ	LOC117898754|XP_034664271.1|DSUB
OG0009606	LOC108014058|XP_016935565.1|DSUZ	LOC117896546|XP_034660822.1|DSUB
OG0009607	LOC108020692|XP_016944549.1|DSUZ	LOC117896545|XP_034660821.1|DSUB
OG0009608	LOC108005708|XP_016924525.2|DSUZ	LOC117898825|XP_034664383.1|DSUB
OG0009609	LOC108007358|XP_016926499.2|DSUZ	LOC117896103|XP_034660046.1|DSUB
OG0009610	LOC108013755|XP_016935202.2|DSUZ	LOC117896360|XP_034660526.1|DSUB
OG0009611	LOC108014195|XP_016935719.2|DSUZ	LOC117898060|XP_034663119.1|DSUB
OG0009612	LOC118877548|XP_036672537.1|DSUZ	LOC117897696|XP_034662608.1|DSUB
OG0009613	LOC108018512|XP_016941558.1|DSUZ	LOC117900020|XP_034666098.1|DSUB
OG0009614	LOC108015930|XP_016937999.2|DSUZ	LOC117896436|XP_034660655.1|DSUB
OG0009615	LOC108016150|XP_016938254.2|DSUZ	LOC117899368|XP_034665238.1|DSUB
OG0009616	LOC108017599|XP_036675663.1|DSUZ	LOC117899351|XP_034665209.1|DSUB
OG0009617	LOC108020297|XP_036677914.1|DSUZ	LOC117897049|XP_034661524.1|DSUB
OG0009619	LOC108020515|XP_016944338.2|DSUZ	LOC117899315|XP_034665138.1|DSUB
OG0009620	LOC108006093|XP_016925029.2|DSUZ	LOC117896313|XP_034660433.1|DSUB
OG0009621	LOC108006469|XP_036673147.1|DSUZ	LOC117899070|XP_034664727.1|DSUB
OG0009622	LOC108020115|XP_016943705.1|DSUZ	LOC117896670|XP_034661008.1|DSUB
OG0009624	LOC108010820|XP_016931256.2|DSUZ	LOC117897995|XP_034663011.1|DSUB
OG0009625	LOC108017262|XP_016939764.2|DSUZ	LOC117897940|XP_034662923.1|DSUB
OG0009626	LOC108010542|XP_036672959.1|DSUZ	LOC117897520|XP_034662327.1|DSUB
OG0009627	LOC108010541|XP_016930909.2|DSUZ	LOC117899113|XP_034664792.1|DSUB
OG0009628	LOC108005963|XP_036672990.1|DSUZ	LOC117897517|XP_034662324.1|DSUB
OG0009629	LOC108020811|XP_016944679.1|DSUZ	LOC117898477|XP_034663803.1|DSUB
OG0009630	LOC108020797|XP_016944664.1|DSUZ	LOC117898483|XP_034663810.1|DSUB
OG0009631	LOC108011584|XP_016932241.1|DSUZ	LOC117896005|XP_034659893.1|DSUB
OG0009632	LOC108004645|XP_016923085.1|DSUZ	LOC117895581|XP_034659207.1|DSUB
OG0009633	LOC108008663|XP_016928042.1|DSUZ	LOC117890181|XP_034650770.1|DSUB
OG0009634	LOC108010852|XP_016931313.2|DSUZ	LOC117898389|XP_034663636.1|DSUB
OG0009635	LOC108015944|XP_016938015.2|DSUZ	LOC117896210|XP_034660231.1|DSUB
OG0009636	LOC108012552|XP_016933453.1|DSUZ	LOC117894084|XP_034656842.1|DSUB
OG0009637	LOC108016439|XP_016938582.2|DSUZ	LOC117896071|XP_034659987.1|DSUB
OG0009638	LOC108014892|XP_016936599.1|DSUZ	LOC117896495|XP_034660726.1|DSUB
OG0009639	LOC108014246|XP_016935773.2|DSUZ	LOC117898102|XP_034663174.1|DSUB
OG0009640	LOC108006367|XP_016925377.2|DSUZ	LOC117898035|XP_034663066.1|DSUB
OG0009641	LOC108014166|XP_036673044.1|DSUZ	LOC117897371|XP_034662060.1|DSUB
OG0009642	LOC108020506|XP_016944325.2|DSUZ	LOC117896021|XP_034659919.1|DSUB
OG0009643	LOC108004933|XP_036673742.1|DSUZ	LOC117898605|XP_034664046.1|DSUB
OG0009644	LOC108007843|XP_036674682.1|DSUZ	LOC117897908|XP_034662876.1|DSUB
OG0009645	LOC108007850|XP_016927101.1|DSUZ	LOC117897068|XP_034661562.1|DSUB
OG0009646	LOC108017243|XP_016939731.2|DSUZ	LOC117896054|XP_034659953.1|DSUB
OG0009647	LOC108016504|XP_036675524.1|DSUZ	LOC117897577|XP_034662421.1|DSUB
OG0009648	LOC108015822|XP_016937877.2|DSUZ	LOC117898922|XP_034664525.1|DSUB
OG0009649	LOC108007630|XP_036673486.1|DSUZ	LOC117898668|XP_034664135.1|DSUB
OG0009650	LOC108021304|XP_036668830.1|DSUZ	LOC117902403|XP_034669631.1|DSUB
OG0009651	LOC108011491|XP_016932132.1|DSUZ	LOC117902138|XP_034669165.1|DSUB
OG0009653	LOC108009798|XP_016929955.1|DSUZ	LOC117900187|XP_034666327.1|DSUB
OG0009654	LOC108006209|XP_016925138.1|DSUZ	LOC117900188|XP_034666328.1|DSUB
OG0009655	LOC108018901|XP_016941981.1|DSUZ	LOC117902067|XP_034669043.1|DSUB
OG0009656	LOC108020644|XP_016944492.1|DSUZ	LOC117902193|XP_034669281.1|DSUB
OG0009657	LOC108005490|XP_016924312.1|DSUZ	LOC117901250|XP_034667821.1|DSUB
OG0009658	LOC108021723|XP_016946048.1|DSUZ	LOC117900650|XP_034666973.1|DSUB
OG0009659	LOC108021196|XP_016945278.1|DSUZ	LOC117900724|XP_034667083.1|DSUB
OG0009660	LOC108008983|XP_016928418.1|DSUZ	LOC117900209|XP_034666379.1|DSUB
OG0009661	LOC108005935|XP_016924851.1|DSUZ	LOC117902552|XP_034669881.1|DSUB
OG0009662	LOC108021402|XP_036676184.1|DSUZ	LOC117900505|XP_034666787.1|DSUB
OG0009663	LOC108021332|XP_016945492.1|DSUZ	LOC117902784|XP_034670277.1|DSUB
OG0009664	LOC108021652|XP_036677827.1|DSUZ	LOC117902656|XP_034670075.1|DSUB
OG0009665	LOC108007365|XP_016926510.1|DSUZ	LOC117901643|XP_034668368.1|DSUB
OG0009666	LOC108014680|XP_016936343.1|DSUZ	LOC117901573|XP_034668262.1|DSUB
OG0009667	LOC108021024|XP_016944993.1|DSUZ	LOC117901808|XP_034668613.1|DSUB
OG0009668	LOC108006078|XP_016925016.1|DSUZ	LOC117900860|XP_034667271.1|DSUB
OG0009669	LOC108021541|XP_016945796.1|DSUZ	LOC117900583|XP_034666884.1|DSUB
OG0009670	LOC108021210|XP_016945298.1|DSUZ	LOC117900839|XP_034667242.1|DSUB
OG0009671	LOC108009394|XP_016929198.1|DSUZ	LOC117902260|XP_034669410.1|DSUB
OG0009672	LOC108008974|XP_016928408.1|DSUZ	LOC117902624|XP_034670032.1|DSUB
OG0009673	LOC108016786|XP_016939085.1|DSUZ	LOC117902626|XP_034670036.1|DSUB
OG0009674	LOC108014749|XP_036672991.1|DSUZ	LOC117900260|XP_034666456.1|DSUB
OG0009675	LOC108007722|XP_016926966.1|DSUZ	LOC117901662|XP_034668392.1|DSUB
OG0009676	LOC108021563|XP_016945826.1|DSUZ	LOC117901013|XP_034667503.1|DSUB
OG0009677	LOC108006760|XP_016925803.1|DSUZ	LOC117902620|XP_034670029.1|DSUB
OG0009678	LOC108017524|XP_016940088.1|DSUZ	LOC117901428|XP_034668061.1|DSUB
OG0009679	LOC108005680|XP_016924496.1|DSUZ	LOC117901659|XP_034668389.1|DSUB
