Orthogroup	DSUZ.longest_only	DEUG.longest_only
OG0008688	LOC108016543|XP_016938705.1|DSUZ	LOC108103295|XP_017064197.1|DEUG
OG0008689	LOC108017201|XP_036674391.1|DSUZ	LOC108110390|XP_017074930.1|DEUG
OG0008690	LOC108018430|XP_016941482.1|DSUZ	LOC108105825|XP_017068058.1|DEUG
OG0008691	LOC108012481|XP_016933373.1|DSUZ	LOC108107924|XP_017071234.1|DEUG
OG0008692	LOC108018920|XP_016942001.1|DSUZ	LOC108103417|XP_017064364.1|DEUG
OG0008694	LOC108004852|XP_016923423.1|DSUZ	LOC108109955|XP_017074258.1|DEUG
OG0008695	LOC108019681|XP_016943062.1|DSUZ	LOC108111615|XP_017076631.1|DEUG
OG0008696	LOC108012106|XP_036674226.1|DSUZ	LOC108116603|XP_017084048.1|DEUG
OG0008697	LOC108020036|XP_036672414.1|DSUZ	LOC108107511|XP_017070542.1|DEUG
OG0008698	LOC108004683|XP_016923161.2|DSUZ	LOC108111861|XP_017076973.1|DEUG
OG0008699	LOC108017635|XP_016940229.1|DSUZ	LOC108108801|XP_017072471.1|DEUG
OG0008700	LOC118877556|XP_036672593.1|DSUZ	LOC108117220|XP_017085035.1|DEUG
OG0008701	LOC108009691|XP_016929727.1|DSUZ	LOC108111995|XP_017077214.1|DEUG
OG0008702	LOC108014331|XP_016935895.2|DSUZ	LOC108111722|XP_017076763.1|DEUG
OG0008703	LOC108005632|XP_016924432.1|DSUZ	LOC108114223|XP_017080565.1|DEUG
OG0008704	LOC108021678|XP_016945982.1|DSUZ	LOC108111087|XP_017075912.1|DEUG
OG0008705	LOC108021598|XP_016945880.1|DSUZ	LOC108107149|XP_017070041.1|DEUG
OG0008706	LOC108010794|XP_036675457.1|DSUZ	LOC108109352|XP_017073301.1|DEUG
OG0008707	LOC108019031|XP_016942133.1|DSUZ	LOC108104942|XP_017066795.1|DEUG
OG0008708	LOC108013715|XP_016935143.1|DSUZ	LOC108105035|XP_017066922.1|DEUG
OG0008709	LOC108020166|XP_016943756.2|DSUZ	LOC108115842|XP_017082942.1|DEUG
OG0008710	LOC108020216|XP_036677530.1|DSUZ, LOC118877803|XP_036673833.1|DSUZ	LOC108116958|XP_017084603.1|DEUG
OG0008711	LOC108018401|XP_036672529.1|DSUZ	LOC108110215|XP_017074683.1|DEUG
OG0008712	LOC108017984|XP_016940816.1|DSUZ	LOC108112830|XP_017078625.1|DEUG
OG0008714	LOC108021358|XP_016945533.1|DSUZ	LOC108111027|XP_017075836.1|DEUG
OG0008715	LOC108007959|XP_016927218.2|DSUZ	LOC108109538|XP_017073592.1|DEUG
OG0008716	LOC108006425|XP_016925438.2|DSUZ	LOC108117467|XP_017085378.1|DEUG
OG0008717	LOC108006831|XP_016925868.1|DSUZ	LOC108109819|XP_017074038.1|DEUG
OG0008718	LOC108009435|XP_016929261.1|DSUZ	LOC108112897|XP_017078743.1|DEUG
OG0008719	LOC108010795|XP_036675647.1|DSUZ	LOC108109371|XP_017073340.1|DEUG
OG0008721	LOC108005351|XP_016924080.2|DSUZ	LOC108118362|XP_017086520.1|DEUG
OG0008722	LOC108018545|XP_016941588.2|DSUZ	LOC108109490|XP_017073516.1|DEUG
OG0008723	LOC108012662|XP_016933577.1|DSUZ	LOC108109872|XP_017074154.1|DEUG
OG0008724	LOC108013136|XP_016934310.1|DSUZ	LOC108110480|XP_017075046.1|DEUG
OG0008725	LOC108009006|XP_016928440.1|DSUZ	LOC108109028|XP_017072792.1|DEUG
OG0008726	LOC108018108|XP_016941012.2|DSUZ	LOC108112974|XP_017078870.1|DEUG
OG0008727	LOC108011582|XP_016932239.2|DSUZ	LOC108117007|XP_017084666.1|DEUG
OG0008728	LOC118879356|XP_036678103.1|DSUZ, LOC108015671|XP_016937670.2|DSUZ	LOC108111535|XP_017076548.1|DEUG
OG0008729	LOC108010412|XP_036675989.1|DSUZ	LOC108110006|XP_017074333.1|DEUG
OG0008730	LOC108016953|XP_016939377.1|DSUZ	LOC108105366|XP_017067381.1|DEUG
OG0008731	LOC118877879|XP_036674134.1|DSUZ, LOC108011005|XP_036675479.1|DSUZ	LOC108111666|XP_017076687.1|DEUG
OG0008732	LOC108011967|XP_016932717.1|DSUZ	LOC108108212|XP_017071667.1|DEUG
OG0008734	LOC108011598|XP_016932256.1|DSUZ	LOC108115029|XP_017081763.1|DEUG
OG0008735	LOC108008798|XP_016928185.1|DSUZ	LOC108108959|XP_017072703.1|DEUG
OG0008736	LOC108008410|XP_016927745.1|DSUZ	LOC108106423|XP_017068941.1|DEUG
OG0008737	LOC108018533|XP_016941575.2|DSUZ	LOC108109545|XP_017073604.1|DEUG
OG0008738	LOC118879392|XP_036678150.1|DSUZ, LOC108005722|XP_036677987.1|DSUZ	LOC108113458|XP_017079528.1|DEUG
OG0008739	LOC108013480|XP_016934852.1|DSUZ	LOC108114640|XP_017081198.1|DEUG
OG0008740	LOC108008351|XP_016927669.1|DSUZ	LOC108104862|XP_017066673.1|DEUG
OG0008741	LOC108009073|XP_016928576.1|DSUZ	LOC108104796|XP_017066554.1|DEUG
OG0008742	LOC108007113|XP_036670866.1|DSUZ	LOC108107860|XP_017071116.1|DEUG
OG0008743	LOC108009807|XP_016929970.1|DSUZ	LOC108106432|XP_017068953.1|DEUG
OG0008744	LOC108018213|XP_016941220.1|DSUZ	LOC108112401|XP_017077731.1|DEUG
OG0008745	LOC108015352|XP_016937252.2|DSUZ	LOC108103097|XP_017063951.1|DEUG
OG0008746	LOC108014201|XP_016935727.1|DSUZ	LOC108117265|XP_017085106.1|DEUG
OG0008747	LOC108013419|XP_016934767.1|DSUZ	LOC108114671|XP_017081240.1|DEUG
OG0008748	LOC108005661|XP_016924474.1|DSUZ	LOC108102691|XP_017063323.1|DEUG
OG0008749	LOC108013827|XP_036672741.1|DSUZ	LOC108117027|XP_017084685.1|DEUG
OG0008749	LOC108016459|XP_016938603.1|DSUZ	LOC108111989|XP_017077209.1|DEUG
OG0008750	LOC108021164|XP_016945235.1|DSUZ	LOC108110995|XP_017075793.1|DEUG
OG0008751	LOC108019335|XP_016942645.2|DSUZ	LOC108115100|XP_017081836.1|DEUG
OG0008752	LOC108018532|XP_036673127.1|DSUZ	LOC108109489|XP_017073513.1|DEUG
OG0008753	LOC108013919|XP_016935413.1|DSUZ	LOC108114031|XP_017080267.1|DEUG
OG0008754	LOC108019618|XP_016942988.1|DSUZ	LOC108106776|XP_017069506.1|DEUG
OG0008755	LOC108017387|XP_016939896.1|DSUZ	LOC108115748|XP_017082807.1|DEUG
OG0008756	LOC108014884|XP_016936591.1|DSUZ	LOC108117083|XP_017084745.1|DEUG
OG0008757	LOC108015693|XP_036673162.1|DSUZ	LOC108115584|XP_017082585.1|DEUG
OG0008758	LOC108021329|XP_016945489.1|DSUZ	LOC108110432|XP_017074987.1|DEUG
OG0008759	LOC108021273|XP_016945395.1|DSUZ	LOC108112357|XP_017077678.1|DEUG
OG0008760	LOC108009638|XP_016929627.1|DSUZ	LOC108110569|XP_017075154.1|DEUG
OG0008761	LOC108021597|XP_016945879.1|DSUZ	LOC108108495|XP_017072042.1|DEUG
OG0008762	LOC118876744|XP_016942909.1|DSUZ	LOC108104586|XP_017066236.1|DEUG
OG0008763	LOC108007728|XP_016926967.1|DSUZ	LOC108114890|XP_017081537.1|DEUG, LOC108114887|XP_017081533.1|DEUG, LOC108110385|XP_017074912.1|DEUG, LOC108114888|XP_017081534.1|DEUG, LOC108114889|XP_017081536.1|DEUG
OG0008764	LOC108008922|XP_016928322.1|DSUZ	LOC108105866|XP_017068131.1|DEUG
OG0008765	LOC108019655|XP_016943032.1|DSUZ	LOC108112602|XP_017078151.1|DEUG
OG0008766	LOC108009416|XP_016929236.1|DSUZ, LOC118876826|XP_036668735.1|DSUZ, LOC108008765|XP_016928156.1|DSUZ	LOC108111536|XP_017076551.1|DEUG
OG0008767	LOC108017881|XP_016940533.1|DSUZ	LOC108112292|XP_017077605.1|DEUG
OG0008768	LOC108009979|XP_016930242.1|DSUZ	LOC108107386|XP_017070389.1|DEUG
OG0008769	LOC108010033|XP_016930328.1|DSUZ	LOC108109169|XP_017073081.1|DEUG
OG0008770	LOC108017798|XP_016940432.1|DSUZ	LOC108113292|XP_017079330.1|DEUG
OG0008771	LOC108009542|XP_016929472.1|DSUZ	LOC108106624|XP_017069316.1|DEUG
OG0008772	LOC108008174|XP_016927454.1|DSUZ	LOC108106433|XP_017068956.1|DEUG
OG0008773	LOC108009191|XP_016928832.1|DSUZ	LOC108112784|XP_017078551.1|DEUG
OG0008774	LOC108008677|XP_016928059.1|DSUZ	LOC108108937|XP_017072679.1|DEUG
OG0008775	LOC108009324|XP_016929083.1|DSUZ	LOC108112476|XP_017077822.1|DEUG
OG0008776	LOC108008343|XP_016927660.1|DSUZ	LOC108106779|XP_017069508.1|DEUG
OG0008777	LOC108009708|XP_016929752.1|DSUZ	LOC108112893|XP_017078738.1|DEUG
OG0008778	LOC108018061|XP_016940946.1|DSUZ	LOC108114911|XP_017081579.1|DEUG
OG0008779	LOC108018905|XP_016941986.1|DSUZ	LOC108103346|XP_017064273.1|DEUG
OG0008780	LOC118878005|XP_036674920.1|DSUZ, LOC118877740|XP_036673640.1|DSUZ, LOC118878562|XP_036677476.1|DSUZ, LOC118878013|XP_036674953.1|DSUZ, LOC108013799|XP_016935261.1|DSUZ, LOC118876776|XP_036674842.1|DSUZ	LOC108115016|XP_017081747.1|DEUG
OG0008781	LOC108015421|XP_016937339.1|DSUZ	LOC108103272|XP_017064173.1|DEUG
OG0008782	LOC108013389|XP_016934715.1|DSUZ	LOC108117394|XP_017085282.1|DEUG
OG0008783	LOC108008731|XP_016928120.1|DSUZ	LOC108112323|XP_017077642.1|DEUG
OG0008784	LOC108013191|XP_016934387.1|DSUZ	LOC108115314|XP_017082247.1|DEUG, LOC108115095|XP_017081869.1|DEUG, LOC108109657|XP_017073726.1|DEUG, LOC108114465|XP_017080961.1|DEUG
OG0008785	LOC108013413|XP_016934759.1|DSUZ	LOC108114352|XP_017080781.1|DEUG
OG0008786	LOC108012395|XP_016933247.1|DSUZ	LOC108102483|XP_017062985.1|DEUG, LOC108103388|XP_017064323.1|DEUG
OG0008787	LOC108013219|XP_016934435.1|DSUZ	LOC108114481|XP_017080988.1|DEUG
OG0008788	LOC108011439|XP_016932059.1|DSUZ	LOC108107522|XP_017070552.1|DEUG
OG0008789	LOC108012597|XP_016933505.1|DSUZ	LOC108102777|XP_017063426.1|DEUG
OG0008790	LOC108019898|XP_016943471.1|DSUZ	LOC108104441|XP_017065991.1|DEUG
OG0008791	LOC108008694|XP_016928079.1|DSUZ	LOC108112274|XP_017077586.1|DEUG
OG0008792	LOC108009086|XP_016928632.2|DSUZ	LOC108112010|XP_017077237.1|DEUG
OG0008793	LOC108019629|XP_016943000.1|DSUZ	LOC108110338|XP_017074858.1|DEUG, LOC108116972|XP_017084620.1|DEUG
OG0008794	LOC108006736|XP_016925772.1|DSUZ	LOC108118403|XP_017086568.1|DEUG
OG0008795	LOC108014155|XP_036674027.1|DSUZ	LOC108116180|XP_017083410.1|DEUG
OG0008796	LOC108015441|XP_036675582.1|DSUZ	LOC108113513|XP_017079593.1|DEUG
OG0008797	LOC108015606|XP_016937583.1|DSUZ, LOC108014526|XP_036673697.1|DSUZ	LOC108109264|XP_017073242.1|DEUG, LOC108109167|XP_017073082.1|DEUG
OG0008798	LOC108008044|XP_016927316.2|DSUZ	LOC108111278|XP_017076155.1|DEUG
OG0008799	LOC108009070|XP_016928570.1|DSUZ	LOC108113187|XP_017079202.1|DEUG
OG0008800	LOC108006244|XP_036668697.1|DSUZ, LOC118876817|XP_036668696.1|DSUZ, LOC108006317|XP_016925348.2|DSUZ	LOC108107987|XP_017071326.1|DEUG
OG0008800	LOC108021660|XP_016945962.1|DSUZ	LOC108102569|XP_017063138.1|DEUG
OG0008802	LOC108013815|XP_016935279.2|DSUZ, LOC118877604|XP_036672826.1|DSUZ, LOC108013847|XP_036672599.1|DSUZ, LOC108010690|XP_036672183.1|DSUZ, LOC118877543|XP_036672495.1|DSUZ, LOC118877431|XP_036672121.1|DSUZ	LOC108110152|XP_017074562.1|DEUG
OG0008806	LOC108019219|XP_016942504.1|DSUZ	LOC108115218|XP_017082061.1|DEUG
OG0008807	LOC108005328|XP_036675873.1|DSUZ	LOC108103863|XP_017065064.1|DEUG
OG0008808	LOC108005292|XP_016923980.1|DSUZ	LOC108103919|XP_017065157.1|DEUG
OG0008809	LOC118877843|XP_036673960.1|DSUZ	LOC108117520|XP_017085504.1|DEUG
OG0008811	LOC108006415|XP_036673233.1|DSUZ	LOC108105633|XP_017067811.1|DEUG
OG0008813	LOC108010601|XP_036674348.1|DSUZ	LOC108110579|XP_017075168.1|DEUG
OG0008814	LOC108008794|XP_016928180.1|DSUZ	LOC108107214|XP_017070120.1|DEUG
OG0008815	LOC108012459|XP_016933337.1|DSUZ	LOC108107694|XP_017070788.1|DEUG
OG0008816	LOC108006849|XP_016925887.1|DSUZ	LOC108114093|XP_017080335.1|DEUG
OG0008819	LOC108010197|XP_016930530.1|DSUZ	LOC108109285|XP_017073267.1|DEUG
OG0008821	LOC108011223|XP_016931810.1|DSUZ	LOC108117672|XP_017085689.1|DEUG
OG0008822	LOC108007437|XP_016926588.1|DSUZ	LOC108110478|XP_017075038.1|DEUG
OG0008823	LOC108015043|XP_016936765.1|DSUZ	LOC108118085|XP_017086121.1|DEUG
OG0008824	LOC108006159|XP_036672288.1|DSUZ	LOC108113848|XP_017080048.1|DEUG
OG0008825	LOC108006144|XP_036670760.1|DSUZ	LOC108114036|XP_017080271.1|DEUG
OG0008829	LOC108016782|XP_016939039.1|DSUZ	LOC108104397|XP_017065925.1|DEUG
OG0008830	LOC108010443|XP_036675962.1|DSUZ	LOC108110008|XP_017074335.1|DEUG
OG0008831	LOC108016751|XP_016938983.1|DSUZ	LOC108104375|XP_017065882.1|DEUG
OG0008832	LOC108016644|XP_016938835.1|DSUZ	LOC108104374|XP_017065879.1|DEUG
OG0008833	LOC108019166|XP_016942413.1|DSUZ	LOC108103456|XP_017064439.1|DEUG
OG0008834	LOC108017667|XP_016940265.1|DSUZ	LOC108113764|XP_017079949.1|DEUG
OG0008835	LOC118877878|XP_036674132.1|DSUZ	LOC108117137|XP_017084882.1|DEUG
OG0008836	LOC108018191|XP_016941190.1|DSUZ	LOC108104520|XP_017066140.1|DEUG
OG0008837	LOC108008658|XP_016928034.1|DSUZ	LOC108112298|XP_017077611.1|DEUG
OG0008838	LOC108021360|XP_016945537.1|DSUZ	LOC108111059|XP_017075877.1|DEUG
OG0008839	LOC108008331|XP_016927646.1|DSUZ	LOC108106757|XP_017069485.1|DEUG
OG0008840	LOC108021305|XP_016945446.1|DSUZ	LOC108115515|XP_017082502.1|DEUG
OG0008841	LOC108007081|XP_036671384.1|DSUZ	LOC108107599|XP_017070651.1|DEUG
OG0008842	LOC108008205|XP_036668942.1|DSUZ	LOC108108857|XP_017072563.1|DEUG
OG0008843	LOC108007165|XP_016926274.1|DSUZ	LOC108108033|XP_017071394.1|DEUG
OG0008845	LOC108008962|XP_016928367.1|DSUZ	LOC108105122|XP_017067044.1|DEUG
OG0008846	LOC108020726|XP_016944583.2|DSUZ, LOC118877258|XP_036670919.1|DSUZ	LOC108108466|XP_017072012.1|DEUG
OG0008847	LOC108015980|XP_016938056.1|DSUZ	LOC108116147|XP_017083372.1|DEUG
OG0008848	LOC108008243|XP_016927523.2|DSUZ	LOC108112952|XP_017078841.1|DEUG
OG0008849	LOC108004567|XP_016922992.1|DSUZ	LOC108117431|XP_017085333.1|DEUG
OG0008850	LOC108008823|XP_016928218.1|DSUZ	LOC108108985|XP_017072729.1|DEUG
OG0008851	LOC108007374|XP_016926522.1|DSUZ	LOC108111229|XP_017076120.1|DEUG
OG0008852	LOC108019571|XP_016942897.1|DSUZ	LOC108105405|XP_017067440.1|DEUG
OG0008854	LOC108021334|XP_016945499.1|DSUZ	LOC108111058|XP_017075876.1|DEUG
OG0008855	LOC108018941|XP_016942027.1|DSUZ	LOC108110147|XP_017074550.1|DEUG
OG0008856	LOC108020425|XP_016944224.1|DSUZ	LOC108108741|XP_017072372.1|DEUG
OG0008857	LOC108005801|XP_036672069.1|DSUZ	LOC108102750|XP_017063391.1|DEUG
OG0008858	LOC108012037|XP_016932806.1|DSUZ, LOC108006776|XP_036674578.1|DSUZ	LOC108111553|XP_017076563.1|DEUG
OG0008859	LOC108012419|XP_016933268.1|DSUZ	LOC108114717|XP_017081307.1|DEUG
OG0008860	LOC108019306|XP_016942616.2|DSUZ	LOC108111381|XP_017076302.1|DEUG
OG0008861	LOC108006533|XP_016925547.1|DSUZ, LOC108010232|XP_036668604.1|DSUZ	LOC108104550|XP_017066180.1|DEUG
OG0008862	LOC108018281|XP_036674687.1|DSUZ	LOC108117140|XP_017084888.1|DEUG
OG0008863	LOC108021236|XP_036677646.1|DSUZ	LOC108105187|XP_017067126.1|DEUG
OG0008864	LOC108008750|XP_016928137.1|DSUZ	LOC108112158|XP_017077394.1|DEUG
OG0008865	LOC108007451|XP_016926609.1|DSUZ	LOC108104095|XP_017065481.1|DEUG
OG0008866	LOC108013622|XP_036668767.1|DSUZ	LOC108104180|XP_017065594.1|DEUG
OG0008867	LOC108019134|XP_016942365.1|DSUZ	LOC108103444|XP_017064414.1|DEUG
OG0008868	LOC108008779|XP_016928165.1|DSUZ	LOC108104464|XP_017066017.1|DEUG
OG0008869	LOC108006889|XP_016925962.2|DSUZ	LOC108116762|XP_017084275.1|DEUG
OG0008870	LOC108020712|XP_016944569.2|DSUZ, LOC118877540|XP_036672491.1|DSUZ	LOC108108585|XP_017072169.1|DEUG
OG0008871	LOC108013418|XP_016934765.1|DSUZ	LOC108104015|XP_017065332.1|DEUG
OG0008872	LOC108021403|XP_016945591.1|DSUZ	LOC108107127|XP_017070010.1|DEUG
OG0008873	LOC108006587|XP_016925603.1|DSUZ	LOC108107174|XP_017070079.1|DEUG
OG0008874	LOC108009005|XP_016928438.1|DSUZ	LOC108112493|XP_017077850.1|DEUG
OG0008875	LOC108019624|XP_016942995.1|DSUZ	LOC108113358|XP_017079411.1|DEUG
OG0008876	LOC108020413|XP_016944203.1|DSUZ	LOC108102365|XP_017062766.1|DEUG
OG0008877	LOC108005724|XP_036670856.1|DSUZ	LOC108108160|XP_017071586.1|DEUG
OG0008878	LOC108021651|XP_016945953.1|DSUZ	LOC108106160|XP_017068560.1|DEUG
OG0008879	LOC108009862|XP_016930051.1|DSUZ	LOC108112951|XP_017078839.1|DEUG
OG0008880	LOC108014624|XP_016936276.2|DSUZ, LOC118878104|XP_036675345.1|DSUZ	LOC108105222|XP_017067173.1|DEUG
OG0008881	LOC108008835|XP_016928230.1|DSUZ	LOC108107228|XP_017070136.1|DEUG
OG0008882	LOC108021072|XP_016945073.2|DSUZ	LOC108110936|XP_017075718.1|DEUG
OG0008883	LOC108017490|XP_016940029.2|DSUZ	LOC108109659|XP_017073730.1|DEUG
OG0008884	LOC108019976|XP_036674328.1|DSUZ	LOC108113518|XP_017079599.1|DEUG
OG0008885	LOC108021320|XP_016945475.1|DSUZ	LOC108107105|XP_017069981.1|DEUG
OG0008886	LOC108010155|XP_016930477.1|DSUZ	LOC108113094|XP_017079029.1|DEUG
OG0008887	LOC108009808|XP_016929971.1|DSUZ	LOC108109098|XP_017072970.1|DEUG
OG0008888	LOC108013296|XP_016934573.1|DSUZ	LOC108114675|XP_017081247.1|DEUG
OG0008889	LOC108009085|XP_016928631.1|DSUZ	LOC108112851|XP_017078658.1|DEUG
OG0008890	LOC108007654|XP_016926866.2|DSUZ	LOC108116178|XP_017083408.1|DEUG
OG0008891	LOC108020198|XP_036670858.1|DSUZ	LOC108107953|XP_017071275.1|DEUG
OG0008892	LOC108009871|XP_016930063.1|DSUZ	LOC108107369|XP_017070362.1|DEUG
OG0008893	LOC108014465|XP_016936076.1|DSUZ	LOC108108009|XP_017071354.1|DEUG
OG0008894	LOC108012181|XP_036672951.1|DSUZ	LOC108115640|XP_017082682.1|DEUG
OG0008895	LOC108017200|XP_016939683.2|DSUZ	LOC108110384|XP_017074915.1|DEUG
OG0008896	LOC108020536|XP_016944369.2|DSUZ	LOC108118210|XP_017086266.1|DEUG
OG0008897	LOC108018625|XP_016941679.2|DSUZ, LOC108004865|XP_036673620.1|DSUZ	LOC108105265|XP_017067233.1|DEUG
OG0008898	LOC108019899|XP_016943475.1|DSUZ	LOC108111942|XP_017077106.1|DEUG
OG0008899	LOC108018477|XP_016941525.1|DSUZ	LOC108106943|XP_017069699.1|DEUG
OG0008900	LOC108021178|XP_016945249.1|DSUZ	LOC108105695|XP_017067894.1|DEUG
OG0008901	LOC108005893|XP_016924771.1|DSUZ	LOC108108102|XP_017071495.1|DEUG
OG0008902	LOC108020334|XP_016943956.1|DSUZ	LOC108102333|XP_017062625.1|DEUG
OG0008903	LOC108010463|XP_016930825.1|DSUZ	LOC108110559|XP_017075139.1|DEUG
OG0008904	LOC108008710|XP_016928096.1|DSUZ	LOC108112798|XP_017078574.1|DEUG
OG0008905	LOC108020399|XP_016944173.1|DSUZ	LOC108102309|XP_017062559.1|DEUG
OG0008906	LOC108013629|XP_016935062.1|DSUZ	LOC108114591|XP_017081135.1|DEUG
OG0008907	LOC108005703|XP_016924519.2|DSUZ	LOC108116566|XP_017083995.1|DEUG
OG0008908	LOC108017145|XP_036675068.1|DSUZ	LOC108116238|XP_017083518.1|DEUG
OG0008909	LOC108007614|XP_016926809.2|DSUZ	LOC108115934|XP_017083059.1|DEUG
OG0008910	LOC108006990|XP_016926086.2|DSUZ	LOC108109343|XP_017073295.1|DEUG
OG0008911	LOC108020098|XP_016943688.2|DSUZ, LOC108020100|XP_016943689.2|DSUZ	LOC108117280|XP_017085122.1|DEUG
OG0008912	LOC108011616|XP_016932276.1|DSUZ	LOC108114936|XP_017081610.1|DEUG
OG0008913	LOC108020524|XP_016944358.1|DSUZ	LOC108115674|XP_017082728.1|DEUG
OG0008914	LOC108010571|XP_016930939.1|DSUZ	LOC108111654|XP_017076674.1|DEUG
OG0008915	LOC108014244|XP_016935770.1|DSUZ	LOC108116548|XP_017083975.1|DEUG
OG0008916	LOC108021614|XP_016945902.1|DSUZ	LOC108107151|XP_017070048.1|DEUG
OG0008917	LOC108019211|XP_016942496.1|DSUZ	LOC108107144|XP_017070037.1|DEUG
OG0008918	LOC108009311|XP_016929060.1|DSUZ	LOC108107177|XP_017070085.1|DEUG
OG0008918	LOC108005369|XP_016924117.1|DSUZ	LOC108105326|XP_017067309.1|DEUG
OG0008919	LOC108020992|XP_016944942.1|DSUZ	LOC108110875|XP_017075611.1|DEUG
OG0008920	LOC108014902|XP_016936612.2|DSUZ	LOC108118258|XP_017086338.1|DEUG
OG0008921	LOC108016345|XP_016938471.1|DSUZ	LOC108110835|XP_017075564.1|DEUG
OG0008922	LOC108021373|XP_016945557.1|DSUZ	LOC108106144|XP_017068527.1|DEUG
OG0008923	LOC108017803|XP_016940438.1|DSUZ	LOC108112048|XP_017077290.1|DEUG
OG0008924	LOC108010000|XP_036669232.1|DSUZ	LOC108108854|XP_017072560.1|DEUG
OG0008925	LOC108018222|XP_016941230.1|DSUZ	LOC108112651|XP_017078271.1|DEUG
OG0008926	LOC108009366|XP_016929159.1|DSUZ	LOC108104553|XP_017066184.1|DEUG
OG0008927	LOC108010275|XP_016930625.1|DSUZ	LOC108107494|XP_017070531.1|DEUG
OG0008928	LOC108017764|XP_016940370.1|DSUZ, LOC108017765|XP_016940371.1|DSUZ	LOC108112892|XP_017078737.1|DEUG
OG0008929	LOC108017988|XP_016940819.1|DSUZ	LOC108111952|XP_017077123.1|DEUG
OG0008930	LOC108015946|XP_016938018.2|DSUZ	LOC108116859|XP_017084410.1|DEUG, LOC108111641|XP_017076661.1|DEUG
OG0008931	LOC108008561|XP_016927921.1|DSUZ	LOC108104786|XP_017066531.1|DEUG
OG0008932	LOC108008934|XP_016928335.1|DSUZ	LOC108107243|XP_017070149.1|DEUG
OG0008933	LOC108008728|XP_016928117.1|DSUZ	LOC108106270|XP_017068724.1|DEUG
OG0008934	LOC108005834|XP_016924664.1|DSUZ	LOC108102714|XP_017063343.1|DEUG
OG0008934	LOC108005832|XP_016924658.1|DSUZ	LOC108102716|XP_017063344.1|DEUG
OG0008935	LOC108017842|XP_016940486.1|DSUZ	LOC108112231|XP_017077540.1|DEUG
OG0008936	LOC108010238|XP_016930580.1|DSUZ	LOC108113293|XP_017079331.1|DEUG
OG0008937	LOC108009664|XP_016929679.1|DSUZ	LOC108113129|XP_017079122.1|DEUG
OG0008938	LOC108019738|XP_036669976.1|DSUZ	LOC108114902|XP_017081564.1|DEUG
OG0008939	LOC108018165|XP_016941145.2|DSUZ	LOC108109084|XP_017072939.1|DEUG
OG0008940	LOC108009441|XP_016929276.1|DSUZ	LOC108112987|XP_017078882.1|DEUG
OG0008941	LOC108017007|XP_016939449.1|DSUZ	LOC108110315|XP_017074817.1|DEUG
OG0008942	LOC108016947|XP_016939369.1|DSUZ	LOC108117620|XP_017085635.1|DEUG
OG0008943	LOC108016623|XP_016938807.1|DSUZ	LOC108103701|XP_017064786.1|DEUG
OG0008944	LOC108005433|XP_016924202.1|DSUZ	LOC108110055|XP_017074419.1|DEUG
OG0008945	LOC108015236|XP_016937071.1|DSUZ	LOC108103261|XP_017064162.1|DEUG
OG0008946	LOC108004725|XP_016923236.1|DSUZ	LOC108111870|XP_017076983.1|DEUG
OG0008947	LOC108015158|XP_016936924.1|DSUZ	LOC108118503|XP_017086730.1|DEUG
OG0008948	LOC108016897|XP_016939298.2|DSUZ	LOC108105427|XP_017067486.1|DEUG
OG0008949	LOC108012614|XP_016933523.1|DSUZ	LOC108108011|XP_017071356.1|DEUG
OG0008950	LOC108019006|XP_016942109.1|DSUZ	LOC108103368|XP_017064303.1|DEUG
OG0008951	LOC118877363|XP_036671761.1|DSUZ	LOC108114029|XP_017080265.1|DEUG
OG0008952	LOC108004598|XP_016923027.1|DSUZ	LOC108105356|XP_017067360.1|DEUG
OG0008953	LOC108007681|XP_036670559.1|DSUZ	LOC108116737|XP_017084243.1|DEUG
OG0008954	LOC108021513|XP_016945759.1|DSUZ	LOC108102469|XP_017062967.1|DEUG
OG0008955	LOC108005817|XP_016924634.1|DSUZ	LOC108107651|XP_017070726.1|DEUG
OG0008956	LOC108008951|XP_016928351.1|DSUZ	LOC108112300|XP_017077615.1|DEUG
OG0008957	LOC108013615|XP_016935045.1|DSUZ	LOC108106021|XP_017068360.1|DEUG
OG0008958	LOC108017623|XP_016940210.2|DSUZ	LOC108108764|XP_017072420.1|DEUG
OG0008959	LOC108006212|XP_016925139.1|DSUZ	LOC108113981|XP_017080214.1|DEUG
OG0008960	LOC108014645|XP_036671157.1|DSUZ	LOC108114377|XP_017080818.1|DEUG
OG0008961	LOC108021692|XP_016946006.1|DSUZ	LOC108103078|XP_017063916.1|DEUG
OG0008962	LOC108019011|XP_016942112.1|DSUZ	LOC108103437|XP_017064396.1|DEUG
OG0008963	LOC108021777|XP_036677015.1|DSUZ	LOC108105318|XP_017067299.1|DEUG
OG0008964	LOC108016576|XP_016938745.1|DSUZ	LOC108118514|XP_017086747.1|DEUG
OG0008965	LOC108021124|XP_016945169.1|DSUZ	LOC108110958|XP_017075744.1|DEUG
OG0008966	LOC108010277|XP_016930633.1|DSUZ	LOC108105135|XP_017067057.1|DEUG
OG0008967	LOC118877362|XP_036671748.1|DSUZ	LOC108107593|XP_017070645.1|DEUG
OG0008968	LOC108011281|XP_016931880.1|DSUZ	LOC108110878|XP_017075623.1|DEUG
OG0008969	LOC108012538|XP_016933445.1|DSUZ	LOC108111227|XP_017076122.1|DEUG
