Orthogroup	DSUZ.longest_only	DSIM.longest_only
OG0009488	LOC108012660|XP_016933575.1|DSUZ	LOC27206297|XP_016031905.1|DSIM
OG0009489	LOC108010477|XP_036671842.1|DSUZ	LOC6738512|XP_016032356.1|DSIM
OG0009490	LOC108019649|XP_016943021.1|DSUZ	LOC6734360|XP_002081381.1|DSIM
OG0009491	LOC108006888|XP_036671990.1|DSUZ, LOC118879714|XP_036678510.1|DSUZ	LOC6739018|XP_002085813.1|DSIM
OG0009492	LOC108007683|XP_016926894.1|DSUZ	LOC6739131|XP_002085924.1|DSIM
OG0009493	LOC108007438|XP_016926586.1|DSUZ	LOC6739115|XP_016032959.1|DSIM
OG0009494	LOC108007439|XP_016926589.2|DSUZ	LOC6739114|XP_002085907.2|DSIM
OG0009495	LOC108013073|XP_016934183.1|DSUZ	LOC6738869|XP_039149422.1|DSIM
OG0009496	LOC118877302|XP_036671345.1|DSUZ	LOC6739041|XP_002085836.1|DSIM
OG0009497	LOC108016411|XP_016938550.2|DSUZ	LOC6728121|XP_002103472.1|DSIM
OG0009498	LOC118877326|XP_036671498.1|DSUZ	LOC27206304|XP_016032719.1|DSIM
OG0009499	LOC108013550|XP_016934949.1|DSUZ	LOC6738884|XP_016032710.1|DSIM
OG0009500	LOC108012726|XP_016933647.1|DSUZ	LOC6738908|XP_002085703.2|DSIM
OG0009501	LOC108019350|XP_016942658.2|DSUZ	LOC6738143|XP_002084956.1|DSIM
OG0009502	LOC108011531|XP_036674000.1|DSUZ	LOC6727990|XP_002103342.1|DSIM
OG0009503	LOC108018427|XP_016941472.1|DSUZ, LOC118878714|XP_036677628.1|DSUZ	LOC6731139|XP_016023689.1|DSIM
OG0009504	LOC108010599|XP_016930977.2|DSUZ	LOC6728742|XP_002104077.2|DSIM
OG0009505	LOC108015416|XP_016937371.1|DSUZ	LOC6731357|XP_002078511.1|DSIM
OG0009506	LOC108012562|XP_016933466.1|DSUZ	LOC6737341|XP_016031069.1|DSIM
OG0009507	LOC108013442|XP_016934806.1|DSUZ	LOC6736234|XP_002083128.1|DSIM
OG0009508	LOC108009128|XP_016928724.1|DSUZ	LOC6730773|XP_002077941.1|DSIM
OG0009509	LOC108008611|XP_016927981.1|DSUZ	LOC6734783|XP_016027981.1|DSIM
OG0009510	LOC108005326|XP_036677221.1|DSUZ	LOC6725990|XP_002106972.1|DSIM
OG0009511	LOC118877725|XP_036673565.1|DSUZ, LOC118879031|XP_036677913.1|DSUZ	LOC6727566|XP_016034166.1|DSIM
OG0009512	LOC108016715|XP_016938930.1|DSUZ	LOC6739972|XP_002076860.1|DSIM, LOC27208143|XP_016038061.1|DSIM
OG0009513	LOC108021776|XP_036677016.1|DSUZ, LOC118878379|XP_036677022.1|DSUZ, LOC118878377|XP_036677020.1|DSUZ, LOC118878375|XP_036677018.1|DSUZ, LOC118878378|XP_036677021.1|DSUZ, LOC118878376|XP_036677019.1|DSUZ, LOC108011131|XP_016931692.2|DSUZ	LOC6726249|XP_002107212.2|DSIM
OG0009514	LOC108008233|XP_016927513.2|DSUZ	LOC6734766|XP_002081769.2|DSIM
OG0009515	LOC108007669|XP_016926883.1|DSUZ	LOC6732744|XP_002079858.1|DSIM
OG0009516	LOC108021123|XP_016945162.1|DSUZ	LOC6732638|XP_016025347.1|DSIM
OG0009517	LOC108017837|XP_016940482.1|DSUZ	LOC6731361|XP_002078515.1|DSIM
OG0009518	LOC108012786|XP_016933709.1|DSUZ	LOC27207050|XP_016031347.1|DSIM
OG0009519	LOC108012595|XP_016933503.1|DSUZ	LOC6736342|XP_016029812.1|DSIM
OG0009520	LOC108016143|XP_016938247.2|DSUZ	LOC6729796|XP_016036484.1|DSIM
OG0009521	LOC108012634|XP_016933546.1|DSUZ	LOC6736548|XP_002083418.1|DSIM
OG0009522	LOC108010066|XP_016930369.1|DSUZ	LOC6735936|XP_002082846.2|DSIM
OG0009523	LOC108009594|XP_016929556.1|DSUZ	LOC6735695|XP_002082611.1|DSIM
OG0009524	LOC108010287|XP_016930646.1|DSUZ	LOC6734749|XP_002081752.1|DSIM
OG0009525	LOC108008885|XP_016928278.1|DSUZ	LOC6733949|XP_002080993.1|DSIM
OG0009526	LOC108009001|XP_016928435.1|DSUZ	LOC6733948|XP_002080992.1|DSIM
OG0009527	LOC108018162|XP_016941142.1|DSUZ	LOC6735095|XP_002082072.1|DSIM
OG0009528	LOC108008113|XP_016927392.1|DSUZ	LOC6735678|XP_002082594.1|DSIM
OG0009529	LOC108009259|XP_016928930.1|DSUZ	LOC6734904|XP_016028178.1|DSIM
OG0009530	LOC108019555|XP_016942880.1|DSUZ	LOC6734355|XP_039147558.1|DSIM
OG0009531	LOC108009221|XP_016928869.1|DSUZ	LOC27207963|XP_016027058.1|DSIM
OG0009532	LOC108008954|XP_016928353.1|DSUZ	LOC6735647|XP_039147538.1|DSIM
OG0009533	LOC108018772|XP_016941843.1|DSUZ	LOC27206604|XP_016028660.1|DSIM
OG0009534	LOC108017889|XP_016940547.1|DSUZ	LOC6735339|XP_016028678.1|DSIM
OG0009535	LOC108008267|XP_016927545.1|DSUZ	LOC6735851|XP_002082761.1|DSIM
OG0009536	LOC108007332|XP_036673835.1|DSUZ	LOC6728442|XP_002103787.1|DSIM, LOC6728443|XP_016035053.1|DSIM
OG0009537	LOC108020567|XP_016944412.2|DSUZ	LOC6728652|XP_016035289.1|DSIM
OG0009538	LOC108010782|XP_016931198.2|DSUZ	LOC6730327|XP_016037090.1|DSIM
OG0009539	LOC118877546|XP_036672535.1|DSUZ	LOC6727251|XP_016033758.1|DSIM
OG0009540	LOC118877916|XP_036674365.1|DSUZ	LOC27206410|XP_016036840.1|DSIM
OG0009541	LOC108020176|XP_016943769.1|DSUZ, LOC108019546|XP_036674314.1|DSUZ	LOC27208664|XP_016034704.1|DSIM
OG0009542	LOC108008048|XP_016927319.1|DSUZ	LOC6730261|XP_016037034.1|DSIM
OG0009544	LOC108006986|XP_016926082.1|DSUZ	LOC6728821|XP_002104155.2|DSIM
OG0009545	LOC108016475|XP_036677670.1|DSUZ, LOC108016477|XP_016938623.2|DSUZ	LOC27209352|XP_016036964.1|DSIM
OG0009546	LOC108020843|XP_016944719.2|DSUZ, LOC108020852|XP_036674654.1|DSUZ	LOC6728158|XP_002103508.1|DSIM
OG0009547	LOC108009045|XP_016928536.1|DSUZ, LOC108009043|XP_016928535.1|DSUZ	LOC27208607|XP_016028165.1|DSIM
OG0009548	LOC108011244|XP_016931837.1|DSUZ, LOC108011234|XP_016931826.2|DSUZ, LOC108014518|XP_036672010.1|DSUZ	LOC6737881|XP_016031665.1|DSIM
OG0009550	LOC108012899|XP_016933895.1|DSUZ, LOC108012900|XP_016933897.1|DSUZ	LOC6734429|XP_002081449.2|DSIM, LOC27209111|XP_039149397.1|DSIM
OG0009552	LOC108019314|XP_036676101.1|DSUZ	LOC6724834|XP_002105874.1|DSIM, LOC27207835|XP_016037624.1|DSIM, LOC6724808|XP_002105849.1|DSIM, LOC6724822|XP_002105863.1|DSIM, LOC6724800|XP_002105842.1|DSIM
OG0009553	LOC118878232|XP_036675975.1|DSUZ, LOC118879233|XP_036678019.1|DSUZ, LOC118878306|XP_036676330.1|DSUZ, LOC118878253|XP_036676020.1|DSUZ, LOC108008906|XP_016928301.2|DSUZ	LOC6734082|XP_002081117.1|DSIM
OG0009557	LOC108006604|XP_016925614.2|DSUZ	LOC6729521|XP_002104829.2|DSIM
OG0009560	LOC108018972|XP_016942063.1|DSUZ	LOC6725426|XP_002106442.2|DSIM
OG0009562	LOC108009539|XP_016929471.1|DSUZ	LOC6732986|XP_016025664.1|DSIM
OG0009563	LOC118876781|XP_036671762.1|DSUZ	LOC6737883|XP_002084711.1|DSIM
OG0009564	LOC108006306|XP_016925283.1|DSUZ	LOC27208136|XP_039152320.1|DSIM
OG0009565	LOC108012750|XP_016933672.1|DSUZ	LOC6737334|XP_016031064.1|DSIM
OG0009567	LOC108017160|XP_016939644.2|DSUZ	LOC6727195|XP_016033704.1|DSIM
OG0009568	LOC108010224|XP_016930560.1|DSUZ	LOC6733115|XP_016025832.1|DSIM, LOC120284974|XP_039150806.1|DSIM
OG0009569	LOC108004839|XP_016923404.1|DSUZ	LOC27206336|XP_016022766.1|DSIM
OG0009570	LOC108005033|XP_036672594.1|DSUZ	LOC6727381|XP_002102766.1|DSIM
OG0009571	LOC108006038|XP_016924969.2|DSUZ	LOC6728548|XP_002103893.1|DSIM
OG0009572	LOC108021820|XP_016946113.1|DSUZ	LOC27209394|XP_016038452.1|DSIM
OG0009573	LOC108005497|XP_016924290.1|DSUZ	LOC6725824|XP_039152298.1|DSIM
OG0009574	LOC108016878|XP_016939258.1|DSUZ	LOC27208067|XP_039153320.1|DSIM
OG0009575	LOC108008903|XP_016928297.1|DSUZ	LOC6733956|XP_002081000.1|DSIM
OG0009576	LOC108016042|XP_016938126.1|DSUZ	LOC6726945|XP_002102347.1|DSIM
OG0009577	LOC108012172|XP_016932958.1|DSUZ	LOC6733136|XP_002078285.1|DSIM
OG0009578	LOC108016869|XP_016939239.1|DSUZ	LOC6732833|XP_016025558.1|DSIM
OG0009579	LOC108015016|XP_016936732.1|DSUZ	LOC6726559|XP_002107513.1|DSIM
OG0009580	LOC108009510|XP_016929417.1|DSUZ	LOC6733666|XP_002080713.1|DSIM
OG0009581	LOC108012197|XP_016933016.1|DSUZ	LOC6732484|XP_002079604.2|DSIM
OG0009582	LOC108014036|XP_036671905.1|DSUZ	LOC6738401|XP_016032225.1|DSIM
OG0009583	LOC108004573|XP_016922998.1|DSUZ	LOC6725453|XP_002106469.2|DSIM
OG0009584	LOC108006297|XP_016925246.1|DSUZ	LOC27207049|XP_016039596.1|DSIM
OG0009585	LOC108005043|XP_016923670.2|DSUZ	LOC6729544|XP_016036217.1|DSIM
OG0009586	LOC108014037|XP_016935543.2|DSUZ	LOC6738402|XP_002085211.1|DSIM
OG0009587	LOC108008551|XP_016927911.1|DSUZ	LOC6735742|XP_002082655.1|DSIM
OG0009588	LOC108017663|XP_016940260.2|DSUZ	LOC6729550|XP_002104858.2|DSIM
OG0009589	LOC108012825|XP_016933763.1|DSUZ	LOC27209454|XP_016029864.1|DSIM
OG0009590	LOC108005894|XP_016924775.1|DSUZ	LOC6737078|XP_002083925.1|DSIM
OG0009591	LOC108018447|XP_036672954.1|DSUZ	LOC6728855|XP_002104189.1|DSIM
OG0009592	LOC108014200|XP_036672678.1|DSUZ	LOC27208462|XP_016034007.1|DSIM
OG0009593	LOC108014196|XP_016935721.1|DSUZ	LOC6727441|XP_002102822.1|DSIM
OG0009594	LOC108007896|XP_016927154.2|DSUZ	LOC6729615|XP_002104923.1|DSIM
OG0009595	LOC108011268|XP_016931865.2|DSUZ	LOC6727088|XP_002102485.2|DSIM
OG0009596	LOC108013807|XP_036674901.1|DSUZ	LOC6727122|XP_002102515.1|DSIM
OG0009597	LOC108013808|XP_036675194.1|DSUZ	LOC6727126|XP_016033599.1|DSIM
OG0009598	LOC108013816|XP_016935282.1|DSUZ	LOC6727128|XP_016033600.1|DSIM
OG0009599	LOC108012068|XP_036674740.1|DSUZ	LOC6728584|XP_016035214.1|DSIM
OG0009600	LOC108014567|XP_036673297.1|DSUZ	LOC6727873|XP_002103228.1|DSIM
OG0009601	LOC108006424|XP_016925437.2|DSUZ	LOC6729420|XP_002104735.1|DSIM
OG0009602	LOC108015480|XP_016937399.2|DSUZ	LOC6729681|XP_002104987.2|DSIM
OG0009603	LOC108007975|XP_016927235.1|DSUZ	LOC6728893|XP_016035582.1|DSIM
OG0009604	LOC108016789|XP_016939044.1|DSUZ	LOC6726305|XP_016039849.1|DSIM
OG0009605	LOC108014065|XP_016935573.1|DSUZ	LOC6729707|XP_002105013.1|DSIM
OG0009606	LOC108014058|XP_016935565.1|DSUZ	LOC6729703|XP_002105009.1|DSIM
OG0009607	LOC108020692|XP_016944549.1|DSUZ	LOC27206428|XP_016036363.1|DSIM
OG0009608	LOC108005708|XP_016924525.2|DSUZ	LOC6729407|XP_016036053.1|DSIM
OG0009609	LOC108007358|XP_016926499.2|DSUZ	LOC6727854|XP_002103209.3|DSIM
OG0009610	LOC108013755|XP_016935202.2|DSUZ	LOC6727450|XP_002102830.1|DSIM
OG0009611	LOC108014195|XP_016935719.2|DSUZ	LOC6727451|XP_016034051.1|DSIM
OG0009612	LOC118877548|XP_036672537.1|DSUZ	LOC6727252|XP_002102644.1|DSIM
OG0009613	LOC108018512|XP_016941558.1|DSUZ	LOC27206416|XP_016025249.1|DSIM
OG0009614	LOC108015930|XP_016937999.2|DSUZ	LOC6728134|XP_002103485.1|DSIM
OG0009615	LOC108016150|XP_016938254.2|DSUZ	LOC6729820|XP_016036522.1|DSIM
OG0009616	LOC108017599|XP_036675663.1|DSUZ	LOC6729807|XP_002105110.1|DSIM
OG0009617	LOC108020297|XP_036677914.1|DSUZ	LOC6727559|XP_016034141.1|DSIM
OG0009619	LOC108020515|XP_016944338.2|DSUZ	LOC6729086|XP_002104407.1|DSIM
OG0009620	LOC108006093|XP_016925029.2|DSUZ	LOC6728953|XP_002104281.1|DSIM
OG0009621	LOC108006469|XP_036673147.1|DSUZ	LOC6728955|XP_002104283.1|DSIM
OG0009622	LOC108020115|XP_016943705.1|DSUZ	LOC6727524|XP_002102904.1|DSIM
OG0009623	LOC108018675|XP_016941734.2|DSUZ	LOC6728347|XP_002103695.2|DSIM
OG0009624	LOC108010820|XP_016931256.2|DSUZ	LOC6730383|XP_002105665.1|DSIM
OG0009625	LOC108017262|XP_016939764.2|DSUZ	LOC6730233|XP_002105516.2|DSIM
OG0009626	LOC108010542|XP_036672959.1|DSUZ	LOC6729169|XP_002104490.1|DSIM
OG0009627	LOC108010541|XP_016930909.2|DSUZ	LOC27207846|XP_016035822.1|DSIM
OG0009628	LOC108005963|XP_036672990.1|DSUZ	LOC6729165|XP_002104486.1|DSIM
OG0009629	LOC108020811|XP_016944679.1|DSUZ	LOC6727731|XP_016034307.1|DSIM
OG0009630	LOC108020797|XP_016944664.1|DSUZ	LOC6727735|XP_002103097.1|DSIM
OG0009631	LOC108011584|XP_016932241.1|DSUZ	LOC6728293|XP_002103642.1|DSIM
OG0009632	LOC108004645|XP_016923085.1|DSUZ	LOC6740079|XP_002076963.1|DSIM
OG0009633	LOC108008663|XP_016928042.1|DSUZ	LOC6734542|XP_016027658.1|DSIM
OG0009634	LOC108010852|XP_016931313.2|DSUZ	LOC6730334|XP_002105616.1|DSIM
OG0009635	LOC108015944|XP_016938015.2|DSUZ	LOC6728143|XP_002103494.1|DSIM
OG0009636	LOC108012552|XP_016933453.1|DSUZ	LOC6738867|XP_002085662.1|DSIM
OG0009637	LOC108016439|XP_016938582.2|DSUZ	LOC6729500|XP_016036171.1|DSIM
OG0009638	LOC108014892|XP_016936599.1|DSUZ	LOC6727537|XP_002102917.1|DSIM
OG0009639	LOC108014246|XP_016935773.2|DSUZ	LOC6727006|XP_002102407.1|DSIM
OG0009640	LOC108006367|XP_016925377.2|DSUZ	LOC6729767|XP_016036453.1|DSIM
OG0009641	LOC108014166|XP_036673044.1|DSUZ	LOC6729071|XP_002104392.2|DSIM
OG0009642	LOC108020506|XP_016944325.2|DSUZ	LOC6729068|XP_002104389.2|DSIM
OG0009643	LOC108004933|XP_036673742.1|DSUZ	LOC27208951|XP_016034396.1|DSIM
OG0009644	LOC108007843|XP_036674682.1|DSUZ	LOC6729265|XP_002104585.1|DSIM
OG0009645	LOC108007850|XP_016927101.1|DSUZ	LOC6729268|XP_002104588.2|DSIM
OG0009646	LOC108017243|XP_016939731.2|DSUZ	LOC6730242|XP_016036996.1|DSIM
OG0009647	LOC108016504|XP_036675524.1|DSUZ	LOC6730234|XP_016036984.1|DSIM
OG0009648	LOC108015822|XP_016937877.2|DSUZ	LOC6726917|XP_016033421.1|DSIM
OG0009649	LOC108007630|XP_036673486.1|DSUZ	LOC6729968|XP_002105262.2|DSIM
OG0009650	LOC108021304|XP_036668830.1|DSUZ	LOC6732525|XP_039154454.1|DSIM
OG0009651	LOC108011491|XP_016932132.1|DSUZ	LOC6732013|XP_002079146.1|DSIM
OG0009652	LOC108021619|XP_016945910.1|DSUZ	LOC6730880|XP_016023305.1|DSIM
OG0009653	LOC108009798|XP_016929955.1|DSUZ	LOC6730906|XP_002078070.1|DSIM
OG0009654	LOC108006209|XP_016925138.1|DSUZ	LOC6730905|XP_002078069.2|DSIM
OG0009655	LOC108018901|XP_016941981.1|DSUZ	LOC6739225|XP_016024035.1|DSIM
OG0009656	LOC108020644|XP_016944492.1|DSUZ	LOC6731449|XP_002078600.2|DSIM
OG0009657	LOC108005490|XP_016924312.1|DSUZ	LOC6730710|XP_016023148.1|DSIM
OG0009658	LOC108021723|XP_016946048.1|DSUZ	LOC6732055|XP_016024738.1|DSIM
OG0009659	LOC108021196|XP_016945278.1|DSUZ	LOC6731006|XP_016023477.1|DSIM
OG0009660	LOC108008983|XP_016928418.1|DSUZ	LOC6730676|XP_002077846.1|DSIM
OG0009661	LOC108005935|XP_016924851.1|DSUZ	LOC6731391|XP_002078544.1|DSIM
OG0009662	LOC108021402|XP_036676184.1|DSUZ	LOC6731990|XP_016024660.1|DSIM
OG0009663	LOC108021332|XP_016945492.1|DSUZ	LOC6730703|XP_016023140.1|DSIM
OG0009664	LOC108021652|XP_036677827.1|DSUZ	LOC6730759|XP_016023174.1|DSIM
OG0009665	LOC108007365|XP_016926510.1|DSUZ	LOC6730515|XP_002077694.2|DSIM
OG0009666	LOC108014680|XP_016936343.1|DSUZ	LOC6732542|XP_016025196.1|DSIM
OG0009667	LOC108021024|XP_016944993.1|DSUZ	LOC6732975|XP_002080054.1|DSIM
OG0009668	LOC108006078|XP_016925016.1|DSUZ	LOC6733010|XP_002080089.1|DSIM
OG0009669	LOC108021541|XP_016945796.1|DSUZ	LOC6732691|XP_016025425.1|DSIM
OG0009670	LOC108021210|XP_016945298.1|DSUZ	LOC27206201|XP_016023537.1|DSIM
OG0009671	LOC108009394|XP_016929198.1|DSUZ	LOC27206565|XP_016025447.1|DSIM
OG0009672	LOC108008974|XP_016928408.1|DSUZ	LOC6731639|XP_002078779.1|DSIM
OG0009673	LOC108016786|XP_016939085.1|DSUZ	LOC6731641|XP_002078781.1|DSIM
OG0009674	LOC108014749|XP_036672991.1|DSUZ	LOC6732856|XP_039149843.1|DSIM
OG0009675	LOC108007722|XP_016926966.1|DSUZ	LOC6732405|XP_002079526.1|DSIM
OG0009676	LOC108021563|XP_016945826.1|DSUZ	LOC6733099|XP_016025815.1|DSIM
OG0009677	LOC108006760|XP_016925803.1|DSUZ	LOC6731524|XP_002078672.1|DSIM
OG0009678	LOC108017524|XP_016940088.1|DSUZ	LOC6740279|XP_002077156.2|DSIM
OG0009679	LOC108005680|XP_016924496.1|DSUZ	LOC6731119|XP_039154515.1|DSIM
OG0009680	LOC108017155|XP_016939642.1|DSUZ	LOC6732230|XP_002079359.1|DSIM
OG0009681	LOC108008492|XP_016927841.1|DSUZ	LOC6735874|XP_016029238.2|DSIM
OG0009682	LOC108008999|XP_036668998.1|DSUZ	LOC6735436|XP_002082376.1|DSIM
OG0009683	LOC108017761|XP_016940365.1|DSUZ	LOC6733312|XP_002080371.1|DSIM
OG0009684	LOC108017750|XP_016940351.1|DSUZ	LOC6733313|XP_016026236.1|DSIM
OG0009685	LOC108017754|XP_016940355.1|DSUZ	LOC6733317|XP_002080376.1|DSIM
OG0009686	LOC108008573|XP_016927936.2|DSUZ	LOC6735031|XP_016028319.2|DSIM
OG0009687	LOC108008400|XP_016927734.1|DSUZ	LOC6735036|XP_002082017.1|DSIM
OG0009688	LOC108018215|XP_016941222.1|DSUZ	LOC6735181|XP_016028465.1|DSIM
OG0009689	LOC108018234|XP_036669938.1|DSUZ	LOC6735120|XP_039147426.1|DSIM
OG0009690	LOC108008455|XP_016927797.1|DSUZ	LOC6734467|XP_002081486.1|DSIM
OG0009691	LOC108009352|XP_016929139.1|DSUZ	LOC6735512|XP_002082448.1|DSIM
OG0009692	LOC108008923|XP_016928319.1|DSUZ	LOC6734746|XP_002081749.1|DSIM
OG0009693	LOC108009349|XP_016929129.1|DSUZ	LOC6734171|XP_016027171.1|DSIM
OG0009694	LOC108010007|XP_016930286.1|DSUZ	LOC6733936|XP_002080980.1|DSIM
OG0009695	LOC108008973|XP_016928406.1|DSUZ	LOC27208964|XP_016029551.1|DSIM
OG0009696	LOC108018190|XP_016941189.1|DSUZ	LOC27206694|XP_016026587.1|DSIM
OG0009697	LOC108012772|XP_016933695.1|DSUZ	LOC6737772|XP_002084600.1|DSIM
OG0009698	LOC108018033|XP_016940897.1|DSUZ	LOC6733285|XP_039147305.1|DSIM
OG0009699	LOC108010301|XP_016930668.1|DSUZ	LOC6733975|XP_016027010.1|DSIM
OG0009700	LOC108010188|XP_016930520.1|DSUZ	LOC6736099|XP_002083000.1|DSIM
OG0009701	LOC108015463|XP_016937383.2|DSUZ	LOC6730153|XP_002105444.1|DSIM
OG0009702	LOC108017868|XP_016940517.1|DSUZ	LOC6733287|XP_039147306.1|DSIM
OG0009703	LOC108014220|XP_016935744.1|DSUZ	LOC6730432|XP_002077613.1|DSIM
OG0009704	LOC108019643|XP_016943016.1|DSUZ	LOC6733475|XP_002080532.2|DSIM
OG0009705	LOC108008172|XP_036669119.1|DSUZ	LOC6734160|XP_002081189.1|DSIM
OG0009706	LOC108008171|XP_016927451.1|DSUZ	LOC27206164|XP_039147728.1|DSIM
OG0009707	LOC108016217|XP_016938336.2|DSUZ	LOC6728724|XP_016035391.1|DSIM
OG0009708	LOC108017763|XP_016940369.1|DSUZ	LOC6733319|XP_002080378.1|DSIM
OG0009709	LOC108017760|XP_016940362.1|DSUZ	LOC6733320|XP_002080379.2|DSIM
OG0009710	LOC108017746|XP_016940346.1|DSUZ	LOC6733321|XP_002080380.1|DSIM
OG0009711	LOC108018080|XP_016940971.1|DSUZ	LOC6733335|XP_002080392.1|DSIM
OG0009712	LOC108016489|XP_016938644.2|DSUZ	LOC6738293|XP_016032152.1|DSIM
OG0009713	LOC108019852|XP_016943383.1|DSUZ	LOC6733609|XP_016026569.1|DSIM
OG0009714	LOC108017851|XP_016940496.1|DSUZ	LOC6734387|XP_002081408.1|DSIM
OG0009715	LOC108010067|XP_016930370.1|DSUZ	LOC6735935|XP_016029293.1|DSIM
OG0009716	LOC108019812|XP_016943312.1|DSUZ	LOC6733594|XP_002080648.2|DSIM
OG0009717	LOC108017787|XP_016940418.1|DSUZ	LOC6735231|XP_002082204.1|DSIM
OG0009718	LOC108019639|XP_016943011.1|DSUZ	LOC6734363|XP_002081384.3|DSIM
OG0009719	LOC108010051|XP_016930351.1|DSUZ	LOC6736064|XP_002082965.1|DSIM
OG0009720	LOC108009387|XP_016929186.1|DSUZ	LOC6734805|XP_002081808.2|DSIM
OG0009721	LOC108008660|XP_016928038.1|DSUZ	LOC6734116|XP_016027131.1|DSIM
OG0009722	LOC108009230|XP_016928881.1|DSUZ	LOC6739413|XP_016027105.1|DSIM
OG0009723	LOC108020195|XP_036671566.1|DSUZ	LOC6736782|XP_016030423.1|DSIM
OG0009724	LOC108009931|XP_016930162.1|DSUZ	LOC27207173|XP_016028828.1|DSIM
OG0009725	LOC108008114|XP_016927393.2|DSUZ	LOC6735705|XP_016029076.1|DSIM
OG0009726	LOC108007418|XP_016926563.1|DSUZ	LOC6727782|XP_002103143.1|DSIM
OG0009727	LOC108019559|XP_016942885.1|DSUZ	LOC27206168|XP_016027420.1|DSIM
OG0009728	LOC108008959|XP_016928359.1|DSUZ	LOC6735303|XP_016028653.1|DSIM
OG0009729	LOC108008859|XP_016928252.1|DSUZ	LOC6735302|XP_002082262.1|DSIM
OG0009730	LOC108004599|XP_016923028.1|DSUZ	LOC27207600|XP_016038881.1|DSIM
OG0009731	LOC108008156|XP_016927433.1|DSUZ	LOC6734036|XP_039147517.1|DSIM
OG0009732	LOC108019644|XP_016943017.1|DSUZ	LOC6733532|XP_016026496.1|DSIM
OG0009733	LOC108016739|XP_016938970.1|DSUZ	LOC6725673|XP_016038930.1|DSIM
OG0009734	LOC108021805|XP_016946097.1|DSUZ	LOC27207342|XP_016038442.1|DSIM
OG0009735	LOC108012731|XP_016933651.1|DSUZ	LOC6737064|XP_002083911.1|DSIM
OG0009736	LOC108015314|XP_016937183.1|DSUZ	LOC6725305|XP_039153664.1|DSIM
OG0009737	LOC108018776|XP_016941848.1|DSUZ	LOC6728255|XP_002103604.1|DSIM
OG0009738	LOC108010430|XP_036675980.1|DSUZ	LOC27209104|XP_039152971.1|DSIM
OG0009739	LOC108010439|XP_016930788.1|DSUZ	LOC6726354|XP_002107314.2|DSIM
OG0009740	LOC108019157|XP_016942397.1|DSUZ	LOC6725604|XP_016038804.1|DSIM
OG0009741	LOC108012144|XP_016932928.1|DSUZ	LOC6731621|XP_002078761.1|DSIM
OG0009742	LOC108006519|XP_036676650.1|DSUZ	LOC6725899|XP_016039263.1|DSIM
OG0009743	LOC108005398|XP_016924149.1|DSUZ	LOC6726220|XP_016039746.1|DSIM
OG0009744	LOC108011153|XP_016931728.1|DSUZ	LOC6725199|XP_016038227.1|DSIM
OG0009745	LOC108019109|XP_016942319.1|DSUZ	LOC6725436|XP_002106452.1|DSIM
OG0009746	LOC108012683|XP_016933598.1|DSUZ	LOC6739645|XP_002076540.3|DSIM
OG0009747	LOC108008776|XP_016928166.1|DSUZ	LOC6730619|XP_016023068.1|DSIM
OG0009748	LOC108015227|XP_016937060.1|DSUZ	LOC6726440|XP_039153855.1|DSIM
OG0009749	LOC108017649|XP_016940248.2|DSUZ	LOC6738511|XP_002085317.2|DSIM
OG0009750	LOC108012654|XP_016933570.1|DSUZ	LOC6736457|XP_002083328.1|DSIM
OG0009751	LOC108014962|XP_036676830.1|DSUZ	LOC6725548|XP_016038682.1|DSIM
OG0009752	LOC108016654|XP_016938851.1|DSUZ	LOC6724941|XP_002105978.1|DSIM
OG0009753	LOC108016660|XP_016938859.2|DSUZ	LOC27207862|XP_016037804.1|DSIM
OG0009754	LOC108008975|XP_016928407.1|DSUZ	LOC6736151|XP_016029550.2|DSIM
OG0009755	LOC108006328|XP_016925319.1|DSUZ	LOC6726121|XP_002107099.2|DSIM
OG0009756	LOC108014989|XP_016936700.1|DSUZ	LOC6725577|XP_002106587.1|DSIM
OG0009758	LOC108007233|XP_036674590.1|DSUZ	LOC6730020|XP_016036791.1|DSIM
OG0009759	LOC108005654|XP_016924458.1|DSUZ	LOC27207625|XP_016022735.1|DSIM
OG0009760	LOC108015154|XP_016936919.1|DSUZ	LOC6724848|XP_002105888.3|DSIM
OG0009761	LOC108015160|XP_016936928.1|DSUZ	LOC6724845|XP_002105885.1|DSIM
OG0009762	LOC108016744|XP_016938974.1|DSUZ	LOC6724959|XP_002105995.1|DSIM
OG0009763	LOC108012819|XP_016933751.1|DSUZ	LOC27206407|XP_016029862.1|DSIM
OG0009764	LOC108006848|XP_016925886.1|DSUZ	LOC6738403|XP_016032236.1|DSIM
OG0009765	LOC108013571|XP_016934981.1|DSUZ	LOC6736290|XP_002083174.1|DSIM
OG0009766	LOC108013581|XP_016934998.1|DSUZ	LOC6736976|XP_002083823.1|DSIM
OG0009767	LOC108012442|XP_016933299.1|DSUZ	LOC6736991|XP_002083838.1|DSIM
OG0009768	LOC108007145|XP_016926237.1|DSUZ	LOC6740769|XP_002083471.2|DSIM
OG0009769	LOC108012995|XP_016934057.1|DSUZ	LOC27206287|XP_016031127.1|DSIM
OG0009770	LOC108005811|XP_016924629.2|DSUZ	LOC6737157|XP_002084004.2|DSIM
OG0009771	LOC108013051|XP_016934150.1|DSUZ	LOC6736213|XP_002083108.1|DSIM
