Orthogroup	DSUZ.longest_only	DANA.longest_only
OG0008062	LOC108005470|XP_016924258.1|DSUZ	LOC6503724|XP_001963853.1|DANA
OG0008063	LOC108018707|XP_036672748.1|DSUZ	LOC6500737|XP_001953818.2|DANA
OG0008064	LOC108006320|XP_016925311.1|DSUZ	LOC6502590|XP_032311986.1|DANA
OG0008065	LOC108015030|XP_016936750.1|DSUZ	LOC6504572|XP_001966602.2|DANA
OG0008066	LOC108005082|XP_016923738.1|DSUZ	LOC26514261|XP_014761214.1|DANA
OG0008067	LOC108014039|XP_016935545.1|DSUZ	LOC6504263|XP_001967370.1|DANA
OG0008068	LOC108006337|XP_016925336.1|DSUZ	LOC6504258|XP_032308840.1|DANA
OG0008069	LOC108006393|XP_036673301.1|DSUZ	LOC6499499|XP_001954502.2|DANA
OG0008070	LOC108012001|XP_036674653.1|DSUZ	LOC6501105|XP_014766892.1|DANA
OG0008071	LOC108004732|XP_016923246.1|DSUZ	LOC6504028|XP_001964033.2|DANA
OG0008072	LOC108015371|XP_016937278.1|DSUZ	LOC6502904|XP_001963621.1|DANA
OG0008073	LOC108021784|XP_036677169.1|DSUZ	LOC6505241|XP_001965607.1|DANA
OG0008074	LOC108004761|XP_016923288.1|DSUZ	LOC6505028|XP_001965604.1|DANA
OG0008075	LOC108008272|XP_016927550.1|DSUZ	LOC6496120|XP_014763636.1|DANA
OG0008076	LOC108016825|XP_016939131.1|DSUZ	LOC6504869|XP_001966486.1|DANA
OG0008077	LOC108013798|XP_016935260.1|DSUZ	LOC6498892|XP_001955732.1|DANA
OG0008078	LOC108004755|XP_016923281.1|DSUZ	LOC26514187|XP_014761360.1|DANA
OG0008079	LOC108005180|XP_016923851.1|DSUZ	LOC6503728|XP_001963849.1|DANA
OG0008080	LOC108016606|XP_016938785.1|DSUZ	LOC6504639|XP_001966490.1|DANA
OG0008081	LOC108016848|XP_016939197.1|DSUZ	LOC6503497|XP_001964269.1|DANA
OG0008082	LOC108011710|XP_016932413.2|DSUZ	LOC6505928|XP_032305716.1|DANA
OG0008083	LOC108016290|XP_016938415.1|DSUZ	LOC6501430|XP_014767041.1|DANA
OG0008084	LOC118877663|XP_036673191.1|DSUZ, LOC108014392|XP_016935985.2|DSUZ	LOC6500823|XP_001953980.1|DANA
OG0008085	LOC108010907|XP_036675523.1|DSUZ	LOC6498922|XP_001955672.1|DANA
OG0008086	LOC108016244|XP_036675025.1|DSUZ	LOC6501431|XP_014767042.1|DANA
OG0008087	LOC108005414|XP_016924167.1|DSUZ	LOC6504579|XP_001966591.2|DANA
OG0008088	LOC108018936|XP_016942020.1|DSUZ	LOC6505114|XP_001965434.1|DANA
OG0008089	LOC108013316|XP_016934598.1|DSUZ	LOC6492942|XP_001956699.1|DANA
OG0008090	LOC108015299|XP_016937165.1|DSUZ	LOC6504792|XP_001966357.1|DANA
OG0008091	LOC108015758|XP_016937785.2|DSUZ	LOC6499825|XP_001953836.1|DANA
OG0008092	LOC108015566|XP_036672616.1|DSUZ	LOC6500128|XP_001953166.2|DANA
OG0008093	LOC108016798|XP_016939061.1|DSUZ	LOC6502126|XP_001966160.3|DANA
OG0008094	LOC108021369|XP_016945549.1|DSUZ	LOC6497949|XP_001961782.1|DANA
OG0008095	LOC108007248|XP_036675373.1|DSUZ	LOC6499415|XP_001954683.3|DANA
OG0008096	LOC108015133|XP_016936887.1|DSUZ	LOC6504601|XP_001966550.3|DANA
OG0008097	LOC108015331|XP_016937221.1|DSUZ	LOC6501890|XP_032308110.1|DANA
OG0008098	LOC108012687|XP_016933603.1|DSUZ	LOC6507818|XP_001956410.1|DANA
OG0008099	LOC108005883|XP_016924754.1|DSUZ	LOC6493202|XP_001957254.1|DANA
OG0008100	LOC108007991|XP_036673953.1|DSUZ	LOC6503399|XP_032312329.1|DANA
OG0008101	LOC108006527|XP_036676109.1|DSUZ	LOC6505214|XP_032307829.1|DANA
OG0008102	LOC108014571|XP_016936214.2|DSUZ	LOC26514712|XP_014767323.1|DANA
OG0008103	LOC108015196|XP_016937006.1|DSUZ	LOC6498793|XP_001967267.1|DANA
OG0008104	LOC108011364|XP_016931968.1|DSUZ	LOC6506714|XP_001957380.1|DANA
OG0008105	LOC108007644|XP_016926854.2|DSUZ	LOC6499690|XP_032312052.1|DANA
OG0008106	LOC108007710|XP_016926947.1|DSUZ	LOC6493868|XP_001958589.1|DANA
OG0008107	LOC108007250|XP_036675577.1|DSUZ	LOC6501171|XP_001954687.2|DANA
OG0008108	LOC108016804|XP_036676231.1|DSUZ	LOC6504670|XP_001966439.1|DANA
OG0008109	LOC108016676|XP_016938883.1|DSUZ	LOC6503800|XP_001963721.2|DANA
OG0008110	LOC108021836|XP_016946131.2|DSUZ	LOC6508747|XP_001963597.1|DANA
OG0008111	LOC108016605|XP_016938784.1|DSUZ	LOC6504138|XP_001964258.1|DANA
OG0008112	LOC108016642|XP_016938829.1|DSUZ	LOC6504858|XP_032309001.1|DANA
OG0008113	LOC108005221|XP_016923901.1|DSUZ	LOC6504074|XP_001964128.1|DANA
OG0008114	LOC108005191|XP_016923865.1|DSUZ	LOC6503574|XP_001964129.1|DANA
OG0008115	LOC108019090|XP_016942255.1|DSUZ	LOC6503071|XP_032308882.1|DANA
OG0008116	LOC108019113|XP_016942324.1|DSUZ	LOC6503034|XP_032308914.1|DANA
OG0008117	LOC108013734|XP_016935172.1|DSUZ	LOC6503168|XP_001963566.3|DANA
OG0008118	LOC108016653|XP_016938850.1|DSUZ	LOC6504607|XP_001966536.2|DANA
OG0008119	LOC108015203|XP_016937017.1|DSUZ	LOC6503129|XP_001963477.1|DANA
OG0008120	LOC108004722|XP_016923231.1|DSUZ	LOC6503007|XP_001963425.3|DANA
OG0008121	LOC108019617|XP_016942987.1|DSUZ	LOC6496233|XP_001960508.1|DANA
OG0008122	LOC108015346|XP_016937246.1|DSUZ	LOC6504107|XP_001964191.1|DANA
OG0008123	LOC108021780|XP_016946072.2|DSUZ	LOC6503010|XP_001963417.1|DANA
OG0008124	LOC108016833|XP_016939141.1|DSUZ	LOC6504879|XP_032309259.1|DANA
OG0008125	LOC108016908|XP_016939313.1|DSUZ	LOC6508049|XP_001966006.3|DANA
OG0008126	LOC108015000|XP_016936715.1|DSUZ	LOC6503606|XP_014760994.2|DANA
OG0008127	LOC108015216|XP_016937043.1|DSUZ	LOC6504933|XP_001966611.1|DANA
OG0008128	LOC108018958|XP_016942051.1|DSUZ	LOC6504894|XP_001966546.1|DANA
OG0008129	LOC108015234|XP_016937069.1|DSUZ	LOC6503942|XP_001963887.2|DANA
OG0008130	LOC108005469|XP_016924257.1|DSUZ	LOC6503158|XP_001963540.2|DANA
OG0008131	LOC108016797|XP_016939059.1|DSUZ	LOC6504667|XP_001966443.3|DANA
OG0008132	LOC108017597|XP_016940176.2|DSUZ	LOC6503434|XP_001967471.1|DANA
OG0008133	LOC108005427|XP_016924194.1|DSUZ	LOC6504007|XP_001963993.1|DANA
OG0008134	LOC108014982|XP_036676384.1|DSUZ	LOC6503607|XP_032308491.1|DANA
OG0008135	LOC108007978|XP_016927242.1|DSUZ	LOC6499634|XP_014766156.1|DANA
OG0008136	LOC108007032|XP_016926130.1|DSUZ	LOC6497241|XP_001962492.2|DANA
OG0008137	LOC108016743|XP_016938973.1|DSUZ	LOC6503550|XP_001964176.2|DANA
OG0008138	LOC108007502|XP_036670480.1|DSUZ	LOC6506796|XP_001957221.2|DANA
OG0008139	LOC108019919|XP_016943515.1|DSUZ	LOC6494052|XP_001961076.1|DANA
OG0008140	LOC108016964|XP_016939390.1|DSUZ	LOC6502221|XP_001966007.1|DANA
OG0008141	LOC108004714|XP_016923218.1|DSUZ	LOC6505024|XP_001965613.1|DANA
OG0008142	LOC108015005|XP_016936721.1|DSUZ	LOC6503119|XP_001963457.1|DANA
OG0008143	LOC108018922|XP_016942003.1|DSUZ	LOC6499255|XP_001955014.1|DANA
OG0008144	LOC108019822|XP_016943328.1|DSUZ	LOC6495937|XP_001959888.1|DANA
OG0008145	LOC108005428|XP_016924195.1|DSUZ	LOC6503593|XP_032308443.1|DANA
OG0008146	LOC108021816|XP_016946109.1|DSUZ	LOC6503823|XP_001963672.1|DANA
OG0008147	LOC108004694|XP_016923194.1|DSUZ	LOC6503626|XP_001964040.1|DANA
OG0008148	LOC108004655|XP_036677163.1|DSUZ	LOC6503014|XP_032308971.1|DANA
OG0008149	LOC108015337|XP_016937231.1|DSUZ	LOC6503535|XP_001964198.1|DANA
OG0008150	LOC108004726|XP_016923237.1|DSUZ	LOC6503103|XP_001963427.1|DANA
OG0008151	LOC108016809|XP_016939095.1|DSUZ	LOC6503804|XP_032308605.1|DANA
OG0008152	LOC108016535|XP_036676801.1|DSUZ	LOC6504857|XP_032309058.1|DANA
OG0008153	LOC108009909|XP_016930123.1|DSUZ	LOC6494772|XP_001959697.1|DANA
OG0008154	LOC108013135|XP_016934305.1|DSUZ	LOC6507809|XP_001956390.1|DANA
OG0008155	LOC108010707|XP_016931109.1|DSUZ	LOC6507907|XP_001956576.1|DANA
OG0008156	LOC108010825|XP_016931276.2|DSUZ	LOC6505618|XP_001964588.2|DANA
OG0008157	LOC108020552|XP_036673070.1|DSUZ	LOC6500305|XP_001952936.1|DANA
OG0008158	LOC108005426|XP_016924193.1|DSUZ	LOC6502134|XP_001966144.1|DANA
OG0008159	LOC108015535|XP_016937500.2|DSUZ	LOC26514406|XP_014765616.1|DANA
OG0008160	LOC108009431|XP_016929254.1|DSUZ	LOC6495456|XP_032307077.1|DANA
OG0008162	LOC108015172|XP_016936944.1|DSUZ	LOC6505224|XP_001965578.1|DANA
OG0008163	LOC108011451|XP_036670809.1|DSUZ	LOC6506631|XP_001957505.1|DANA
OG0008164	LOC108020476|XP_016944294.1|DSUZ	LOC6504691|XP_001966394.1|DANA
OG0008165	LOC108016954|XP_036676841.1|DSUZ	LOC6504877|XP_032309287.1|DANA
OG0008166	LOC108005123|XP_036676996.1|DSUZ	LOC6502158|XP_001966107.1|DANA
OG0008167	LOC108005142|XP_036677265.1|DSUZ	LOC6504063|XP_032308498.1|DANA
OG0008168	LOC108005204|XP_016923880.1|DSUZ	LOC6503591|XP_001964102.1|DANA
OG0008169	LOC108015124|XP_036676407.1|DSUZ	LOC6504775|XP_032309109.1|DANA
OG0008170	LOC108010175|XP_016930507.1|DSUZ	LOC6495670|XP_001959353.1|DANA
OG0008171	LOC108004662|XP_016923125.1|DSUZ	LOC6503684|XP_032308548.1|DANA
OG0008172	LOC108018411|XP_016941456.2|DSUZ	LOC6499296|XP_001954923.1|DANA
OG0008173	LOC108021166|XP_016945237.1|DSUZ	LOC6498376|XP_001962669.1|DANA
OG0008174	LOC108019752|XP_016943186.1|DSUZ	LOC6496557|XP_001961141.1|DANA
OG0008175	LOC108014966|XP_036676676.1|DSUZ	LOC6501989|XP_001966827.3|DANA
OG0008176	LOC108015136|XP_016936890.1|DSUZ	LOC6504896|XP_032309263.1|DANA
OG0008177	LOC108015291|XP_016937153.1|DSUZ	LOC6503600|XP_001964082.1|DANA
OG0008178	LOC108011162|XP_016931739.1|DSUZ	LOC6503937|XP_001963877.1|DANA
OG0008179	LOC108018930|XP_016942012.1|DSUZ	LOC6502985|XP_001963468.1|DANA
OG0008180	LOC108015296|XP_016937161.1|DSUZ	LOC6504706|XP_001966356.1|DANA
OG0008181	LOC108015298|XP_016937164.1|DSUZ	LOC6504791|XP_001966355.1|DANA
OG0008182	LOC108018104|XP_016941007.1|DSUZ	LOC6495413|XP_001958787.1|DANA
OG0008183	LOC108010288|XP_016930647.1|DSUZ	LOC6494254|XP_032306476.1|DANA
OG0008184	LOC108006977|XP_016926076.1|DSUZ	LOC26515528|XP_014762444.2|DANA
OG0008185	LOC108010828|XP_016931280.2|DSUZ, LOC118878126|XP_036675574.1|DSUZ	LOC6500285|XP_001952887.1|DANA
OG0008186	LOC108008416|XP_016927750.1|DSUZ	LOC6494136|XP_001960894.1|DANA
OG0008187	LOC108008417|XP_016927752.1|DSUZ	LOC6496428|XP_001960893.1|DANA
OG0008188	LOC108021441|XP_016945649.1|DSUZ	LOC6506647|XP_001965220.1|DANA
OG0008189	LOC108020926|XP_016944838.1|DSUZ	LOC6498427|XP_001962793.1|DANA
OG0008190	LOC108013621|XP_016935054.1|DSUZ	LOC6507077|XP_001956707.2|DANA
OG0008191	LOC108016575|XP_016938744.1|DSUZ	LOC6503962|XP_001963924.3|DANA
OG0008192	LOC108014990|XP_016936701.1|DSUZ	LOC6502980|XP_001963478.1|DANA
OG0008193	LOC108015434|XP_016937358.2|DSUZ	LOC6504523|XP_014759487.1|DANA
OG0008194	LOC108006826|XP_016925866.1|DSUZ	LOC6497715|XP_001961499.1|DANA
OG0008195	LOC108019556|XP_036670063.1|DSUZ	LOC26514078|XP_032307155.1|DANA
OG0008196	LOC108008085|XP_016927364.1|DSUZ	LOC6496369|XP_001960777.3|DANA
OG0008198	LOC108014922|XP_016936632.2|DSUZ	LOC6504721|XP_001966334.3|DANA
OG0008199	LOC108015389|XP_016937298.1|DSUZ	LOC6501837|XP_001966829.1|DANA
OG0008200	LOC108010043|XP_016930341.1|DSUZ	LOC6496616|XP_001961271.1|DANA
OG0008201	LOC108010706|XP_036671655.1|DSUZ	LOC6507153|XP_001956578.1|DANA
OG0008202	LOC108018656|XP_016941717.1|DSUZ	LOC6507918|XP_014765510.1|DANA
OG0008203	LOC108012411|XP_016933261.1|DSUZ	LOC6507449|XP_001955989.1|DANA
OG0008204	LOC108011110|XP_016931671.1|DSUZ	LOC6503751|XP_001963808.1|DANA
OG0008205	LOC108017006|XP_016939448.1|DSUZ	LOC6506121|XP_001958507.1|DANA
OG0008206	LOC108014006|XP_036671107.1|DSUZ	LOC6493234|XP_001957323.1|DANA
OG0008207	LOC108012838|XP_016933794.1|DSUZ	LOC6506746|XP_032309621.1|DANA
OG0008208	LOC108010280|XP_016930638.1|DSUZ	LOC6495887|XP_032306443.1|DANA
OG0008209	LOC108007071|XP_036670455.1|DSUZ	LOC6506840|XP_032309526.1|DANA
OG0008210	LOC108012682|XP_016933597.1|DSUZ	LOC6506119|XP_032309994.1|DANA
OG0008211	LOC108021533|XP_016945787.1|DSUZ	LOC6496960|XP_001963051.1|DANA
OG0008212	LOC108010657|XP_036672164.1|DSUZ	LOC6506347|XP_001958058.1|DANA
OG0008213	LOC108016546|XP_036676222.1|DSUZ	LOC6504767|XP_032309064.1|DANA
OG0008214	LOC108011749|XP_036670947.1|DSUZ	LOC6507316|XP_001956257.1|DANA
OG0008215	LOC108005128|XP_036677104.1|DSUZ	LOC6504490|XP_032308334.1|DANA
OG0008216	LOC108011457|XP_016932090.1|DSUZ	LOC6507940|XP_001956652.1|DANA
OG0008217	LOC108015315|XP_016937184.1|DSUZ	LOC6502984|XP_014761274.1|DANA
OG0008218	LOC108009101|XP_016928654.1|DSUZ	LOC26515584|XP_014764143.1|DANA
OG0008219	LOC108015111|XP_016936848.1|DSUZ	LOC6501950|XP_032308354.1|DANA
OG0008220	LOC108021787|XP_036676889.1|DSUZ	LOC6503176|XP_001963583.1|DANA
OG0008221	LOC108018875|XP_016941956.1|DSUZ	LOC6497868|XP_014761858.1|DANA
OG0008222	LOC108007698|XP_036671922.1|DSUZ	LOC6493860|XP_001958576.1|DANA
OG0008223	LOC108011754|XP_016932471.2|DSUZ	LOC6493609|XP_001958096.1|DANA
OG0008224	LOC108012835|XP_016933789.1|DSUZ	LOC6493229|XP_001957312.1|DANA
OG0008225	LOC108005443|XP_016924222.1|DSUZ	LOC6502239|XP_001966045.1|DANA
OG0008226	LOC108015271|XP_016937121.1|DSUZ	LOC6503773|XP_001963770.1|DANA
OG0008227	LOC108011707|XP_036675470.1|DSUZ	LOC6505926|XP_001964629.3|DANA
OG0008228	LOC108015444|XP_036675251.1|DSUZ	LOC6506009|XP_032312371.1|DANA
OG0008229	LOC108012043|XP_016932812.1|DSUZ, LOC118878111|XP_036675423.1|DSUZ	LOC6500240|XP_014766429.1|DANA
OG0008230	LOC108018635|XP_036673524.1|DSUZ	LOC6501285|XP_001954920.1|DANA
OG0008232	LOC108013327|XP_016934613.1|DSUZ	LOC6507587|XP_001955954.1|DANA
OG0008233	LOC108021396|XP_016945584.1|DSUZ	LOC6498284|XP_001962459.1|DANA
OG0008234	LOC108009963|XP_016930213.1|DSUZ	LOC6494389|XP_001960418.2|DANA
OG0008235	LOC108019007|XP_016942110.1|DSUZ	LOC6502097|XP_001966220.1|DANA
OG0008236	LOC108006932|XP_016926024.1|DSUZ	LOC6493896|XP_001961375.1|DANA
OG0008237	LOC108010147|XP_016930471.1|DSUZ	LOC6496039|XP_001960098.2|DANA
OG0008238	LOC108012833|XP_016933787.1|DSUZ	LOC6507657|XP_001956089.1|DANA
OG0008239	LOC108012431|XP_016933284.1|DSUZ	LOC6493064|XP_001956976.1|DANA
OG0008240	LOC108018168|XP_016941152.1|DSUZ	LOC6494832|XP_001959580.1|DANA
OG0008243	LOC108008477|XP_016927822.2|DSUZ	LOC6495953|XP_001959920.1|DANA
OG0008244	LOC108011343|XP_016931943.2|DSUZ	LOC6500840|XP_001954013.1|DANA
OG0008245	LOC108018785|XP_016941860.1|DSUZ	LOC6494601|XP_001960029.1|DANA
OG0008246	LOC108008760|XP_016928147.1|DSUZ	LOC6494307|XP_001960564.1|DANA
OG0008247	LOC108016140|XP_016938241.2|DSUZ, LOC108016149|XP_036675541.1|DSUZ	LOC6501332|XP_001955007.2|DANA
OG0008248	LOC108016134|XP_016938229.2|DSUZ	LOC6505924|XP_001964628.1|DANA
OG0008249	LOC108017242|XP_036675605.1|DSUZ	LOC6505562|XP_001964694.1|DANA
OG0008250	LOC108008567|XP_016927926.1|DSUZ	LOC6494842|XP_001959564.1|DANA
OG0008251	LOC108017757|XP_016940359.1|DSUZ	LOC6495526|XP_001959041.1|DANA
OG0008252	LOC108008409|XP_016927744.1|DSUZ	LOC6495793|XP_001959596.1|DANA
OG0008253	LOC108019587|XP_016942917.1|DSUZ	LOC6495211|XP_001958841.1|DANA
OG0008254	LOC108013515|XP_016934898.1|DSUZ	LOC6506705|XP_032310172.1|DANA
OG0008255	LOC108007705|XP_016926937.1|DSUZ	LOC6493865|XP_001958583.1|DANA
OG0008256	LOC108018078|XP_016940968.1|DSUZ	LOC6495097|XP_001959073.1|DANA
OG0008257	LOC108010214|XP_016930546.1|DSUZ	LOC6503870|XP_001963752.1|DANA, LOC116655189|XP_032308620.1|DANA, LOC6503871|XP_032308619.1|DANA
OG0008258	LOC108010014|XP_016930299.1|DSUZ	LOC6497926|XP_001961732.1|DANA
OG0008259	LOC108021220|XP_016945309.1|DSUZ	LOC6506531|XP_001965195.2|DANA
OG0008260	LOC108012966|XP_016934013.1|DSUZ	LOC6506878|XP_001957075.2|DANA
OG0008261	LOC108009175|XP_016928798.1|DSUZ	LOC6494547|XP_001960134.2|DANA
OG0008262	LOC108010956|XP_036677796.1|DSUZ, LOC118877099|XP_036669956.1|DSUZ	LOC6496665|XP_001961359.2|DANA
OG0008263	LOC108010296|XP_016930659.1|DSUZ, LOC108010298|XP_016930661.1|DSUZ	LOC6495119|XP_032307236.1|DANA
OG0008264	LOC108008497|XP_016927851.1|DSUZ	LOC6495122|XP_001959011.1|DANA
OG0008265	LOC108018795|XP_016941868.2|DSUZ	LOC6505532|XP_001964748.2|DANA
OG0008266	LOC108005731|XP_036675019.1|DSUZ	LOC6500187|XP_001953055.1|DANA
OG0008267	LOC108016115|XP_036675306.1|DSUZ	LOC6499259|XP_014765987.1|DANA
OG0008268	LOC108019906|XP_016943494.1|DSUZ	LOC6497967|XP_001961812.1|DANA
OG0008269	LOC108005246|XP_016923931.1|DSUZ	LOC6497383|XP_001962194.1|DANA
OG0008270	LOC108019168|XP_016942415.1|DSUZ	LOC6505110|XP_014760297.1|DANA
OG0008271	LOC108007104|XP_016926195.2|DSUZ	LOC6506897|XP_001957043.1|DANA
OG0008272	LOC108019119|XP_016942333.1|DSUZ	LOC6504149|XP_032308803.1|DANA
OG0008273	LOC108011680|XP_036674459.1|DSUZ	LOC6501157|XP_001954659.2|DANA
OG0008274	LOC108016702|XP_016938916.1|DSUZ	LOC6502229|XP_001966026.1|DANA
OG0008275	LOC108015306|XP_016937173.1|DSUZ	LOC6504053|XP_001964088.1|DANA
OG0008276	LOC108019182|XP_016942440.1|DSUZ	LOC6504912|XP_032309262.1|DANA
OG0008277	LOC108015359|XP_016937260.1|DSUZ	LOC6501916|XP_014759659.1|DANA
OG0008278	LOC108009244|XP_016928911.1|DSUZ	LOC6498590|XP_001963122.1|DANA
OG0008279	LOC108006327|XP_016925316.1|DSUZ	LOC6504247|XP_014759195.1|DANA
OG0008280	LOC108006271|XP_016925209.1|DSUZ	LOC6504249|XP_001967380.3|DANA
OG0008281	LOC108014999|XP_016936713.1|DSUZ	LOC6498741|XP_001967291.1|DANA
OG0008282	LOC108005252|XP_016923934.1|DSUZ	LOC6504596|XP_001966559.1|DANA
OG0008283	LOC108005387|XP_016924137.1|DSUZ	LOC6504952|XP_001965743.1|DANA
OG0008284	LOC108020420|XP_016944214.1|DSUZ	LOC6501777|XP_032311756.1|DANA
OG0008285	LOC108015423|XP_016937343.1|DSUZ	LOC6501904|XP_032308206.1|DANA
OG0008286	LOC108005492|XP_016924285.1|DSUZ	LOC6503138|XP_032308948.1|DANA
OG0008287	LOC108019107|XP_016942316.1|DSUZ	LOC6505150|XP_001965445.2|DANA
OG0008288	LOC108013837|XP_016935308.2|DSUZ	LOC6501706|XP_001955806.1|DANA
OG0008289	LOC108017303|XP_036673993.1|DSUZ	LOC26514426|XP_014767286.1|DANA
OG0008290	LOC108015144|XP_016936903.1|DSUZ	LOC6504452|XP_001966962.1|DANA
OG0008291	LOC108019125|XP_016942348.1|DSUZ	LOC6502277|XP_001966149.1|DANA
OG0008292	LOC108016677|XP_036676527.1|DSUZ	LOC6502230|XP_001966027.2|DANA
OG0008293	LOC108010849|XP_036678259.1|DSUZ, LOC118876759|XP_036675249.1|DSUZ	LOC6505625|XP_001964579.1|DANA
OG0008294	LOC108017502|XP_016940047.1|DSUZ	LOC6500757|XP_001953860.1|DANA
OG0008295	LOC108006564|XP_016925585.1|DSUZ	LOC6498760|XP_001967258.2|DANA
OG0008296	LOC108006323|XP_016925313.1|DSUZ	LOC6502708|XP_032311961.1|DANA
OG0008297	LOC108019108|XP_016942318.1|DSUZ	LOC6505151|XP_001965448.1|DANA
OG0008298	LOC108018866|XP_036675739.1|DSUZ	LOC6503153|XP_032308890.1|DANA
OG0008299	LOC108016155|XP_036675596.1|DSUZ	LOC6505907|XP_001964593.1|DANA
OG0008300	LOC108015343|XP_036676364.1|DSUZ	LOC6504505|XP_001967037.1|DANA
OG0008301	LOC108016211|XP_036674564.1|DSUZ	LOC6500624|XP_001953591.1|DANA
OG0008302	LOC108015001|XP_016936716.1|DSUZ	LOC6504998|XP_001965664.1|DANA
OG0008303	LOC108013730|XP_036676343.1|DSUZ	LOC6503468|XP_001964322.1|DANA
OG0008304	LOC108016663|XP_016938863.1|DSUZ	LOC6503508|XP_032308799.1|DANA
OG0008306	LOC108018946|XP_016942037.1|DSUZ	LOC6504463|XP_001966951.1|DANA
OG0008307	LOC108015934|XP_036674461.1|DSUZ	LOC6501564|XP_001955478.1|DANA
OG0008309	LOC108008861|XP_016928256.1|DSUZ	LOC6505767|XP_001965018.1|DANA
OG0008310	LOC108020720|XP_016944578.1|DSUZ	LOC6506290|XP_032310171.1|DANA
OG0008311	LOC108006555|XP_016925576.1|DSUZ	LOC6505219|XP_001965565.1|DANA
OG0008312	LOC108014897|XP_036672675.1|DSUZ	LOC26513882|XP_014767224.1|DANA
OG0008313	LOC108015230|XP_016937063.1|DSUZ	LOC6501963|XP_001966769.2|DANA
OG0008314	LOC108008332|XP_016927647.1|DSUZ	LOC6494939|XP_001959360.1|DANA
OG0008315	LOC108012596|XP_016933504.1|DSUZ	LOC6506617|XP_001957533.1|DANA
OG0008317	LOC108020517|XP_016944342.1|DSUZ	LOC6501218|XP_014766949.1|DANA
OG0008318	LOC108006277|XP_016925222.1|DSUZ	LOC6501796|XP_001967179.1|DANA
OG0008319	LOC108008619|XP_016927989.1|DSUZ	LOC6496066|XP_001960147.1|DANA
OG0008320	LOC108006518|XP_036676301.1|DSUZ	LOC6501852|XP_014759625.1|DANA
OG0008321	LOC108010569|XP_016930938.2|DSUZ	LOC6505841|XP_001964469.1|DANA
OG0008322	LOC108021401|XP_016945589.1|DSUZ	LOC26514442|XP_032311423.1|DANA
OG0008323	LOC108018318|XP_016941348.1|DSUZ	LOC6500685|XP_001953722.1|DANA
OG0008324	LOC108011152|XP_016931727.1|DSUZ	LOC6503496|XP_014760956.1|DANA
OG0008325	LOC108005359|XP_016924093.1|DSUZ	LOC6504580|XP_001966590.1|DANA
OG0008326	LOC108019987|XP_036673761.1|DSUZ	LOC6500703|XP_032308892.1|DANA
OG0008327	LOC108009901|XP_016930114.1|DSUZ	LOC6494902|XP_001959461.1|DANA
OG0008328	LOC108004772|XP_016923308.1|DSUZ	LOC6503077|XP_001963383.1|DANA
OG0008329	LOC108016680|XP_016938889.1|DSUZ	LOC6503064|XP_001963359.1|DANA
OG0008330	LOC108008744|XP_016928130.1|DSUZ	LOC6496438|XP_001960914.1|DANA
OG0008331	LOC108012471|XP_016933352.1|DSUZ	LOC6493454|XP_001957784.1|DANA
OG0008332	LOC108006584|XP_036671382.1|DSUZ	LOC6493371|XP_014764351.1|DANA
OG0008333	LOC108012432|XP_016933285.2|DSUZ	LOC6506652|XP_001957472.1|DANA
OG0008334	LOC108013423|XP_016934776.1|DSUZ	LOC6506653|XP_001957471.1|DANA
OG0008335	LOC108007111|XP_016926201.1|DSUZ	LOC6506895|XP_001957044.1|DANA
OG0008336	LOC108020438|XP_036672493.1|DSUZ, LOC118877354|XP_036671693.1|DSUZ	LOC26514663|XP_032309753.1|DANA
OG0008337	LOC108009856|XP_016930044.1|DSUZ	LOC6495559|XP_032306002.1|DANA
OG0008338	LOC108005860|XP_016924727.2|DSUZ	LOC6506234|XP_001958294.1|DANA
OG0008339	LOC108016530|XP_016938692.2|DSUZ	LOC6501893|XP_001966718.1|DANA
OG0008340	LOC108009174|XP_016928797.1|DSUZ	LOC6494544|XP_001960136.1|DANA
OG0008341	LOC108012415|XP_036671539.1|DSUZ	LOC6506461|XP_001957834.2|DANA
OG0008342	LOC108013149|XP_016934327.1|DSUZ	LOC6506872|XP_001957084.1|DANA
OG0008343	LOC108018761|XP_036675372.1|DSUZ	LOC6499257|XP_001955013.1|DANA
OG0008344	LOC108012385|XP_016933230.1|DSUZ	LOC6507466|XP_001955956.1|DANA
OG0008345	LOC108007149|XP_016926242.1|DSUZ	LOC6506904|XP_001957027.1|DANA
OG0008346	LOC108016615|XP_016938797.2|DSUZ	LOC6504773|XP_001966318.1|DANA
OG0008347	LOC108013033|XP_016934117.1|DSUZ	LOC6497990|XP_001961850.1|DANA
OG0008348	LOC108013493|XP_016934865.1|DSUZ	LOC6506942|XP_001956942.1|DANA
OG0008349	LOC108006151|XP_016925093.2|DSUZ	LOC6506668|XP_001957446.2|DANA
OG0008350	LOC108015327|XP_016937217.1|DSUZ	LOC6501855|XP_001966792.1|DANA
OG0008351	LOC108013404|XP_016934747.1|DSUZ	LOC6507473|XP_001955943.3|DANA
OG0008352	LOC118877250|XP_036670779.1|DSUZ	LOC6492989|XP_001956803.1|DANA
OG0008353	LOC108013042|XP_016934139.1|DSUZ	LOC6492935|XP_001956685.1|DANA
OG0008354	LOC108004690|XP_016923187.1|DSUZ	LOC6504477|XP_001966982.1|DANA
OG0008355	LOC108009785|XP_016929916.1|DSUZ	LOC6495245|XP_001958768.2|DANA
