Orthogroup	DSUZ.longest_only	DMAU.longest_only
OG0010847	LOC108004676|XP_016923151.1|DSUZ	LOC117146929|XP_033169462.1|DMAU
OG0010849	LOC108016664|XP_036676508.1|DSUZ	LOC117147943|XP_033170979.1|DMAU
OG0010850	LOC108005219|XP_016923898.1|DSUZ	LOC117148242|XP_033171437.1|DMAU
OG0010851	LOC108015036|XP_016936756.1|DSUZ	LOC117148482|XP_033171749.1|DMAU
OG0010852	LOC108009889|XP_016930096.1|DSUZ	LOC117135875|XP_033152310.1|DMAU
OG0010853	LOC108016687|XP_016938899.1|DSUZ	LOC117147285|XP_033170020.1|DMAU
OG0010854	LOC108006520|XP_036676588.1|DSUZ	LOC117146790|XP_033169220.1|DMAU
OG0010855	LOC118878162|XP_036675730.1|DSUZ	LOC117148042|XP_033171111.1|DMAU
OG0010856	LOC108015081|XP_016936809.1|DSUZ	LOC117147282|XP_033170015.1|DMAU
OG0010857	LOC108016532|XP_016938694.2|DSUZ	LOC117146842|XP_033169289.1|DMAU, LOC117147436|XP_033170207.1|DMAU, LOC117147449|XP_033170223.1|DMAU
OG0010858	LOC108004589|XP_016923017.1|DSUZ	LOC117147411|XP_033170178.1|DMAU
OG0010859	LOC108018689|XP_016941754.2|DSUZ	LOC117146267|XP_033168150.1|DMAU
OG0010860	LOC108004998|XP_016923609.1|DSUZ	LOC117146667|XP_033168908.1|DMAU
OG0010861	LOC108019073|XP_016942215.1|DSUZ	LOC117142801|XP_033162902.1|DMAU
OG0010862	LOC108011764|XP_016932488.1|DSUZ	LOC117146172|XP_033168024.1|DMAU
OG0010863	LOC108006643|XP_016925673.1|DSUZ	LOC117148673|XP_033172094.1|DMAU
OG0010864	LOC108013562|XP_016934972.1|DSUZ	LOC117136897|XP_033153905.1|DMAU
OG0010865	LOC108011242|XP_016931838.1|DSUZ	LOC117150845|XP_033173806.1|DMAU
OG0010866	LOC108013391|XP_016934728.1|DSUZ	LOC117139662|XP_033158018.1|DMAU
OG0010867	LOC118877458|XP_036672322.1|DSUZ, LOC108007084|XP_016926178.2|DSUZ	LOC117141271|XP_033160532.1|DMAU
OG0010868	LOC108014470|XP_016936082.1|DSUZ	LOC117139701|XP_033158104.1|DMAU
OG0010869	LOC108012545|XP_016933448.1|DSUZ	LOC117141307|XP_033160585.1|DMAU
OG0010870	LOC108012323|XP_016933112.1|DSUZ	LOC117141956|XP_033161606.1|DMAU
OG0010871	LOC108012813|XP_016933741.1|DSUZ	LOC117142034|XP_033161790.1|DMAU
OG0010872	LOC118877284|XP_036671151.1|DSUZ	LOC117140145|XP_033158804.1|DMAU
OG0010873	LOC108006878|XP_016925949.1|DSUZ	LOC117140365|XP_033159113.1|DMAU
OG0010874	LOC118877457|XP_036672321.1|DSUZ	LOC117141804|XP_033161340.1|DMAU
OG0010875	LOC108005829|XP_016924655.1|DSUZ	LOC117139049|XP_033157043.1|DMAU
OG0010876	LOC108020001|XP_016943575.2|DSUZ	LOC117140997|XP_033160139.1|DMAU
OG0010877	LOC108020863|XP_036671768.1|DSUZ	LOC117141047|XP_033160219.1|DMAU
OG0010878	LOC108013166|XP_016934352.1|DSUZ	LOC117141817|XP_033161361.1|DMAU
OG0010879	LOC108013140|XP_016934314.1|DSUZ	LOC117139551|XP_033157834.1|DMAU
OG0010880	LOC108007546|XP_016926729.2|DSUZ	LOC117139313|XP_033157448.1|DMAU
OG0010881	LOC108019902|XP_036669927.1|DSUZ	LOC117136972|XP_033154032.1|DMAU
OG0010882	LOC108009625|XP_016929601.1|DSUZ	LOC117136865|XP_033153855.1|DMAU
OG0010883	LOC108015532|XP_036672078.1|DSUZ	LOC117140303|XP_033159038.1|DMAU
OG0010884	LOC118877347|XP_036671628.1|DSUZ, LOC108020755|XP_016944622.2|DSUZ	LOC117141281|XP_033160542.1|DMAU
OG0010885	LOC108005549|XP_036671355.1|DSUZ	LOC117139903|XP_033158474.1|DMAU
OG0010886	LOC108013368|XP_016934676.1|DSUZ	LOC117140032|XP_033158654.1|DMAU
OG0010887	LOC108012705|XP_016933621.1|DSUZ	LOC117140158|XP_033158821.1|DMAU
OG0010888	LOC108009460|XP_016929319.1|DSUZ	LOC117138332|XP_033156259.1|DMAU
OG0010889	LOC108008836|XP_016928231.1|DSUZ	LOC117135654|XP_033151929.1|DMAU
OG0010890	LOC108010313|XP_016930695.1|DSUZ	LOC117136829|XP_033153798.1|DMAU
OG0010891	LOC108006673|XP_016925701.2|DSUZ	LOC117139023|XP_033157011.1|DMAU
OG0010893	LOC108019761|XP_016943213.1|DSUZ	LOC117138231|XP_033156069.1|DMAU
OG0010894	LOC108009610|XP_016929585.1|DSUZ	LOC117135455|XP_033151532.1|DMAU
OG0010895	LOC108009611|XP_016929586.1|DSUZ	LOC117135456|XP_033151533.1|DMAU
OG0010896	LOC118877107|XP_036670050.1|DSUZ	LOC117137577|XP_033154973.1|DMAU
OG0010897	LOC118877687|XP_036673313.1|DSUZ	LOC117144733|XP_033165971.1|DMAU
OG0010898	LOC118878020|XP_036675000.1|DSUZ	LOC117145053|XP_033166453.1|DMAU
OG0010899	LOC108015737|XP_036672844.1|DSUZ	LOC117145258|XP_033166732.1|DMAU
OG0010900	LOC118877959|XP_036674631.1|DSUZ, LOC118877598|XP_036672802.1|DSUZ	LOC117142754|XP_033162826.1|DMAU
OG0010901	LOC108018463|XP_016941508.2|DSUZ	LOC117144754|XP_033166004.1|DMAU
OG0010902	LOC108018794|XP_016941867.2|DSUZ	LOC117145616|XP_033167222.1|DMAU
OG0010903	LOC108014086|XP_016935595.1|DSUZ	LOC117144647|XP_033165836.1|DMAU
OG0010904	LOC108006010|XP_036674196.1|DSUZ	LOC117145146|XP_033166577.1|DMAU
OG0010905	LOC108020164|XP_036673588.1|DSUZ	LOC117144905|XP_033166230.1|DMAU
OG0010907	LOC108019329|XP_036675102.1|DSUZ	LOC117144235|XP_033165195.1|DMAU
OG0010908	LOC108010609|XP_036674373.1|DSUZ	LOC117143371|XP_033163937.1|DMAU
OG0010909	LOC108006132|XP_036672757.1|DSUZ, LOC118876745|XP_016925073.1|DSUZ	LOC117143854|XP_033164607.1|DMAU
OG0010910	LOC108007615|XP_016926810.2|DSUZ	LOC117145540|XP_033167126.1|DMAU
OG0010911	LOC108005932|XP_016924831.1|DSUZ	LOC117145420|XP_033166956.1|DMAU
OG0010912	LOC108011516|XP_036674031.1|DSUZ	LOC117142704|XP_033162752.1|DMAU
OG0010913	LOC108016160|XP_016938268.2|DSUZ	LOC117144867|XP_033166166.1|DMAU
OG0010914	LOC108008914|XP_016928308.1|DSUZ	LOC117136013|XP_033152520.1|DMAU
OG0010915	LOC108009293|XP_016929013.1|DSUZ	LOC117135815|XP_033152211.1|DMAU
OG0010916	LOC108009954|XP_016930197.1|DSUZ	LOC117137037|XP_033154133.1|DMAU
OG0010917	LOC108009309|XP_016929052.1|DSUZ	LOC117138044|XP_033155750.1|DMAU
OG0010918	LOC108014765|XP_016936450.1|DSUZ	LOC117147796|XP_033170740.1|DMAU
OG0010919	LOC108007798|XP_016927046.1|DSUZ	LOC117149383|XP_033172662.1|DMAU
OG0010920	LOC108012348|XP_016933190.1|DSUZ	LOC117146071|XP_033167909.1|DMAU, LOC117148833|XP_033172380.1|DMAU
OG0010921	LOC108021674|XP_016945979.1|DSUZ	LOC117150250|XP_033172941.1|DMAU
OG0010922	LOC108012357|XP_016933200.1|DSUZ	LOC117144792|XP_033166058.1|DMAU
OG0010923	LOC108019084|XP_016942247.1|DSUZ	LOC117146694|XP_033168975.1|DMAU
OG0010924	LOC108004552|XP_016923383.1|DSUZ	LOC117150289|XP_033172999.1|DMAU
OG0010925	LOC108012583|XP_016933488.1|DSUZ	LOC117141691|XP_033161190.1|DMAU
OG0010926	LOC108013114|XP_016934259.1|DSUZ	LOC117141624|XP_033161045.1|DMAU
OG0010927	LOC108006800|XP_016925838.2|DSUZ	LOC117139025|XP_033157014.1|DMAU
OG0010928	LOC108012736|XP_016933658.1|DSUZ	LOC117141484|XP_033160853.1|DMAU
OG0010929	LOC108013377|XP_016934690.1|DSUZ	LOC117150006|XP_033172780.1|DMAU
OG0010930	LOC108011261|XP_016931860.1|DSUZ	LOC117144365|XP_033165417.1|DMAU
OG0010931	LOC108020264|XP_016943879.1|DSUZ	LOC117145698|XP_033167334.1|DMAU
OG0010932	LOC108006899|XP_016926017.1|DSUZ	LOC117147575|XP_033170415.1|DMAU
OG0010933	LOC108013472|XP_016934847.1|DSUZ	LOC117143694|XP_033164384.1|DMAU
OG0010934	LOC108020363|XP_016944067.1|DSUZ	LOC117135541|XP_033151723.1|DMAU
OG0010935	LOC108020941|XP_016944866.1|DSUZ	LOC117142459|XP_033162338.1|DMAU
OG0010936	LOC108019096|XP_016942278.1|DSUZ	LOC117148538|XP_033171853.1|DMAU
OG0010937	LOC108012914|XP_016933963.1|DSUZ	LOC117135207|XP_033151184.1|DMAU
OG0010950	LOC108009560|XP_016929509.1|DSUZ	LOC117138646|XP_033156754.1|DMAU
OG0010956	LOC108019757|XP_016943208.1|DSUZ	LOC117135441|XP_033151509.1|DMAU
OG0010957	LOC108006103|XP_016925036.2|DSUZ	LOC117144150|XP_033165071.1|DMAU
OG0010958	LOC108014877|XP_016936583.2|DSUZ	LOC117145796|XP_033167473.1|DMAU
OG0010959	LOC108013914|XP_036674100.1|DSUZ	LOC117143687|XP_033164364.1|DMAU
OG0010960	LOC108018314|XP_016941378.1|DSUZ	LOC117145268|XP_033166749.1|DMAU
OG0010963	LOC108021323|XP_016945478.1|DSUZ	LOC117150380|XP_033173133.1|DMAU
OG0010965	LOC108009717|XP_036668977.1|DSUZ	LOC117136129|XP_033152723.1|DMAU
OG0010967	LOC108018882|XP_016941960.1|DSUZ	LOC117147078|XP_033169732.1|DMAU
OG0010968	LOC108012458|XP_016933336.1|DSUZ	LOC117142000|XP_033161740.1|DMAU
OG0010969	LOC108016194|XP_016938309.2|DSUZ	LOC117143163|XP_033163567.1|DMAU
OG0010971	LOC108007724|XP_036674224.1|DSUZ	LOC117144774|XP_033166031.1|DMAU
OG0010972	LOC108010749|XP_016931165.1|DSUZ	LOC117144346|XP_033165349.1|DMAU
OG0010973	LOC118879009|XP_036677862.1|DSUZ	LOC117138178|XP_033155959.1|DMAU
OG0010974	LOC108012650|XP_016933564.1|DSUZ	LOC117140325|XP_033159066.1|DMAU
OG0010975	LOC108020833|XP_016944705.2|DSUZ	LOC117144326|XP_033165330.1|DMAU
OG0010977	LOC108018296|XP_036674681.1|DSUZ	LOC117145215|XP_033166673.1|DMAU
OG0010978	LOC108005226|XP_016923905.1|DSUZ	LOC117147452|XP_033170227.1|DMAU
OG0010979	LOC108005429|XP_016924199.1|DSUZ	LOC117148265|XP_033171468.1|DMAU
OG0010980	LOC108005236|XP_016923917.1|DSUZ	LOC117147438|XP_033170211.1|DMAU
OG0010981	LOC108014931|XP_016936641.1|DSUZ	LOC117146482|XP_033168613.1|DMAU
OG0010982	LOC108018984|XP_016942080.1|DSUZ	LOC117148339|XP_033171565.1|DMAU
OG0010983	LOC108010433|XP_016930780.2|DSUZ	LOC117148023|XP_033171085.1|DMAU
OG0010984	LOC108015106|XP_016936840.1|DSUZ	LOC117146486|XP_033168617.1|DMAU
OG0010985	LOC108006742|XP_036675238.1|DSUZ	LOC117142484|XP_033162399.1|DMAU
OG0010986	LOC108004646|XP_016923086.1|DSUZ	LOC117148465|XP_033171730.1|DMAU
OG0010987	LOC108016718|XP_016938934.1|DSUZ	LOC117147815|XP_033170759.1|DMAU
OG0010988	LOC108021802|XP_016946093.1|DSUZ	LOC117146984|XP_033169543.1|DMAU
OG0010989	LOC108020825|XP_016944696.2|DSUZ	LOC117144189|XP_033165129.1|DMAU
OG0010993	LOC108021455|XP_016945673.1|DSUZ	LOC117150428|XP_033173195.1|DMAU
OG0010994	LOC108014627|XP_016936313.1|DSUZ	LOC117150290|XP_033173000.1|DMAU
OG0010995	LOC108013187|XP_016934377.1|DSUZ	LOC117139087|XP_033157096.1|DMAU
OG0010996	LOC108012691|XP_016933608.1|DSUZ	LOC117140329|XP_033159070.1|DMAU
OG0010997	LOC108006641|XP_016925666.2|DSUZ	LOC117140531|XP_033159406.1|DMAU
OG0010998	LOC108006933|XP_016926025.1|DSUZ	LOC117139005|XP_033156989.1|DMAU
OG0010999	LOC108019380|XP_016942692.2|DSUZ	LOC117140181|XP_033158848.1|DMAU
OG0011000	LOC108012834|XP_016933788.1|DSUZ	LOC117140019|XP_033158641.1|DMAU
OG0011001	LOC108005527|XP_036670501.1|DSUZ	LOC117140231|XP_033158921.1|DMAU
OG0011002	LOC108014900|XP_016936610.2|DSUZ	LOC117140843|XP_033159858.1|DMAU
OG0011003	LOC108011369|XP_016931973.2|DSUZ	LOC117140627|XP_033159538.1|DMAU
OG0011004	LOC108009026|XP_016928486.1|DSUZ	LOC117138132|XP_033155892.1|DMAU
OG0011005	LOC108008600|XP_016927968.1|DSUZ	LOC117136599|XP_033153472.1|DMAU
OG0011006	LOC108017949|XP_016940668.1|DSUZ	LOC117136229|XP_033152900.1|DMAU
OG0011008	LOC108020804|XP_016944673.1|DSUZ	LOC117144539|XP_033165663.1|DMAU
OG0011009	LOC108004965|XP_016923557.2|DSUZ	LOC117144501|XP_033165580.1|DMAU
OG0011010	LOC108012178|XP_016932962.2|DSUZ	LOC117145854|XP_033167565.1|DMAU
OG0011011	LOC108020828|XP_016944701.1|DSUZ	LOC117144453|XP_033165500.1|DMAU
OG0011012	LOC108010753|XP_016931168.1|DSUZ	LOC117144345|XP_033165348.1|DMAU
OG0011013	LOC108015683|XP_036673749.1|DSUZ	LOC117144424|XP_033165458.1|DMAU
OG0011014	LOC108010933|XP_016931430.2|DSUZ	LOC117143943|XP_033164768.1|DMAU
OG0011016	LOC108006152|XP_016925094.2|DSUZ	LOC117141559|XP_033160957.1|DMAU
OG0011017	LOC108013915|XP_016935410.2|DSUZ	LOC117145835|XP_033167526.1|DMAU
OG0011018	LOC118877910|XP_036674343.1|DSUZ, LOC108013901|XP_016935393.2|DSUZ	LOC117146001|XP_033167811.1|DMAU
OG0011019	LOC108010980|XP_016931489.2|DSUZ, LOC118877579|XP_036672731.1|DSUZ	LOC117145770|XP_033167438.1|DMAU, LOC117149942|XP_033172734.1|DMAU, LOC117149028|XP_033172598.1|DMAU
OG0011020	LOC108017146|XP_016939620.1|DSUZ	LOC117143772|XP_033164492.1|DMAU
OG0011021	LOC108006491|XP_016925504.1|DSUZ, LOC108007060|XP_016926156.1|DSUZ	LOC117144623|XP_033165808.1|DMAU
OG0011022	LOC108014896|XP_016936606.1|DSUZ	LOC117145969|XP_033167761.1|DMAU
OG0011023	LOC118877618|XP_036672910.1|DSUZ	LOC117144090|XP_033164996.1|DMAU
OG0011024	LOC108006097|XP_016925033.1|DSUZ	LOC117143663|XP_033164334.1|DMAU
OG0011025	LOC108020855|XP_016944731.2|DSUZ, LOC118876757|XP_036672688.1|DSUZ	LOC117143966|XP_033164791.1|DMAU
OG0011026	LOC108017232|XP_036675466.1|DSUZ	LOC117145739|XP_033167391.1|DMAU
OG0011027	LOC108020593|XP_016944433.2|DSUZ	LOC117143239|XP_033163681.1|DMAU
OG0011028	LOC108010286|XP_016930644.1|DSUZ	LOC117136195|XP_033152831.1|DMAU
OG0011029	LOC108009017|XP_016928478.1|DSUZ	LOC117137605|XP_033155015.1|DMAU
OG0011030	LOC108017855|XP_016940499.1|DSUZ	LOC117135643|XP_033151910.1|DMAU
OG0011031	LOC108010261|XP_016930606.1|DSUZ	LOC117136022|XP_033152530.1|DMAU
OG0011032	LOC108008770|XP_016928157.1|DSUZ	LOC117138007|XP_033155700.1|DMAU
OG0011033	LOC108010174|XP_016930506.1|DSUZ	LOC117138524|XP_033156553.1|DMAU
OG0011034	LOC108008986|XP_016928417.1|DSUZ	LOC117138172|XP_033155949.1|DMAU
OG0011035	LOC108015013|XP_016936770.1|DSUZ	LOC117142268|XP_033162036.1|DMAU
OG0011036	LOC108006505|XP_016925520.1|DSUZ	LOC117139133|XP_033157178.1|DMAU
OG0011037	LOC108009462|XP_016929329.1|DSUZ	LOC117150741|XP_033173666.1|DMAU
OG0011038	LOC108006937|XP_016926031.1|DSUZ	LOC117150614|XP_033173471.1|DMAU
OG0011039	LOC108016476|XP_016938625.1|DSUZ	LOC117135878|XP_033152317.1|DMAU
OG0011040	LOC108011224|XP_016931814.1|DSUZ	LOC117143559|XP_033164196.1|DMAU
OG0011041	LOC108009827|XP_016930005.1|DSUZ	LOC117150839|XP_033173798.1|DMAU
OG0011042	LOC108011330|XP_016931932.1|DSUZ	LOC117145985|XP_033167790.1|DMAU
OG0011043	LOC108016085|XP_016938174.1|DSUZ	LOC117145799|XP_033167484.1|DMAU
OG0011044	LOC108011846|XP_036671872.1|DSUZ	LOC117140694|XP_033159647.1|DMAU
OG0011045	LOC108018880|XP_016941958.2|DSUZ	LOC117147077|XP_033169731.1|DMAU
OG0011047	LOC108005287|XP_016923972.2|DSUZ	LOC117146401|XP_033168476.1|DMAU
OG0011048	LOC108005202|XP_016923878.1|DSUZ	LOC117148266|XP_033171469.1|DMAU
OG0011049	LOC118876754|XP_016937313.1|DSUZ	LOC117148087|XP_033171185.1|DMAU
OG0011050	LOC108016753|XP_036676491.1|DSUZ	LOC117146735|XP_033169073.1|DMAU
OG0011051	LOC108005855|XP_016924721.1|DSUZ	LOC117139505|XP_033157746.1|DMAU
OG0011052	LOC108015887|XP_036671568.1|DSUZ	LOC117141585|XP_033160990.1|DMAU
OG0011053	LOC108006683|XP_016925711.2|DSUZ	LOC117142012|XP_033161756.1|DMAU
OG0011054	LOC108012298|XP_016933088.1|DSUZ	LOC117139224|XP_033157316.1|DMAU
OG0011055	LOC108007452|XP_016926606.1|DSUZ	LOC117141911|XP_033161522.1|DMAU
OG0011056	LOC108021732|XP_016946059.1|DSUZ	LOC117141485|XP_033160857.1|DMAU
OG0011057	LOC108008275|XP_016927554.1|DSUZ	LOC117138608|XP_033156708.1|DMAU
OG0011058	LOC108019236|XP_016942524.1|DSUZ	LOC117150871|XP_033173882.1|DMAU
OG0011059	LOC108018088|XP_016940978.1|DSUZ	LOC117138080|XP_033155796.1|DMAU
OG0011060	LOC108008878|XP_036669254.1|DSUZ	LOC117138565|XP_033156616.1|DMAU
OG0011061	LOC108014800|XP_036673546.1|DSUZ	LOC117144655|XP_033165846.1|DMAU
OG0011062	LOC108007663|XP_016926874.1|DSUZ	LOC117140548|XP_033159433.1|DMAU
OG0011063	LOC108018697|XP_016941764.1|DSUZ	LOC117146273|XP_033168159.1|DMAU
OG0011066	LOC118878916|XP_036677813.1|DSUZ	LOC117146313|XP_033168257.1|DMAU
OG0011067	LOC108006876|XP_016925943.2|DSUZ	LOC117140956|XP_033160068.1|DMAU
OG0011077	LOC108008843|XP_016928238.1|DSUZ	LOC117138125|XP_033155878.1|DMAU
OG0011078	LOC108006676|XP_016925704.2|DSUZ	LOC117140634|XP_033159550.1|DMAU
OG0011079	LOC108018483|XP_016941529.1|DSUZ	LOC117144957|XP_033166304.1|DMAU
OG0011080	LOC108020764|XP_036673905.1|DSUZ	LOC117144922|XP_033166263.1|DMAU
OG0011081	LOC118878400|XP_036677119.1|DSUZ	LOC117150855|XP_033173842.1|DMAU
OG0011082	LOC108008087|XP_016927366.1|DSUZ	LOC117137389|XP_033154696.1|DMAU
OG0011084	LOC118877439|XP_036672154.1|DSUZ, LOC108007443|XP_016926593.1|DSUZ	LOC117140711|XP_033159668.1|DMAU
OG0011085	LOC108009642|XP_036669053.1|DSUZ	LOC117136574|XP_033153422.1|DMAU
OG0011086	LOC108005423|XP_016924189.1|DSUZ	LOC117148139|XP_033171257.1|DMAU
OG0011088	LOC108019164|XP_016942405.2|DSUZ	LOC117147350|XP_033170102.1|DMAU
OG0011090	LOC108008093|XP_016927371.1|DSUZ	LOC117136134|XP_033152729.1|DMAU
OG0011091	LOC108010460|XP_016930817.1|DSUZ	LOC117147909|XP_033170909.1|DMAU
OG0011092	LOC108004764|XP_016923294.1|DSUZ	LOC117146775|XP_033169187.1|DMAU
OG0011093	LOC108016960|XP_016939384.1|DSUZ	LOC117147475|XP_033170259.1|DMAU
OG0011094	LOC108005422|XP_016924188.1|DSUZ	LOC117148138|XP_033171256.1|DMAU
OG0011096	LOC108012028|XP_016932796.2|DSUZ	LOC117141629|XP_033161051.1|DMAU
OG0011098	LOC108007189|XP_016926314.1|DSUZ	LOC117139232|XP_033157328.1|DMAU
OG0011099	LOC108013257|XP_016934497.1|DSUZ	LOC117139473|XP_033157682.1|DMAU
OG0011100	LOC108012677|XP_016933593.1|DSUZ	LOC117140214|XP_033158894.1|DMAU
OG0011102	LOC108005555|XP_016924339.2|DSUZ	LOC117140227|XP_033158917.1|DMAU
OG0011103	LOC108013489|XP_016934860.1|DSUZ	LOC117138979|XP_033156937.1|DMAU
OG0011104	LOC108019991|XP_016943565.2|DSUZ	LOC117143531|XP_033164154.1|DMAU
OG0011106	LOC108009955|XP_016930198.1|DSUZ	LOC117137038|XP_033154134.1|DMAU
OG0011107	LOC108019005|XP_016942108.2|DSUZ	LOC117148759|XP_033172246.1|DMAU
OG0011110	LOC108006943|XP_016926034.2|DSUZ	LOC117143941|XP_033164763.1|DMAU
OG0011111	LOC108014547|XP_036673420.1|DSUZ	LOC117143122|XP_033163502.1|DMAU
OG0011112	LOC108017272|XP_016939776.1|DSUZ	LOC117143822|XP_033164559.1|DMAU
OG0011113	LOC108017084|XP_016939532.2|DSUZ	LOC117144109|XP_033165020.1|DMAU
OG0011114	LOC108008008|XP_016927280.2|DSUZ	LOC117143785|XP_033164517.1|DMAU
OG0011115	LOC108020504|XP_016944323.2|DSUZ	LOC117145977|XP_033167773.1|DMAU
OG0011116	LOC108007619|XP_016926815.2|DSUZ	LOC117143678|XP_033164354.1|DMAU
OG0011117	LOC108018775|XP_016941846.1|DSUZ	LOC117144154|XP_033165078.1|DMAU
OG0011118	LOC108010990|XP_016931499.1|DSUZ, LOC118877602|XP_036672807.1|DSUZ	LOC117149026|XP_033172597.1|DMAU, LOC117145424|XP_033166961.1|DMAU, LOC117149941|XP_033172733.1|DMAU
OG0011119	LOC108015961|XP_016938032.2|DSUZ	LOC117145923|XP_033167674.1|DMAU
OG0011120	LOC108017148|XP_016939634.2|DSUZ	LOC117143798|XP_033164532.1|DMAU
OG0011121	LOC108019261|XP_016942551.2|DSUZ	LOC117143999|XP_033164836.1|DMAU
OG0011122	LOC108014532|XP_016936164.2|DSUZ, LOC108015607|XP_016937584.2|DSUZ	LOC117143003|XP_033163259.1|DMAU
OG0011123	LOC108006429|XP_016925442.2|DSUZ	LOC117143417|XP_033164011.1|DMAU
OG0011124	LOC108010564|XP_016930931.2|DSUZ, LOC108010563|XP_016930930.1|DSUZ	LOC117144237|XP_033165197.1|DMAU
OG0011125	LOC108014561|XP_016936196.2|DSUZ	LOC117145233|XP_033166698.1|DMAU
OG0011126	LOC108020827|XP_016944699.2|DSUZ	LOC117144111|XP_033165022.1|DMAU
OG0011127	LOC118877539|XP_036672490.1|DSUZ	LOC117140146|XP_033158805.1|DMAU
OG0011127	LOC108017869|XP_016940518.2|DSUZ	LOC117135640|XP_033151908.1|DMAU
OG0011128	LOC108008997|XP_016928430.1|DSUZ	LOC117138610|XP_033156710.1|DMAU
OG0011129	LOC108008771|XP_016928158.1|DSUZ	LOC117137283|XP_033154546.1|DMAU
OG0011130	LOC108010020|XP_016930306.1|DSUZ	LOC117137703|XP_033155166.1|DMAU
OG0011131	LOC108008981|XP_016928413.1|DSUZ	LOC117138486|XP_033156507.1|DMAU
OG0011132	LOC108010682|XP_016931083.1|DSUZ	LOC117147208|XP_033169916.1|DMAU
OG0011133	LOC108011145|XP_016931722.1|DSUZ	LOC117150454|XP_033173235.1|DMAU
OG0011134	LOC108011887|XP_016932626.1|DSUZ	LOC117151052|XP_033174161.1|DMAU
OG0011135	LOC108009934|XP_016930168.1|DSUZ	LOC117150725|XP_033173638.1|DMAU
OG0011136	LOC108010055|XP_016930360.1|DSUZ	LOC117145532|XP_033167121.1|DMAU
OG0011137	LOC108007141|XP_016926236.1|DSUZ	LOC117150790|XP_033173726.1|DMAU
OG0011138	LOC108008941|XP_016928344.1|DSUZ	LOC117145759|XP_033167419.1|DMAU
OG0011139	LOC108020877|XP_016944766.1|DSUZ	LOC117144368|XP_033165385.1|DMAU
OG0011140	LOC108004721|XP_016923230.1|DSUZ	LOC117148018|XP_033171074.1|DMAU
OG0011141	LOC108006528|XP_016925541.2|DSUZ	LOC117146783|XP_033169201.1|DMAU
OG0011142	LOC108004609|XP_016923038.2|DSUZ	LOC117146974|XP_033169534.1|DMAU
OG0011143	LOC108004623|XP_016923051.1|DSUZ	LOC117146981|XP_033169539.1|DMAU
OG0011144	LOC118878346|XP_036676799.1|DSUZ, LOC118878339|XP_036676722.1|DSUZ, LOC108016571|XP_036676800.1|DSUZ, LOC108016672|XP_016938879.2|DSUZ	LOC117148543|XP_033171866.1|DMAU
OG0011145	LOC108013420|XP_016934774.1|DSUZ	LOC117147200|XP_033169904.1|DMAU
OG0011146	LOC108007841|XP_016927128.1|DSUZ	LOC117147194|XP_033169890.1|DMAU
OG0011147	LOC108005268|XP_016923946.1|DSUZ	LOC117147366|XP_033170124.1|DMAU
OG0011148	LOC108005303|XP_016924002.1|DSUZ	LOC117148737|XP_033172198.1|DMAU
OG0011149	LOC108019003|XP_016942106.2|DSUZ	LOC117147305|XP_033170044.1|DMAU
OG0011150	LOC108012322|XP_016933110.2|DSUZ	LOC117142033|XP_033161789.1|DMAU
OG0011151	LOC108012227|XP_036670324.1|DSUZ	LOC117140463|XP_033159297.1|DMAU
OG0011152	LOC108006694|XP_036670988.1|DSUZ	LOC117142100|XP_033161876.1|DMAU
OG0011153	LOC108013146|XP_036672232.1|DSUZ, LOC108012312|XP_036672233.1|DSUZ	LOC117139424|XP_033157605.1|DMAU, LOC117139422|XP_033157603.1|DMAU
OG0011154	LOC108012290|XP_016933081.1|DSUZ	LOC117141617|XP_033161028.1|DMAU
OG0011155	LOC108008969|XP_016928397.1|DSUZ	LOC117141695|XP_033161196.1|DMAU
OG0011156	LOC108021071|XP_016945072.1|DSUZ	LOC117151078|XP_033174213.1|DMAU
OG0011157	LOC108013883|XP_016935381.1|DSUZ	LOC117148809|XP_033172347.1|DMAU
OG0011158	LOC108021730|XP_016946057.1|DSUZ	LOC117148141|XP_033171263.1|DMAU
OG0011159	LOC108017046|XP_016939496.1|DSUZ	LOC117150696|XP_033173602.1|DMAU
OG0011160	LOC108021554|XP_016945812.1|DSUZ	LOC117148710|XP_033172191.1|DMAU
OG0011161	LOC108012125|XP_016932904.2|DSUZ	LOC117150334|XP_033173073.1|DMAU
OG0011162	LOC108011320|XP_016931921.1|DSUZ	LOC117150781|XP_033173718.1|DMAU
OG0011163	LOC108010961|XP_016931464.1|DSUZ	LOC117137292|XP_033154556.1|DMAU
OG0011164	LOC108004649|XP_016923134.1|DSUZ	LOC117137423|XP_033154746.1|DMAU
OG0011164	LOC108004716|XP_016923261.2|DSUZ	LOC117150212|XP_033172900.1|DMAU
OG0011165	LOC118877383|XP_036671847.1|DSUZ	LOC117141738|XP_033161249.1|DMAU
OG0011174	LOC108012205|XP_036677473.1|DSUZ	LOC117141684|XP_033161180.1|DMAU
OG0011177	LOC108012226|XP_016933010.1|DSUZ	LOC117139564|XP_033157851.1|DMAU
OG0011182	LOC108016769|XP_016939022.1|DSUZ	LOC117147897|XP_033170893.1|DMAU
OG0011187	LOC108011120|XP_016931681.1|DSUZ	LOC117147413|XP_033170181.1|DMAU
OG0011189	LOC108015185|XP_016936988.1|DSUZ	LOC117146437|XP_033168541.1|DMAU
