Orthogroup	DSUZ.longest_only	DMEL.longest_only
OG0010272	LOC108019692|XP_016943075.1|DSUZ	CG12464|NP_610893.1|DMEL
OG0010275	LOC108016493|XP_016938649.2|DSUZ	Obp83ef|NP_731042.1|DMEL
OG0010276	LOC108015431|XP_016937355.1|DSUZ	Erk7|NP_727335.1|DMEL
OG0010277	LOC108017470|XP_016940000.2|DSUZ	CG43999|NP_001036749.2|DMEL
OG0010279	LOC108016428|XP_016938568.2|DSUZ	CG10845|NP_651309.2|DMEL
OG0010280	LOC108004561|XP_016922985.1|DSUZ	Cp7Fb|NP_572484.1|DMEL
OG0010281	LOC108012852|XP_016933807.1|DSUZ	CG32846|NP_001189040.1|DMEL
OG0010282	LOC108020165|XP_016943755.2|DSUZ	CG14260|NP_651551.1|DMEL
OG0010283	LOC108014573|XP_016936216.2|DSUZ	CG32856|NP_732096.1|DMEL
OG0010284	LOC108016163|XP_036675520.1|DSUZ	CG17189|NP_651534.2|DMEL
OG0010285	LOC108005964|XP_016924885.2|DSUZ	Nepl14|NP_651097.1|DMEL
OG0010286	LOC108014307|XP_016935866.1|DSUZ	Obp99d|NP_651712.1|DMEL
OG0010287	LOC108020496|XP_016944316.1|DSUZ	CG34149|NP_001036745.1|DMEL
OG0010288	LOC108014881|XP_036672567.1|DSUZ	CG7715|NP_650748.2|DMEL
OG0010289	LOC108018340|XP_036675433.1|DSUZ	Tb|NP_651494.1|DMEL
OG0010290	LOC108011522|XP_016932173.2|DSUZ	CG43222|NP_001247291.1|DMEL
OG0010291	LOC108017231|XP_036675660.1|DSUZ, LOC108017229|XP_036675661.1|DSUZ	PH4alphaSG1|NP_733376.1|DMEL
OG0010292	LOC108007631|XP_016926827.2|DSUZ	Nepl17|NP_651641.1|DMEL
OG0010293	LOC108020389|XP_016944146.1|DSUZ	CG3597|NP_001259930.1|DMEL
OG0010295	LOC108014284|XP_016935865.1|DSUZ	GluRIIB|NP_523485.3|DMEL
OG0010296	LOC108019895|XP_016943465.2|DSUZ	sut2|NP_524732.1|DMEL
OG0010297	LOC108009367|XP_016929160.1|DSUZ	CG44286|NP_001286232.1|DMEL
OG0010298	LOC108008226|XP_016927506.1|DSUZ	CG5084|NP_611279.1|DMEL
OG0010299	LOC108019845|XP_016943368.1|DSUZ	CG34430|NP_001097222.1|DMEL
OG0010300	LOC108009012|XP_016928473.1|DSUZ	CG34224|NP_001097266.1|DMEL
OG0010302	LOC108019733|XP_016943152.1|DSUZ	CG30062|NP_725299.2|DMEL
OG0010303	LOC108018195|XP_016941198.1|DSUZ	Orcokinin|NP_611852.2|DMEL
OG0010304	LOC108005378|XP_016924127.1|DSUZ	CG13002|NP_573178.1|DMEL
OG0010305	LOC108005346|XP_016924074.1|DSUZ	sphe|NP_573148.2|DMEL
OG0010306	LOC108005391|XP_016924142.1|DSUZ	TwdlX|NP_728016.1|DMEL
OG0010307	LOC108011134|XP_016931697.1|DSUZ	CG12236|NP_727050.1|DMEL
OG0010308	LOC108004557|XP_016922980.1|DSUZ	Cp38|NP_511088.1|DMEL
OG0010309	LOC108011794|XP_016932521.2|DSUZ	ppk27|NP_647826.2|DMEL
OG0010310	LOC108016585|XP_016938758.1|DSUZ	CG32808|NP_726740.1|DMEL
OG0010311	LOC108015413|XP_016937332.1|DSUZ	CG8051|NP_573377.1|DMEL
OG0010312	LOC108015087|XP_016936817.1|DSUZ	Muc18B|NP_573365.1|DMEL
OG0010313	LOC108006903|XP_036670541.1|DSUZ	ppk5|NP_996138.2|DMEL
OG0010314	LOC108004614|XP_016923042.1|DSUZ	CG15756|NP_572895.1|DMEL
OG0010315	LOC108015065|XP_016936794.1|DSUZ	CG9689|NP_572587.1|DMEL
OG0010316	LOC108010266|XP_016930613.1|DSUZ	CG33017|NP_788375.1|DMEL
OG0010317	LOC108015319|XP_016937198.1|DSUZ	dyw|NP_570016.1|DMEL
OG0010318	LOC108005333|XP_016924049.1|DSUZ	Nep6|NP_572831.2|DMEL
OG0010319	LOC108016707|XP_036676748.1|DSUZ	CG17777|NP_652510.2|DMEL
OG0010321	LOC108006638|XP_016925663.2|DSUZ	CG32241|NP_729000.2|DMEL
OG0010322	LOC118877380|XP_036671836.1|DSUZ	CG13721|NP_647912.1|DMEL
OG0010323	LOC108013034|XP_016934114.1|DSUZ	ddbt|NP_001137864.1|DMEL
OG0010324	LOC108020042|XP_036671790.1|DSUZ	CG15005|NP_647870.1|DMEL
OG0010326	LOC108011855|XP_036671712.1|DSUZ	CG10853|NP_647842.1|DMEL
OG0010327	LOC118877467|XP_036672406.1|DSUZ	CG4597|NP_647952.2|DMEL
OG0010328	LOC108011316|XP_016931912.1|DSUZ	CG13056|NP_652414.2|DMEL
OG0010329	LOC108010529|XP_036671844.1|DSUZ	CG13048|NP_648861.1|DMEL
OG0010330	LOC108004979|XP_016923585.2|DSUZ	grim|NP_524137.2|DMEL
OG0010331	LOC108010482|XP_036670594.1|DSUZ	CG7408|NP_649020.1|DMEL
OG0010332	LOC108005274|XP_016923952.1|DSUZ	Eo|NP_572986.1|DMEL
OG0010333	LOC108021694|XP_016946012.1|DSUZ	COX5BL|NP_609047.1|DMEL
OG0010334	LOC108008733|XP_016928123.1|DSUZ	CG14937|NP_609518.1|DMEL
OG0010335	LOC108005107|XP_036677099.1|DSUZ	CG32572|NP_728015.1|DMEL
OG0010336	LOC108015210|XP_016937030.1|DSUZ	CG32812|NP_569899.3|DMEL
OG0010337	LOC108005432|XP_016924201.1|DSUZ	CG15719|NP_572846.2|DMEL
OG0010338	LOC108018961|XP_016942053.1|DSUZ	CG8191|NP_573060.1|DMEL
OG0010339	LOC108011177|XP_016931755.2|DSUZ	Tengl4|NP_650038.2|DMEL
OG0010340	LOC108016993|XP_016939430.1|DSUZ	nullo|NP_511067.3|DMEL
OG0010341	LOC108016992|XP_016939429.1|DSUZ	CG14427|NP_572379.1|DMEL
OG0010342	LOC108005117|XP_036677204.1|DSUZ	CG15740|NP_572753.2|DMEL
OG0010343	LOC108015728|XP_016937756.1|DSUZ	CG3610|NP_650396.1|DMEL
OG0010344	LOC108005261|XP_016923939.1|DSUZ	CG15927|NP_572798.1|DMEL
OG0010345	LOC108015148|XP_016936909.2|DSUZ	CG14212|NP_608333.1|DMEL
OG0010346	LOC108015159|XP_016936927.1|DSUZ	CG11381|NP_569894.2|DMEL
OG0010347	LOC108016810|XP_016939098.1|DSUZ	CG12990|NP_573233.1|DMEL
OG0010348	LOC108019801|XP_016943294.1|DSUZ	CG30355|NP_724698.1|DMEL
OG0010349	LOC108016666|XP_016938871.1|DSUZ	Femcoat|NP_525067.2|DMEL
OG0010350	LOC108013702|XP_016935111.2|DSUZ	tyf|NP_572152.2|DMEL
OG0010351	LOC108016649|XP_016938845.1|DSUZ	Kmn1|NP_572729.1|DMEL
OG0010352	LOC108015131|XP_016936883.1|DSUZ	CG2652|NP_570015.1|DMEL
OG0010353	LOC108015213|XP_016937039.2|DSUZ	CG2962|NP_572612.2|DMEL
OG0010354	LOC108018998|XP_016942097.1|DSUZ	CG3939|NP_570048.1|DMEL
OG0010355	LOC108011167|XP_016931745.1|DSUZ	CG12239|NP_572265.1|DMEL
OG0010356	LOC108010411|XP_036676011.1|DSUZ	upd3|NP_001097014.1|DMEL
OG0010357	LOC108015008|XP_016936725.1|DSUZ	CG15317|NP_572569.1|DMEL
OG0010358	LOC108011122|XP_016931683.1|DSUZ	CG32564|NP_728056.1|DMEL
OG0010359	LOC108014930|XP_016936639.2|DSUZ	CG14626|NP_569890.1|DMEL
OG0010360	LOC108015161|XP_016936929.1|DSUZ	CG11379|NP_569888.1|DMEL
OG0010361	LOC108015155|XP_016936921.1|DSUZ	CG11384|NP_569887.1|DMEL
OG0010362	LOC108015198|XP_016937013.1|DSUZ	CG14629|NP_569881.1|DMEL
OG0010363	LOC108015095|XP_016936826.1|DSUZ	CG15370|NP_572544.1|DMEL
OG0010364	LOC108006288|XP_016925236.1|DSUZ	CG9981|NP_573124.1|DMEL
OG0010365	LOC108021737|XP_016946065.1|DSUZ	CG1494|NP_608444.2|DMEL
OG0010366	LOC108005462|XP_016924247.1|DSUZ	CG42512|NP_001162776.1|DMEL
OG0010367	LOC108006543|XP_036676238.1|DSUZ	CG12480|NP_572937.1|DMEL
OG0010368	LOC108006521|XP_016925534.1|DSUZ, LOC108006538|XP_016925553.1|DSUZ	CG12481|NP_001033843.1|DMEL
OG0010369	LOC108019022|XP_016942124.2|DSUZ	CG12498|NP_570030.1|DMEL
OG0010370	LOC108015040|XP_016936761.1|DSUZ	CG1468|NP_572585.3|DMEL
OG0010371	LOC108015181|XP_016936965.1|DSUZ	Yp2|NP_511102.3|DMEL
OG0010372	LOC108004779|XP_016923317.1|DSUZ	CG32631|NP_727714.1|DMEL
OG0010373	LOC108021786|XP_016946079.1|DSUZ	CG15754|NP_572894.1|DMEL
OG0010374	LOC108005344|XP_016924072.1|DSUZ	CG4653|NP_573150.2|DMEL
OG0010375	LOC108005345|XP_016924073.1|DSUZ	CG9672|NP_573151.1|DMEL
OG0010376	LOC118878313|XP_036676374.1|DSUZ	Alp11|NP_573047.1|DMEL
OG0010377	LOC108007885|XP_016927143.1|DSUZ	CG12446|NP_608475.1|DMEL
OG0010378	LOC108015342|XP_016937236.1|DSUZ	CG16756|NP_572222.2|DMEL
OG0010379	LOC108015058|XP_016936787.1|DSUZ	CG34330|NP_001097029.1|DMEL
OG0010380	LOC108004578|XP_016923007.1|DSUZ	CG11369|NP_572398.1|DMEL
OG0010381	LOC108004644|XP_016923083.1|DSUZ	CG42781|NP_001188555.1|DMEL
OG0010382	LOC108004616|XP_016923044.1|DSUZ	CG42246|NP_001138173.1|DMEL
OG0010383	LOC108004605|XP_016923033.1|DSUZ	CG1999|NP_572394.2|DMEL
OG0010384	LOC108015235|XP_016937070.1|DSUZ	CG12219|NP_572312.1|DMEL
OG0010385	LOC108010369|XP_016930751.1|DSUZ	CSN1a|NP_609720.1|DMEL
OG0010386	LOC108006539|XP_016925558.1|DSUZ	twe|NP_476633.1|DMEL
OG0010387	LOC108010110|XP_016930425.1|DSUZ	CG4218|NP_609714.1|DMEL
OG0010388	LOC108006814|XP_016925889.1|DSUZ	SoYb|NP_609335.3|DMEL
OG0010389	LOC108012867|XP_016933843.1|DSUZ	RpS28-like|NP_001097132.1|DMEL
OG0010390	LOC108021531|XP_016945782.1|DSUZ	CG31697|NP_724209.1|DMEL
OG0010391	LOC108021129|XP_016945176.1|DSUZ	CG10337|NP_609986.1|DMEL
OG0010392	LOC108011988|XP_016932747.1|DSUZ	CG12439|NP_609274.2|DMEL
OG0010393	LOC108013444|XP_016934812.1|DSUZ	Cpr23B|NP_608718.1|DMEL
OG0010394	LOC108021106|XP_016945126.1|DSUZ	CG9550|NP_609042.1|DMEL
OG0010395	LOC108012373|XP_016933255.1|DSUZ	CG13970|NP_610027.1|DMEL
OG0010396	LOC108019020|XP_016942122.1|DSUZ	CG9483|NP_609255.1|DMEL
OG0010397	LOC108017543|XP_016940147.2|DSUZ	nur|NP_723832.1|DMEL
OG0010398	LOC108010693|XP_016931095.1|DSUZ	Vm34Ca|NP_476785.1|DMEL
OG0010399	LOC108017040|XP_016939484.1|DSUZ	Tehao|NP_477438.1|DMEL
OG0010400	LOC108017187|XP_016939673.1|DSUZ	CG33640|NP_001027255.2|DMEL
OG0010401	LOC108017177|XP_016939663.1|DSUZ	CG9263|NP_609662.1|DMEL
OG0010402	LOC108020337|XP_016943979.1|DSUZ	CG31710|NP_001260294.1|DMEL
OG0010403	LOC108015733|XP_016937762.1|DSUZ	CG13117|NP_609307.1|DMEL
OG0010404	LOC108004988|XP_016923599.1|DSUZ	CG16772|NP_610015.2|DMEL
OG0010405	LOC108020913|XP_016944820.1|DSUZ	CG10680|NP_610016.1|DMEL
OG0010406	LOC108020914|XP_016944823.1|DSUZ	Hf|NP_788078.1|DMEL
OG0010408	LOC108019964|XP_016943571.1|DSUZ	CG31862|NP_723741.1|DMEL
OG0010409	LOC108021322|XP_016945477.1|DSUZ	CG45084|NP_001285973.1|DMEL
OG0010410	LOC108021676|XP_016945980.1|DSUZ	CG18109|NP_723933.1|DMEL
OG0010411	LOC108012696|XP_016933613.1|DSUZ	CG11815|NP_647685.1|DMEL
OG0010412	LOC108012387|XP_016933236.1|DSUZ	CG34007|NP_001286104.1|DMEL
OG0010413	LOC108021670|XP_016945974.1|DSUZ	CG17237|NP_608666.1|DMEL
OG0010414	LOC108012960|XP_016934004.1|DSUZ	robl22E|NP_608667.1|DMEL
OG0010415	LOC108007512|XP_016926690.1|DSUZ	Ugt307A1|NP_609097.2|DMEL
OG0010416	LOC108012033|XP_016932805.1|DSUZ	CG14070|NP_609467.1|DMEL
OG0010417	LOC108012180|XP_016932967.1|DSUZ	CG12517|NP_609465.1|DMEL
OG0010418	LOC108021277|XP_016945406.1|DSUZ	Porin2|NP_609462.1|DMEL
OG0010419	LOC108018224|XP_016941269.2|DSUZ	dbf|NP_609430.1|DMEL
OG0010420	LOC108021595|XP_016945876.1|DSUZ	c_2_M|NP_609788.1|DMEL
OG0010421	LOC108013294|XP_016934566.1|DSUZ	halo|NP_001137765.1|DMEL
OG0010422	LOC108011954|XP_016932695.1|DSUZ	CG16800|NP_609594.2|DMEL
OG0010423	LOC108012530|XP_016933436.1|DSUZ	CG42688|NP_001188843.1|DMEL
OG0010424	LOC108011949|XP_016932690.1|DSUZ	CG43050|NP_001246017.1|DMEL
OG0010425	LOC108009880|XP_016930079.1|DSUZ	CG31741|NP_724088.2|DMEL
OG0010426	LOC108009502|XP_016929396.1|DSUZ	CG15153|NP_609863.1|DMEL
OG0010427	LOC108011926|XP_036678387.1|DSUZ	CG18269|NP_608940.1|DMEL
OG0010428	LOC108021214|XP_016945301.1|DSUZ	CG43345|NP_610096.1|DMEL
OG0010429	LOC108021424|XP_016945625.1|DSUZ	ATPsynGL|NP_609142.1|DMEL
OG0010430	LOC108013090|XP_016934219.1|DSUZ	CG17648|NP_608620.1|DMEL
OG0010431	LOC108007787|XP_016927035.1|DSUZ	sob|NP_476882.1|DMEL
OG0010432	LOC108007964|XP_016927227.1|DSUZ	odd|NP_722922.1|DMEL
OG0010433	LOC108020964|XP_016944899.1|DSUZ	CG3513|NP_608798.1|DMEL
OG0010434	LOC108012472|XP_016933357.1|DSUZ	CG15382|NP_608650.1|DMEL
OG0010435	LOC108021013|XP_016944981.1|DSUZ	l_2_05714|NP_723031.1|DMEL
OG0010436	LOC108014042|XP_016935551.1|DSUZ	CG43725|NP_001260374.1|DMEL
OG0010437	LOC108011683|XP_016932378.1|DSUZ	ihog|NP_609085.1|DMEL
OG0010438	LOC108011534|XP_016932193.1|DSUZ	CG42597|NP_001163043.1|DMEL
OG0010439	LOC108012296|XP_016933090.1|DSUZ	CG1421|NP_610126.1|DMEL
OG0010440	LOC108011637|XP_016932318.1|DSUZ	CG15136|NP_609827.1|DMEL
OG0010441	LOC108021490|XP_016945723.1|DSUZ	CG31806|NP_724032.1|DMEL
OG0010442	LOC108017409|XP_016939924.2|DSUZ	CG3942|NP_650171.2|DMEL
OG0010443	LOC108011953|XP_016932698.1|DSUZ	CG15258|NP_609751.1|DMEL
OG0010444	LOC108012319|XP_016933111.1|DSUZ	nht|NP_523574.4|DMEL
OG0010445	LOC108011124|XP_016931688.1|DSUZ	Trf4|NP_608699.1|DMEL
OG0010446	LOC108004976|XP_016923583.1|DSUZ	CG11374|NP_608488.3|DMEL
OG0010447	LOC108012669|XP_016933585.1|DSUZ	CG7213|NP_648195.1|DMEL
OG0010448	LOC108013435|XP_016934795.1|DSUZ	CG6628|NP_648386.1|DMEL
OG0010449	LOC118877436|XP_036672138.1|DSUZ	CG8620|NP_001137895.1|DMEL
OG0010450	LOC108012624|XP_016933535.1|DSUZ	CG13905|NP_612072.2|DMEL
OG0010451	LOC108011867|XP_016932598.2|DSUZ	Ugt305A1|NP_652703.1|DMEL
OG0010452	LOC108013530|XP_016934916.1|DSUZ	CG34456|NP_001097559.1|DMEL
OG0010453	LOC108012564|XP_016933468.1|DSUZ	Hsp22|NP_001027114.1|DMEL
OG0010454	LOC108006677|XP_016925705.1|DSUZ	CG13026|NP_648915.2|DMEL
OG0010455	LOC108013156|XP_016934337.1|DSUZ	phol|NP_648317.1|DMEL
OG0010456	LOC108004797|XP_016923338.2|DSUZ	CG13733|NP_648986.1|DMEL
OG0010457	LOC108006637|XP_036671634.1|DSUZ	CG11345|NP_647904.2|DMEL
OG0010458	LOC108020193|XP_036671744.1|DSUZ	CG15022|NP_647905.1|DMEL
OG0010459	LOC118877412|XP_036672019.1|DSUZ	CG15024|NP_652336.2|DMEL
OG0010460	LOC108006642|XP_036671725.1|DSUZ	CG11349|NP_647908.2|DMEL
OG0010461	LOC118877286|XP_036671183.1|DSUZ	CG17030|NP_647941.1|DMEL
OG0010462	LOC108014338|XP_036670336.1|DSUZ	miple2|NP_001261198.1|DMEL
OG0010463	LOC108019379|XP_016942691.2|DSUZ	CG13071|NP_001189117.1|DMEL
OG0010464	LOC108019367|XP_016942677.2|DSUZ	CG13065|NP_648858.1|DMEL
OG0010465	LOC108011313|XP_016931908.1|DSUZ	Nplp3|NP_652710.1|DMEL
OG0010466	LOC108011321|XP_016931918.1|DSUZ	CG33061|NP_001097620.1|DMEL
OG0010467	LOC108011324|XP_016931923.2|DSUZ	CG33060|NP_788513.2|DMEL
OG0010468	LOC108013518|XP_016934902.1|DSUZ	CG13255|NP_652282.1|DMEL
OG0010469	LOC108012781|XP_016933703.1|DSUZ	Bro|NP_477066.2|DMEL
OG0010470	LOC108006846|XP_016925885.1|DSUZ	eIF4E5|NP_648160.2|DMEL
OG0010471	LOC108006865|XP_036671029.1|DSUZ	HP4|NP_648166.2|DMEL
OG0010472	LOC108012773|XP_016933696.1|DSUZ	CG8960|NP_647698.1|DMEL
OG0010473	LOC108011440|XP_016932060.1|DSUZ	CG10591|NP_647978.1|DMEL
OG0010474	LOC108012775|XP_016933698.1|DSUZ	CG33946|NP_001303406.1|DMEL
OG0010475	LOC108013109|XP_016934247.1|DSUZ	sa|NP_649311.1|DMEL
OG0010476	LOC108013477|XP_016934849.1|DSUZ	CG3306|NP_648335.1|DMEL
OG0010477	LOC108011851|XP_016932579.2|DSUZ	CG32266|NP_728900.1|DMEL
OG0010478	LOC108005841|XP_036671681.1|DSUZ	Cyp4d8|NP_523961.2|DMEL
OG0010479	LOC108005770|XP_016924588.2|DSUZ	CG7716|NP_648139.1|DMEL
OG0010480	LOC108012680|XP_016933596.1|DSUZ	CG13725|NP_648967.1|DMEL
OG0010481	LOC108015550|XP_036671502.1|DSUZ	Adgf-A2|NP_525020.2|DMEL
OG0010482	LOC108011758|XP_016932478.2|DSUZ	CG10654|NP_001261767.1|DMEL
OG0010483	LOC108013168|XP_016934354.1|DSUZ	CG13473|NP_648717.1|DMEL
OG0010484	LOC108007674|XP_016926885.2|DSUZ	CG32459|NP_730752.1|DMEL
OG0010485	LOC108005526|XP_036671737.1|DSUZ	schuy|NP_649166.1|DMEL
OG0010486	LOC108015882|XP_016937939.2|DSUZ	CG14573|NP_649356.1|DMEL
OG0010487	LOC108015409|XP_016937323.2|DSUZ	CG14131|NP_648506.1|DMEL
OG0010488	LOC108010489|XP_036672412.1|DSUZ	CG5577|NP_649014.1|DMEL
OG0010489	LOC108007403|XP_016926545.1|DSUZ	CG7906|NP_001261835.1|DMEL
OG0010490	LOC108008987|XP_016928419.1|DSUZ	CG34221|NP_001097255.2|DMEL
OG0010491	LOC108008938|XP_016928338.1|DSUZ	CG9294|NP_995920.1|DMEL
OG0010492	LOC108015534|XP_036672077.1|DSUZ	CG6893|NP_001369058.1|DMEL
OG0010493	LOC108015619|XP_036672132.1|DSUZ	CG34253|NP_001097636.1|DMEL
OG0010494	LOC108007441|XP_016926591.1|DSUZ, LOC118877504|XP_036672428.1|DSUZ	CG43331|NP_001246884.1|DMEL
OG0010495	LOC108013261|XP_016934508.1|DSUZ	CG10116|NP_648652.1|DMEL
OG0010496	LOC108006161|XP_016925101.2|DSUZ	caps|NP_001303391.1|DMEL
OG0010497	LOC108005534|XP_036671354.1|DSUZ	CG14111|NP_648636.2|DMEL
OG0010498	LOC108008741|XP_016928128.1|DSUZ	CG8046|NP_724761.1|DMEL
OG0010499	LOC108008884|XP_016928277.1|DSUZ	CG33704|NP_001027445.1|DMEL
OG0010500	LOC108008955|XP_016928354.2|DSUZ	CG34201|NP_001097385.1|DMEL
OG0010501	LOC108009004|XP_016928437.1|DSUZ	CG34185|NP_001097314.1|DMEL
OG0010502	LOC108011753|XP_016932469.2|DSUZ	CG13457|NP_648751.1|DMEL
OG0010503	LOC108008800|XP_016928187.1|DSUZ	polyph|NP_610631.1|DMEL
OG0010504	LOC108019933|XP_016943534.1|DSUZ	CG43691|NP_001260953.1|DMEL
OG0010505	LOC108019841|XP_016943362.1|DSUZ	CG30379|NP_724626.2|DMEL
OG0010506	LOC108017744|XP_016940344.2|DSUZ	CG30156|NP_724520.1|DMEL
OG0010507	LOC108008809|XP_016928203.1|DSUZ	CG3611|NP_611970.1|DMEL
OG0010508	LOC108009035|XP_016928498.1|DSUZ	yellow-d2|NP_611788.1|DMEL
OG0010510	LOC108008668|XP_016928051.1|DSUZ	CG15605|NP_611191.1|DMEL
OG0010511	LOC108008221|XP_016927501.1|DSUZ	Ir54a|NP_611259.2|DMEL
OG0010512	LOC108010053|XP_016930354.1|DSUZ	CG16837|NP_611916.1|DMEL
OG0010513	LOC108008799|XP_016928186.1|DSUZ	Pgam5-2|NP_611911.1|DMEL
OG0010514	LOC108009746|XP_016929833.1|DSUZ	CG42383|NP_523847.2|DMEL
OG0010515	LOC108008580|XP_016927945.1|DSUZ	CG10265|NP_611012.1|DMEL
OG0010516	LOC108019674|XP_016943054.1|DSUZ	CG30376|NP_724664.1|DMEL
OG0010517	LOC108008782|XP_016928169.1|DSUZ	CG30154|NP_665881.1|DMEL
OG0010518	LOC108009062|XP_016928556.1|DSUZ	CG34194|NP_001097358.1|DMEL
OG0010519	LOC108019704|XP_016943088.1|DSUZ	CG43183|NP_001246203.1|DMEL
OG0010520	LOC108008712|XP_016928099.1|DSUZ	CG12861|NP_610978.2|DMEL
OG0010521	LOC108009801|XP_016929962.1|DSUZ	CG34021|NP_001033942.1|DMEL
OG0010522	LOC108019574|XP_016942899.1|DSUZ	CG8584|NP_610404.1|DMEL
OG0010523	LOC108019831|XP_016943339.1|DSUZ	CG8738|NP_610403.1|DMEL
OG0010524	LOC108008438|XP_016927776.1|DSUZ	CG2921|NP_611635.1|DMEL
OG0010525	LOC108009180|XP_016928803.1|DSUZ	TTLL6A|NP_611433.3|DMEL
OG0010526	LOC108008772|XP_016928159.1|DSUZ	CG18367|NP_663311.1|DMEL
OG0010527	LOC108010330|XP_016930747.1|DSUZ	CG9863|NP_611780.3|DMEL
OG0010528	LOC108008866|XP_016928259.1|DSUZ	yip3|NP_726300.1|DMEL
OG0010529	LOC108008919|XP_016928315.1|DSUZ	CG43207|NP_001246476.1|DMEL
OG0010530	LOC108009567|XP_016929519.1|DSUZ	CG6429|NP_611164.3|DMEL
OG0010531	LOC108006631|XP_016925654.2|DSUZ	CG31115|NP_733068.2|DMEL
OG0010532	LOC108018541|XP_016941584.2|DSUZ	CG33189|NP_788599.1|DMEL
OG0010533	LOC108015624|XP_016937605.2|DSUZ	CG7341|NP_649029.1|DMEL
OG0010534	LOC108018383|XP_016941418.1|DSUZ	CG7079|NP_650936.1|DMEL
OG0010535	LOC108015962|XP_016938033.1|DSUZ, LOC108015582|XP_016937553.1|DSUZ	CG4783|NP_650851.1|DMEL
OG0010536	LOC108015568|XP_036672736.1|DSUZ	CG4465|NP_650847.1|DMEL
OG0010537	LOC108018551|XP_016941593.2|DSUZ	CG34301|NP_001097710.1|DMEL
OG0010538	LOC108014545|XP_036673260.1|DSUZ	srp|NP_732100.2|DMEL
OG0010539	LOC108006466|XP_016925478.1|DSUZ, LOC108006467|XP_036673462.1|DSUZ	Obp85a|NP_001334691.1|DMEL
OG0010540	LOC108017270|XP_016939774.2|DSUZ	CG15535|NP_651788.1|DMEL
OG0010541	LOC108015893|XP_016937951.2|DSUZ	CG7573|NP_729695.2|DMEL
OG0010542	LOC108016002|XP_036674829.1|DSUZ	CG17917|NP_649642.1|DMEL
OG0010543	LOC108016447|XP_036675324.1|DSUZ	CG15530|NP_651777.1|DMEL
OG0010544	LOC118877798|XP_036673816.1|DSUZ, LOC108018774|XP_016941845.1|DSUZ	CG8476|NP_731777.1|DMEL
OG0010545	LOC108014114|XP_036673929.1|DSUZ	beat-Vb|NP_731748.1|DMEL
OG0010546	LOC108020109|XP_036672752.1|DSUZ	CG14297|NP_650756.1|DMEL
OG0010547	LOC108020128|XP_036672846.1|DSUZ	CG34284|NP_001097832.1|DMEL
OG0010548	LOC108006068|XP_036675602.1|DSUZ	TwdlQ|NP_651496.1|DMEL
OG0010549	LOC108018667|XP_036672650.1|DSUZ	Hug|NP_524329.1|DMEL
OG0010550	LOC108007581|XP_016926762.1|DSUZ	CG34296|NP_001097973.1|DMEL
OG0010551	LOC108015494|XP_016937431.2|DSUZ	fig|NP_651724.1|DMEL
OG0010552	LOC108012152|XP_016932933.2|DSUZ	Ctr1C|NP_651837.1|DMEL
OG0010553	LOC108012149|XP_016932930.2|DSUZ	CG15548|NP_651836.2|DMEL
OG0010554	LOC108015919|XP_036673402.1|DSUZ	CG31055|NP_733226.1|DMEL
OG0010555	LOC108005980|XP_016924909.1|DSUZ	CG17625|NP_651078.1|DMEL
OG0010556	LOC108007570|XP_016926751.1|DSUZ	CG14545|NP_652254.3|DMEL
OG0010557	LOC108006064|XP_016924997.1|DSUZ	CG6629|NP_650041.1|DMEL
OG0010558	LOC108012129|XP_016932909.2|DSUZ	CG14695|NP_650032.1|DMEL
OG0010559	LOC108014069|XP_016935577.1|DSUZ	E_spl_m6-BFM|NP_524512.2|DMEL
OG0010560	LOC108011075|XP_016931628.1|DSUZ	bcd|NP_788587.1|DMEL
OG0010561	LOC108014822|XP_016936508.2|DSUZ	CG14317|NP_650675.1|DMEL
OG0010562	LOC108010929|XP_016931424.2|DSUZ	CG31373|NP_731495.1|DMEL
OG0010563	LOC108018755|XP_016941821.2|DSUZ	CG14684|NP_650007.1|DMEL
OG0010564	LOC108014791|XP_016936473.2|DSUZ	CG14511|NP_651675.1|DMEL
OG0010565	LOC108017268|XP_016939772.2|DSUZ	CG15536|NP_651789.1|DMEL
OG0010566	LOC108017255|XP_036675682.1|DSUZ	CG34155|NP_001036778.1|DMEL
OG0010567	LOC108007816|XP_016927070.1|DSUZ, LOC118877920|XP_036674387.1|DSUZ	Dic2|NP_732513.1|DMEL
OG0010568	LOC108017263|XP_016939766.1|DSUZ	CG2267|NP_651815.1|DMEL
OG0010569	LOC108012151|XP_016932932.2|DSUZ	CG15549|NP_651834.2|DMEL
OG0010570	LOC108006365|XP_016925375.2|DSUZ	CG14245|NP_651500.1|DMEL
OG0010571	LOC108007812|XP_016927067.2|DSUZ	CG34008|NP_001034062.1|DMEL
OG0010572	LOC108011339|XP_016931938.2|DSUZ	fit|NP_650993.1|DMEL
OG0010573	LOC108016429|XP_016938569.2|DSUZ	CG7016|NP_651301.1|DMEL
OG0010574	LOC108011504|XP_016932145.2|DSUZ	CG13640|NP_651300.1|DMEL
OG0010575	LOC108010870|XP_016931338.2|DSUZ	pHCl-2|NP_651861.1|DMEL
OG0010576	LOC108013917|XP_016935411.1|DSUZ	CG31407|NP_731435.1|DMEL
OG0010577	LOC108020800|XP_036674429.1|DSUZ	CG31266|NP_001138068.1|DMEL
OG0010578	LOC108019313|XP_016942623.2|DSUZ	Sry-beta|NP_524579.1|DMEL
