Orthogroup	DSUZ.longest_only	DBIA.longest_only
OG0008886	LOC108010155|XP_016930477.1|DSUZ	LOC108036533|XP_016968246.1|DBIA
OG0008887	LOC108009808|XP_016929971.1|DSUZ	LOC108030194|XP_016958438.1|DBIA
OG0008888	LOC108013296|XP_016934573.1|DSUZ	LOC108035558|XP_016966715.1|DBIA
OG0008889	LOC108009085|XP_016928631.1|DSUZ	LOC108022557|XP_016947040.1|DBIA
OG0008890	LOC108007654|XP_016926866.2|DSUZ	LOC108032071|XP_016961380.1|DBIA
OG0008891	LOC108020198|XP_036670858.1|DSUZ	LOC108035217|XP_016966231.1|DBIA
OG0008892	LOC108009871|XP_016930063.1|DSUZ	LOC108026747|XP_016953361.1|DBIA
OG0008893	LOC108014465|XP_016936076.1|DSUZ	LOC108035301|XP_016966359.1|DBIA
OG0008894	LOC108012181|XP_036672951.1|DSUZ	LOC108031562|XP_016960597.1|DBIA
OG0008895	LOC108017200|XP_016939683.2|DSUZ	LOC108031627|XP_016960721.1|DBIA
OG0008896	LOC108020536|XP_016944369.2|DSUZ	LOC108030598|XP_016959068.1|DBIA
OG0008897	LOC108018625|XP_016941679.2|DSUZ, LOC108004865|XP_036673620.1|DSUZ	LOC108024531|XP_016949991.1|DBIA
OG0008898	LOC108019899|XP_016943475.1|DSUZ	LOC108029671|XP_016957602.1|DBIA
OG0008899	LOC108018477|XP_016941525.1|DSUZ	LOC108033720|XP_016963741.1|DBIA
OG0008900	LOC108021178|XP_016945249.1|DSUZ	LOC108033993|XP_016964207.1|DBIA
OG0008901	LOC108005893|XP_016924771.1|DSUZ	LOC108028662|XP_016956079.1|DBIA
OG0008902	LOC108020334|XP_016943956.1|DSUZ	LOC108035990|XP_016967332.1|DBIA
OG0008903	LOC108010463|XP_016930825.1|DSUZ	LOC108029273|XP_016956961.1|DBIA
OG0008904	LOC108008710|XP_016928096.1|DSUZ	LOC108023101|XP_016947854.1|DBIA
OG0008905	LOC108020399|XP_016944173.1|DSUZ	LOC108035826|XP_016967066.1|DBIA
OG0008906	LOC108013629|XP_016935062.1|DSUZ	LOC108035457|XP_016966585.1|DBIA
OG0008907	LOC108005703|XP_016924519.2|DSUZ	LOC108025972|XP_016952154.1|DBIA
OG0008908	LOC108017145|XP_036675068.1|DSUZ	LOC108027420|XP_016954351.1|DBIA
OG0008909	LOC108007614|XP_016926809.2|DSUZ	LOC108024851|XP_016950481.1|DBIA
OG0008910	LOC108006990|XP_016926086.2|DSUZ	LOC108032051|XP_016961352.1|DBIA
OG0008911	LOC108020098|XP_016943688.2|DSUZ	LOC108024362|XP_016949754.1|DBIA
OG0008911	LOC108020100|XP_016943689.2|DSUZ	LOC108024791|XP_016950399.1|DBIA
OG0008912	LOC108011616|XP_016932276.1|DSUZ	LOC108024933|XP_016950620.1|DBIA
OG0008913	LOC108020524|XP_016944358.1|DSUZ	LOC108031929|XP_016961195.1|DBIA
OG0008914	LOC108010571|XP_016930939.1|DSUZ	LOC108031256|XP_016959984.1|DBIA
OG0008915	LOC108014244|XP_016935770.1|DSUZ	LOC108027041|XP_016953729.1|DBIA
OG0008916	LOC108021614|XP_016945902.1|DSUZ	LOC108034226|XP_016964560.1|DBIA
OG0008917	LOC108019211|XP_016942496.1|DSUZ	LOC108036803|XP_016968639.1|DBIA
OG0008918	LOC108009311|XP_016929060.1|DSUZ	LOC108033463|XP_016963288.1|DBIA
OG0008918	LOC108005369|XP_016924117.1|DSUZ	LOC108033026|XP_016962642.1|DBIA
OG0008919	LOC108020992|XP_016944942.1|DSUZ	LOC108029157|XP_016956785.1|DBIA
OG0008920	LOC108014902|XP_016936612.2|DSUZ	LOC108030707|XP_016959236.1|DBIA
OG0008921	LOC108016345|XP_016938471.1|DSUZ	LOC108036786|XP_016968621.1|DBIA
OG0008922	LOC108021373|XP_016945557.1|DSUZ	LOC108036090|XP_016967530.1|DBIA
OG0008923	LOC108017803|XP_016940438.1|DSUZ	LOC108030434|XP_016958809.1|DBIA
OG0008924	LOC108010000|XP_036669232.1|DSUZ	LOC108022846|XP_016947507.1|DBIA
OG0008925	LOC108018222|XP_016941230.1|DSUZ	LOC108030437|XP_016958815.1|DBIA
OG0008926	LOC108009366|XP_016929159.1|DSUZ	LOC108036421|XP_016968037.1|DBIA
OG0008927	LOC108010275|XP_016930625.1|DSUZ	LOC108022108|XP_016946440.1|DBIA
OG0008928	LOC108017764|XP_016940370.1|DSUZ, LOC108017765|XP_016940371.1|DSUZ	LOC108029993|XP_016957996.1|DBIA
OG0008929	LOC108017988|XP_016940819.1|DSUZ	LOC108030120|XP_016958310.1|DBIA
OG0008930	LOC108015946|XP_016938018.2|DSUZ	LOC108031316|XP_016960052.1|DBIA
OG0008931	LOC108008561|XP_016927921.1|DSUZ	LOC108036236|XP_016967733.1|DBIA
OG0008932	LOC108008934|XP_016928335.1|DSUZ	LOC108022403|XP_016946778.1|DBIA
OG0008933	LOC108008728|XP_016928117.1|DSUZ	LOC108022380|XP_016946751.1|DBIA
OG0008934	LOC108005832|XP_016924658.1|DSUZ	LOC108028087|XP_016955218.1|DBIA
OG0008935	LOC108017842|XP_016940486.1|DSUZ	LOC108029923|XP_016957907.1|DBIA
OG0008936	LOC108010238|XP_016930580.1|DSUZ	LOC108023012|XP_016947734.1|DBIA
OG0008937	LOC108009664|XP_016929679.1|DSUZ	LOC108036515|XP_016968209.1|DBIA
OG0008938	LOC108019738|XP_036669976.1|DSUZ	LOC108029472|XP_016957215.1|DBIA
OG0008939	LOC108018165|XP_016941145.2|DSUZ	LOC108029652|XP_016957565.1|DBIA
OG0008940	LOC108009441|XP_016929276.1|DSUZ	LOC108022713|XP_016947278.1|DBIA
OG0008941	LOC108017007|XP_016939449.1|DSUZ	LOC108021956|XP_016946275.1|DBIA
OG0008942	LOC108016947|XP_016939369.1|DSUZ	LOC108023608|XP_016948704.1|DBIA
OG0008943	LOC108016623|XP_016938807.1|DSUZ	LOC108023755|XP_016948882.1|DBIA
OG0008944	LOC108005433|XP_016924202.1|DSUZ	LOC108026223|XP_016952540.1|DBIA
OG0008945	LOC108015236|XP_016937071.1|DSUZ	LOC108023744|XP_016948871.1|DBIA
OG0008946	LOC108004725|XP_016923236.1|DSUZ	LOC108025894|XP_016952065.1|DBIA
OG0008947	LOC108015158|XP_016936924.1|DSUZ	LOC108024084|XP_016949347.1|DBIA
OG0008948	LOC108016897|XP_016939298.2|DSUZ	LOC108023555|XP_016948627.1|DBIA
OG0008949	LOC108012614|XP_016933523.1|DSUZ	LOC108028538|XP_016955924.1|DBIA
OG0008950	LOC108019006|XP_016942109.1|DSUZ	LOC108025674|XP_016951700.1|DBIA
OG0008951	LOC118877363|XP_036671761.1|DSUZ	LOC108034669|XP_016965096.1|DBIA
OG0008952	LOC108004598|XP_016923027.1|DSUZ	LOC108033018|XP_016962634.1|DBIA
OG0008953	LOC108007681|XP_036670559.1|DSUZ	LOC108030762|XP_016959302.1|DBIA
OG0008954	LOC108004887|XP_016923497.1|DSUZ	LOC108029007|XP_016956540.1|DBIA
OG0008955	LOC108005817|XP_016924634.1|DSUZ	LOC108028177|XP_016955328.1|DBIA
OG0008956	LOC108008951|XP_016928351.1|DSUZ	LOC108036312|XP_016967811.1|DBIA
OG0008957	LOC108013615|XP_016935045.1|DSUZ	LOC108035540|XP_016966696.1|DBIA
OG0008958	LOC108017623|XP_016940210.2|DSUZ	LOC108030848|XP_016959475.1|DBIA
OG0008959	LOC108006212|XP_016925139.1|DSUZ	LOC108028097|XP_016955231.1|DBIA
OG0008960	LOC108014645|XP_036671157.1|DSUZ	LOC108035085|XP_016965990.1|DBIA
OG0008961	LOC108021692|XP_016946006.1|DSUZ	LOC108033745|XP_016963793.1|DBIA
OG0008962	LOC108019011|XP_016942112.1|DSUZ	LOC108023900|XP_016949075.1|DBIA
OG0008963	LOC108021777|XP_036677015.1|DSUZ	LOC108032957|XP_016962517.1|DBIA
OG0008964	LOC108016576|XP_016938745.1|DSUZ	LOC108023198|XP_016947945.1|DBIA
OG0008965	LOC108021124|XP_016945169.1|DSUZ	LOC108034727|XP_016965159.1|DBIA
OG0008966	LOC108010277|XP_016930633.1|DSUZ	LOC108032416|XP_016961724.1|DBIA
OG0008967	LOC118877362|XP_036671748.1|DSUZ	LOC108035586|XP_016966746.1|DBIA
OG0008968	LOC108011281|XP_016931880.1|DSUZ	LOC108027720|XP_016954762.1|DBIA
OG0008969	LOC108012538|XP_016933445.1|DSUZ	LOC108027719|XP_016954758.1|DBIA
OG0008970	LOC108009455|XP_016929316.1|DSUZ	LOC108027692|XP_016954728.1|DBIA
OG0008971	LOC108012712|XP_016933630.1|DSUZ	LOC108034749|XP_016965186.1|DBIA
OG0008972	LOC108012607|XP_016933516.2|DSUZ	LOC108028053|XP_016955181.1|DBIA
OG0008973	LOC108007999|XP_016927267.2|DSUZ	LOC108030528|XP_016958907.1|DBIA
OG0008974	LOC108015470|XP_016937390.2|DSUZ	LOC108025086|XP_016950835.1|DBIA
OG0008976	LOC108020748|XP_016944614.1|DSUZ, LOC118877537|XP_036672483.1|DSUZ	LOC108035940|XP_016967225.1|DBIA
OG0008977	LOC108013714|XP_016935147.1|DSUZ	LOC108032351|XP_016961651.1|DBIA
OG0008978	LOC118878048|XP_036675107.1|DSUZ, LOC108007468|XP_016926640.2|DSUZ, LOC118878035|XP_036675058.1|DSUZ	LOC108029992|XP_016957995.1|DBIA
OG0008979	LOC108017166|XP_016939653.1|DSUZ	LOC108032326|XP_016961624.1|DBIA
OG0008980	LOC118876929|XP_036669151.1|DSUZ, LOC108009588|XP_016929549.1|DSUZ	LOC108022677|XP_016947237.1|DBIA
OG0008980	LOC108017870|XP_016940519.1|DSUZ	LOC108029954|XP_016957946.1|DBIA
OG0008983	LOC108009900|XP_016930112.1|DSUZ	LOC108026841|XP_016953506.1|DBIA
OG0008985	LOC108011312|XP_016931907.2|DSUZ	LOC108034785|XP_016965233.1|DBIA
OG0008986	LOC108016061|XP_016938145.2|DSUZ	LOC108027176|XP_016953953.1|DBIA
OG0008987	LOC108017028|XP_016939475.1|DSUZ	LOC108029092|XP_016956671.1|DBIA
OG0008988	LOC108020856|XP_036674336.1|DSUZ, LOC118876792|XP_036672682.1|DSUZ	LOC108031893|XP_016961150.1|DBIA
OG0008989	LOC108018915|XP_036675710.1|DSUZ	LOC108025862|XP_016952019.1|DBIA
OG0008990	LOC108012974|XP_016934027.1|DSUZ	LOC108034595|XP_016965016.1|DBIA
OG0008992	LOC108018316|XP_016941346.1|DSUZ	LOC108032253|XP_016961607.1|DBIA
OG0008993	LOC108015894|XP_036672020.1|DSUZ	LOC108028573|XP_016955968.1|DBIA
OG0008994	LOC108021559|XP_036672279.1|DSUZ	LOC108036106|XP_016967569.1|DBIA
OG0008995	LOC108008090|XP_016927369.2|DSUZ	LOC108026939|XP_016953641.1|DBIA
OG0008996	LOC108018962|XP_016942054.1|DSUZ	LOC108033226|XP_016962979.1|DBIA
OG0008997	LOC108016812|XP_016939101.1|DSUZ	LOC108023379|XP_016948273.1|DBIA
OG0008999	LOC108015080|XP_016936808.1|DSUZ	LOC108027482|XP_016954416.1|DBIA
OG0009000	LOC108004777|XP_016923315.1|DSUZ	LOC108032057|XP_016961365.1|DBIA
OG0009001	LOC108021110|XP_016945140.1|DSUZ	LOC108033908|XP_016964063.1|DBIA
OG0009002	LOC108013833|XP_016935304.2|DSUZ	LOC108031554|XP_016960585.1|DBIA
OG0009003	LOC108014520|XP_016936148.2|DSUZ	LOC108028136|XP_016955281.1|DBIA
OG0009004	LOC108008727|XP_016928115.1|DSUZ	LOC108022311|XP_016946660.1|DBIA
OG0009005	LOC108011962|XP_016932709.1|DSUZ	LOC108036747|XP_016968545.1|DBIA
OG0009006	LOC108011994|XP_016932749.2|DSUZ	LOC108032227|XP_016961579.1|DBIA
OG0009007	LOC108013500|XP_016934874.1|DSUZ	LOC108030998|XP_016959691.1|DBIA
OG0009008	LOC108015969|XP_036672610.1|DSUZ	LOC108031350|XP_016960104.1|DBIA
OG0009009	LOC108011047|XP_036670256.1|DSUZ	LOC108028931|XP_016956442.1|DBIA
OG0009010	LOC108013277|XP_016934537.1|DSUZ	LOC108035230|XP_016966248.1|DBIA
OG0009011	LOC108020017|XP_036671503.1|DSUZ	LOC108034838|XP_016965449.1|DBIA
OG0009012	LOC108008335|XP_016927650.1|DSUZ	LOC108026902|XP_016953600.1|DBIA
OG0009013	LOC108015267|XP_016937117.1|DSUZ	LOC108023530|XP_016948583.1|DBIA
OG0009014	LOC108011311|XP_016931906.1|DSUZ	LOC108034868|XP_016965540.1|DBIA
OG0009015	LOC108005757|XP_036672070.1|DSUZ	LOC108028510|XP_016955882.1|DBIA
OG0009016	LOC108006863|XP_016925921.1|DSUZ	LOC108035411|XP_016966520.1|DBIA
OG0009017	LOC108021562|XP_016945824.1|DSUZ	LOC108027872|XP_016954975.1|DBIA
OG0009018	LOC108020403|XP_016944178.1|DSUZ	LOC108036017|XP_016967427.1|DBIA
OG0009019	LOC108020336|XP_016943960.1|DSUZ	LOC108024910|XP_016950571.1|DBIA
OG0009020	LOC108006405|XP_036673292.1|DSUZ	LOC108026426|XP_016952847.1|DBIA
OG0009021	LOC108013796|XP_036674884.1|DSUZ	LOC108032926|XP_016962484.1|DBIA
OG0009022	LOC108005691|XP_036673928.1|DSUZ	LOC108023488|XP_016948506.1|DBIA
OG0009023	LOC108020155|XP_016943745.2|DSUZ	LOC108024417|XP_016949822.1|DBIA
OG0009024	LOC108011528|XP_016932180.1|DSUZ	LOC108031598|XP_016960665.1|DBIA
OG0009025	LOC108018376|XP_036672591.1|DSUZ	LOC108027232|XP_016954054.1|DBIA
OG0009026	LOC108020668|XP_036673348.1|DSUZ	LOC108026425|XP_016952846.1|DBIA
OG0009027	LOC108019804|XP_016943302.1|DSUZ	LOC108029491|XP_016957249.1|DBIA
OG0009028	LOC108013158|XP_016934341.1|DSUZ	LOC108035506|XP_016966655.1|DBIA
OG0009029	LOC108011042|XP_016931584.1|DSUZ	LOC108023832|XP_016948967.1|DBIA
OG0009030	LOC108021179|XP_016945250.1|DSUZ	LOC108027815|XP_016954882.1|DBIA
OG0009031	LOC108017117|XP_016939566.1|DSUZ	LOC108027361|XP_016954272.1|DBIA
OG0009032	LOC108017120|XP_016939570.1|DSUZ	LOC108027362|XP_016954273.1|DBIA
OG0009033	LOC108011968|XP_016932718.1|DSUZ	LOC108036793|XP_016968629.1|DBIA
OG0009034	LOC108021443|XP_016945652.2|DSUZ	LOC108032755|XP_016962234.1|DBIA
OG0009035	LOC108009656|XP_016929668.1|DSUZ	LOC108032815|XP_016962318.1|DBIA
OG0009036	LOC108009731|XP_016929803.1|DSUZ	LOC108036577|XP_016968318.1|DBIA
OG0009037	LOC108020792|XP_016944663.1|DSUZ	LOC108034842|XP_016965466.1|DBIA
OG0009038	LOC108014824|XP_016936511.2|DSUZ	LOC108024739|XP_016950325.1|DBIA
OG0009039	LOC108014570|XP_016936212.2|DSUZ	LOC108026173|XP_016952435.1|DBIA
OG0009040	LOC108009681|XP_016929708.1|DSUZ	LOC108022175|XP_016946508.1|DBIA
OG0009041	LOC108014141|XP_036672617.1|DSUZ	LOC108031673|XP_016960802.1|DBIA
OG0009042	LOC108005357|XP_016924095.2|DSUZ	LOC108027920|XP_016955032.1|DBIA
OG0009043	LOC108005626|XP_016924429.1|DSUZ	LOC108032748|XP_016962225.1|DBIA
OG0009044	LOC108016968|XP_016939400.1|DSUZ	LOC108029085|XP_016956661.1|DBIA
OG0009045	LOC108016011|XP_036674988.1|DSUZ	LOC108027343|XP_016954250.1|DBIA
OG0009046	LOC108007765|XP_016927010.2|DSUZ	LOC108030835|XP_016959448.1|DBIA
OG0009047	LOC108017742|XP_016940341.1|DSUZ	LOC108030441|XP_016958820.1|DBIA
OG0009048	LOC108017057|XP_016939507.1|DSUZ	LOC108032517|XP_016961841.1|DBIA
OG0009049	LOC108014555|XP_016936188.1|DSUZ	LOC108026277|XP_016952629.1|DBIA
OG0009050	LOC108016257|XP_016938371.1|DSUZ	LOC108032551|XP_016961917.1|DBIA
OG0009051	LOC108017898|XP_016940557.1|DSUZ	LOC108029593|XP_016957450.1|DBIA
OG0009052	LOC108011789|XP_036675110.1|DSUZ	LOC108027446|XP_016954386.1|DBIA
OG0009053	LOC108020615|XP_036673285.1|DSUZ	LOC108026360|XP_016952756.1|DBIA
OG0009054	LOC108019279|XP_036673853.1|DSUZ	LOC108031920|XP_016961180.1|DBIA
OG0009055	LOC108013394|XP_016934738.1|DSUZ	LOC108033617|XP_016963469.1|DBIA
OG0009056	LOC108009078|XP_016928617.1|DSUZ	LOC108033375|XP_016963182.1|DBIA
OG0009057	LOC108012858|XP_016933814.1|DSUZ	LOC108029017|XP_016956555.1|DBIA
OG0009058	LOC108020352|XP_036673235.1|DSUZ	LOC108036006|XP_016967391.1|DBIA
OG0009059	LOC108007405|XP_036671314.1|DSUZ	LOC108028736|XP_016956191.1|DBIA
OG0009060	LOC108014709|XP_036674276.1|DSUZ	LOC108024602|XP_016950105.1|DBIA
OG0009061	LOC108009659|XP_016929669.1|DSUZ	LOC108022748|XP_016947330.1|DBIA
OG0009062	LOC108009089|XP_016928635.1|DSUZ	LOC108036337|XP_016967868.1|DBIA
OG0009063	LOC108021090|XP_016945102.1|DSUZ	LOC108033825|XP_016963942.1|DBIA
OG0009064	LOC108009694|XP_016929732.1|DSUZ	LOC108030031|XP_016958077.1|DBIA
OG0009065	LOC108015826|XP_036674384.1|DSUZ	LOC108024725|XP_016950308.1|DBIA
OG0009066	LOC108012497|XP_016933395.1|DSUZ	LOC108034516|XP_016964929.1|DBIA
OG0009067	LOC108007449|XP_036671666.1|DSUZ	LOC108030817|XP_016959406.1|DBIA
OG0009068	LOC108017834|XP_016940476.1|DSUZ	LOC108029914|XP_016957896.1|DBIA
OG0009069	LOC108005747|XP_016924567.1|DSUZ	LOC108033315|XP_016963083.1|DBIA
OG0009070	LOC108009970|XP_016930221.1|DSUZ	LOC108036600|XP_016968349.1|DBIA
OG0009071	LOC118877895|XP_036674234.1|DSUZ	LOC108026141|XP_016952359.1|DBIA
OG0009072	LOC108013817|XP_016935283.2|DSUZ	LOC108027329|XP_016954228.1|DBIA
OG0009073	LOC108015575|XP_036672764.1|DSUZ	LOC108032136|XP_016961460.1|DBIA
OG0009074	LOC108011674|XP_036674195.1|DSUZ	LOC108024968|XP_016950700.1|DBIA
OG0009075	LOC108005939|XP_016924854.1|DSUZ	LOC108032930|XP_016962489.1|DBIA
OG0009076	LOC108018527|XP_016941568.2|DSUZ	LOC108031845|XP_016961084.1|DBIA
OG0009077	LOC108013797|XP_036674923.1|DSUZ, LOC118878006|XP_036674922.1|DSUZ	LOC108032916|XP_016962468.1|DBIA
OG0009078	LOC108006045|XP_016924978.1|DSUZ	LOC108024517|XP_016949957.1|DBIA
OG0009079	LOC108011520|XP_036674016.1|DSUZ	LOC108031411|XP_016960297.1|DBIA
OG0009080	LOC108014556|XP_036673328.1|DSUZ	LOC108026333|XP_016952725.1|DBIA
OG0009081	LOC108016311|XP_016938434.1|DSUZ	LOC108025156|XP_016950922.1|DBIA
OG0009082	LOC108014813|XP_036673485.1|DSUZ	LOC108024378|XP_016949770.1|DBIA
OG0009083	LOC108004741|XP_016923256.2|DSUZ	LOC108023794|XP_016948922.1|DBIA
OG0009084	LOC108010938|XP_036674655.1|DSUZ	LOC108031790|XP_016960992.1|DBIA
OG0009085	LOC108006013|XP_036674450.1|DSUZ	LOC108024806|XP_016950417.1|DBIA
OG0009086	LOC108011663|XP_016932349.1|DSUZ	LOC108024982|XP_016950719.1|DBIA
OG0009087	LOC108017461|XP_036674317.1|DSUZ	LOC108024801|XP_016950410.1|DBIA
OG0009088	LOC108017264|XP_016939767.2|DSUZ	LOC108025400|XP_016951366.1|DBIA
OG0009089	LOC108011211|XP_016931793.1|DSUZ, LOC108005198|XP_016923872.1|DSUZ	LOC108024351|XP_016949742.1|DBIA
OG0009090	LOC108015491|XP_036675578.1|DSUZ	LOC108025427|XP_016951401.1|DBIA
OG0009091	LOC108011594|XP_016932251.1|DSUZ	LOC108024934|XP_016950621.1|DBIA
OG0009092	LOC108013854|XP_016935331.1|DSUZ, LOC108016063|XP_036675135.1|DSUZ	LOC108027434|XP_016954371.1|DBIA
OG0009093	LOC108020241|XP_016943850.2|DSUZ, LOC118876770|XP_036677509.1|DSUZ	LOC108024759|XP_016950360.1|DBIA
OG0009094	LOC108007554|XP_016926734.1|DSUZ	LOC108026093|XP_016952282.1|DBIA
OG0009095	LOC118877917|XP_036674367.1|DSUZ	LOC108025988|XP_016952170.1|DBIA
OG0009096	LOC108006369|XP_016925379.2|DSUZ	LOC108025139|XP_016950901.1|DBIA
OG0009097	LOC108006368|XP_016925378.2|DSUZ	LOC108025154|XP_016950920.1|DBIA
OG0009098	LOC108006357|XP_036675366.1|DSUZ	LOC108025389|XP_016951350.1|DBIA
OG0009099	LOC108015459|XP_036675526.1|DSUZ	LOC108025482|XP_016951486.1|DBIA
OG0009100	LOC108011747|XP_016932465.1|DSUZ	LOC108028985|XP_016956515.1|DBIA
OG0009101	LOC108011382|XP_016931994.1|DSUZ	LOC108027721|XP_016954763.1|DBIA
OG0009102	LOC108021570|XP_016945839.1|DSUZ	LOC108029137|XP_016956749.1|DBIA
OG0009103	LOC108006217|XP_016925147.1|DSUZ	LOC108029009|XP_016956542.1|DBIA
OG0009104	LOC108006026|XP_016924961.1|DSUZ	LOC108029264|XP_016956952.1|DBIA
OG0009105	LOC108011957|XP_016932705.1|DSUZ	LOC108036812|XP_016968650.1|DBIA
OG0009106	LOC108021627|XP_016945923.1|DSUZ	LOC108032807|XP_016962307.1|DBIA
OG0009107	LOC108021571|XP_016945842.1|DSUZ	LOC108034227|XP_016964562.1|DBIA
OG0009108	LOC108007008|XP_016926103.1|DSUZ	LOC108026434|XP_016952859.1|DBIA
OG0009109	LOC108007931|XP_016927194.1|DSUZ	LOC108034319|XP_016964678.1|DBIA
OG0009110	LOC108020983|XP_016944931.1|DSUZ	LOC108029058|XP_016956614.1|DBIA
OG0009111	LOC108020204|XP_036670735.1|DSUZ	LOC108035100|XP_016966015.1|DBIA
OG0009112	LOC108020760|XP_016944630.1|DSUZ	LOC108029133|XP_016956745.1|DBIA
OG0009113	LOC108007402|XP_016926548.1|DSUZ	LOC108034181|XP_016964487.1|DBIA
OG0009114	LOC108005885|XP_036668716.1|DSUZ	LOC108029164|XP_016956794.1|DBIA
OG0009115	LOC108018581|XP_016941628.1|DSUZ, LOC108018799|XP_016941874.2|DSUZ	LOC108024073|XP_016949334.1|DBIA
OG0009116	LOC108011859|XP_016932591.1|DSUZ	LOC108027679|XP_016954714.1|DBIA
OG0009117	LOC108007732|XP_016926977.1|DSUZ	LOC108033316|XP_016963084.1|DBIA
OG0009118	LOC108016550|XP_016938713.1|DSUZ	LOC108023171|XP_016947902.1|DBIA
OG0009119	LOC108008178|XP_016927462.1|DSUZ	LOC108033560|XP_016963393.1|DBIA
OG0009120	LOC108012250|XP_016933038.1|DSUZ	LOC108034463|XP_016964836.1|DBIA
OG0009121	LOC108017797|XP_016940430.1|DSUZ	LOC108030424|XP_016958799.1|DBIA
OG0009122	LOC108008628|XP_016927998.1|DSUZ	LOC108022246|XP_016946594.1|DBIA
OG0009123	LOC108010118|XP_016930432.1|DSUZ	LOC108022924|XP_016947625.1|DBIA
OG0009124	LOC108009330|XP_016929099.1|DSUZ	LOC108032402|XP_016961712.1|DBIA
OG0009125	LOC108017751|XP_016940353.1|DSUZ	LOC108030203|XP_016958449.1|DBIA
OG0009126	LOC108008587|XP_016927955.1|DSUZ	LOC108022169|XP_016946502.1|DBIA
OG0009127	LOC108010126|XP_016930442.1|DSUZ	LOC108022932|XP_016947633.1|DBIA
OG0009128	LOC108017865|XP_016940513.1|DSUZ	LOC108029938|XP_016957922.1|DBIA
OG0009129	LOC108019719|XP_016943119.1|DSUZ	LOC108029407|XP_016957129.1|DBIA
OG0009130	LOC108019815|XP_016943314.1|DSUZ	LOC108029521|XP_016957309.1|DBIA
OG0009131	LOC108009930|XP_016930160.1|DSUZ	LOC108036349|XP_016967911.1|DBIA
OG0009132	LOC108009328|XP_016929090.1|DSUZ	LOC108022594|XP_016947110.1|DBIA
OG0009133	LOC108019693|XP_016943076.1|DSUZ	LOC108029427|XP_016957161.1|DBIA
OG0009134	LOC108017917|XP_016940575.1|DSUZ	LOC108029897|XP_016957876.1|DBIA
OG0009135	LOC108010312|XP_016930693.1|DSUZ	LOC108036592|XP_016968341.1|DBIA
OG0009136	LOC108008572|XP_016927935.1|DSUZ	LOC108030452|XP_016958834.1|DBIA
OG0009137	LOC108009830|XP_016930006.1|DSUZ	LOC108022238|XP_016946585.1|DBIA
OG0009138	LOC108008780|XP_016928167.1|DSUZ	LOC108022291|XP_016946639.1|DBIA
OG0009139	LOC108008361|XP_016927687.1|DSUZ	LOC108023094|XP_016947844.1|DBIA
OG0009140	LOC108008614|XP_016927984.1|DSUZ	LOC108022228|XP_016946575.1|DBIA
OG0009141	LOC108017767|XP_016940373.1|DSUZ	LOC108029933|XP_016957917.1|DBIA
OG0009142	LOC108018079|XP_016940970.1|DSUZ	LOC108030046|XP_016958110.1|DBIA
OG0009143	LOC108008880|XP_016928274.1|DSUZ	LOC108026970|XP_016953675.1|DBIA
OG0009144	LOC108008789|XP_016928174.1|DSUZ	LOC108026720|XP_016953317.1|DBIA
OG0009145	LOC108008740|XP_016928127.1|DSUZ	LOC108022264|XP_016946610.1|DBIA
OG0009146	LOC108019873|XP_016943432.1|DSUZ	LOC108029681|XP_016957620.1|DBIA
OG0009147	LOC108008758|XP_016928145.1|DSUZ	LOC108036513|XP_016968207.1|DBIA
OG0009148	LOC108019897|XP_016943469.1|DSUZ	LOC108029661|XP_016957577.1|DBIA
OG0009149	LOC108008110|XP_016927388.1|DSUZ	LOC108026603|XP_016953065.1|DBIA
OG0009150	LOC108019736|XP_036669854.1|DSUZ	LOC108029470|XP_016957213.1|DBIA
OG0009151	LOC108010270|XP_016930621.1|DSUZ	LOC108022994|XP_016947712.1|DBIA
OG0009152	LOC108009143|XP_016928736.1|DSUZ	LOC108036318|XP_016967819.1|DBIA
OG0009153	LOC108009137|XP_016928729.1|DSUZ	LOC108026652|XP_016953179.1|DBIA
OG0009154	LOC108015774|XP_016937805.1|DSUZ	LOC108026056|XP_016952239.1|DBIA
OG0009155	LOC108017956|XP_016940713.1|DSUZ	LOC108029537|XP_016957335.1|DBIA
OG0009156	LOC108021716|XP_016946042.1|DSUZ	LOC108032408|XP_016961717.1|DBIA
OG0009157	LOC108021567|XP_016945834.1|DSUZ	LOC108034124|XP_016964401.1|DBIA
OG0009158	LOC108013202|XP_016934402.1|DSUZ	LOC108031362|XP_016960124.1|DBIA
OG0009159	LOC108005447|XP_016924225.1|DSUZ	LOC108026283|XP_016952641.1|DBIA
OG0009160	LOC108008706|XP_016928103.2|DSUZ	LOC108027681|XP_016954717.1|DBIA
OG0009161	LOC108016971|XP_016939402.1|DSUZ	LOC108023698|XP_016948813.1|DBIA
OG0009162	LOC108012540|XP_016933443.1|DSUZ	LOC108034550|XP_016964966.1|DBIA
OG0009163	LOC108013399|XP_016934741.1|DSUZ	LOC108035700|XP_016966910.1|DBIA
OG0009164	LOC108013543|XP_016934935.1|DSUZ	LOC108035186|XP_016966155.1|DBIA
OG0009165	LOC108013024|XP_016934103.2|DSUZ	LOC108027996|XP_016955112.1|DBIA
OG0009166	LOC108012287|XP_016933077.1|DSUZ	LOC108034439|XP_016964812.1|DBIA
OG0009167	LOC108013445|XP_036671699.1|DSUZ	LOC108028675|XP_016956098.1|DBIA
