Orthogroup	DSUZ.longest_only	DMIR.longest_only
OG0009378	LOC108007826|XP_016927081.1|DSUZ	LOC108161789|XP_017151627.1|DMIR
OG0009379	LOC108020367|XP_016944081.1|DSUZ	LOC108163314|XP_017154027.1|DMIR
OG0009380	LOC108009957|XP_016930206.1|DSUZ	LOC117189013|XP_033249755.1|DMIR
OG0009381	LOC108006957|XP_016926054.1|DSUZ	LOC108163248|XP_017153903.1|DMIR
OG0009382	LOC108020936|XP_016944857.1|DSUZ	LOC108161419|XP_017151164.1|DMIR
OG0009383	LOC108017642|XP_016940240.1|DSUZ	LOC108161354|XP_017151086.1|DMIR
OG0009384	LOC108018032|XP_016940899.1|DSUZ	LOC108162218|XP_017152324.2|DMIR
OG0009385	LOC108011782|XP_016932510.1|DSUZ	LOC108162220|XP_017152329.1|DMIR
OG0009386	LOC108016275|XP_016938395.1|DSUZ	LOC108162632|XP_033248437.1|DMIR
OG0009387	LOC108018092|XP_016940985.1|DSUZ	LOC117187992|XP_033246960.1|DMIR, LOC117191400|XP_033252171.1|DMIR, LOC108160105|XP_017149384.2|DMIR
OG0009388	LOC108017786|XP_016940417.1|DSUZ	LOC108160871|XP_017150622.2|DMIR, LOC117188120|XP_033247359.1|DMIR
OG0009389	LOC108010092|XP_016930400.1|DSUZ	LOC117192938|XP_033253558.1|DMIR, LOC108160675|XP_017150310.1|DMIR
OG0009390	LOC108009617|XP_016929591.1|DSUZ	LOC108159729|XP_017148750.2|DMIR, LOC117187882|XP_033246672.1|DMIR
OG0009391	LOC108021010|XP_016944979.1|DSUZ	LOC108162282|XP_017152430.2|DMIR
OG0009392	LOC108017758|XP_016940360.1|DSUZ	LOC108160822|XP_017150541.1|DMIR
OG0009393	LOC108005927|XP_036674949.1|DSUZ	LOC108157613|XP_033245428.1|DMIR
OG0009394	LOC108008608|XP_016927977.1|DSUZ	LOC117195099|XP_033255644.1|DMIR, LOC108158216|XP_017145928.1|DMIR
OG0009395	LOC118876965|XP_036669496.1|DSUZ	LOC108158569|XP_017146493.1|DMIR
OG0009396	LOC108008977|XP_016928409.1|DSUZ	LOC108158310|XP_017146038.1|DMIR
OG0009397	LOC108009240|XP_016928897.1|DSUZ	LOC108160723|XP_017150389.1|DMIR
OG0009398	LOC108008848|XP_016928243.1|DSUZ	LOC117190535|XP_033251478.1|DMIR, LOC108159134|XP_017147617.1|DMIR
OG0009399	LOC108010006|XP_016930285.1|DSUZ	LOC117192885|XP_033253522.1|DMIR, LOC108158902|XP_017147179.1|DMIR
OG0009400	LOC108008816|XP_016928211.1|DSUZ	LOC108160902|XP_017150663.1|DMIR, LOC117193507|XP_033254145.1|DMIR
OG0009401	LOC108011174|XP_016931753.1|DSUZ	LOC108161636|XP_033248589.1|DMIR
OG0009402	LOC118877924|XP_036674393.1|DSUZ, LOC108020265|XP_016943876.2|DSUZ	LOC108154132|XP_017139755.1|DMIR
OG0009403	LOC108008736|XP_016928122.1|DSUZ	LOC108159149|XP_017147635.1|DMIR
OG0009404	LOC118878710|XP_036677623.1|DSUZ, LOC108017740|XP_016940339.1|DSUZ	LOC108160389|XP_017149864.1|DMIR
OG0009405	LOC108008414|XP_016927748.1|DSUZ	LOC117187828|XP_033246581.1|DMIR, LOC108158036|XP_033253718.1|DMIR
OG0009406	LOC108008990|XP_016928422.1|DSUZ	LOC108158400|XP_017146147.1|DMIR
OG0009407	LOC108008447|XP_016927788.1|DSUZ	LOC108159278|XP_017147928.1|DMIR
OG0009408	LOC108009111|XP_016928671.1|DSUZ	LOC117188517|XP_033248408.1|DMIR, LOC108159649|XP_017148604.2|DMIR
OG0009409	LOC108009831|XP_016930010.1|DSUZ	LOC108158415|XP_017146171.1|DMIR
OG0009410	LOC108008998|XP_016928431.1|DSUZ	LOC108160192|XP_017149515.1|DMIR
OG0009411	LOC108019904|XP_016943482.1|DSUZ	LOC108159090|XP_017147535.1|DMIR, LOC117185698|XP_033251802.1|DMIR
OG0009412	LOC108018117|XP_016941033.1|DSUZ	LOC117185843|XP_033253109.1|DMIR, LOC108158528|XP_017146400.1|DMIR
OG0009413	LOC108017762|XP_016940368.1|DSUZ	LOC117190921|XP_033251814.1|DMIR, LOC108158309|XP_017146037.1|DMIR
OG0009414	LOC108017759|XP_016940361.1|DSUZ	LOC108160682|XP_017150322.1|DMIR
OG0009415	LOC108017845|XP_016940489.1|DSUZ	LOC117189390|XP_033250401.1|DMIR, LOC108158306|XP_017146035.1|DMIR
OG0009416	LOC108008894|XP_016928287.1|DSUZ	LOC117191244|XP_033252053.1|DMIR, LOC108160175|XP_017149488.1|DMIR
OG0009417	LOC108008925|XP_016928323.1|DSUZ	LOC108160183|XP_017149499.1|DMIR, LOC117191246|XP_033252055.1|DMIR
OG0009418	LOC108008869|XP_016928263.1|DSUZ	LOC108160173|XP_017149486.1|DMIR, LOC117191243|XP_033252051.1|DMIR
OG0009419	LOC108008917|XP_016928312.1|DSUZ	LOC108160178|XP_017149490.1|DMIR, LOC117191992|XP_033252606.1|DMIR
OG0009420	LOC108008790|XP_016928175.2|DSUZ	LOC117192108|XP_033252697.1|DMIR, LOC108160182|XP_017149497.1|DMIR
OG0009421	LOC108010303|XP_016930674.1|DSUZ	LOC108160874|XP_017150625.1|DMIR
OG0009422	LOC108018125|XP_016941052.1|DSUZ	LOC108158519|XP_017146387.1|DMIR
OG0009423	LOC108008337|XP_016927653.1|DSUZ	LOC108159258|XP_017147887.1|DMIR, LOC117190634|XP_033251573.1|DMIR
OG0009424	LOC108008616|XP_016927986.1|DSUZ	LOC117187942|XP_033246828.1|DMIR, LOC108160155|XP_017149461.2|DMIR
OG0009425	LOC108019622|XP_016942992.1|DSUZ	LOC117193658|XP_033254288.1|DMIR, LOC108160777|XP_017150468.1|DMIR
OG0009426	LOC108019640|XP_016943012.2|DSUZ	LOC117188110|XP_033247338.1|DMIR, LOC108160914|XP_017150680.2|DMIR
OG0009427	LOC108018023|XP_016940876.1|DSUZ	LOC117189873|XP_033250838.1|DMIR, LOC108160215|XP_017149553.1|DMIR
OG0009428	LOC108009028|XP_016928489.1|DSUZ	LOC117193930|XP_033254485.1|DMIR, LOC108158245|XP_017145968.1|DMIR
OG0009429	LOC108008647|XP_016928022.1|DSUZ	LOC108158025|XP_017145657.2|DMIR, LOC117187870|XP_033246652.1|DMIR
OG0009430	LOC108009118|XP_016928682.1|DSUZ	LOC117193193|XP_033253836.1|DMIR, LOC108159223|XP_017147813.1|DMIR
OG0009431	LOC108009878|XP_016930074.1|DSUZ	LOC108159320|XP_017147999.1|DMIR
OG0009432	LOC108009838|XP_016930015.1|DSUZ	LOC117192901|XP_033253533.1|DMIR, LOC108158242|XP_017145964.1|DMIR
OG0009433	LOC108010260|XP_016930605.1|DSUZ	LOC108159699|XP_017148701.1|DMIR, LOC117192697|XP_033253327.1|DMIR
OG0009434	LOC108009667|XP_016929686.1|DSUZ	LOC117187723|XP_033246366.1|DMIR, LOC108160240|XP_017149587.2|DMIR
OG0009435	LOC108010096|XP_016930405.1|DSUZ	LOC117192695|XP_033253325.1|DMIR, LOC108159697|XP_017148698.1|DMIR
OG0009436	LOC108019737|XP_016943158.1|DSUZ	LOC108158951|XP_017147268.1|DMIR, LOC117190877|XP_033251787.1|DMIR
OG0009437	LOC108009146|XP_016928739.1|DSUZ	LOC117194010|XP_033254534.1|DMIR, LOC108158807|XP_017146983.1|DMIR
OG0009438	LOC108019691|XP_016943073.2|DSUZ	LOC108158256|XP_017145982.1|DMIR
OG0009439	LOC108019567|XP_016942894.1|DSUZ	LOC108158258|XP_017145984.1|DMIR
OG0009440	LOC108017936|XP_016940644.1|DSUZ	LOC117189367|XP_033250386.1|DMIR, LOC108159525|XP_017148381.1|DMIR
OG0009441	LOC108005487|XP_016924280.2|DSUZ	LOC108153366|XP_017138822.2|DMIR
OG0009442	LOC108018917|XP_016941998.1|DSUZ	LOC108155443|XP_033249496.1|DMIR
OG0009443	LOC108008898|XP_016928292.1|DSUZ	LOC108158327|XP_017146057.1|DMIR
OG0009444	LOC108005205|XP_016923881.1|DSUZ	LOC108164430|XP_017155607.1|DMIR
OG0009445	LOC108006294|XP_016925244.1|DSUZ	LOC108164961|XP_033250907.1|DMIR
OG0009446	LOC108016925|XP_016939340.1|DSUZ	LOC108160452|XP_017150075.2|DMIR
OG0009447	LOC108006544|XP_016925564.1|DSUZ	LOC108161951|XP_017151898.1|DMIR
OG0009448	LOC108005210|XP_016923888.1|DSUZ	LOC108165156|XP_017156711.1|DMIR, LOC108164217|XP_017155340.1|DMIR
OG0009449	LOC108015294|XP_016937158.1|DSUZ	LOC117186353|XP_033242959.1|DMIR, LOC108153846|XP_033242944.1|DMIR
OG0009450	LOC108019212|XP_036675802.1|DSUZ	LOC108165100|XP_017156644.1|DMIR
OG0009451	LOC108021512|XP_016945758.1|DSUZ	LOC108161574|XP_017151351.1|DMIR
OG0009452	LOC108015272|XP_016937123.1|DSUZ	LOC108151968|XP_017136411.1|DMIR, LOC108164921|XP_017156396.1|DMIR
OG0009453	LOC108016075|XP_016938158.1|DSUZ	LOC108155076|XP_017141159.1|DMIR
OG0009454	LOC108020268|XP_016943880.2|DSUZ	LOC108165503|XP_017157050.1|DMIR
OG0009455	LOC108016655|XP_016938852.1|DSUZ	LOC108164600|XP_017155927.2|DMIR
OG0009456	LOC108004579|XP_016923008.1|DSUZ	LOC108165136|XP_017156691.1|DMIR
OG0009457	LOC108013706|XP_016935116.1|DSUZ	LOC108152849|XP_017137958.1|DMIR
OG0009458	LOC108020177|XP_036676818.1|DSUZ	LOC108150958|XP_017134784.1|DMIR
OG0009459	LOC108013458|XP_036670272.1|DSUZ	LOC108152859|XP_017137969.1|DMIR
OG0009460	LOC108007082|XP_036671837.1|DSUZ	LOC108153639|XP_017139231.1|DMIR
OG0009461	LOC108007079|XP_036672143.1|DSUZ	LOC108165571|XP_017157134.1|DMIR
OG0009462	LOC108013589|XP_016935005.1|DSUZ	LOC108153358|XP_017138813.1|DMIR
OG0009463	LOC108006798|XP_036670687.1|DSUZ	LOC108153669|XP_017139272.1|DMIR
OG0009464	LOC108012724|XP_016933645.1|DSUZ	LOC108150785|XP_017134575.1|DMIR
OG0009465	LOC108012628|XP_016933539.2|DSUZ	LOC108150943|XP_017134766.2|DMIR
OG0009466	LOC108006868|XP_016925925.1|DSUZ	LOC108165281|XP_017156805.1|DMIR
OG0009467	LOC108019505|XP_016942823.2|DSUZ	LOC108150805|XP_017134597.1|DMIR
OG0009468	LOC108013605|XP_016935032.1|DSUZ	LOC108153317|XP_017138718.1|DMIR
OG0009469	LOC108012498|XP_036670609.1|DSUZ	LOC108152478|XP_017137340.1|DMIR
OG0009470	LOC108012697|XP_016933614.1|DSUZ	LOC108165495|XP_017157041.2|DMIR
OG0009471	LOC108010337|XP_016930750.1|DSUZ	LOC108163555|XP_017154407.1|DMIR
OG0009472	LOC108012455|XP_016933330.1|DSUZ	LOC108165528|XP_017157088.1|DMIR
OG0009473	LOC108012741|XP_016933664.1|DSUZ	LOC108154552|XP_017140344.1|DMIR
OG0009474	LOC108013273|XP_016934531.1|DSUZ	LOC108153472|XP_017138992.2|DMIR
OG0009475	LOC108012604|XP_016933513.1|DSUZ	LOC108153539|XP_017139094.1|DMIR
OG0009476	LOC108020002|XP_016943576.2|DSUZ	LOC108152133|XP_017136718.1|DMIR
OG0009477	LOC108018825|XP_016941900.2|DSUZ	LOC108151292|XP_017135317.1|DMIR
OG0009478	LOC108019376|XP_016942688.1|DSUZ	LOC108151314|XP_017135342.1|DMIR
OG0009479	LOC108019400|XP_016942747.1|DSUZ	LOC108161262|XP_033249366.1|DMIR
OG0009480	LOC108012506|XP_016933404.1|DSUZ	LOC108151826|XP_017136181.1|DMIR
OG0009481	LOC108005005|XP_016923630.1|DSUZ	LOC108153759|XP_017139383.1|DMIR
OG0009482	LOC108020732|XP_036672434.1|DSUZ, LOC108016338|XP_016938463.1|DSUZ	LOC108150920|XP_033242355.1|DMIR
OG0009483	LOC108016337|XP_016938462.2|DSUZ, LOC118877320|XP_036671448.1|DSUZ	LOC108150919|XP_017134738.1|DMIR
OG0009484	LOC108004946|XP_036673735.1|DSUZ	LOC108154137|XP_017139762.1|DMIR
OG0009485	LOC108013586|XP_016935003.1|DSUZ	LOC108151892|XP_017136282.1|DMIR
OG0009486	LOC108013587|XP_016935004.1|DSUZ	LOC108151895|XP_017136286.1|DMIR
OG0009487	LOC108006213|XP_016925140.2|DSUZ	LOC108150864|XP_017134655.1|DMIR
OG0009488	LOC108012660|XP_016933575.1|DSUZ	LOC108153525|XP_017139073.1|DMIR
OG0009489	LOC108010477|XP_036671842.1|DSUZ	LOC108153474|XP_017138997.1|DMIR
OG0009490	LOC108019649|XP_016943021.1|DSUZ	LOC117188111|XP_033247340.1|DMIR, LOC108160561|XP_017150125.2|DMIR
OG0009491	LOC108006888|XP_036671990.1|DSUZ, LOC118879714|XP_036678510.1|DSUZ	LOC108153555|XP_017139115.1|DMIR
OG0009492	LOC108007683|XP_016926894.1|DSUZ	LOC108150868|XP_017134660.1|DMIR
OG0009493	LOC108007438|XP_016926586.1|DSUZ	LOC108153331|XP_033242927.1|DMIR
OG0009494	LOC108007439|XP_016926589.2|DSUZ	LOC108153330|XP_017138736.1|DMIR
OG0009495	LOC108013073|XP_016934183.1|DSUZ	LOC108152051|XP_017136544.1|DMIR
OG0009496	LOC118877302|XP_036671345.1|DSUZ	LOC108165568|XP_017157131.1|DMIR
OG0009497	LOC108016411|XP_016938550.2|DSUZ	LOC108157841|XP_017145533.1|DMIR
OG0009498	LOC118877326|XP_036671498.1|DSUZ	LOC108151653|XP_017135861.1|DMIR
OG0009499	LOC108013550|XP_016934949.1|DSUZ	LOC108152950|XP_017138138.1|DMIR
OG0009500	LOC108012726|XP_016933647.1|DSUZ	LOC108152837|XP_017137931.1|DMIR
OG0009501	LOC108019350|XP_016942658.2|DSUZ	LOC108153172|XP_017138466.1|DMIR
OG0009502	LOC108011531|XP_036674000.1|DSUZ	LOC108156074|XP_017142849.1|DMIR
OG0009503	LOC108018427|XP_016941472.1|DSUZ, LOC118878714|XP_036677628.1|DSUZ	LOC108164191|XP_017155299.1|DMIR
OG0009504	LOC108010599|XP_016930977.2|DSUZ	LOC108154239|XP_017139961.1|DMIR
OG0009505	LOC108015416|XP_016937371.1|DSUZ	LOC108161187|XP_017150897.1|DMIR
OG0009506	LOC108012562|XP_016933466.1|DSUZ	LOC117186587|XP_033243444.1|DMIR
OG0009507	LOC108013442|XP_016934806.1|DSUZ	LOC108153202|XP_017138512.1|DMIR
OG0009508	LOC108009128|XP_016928724.1|DSUZ	LOC108163546|XP_017154394.1|DMIR
OG0009509	LOC108008611|XP_016927981.1|DSUZ	LOC117191543|XP_033252270.1|DMIR, LOC108159393|XP_017148117.1|DMIR
OG0009510	LOC108005326|XP_036677221.1|DSUZ	LOC108151730|XP_017136019.1|DMIR, LOC108163662|XP_017154576.1|DMIR
OG0009511	LOC118877725|XP_036673565.1|DSUZ, LOC118879031|XP_036677913.1|DSUZ	LOC108158413|XP_017146173.1|DMIR
OG0009512	LOC108016715|XP_016938930.1|DSUZ	LOC108150845|XP_017134640.1|DMIR
OG0009513	LOC108021776|XP_036677016.1|DSUZ, LOC118878379|XP_036677022.1|DSUZ, LOC118878377|XP_036677020.1|DSUZ, LOC118878375|XP_036677018.1|DSUZ, LOC118878378|XP_036677021.1|DSUZ, LOC118878376|XP_036677019.1|DSUZ, LOC108011131|XP_016931692.2|DSUZ	LOC108152451|XP_017137303.1|DMIR
OG0009514	LOC108008233|XP_016927513.2|DSUZ	LOC108151149|XP_017135067.1|DMIR
OG0009515	LOC108007669|XP_016926883.1|DSUZ	LOC108163104|XP_033249944.1|DMIR
OG0009516	LOC108021123|XP_016945162.1|DSUZ	LOC108165257|XP_033242977.1|DMIR, LOC108157519|XP_017145111.1|DMIR, LOC108162395|XP_017152605.2|DMIR
OG0009517	LOC108017837|XP_016940482.1|DSUZ	LOC108162885|XP_017153329.1|DMIR
OG0009518	LOC108012786|XP_016933709.1|DSUZ	LOC108165322|XP_017156845.2|DMIR
OG0009519	LOC108012595|XP_016933503.1|DSUZ	LOC108153706|XP_017139320.1|DMIR
OG0009520	LOC108016143|XP_016938247.2|DSUZ	LOC108156476|XP_017143438.1|DMIR
OG0009521	LOC108012634|XP_016933546.1|DSUZ	LOC108153479|XP_017139007.2|DMIR, LOC117186589|XP_033243448.1|DMIR
OG0009522	LOC108010066|XP_016930369.1|DSUZ	LOC117185974|XP_033250664.1|DMIR, LOC108159681|XP_017148663.2|DMIR, LOC117187903|XP_033246731.1|DMIR
OG0009523	LOC108009594|XP_016929556.1|DSUZ	LOC108160129|XP_017149413.1|DMIR
OG0009524	LOC108010287|XP_016930646.1|DSUZ	LOC117187669|XP_033246209.1|DMIR, LOC108159152|XP_017147638.2|DMIR
OG0009525	LOC108008885|XP_016928278.1|DSUZ	LOC117193145|XP_033253765.1|DMIR, LOC108160193|XP_017149516.1|DMIR
OG0009526	LOC108009001|XP_016928435.1|DSUZ	LOC108160191|XP_017149514.1|DMIR, LOC117193142|XP_033253763.1|DMIR, LOC117193143|XP_033253764.1|DMIR
OG0009527	LOC108018162|XP_016941142.1|DSUZ	LOC108160850|XP_017150596.1|DMIR
OG0009528	LOC108008113|XP_016927392.1|DSUZ	LOC108160976|XP_017150765.1|DMIR, LOC117192961|XP_033253574.1|DMIR
OG0009529	LOC108009259|XP_016928930.1|DSUZ	LOC117194959|XP_033255326.1|DMIR, LOC117194954|XP_033255316.1|DMIR, LOC108159300|XP_033248118.1|DMIR
OG0009530	LOC108019555|XP_016942880.1|DSUZ	LOC117188318|XP_033247863.1|DMIR, LOC108158065|XP_033254360.1|DMIR, LOC117187807|XP_033246552.1|DMIR
OG0009531	LOC108009221|XP_016928869.1|DSUZ	LOC117192971|XP_033253584.1|DMIR, LOC117194132|XP_033254671.1|DMIR, LOC117192970|XP_033253580.1|DMIR, LOC108158701|XP_033247493.1|DMIR
OG0009532	LOC108008954|XP_016928353.1|DSUZ	LOC117193903|XP_033254471.1|DMIR, LOC108160945|XP_017150722.1|DMIR
OG0009533	LOC108018772|XP_016941843.1|DSUZ	LOC108160913|XP_017150679.1|DMIR, LOC117193493|XP_033254135.1|DMIR, LOC117193933|XP_033254488.1|DMIR
OG0009534	LOC108017889|XP_016940547.1|DSUZ	LOC108158233|XP_017145955.1|DMIR, LOC117193936|XP_033254491.1|DMIR
OG0009535	LOC108008267|XP_016927545.1|DSUZ	LOC117191572|XP_033252291.1|DMIR, LOC117185947|XP_033251023.1|DMIR, LOC108160562|XP_017150127.1|DMIR
OG0009536	LOC108007332|XP_036673835.1|DSUZ	LOC108155423|XP_017141718.1|DMIR
OG0009537	LOC108020567|XP_016944412.2|DSUZ	LOC108154833|XP_017140735.1|DMIR
OG0009538	LOC108010782|XP_016931198.2|DSUZ	LOC108154020|XP_017139601.1|DMIR
OG0009539	LOC108016283|XP_016938404.2|DSUZ, LOC118877546|XP_036672535.1|DSUZ	LOC108154438|XP_017140200.1|DMIR
OG0009540	LOC118877916|XP_036674365.1|DSUZ	LOC108156066|XP_033244334.1|DMIR, LOC117186980|XP_033244335.1|DMIR
OG0009542	LOC108008048|XP_016927319.1|DSUZ	LOC108157657|XP_017145297.1|DMIR
OG0009543	LOC108015474|XP_016937393.2|DSUZ	LOC108154320|XP_017140068.1|DMIR
OG0009544	LOC108006986|XP_016926082.1|DSUZ	LOC108155291|XP_017141496.1|DMIR
OG0009545	LOC108016475|XP_036677670.1|DSUZ, LOC108016477|XP_016938623.2|DSUZ	LOC108151811|XP_017136158.1|DMIR
OG0009546	LOC108020843|XP_016944719.2|DSUZ, LOC108020852|XP_036674654.1|DSUZ	LOC108154539|XP_017140330.1|DMIR
OG0009549	LOC108007748|XP_036671574.1|DSUZ, LOC108007742|XP_036671570.1|DSUZ	LOC108152812|XP_017137889.1|DMIR
OG0009560	LOC108018972|XP_016942063.1|DSUZ	LOC108153427|XP_017138923.1|DMIR
OG0009562	LOC108009539|XP_016929471.1|DSUZ	LOC108164303|XP_017155441.1|DMIR
OG0009563	LOC118876781|XP_036671762.1|DSUZ	LOC108153567|XP_017139132.1|DMIR
OG0009564	LOC108006306|XP_016925283.1|DSUZ	LOC108157395|XP_017144928.2|DMIR
OG0009565	LOC108012750|XP_016933672.1|DSUZ	LOC108153198|XP_017138506.1|DMIR
OG0009566	LOC118879468|XP_036678237.1|DSUZ	LOC117187974|XP_033246917.1|DMIR
OG0009567	LOC108017160|XP_016939644.2|DSUZ	LOC108153840|XP_017139428.1|DMIR
OG0009568	LOC108010224|XP_016930560.1|DSUZ	LOC108164174|XP_017155278.1|DMIR
OG0009569	LOC108004839|XP_016923404.1|DSUZ	LOC117194447|XP_033254906.1|DMIR
OG0009570	LOC108005033|XP_036672594.1|DSUZ	LOC108155535|XP_017141892.1|DMIR
OG0009572	LOC108021820|XP_016946113.1|DSUZ	LOC108155940|XP_017142593.1|DMIR
OG0009573	LOC108005497|XP_016924290.1|DSUZ	LOC108164286|XP_017155426.1|DMIR
OG0009574	LOC108016878|XP_016939258.1|DSUZ	LOC108161422|XP_017151204.1|DMIR
OG0009575	LOC108008903|XP_016928297.1|DSUZ	LOC108158279|XP_017146003.1|DMIR
OG0009576	LOC108016042|XP_016938126.1|DSUZ	LOC108154708|XP_017140547.1|DMIR
OG0009577	LOC108012172|XP_016932958.1|DSUZ	LOC108161496|XP_017151260.1|DMIR
OG0009578	LOC108016869|XP_016939239.1|DSUZ	LOC108163618|XP_017154505.1|DMIR
OG0009579	LOC108015016|XP_016936732.1|DSUZ	LOC108163834|XP_017154835.1|DMIR
OG0009580	LOC108009510|XP_016929417.1|DSUZ	LOC108158669|XP_017146668.1|DMIR
OG0009581	LOC108012197|XP_016933016.1|DSUZ	LOC108161494|XP_017151258.1|DMIR
OG0009582	LOC108014036|XP_036671905.1|DSUZ	LOC108152132|XP_017136709.1|DMIR
OG0009583	LOC108004573|XP_016922998.1|DSUZ	LOC108164665|XP_017156007.1|DMIR
OG0009584	LOC108006297|XP_016925246.1|DSUZ	LOC108155149|XP_017141336.1|DMIR
OG0009585	LOC108005043|XP_016923670.2|DSUZ	LOC117185772|XP_017141042.1|DMIR
OG0009586	LOC108014037|XP_016935543.2|DSUZ	LOC108150848|XP_017134641.1|DMIR
OG0009587	LOC108008551|XP_016927911.1|DSUZ	LOC108160494|XP_017150019.1|DMIR
OG0009588	LOC108017663|XP_016940260.2|DSUZ	LOC108154387|XP_017140139.1|DMIR
OG0009589	LOC108012825|XP_016933763.1|DSUZ	LOC108151767|XP_017136100.1|DMIR
OG0009590	LOC108005894|XP_016924775.1|DSUZ	LOC108153616|XP_017139204.1|DMIR
OG0009591	LOC108018447|XP_036672954.1|DSUZ	LOC108157004|XP_017144292.1|DMIR
OG0009592	LOC108014200|XP_036672678.1|DSUZ	LOC108156209|XP_017143036.1|DMIR
OG0009593	LOC108014196|XP_016935721.1|DSUZ	LOC108157324|XP_017144829.1|DMIR
OG0009594	LOC108007896|XP_016927154.2|DSUZ	LOC108155048|XP_017141112.1|DMIR
OG0009595	LOC108011268|XP_016931865.2|DSUZ	LOC108154450|XP_017140209.1|DMIR
OG0009596	LOC108013807|XP_036674901.1|DSUZ	LOC108157294|XP_017144785.1|DMIR
OG0009597	LOC108013808|XP_036675194.1|DSUZ	LOC108157643|XP_017145279.1|DMIR
OG0009598	LOC108013816|XP_016935282.1|DSUZ	LOC108156790|XP_017143956.1|DMIR
OG0009599	LOC108012068|XP_036674740.1|DSUZ	LOC108157059|XP_017144378.1|DMIR
OG0009600	LOC108014567|XP_036673297.1|DSUZ	LOC108155594|XP_017142001.1|DMIR
OG0009601	LOC108006424|XP_016925437.2|DSUZ	LOC108154461|XP_017140222.1|DMIR
OG0009602	LOC108015480|XP_016937399.2|DSUZ	LOC108154516|XP_017140306.1|DMIR
OG0009603	LOC108007975|XP_016927235.1|DSUZ	LOC108155023|XP_017141067.1|DMIR
OG0009604	LOC108016789|XP_016939044.1|DSUZ	LOC108154837|XP_017140747.1|DMIR
OG0009605	LOC108014065|XP_016935573.1|DSUZ	LOC108157556|XP_017145149.1|DMIR
OG0009606	LOC108014058|XP_016935565.1|DSUZ	LOC108157639|XP_017145272.1|DMIR
OG0009607	LOC108020692|XP_016944549.1|DSUZ	LOC108154261|XP_017139986.1|DMIR
OG0009608	LOC108005708|XP_016924525.2|DSUZ	LOC108154468|XP_017140228.1|DMIR
OG0009609	LOC108007358|XP_016926499.2|DSUZ	LOC108154276|XP_017140014.1|DMIR
OG0009610	LOC108013755|XP_016935202.2|DSUZ	LOC108154981|XP_017141009.1|DMIR
OG0009611	LOC108014195|XP_016935719.2|DSUZ	LOC108155311|XP_017141519.1|DMIR
OG0009612	LOC118877548|XP_036672537.1|DSUZ	LOC108153845|XP_017139433.1|DMIR
OG0009613	LOC108018512|XP_016941558.1|DSUZ	LOC108161939|XP_017151860.1|DMIR
OG0009614	LOC108015930|XP_016937999.2|DSUZ	LOC108154404|XP_017140163.1|DMIR
OG0009615	LOC108016150|XP_016938254.2|DSUZ	LOC108157505|XP_017145093.1|DMIR
OG0009616	LOC108017599|XP_036675663.1|DSUZ	LOC108153977|XP_033246141.1|DMIR
OG0009617	LOC108020297|XP_036677914.1|DSUZ	LOC108156841|XP_017144044.2|DMIR
OG0009619	LOC108020515|XP_016944338.2|DSUZ	LOC108155206|XP_033245913.1|DMIR
OG0009620	LOC108006093|XP_016925029.2|DSUZ	LOC108157064|XP_017144388.1|DMIR
OG0009621	LOC108006469|XP_036673147.1|DSUZ	LOC108154342|XP_017140093.1|DMIR
OG0009622	LOC108020115|XP_016943705.1|DSUZ	LOC108154488|XP_017140278.1|DMIR
OG0009624	LOC108010820|XP_016931256.2|DSUZ	LOC108155347|XP_017141594.1|DMIR
OG0009625	LOC108017262|XP_016939764.2|DSUZ	LOC108155850|XP_017142451.1|DMIR
OG0009626	LOC108010542|XP_036672959.1|DSUZ	LOC108157830|XP_017145520.2|DMIR
OG0009627	LOC108010541|XP_016930909.2|DSUZ	LOC108153992|XP_033246062.1|DMIR
OG0009628	LOC108005963|XP_036672990.1|DSUZ	LOC108155436|XP_017141737.2|DMIR
OG0009629	LOC108020811|XP_016944679.1|DSUZ	LOC108157277|XP_033245363.1|DMIR
OG0009630	LOC108020797|XP_016944664.1|DSUZ	LOC108157282|XP_017144768.1|DMIR
OG0009631	LOC108011584|XP_016932241.1|DSUZ	LOC108154227|XP_017139942.1|DMIR
OG0009632	LOC108004645|XP_016923085.1|DSUZ	LOC108158207|XP_017145922.1|DMIR
OG0009633	LOC108008663|XP_016928042.1|DSUZ	LOC108158288|XP_017146014.1|DMIR
OG0009634	LOC108010852|XP_016931313.2|DSUZ	LOC108156237|XP_017143074.1|DMIR
OG0009635	LOC108015944|XP_016938015.2|DSUZ	LOC108157332|XP_017144837.1|DMIR
OG0009636	LOC108012552|XP_016933453.1|DSUZ	LOC108153291|XP_017138669.1|DMIR
OG0009637	LOC108016439|XP_016938582.2|DSUZ	LOC108155620|XP_017142037.1|DMIR
OG0009638	LOC108014892|XP_016936599.1|DSUZ	LOC108154520|XP_017140310.1|DMIR
OG0009639	LOC108014246|XP_016935773.2|DSUZ	LOC108154235|XP_017139950.1|DMIR
OG0009640	LOC108006367|XP_016925377.2|DSUZ	LOC108157310|XP_033245487.1|DMIR
OG0009641	LOC108014166|XP_036673044.1|DSUZ	LOC108154381|XP_017140134.1|DMIR
OG0009642	LOC108020506|XP_016944325.2|DSUZ	LOC108154543|XP_017140335.1|DMIR
OG0009643	LOC108004933|XP_036673742.1|DSUZ	LOC108154006|XP_033245833.1|DMIR
