Orthogroup	DSUZ.longest_only	DERE.longest_only
OG0009162	LOC108012540|XP_016933443.1|DSUZ	LOC6543655|XP_001972955.1|DERE
OG0009163	LOC108013399|XP_016934741.1|DSUZ	LOC6546014|XP_001972243.2|DERE
OG0009164	LOC108013543|XP_016934935.1|DSUZ	LOC6545947|XP_015013636.1|DERE
OG0009165	LOC108013024|XP_016934103.2|DSUZ	LOC6545297|XP_001972055.1|DERE
OG0009166	LOC108012287|XP_016933077.1|DSUZ	LOC6544664|XP_001972493.1|DERE
OG0009167	LOC108013445|XP_036671699.1|DSUZ	LOC6543726|XP_001973614.3|DERE
OG0009168	LOC108013443|XP_016934807.2|DSUZ	LOC6543725|XP_026833150.1|DERE
OG0009169	LOC108013087|XP_016934209.1|DSUZ	LOC6545764|XP_026832454.1|DERE
OG0009170	LOC108007494|XP_016926665.2|DSUZ	LOC6544840|XP_001973200.1|DERE
OG0009171	LOC118877374|XP_036671805.1|DSUZ	LOC6543904|XP_001972975.2|DERE
OG0009172	LOC108014002|XP_036671656.1|DSUZ	LOC6544482|XP_001972442.2|DERE
OG0009173	LOC108013182|XP_016934372.1|DSUZ	LOC6546150|XP_001971293.1|DERE
OG0009174	LOC108018974|XP_016942065.2|DSUZ	LOC6550856|XP_026837879.1|DERE
OG0009175	LOC108007876|XP_016927133.1|DSUZ	LOC6541478|XP_001969224.1|DERE
OG0009176	LOC108012465|XP_016933344.1|DSUZ	LOC6545593|XP_001972705.1|DERE
OG0009178	LOC108007024|XP_036671694.1|DSUZ	LOC6544292|XP_001973131.1|DERE
OG0009179	LOC108007685|XP_016926898.1|DSUZ, LOC118877192|XP_036670342.1|DSUZ	LOC6544646|XP_026832808.1|DERE
OG0009180	LOC108012641|XP_016933552.1|DSUZ	LOC6545706|XP_001972719.1|DERE
OG0009181	LOC108005741|XP_016924558.1|DSUZ	LOC6544548|XP_015014104.1|DERE
OG0009182	LOC108011757|XP_036670421.1|DSUZ	LOC6545955|XP_026833675.1|DERE
OG0009183	LOC108012237|XP_016933023.1|DSUZ	LOC6544936|XP_001972650.1|DERE
OG0009184	LOC108007691|XP_016926903.1|DSUZ	LOC6544233|XP_001973749.1|DERE
OG0009185	LOC108017636|XP_016940233.1|DSUZ	LOC6543991|XP_026833394.1|DERE
OG0009186	LOC108012437|XP_016933292.1|DSUZ	LOC6546294|XP_026833463.1|DERE
OG0009187	LOC108018292|XP_016941307.1|DSUZ	LOC6552409|XP_001979807.1|DERE
OG0009188	LOC108008620|XP_016927990.1|DSUZ	LOC6546664|XP_001974576.1|DERE
OG0009189	LOC108018820|XP_016941894.2|DSUZ	LOC6545399|XP_001973262.2|DERE
OG0009190	LOC108012693|XP_016933609.1|DSUZ	LOC6546528|XP_001971263.1|DERE
OG0009191	LOC108008192|XP_016927472.1|DSUZ	LOC6541435|XP_001969066.2|DERE
OG0009192	LOC108015066|XP_016936795.1|DSUZ	LOC6549796|XP_026838486.1|DERE
OG0009194	LOC108017935|XP_016940643.1|DSUZ	LOC6541402|XP_001970596.1|DERE
OG0009195	LOC108012722|XP_016933643.1|DSUZ	LOC6546187|XP_001972280.1|DERE
OG0009196	LOC108012256|XP_016933044.1|DSUZ	LOC6546505|XP_026833109.1|DERE
OG0009197	LOC108012307|XP_016933097.2|DSUZ	LOC6546142|XP_001973558.1|DERE
OG0009198	LOC108007541|XP_016926720.2|DSUZ	LOC6544325|XP_001973130.1|DERE
OG0009199	LOC108015798|XP_016937847.2|DSUZ	LOC6546200|XP_001972830.3|DERE
OG0009200	LOC108009950|XP_016930186.1|DSUZ	LOC6542483|XP_001969076.1|DERE
OG0009201	LOC108017890|XP_016940548.1|DSUZ	LOC6547024|XP_001974666.1|DERE
OG0009202	LOC108008826|XP_036669464.1|DSUZ	LOC6547911|XP_001976596.1|DERE
OG0009203	LOC108019675|XP_016943055.1|DSUZ	LOC6541246|XP_001970773.2|DERE
OG0009204	LOC108008623|XP_016927993.1|DSUZ, LOC108008829|XP_016928226.1|DSUZ	LOC6547526|XP_001974910.1|DERE
OG0009205	LOC108008931|XP_016928331.1|DSUZ	LOC6547531|XP_001974915.1|DERE
OG0009206	LOC108009019|XP_016928480.1|DSUZ	LOC6549395|XP_001975613.2|DERE
OG0009207	LOC108012026|XP_036673352.1|DSUZ	LOC6553025|XP_026839559.1|DERE
OG0009209	LOC118877909|XP_036674335.1|DSUZ	LOC6551878|XP_001980602.1|DERE
OG0009210	LOC108017873|XP_016940523.1|DSUZ	LOC6547088|XP_001974660.1|DERE
OG0009211	LOC108021454|XP_016945669.1|DSUZ	LOC6548787|XP_026836423.1|DERE
OG0009214	LOC108012716|XP_016933633.1|DSUZ	LOC6546370|XP_001971331.1|DERE
OG0009215	LOC108017811|XP_016940451.1|DSUZ	LOC6547122|XP_001975476.1|DERE
OG0009219	LOC108010835|XP_036675643.1|DSUZ	LOC6554859|XP_001981103.2|DERE
OG0009221	LOC108010037|XP_016930337.1|DSUZ	LOC6542735|XP_001969476.1|DERE
OG0009222	LOC108018923|XP_016942004.1|DSUZ	LOC6550695|XP_026837232.1|DERE
OG0009224	LOC108011067|XP_016931619.1|DSUZ	LOC6553023|XP_001979114.1|DERE
OG0009225	LOC108016586|XP_016938759.1|DSUZ	LOC6555635|XP_001982519.2|DERE
OG0009226	LOC118878358|XP_036676903.1|DSUZ	LOC113564486|XP_026837463.1|DERE
OG0009228	LOC108019167|XP_016942414.1|DSUZ	LOC6550318|XP_001977906.1|DERE
OG0009229	LOC108014407|XP_016936006.2|DSUZ	LOC6553492|XP_001979332.1|DERE
OG0009231	LOC108018977|XP_016942069.1|DSUZ	LOC6550755|XP_001978052.1|DERE
OG0009232	LOC108016518|XP_036676157.1|DSUZ	LOC6551097|XP_001976902.2|DERE
OG0009234	LOC108004595|XP_016923022.1|DSUZ	LOC6551318|XP_015010628.1|DERE
OG0009236	LOC108005631|XP_016924431.1|DSUZ	LOC6544224|XP_026832380.1|DERE
OG0009237	LOC108021381|XP_016945565.1|DSUZ	LOC6541839|XP_001969451.2|DERE
OG0009238	LOC108018651|XP_016941712.2|DSUZ	LOC6544612|XP_001972446.1|DERE
OG0009239	LOC108006887|XP_016925960.1|DSUZ	LOC6543885|XP_001973644.1|DERE
OG0009241	LOC108021231|XP_016945326.1|DSUZ	LOC6541289|XP_026835353.1|DERE
OG0009243	LOC118876946|XP_036669381.1|DSUZ	LOC113564129|XP_026835183.1|DERE
OG0009245	LOC108018602|XP_016941651.2|DSUZ	LOC6551959|XP_001979685.1|DERE
OG0009247	LOC118877790|XP_036673763.1|DSUZ	LOC6552473|XP_026837010.1|DERE
OG0009248	LOC108013723|XP_016935152.1|DSUZ	LOC6550952|XP_001978234.1|DERE
OG0009249	LOC108021686|XP_016946000.1|DSUZ	LOC6542258|XP_001969935.1|DERE
OG0009251	LOC108005660|XP_016924471.1|DSUZ	LOC6549984|XP_001978757.1|DERE
OG0009252	LOC108015261|XP_016937106.1|DSUZ	LOC6555612|XP_001982447.2|DERE
OG0009253	LOC108014994|XP_016936705.1|DSUZ	LOC6549849|XP_026838538.1|DERE
OG0009254	LOC108016549|XP_036676563.1|DSUZ	LOC6555546|XP_026838939.1|DERE
OG0009255	LOC108016856|XP_016939210.1|DSUZ	LOC6555718|XP_001982562.1|DERE
OG0009256	LOC108004850|XP_016923421.1|DSUZ	LOC6550240|XP_026838064.1|DERE
OG0009257	LOC108005125|XP_036677200.1|DSUZ	LOC6550030|XP_001977496.1|DERE
OG0009258	LOC108005366|XP_036677040.1|DSUZ	LOC6550701|XP_026838149.1|DERE
OG0009259	LOC108019110|XP_016942320.1|DSUZ	LOC6550527|XP_026837274.1|DERE
OG0009260	LOC108020467|XP_016944281.1|DSUZ	LOC6549980|XP_001978753.1|DERE
OG0009261	LOC108013732|XP_016935165.1|DSUZ	LOC6550476|XP_026838273.1|DERE
OG0009262	LOC108011108|XP_016931669.2|DSUZ	LOC6549995|XP_001977461.1|DERE
OG0009263	LOC108015194|XP_016937003.1|DSUZ	LOC6550303|XP_001977757.1|DERE
OG0009264	LOC108015041|XP_016936762.1|DSUZ	LOC6550300|XP_001977754.3|DERE
OG0009265	LOC108015059|XP_016936788.1|DSUZ	LOC6550384|XP_001977751.1|DERE
OG0009266	LOC108011956|XP_036668659.1|DSUZ	LOC6541141|XP_001969689.1|DERE
OG0009268	LOC108009944|XP_036669636.1|DSUZ	LOC6541078|XP_001969147.2|DERE
OG0009269	LOC108018606|XP_036673518.1|DSUZ	LOC6551909|XP_026838531.1|DERE
OG0009270	LOC108008996|XP_016928429.1|DSUZ	LOC6548145|XP_001975219.2|DERE
OG0009271	LOC108005412|XP_016924161.1|DSUZ	LOC6550080|XP_001977530.1|DERE
OG0009272	LOC108012771|XP_036672048.1|DSUZ	LOC6546427|XP_001973521.1|DERE
OG0009273	LOC108008964|XP_016928384.1|DSUZ	LOC6541098|XP_026834591.1|DERE
OG0009274	LOC108007148|XP_036671781.1|DSUZ	LOC6543649|XP_026833624.1|DERE
OG0009275	LOC108020179|XP_016943772.1|DSUZ	LOC6555651|XP_001982423.1|DERE
OG0009276	LOC108017872|XP_016940522.1|DSUZ	LOC26526648|XP_026836137.1|DERE
OG0009277	LOC108014929|XP_016936638.1|DSUZ	LOC6555695|XP_026838928.1|DERE
OG0009278	LOC108016574|XP_016938735.1|DSUZ	LOC6555732|XP_026838966.1|DERE
OG0009279	LOC108010824|XP_036678624.1|DSUZ	LOC6542558|XP_001970077.2|DERE
OG0009280	LOC108016983|XP_016939418.1|DSUZ	LOC6550978|XP_001976911.1|DERE
OG0009281	LOC108004769|XP_016923303.1|DSUZ	LOC6551400|XP_001977212.1|DERE
OG0009282	LOC108012285|XP_016933079.1|DSUZ	LOC6540891|XP_001968139.1|DERE
OG0009283	LOC108018107|XP_036678405.1|DSUZ	LOC6541836|XP_001969420.2|DERE
OG0009284	LOC108020718|XP_016944576.1|DSUZ	LOC6545273|XP_026832911.1|DERE
OG0009285	LOC108020417|XP_016944211.1|DSUZ	LOC6555850|XP_001982713.1|DERE
OG0009286	LOC108012443|XP_016933300.1|DSUZ	LOC6545119|XP_001972088.1|DERE
OG0009287	LOC108012487|XP_016933385.1|DSUZ	LOC6544718|XP_026833216.1|DERE
OG0009288	LOC108011156|XP_016931730.1|DSUZ	LOC6550426|XP_001977040.2|DERE
OG0009289	LOC108020384|XP_016944131.1|DSUZ	LOC6555862|XP_026839133.1|DERE
OG0009290	LOC108009000|XP_016928434.1|DSUZ	LOC6547135|XP_001976110.3|DERE
OG0009291	LOC108020385|XP_036673556.1|DSUZ	LOC6555844|XP_001982681.1|DERE
OG0009292	LOC108018919|XP_016942000.1|DSUZ	LOC6550313|XP_001977901.1|DERE
OG0009293	LOC108018982|XP_016942077.1|DSUZ	LOC6550336|XP_026838317.1|DERE
OG0009294	LOC108008896|XP_016928290.1|DSUZ	LOC6548313|XP_001975326.1|DERE
OG0009295	LOC108019058|XP_016942173.1|DSUZ	LOC6550754|XP_026837843.1|DERE
OG0009296	LOC108016308|XP_016938431.2|DSUZ	LOC6554530|XP_001981729.1|DERE
OG0009297	LOC108016303|XP_036675656.1|DSUZ	LOC6554527|XP_001981726.1|DERE
OG0009298	LOC108017416|XP_016939930.2|DSUZ, LOC118877792|XP_036673768.1|DSUZ	LOC6553981|XP_001980438.2|DERE
OG0009299	LOC108005052|XP_036672716.1|DSUZ, LOC108005051|XP_016923680.2|DSUZ	LOC6553946|XP_001979472.1|DERE
OG0009300	LOC108005028|XP_036672699.1|DSUZ, LOC108005026|XP_036673268.1|DSUZ	LOC6553945|XP_015010322.1|DERE
OG0009301	LOC108012067|XP_036674232.1|DSUZ	LOC6554703|XP_001981781.2|DERE, LOC113563734|XP_026831688.1|DERE
OG0009302	LOC118878002|XP_036674905.1|DSUZ	LOC6553226|XP_001979220.2|DERE
OG0009303	LOC108011001|XP_016931516.2|DSUZ	LOC6552224|XP_001979745.1|DERE
OG0009304	LOC108015963|XP_016938034.2|DSUZ	LOC6553845|XP_001979477.1|DERE
OG0009305	LOC108004947|XP_016923534.2|DSUZ	LOC6553350|XP_001980180.2|DERE
OG0009306	LOC108004670|XP_016923137.1|DSUZ	LOC6551671|XP_026838801.1|DERE
OG0009307	LOC108012112|XP_016932884.1|DSUZ	LOC6551902|XP_001980617.1|DERE
OG0009308	LOC108016018|XP_016938102.2|DSUZ	LOC6553079|XP_001979074.1|DERE
OG0009309	LOC108004938|XP_036673854.1|DSUZ	LOC6553236|XP_026831693.1|DERE
OG0009310	LOC108014809|XP_016936493.2|DSUZ	LOC6552002|XP_001979701.1|DERE
OG0009311	LOC108010614|XP_036674648.1|DSUZ, LOC118876764|XP_036673630.1|DSUZ	LOC6554066|XP_026835293.1|DERE
OG0009312	LOC108004942|XP_036673809.1|DSUZ	LOC6553594|XP_001980178.1|DERE
OG0009313	LOC108007375|XP_016926519.2|DSUZ	LOC6553589|XP_015010147.1|DERE
OG0009314	LOC108014544|XP_036673264.1|DSUZ	LOC6553273|XP_001980132.1|DERE
OG0009315	LOC108006968|XP_016926062.2|DSUZ	LOC6552417|XP_026832755.1|DERE
OG0009316	LOC108007972|XP_016927231.2|DSUZ	LOC6552597|XP_001980926.1|DERE
OG0009317	LOC108020328|XP_036673355.1|DSUZ	LOC6554581|XP_001981537.1|DERE
OG0009318	LOC108018377|XP_016941410.2|DSUZ	LOC6553544|XP_001979327.1|DERE
OG0009319	LOC118877671|XP_036673196.1|DSUZ	LOC6552971|XP_001980112.1|DERE
OG0009320	LOC108014066|XP_016935574.1|DSUZ	LOC6554453|XP_001981712.1|DERE
OG0009321	LOC108016306|XP_016938429.2|DSUZ	LOC6554461|XP_026831883.1|DERE
OG0009322	LOC108007650|XP_036674084.1|DSUZ	LOC6552886|XP_001979986.1|DERE
OG0009323	LOC108016021|XP_016938105.1|DSUZ	LOC6553117|XP_001979082.1|DERE
OG0009324	LOC118877570|XP_036672693.1|DSUZ, LOC108006133|XP_016925076.1|DSUZ	LOC6553573|XP_015009615.2|DERE
OG0009325	LOC108020228|XP_036673841.1|DSUZ, LOC108018457|XP_036677532.1|DSUZ	LOC6552507|XP_001979815.2|DERE
OG0009326	LOC118878114|XP_036675436.1|DSUZ, LOC108020174|XP_016943766.2|DSUZ	LOC6552142|XP_026838881.1|DERE
OG0009327	LOC108015524|XP_016937483.1|DSUZ	LOC6554189|XP_001981265.1|DERE
OG0009328	LOC108015471|XP_016937391.2|DSUZ	LOC6554430|XP_026839617.1|DERE
OG0009329	LOC108011895|XP_036674719.1|DSUZ	LOC6555375|XP_001982088.1|DERE
OG0009330	LOC108010996|XP_016931507.1|DSUZ, LOC108017540|XP_036672837.1|DSUZ	LOC6553503|XP_001980230.1|DERE
OG0009331	LOC108020119|XP_036672742.1|DSUZ	LOC6553881|XP_001979592.1|DERE
OG0009332	LOC108011577|XP_016932236.2|DSUZ	LOC6552578|XP_001980329.1|DERE
OG0009333	LOC108005716|XP_036673182.1|DSUZ	LOC6552941|XP_001981018.1|DERE
OG0009334	LOC108012162|XP_036675493.1|DSUZ	LOC6555125|XP_001981144.1|DERE
OG0009335	LOC108006101|XP_016925035.2|DSUZ	LOC6552908|XP_001980971.1|DERE
OG0009336	LOC108010838|XP_016931297.2|DSUZ	LOC6554721|XP_026839744.1|DERE
OG0009337	LOC108005501|XP_016924294.1|DSUZ	LOC6551271|XP_001978386.3|DERE
OG0009338	LOC108011601|XP_016932261.1|DSUZ, LOC118879040|XP_036677928.1|DSUZ	LOC6552085|XP_001978796.1|DERE
OG0009339	LOC108011613|XP_016932272.1|DSUZ	LOC6552071|XP_001978791.1|DERE
OG0009340	LOC108014908|XP_036674649.1|DSUZ, LOC108014912|XP_036672824.1|DSUZ	LOC6553477|XP_001980271.1|DERE
OG0009341	LOC108018298|XP_016941319.1|DSUZ	LOC6553775|XP_001979442.1|DERE
OG0009342	LOC108008062|XP_016927334.1|DSUZ	LOC6553642|XP_001980373.1|DERE
OG0009343	LOC108005611|XP_036672801.1|DSUZ	LOC6553641|XP_001980372.1|DERE
OG0009344	LOC108016177|XP_016938289.2|DSUZ	LOC6554392|XP_001982364.3|DERE
OG0009345	LOC108019529|XP_016942856.2|DSUZ	LOC6554513|XP_001981527.1|DERE
OG0009346	LOC108020154|XP_016943744.1|DSUZ, LOC118877722|XP_036673555.1|DSUZ	LOC6554636|XP_001981551.1|DERE
OG0009347	LOC108004993|XP_016923601.2|DSUZ	LOC6555404|XP_001981654.1|DERE
OG0009348	LOC118877648|XP_036673117.1|DSUZ	LOC26526538|XP_015009386.1|DERE
OG0009349	LOC108015668|XP_036673732.1|DSUZ	LOC6552535|XP_001979849.2|DERE
OG0009350	LOC108008039|XP_016927312.2|DSUZ	LOC6555150|XP_026839470.1|DERE
OG0009351	LOC108008035|XP_036675659.1|DSUZ	LOC6555155|XP_026838842.1|DERE
OG0009352	LOC108016024|XP_016938108.1|DSUZ	LOC6552947|XP_001979035.1|DERE
OG0009353	LOC108020519|XP_016944351.1|DSUZ	LOC6555214|XP_026836260.1|DERE
OG0009354	LOC108021582|XP_016945860.1|DSUZ	LOC6542966|XP_001969965.1|DERE
OG0009355	LOC108014281|XP_016935817.1|DSUZ	LOC6542467|XP_001969719.1|DERE
OG0009356	LOC108019614|XP_016942986.1|DSUZ	LOC6541420|XP_026835175.1|DERE
OG0009357	LOC108021370|XP_016945550.1|DSUZ	LOC6542700|XP_001969792.1|DERE
OG0009358	LOC108015394|XP_016937306.1|DSUZ	LOC6541086|XP_001968590.1|DERE
OG0009359	LOC108015384|XP_016937295.1|DSUZ	LOC6540911|XP_001968589.3|DERE
OG0009360	LOC108009645|XP_016929640.1|DSUZ	LOC6543467|XP_015014679.1|DERE
OG0009361	LOC108006252|XP_016925194.1|DSUZ	LOC6543526|XP_001970283.1|DERE
OG0009362	LOC108010550|XP_016930922.1|DSUZ	LOC6543432|XP_026834435.1|DERE
OG0009363	LOC108021493|XP_016945730.1|DSUZ	LOC26526483|XP_015015519.1|DERE
OG0009364	LOC108009323|XP_016929086.1|DSUZ	LOC6542671|XP_001968409.1|DERE
OG0009365	LOC108021111|XP_016945143.1|DSUZ	LOC6543367|XP_015015119.1|DERE, LOC113563701|XP_026835619.1|DERE
OG0009366	LOC108006484|XP_016925499.1|DSUZ	LOC6555992|XP_026834773.1|DERE, LOC113564066|XP_026834317.1|DERE, LOC113564064|XP_026834314.1|DERE
OG0009367	LOC108006309|XP_016925293.1|DSUZ	LOC6541586|XP_001969754.1|DERE
OG0009368	LOC108020974|XP_016944918.1|DSUZ	LOC26526825|XP_015015565.1|DERE
OG0009369	LOC108016736|XP_016938965.1|DSUZ	LOC6540953|XP_001968143.1|DERE
OG0009370	LOC108017471|XP_016940006.1|DSUZ	LOC6548760|XP_001974090.1|DERE
OG0009371	LOC108009985|XP_016930252.1|DSUZ	LOC6548761|XP_001974091.1|DERE, LOC6548767|XP_026836773.1|DERE, LOC113564327|XP_026836774.1|DERE
OG0009372	LOC108014207|XP_016935736.1|DSUZ	LOC6543121|XP_001968148.1|DERE
OG0009373	LOC108006546|XP_016925570.1|DSUZ	LOC6549191|XP_001974410.1|DERE
OG0009374	LOC108021190|XP_016945267.1|DSUZ	LOC26525973|XP_015012718.1|DERE
OG0009376	LOC108018143|XP_016941095.1|DSUZ	LOC6542417|XP_001968519.2|DERE
OG0009377	LOC108005388|XP_016924141.1|DSUZ	LOC6543137|XP_001969026.1|DERE
OG0009378	LOC108007826|XP_016927081.1|DSUZ	LOC6542865|XP_001969321.1|DERE
OG0009379	LOC108020367|XP_016944081.1|DSUZ	LOC6540748|XP_001968841.1|DERE
OG0009380	LOC108009957|XP_016930206.1|DSUZ	LOC6542075|XP_001969412.1|DERE
OG0009381	LOC108006957|XP_016926054.1|DSUZ	LOC6543142|XP_026834481.1|DERE
OG0009382	LOC108020936|XP_016944857.1|DSUZ	LOC6542415|XP_001970111.1|DERE
OG0009383	LOC108017642|XP_016940240.1|DSUZ	LOC6541373|XP_001970009.1|DERE
OG0009384	LOC108018032|XP_016940899.1|DSUZ	LOC6543440|XP_001969532.1|DERE
OG0009385	LOC108011782|XP_016932510.1|DSUZ	LOC6543497|XP_001969537.1|DERE
OG0009386	LOC108016275|XP_016938395.1|DSUZ	LOC6540750|XP_001969566.1|DERE
OG0009387	LOC108018092|XP_016940985.1|DSUZ	LOC6547239|XP_001974756.2|DERE
OG0009388	LOC108017786|XP_016940417.1|DSUZ	LOC6547234|XP_001974752.1|DERE
OG0009389	LOC108010092|XP_016930400.1|DSUZ	LOC6547809|XP_001976402.1|DERE
OG0009390	LOC108009617|XP_016929591.1|DSUZ	LOC6547602|XP_026835767.1|DERE
OG0009391	LOC108021010|XP_016944979.1|DSUZ	LOC6542945|XP_001968432.1|DERE
OG0009392	LOC108017758|XP_016940360.1|DSUZ	LOC6541437|XP_001970688.1|DERE
OG0009393	LOC108005927|XP_036674949.1|DSUZ	LOC6552344|XP_001978879.1|DERE
OG0009394	LOC108008608|XP_016927977.1|DSUZ	LOC6549058|XP_001975580.1|DERE
OG0009395	LOC118876965|XP_036669496.1|DSUZ	LOC6547418|XP_001976281.1|DERE
OG0009396	LOC108008977|XP_016928409.1|DSUZ	LOC6547176|XP_001976093.1|DERE
OG0009397	LOC108009240|XP_016928897.1|DSUZ	LOC6547929|XP_001975036.1|DERE
OG0009398	LOC108008848|XP_016928243.1|DSUZ	LOC6547764|XP_001976386.1|DERE
OG0009399	LOC108010006|XP_016930285.1|DSUZ	LOC6547252|XP_001976138.1|DERE
OG0009400	LOC108008816|XP_016928211.1|DSUZ	LOC6540870|XP_001970380.1|DERE
OG0009401	LOC108011174|XP_016931753.1|DSUZ	LOC6541939|XP_001969862.1|DERE
OG0009402	LOC118877924|XP_036674393.1|DSUZ, LOC108020265|XP_016943876.2|DSUZ	LOC6551983|XP_026837614.1|DERE
OG0009403	LOC108008736|XP_016928122.1|DSUZ	LOC6548659|XP_001975381.1|DERE
OG0009404	LOC118878710|XP_036677623.1|DSUZ, LOC108017740|XP_016940339.1|DSUZ	LOC6541379|XP_001970699.1|DERE
OG0009405	LOC108008414|XP_016927748.1|DSUZ	LOC6540862|XP_001970376.1|DERE
OG0009406	LOC108008990|XP_016928422.1|DSUZ	LOC6542386|XP_001969202.1|DERE
OG0009407	LOC108008447|XP_016927788.1|DSUZ	LOC6540717|XP_001970315.1|DERE
OG0009408	LOC108009111|XP_016928671.1|DSUZ	LOC6548614|XP_026835763.1|DERE
OG0009409	LOC108009831|XP_016930010.1|DSUZ	LOC6546816|XP_001975926.1|DERE
OG0009410	LOC108008998|XP_016928431.1|DSUZ	LOC6547146|XP_001976121.1|DERE
OG0009411	LOC108019904|XP_016943482.1|DSUZ	LOC6546630|XP_015012493.1|DERE
OG0009412	LOC108018117|XP_016941033.1|DSUZ	LOC6548809|XP_026836407.1|DERE
OG0009413	LOC108017762|XP_016940368.1|DSUZ	LOC6541391|XP_001970679.1|DERE
OG0009414	LOC108017759|XP_016940361.1|DSUZ	LOC6541800|XP_001970675.1|DERE
OG0009415	LOC108017845|XP_016940489.1|DSUZ	LOC6543044|XP_001970650.1|DERE
OG0009416	LOC108008894|XP_016928287.1|DSUZ	LOC6546653|XP_001974496.1|DERE
OG0009417	LOC108008925|XP_016928323.1|DSUZ	LOC26526719|XP_015012843.1|DERE
OG0009418	LOC108008869|XP_016928263.1|DSUZ	LOC6546651|XP_001974494.1|DERE
OG0009419	LOC108008917|XP_016928312.1|DSUZ	LOC6549321|XP_001974492.1|DERE
OG0009420	LOC108008790|XP_016928175.2|DSUZ	LOC6549320|XP_015012096.1|DERE
OG0009421	LOC108010303|XP_016930674.1|DSUZ	LOC6548273|XP_001975255.1|DERE
OG0009422	LOC108018125|XP_016941052.1|DSUZ	LOC6549516|XP_026836405.1|DERE
OG0009423	LOC108008337|XP_016927653.1|DSUZ	LOC26526822|XP_015012863.1|DERE
OG0009424	LOC108008616|XP_016927986.1|DSUZ	LOC6548202|XP_001975085.1|DERE
OG0009425	LOC108019622|XP_016942992.1|DSUZ	LOC6543174|XP_026834576.1|DERE
OG0009426	LOC108019640|XP_016943012.2|DSUZ	LOC6549162|XP_001975722.1|DERE
OG0009427	LOC108018023|XP_016940876.1|DSUZ	LOC6547299|XP_001974725.2|DERE
OG0009428	LOC108009028|XP_016928489.1|DSUZ	LOC6547413|XP_001974829.1|DERE
OG0009429	LOC108008647|XP_016928022.1|DSUZ	LOC6547589|XP_001974904.2|DERE
OG0009430	LOC108009118|XP_016928682.1|DSUZ	LOC6548236|XP_001975268.1|DERE
OG0009431	LOC108009878|XP_016930074.1|DSUZ	LOC6548014|XP_001976477.2|DERE
OG0009432	LOC108009838|XP_016930015.1|DSUZ	LOC6548223|XP_026836602.1|DERE
OG0009433	LOC108010260|XP_016930605.1|DSUZ	LOC6548246|XP_001975195.1|DERE
OG0009434	LOC108009667|XP_016929686.1|DSUZ	LOC6548251|XP_001975200.1|DERE
OG0009435	LOC108010096|XP_016930405.1|DSUZ	LOC6548250|XP_001975199.1|DERE
OG0009436	LOC108019737|XP_016943158.1|DSUZ	LOC6549543|XP_001975749.1|DERE
OG0009437	LOC108009146|XP_016928739.1|DSUZ	LOC6542758|XP_015015034.1|DERE
OG0009438	LOC108019691|XP_016943073.2|DSUZ	LOC6541089|XP_001970485.1|DERE
OG0009439	LOC108019567|XP_016942894.1|DSUZ	LOC6541543|XP_001970494.1|DERE
OG0009440	LOC108017936|XP_016940644.1|DSUZ	LOC6547991|XP_001976493.1|DERE
OG0009441	LOC108005487|XP_016924280.2|DSUZ	LOC6551218|XP_026837776.1|DERE
OG0009442	LOC108018917|XP_016941998.1|DSUZ	LOC6550663|XP_001978071.1|DERE
OG0009443	LOC108008898|XP_016928292.1|DSUZ	LOC6547798|XP_001976415.1|DERE
OG0009444	LOC108005205|XP_016923881.1|DSUZ	LOC6550005|XP_026838206.1|DERE
OG0009445	LOC108006294|XP_016925244.1|DSUZ	LOC6551165|XP_026838725.1|DERE
OG0009446	LOC108016925|XP_016939340.1|DSUZ	LOC6551113|XP_026838405.1|DERE
OG0009447	LOC108006544|XP_016925564.1|DSUZ	LOC6550785|XP_026837562.1|DERE
OG0009448	LOC108005210|XP_016923888.1|DSUZ	LOC6550076|XP_001977526.1|DERE
OG0009449	LOC108015294|XP_016937158.1|DSUZ	LOC6549821|XP_001977344.2|DERE
OG0009450	LOC108019212|XP_036675802.1|DSUZ	LOC6550684|XP_001976762.1|DERE
OG0009451	LOC108021512|XP_016945758.1|DSUZ	LOC6542919|XP_001968849.1|DERE
OG0009452	LOC108015272|XP_016937123.1|DSUZ	LOC6550934|XP_001976972.1|DERE
OG0009453	LOC108016075|XP_016938158.1|DSUZ	LOC6555135|XP_001982250.1|DERE
OG0009454	LOC108020268|XP_016943880.2|DSUZ	LOC6546001|XP_001972813.2|DERE
OG0009455	LOC108016655|XP_016938852.1|DSUZ	LOC6550918|XP_001976885.1|DERE
OG0009456	LOC108004579|XP_016923008.1|DSUZ	LOC6551341|XP_001978417.1|DERE
OG0009457	LOC108013706|XP_016935116.1|DSUZ	LOC6550972|XP_001976849.1|DERE
OG0009458	LOC108020177|XP_036676818.1|DSUZ	LOC6555727|XP_001982422.2|DERE
OG0009459	LOC108013458|XP_036670272.1|DSUZ	LOC6543857|XP_026832191.1|DERE
OG0009460	LOC108007082|XP_036671837.1|DSUZ	LOC6546039|XP_026832641.1|DERE
OG0009461	LOC108007079|XP_036672143.1|DSUZ	LOC6545931|XP_001971731.1|DERE
OG0009462	LOC108013589|XP_016935005.1|DSUZ	LOC6545913|XP_001971137.1|DERE
OG0009463	LOC108006798|XP_036670687.1|DSUZ	LOC6543936|XP_001973026.1|DERE
