Orthogroup	DSUZ.longest_only	DPER.longest_only
OG0007582	LOC108007936|XP_016927196.2|DSUZ	LOC6591885|XP_002017083.1|DPER
OG0007583	LOC108010087|XP_016930395.1|DSUZ	LOC6592732|XP_002018099.1|DPER
OG0007584	LOC108018863|XP_036675839.1|DSUZ	LOC6599919|XP_026849206.1|DPER
OG0007585	LOC108014663|XP_016936314.2|DSUZ	LOC6595991|XP_026845299.1|DPER
OG0007586	LOC108021446|XP_016945655.1|DSUZ	LOC6598032|XP_002023190.1|DPER
OG0007587	LOC108009463|XP_016929328.1|DSUZ	LOC6600820|XP_026842245.1|DPER
OG0007588	LOC108005714|XP_016924531.1|DSUZ	LOC6597987|XP_026843388.1|DPER
OG0007589	LOC108019185|XP_016942445.1|DSUZ	LOC6598355|XP_002023430.2|DPER
OG0007590	LOC108013132|XP_016934300.1|DSUZ	LOC6597119|XP_026845605.1|DPER
OG0007591	LOC108009149|XP_016928741.1|DSUZ	LOC6592693|XP_026841299.1|DPER
OG0007592	LOC108009547|XP_016929478.1|DSUZ	LOC6590607|XP_002016472.1|DPER
OG0007593	LOC108011166|XP_016931743.1|DSUZ	LOC6596887|XP_026845935.1|DPER
OG0007594	LOC108008386|XP_016927720.1|DSUZ	LOC6592699|XP_002017736.1|DPER
OG0007595	LOC108008462|XP_016927805.1|DSUZ	LOC6603467|XP_002028436.1|DPER
OG0007596	LOC108012609|XP_016933517.1|DSUZ	LOC6601206|XP_002026302.1|DPER
OG0007597	LOC108015538|XP_016937505.1|DSUZ	LOC6599058|XP_002024174.1|DPER
OG0007598	LOC108018135|XP_016941079.1|DSUZ	LOC6603156|XP_002028171.1|DPER
OG0007599	LOC108005564|XP_016924352.1|DSUZ	LOC6602266|XP_002027315.1|DPER
OG0007600	LOC108016315|XP_016938440.1|DSUZ, LOC118877516|XP_036672445.1|DSUZ	LOC6602380|XP_026848535.1|DPER
OG0007601	LOC108019358|XP_016942669.2|DSUZ	LOC6597046|XP_002022206.1|DPER
OG0007602	LOC108017614|XP_036670550.1|DSUZ	LOC6595763|XP_002021344.1|DPER
OG0007603	LOC108017638|XP_016940238.2|DSUZ	LOC6595764|XP_002021345.2|DPER
OG0007604	LOC108013120|XP_016934280.1|DSUZ	LOC6601054|XP_002026109.2|DPER
OG0007605	LOC108007430|XP_036671841.1|DSUZ	LOC6603732|XP_026850086.1|DPER
OG0007606	LOC108015410|XP_036670426.1|DSUZ	LOC6600653|XP_026847663.1|DPER
OG0007607	LOC108020314|XP_036675698.1|DSUZ	LOC6588127|XP_026840661.1|DPER
OG0007608	LOC108012840|XP_016933796.1|DSUZ	LOC6601831|XP_002026897.2|DPER
OG0007609	LOC108006548|XP_016925568.1|DSUZ	LOC6598196|XP_002023531.2|DPER
OG0007610	LOC108008535|XP_016927894.1|DSUZ	LOC6592268|XP_026841687.1|DPER
OG0007611	LOC108020353|XP_036674584.1|DSUZ	LOC6601994|XP_026846807.1|DPER
OG0007612	LOC108009669|XP_016929688.1|DSUZ	LOC6593036|XP_026842321.1|DPER
OG0007613	LOC108008291|XP_016927591.2|DSUZ	LOC6600824|XP_002025891.2|DPER
OG0007614	LOC108007098|XP_036671088.1|DSUZ	LOC6600604|XP_026847509.1|DPER
OG0007615	LOC108013068|XP_016934175.1|DSUZ	LOC6599633|XP_002024743.1|DPER
OG0007616	LOC108007207|XP_036674142.1|DSUZ	LOC6587422|XP_002013035.1|DPER
OG0007617	LOC108013766|XP_036671113.1|DSUZ	LOC6596042|XP_026845671.1|DPER
OG0007618	LOC108012769|XP_016933690.1|DSUZ	LOC6595854|XP_002021384.1|DPER
OG0007619	LOC108013000|XP_016934071.1|DSUZ	LOC6600611|XP_002025600.1|DPER
OG0007620	LOC108012901|XP_016933898.1|DSUZ	LOC6599736|XP_026847243.1|DPER
OG0007621	LOC108008347|XP_016927665.1|DSUZ	LOC6592343|XP_002018290.2|DPER
OG0007622	LOC108010479|XP_036672297.1|DSUZ	LOC6598924|XP_026847842.1|DPER
OG0007623	LOC108006216|XP_036671540.1|DSUZ	LOC6596033|XP_026845718.1|DPER
OG0007624	LOC108012588|XP_016933495.1|DSUZ	LOC6601855|XP_002026904.2|DPER
OG0007625	LOC108015895|XP_036672063.1|DSUZ	LOC6598877|XP_026847947.1|DPER
OG0007626	LOC108013585|XP_016935002.1|DSUZ	LOC6601028|XP_002026150.1|DPER
OG0007627	LOC108013223|XP_016934439.1|DSUZ	LOC6601029|XP_002026151.2|DPER
OG0007628	LOC108020347|XP_016944003.1|DSUZ	LOC6603483|XP_002028464.1|DPER
OG0007629	LOC108012352|XP_016933193.1|DSUZ	LOC6601218|XP_002026314.1|DPER
OG0007630	LOC108010742|XP_036672765.1|DSUZ	LOC6594104|XP_002019881.1|DPER
OG0007631	LOC108013870|XP_036673203.1|DSUZ	LOC6595180|XP_026850764.1|DPER
OG0007632	LOC108013125|XP_016934291.1|DSUZ	LOC113566799|XP_026849766.1|DPER
OG0007633	LOC108013895|XP_016935391.1|DSUZ	LOC6589215|XP_026844015.1|DPER
OG0007634	LOC108015485|XP_016937406.1|DSUZ	LOC6594790|XP_002020471.1|DPER
OG0007635	LOC108021001|XP_016944958.1|DSUZ	LOC6598039|XP_002023197.1|DPER
OG0007636	LOC108020743|XP_016944608.1|DSUZ	LOC6595729|XP_002020763.1|DPER, LOC113566472|XP_026848012.1|DPER
OG0007637	LOC108011693|XP_036677411.1|DSUZ	LOC6597915|XP_002023078.2|DPER
OG0007638	LOC108016758|XP_036676332.1|DSUZ	LOC6596743|XP_026845957.1|DPER
OG0007639	LOC108015006|XP_016936723.1|DSUZ	LOC6602901|XP_002027924.1|DPER
OG0007640	LOC108009282|XP_016929001.1|DSUZ	LOC113565194|XP_026842397.1|DPER, LOC6590609|XP_002016443.2|DPER
OG0007641	LOC108018538|XP_016941581.1|DSUZ	LOC6594285|XP_002019611.1|DPER
OG0007642	LOC108009478|XP_016929348.1|DSUZ	LOC6600890|XP_026840827.1|DPER
OG0007643	LOC108014549|XP_036673359.1|DSUZ	LOC6592179|XP_026851113.1|DPER
OG0007644	LOC108010857|XP_036675651.1|DSUZ	LOC6588164|XP_026848656.1|DPER
OG0007645	LOC108007016|XP_016926111.1|DSUZ	LOC6594234|XP_002019968.2|DPER
OG0007646	LOC108010073|XP_016930379.1|DSUZ	LOC113564947|XP_026840378.1|DPER, LOC6589132|XP_002014701.1|DPER
OG0007647	LOC108016282|XP_016938407.1|DSUZ	LOC6593900|XP_026843652.1|DPER
OG0007648	LOC108019566|XP_036669967.1|DSUZ	LOC6592791|XP_002017822.1|DPER
OG0007649	LOC108013476|XP_016934848.1|DSUZ	LOC6602512|XP_002027494.1|DPER, LOC6588844|XP_026844620.1|DPER
OG0007650	LOC108008109|XP_016927387.1|DSUZ	LOC6603463|XP_002028433.1|DPER
OG0007651	LOC108005174|XP_016923839.1|DSUZ	LOC6602569|XP_002027603.2|DPER
OG0007652	LOC108019809|XP_016943307.1|DSUZ	LOC113565170|XP_026842205.1|DPER
OG0007653	LOC108013409|XP_036670765.1|DSUZ	LOC6601859|XP_026849348.1|DPER, LOC6588866|XP_002015315.2|DPER
OG0007654	LOC108012700|XP_016933617.1|DSUZ	LOC6603900|XP_002028847.2|DPER, LOC6594893|XP_002019984.1|DPER, LOC113566922|XP_026849936.1|DPER, LOC113566866|XP_026849829.1|DPER, LOC113567146|XP_026850123.1|DPER, LOC113566927|XP_026849941.1|DPER, LOC6604452|XP_026849931.1|DPER, LOC113566928|XP_026849942.1|DPER, LOC113566924|XP_026849938.1|DPER, LOC113567145|XP_026850122.1|DPER, LOC6600616|XP_002025572.2|DPER
OG0007655	LOC108017878|XP_016940530.1|DSUZ	LOC6602689|XP_026846024.1|DPER
OG0007656	LOC108018395|XP_016941438.2|DSUZ	LOC6594360|XP_002019952.2|DPER
OG0007657	LOC108015933|XP_036674346.1|DSUZ, LOC108014768|XP_016936451.2|DSUZ	LOC6598620|XP_002023832.2|DPER
OG0007658	LOC118876755|XP_036669736.1|DSUZ	LOC6590530|XP_026842274.1|DPER
OG0007659	LOC108008631|XP_016928001.1|DSUZ	LOC113565120|XP_026841688.1|DPER
OG0007660	LOC108006058|XP_036674198.1|DSUZ	LOC6594482|XP_002019748.1|DPER
OG0007662	LOC108008837|XP_016928232.1|DSUZ, LOC108008793|XP_016928179.2|DSUZ	LOC6589934|XP_026842878.1|DPER, LOC6591153|XP_002015922.1|DPER
OG0007663	LOC108008148|XP_016927426.1|DSUZ, LOC108008149|XP_016927427.1|DSUZ	LOC6593240|XP_002018361.2|DPER
OG0007664	LOC108015938|XP_036674301.1|DSUZ	LOC6588568|XP_026850744.1|DPER
OG0007665	LOC108019170|XP_016942419.1|DSUZ	LOC6597223|XP_026846535.1|DPER
OG0007666	LOC108019178|XP_016942434.1|DSUZ	LOC6597202|XP_026846434.1|DPER
OG0007667	LOC108005088|XP_016923749.1|DSUZ	LOC6600104|XP_026846717.1|DPER
OG0007668	LOC108005089|XP_016923753.1|DSUZ	LOC6593840|XP_002018702.1|DPER
OG0007669	LOC108020475|XP_016944290.1|DSUZ	LOC6597839|XP_026846372.1|DPER
OG0007670	LOC108020474|XP_016944287.1|DSUZ	LOC6597840|XP_026846371.1|DPER
OG0007671	LOC108015403|XP_016937312.1|DSUZ	LOC6597263|XP_026846437.1|DPER
OG0007672	LOC108016579|XP_016938750.1|DSUZ	LOC6596756|XP_002021939.2|DPER
OG0007673	LOC108016114|XP_036675576.1|DSUZ	LOC6587365|XP_002013020.1|DPER
OG0007674	LOC108013672|XP_036676376.1|DSUZ	LOC6602686|XP_026846037.1|DPER
OG0007675	LOC108013719|XP_016935148.1|DSUZ	LOC6598522|XP_026848689.1|DPER
OG0007676	LOC108010445|XP_016930795.1|DSUZ	LOC6601748|XP_002026823.1|DPER
OG0007677	LOC108016621|XP_016938805.1|DSUZ	LOC6600116|XP_026846627.1|DPER
OG0007678	LOC108006286|XP_016925233.1|DSUZ	LOC6603096|XP_002028106.2|DPER
OG0007679	LOC108006334|XP_016925332.1|DSUZ	LOC6599360|XP_026847200.1|DPER
OG0007680	LOC108021230|XP_016945325.1|DSUZ	LOC6596423|XP_002021821.1|DPER
OG0007681	LOC108005050|XP_036673270.1|DSUZ, LOC118877574|XP_036672715.1|DSUZ	LOC6588378|XP_002013419.1|DPER
OG0007682	LOC108018976|XP_016942068.1|DSUZ	LOC6603584|XP_026845798.1|DPER
OG0007683	LOC108015336|XP_016937229.1|DSUZ	LOC6602906|XP_002027929.1|DPER
OG0007684	LOC108013683|XP_016935091.1|DSUZ	LOC6598524|XP_002023563.1|DPER
OG0007685	LOC108019094|XP_036676159.1|DSUZ	LOC6603405|XP_026845830.1|DPER
OG0007686	LOC108006343|XP_016925346.2|DSUZ	LOC6599421|XP_002024471.1|DPER
OG0007687	LOC108016926|XP_016939341.1|DSUZ	LOC6597773|XP_026847051.1|DPER
OG0007688	LOC108015772|XP_016937804.2|DSUZ	LOC6588550|XP_026846362.1|DPER
OG0007689	LOC108015432|XP_016937356.1|DSUZ	LOC6599455|XP_002024519.2|DPER
OG0007690	LOC108006540|XP_016925554.2|DSUZ	LOC6599133|XP_026849255.1|DPER
OG0007691	LOC108014826|XP_036673527.1|DSUZ	LOC6588044|XP_002012965.1|DPER
OG0007692	LOC108013740|XP_016935180.1|DSUZ	LOC6602659|XP_026845966.1|DPER
OG0007693	LOC108015406|XP_016937319.1|DSUZ	LOC6597371|XP_026846587.1|DPER
OG0007694	LOC108019353|XP_016942662.2|DSUZ	LOC6597043|XP_002022203.1|DPER
OG0007695	LOC108004768|XP_016923301.1|DSUZ	LOC6599249|XP_026848267.1|DPER
OG0007696	LOC118877400|XP_036671957.1|DSUZ	LOC6604015|XP_002028961.2|DPER
OG0007697	LOC108020196|XP_036670732.1|DSUZ	LOC6604497|XP_026847255.1|DPER
OG0007698	LOC108005450|XP_016924229.1|DSUZ	LOC6597695|XP_026846556.1|DPER
OG0007699	LOC108004776|XP_016923314.1|DSUZ	LOC6597635|XP_002022738.1|DPER
OG0007700	LOC108016915|XP_016939325.1|DSUZ	LOC6600170|XP_026846740.1|DPER
OG0007701	LOC108011160|XP_016931737.1|DSUZ	LOC6600387|XP_026848420.1|DPER
OG0007702	LOC108015419|XP_016937338.1|DSUZ	LOC6600005|XP_026849146.1|DPER
OG0007703	LOC108016989|XP_016939426.1|DSUZ	LOC6598276|XP_002023299.1|DPER
OG0007704	LOC108014084|XP_016935593.2|DSUZ	LOC6595215|XP_002020390.1|DPER
OG0007705	LOC108004849|XP_016923420.1|DSUZ	LOC6601718|XP_002026776.1|DPER
OG0007706	LOC108010471|XP_016930835.1|DSUZ	LOC6601737|XP_002026795.2|DPER
OG0007707	LOC108006301|XP_016925266.1|DSUZ	LOC6598394|XP_026846358.1|DPER
OG0007708	LOC108005381|XP_036677090.1|DSUZ	LOC6600185|XP_026846686.1|DPER
OG0007709	LOC108005459|XP_016924244.1|DSUZ	LOC6600072|XP_002025196.1|DPER
OG0007710	LOC108006342|XP_036676514.1|DSUZ	LOC6599415|XP_026847214.1|DPER
OG0007711	LOC108005383|XP_016924133.1|DSUZ	LOC6602694|XP_002027721.1|DPER
OG0007712	LOC108005112|XP_036677076.1|DSUZ	LOC6600393|XP_026848422.1|DPER
OG0007713	LOC108004635|XP_036676913.1|DSUZ	LOC6596805|XP_026849900.1|DPER
OG0007714	LOC108015169|XP_016936935.1|DSUZ	LOC6597854|XP_026846943.1|DPER
OG0007715	LOC108006534|XP_016925548.1|DSUZ	LOC6599136|XP_002024401.1|DPER
OG0007716	LOC108019114|XP_016942327.1|DSUZ	LOC6600083|XP_026845101.1|DPER
OG0007717	LOC108007464|XP_036675350.1|DSUZ	LOC6595102|XP_002020380.2|DPER
OG0007718	LOC108011209|XP_016931789.1|DSUZ	LOC6602639|XP_026846669.1|DPER
OG0007719	LOC108015182|XP_016936966.1|DSUZ	LOC6597831|XP_026846463.1|DPER
OG0007720	LOC108015292|XP_016937155.2|DSUZ	LOC6597833|XP_026846542.1|DPER
OG0007721	LOC108015320|XP_016937201.1|DSUZ	LOC6603943|XP_026846970.1|DPER
OG0007722	LOC108015110|XP_016936843.1|DSUZ	LOC6597878|XP_026847037.1|DPER
OG0007723	LOC108015102|XP_036676443.1|DSUZ	LOC6597888|XP_002023048.1|DPER
OG0007724	LOC108020284|XP_016943904.1|DSUZ	LOC6588978|XP_026844318.1|DPER
OG0007725	LOC108004758|XP_016923284.1|DSUZ	LOC6598184|XP_002023358.2|DPER
OG0007726	LOC108005212|XP_016923890.1|DSUZ	LOC6600338|XP_002025497.2|DPER
OG0007727	LOC108005401|XP_016924153.1|DSUZ	LOC6600070|XP_002025194.1|DPER
OG0007728	LOC108011135|XP_016931699.1|DSUZ	LOC6599237|XP_002024294.1|DPER
OG0007729	LOC108005157|XP_016923821.1|DSUZ	LOC6600352|XP_026848392.1|DPER
OG0007730	LOC108011114|XP_016931674.2|DSUZ	LOC6599236|XP_026848301.1|DPER
OG0007731	LOC108012518|XP_016933417.1|DSUZ	LOC6600284|XP_026849052.1|DPER
OG0007732	LOC108015407|XP_016937320.1|DSUZ	LOC6599372|XP_026847092.1|DPER
OG0007733	LOC108005485|XP_016924278.1|DSUZ	LOC6597428|XP_026846502.1|DPER
OG0007734	LOC108005239|XP_016923922.1|DSUZ	LOC6598265|XP_002023323.2|DPER
OG0007735	LOC108021827|XP_016946120.1|DSUZ	LOC6600687|XP_002025851.1|DPER
OG0007736	LOC108016929|XP_016939346.1|DSUZ	LOC6596772|XP_002021923.1|DPER
OG0007737	LOC108017076|XP_036674275.1|DSUZ	LOC6598691|XP_002023945.2|DPER
OG0007738	LOC108011033|XP_036673966.1|DSUZ	LOC6595150|XP_026844331.1|DPER
OG0007739	LOC108019210|XP_016942495.1|DSUZ	LOC6599330|XP_002024573.1|DPER
OG0007740	LOC108015388|XP_016937297.1|DSUZ	LOC6596895|XP_002021842.2|DPER
OG0007741	LOC108005305|XP_016924003.1|DSUZ	LOC6598351|XP_002023426.2|DPER
OG0007742	LOC108006314|XP_016925304.1|DSUZ	LOC6599364|XP_002024487.1|DPER
OG0007743	LOC108019461|XP_036674435.1|DSUZ	LOC113567348|XP_026850674.1|DPER
OG0007744	LOC108014093|XP_016935605.1|DSUZ	LOC113566063|XP_026845772.1|DPER
OG0007746	LOC108006114|XP_016925051.2|DSUZ	LOC6587188|XP_002013527.1|DPER
OG0007747	LOC108004671|XP_016923143.1|DSUZ	LOC6598498|XP_026848636.1|DPER
OG0007748	LOC108015071|XP_016936799.1|DSUZ	LOC6599367|XP_002024541.2|DPER
OG0007749	LOC108016826|XP_016939132.1|DSUZ	LOC6600175|XP_002025274.2|DPER
OG0007750	LOC108012157|XP_016932937.2|DSUZ	LOC6595065|XP_002020418.1|DPER
OG0007751	LOC108021301|XP_016945442.1|DSUZ	LOC6589592|XP_002014565.2|DPER
OG0007752	LOC108005091|XP_016923752.1|DSUZ	LOC6600105|XP_002025333.1|DPER
OG0007753	LOC108015243|XP_016937078.1|DSUZ	LOC6597710|XP_026846399.1|DPER
OG0007754	LOC108016608|XP_016938787.1|DSUZ	LOC6598428|XP_026848605.1|DPER
OG0007755	LOC108016558|XP_036676428.1|DSUZ	LOC6598585|XP_002023618.1|DPER
OG0007756	LOC108016980|XP_016939413.1|DSUZ	LOC6599296|XP_026848297.1|DPER
OG0007757	LOC108015377|XP_016937285.1|DSUZ	LOC6600793|XP_002025816.1|DPER
OG0007758	LOC108021361|XP_016945538.1|DSUZ	LOC6593560|XP_002018975.1|DPER
OG0007759	LOC108017223|XP_016939709.2|DSUZ	LOC6594788|XP_026841025.1|DPER
OG0007760	LOC108018965|XP_016942056.1|DSUZ	LOC6597812|XP_026846932.1|DPER
OG0007761	LOC108015229|XP_016937062.1|DSUZ	LOC6598590|XP_026846215.1|DPER
OG0007762	LOC108014947|XP_036676749.1|DSUZ	LOC6598589|XP_026846339.1|DPER
OG0007763	LOC108021293|XP_016945431.1|DSUZ	LOC6589588|XP_002014561.1|DPER
OG0007764	LOC108004677|XP_016923153.1|DSUZ	LOC6600422|XP_026848432.1|DPER
OG0007765	LOC108004745|XP_016923267.1|DSUZ	LOC113566547|XP_026848419.1|DPER
OG0007766	LOC108018310|XP_036674745.1|DSUZ	LOC6587812|XP_026850953.1|DPER
OG0007767	LOC108020421|XP_016944216.1|DSUZ	LOC6602557|XP_002027578.2|DPER
OG0007768	LOC108018927|XP_016942009.1|DSUZ	LOC6597813|XP_002022945.1|DPER
OG0007769	LOC108018967|XP_016942058.1|DSUZ	LOC6603574|XP_002028553.1|DPER
OG0007770	LOC108011936|XP_016932673.1|DSUZ	LOC6603743|XP_002028709.1|DPER
OG0007771	LOC108006815|XP_016925855.1|DSUZ	LOC6593697|XP_002018844.1|DPER
OG0007772	LOC108016778|XP_016939033.1|DSUZ	LOC6600662|XP_002025867.1|DPER
OG0007774	LOC108005769|XP_036672136.1|DSUZ	LOC6597177|XP_002022355.1|DPER
OG0007775	LOC108006563|XP_016925584.1|DSUZ	LOC6599294|XP_026848279.1|DPER
OG0007776	LOC108010413|XP_036675964.1|DSUZ	LOC6601757|XP_002026832.1|DPER
OG0007777	LOC108013722|XP_016935151.1|DSUZ	LOC6598519|XP_026848630.1|DPER
OG0007778	LOC108018908|XP_016941989.1|DSUZ	LOC113566684|XP_026849209.1|DPER
OG0007779	LOC108018817|XP_016941891.2|DSUZ	LOC6599821|XP_002024921.2|DPER
OG0007780	LOC108019215|XP_016942499.1|DSUZ	LOC6598418|XP_026846213.1|DPER
OG0007781	LOC108015266|XP_036676236.1|DSUZ	LOC6602630|XP_026846657.1|DPER
OG0007782	LOC108019193|XP_016942456.2|DSUZ	LOC6597607|XP_002022824.2|DPER
OG0007783	LOC108004682|XP_016923159.1|DSUZ	LOC6603076|XP_026847079.1|DPER
OG0007784	LOC108011647|XP_016932327.2|DSUZ	LOC6591320|XP_002017549.1|DPER
OG0007785	LOC108016902|XP_016939307.2|DSUZ	LOC6597562|XP_026848893.1|DPER
OG0007786	LOC108012076|XP_016932846.1|DSUZ	LOC6589586|XP_026844329.1|DPER
OG0007787	LOC108015458|XP_036675566.1|DSUZ	LOC6594793|XP_002020474.1|DPER
OG0007788	LOC108020512|XP_016944335.2|DSUZ	LOC113567351|XP_026850680.1|DPER
OG0007789	LOC108020317|XP_036674110.1|DSUZ, LOC108017392|XP_036673849.1|DSUZ	LOC6587942|XP_026841873.1|DPER
OG0007790	LOC108007209|XP_036674511.1|DSUZ	LOC6587807|XP_026851050.1|DPER
OG0007791	LOC108011714|XP_016932424.2|DSUZ	LOC6587666|XP_002014067.2|DPER
OG0007792	LOC108019155|XP_016942394.1|DSUZ	LOC6597237|XP_026846528.1|DPER
OG0007793	LOC108010926|XP_016931422.2|DSUZ	LOC113567257|XP_026850303.1|DPER
OG0007794	LOC108015184|XP_036676550.1|DSUZ	LOC6597667|XP_002022844.1|DPER
OG0007795	LOC108016988|XP_016939425.1|DSUZ	LOC6600198|XP_002025298.1|DPER
OG0007796	LOC108005037|XP_016923663.2|DSUZ	LOC113565111|XP_026841661.1|DPER
OG0007797	LOC108016480|XP_016938630.2|DSUZ	LOC6594732|XP_026850581.1|DPER
OG0007798	LOC108018338|XP_016941369.2|DSUZ	LOC6594733|XP_002020559.1|DPER
OG0007799	LOC108020491|XP_036673015.1|DSUZ	LOC6588497|XP_002013578.1|DPER
OG0007800	LOC108020526|XP_036673090.1|DSUZ	LOC6587974|XP_002013783.1|DPER
OG0007801	LOC108005048|XP_016923677.1|DSUZ	LOC6591933|XP_002016773.2|DPER
OG0007802	LOC108015858|XP_016937915.1|DSUZ	LOC6594920|XP_002020128.1|DPER
OG0007803	LOC108014885|XP_036672744.1|DSUZ	LOC6588486|XP_026843332.1|DPER
OG0007804	LOC108016822|XP_016939126.1|DSUZ	LOC6599187|XP_026848244.1|DPER
OG0007805	LOC108015356|XP_016937256.1|DSUZ	LOC6599185|XP_002024342.1|DPER
OG0007806	LOC108015355|XP_016937255.1|DSUZ	LOC6599184|XP_026848270.1|DPER
OG0007808	LOC108005013|XP_036673303.1|DSUZ	LOC6591762|XP_026845755.1|DPER
OG0007809	LOC108019190|XP_016942452.1|DSUZ	LOC6597335|XP_002022523.1|DPER
OG0007810	LOC108020587|XP_016944429.1|DSUZ	LOC6593712|XP_026842965.1|DPER
OG0007811	LOC108014769|XP_036673075.1|DSUZ	LOC6588206|XP_026840500.1|DPER
OG0007812	LOC108015051|XP_016936779.1|DSUZ	LOC6597255|XP_002022449.1|DPER
OG0007813	LOC108017310|XP_036673952.1|DSUZ	LOC6587192|XP_026851165.1|DPER
OG0007814	LOC108016609|XP_016938789.1|DSUZ	LOC6597564|XP_002022781.1|DPER
OG0007815	LOC108016972|XP_016939403.1|DSUZ	LOC6597339|XP_026846393.1|DPER
OG0007816	LOC108005795|XP_016924613.1|DSUZ	LOC6603343|XP_002028327.1|DPER
OG0007817	LOC108014371|XP_016935953.2|DSUZ	LOC6588208|XP_002013778.1|DPER
OG0007818	LOC108015783|XP_036673346.1|DSUZ	LOC6587640|XP_002013439.2|DPER
OG0007819	LOC108013713|XP_016935142.1|DSUZ	LOC6599108|XP_026849265.1|DPER
OG0007820	LOC108010853|XP_036675375.1|DSUZ	LOC6598855|XP_026842969.1|DPER
OG0007821	LOC108016458|XP_016938600.2|DSUZ	LOC6595046|XP_002020569.1|DPER
OG0007822	LOC108016461|XP_036675564.1|DSUZ	LOC6595045|XP_026849114.1|DPER
OG0007823	LOC108016481|XP_036675500.1|DSUZ	LOC6594740|XP_002020566.2|DPER
OG0007824	LOC108010735|XP_016931152.2|DSUZ	LOC6594980|XP_002020271.1|DPER
OG0007825	LOC108014133|XP_016935650.1|DSUZ	LOC6587543|XP_026845365.1|DPER
OG0007826	LOC108014751|XP_036673482.1|DSUZ	LOC6595257|XP_002020073.2|DPER
OG0007827	LOC108015206|XP_016937024.1|DSUZ	LOC6600231|XP_002025229.1|DPER
OG0007828	LOC108011458|XP_016932091.2|DSUZ	LOC6602834|XP_002027805.2|DPER
OG0007829	LOC108011652|XP_016932337.2|DSUZ	LOC6591591|XP_026850239.1|DPER
OG0007830	LOC118879028|XP_036677908.1|DSUZ, LOC108020289|XP_016943906.2|DSUZ	LOC6588404|XP_002013814.1|DPER
OG0007831	LOC108019144|XP_016942381.1|DSUZ	LOC6597761|XP_002022892.2|DPER
OG0007832	LOC108015383|XP_016937291.1|DSUZ	LOC6597897|XP_002023024.1|DPER
OG0007833	LOC108016962|XP_016939388.1|DSUZ	LOC6600773|XP_026845148.1|DPER
OG0007834	LOC108006629|XP_016925651.1|DSUZ	LOC6591931|XP_002016771.1|DPER
OG0007836	LOC108015640|XP_016937621.1|DSUZ, LOC108015629|XP_036674266.1|DSUZ	LOC6587980|XP_002013326.1|DPER
OG0007837	LOC108016039|XP_016938123.1|DSUZ	LOC6587237|XP_002013300.1|DPER
OG0007838	LOC108015992|XP_016938074.2|DSUZ	LOC6587827|XP_002013291.1|DPER
OG0007839	LOC108016661|XP_016938860.1|DSUZ	LOC6597341|XP_002022543.1|DPER
OG0007840	LOC108015483|XP_016937404.1|DSUZ	LOC6594791|XP_002020472.1|DPER
OG0007841	LOC108016186|XP_016938299.1|DSUZ	LOC6587773|XP_026840387.1|DPER
OG0007842	LOC108007232|XP_016926358.2|DSUZ	LOC6594840|XP_026842289.1|DPER
OG0007843	LOC108007199|XP_016926322.1|DSUZ	LOC6594841|XP_002020245.1|DPER
OG0007844	LOC108018235|XP_016941251.2|DSUZ	LOC6593151|XP_002018528.2|DPER
OG0007846	LOC108015290|XP_016937152.1|DSUZ	LOC6600704|XP_026848612.1|DPER
OG0007847	LOC108015765|XP_036673410.1|DSUZ	LOC6587838|XP_002013449.1|DPER
OG0007848	LOC108020591|XP_036673344.1|DSUZ	LOC6588439|XP_002013442.1|DPER
OG0007849	LOC108010585|XP_016930960.2|DSUZ	LOC6587765|XP_002013736.1|DPER
OG0007850	LOC108010583|XP_036674259.1|DSUZ	LOC6587960|XP_002013737.1|DPER
OG0007851	LOC108011708|XP_016932410.1|DSUZ	LOC6587399|XP_002013029.1|DPER
OG0007852	LOC108018406|XP_016941452.1|DSUZ	LOC6598617|XP_002023862.1|DPER
OG0007853	LOC108007610|XP_036673517.1|DSUZ	LOC6594771|XP_002020085.1|DPER
OG0007854	LOC108020639|XP_036673271.1|DSUZ	LOC6588445|XP_002013427.1|DPER
OG0007855	LOC108020076|XP_036674095.1|DSUZ	LOC6598746|XP_026851105.1|DPER
OG0007856	LOC108015744|XP_036673423.1|DSUZ	LOC6588421|XP_002013441.1|DPER
OG0007857	LOC108007860|XP_036674284.1|DSUZ	LOC6595088|XP_002020150.2|DPER
OG0007858	LOC108021558|XP_016945816.1|DSUZ	LOC6588762|XP_026845010.1|DPER
OG0007859	LOC108016611|XP_016938791.1|DSUZ	LOC6599951|XP_002025028.1|DPER
OG0007860	LOC108006462|XP_016925475.2|DSUZ	LOC6591433|XP_002016737.2|DPER
OG0007861	LOC108010916|XP_036674668.1|DSUZ	LOC6591406|XP_002016740.1|DPER
OG0007862	LOC108016469|XP_016938612.2|DSUZ	LOC113566137|XP_026846252.1|DPER, LOC113566135|XP_026846249.1|DPER
OG0007863	LOC108021191|XP_016945268.1|DSUZ	LOC6595431|XP_002020853.1|DPER
OG0007864	LOC108006507|XP_016925519.2|DSUZ	LOC6588215|XP_026849758.1|DPER
OG0007865	LOC108007507|XP_016926682.2|DSUZ	LOC6600591|XP_002025646.1|DPER
OG0007866	LOC108020812|XP_016944680.1|DSUZ	LOC6588209|XP_002012901.1|DPER
OG0007867	LOC108012192|XP_016932976.2|DSUZ	LOC6594867|XP_026847618.1|DPER
