Orthogroup	DSUZ.longest_only	SLEB.longest_only
OG0008136	LOC108007032|XP_016926130.1|DSUZ	LOC115630761|XP_030383276.1|SLEB
OG0008137	LOC108016743|XP_016938973.1|DSUZ	LOC115627296|XP_030378789.1|SLEB
OG0008138	LOC108007502|XP_036670480.1|DSUZ	LOC115632368|XP_030385345.1|SLEB
OG0008139	LOC108019919|XP_016943515.1|DSUZ	LOC115633762|XP_030387097.1|SLEB
OG0008140	LOC108016964|XP_016939390.1|DSUZ	LOC115629320|XP_030381629.1|SLEB
OG0008141	LOC108004714|XP_016923218.1|DSUZ	LOC115627350|XP_030378858.1|SLEB
OG0008142	LOC108015005|XP_016936721.1|DSUZ	LOC115627321|XP_030378823.1|SLEB
OG0008143	LOC108018922|XP_016942003.1|DSUZ	LOC115627152|XP_030378591.1|SLEB
OG0008144	LOC108019822|XP_016943328.1|DSUZ	LOC115625528|XP_030376466.1|SLEB
OG0008145	LOC108005428|XP_016924195.1|DSUZ	LOC115626755|XP_030378070.1|SLEB
OG0008146	LOC108021816|XP_016946109.1|DSUZ	LOC115629674|XP_030382053.1|SLEB
OG0008147	LOC108004694|XP_016923194.1|DSUZ	LOC115629677|XP_030382055.1|SLEB
OG0008148	LOC108004655|XP_036677163.1|DSUZ	LOC115629384|XP_030381697.1|SLEB
OG0008149	LOC108015337|XP_016937231.1|DSUZ	LOC115621762|XP_030371354.1|SLEB, LOC115629874|XP_030382331.1|SLEB
OG0008150	LOC108004726|XP_016923237.1|DSUZ	LOC115626806|XP_030378136.1|SLEB
OG0008151	LOC108016809|XP_016939095.1|DSUZ	LOC115627643|XP_030379237.1|SLEB
OG0008152	LOC108016535|XP_036676801.1|DSUZ	LOC115627374|XP_030378886.1|SLEB
OG0008153	LOC108009909|XP_016930123.1|DSUZ	LOC115628679|XP_030380716.1|SLEB
OG0008154	LOC108013135|XP_016934305.1|DSUZ	LOC115633124|XP_030386376.1|SLEB
OG0008155	LOC108010707|XP_016931109.1|DSUZ	LOC115622331|XP_030372101.1|SLEB
OG0008156	LOC108010825|XP_016931276.2|DSUZ	LOC115621201|XP_030370640.1|SLEB
OG0008157	LOC108020552|XP_036673070.1|DSUZ	LOC115620821|XP_030370111.1|SLEB
OG0008158	LOC108005426|XP_016924193.1|DSUZ	LOC115626871|XP_030378239.1|SLEB
OG0008159	LOC108015535|XP_016937500.2|DSUZ	LOC115623280|XP_030373423.1|SLEB
OG0008160	LOC108009431|XP_016929254.1|DSUZ	LOC115634266|XP_030387752.1|SLEB
OG0008161	LOC108012804|XP_016933732.1|DSUZ	LOC115627838|XP_030379543.1|SLEB
OG0008162	LOC108015172|XP_016936944.1|DSUZ	LOC115627145|XP_030378583.1|SLEB
OG0008163	LOC108011451|XP_036670809.1|DSUZ	LOC115632105|XP_030384948.1|SLEB
OG0008164	LOC108020476|XP_016944294.1|DSUZ	LOC115627563|XP_030379144.1|SLEB
OG0008165	LOC108016954|XP_036676841.1|DSUZ	LOC115629941|XP_030382410.1|SLEB
OG0008166	LOC108005123|XP_036676996.1|DSUZ	LOC115629940|XP_030382407.1|SLEB
OG0008167	LOC108005142|XP_036677265.1|DSUZ	LOC115628010|XP_030379793.1|SLEB
OG0008168	LOC108005204|XP_016923880.1|DSUZ	LOC115627893|XP_030379645.1|SLEB
OG0008169	LOC108015124|XP_036676407.1|DSUZ	LOC115626774|XP_030378097.1|SLEB
OG0008170	LOC108010175|XP_016930507.1|DSUZ	LOC115624541|XP_030375126.1|SLEB
OG0008171	LOC108004662|XP_016923125.1|DSUZ	LOC115626722|XP_030378025.1|SLEB
OG0008172	LOC108018411|XP_016941456.2|DSUZ	LOC115623861|XP_030374266.1|SLEB
OG0008173	LOC108021166|XP_016945237.1|DSUZ	LOC115628549|XP_030380570.1|SLEB
OG0008174	LOC108019752|XP_016943186.1|DSUZ	LOC115633678|XP_030386992.1|SLEB
OG0008175	LOC108014966|XP_036676676.1|DSUZ	LOC115627256|XP_030378743.1|SLEB
OG0008176	LOC108015136|XP_016936890.1|DSUZ	LOC115627154|XP_030378593.1|SLEB
OG0008177	LOC108015291|XP_016937153.1|DSUZ	LOC115627575|XP_030379157.1|SLEB
OG0008178	LOC108011162|XP_016931739.1|DSUZ	LOC115626667|XP_030377949.1|SLEB
OG0008179	LOC108018930|XP_016942012.1|DSUZ	LOC115627195|XP_030378669.1|SLEB
OG0008180	LOC108015296|XP_016937161.1|DSUZ	LOC115628709|XP_030380764.1|SLEB
OG0008181	LOC108015298|XP_016937164.1|DSUZ	LOC115628726|XP_030380786.1|SLEB
OG0008182	LOC108018104|XP_016941007.1|DSUZ	LOC115634402|XP_030387955.1|SLEB
OG0008183	LOC108010288|XP_016930647.1|DSUZ	LOC115624507|XP_030375080.1|SLEB
OG0008184	LOC108006977|XP_016926076.1|DSUZ	LOC115631528|XP_030384158.1|SLEB
OG0008185	LOC108010828|XP_016931280.2|DSUZ, LOC118878126|XP_036675574.1|DSUZ	LOC115621282|XP_030370745.1|SLEB
OG0008186	LOC108008416|XP_016927750.1|DSUZ	LOC115626929|XP_030378297.1|SLEB
OG0008187	LOC108008417|XP_016927752.1|DSUZ	LOC115626935|XP_030378311.1|SLEB
OG0008188	LOC108021441|XP_016945649.1|DSUZ	LOC115630411|XP_030382807.1|SLEB
OG0008189	LOC108020926|XP_016944838.1|DSUZ	LOC115626166|XP_030377300.1|SLEB
OG0008190	LOC108013621|XP_016935054.1|DSUZ	LOC115624681|XP_030375344.1|SLEB
OG0008191	LOC108016575|XP_016938744.1|DSUZ	LOC115627800|XP_030379489.1|SLEB
OG0008192	LOC108014990|XP_016936701.1|DSUZ	LOC115627094|XP_030378507.1|SLEB
OG0008193	LOC108015434|XP_016937358.2|DSUZ	LOC115627852|XP_030379573.1|SLEB
OG0008194	LOC108006826|XP_016925866.1|DSUZ	LOC115626436|XP_030377671.1|SLEB
OG0008195	LOC108019556|XP_036670063.1|DSUZ	LOC115634577|XP_030388268.1|SLEB
OG0008196	LOC108008085|XP_016927364.1|DSUZ	LOC115634042|XP_030387446.1|SLEB
OG0008198	LOC108014922|XP_016936632.2|DSUZ	LOC115627022|XP_030378407.1|SLEB
OG0008199	LOC108015389|XP_016937298.1|DSUZ	LOC115627189|XP_030378652.1|SLEB
OG0008200	LOC108010043|XP_016930341.1|DSUZ	LOC115629166|XP_030381403.1|SLEB
OG0008201	LOC108010706|XP_036671655.1|DSUZ	LOC115622330|XP_030372099.1|SLEB
OG0008202	LOC108018656|XP_016941717.1|DSUZ	LOC115632109|XP_030384960.1|SLEB
OG0008203	LOC108012411|XP_016933261.1|DSUZ	LOC115628290|XP_030380197.1|SLEB
OG0008204	LOC108011110|XP_016931671.1|DSUZ	LOC115629597|XP_030381948.1|SLEB
OG0008205	LOC108017006|XP_016939448.1|DSUZ	LOC115629120|XP_030381317.1|SLEB
OG0008206	LOC108014006|XP_036671107.1|DSUZ	LOC115632244|XP_030385169.1|SLEB
OG0008207	LOC108012838|XP_016933794.1|DSUZ	LOC115633721|XP_030387046.1|SLEB
OG0008208	LOC108010280|XP_016930638.1|DSUZ	LOC115624383|XP_030374954.1|SLEB
OG0008209	LOC108007071|XP_036670455.1|DSUZ	LOC115632916|XP_030386067.1|SLEB
OG0008210	LOC108012682|XP_016933597.1|DSUZ	LOC115630677|XP_030383185.1|SLEB
OG0008211	LOC108021533|XP_016945787.1|DSUZ	LOC115625988|XP_030377094.1|SLEB
OG0008212	LOC108010657|XP_036672164.1|DSUZ	LOC115633738|XP_030387071.1|SLEB
OG0008213	LOC108016546|XP_036676222.1|DSUZ	LOC115629742|XP_030382136.1|SLEB
OG0008214	LOC108011749|XP_036670947.1|DSUZ	LOC115624855|XP_030375560.1|SLEB
OG0008215	LOC108005128|XP_036677104.1|DSUZ	LOC115627281|XP_030378772.1|SLEB
OG0008216	LOC108011457|XP_016932090.1|DSUZ	LOC115623249|XP_030373376.1|SLEB
OG0008217	LOC108015315|XP_016937184.1|DSUZ	LOC115627187|XP_030378650.1|SLEB
OG0008219	LOC108015111|XP_016936848.1|DSUZ	LOC115627174|XP_030378630.1|SLEB
OG0008220	LOC108021787|XP_036676889.1|DSUZ	LOC115627408|XP_030378923.1|SLEB
OG0008221	LOC108018875|XP_016941956.1|DSUZ	LOC115631513|XP_030384140.1|SLEB
OG0008222	LOC108007698|XP_036671922.1|DSUZ	LOC115632225|XP_030385143.1|SLEB
OG0008223	LOC108011754|XP_016932471.2|DSUZ	LOC115632544|XP_030385619.1|SLEB
OG0008224	LOC108012835|XP_016933789.1|DSUZ	LOC115634375|XP_030387913.1|SLEB
OG0008225	LOC108005443|XP_016924222.1|DSUZ	LOC115626866|XP_030378232.1|SLEB
OG0008226	LOC108015271|XP_016937121.1|DSUZ	LOC115629823|XP_030382254.1|SLEB
OG0008227	LOC108011707|XP_036675470.1|DSUZ	LOC115622051|XP_030371786.1|SLEB
OG0008228	LOC108015444|XP_036675251.1|DSUZ	LOC115620206|XP_030369201.1|SLEB
OG0008229	LOC108012043|XP_016932812.1|DSUZ, LOC118878111|XP_036675423.1|DSUZ	LOC115621542|XP_030371067.1|SLEB
OG0008230	LOC108018635|XP_036673524.1|DSUZ	LOC115623435|XP_030373641.1|SLEB
OG0008232	LOC108013327|XP_016934613.1|DSUZ	LOC115632583|XP_030385663.1|SLEB
OG0008233	LOC108021396|XP_016945584.1|DSUZ	LOC115628978|XP_030381117.1|SLEB
OG0008234	LOC108009963|XP_016930213.1|DSUZ	LOC115624256|XP_030374743.1|SLEB
OG0008235	LOC108019007|XP_016942110.1|DSUZ	LOC115629505|XP_030381846.1|SLEB
OG0008236	LOC108006932|XP_016926024.1|DSUZ	LOC115621144|XP_030370564.1|SLEB
OG0008237	LOC108010147|XP_016930471.1|DSUZ	LOC115632884|XP_030386026.1|SLEB
OG0008238	LOC108012833|XP_016933787.1|DSUZ	LOC115628311|XP_030380225.1|SLEB
OG0008239	LOC108012431|XP_016933284.1|DSUZ	LOC115622678|XP_030372555.1|SLEB
OG0008240	LOC108018168|XP_016941152.1|DSUZ	LOC115629980|XP_030382465.1|SLEB
OG0008243	LOC108008477|XP_016927822.2|DSUZ	LOC115620831|XP_030370123.1|SLEB
OG0008244	LOC108011343|XP_016931943.2|DSUZ	LOC115629612|XP_030381968.1|SLEB, LOC115621462|XP_030370979.1|SLEB, LOC115633239|XP_030386495.1|SLEB
OG0008245	LOC108018785|XP_016941860.1|DSUZ	LOC115627232|XP_030378718.1|SLEB
OG0008246	LOC108008760|XP_016928147.1|DSUZ	LOC115634611|XP_030388321.1|SLEB
OG0008247	LOC108016140|XP_016938241.2|DSUZ, LOC108016149|XP_036675541.1|DSUZ	LOC115625230|XP_030376075.1|SLEB
OG0008248	LOC108016134|XP_016938229.2|DSUZ	LOC115621165|XP_030370587.1|SLEB
OG0008249	LOC108017242|XP_036675605.1|DSUZ	LOC115621077|XP_030370467.1|SLEB
OG0008250	LOC108008567|XP_016927926.1|DSUZ	LOC115623122|XP_030373226.1|SLEB
OG0008251	LOC108017757|XP_016940359.1|DSUZ	LOC115634099|XP_030387516.1|SLEB, LOC115632308|XP_030385273.1|SLEB
OG0008252	LOC108008409|XP_016927744.1|DSUZ	LOC115632572|XP_030385657.1|SLEB
OG0008253	LOC108019587|XP_016942917.1|DSUZ	LOC115634514|XP_030388140.1|SLEB
OG0008254	LOC108013515|XP_016934898.1|DSUZ	LOC115622806|XP_030372734.1|SLEB
OG0008255	LOC108007705|XP_016926937.1|DSUZ	LOC115627322|XP_030378825.1|SLEB
OG0008256	LOC108018078|XP_016940968.1|DSUZ	LOC115633770|XP_030387105.1|SLEB
OG0008257	LOC108010214|XP_016930546.1|DSUZ	LOC115620518|XP_030369644.1|SLEB
OG0008258	LOC108010014|XP_016930299.1|DSUZ, LOC108011142|XP_016931715.1|DSUZ	LOC115630541|XP_030383007.1|SLEB
OG0008259	LOC108021220|XP_016945309.1|DSUZ	LOC115630560|XP_030383034.1|SLEB, LOC115630634|XP_030383130.1|SLEB
OG0008261	LOC108009175|XP_016928798.1|DSUZ	LOC115633568|XP_030386906.1|SLEB
OG0008262	LOC108010956|XP_036677796.1|DSUZ, LOC118877099|XP_036669956.1|DSUZ	LOC115632423|XP_030385427.1|SLEB, LOC115629212|XP_030381477.1|SLEB
OG0008263	LOC108010296|XP_016930659.1|DSUZ, LOC108010298|XP_016930661.1|DSUZ	LOC115634534|XP_030388203.1|SLEB
OG0008264	LOC108008497|XP_016927851.1|DSUZ	LOC115624981|XP_030375701.1|SLEB
OG0008266	LOC108005731|XP_036675019.1|DSUZ	LOC115621809|XP_030371454.1|SLEB
OG0008267	LOC108016115|XP_036675306.1|DSUZ	LOC115625081|XP_030375832.1|SLEB
OG0008268	LOC108019906|XP_016943494.1|DSUZ	LOC115630426|XP_030382838.1|SLEB
OG0008269	LOC108005246|XP_016923931.1|DSUZ	LOC115630478|XP_030382918.1|SLEB
OG0008270	LOC108019168|XP_016942415.1|DSUZ	LOC115627077|XP_030378484.1|SLEB
OG0008271	LOC108007104|XP_016926195.2|DSUZ	LOC115632407|XP_030385402.1|SLEB
OG0008272	LOC108019119|XP_016942333.1|DSUZ	LOC115627194|XP_030378664.1|SLEB
OG0008273	LOC108011680|XP_036674459.1|DSUZ	LOC115624265|XP_030374749.1|SLEB
OG0008274	LOC108016702|XP_016938916.1|DSUZ	LOC115628769|XP_030380844.1|SLEB
OG0008275	LOC108015306|XP_016937173.1|DSUZ	LOC115626797|XP_030378124.1|SLEB
OG0008276	LOC108019182|XP_016942440.1|DSUZ	LOC115626659|XP_030377931.1|SLEB
OG0008277	LOC108015359|XP_016937260.1|DSUZ	LOC115629598|XP_030381949.1|SLEB
OG0008278	LOC108009244|XP_016928911.1|DSUZ	LOC115631723|XP_030384418.1|SLEB
OG0008279	LOC108006327|XP_016925316.1|DSUZ	LOC115633309|XP_030386597.1|SLEB
OG0008280	LOC108006271|XP_016925209.1|DSUZ	LOC115633312|XP_030386601.1|SLEB
OG0008281	LOC108014999|XP_016936713.1|DSUZ	LOC115627483|XP_030379022.1|SLEB
OG0008282	LOC108005252|XP_016923934.1|DSUZ	LOC115626996|XP_030378370.1|SLEB
OG0008283	LOC108005387|XP_016924137.1|DSUZ	LOC115629210|XP_030381470.1|SLEB
OG0008284	LOC108020420|XP_016944214.1|DSUZ	LOC115628014|XP_030379803.1|SLEB
OG0008285	LOC108015423|XP_016937343.1|DSUZ	LOC115627833|XP_030379536.1|SLEB
OG0008286	LOC108005492|XP_016924285.1|DSUZ	LOC115627161|XP_030378604.1|SLEB
OG0008287	LOC108019107|XP_016942316.1|DSUZ	LOC115627212|XP_030378692.1|SLEB
OG0008288	LOC108013837|XP_016935308.2|DSUZ	LOC115621315|XP_030370792.1|SLEB
OG0008289	LOC108017303|XP_036673993.1|DSUZ	LOC115621008|XP_030370387.1|SLEB
OG0008290	LOC108015144|XP_016936903.1|DSUZ	LOC115628713|XP_030380766.1|SLEB
OG0008291	LOC108019125|XP_016942348.1|DSUZ	LOC115626656|XP_030377925.1|SLEB
OG0008292	LOC108016677|XP_036676527.1|DSUZ	LOC115628736|XP_030380800.1|SLEB
OG0008293	LOC108010849|XP_036678259.1|DSUZ, LOC118876759|XP_036675249.1|DSUZ	LOC115621025|XP_030370405.1|SLEB
OG0008294	LOC108017502|XP_016940047.1|DSUZ	LOC115620923|XP_030370285.1|SLEB
OG0008295	LOC108006564|XP_016925585.1|DSUZ	LOC115629783|XP_030382197.1|SLEB
OG0008296	LOC108006323|XP_016925313.1|DSUZ	LOC115627837|XP_030379542.1|SLEB
OG0008297	LOC108019108|XP_016942318.1|DSUZ	LOC115627213|XP_030378693.1|SLEB
OG0008298	LOC108018866|XP_036675739.1|DSUZ	LOC115627086|XP_030378496.1|SLEB
OG0008299	LOC108016155|XP_036675596.1|DSUZ	LOC115621058|XP_030370440.1|SLEB
OG0008300	LOC108015343|XP_036676364.1|DSUZ	LOC115627089|XP_030378499.1|SLEB
OG0008301	LOC108016211|XP_036674564.1|DSUZ	LOC115620693|XP_030369923.1|SLEB
OG0008302	LOC108015001|XP_016936716.1|DSUZ	LOC115627191|XP_030378653.1|SLEB
OG0008303	LOC108013730|XP_036676343.1|DSUZ	LOC115629721|XP_030382105.1|SLEB
OG0008304	LOC108016663|XP_016938863.1|DSUZ	LOC115629833|XP_030382270.1|SLEB
OG0008305	LOC108019218|XP_016942503.1|DSUZ	LOC115629231|XP_030381501.1|SLEB
OG0008306	LOC108018946|XP_016942037.1|DSUZ	LOC115630086|XP_030382573.1|SLEB
OG0008307	LOC108015934|XP_036674461.1|DSUZ	LOC115620711|XP_030369946.1|SLEB
OG0008308	LOC108005044|XP_036673306.1|DSUZ	LOC115628197|XP_030380051.1|SLEB
OG0008309	LOC108008861|XP_016928256.1|DSUZ	LOC115625749|XP_030376765.1|SLEB
OG0008310	LOC108020720|XP_016944578.1|DSUZ	LOC115626450|XP_030377689.1|SLEB
OG0008311	LOC108006555|XP_016925576.1|DSUZ	LOC115629779|XP_030382194.1|SLEB
OG0008312	LOC108014897|XP_036672675.1|DSUZ	LOC115621209|XP_030370651.1|SLEB
OG0008313	LOC108015230|XP_016937063.1|DSUZ	LOC115627695|XP_030379297.1|SLEB
OG0008314	LOC108008332|XP_016927647.1|DSUZ	LOC115621503|XP_030371032.1|SLEB
OG0008315	LOC108012596|XP_016933504.1|DSUZ	LOC115622850|XP_030372792.1|SLEB
OG0008317	LOC108020517|XP_016944342.1|DSUZ	LOC115621354|XP_030370837.1|SLEB
OG0008318	LOC108006277|XP_016925222.1|DSUZ	LOC115627802|XP_030379492.1|SLEB
OG0008319	LOC108008619|XP_016927989.1|DSUZ	LOC115633888|XP_030387252.1|SLEB
OG0008320	LOC108006518|XP_036676301.1|DSUZ	LOC115627178|XP_030378638.1|SLEB
OG0008322	LOC108021401|XP_016945589.1|DSUZ	LOC115631420|XP_030384005.1|SLEB
OG0008324	LOC108011152|XP_016931727.1|DSUZ	LOC115627075|XP_030378482.1|SLEB
OG0008325	LOC108005359|XP_016924093.1|DSUZ	LOC115627471|XP_030379003.1|SLEB
OG0008326	LOC108019987|XP_036673761.1|DSUZ	LOC115625148|XP_030375930.1|SLEB
OG0008327	LOC108009901|XP_016930114.1|DSUZ	LOC115632972|XP_030386143.1|SLEB
OG0008328	LOC108004772|XP_016923308.1|DSUZ	LOC115628952|XP_030381088.1|SLEB
OG0008329	LOC108016680|XP_016938889.1|DSUZ	LOC115627033|XP_030378424.1|SLEB
OG0008330	LOC108008744|XP_016928130.1|DSUZ	LOC115633681|XP_030386999.1|SLEB
OG0008331	LOC108012471|XP_016933352.1|DSUZ	LOC115632352|XP_030385322.1|SLEB
OG0008332	LOC108006584|XP_036671382.1|DSUZ	LOC115632450|XP_030385461.1|SLEB
OG0008333	LOC108012432|XP_016933285.2|DSUZ	LOC115632498|XP_030385535.1|SLEB
OG0008334	LOC108013423|XP_016934776.1|DSUZ	LOC115632416|XP_030385413.1|SLEB
OG0008335	LOC108007111|XP_016926201.1|DSUZ	LOC115632383|XP_030385372.1|SLEB
OG0008336	LOC108020438|XP_036672493.1|DSUZ, LOC118877354|XP_036671693.1|DSUZ	LOC115634343|XP_030387859.1|SLEB
OG0008337	LOC108009856|XP_016930044.1|DSUZ	LOC115629962|XP_030382439.1|SLEB
OG0008338	LOC108005860|XP_016924727.2|DSUZ	LOC115622695|XP_030372583.1|SLEB
OG0008339	LOC108016530|XP_016938692.2|DSUZ	LOC115633404|XP_030386707.1|SLEB
OG0008340	LOC108009174|XP_016928797.1|DSUZ	LOC115634832|XP_030388614.1|SLEB
OG0008341	LOC108012415|XP_036671539.1|DSUZ	LOC115632237|XP_030385158.1|SLEB
OG0008342	LOC108013149|XP_016934327.1|DSUZ	LOC115622358|XP_030372132.1|SLEB
OG0008343	LOC108018761|XP_036675372.1|DSUZ	LOC115621293|XP_030370756.1|SLEB
OG0008344	LOC108012385|XP_016933230.1|DSUZ	LOC115632255|XP_030385188.1|SLEB
OG0008346	LOC108016615|XP_016938797.2|DSUZ	LOC115627148|XP_030378586.1|SLEB
OG0008347	LOC108013033|XP_016934117.1|DSUZ	LOC115631926|XP_030384636.1|SLEB
OG0008348	LOC108013493|XP_016934865.1|DSUZ	LOC115632246|XP_030385167.1|SLEB
OG0008349	LOC108006151|XP_016925093.2|DSUZ	LOC115620452|XP_030369543.1|SLEB
OG0008350	LOC108015327|XP_016937217.1|DSUZ	LOC115629248|XP_030381525.1|SLEB
OG0008351	LOC108013404|XP_016934747.1|DSUZ	LOC115622785|XP_030372705.1|SLEB
OG0008352	LOC118877250|XP_036670779.1|DSUZ	LOC115632222|XP_030385140.1|SLEB
OG0008353	LOC108013042|XP_016934139.1|DSUZ	LOC115632584|XP_030385664.1|SLEB
OG0008354	LOC108004690|XP_016923187.1|DSUZ	LOC115627466|XP_030378998.1|SLEB
OG0008355	LOC108009785|XP_016929916.1|DSUZ	LOC115621949|XP_030371659.1|SLEB
OG0008356	LOC108011760|XP_016932481.2|DSUZ	LOC115624561|XP_030375150.1|SLEB
OG0008357	LOC108011561|XP_016932218.2|DSUZ	LOC115625131|XP_030375905.1|SLEB
OG0008358	LOC108018843|XP_036678440.1|DSUZ	LOC115626570|XP_030377809.1|SLEB
OG0008359	LOC108008298|XP_036669242.1|DSUZ	LOC115634784|XP_030388547.1|SLEB
OG0008360	LOC108010119|XP_016930434.1|DSUZ	LOC115619955|XP_030368848.1|SLEB
OG0008361	LOC108021020|XP_016944989.1|DSUZ	LOC115628536|XP_030380558.1|SLEB
OG0008362	LOC108016922|XP_016939338.1|DSUZ	LOC115627123|XP_030378552.1|SLEB
OG0008363	LOC108009491|XP_016929371.1|DSUZ	LOC115633652|XP_030386955.1|SLEB
OG0008364	LOC108015709|XP_036670419.1|DSUZ	LOC115622671|XP_030372546.1|SLEB
OG0008365	LOC108019836|XP_016943353.1|DSUZ	LOC115624530|XP_030375112.1|SLEB
OG0008366	LOC118877782|XP_036673739.1|DSUZ	LOC115623881|XP_030374291.1|SLEB
OG0008367	LOC108015057|XP_016936786.1|DSUZ	LOC115626830|XP_030378171.1|SLEB
OG0008368	LOC108021074|XP_016945076.1|DSUZ	LOC115631690|XP_030384372.1|SLEB
OG0008369	LOC108004762|XP_016923289.1|DSUZ	LOC115629787|XP_030382202.1|SLEB
OG0008370	LOC108005047|XP_016923675.2|DSUZ	LOC115621742|XP_030371334.1|SLEB
OG0008372	LOC108005993|XP_016924924.1|DSUZ	LOC115629842|XP_030382283.1|SLEB
OG0008373	LOC108020942|XP_016944867.1|DSUZ	LOC115631032|XP_030383513.1|SLEB
OG0008374	LOC108010876|XP_016931351.1|DSUZ	LOC115625936|XP_030377033.1|SLEB
OG0008375	LOC108019913|XP_016943507.1|DSUZ	LOC115628589|XP_030380632.1|SLEB
OG0008376	LOC108017003|XP_016939447.1|DSUZ	LOC115631376|XP_030383957.1|SLEB
OG0008377	LOC108019127|XP_016942362.1|DSUZ	LOC115631101|XP_030383615.1|SLEB
OG0008378	LOC108019120|XP_016942341.1|DSUZ	LOC115631100|XP_030383614.1|SLEB
OG0008379	LOC108005473|XP_016924265.1|DSUZ	LOC115625869|XP_030376939.1|SLEB
OG0008380	LOC108005097|XP_016923764.1|DSUZ	LOC115626200|XP_030377343.1|SLEB
OG0008381	LOC108021525|XP_016945774.1|DSUZ	LOC115630442|XP_030382861.1|SLEB
OG0008383	LOC108013083|XP_016934201.1|DSUZ	LOC115631911|XP_030384622.1|SLEB
OG0008384	LOC108020970|XP_016944906.1|DSUZ	LOC115630689|XP_030383199.1|SLEB
OG0008385	LOC108004953|XP_016923548.1|DSUZ	LOC115630675|XP_030383179.1|SLEB
OG0008386	LOC108005484|XP_016924276.1|DSUZ	LOC115627230|XP_030378713.1|SLEB
OG0008387	LOC108015452|XP_036675330.1|DSUZ	LOC115620913|XP_030370268.1|SLEB
OG0008388	LOC108005081|XP_016923741.1|DSUZ	LOC115625938|XP_030377035.1|SLEB
OG0008389	LOC108011168|XP_036668600.1|DSUZ	LOC115631268|XP_030383840.1|SLEB
OG0008390	LOC108021031|XP_016945008.1|DSUZ	LOC115630653|XP_030383155.1|SLEB
OG0008391	LOC108021573|XP_016945848.1|DSUZ	LOC115631803|XP_030384502.1|SLEB
OG0008392	LOC108006221|XP_016925149.2|DSUZ	LOC115620513|XP_030369638.1|SLEB, LOC115623006|XP_030373037.1|SLEB
OG0008394	LOC108017628|XP_016940218.1|DSUZ	LOC115632356|XP_030385336.1|SLEB
OG0008395	LOC108015339|XP_016937234.1|DSUZ	LOC115627060|XP_030378467.1|SLEB
OG0008396	LOC108019060|XP_016942181.1|DSUZ	LOC115629764|XP_030382175.1|SLEB
OG0008397	LOC108021831|XP_016946125.2|DSUZ	LOC115629347|XP_030381655.1|SLEB
OG0008398	LOC108004559|XP_016922983.1|DSUZ	LOC115629331|XP_030381639.1|SLEB
OG0008399	LOC108014932|XP_036676761.1|DSUZ	LOC115628040|XP_030379845.1|SLEB
OG0008400	LOC108013520|XP_016934904.1|DSUZ	LOC115622983|XP_030372996.1|SLEB
OG0008401	LOC108014227|XP_016935754.1|DSUZ	LOC115631319|XP_030383894.1|SLEB
OG0008402	LOC108018718|XP_016941778.1|DSUZ	LOC115620615|XP_030369794.1|SLEB
OG0008403	LOC108004603|XP_016923031.1|DSUZ	LOC115628744|XP_030380809.1|SLEB
OG0008404	LOC108016286|XP_016938408.2|DSUZ	LOC115625101|XP_030375864.1|SLEB
OG0008406	LOC108005201|XP_016923877.1|DSUZ	LOC115628906|XP_030381024.1|SLEB
OG0008407	LOC108014724|XP_016936383.2|DSUZ	LOC115623526|XP_030373768.1|SLEB
OG0008408	LOC108015205|XP_016937020.1|DSUZ	LOC115633363|XP_030386666.1|SLEB
OG0008409	LOC108005890|XP_036670857.1|DSUZ	LOC115632780|XP_030385890.1|SLEB
OG0008410	LOC108010626|XP_036674448.1|DSUZ	LOC115624263|XP_030374747.1|SLEB
OG0008411	LOC108007004|XP_036673405.1|DSUZ	LOC115623503|XP_030373741.1|SLEB
OG0008412	LOC108005411|XP_016924160.1|DSUZ	LOC115629287|XP_030381588.1|SLEB
OG0008413	LOC108005743|XP_036670883.1|DSUZ	LOC115622579|XP_030372423.1|SLEB
OG0008414	LOC108016594|XP_016938770.1|DSUZ	LOC115629224|XP_030381495.1|SLEB
OG0008415	LOC108004674|XP_016923145.1|DSUZ	LOC115627595|XP_030379178.1|SLEB
OG0008416	LOC108011203|XP_016931786.2|DSUZ	LOC115627132|XP_030378565.1|SLEB
OG0008417	LOC108016979|XP_016939412.1|DSUZ	LOC115627901|XP_030379655.1|SLEB
OG0008418	LOC108016889|XP_016939282.1|DSUZ	LOC115627916|XP_030379670.1|SLEB
OG0008419	LOC108015139|XP_016936895.2|DSUZ	LOC115627175|XP_030378634.1|SLEB
OG0008420	LOC108005503|XP_016924298.1|DSUZ	LOC115627269|XP_030378758.1|SLEB
OG0008421	LOC108006330|XP_036676370.1|DSUZ	LOC115627796|XP_030379483.1|SLEB
OG0008422	LOC108016975|XP_016939406.1|DSUZ	LOC115627032|XP_030378422.1|SLEB
OG0008423	LOC108008625|XP_016927994.1|DSUZ	LOC115634625|XP_030388339.1|SLEB
OG0008424	LOC108005437|XP_016924212.1|DSUZ	LOC115626678|XP_030377965.1|SLEB
OG0008425	LOC108004940|XP_036673808.1|DSUZ	LOC115625190|XP_030376016.1|SLEB
OG0008426	LOC108009657|XP_016929665.1|DSUZ	LOC115634545|XP_030388215.1|SLEB
OG0008427	LOC108014979|XP_036676426.1|DSUZ	LOC115629382|XP_030381696.1|SLEB
OG0008428	LOC108015424|XP_016937347.1|DSUZ	LOC115627899|XP_030379653.1|SLEB
