Orthogroup	DSUZ.longest_only	DSUP.longest_only
OG0007823	LOC108016481|XP_036675500.1|DSUZ	LOC119559224|XP_037728226.1|DSUP
OG0007824	LOC108010735|XP_016931152.2|DSUZ	LOC119545753|XP_037707519.1|DSUP
OG0007825	LOC108014133|XP_016935650.1|DSUZ	LOC119563423|XP_037732725.1|DSUP
OG0007826	LOC108014751|XP_036673482.1|DSUZ	LOC119545635|XP_037707278.1|DSUP
OG0007827	LOC108015206|XP_016937024.1|DSUZ	LOC119557579|XP_037726307.1|DSUP
OG0007828	LOC108011458|XP_016932091.2|DSUZ	LOC119554146|XP_037720850.1|DSUP
OG0007829	LOC108011652|XP_016932337.2|DSUZ	LOC119560147|XP_037729429.1|DSUP
OG0007830	LOC118879028|XP_036677908.1|DSUZ, LOC108020289|XP_016943906.2|DSUZ	LOC119563360|XP_037732639.1|DSUP
OG0007831	LOC108019144|XP_016942381.1|DSUZ	LOC119556370|XP_037724463.1|DSUP
OG0007832	LOC108015383|XP_016937291.1|DSUZ	LOC119557375|XP_037726047.1|DSUP
OG0007833	LOC108016962|XP_016939388.1|DSUZ	LOC119557272|XP_037725887.1|DSUP
OG0007834	LOC108006629|XP_016925651.1|DSUZ	LOC119551263|XP_037716453.1|DSUP
OG0007836	LOC108015640|XP_016937621.1|DSUZ, LOC108015629|XP_036674266.1|DSUZ	LOC119560756|XP_037730303.1|DSUP
OG0007837	LOC108016039|XP_016938123.1|DSUZ	LOC119560965|XP_037730646.1|DSUP
OG0007838	LOC108015992|XP_016938074.2|DSUZ	LOC119560449|XP_037729825.1|DSUP
OG0007839	LOC108016661|XP_016938860.1|DSUZ	LOC119556118|XP_037723926.1|DSUP
OG0007840	LOC108015483|XP_016937404.1|DSUZ	LOC119563430|XP_037732744.1|DSUP
OG0007841	LOC108016186|XP_016938299.1|DSUZ	LOC119560760|XP_037730309.1|DSUP
OG0007842	LOC108007232|XP_016926358.2|DSUZ	LOC119548599|XP_037711895.1|DSUP
OG0007843	LOC108007199|XP_016926322.1|DSUZ	LOC119553254|XP_037719473.1|DSUP
OG0007844	LOC108018235|XP_016941251.2|DSUZ	LOC119550083|XP_037714483.1|DSUP
OG0007845	LOC118877955|XP_036674616.1|DSUZ, LOC108014328|XP_036672781.1|DSUZ	LOC119560654|XP_037730147.1|DSUP
OG0007846	LOC108015290|XP_016937152.1|DSUZ	LOC119556174|XP_037724023.1|DSUP
OG0007847	LOC108015765|XP_036673410.1|DSUZ	LOC119562620|XP_037731782.1|DSUP
OG0007848	LOC108020591|XP_036673344.1|DSUZ	LOC119561664|XP_037731136.1|DSUP
OG0007849	LOC108010585|XP_016930960.2|DSUZ	LOC119560067|XP_037729302.1|DSUP
OG0007850	LOC108010583|XP_036674259.1|DSUZ	LOC119560066|XP_037729301.1|DSUP
OG0007851	LOC108011708|XP_016932410.1|DSUZ	LOC119552435|XP_037718006.1|DSUP
OG0007852	LOC108018406|XP_016941452.1|DSUZ	LOC119560572|XP_037730018.1|DSUP
OG0007853	LOC108007610|XP_036673517.1|DSUZ	LOC119557071|XP_037725555.1|DSUP
OG0007854	LOC108020639|XP_036673271.1|DSUZ	LOC119556931|XP_037725354.1|DSUP
OG0007855	LOC108020076|XP_036674095.1|DSUZ	LOC119560696|XP_037730206.1|DSUP
OG0007856	LOC108015744|XP_036673423.1|DSUZ	LOC119561680|XP_037731137.1|DSUP
OG0007857	LOC108007860|XP_036674284.1|DSUZ	LOC119551230|XP_037716400.1|DSUP
OG0007858	LOC108021558|XP_016945816.1|DSUZ	LOC119546834|XP_037709355.1|DSUP
OG0007859	LOC108016611|XP_016938791.1|DSUZ	LOC119556130|XP_037723947.1|DSUP
OG0007860	LOC108006462|XP_016925475.2|DSUZ	LOC119549863|XP_037714090.1|DSUP
OG0007861	LOC108010916|XP_036674668.1|DSUZ	LOC119563080|XP_037732233.1|DSUP
OG0007862	LOC108016469|XP_016938612.2|DSUZ	LOC119562936|XP_037732019.1|DSUP
OG0007863	LOC108021191|XP_016945268.1|DSUZ	LOC119546996|XP_037709589.1|DSUP
OG0007864	LOC108006507|XP_016925519.2|DSUZ	LOC119560026|XP_037729248.1|DSUP
OG0007865	LOC108007507|XP_016926682.2|DSUZ	LOC119554093|XP_037720770.1|DSUP
OG0007866	LOC108020812|XP_016944680.1|DSUZ	LOC119554689|XP_037721621.1|DSUP
OG0007867	LOC108012192|XP_016932976.2|DSUZ	LOC119559410|XP_037728428.1|DSUP
OG0007868	LOC108014580|XP_036673372.1|DSUZ	LOC119563312|XP_037732573.1|DSUP
OG0007869	LOC108004594|XP_016923021.1|DSUZ	LOC119557979|XP_037726988.1|DSUP
OG0007870	LOC108014100|XP_036670474.1|DSUZ	LOC119552666|XP_037718302.1|DSUP
OG0007871	LOC108005449|XP_016924227.1|DSUZ	LOC119558319|XP_037727659.1|DSUP
OG0007872	LOC108005753|XP_036671559.1|DSUZ	LOC119554013|XP_037720654.1|DSUP
OG0007873	LOC108005901|XP_016924785.1|DSUZ	LOC119553277|XP_037719498.1|DSUP
OG0007874	LOC108021812|XP_016946103.1|DSUZ	LOC119557618|XP_037726354.1|DSUP
OG0007875	LOC108009480|XP_016929351.1|DSUZ	LOC119549212|XP_037712993.1|DSUP
OG0007876	LOC108004771|XP_016923306.1|DSUZ	LOC119557409|XP_037726085.1|DSUP
OG0007877	LOC108005318|XP_036677229.1|DSUZ	LOC119558317|XP_037727656.1|DSUP
OG0007878	LOC108008592|XP_016927960.1|DSUZ	LOC119551211|XP_037716374.1|DSUP
OG0007879	LOC108004813|XP_036670972.1|DSUZ	LOC119552594|XP_037718176.1|DSUP
OG0007880	LOC108013686|XP_016935093.1|DSUZ	LOC119557905|XP_037726839.1|DSUP
OG0007881	LOC108011815|XP_036671759.1|DSUZ	LOC119553022|XP_037719006.1|DSUP
OG0007882	LOC108006807|XP_016925844.1|DSUZ	LOC119553029|XP_037719020.1|DSUP
OG0007883	LOC108006802|XP_036670398.1|DSUZ	LOC119553028|XP_037719012.1|DSUP
OG0007884	LOC108006829|XP_036671987.1|DSUZ	LOC119553372|XP_037719651.1|DSUP
OG0007885	LOC108009481|XP_016929355.1|DSUZ	LOC119549213|XP_037712999.1|DSUP
OG0007886	LOC108021662|XP_016945965.1|DSUZ	LOC119548266|XP_037711338.1|DSUP
OG0007887	LOC108006805|XP_016925842.2|DSUZ	LOC119553023|XP_037719008.1|DSUP
OG0007888	LOC108014598|XP_016936250.2|DSUZ	LOC119554273|XP_037721053.1|DSUP
OG0007889	LOC108012405|XP_016933254.1|DSUZ	LOC119554958|XP_037722010.1|DSUP
OG0007890	LOC108013091|XP_016934214.1|DSUZ	LOC119554503|XP_037721365.1|DSUP
OG0007891	LOC108018728|XP_016941790.2|DSUZ	LOC119561957|XP_037731295.1|DSUP
OG0007892	LOC108010627|XP_016931008.2|DSUZ	LOC119562978|XP_037732084.1|DSUP
OG0007893	LOC108009846|XP_016930027.1|DSUZ	LOC119549834|XP_037714041.1|DSUP
OG0007894	LOC108013293|XP_016934560.1|DSUZ	LOC119552591|XP_037718152.1|DSUP
OG0007895	LOC108012987|XP_016934046.1|DSUZ	LOC119555545|XP_037722906.1|DSUP
OG0007896	LOC108012642|XP_016933555.1|DSUZ	LOC119554048|XP_037720715.1|DSUP
OG0007897	LOC108012388|XP_016933232.1|DSUZ	LOC119554720|XP_037721662.1|DSUP
OG0007898	LOC108012539|XP_016933442.1|DSUZ	LOC119553398|XP_037719690.1|DSUP
OG0007899	LOC108015555|XP_036671030.1|DSUZ	LOC119552689|XP_037718342.1|DSUP
OG0007900	LOC108009055|XP_016928548.1|DSUZ	LOC119549341|XP_037713254.1|DSUP
OG0007901	LOC108013152|XP_016934330.1|DSUZ	LOC119555426|XP_037722720.1|DSUP
OG0007902	LOC108005193|XP_016923867.1|DSUZ	LOC119557345|XP_037726010.1|DSUP
OG0007903	LOC108007498|XP_016926670.2|DSUZ	LOC119554845|XP_037721849.1|DSUP
OG0007904	LOC108012881|XP_016933860.1|DSUZ	LOC119552733|XP_037718419.1|DSUP
OG0007905	LOC108019183|XP_016942442.1|DSUZ	LOC119547764|XP_037710700.1|DSUP
OG0007906	LOC108013617|XP_016935047.2|DSUZ	LOC119554746|XP_037721698.1|DSUP
OG0007907	LOC108014472|XP_016936086.1|DSUZ	LOC119555561|XP_037722935.1|DSUP
OG0007908	LOC108014473|XP_016936089.1|DSUZ	LOC119555562|XP_037722936.1|DSUP
OG0007909	LOC108016752|XP_016938988.1|DSUZ	LOC119555976|XP_037723631.1|DSUP
OG0007910	LOC108020709|XP_036672472.1|DSUZ, LOC108011775|XP_036671658.1|DSUZ	LOC119554375|XP_037721182.1|DSUP
OG0007911	LOC108014524|XP_016936152.2|DSUZ	LOC119554972|XP_037722028.1|DSUP
OG0007912	LOC108013522|XP_016934907.1|DSUZ	LOC119554564|XP_037721463.1|DSUP
OG0007913	LOC108014525|XP_016936153.1|DSUZ	LOC119554973|XP_037722029.1|DSUP
OG0007914	LOC108014649|XP_036672196.1|DSUZ	LOC119555539|XP_037722899.1|DSUP
OG0007915	LOC108005628|XP_016924427.2|DSUZ	LOC119552930|XP_037718801.1|DSUP
OG0007916	LOC108018311|XP_016941343.1|DSUZ	LOC119548772|XP_037712245.1|DSUP
OG0007917	LOC108008687|XP_016928069.1|DSUZ	LOC119550286|XP_037714804.1|DSUP
OG0007918	LOC108017748|XP_016940349.1|DSUZ	LOC119549137|XP_037712836.1|DSUP
OG0007919	LOC108018202|XP_016941207.1|DSUZ	LOC119551075|XP_037716132.1|DSUP
OG0007920	LOC108010319|XP_016930708.1|DSUZ	LOC119550653|XP_037715422.1|DSUP
OG0007921	LOC108008781|XP_016928168.1|DSUZ	LOC119550504|XP_037715136.1|DSUP
OG0007922	LOC108019257|XP_036673845.1|DSUZ	LOC119557038|XP_037725513.1|DSUP
OG0007923	LOC108021791|XP_036676950.1|DSUZ	LOC119558305|XP_037727634.1|DSUP
OG0007924	LOC108019918|XP_016943511.1|DSUZ	LOC119550988|XP_037715952.1|DSUP
OG0007925	LOC108008301|XP_016927607.1|DSUZ	LOC119551454|XP_037716729.1|DSUP
OG0007926	LOC108017985|XP_016940817.1|DSUZ	LOC119549156|XP_037712870.1|DSUP
OG0007927	LOC108020989|XP_016944937.1|DSUZ	LOC119546633|XP_037709003.1|DSUP
OG0007928	LOC108007867|XP_016927118.1|DSUZ	LOC119548791|XP_037712295.1|DSUP
OG0007929	LOC108021095|XP_016945109.1|DSUZ	LOC119547317|XP_037710043.1|DSUP
OG0007930	LOC108008284|XP_016927561.1|DSUZ	LOC119551448|XP_037716719.1|DSUP
OG0007932	LOC108006315|XP_016925307.1|DSUZ	LOC119556231|XP_037724182.1|DSUP
OG0007933	LOC118877814|XP_036673857.1|DSUZ	LOC119556316|XP_037724333.1|DSUP
OG0007934	LOC108011632|XP_016932310.2|DSUZ	LOC119560126|XP_037729405.1|DSUP
OG0007935	LOC108014594|XP_016936249.1|DSUZ	LOC119545994|XP_037707915.1|DSUP
OG0007936	LOC108021494|XP_016945726.1|DSUZ	LOC119546217|XP_037708285.1|DSUP
OG0007937	LOC108019179|XP_016942437.1|DSUZ	LOC119547294|XP_037710010.1|DSUP
OG0007938	LOC108020885|XP_016944777.1|DSUZ	LOC119546667|XP_037709053.1|DSUP
OG0007939	LOC108021260|XP_016945376.1|DSUZ	LOC119547264|XP_037709973.1|DSUP
OG0007940	LOC108021375|XP_036668759.1|DSUZ	LOC119548335|XP_037711453.1|DSUP
OG0007942	LOC108019175|XP_016942427.1|DSUZ	LOC119556812|XP_037725193.1|DSUP
OG0007943	LOC108017266|XP_036678695.1|DSUZ	LOC119546168|XP_037708216.1|DSUP
OG0007944	LOC108012871|XP_016933848.1|DSUZ	LOC119553558|XP_037719930.1|DSUP
OG0007945	LOC108021612|XP_016945900.1|DSUZ	LOC119547096|XP_037709727.1|DSUP
OG0007946	LOC108010289|XP_016930648.1|DSUZ	LOC119549486|XP_037713517.1|DSUP
OG0007947	LOC108021267|XP_016945389.1|DSUZ	LOC119548153|XP_037711181.1|DSUP
OG0007948	LOC108021500|XP_016945737.2|DSUZ	LOC119546469|XP_037708678.1|DSUP
OG0007949	LOC108004731|XP_016923244.1|DSUZ	LOC119556935|XP_037725355.1|DSUP
OG0007950	LOC108020489|XP_016944312.1|DSUZ	LOC119547382|XP_037710145.1|DSUP
OG0007951	LOC108021209|XP_016945296.1|DSUZ	LOC119547329|XP_037710063.1|DSUP
OG0007952	LOC108021439|XP_016945645.1|DSUZ	LOC119546903|XP_037709457.1|DSUP
OG0007954	LOC108021602|XP_016945887.1|DSUZ	LOC119547877|XP_037710841.1|DSUP
OG0007955	LOC108009201|XP_036674191.1|DSUZ	LOC119547029|XP_037709627.1|DSUP
OG0007956	LOC108014775|XP_016936460.1|DSUZ	LOC119546434|XP_037708631.1|DSUP
OG0007957	LOC108008509|XP_016927868.1|DSUZ	LOC119548396|XP_037711550.1|DSUP
OG0007958	LOC108006560|XP_016925579.1|DSUZ	LOC119558283|XP_037727586.1|DSUP
OG0007959	LOC108021309|XP_016945452.1|DSUZ	LOC119547580|XP_037710414.1|DSUP
OG0007960	LOC108021303|XP_016945447.1|DSUZ	LOC119548136|XP_037711161.1|DSUP
OG0007961	LOC108004981|XP_016923587.2|DSUZ	LOC119558593|XP_037727954.1|DSUP
OG0007962	LOC108016923|XP_016939339.1|DSUZ	LOC119556060|XP_037723795.1|DSUP
OG0007963	LOC108020924|XP_016944836.1|DSUZ	LOC119546191|XP_037708245.1|DSUP
OG0007964	LOC108021693|XP_016946010.1|DSUZ	LOC119547703|XP_037710606.1|DSUP
OG0007966	LOC108015270|XP_016937124.1|DSUZ	LOC119547872|XP_037710836.1|DSUP
OG0007967	LOC108008811|XP_016928207.1|DSUZ	LOC119547608|XP_037710460.1|DSUP
OG0007968	LOC108019553|XP_016942882.1|DSUZ	LOC119545997|XP_037707921.1|DSUP
OG0007969	LOC108009585|XP_016929548.1|DSUZ	LOC119548438|XP_037711625.1|DSUP
OG0007970	LOC108008203|XP_016927482.2|DSUZ	LOC119551791|XP_037717266.1|DSUP
OG0007971	LOC108016885|XP_016939268.1|DSUZ	LOC119556200|XP_037724081.1|DSUP
OG0007972	LOC108008705|XP_016928091.1|DSUZ	LOC119550114|XP_037714522.1|DSUP
OG0007973	LOC108014277|XP_016935810.1|DSUZ	LOC119546117|XP_037708136.1|DSUP
OG0007974	LOC108005451|XP_016924230.1|DSUZ	LOC119556882|XP_037725286.1|DSUP
OG0007975	LOC108006729|XP_036675236.1|DSUZ	LOC119560376|XP_037729711.1|DSUP
OG0007976	LOC108015069|XP_016936797.1|DSUZ	LOC119557590|XP_037726320.1|DSUP
OG0007977	LOC108011966|XP_016932715.1|DSUZ	LOC119546305|XP_037708425.1|DSUP
OG0007978	LOC108006926|XP_016926021.1|DSUZ	LOC119546733|XP_037709153.1|DSUP
OG0007979	LOC108020912|XP_016944818.1|DSUZ	LOC119547071|XP_037709684.1|DSUP
OG0007980	LOC108021437|XP_016945646.1|DSUZ	LOC119547669|XP_037710555.1|DSUP
OG0007981	LOC108018945|XP_016942036.1|DSUZ	LOC119556214|XP_037724122.1|DSUP
OG0007982	LOC108020404|XP_016944183.1|DSUZ	LOC119546499|XP_037708736.1|DSUP
OG0007983	LOC108021527|XP_016945778.1|DSUZ	LOC119548002|XP_037710992.1|DSUP
OG0007984	LOC108016851|XP_036668799.1|DSUZ	LOC119548497|XP_037711704.1|DSUP
OG0007985	LOC108007466|XP_016926628.1|DSUZ	LOC119561981|XP_037731300.1|DSUP
OG0007986	LOC108014274|XP_016935806.1|DSUZ	LOC119546820|XP_037709334.1|DSUP
OG0007987	LOC108021184|XP_016945255.1|DSUZ	LOC119546858|XP_037709386.1|DSUP
OG0007988	LOC108005331|XP_016924052.1|DSUZ	LOC119547627|XP_037710482.1|DSUP
OG0007989	LOC108021048|XP_016945042.1|DSUZ	LOC119547997|XP_037710984.1|DSUP
OG0007990	LOC108021295|XP_016945435.1|DSUZ	LOC119548135|XP_037711159.1|DSUP
OG0007991	LOC108021333|XP_016945493.1|DSUZ	LOC119547233|XP_037709927.1|DSUP
OG0007992	LOC108016346|XP_016938472.1|DSUZ	LOC119547681|XP_037710568.1|DSUP
OG0007993	LOC108010860|XP_016931323.1|DSUZ	LOC119560518|XP_037729924.1|DSUP
OG0007994	LOC108017723|XP_036668721.1|DSUZ	LOC119546636|XP_037709010.1|DSUP
OG0007995	LOC108018250|XP_016941270.1|DSUZ	LOC119546015|XP_037707950.1|DSUP
OG0007996	LOC108015325|XP_016937213.1|DSUZ	LOC119556773|XP_037725127.1|DSUP
OG0007997	LOC108015806|XP_016937856.1|DSUZ	LOC119554878|XP_037721892.1|DSUP
OG0007998	LOC108021218|XP_016945306.1|DSUZ	LOC119546184|XP_037708237.1|DSUP
OG0007999	LOC108021315|XP_016945460.1|DSUZ	LOC119547399|XP_037710176.1|DSUP
OG0008000	LOC108004720|XP_016923232.1|DSUZ	LOC119547395|XP_037710172.1|DSUP
OG0008001	LOC108014275|XP_016935807.1|DSUZ	LOC119547754|XP_037710684.1|DSUP
OG0008002	LOC108020874|XP_016944765.1|DSUZ	LOC119546505|XP_037708752.1|DSUP
OG0008003	LOC108014295|XP_016935850.1|DSUZ	LOC119546853|XP_037709378.1|DSUP
OG0008004	LOC108016803|XP_016939069.2|DSUZ	LOC119555911|XP_037723530.1|DSUP
OG0008005	LOC108019082|XP_016942241.1|DSUZ	LOC119556234|XP_037724191.1|DSUP
OG0008006	LOC108013679|XP_016935087.1|DSUZ	LOC119556270|XP_037724248.1|DSUP
OG0008007	LOC108016970|XP_016939401.1|DSUZ	LOC119556586|XP_037724815.1|DSUP
OG0008008	LOC108020731|XP_016944592.1|DSUZ	LOC119554979|XP_037722038.1|DSUP
OG0008009	LOC108013729|XP_016935162.1|DSUZ	LOC119556623|XP_037724871.1|DSUP
OG0008010	LOC108006310|XP_016925294.1|DSUZ	LOC119558070|XP_037727166.1|DSUP
OG0008011	LOC108008814|XP_016928208.1|DSUZ	LOC119549293|XP_037713170.1|DSUP
OG0008012	LOC108009840|XP_016930020.1|DSUZ	LOC119550506|XP_037715137.1|DSUP
OG0008013	LOC108008336|XP_016927651.1|DSUZ	LOC119551657|XP_037717023.1|DSUP
OG0008014	LOC108011597|XP_036673683.1|DSUZ	LOC119560711|XP_037730250.1|DSUP
OG0008015	LOC108015897|XP_036671357.1|DSUZ	LOC119553722|XP_037720235.1|DSUP
OG0008016	LOC108015913|XP_016937975.1|DSUZ	LOC119553724|XP_037720238.1|DSUP
OG0008017	LOC108005214|XP_016923892.1|DSUZ	LOC119558346|XP_037727752.1|DSUP
OG0008018	LOC108016595|XP_016938771.2|DSUZ	LOC119557216|XP_037725802.1|DSUP
OG0008019	LOC108013726|XP_016935155.1|DSUZ	LOC119558147|XP_037727307.1|DSUP
OG0008020	LOC118877691|XP_036673357.1|DSUZ, LOC118877575|XP_036672722.1|DSUZ	LOC119560643|XP_037730125.1|DSUP
OG0008021	LOC108018887|XP_016941966.1|DSUZ	LOC119556880|XP_037725283.1|DSUP
OG0008022	LOC108020598|XP_016944437.2|DSUZ	LOC119545694|XP_037707374.1|DSUP
OG0008023	LOC108015338|XP_016937233.1|DSUZ	LOC119557081|XP_037725561.1|DSUP
OG0008024	LOC108015429|XP_016937351.1|DSUZ	LOC119557855|XP_037726770.1|DSUP
OG0008025	LOC108016572|XP_016938734.2|DSUZ	LOC119557220|XP_037725817.1|DSUP
OG0008026	LOC108016886|XP_016939269.1|DSUZ	LOC119556201|XP_037724082.1|DSUP
OG0008027	LOC108016682|XP_016938892.1|DSUZ	LOC119556785|XP_037725146.1|DSUP
OG0008028	LOC108018594|XP_036673578.1|DSUZ	LOC119545791|XP_037707594.1|DSUP
OG0008029	LOC108017595|XP_036673429.1|DSUZ	LOC119545647|XP_037707300.1|DSUP
OG0008030	LOC108018802|XP_016941878.2|DSUZ	LOC119560171|XP_037729458.1|DSUP
OG0008031	LOC108006302|XP_016925279.1|DSUZ	LOC119545954|XP_037707843.1|DSUP
OG0008032	LOC108010846|XP_016931306.1|DSUZ	LOC119548742|XP_037712189.1|DSUP
OG0008033	LOC108015626|XP_036674158.1|DSUZ	LOC119549136|XP_037712839.1|DSUP
OG0008034	LOC108019280|XP_036673744.1|DSUZ	LOC119548290|XP_037711387.1|DSUP
OG0008035	LOC108006570|XP_036676589.1|DSUZ	LOC119556609|XP_037724850.1|DSUP
OG0008036	LOC108004985|XP_016923593.2|DSUZ	LOC119562351|XP_037731441.1|DSUP
OG0008037	LOC108012101|XP_036674599.1|DSUZ	LOC119550036|XP_037714404.1|DSUP
OG0008038	LOC108016731|XP_016938949.1|DSUZ	LOC119557726|XP_037726538.1|DSUP
OG0008039	LOC108012010|XP_036674652.1|DSUZ	LOC119548112|XP_037711137.1|DSUP
OG0008040	LOC108010776|XP_036675654.1|DSUZ	LOC119563274|XP_037732524.1|DSUP
OG0008041	LOC108006300|XP_016925265.1|DSUZ	LOC119556228|XP_037724174.1|DSUP
OG0008042	LOC108018706|XP_016941769.2|DSUZ	LOC119560850|XP_037730437.1|DSUP
OG0008043	LOC108016854|XP_016939206.1|DSUZ	LOC119556669|XP_037724954.1|DSUP
OG0008044	LOC108015129|XP_016936880.1|DSUZ	LOC119558049|XP_037727126.1|DSUP
OG0008045	LOC108019221|XP_016942506.1|DSUZ	LOC119557916|XP_037726852.1|DSUP
OG0008046	LOC108007804|XP_036674350.1|DSUZ	LOC119547763|XP_037710703.1|DSUP
OG0008047	LOC108014424|XP_016936025.2|DSUZ	LOC119560097|XP_037729347.1|DSUP
OG0008048	LOC108012000|XP_016932760.2|DSUZ	LOC119560105|XP_037729383.1|DSUP
OG0008049	LOC108014406|XP_036672596.1|DSUZ	LOC119560459|XP_037729846.1|DSUP
OG0008050	LOC108012072|XP_036674258.1|DSUZ	LOC119551033|XP_037716044.1|DSUP
OG0008051	LOC108008076|XP_016927348.1|DSUZ	LOC119561030|XP_037730784.1|DSUP
OG0008052	LOC108014574|XP_036673244.1|DSUZ	LOC119547622|XP_037710480.1|DSUP
OG0008053	LOC108007396|XP_016926540.1|DSUZ	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP
OG0008054	LOC108016805|XP_016939072.1|DSUZ	LOC119556709|XP_037725033.1|DSUP
OG0008055	LOC108016985|XP_016939421.1|DSUZ	LOC119557299|XP_037725936.1|DSUP
OG0008056	LOC108016589|XP_016938763.1|DSUZ	LOC119557240|XP_037725852.1|DSUP
OG0008057	LOC108006748|XP_016925789.2|DSUZ	LOC119560492|XP_037729886.1|DSUP
OG0008058	LOC108018789|XP_036674246.1|DSUZ	LOC119549307|XP_037713196.1|DSUP
OG0008059	LOC108016280|XP_016938400.2|DSUZ	LOC119560702|XP_037730218.1|DSUP
OG0008060	LOC108006202|XP_016925128.2|DSUZ	LOC119550393|XP_037714975.1|DSUP
OG0008061	LOC108004739|XP_016923254.1|DSUZ	LOC119557169|XP_037725703.1|DSUP
OG0008062	LOC108005470|XP_016924258.1|DSUZ	LOC119557376|XP_037726048.1|DSUP
OG0008063	LOC108018707|XP_036672748.1|DSUZ	LOC119560851|XP_037730438.1|DSUP
OG0008064	LOC108006320|XP_016925311.1|DSUZ	LOC119557363|XP_037726032.1|DSUP
OG0008065	LOC108015030|XP_016936750.1|DSUZ	LOC119557974|XP_037726969.1|DSUP
OG0008066	LOC108005082|XP_016923738.1|DSUZ	LOC119558093|XP_037727232.1|DSUP
OG0008067	LOC108014039|XP_016935545.1|DSUZ	LOC119558354|XP_037727782.1|DSUP
OG0008068	LOC108006337|XP_016925336.1|DSUZ	LOC119557531|XP_037726232.1|DSUP
OG0008069	LOC108006393|XP_036673301.1|DSUZ	LOC119563219|XP_037732445.1|DSUP
OG0008070	LOC108012001|XP_036674653.1|DSUZ	LOC119560114|XP_037729394.1|DSUP
OG0008071	LOC108004732|XP_016923246.1|DSUZ	LOC119556936|XP_037725356.1|DSUP
OG0008072	LOC108015371|XP_016937278.1|DSUZ	LOC119557329|XP_037725978.1|DSUP
OG0008073	LOC108021784|XP_036677169.1|DSUZ	LOC119557902|XP_037726836.1|DSUP
OG0008074	LOC108004761|XP_016923288.1|DSUZ	LOC119557932|XP_037726870.1|DSUP
OG0008075	LOC108008272|XP_016927550.1|DSUZ	LOC119551351|XP_037716599.1|DSUP
OG0008076	LOC108016825|XP_016939131.1|DSUZ	LOC119557778|XP_037726606.1|DSUP
OG0008077	LOC108013798|XP_016935260.1|DSUZ	LOC119560560|XP_037730006.1|DSUP
OG0008078	LOC108004755|XP_016923281.1|DSUZ	LOC119557076|XP_037725557.1|DSUP
OG0008079	LOC108005180|XP_016923851.1|DSUZ	LOC119557943|XP_037726890.1|DSUP
OG0008080	LOC108016606|XP_016938785.1|DSUZ	LOC119557893|XP_037726825.1|DSUP
OG0008081	LOC108016848|XP_016939197.1|DSUZ	LOC119558413|XP_037727874.1|DSUP
OG0008082	LOC108011710|XP_016932413.2|DSUZ	LOC119556429|XP_037724583.1|DSUP
OG0008083	LOC108016290|XP_016938415.1|DSUZ	LOC119560598|XP_037730051.1|DSUP
OG0008084	LOC118877663|XP_036673191.1|DSUZ, LOC108014392|XP_016935985.2|DSUZ	LOC119560034|XP_037729262.1|DSUP
OG0008085	LOC108010907|XP_036675523.1|DSUZ	LOC119563273|XP_037732523.1|DSUP
OG0008086	LOC108016244|XP_036675025.1|DSUZ	LOC119560558|XP_037729996.1|DSUP
OG0008087	LOC108005414|XP_016924167.1|DSUZ	LOC119556715|XP_037725041.1|DSUP
OG0008088	LOC108018936|XP_016942020.1|DSUZ	LOC119557874|XP_037726803.1|DSUP
OG0008089	LOC108013316|XP_016934598.1|DSUZ	LOC119554684|XP_037721614.1|DSUP
OG0008090	LOC108015299|XP_016937165.1|DSUZ	LOC119556276|XP_037724253.1|DSUP
OG0008091	LOC108015758|XP_016937785.2|DSUZ	LOC119558715|XP_037727985.1|DSUP
OG0008092	LOC108015566|XP_036672616.1|DSUZ	LOC119559820|XP_037728840.1|DSUP
OG0008093	LOC108016798|XP_016939061.1|DSUZ	LOC119558310|XP_037727640.1|DSUP
OG0008094	LOC108021369|XP_016945549.1|DSUZ	LOC119547539|XP_037710364.1|DSUP
OG0008095	LOC108007248|XP_036675373.1|DSUZ	LOC119556058|XP_037723797.1|DSUP
OG0008096	LOC108015133|XP_016936887.1|DSUZ	LOC119556336|XP_037724354.1|DSUP
OG0008097	LOC108015331|XP_016937221.1|DSUZ	LOC119558253|XP_037727508.1|DSUP
OG0008098	LOC108012687|XP_016933603.1|DSUZ	LOC119553654|XP_037720068.1|DSUP
OG0008099	LOC108005883|XP_016924754.1|DSUZ	LOC119553315|XP_037719569.1|DSUP
OG0008100	LOC108007991|XP_036673953.1|DSUZ	LOC119547101|XP_037709735.1|DSUP
OG0008101	LOC108006527|XP_036676109.1|DSUZ	LOC119558280|XP_037727583.1|DSUP
OG0008102	LOC108014571|XP_016936214.2|DSUZ	LOC119562950|XP_037732051.1|DSUP
OG0008103	LOC108015196|XP_016937006.1|DSUZ	LOC119558298|XP_037727618.1|DSUP
OG0008104	LOC108011364|XP_016931968.1|DSUZ	LOC119554960|XP_037722015.1|DSUP
OG0008105	LOC108007644|XP_016926854.2|DSUZ	LOC119560919|XP_037730551.1|DSUP
OG0008106	LOC108007710|XP_016926947.1|DSUZ	LOC119552850|XP_037718652.1|DSUP
OG0008107	LOC108007250|XP_036675577.1|DSUZ	LOC119563328|XP_037732599.1|DSUP
OG0008108	LOC108016804|XP_036676231.1|DSUZ	LOC119556708|XP_037725032.1|DSUP
OG0008109	LOC108016676|XP_016938883.1|DSUZ	LOC119556863|XP_037725263.1|DSUP
