Orthogroup	DSUZ.longest_only	DGUA.longest_only
OG0010421	LOC108013294|XP_016934566.1|DSUZ	LOC117582075|XP_034125523.1|DGUA
OG0010422	LOC108011954|XP_016932695.1|DSUZ	LOC117584446|XP_034129254.1|DGUA
OG0010423	LOC108012530|XP_016933436.1|DSUZ	LOC117587681|XP_034134464.1|DGUA
OG0010424	LOC108011949|XP_016932690.1|DSUZ	LOC117584395|XP_034129143.1|DGUA
OG0010425	LOC108009880|XP_016930079.1|DSUZ	LOC117582005|XP_034125391.1|DGUA
OG0010426	LOC108009502|XP_016929396.1|DSUZ	LOC117581902|XP_034125261.1|DGUA
OG0010427	LOC108011926|XP_036678387.1|DSUZ	LOC117584400|XP_034129154.1|DGUA
OG0010428	LOC108021214|XP_016945301.1|DSUZ	LOC117584835|XP_034129856.1|DGUA
OG0010429	LOC108021424|XP_016945625.1|DSUZ	LOC117581695|XP_034124963.1|DGUA
OG0010430	LOC108013090|XP_016934219.1|DSUZ	LOC117582116|XP_034125581.1|DGUA
OG0010431	LOC108007787|XP_016927035.1|DSUZ	LOC117581995|XP_034125382.1|DGUA
OG0010432	LOC108007964|XP_016927227.1|DSUZ	LOC117581996|XP_034125383.1|DGUA
OG0010433	LOC108020964|XP_016944899.1|DSUZ	LOC117582613|XP_034126378.1|DGUA
OG0010434	LOC108012472|XP_016933357.1|DSUZ	LOC117582528|XP_034126220.1|DGUA
OG0010435	LOC108021013|XP_016944981.1|DSUZ	LOC117584772|XP_034129765.1|DGUA
OG0010436	LOC108014042|XP_016935551.1|DSUZ	LOC117582118|XP_034125585.1|DGUA
OG0010437	LOC108011683|XP_016932378.1|DSUZ	LOC117584342|XP_034129065.1|DGUA
OG0010438	LOC108011534|XP_016932193.1|DSUZ	LOC117579448|XP_034121228.1|DGUA
OG0010439	LOC108012296|XP_016933090.1|DSUZ	LOC117591069|XP_034140062.1|DGUA
OG0010440	LOC108011637|XP_016932318.1|DSUZ	LOC117584218|XP_034128888.1|DGUA
OG0010441	LOC108021490|XP_016945723.1|DSUZ	LOC117584468|XP_034129280.1|DGUA
OG0010442	LOC108017409|XP_016939924.2|DSUZ	LOC117586399|XP_034132322.1|DGUA
OG0010443	LOC108011953|XP_016932698.1|DSUZ	LOC117584108|XP_034128747.1|DGUA
OG0010444	LOC108012319|XP_016933111.1|DSUZ	LOC117584130|XP_034128774.1|DGUA
OG0010445	LOC108011124|XP_016931688.1|DSUZ	LOC117584101|XP_034128741.1|DGUA
OG0010446	LOC108004976|XP_016923583.1|DSUZ	LOC117581884|XP_034125241.1|DGUA
OG0010447	LOC108012669|XP_016933585.1|DSUZ	LOC117589291|XP_034136972.1|DGUA
OG0010448	LOC108013435|XP_016934795.1|DSUZ	LOC117580406|XP_034122844.1|DGUA
OG0010449	LOC118877436|XP_036672138.1|DSUZ	LOC117579207|XP_034120867.1|DGUA
OG0010450	LOC108012624|XP_016933535.1|DSUZ	LOC117587200|XP_034133635.1|DGUA
OG0010451	LOC108011867|XP_016932598.2|DSUZ	LOC117587400|XP_034133947.1|DGUA
OG0010452	LOC108013530|XP_016934916.1|DSUZ	LOC117579275|XP_034120962.1|DGUA
OG0010453	LOC108012564|XP_016933468.1|DSUZ	LOC117579273|XP_034120959.1|DGUA
OG0010454	LOC108006677|XP_016925705.1|DSUZ	LOC117588871|XP_034136269.1|DGUA
OG0010455	LOC108013156|XP_016934337.1|DSUZ	LOC117580337|XP_034122732.1|DGUA
OG0010456	LOC108004797|XP_016923338.2|DSUZ	LOC117589190|XP_034136807.1|DGUA
OG0010457	LOC108006637|XP_036671634.1|DSUZ	LOC117579464|XP_034121243.1|DGUA
OG0010458	LOC108020193|XP_036671744.1|DSUZ	LOC117579560|XP_034121372.1|DGUA
OG0010459	LOC118877412|XP_036672019.1|DSUZ	LOC117579682|XP_034121561.1|DGUA
OG0010460	LOC108006642|XP_036671725.1|DSUZ	LOC117579686|XP_034121564.1|DGUA
OG0010461	LOC118877286|XP_036671183.1|DSUZ	LOC117579542|XP_034121351.1|DGUA
OG0010462	LOC108014338|XP_036670336.1|DSUZ	LOC117588997|XP_034136496.1|DGUA
OG0010463	LOC108019379|XP_016942691.2|DSUZ	LOC117588969|XP_034136448.1|DGUA
OG0010464	LOC108019367|XP_016942677.2|DSUZ	LOC117588946|XP_034136416.1|DGUA
OG0010465	LOC108011313|XP_016931908.1|DSUZ	LOC117588964|XP_034136443.1|DGUA
OG0010466	LOC108011321|XP_016931918.1|DSUZ	LOC117588934|XP_034136402.1|DGUA
OG0010467	LOC108011324|XP_016931923.2|DSUZ	LOC117588955|XP_034136433.1|DGUA
OG0010468	LOC108013518|XP_016934902.1|DSUZ	LOC117580512|XP_034122995.1|DGUA
OG0010469	LOC108012781|XP_016933703.1|DSUZ	LOC117579800|XP_034121765.1|DGUA
OG0010470	LOC108006846|XP_016925885.1|DSUZ	LOC117589273|XP_034136955.1|DGUA
OG0010471	LOC108006865|XP_036671029.1|DSUZ	LOC117589442|XP_034137272.1|DGUA
OG0010472	LOC108012773|XP_016933696.1|DSUZ	LOC117589137|XP_034136713.1|DGUA
OG0010473	LOC108011440|XP_016932060.1|DSUZ	LOC117579429|XP_034121202.1|DGUA
OG0010474	LOC108012775|XP_016933698.1|DSUZ	LOC117587344|XP_034133875.1|DGUA
OG0010475	LOC108013109|XP_016934247.1|DSUZ	LOC117587155|XP_034133551.1|DGUA
OG0010476	LOC108013477|XP_016934849.1|DSUZ	LOC117580290|XP_034122655.1|DGUA
OG0010477	LOC108011851|XP_016932579.2|DSUZ	LOC117587202|XP_034133638.1|DGUA
OG0010478	LOC108005841|XP_036671681.1|DSUZ	LOC117579561|XP_034121373.1|DGUA
OG0010479	LOC108005770|XP_016924588.2|DSUZ	LOC117579855|XP_034121857.1|DGUA
OG0010480	LOC108012680|XP_016933596.1|DSUZ	LOC117589048|XP_034136566.1|DGUA
OG0010481	LOC108015550|XP_036671502.1|DSUZ	LOC117587384|XP_034133928.1|DGUA
OG0010482	LOC108011758|XP_016932478.2|DSUZ	LOC117589371|XP_034137173.1|DGUA
OG0010483	LOC108013168|XP_016934354.1|DSUZ	LOC117579937|XP_034121983.1|DGUA
OG0010484	LOC108007674|XP_016926885.2|DSUZ	LOC117589031|XP_034136550.1|DGUA
OG0010485	LOC108005526|XP_036671737.1|DSUZ	LOC117580565|XP_034123057.1|DGUA
OG0010486	LOC108015882|XP_016937939.2|DSUZ	LOC117579154|XP_034120804.1|DGUA
OG0010487	LOC108015409|XP_016937323.2|DSUZ	LOC117580398|XP_034122835.1|DGUA
OG0010488	LOC108010489|XP_036672412.1|DSUZ	LOC117579191|XP_034120850.1|DGUA
OG0010489	LOC108007403|XP_016926545.1|DSUZ	LOC117579225|XP_034120890.1|DGUA
OG0010490	LOC108008987|XP_016928419.1|DSUZ	LOC117588390|XP_034135533.1|DGUA
OG0010491	LOC108008938|XP_016928338.1|DSUZ	LOC117592650|XP_034142485.1|DGUA
OG0010492	LOC108015534|XP_036672077.1|DSUZ	LOC117579371|XP_034121129.1|DGUA
OG0010493	LOC108015619|XP_036672132.1|DSUZ	LOC117579206|XP_034120866.1|DGUA
OG0010494	LOC108007441|XP_016926591.1|DSUZ, LOC118877504|XP_036672428.1|DSUZ	LOC117579379|XP_034121143.1|DGUA
OG0010495	LOC108013261|XP_016934508.1|DSUZ	LOC117580108|XP_034122272.1|DGUA
OG0010496	LOC108006161|XP_016925101.2|DSUZ	LOC117579072|XP_034120667.1|DGUA
OG0010497	LOC108005534|XP_036671354.1|DSUZ	LOC117580484|XP_034122957.1|DGUA
OG0010498	LOC108008741|XP_016928128.1|DSUZ	LOC117588674|XP_034136012.1|DGUA
OG0010499	LOC108008884|XP_016928277.1|DSUZ	LOC117582291|XP_034125822.1|DGUA
OG0010500	LOC108008955|XP_016928354.2|DSUZ	LOC117592497|XP_034142233.1|DGUA
OG0010501	LOC108009004|XP_016928437.1|DSUZ	LOC117592558|XP_034142324.1|DGUA
OG0010502	LOC108011753|XP_016932469.2|DSUZ	LOC117580490|XP_034122969.1|DGUA
OG0010503	LOC108008800|XP_016928187.1|DSUZ	LOC117582591|XP_034126343.1|DGUA
OG0010504	LOC108019933|XP_016943534.1|DSUZ	LOC117591938|XP_034141237.1|DGUA
OG0010506	LOC108017744|XP_016940344.2|DSUZ	LOC117578454|XP_034119870.1|DGUA
OG0010507	LOC108008809|XP_016928203.1|DSUZ	LOC117587313|XP_034133833.1|DGUA
OG0010508	LOC108009035|XP_016928498.1|DSUZ	LOC117579646|XP_034121521.1|DGUA
OG0010510	LOC108008668|XP_016928051.1|DSUZ	LOC117583638|XP_034127980.1|DGUA
OG0010511	LOC108008221|XP_016927501.1|DSUZ	LOC117592565|XP_034142336.1|DGUA
OG0010512	LOC108010053|XP_016930354.1|DSUZ	LOC117587266|XP_034133735.1|DGUA
OG0010513	LOC108008799|XP_016928186.1|DSUZ	LOC117583627|XP_034127970.1|DGUA
OG0010514	LOC108009746|XP_016929833.1|DSUZ	LOC117582185|XP_034125682.1|DGUA
OG0010515	LOC108008580|XP_016927945.1|DSUZ	LOC117592700|XP_034142557.1|DGUA
OG0010516	LOC108019674|XP_016943054.1|DSUZ	LOC117582330|XP_034125874.1|DGUA
OG0010517	LOC108008782|XP_016928169.1|DSUZ	LOC117590388|XP_034138866.1|DGUA
OG0010518	LOC108009062|XP_016928556.1|DSUZ	LOC117589858|XP_034138017.1|DGUA
OG0010519	LOC108019704|XP_016943088.1|DSUZ	LOC117592110|XP_034141523.1|DGUA
OG0010520	LOC108008712|XP_016928099.1|DSUZ	LOC117591974|XP_034141300.1|DGUA
OG0010521	LOC108009801|XP_016929962.1|DSUZ	LOC117583835|XP_034128328.1|DGUA
OG0010522	LOC108019574|XP_016942899.1|DSUZ	LOC117592307|XP_034141872.1|DGUA
OG0010523	LOC108019831|XP_016943339.1|DSUZ	LOC117592305|XP_034141870.1|DGUA
OG0010524	LOC108008438|XP_016927776.1|DSUZ	LOC117590747|XP_034139551.1|DGUA
OG0010525	LOC108009180|XP_016928803.1|DSUZ	LOC117592452|XP_034142107.1|DGUA
OG0010526	LOC108008772|XP_016928159.1|DSUZ	LOC117583898|XP_034128462.1|DGUA
OG0010527	LOC108010330|XP_016930747.1|DSUZ	LOC117592641|XP_034142475.1|DGUA
OG0010528	LOC108008866|XP_016928259.1|DSUZ	LOC117590760|XP_034139596.1|DGUA
OG0010529	LOC108008919|XP_016928315.1|DSUZ	LOC117584296|XP_034129014.1|DGUA
OG0010530	LOC108009567|XP_016929519.1|DSUZ	LOC117580123|XP_034122349.1|DGUA
OG0010531	LOC108006631|XP_016925654.2|DSUZ	LOC117585549|XP_034130961.1|DGUA
OG0010532	LOC108018541|XP_016941584.2|DSUZ	LOC117586601|XP_034132675.1|DGUA
OG0010533	LOC108015624|XP_016937605.2|DSUZ	LOC117580370|XP_034122790.1|DGUA
OG0010534	LOC108018383|XP_016941418.1|DSUZ	LOC117585105|XP_034130275.1|DGUA
OG0010535	LOC108015962|XP_016938033.1|DSUZ, LOC108015582|XP_016937553.1|DSUZ	LOC117586213|XP_034132043.1|DGUA
OG0010536	LOC108015568|XP_036672736.1|DSUZ	LOC117586122|XP_034131877.1|DGUA
OG0010537	LOC108018551|XP_016941593.2|DSUZ	LOC117586128|XP_034131884.1|DGUA
OG0010538	LOC108014545|XP_036673260.1|DSUZ	LOC117586715|XP_034132884.1|DGUA
OG0010539	LOC108006466|XP_016925478.1|DSUZ, LOC108006467|XP_036673462.1|DSUZ	LOC117586386|XP_034132308.1|DGUA
OG0010540	LOC108017270|XP_016939774.2|DSUZ	LOC117583294|XP_034127423.1|DGUA
OG0010541	LOC108015893|XP_016937951.2|DSUZ	LOC117579839|XP_034121827.1|DGUA
OG0010542	LOC108016002|XP_036674829.1|DSUZ	LOC117583006|XP_034127048.1|DGUA
OG0010543	LOC108016447|XP_036675324.1|DSUZ	LOC117591462|XP_034140630.1|DGUA
OG0010544	LOC118877798|XP_036673816.1|DSUZ, LOC108018774|XP_016941845.1|DSUZ	LOC117589513|XP_034137391.1|DGUA
OG0010545	LOC108014114|XP_036673929.1|DSUZ	LOC117589577|XP_034137524.1|DGUA
OG0010546	LOC108020109|XP_036672752.1|DSUZ	LOC117585021|XP_034130153.1|DGUA
OG0010547	LOC108020128|XP_036672846.1|DSUZ	LOC117585023|XP_034130155.1|DGUA
OG0010548	LOC108006068|XP_036675602.1|DSUZ	LOC117583228|XP_034127338.1|DGUA
OG0010549	LOC108018667|XP_036672650.1|DSUZ	LOC117585759|XP_034131306.1|DGUA
OG0010550	LOC108007581|XP_016926762.1|DSUZ	LOC117584967|XP_034130056.1|DGUA
OG0010551	LOC108015494|XP_016937431.2|DSUZ	LOC117585837|XP_034131469.1|DGUA
OG0010552	LOC108012152|XP_016932933.2|DSUZ	LOC117583199|XP_034127293.1|DGUA
OG0010553	LOC108012149|XP_016932930.2|DSUZ	LOC117583200|XP_034127295.1|DGUA
OG0010554	LOC108015919|XP_036673402.1|DSUZ	LOC117583411|XP_034127590.1|DGUA
OG0010555	LOC108005980|XP_016924909.1|DSUZ	LOC117589504|XP_034137377.1|DGUA
OG0010556	LOC108007570|XP_016926751.1|DSUZ	LOC117591204|XP_034140235.1|DGUA
OG0010557	LOC108006064|XP_016924997.1|DSUZ	LOC117585092|XP_034130251.1|DGUA
OG0010558	LOC108012129|XP_016932909.2|DSUZ	LOC117585161|XP_034130388.1|DGUA
OG0010559	LOC108014069|XP_016935577.1|DSUZ	LOC117591133|XP_034140133.1|DGUA
OG0010560	LOC108011075|XP_016931628.1|DSUZ	LOC117586187|XP_034132002.1|DGUA
OG0010561	LOC108014822|XP_016936508.2|DSUZ	LOC117585582|XP_034131010.1|DGUA
OG0010562	LOC108010929|XP_016931424.2|DSUZ	LOC117586567|XP_034132618.1|DGUA
OG0010563	LOC108018755|XP_016941821.2|DSUZ	LOC117586568|XP_034132619.1|DGUA
OG0010564	LOC108014791|XP_016936473.2|DSUZ	LOC117582709|XP_034126521.1|DGUA
OG0010565	LOC108017268|XP_016939772.2|DSUZ	LOC117583452|XP_034127643.1|DGUA
OG0010566	LOC108017255|XP_036675682.1|DSUZ	LOC117582991|XP_034127031.1|DGUA
OG0010567	LOC108007816|XP_016927070.1|DSUZ, LOC118877920|XP_036674387.1|DSUZ	LOC117585542|XP_034130949.1|DGUA
OG0010568	LOC108017263|XP_016939766.1|DSUZ	LOC117583097|XP_034127168.1|DGUA
OG0010569	LOC108012151|XP_016932932.2|DSUZ	LOC117582978|XP_034126992.1|DGUA
OG0010570	LOC108006365|XP_016925375.2|DSUZ	LOC117583433|XP_034127623.1|DGUA
OG0010571	LOC108007812|XP_016927067.2|DSUZ	LOC117585328|XP_034130659.1|DGUA
OG0010572	LOC108011339|XP_016931938.2|DSUZ	LOC117585404|XP_034130764.1|DGUA
OG0010573	LOC108016429|XP_016938569.2|DSUZ	LOC117583495|XP_034127726.1|DGUA
OG0010574	LOC108011504|XP_016932145.2|DSUZ	LOC117583501|XP_034127734.1|DGUA
OG0010575	LOC108010870|XP_016931338.2|DSUZ	LOC117583455|XP_034127646.1|DGUA
OG0010576	LOC108013917|XP_016935411.1|DSUZ	LOC117583193|XP_034127287.1|DGUA
OG0010577	LOC108020800|XP_036674429.1|DSUZ	LOC117583084|XP_034127152.1|DGUA
OG0010578	LOC108019313|XP_016942623.2|DSUZ	LOC117582863|XP_034126823.1|DGUA
OG0010579	LOC108014159|XP_036673994.1|DSUZ	LOC117585014|XP_034130145.1|DGUA
OG0010580	LOC108017331|XP_016939850.1|DSUZ	LOC117586392|XP_034132314.1|DGUA
OG0010581	LOC108014855|XP_016936558.1|DSUZ	LOC117590040|XP_034138243.1|DGUA
OG0010582	LOC108007303|XP_016926434.2|DSUZ	LOC117589877|XP_034138038.1|DGUA
OG0010583	LOC108020788|XP_016944656.2|DSUZ	LOC117583509|XP_034127742.1|DGUA
OG0010584	LOC108014628|XP_016936280.1|DSUZ, LOC108006783|XP_036674630.1|DSUZ	LOC117583833|XP_034128318.1|DGUA
OG0010585	LOC108020849|XP_016944724.2|DSUZ, LOC108004824|XP_016923386.2|DSUZ	LOC117589791|XP_034137883.1|DGUA
OG0010586	LOC108005920|XP_016924819.2|DSUZ	LOC117586164|XP_034131956.1|DGUA
OG0010587	LOC108017259|XP_016939757.2|DSUZ	LOC117583470|XP_034127669.1|DGUA
OG0010588	LOC108016147|XP_016938251.1|DSUZ	LOC117583736|XP_034128144.1|DGUA
OG0010589	LOC108009653|XP_016929660.1|DSUZ	LOC117584150|XP_034128804.1|DGUA
OG0010590	LOC108018948|XP_016942039.1|DSUZ	LOC117581716|XP_034124985.1|DGUA
OG0010592	LOC108009520|XP_016929438.1|DSUZ	LOC117584109|XP_034128750.1|DGUA
OG0010593	LOC108006219|XP_016925145.2|DSUZ	LOC117587492|XP_034134155.1|DGUA
OG0010594	LOC108005761|XP_016924578.2|DSUZ	LOC117585341|XP_034130673.1|DGUA, LOC117585257|XP_034130563.1|DGUA
OG0010595	LOC108014631|XP_016936282.2|DSUZ	LOC117579130|XP_034120760.1|DGUA
OG0010596	LOC108012922|XP_016933936.1|DSUZ	LOC117579131|XP_034120761.1|DGUA, LOC117580094|XP_034122243.1|DGUA
OG0010597	LOC108012993|XP_016934054.1|DSUZ	LOC117580395|XP_034122828.1|DGUA
OG0010598	LOC108007447|XP_016926598.1|DSUZ, LOC118877440|XP_036672155.1|DSUZ	LOC117579977|XP_034122046.1|DGUA
OG0010599	LOC108021729|XP_016946056.1|DSUZ	LOC117587995|XP_034134900.1|DGUA
OG0010600	LOC108021234|XP_016945332.1|DSUZ	LOC117588202|XP_034135226.1|DGUA
OG0010601	LOC108017197|XP_016939684.1|DSUZ	LOC117587812|XP_034134659.1|DGUA
OG0010603	LOC108008025|XP_016927297.1|DSUZ, LOC118877860|XP_036674057.1|DSUZ	LOC117589758|XP_034137836.1|DGUA
OG0010619	LOC108012356|XP_016933197.1|DSUZ	LOC117581389|XP_034124423.1|DGUA
OG0010621	LOC108005206|XP_016923887.1|DSUZ	LOC117588318|XP_034135405.1|DGUA
OG0010624	LOC108006973|XP_036673069.1|DSUZ	LOC117590109|XP_034138349.1|DGUA
OG0010626	LOC108006143|XP_016925087.2|DSUZ	LOC117585107|XP_034130277.1|DGUA
OG0010628	LOC108011607|XP_016932268.2|DSUZ	LOC117590001|XP_034138177.1|DGUA
OG0010629	LOC108014911|XP_036672708.1|DSUZ, LOC108014219|XP_036674340.1|DSUZ	LOC117589598|XP_034137562.1|DGUA
OG0010630	LOC108010572|XP_016930940.2|DSUZ	LOC117585386|XP_034130726.1|DGUA
OG0010632	LOC108008103|XP_016927382.1|DSUZ	LOC117591132|XP_034140137.1|DGUA
OG0010633	LOC108017998|XP_016940835.1|DSUZ	LOC117578795|XP_034120408.1|DGUA
OG0010634	LOC108019623|XP_016942993.1|DSUZ	LOC117584908|XP_034129947.1|DGUA
OG0010636	LOC108008173|XP_016927453.1|DSUZ	LOC117585701|XP_034131213.1|DGUA
OG0010637	LOC108006725|XP_016925760.1|DSUZ	LOC117584071|XP_034128706.1|DGUA
OG0010639	LOC108004584|XP_016923014.1|DSUZ	LOC117588618|XP_034135921.1|DGUA
OG0010640	LOC108004583|XP_016923011.1|DSUZ	LOC117588627|XP_034135942.1|DGUA
OG0010641	LOC108021835|XP_016946130.1|DSUZ	LOC117588500|XP_034135703.1|DGUA
OG0010642	LOC108019220|XP_016942505.1|DSUZ	LOC117581170|XP_034124003.1|DGUA
OG0010643	LOC108016588|XP_016938762.1|DSUZ	LOC117588296|XP_034135368.1|DGUA
OG0010644	LOC108015049|XP_016936778.1|DSUZ	LOC117588333|XP_034135435.1|DGUA
OG0010645	LOC108005505|XP_016924301.1|DSUZ	LOC117581127|XP_034123944.1|DGUA
OG0010646	LOC108019371|XP_016942682.2|DSUZ	LOC117588967|XP_034136446.1|DGUA
OG0010647	LOC108006839|XP_016925877.1|DSUZ	LOC117579325|XP_034121030.1|DGUA
OG0010648	LOC108005752|XP_016924568.1|DSUZ	LOC117580412|XP_034122851.1|DGUA
OG0010650	LOC108012664|XP_016933580.1|DSUZ	LOC117579381|XP_034121144.1|DGUA
OG0010651	LOC108010527|XP_036671828.1|DSUZ	LOC117588965|XP_034136444.1|DGUA
OG0010653	LOC108005042|XP_016923669.2|DSUZ	LOC117585415|XP_034130779.1|DGUA
OG0010655	LOC108007524|XP_036671365.1|DSUZ	LOC117591265|XP_034140346.1|DGUA
OG0010657	LOC108005472|XP_036676975.1|DSUZ	LOC117581647|XP_034124913.1|DGUA
OG0010658	LOC108005145|XP_036677293.1|DSUZ	LOC117581463|XP_034124572.1|DGUA
OG0010659	LOC108016665|XP_016938869.1|DSUZ	LOC117590709|XP_034139499.1|DGUA
OG0010660	LOC108013697|XP_016935104.1|DSUZ	LOC117590707|XP_034139496.1|DGUA
OG0010661	LOC108014939|XP_036676454.1|DSUZ	LOC117580920|XP_034123575.1|DGUA
OG0010662	LOC108015027|XP_016936746.1|DSUZ	LOC117590748|XP_034139548.1|DGUA
OG0010663	LOC108015281|XP_016937139.1|DSUZ	LOC117588662|XP_034135996.1|DGUA
OG0010664	LOC108019024|XP_016942127.1|DSUZ	LOC117580691|XP_034123207.1|DGUA
OG0010665	LOC108010442|XP_016930789.1|DSUZ	LOC117588385|XP_034135501.1|DGUA
OG0010666	LOC108015395|XP_016937303.1|DSUZ	LOC117581472|XP_034124600.1|DGUA
OG0010667	LOC108006550|XP_016925571.1|DSUZ	LOC117588704|XP_034136043.1|DGUA
OG0010668	LOC118876743|XP_016924293.1|DSUZ	LOC117588606|XP_034135906.1|DGUA
OG0010669	LOC108021809|XP_016946101.1|DSUZ	LOC117581522|XP_034124707.1|DGUA
OG0010670	LOC108018873|XP_016941951.1|DSUZ	LOC117590435|XP_034138945.1|DGUA
OG0010671	LOC108018879|XP_016941957.2|DSUZ	LOC117590437|XP_034138947.1|DGUA
OG0010672	LOC108012238|XP_016933024.2|DSUZ	LOC117581145|XP_034123968.1|DGUA
OG0010673	LOC108005207|XP_016923884.1|DSUZ	LOC117590429|XP_034138938.1|DGUA
OG0010674	LOC108015269|XP_016937120.1|DSUZ	LOC117581086|XP_034123863.1|DGUA
OG0010675	LOC108016667|XP_016938872.1|DSUZ	LOC117591448|XP_034140606.1|DGUA
OG0010676	LOC108015231|XP_016937064.1|DSUZ	LOC117583445|XP_034127637.1|DGUA
OG0010677	LOC108004738|XP_016923253.1|DSUZ	LOC117590813|XP_034139672.1|DGUA
OG0010679	LOC108016578|XP_016938749.1|DSUZ	LOC117584848|XP_034129877.1|DGUA
OG0010681	LOC108004612|XP_016923041.1|DSUZ	LOC117580956|XP_034123632.1|DGUA
OG0010682	LOC108004617|XP_016923046.1|DSUZ	LOC117581272|XP_034124174.1|DGUA
OG0010684	LOC108010915|XP_016931407.1|DSUZ	LOC117591313|XP_034140410.1|DGUA
OG0010685	LOC108021420|XP_016945620.1|DSUZ	LOC117591144|XP_034140143.1|DGUA
OG0010686	LOC108012155|XP_016932939.1|DSUZ	LOC117587729|XP_034134538.1|DGUA
OG0010687	LOC108012598|XP_016933509.1|DSUZ	LOC117583923|XP_034128493.1|DGUA
OG0010688	LOC108021524|XP_016945772.1|DSUZ	LOC117584658|XP_034129576.1|DGUA
OG0010689	LOC108010947|XP_016931451.1|DSUZ	LOC117584129|XP_034128773.1|DGUA
OG0010690	LOC108008413|XP_016927751.1|DSUZ	LOC117584003|XP_034128623.1|DGUA
OG0010691	LOC108021077|XP_016945079.1|DSUZ	LOC117584038|XP_034128666.1|DGUA
OG0010692	LOC108021078|XP_016945080.1|DSUZ	LOC117584035|XP_034128663.1|DGUA
OG0010693	LOC108007190|XP_016926317.1|DSUZ	LOC117584131|XP_034128776.1|DGUA
OG0010694	LOC108014270|XP_016935803.2|DSUZ, LOC108011929|XP_016932665.2|DSUZ	LOC117584164|XP_034128819.1|DGUA
OG0010695	LOC108019025|XP_016942128.1|DSUZ	LOC117581923|XP_034125288.1|DGUA
OG0010696	LOC108009677|XP_016929707.1|DSUZ	LOC117581746|XP_034125034.1|DGUA
OG0010697	LOC108020952|XP_016944883.2|DSUZ	LOC117584298|XP_034129012.1|DGUA
OG0010698	LOC118879743|XP_036678557.1|DSUZ	LOC117584309|XP_034129025.1|DGUA
OG0010699	LOC108012308|XP_016933101.1|DSUZ	LOC117591063|XP_034140056.1|DGUA
OG0010700	LOC108012703|XP_016933623.1|DSUZ	LOC117584181|XP_034128840.1|DGUA
OG0010701	LOC108010719|XP_016931131.1|DSUZ	LOC117584552|XP_034129395.1|DGUA
OG0010702	LOC108010321|XP_016930721.1|DSUZ	LOC117581872|XP_034125225.1|DGUA
OG0010703	LOC108021498|XP_016945735.1|DSUZ	LOC117582460|XP_034126077.1|DGUA
OG0010704	LOC108011570|XP_016932232.1|DSUZ	LOC117581908|XP_034125267.1|DGUA
OG0010705	LOC108012667|XP_016933583.1|DSUZ	LOC117589043|XP_034136562.1|DGUA
OG0010706	LOC108013412|XP_016934758.1|DSUZ	LOC117580354|XP_034122763.1|DGUA
OG0010707	LOC108014454|XP_016936064.2|DSUZ	LOC117579297|XP_034120993.1|DGUA
OG0010708	LOC108014682|XP_036670642.1|DSUZ	LOC117588924|XP_034136391.1|DGUA
OG0010709	LOC108019464|XP_036671663.1|DSUZ	LOC117589070|XP_034136593.1|DGUA
OG0010710	LOC108020025|XP_016943600.1|DSUZ	LOC117579457|XP_034121235.1|DGUA
OG0010711	LOC108011285|XP_016931881.2|DSUZ	LOC117586425|XP_034132354.1|DGUA
OG0010712	LOC108013054|XP_016934160.1|DSUZ	LOC117579872|XP_034121884.1|DGUA
OG0010713	LOC108010510|XP_016930876.1|DSUZ	LOC117587390|XP_034133935.1|DGUA
OG0010714	LOC108005895|XP_016924778.2|DSUZ	LOC117579626|XP_034121470.1|DGUA
OG0010715	LOC108005561|XP_036670514.1|DSUZ	LOC117580071|XP_034122206.1|DGUA
OG0010716	LOC118877452|XP_036672286.1|DSUZ	LOC117579254|XP_034120932.1|DGUA
OG0010717	LOC118877245|XP_036670695.1|DSUZ	LOC117591243|XP_034140312.1|DGUA
OG0010718	LOC108012780|XP_036672366.1|DSUZ	LOC117579469|XP_034121249.1|DGUA
OG0010719	LOC108013958|XP_016935461.2|DSUZ	LOC117586013|XP_034131734.1|DGUA
OG0010720	LOC108011361|XP_036671356.1|DSUZ	LOC117591276|XP_034140366.1|DGUA
OG0010721	LOC108019352|XP_016942661.1|DSUZ	LOC117591259|XP_034140336.1|DGUA
OG0010722	LOC108009389|XP_016929188.1|DSUZ	LOC117592390|XP_034141997.1|DGUA
OG0010723	LOC108007444|XP_016926594.2|DSUZ	LOC117579604|XP_034121430.1|DGUA
OG0010724	LOC108008184|XP_016927465.1|DSUZ	LOC117592494|XP_034142230.1|DGUA
OG0010725	LOC108009021|XP_016928482.1|DSUZ	LOC117592496|XP_034142232.1|DGUA
OG0010726	LOC108008865|XP_016928258.1|DSUZ	LOC117584951|XP_034130040.1|DGUA
OG0010727	LOC108017749|XP_016940350.1|DSUZ	LOC117578467|XP_034119890.1|DGUA
OG0010728	LOC108017745|XP_016940345.2|DSUZ	LOC117578461|XP_034119884.1|DGUA
OG0010729	LOC108018057|XP_036670034.1|DSUZ	LOC117592611|XP_034142385.1|DGUA
OG0010730	LOC108008701|XP_016928086.1|DSUZ	LOC117583891|XP_034128449.1|DGUA
OG0010731	LOC108008699|XP_016928083.1|DSUZ	LOC117581901|XP_034125264.1|DGUA
OG0010732	LOC108008315|XP_016927622.1|DSUZ	LOC117588865|XP_034136266.1|DGUA
OG0010734	LOC108008716|XP_016928104.1|DSUZ	LOC117591973|XP_034141299.1|DGUA
