Orthogroup	AEAL.longest_only	AAEG.longest_only
OG0012759	LOC109402363|XP_019530574.2|AEAL, LOC109416952|XP_019546611.2|AEAL, LOC115259487|XP_029715948.1|AEAL	LOC5565238|XP_001649578.2|AAEG, LOC110681096|XP_021712556.1|AAEG
OG0012760	LOC109622044|XP_029713442.1|AEAL	LOC5566891|XP_001651253.2|AAEG
OG0012760	LOC109400443|XP_019528495.2|AEAL	LOC5574052|XP_001655030.2|AAEG
OG0012761	LOC109425283|XP_029716523.1|AEAL, LOC109419797|XP_029716198.1|AEAL	LOC5580193|XP_001655614.2|AAEG
OG0012762	LOC109401017|XP_029715977.1|AEAL, LOC115259553|XP_029716099.1|AEAL	LOC5574919|XP_021712724.1|AAEG, LOC23687580|XP_021693015.1|AAEG
OG0012763	LOC109401002|XP_019529014.1|AEAL, LOC109429323|XP_029716479.1|AEAL	LOC5574917|XP_021693018.1|AAEG
OG0012764	LOC109433552|XP_019565538.2|AEAL, LOC115259639|XP_029716274.1|AEAL	LOC5580083|XP_001654839.2|AAEG
OG0012765	LOC109409073|XP_029713511.1|AEAL, LOC109622226|XP_029713489.1|AEAL	LOC5576723|XP_001656231.1|AAEG
OG0012765	LOC109623014|XP_019933030.2|AEAL, LOC109409072|XP_019538015.2|AEAL	LOC5576724|XP_001656232.1|AAEG
OG0012766	LOC115269318|XP_029733785.1|AEAL, LOC109408281|XP_029733804.1|AEAL, LOC109415276|XP_029714172.1|AEAL	LOC5569056|XP_001652700.1|AAEG
OG0012767	LOC115264145|XP_029723385.1|AEAL, LOC109398577|XP_019526510.2|AEAL	LOC5565298|XP_021693605.1|AAEG
OG0012768	LOC109400262|XP_029723329.1|AEAL, LOC109423630|XP_029723375.1|AEAL, LOC115264125|XP_029723326.1|AEAL, LOC115264126|XP_029723327.1|AEAL	LOC5567327|XP_021693626.1|AAEG
OG0012769	LOC109405452|XP_019534067.2|AEAL, LOC109402429|XP_019530651.2|AEAL	LOC5575647|XP_001655793.2|AAEG
OG0012770	LOC109412833|XP_029707753.1|AEAL	LOC110674343|XP_021694331.1|AAEG, LOC5576151|XP_021694068.1|AAEG
OG0012771	LOC109432061|XP_019563907.1|AEAL	LOC5575233|XP_001655639.2|AAEG
OG0012772	LOC109408743|XP_019537665.2|AEAL	LOC5571295|XP_021695847.1|AAEG
OG0012773	LOC109423327|XP_019553811.2|AEAL	LOC5568470|XP_001652299.1|AAEG
OG0012774	LOC109429056|XP_019560437.2|AEAL, LOC109399220|XP_019527199.2|AEAL	LOC110675453|XP_021696232.1|AAEG
OG0012774	LOC109399259|XP_019527242.2|AEAL	LOC110675456|XP_021696235.1|AAEG
OG0012774	LOC109399260|XP_019527243.2|AEAL	LOC5572897|XP_001654251.2|AAEG
OG0012774	LOC109429059|XP_019560440.2|AEAL	LOC5563942|XP_001648257.1|AAEG, LOC110675454|XP_021696233.1|AAEG
OG0012775	LOC109399228|XP_029726556.1|AEAL	LOC5569893|XP_021696245.1|AAEG
OG0012776	LOC109429467|XP_029709538.1|AEAL, LOC115255557|XP_029709536.1|AEAL	LOC5566369|XP_001650761.1|AAEG
OG0012776	LOC109399163|XP_019527136.2|AEAL	LOC5569908|XP_001658805.1|AAEG
OG0012776	LOC109414010|XP_019543281.2|AEAL	LOC5569907|XP_001658804.1|AAEG
OG0012777	LOC109406447|XP_029726728.1|AEAL, LOC109418089|XP_029717040.1|AEAL	LOC110681080|XP_021712544.1|AAEG, LOC5570531|XP_021696430.1|AAEG
OG0012778	LOC115269212|XP_029733584.1|AEAL, LOC109418961|XP_019548727.2|AEAL	LOC110681377|XP_021712810.1|AAEG, LOC5570083|XP_001653069.1|AAEG
OG0012780	LOC109419659|XP_029725866.1|AEAL, LOC115265350|XP_029725906.1|AEAL	LOC5564628|XP_021696774.1|AAEG
OG0012781	LOC115253458|XP_029725846.1|AEAL, LOC109410000|XP_019539078.2|AEAL, LOC109409998|XP_029727556.1|AEAL, LOC115258162|XP_029714073.1|AEAL	LOC5567124|XP_001651551.2|AAEG, LOC5567125|XP_001651549.2|AAEG
OG0012782	LOC109414726|XP_029727536.1|AEAL, LOC109426838|XP_029725654.1|AEAL	LOC5574902|XP_021697031.1|AAEG
OG0012783	LOC109426759|XP_019557840.2|AEAL	LOC5574708|XP_001661608.2|AAEG
OG0012784	LOC109408083|XP_019536847.2|AEAL, LOC109403630|XP_019531994.2|AEAL, LOC115258180|XP_029714101.1|AEAL	LOC5565996|XP_001650364.1|AAEG
OG0012785	LOC115268466|XP_029732341.1|AEAL, LOC109407932|XP_029732342.1|AEAL, LOC109413851|XP_029716752.1|AEAL	LOC5565410|XP_001649758.1|AAEG
OG0012786	LOC109408034|XP_029735237.1|AEAL, LOC109405150|XP_029735189.1|AEAL	LOC5571690|XP_001659833.2|AAEG
OG0012786	LOC109408035|XP_019536807.2|AEAL, LOC115270162|XP_029735240.1|AEAL	LOC5567983|XP_021697703.1|AAEG
OG0012787	LOC115269716|XP_029734398.1|AEAL, LOC109405124|XP_019533670.2|AEAL, LOC109408095|XP_019536854.2|AEAL	LOC110675944|XP_021697715.1|AAEG, LOC5568550|XP_001652358.2|AAEG
OG0012788	LOC115263219|XP_029722070.1|AEAL, LOC109430822|XP_019562453.2|AEAL, LOC115263206|XP_029722048.1|AEAL	LOC5576178|XP_001655981.1|AAEG
OG0012789	LOC109430975|XP_019562641.2|AEAL, LOC109431725|XP_029714371.1|AEAL	LOC5572538|XP_001654057.2|AAEG
OG0012790	LOC109431718|XP_019563536.2|AEAL	LOC5572301|XP_021698716.1|AAEG
OG0012791	LOC109399465|XP_029734606.1|AEAL, LOC115269899|XP_029734561.1|AEAL, LOC109404282|XP_019532662.2|AEAL	LOC5574278|XP_001661321.2|AAEG
OG0012792	LOC109411074|XP_019540059.1|AEAL, LOC109420860|XP_019550882.2|AEAL	LOC5575613|XP_001662099.2|AAEG
OG0012793	LOC109424265|XP_029735281.1|AEAL, LOC109428737|XP_029734400.1|AEAL, LOC115270177|XP_029735283.1|AEAL	LOC5579418|XP_021699357.1|AAEG
OG0012794	LOC115270211|XP_029735328.1|AEAL, LOC115270188|XP_029735292.1|AEAL, LOC109423849|XP_019554431.1|AEAL	LOC5572872|XP_021699391.1|AAEG
OG0012795	LOC109427882|XP_029734300.1|AEAL, LOC109428194|XP_029728422.1|AEAL	LOC5568635|XP_021700318.1|AAEG, LOC5568636|XP_021700321.1|AAEG
OG0012796	LOC109408129|XP_019536906.2|AEAL	LOC5571667|XP_021701182.1|AAEG
OG0012797	LOC109414126|XP_029718668.1|AEAL	LOC110679532|XP_021710081.1|AAEG, LOC5579948|XP_001652237.2|AAEG, LOC110678131|XP_021706427.1|AAEG, LOC110678132|XP_021706428.1|AAEG
OG0012798	LOC109409253|XP_019538215.2|AEAL	LOC5568813|XP_001658179.2|AAEG
OG0012799	LOC109407265|XP_029715045.1|AEAL, LOC109398679|XP_029715021.1|AEAL, LOC115258825|XP_029715115.1|AEAL, LOC115258471|XP_029714446.1|AEAL	LOC5570966|XP_021701488.1|AAEG
OG0012800	LOC109417749|XP_029709096.1|AEAL, LOC115255296|XP_029709141.1|AEAL, LOC109420020|XP_029709140.1|AEAL	LOC5573385|XP_001654559.1|AAEG
OG0012801	LOC115255186|XP_029708981.1|AEAL, LOC109397502|XP_029709016.1|AEAL, LOC115255197|XP_029708999.1|AEAL	LOC5568871|XP_021702155.1|AAEG
OG0012802	LOC109420616|XP_019550522.2|AEAL, LOC109419866|XP_019549697.2|AEAL	LOC5580324|XP_001663028.2|AAEG
OG0012802	LOC115255576|XP_029709556.1|AEAL, LOC109420617|XP_019550523.2|AEAL	LOC5574766|XP_001661649.2|AAEG
OG0012803	LOC109419883|XP_029708852.1|AEAL, LOC109420713|XP_019550714.2|AEAL	LOC5577595|XP_001656590.2|AAEG
OG0012804	LOC109621338|XP_019930927.2|AEAL, LOC115265508|XP_029726811.1|AEAL	LOC5573200|XP_001660741.1|AAEG
OG0012805	LOC115260417|XP_029717227.1|AEAL, LOC109621340|XP_029726821.1|AEAL, LOC109421492|XP_029717228.1|AEAL	LOC5573135|XP_021703245.1|AAEG
OG0012806	LOC115262147|XP_029720157.1|AEAL, LOC115259638|XP_029716276.1|AEAL	LOC110677215|XP_021703916.1|AAEG
OG0012806	LOC109429813|XP_029720156.1|AEAL	LOC5568189|XP_021703917.1|AAEG
OG0012808	LOC115262158|XP_029720214.1|AEAL, LOC109418312|XP_029719999.1|AEAL	LOC5567640|XP_001651833.3|AAEG
OG0012809	LOC109417514|XP_029720096.1|AEAL, LOC115262190|XP_029720404.1|AEAL, LOC109419136|XP_029722777.1|AEAL, LOC109413504|XP_029719375.1|AEAL	LOC5566372|XP_001650784.1|AAEG
OG0012810	LOC109413670|XP_019542923.2|AEAL	LOC5567527|XP_001657522.1|AAEG
OG0012811	LOC109400201|XP_029728308.1|AEAL, LOC109427095|XP_029727960.1|AEAL, LOC115266354|XP_029728365.1|AEAL	LOC5564268|XP_001648617.2|AAEG
OG0012812	LOC115254168|XP_029728384.1|AEAL, LOC109400195|XP_019528218.1|AEAL, LOC109427094|XP_029727954.1|AEAL	LOC5564266|XP_021706799.1|AAEG
OG0012813	LOC109427093|XP_029728266.1|AEAL, LOC109400191|XP_029728402.1|AEAL	LOC5564265|XP_021708091.1|AAEG
OG0012814	LOC109410903|XP_029730144.1|AEAL, LOC109411083|XP_029730053.1|AEAL, LOC115256309|XP_029710398.1|AEAL	LOC110679692|XP_021710957.1|AAEG
OG0012815	LOC115269175|XP_029733443.1|AEAL, LOC109423424|XP_019553952.2|AEAL, LOC109414635|XP_019544020.2|AEAL, LOC115269172|XP_029733440.1|AEAL	LOC110678440|XP_021707022.1|AAEG
OG0012816	LOC109433290|XP_029719060.1|AEAL, LOC115263581|XP_029722690.1|AEAL	LOC5564337|XP_021707257.1|AAEG
OG0012817	LOC115260357|XP_029717150.1|AEAL, LOC115255842|XP_029709890.1|AEAL, LOC109424083|XP_029736075.1|AEAL	LOC5567272|XP_021705939.1|AAEG
OG0012818	LOC115271079|XP_029736385.1|AEAL, LOC115266113|XP_029727934.1|AEAL, LOC109401734|XP_019529874.2|AEAL	LOC110679879|XP_021711622.1|AAEG
OG0012819	LOC109429216|XP_029716818.1|AEAL, LOC115261362|XP_029718746.1|AEAL	LOC5570883|XP_021711606.1|AAEG
OG0012820	LOC109427255|XP_029718890.1|AEAL, LOC109411621|XP_019540722.1|AEAL	LOC5577354|XP_021704712.1|AAEG
OG0012821	LOC115269456|XP_029734086.1|AEAL, LOC109412620|XP_029724440.1|AEAL, LOC109401558|XP_019529671.2|AEAL, LOC115264644|XP_029724421.1|AEAL	LOC5567308|XP_001651743.2|AAEG
OG0012822	LOC115264645|XP_029724422.1|AEAL, LOC109401559|XP_019529672.1|AEAL, LOC115264652|XP_029724446.1|AEAL	LOC5567307|XP_001651742.1|AAEG
OG0012823	LOC109406675|XP_029724475.1|AEAL, LOC109401514|XP_029715708.1|AEAL, LOC115264680|XP_029724518.1|AEAL	LOC5578483|XP_021705116.1|AAEG
OG0012824	LOC109422257|XP_029724574.1|AEAL, LOC115259959|XP_029716617.1|AEAL, LOC115264697|XP_029724562.1|AEAL	LOC5576242|XP_021708980.1|AAEG
OG0012825	LOC115260236|XP_029717023.1|AEAL, LOC109420310|XP_029717026.1|AEAL, LOC109401617|XP_029712920.1|AEAL, LOC115260237|XP_029717024.1|AEAL	LOC5565213|XP_021707432.1|AAEG
OG0012826	LOC109403390|XP_029713599.1|AEAL, LOC109416727|XP_029713504.1|AEAL, LOC115257754|XP_029713535.1|AEAL	LOC5575335|XP_021709497.1|AAEG
OG0012827	LOC109424457|XP_029729581.1|AEAL	LOC5572223|XP_021706394.1|AAEG
OG0012828	LOC115254268|XP_029736456.1|AEAL, LOC115261820|XP_029719571.1|AEAL, LOC115267660|XP_029730667.1|AEAL, LOC115260212|XP_029717004.1|AEAL	LOC5565502|XP_021706345.1|AAEG
OG0012829	LOC115261816|XP_029719564.1|AEAL, LOC109414797|XP_019544178.2|AEAL	LOC5565499|XP_001649855.2|AAEG
OG0012830	LOC109397386|XP_029721050.1|AEAL, LOC109412774|XP_029721034.1|AEAL	LOC5575216|XP_021705704.1|AAEG
OG0012831	LOC109412777|XP_019541933.2|AEAL, LOC109424736|XP_019555467.2|AEAL, LOC109424735|XP_019555466.2|AEAL	LOC5578909|XP_021708477.1|AAEG
OG0012832	LOC109408729|XP_029732146.1|AEAL, LOC115267720|XP_029730755.1|AEAL	LOC5565719|XP_021707983.1|AAEG
OG0012833	LOC115267751|XP_029730844.1|AEAL, LOC109408711|XP_019537617.2|AEAL, LOC115267753|XP_029730850.1|AEAL, LOC109428968|XP_019560359.2|AEAL, LOC109408710|XP_019537616.2|AEAL	LOC5565801|XP_001650168.2|AAEG
OG0012834	LOC109397157|XP_019525041.2|AEAL	LOC5567182|XP_001651611.1|AAEG
OG0012835	LOC109409862|XP_029730938.1|AEAL	LOC5577744|XP_021706675.1|AAEG
OG0012836	LOC109411207|XP_019540244.2|AEAL	LOC5566043|XP_001650418.1|AAEG
OG0012837	LOC109399591|XP_029731146.1|AEAL, LOC109400785|XP_029731158.1|AEAL	LOC5566057|XP_021709167.1|AAEG
OG0012838	LOC115260595|XP_029717465.1|AEAL, LOC109400789|XP_029731182.1|AEAL, LOC109399612|XP_029731167.1|AEAL	LOC5566051|XP_021705779.1|AAEG
OG0012839	LOC109399658|XP_019527739.2|AEAL	LOC5578102|XP_001656798.1|AAEG, LOC5578103|XP_021705650.1|AAEG
OG0012840	LOC109400217|XP_019528275.2|AEAL	LOC110679351|XP_021709454.1|AAEG
OG0012840	LOC115255825|XP_029709870.1|AEAL	LOC5578109|XP_021709486.1|AAEG
OG0012840	LOC109403024|XP_029708097.1|AEAL, LOC115254626|XP_029708103.1|AEAL, LOC109399644|XP_029709869.1|AEAL	LOC110678635|XP_021707455.1|AAEG, LOC110678578|XP_021707297.1|AAEG
OG0012841	LOC115255826|XP_029709874.1|AEAL	LOC5578113|XP_001656811.1|AAEG
OG0012842	LOC109418902|XP_019548674.2|AEAL	LOC5580213|XP_001662071.2|AAEG
OG0012843	LOC109418915|XP_029724773.1|AEAL, LOC109410581|XP_029731264.1|AEAL	LOC23687515|XP_021705223.1|AAEG
OG0012844	LOC109421150|XP_019551191.2|AEAL, LOC109410579|XP_029731274.1|AEAL	LOC5568263|XP_021710755.1|AAEG, LOC110677980|XP_021705879.1|AAEG
OG0012845	LOC109403173|XP_019531467.2|AEAL, LOC109622214|XP_019932009.1|AEAL	LOC5574181|XP_021707977.1|AAEG
OG0012846	LOC109622176|XP_029731562.1|AEAL	LOC5567487|XP_021708159.1|AAEG
OG0012847	LOC109403365|XP_029731574.1|AEAL	LOC5567467|XP_021708478.1|AAEG
OG0012848	LOC109433512|XP_029732226.1|AEAL, LOC115269249|XP_029733655.1|AEAL, LOC109410629|XP_019539696.2|AEAL	LOC5569732|XP_021708713.1|AAEG
OG0012849	LOC109426047|XP_029731822.1|AEAL	LOC110681176|XP_021712643.1|AAEG, LOC5565425|XP_021710466.1|AAEG
OG0012850	LOC115268211|XP_029732129.1|AEAL, LOC109425875|XP_029732138.1|AEAL	LOC5576316|XP_021710759.1|AAEG
OG0012989	LOC109431148|XP_029708031.1|AEAL, LOC115253709|XP_029711180.1|AEAL, LOC115256866|XP_029711803.1|AEAL, LOC109415609|XP_029711786.1|AEAL	LOC110674745|XP_021694651.1|AAEG
OG0012990	LOC109426983|XP_019558091.2|AEAL, LOC115256825|XP_029711664.1|AEAL, LOC115263678|XP_029722749.1|AEAL, LOC109398450|XP_029718575.1|AEAL	LOC110680589|XP_021712078.1|AAEG, LOC5578558|XP_001663949.1|AAEG, LOC110674822|XP_021694956.1|AAEG, LOC110674821|XP_021694954.1|AAEG
OG0012991	LOC115261853|XP_029719633.1|AEAL	LOC110674093|XP_021693341.1|AAEG, LOC110675160|XP_021695242.1|AAEG, LOC110675776|XP_021697223.1|AAEG, LOC110676846|XP_021701983.1|AAEG
OG0012992	LOC115254442|XP_029707806.1|AEAL	LOC5574018|XP_021707474.1|AAEG
OG0012992	LOC115268104|XP_029731986.1|AEAL, LOC115261822|XP_029719578.1|AEAL	LOC5570656|XP_001659251.2|AAEG
OG0012992	LOC109415742|XP_019545229.2|AEAL	LOC5574804|XP_001655362.1|AAEG
OG0012993	LOC115258474|XP_029714450.1|AEAL	LOC110679827|XP_021711281.1|AAEG, LOC110677161|XP_021703679.1|AAEG, LOC110679829|XP_021711283.1|AAEG
OG0012993	LOC109420274|XP_029707839.1|AEAL	LOC110679546|XP_021710170.1|AAEG
OG0012994	LOC115269075|XP_029733262.1|AEAL	LOC5570752|XP_001659341.2|AAEG
OG0012994	LOC115269071|XP_029733251.1|AEAL, LOC115269082|XP_029733286.1|AEAL	LOC5570756|XP_021693778.1|AAEG, LOC5570755|XP_021693770.1|AAEG, LOC5570748|XP_021693789.1|AAEG, LOC5564375|XP_021693802.1|AAEG, LOC5564370|XP_021693752.1|AAEG
OG0012995	LOC109422066|XP_029710691.1|AEAL, LOC109422065|XP_029710692.1|AEAL	LOC110676983|XP_021702903.1|AAEG, LOC110674341|XP_021694329.1|AAEG
OG0012995	LOC109422064|XP_019552249.2|AEAL	LOC110674346|XP_021694333.1|AAEG
OG0012996	LOC109422118|XP_019552296.2|AEAL	LOC5572384|XP_001654041.2|AAEG
OG0012998	LOC115255923|XP_029709988.1|AEAL, LOC109432581|XP_019564469.2|AEAL, LOC115269106|XP_029733372.1|AEAL	LOC5569554|XP_001658618.2|AAEG
OG0012999	LOC109410146|XP_029712387.1|AEAL	LOC5571310|XP_001653625.2|AAEG
OG0013000	LOC109410659|XP_029732085.1|AEAL	LOC110676031|XP_021698129.1|AAEG, LOC5569588|XP_001652860.2|AAEG, LOC110674315|XP_021694294.1|AAEG, LOC5567833|XP_001657740.2|AAEG, LOC110674318|XP_021694298.1|AAEG, LOC5567834|XP_001657741.2|AAEG, LOC110674317|XP_021694296.1|AAEG, LOC110674316|XP_021694295.1|AAEG
OG0013001	LOC109397636|XP_029736244.1|AEAL, LOC115260154|XP_029716922.1|AEAL, LOC115271007|XP_029736256.1|AEAL	LOC5576859|XP_021712725.1|AAEG, LOC5570596|XP_021698597.1|AAEG
OG0013002	LOC109397654|XP_029710298.1|AEAL, LOC109432921|XP_029736218.1|AEAL	LOC5574727|XP_021698633.1|AAEG
OG0013003	LOC109402253|XP_019530450.1|AEAL	LOC5564398|XP_001648747.1|AAEG
OG0013004	LOC109415626|XP_029730273.1|AEAL	LOC5567101|XP_001651497.2|AAEG
OG0013005	LOC109424937|XP_029717648.1|AEAL, LOC109418620|XP_019548380.2|AEAL	LOC5576893|XP_021703329.1|AAEG
OG0013006	LOC109418763|XP_029717694.1|AEAL, LOC109425482|XP_019556296.1|AEAL, LOC115257039|XP_029712151.1|AEAL, LOC115261677|XP_029719426.1|AEAL	LOC5576888|XP_021703420.1|AAEG
OG0013007	LOC109427668|XP_029717323.1|AEAL, LOC109431412|XP_029717858.1|AEAL	LOC5579337|XP_021704339.1|AAEG, LOC110681299|XP_021712750.1|AAEG
OG0013008	LOC115266720|XP_029729115.1|AEAL, LOC109405951|XP_029728633.1|AEAL	LOC5565044|XP_001649410.2|AAEG
OG0013010	LOC109432223|XP_029723065.1|AEAL, LOC115263723|XP_029722840.1|AEAL	LOC110674567|XP_021694389.1|AAEG
OG0013011	LOC109430286|XP_029722907.1|AEAL, LOC109412401|XP_029712693.1|AEAL	LOC5569455|XP_001658546.3|AAEG
OG0013012	LOC115253920|XP_029707586.1|AEAL, LOC109400112|XP_029707707.1|AEAL, LOC109621604|XP_029707656.1|AEAL	LOC5577400|XP_021711881.1|AAEG, LOC5577402|XP_021712593.1|AAEG
OG0013012	LOC109621593|XP_029707628.1|AEAL	LOC5567794|XP_021712123.1|AAEG
OG0013013	LOC109621629|XP_029707632.1|AEAL	LOC5572743|XP_021712107.1|AAEG
OG0013013	LOC109621590|XP_019931216.2|AEAL, LOC109400107|XP_019528134.2|AEAL, LOC115260389|XP_029717208.1|AEAL	LOC5572738|XP_001660559.2|AAEG
OG0013014	LOC109622575|XP_019932530.2|AEAL	LOC5578985|XP_001664164.1|AAEG, LOC110680464|XP_021711961.1|AAEG, LOC110681492|XP_021712984.1|AAEG, LOC5578979|XP_001664163.2|AAEG
OG0013015	LOC109425300|XP_029729748.1|AEAL, LOC109399849|XP_029729724.1|AEAL	LOC5580306|XP_021713075.1|AAEG
OG0013016	LOC115267059|XP_029729742.1|AEAL, LOC115267051|XP_029729719.1|AEAL, LOC109399876|XP_029729747.1|AEAL	LOC5580295|XP_021713076.1|AAEG
OG0013017	LOC115267089|XP_029729805.1|AEAL, LOC115267093|XP_029729810.1|AEAL, LOC109399877|XP_019527909.2|AEAL, LOC109425294|XP_019556080.2|AEAL	LOC5572334|XP_021713120.1|AAEG
OG0013018	LOC109402362|XP_029716317.1|AEAL, LOC115259675|XP_029716315.1|AEAL	LOC5565239|XP_001649580.2|AAEG, LOC110681097|XP_021712557.1|AAEG
OG0013019	LOC115259681|XP_029716327.1|AEAL, LOC109425508|XP_029715937.1|AEAL	LOC5576294|XP_001662584.2|AAEG
OG0013020	LOC109425511|XP_019556307.2|AEAL, LOC109417046|XP_019546710.2|AEAL, LOC115259637|XP_029716265.1|AEAL	LOC5570401|XP_021713175.1|AAEG
OG0013021	LOC115266690|XP_029729075.1|AEAL, LOC115265706|XP_029727527.1|AEAL, LOC115267372|XP_029730219.1|AEAL, LOC115262759|XP_029721445.1|AEAL	LOC110675696|XP_021697037.1|AAEG, LOC110676654|XP_021701072.1|AAEG, LOC110681534|XP_021713259.1|AAEG, LOC110676970|XP_021702798.1|AAEG
OG0013022	LOC109399845|XP_029716460.1|AEAL, LOC109400494|XP_029716473.1|AEAL	LOC5574046|XP_021713286.1|AAEG
OG0013023	LOC109400531|XP_019528594.2|AEAL, LOC115259688|XP_029716331.1|AEAL, LOC109399879|XP_019527911.2|AEAL	LOC110681552|XP_021713296.1|AAEG
OG0013024	LOC109412285|XP_019541471.2|AEAL, LOC109425240|XP_019556028.2|AEAL	LOC5567610|XP_001657567.1|AAEG
OG0013025	LOC109429296|XP_019560733.2|AEAL, LOC109398221|XP_019526091.2|AEAL	LOC5566480|XP_001650867.1|AAEG
OG0013026	LOC109409069|XP_029713638.1|AEAL	LOC5576728|XP_001656236.2|AAEG
OG0013027	LOC115269309|XP_029733752.1|AEAL, LOC109415298|XP_019544729.3|AEAL	LOC5575788|XP_021693477.1|AAEG
OG0013028	LOC109408280|XP_029733798.1|AEAL, LOC115269328|XP_029733811.1|AEAL	LOC5576398|XP_001662618.1|AAEG
OG0013029	LOC109405473|XP_019534104.2|AEAL, LOC115268753|XP_029732772.1|AEAL, LOC109402437|XP_019530668.2|AEAL	LOC5576197|XP_001662540.2|AAEG
OG0013030	LOC115260813|XP_029717994.1|AEAL, LOC109402444|XP_019530677.2|AEAL, LOC109405474|XP_019534107.2|AEAL	LOC5576203|XP_021693718.1|AAEG
OG0013031	LOC115254115|XP_029723461.1|AEAL, LOC109415928|XP_019545434.2|AEAL	LOC5565590|XP_001649967.2|AAEG
OG0013033	LOC115265417|XP_029726273.1|AEAL, LOC109621274|XP_029716657.1|AEAL	LOC5576634|XP_021695771.1|AAEG
OG0013034	LOC109622404|XP_029716637.1|AEAL, LOC109409131|XP_019538092.1|AEAL	LOC5568438|XP_001652271.1|AAEG
OG0013035	LOC109622526|XP_029716676.1|AEAL, LOC109409093|XP_029726280.1|AEAL	LOC5576631|XP_021695777.1|AAEG
OG0013036	LOC109423361|XP_029726398.1|AEAL	LOC5571256|XP_021695934.1|AAEG
OG0013037	LOC115261687|XP_029719433.1|AEAL, LOC109623148|XP_029726470.1|AEAL	LOC5575483|XP_021696067.1|AAEG
OG0013038	LOC109418065|XP_019547778.2|AEAL	LOC5564707|XP_001649051.1|AAEG
OG0013039	LOC109418078|XP_029726685.1|AEAL	LOC5570514|XP_001659202.1|AAEG, LOC110678148|XP_021706459.1|AAEG
OG0013040	LOC109418093|XP_019547822.2|AEAL	LOC5570533|XP_021696446.1|AAEG
OG0013041	LOC109418108|XP_029726749.1|AEAL, LOC115259901|XP_029716559.1|AEAL	LOC5570500|XP_001659176.1|AAEG
OG0013042	LOC109419657|XP_019549430.2|AEAL, LOC109410007|XP_019539092.2|AEAL	LOC5567141|XP_001651542.2|AAEG
OG0013043	LOC109417801|XP_029725493.1|AEAL, LOC115266887|XP_029729348.1|AEAL	LOC5574703|XP_021697230.1|AAEG
OG0013044	LOC109403684|XP_029735158.1|AEAL, LOC115270142|XP_029735106.1|AEAL	LOC5575249|XP_001655654.1|AAEG
OG0013045	LOC115270139|XP_029735097.1|AEAL, LOC109403667|XP_019532036.2|AEAL, LOC109407959|XP_029714098.1|AEAL	LOC110675897|XP_021697568.1|AAEG
OG0013046	LOC115269686|XP_029734374.1|AEAL, LOC109404914|XP_019533410.2|AEAL, LOC109400576|XP_019528607.2|AEAL	LOC110675968|XP_021697811.1|AAEG
OG0013046	LOC115269685|XP_029734373.1|AEAL, LOC109404927|XP_029734385.1|AEAL	LOC110675969|XP_021697812.1|AAEG
OG0013047	LOC109404556|XP_029730021.1|AEAL, LOC109400568|XP_029729554.1|AEAL	LOC5578034|XP_021697832.1|AAEG
OG0013048	LOC109425679|XP_029734698.1|AEAL	LOC5566825|XP_021698097.1|AAEG
OG0013049	LOC115269654|XP_029734350.1|AEAL, LOC109425640|XP_019556423.1|AEAL, LOC109423454|XP_019553978.1|AEAL	LOC5568774|XP_001658139.2|AAEG, LOC5568129|XP_001652066.2|AAEG
OG0013050	LOC109425728|XP_019556601.2|AEAL, LOC115265017|XP_029725078.1|AEAL, LOC109423388|XP_019553928.2|AEAL, LOC109422456|XP_019552789.2|AEAL, LOC115265019|XP_029725080.1|AEAL, LOC115262951|XP_029721707.1|AEAL	LOC5577710|XP_001663491.1|AAEG, LOC5577712|XP_001663493.1|AAEG
OG0013051	LOC115263323|XP_029722459.1|AEAL, LOC109416939|XP_019546600.2|AEAL	LOC5564216|XP_001648575.1|AAEG
OG0013052	LOC109407428|XP_019536011.2|AEAL, LOC109416405|XP_029722344.1|AEAL	LOC5574157|XP_021698430.1|AAEG
OG0013053	LOC109430923|XP_029721944.1|AEAL, LOC115263163|XP_029721949.1|AEAL	LOC5565252|XP_001649592.2|AAEG
OG0013054	LOC109430862|XP_029715668.1|AEAL, LOC115267513|XP_029730463.1|AEAL	LOC5572537|XP_001654058.2|AAEG
OG0013055	LOC109431680|XP_019563482.2|AEAL, LOC109430939|XP_029730415.1|AEAL	LOC5572271|XP_001653956.2|AAEG
OG0013056	LOC115258208|XP_029714140.1|AEAL, LOC109398121|XP_029730568.1|AEAL	LOC5566008|XP_021698859.1|AAEG
OG0013057	LOC115257248|XP_029712550.1|AEAL, LOC109398066|XP_019525976.2|AEAL, LOC109426373|XP_029715549.1|AEAL	LOC5578285|XP_021698871.1|AAEG
OG0013058	LOC109398076|XP_019525986.2|AEAL	LOC5566024|XP_001650372.3|AAEG
OG0013058	LOC115267595|XP_029730555.1|AEAL, LOC109399466|XP_019527446.2|AEAL	LOC5578160|XP_021698889.1|AAEG
OG0013059	LOC109403088|XP_019531373.2|AEAL	LOC5573298|XP_001654514.2|AAEG
OG0013059	LOC109408671|XP_019537577.2|AEAL, LOC109403082|XP_019531368.2|AEAL	LOC5573288|XP_021699048.1|AAEG
OG0013060	LOC109408646|XP_019537525.3|AEAL	LOC5572636|XP_021699086.1|AAEG
OG0013060	LOC115270394|XP_029735854.1|AEAL, LOC109408647|XP_019537526.2|AEAL, LOC109622196|XP_019931986.2|AEAL	LOC5572630|XP_001654129.2|AAEG
