Orthogroup	ASTE.longest_only	AALB.longest_only
OG0012826	LOC118504870|XP_035895807.1|ASTE	LOC118466611|XP_035792088.1|AALB
OG0012827	LOC118503943|XP_035893713.1|ASTE	LOC118467142|XP_035793162.1|AALB
OG0012829	LOC118508562|XP_035904353.1|ASTE	LOC118463983|XP_035786894.1|AALB
OG0012830	LOC118512346|XP_035912526.1|ASTE	LOC118467401|XP_035793757.1|AALB
OG0012831	LOC118512347|XP_035912534.1|ASTE	LOC118467403|XP_035793770.1|AALB
OG0012832	LOC118516516|XP_035918343.1|ASTE, LOC118506090|XP_035898663.1|ASTE	LOC118462521|XP_035784161.1|AALB
OG0012833	LOC118517678|XP_035919974.1|ASTE	LOC118467782|XP_035794517.1|AALB
OG0012834	LOC118508125|XP_035903526.1|ASTE	LOC118464849|XP_035788438.1|AALB
OG0012834	LOC118506195|XP_035898884.1|ASTE	LOC118467819|XP_035794601.1|AALB
OG0012835	LOC118512362|XP_035912568.1|ASTE	LOC118462875|XP_035784830.1|AALB
OG0012837	LOC118517658|XP_035919899.1|ASTE	LOC118466712|XP_035792261.1|AALB
OG0012838	LOC118517671|XP_035919945.1|ASTE	LOC118467624|XP_035794228.1|AALB
OG0012839	LOC118507172|XP_035901134.1|ASTE	LOC118464117|XP_035787097.1|AALB
OG0012841	LOC118516467|XP_035918264.1|ASTE, LOC118505893|XP_035898240.1|ASTE	LOC118467685|XP_035794352.1|AALB
OG0012841	LOC118503175|XP_035892040.1|ASTE	LOC118464120|XP_035787101.1|AALB
OG0012842	LOC118503169|XP_035892025.1|ASTE	LOC118462900|XP_035784890.1|AALB
OG0012843	LOC118503178|XP_035892044.1|ASTE	LOC118462656|XP_035784425.1|AALB
OG0012844	LOC118506279|XP_035899089.1|ASTE, LOC118517293|XP_035919172.1|ASTE	LOC118467249|XP_035793420.1|AALB
OG0012845	LOC118507206|XP_035901182.1|ASTE	LOC118464499|XP_035787823.1|AALB
OG0012846	LOC118506115|XP_035898716.1|ASTE	LOC118467308|XP_035793529.1|AALB
OG0012847	LOC118503896|XP_035893568.1|ASTE	LOC118466023|XP_035790733.1|AALB
OG0012848	LOC118503047|XP_035891775.1|ASTE	LOC118465140|XP_035788972.1|AALB, LOC118465723|XP_035790061.1|AALB, LOC118465422|XP_035789543.1|AALB
OG0012849	LOC118503342|XP_035892404.1|ASTE	LOC118462727|XP_035784564.1|AALB
OG0012850	LOC118503795|XP_035893380.1|ASTE	LOC118463998|XP_035786938.1|AALB
OG0012852	LOC118506239|XP_035898999.1|ASTE	LOC118467893|XP_035794704.1|AALB
OG0012852	LOC118514051|XP_035916851.1|ASTE, LOC118506229|XP_035898971.1|ASTE, LOC118506237|XP_035898985.1|ASTE, LOC118506224|XP_035898957.1|ASTE	LOC118468404|XP_035795064.1|AALB, LOC118468394|XP_035795054.1|AALB, LOC118468427|XP_035795086.1|AALB
OG0012854	LOC118503851|XP_035893455.1|ASTE	LOC118466796|XP_035792439.1|AALB
OG0012855	LOC118509694|XP_035906652.1|ASTE	LOC118465225|XP_035789113.1|AALB
OG0012989	LOC118503783|XP_035893356.1|ASTE	LOC118460438|XP_035780671.1|AALB
OG0012996	LOC118509734|XP_035906794.1|ASTE	LOC118462792|XP_035784682.1|AALB
OG0012997	LOC118504733|XP_035895498.1|ASTE	LOC118463592|XP_035786148.1|AALB, LOC118457320|XP_035774706.1|AALB
OG0012999	LOC118505588|XP_035897454.1|ASTE	LOC118460085|XP_035779993.1|AALB
OG0013001	LOC118517423|XP_035919428.1|ASTE	LOC118457426|XP_035774942.1|AALB
OG0013002	LOC118517435|XP_035919450.1|ASTE	LOC118464874|XP_035788544.1|AALB
OG0013003	LOC118509872|XP_035906993.1|ASTE	LOC118459149|XP_035778127.1|AALB
OG0013003	LOC118509873|XP_035906994.1|ASTE	LOC118459150|XP_035778128.1|AALB
OG0013004	LOC118506051|XP_035898589.1|ASTE	LOC118468521|XP_035795282.1|AALB
OG0013005	LOC118505110|XP_035896309.1|ASTE	LOC118460104|XP_035780035.1|AALB
OG0013006	LOC118506778|XP_035900278.1|ASTE	LOC118460794|XP_035781299.1|AALB
OG0013007	LOC118512225|XP_035912233.1|ASTE	LOC118468396|XP_035795052.1|AALB
OG0013008	LOC118506475|XP_035899544.1|ASTE	LOC118461998|XP_035783827.1|AALB
OG0013009	LOC118504656|XP_035895373.1|ASTE	LOC118460816|XP_035781330.1|AALB
OG0013010	LOC118502381|XP_035890495.1|ASTE	LOC118461085|XP_035781874.1|AALB
OG0013011	LOC118504999|XP_035896070.1|ASTE	LOC118456518|XP_035773248.1|AALB
OG0013014	LOC118511445|XP_035910438.1|ASTE	LOC118467088|XP_035793025.1|AALB
OG0013015	LOC118502706|XP_035891143.1|ASTE	LOC118459144|XP_035778118.1|AALB
OG0013016	LOC118502693|XP_035891102.1|ASTE	LOC118460793|XP_035781292.1|AALB
OG0013017	LOC118507798|XP_035902747.1|ASTE	LOC118468725|XP_035795750.1|AALB
OG0013018	LOC118502754|XP_035891213.1|ASTE	LOC118458858|XP_035777673.1|AALB
OG0013019	LOC118506385|XP_035899317.1|ASTE, LOC118502701|XP_035891128.1|ASTE	LOC118468891|XP_035796077.1|AALB, LOC118468890|XP_035796076.1|AALB
OG0013020	LOC118502731|XP_035891185.1|ASTE, LOC118515311|XP_035917893.1|ASTE	LOC118468690|XP_035795700.1|AALB
OG0013022	LOC118505162|XP_035896451.1|ASTE	LOC118468769|XP_035795838.1|AALB
OG0013023	LOC118502722|XP_035891171.1|ASTE	LOC118458466|XP_035776879.1|AALB, LOC118460815|XP_035781325.1|AALB
OG0013024	LOC118506949|XP_035900660.1|ASTE	LOC118459272|XP_035778401.1|AALB
OG0013025	LOC118502870|XP_035891471.1|ASTE	LOC118460156|XP_035780146.1|AALB
OG0013026	LOC118516632|XP_035918504.1|ASTE, LOC118502398|XP_035890513.1|ASTE	LOC118460476|XP_035780705.1|AALB
OG0013027	LOC118505336|XP_035896882.1|ASTE	LOC118456796|XP_035773776.1|AALB
OG0013028	LOC118507488|XP_035901905.1|ASTE	LOC118460478|XP_035780708.1|AALB
OG0013029	LOC118505209|XP_035896609.1|ASTE	LOC118468771|XP_035795843.1|AALB
OG0013030	LOC118507845|XP_035902869.1|ASTE	LOC118458606|XP_035777175.1|AALB
OG0013033	LOC118508891|XP_035904616.1|ASTE	LOC118462956|XP_035785003.1|AALB
OG0013034	LOC118508893|XP_035904622.1|ASTE	LOC118462957|XP_035785004.1|AALB
OG0013035	LOC118508892|XP_035904618.1|ASTE	LOC118462953|XP_035784990.1|AALB
OG0013036	LOC118517008|XP_035918742.1|ASTE, LOC118513606|XP_035915539.1|ASTE	LOC118462987|XP_035785090.1|AALB
OG0013037	LOC118508832|XP_035904471.1|ASTE	LOC118464661|XP_035788061.1|AALB
OG0013038	LOC118517272|XP_035919139.1|ASTE, LOC118510250|XP_035907729.1|ASTE	LOC118467736|XP_035794436.1|AALB
OG0013039	LOC118512955|XP_035914070.1|ASTE	LOC118465403|XP_035789514.1|AALB
OG0013040	LOC118512160|XP_035912101.1|ASTE	LOC118464824|XP_035788383.1|AALB
OG0013041	LOC118512998|XP_035914148.1|ASTE	LOC118467328|XP_035793558.1|AALB
OG0013042	LOC118512158|XP_035912094.1|ASTE	LOC118462695|XP_035784514.1|AALB
OG0013043	LOC118511213|XP_035909892.1|ASTE	LOC118467713|XP_035794404.1|AALB
OG0013044	LOC118513478|XP_035915165.1|ASTE	LOC118467178|XP_035793254.1|AALB
OG0013047	LOC118512880|XP_035913866.1|ASTE	LOC118466513|XP_035791885.1|AALB
OG0013048	LOC118512668|XP_035913314.1|ASTE	LOC118463367|XP_035785784.1|AALB
OG0013049	LOC118511330|XP_035910155.1|ASTE	LOC118463175|XP_035785474.1|AALB
OG0013051	LOC118512296|XP_035912418.1|ASTE	LOC118467605|XP_035794195.1|AALB
OG0013052	LOC118514355|XP_035917070.1|ASTE	LOC118463239|XP_035785598.1|AALB
OG0013053	LOC118514196|XP_035916777.1|ASTE	LOC118463411|XP_035785856.1|AALB
OG0013054	LOC118514175|XP_035916736.1|ASTE	LOC118463376|XP_035785796.1|AALB
OG0013055	LOC118509664|XP_035906534.1|ASTE	LOC118462602|XP_035784323.1|AALB
OG0013056	LOC118509368|XP_035905785.1|ASTE	LOC118466254|XP_035791199.1|AALB
OG0013057	LOC118513599|XP_035915511.1|ASTE	LOC118463636|XP_035786262.1|AALB
OG0013059	LOC118511294|XP_035910095.1|ASTE	LOC118465709|XP_035790033.1|AALB
OG0013060	LOC118511303|XP_035910105.1|ASTE	LOC118465267|XP_035789188.1|AALB
OG0013061	LOC118509398|XP_035905848.1|ASTE	LOC118464599|XP_035787936.1|AALB
OG0013062	LOC118509394|XP_035905835.1|ASTE	LOC118464074|XP_035787018.1|AALB
OG0013063	LOC118510452|XP_035908162.1|ASTE	LOC118466072|XP_035790829.1|AALB
OG0013064	LOC118511419|XP_035910388.1|ASTE	LOC118465866|XP_035790391.1|AALB
OG0013065	LOC118509765|XP_035906790.1|ASTE	LOC118462597|XP_035784315.1|AALB
OG0013066	LOC118511203|XP_035909875.1|ASTE	LOC118468532|XP_035795303.1|AALB
OG0013068	LOC118512718|XP_035913450.1|ASTE	LOC118456480|XP_035773187.1|AALB
OG0013069	LOC118512719|XP_035913452.1|ASTE	LOC118456478|XP_035773181.1|AALB
OG0013070	LOC118513308|XP_035914784.1|ASTE	LOC118457745|XP_035775450.1|AALB
OG0013071	LOC118513297|XP_035914766.1|ASTE	LOC118459160|XP_035778141.1|AALB
OG0013072	LOC118509256|XP_035905484.1|ASTE	LOC118459770|XP_035779371.1|AALB
OG0013073	LOC118509167|XP_035905318.1|ASTE	LOC118458366|XP_035776649.1|AALB
OG0013074	LOC118513985|XP_035916308.1|ASTE	LOC118457515|XP_035775052.1|AALB
OG0013075	LOC118513507|XP_035915250.1|ASTE	LOC118468627|XP_035795535.1|AALB
OG0013077	LOC118511578|XP_035910722.1|ASTE	LOC118458231|XP_035776393.1|AALB
OG0013078	LOC118509329|XP_035905682.1|ASTE	LOC118460409|XP_035780590.1|AALB
OG0013079	LOC118512971|XP_035914091.1|ASTE	LOC118459017|XP_035777912.1|AALB
OG0013082	LOC118513884|XP_035916091.1|ASTE	LOC118467788|XP_035794542.1|AALB
OG0013083	LOC118513872|XP_035916070.1|ASTE, LOC118517090|XP_035918836.1|ASTE	LOC118459167|XP_035778203.1|AALB
OG0013084	LOC118514030|XP_035916399.1|ASTE	LOC118460498|XP_035780744.1|AALB
OG0013085	LOC118511053|XP_035909546.1|ASTE	LOC118456684|XP_035773563.1|AALB
OG0013087	LOC118511054|XP_035909547.1|ASTE	LOC118456686|XP_035773566.1|AALB
OG0013088	LOC118504769|XP_035895592.1|ASTE	LOC118456673|XP_035773538.1|AALB, LOC118461935|XP_035783703.1|AALB
OG0013089	LOC118511639|XP_035910847.1|ASTE	LOC118456449|XP_035773113.1|AALB
OG0013090	LOC118513682|XP_035915680.1|ASTE	LOC118468704|XP_035795721.1|AALB
OG0013091	LOC118513670|XP_035915664.1|ASTE	LOC118458556|XP_035777088.1|AALB
OG0013092	LOC118513534|XP_035915299.1|ASTE	LOC118468231|XP_035794904.1|AALB
OG0013093	LOC118512649|XP_035913260.1|ASTE	LOC118456216|XP_035772689.1|AALB
OG0013094	LOC118512650|XP_035913262.1|ASTE	LOC118456220|XP_035772697.1|AALB
OG0013095	LOC118511007|XP_035909417.1|ASTE	LOC118461090|XP_035781886.1|AALB
OG0013096	LOC118508474|XP_035904180.1|ASTE	LOC118468289|XP_035794908.1|AALB
OG0013098	LOC118512552|XP_035913031.1|ASTE	LOC118458048|XP_035776066.1|AALB
OG0013099	LOC118514706|XP_035917672.1|ASTE	LOC118460674|XP_035781044.1|AALB
OG0013100	LOC118513346|XP_035914867.1|ASTE	LOC118458850|XP_035777663.1|AALB
OG0013101	LOC118514565|XP_035917457.1|ASTE	LOC118457986|XP_035775943.1|AALB
OG0013103	LOC118509308|XP_035905649.1|ASTE	LOC118466715|XP_035792274.1|AALB
OG0013105	LOC118513343|XP_035914862.1|ASTE	LOC118460304|XP_035780400.1|AALB
OG0013106	LOC118509292|XP_035905609.1|ASTE	LOC118457316|XP_035774697.1|AALB
OG0013108	LOC118513823|XP_035915951.1|ASTE	LOC118459422|XP_035778659.1|AALB
OG0013109	LOC118513468|XP_035915151.1|ASTE	LOC118460406|XP_035780583.1|AALB
OG0013111	LOC118512442|XP_035912798.1|ASTE, LOC118510851|XP_035909077.1|ASTE	LOC118457432|XP_035774910.1|AALB
OG0013112	LOC118510811|XP_035909022.1|ASTE	LOC118458965|XP_035777841.1|AALB
OG0013112	LOC118510810|XP_035909021.1|ASTE	LOC118456290|XP_035772799.1|AALB
OG0013113	LOC118510795|XP_035908994.1|ASTE	LOC118468946|XP_035796188.1|AALB
OG0013115	LOC118514086|XP_035916512.1|ASTE	LOC118457504|XP_035775035.1|AALB
OG0013116	LOC118505328|XP_035896867.1|ASTE	LOC118461283|XP_035782329.1|AALB
OG0013117	LOC118507589|XP_035902145.1|ASTE	LOC118460955|XP_035781624.1|AALB
OG0013118	LOC118506616|XP_035899875.1|ASTE	LOC118457253|XP_035774534.1|AALB
OG0013119	LOC118509100|XP_035905149.1|ASTE	LOC118464064|XP_035787004.1|AALB
OG0013119	LOC118508067|XP_035903417.1|ASTE	LOC118464382|XP_035787618.1|AALB
OG0013120	LOC118517531|XP_035919658.1|ASTE	LOC118459481|XP_035778786.1|AALB
OG0013121	LOC118505286|XP_035896760.1|ASTE	LOC118456941|XP_035773995.1|AALB
OG0013122	LOC118508345|XP_035903921.1|ASTE	LOC118461346|XP_035782454.1|AALB
OG0013123	LOC118504948|XP_035895947.1|ASTE	LOC118462072|XP_035783968.1|AALB
OG0013125	LOC118504499|XP_035894914.1|ASTE	LOC118456739|XP_035773680.1|AALB
OG0013126	LOC118508350|XP_035903937.1|ASTE	LOC118461350|XP_035782470.1|AALB
OG0013127	LOC118508372|XP_035903999.1|ASTE	LOC118461360|XP_035782489.1|AALB
OG0013128	LOC118507120|XP_035901018.1|ASTE	LOC118457757|XP_035775469.1|AALB
OG0013129	LOC118504636|XP_035895254.1|ASTE	LOC118459696|XP_035779230.1|AALB
OG0013130	LOC118508540|XP_035904313.1|ASTE	LOC118459733|XP_035779302.1|AALB
OG0013131	LOC118502592|XP_035890839.1|ASTE	LOC118461812|XP_035783456.1|AALB
OG0013132	LOC118504633|XP_035895243.1|ASTE	LOC118459692|XP_035779221.1|AALB
OG0013133	LOC118507660|XP_035902330.1|ASTE	LOC118461831|XP_035783485.1|AALB
OG0013134	LOC118505053|XP_035896219.1|ASTE	LOC118459032|XP_035777942.1|AALB
OG0013135	LOC118506681|XP_035900028.1|ASTE	LOC118457189|XP_035774431.1|AALB
OG0013136	LOC118511468|XP_035910479.1|ASTE	LOC118466453|XP_035791685.1|AALB
OG0013137	LOC118504216|XP_035894312.1|ASTE	LOC118459930|XP_035779684.1|AALB
OG0013138	LOC118506146|XP_035898791.1|ASTE	LOC118456563|XP_035773325.1|AALB
OG0013140	LOC118508496|XP_035904222.1|ASTE	LOC118458703|XP_035777335.1|AALB
OG0013141	LOC118509991|XP_035907267.1|ASTE	LOC118462478|XP_035784071.1|AALB
OG0013142	LOC118508528|XP_035904295.1|ASTE	LOC118469066|XP_035796440.1|AALB
OG0013144	LOC118507944|XP_035903160.1|ASTE	LOC118458505|XP_035776965.1|AALB
OG0013145	LOC118502641|XP_035890982.1|ASTE	LOC118457776|XP_035775499.1|AALB
OG0013148	LOC118506534|XP_035899696.1|ASTE, LOC118515300|XP_035917870.1|ASTE	LOC118460189|XP_035780187.1|AALB
OG0013149	LOC118502809|XP_035891340.1|ASTE	LOC118457224|XP_035774496.1|AALB
OG0013150	LOC118507690|XP_035902385.1|ASTE	LOC118468294|XP_035794914.1|AALB
OG0013153	LOC118505005|XP_035896084.1|ASTE	LOC118458765|XP_035777450.1|AALB
OG0013154	LOC118515202|XP_035917791.1|ASTE, LOC118515305|XP_035917872.1|ASTE, LOC118502556|XP_035890752.1|ASTE	LOC118456403|XP_035772998.1|AALB
OG0013155	LOC118507065|XP_035900937.1|ASTE	LOC118458024|XP_035776022.1|AALB
OG0013156	LOC118503455|XP_035892623.1|ASTE	LOC118467579|XP_035794121.1|AALB
OG0013157	LOC118504015|XP_035893871.1|ASTE	LOC118467449|XP_035793846.1|AALB
OG0013158	LOC118506261|XP_035899054.1|ASTE	LOC118467912|XP_035794739.1|AALB
OG0013159	LOC118503554|XP_035892854.1|ASTE	LOC118465867|XP_035790393.1|AALB
OG0013161	LOC118503040|XP_035891767.1|ASTE	LOC118465281|XP_035789214.1|AALB
OG0013162	LOC118505967|XP_035898403.1|ASTE	LOC118465551|XP_035789773.1|AALB
OG0013163	LOC118508083|XP_035903439.1|ASTE	LOC118467956|XP_035794820.1|AALB
OG0013164	LOC118504100|XP_035894077.1|ASTE	LOC118464434|XP_035787699.1|AALB
OG0013165	LOC118503450|XP_035892613.1|ASTE	LOC118464934|XP_035788600.1|AALB
OG0013166	LOC118503451|XP_035892614.1|ASTE	LOC118464935|XP_035788602.1|AALB
OG0013167	LOC118503630|XP_035893018.1|ASTE	LOC118467041|XP_035792919.1|AALB
OG0013168	LOC118503023|XP_035891740.1|ASTE	LOC118464136|XP_035787132.1|AALB
OG0013169	LOC118503691|XP_035893127.1|ASTE	LOC118464443|XP_035787715.1|AALB
OG0013170	LOC118503182|XP_035892051.1|ASTE	LOC118465516|XP_035789727.1|AALB
OG0013171	LOC118507108|XP_035901003.1|ASTE	LOC118467438|XP_035793836.1|AALB
OG0013172	LOC118506144|XP_035898786.1|ASTE	LOC118463232|XP_035785578.1|AALB
OG0013173	LOC118506048|XP_035898571.1|ASTE	LOC118466672|XP_035792168.1|AALB
OG0013174	LOC118507244|XP_035901400.1|ASTE	LOC118467822|XP_035794604.1|AALB
OG0013175	LOC118506028|XP_035898538.1|ASTE	LOC118463388|XP_035785827.1|AALB
OG0013176	LOC118505906|XP_035898256.1|ASTE	LOC118467540|XP_035794032.1|AALB
OG0013177	LOC118503608|XP_035892977.1|ASTE	LOC118467844|XP_035794641.1|AALB
OG0013178	LOC118512334|XP_035912509.1|ASTE	LOC118465464|XP_035789654.1|AALB
OG0013179	LOC118512337|XP_035912517.1|ASTE	LOC118465462|XP_035789651.1|AALB
OG0013180	LOC118508194|XP_035903650.1|ASTE	LOC118463195|XP_035785521.1|AALB
OG0013181	LOC118507168|XP_035901126.1|ASTE	LOC118463920|XP_035786770.1|AALB
OG0013182	LOC118508400|XP_035904055.1|ASTE	LOC118466894|XP_035792642.1|AALB
OG0013183	LOC118507249|XP_035901425.1|ASTE	LOC118465139|XP_035788970.1|AALB, LOC118464245|XP_035787339.1|AALB
OG0013184	LOC118512352|XP_035912547.1|ASTE	LOC118467319|XP_035793550.1|AALB
OG0013185	LOC118512413|XP_035912705.1|ASTE	LOC118467463|XP_035793866.1|AALB
OG0013186	LOC118517596|XP_035919773.1|ASTE	LOC118463143|XP_035785398.1|AALB
OG0013187	LOC118506192|XP_035898876.1|ASTE, LOC118516556|XP_035918397.1|ASTE	LOC118462646|XP_035784388.1|AALB
OG0013188	LOC118507730|XP_035902579.1|ASTE	LOC118465490|XP_035789686.1|AALB
OG0013190	LOC118506201|XP_035898902.1|ASTE	LOC118465677|XP_035790001.1|AALB, LOC118462659|XP_035784439.1|AALB
OG0013191	LOC118503533|XP_035892812.1|ASTE	LOC118465202|XP_035789079.1|AALB
OG0013192	LOC118503664|XP_035893083.1|ASTE	LOC118462505|XP_035784123.1|AALB
OG0013195	LOC118504064|XP_035893993.1|ASTE	LOC118465986|XP_035790660.1|AALB
OG0013196	LOC118503088|XP_035891865.1|ASTE	LOC118464261|XP_035787393.1|AALB
OG0013198	LOC118510041|XP_035907322.1|ASTE	LOC118456602|XP_035773395.1|AALB
OG0013198	LOC118503093|XP_035891880.1|ASTE	LOC118463590|XP_035786143.1|AALB
OG0013199	LOC118504731|XP_035895477.1|ASTE	LOC118467571|XP_035794096.1|AALB
OG0013200	LOC118503096|XP_035891887.1|ASTE	LOC118467574|XP_035794105.1|AALB
OG0013201	LOC118508103|XP_035903479.1|ASTE	LOC118463758|XP_035786458.1|AALB
OG0013202	LOC118507540|XP_035902011.1|ASTE	LOC118457733|XP_035775420.1|AALB
OG0013204	LOC118505253|XP_035896701.1|ASTE	LOC118456359|XP_035772922.1|AALB
OG0013205	LOC118511151|XP_035909772.1|ASTE, LOC118511157|XP_035909785.1|ASTE, LOC118511159|XP_035909791.1|ASTE, LOC118511160|XP_035909792.1|ASTE, LOC118511158|XP_035909790.1|ASTE	LOC118461769|XP_035783395.1|AALB, LOC118461764|XP_035783394.1|AALB, LOC118461299|XP_035782373.1|AALB
OG0013206	LOC118514644|XP_035917561.1|ASTE	LOC118459653|XP_035779128.1|AALB
OG0013206	LOC118514643|XP_035917560.1|ASTE	LOC118468358|XP_035795011.1|AALB, LOC118459651|XP_035779126.1|AALB
OG0013206	LOC118507142|XP_035901071.1|ASTE	LOC118468360|XP_035795013.1|AALB, LOC118467650|XP_035794279.1|AALB
OG0013207	LOC118503134|XP_035891994.1|ASTE, LOC118503394|XP_035892489.1|ASTE	LOC118464711|XP_035788138.1|AALB
OG0013209	LOC118503575|XP_035892903.1|ASTE	LOC118463473|XP_035785955.1|AALB
OG0013209	LOC118507187|XP_035901152.1|ASTE	LOC118463691|XP_035786361.1|AALB
OG0013209	LOC118505870|XP_035898186.1|ASTE	LOC118463802|XP_035786561.1|AALB
OG0013210	LOC118511251|XP_035909993.1|ASTE, LOC118509869|XP_035906985.1|ASTE	LOC118466722|XP_035792281.1|AALB
OG0013366	LOC118507128|XP_035901041.1|ASTE	LOC118465583|XP_035789845.1|AALB
OG0013367	LOC118516464|XP_035918257.1|ASTE, LOC118505074|XP_035896252.1|ASTE	LOC118458995|XP_035777888.1|AALB
OG0013368	LOC118517390|XP_035919333.1|ASTE	LOC118468322|XP_035794998.1|AALB
OG0013369	LOC118510104|XP_035907452.1|ASTE	LOC118458778|XP_035777494.1|AALB
OG0013370	LOC118506926|XP_035900622.1|ASTE	LOC118458410|XP_035776723.1|AALB
OG0013371	LOC118505363|XP_035896953.1|ASTE	LOC118456813|XP_035773800.1|AALB
OG0013373	LOC118504227|XP_035894335.1|ASTE, LOC118505522|XP_035897326.1|ASTE	LOC118460484|XP_035780725.1|AALB
OG0013375	LOC118505592|XP_035897472.1|ASTE	LOC118466344|XP_035791372.1|AALB
OG0013377	LOC118517431|XP_035919443.1|ASTE	LOC118464964|XP_035788666.1|AALB
OG0013379	LOC118504800|XP_035895678.1|ASTE	LOC118463763|XP_035786474.1|AALB
OG0013380	LOC118508042|XP_035903341.1|ASTE	LOC118457665|XP_035775316.1|AALB
OG0013381	LOC118513183|XP_035914547.1|ASTE	LOC118457354|XP_035774757.1|AALB
OG0013383	LOC118517422|XP_035919424.1|ASTE	LOC118462734|XP_035784580.1|AALB
OG0013384	LOC118517420|XP_035919420.1|ASTE	LOC118462000|XP_035783832.1|AALB
OG0013385	LOC118517418|XP_035919418.1|ASTE	LOC118461990|XP_035783822.1|AALB
OG0013387	LOC118517444|XP_035919467.1|ASTE	LOC118460018|XP_035779845.1|AALB
OG0013388	LOC118517413|XP_035919446.1|ASTE	LOC118465878|XP_035790411.1|AALB
OG0013390	LOC118515641|XP_035917936.1|ASTE	LOC118458616|XP_035777192.1|AALB
OG0013391	LOC118509798|XP_035906831.1|ASTE	LOC118461132|XP_035781990.1|AALB
OG0013395	LOC118506995|XP_035900773.1|ASTE	LOC118460201|XP_035780202.1|AALB
OG0013396	LOC118508476|XP_035904182.1|ASTE	LOC118459057|XP_035777980.1|AALB
OG0013397	LOC118511223|XP_035909938.1|ASTE	LOC118457529|XP_035775068.1|AALB
OG0013398	LOC118506446|XP_035899475.1|ASTE	LOC118459628|XP_035779098.1|AALB
OG0013400	LOC118502471|XP_035890596.1|ASTE, LOC118502472|XP_035890597.1|ASTE	LOC118456720|XP_035773650.1|AALB
OG0013401	LOC118504274|XP_035894401.1|ASTE	LOC118458469|XP_035776887.1|AALB
OG0013402	LOC118507486|XP_035901900.1|ASTE	LOC118458062|XP_035776095.1|AALB
OG0013403	LOC118507469|XP_035901863.1|ASTE	LOC118458092|XP_035776146.1|AALB
OG0013404	LOC118508301|XP_035903847.1|ASTE	LOC118461376|XP_035782520.1|AALB
OG0013405	LOC118504431|XP_035894763.1|ASTE	LOC118459580|XP_035779001.1|AALB
OG0013407	LOC118504667|XP_035895345.1|ASTE	LOC118459388|XP_035778582.1|AALB
OG0013409	LOC118504640|XP_035895256.1|ASTE	LOC118459552|XP_035778926.1|AALB
OG0013410	LOC118505556|XP_035897401.1|ASTE	LOC118456275|XP_035772781.1|AALB
OG0013411	LOC118507888|XP_035903016.1|ASTE	LOC118457720|XP_035775404.1|AALB
OG0013412	LOC118502698|XP_035891111.1|ASTE	LOC118460810|XP_035781313.1|AALB
OG0013413	LOC118506150|XP_035898799.1|ASTE	LOC118468556|XP_035795350.1|AALB
OG0013414	LOC118503300|XP_035892305.1|ASTE	LOC118461458|XP_035782687.1|AALB
OG0013416	LOC118513618|XP_035915567.1|ASTE	LOC118463605|XP_035786165.1|AALB
OG0013417	LOC118507898|XP_035903046.1|ASTE	LOC118461691|XP_035783201.1|AALB
OG0013418	LOC118502824|XP_035891393.1|ASTE	LOC118460900|XP_035781536.1|AALB
OG0013419	LOC118507380|XP_035901718.1|ASTE	LOC118467932|XP_035794786.1|AALB
OG0013420	LOC118508006|XP_035903283.1|ASTE	LOC118459809|XP_035779444.1|AALB
OG0013421	LOC118507492|XP_035901909.1|ASTE	LOC118456990|XP_035774098.1|AALB
OG0013422	LOC118507491|XP_035901908.1|ASTE	LOC118456989|XP_035774095.1|AALB
OG0013423	LOC118502959|XP_035891615.1|ASTE	LOC118458992|XP_035777884.1|AALB
OG0013425	LOC118510202|XP_035907632.1|ASTE	LOC118465498|XP_035789696.1|AALB
OG0013426	LOC118510204|XP_035907634.1|ASTE, LOC118510206|XP_035907636.1|ASTE	LOC118464591|XP_035787928.1|AALB
OG0013429	LOC118513609|XP_035915552.1|ASTE	LOC118463003|XP_035785126.1|AALB
OG0013430	LOC118511514|XP_035910590.1|ASTE	LOC118463076|XP_035785230.1|AALB
OG0013432	LOC118512224|XP_035912232.1|ASTE, LOC118516899|XP_035918637.1|ASTE	LOC118465251|XP_035789165.1|AALB
OG0013433	LOC118513014|XP_035914181.1|ASTE	LOC118464011|XP_035786951.1|AALB
OG0013433	LOC118513016|XP_035914183.1|ASTE	LOC118465699|XP_035790019.1|AALB
OG0013434	LOC118510535|XP_035908384.1|ASTE	LOC118462463|XP_035784039.1|AALB
OG0013435	LOC118512983|XP_035914129.1|ASTE	LOC118462839|XP_035784789.1|AALB
OG0013435	LOC118512982|XP_035914128.1|ASTE	LOC118462840|XP_035784790.1|AALB
OG0013436	LOC118510494|XP_035908280.1|ASTE	LOC118463712|XP_035786399.1|AALB
OG0013438	LOC118514473|XP_035917291.1|ASTE	LOC118464379|XP_035787614.1|AALB
OG0013439	LOC118514321|XP_035916998.1|ASTE, LOC118510293|XP_035907808.1|ASTE	LOC118465520|XP_035789736.1|AALB
OG0013440	LOC118510316|XP_035907849.1|ASTE	LOC118466266|XP_035791226.1|AALB
OG0013441	LOC118511428|XP_035910411.1|ASTE	LOC118464909|XP_035788566.1|AALB
OG0013442	LOC118511432|XP_035910416.1|ASTE	LOC118467342|XP_035793616.1|AALB, LOC118464606|XP_035787943.1|AALB
OG0013443	LOC118512841|XP_035913787.1|ASTE	LOC118464470|XP_035787772.1|AALB
