Orthogroup	BTRY.longest_only	DMAU.longest_only
OG0008405	LOC120774467|XP_039960057.1|BTRY	LOC117148243|XP_033171438.1|DMAU
OG0008406	LOC120775946|XP_039962290.1|BTRY	LOC117147000|XP_033169571.1|DMAU
OG0008407	LOC120781996|XP_039970098.1|BTRY	LOC117142658|XP_033162674.1|DMAU
OG0008408	LOC120773355|XP_039958110.1|BTRY	LOC117148897|XP_033172494.1|DMAU
OG0008410	LOC120780114|XP_039968333.1|BTRY	LOC117143014|XP_033163272.1|DMAU
OG0008412	LOC120774769|XP_039960465.1|BTRY	LOC117148317|XP_033171538.1|DMAU
OG0008414	LOC120773629|XP_039958568.1|BTRY	LOC117146618|XP_033168838.1|DMAU
OG0008415	LOC120774138|XP_039959458.1|BTRY	LOC117146449|XP_033168567.1|DMAU
OG0008416	LOC120774067|XP_039959307.1|BTRY	LOC117148218|XP_033171398.1|DMAU
OG0008417	LOC120775110|XP_039961061.1|BTRY	LOC117148679|XP_033172109.1|DMAU
OG0008418	LOC120774366|XP_039959895.1|BTRY	LOC117146852|XP_033169308.1|DMAU
OG0008419	LOC120775883|XP_039962193.1|BTRY	LOC117148823|XP_033172361.1|DMAU
OG0008420	LOC120775813|XP_039962099.1|BTRY	LOC117148124|XP_033171237.1|DMAU
OG0008421	LOC120774401|XP_039959954.1|BTRY	LOC117146938|XP_033169477.1|DMAU
OG0008422	LOC120773370|XP_039958131.1|BTRY	LOC117146877|XP_033169357.1|DMAU
OG0008424	LOC120774878|XP_039960666.1|BTRY	LOC117147046|XP_033169684.1|DMAU
OG0008425	LOC120772771|XP_039957483.1|BTRY	LOC117143691|XP_033164370.1|DMAU
OG0008426	LOC120770184|XP_039953343.1|BTRY	LOC117138564|XP_033156615.1|DMAU
OG0008427	LOC120773352|XP_039958106.1|BTRY	LOC117147132|XP_033169801.1|DMAU
OG0008428	LOC120782166|XP_039970235.1|BTRY	LOC117146814|XP_033169254.1|DMAU
OG0008429	LOC120781385|XP_039969528.1|BTRY	LOC117144959|XP_033166306.1|DMAU
OG0008430	LOC120773356|XP_039958114.1|BTRY	LOC117147466|XP_033170248.1|DMAU
OG0008431	LOC120772820|XP_039957550.1|BTRY	LOC117142089|XP_033161863.1|DMAU
OG0008432	LOC120766847|XP_039948500.1|BTRY	LOC117145944|XP_033167715.1|DMAU
OG0008433	LOC120776741|XP_039963610.1|BTRY	LOC117141584|XP_033160988.1|DMAU
OG0008434	LOC120774296|XP_039959752.1|BTRY	LOC117143615|XP_033164264.1|DMAU
OG0008436	LOC120771866|XP_039956049.1|BTRY	LOC117136198|XP_033152835.1|DMAU
OG0008438	LOC120782808|XP_039971220.1|BTRY	LOC117144728|XP_033165962.1|DMAU
OG0008439	LOC120772811|XP_039957535.1|BTRY	LOC117136366|XP_033153137.1|DMAU
OG0008441	LOC120776748|XP_039963635.1|BTRY	LOC117140549|XP_033159434.1|DMAU
OG0008442	LOC120772418|XP_039956956.1|BTRY	LOC117138549|XP_033156597.1|DMAU
OG0008443	LOC120779040|XP_039967097.1|BTRY	LOC117139482|XP_033157693.1|DMAU
OG0008444	LOC120776625|XP_039963361.1|BTRY	LOC117141735|XP_033161244.1|DMAU
OG0008445	LOC120774737|XP_039960424.1|BTRY	LOC117147972|XP_033171012.1|DMAU
OG0008446	LOC120775595|XP_039961767.1|BTRY	LOC117147877|XP_033170848.1|DMAU
OG0008447	LOC120775114|XP_039961066.1|BTRY	LOC117146649|XP_033168873.1|DMAU
OG0008448	LOC120774914|XP_039960721.1|BTRY	LOC117148735|XP_033172194.1|DMAU
OG0008450	LOC120773690|XP_039958657.1|BTRY	LOC117147433|XP_033170204.1|DMAU
OG0008451	LOC120766163|XP_039947443.1|BTRY	LOC117145517|XP_033167099.1|DMAU
OG0008452	LOC120775897|XP_039962221.1|BTRY	LOC117150679|XP_033173576.1|DMAU
OG0008453	LOC120771056|XP_039954796.1|BTRY	LOC117138278|XP_033156138.1|DMAU
OG0008454	LOC120774140|XP_039959465.1|BTRY	LOC117146726|XP_033169054.1|DMAU
OG0008455	LOC120777347|XP_039964531.1|BTRY	LOC117141798|XP_033161331.1|DMAU
OG0008456	LOC120776392|XP_039962946.1|BTRY	LOC117145658|XP_033167280.1|DMAU
OG0008457	LOC120769845|XP_039952966.1|BTRY	LOC117142423|XP_033162274.1|DMAU
OG0008459	LOC120775010|XP_039960885.1|BTRY	LOC117147498|XP_033170291.1|DMAU
OG0008460	LOC120769675|XP_039952729.1|BTRY	LOC117135283|XP_033151342.1|DMAU
OG0008461	LOC120769685|XP_039952741.1|BTRY	LOC117137950|XP_033155606.1|DMAU
OG0008462	LOC120767194|XP_039948927.1|BTRY	LOC117150366|XP_033173120.1|DMAU
OG0008463	LOC120769533|XP_039952507.1|BTRY	LOC117137988|XP_033155667.1|DMAU
OG0008464	LOC120770370|XP_039953719.1|BTRY, LOC120770371|XP_039953721.1|BTRY	LOC117137506|XP_033154877.1|DMAU
OG0008465	LOC120770011|XP_039953038.1|BTRY	LOC117135622|XP_033151875.1|DMAU
OG0008466	LOC120771976|XP_039956266.1|BTRY	LOC117135561|XP_033151758.1|DMAU
OG0008467	LOC120781226|XP_039969293.1|BTRY	LOC117137262|XP_033154516.1|DMAU
OG0008468	LOC120769413|XP_039952326.1|BTRY	LOC117150869|XP_033173879.1|DMAU
OG0008469	LOC120772475|XP_039957049.1|BTRY	LOC117148451|XP_033171716.1|DMAU
OG0008470	LOC120773054|XP_039957922.1|BTRY	LOC117135535|XP_033151697.1|DMAU
OG0008472	LOC120780715|XP_039968910.1|BTRY, LOC120770412|XP_039953781.1|BTRY	LOC117138240|XP_033156080.1|DMAU
OG0008473	LOC120773868|XP_039958956.1|BTRY	LOC117146346|XP_033168377.1|DMAU
OG0008474	LOC120780753|XP_039968943.1|BTRY	LOC117146050|XP_033167881.1|DMAU
OG0008475	LOC120769655|XP_039952694.1|BTRY, LOC120769624|XP_039952663.1|BTRY	LOC117142866|XP_033163023.1|DMAU
OG0008476	LOC120771421|XP_039955343.1|BTRY	LOC117145029|XP_033166422.1|DMAU
OG0008477	LOC120770227|XP_039953442.1|BTRY	LOC117137480|XP_033154851.1|DMAU
OG0008478	LOC120780741|XP_039968935.1|BTRY	LOC117142995|XP_033163240.1|DMAU
OG0008479	LOC120772132|XP_039956482.1|BTRY	LOC117135682|XP_033151975.1|DMAU
OG0008480	LOC120776787|XP_039963707.1|BTRY	LOC117141607|XP_033161013.1|DMAU
OG0008481	LOC120778734|XP_039966633.1|BTRY	LOC117147092|XP_033169747.1|DMAU
OG0008482	LOC120776366|XP_039962878.1|BTRY	LOC117147412|XP_033170179.1|DMAU, LOC117139960|XP_033158544.1|DMAU
OG0008483	LOC120775156|XP_039961128.1|BTRY	LOC117150948|XP_033174012.1|DMAU
OG0008484	LOC120773717|XP_039958703.1|BTRY	LOC117143669|XP_033164341.1|DMAU
OG0008485	LOC120781463|XP_039969617.1|BTRY	LOC117135153|XP_033151104.1|DMAU
OG0008486	LOC120779464|XP_039967659.1|BTRY	LOC117146337|XP_033168345.1|DMAU
OG0008487	LOC120775690|XP_039961934.1|BTRY	LOC117147124|XP_033169782.1|DMAU
OG0008488	LOC120766416|XP_039947803.1|BTRY	LOC117142732|XP_033162793.1|DMAU
OG0008489	LOC120766703|XP_039948284.1|BTRY	LOC117144338|XP_033165341.1|DMAU
OG0008490	LOC120780601|XP_039968793.1|BTRY	LOC117145900|XP_033167642.1|DMAU
OG0008491	LOC120777500|XP_039964789.1|BTRY, LOC120777533|XP_039964854.1|BTRY, LOC120777488|XP_039964767.1|BTRY, LOC120777434|XP_039964678.1|BTRY, LOC120777482|XP_039964754.1|BTRY, LOC120777459|XP_039964720.1|BTRY	LOC117145431|XP_033166970.1|DMAU
OG0008493	LOC120768344|XP_039950932.1|BTRY, LOC120769704|XP_039952770.1|BTRY, LOC120768544|XP_039951220.1|BTRY	LOC117150253|XP_033172944.1|DMAU
OG0008494	LOC120771704|XP_039955773.1|BTRY, LOC120773086|XP_039957984.1|BTRY	LOC117136716|XP_033153630.1|DMAU
OG0008495	LOC120770718|XP_039954232.1|BTRY, LOC120772904|XP_039957726.1|BTRY	LOC117137609|XP_033155022.1|DMAU
OG0008496	LOC120770010|XP_039953037.1|BTRY	LOC117135621|XP_033151874.1|DMAU
OG0008497	LOC120770435|XP_039953837.1|BTRY	LOC117138025|XP_033155724.1|DMAU
OG0008498	LOC120771688|XP_039955754.1|BTRY	LOC117137851|XP_033155450.1|DMAU
OG0008499	LOC120771671|XP_039955720.1|BTRY	LOC117136698|XP_033153607.1|DMAU
OG0008500	LOC120770288|XP_039953559.1|BTRY	LOC117137401|XP_033154713.1|DMAU
OG0008501	LOC120776570|XP_039963266.1|BTRY, LOC120776569|XP_039963265.1|BTRY	LOC117139317|XP_033157452.1|DMAU
OG0008502	LOC120774983|XP_039960823.1|BTRY, LOC120774982|XP_039960820.1|BTRY	LOC117146849|XP_033169300.1|DMAU
OG0008503	LOC120773528|XP_039958418.1|BTRY	LOC117146740|XP_033169087.1|DMAU
OG0008504	LOC120776383|XP_039962928.1|BTRY, LOC120776382|XP_039962927.1|BTRY	LOC117141992|XP_033161723.1|DMAU
OG0008505	LOC120776515|XP_039963168.1|BTRY	LOC117140516|XP_033159386.1|DMAU
OG0008506	LOC120777188|XP_039964290.1|BTRY, LOC120777149|XP_039964228.1|BTRY, LOC120777189|XP_039964291.1|BTRY, LOC120777190|XP_039964292.1|BTRY	LOC117139593|XP_033157899.1|DMAU
OG0008527	LOC120775571|XP_039961736.1|BTRY	LOC117148287|XP_033171498.1|DMAU
OG0008528	LOC120777314|XP_039964487.1|BTRY	LOC117141649|XP_033161113.1|DMAU
OG0008529	LOC120774433|XP_039960005.1|BTRY	LOC117147205|XP_033169910.1|DMAU
OG0008530	LOC120775518|XP_039961665.1|BTRY	LOC117146404|XP_033168479.1|DMAU
OG0008531	LOC120775289|XP_039961337.1|BTRY	LOC117148427|XP_033171689.1|DMAU
OG0008532	LOC120774289|XP_039959728.1|BTRY	LOC117148398|XP_033171653.1|DMAU
OG0008534	LOC120776165|XP_039962705.1|BTRY	LOC117147444|XP_033170217.1|DMAU
OG0008535	LOC120773375|XP_039958138.1|BTRY	LOC117147980|XP_033171021.1|DMAU
OG0008536	LOC120773713|XP_039958688.1|BTRY	LOC117147152|XP_033169824.1|DMAU
OG0008538	LOC120774972|XP_039960797.1|BTRY	LOC117146562|XP_033168751.1|DMAU
OG0008540	LOC120774323|XP_039959800.1|BTRY	LOC117143086|XP_033163453.1|DMAU
OG0008541	LOC120770937|XP_039954579.1|BTRY	LOC117137986|XP_033155661.1|DMAU
OG0008542	LOC120778001|XP_039965598.1|BTRY	LOC117141119|XP_033160331.1|DMAU
OG0008544	LOC120770956|XP_039954615.1|BTRY	LOC117138003|XP_033155695.1|DMAU
OG0008545	LOC120771136|XP_039954936.1|BTRY	LOC117135447|XP_033151517.1|DMAU
OG0008547	LOC120775219|XP_039961220.1|BTRY	LOC117147139|XP_033169809.1|DMAU
OG0008550	LOC120773450|XP_039958274.1|BTRY	LOC117147090|XP_033169746.1|DMAU
OG0008551	LOC120776733|XP_039963594.1|BTRY	LOC117140630|XP_033159541.1|DMAU
OG0008552	LOC120776352|XP_039962841.1|BTRY	LOC117139471|XP_033157679.1|DMAU
OG0008554	LOC120775411|XP_039961513.1|BTRY	LOC117146422|XP_033168516.1|DMAU
OG0008555	LOC120774880|XP_039960670.1|BTRY	LOC117147895|XP_033170889.1|DMAU
OG0008556	LOC120770883|XP_039954459.1|BTRY	LOC117136570|XP_033153417.1|DMAU
OG0008557	LOC120777524|XP_039964842.1|BTRY	LOC117145195|XP_033166648.1|DMAU
OG0008558	LOC120769163|XP_039951979.1|BTRY	LOC117147527|XP_033170342.1|DMAU
OG0008560	LOC120769757|XP_039952853.1|BTRY	LOC117146300|XP_033168227.1|DMAU
OG0008562	LOC120767943|XP_039950254.1|BTRY	LOC117150241|XP_033172926.1|DMAU
OG0008563	LOC120766981|XP_039948715.1|BTRY	LOC117142825|XP_033162938.1|DMAU
OG0008566	LOC120767927|XP_039950222.1|BTRY	LOC117146254|XP_033168095.1|DMAU
OG0008567	LOC120769596|XP_039952588.1|BTRY	LOC117137535|XP_033154924.1|DMAU
OG0008569	LOC120773586|XP_039958508.1|BTRY	LOC117148298|XP_033171510.1|DMAU
OG0008570	LOC120775803|XP_039962084.1|BTRY	LOC117146662|XP_033168895.1|DMAU
OG0008571	LOC120777474|XP_039964741.1|BTRY	LOC117139470|XP_033157678.1|DMAU
OG0008572	LOC120770369|XP_039953722.1|BTRY	LOC117143281|XP_033163750.1|DMAU
OG0008573	LOC120774197|XP_039959569.1|BTRY	LOC117147215|XP_033169920.1|DMAU
OG0008574	LOC120776953|XP_039963977.1|BTRY	LOC117140301|XP_033159037.1|DMAU
OG0008575	LOC120767070|XP_039948857.1|BTRY	LOC117142788|XP_033162871.1|DMAU
OG0008576	LOC120774131|XP_039959441.1|BTRY	LOC117148915|XP_033172525.1|DMAU
OG0008577	LOC120778500|XP_039966260.1|BTRY	LOC117141858|XP_033161428.1|DMAU
OG0008582	LOC120774839|XP_039960590.1|BTRY	LOC117147138|XP_033169808.1|DMAU
OG0008583	LOC120774844|XP_039960594.1|BTRY	LOC117147846|XP_033170806.1|DMAU
OG0008584	LOC120775482|XP_039961616.1|BTRY	LOC117146728|XP_033169061.1|DMAU
OG0008585	LOC120773369|XP_039958130.1|BTRY	LOC117147968|XP_033171009.1|DMAU
OG0008586	LOC120773368|XP_039958129.1|BTRY	LOC117147965|XP_033171005.1|DMAU
OG0008587	LOC120766722|XP_039948323.1|BTRY	LOC117142723|XP_033162775.1|DMAU
OG0008588	LOC120780912|XP_039969080.1|BTRY	LOC117143268|XP_033163738.1|DMAU
OG0008589	LOC120773781|XP_039958804.1|BTRY	LOC117146659|XP_033168892.1|DMAU
OG0008590	LOC120782619|XP_039970924.1|BTRY	LOC117142763|XP_033162835.1|DMAU
OG0008592	LOC120771444|XP_039955383.1|BTRY	LOC117135800|XP_033152187.1|DMAU
OG0008593	LOC120777731|XP_039965155.1|BTRY	LOC117141840|XP_033161391.1|DMAU
OG0008594	LOC120782597|XP_039970886.1|BTRY	LOC117144857|XP_033166150.1|DMAU
OG0008595	LOC120772498|XP_039957078.1|BTRY	LOC117137738|XP_033155212.1|DMAU
OG0008596	LOC120772868|XP_039957636.1|BTRY	LOC117138182|XP_033155971.1|DMAU
OG0008597	LOC120780243|XP_039968436.1|BTRY	LOC117143403|XP_033163987.1|DMAU
OG0008598	LOC120774113|XP_039959407.1|BTRY	LOC117147841|XP_033170790.1|DMAU
OG0008599	LOC120773485|XP_039958356.1|BTRY	LOC117148508|XP_033171804.1|DMAU
OG0008600	LOC120782572|XP_039970844.1|BTRY	LOC117142963|XP_033163181.1|DMAU
OG0008601	LOC120768362|XP_039950959.1|BTRY	LOC117150224|XP_033172911.1|DMAU
OG0008602	LOC120780328|XP_039968559.1|BTRY	LOC117142284|XP_033162058.1|DMAU
OG0008603	LOC120771492|XP_039955477.1|BTRY	LOC117145375|XP_033166890.1|DMAU
OG0008604	LOC120770366|XP_039953714.1|BTRY	LOC117135717|XP_033152040.1|DMAU
OG0008605	LOC120768984|XP_039951736.1|BTRY	LOC117135277|XP_033151335.1|DMAU
OG0008606	LOC120768509|XP_039951169.1|BTRY	LOC117150494|XP_033173289.1|DMAU
OG0008607	LOC120782561|XP_039970829.1|BTRY	LOC117143875|XP_033164651.1|DMAU
OG0008608	LOC120775492|XP_039961631.1|BTRY	LOC117147987|XP_033171028.1|DMAU
OG0008609	LOC120782681|XP_039971004.1|BTRY	LOC117143215|XP_033163655.1|DMAU
OG0008610	LOC120772926|XP_039957760.1|BTRY	LOC117137721|XP_033155184.1|DMAU
OG0008612	LOC120771210|XP_039955046.1|BTRY	LOC117137439|XP_033154767.1|DMAU
OG0008613	LOC120766422|XP_039947857.1|BTRY	LOC117142469|XP_033162374.1|DMAU
OG0008614	LOC120773965|XP_039959135.1|BTRY	LOC117148937|XP_033172554.1|DMAU
OG0008615	LOC120782475|XP_039970703.1|BTRY	LOC117144233|XP_033165192.1|DMAU
OG0008616	LOC120766454|XP_039947909.1|BTRY	LOC117144103|XP_033165013.1|DMAU
OG0008619	LOC120769628|XP_039952667.1|BTRY	LOC117150797|XP_033173746.1|DMAU
OG0008620	LOC120772350|XP_039956849.1|BTRY	LOC117137995|XP_033155673.1|DMAU
OG0008621	LOC120771111|XP_039954898.1|BTRY	LOC117146055|XP_033167886.1|DMAU
OG0008622	LOC120772254|XP_039956691.1|BTRY	LOC117137135|XP_033154326.1|DMAU
OG0008623	LOC120766381|XP_039947748.1|BTRY	LOC117137710|XP_033155173.1|DMAU
OG0008624	LOC120772963|XP_039957801.1|BTRY	LOC117138363|XP_033156321.1|DMAU
OG0008625	LOC120770280|XP_039953533.1|BTRY	LOC117136066|XP_033152606.1|DMAU
OG0008626	LOC120772723|XP_039957417.1|BTRY	LOC117136189|XP_033152827.1|DMAU
OG0008627	LOC120778461|XP_039966195.1|BTRY	LOC117141137|XP_033160353.1|DMAU
OG0008629	LOC120771590|XP_039955595.1|BTRY	LOC117150384|XP_033173137.1|DMAU
OG0008630	LOC120779479|XP_039967691.1|BTRY	LOC117146241|XP_033168049.1|DMAU
OG0008631	LOC120776742|XP_039963617.1|BTRY	LOC117143159|XP_033163558.1|DMAU
OG0008632	LOC120766513|XP_039948009.1|BTRY	LOC117145787|XP_033167458.1|DMAU
OG0008633	LOC120770852|XP_039954390.1|BTRY	LOC117135598|XP_033151832.1|DMAU
OG0008634	LOC120768093|XP_039950566.1|BTRY	LOC117135981|XP_033152489.1|DMAU
OG0008635	LOC120771499|XP_039955485.1|BTRY	LOC117137987|XP_033155662.1|DMAU
OG0008636	LOC120782418|XP_039970603.1|BTRY	LOC117145808|XP_033167500.1|DMAU
OG0008637	LOC120782854|XP_039971319.1|BTRY, LOC120777022|XP_039964068.1|BTRY	LOC117141474|XP_033160835.1|DMAU
OG0008638	LOC120778950|XP_039966953.1|BTRY, LOC120766265|XP_039947586.1|BTRY	LOC117143098|XP_033163468.1|DMAU
OG0008639	LOC120768551|XP_039951229.1|BTRY, LOC120774962|XP_039960783.1|BTRY, LOC120766407|XP_039947789.1|BTRY	LOC117143032|XP_033163313.1|DMAU
OG0008640	LOC120770645|XP_039954178.1|BTRY	LOC117142334|XP_033162141.1|DMAU
OG0008641	LOC120772444|XP_039957041.1|BTRY	LOC117145477|XP_033167043.1|DMAU
OG0008642	LOC120766896|XP_039948579.1|BTRY	LOC117145058|XP_033166463.1|DMAU
OG0008643	LOC120782499|XP_039970740.1|BTRY	LOC117145788|XP_033167459.1|DMAU
OG0008644	LOC120766274|XP_039947610.1|BTRY, LOC120769805|XP_039952936.1|BTRY	LOC117145243|XP_033166714.1|DMAU
OG0008645	LOC120769563|XP_039952552.1|BTRY	LOC117145976|XP_033167777.1|DMAU
OG0008646	LOC120769601|XP_039952609.1|BTRY, LOC120769603|XP_039952617.1|BTRY	LOC117150894|XP_033173922.1|DMAU
OG0008647	LOC120769793|XP_039952915.1|BTRY	LOC117150994|XP_033174090.1|DMAU
OG0008648	LOC120767947|XP_039950267.1|BTRY	LOC117139612|XP_033157953.1|DMAU
OG0008649	LOC120770249|XP_039953480.1|BTRY	LOC117137158|XP_033154359.1|DMAU
OG0008650	LOC120772853|XP_039957603.1|BTRY	LOC117143702|XP_033164389.1|DMAU
OG0008651	LOC120772644|XP_039957302.1|BTRY	LOC117135502|XP_033151616.1|DMAU
OG0008652	LOC120772759|XP_039957463.1|BTRY, LOC120772800|XP_039957517.1|BTRY	LOC117137049|XP_033154149.1|DMAU, LOC117149088|XP_033172627.1|DMAU, LOC117136414|XP_033153213.1|DMAU
OG0008653	LOC120772941|XP_039957777.1|BTRY	LOC117137289|XP_033154554.1|DMAU
OG0008654	LOC120771335|XP_039955214.1|BTRY	LOC117135579|XP_033151794.1|DMAU
OG0008655	LOC120772854|XP_039957604.1|BTRY	LOC117137099|XP_033154276.1|DMAU
OG0008656	LOC120773532|XP_039958422.1|BTRY, LOC120774741|XP_039960430.1|BTRY	LOC117147094|XP_033169749.1|DMAU
OG0008657	LOC120779406|XP_039967538.1|BTRY, LOC120774647|XP_039960306.1|BTRY, LOC120779399|XP_039967530.1|BTRY, LOC120773353|XP_039958107.1|BTRY	LOC117146395|XP_033168460.1|DMAU
OG0008658	LOC120773501|XP_039958384.1|BTRY	LOC117146533|XP_033168694.1|DMAU
OG0008659	LOC120773384|XP_039958152.1|BTRY	LOC117141417|XP_033160735.1|DMAU
OG0008660	LOC120777086|XP_039964153.1|BTRY, LOC120777083|XP_039964149.1|BTRY	LOC117139861|XP_033158406.1|DMAU
OG0008661	LOC120777492|XP_039964769.1|BTRY	LOC117139925|XP_033158500.1|DMAU
OG0008662	LOC120778164|XP_039965832.1|BTRY, LOC120777988|XP_039965566.1|BTRY	LOC117140375|XP_033159131.1|DMAU
OG0008663	LOC120776761|XP_039963658.1|BTRY	LOC117140803|XP_033159793.1|DMAU
OG0008664	LOC120776804|XP_039963732.1|BTRY	LOC117139656|XP_033158011.1|DMAU
OG0008665	LOC120776323|XP_039962786.1|BTRY	LOC117150435|XP_033173208.1|DMAU
OG0008666	LOC120779024|XP_039967080.1|BTRY, LOC120779017|XP_039967071.1|BTRY, LOC120779018|XP_039967072.1|BTRY, LOC120779016|XP_039967070.1|BTRY	LOC117139941|XP_033158516.1|DMAU
OG0008667	LOC120776418|XP_039962986.1|BTRY	LOC117139285|XP_033157407.1|DMAU
OG0008668	LOC120779411|XP_039967545.1|BTRY	LOC117140118|XP_033158773.1|DMAU
OG0008669	LOC120781494|XP_039969652.1|BTRY	LOC117150618|XP_033173478.1|DMAU
OG0008677	LOC120766867|XP_039948531.1|BTRY	LOC117143610|XP_033164255.1|DMAU
OG0008679	LOC120775981|XP_039962337.1|BTRY	LOC117148324|XP_033171547.1|DMAU
OG0008680	LOC120776031|XP_039962408.1|BTRY	LOC117148763|XP_033172250.1|DMAU
OG0008681	LOC120776167|XP_039962709.1|BTRY	LOC117147610|XP_033170459.1|DMAU
OG0008682	LOC120773687|XP_039958652.1|BTRY	LOC117147428|XP_033170199.1|DMAU
OG0008683	LOC120774461|XP_039960050.1|BTRY	LOC117146619|XP_033168839.1|DMAU
OG0008684	LOC120775228|XP_039961234.1|BTRY	LOC117146800|XP_033169231.1|DMAU
OG0008686	LOC120782164|XP_039970234.1|BTRY	LOC117142260|XP_033162013.1|DMAU
OG0008688	LOC120774700|XP_039960363.1|BTRY	LOC117147644|XP_033170505.1|DMAU
OG0008689	LOC120768644|XP_039951351.1|BTRY	LOC117143800|XP_033164535.1|DMAU
OG0008691	LOC120778907|XP_039966888.1|BTRY	LOC117142068|XP_033161837.1|DMAU
OG0008694	LOC120775313|XP_039961383.1|BTRY	LOC117147556|XP_033170389.1|DMAU
OG0008696	LOC120775608|XP_039961787.1|BTRY	LOC117142307|XP_033162089.1|DMAU
OG0008697	LOC120776971|XP_039963998.1|BTRY	LOC117139173|XP_033157226.1|DMAU
OG0008698	LOC120773980|XP_039959169.1|BTRY	LOC117147356|XP_033170110.1|DMAU
OG0008699	LOC120776939|XP_039963949.1|BTRY	LOC117140568|XP_033159456.1|DMAU
OG0008700	LOC120770729|XP_039954252.1|BTRY	LOC117142728|XP_033162788.1|DMAU
OG0008701	LOC120771183|XP_039955007.1|BTRY	LOC117138628|XP_033156731.1|DMAU
OG0008703	LOC120778769|XP_039966683.1|BTRY	LOC117141493|XP_033160869.1|DMAU
OG0008704	LOC120769633|XP_039952672.1|BTRY	LOC117135292|XP_033151353.1|DMAU
OG0008705	LOC120767777|XP_039949952.1|BTRY	LOC117150355|XP_033173104.1|DMAU
OG0008706	LOC120778603|XP_039966414.1|BTRY	LOC117146028|XP_033167850.1|DMAU
OG0008707	LOC120775270|XP_039961299.1|BTRY	LOC117146541|XP_033168721.1|DMAU
OG0008708	LOC120775480|XP_039961613.1|BTRY	LOC117147576|XP_033170412.1|DMAU
OG0008709	LOC120782201|XP_039970282.1|BTRY	LOC117144900|XP_033166221.1|DMAU
OG0008710	LOC120776921|XP_039963928.1|BTRY	LOC117144947|XP_033166293.1|DMAU
OG0008711	LOC120767007|XP_039948749.1|BTRY	LOC117143148|XP_033163536.1|DMAU
OG0008712	LOC120771057|XP_039954797.1|BTRY	LOC117137740|XP_033155214.1|DMAU
OG0008714	LOC120767195|XP_039948929.1|BTRY	LOC117150375|XP_033173131.1|DMAU
OG0008715	LOC120777690|XP_039965101.1|BTRY	LOC117143566|XP_033164202.1|DMAU
OG0008716	LOC120766234|XP_039947546.1|BTRY	LOC117142244|XP_033161987.1|DMAU
OG0008717	LOC120777526|XP_039964841.1|BTRY, LOC120779305|XP_039967449.1|BTRY	LOC117139620|XP_033157964.1|DMAU
OG0008718	LOC120781214|XP_039969271.1|BTRY	LOC117135523|XP_033151678.1|DMAU
OG0008719	LOC120768024|XP_039950433.1|BTRY	LOC117143538|XP_033164162.1|DMAU
OG0008720	LOC120779845|XP_039968140.1|BTRY	LOC117135604|XP_033151845.1|DMAU
OG0008721	LOC120774571|XP_039960238.1|BTRY	LOC117148223|XP_033171404.1|DMAU
OG0008722	LOC120779415|XP_039967549.1|BTRY	LOC117145891|XP_033167623.1|DMAU
OG0008723	LOC120772790|XP_039957507.1|BTRY	LOC117140650|XP_033159580.1|DMAU
OG0008724	LOC120767551|XP_039949610.1|BTRY	LOC117150448|XP_033173225.1|DMAU
OG0008725	LOC120773027|XP_039957891.1|BTRY	LOC117138393|XP_033156356.1|DMAU
OG0008726	LOC120771284|XP_039955145.1|BTRY	LOC117136559|XP_033153403.1|DMAU
OG0008727	LOC120766510|XP_039948007.1|BTRY	LOC117145200|XP_033166653.1|DMAU
OG0008728	LOC120782351|XP_039970517.1|BTRY, LOC120782650|XP_039970958.1|BTRY	LOC117142498|XP_033162423.1|DMAU
OG0008729	LOC120775572|XP_039961738.1|BTRY, LOC120773817|XP_039958859.1|BTRY, LOC120773816|XP_039958858.1|BTRY	LOC117148153|XP_033171276.1|DMAU
OG0008730	LOC120774934|XP_039960746.1|BTRY	LOC117148794|XP_033172298.1|DMAU
OG0008731	LOC120782724|XP_039971088.1|BTRY	LOC117145576|XP_033167173.1|DMAU
OG0008732	LOC120768138|XP_039950630.1|BTRY	LOC117150261|XP_033172959.1|DMAU
OG0008734	LOC120782623|XP_039970925.1|BTRY	LOC117144666|XP_033165874.1|DMAU
OG0008736	LOC120781220|XP_039969283.1|BTRY	LOC117135731|XP_033152066.1|DMAU
OG0008738	LOC120769502|XP_039952468.1|BTRY	LOC117141327|XP_033160622.1|DMAU
OG0008739	LOC120776467|XP_039963069.1|BTRY	LOC117139044|XP_033157038.1|DMAU
OG0008740	LOC120770071|XP_039953134.1|BTRY	LOC117137159|XP_033154361.1|DMAU
OG0008741	LOC120779443|XP_039967625.1|BTRY	LOC117136456|XP_033153271.1|DMAU
OG0008742	LOC120778793|XP_039966727.1|BTRY	LOC117139845|XP_033158382.1|DMAU
OG0008743	LOC120770199|XP_039953375.1|BTRY	LOC117136275|XP_033152997.1|DMAU
OG0008744	LOC120773122|XP_039958052.1|BTRY, LOC120772296|XP_039956738.1|BTRY	LOC117138206|XP_033156031.1|DMAU
OG0008745	LOC120775185|XP_039961174.1|BTRY, LOC120773633|XP_039958575.1|BTRY	LOC117148724|XP_033172167.1|DMAU
OG0008746	LOC120773696|XP_039958666.1|BTRY	LOC117142724|XP_033162780.1|DMAU
OG0008747	LOC120776556|XP_039963243.1|BTRY	LOC117141902|XP_033161495.1|DMAU
OG0008748	LOC120767430|XP_039949411.1|BTRY	LOC117150933|XP_033173994.1|DMAU
