Orthogroup	DGUA.longest_only	DMEL.longest_only
OG0007356	LOC117581116|XP_034123931.1|DGUA	CG8777|NP_610452.2|DMEL
OG0007357	LOC117586714|XP_034132881.1|DGUA	gpp|NP_731085.2|DMEL
OG0007358	LOC117585888|XP_034131534.1|DGUA	CG31183|NP_650505.2|DMEL
OG0007359	LOC117583757|XP_034128175.1|DGUA	TfIIA-L|NP_476995.1|DMEL
OG0007360	LOC117589912|XP_034138077.1|DGUA	CG33331|NP_996213.1|DMEL
OG0007361	LOC117581113|XP_034123914.1|DGUA	Appl|NP_001245448.1|DMEL
OG0007362	LOC117588083|XP_034135042.1|DGUA	CG10495|NP_609939.1|DMEL
OG0007363	LOC117590791|XP_034139637.1|DGUA	GlcAT-I|NP_726910.1|DMEL
OG0007364	LOC117590790|XP_034139629.1|DGUA	Fas2|NP_001284854.1|DMEL
OG0007365	LOC117590771|XP_034139608.1|DGUA	mei-9|NP_525068.1|DMEL
OG0007366	LOC117586379|XP_034132298.1|DGUA	CG31475|NP_732406.1|DMEL
OG0007367	LOC117580277|XP_034122622.1|DGUA	CG32260|NP_728942.1|DMEL
OG0007368	LOC117586079|XP_034131825.1|DGUA	Rlip|NP_650933.2|DMEL
OG0007369	LOC117590033|XP_034138218.1|DGUA	CG43102|NP_001247156.1|DMEL
OG0007370	LOC117578856|XP_034120537.1|DGUA	Pbp49|NP_610357.1|DMEL
OG0007371	LOC117583251|XP_034127368.1|DGUA	CG14507|NP_001097964.1|DMEL
OG0007372	LOC117586607|XP_034132687.1|DGUA	CG11983|NP_649860.1|DMEL
OG0007373	LOC117580746|XP_034123323.1|DGUA	CG15027|NP_572999.1|DMEL
OG0007374	LOC117590414|XP_034138904.1|DGUA	CG9034|NP_652538.1|DMEL
OG0007375	LOC117590237|XP_034138600.1|DGUA	CG12075|NP_001245582.1|DMEL
OG0007376	LOC117581028|XP_034123749.1|DGUA	pdgy|NP_572988.1|DMEL
OG0007377	LOC117582739|XP_034126564.1|DGUA	SNRPG|NP_573139.1|DMEL
OG0007378	LOC117580673|XP_034123178.1|DGUA	zld|NP_608356.1|DMEL
OG0007379	LOC117581630|XP_034124889.1|DGUA	CG9281|NP_573057.1|DMEL
OG0007380	LOC117588677|XP_034136015.1|DGUA	AMPKalpha|NP_477313.1|DMEL
OG0007381	LOC117580798|XP_034123388.1|DGUA	CG8128|NP_573053.2|DMEL
OG0007382	LOC117580930|XP_034123601.1|DGUA	pn|NP_476684.1|DMEL
OG0007383	LOC117590752|XP_034139553.1|DGUA	trol|NP_001027038.3|DMEL
OG0007384	LOC117581166|XP_034124000.1|DGUA	ND-B14.5A|NP_569984.2|DMEL
OG0007385	LOC117580950|XP_034123627.1|DGUA	IntS2|NP_573232.1|DMEL
OG0007386	LOC117581471|XP_034124599.1|DGUA	RhoGAP5A|NP_727007.1|DMEL
OG0007387	LOC117588722|XP_034136073.1|DGUA	CG15916|NP_573088.1|DMEL
OG0007388	LOC117588807|XP_034136214.1|DGUA	Chc|NP_001096993.1|DMEL
OG0007389	LOC117587735|XP_034134544.1|DGUA	Cul2|NP_610117.1|DMEL
OG0007390	LOC117591185|XP_034140207.1|DGUA	Unc-76|NP_569981.1|DMEL
OG0007391	LOC117586674|XP_034132814.1|DGUA	Alg9|NP_651353.1|DMEL
OG0007392	LOC117588308|XP_034135387.1|DGUA	G9a|NP_001259088.1|DMEL
OG0007393	LOC117585770|XP_034131342.1|DGUA	CG6454|NP_651249.2|DMEL
OG0007394	LOC117581115|XP_034123924.1|DGUA	Actn|NP_477485.1|DMEL
OG0007395	LOC117588301|XP_034135375.1|DGUA	shakB|NP_608410.2|DMEL
OG0007396	LOC117586573|XP_034132629.1|DGUA	ksr|NP_524236.2|DMEL
OG0007397	LOC117584709|XP_034129643.1|DGUA	ova|NP_609360.2|DMEL
OG0007398	LOC117592537|XP_034142298.1|DGUA	Tes|NP_611215.1|DMEL
OG0007399	LOC117590288|XP_034138664.1|DGUA	Lim1|NP_572505.1|DMEL
OG0007400	LOC117581157|XP_034123981.1|DGUA	CG3587|NP_569965.1|DMEL
OG0007401	LOC117588581|XP_034135876.1|DGUA	Hk|NP_001259401.1|DMEL
OG0007402	LOC117586533|XP_034132558.1|DGUA	CG31221|NP_001262729.1|DMEL
OG0007403	LOC117586388|XP_034132310.1|DGUA	Ino80|NP_732413.1|DMEL
OG0007404	LOC117585882|XP_034131524.1|DGUA	unc79|NP_650795.2|DMEL
OG0007405	LOC117585907|XP_034131557.1|DGUA	GlnRS|NP_524841.1|DMEL
OG0007406	LOC117586614|XP_034132710.1|DGUA	ArgRS-m|NP_649745.3|DMEL
OG0007407	LOC117588206|XP_034135232.1|DGUA	bchs|NP_608968.2|DMEL
OG0007408	LOC117580323|XP_034122710.1|DGUA	Sfxn2|NP_649086.2|DMEL
OG0007409	LOC117582158|XP_034125646.1|DGUA	CG15628|NP_001260047.1|DMEL
OG0007410	LOC117591025|XP_034140003.1|DGUA	sl|NP_476726.2|DMEL
OG0007411	LOC117581249|XP_034124143.1|DGUA	mRpL14|NP_525048.1|DMEL
OG0007412	LOC117581203|XP_034124067.1|DGUA	Hlc|NP_523434.2|DMEL
OG0007413	LOC117578835|XP_034120499.1|DGUA	mlt|NP_610562.1|DMEL
OG0007414	LOC117582233|XP_034125735.1|DGUA	CG3704|NP_569872.1|DMEL
OG0007415	LOC117581460|XP_034124569.1|DGUA	Mks1|NP_572804.1|DMEL
OG0007416	LOC117590969|XP_034139917.1|DGUA	Smr|NP_001259491.1|DMEL
OG0007417	LOC117580749|XP_034123328.1|DGUA	CG3009|NP_572180.1|DMEL
OG0007418	LOC117591821|XP_034141049.1|DGUA	eIF3c|NP_611242.1|DMEL
OG0007419	LOC117583788|XP_034128258.1|DGUA	PR-Set7|NP_650354.1|DMEL
OG0007420	LOC117578725|XP_034120276.1|DGUA	mRpL18|NP_610818.1|DMEL
OG0007421	LOC117588725|XP_034136075.1|DGUA	Pi4KIIIalpha|NP_001259191.1|DMEL
OG0007422	LOC117590777|XP_034139616.1|DGUA	CG13760|NP_570010.3|DMEL
OG0007423	LOC117581576|XP_034124818.1|DGUA	CG17841|NP_001356938.1|DMEL
OG0007424	LOC117579648|XP_034121518.1|DGUA	mRpL2|NP_524022.1|DMEL
OG0007425	LOC117580336|XP_034122729.1|DGUA	CG9368|NP_730432.1|DMEL
OG0007426	LOC117590457|XP_034138982.1|DGUA	l_1_G0020|NP_572503.1|DMEL
OG0007427	LOC117581426|XP_034124487.1|DGUA	par-6|NP_573238.1|DMEL
OG0007428	LOC117580701|XP_034123234.1|DGUA	raskol|NP_001285388.1|DMEL
OG0007429	LOC117592226|XP_034141752.1|DGUA	ppk6|NP_611461.3|DMEL
OG0007430	LOC117589343|XP_034137093.1|DGUA	CG9205|NP_612075.1|DMEL
OG0007431	LOC117582459|XP_034126076.1|DGUA	mRpS2|NP_523473.2|DMEL
OG0007432	LOC117579665|XP_034121539.1|DGUA	CG14450|NP_649411.1|DMEL
OG0007433	LOC117591496|XP_034140679.1|DGUA	hdm|NP_572422.1|DMEL
OG0007434	LOC117580266|XP_034122594.1|DGUA	CG32091|NP_729728.1|DMEL
OG0007435	LOC117580083|XP_034122223.1|DGUA	CG11658|NP_648498.1|DMEL
OG0007436	LOC117580011|XP_034122107.1|DGUA	mTerf3|NP_649240.1|DMEL
OG0007437	LOC117579578|XP_034121396.1|DGUA	Tdrd3|NP_648724.1|DMEL
OG0007438	LOC117589262|XP_034136930.1|DGUA	kug|NP_001027138.2|DMEL
OG0007439	LOC117591426|XP_034140577.1|DGUA	CG14286|NP_650772.1|DMEL
OG0007440	LOC117581598|XP_034124844.1|DGUA	fog|NP_523438.1|DMEL
OG0007441	LOC117592067|XP_034141462.1|DGUA	Cep89|NP_611053.1|DMEL
OG0007442	LOC117585220|XP_034130505.1|DGUA	Arp5|NP_650684.1|DMEL
OG0007443	LOC117592083|XP_034141490.1|DGUA	angel|NP_477204.1|DMEL
OG0007444	LOC117578522|XP_034119959.1|DGUA	ND-B15|NP_610985.1|DMEL
OG0007445	LOC117578518|XP_034119954.1|DGUA	Trs31|NP_610986.1|DMEL
OG0007446	LOC117582041|XP_034125474.1|DGUA	CG10341|NP_609898.1|DMEL
OG0007447	LOC117582468|XP_034126091.1|DGUA	RpS26|NP_523595.1|DMEL
OG0007448	LOC117592686|XP_034142540.1|DGUA	dgo|NP_610614.1|DMEL
OG0007449	LOC117579660|XP_034121534.1|DGUA	CG5964|NP_648507.1|DMEL
OG0007450	LOC117584483|XP_034129299.1|DGUA	CG31648|NP_723086.1|DMEL
OG0007451	LOC117580568|XP_034123062.1|DGUA	Hip14|NP_001261910.1|DMEL
OG0007452	LOC117580567|XP_034123061.1|DGUA	DNApol-delta|NP_524099.2|DMEL
OG0007453	LOC117579124|XP_034120746.1|DGUA	Ube3a|NP_648452.1|DMEL
OG0007454	LOC117587310|XP_034133822.1|DGUA	DCP2|NP_001246776.1|DMEL
OG0007455	LOC117578682|XP_034120200.1|DGUA	EloC|NP_523794.1|DMEL
OG0007456	LOC117580684|XP_034123199.1|DGUA	Ada3|NP_001259667.1|DMEL
OG0007457	LOC117586958|XP_034133222.1|DGUA	scf|NP_477392.1|DMEL
OG0007458	LOC117587605|XP_034134347.1|DGUA	RpL21|NP_610144.1|DMEL
OG0007459	LOC117585636|XP_034131112.1|DGUA	Usp12-46|NP_651099.1|DMEL
OG0007460	LOC117578515|XP_034119951.1|DGUA	eIF3b|NP_611228.1|DMEL
OG0007461	LOC117587481|XP_034134101.1|DGUA	gig|NP_524177.1|DMEL
OG0007462	LOC117587495|XP_034134158.1|DGUA	CG6931|NP_648536.1|DMEL
OG0007463	LOC117587506|XP_034134169.1|DGUA	CG6938|NP_001261733.1|DMEL
OG0007464	LOC117587482|XP_034134104.1|DGUA	CG42674|NP_649182.4|DMEL
OG0007465	LOC117579674|XP_034121550.1|DGUA	CG10713|NP_648645.1|DMEL
OG0007466	LOC117581009|XP_034123712.1|DGUA	Buffy|NP_523702.1|DMEL
OG0007467	LOC117580148|XP_034122353.1|DGUA	Opbp|NP_724479.1|DMEL
OG0007468	LOC117592060|XP_034141447.1|DGUA	NiPp1|NP_611177.1|DMEL
OG0007469	LOC117580538|XP_034123022.1|DGUA	not|NP_524140.2|DMEL
OG0007470	LOC117584297|XP_034129011.1|DGUA	CG3430|NP_542438.1|DMEL
OG0007471	LOC117579538|XP_034121386.1|DGUA	CG6472|NP_611166.2|DMEL
OG0007472	LOC117590213|XP_034138563.1|DGUA	CG14414|NP_001285240.1|DMEL
OG0007473	LOC117586956|XP_034133220.1|DGUA	kin17|NP_649212.2|DMEL
OG0007474	LOC117590872|XP_034139823.1|DGUA	CG12344|NP_610619.2|DMEL
OG0007475	LOC117589036|XP_034136554.1|DGUA	SP1173|NP_648053.1|DMEL
OG0007476	LOC117590987|XP_034139954.1|DGUA	Fpgs|NP_572814.1|DMEL
OG0007477	LOC117590970|XP_034139921.1|DGUA	Sec16|NP_001285158.1|DMEL
OG0007478	LOC117583951|XP_034128541.1|DGUA	TBC1D16|NP_609403.2|DMEL
OG0007479	LOC117581069|XP_034123835.1|DGUA	deltaCOP|NP_652012.1|DMEL
OG0007480	LOC117586366|XP_034132282.1|DGUA	CG45105|NP_732085.1|DMEL
OG0007481	LOC117587066|XP_034133400.1|DGUA	Sc2|NP_647836.2|DMEL
OG0007482	LOC117581782|XP_034125100.1|DGUA	CG8372|NP_723362.1|DMEL
OG0007483	LOC117584234|XP_034128922.1|DGUA	dmpd|NP_610555.1|DMEL
OG0007484	LOC117581324|XP_034124323.1|DGUA	rngo|NP_573129.1|DMEL
OG0007485	LOC117591161|XP_034140173.1|DGUA	Coa7|NP_001036323.1|DMEL
OG0007486	LOC117581662|XP_034124933.1|DGUA	Arp10|NP_608338.1|DMEL
OG0007487	LOC117590672|XP_034139436.1|DGUA	mav|NP_524626.1|DMEL
OG0007488	LOC117588895|XP_034136334.1|DGUA	CG13247|NP_649215.2|DMEL
OG0007489	LOC117586645|XP_034132766.1|DGUA	ScsbetaA|NP_001163558.1|DMEL
OG0007490	LOC117588358|XP_034135461.1|DGUA	RpIIIC160|NP_001096987.2|DMEL
OG0007491	LOC117581620|XP_034124874.1|DGUA	CG3198|NP_572337.1|DMEL
OG0007492	LOC117586517|XP_034132544.1|DGUA	cos|NP_477092.1|DMEL
OG0007493	LOC117588713|XP_034136054.1|DGUA	CG9170|NP_573095.1|DMEL
OG0007494	LOC117584393|XP_034129141.1|DGUA	CG4901|NP_001334733.1|DMEL
OG0007495	LOC117588406|XP_034135563.1|DGUA	shop|NP_573331.1|DMEL
OG0007496	LOC117580069|XP_034122202.1|DGUA	RhoGDI|NP_649162.1|DMEL
OG0007497	LOC117580357|XP_034122766.1|DGUA	CG34001|NP_001033999.2|DMEL
OG0007498	LOC117579970|XP_034122037.1|DGUA	Frl|NP_729954.2|DMEL
OG0007499	LOC117589433|XP_034137260.1|DGUA	Cdk12|NP_649325.2|DMEL
OG0007500	LOC117589434|XP_034137262.1|DGUA	SAK|NP_649324.1|DMEL
OG0007501	LOC117589417|XP_034137237.1|DGUA	Chro|NP_649426.3|DMEL
OG0007502	LOC117592709|XP_034142574.1|DGUA	CG44194|NP_001262518.1|DMEL
OG0007503	LOC117582027|XP_034125444.1|DGUA	CG3225|NP_608860.1|DMEL
OG0007504	LOC117580012|XP_034122108.1|DGUA	CG4858|NP_649243.1|DMEL
OG0007505	LOC117580381|XP_034122809.1|DGUA	Zip71B|NP_001097608.1|DMEL
OG0007506	LOC117580384|XP_034122811.1|DGUA	CG5114|NP_001246760.1|DMEL
OG0007507	LOC117581864|XP_034125217.1|DGUA	Rab6|NP_477172.1|DMEL
OG0007508	LOC117582524|XP_034126213.1|DGUA	TBCD|NP_608648.1|DMEL
OG0007509	LOC117587685|XP_034134469.1|DGUA	CG6565|NP_609644.1|DMEL
OG0007510	LOC117586984|XP_034133276.1|DGUA	AIMP1|NP_610426.2|DMEL
OG0007511	LOC117587824|XP_034134674.1|DGUA	mRF1|NP_609617.1|DMEL
OG0007512	LOC117586196|XP_034132015.1|DGUA	mira|NP_477291.1|DMEL
OG0007513	LOC117582642|XP_034126415.1|DGUA	CG11885|NP_608522.1|DMEL
OG0007514	LOC117586835|XP_034133017.1|DGUA	Dhc62B|NP_995958.2|DMEL
OG0007515	LOC117583967|XP_034128564.1|DGUA	Nuf2|NP_609096.2|DMEL
OG0007516	LOC117584473|XP_034129288.1|DGUA	Cap-D3|NP_608935.2|DMEL
OG0007517	LOC117588894|XP_034136333.1|DGUA	CG33969|NP_001034034.1|DMEL
OG0007518	LOC117592678|XP_034142528.1|DGUA	CG3356|NP_611896.1|DMEL
OG0007519	LOC117592567|XP_034142338.1|DGUA	Magi|NP_611551.1|DMEL
OG0007520	LOC117581425|XP_034124484.1|DGUA	CG5877|NP_573014.2|DMEL
OG0007521	LOC117590989|XP_034139955.1|DGUA	Miga|NP_572476.2|DMEL
OG0007522	LOC117588763|XP_034136136.1|DGUA	Ssu72|NP_608342.1|DMEL
OG0007523	LOC117588923|XP_034136428.1|DGUA	Sobp|NP_610703.3|DMEL
OG0007524	LOC117582159|XP_034125647.1|DGUA	Fnta|NP_608862.1|DMEL
OG0007525	LOC117584415|XP_034129169.1|DGUA	RpII33|NP_477419.1|DMEL
OG0007526	LOC117585077|XP_034130232.1|DGUA	Trissin|NP_650471.2|DMEL
OG0007527	LOC117586832|XP_034133004.1|DGUA	CG6418|NP_648413.1|DMEL
OG0007528	LOC117589475|XP_034137311.1|DGUA	EcR|NP_724460.1|DMEL
OG0007529	LOC117592439|XP_034142083.1|DGUA	CG12869|NP_001369085.1|DMEL
OG0007530	LOC117585303|XP_034130623.1|DGUA	PQBP1|NP_651331.1|DMEL
OG0007531	LOC117578550|XP_034120014.1|DGUA	CG17994|NP_610212.1|DMEL
OG0007532	LOC117582176|XP_034125673.1|DGUA	PIG-Z|NP_001286840.1|DMEL
OG0007533	LOC117580377|XP_034122801.1|DGUA	Est-Q|NP_649321.1|DMEL
OG0007534	LOC117579815|XP_034121796.1|DGUA	D|NP_524066.1|DMEL
OG0007535	LOC117579425|XP_034121196.1|DGUA	sens|NP_524818.1|DMEL
OG0007536	LOC117586229|XP_034132055.1|DGUA	CG6126|NP_650528.1|DMEL
OG0007537	LOC117580279|XP_034122629.1|DGUA	dysc|NP_001261810.1|DMEL
OG0007538	LOC117580280|XP_034122641.1|DGUA	Rgl|NP_001261814.1|DMEL
OG0007539	LOC117581811|XP_034125143.1|DGUA	btv|NP_001036369.3|DMEL
OG0007540	LOC117583549|XP_034127799.1|DGUA	PNPase|NP_651867.2|DMEL
OG0007541	LOC117582824|XP_034126769.1|DGUA	fand|NP_610891.1|DMEL
OG0007542	LOC117579719|XP_034121608.1|DGUA	CG6758|NP_611647.1|DMEL
OG0007543	LOC117590646|XP_034139379.1|DGUA	anne|NP_001096849.1|DMEL
OG0007544	LOC117579669|XP_034121543.1|DGUA	Pop2|NP_001287041.1|DMEL
OG0007545	LOC117587775|XP_034134608.1|DGUA	CG10466|NP_610003.1|DMEL
OG0007546	LOC117591129|XP_034140124.1|DGUA	PIG-P|NP_651459.2|DMEL
OG0007547	LOC117586959|XP_034133226.1|DGUA	EMRE|NP_611294.1|DMEL
OG0007548	LOC117586928|XP_034133178.1|DGUA	pns|NP_647620.1|DMEL
OG0007549	LOC117588904|XP_034136352.1|DGUA	CRIF|NP_649333.1|DMEL
OG0007550	LOC117579757|XP_034121679.1|DGUA	Liprin-beta|NP_648661.1|DMEL
OG0007551	LOC117583427|XP_034127619.1|DGUA	CG12769|NP_001286181.1|DMEL
OG0007552	LOC117582453|XP_034126069.1|DGUA	CG4291|NP_608551.1|DMEL
OG0007553	LOC117581704|XP_034124973.1|DGUA	CG17260|NP_608744.1|DMEL
OG0007554	LOC117579588|XP_034121409.1|DGUA	SH3PX1|NP_648348.1|DMEL
OG0007555	LOC117586160|XP_034131955.1|DGUA	CG9646|NP_611183.1|DMEL
OG0007556	LOC117587466|XP_034134086.1|DGUA	nord|NP_611900.1|DMEL
OG0007557	LOC117584449|XP_034129261.1|DGUA	CG3376|NP_001246491.1|DMEL
OG0007558	LOC117583914|XP_034128538.1|DGUA	kn|NP_001097317.1|DMEL
OG0007559	LOC117584455|XP_034129264.1|DGUA	PrBP|NP_609246.1|DMEL
OG0007560	LOC117580184|XP_034122434.1|DGUA	atk|NP_649228.1|DMEL
OG0007561	LOC117579573|XP_034121391.1|DGUA	CG14082|NP_001262035.1|DMEL
OG0007562	LOC117587454|XP_034134066.1|DGUA	byn|NP_524031.2|DMEL
OG0007563	LOC117580575|XP_034123070.1|DGUA	CG7430|NP_649017.1|DMEL
OG0007564	LOC117579720|XP_034121604.1|DGUA	CG11279|NP_648628.1|DMEL
OG0007565	LOC117584973|XP_034130065.1|DGUA	Cad96Ca|NP_651349.1|DMEL
OG0007566	LOC117578730|XP_034120284.1|DGUA	Cpsf160|NP_995833.1|DMEL
OG0007567	LOC117582708|XP_034126518.1|DGUA	Pdhb|NP_651668.1|DMEL
OG0007568	LOC117585773|XP_034131350.1|DGUA	Orc3|NP_476904.1|DMEL
OG0007569	LOC117590581|XP_034139226.1|DGUA	Rep|NP_477420.1|DMEL
OG0007570	LOC117585766|XP_034131338.1|DGUA	ValRS|NP_001260946.1|DMEL
OG0007571	LOC117585760|XP_034131312.1|DGUA	FLASH|NP_610845.1|DMEL
OG0007572	LOC117584479|XP_034129295.1|DGUA	CG6907|NP_608932.1|DMEL
OG0007573	LOC117579958|XP_034122026.1|DGUA	CysRS|NP_611087.1|DMEL
OG0007574	LOC117578882|XP_034120567.1|DGUA	Adck1|NP_611947.2|DMEL
OG0007575	LOC117592666|XP_034142513.1|DGUA	bdg|NP_611064.2|DMEL
OG0007576	LOC117580683|XP_034123193.1|DGUA	Imp|NP_001245616.1|DMEL
OG0007577	LOC117581396|XP_034124432.1|DGUA	Taf8|NP_523397.1|DMEL
OG0007578	LOC117582032|XP_034125457.1|DGUA	chif|NP_523583.2|DMEL
OG0007579	LOC117591997|XP_034141335.1|DGUA	Gle1|NP_610400.1|DMEL
OG0007580	LOC117591245|XP_034140314.1|DGUA	CG13449|NP_648787.2|DMEL
OG0007581	LOC117584046|XP_034128677.1|DGUA	CG17904|NP_609805.1|DMEL
OG0007582	LOC117585929|XP_034131586.1|DGUA	CG11857|NP_001303417.1|DMEL
OG0007583	LOC117584631|XP_034129550.1|DGUA	Ppcdc|NP_726105.1|DMEL
OG0007584	LOC117581487|XP_034124621.1|DGUA	HERC2|NP_608388.2|DMEL
OG0007585	LOC117587484|XP_034134112.1|DGUA	Grip163|NP_648537.2|DMEL
OG0007586	LOC117588176|XP_034135182.1|DGUA	CG16890|NP_609671.1|DMEL
OG0007587	LOC117586364|XP_034132315.1|DGUA	CG30389|NP_001261116.1|DMEL
OG0007588	LOC117587579|XP_034134302.1|DGUA	CG12547|NP_001036460.1|DMEL
OG0007589	LOC117590522|XP_034139130.1|DGUA	CG1575|NP_572440.1|DMEL
OG0007590	LOC117579930|XP_034121974.1|DGUA	Trl|NP_001261846.1|DMEL
OG0007591	LOC117592027|XP_034141377.1|DGUA	CG30338|NP_724811.1|DMEL
OG0007592	LOC117578788|XP_034120400.1|DGUA	CG17807|NP_611690.2|DMEL
OG0007593	LOC117581331|XP_034124336.1|DGUA	MAPk-Ak2|NP_524769.1|DMEL
OG0007594	LOC117592028|XP_034141378.1|DGUA	CG12929|NP_610502.1|DMEL
OG0007595	LOC117590670|XP_034139435.1|DGUA	CG16926|NP_652364.3|DMEL
OG0007596	LOC117586819|XP_034132989.1|DGUA	Pex2|NP_648210.1|DMEL
OG0007597	LOC117579035|XP_034120612.1|DGUA	CG32202|NP_730354.2|DMEL
OG0007598	LOC117592671|XP_034142522.1|DGUA	bug|NP_611065.1|DMEL
OG0007599	LOC117579428|XP_034121201.1|DGUA	CG10171|NP_729888.1|DMEL
OG0007600	LOC117579643|XP_034121514.1|DGUA	Bet1|NP_649096.1|DMEL
OG0007601	LOC117591235|XP_034140300.1|DGUA	CG12355|NP_001097610.1|DMEL
OG0007602	LOC117579156|XP_034120806.1|DGUA	Rpb8|NP_649352.1|DMEL
OG0007603	LOC117579150|XP_034120799.1|DGUA	CG11247|NP_001097659.1|DMEL
OG0007604	LOC117587436|XP_034134006.1|DGUA	CG13875|NP_612005.1|DMEL
OG0007605	LOC117580231|XP_034122538.1|DGUA	Ten-m|NP_001262211.1|DMEL
OG0007606	LOC117580397|XP_034122830.1|DGUA	Pi3K68D|NP_524028.2|DMEL
OG0007607	LOC117582948|XP_034126948.1|DGUA	CG5455|NP_651481.1|DMEL
OG0007608	LOC117580122|XP_034122307.1|DGUA	CG4042|NP_649250.2|DMEL
OG0007609	LOC117590215|XP_034138567.1|DGUA	nmdyn-D6|NP_572965.1|DMEL
OG0007610	LOC117592273|XP_034141825.1|DGUA	dila|NP_001137629.2|DMEL
OG0007611	LOC117590664|XP_034139411.1|DGUA	PMCA|NP_001033803.3|DMEL
OG0007612	LOC117578683|XP_034120202.1|DGUA	trpl|NP_476895.1|DMEL
OG0007613	LOC117592574|XP_034142350.1|DGUA	Xbp1|NP_726032.4|DMEL
OG0007614	LOC117579738|XP_034121641.1|DGUA	Usp5|NP_001334708.1|DMEL
OG0007615	LOC117580030|XP_034122148.1|DGUA	aay|NP_524001.2|DMEL
OG0007616	LOC117582707|XP_034126517.1|DGUA	Atg14|NP_651669.1|DMEL
OG0007617	LOC117587022|XP_034133327.1|DGUA	sff|NP_648814.3|DMEL
OG0007618	LOC117579298|XP_034120996.1|DGUA	nan|NP_001261833.1|DMEL
OG0007619	LOC117580107|XP_034122269.1|DGUA	Abp1|NP_648657.1|DMEL
OG0007620	LOC117580292|XP_034122658.1|DGUA	upSET|NP_648681.1|DMEL
OG0007621	LOC117578783|XP_034120384.1|DGUA	CG8027|NP_610469.3|DMEL
OG0007622	LOC117580278|XP_034122623.1|DGUA	Eip75B|NP_730321.1|DMEL
OG0007623	LOC117587217|XP_034133663.1|DGUA	CG17233|NP_730500.1|DMEL
OG0007624	LOC117579836|XP_034121825.1|DGUA	Six4|NP_649256.1|DMEL
OG0007625	LOC117579126|XP_034120752.1|DGUA	CG42671|NP_001287029.1|DMEL
OG0007626	LOC117589243|XP_034136899.1|DGUA	CG2211|NP_612102.2|DMEL
OG0007627	LOC117589197|XP_034136815.1|DGUA	l_3_02640|NP_612103.1|DMEL
OG0007628	LOC117590651|XP_034139383.1|DGUA	fd102C|NP_651951.1|DMEL
OG0007629	LOC117586926|XP_034133176.1|DGUA	CG13667|NP_648220.1|DMEL
OG0007630	LOC117586151|XP_034131940.1|DGUA	CG14280|NP_650797.1|DMEL
OG0007631	LOC117583586|XP_034127865.1|DGUA	CG12877|NP_001034073.1|DMEL
OG0007632	LOC117587442|XP_034134016.1|DGUA	Mkp|NP_001036572.1|DMEL
OG0007633	LOC117582031|XP_034125453.1|DGUA	msl-1|NP_476896.1|DMEL
OG0007634	LOC117583640|XP_034127979.1|DGUA	CG42558|NP_001036774.2|DMEL
OG0007635	LOC117587721|XP_034134520.1|DGUA	Adat1|NP_609676.1|DMEL
OG0007636	LOC117579046|XP_034120632.1|DGUA	arx|NP_649071.1|DMEL
OG0007637	LOC117588168|XP_034135170.1|DGUA	Haspin|NP_001015349.2|DMEL
OG0007638	LOC117588624|XP_034135935.1|DGUA	Mur2B|NP_569927.1|DMEL
OG0007639	LOC117590914|XP_034139837.1|DGUA	Tim9b|NP_001027074.1|DMEL
OG0007640	LOC117578832|XP_034120486.1|DGUA	CG18011|NP_610559.1|DMEL
OG0007641	LOC117586598|XP_034132669.1|DGUA	hng2|NP_649837.1|DMEL
OG0007642	LOC117592115|XP_034141544.1|DGUA	Mdr50|NP_523740.3|DMEL
OG0007643	LOC117585906|XP_034131554.1|DGUA	glob1|NP_524369.1|DMEL
OG0007644	LOC117583665|XP_034128024.1|DGUA	CG1910|NP_651888.1|DMEL
OG0007645	LOC117584979|XP_034130075.1|DGUA	CG31446|NP_001262610.1|DMEL
OG0007646	LOC117584240|XP_034128927.1|DGUA	CG14931|NP_001260389.1|DMEL
OG0007647	LOC117588037|XP_034134974.1|DGUA	CG10631|NP_609998.1|DMEL
OG0007648	LOC117578858|XP_034120539.1|DGUA	CG8712|NP_724644.1|DMEL
OG0007649	LOC117580289|XP_034122654.1|DGUA	CG3222|NP_648333.1|DMEL
OG0007650	LOC117592660|XP_034142496.1|DGUA	Ir56c|NP_611431.1|DMEL
OG0007651	LOC117590966|XP_034139915.1|DGUA	CG4404|NP_572838.2|DMEL
OG0007652	LOC117580270|XP_034122607.1|DGUA	CG30350|NP_724715.1|DMEL
OG0007653	LOC117579287|XP_034120979.1|DGUA	Spc105R|NP_001262123.1|DMEL
OG0007654	LOC117579181|XP_034120842.1|DGUA	CG32488|NP_728790.1|DMEL
OG0007655	LOC117580872|XP_034123513.1|DGUA, LOC117581480|XP_034124613.1|DGUA	tbrd-2|NP_611401.2|DMEL
OG0007656	LOC117585104|XP_034130274.1|DGUA	CG31207|NP_732581.1|DMEL
OG0007657	LOC117583155|XP_034127240.1|DGUA	Gr85a|NP_731426.1|DMEL
OG0007658	LOC117592339|XP_034141924.1|DGUA	CG30058|NP_725261.1|DMEL, CG34312|NP_001097299.1|DMEL
OG0007659	LOC117592281|XP_034141835.1|DGUA, LOC117592283|XP_034141837.1|DGUA	CG34033|NP_001033937.1|DMEL
OG0007660	LOC117585523|XP_034130922.1|DGUA	Ugt303A1|NP_652621.1|DMEL
OG0007662	LOC117583976|XP_034128577.1|DGUA	CG33458|NP_995854.2|DMEL, CG33459|NP_995855.2|DMEL
