Orthogroup	DGUA.longest_only	DBIA.longest_only
OG0008924	LOC117592301|XP_034141865.1|DGUA	LOC108022846|XP_016947507.1|DBIA
OG0008925	LOC117587609|XP_034134355.1|DGUA	LOC108030437|XP_016958815.1|DBIA
OG0008926	LOC117590277|XP_034138657.1|DGUA, LOC117580186|XP_034122480.1|DGUA	LOC108036421|XP_016968037.1|DBIA
OG0008927	LOC117588926|XP_034136396.1|DGUA	LOC108022108|XP_016946440.1|DBIA
OG0008928	LOC117578482|XP_034119905.1|DGUA	LOC108029993|XP_016957996.1|DBIA
OG0008929	LOC117578766|XP_034120362.1|DGUA	LOC108030120|XP_016958310.1|DBIA
OG0008930	LOC117589690|XP_034137740.1|DGUA	LOC108031316|XP_016960052.1|DBIA
OG0008931	LOC117578811|XP_034120452.1|DGUA	LOC108036236|XP_016967733.1|DBIA
OG0008932	LOC117586673|XP_034132816.1|DGUA	LOC108022403|XP_016946778.1|DBIA
OG0008933	LOC117591884|XP_034141158.1|DGUA	LOC108022380|XP_016946751.1|DBIA
OG0008934	LOC117579470|XP_034121250.1|DGUA	LOC108028087|XP_016955218.1|DBIA
OG0008935	LOC117578667|XP_034120184.1|DGUA	LOC108029923|XP_016957907.1|DBIA
OG0008936	LOC117592404|XP_034142020.1|DGUA	LOC108023012|XP_016947734.1|DBIA
OG0008937	LOC117592272|XP_034141824.1|DGUA	LOC108036515|XP_016968209.1|DBIA
OG0008938	LOC117592520|XP_034142262.1|DGUA	LOC108029472|XP_016957215.1|DBIA
OG0008939	LOC117581196|XP_034124052.1|DGUA	LOC108029652|XP_016957565.1|DBIA
OG0008940	LOC117578974|XP_034120598.1|DGUA	LOC108022713|XP_016947278.1|DBIA
OG0008941	LOC117581219|XP_034124088.1|DGUA	LOC108021956|XP_016946275.1|DBIA
OG0008942	LOC117588630|XP_034135950.1|DGUA	LOC108023608|XP_016948704.1|DBIA
OG0008943	LOC117590482|XP_034139029.1|DGUA	LOC108023755|XP_016948882.1|DBIA
OG0008944	LOC117581076|XP_034123851.1|DGUA	LOC108026223|XP_016952540.1|DBIA
OG0008945	LOC117581242|XP_034124123.1|DGUA	LOC108023744|XP_016948871.1|DBIA
OG0008946	LOC117591022|XP_034140000.1|DGUA	LOC108025894|XP_016952065.1|DBIA
OG0008947	LOC117590688|XP_034139479.1|DGUA	LOC108024084|XP_016949347.1|DBIA
OG0008948	LOC117590758|XP_034139588.1|DGUA	LOC108023555|XP_016948627.1|DBIA
OG0008949	LOC117587343|XP_034133874.1|DGUA	LOC108028538|XP_016955924.1|DBIA
OG0008950	LOC117588288|XP_034135357.1|DGUA	LOC108025674|XP_016951700.1|DBIA
OG0008951	LOC117589182|XP_034136796.1|DGUA	LOC108034669|XP_016965096.1|DBIA
OG0008952	LOC117580637|XP_034123116.1|DGUA	LOC108033018|XP_016962634.1|DBIA
OG0008953	LOC117589411|XP_034137233.1|DGUA	LOC108030762|XP_016959302.1|DBIA
OG0008955	LOC117579456|XP_034121234.1|DGUA	LOC108028177|XP_016955328.1|DBIA
OG0008956	LOC117583748|XP_034128157.1|DGUA, LOC117583383|XP_034127559.1|DGUA	LOC108036312|XP_016967811.1|DBIA
OG0008957	LOC117579971|XP_034122039.1|DGUA	LOC108035540|XP_016966696.1|DBIA, LOC108034450|XP_016964823.1|DBIA
OG0008958	LOC117580237|XP_034122550.1|DGUA	LOC108030848|XP_016959475.1|DBIA
OG0008959	LOC117587223|XP_034133674.1|DGUA	LOC108028097|XP_016955231.1|DBIA
OG0008960	LOC117587451|XP_034134061.1|DGUA	LOC108035085|XP_016965990.1|DBIA
OG0008961	LOC117581893|XP_034125252.1|DGUA, LOC117581964|XP_034125340.1|DGUA	LOC108033745|XP_016963793.1|DBIA
OG0008962	LOC117590562|XP_034139194.1|DGUA, LOC117583424|XP_034127612.1|DGUA	LOC108023900|XP_016949075.1|DBIA
OG0008963	LOC117581355|XP_034124378.1|DGUA, LOC117580859|XP_034123498.1|DGUA	LOC108032957|XP_016962517.1|DBIA
OG0008964	LOC117588680|XP_034136020.1|DGUA	LOC108023198|XP_016947945.1|DBIA
OG0008965	LOC117587969|XP_034134869.1|DGUA	LOC108034727|XP_016965159.1|DBIA
OG0008966	LOC117584470|XP_034129282.1|DGUA	LOC108032416|XP_016961724.1|DBIA
OG0008968	LOC117581903|XP_034125262.1|DGUA	LOC108027720|XP_016954762.1|DBIA
OG0008969	LOC117582307|XP_034125841.1|DGUA	LOC108027719|XP_016954758.1|DBIA
OG0008970	LOC117582336|XP_034125879.1|DGUA	LOC108027692|XP_016954728.1|DBIA
OG0008971	LOC117589216|XP_034136852.1|DGUA	LOC108034749|XP_016965186.1|DBIA
OG0008972	LOC117589239|XP_034136894.1|DGUA	LOC108028053|XP_016955181.1|DBIA
OG0008973	LOC117579285|XP_034120975.1|DGUA	LOC108030528|XP_016958907.1|DBIA
OG0008974	LOC117583631|XP_034127971.1|DGUA	LOC108025077|XP_016950824.1|DBIA, LOC108025086|XP_016950835.1|DBIA
OG0008975	LOC117592491|XP_034142226.1|DGUA	LOC108024342|XP_016949733.1|DBIA, LOC108036311|XP_016967810.1|DBIA
OG0008976	LOC117579575|XP_034121393.1|DGUA	LOC108035940|XP_016967225.1|DBIA
OG0008977	LOC117587795|XP_034134631.1|DGUA	LOC108032351|XP_016961651.1|DBIA
OG0008978	LOC117584422|XP_034129200.1|DGUA	LOC108029992|XP_016957995.1|DBIA
OG0008979	LOC117587807|XP_034134652.1|DGUA, LOC117587809|XP_034134654.1|DGUA	LOC108032326|XP_016961624.1|DBIA
OG0008983	LOC117591367|XP_034140498.1|DGUA	LOC108026841|XP_016953506.1|DBIA
OG0008985	LOC117589104|XP_034136647.1|DGUA	LOC108034785|XP_016965233.1|DBIA
OG0008986	LOC117585886|XP_034131531.1|DGUA	LOC108027176|XP_016953953.1|DBIA
OG0008987	LOC117584688|XP_034129608.1|DGUA	LOC108029092|XP_016956671.1|DBIA
OG0008988	LOC117589665|XP_034137693.1|DGUA	LOC108031893|XP_016961150.1|DBIA
OG0008989	LOC117588554|XP_034135827.1|DGUA	LOC108025862|XP_016952019.1|DBIA
OG0008990	LOC117579322|XP_034121027.1|DGUA	LOC108034595|XP_016965016.1|DBIA
OG0008992	LOC117584992|XP_034130112.1|DGUA	LOC108032253|XP_016961607.1|DBIA
OG0008993	LOC117579458|XP_034121237.1|DGUA	LOC108028573|XP_016955968.1|DBIA
OG0008994	LOC117581779|XP_034125093.1|DGUA	LOC108036106|XP_016967569.1|DBIA
OG0008995	LOC117587483|XP_034134111.1|DGUA	LOC108026939|XP_016953641.1|DBIA
OG0008996	LOC117581541|XP_034124747.1|DGUA	LOC108033226|XP_016962979.1|DBIA
OG0008997	LOC117590826|XP_034139691.1|DGUA	LOC108023379|XP_016948273.1|DBIA
OG0008999	LOC117588298|XP_034135371.1|DGUA	LOC108027482|XP_016954416.1|DBIA
OG0009000	LOC117590694|XP_034139486.1|DGUA, LOC117590767|XP_034139604.1|DGUA, LOC117590885|XP_034139806.1|DGUA	LOC108032057|XP_016961365.1|DBIA
OG0009001	LOC117587607|XP_034134349.1|DGUA	LOC108033908|XP_016964063.1|DBIA
OG0009002	LOC117589661|XP_034137688.1|DGUA	LOC108031554|XP_016960585.1|DBIA
OG0009003	LOC117590477|XP_034139026.1|DGUA	LOC108028136|XP_016955281.1|DBIA
OG0009004	LOC117591869|XP_034141134.1|DGUA	LOC108022311|XP_016946660.1|DBIA
OG0009005	LOC117584361|XP_034129090.1|DGUA	LOC108036747|XP_016968545.1|DBIA
OG0009006	LOC117585325|XP_034130655.1|DGUA	LOC108032227|XP_016961579.1|DBIA
OG0009007	LOC117587176|XP_034133584.1|DGUA	LOC108030998|XP_016959691.1|DBIA
OG0009008	LOC117586693|XP_034132849.1|DGUA	LOC108031350|XP_016960104.1|DBIA
OG0009009	LOC117587093|XP_034133457.1|DGUA	LOC108028931|XP_016956442.1|DBIA
OG0009010	LOC117586812|XP_034132977.1|DGUA	LOC108035230|XP_016966248.1|DBIA
OG0009011	LOC117579391|XP_034121155.1|DGUA	LOC108034838|XP_016965449.1|DBIA
OG0009012	LOC117587712|XP_034134511.1|DGUA	LOC108026902|XP_016953600.1|DBIA
OG0009013	LOC117580729|XP_034123284.1|DGUA	LOC108023530|XP_016948583.1|DBIA
OG0009014	LOC117589256|XP_034136922.1|DGUA	LOC108034868|XP_016965540.1|DBIA
OG0009015	LOC117579136|XP_034120768.1|DGUA	LOC108028510|XP_016955882.1|DBIA
OG0009016	LOC117589436|XP_034137266.1|DGUA	LOC108035411|XP_016966520.1|DBIA
OG0009017	LOC117584117|XP_034128758.1|DGUA	LOC108027872|XP_016954975.1|DBIA
OG0009018	LOC117590684|XP_034139474.1|DGUA	LOC108036017|XP_016967427.1|DBIA
OG0009019	LOC117590580|XP_034139219.1|DGUA	LOC108024910|XP_016950571.1|DBIA
OG0009020	LOC117583704|XP_034128079.1|DGUA	LOC108026426|XP_016952847.1|DBIA
OG0009021	LOC117585894|XP_034131540.1|DGUA	LOC108032926|XP_016962484.1|DBIA
OG0009022	LOC117589802|XP_034137901.1|DGUA	LOC108023488|XP_016948506.1|DBIA
OG0009023	LOC117582957|XP_034126957.1|DGUA	LOC108024417|XP_016949822.1|DBIA
OG0009024	LOC117582794|XP_034126694.1|DGUA	LOC108031598|XP_016960665.1|DBIA
OG0009025	LOC117583016|XP_034127058.1|DGUA	LOC108027232|XP_016954054.1|DBIA
OG0009026	LOC117585274|XP_034130588.1|DGUA	LOC108026425|XP_016952846.1|DBIA
OG0009027	LOC117590730|XP_034139572.1|DGUA	LOC108029491|XP_016957249.1|DBIA
OG0009028	LOC117580343|XP_034122739.1|DGUA	LOC108035506|XP_016966655.1|DBIA
OG0009029	LOC117587558|XP_034134262.1|DGUA	LOC108023832|XP_016948967.1|DBIA
OG0009030	LOC117582191|XP_034125685.1|DGUA	LOC108027815|XP_016954882.1|DBIA
OG0009031	LOC117586707|XP_034132868.1|DGUA	LOC108027361|XP_016954272.1|DBIA
OG0009032	LOC117586708|XP_034132869.1|DGUA	LOC108027362|XP_016954273.1|DBIA
OG0009033	LOC117584360|XP_034129089.1|DGUA	LOC108036793|XP_016968629.1|DBIA
OG0009034	LOC117584429|XP_034129217.1|DGUA	LOC108032755|XP_016962234.1|DBIA
OG0009035	LOC117588132|XP_034135113.1|DGUA	LOC108032815|XP_016962318.1|DBIA
OG0009036	LOC117591894|XP_034141169.1|DGUA	LOC108036577|XP_016968318.1|DBIA
OG0009037	LOC117582479|XP_034126120.1|DGUA	LOC108034842|XP_016965466.1|DBIA
OG0009038	LOC117583689|XP_034128057.1|DGUA	LOC108024739|XP_016950325.1|DBIA
OG0009039	LOC117586470|XP_034132448.1|DGUA	LOC108026173|XP_016952435.1|DBIA
OG0009040	LOC117581525|XP_034124714.1|DGUA	LOC108022175|XP_016946508.1|DBIA
OG0009041	LOC117589651|XP_034137675.1|DGUA	LOC108031673|XP_016960802.1|DBIA
OG0009042	LOC117582602|XP_034126361.1|DGUA	LOC108027920|XP_016955032.1|DBIA
OG0009043	LOC117587803|XP_034134646.1|DGUA	LOC108032748|XP_016962225.1|DBIA
OG0009044	LOC117584675|XP_034129596.1|DGUA	LOC108029085|XP_016956661.1|DBIA
OG0009045	LOC117586180|XP_034131983.1|DGUA	LOC108027343|XP_016954250.1|DBIA
OG0009046	LOC117579363|XP_034121088.1|DGUA	LOC108030835|XP_016959448.1|DBIA
OG0009047	LOC117578452|XP_034119866.1|DGUA	LOC108030441|XP_016958820.1|DBIA
OG0009048	LOC117587541|XP_034134238.1|DGUA	LOC108032517|XP_016961841.1|DBIA
OG0009049	LOC117586059|XP_034131796.1|DGUA	LOC108026277|XP_016952629.1|DBIA
OG0009050	LOC117584695|XP_034129619.1|DGUA	LOC108032551|XP_016961917.1|DBIA
OG0009051	LOC117589941|XP_034138125.1|DGUA	LOC108029593|XP_016957450.1|DBIA
OG0009052	LOC117586521|XP_034132545.1|DGUA	LOC108027446|XP_016954386.1|DBIA
OG0009053	LOC117585772|XP_034131345.1|DGUA	LOC108026360|XP_016952756.1|DBIA
OG0009054	LOC117586640|XP_034132761.1|DGUA	LOC108031920|XP_016961180.1|DBIA
OG0009055	LOC117588190|XP_034135202.1|DGUA	LOC108033617|XP_016963469.1|DBIA
OG0009056	LOC117584303|XP_034129020.1|DGUA	LOC108033375|XP_016963182.1|DBIA
OG0009057	LOC117589004|XP_034136510.1|DGUA	LOC108029017|XP_016956555.1|DBIA
OG0009058	LOC117590574|XP_034139208.1|DGUA	LOC108036006|XP_016967391.1|DBIA
OG0009059	LOC117588976|XP_034136456.1|DGUA	LOC108028736|XP_016956191.1|DBIA
OG0009060	LOC117586251|XP_034132083.1|DGUA	LOC108024602|XP_016950105.1|DBIA
OG0009061	LOC117585793|XP_034131385.1|DGUA	LOC108022748|XP_016947330.1|DBIA
OG0009062	LOC117592486|XP_034142216.1|DGUA	LOC108036337|XP_016967868.1|DBIA
OG0009063	LOC117582300|XP_034125832.1|DGUA	LOC108033825|XP_016963942.1|DBIA
OG0009064	LOC117592710|XP_034119755.1|DGUA	LOC108030031|XP_016958077.1|DBIA
OG0009065	LOC117583012|XP_034127053.1|DGUA	LOC108024725|XP_016950308.1|DBIA
OG0009066	LOC117579590|XP_034121412.1|DGUA	LOC108034516|XP_016964929.1|DBIA
OG0009067	LOC117580251|XP_034122563.1|DGUA	LOC108030817|XP_016959406.1|DBIA
OG0009068	LOC117590933|XP_034139869.1|DGUA	LOC108029914|XP_016957896.1|DBIA
OG0009069	LOC117584828|XP_034129845.1|DGUA	LOC108033315|XP_016963083.1|DBIA
OG0009070	LOC117592277|XP_034141828.1|DGUA	LOC108036600|XP_016968349.1|DBIA
OG0009071	LOC117585612|XP_034131058.1|DGUA	LOC108026141|XP_016952359.1|DBIA
OG0009072	LOC117586145|XP_034131929.1|DGUA	LOC108027329|XP_016954228.1|DBIA
OG0009073	LOC117586198|XP_034132019.1|DGUA	LOC108032136|XP_016961460.1|DBIA
OG0009074	LOC117590179|XP_034138466.1|DGUA	LOC108024968|XP_016950700.1|DBIA
OG0009075	LOC117585997|XP_034131715.1|DGUA	LOC108032930|XP_016962489.1|DBIA
OG0009076	LOC117586600|XP_034132673.1|DGUA	LOC108031845|XP_016961084.1|DBIA
OG0009077	LOC117584913|XP_034129951.1|DGUA	LOC108032916|XP_016962468.1|DBIA
OG0009078	LOC117585140|XP_034130359.1|DGUA	LOC108024517|XP_016949957.1|DBIA
OG0009079	LOC117586719|XP_034132899.1|DGUA	LOC108031411|XP_016960297.1|DBIA
OG0009080	LOC117586385|XP_034132306.1|DGUA	LOC108026333|XP_016952725.1|DBIA
OG0009081	LOC117591094|XP_034140086.1|DGUA	LOC108025156|XP_016950922.1|DBIA
OG0009082	LOC117586230|XP_034132056.1|DGUA	LOC108024378|XP_016949770.1|DBIA
OG0009083	LOC117581510|XP_034124678.1|DGUA	LOC108023794|XP_016948922.1|DBIA
OG0009084	LOC117586671|XP_034132810.1|DGUA	LOC108031790|XP_016960992.1|DBIA
OG0009085	LOC117585468|XP_034130850.1|DGUA	LOC108024806|XP_016950417.1|DBIA
OG0009086	LOC117585726|XP_034131255.1|DGUA	LOC108024982|XP_016950719.1|DBIA
OG0009087	LOC117583288|XP_034127415.1|DGUA	LOC108024801|XP_016950410.1|DBIA
OG0009088	LOC117583293|XP_034127422.1|DGUA	LOC108025400|XP_016951366.1|DBIA
OG0009089	LOC117581205|XP_034124069.1|DGUA	LOC108024351|XP_016949742.1|DBIA
OG0009090	LOC117583421|XP_034127604.1|DGUA	LOC108025427|XP_016951401.1|DBIA
OG0009091	LOC117590087|XP_034138320.1|DGUA	LOC108024934|XP_016950621.1|DBIA
OG0009092	LOC117583581|XP_034127853.1|DGUA	LOC108027434|XP_016954371.1|DBIA
OG0009093	LOC117589521|XP_034137403.1|DGUA	LOC108024759|XP_016950360.1|DBIA
OG0009094	LOC117585371|XP_034130709.1|DGUA	LOC108026093|XP_016952282.1|DBIA
OG0009095	LOC117585370|XP_034130708.1|DGUA	LOC108025988|XP_016952170.1|DBIA
OG0009096	LOC117583000|XP_034127041.1|DGUA	LOC108025139|XP_016950901.1|DBIA
OG0009097	LOC117582930|XP_034126921.1|DGUA	LOC108025154|XP_016950920.1|DBIA
OG0009098	LOC117583560|XP_034127818.1|DGUA	LOC108025389|XP_016951350.1|DBIA
OG0009099	LOC117583629|XP_034127968.1|DGUA	LOC108025482|XP_016951486.1|DBIA
OG0009100	LOC117584107|XP_034128746.1|DGUA	LOC108028985|XP_016956515.1|DBIA
OG0009101	LOC117581980|XP_034125360.1|DGUA	LOC108027721|XP_016954763.1|DBIA
OG0009102	LOC117582125|XP_034125595.1|DGUA	LOC108029137|XP_016956749.1|DBIA
OG0009103	LOC117582614|XP_034126379.1|DGUA	LOC108029009|XP_016956542.1|DBIA
OG0009104	LOC117582610|XP_034126374.1|DGUA	LOC108029264|XP_016956952.1|DBIA
OG0009105	LOC117584462|XP_034129270.1|DGUA	LOC108036812|XP_016968650.1|DBIA
OG0009106	LOC117581743|XP_034125031.1|DGUA	LOC108032807|XP_016962307.1|DBIA
OG0009107	LOC117584120|XP_034128762.1|DGUA	LOC108034227|XP_016964562.1|DBIA
OG0009108	LOC117585476|XP_034130859.1|DGUA	LOC108026434|XP_016952859.1|DBIA
OG0009109	LOC117582329|XP_034125870.1|DGUA	LOC108034319|XP_016964678.1|DBIA
OG0009110	LOC117582515|XP_034126202.1|DGUA	LOC108029058|XP_016956614.1|DBIA
OG0009111	LOC117579867|XP_034121870.1|DGUA	LOC108035100|XP_016966015.1|DBIA
OG0009112	LOC117582664|XP_034126470.1|DGUA	LOC108029133|XP_016956745.1|DBIA
OG0009113	LOC117584464|XP_034129273.1|DGUA	LOC108034181|XP_016964487.1|DBIA
OG0009114	LOC117584803|XP_034129813.1|DGUA	LOC108029164|XP_016956794.1|DBIA
OG0009115	LOC117587613|XP_034134356.1|DGUA	LOC108024073|XP_016949334.1|DBIA
OG0009116	LOC117584184|XP_034128843.1|DGUA	LOC108027679|XP_016954714.1|DBIA
OG0009117	LOC117587750|XP_034134565.1|DGUA	LOC108033316|XP_016963084.1|DBIA
OG0009118	LOC117590561|XP_034139193.1|DGUA	LOC108023171|XP_016947902.1|DBIA
OG0009119	LOC117584322|XP_034129041.1|DGUA	LOC108033560|XP_016963393.1|DBIA
OG0009120	LOC117580516|XP_034123000.1|DGUA	LOC108034463|XP_016964836.1|DBIA
OG0009121	LOC117581756|XP_034125451.1|DGUA	LOC108030424|XP_016958799.1|DBIA
OG0009122	LOC117580418|XP_034122863.1|DGUA	LOC108022246|XP_016946594.1|DBIA
OG0009123	LOC117585460|XP_034130844.1|DGUA	LOC108022924|XP_016947625.1|DBIA
OG0009124	LOC117590893|XP_034139816.1|DGUA	LOC108032402|XP_016961712.1|DBIA
OG0009125	LOC117578469|XP_034119892.1|DGUA	LOC108030203|XP_016958449.1|DBIA
OG0009126	LOC117591922|XP_034141205.1|DGUA	LOC108022169|XP_016946502.1|DBIA
OG0009127	LOC117578688|XP_034120214.1|DGUA	LOC108022932|XP_016947633.1|DBIA
OG0009128	LOC117582577|XP_034126317.1|DGUA	LOC108029938|XP_016957922.1|DBIA
OG0009129	LOC117581483|XP_034124620.1|DGUA	LOC108029407|XP_016957129.1|DBIA
OG0009130	LOC117584570|XP_034129432.1|DGUA	LOC108029521|XP_016957309.1|DBIA
OG0009131	LOC117582123|XP_034125597.1|DGUA	LOC108036349|XP_016967911.1|DBIA
OG0009132	LOC117582507|XP_034126191.1|DGUA	LOC108022594|XP_016947110.1|DBIA
OG0009133	LOC117581966|XP_034125344.1|DGUA	LOC108029427|XP_016957161.1|DBIA
OG0009134	LOC117592071|XP_034141468.1|DGUA	LOC108029897|XP_016957876.1|DBIA
OG0009135	LOC117578801|XP_034120421.1|DGUA	LOC108036592|XP_016968341.1|DBIA
OG0009136	LOC117578825|XP_034120473.1|DGUA	LOC108030452|XP_016958834.1|DBIA
OG0009137	LOC117584036|XP_034128668.1|DGUA	LOC108022238|XP_016946585.1|DBIA
OG0009138	LOC117592601|XP_034142374.1|DGUA	LOC108022291|XP_016946639.1|DBIA
OG0009139	LOC117588423|XP_034135602.1|DGUA	LOC108023094|XP_016947844.1|DBIA
OG0009140	LOC117591873|XP_034141138.1|DGUA	LOC108022228|XP_016946575.1|DBIA
OG0009141	LOC117578483|XP_034119906.1|DGUA	LOC108029933|XP_016957917.1|DBIA
OG0009142	LOC117578665|XP_034120182.1|DGUA	LOC108030046|XP_016958110.1|DBIA
OG0009143	LOC117582266|XP_034125784.1|DGUA	LOC108026970|XP_016953675.1|DBIA
OG0009144	LOC117592087|XP_034141493.1|DGUA	LOC108026720|XP_016953317.1|DBIA
OG0009145	LOC117592039|XP_034141401.1|DGUA	LOC108022264|XP_016946610.1|DBIA
OG0009146	LOC117582011|XP_034125421.1|DGUA	LOC108029681|XP_016957620.1|DBIA
OG0009147	LOC117581511|XP_034124690.1|DGUA	LOC108036513|XP_016968207.1|DBIA
OG0009148	LOC117591996|XP_034141333.1|DGUA	LOC108029661|XP_016957577.1|DBIA
OG0009149	LOC117592659|XP_034142495.1|DGUA	LOC108026603|XP_016953065.1|DBIA
OG0009150	LOC117592517|XP_034142258.1|DGUA	LOC108029470|XP_016957213.1|DBIA
OG0009151	LOC117578501|XP_034119927.1|DGUA	LOC108022994|XP_016947712.1|DBIA
OG0009152	LOC117592020|XP_034141365.1|DGUA	LOC108036318|XP_016967819.1|DBIA
OG0009153	LOC117584540|XP_034129386.1|DGUA	LOC108026652|XP_016953179.1|DBIA
OG0009154	LOC117583119|XP_034127199.1|DGUA	LOC108026056|XP_016952239.1|DBIA
OG0009155	LOC117592246|XP_034141772.1|DGUA	LOC108029537|XP_016957335.1|DBIA
OG0009156	LOC117587909|XP_034134780.1|DGUA	LOC108032408|XP_016961717.1|DBIA
OG0009157	LOC117587641|XP_034134417.1|DGUA	LOC108034124|XP_016964401.1|DBIA
OG0009158	LOC117586876|XP_034133067.1|DGUA	LOC108031362|XP_016960124.1|DBIA
OG0009159	LOC117581395|XP_034124431.1|DGUA	LOC108026283|XP_016952641.1|DBIA
OG0009160	LOC117592264|XP_034141814.1|DGUA	LOC108027681|XP_016954717.1|DBIA
OG0009161	LOC117580686|XP_034123203.1|DGUA	LOC108023698|XP_016948813.1|DBIA
OG0009162	LOC117589030|XP_034136549.1|DGUA	LOC108034550|XP_016964966.1|DBIA
OG0009163	LOC117579162|XP_034120811.1|DGUA	LOC108035700|XP_016966910.1|DBIA
OG0009164	LOC117587293|XP_034133770.1|DGUA	LOC108035186|XP_016966155.1|DBIA
OG0009165	LOC117587425|XP_034133986.1|DGUA	LOC108027996|XP_016955112.1|DBIA
OG0009166	LOC117580454|XP_034122912.1|DGUA	LOC108034439|XP_016964812.1|DBIA
OG0009167	LOC117586863|XP_034133051.1|DGUA	LOC108028675|XP_016956098.1|DBIA
OG0009168	LOC117586865|XP_034133053.1|DGUA	LOC108028676|XP_016956100.1|DBIA
OG0009169	LOC117580101|XP_034122255.1|DGUA	LOC108034919|XP_016965661.1|DBIA
OG0009170	LOC117588930|XP_034136397.1|DGUA, LOC117588933|XP_034136400.1|DGUA	LOC108034678|XP_016965109.1|DBIA
OG0009171	LOC117587263|XP_034133728.1|DGUA	LOC108034891|XP_016965591.1|DBIA
OG0009172	LOC117580127|XP_034122311.1|DGUA	LOC108030655|XP_016959160.1|DBIA
OG0009173	LOC117589116|XP_034136685.1|DGUA	LOC108035226|XP_016966245.1|DBIA
OG0009174	LOC117582425|XP_034126021.1|DGUA	LOC108025650|XP_016951678.1|DBIA
OG0009175	LOC117584448|XP_034129256.1|DGUA	LOC108036773|XP_016968601.1|DBIA
OG0009176	LOC117579825|XP_034121810.1|DGUA	LOC108035650|XP_016966845.1|DBIA
OG0009178	LOC117591263|XP_034140343.1|DGUA	LOC108030672|XP_016959187.1|DBIA
OG0009179	LOC117589049|XP_034136568.1|DGUA	LOC108030764|XP_016959306.1|DBIA
OG0009180	LOC117579845|XP_034121834.1|DGUA	LOC108034957|XP_016965737.1|DBIA
OG0009181	LOC117586954|XP_034133217.1|DGUA	LOC108028711|XP_016956150.1|DBIA
OG0009182	LOC117580487|XP_034122962.1|DGUA	LOC108030660|XP_016959171.1|DBIA
OG0009183	LOC117580443|XP_034122891.1|DGUA	LOC108034396|XP_016964766.1|DBIA
OG0009184	LOC117580433|XP_034122879.1|DGUA	LOC108030721|XP_016959252.1|DBIA
OG0009185	LOC117580236|XP_034122549.1|DGUA	LOC108030905|XP_016959573.1|DBIA
OG0009186	LOC117580121|XP_034122304.1|DGUA	LOC108028787|XP_016956256.1|DBIA
OG0009187	LOC117585349|XP_034130683.1|DGUA	LOC108032111|XP_016961431.1|DBIA
OG0009188	LOC117587036|XP_034133361.1|DGUA	LOC108023125|XP_016947883.1|DBIA
OG0009189	LOC117589102|XP_034136644.1|DGUA	LOC108035538|XP_016966694.1|DBIA
OG0009190	LOC117589163|XP_034136760.1|DGUA	LOC108034632|XP_016965059.1|DBIA
OG0009191	LOC117592471|XP_034142198.1|DGUA	LOC108022065|XP_016946399.1|DBIA
OG0009192	LOC117591333|XP_034140449.1|DGUA	LOC108023633|XP_016948738.1|DBIA
OG0009193	LOC117584058|XP_034128691.1|DGUA	LOC108032634|XP_016962067.1|DBIA
OG0009194	LOC117588072|XP_034135028.1|DGUA	LOC108029875|XP_016957855.1|DBIA
OG0009195	LOC117580523|XP_034123006.1|DGUA	LOC108034690|XP_016965120.1|DBIA
OG0009196	LOC117580150|XP_034122351.1|DGUA, LOC117590272|XP_034138648.1|DGUA	LOC108034460|XP_016964833.1|DBIA
OG0009197	LOC117587921|XP_034134799.1|DGUA	LOC108028808|XP_016956282.1|DBIA
OG0009198	LOC117591249|XP_034140323.1|DGUA	LOC108030514|XP_016958891.1|DBIA
OG0009199	LOC117580243|XP_034122557.1|DGUA	LOC108028135|XP_016955280.1|DBIA
OG0009200	LOC117592469|XP_034142196.1|DGUA	LOC108022898|XP_016947586.1|DBIA
OG0009201	LOC117579490|XP_034121285.1|DGUA	LOC108030455|XP_016958837.1|DBIA
OG0009202	LOC117592360|XP_034141947.1|DGUA	LOC108022374|XP_016946744.1|DBIA
OG0009203	LOC117581714|XP_034124986.1|DGUA	LOC108029414|XP_016957137.1|DBIA
OG0009204	LOC117580491|XP_034122973.1|DGUA	LOC108029436|XP_016957172.1|DBIA, LOC108029411|XP_016957133.1|DBIA
OG0009205	LOC117583009|XP_034127055.1|DGUA	LOC108029390|XP_016957106.1|DBIA
OG0009206	LOC117578521|XP_034119956.1|DGUA	LOC108022494|XP_016946936.1|DBIA
OG0009207	LOC117585258|XP_034130564.1|DGUA	LOC108026087|XP_016952274.1|DBIA
OG0009209	LOC117585301|XP_034130621.1|DGUA	LOC108024318|XP_016949709.1|DBIA
OG0009210	LOC117590979|XP_034139946.1|DGUA	LOC108029970|XP_016957965.1|DBIA
OG0009211	LOC117583961|XP_034128553.1|DGUA, LOC117584528|XP_034129368.1|DGUA	LOC108034185|XP_016964493.1|DBIA
OG0009213	LOC117580807|XP_034123399.1|DGUA	LOC108026808|XP_016953499.1|DBIA
OG0009214	LOC117579182|XP_034120843.1|DGUA	LOC108034684|XP_016965113.1|DBIA
OG0009221	LOC117583954|XP_034128545.1|DGUA	LOC108033458|XP_016963283.1|DBIA
OG0009222	LOC117588448|XP_034135621.1|DGUA	LOC108025887|XP_016952052.1|DBIA
OG0009224	LOC117586400|XP_034132323.1|DGUA	LOC108027018|XP_016953703.1|DBIA
OG0009228	LOC117590527|XP_034139135.1|DGUA	LOC108024016|XP_016949265.1|DBIA
