Orthogroup	DGUA.longest_only	DYAK.longest_only
OG0007892	LOC117578428|XP_034119780.1|DGUA	LOC6529105|XP_002090118.1|DYAK
OG0007893	LOC117591941|XP_034141242.1|DGUA	LOC6531842|XP_002092629.1|DYAK
OG0007894	LOC117586880|XP_034133073.1|DGUA	LOC6532611|XP_039230210.1|DYAK
OG0007895	LOC117589447|XP_034137282.1|DGUA	LOC6532191|XP_039229772.1|DYAK
OG0007896	LOC117579504|XP_034121299.1|DGUA	LOC6533615|XP_002094323.1|DYAK
OG0007897	LOC117589370|XP_034137171.1|DGUA	LOC6533882|XP_002094582.1|DYAK
OG0007898	LOC117589161|XP_034136755.1|DGUA	LOC6533520|XP_002094231.1|DYAK
OG0007899	LOC117587387|XP_034133932.1|DGUA	LOC6534295|XP_015050549.1|DYAK
OG0007900	LOC117585664|XP_034131154.1|DGUA	LOC26536225|XP_015052959.1|DYAK
OG0007901	LOC117579869|XP_034121880.1|DGUA	LOC6532664|XP_002093408.1|DYAK
OG0007902	LOC117581023|XP_034123741.1|DGUA	LOC6524777|XP_002100621.1|DYAK
OG0007903	LOC117588873|XP_034136270.1|DGUA	LOC6535108|XP_002095771.2|DYAK
OG0007904	LOC117580212|XP_034122496.1|DGUA	LOC6534733|XP_002095408.2|DYAK
OG0007905	LOC117582057|XP_034125499.1|DGUA	LOC6527633|XP_002088721.1|DYAK
OG0007906	LOC117579257|XP_034120935.1|DGUA	LOC6533060|XP_039229908.1|DYAK
OG0007907	LOC117589121|XP_034136693.1|DGUA	LOC6533041|XP_002093776.1|DYAK
OG0007908	LOC117589123|XP_034136695.1|DGUA	LOC6533040|XP_002093775.2|DYAK
OG0007909	LOC117591198|XP_034140229.1|DGUA	LOC6524459|XP_002100316.1|DYAK
OG0007910	LOC117580320|XP_034122707.1|DGUA	LOC6539664|XP_002086550.3|DYAK
OG0007911	LOC117586911|XP_034133151.1|DGUA	LOC6532861|XP_002093597.1|DYAK
OG0007912	LOC117586914|XP_034133153.1|DGUA	LOC6532446|XP_002093193.1|DYAK
OG0007913	LOC117586915|XP_034133154.1|DGUA	LOC6532860|XP_002093596.1|DYAK
OG0007914	LOC117587486|XP_034134119.1|DGUA	LOC6533821|XP_039230874.1|DYAK
OG0007915	LOC117589085|XP_034136611.1|DGUA	LOC6534430|XP_002095107.1|DYAK
OG0007916	LOC117587967|XP_034134867.1|DGUA	LOC6528099|XP_002089166.1|DYAK
OG0007917	LOC117591166|XP_034140181.1|DGUA	LOC6528753|XP_002089788.1|DYAK
OG0007918	LOC117578466|XP_034119889.1|DGUA	LOC6528354|XP_002089403.1|DYAK
OG0007919	LOC117588098|XP_034135063.1|DGUA	LOC6531568|XP_002092366.1|DYAK
OG0007920	LOC117592547|XP_034142310.1|DGUA	LOC6530598|XP_002091511.3|DYAK
OG0007921	LOC117578892|XP_034120587.1|DGUA	LOC6530286|XP_002091214.1|DYAK
OG0007922	LOC117586063|XP_034131799.1|DGUA	LOC6536761|XP_002097333.2|DYAK
OG0007923	LOC117591193|XP_034140222.1|DGUA	LOC6525089|XP_002100928.2|DYAK
OG0007924	LOC117586767|XP_034132965.1|DGUA	LOC6530066|XP_002091012.1|DYAK
OG0007925	LOC117578605|XP_034120091.1|DGUA	LOC6532153|XP_002092929.1|DYAK
OG0007926	LOC117587152|XP_034133552.1|DGUA	LOC6531498|XP_002092297.1|DYAK
OG0007927	LOC117587630|XP_034134383.1|DGUA	LOC6527042|XP_039227756.1|DYAK
OG0007928	LOC117584756|XP_034129746.1|DGUA	LOC6527777|XP_015053011.1|DYAK
OG0007929	LOC117584860|XP_034129895.1|DGUA	LOC6527018|XP_002088113.1|DYAK
OG0007930	LOC117590032|XP_034138232.1|DGUA	LOC6532169|XP_039228920.1|DYAK
OG0007931	LOC117587914|XP_034134786.1|DGUA	LOC6527093|XP_015053614.1|DYAK
OG0007932	LOC117590963|XP_034139908.1|DGUA	LOC6524944|XP_039226099.1|DYAK
OG0007933	LOC117584936|XP_034129987.1|DGUA	LOC6536701|XP_002097273.3|DYAK
OG0007934	LOC117588022|XP_034134953.1|DGUA	LOC26534835|XP_039232786.1|DYAK
OG0007935	LOC117588052|XP_034134997.1|DGUA	LOC6527453|XP_002088545.1|DYAK
OG0007936	LOC117584291|XP_034129003.1|DGUA	LOC6539130|XP_039227582.1|DYAK
OG0007937	LOC117581933|XP_034125305.1|DGUA	LOC6526898|XP_002087997.1|DYAK
OG0007938	LOC117584783|XP_034129786.1|DGUA	LOC6527180|XP_002088274.1|DYAK
OG0007939	LOC117582264|XP_034125776.1|DGUA	LOC6526781|XP_002087884.1|DYAK
OG0007940	LOC117582259|XP_034125764.1|DGUA	LOC6526783|XP_039227343.1|DYAK
OG0007941	LOC117591340|XP_034140457.1|DGUA	LOC6539177|XP_002086078.2|DYAK
OG0007942	LOC117588655|XP_034135985.1|DGUA	LOC6524896|XP_002100736.1|DYAK
OG0007943	LOC117587971|XP_034134871.1|DGUA	LOC6527487|XP_002088577.3|DYAK
OG0007944	LOC117586908|XP_034133148.1|DGUA	LOC6532448|XP_015049359.1|DYAK
OG0007945	LOC117584080|XP_034128719.1|DGUA	LOC6527145|XP_002088239.1|DYAK
OG0007947	LOC117587818|XP_034134666.1|DGUA	LOC6527481|XP_002088571.1|DYAK
OG0007948	LOC117583977|XP_034128574.1|DGUA	LOC6528981|XP_002090013.1|DYAK
OG0007949	LOC117580823|XP_034123434.1|DGUA	LOC6525455|XP_002101290.1|DYAK
OG0007950	LOC117581792|XP_034125114.1|DGUA	LOC6529277|XP_002090282.1|DYAK
OG0007951	LOC117584678|XP_034129598.1|DGUA	LOC6527594|XP_002088682.1|DYAK
OG0007952	LOC117581967|XP_034125343.1|DGUA	LOC6526861|XP_015053243.1|DYAK
OG0007953	LOC117587663|XP_034134445.1|DGUA	LOC6527096|XP_002088189.1|DYAK
OG0007954	LOC117587858|XP_034134715.1|DGUA	LOC6527036|XP_002088130.1|DYAK
OG0007955	LOC117587905|XP_034134774.1|DGUA	LOC6527928|XP_039227363.1|DYAK
OG0007956	LOC117588036|XP_034134973.1|DGUA	LOC6529751|XP_002090741.1|DYAK
OG0007957	LOC117584751|XP_034129734.1|DGUA	LOC6527975|XP_039226987.1|DYAK
OG0007958	LOC117590420|XP_034138918.1|DGUA	LOC6524716|XP_039230647.1|DYAK
OG0007959	LOC117582020|XP_034125436.1|DGUA	LOC6529587|XP_002090581.1|DYAK
OG0007960	LOC117583955|XP_034128548.1|DGUA	LOC6528049|XP_002089116.1|DYAK
OG0007961	LOC117585438|XP_034130804.1|DGUA	LOC6538506|XP_002099028.3|DYAK
OG0007962	LOC117581384|XP_034124414.1|DGUA	LOC6524389|XP_002100247.1|DYAK
OG0007963	LOC117587730|XP_034134539.1|DGUA	LOC6527461|XP_002088552.1|DYAK
OG0007964	LOC117584623|XP_034129535.1|DGUA	LOC6527071|XP_002088164.1|DYAK
OG0007965	LOC117588027|XP_034134959.1|DGUA	LOC6527128|XP_015053187.1|DYAK
OG0007966	LOC117582115|XP_034125580.1|DGUA	LOC6526446|XP_002087565.1|DYAK
OG0007967	LOC117584113|XP_034128756.1|DGUA	LOC6529261|XP_002090266.2|DYAK
OG0007968	LOC117582398|XP_034125972.1|DGUA	LOC6526435|XP_039227695.1|DYAK
OG0007969	LOC117584512|XP_034129338.1|DGUA	LOC6527994|XP_002089061.1|DYAK
OG0007970	LOC117592149|XP_034141608.1|DGUA	LOC26535558|XP_015051546.1|DYAK
OG0007971	LOC117588701|XP_034136041.1|DGUA	LOC6525035|XP_002100874.2|DYAK
OG0007972	LOC117588802|XP_034136212.1|DGUA	LOC6530113|XP_002091059.1|DYAK
OG0007973	LOC117582013|XP_034125422.1|DGUA	LOC6527379|XP_002088471.2|DYAK
OG0007974	LOC117590957|XP_034139898.1|DGUA	LOC6524564|XP_002100421.2|DYAK
OG0007975	LOC117585864|XP_034131514.1|DGUA	LOC6537521|XP_002098067.1|DYAK
OG0007976	LOC117588484|XP_034135677.1|DGUA	LOC6525286|XP_002101122.2|DYAK
OG0007977	LOC117583856|XP_034128358.1|DGUA	LOC6527652|XP_002088738.1|DYAK
OG0007978	LOC117581889|XP_034125249.1|DGUA	LOC6527623|XP_002088711.1|DYAK
OG0007979	LOC117587833|XP_034134685.1|DGUA	LOC6529785|XP_039229360.1|DYAK
OG0007980	LOC117584086|XP_034128724.1|DGUA	LOC6529826|XP_002090807.1|DYAK
OG0007981	LOC117581631|XP_034124891.1|DGUA	LOC6524861|XP_002100701.1|DYAK
OG0007982	LOC117584273|XP_034128978.1|DGUA	LOC6527220|XP_039226945.1|DYAK
OG0007983	LOC117581981|XP_034125361.1|DGUA	LOC6529561|XP_002090558.1|DYAK
OG0007984	LOC117584629|XP_034129543.1|DGUA	LOC6529727|XP_015052408.1|DYAK
OG0007986	LOC117582386|XP_034125951.1|DGUA	LOC6527382|XP_002088474.1|DYAK
OG0007987	LOC117584643|XP_034129556.1|DGUA	LOC6526614|XP_002087722.1|DYAK
OG0007988	LOC117588157|XP_034135151.1|DGUA	LOC6529801|XP_002090785.1|DYAK
OG0007989	LOC117584494|XP_034129313.1|DGUA	LOC6527981|XP_002089048.1|DYAK
OG0007990	LOC117584417|XP_034129172.1|DGUA	LOC6528048|XP_002089115.1|DYAK
OG0007991	LOC117582566|XP_034126294.1|DGUA	LOC6526772|XP_002087875.1|DYAK
OG0007992	LOC117588093|XP_034135055.1|DGUA	LOC6527759|XP_039227454.1|DYAK
OG0007993	LOC117583701|XP_034128074.1|DGUA	LOC6539015|XP_015049165.1|DYAK
OG0007994	LOC117587845|XP_034134701.1|DGUA	LOC6527933|XP_002089001.1|DYAK
OG0007995	LOC117584160|XP_034128812.1|DGUA	LOC6527537|XP_002088627.1|DYAK
OG0007996	LOC117588777|XP_034136158.1|DGUA	LOC6525864|XP_015046521.1|DYAK
OG0007997	LOC117579314|XP_034121019.1|DGUA	LOC6534188|XP_002094871.1|DYAK
OG0007998	LOC117582036|XP_034125469.1|DGUA	LOC6529639|XP_015052395.1|DYAK
OG0007999	LOC117584392|XP_034129140.1|DGUA	LOC6527181|XP_002088275.1|DYAK
OG0008000	LOC117584809|XP_034129820.1|DGUA	LOC6527183|XP_039227213.1|DYAK
OG0008001	LOC117583996|XP_034128615.1|DGUA	LOC6527405|XP_002088497.1|DYAK
OG0008002	LOC117582633|XP_034126402.1|DGUA	LOC6526301|XP_039226297.1|DYAK
OG0008003	LOC117584000|XP_034128620.1|DGUA	LOC6527407|XP_002088499.3|DYAK
OG0008004	LOC117590549|XP_034139179.1|DGUA	LOC6523785|XP_002099660.2|DYAK
OG0008005	LOC117590864|XP_034139770.1|DGUA	LOC6526023|XP_002101840.2|DYAK
OG0008006	LOC117588760|XP_034136132.1|DGUA	LOC6525143|XP_002100981.1|DYAK
OG0008007	LOC117581619|XP_034124873.1|DGUA	LOC6524231|XP_002100094.1|DYAK
OG0008008	LOC117579556|XP_034121367.1|DGUA	LOC6539464|XP_002086355.2|DYAK
OG0008009	LOC117580755|XP_034123341.1|DGUA	LOC6524266|XP_002100129.1|DYAK
OG0008010	LOC117588375|XP_034135484.1|DGUA	LOC6539987|XP_002086857.2|DYAK
OG0008011	LOC117591330|XP_034140445.1|DGUA	LOC6531281|XP_002092090.1|DYAK
OG0008012	LOC117578620|XP_034120113.1|DGUA	LOC6529348|XP_039228810.1|DYAK
OG0008013	LOC117592367|XP_034141961.1|DGUA	LOC6530902|XP_002091754.2|DYAK
OG0008014	LOC117586022|XP_034131748.1|DGUA	LOC6535303|XP_002095959.2|DYAK
OG0008015	LOC117579906|XP_034121933.1|DGUA	LOC6533684|XP_002094389.1|DYAK
OG0008016	LOC117579917|XP_034121947.1|DGUA	LOC6533686|XP_002094391.1|DYAK
OG0008017	LOC117590929|XP_034139859.1|DGUA	LOC6524547|XP_002100404.2|DYAK
OG0008018	LOC117588666|XP_034135999.1|DGUA	LOC6523916|XP_039227005.1|DYAK
OG0008019	LOC117588753|XP_034136122.1|DGUA	LOC6525140|XP_015046117.1|DYAK
OG0008020	LOC117586201|XP_034132026.1|DGUA	LOC6535765|XP_002096388.2|DYAK
OG0008021	LOC117590408|XP_034138897.1|DGUA	LOC6524333|XP_002100191.1|DYAK
OG0008022	LOC117583738|XP_034128145.1|DGUA	LOC6538316|XP_002098843.1|DYAK
OG0008023	LOC117591052|XP_034140041.1|DGUA	LOC6523903|XP_002099776.1|DYAK
OG0008024	LOC117588671|XP_034136005.1|DGUA	LOC26535641|XP_039233415.1|DYAK
OG0008025	LOC117588294|XP_034135366.1|DGUA	LOC120320839|XP_039227627.1|DYAK
OG0008026	LOC117588574|XP_034135861.1|DGUA	LOC6525036|XP_002100875.1|DYAK
OG0008027	LOC117581306|XP_034124240.1|DGUA	LOC6524222|XP_002100085.1|DYAK
OG0008028	LOC117586094|XP_034131841.1|DGUA	LOC6535530|XP_015047202.1|DYAK
OG0008029	LOC117585452|XP_034130826.1|DGUA	LOC6538739|XP_002099254.1|DYAK
OG0008030	LOC117586233|XP_034132060.1|DGUA	LOC6535324|XP_002095980.1|DYAK
OG0008031	LOC117584581|XP_034129448.1|DGUA	LOC6526643|XP_002087751.1|DYAK
OG0008032	LOC117583729|XP_034128136.1|DGUA	LOC6539021|XP_002099523.2|DYAK
OG0008033	LOC117586269|XP_034132103.1|DGUA	LOC6537414|XP_039231449.1|DYAK
OG0008034	LOC117586031|XP_034131757.1|DGUA	LOC6536757|XP_002097329.2|DYAK
OG0008035	LOC117590244|XP_034138606.1|DGUA	LOC6524727|XP_002100571.1|DYAK
OG0008036	LOC117586320|XP_034132200.1|DGUA	LOC6538512|XP_002099034.1|DYAK
OG0008037	LOC117586316|XP_034132194.1|DGUA	LOC6538519|XP_039232320.1|DYAK
OG0008038	LOC117591383|XP_034140518.1|DGUA	LOC6524202|XP_002100065.1|DYAK
OG0008039	LOC117585767|XP_034131339.1|DGUA	LOC6535822|XP_002096443.2|DYAK
OG0008040	LOC117583674|XP_034128033.1|DGUA	LOC6539039|XP_002099541.1|DYAK
OG0008041	LOC117590358|XP_034138786.1|DGUA	LOC6525512|XP_002101347.1|DYAK
OG0008042	LOC117582774|XP_034126635.1|DGUA	LOC6536821|XP_002097391.3|DYAK
OG0008043	LOC117580891|XP_034123534.1|DGUA	LOC6524416|XP_002100274.1|DYAK
OG0008044	LOC117591150|XP_034140152.1|DGUA	LOC6524380|XP_039229098.1|DYAK
OG0008045	LOC117581169|XP_034124002.1|DGUA	LOC6524307|XP_002100166.1|DYAK
OG0008046	LOC117585322|XP_034130649.1|DGUA	LOC6535814|XP_002096436.2|DYAK
OG0008047	LOC117585625|XP_034131081.1|DGUA	LOC6535895|XP_002096511.3|DYAK
OG0008048	LOC117585089|XP_034130248.1|DGUA	LOC6535817|XP_002096439.1|DYAK
OG0008049	LOC117585621|XP_034131076.1|DGUA	LOC6535894|XP_039232234.1|DYAK
OG0008050	LOC117584901|XP_034129931.1|DGUA	LOC6538486|XP_002099010.2|DYAK
OG0008051	LOC117583580|XP_034127852.1|DGUA	LOC6536861|XP_002097430.1|DYAK
OG0008052	LOC117586476|XP_034132460.1|DGUA	LOC6537105|XP_002097666.1|DYAK
OG0008053	LOC117590101|XP_034138337.1|DGUA	LOC6535211|XP_039229748.1|DYAK
OG0008054	LOC117581539|XP_034124744.1|DGUA	LOC6523783|XP_002099658.1|DYAK
OG0008055	LOC117588601|XP_034135901.1|DGUA	LOC6525037|XP_002100876.2|DYAK
OG0008056	LOC117588557|XP_034135833.1|DGUA	LOC6523924|XP_002099797.1|DYAK
OG0008057	LOC117585164|XP_034130395.1|DGUA	LOC6537491|XP_002098039.2|DYAK
OG0008058	LOC117583785|XP_034128254.1|DGUA	LOC6537315|XP_002097872.1|DYAK
OG0008059	LOC117586684|XP_034132829.1|DGUA	LOC6537479|XP_002098035.1|DYAK
OG0008060	LOC117585139|XP_034130358.1|DGUA	LOC6536615|XP_002097187.1|DYAK
OG0008061	LOC117591167|XP_034140177.1|DGUA	LOC6525385|XP_002101221.1|DYAK
OG0008062	LOC117580991|XP_034123680.1|DGUA	LOC6524822|XP_002100664.1|DYAK
OG0008063	LOC117582776|XP_034126637.1|DGUA	LOC6536820|XP_002097390.1|DYAK
OG0008064	LOC117591425|XP_034140576.1|DGUA	LOC6524930|XP_002100770.1|DYAK
OG0008065	LOC117590842|XP_034139726.1|DGUA	LOC6524037|XP_002099907.1|DYAK
OG0008066	LOC117580630|XP_034123106.1|DGUA	LOC6526219|XP_002102028.1|DYAK
OG0008067	LOC117590399|XP_034138885.1|DGUA	LOC6525518|XP_002101353.1|DYAK
OG0008068	LOC117590353|XP_034138779.1|DGUA	LOC6525515|XP_015046337.1|DYAK
OG0008069	LOC117582764|XP_034126619.1|DGUA	LOC6537183|XP_002097741.1|DYAK
OG0008070	LOC117585090|XP_034130249.1|DGUA	LOC6535818|XP_015047367.2|DYAK
OG0008071	LOC117580825|XP_034123437.1|DGUA	LOC6525456|XP_002101291.1|DYAK
OG0008072	LOC117591521|XP_034140707.1|DGUA	LOC6525195|XP_002101033.1|DYAK
OG0008073	LOC117588638|XP_034135957.1|DGUA	LOC6525310|XP_002101146.1|DYAK
OG0008074	LOC117588377|XP_034135489.1|DGUA	LOC6525307|XP_002101143.2|DYAK
OG0008075	LOC117592627|XP_034142454.1|DGUA	LOC6530543|XP_015051914.1|DYAK
OG0008076	LOC117581594|XP_034124841.1|DGUA	LOC6524427|XP_002100285.3|DYAK
OG0008077	LOC117585475|XP_034130858.1|DGUA	LOC6535319|XP_002095975.1|DYAK
OG0008078	LOC117588793|XP_034136191.1|DGUA	LOC6524010|XP_002099882.1|DYAK
OG0008079	LOC117580831|XP_034123454.1|DGUA	LOC6524818|XP_002100660.1|DYAK
OG0008080	LOC117581251|XP_034124145.1|DGUA	LOC26535869|XP_015045697.2|DYAK
OG0008081	LOC117581338|XP_034124352.1|DGUA	LOC6524446|XP_002100304.1|DYAK
OG0008082	LOC117583039|XP_034127092.1|DGUA	LOC6538295|XP_002098822.2|DYAK
OG0008083	LOC117584984|XP_034130084.1|DGUA	LOC6537496|XP_002098044.2|DYAK
OG0008084	LOC117585173|XP_034130405.1|DGUA	LOC6537642|XP_002098187.2|DYAK
OG0008085	LOC117583240|XP_034127353.1|DGUA	LOC6538386|XP_002098910.1|DYAK
OG0008086	LOC117585184|XP_034130419.1|DGUA	LOC6537493|XP_015048374.1|DYAK
OG0008087	LOC117580855|XP_034123493.1|DGUA	LOC6524834|XP_002100676.1|DYAK
OG0008088	LOC117588284|XP_034135352.1|DGUA	LOC6524366|XP_002100224.1|DYAK
OG0008089	LOC117586947|XP_034133208.1|DGUA	LOC6532344|XP_002093104.1|DYAK
OG0008090	LOC117590732|XP_034139531.1|DGUA	LOC6523876|XP_002099749.1|DYAK
OG0008091	LOC117585596|XP_034131031.1|DGUA	LOC6538788|XP_002099301.1|DYAK
OG0008092	LOC117586205|XP_034132033.1|DGUA	LOC6535750|XP_039232599.1|DYAK
OG0008093	LOC117580670|XP_034123172.1|DGUA	LOC6525743|XP_039226585.1|DYAK
OG0008094	LOC117581687|XP_034124954.1|DGUA	LOC6527327|XP_002088419.1|DYAK
OG0008095	LOC117590183|XP_034138481.1|DGUA	LOC6537397|XP_002097953.1|DYAK
OG0008096	LOC117590975|XP_034139938.1|DGUA	LOC6523821|XP_002099696.1|DYAK
OG0008097	LOC117590460|XP_034138987.1|DGUA	LOC6525275|XP_002101111.1|DYAK
OG0008098	LOC117580055|XP_034122184.1|DGUA	LOC6534107|XP_002094793.2|DYAK
OG0008099	LOC117586949|XP_034133210.1|DGUA	LOC6534807|XP_015050843.1|DYAK
OG0008100	LOC117584910|XP_034129944.1|DGUA	LOC6538693|XP_002099212.1|DYAK
OG0008101	LOC117590415|XP_034138905.1|DGUA	LOC6524717|XP_002100561.1|DYAK
OG0008102	LOC117586471|XP_034132451.1|DGUA	LOC120320442|XP_039231884.1|DYAK
OG0008103	LOC117590341|XP_034138731.1|DGUA	LOC6525213|XP_002101051.1|DYAK
OG0008104	LOC117591261|XP_034140339.1|DGUA	LOC6534496|XP_039229965.1|DYAK
OG0008105	LOC117589913|XP_034138078.1|DGUA	LOC6537262|XP_015048230.1|DYAK
OG0008106	LOC117589423|XP_034137249.1|DGUA	LOC6535194|XP_002095854.1|DYAK
OG0008107	LOC117590133|XP_034138396.1|DGUA	LOC6537399|XP_039231621.1|DYAK
OG0008108	LOC117581535|XP_034124741.1|DGUA	LOC6523782|XP_002099657.1|DYAK
OG0008109	LOC117581164|XP_034123997.1|DGUA	LOC6524228|XP_002100091.1|DYAK
OG0008110	LOC117591172|XP_034140188.1|DGUA	LOC6525091|XP_002100930.1|DYAK
OG0008111	LOC117590823|XP_034139684.1|DGUA	LOC6523804|XP_002099679.1|DYAK
OG0008112	LOC117581105|XP_034123887.1|DGUA	LOC6524471|XP_039233514.1|DYAK
OG0008113	LOC117591035|XP_034140020.1|DGUA	LOC6524543|XP_002100400.1|DYAK
OG0008114	LOC117591034|XP_034140019.1|DGUA	LOC6524544|XP_002100401.1|DYAK
OG0008115	LOC117590548|XP_034139177.1|DGUA	LOC6525332|XP_015046244.1|DYAK
OG0008116	LOC117590516|XP_034139111.1|DGUA	LOC6525336|XP_039226673.1|DYAK
OG0008117	LOC117580676|XP_034123181.1|DGUA	LOC6525129|XP_002100967.1|DYAK
OG0008118	LOC117590831|XP_034139699.1|DGUA	LOC6523806|XP_002099681.1|DYAK
OG0008119	LOC117588758|XP_034136129.1|DGUA	LOC6525149|XP_002100987.1|DYAK
OG0008120	LOC117591007|XP_034139980.1|DGUA	LOC6525068|XP_002100907.3|DYAK
OG0008121	LOC117592276|XP_034141827.1|DGUA	LOC6530089|XP_002091035.1|DYAK
OG0008122	LOC117580641|XP_034123124.1|DGUA	LOC6524056|XP_002099925.1|DYAK
OG0008123	LOC117588781|XP_034136175.1|DGUA	LOC6524015|XP_002099887.1|DYAK
OG0008124	LOC117591667|XP_034140881.1|DGUA, LOC117590691|XP_034139481.1|DGUA	LOC6524397|XP_039226142.1|DYAK
OG0008125	LOC117590806|XP_034139664.1|DGUA	LOC6524234|XP_002100097.1|DYAK
OG0008126	LOC117581021|XP_034123738.1|DGUA	LOC6524020|XP_002099892.1|DYAK
OG0008127	LOC117581611|XP_034124864.1|DGUA	LOC6524046|XP_002099915.1|DYAK
OG0008128	LOC117581621|XP_034124875.1|DGUA	LOC6524869|XP_002100709.1|DYAK
OG0008129	LOC117590772|XP_034139610.1|DGUA	LOC6524018|XP_039232368.1|DYAK
OG0008130	LOC117581443|XP_034124541.1|DGUA	LOC6525107|XP_002100946.1|DYAK
OG0008131	LOC117588546|XP_034135816.1|DGUA	LOC6523778|XP_002099653.3|DYAK
OG0008132	LOC117585446|XP_034130814.1|DGUA	LOC6538735|XP_002099250.1|DYAK
OG0008133	LOC117588368|XP_034135473.1|DGUA	LOC6524573|XP_002100430.1|DYAK
OG0008134	LOC117581010|XP_034123710.1|DGUA	LOC6524021|XP_002099893.1|DYAK
OG0008135	LOC117586695|XP_034132853.1|DGUA	LOC6536265|XP_002096851.1|DYAK
OG0008136	LOC117582151|XP_034125626.1|DGUA	LOC6526866|XP_002087966.2|DYAK
OG0008137	LOC117581068|XP_034123834.1|DGUA	LOC6524221|XP_002100084.1|DYAK
OG0008138	LOC117588937|XP_034136406.1|DGUA	LOC26536213|XP_015050996.1|DYAK
OG0008139	LOC117592046|XP_034141421.1|DGUA	LOC6529960|XP_002090907.2|DYAK
OG0008140	LOC117590807|XP_034139665.1|DGUA	LOC6524235|XP_002100098.1|DYAK
OG0008141	LOC117588637|XP_034135956.1|DGUA	LOC6525060|XP_002100899.2|DYAK
OG0008142	LOC117590913|XP_034139836.1|DGUA	LOC6525168|XP_002101006.1|DYAK
OG0008143	LOC117588262|XP_034135287.1|DGUA	LOC6524892|XP_002100732.1|DYAK
OG0008144	LOC117578727|XP_034120277.1|DGUA	LOC6530053|XP_002090999.1|DYAK
OG0008145	LOC117581136|XP_034123953.1|DGUA	LOC6524512|XP_002100369.1|DYAK
OG0008146	LOC117581665|XP_034124939.1|DGUA	LOC6525444|XP_002101279.1|DYAK
OG0008147	LOC117581663|XP_034124934.1|DGUA	LOC6525446|XP_002101281.1|DYAK
OG0008148	LOC117588620|XP_034135924.1|DGUA	LOC6524008|XP_039226110.1|DYAK
OG0008149	LOC117590985|XP_034139951.1|DGUA	LOC6524063|XP_002099932.1|DYAK
OG0008150	LOC117591368|XP_034140495.1|DGUA	LOC6525070|XP_002100909.1|DYAK
OG0008151	LOC117581524|XP_034124709.1|DGUA	LOC6525700|XP_002101522.2|DYAK
OG0008152	LOC117581110|XP_034123904.1|DGUA	LOC120320967|XP_039227931.1|DYAK
OG0008153	LOC117585203|XP_034130475.1|DGUA	LOC6532099|XP_002092875.1|DYAK
OG0008154	LOC117579933|XP_034121977.1|DGUA	LOC6534127|XP_002094811.1|DYAK
OG0008155	LOC117580090|XP_034122234.1|DGUA	LOC120321528|XP_039230172.1|DYAK, LOC26535075|XP_039230173.1|DYAK
OG0008156	LOC117583698|XP_034128070.1|DGUA	LOC6539017|XP_002099519.1|DYAK
OG0008157	LOC117589530|XP_034137415.1|DGUA	LOC6536523|XP_002097099.1|DYAK
OG0008158	LOC117581333|XP_034124343.1|DGUA	LOC6524974|XP_002100814.1|DYAK
OG0008159	LOC117580247|XP_034122561.1|DGUA	LOC26534477|XP_015050505.1|DYAK
OG0008160	LOC117584969|XP_034130061.1|DGUA	LOC6530945|XP_039228478.1|DYAK
OG0008161	LOC117591424|XP_034140575.1|DGUA	LOC6532229|XP_002093002.3|DYAK
OG0008162	LOC117588438|XP_034135609.1|DGUA	LOC6525932|XP_002101752.1|DYAK
OG0008163	LOC117580386|XP_034122815.1|DGUA	LOC6533110|XP_039230228.1|DYAK
OG0008164	LOC117591155|XP_034140162.1|DGUA	LOC6526241|XP_039229359.1|DYAK
OG0008165	LOC117581244|XP_034124132.1|DGUA	LOC6524410|XP_002100268.1|DYAK
OG0008166	LOC117581247|XP_034124141.1|DGUA	LOC6524592|XP_002100449.1|DYAK
OG0008167	LOC117591006|XP_034139979.1|DGUA	LOC6524517|XP_002100374.2|DYAK
OG0008168	LOC117590999|XP_034139971.1|DGUA	LOC6524515|XP_002100372.1|DYAK
OG0008169	LOC117590801|XP_034139657.1|DGUA	LOC6523847|XP_002099720.1|DYAK
OG0008170	LOC117591795|XP_034140993.1|DGUA	LOC6530452|XP_002091368.1|DYAK
OG0008171	LOC117581114|XP_034123923.1|DGUA	LOC6525379|XP_002101215.1|DYAK
OG0008172	LOC117585618|XP_034131070.1|DGUA	LOC6535897|XP_039232233.1|DYAK
OG0008173	LOC117588019|XP_034134947.1|DGUA	LOC26535642|XP_015052915.1|DYAK
OG0008174	LOC117589830|XP_034137956.1|DGUA	LOC6529888|XP_039228697.1|DYAK
OG0008175	LOC117580770|XP_034123355.1|DGUA	LOC6525906|XP_002101726.2|DYAK
OG0008176	LOC117590991|XP_034139960.1|DGUA	LOC6523822|XP_002099697.2|DYAK
OG0008177	LOC117591162|XP_034140174.1|DGUA	LOC6524123|XP_002099987.1|DYAK
OG0008178	LOC117591406|XP_034140549.1|DGUA	LOC6524989|XP_002100829.1|DYAK
OG0008179	LOC117581661|XP_034124932.1|DGUA	LOC6524842|XP_002100682.1|DYAK
OG0008180	LOC117590724|XP_034139524.1|DGUA	LOC6523875|XP_002099748.1|DYAK
OG0008181	LOC117590728|XP_034139527.1|DGUA	LOC6523874|XP_039233424.1|DYAK
OG0008182	LOC117592247|XP_034141773.1|DGUA	LOC6528654|XP_002089696.1|DYAK
OG0008183	LOC117578652|XP_034120160.1|DGUA	LOC6532022|XP_002092800.2|DYAK
