Orthogroup	DGUA.longest_only	DBUS.longest_only
OG0007289	LOC117588555|XP_034135828.1|DGUA	LOC108606691|XP_017852536.1|DBUS
OG0007290	LOC117586093|XP_034131840.1|DGUA	LOC108601947|XP_017845419.1|DBUS
OG0007291	LOC117581060|XP_034123822.1|DGUA	LOC108605602|XP_017850868.1|DBUS
OG0007292	LOC117588652|XP_034135979.1|DGUA	LOC117134909|XP_033150249.1|DBUS
OG0007293	LOC117585112|XP_034130284.1|DGUA	LOC108604558|XP_017849575.1|DBUS
OG0007294	LOC117585663|XP_034131150.1|DGUA	LOC108603968|XP_017848664.1|DBUS
OG0007295	LOC117585045|XP_034130192.1|DGUA	LOC108602416|XP_017846020.1|DBUS
OG0007296	LOC117589719|XP_034137775.1|DGUA	LOC108604024|XP_017848757.1|DBUS
OG0007297	LOC117586298|XP_034132145.1|DGUA	LOC108601806|XP_017845231.1|DBUS
OG0007298	LOC117586761|XP_034132963.1|DGUA	LOC108603646|XP_017848099.1|DBUS
OG0007299	LOC117585015|XP_034130146.1|DGUA	LOC108601601|XP_033150040.1|DBUS
OG0007300	LOC117586752|XP_034132950.1|DGUA	LOC108601661|XP_017845051.1|DBUS
OG0007301	LOC117585575|XP_034131001.1|DGUA	LOC108603425|XP_017847720.1|DBUS
OG0007302	LOC117585727|XP_034131257.1|DGUA	LOC108603280|XP_017847430.1|DBUS
OG0007303	LOC117588612|XP_034135913.1|DGUA	LOC108606067|XP_017851401.1|DBUS
OG0007304	LOC117584614|XP_034129520.1|DGUA	LOC108607568|XP_017853948.1|DBUS
OG0007305	LOC117579916|XP_034121946.1|DGUA	LOC108599107|XP_017841387.1|DBUS
OG0007306	LOC117579913|XP_034121940.1|DGUA	LOC108598997|XP_017841263.2|DBUS
OG0007307	LOC117586459|XP_034132402.1|DGUA	LOC108604262|XP_017849146.1|DBUS
OG0007308	LOC117583163|XP_034127249.1|DGUA	LOC108601276|XP_017844665.1|DBUS
OG0007309	LOC117585462|XP_034130842.1|DGUA	LOC108604476|XP_017849451.1|DBUS
OG0007310	LOC117585343|XP_034130676.1|DGUA	LOC108604431|XP_017849392.1|DBUS
OG0007311	LOC117585450|XP_034130819.1|DGUA	LOC108603693|XP_017848205.1|DBUS
OG0007312	LOC117578582|XP_034120056.1|DGUA	LOC108597552|XP_017839649.1|DBUS
OG0007313	LOC117590523|XP_034139131.1|DGUA	LOC108606744|XP_017852631.1|DBUS
OG0007314	LOC117581322|XP_034124320.1|DGUA	LOC108605589|XP_017850848.1|DBUS
OG0007315	LOC117591171|XP_034140185.1|DGUA	LOC108605395|XP_017850554.2|DBUS
OG0007316	LOC117586346|XP_034132253.1|DGUA	LOC108601539|XP_017844927.1|DBUS
OG0007317	LOC117585685|XP_034131191.1|DGUA	LOC108604308|XP_017849217.1|DBUS
OG0007318	LOC117585682|XP_034131185.1|DGUA	LOC108604306|XP_017849213.1|DBUS
OG0007319	LOC117589351|XP_034137126.1|DGUA	LOC108598149|XP_017840254.2|DBUS
OG0007320	LOC117583952|XP_034128543.1|DGUA	LOC108597192|XP_017839114.1|DBUS
OG0007321	LOC117580996|XP_034123692.1|DGUA	LOC108605422|XP_017850586.1|DBUS
OG0007322	LOC117590785|XP_034139625.1|DGUA	LOC108607156|XP_017853292.1|DBUS
OG0007323	LOC117580760|XP_034123346.1|DGUA	LOC108605919|XP_017851226.1|DBUS
OG0007324	LOC117586683|XP_034132827.1|DGUA	LOC108603811|XP_017848403.1|DBUS
OG0007325	LOC117583216|XP_034127326.1|DGUA	LOC108602854|XP_017846617.1|DBUS
OG0007326	LOC117586681|XP_034132824.1|DGUA	LOC108603810|XP_017848402.1|DBUS
OG0007327	LOC117579740|XP_034121648.1|DGUA	LOC108600768|XP_017844018.1|DBUS
OG0007328	LOC117583204|XP_034127301.1|DGUA	LOC108602052|XP_017845554.1|DBUS
OG0007329	LOC117585922|XP_034131579.1|DGUA	LOC108602077|XP_017845585.1|DBUS
OG0007330	LOC117580685|XP_034123200.1|DGUA	LOC108605556|XP_017850808.1|DBUS
OG0007331	LOC117590821|XP_034139679.1|DGUA	LOC108606601|XP_017852348.1|DBUS
OG0007332	LOC117581199|XP_034124059.1|DGUA	LOC108606315|XP_017851809.1|DBUS
OG0007333	LOC117586730|XP_034132916.1|DGUA	LOC108603533|XP_017847920.1|DBUS
OG0007334	LOC117584070|XP_034128705.1|DGUA	LOC108601495|XP_017844882.1|DBUS
OG0007335	LOC117587077|XP_034133431.1|DGUA	LOC108600772|XP_017844025.2|DBUS
OG0007336	LOC117591002|XP_034139975.1|DGUA	LOC108607214|XP_017853371.1|DBUS
OG0007337	LOC117588837|XP_034136221.1|DGUA	LOC108599589|XP_017842023.2|DBUS
OG0007338	LOC117589395|XP_034137202.1|DGUA	LOC108599529|XP_017841893.1|DBUS
OG0007339	LOC117586644|XP_034132764.1|DGUA	LOC108604145|XP_017848944.1|DBUS
OG0007340	LOC117585120|XP_034130333.1|DGUA	LOC108603081|XP_033149985.1|DBUS
OG0007341	LOC117585942|XP_034131603.1|DGUA	LOC108603681|XP_017848173.1|DBUS
OG0007342	LOC117589868|XP_034138027.1|DGUA	LOC108602299|XP_017845868.1|DBUS
OG0007343	LOC117585693|XP_034131198.1|DGUA	LOC108602124|XP_017845641.1|DBUS
OG0007344	LOC117582060|XP_034125503.1|DGUA	LOC108594242|XP_017834845.1|DBUS
OG0007345	LOC117585695|XP_034131200.1|DGUA	LOC108602125|XP_017845642.2|DBUS
OG0007346	LOC117579335|XP_034121051.1|DGUA	LOC108599255|XP_017841541.1|DBUS
OG0007347	LOC117581042|XP_034123763.1|DGUA	LOC108606250|XP_017851684.1|DBUS
OG0007348	LOC117581040|XP_034123761.1|DGUA	LOC108606248|XP_017851682.1|DBUS
OG0007349	LOC117581030|XP_034123751.1|DGUA	LOC108606242|XP_017851675.1|DBUS
OG0007350	LOC117591158|XP_034140169.1|DGUA	LOC108605917|XP_017851222.1|DBUS
OG0007351	LOC117579218|XP_034120877.1|DGUA	LOC108600606|XP_017843772.1|DBUS
OG0007352	LOC117591972|XP_034141298.1|DGUA	LOC108596436|XP_017837657.1|DBUS
OG0007353	LOC117586551|XP_034132604.1|DGUA	LOC108604098|XP_017848869.1|DBUS
OG0007354	LOC117581233|XP_034124108.1|DGUA	LOC108602422|XP_017846025.1|DBUS
OG0007355	LOC117585863|XP_034131508.1|DGUA	LOC108603418|XP_017847704.1|DBUS
OG0007356	LOC117581116|XP_034123931.1|DGUA	LOC108597768|XP_017839970.1|DBUS
OG0007357	LOC117586714|XP_034132881.1|DGUA	LOC108603360|XP_033150078.1|DBUS
OG0007358	LOC117585888|XP_034131534.1|DGUA	LOC108603350|XP_017847572.1|DBUS
OG0007359	LOC117583757|XP_034128175.1|DGUA	LOC108603162|XP_017847206.1|DBUS
OG0007360	LOC117589912|XP_034138077.1|DGUA	LOC108603107|XP_017847101.1|DBUS
OG0007361	LOC117581113|XP_034123914.1|DGUA	LOC108606618|XP_017852382.1|DBUS
OG0007362	LOC117588083|XP_034135042.1|DGUA	LOC108602581|XP_017846244.2|DBUS
OG0007363	LOC117590791|XP_034139637.1|DGUA	LOC108605704|XP_017850985.1|DBUS
OG0007364	LOC117590790|XP_034139629.1|DGUA	LOC108606304|XP_017851783.1|DBUS
OG0007365	LOC117590771|XP_034139608.1|DGUA	LOC108605687|XP_017850967.1|DBUS
OG0007366	LOC117586379|XP_034132298.1|DGUA	LOC108601900|XP_017845366.1|DBUS
OG0007367	LOC117580277|XP_034122622.1|DGUA	LOC108598116|XP_033149388.1|DBUS
OG0007368	LOC117586079|XP_034131825.1|DGUA	LOC108604362|XP_017849292.1|DBUS
OG0007369	LOC117590033|XP_034138218.1|DGUA	LOC108602858|XP_033149838.1|DBUS
OG0007370	LOC117578856|XP_034120537.1|DGUA	LOC108597504|XP_017839578.1|DBUS
OG0007371	LOC117583251|XP_034127368.1|DGUA	LOC108601502|XP_017844890.1|DBUS
OG0007372	LOC117586607|XP_034132687.1|DGUA	LOC108602414|XP_017846016.1|DBUS
OG0007373	LOC117580746|XP_034123323.1|DGUA	LOC108607084|XP_017853195.1|DBUS
OG0007374	LOC117590414|XP_034138904.1|DGUA	LOC108605684|XP_017850965.1|DBUS
OG0007375	LOC117590237|XP_034138600.1|DGUA	LOC108607120|XP_017853242.1|DBUS
OG0007376	LOC117581028|XP_034123749.1|DGUA	LOC108607090|XP_017853204.1|DBUS
OG0007377	LOC117582739|XP_034126564.1|DGUA	LOC108605964|XP_017851273.1|DBUS
OG0007378	LOC117580673|XP_034123178.1|DGUA	LOC108605110|XP_017850161.2|DBUS
OG0007379	LOC117581630|XP_034124889.1|DGUA	LOC108607228|XP_017853394.1|DBUS
OG0007380	LOC117588677|XP_034136015.1|DGUA	LOC108606935|XP_017852974.1|DBUS
OG0007381	LOC117580798|XP_034123388.1|DGUA	LOC108607195|XP_017853345.1|DBUS
OG0007382	LOC117580930|XP_034123601.1|DGUA	LOC108605215|XP_017850313.1|DBUS
OG0007383	LOC117590752|XP_034139553.1|DGUA	LOC108606207|XP_017851560.1|DBUS
OG0007384	LOC117581166|XP_034124000.1|DGUA	LOC108605673|XP_017850954.1|DBUS
OG0007385	LOC117580950|XP_034123627.1|DGUA	LOC117134903|XP_033150227.1|DBUS
OG0007386	LOC117581471|XP_034124599.1|DGUA	LOC108605775|XP_017851067.1|DBUS
OG0007387	LOC117588722|XP_034136073.1|DGUA	LOC108605821|XP_017851116.1|DBUS
OG0007388	LOC117588807|XP_034136214.1|DGUA	LOC108606615|XP_017852375.1|DBUS
OG0007389	LOC117587735|XP_034134544.1|DGUA	LOC108607441|XP_017853761.1|DBUS
OG0007390	LOC117591185|XP_034140207.1|DGUA	LOC108606841|XP_017852821.1|DBUS
OG0007391	LOC117586674|XP_034132814.1|DGUA	LOC108604650|XP_017849689.1|DBUS
OG0007392	LOC117588308|XP_034135387.1|DGUA	LOC108606471|XP_017852088.1|DBUS
OG0007393	LOC117585770|XP_034131342.1|DGUA	LOC108603375|XP_033150068.1|DBUS
OG0007394	LOC117581115|XP_034123924.1|DGUA	LOC108606398|XP_017851966.1|DBUS
OG0007395	LOC117588301|XP_034135375.1|DGUA	LOC108606320|XP_017851818.1|DBUS
OG0007396	LOC117586573|XP_034132629.1|DGUA	LOC108603830|XP_017848456.1|DBUS
OG0007397	LOC117584709|XP_034129643.1|DGUA	LOC108607858|XP_033150561.1|DBUS
OG0007398	LOC117592537|XP_034142298.1|DGUA	LOC108595051|XP_017835682.1|DBUS
OG0007399	LOC117590288|XP_034138664.1|DGUA	LOC108607165|XP_017853305.2|DBUS
OG0007400	LOC117581157|XP_034123981.1|DGUA	LOC108605307|XP_017850466.1|DBUS
OG0007401	LOC117588581|XP_034135876.1|DGUA	LOC108606348|XP_017851886.1|DBUS
OG0007402	LOC117586533|XP_034132558.1|DGUA	LOC108604287|XP_017849187.1|DBUS
OG0007403	LOC117586388|XP_034132310.1|DGUA	LOC108603001|XP_017846885.1|DBUS
OG0007404	LOC117585882|XP_034131524.1|DGUA	LOC108603536|XP_017847924.1|DBUS
OG0007405	LOC117585907|XP_034131557.1|DGUA	LOC108602864|XP_017846641.1|DBUS
OG0007406	LOC117586614|XP_034132710.1|DGUA	LOC108603621|XP_017848066.1|DBUS
OG0007407	LOC117588206|XP_034135232.1|DGUA	LOC108607820|XP_017854357.2|DBUS
OG0007408	LOC117580323|XP_034122710.1|DGUA	LOC108600612|XP_017843779.1|DBUS
OG0007409	LOC117582158|XP_034125646.1|DGUA	LOC108608516|XP_017855407.2|DBUS
OG0007410	LOC117591025|XP_034140003.1|DGUA	LOC108607184|XP_017853329.1|DBUS
OG0007411	LOC117581249|XP_034124143.1|DGUA	LOC108606734|XP_017852616.1|DBUS
OG0007412	LOC117581203|XP_034124067.1|DGUA	LOC108605632|XP_017850904.1|DBUS
OG0007413	LOC117578835|XP_034120499.1|DGUA	LOC108596415|XP_017837619.1|DBUS
OG0007414	LOC117582233|XP_034125735.1|DGUA	LOC108605873|XP_017851176.1|DBUS
OG0007415	LOC117581460|XP_034124569.1|DGUA	LOC108605108|XP_017850160.1|DBUS
OG0007416	LOC117590969|XP_034139917.1|DGUA	LOC108605069|XP_033150486.1|DBUS
OG0007417	LOC117580749|XP_034123328.1|DGUA	LOC108605647|XP_017850919.1|DBUS
OG0007418	LOC117591821|XP_034141049.1|DGUA	LOC108597474|XP_017839537.1|DBUS
OG0007419	LOC117583788|XP_034128258.1|DGUA	LOC108603672|XP_017848159.1|DBUS
OG0007420	LOC117578725|XP_034120276.1|DGUA	LOC108597391|XP_017839416.1|DBUS
OG0007421	LOC117588725|XP_034136075.1|DGUA	LOC108606721|XP_033150235.1|DBUS
OG0007422	LOC117590777|XP_034139616.1|DGUA	LOC108605594|XP_017850857.1|DBUS
OG0007423	LOC117581576|XP_034124818.1|DGUA	LOC108605476|XP_017850654.1|DBUS
OG0007424	LOC117579648|XP_034121518.1|DGUA	LOC108598461|XP_017840595.1|DBUS
OG0007425	LOC117580336|XP_034122729.1|DGUA	LOC108599725|XP_017842213.1|DBUS
OG0007426	LOC117590457|XP_034138982.1|DGUA	LOC108607019|XP_017853093.1|DBUS
OG0007427	LOC117581426|XP_034124487.1|DGUA	LOC108605720|XP_017851002.1|DBUS
OG0007428	LOC117580701|XP_034123234.1|DGUA	LOC108606427|XP_033150435.1|DBUS
OG0007429	LOC117592226|XP_034141752.1|DGUA	LOC108594706|XP_017835335.1|DBUS
OG0007430	LOC117589343|XP_034137093.1|DGUA	LOC108599038|XP_017841307.1|DBUS
OG0007431	LOC117582459|XP_034126076.1|DGUA	LOC108596670|XP_017838170.1|DBUS
OG0007432	LOC117579665|XP_034121539.1|DGUA	LOC108599106|XP_017841386.2|DBUS
OG0007433	LOC117591496|XP_034140679.1|DGUA	LOC108605014|XP_017850070.1|DBUS
OG0007434	LOC117580266|XP_034122594.1|DGUA	LOC108601125|XP_017844535.1|DBUS
OG0007435	LOC117580083|XP_034122223.1|DGUA	LOC108600551|XP_017843699.1|DBUS
OG0007436	LOC117580011|XP_034122107.1|DGUA	LOC108600763|XP_017844013.1|DBUS
OG0007437	LOC117579578|XP_034121396.1|DGUA	LOC108601066|XP_017844446.1|DBUS
OG0007438	LOC117589262|XP_034136930.1|DGUA	LOC108598140|XP_033149615.1|DBUS
OG0007439	LOC117591426|XP_034140577.1|DGUA	LOC108606081|XP_017851417.1|DBUS
OG0007440	LOC117581598|XP_034124844.1|DGUA	LOC108605415|XP_033150420.1|DBUS
OG0007441	LOC117592067|XP_034141462.1|DGUA	LOC108595732|XP_017836504.1|DBUS
OG0007442	LOC117585220|XP_034130505.1|DGUA	LOC108604777|XP_017849863.1|DBUS
OG0007443	LOC117592083|XP_034141490.1|DGUA	LOC108596964|XP_017838700.1|DBUS
OG0007444	LOC117578522|XP_034119959.1|DGUA	LOC108595277|XP_017835979.1|DBUS
OG0007445	LOC117578518|XP_034119954.1|DGUA	LOC108595276|XP_017835978.1|DBUS
OG0007446	LOC117582041|XP_034125474.1|DGUA	LOC108600306|XP_017843287.1|DBUS
OG0007447	LOC117582468|XP_034126091.1|DGUA	LOC108601280|XP_017844672.1|DBUS
OG0007448	LOC117592686|XP_034142540.1|DGUA	LOC108596155|XP_017837147.1|DBUS
OG0007449	LOC117579660|XP_034121534.1|DGUA	LOC108599830|XP_017842428.1|DBUS
OG0007450	LOC117584483|XP_034129299.1|DGUA	LOC108607466|XP_017853792.1|DBUS
OG0007451	LOC117580568|XP_034123062.1|DGUA	LOC108601001|XP_017844355.2|DBUS
OG0007452	LOC117580567|XP_034123061.1|DGUA	LOC108599503|XP_017841858.2|DBUS
OG0007453	LOC117579124|XP_034120746.1|DGUA	LOC108600908|XP_017844226.1|DBUS
OG0007454	LOC117587310|XP_034133822.1|DGUA	LOC108599621|XP_017842069.1|DBUS
OG0007455	LOC117578682|XP_034120200.1|DGUA	LOC108595729|XP_017836500.1|DBUS
OG0007456	LOC117580684|XP_034123199.1|DGUA	LOC108606801|XP_017852759.1|DBUS
OG0007457	LOC117586958|XP_034133222.1|DGUA	LOC108600801|XP_017844073.1|DBUS
OG0007458	LOC117587605|XP_034134347.1|DGUA	LOC108594363|XP_017835012.1|DBUS
OG0007459	LOC117585636|XP_034131112.1|DGUA	LOC108602911|XP_033149860.1|DBUS
OG0007460	LOC117578515|XP_034119951.1|DGUA	LOC108597057|XP_017838867.1|DBUS
OG0007461	LOC117587481|XP_034134101.1|DGUA	LOC108599439|XP_017841753.2|DBUS
OG0007462	LOC117587495|XP_034134158.1|DGUA	LOC108599446|XP_017841766.1|DBUS
OG0007463	LOC117587506|XP_034134169.1|DGUA	LOC108599441|XP_017841760.2|DBUS
OG0007464	LOC117587482|XP_034134104.1|DGUA	LOC108599440|XP_017841754.1|DBUS
OG0007465	LOC117579674|XP_034121550.1|DGUA	LOC108599040|XP_017841308.2|DBUS
OG0007466	LOC117581009|XP_034123712.1|DGUA	LOC108597025|XP_017838796.1|DBUS
OG0007467	LOC117580148|XP_034122353.1|DGUA	LOC108597730|XP_017839914.1|DBUS
OG0007468	LOC117592060|XP_034141447.1|DGUA	LOC108596201|XP_017837206.1|DBUS
OG0007469	LOC117580538|XP_034123022.1|DGUA	LOC108601159|XP_033149365.1|DBUS
OG0007470	LOC117584297|XP_034129011.1|DGUA	LOC108606807|XP_017852769.1|DBUS
OG0007471	LOC117579538|XP_034121386.1|DGUA	LOC108595044|XP_017835674.1|DBUS
OG0007472	LOC117590213|XP_034138563.1|DGUA	LOC108605831|XP_017851126.1|DBUS
OG0007473	LOC117586956|XP_034133220.1|DGUA	LOC108599671|XP_017842145.1|DBUS
OG0007474	LOC117590872|XP_034139823.1|DGUA	LOC108595257|XP_017835953.1|DBUS
OG0007475	LOC117589036|XP_034136554.1|DGUA	LOC108597978|XP_033149580.1|DBUS
OG0007476	LOC117590987|XP_034139954.1|DGUA	LOC108607108|XP_017853224.1|DBUS
OG0007477	LOC117590970|XP_034139921.1|DGUA	LOC108606588|XP_017852307.1|DBUS
OG0007478	LOC117583951|XP_034128541.1|DGUA	LOC108598005|XP_017840113.1|DBUS
OG0007479	LOC117581069|XP_034123835.1|DGUA	LOC108605574|XP_017850833.1|DBUS
OG0007481	LOC117587066|XP_034133400.1|DGUA	LOC108599460|XP_017841784.2|DBUS
OG0007482	LOC117581782|XP_034125100.1|DGUA	LOC108607546|XP_017853921.1|DBUS
OG0007483	LOC117584234|XP_034128922.1|DGUA	LOC108595149|XP_017835804.1|DBUS
OG0007484	LOC117581324|XP_034124323.1|DGUA	LOC108605587|XP_017850846.1|DBUS
OG0007485	LOC117591161|XP_034140173.1|DGUA	LOC108605943|XP_017851252.1|DBUS
OG0007486	LOC117581662|XP_034124933.1|DGUA	LOC117134961|XP_033150501.1|DBUS
OG0007487	LOC117590672|XP_034139436.1|DGUA	LOC108607336|XP_017853508.1|DBUS
OG0007488	LOC117588895|XP_034136334.1|DGUA	LOC108600775|XP_017844032.1|DBUS
OG0007489	LOC117586645|XP_034132766.1|DGUA	LOC108604146|XP_017848945.1|DBUS
OG0007490	LOC117588358|XP_034135461.1|DGUA	LOC108605297|XP_017850445.1|DBUS
OG0007491	LOC117581620|XP_034124874.1|DGUA	LOC108607072|XP_017853180.1|DBUS
OG0007492	LOC117586517|XP_034132544.1|DGUA	LOC108597430|XP_017839476.1|DBUS
OG0007493	LOC117588713|XP_034136054.1|DGUA	LOC108605386|XP_017850545.1|DBUS
OG0007494	LOC117584393|XP_034129141.1|DGUA	LOC108605997|XP_017851312.1|DBUS
OG0007495	LOC117588406|XP_034135563.1|DGUA	LOC108606416|XP_017852001.1|DBUS, LOC108605064|XP_017850120.1|DBUS
OG0007496	LOC117580069|XP_034122202.1|DGUA	LOC108600878|XP_017844183.1|DBUS
OG0007497	LOC117580357|XP_034122766.1|DGUA	LOC108600495|XP_017843618.1|DBUS
OG0007498	LOC117579970|XP_034122037.1|DGUA	LOC108600431|XP_017843492.2|DBUS
OG0007499	LOC117589433|XP_034137260.1|DGUA	LOC108600323|XP_017843319.2|DBUS
OG0007500	LOC117589434|XP_034137262.1|DGUA	LOC108598680|XP_017840892.1|DBUS
OG0007501	LOC117589417|XP_034137237.1|DGUA	LOC108600933|XP_017844259.2|DBUS
OG0007502	LOC117592709|XP_034142574.1|DGUA	LOC108595207|XP_017835884.1|DBUS
OG0007503	LOC117582027|XP_034125444.1|DGUA	LOC108594308|XP_017834942.1|DBUS
OG0007504	LOC117580012|XP_034122108.1|DGUA	LOC108600955|XP_017844291.1|DBUS
OG0007505	LOC117580381|XP_034122809.1|DGUA	LOC108600737|XP_017843971.1|DBUS
OG0007506	LOC117580384|XP_034122811.1|DGUA	LOC108598860|XP_017841107.1|DBUS
OG0007507	LOC117581864|XP_034125217.1|DGUA	LOC108608031|XP_017854697.1|DBUS
OG0007508	LOC117582524|XP_034126213.1|DGUA	LOC108608425|XP_017855281.1|DBUS
OG0007510	LOC117586984|XP_034133276.1|DGUA	LOC108597302|XP_017839270.1|DBUS
OG0007511	LOC117587824|XP_034134674.1|DGUA	LOC108607601|XP_017853994.2|DBUS
OG0007512	LOC117586196|XP_034132015.1|DGUA	LOC108603932|XP_017848616.1|DBUS
OG0007513	LOC117582642|XP_034126415.1|DGUA	LOC108598713|XP_017840935.1|DBUS
OG0007514	LOC117586835|XP_034133017.1|DGUA	LOC108599852|XP_033149678.1|DBUS
OG0007515	LOC117583967|XP_034128564.1|DGUA	LOC108600379|XP_017843412.1|DBUS
OG0007516	LOC117584473|XP_034129288.1|DGUA	LOC108607458|XP_017853783.2|DBUS
OG0007517	LOC117588894|XP_034136333.1|DGUA	LOC108599973|XP_017842731.1|DBUS
OG0007518	LOC117592678|XP_034142528.1|DGUA	LOC108596588|XP_017838004.1|DBUS
OG0007519	LOC117592567|XP_034142338.1|DGUA	LOC108597693|XP_017839858.1|DBUS
OG0007520	LOC117581425|XP_034124484.1|DGUA	LOC108605654|XP_017850929.1|DBUS
OG0007521	LOC117590989|XP_034139955.1|DGUA	LOC108605660|XP_017850935.1|DBUS
OG0007522	LOC117588763|XP_034136136.1|DGUA	LOC108605909|XP_017851214.1|DBUS
OG0007523	LOC117588923|XP_034136428.1|DGUA	LOC108597402|XP_033150926.1|DBUS
OG0007524	LOC117582159|XP_034125647.1|DGUA	LOC108608517|XP_017855409.1|DBUS
OG0007525	LOC117584415|XP_034129169.1|DGUA	LOC108608409|XP_017855256.1|DBUS
OG0007526	LOC117585077|XP_034130232.1|DGUA	LOC108601645|XP_017845033.1|DBUS
OG0007527	LOC117586832|XP_034133004.1|DGUA	LOC108601141|XP_017844557.1|DBUS
OG0007528	LOC117589475|XP_034137311.1|DGUA	LOC108596237|XP_017837265.2|DBUS
OG0007529	LOC117592439|XP_034142083.1|DGUA	LOC108595268|XP_017835970.1|DBUS
OG0007530	LOC117585303|XP_034130623.1|DGUA	LOC117134677|XP_033149016.1|DBUS
OG0007531	LOC117578550|XP_034120014.1|DGUA	LOC108595800|XP_017836580.1|DBUS
OG0007532	LOC117582176|XP_034125673.1|DGUA	LOC108597769|XP_017839971.1|DBUS
OG0007533	LOC117580377|XP_034122801.1|DGUA	LOC108600048|XP_017842882.1|DBUS
OG0007534	LOC117579815|XP_034121796.1|DGUA	LOC108598838|XP_017841081.1|DBUS
OG0007535	LOC117579425|XP_034121196.1|DGUA	LOC108599015|XP_017841283.2|DBUS
OG0007536	LOC117586229|XP_034132055.1|DGUA	LOC108603539|XP_017847940.1|DBUS
OG0007537	LOC117580279|XP_034122629.1|DGUA	LOC108600229|XP_033149772.1|DBUS
OG0007538	LOC117580280|XP_034122641.1|DGUA	LOC108600432|XP_033149314.1|DBUS
OG0007539	LOC117581811|XP_034125143.1|DGUA	LOC108595435|XP_033150825.1|DBUS
OG0007540	LOC117583549|XP_034127799.1|DGUA	LOC108603235|XP_017847343.1|DBUS
OG0007541	LOC117582824|XP_034126769.1|DGUA	LOC108595060|XP_017835694.1|DBUS
OG0007542	LOC117579719|XP_034121608.1|DGUA	LOC108595081|XP_017835721.1|DBUS
OG0007543	LOC117590646|XP_034139379.1|DGUA	LOC108607368|XP_017853572.1|DBUS
OG0007544	LOC117579669|XP_034121543.1|DGUA	LOC108598429|XP_017840546.1|DBUS
OG0007545	LOC117587775|XP_034134608.1|DGUA	LOC108597169|XP_017839076.1|DBUS
OG0007546	LOC117591129|XP_034140124.1|DGUA	LOC108602221|XP_017845757.1|DBUS
OG0007547	LOC117586959|XP_034133226.1|DGUA	LOC108596290|XP_017837368.1|DBUS
OG0007548	LOC117586928|XP_034133178.1|DGUA	LOC108600580|XP_017843737.1|DBUS
OG0007549	LOC117588904|XP_034136352.1|DGUA	LOC108599122|XP_017841399.1|DBUS
OG0007550	LOC117579757|XP_034121679.1|DGUA	LOC108600628|XP_017843803.1|DBUS
OG0007551	LOC117583427|XP_034127619.1|DGUA	LOC108595098|XP_017835738.2|DBUS
OG0007552	LOC117582453|XP_034126069.1|DGUA	LOC108602428|XP_017846038.1|DBUS
OG0007553	LOC117581704|XP_034124973.1|DGUA	LOC108608126|XP_017854845.1|DBUS
OG0007554	LOC117579588|XP_034121409.1|DGUA	LOC108599182|XP_017841463.1|DBUS
OG0007555	LOC117586160|XP_034131955.1|DGUA	LOC108596196|XP_017837199.1|DBUS
OG0007556	LOC117587466|XP_034134086.1|DGUA	LOC108596589|XP_017838005.1|DBUS
OG0007557	LOC117584449|XP_034129261.1|DGUA	LOC108597423|XP_017839465.1|DBUS
OG0007558	LOC117583914|XP_034128538.1|DGUA	LOC108595101|XP_033148900.1|DBUS
OG0007559	LOC117584455|XP_034129264.1|DGUA	LOC108602856|XP_017846624.1|DBUS
OG0007560	LOC117580184|XP_034122434.1|DGUA	LOC108598319|XP_017840424.1|DBUS
OG0007561	LOC117579573|XP_034121391.1|DGUA	LOC108601000|XP_033149497.1|DBUS
OG0007562	LOC117587454|XP_034134066.1|DGUA	LOC108598578|XP_017840756.2|DBUS
OG0007563	LOC117580575|XP_034123070.1|DGUA	LOC108601040|XP_017844415.1|DBUS
OG0007564	LOC117579720|XP_034121604.1|DGUA	LOC108601143|XP_017844560.1|DBUS
OG0007565	LOC117584973|XP_034130065.1|DGUA	LOC108604506|XP_017849494.1|DBUS
OG0007566	LOC117578730|XP_034120284.1|DGUA	LOC108597565|XP_017839663.1|DBUS
OG0007567	LOC117582708|XP_034126518.1|DGUA	LOC108604191|XP_017849031.1|DBUS
OG0007568	LOC117585773|XP_034131350.1|DGUA	LOC108596593|XP_017838011.1|DBUS
OG0007569	LOC117590581|XP_034139226.1|DGUA	LOC108597219|XP_017839149.1|DBUS
OG0007570	LOC117585766|XP_034131338.1|DGUA	LOC108597567|XP_017839667.1|DBUS
OG0007571	LOC117585760|XP_034131312.1|DGUA	LOC108596592|XP_017838010.1|DBUS
OG0007572	LOC117584479|XP_034129295.1|DGUA	LOC108595330|XP_017836039.1|DBUS
OG0007573	LOC117579958|XP_034122026.1|DGUA	LOC108595978|XP_017836754.1|DBUS
OG0007574	LOC117578882|XP_034120567.1|DGUA	LOC108597172|XP_017839075.1|DBUS
OG0007575	LOC117592666|XP_034142513.1|DGUA	LOC108597311|XP_017839285.1|DBUS
OG0007576	LOC117580683|XP_034123193.1|DGUA	LOC108606750|XP_033150503.1|DBUS
OG0007577	LOC117581396|XP_034124432.1|DGUA	LOC108605928|XP_017851237.1|DBUS
OG0007579	LOC117591997|XP_034141335.1|DGUA	LOC108596219|XP_017837236.1|DBUS
OG0007580	LOC117591245|XP_034140314.1|DGUA	LOC108598638|XP_017840832.2|DBUS
OG0007581	LOC117584046|XP_034128677.1|DGUA	LOC108607839|XP_017854392.2|DBUS
