Orthogroup	DGUA.longest_only	DKIK.longest_only
OG0010493	LOC117579206|XP_034120866.1|DGUA	LOC108080633|XP_017030946.1|DKIK
OG0010494	LOC117579379|XP_034121143.1|DGUA	LOC108084762|XP_017036566.1|DKIK
OG0010495	LOC117580108|XP_034122272.1|DGUA	LOC108084786|XP_017036611.1|DKIK
OG0010496	LOC117579072|XP_034120667.1|DGUA	LOC108075197|XP_017023022.1|DKIK
OG0010497	LOC117580484|XP_034122957.1|DGUA	LOC108075338|XP_017023242.1|DKIK
OG0010498	LOC117588674|XP_034136012.1|DGUA	LOC108078019|XP_017027068.1|DKIK
OG0010499	LOC117582291|XP_034125822.1|DGUA	LOC108078056|XP_017027109.1|DKIK
OG0010500	LOC117592497|XP_034142233.1|DGUA	LOC108076558|XP_017024958.1|DKIK
OG0010501	LOC117592558|XP_034142324.1|DGUA	LOC108074688|XP_017022303.1|DKIK
OG0010503	LOC117582591|XP_034126343.1|DGUA	LOC108085101|XP_017037062.1|DKIK
OG0010507	LOC117587313|XP_034133833.1|DGUA	LOC108072264|XP_017018821.1|DKIK
OG0010508	LOC117579646|XP_034121521.1|DGUA	LOC108074220|XP_017021654.1|DKIK
OG0010509	LOC117591908|XP_034141190.1|DGUA	LOC108073066|XP_017020021.1|DKIK
OG0010510	LOC117583638|XP_034127980.1|DGUA	LOC108078053|XP_017027106.1|DKIK
OG0010511	LOC117592565|XP_034142336.1|DGUA	LOC108072870|XP_017019678.1|DKIK
OG0010512	LOC117587266|XP_034133735.1|DGUA	LOC108070812|XP_017016900.1|DKIK
OG0010513	LOC117583627|XP_034127970.1|DGUA	LOC108070797|XP_017016886.1|DKIK
OG0010514	LOC117582185|XP_034125682.1|DGUA	LOC108070865|XP_017016986.1|DKIK
OG0010515	LOC117592700|XP_034142557.1|DGUA	LOC108072411|XP_017019004.1|DKIK
OG0010516	LOC117582330|XP_034125874.1|DGUA	LOC108074666|XP_017022274.1|DKIK
OG0010517	LOC117590388|XP_034138866.1|DGUA	LOC108076634|XP_017025049.1|DKIK
OG0010518	LOC117589858|XP_034138017.1|DGUA	LOC108078278|XP_017027519.1|DKIK
OG0010519	LOC117592110|XP_034141523.1|DGUA	LOC108082352|XP_017033178.1|DKIK
OG0010520	LOC117591974|XP_034141300.1|DGUA	LOC108076218|XP_017024449.1|DKIK
OG0010521	LOC117583835|XP_034128328.1|DGUA	LOC108082390|XP_017033224.1|DKIK
OG0010522	LOC117592307|XP_034141872.1|DGUA	LOC108078508|XP_017027900.1|DKIK
OG0010523	LOC117592305|XP_034141870.1|DGUA	LOC108078505|XP_017027896.1|DKIK
OG0010524	LOC117590747|XP_034139551.1|DGUA	LOC108085093|XP_017037056.1|DKIK
OG0010525	LOC117592452|XP_034142107.1|DGUA	LOC108082163|XP_017032955.1|DKIK
OG0010526	LOC117583898|XP_034128462.1|DGUA	LOC108082133|XP_017032924.1|DKIK
OG0010528	LOC117590760|XP_034139596.1|DGUA	LOC108072226|XP_017018778.1|DKIK
OG0010529	LOC117584296|XP_034129014.1|DGUA	LOC108072282|XP_017018837.1|DKIK
OG0010530	LOC117580123|XP_034122349.1|DGUA	LOC108076170|XP_017024390.1|DKIK
OG0010531	LOC117585549|XP_034130961.1|DGUA	LOC108073412|XP_017020506.1|DKIK
OG0010532	LOC117586601|XP_034132675.1|DGUA	LOC108085423|XP_017037495.1|DKIK
OG0010533	LOC117580370|XP_034122790.1|DGUA	LOC108080644|XP_017030957.1|DKIK
OG0010534	LOC117585105|XP_034130275.1|DGUA	LOC108084827|XP_017036678.1|DKIK
OG0010535	LOC117586213|XP_034132043.1|DGUA	LOC108076401|XP_017024770.1|DKIK
OG0010536	LOC117586122|XP_034131877.1|DGUA	LOC108076667|XP_017025130.1|DKIK
OG0010537	LOC117586128|XP_034131884.1|DGUA	LOC108085413|XP_017037470.1|DKIK
OG0010538	LOC117586715|XP_034132884.1|DGUA	LOC108081076|XP_017031545.1|DKIK
OG0010539	LOC117586386|XP_034132308.1|DGUA	LOC108080861|XP_017031254.1|DKIK
OG0010540	LOC117583294|XP_034127423.1|DGUA	LOC108073745|XP_017020997.1|DKIK
OG0010541	LOC117579839|XP_034121827.1|DGUA	LOC108073789|XP_017021045.1|DKIK
OG0010542	LOC117583006|XP_034127048.1|DGUA	LOC108085645|XP_017037824.1|DKIK
OG0010543	LOC117591462|XP_034140630.1|DGUA	LOC108085852|XP_017038099.1|DKIK
OG0010544	LOC117589513|XP_034137391.1|DGUA	LOC108073260|XP_017020307.1|DKIK
OG0010545	LOC117589577|XP_034137524.1|DGUA	LOC108084538|XP_017036264.1|DKIK
OG0010546	LOC117585021|XP_034130153.1|DGUA	LOC108085673|XP_017037855.1|DKIK
OG0010547	LOC117585023|XP_034130155.1|DGUA	LOC108085676|XP_017037859.1|DKIK
OG0010548	LOC117583228|XP_034127338.1|DGUA	LOC108085573|XP_017037702.1|DKIK
OG0010549	LOC117585759|XP_034131306.1|DGUA	LOC108085723|XP_017037937.1|DKIK
OG0010550	LOC117584967|XP_034130056.1|DGUA	LOC108077607|XP_017026505.1|DKIK
OG0010551	LOC117585837|XP_034131469.1|DGUA	LOC108073385|XP_017020459.1|DKIK
OG0010552	LOC117583199|XP_034127293.1|DGUA	LOC108073685|XP_017020902.1|DKIK
OG0010553	LOC117583200|XP_034127295.1|DGUA	LOC108073673|XP_017020887.1|DKIK
OG0010554	LOC117583411|XP_034127590.1|DGUA	LOC108083766|XP_017035179.1|DKIK
OG0010555	LOC117589504|XP_034137377.1|DGUA	LOC108083758|XP_017035170.1|DKIK
OG0010556	LOC117591204|XP_034140235.1|DGUA	LOC108077647|XP_017026549.1|DKIK
OG0010557	LOC117585092|XP_034130251.1|DGUA	LOC108081488|XP_017032175.1|DKIK
OG0010558	LOC117585161|XP_034130388.1|DGUA	LOC108081506|XP_017032213.1|DKIK
OG0010559	LOC117591133|XP_034140133.1|DGUA	LOC108085861|XP_017038107.1|DKIK
OG0010560	LOC117586187|XP_034132002.1|DGUA	LOC108080496|XP_017030749.1|DKIK
OG0010561	LOC117585582|XP_034131010.1|DGUA	LOC108084893|XP_017036779.1|DKIK
OG0010562	LOC117586567|XP_034132618.1|DGUA	LOC108077656|XP_017026560.1|DKIK
OG0010563	LOC117586568|XP_034132619.1|DGUA	LOC108077856|XP_017026878.1|DKIK
OG0010564	LOC117582709|XP_034126521.1|DGUA	LOC108075724|XP_017023753.1|DKIK
OG0010565	LOC117583452|XP_034127643.1|DGUA	LOC108073675|XP_017020891.1|DKIK
OG0010566	LOC117582991|XP_034127031.1|DGUA	LOC108073714|XP_017020946.1|DKIK
OG0010567	LOC117585542|XP_034130949.1|DGUA	LOC108084081|XP_017035591.1|DKIK
OG0010568	LOC117583097|XP_034127168.1|DGUA	LOC108073669|XP_017020884.1|DKIK
OG0010569	LOC117582978|XP_034126992.1|DGUA	LOC108073690|XP_017020911.1|DKIK
OG0010570	LOC117583433|XP_034127623.1|DGUA	LOC108085563|XP_017037691.1|DKIK
OG0010571	LOC117585328|XP_034130659.1|DGUA	LOC108073021|XP_017019972.1|DKIK
OG0010572	LOC117585404|XP_034130764.1|DGUA	LOC108073538|XP_017020710.1|DKIK
OG0010573	LOC117583495|XP_034127726.1|DGUA	LOC108075419|XP_017023333.1|DKIK
OG0010574	LOC117583501|XP_034127734.1|DGUA	LOC108075481|XP_017023425.1|DKIK
OG0010575	LOC117583455|XP_034127646.1|DGUA	LOC108086021|XP_017038321.1|DKIK
OG0010576	LOC117583193|XP_034127287.1|DGUA	LOC108084158|XP_017035705.1|DKIK
OG0010577	LOC117583084|XP_034127152.1|DGUA	LOC108084067|XP_017035575.1|DKIK
OG0010578	LOC117582863|XP_034126823.1|DGUA	LOC108084981|XP_017036894.1|DKIK
OG0010579	LOC117585014|XP_034130145.1|DGUA	LOC108084090|XP_017035603.1|DKIK
OG0010580	LOC117586392|XP_034132314.1|DGUA	LOC108075368|XP_017023267.1|DKIK
OG0010581	LOC117590040|XP_034138243.1|DGUA	LOC108071214|XP_017017384.1|DKIK
OG0010582	LOC117589877|XP_034138038.1|DGUA	LOC108081005|XP_017031427.1|DKIK
OG0010583	LOC117583509|XP_034127742.1|DGUA	LOC108075451|XP_017023395.1|DKIK
OG0010584	LOC117583833|XP_034128318.1|DGUA	LOC108085844|XP_017038091.1|DKIK
OG0010585	LOC117589791|XP_034137883.1|DGUA	LOC108084895|XP_017036780.1|DKIK
OG0010586	LOC117586164|XP_034131956.1|DGUA	LOC108080779|XP_017031134.1|DKIK
OG0010588	LOC117583736|XP_034128144.1|DGUA	LOC108085043|XP_017036992.1|DKIK
OG0010589	LOC117584150|XP_034128804.1|DGUA	LOC108076432|XP_017024776.1|DKIK
OG0010590	LOC117581716|XP_034124985.1|DGUA	LOC108077037|XP_017025656.1|DKIK
OG0010592	LOC117584109|XP_034128750.1|DGUA	LOC108076844|XP_017025362.1|DKIK
OG0010593	LOC117587492|XP_034134155.1|DGUA	LOC108075118|XP_017022890.1|DKIK
OG0010595	LOC117579130|XP_034120760.1|DGUA	LOC108073754|XP_017021010.1|DKIK
OG0010596	LOC117579131|XP_034120761.1|DGUA, LOC117580094|XP_034122243.1|DGUA	LOC108074981|XP_017022703.1|DKIK
OG0010597	LOC117580395|XP_034122828.1|DGUA	LOC108078847|XP_017028431.1|DKIK
OG0010598	LOC117579977|XP_034122046.1|DGUA	LOC108085416|XP_017037477.1|DKIK
OG0010599	LOC117587995|XP_034134900.1|DGUA	LOC108072538|XP_017019202.1|DKIK
OG0010600	LOC117588202|XP_034135226.1|DGUA	LOC108072514|XP_017019173.1|DKIK
OG0010601	LOC117587812|XP_034134659.1|DGUA	LOC108070427|XP_017016383.1|DKIK
OG0010603	LOC117589758|XP_034137836.1|DGUA	LOC108071246|XP_017017420.1|DKIK
OG0010612	LOC117588097|XP_034135059.1|DGUA	LOC108082112|XP_017032901.1|DKIK
OG0010613	LOC117591300|XP_034140395.1|DGUA	LOC108070943|XP_017017098.1|DKIK
OG0010613	LOC117591545|XP_034140733.1|DGUA	LOC108085888|XP_017038143.1|DKIK
OG0010616	LOC117589640|XP_034137655.1|DGUA	LOC108075435|XP_017023373.1|DKIK
OG0010619	LOC117581389|XP_034124423.1|DGUA	LOC108078728|XP_017028219.1|DKIK
OG0010621	LOC117588318|XP_034135405.1|DGUA	LOC108072485|XP_017019139.1|DKIK
OG0010623	LOC117579915|XP_034121944.1|DGUA	LOC108083170|XP_017034346.1|DKIK, LOC108083164|XP_017034339.1|DKIK
OG0010624	LOC117590109|XP_034138349.1|DGUA	LOC108072042|XP_017018517.1|DKIK
OG0010626	LOC117585107|XP_034130277.1|DGUA	LOC108084825|XP_017036676.1|DKIK
OG0010628	LOC117590001|XP_034138177.1|DGUA	LOC108084338|XP_017035987.1|DKIK
OG0010629	LOC117589598|XP_034137562.1|DGUA	LOC108074056|XP_017021417.1|DKIK
OG0010630	LOC117585386|XP_034130726.1|DGUA	LOC108071258|XP_017017433.1|DKIK
OG0010631	LOC117587702|XP_034134490.1|DGUA	LOC108082880|XP_017033950.1|DKIK
OG0010632	LOC117591132|XP_034140137.1|DGUA	LOC108076124|XP_017024342.1|DKIK
OG0010633	LOC117578795|XP_034120408.1|DGUA	LOC108076336|XP_017024610.1|DKIK
OG0010634	LOC117584908|XP_034129947.1|DGUA	LOC108070758|XP_017016844.1|DKIK
OG0010636	LOC117585701|XP_034131213.1|DGUA	LOC108085088|XP_017037046.1|DKIK
OG0010639	LOC117588618|XP_034135921.1|DGUA	LOC108071206|XP_017017373.1|DKIK
OG0010640	LOC117588627|XP_034135942.1|DGUA	LOC108071205|XP_017017371.1|DKIK
OG0010641	LOC117588500|XP_034135703.1|DGUA	LOC108071211|XP_017017380.1|DKIK
OG0010642	LOC117581170|XP_034124003.1|DGUA	LOC108080179|XP_017030316.1|DKIK
OG0010643	LOC117588296|XP_034135368.1|DGUA	LOC108083590|XP_017034939.1|DKIK
OG0010644	LOC117588333|XP_034135435.1|DGUA	LOC108083405|XP_017034648.1|DKIK
OG0010645	LOC117581127|XP_034123944.1|DGUA	LOC108076003|XP_017024147.1|DKIK
OG0010646	LOC117588967|XP_034136446.1|DGUA	LOC108078664|XP_017028084.1|DKIK
OG0010647	LOC117579325|XP_034121030.1|DGUA	LOC108079945|XP_017029982.1|DKIK
OG0010648	LOC117580412|XP_034122851.1|DGUA	LOC108071543|XP_017017808.1|DKIK
OG0010649	LOC117587235|XP_034133696.1|DGUA	LOC108078436|XP_017027810.1|DKIK
OG0010650	LOC117579381|XP_034121144.1|DGUA	LOC108077489|XP_017026301.1|DKIK
OG0010651	LOC117588965|XP_034136444.1|DGUA	LOC108078628|XP_017028040.1|DKIK
OG0010653	LOC117585415|XP_034130779.1|DGUA	LOC108073361|XP_017020414.1|DKIK
OG0010655	LOC117591265|XP_034140346.1|DGUA	LOC108082976|XP_017034087.1|DKIK
OG0010657	LOC117581647|XP_034124913.1|DGUA	LOC108070852|XP_017016975.1|DKIK
OG0010658	LOC117581463|XP_034124572.1|DGUA	LOC108075991|XP_017024133.1|DKIK
OG0010659	LOC117590709|XP_034139499.1|DGUA	LOC108080230|XP_017030375.1|DKIK
OG0010660	LOC117590707|XP_034139496.1|DGUA	LOC108080279|XP_017030432.1|DKIK
OG0010661	LOC117580920|XP_034123575.1|DGUA	LOC108083335|XP_017034567.1|DKIK
OG0010662	LOC117590748|XP_034139548.1|DGUA	LOC108077651|XP_017026555.1|DKIK
OG0010663	LOC117588662|XP_034135996.1|DGUA	LOC108080152|XP_017030279.1|DKIK
OG0010664	LOC117580691|XP_034123207.1|DGUA	LOC108080048|XP_017030116.1|DKIK
OG0010665	LOC117588385|XP_034135501.1|DGUA	LOC108083381|XP_017034617.1|DKIK
OG0010666	LOC117581472|XP_034124600.1|DGUA	LOC108074206|XP_017021637.1|DKIK
OG0010667	LOC117588704|XP_034136043.1|DGUA	LOC108079140|XP_017028877.1|DKIK
OG0010668	LOC117588606|XP_034135906.1|DGUA	LOC108079168|XP_017028907.1|DKIK
OG0010669	LOC117581522|XP_034124707.1|DGUA	LOC108071669|XP_017017963.1|DKIK
OG0010670	LOC117590435|XP_034138945.1|DGUA	LOC108080079|XP_017030151.1|DKIK
OG0010671	LOC117590437|XP_034138947.1|DGUA	LOC108080009|XP_017030064.1|DKIK
OG0010672	LOC117581145|XP_034123968.1|DGUA	LOC108070451|XP_017016418.1|DKIK
OG0010673	LOC117590429|XP_034138938.1|DGUA	LOC108080238|XP_017030385.1|DKIK
OG0010674	LOC117581086|XP_034123863.1|DGUA	LOC108076006|XP_017024150.1|DKIK
OG0010675	LOC117591448|XP_034140606.1|DGUA	LOC108072403|XP_017018995.1|DKIK
OG0010676	LOC117583445|XP_034127637.1|DGUA	LOC108080144|XP_017030266.1|DKIK
OG0010677	LOC117590813|XP_034139672.1|DGUA	LOC108079239|XP_017029012.1|DKIK
OG0010681	LOC117580956|XP_034123632.1|DGUA	LOC108074925|XP_017022641.1|DKIK
OG0010682	LOC117581272|XP_034124174.1|DGUA	LOC108074903|XP_017022620.1|DKIK
OG0010684	LOC117591313|XP_034140410.1|DGUA	LOC108072533|XP_017019199.1|DKIK
OG0010685	LOC117591144|XP_034140143.1|DGUA	LOC108072518|XP_017019178.1|DKIK
OG0010686	LOC117587729|XP_034134538.1|DGUA	LOC108077377|XP_017026160.1|DKIK
OG0010687	LOC117583923|XP_034128493.1|DGUA	LOC108077224|XP_017025971.1|DKIK
OG0010688	LOC117584658|XP_034129576.1|DGUA	LOC108082230|XP_017033056.1|DKIK
OG0010689	LOC117584129|XP_034128773.1|DGUA	LOC108072847|XP_017019647.1|DKIK
OG0010690	LOC117584003|XP_034128623.1|DGUA	LOC108076903|XP_017025432.1|DKIK
OG0010691	LOC117584038|XP_034128666.1|DGUA	LOC108077045|XP_017025667.1|DKIK
OG0010692	LOC117584035|XP_034128663.1|DGUA	LOC108077043|XP_017025664.1|DKIK
OG0010693	LOC117584131|XP_034128776.1|DGUA	LOC108082794|XP_017033830.1|DKIK
OG0010694	LOC117584164|XP_034128819.1|DGUA	LOC108076862|XP_017025381.1|DKIK
OG0010695	LOC117581923|XP_034125288.1|DGUA	LOC108079586|XP_017029420.1|DKIK
OG0010696	LOC117581746|XP_034125034.1|DGUA	LOC108074526|XP_017022093.1|DKIK
OG0010697	LOC117584298|XP_034129012.1|DGUA	LOC108075898|XP_017024003.1|DKIK
OG0010698	LOC117584309|XP_034129025.1|DGUA	LOC108077389|XP_017026172.1|DKIK
OG0010699	LOC117591063|XP_034140056.1|DGUA	LOC108081855|XP_017032585.1|DKIK
OG0010700	LOC117584181|XP_034128840.1|DGUA	LOC108086198|XP_017038549.1|DKIK
OG0010701	LOC117584552|XP_034129395.1|DGUA	LOC108077355|XP_017026136.1|DKIK
OG0010702	LOC117581872|XP_034125225.1|DGUA	LOC108074283|XP_017021745.1|DKIK
OG0010704	LOC117581908|XP_034125267.1|DGUA	LOC108079585|XP_017029419.1|DKIK
OG0010705	LOC117589043|XP_034136562.1|DGUA	LOC108072696|XP_017019422.1|DKIK
OG0010706	LOC117580354|XP_034122763.1|DGUA	LOC108071865|XP_017018282.1|DKIK
OG0010707	LOC117579297|XP_034120993.1|DGUA	LOC108071902|XP_017018322.1|DKIK
OG0010708	LOC117588924|XP_034136391.1|DGUA	LOC108078781|XP_017028318.1|DKIK
OG0010709	LOC117589070|XP_034136593.1|DGUA	LOC108071496|XP_017017747.1|DKIK
OG0010710	LOC117579457|XP_034121235.1|DGUA	LOC108079738|XP_017029639.1|DKIK
OG0010711	LOC117586425|XP_034132354.1|DGUA	LOC108085385|XP_017037442.1|DKIK, LOC108080956|XP_017031360.1|DKIK
OG0010712	LOC117579872|XP_034121884.1|DGUA	LOC108077513|XP_017026366.1|DKIK
OG0010713	LOC117587390|XP_034133935.1|DGUA	LOC108071939|XP_017018393.1|DKIK
OG0010714	LOC117579626|XP_034121470.1|DGUA	LOC108073846|XP_017021116.1|DKIK
OG0010715	LOC117580071|XP_034122206.1|DGUA	LOC108083112|XP_017034264.1|DKIK
OG0010716	LOC117579254|XP_034120932.1|DGUA	LOC108070496|XP_017016480.1|DKIK
OG0010717	LOC117591243|XP_034140312.1|DGUA	LOC108083078|XP_017034208.1|DKIK
OG0010718	LOC117579469|XP_034121249.1|DGUA	LOC108074967|XP_017022689.1|DKIK
OG0010719	LOC117586013|XP_034131734.1|DGUA	LOC108084056|XP_017035564.1|DKIK
OG0010720	LOC117591276|XP_034140366.1|DGUA	LOC108083018|XP_017034135.1|DKIK
OG0010721	LOC117591259|XP_034140336.1|DGUA	LOC108083133|XP_017034299.1|DKIK
OG0010722	LOC117592390|XP_034141997.1|DGUA	LOC108078264|XP_017027501.1|DKIK
OG0010723	LOC117579604|XP_034121430.1|DGUA	LOC108076025|XP_017024175.1|DKIK
OG0010724	LOC117592494|XP_034142230.1|DGUA	LOC108076565|XP_017024964.1|DKIK
OG0010725	LOC117592496|XP_034142232.1|DGUA	LOC108076676|XP_017025097.1|DKIK
OG0010726	LOC117584951|XP_034130040.1|DGUA	LOC108076275|XP_017024512.1|DKIK
OG0010727	LOC117578467|XP_034119890.1|DGUA	LOC108080700|XP_017031027.1|DKIK
OG0010729	LOC117592611|XP_034142385.1|DGUA	LOC108076343|XP_017024618.1|DKIK
OG0010730	LOC117583891|XP_034128449.1|DGUA	LOC108078040|XP_017027090.1|DKIK
OG0010731	LOC117581901|XP_034125264.1|DGUA	LOC108076630|XP_017025046.1|DKIK
OG0010732	LOC117588865|XP_034136266.1|DGUA	LOC108082427|XP_017033286.1|DKIK
OG0010734	LOC117591973|XP_034141299.1|DGUA	LOC108076217|XP_017024447.1|DKIK
OG0010735	LOC117580502|XP_034122985.1|DGUA	LOC108078327|XP_017027615.1|DKIK
OG0010736	LOC117592224|XP_034141750.1|DGUA	LOC108085170|XP_017037191.1|DKIK
OG0010737	LOC117578409|XP_034119763.1|DGUA	LOC108085105|XP_017037066.1|DKIK
OG0010738	LOC117583647|XP_034127991.1|DGUA	LOC108081137|XP_017031651.1|DKIK
OG0010739	LOC117584919|XP_034129956.1|DGUA	LOC108083185|XP_017034372.1|DKIK
OG0010740	LOC117586296|XP_034132143.1|DGUA	LOC108080758|XP_017031101.1|DKIK
OG0010741	LOC117586333|XP_034132217.1|DGUA	LOC108080432|XP_017030654.1|DKIK
OG0010742	LOC117585411|XP_034130774.1|DGUA	LOC108071392|XP_017017624.1|DKIK
OG0010743	LOC117586345|XP_034132251.1|DGUA	LOC108076738|XP_017025255.1|DKIK
OG0010744	LOC117586349|XP_034132257.1|DGUA	LOC108081007|XP_017031431.1|DKIK
OG0010745	LOC117586469|XP_034132447.1|DGUA	LOC108081054|XP_017031511.1|DKIK
OG0010747	LOC117585027|XP_034130161.1|DGUA	LOC108073279|XP_017020324.1|DKIK
OG0010748	LOC117585189|XP_034130428.1|DGUA	LOC108071417|XP_017017653.1|DKIK
OG0010750	LOC117585535|XP_034130945.1|DGUA	LOC108073155|XP_017020151.1|DKIK
OG0010751	LOC117586535|XP_034132560.1|DGUA	LOC108084352|XP_017036004.1|DKIK
OG0010753	LOC117585647|XP_034131126.1|DGUA	LOC108083680|XP_017035046.1|DKIK
OG0010754	LOC117585361|XP_034130699.1|DGUA	LOC108084139|XP_017035672.1|DKIK
OG0010755	LOC117583227|XP_034127337.1|DGUA	LOC108085552|XP_017037680.1|DKIK
OG0010756	LOC117583226|XP_034127336.1|DGUA	LOC108085553|XP_017037681.1|DKIK
OG0010757	LOC117585232|XP_034130517.1|DGUA	LOC108074366|XP_017021880.1|DKIK
OG0010758	LOC117585081|XP_034130238.1|DGUA	LOC108074375|XP_017021890.1|DKIK
OG0010759	LOC117582799|XP_034126718.1|DGUA	LOC108082973|XP_017034088.1|DKIK
OG0010760	LOC117585211|XP_034130485.1|DGUA	LOC108084829|XP_017036680.1|DKIK
OG0010761	LOC117586401|XP_034132324.1|DGUA	LOC108080452|XP_017030678.1|DKIK
OG0010762	LOC117582923|XP_034126911.1|DGUA	LOC108077661|XP_017026569.1|DKIK
OG0010763	LOC117585403|XP_034130763.1|DGUA	LOC108073537|XP_017020709.1|DKIK
OG0010764	LOC117582904|XP_034126889.1|DGUA	LOC108075412|XP_017023325.1|DKIK
OG0010765	LOC117583504|XP_034127737.1|DGUA	LOC108080962|XP_017031365.1|DKIK
OG0010766	LOC117585367|XP_034130704.1|DGUA	LOC108084011|XP_017035513.1|DKIK
OG0010767	LOC117583386|XP_034127562.1|DGUA	LOC108073654|XP_017020870.1|DKIK
OG0010768	LOC117583122|XP_034127204.1|DGUA	LOC108085572|XP_017037701.1|DKIK
OG0010769	LOC117583478|XP_034127678.1|DGUA	LOC108075618|XP_017023639.1|DKIK
OG0010770	LOC117582858|XP_034126819.1|DGUA	LOC108084978|XP_017036891.1|DKIK
OG0010771	LOC117578595|XP_034120079.1|DGUA	LOC108076629|XP_017025044.1|DKIK
OG0010772	LOC117586395|XP_034132317.1|DGUA	LOC108075488|XP_017023432.1|DKIK
OG0010773	LOC117586504|XP_034132517.1|DGUA	LOC108075487|XP_017023430.1|DKIK
OG0010774	LOC117590014|XP_034138192.1|DGUA	LOC108077734|XP_017026686.1|DKIK
OG0010775	LOC117589885|XP_034138047.1|DGUA	LOC108074030|XP_017021387.1|DKIK
OG0010776	LOC117588143|XP_034135128.1|DGUA	LOC108081528|XP_017032235.1|DKIK
OG0010777	LOC117586162|XP_034131953.1|DGUA	LOC108080425|XP_017030646.1|DKIK
OG0010778	LOC117586121|XP_034131876.1|DGUA	LOC108085611|XP_017037773.1|DKIK
OG0010779	LOC117586420|XP_034132349.1|DGUA	LOC108085615|XP_017037776.1|DKIK
OG0010780	LOC117585635|XP_034131110.1|DGUA	LOC108083706|XP_017035092.1|DKIK
OG0010781	LOC117585011|XP_034130142.1|DGUA	LOC108085001|XP_017036919.1|DKIK
OG0010782	LOC117586138|XP_034131921.1|DGUA	LOC108084361|XP_017036023.1|DKIK
OG0010783	LOC117586153|XP_034131942.1|DGUA	LOC108081179|XP_017031727.1|DKIK
OG0010784	LOC117591946|XP_034141251.1|DGUA	LOC108076287|XP_017024533.1|DKIK
OG0010785	LOC117592112|XP_034141528.1|DGUA	LOC108082397|XP_017033231.1|DKIK
OG0010786	LOC117592032|XP_034141381.1|DGUA	LOC108077966|XP_017026996.1|DKIK
OG0010787	LOC117592506|XP_034142242.1|DGUA	LOC108082402|XP_017033235.1|DKIK
OG0010788	LOC117578538|XP_034119997.1|DGUA	LOC108072978|XP_017019904.1|DKIK
OG0010789	LOC117592240|XP_034141765.1|DGUA, LOC117592069|XP_034141464.1|DGUA	LOC108082391|XP_017033225.1|DKIK, LOC108070743|XP_017016828.1|DKIK, LOC108070741|XP_017016827.1|DKIK
OG0010790	LOC117578700|XP_034120236.1|DGUA	LOC108072402|XP_017018994.1|DKIK
OG0010791	LOC117584318|XP_034129038.1|DGUA, LOC117583970|XP_034128568.1|DGUA	LOC108081982|XP_017032707.1|DKIK
OG0010792	LOC117581654|XP_034124922.1|DGUA	LOC108084369|XP_017036042.1|DKIK
OG0010793	LOC117591184|XP_034140205.1|DGUA	LOC108080219|XP_017030364.1|DKIK
OG0010794	LOC117579055|XP_034120648.1|DGUA	LOC108078745|XP_017028258.1|DKIK
OG0010795	LOC117579475|XP_034121256.1|DGUA	LOC108077504|XP_017026322.1|DKIK
OG0010798	LOC117589259|XP_034136927.1|DGUA	LOC108080407|XP_017030623.1|DKIK, LOC108072820|XP_017019603.1|DKIK, LOC108080788|XP_017031152.1|DKIK
OG0010799	LOC117579073|XP_034120668.1|DGUA	LOC108075196|XP_017023021.1|DKIK
OG0010800	LOC117586843|XP_034133026.1|DGUA	LOC108073432|XP_017020541.1|DKIK
OG0010801	LOC117587734|XP_034134543.1|DGUA	LOC108072505|XP_017019166.1|DKIK
OG0010802	LOC117582274|XP_034125793.1|DGUA	LOC108076883|XP_017025402.1|DKIK
OG0010804	LOC117584531|XP_034129372.1|DGUA	LOC108076901|XP_017025430.1|DKIK
OG0010805	LOC117582375|XP_034125932.1|DGUA	LOC108076995|XP_017025554.1|DKIK
OG0010806	LOC117581682|XP_034124949.1|DGUA	LOC108082043|XP_017032808.1|DKIK
OG0010807	LOC117587907|XP_034134778.1|DGUA	LOC108075888|XP_017023986.1|DKIK
OG0010808	LOC117588690|XP_034136030.1|DGUA	LOC108084198|XP_017035796.1|DKIK
OG0010810	LOC117582980|XP_034126997.1|DGUA	LOC108075694|XP_017023707.1|DKIK
OG0010813	LOC117587531|XP_034134224.1|DGUA	LOC108081470|XP_017032151.1|DKIK
OG0010820	LOC117586932|XP_034133186.1|DGUA	LOC108078928|XP_017028565.1|DKIK
OG0010824	LOC117580424|XP_034122870.1|DGUA	LOC108084390|XP_017036072.1|DKIK
OG0010825	LOC117587973|XP_034134876.1|DGUA	LOC108079539|XP_017029367.1|DKIK
OG0010827	LOC117583493|XP_034127723.1|DGUA	LOC108083088|XP_017034226.1|DKIK, LOC108083099|XP_017034248.1|DKIK
OG0010830	LOC117584653|XP_034129572.1|DGUA	LOC108076944|XP_017025480.1|DKIK
OG0010832	LOC117585210|XP_034130488.1|DGUA	LOC108076314|XP_017024582.1|DKIK
OG0010833	LOC117585248|XP_034130552.1|DGUA	LOC108076433|XP_017024777.1|DKIK
OG0010834	LOC117580980|XP_034123665.1|DGUA	LOC108085968|XP_017038254.1|DKIK
OG0010835	LOC117580818|XP_034123429.1|DGUA	LOC108080000|XP_017030055.1|DKIK
OG0010836	LOC117587234|XP_034133695.1|DGUA	LOC108078509|XP_017027904.1|DKIK
OG0010837	LOC117580125|XP_034122309.1|DGUA	LOC108074965|XP_017022686.1|DKIK
